ID;RegioS;Eigendom;Perioden;GemiddeldeWOZWaardeVanWoningen_1
4786;Hilversum;Koopwoningen;2023;578.0
4787;Hilversum;Koopwoningen;2024;597.0
4788;Hilversum;Huurwoning in bezit woningcorporatie;2019;201.0
4789;Hilversum;Huurwoning in bezit woningcorporatie;2020;213.0
4790;Hilversum;Huurwoning in bezit woningcorporatie;2021;229.0
4791;Hilversum;Huurwoning in bezit woningcorporatie;2022;259.0
4792;Hilversum;Huurwoning in bezit woningcorporatie;2023;296.0
4793;Hilversum;Huurwoning in bezit woningcorporatie;2024;313.0
4794;Hilversum;Eigendom overige verhuurders;2019;218.0
4795;Hilversum;Eigendom overige verhuurders;2020;236.0
4796;Hilversum;Eigendom overige verhuurders;2021;250.0
4797;Hilversum;Eigendom overige verhuurders;2022;276.0
4798;Hilversum;Eigendom overige verhuurders;2023;312.0
4799;Hilversum;Eigendom overige verhuurders;2024;332.0
4800;Hoeksche Waard;Totaal;2019;248.0
4801;Hoeksche Waard;Totaal;2020;266.0
4802;Hoeksche Waard;Totaal;2021;281.0
4803;Hoeksche Waard;Totaal;2022;309.0
4804;Hoeksche Waard;Totaal;2023;360.0
4805;Hoeksche Waard;Totaal;2024;382.0
4806;Hoeksche Waard;Koopwoningen;2019;279.0
4807;Hoeksche Waard;Koopwoningen;2020;301.0
4808;Hoeksche Waard;Koopwoningen;2021;317.0
4809;Hoeksche Waard;Koopwoningen;2022;347.0
4810;Hoeksche Waard;Koopwoningen;2023;405.0
4811;Hoeksche Waard;Koopwoningen;2024;429.0
4812;Hoeksche Waard;Huurwoning in bezit woningcorporatie;2019;160.0
4813;Hoeksche Waard;Huurwoning in bezit woningcorporatie;2020;172.0
4814;Hoeksche Waard;Huurwoning in bezit woningcorporatie;2021;182.0
4815;Hoeksche Waard;Huurwoning in bezit woningcorporatie;2022;200.0
4816;Hoeksche Waard;Huurwoning in bezit woningcorporatie;2023;234.0
4817;Hoeksche Waard;Huurwoning in bezit woningcorporatie;2024;249.0
4818;Hoeksche Waard;Eigendom overige verhuurders;2019;243.0
4819;Hoeksche Waard;Eigendom overige verhuurders;2020;254.0
4820;Hoeksche Waard;Eigendom overige verhuurders;2021;267.0
4821;Hoeksche Waard;Eigendom overige verhuurders;2022;288.0
4822;Hoeksche Waard;Eigendom overige verhuurders;2023;330.0
4823;Hoeksche Waard;Eigendom overige verhuurders;2024;354.0
4824;Hof van Twente;Totaal;2019;257.0
4825;Hof van Twente;Totaal;2020;267.0
4826;Hof van Twente;Totaal;2021;281.0
4827;Hof van Twente;Totaal;2022;307.0
4828;Hof van Twente;Totaal;2023;345.0
4829;Hof van Twente;Totaal;2024;359.0
4830;Hof van Twente;Koopwoningen;2019;295.0
4831;Hof van Twente;Koopwoningen;2020;306.0
4832;Hof van Twente;Koopwoningen;2021;323.0
4833;Hof van Twente;Koopwoningen;2022;352.0
4834;Hof van Twente;Koopwoningen;2023;395.0
4835;Hof van Twente;Koopwoningen;2024;412.0
4836;Hof van Twente;Huurwoning in bezit woningcorporatie;2019;150.0
4837;Hof van Twente;Huurwoning in bezit woningcorporatie;2020;156.0
4838;Hof van Twente;Huurwoning in bezit woningcorporatie;2021;164.0
4839;Hof van Twente;Huurwoning in bezit woningcorporatie;2022;182.0
4840;Hof van Twente;Huurwoning in bezit woningcorporatie;2023;204.0
4841;Hof van Twente;Huurwoning in bezit woningcorporatie;2024;211.0
4842;Hof van Twente;Eigendom overige verhuurders;2019;220.0
4843;Hof van Twente;Eigendom overige verhuurders;2020;227.0
4844;Hof van Twente;Eigendom overige verhuurders;2021;235.0
4845;Hof van Twente;Eigendom overige verhuurders;2022;253.0
4846;Hof van Twente;Eigendom overige verhuurders;2023;286.0
4847;Hof van Twente;Eigendom overige verhuurders;2024;295.0
4848;Het Hogeland;Totaal;2019;170.0
4849;Het Hogeland;Totaal;2020;180.0
4850;Het Hogeland;Totaal;2021;191.0
4851;Het Hogeland;Totaal;2022;213.0
4852;Het Hogeland;Totaal;2023;251.0
4853;Het Hogeland;Totaal;2024;262.0
4854;Het Hogeland;Koopwoningen;2019;195.0
4855;Het Hogeland;Koopwoningen;2020;209.0
4856;Het Hogeland;Koopwoningen;2021;222.0
4857;Het Hogeland;Koopwoningen;2022;247.0
4858;Het Hogeland;Koopwoningen;2023;291.0
4859;Het Hogeland;Koopwoningen;2024;304.0
4860;Het Hogeland;Huurwoning in bezit woningcorporatie;2019;105.0
4861;Het Hogeland;Huurwoning in bezit woningcorporatie;2020;108.0
4862;Het Hogeland;Huurwoning in bezit woningcorporatie;2021;116.0
4863;Het Hogeland;Huurwoning in bezit woningcorporatie;2022;128.0
4864;Het Hogeland;Huurwoning in bezit woningcorporatie;2023;154.0
4865;Het Hogeland;Huurwoning in bezit woningcorporatie;2024;161.0
4866;Het Hogeland;Eigendom overige verhuurders;2019;160.0
4867;Het Hogeland;Eigendom overige verhuurders;2020;163.0
4868;Het Hogeland;Eigendom overige verhuurders;2021;164.0
4869;Het Hogeland;Eigendom overige verhuurders;2022;187.0
4870;Het Hogeland;Eigendom overige verhuurders;2023;215.0
4871;Het Hogeland;Eigendom overige verhuurders;2024;220.0
4872;Hollands Kroon;Totaal;2019;225.0
4873;Hollands Kroon;Totaal;2020;233.0
4874;Hollands Kroon;Totaal;2021;256.0
4875;Hollands Kroon;Totaal;2022;290.0
4876;Hollands Kroon;Totaal;2023;331.0
4877;Hollands Kroon;Totaal;2024;355.0
4878;Hollands Kroon;Koopwoningen;2019;256.0
4879;Hollands Kroon;Koopwoningen;2020;265.0
4880;Hollands Kroon;Koopwoningen;2021;290.0
4881;Hollands Kroon;Koopwoningen;2022;327.0
4882;Hollands Kroon;Koopwoningen;2023;372.0
4883;Hollands Kroon;Koopwoningen;2024;401.0
4884;Hollands Kroon;Huurwoning in bezit woningcorporatie;2019;130.0
4885;Hollands Kroon;Huurwoning in bezit woningcorporatie;2020;136.0
4886;Hollands Kroon;Huurwoning in bezit woningcorporatie;2021;154.0
4887;Hollands Kroon;Huurwoning in bezit woningcorporatie;2022;178.0
4888;Hollands Kroon;Huurwoning in bezit woningcorporatie;2023;208.0
4889;Hollands Kroon;Huurwoning in bezit woningcorporatie;2024;217.0
4890;Hollands Kroon;Eigendom overige verhuurders;2019;218.0
4891;Hollands Kroon;Eigendom overige verhuurders;2020;225.0
4892;Hollands Kroon;Eigendom overige verhuurders;2021;239.0
4893;Hollands Kroon;Eigendom overige verhuurders;2022;271.0
4894;Hollands Kroon;Eigendom overige verhuurders;2023;299.0
4895;Hollands Kroon;Eigendom overige verhuurders;2024;314.0
4896;Hoogeveen;Totaal;2019;178.0
4897;Hoogeveen;Totaal;2020;189.0
4898;Hoogeveen;Totaal;2021;202.0
4899;Hoogeveen;Totaal;2022;221.0
4900;Hoogeveen;Totaal;2023;256.0
4901;Hoogeveen;Totaal;2024;272.0
4902;Hoogeveen;Koopwoningen;2019;212.0
4903;Hoogeveen;Koopwoningen;2020;225.0
4904;Hoogeveen;Koopwoningen;2021;242.0
4905;Hoogeveen;Koopwoningen;2022;266.0
4906;Hoogeveen;Koopwoningen;2023;309.0
4907;Hoogeveen;Koopwoningen;2024;328.0
4908;Hoogeveen;Huurwoning in bezit woningcorporatie;2019;118.0
4909;Hoogeveen;Huurwoning in bezit woningcorporatie;2020;123.0
4910;Hoogeveen;Huurwoning in bezit woningcorporatie;2021;129.0
4911;Hoogeveen;Huurwoning in bezit woningcorporatie;2022;140.0
4912;Hoogeveen;Huurwoning in bezit woningcorporatie;2023;161.0
4913;Hoogeveen;Huurwoning in bezit woningcorporatie;2024;172.0
4914;Hoogeveen;Eigendom overige verhuurders;2019;141.0
4915;Hoogeveen;Eigendom overige verhuurders;2020;146.0
4916;Hoogeveen;Eigendom overige verhuurders;2021;152.0
4917;Hoogeveen;Eigendom overige verhuurders;2022;163.0
4918;Hoogeveen;Eigendom overige verhuurders;2023;191.0
4919;Hoogeveen;Eigendom overige verhuurders;2024;202.0
4920;Hoorn;Totaal;2019;212.0
4921;Hoorn;Totaal;2020;234.0
4922;Hoorn;Totaal;2021;256.0
4923;Hoorn;Totaal;2022;288.0
4924;Hoorn;Totaal;2023;333.0
4925;Hoorn;Totaal;2024;350.0
4926;Hoorn;Koopwoningen;2019;250.0
4927;Hoorn;Koopwoningen;2020;276.0
4928;Hoorn;Koopwoningen;2021;302.0
4929;Hoorn;Koopwoningen;2022;338.0
4930;Hoorn;Koopwoningen;2023;392.0
4931;Hoorn;Koopwoningen;2024;412.0
4932;Hoorn;Huurwoning in bezit woningcorporatie;2019;144.0
4933;Hoorn;Huurwoning in bezit woningcorporatie;2020;158.0
4934;Hoorn;Huurwoning in bezit woningcorporatie;2021;175.0
4935;Hoorn;Huurwoning in bezit woningcorporatie;2022;200.0
4936;Hoorn;Huurwoning in bezit woningcorporatie;2023;229.0
4937;Hoorn;Huurwoning in bezit woningcorporatie;2024;241.0
4938;Hoorn;Eigendom overige verhuurders;2019;182.0
4939;Hoorn;Eigendom overige verhuurders;2020;197.0
4940;Hoorn;Eigendom overige verhuurders;2021;221.0
4941;Hoorn;Eigendom overige verhuurders;2022;246.0
4942;Hoorn;Eigendom overige verhuurders;2023;283.0
4943;Hoorn;Eigendom overige verhuurders;2024;295.0
4944;Horst aan de Maas;Totaal;2019;255.0
4945;Horst aan de Maas;Totaal;2020;265.0
4946;Horst aan de Maas;Totaal;2021;279.0
4947;Horst aan de Maas;Totaal;2022;295.0
4948;Horst aan de Maas;Totaal;2023;324.0
4949;Horst aan de Maas;Totaal;2024;339.0
4950;Horst aan de Maas;Koopwoningen;2019;281.0
4951;Horst aan de Maas;Koopwoningen;2020;293.0
4952;Horst aan de Maas;Koopwoningen;2021;308.0
4953;Horst aan de Maas;Koopwoningen;2022;326.0
4954;Horst aan de Maas;Koopwoningen;2023;359.0
4955;Horst aan de Maas;Koopwoningen;2024;375.0
4956;Horst aan de Maas;Huurwoning in bezit woningcorporatie;2019;154.0
4957;Horst aan de Maas;Huurwoning in bezit woningcorporatie;2020;160.0
4958;Horst aan de Maas;Huurwoning in bezit woningcorporatie;2021;170.0
4959;Horst aan de Maas;Huurwoning in bezit woningcorporatie;2022;185.0
4960;Horst aan de Maas;Huurwoning in bezit woningcorporatie;2023;207.0
4961;Horst aan de Maas;Huurwoning in bezit woningcorporatie;2024;220.0
4962;Horst aan de Maas;Eigendom overige verhuurders;2019;207.0
4963;Horst aan de Maas;Eigendom overige verhuurders;2020;206.0
4964;Horst aan de Maas;Eigendom overige verhuurders;2021;216.0
4965;Horst aan de Maas;Eigendom overige verhuurders;2022;221.0
4966;Horst aan de Maas;Eigendom overige verhuurders;2023;236.0
4967;Horst aan de Maas;Eigendom overige verhuurders;2024;244.0
4968;Houten;Totaal;2019;323.0
4969;Houten;Totaal;2020;351.0
4970;Houten;Totaal;2021;378.0
4971;Houten;Totaal;2022;418.0
4972;Houten;Totaal;2023;499.0
4973;Houten;Totaal;2024;501.0
4974;Houten;Koopwoningen;2019;368.0
4975;Houten;Koopwoningen;2020;399.0
4976;Houten;Koopwoningen;2021;430.0
4977;Houten;Koopwoningen;2022;475.0
4978;Houten;Koopwoningen;2023;570.0
4979;Houten;Koopwoningen;2024;570.0
4980;Houten;Huurwoning in bezit woningcorporatie;2019;208.0
4981;Houten;Huurwoning in bezit woningcorporatie;2020;228.0
4982;Houten;Huurwoning in bezit woningcorporatie;2021;249.0
4983;Houten;Huurwoning in bezit woningcorporatie;2022;275.0
4984;Houten;Huurwoning in bezit woningcorporatie;2023;333.0
4985;Houten;Huurwoning in bezit woningcorporatie;2024;335.0
4986;Houten;Eigendom overige verhuurders;2019;287.0
4987;Houten;Eigendom overige verhuurders;2020;310.0
4988;Houten;Eigendom overige verhuurders;2021;334.0
4989;Houten;Eigendom overige verhuurders;2022;365.0
4990;Houten;Eigendom overige verhuurders;2023;419.0
4991;Houten;Eigendom overige verhuurders;2024;420.0
4992;Huizen;Totaal;2019;306.0
4993;Huizen;Totaal;2020;330.0
4994;Huizen;Totaal;2021;355.0
4995;Huizen;Totaal;2022;392.0
4996;Huizen;Totaal;2023;448.0
4997;Huizen;Totaal;2024;460.0
4998;Huizen;Koopwoningen;2019;380.0
4999;Huizen;Koopwoningen;2020;410.0
5000;Huizen;Koopwoningen;2021;442.0
5001;Huizen;Koopwoningen;2022;487.0
5002;Huizen;Koopwoningen;2023;554.0
5003;Huizen;Koopwoningen;2024;567.0
5004;Huizen;Huurwoning in bezit woningcorporatie;2019;186.0
5005;Huizen;Huurwoning in bezit woningcorporatie;2020;202.0
5006;Huizen;Huurwoning in bezit woningcorporatie;2021;217.0
5007;Huizen;Huurwoning in bezit woningcorporatie;2022;244.0
5008;Huizen;Huurwoning in bezit woningcorporatie;2023;279.0
5009;Huizen;Huurwoning in bezit woningcorporatie;2024;290.0
5010;Huizen;Eigendom overige verhuurders;2019;255.0
5011;Huizen;Eigendom overige verhuurders;2020;275.0
5012;Huizen;Eigendom overige verhuurders;2021;291.0
5013;Huizen;Eigendom overige verhuurders;2022;315.0
5014;Huizen;Eigendom overige verhuurders;2023;367.0
5015;Huizen;Eigendom overige verhuurders;2024;374.0
5016;Hulst;Totaal;2019;209.0
5017;Hulst;Totaal;2020;217.0
5018;Hulst;Totaal;2021;227.0
5019;Hulst;Totaal;2022;246.0
5020;Hulst;Totaal;2023;277.0
5021;Hulst;Totaal;2024;295.0
5022;Hulst;Koopwoningen;2019;234.0
5023;Hulst;Koopwoningen;2020;243.0
5024;Hulst;Koopwoningen;2021;253.0
5025;Hulst;Koopwoningen;2022;276.0
5026;Hulst;Koopwoningen;2023;311.0
5027;Hulst;Koopwoningen;2024;331.0
5028;Hulst;Huurwoning in bezit woningcorporatie;2019;118.0
5029;Hulst;Huurwoning in bezit woningcorporatie;2020;123.0
5030;Hulst;Huurwoning in bezit woningcorporatie;2021;128.0
5031;Hulst;Huurwoning in bezit woningcorporatie;2022;138.0
5032;Hulst;Huurwoning in bezit woningcorporatie;2023;154.0
5033;Hulst;Huurwoning in bezit woningcorporatie;2024;167.0
5034;Hulst;Eigendom overige verhuurders;2019;204.0
5035;Hulst;Eigendom overige verhuurders;2020;204.0
5036;Hulst;Eigendom overige verhuurders;2021;210.0
5037;Hulst;Eigendom overige verhuurders;2022;221.0
5038;Hulst;Eigendom overige verhuurders;2023;232.0
5039;Hulst;Eigendom overige verhuurders;2024;248.0
5040;IJsselstein;Totaal;2019;264.0
5041;IJsselstein;Totaal;2020;289.0
5042;IJsselstein;Totaal;2021;315.0
5043;IJsselstein;Totaal;2022;346.0
5044;IJsselstein;Totaal;2023;401.0
5045;IJsselstein;Totaal;2024;424.0
5046;IJsselstein;Koopwoningen;2019;306.0
5047;IJsselstein;Koopwoningen;2020;341.0
5048;IJsselstein;Koopwoningen;2021;369.0
5049;IJsselstein;Koopwoningen;2022;404.0
5050;IJsselstein;Koopwoningen;2023;467.0
5051;IJsselstein;Koopwoningen;2024;496.0
5052;IJsselstein;Huurwoning in bezit woningcorporatie;2019;175.0
5053;IJsselstein;Huurwoning in bezit woningcorporatie;2020;188.0
5054;IJsselstein;Huurwoning in bezit woningcorporatie;2021;210.0
5055;IJsselstein;Huurwoning in bezit woningcorporatie;2022;204.0
5056;IJsselstein;Huurwoning in bezit woningcorporatie;2023;277.0
5057;IJsselstein;Huurwoning in bezit woningcorporatie;2024;288.0
5058;IJsselstein;Eigendom overige verhuurders;2019;209.0
5059;IJsselstein;Eigendom overige verhuurders;2020;215.0
5060;IJsselstein;Eigendom overige verhuurders;2021;232.0
5061;IJsselstein;Eigendom overige verhuurders;2022;241.0
5062;IJsselstein;Eigendom overige verhuurders;2023;297.0
5063;IJsselstein;Eigendom overige verhuurders;2024;316.0
5064;Kaag en Braassem;Totaal;2019;298.0
5065;Kaag en Braassem;Totaal;2020;325.0
5066;Kaag en Braassem;Totaal;2021;347.0
5067;Kaag en Braassem;Totaal;2022;379.0
5068;Kaag en Braassem;Totaal;2023;446.0
5069;Kaag en Braassem;Totaal;2024;463.0
5070;Kaag en Braassem;Koopwoningen;2019;347.0
5071;Kaag en Braassem;Koopwoningen;2020;378.0
5072;Kaag en Braassem;Koopwoningen;2021;402.0
5073;Kaag en Braassem;Koopwoningen;2022;438.0
5074;Kaag en Braassem;Koopwoningen;2023;513.0
5075;Kaag en Braassem;Koopwoningen;2024;530.0
5076;Kaag en Braassem;Huurwoning in bezit woningcorporatie;2019;192.0
5077;Kaag en Braassem;Huurwoning in bezit woningcorporatie;2020;211.0
5078;Kaag en Braassem;Huurwoning in bezit woningcorporatie;2021;229.0
5079;Kaag en Braassem;Huurwoning in bezit woningcorporatie;2022;257.0
5080;Kaag en Braassem;Huurwoning in bezit woningcorporatie;2023;310.0
5081;Kaag en Braassem;Huurwoning in bezit woningcorporatie;2024;327.0
5082;Kaag en Braassem;Eigendom overige verhuurders;2019;260.0
5083;Kaag en Braassem;Eigendom overige verhuurders;2020;272.0
5084;Kaag en Braassem;Eigendom overige verhuurders;2021;290.0
5085;Kaag en Braassem;Eigendom overige verhuurders;2022;300.0
5086;Kaag en Braassem;Eigendom overige verhuurders;2023;356.0
5087;Kaag en Braassem;Eigendom overige verhuurders;2024;370.0
5088;Kampen;Totaal;2019;220.0
5089;Kampen;Totaal;2020;234.0
5090;Kampen;Totaal;2021;250.0
5091;Kampen;Totaal;2022;275.0
5092;Kampen;Totaal;2023;313.0
5093;Kampen;Totaal;2024;337.0
5094;Kampen;Koopwoningen;2019;256.0
5095;Kampen;Koopwoningen;2020;273.0
5096;Kampen;Koopwoningen;2021;293.0
5097;Kampen;Koopwoningen;2022;322.0
5098;Kampen;Koopwoningen;2023;370.0
5099;Kampen;Koopwoningen;2024;398.0
5100;Kampen;Huurwoning in bezit woningcorporatie;2019;148.0
5101;Kampen;Huurwoning in bezit woningcorporatie;2020;158.0
5102;Kampen;Huurwoning in bezit woningcorporatie;2021;168.0
5103;Kampen;Huurwoning in bezit woningcorporatie;2022;184.0
5104;Kampen;Huurwoning in bezit woningcorporatie;2023;207.0
5105;Kampen;Huurwoning in bezit woningcorporatie;2024;223.0
5106;Kampen;Eigendom overige verhuurders;2019;171.0
5107;Kampen;Eigendom overige verhuurders;2020;183.0
5108;Kampen;Eigendom overige verhuurders;2021;192.0
5109;Kampen;Eigendom overige verhuurders;2022;209.0
5110;Kampen;Eigendom overige verhuurders;2023;234.0
5111;Kampen;Eigendom overige verhuurders;2024;247.0
5112;Kapelle;Totaal;2019;241.0
5113;Kapelle;Totaal;2020;251.0
5114;Kapelle;Totaal;2021;265.0
5115;Kapelle;Totaal;2022;291.0
5116;Kapelle;Totaal;2023;331.0
5117;Kapelle;Totaal;2024;354.0
5118;Kapelle;Koopwoningen;2019;265.0
5119;Kapelle;Koopwoningen;2020;277.0
5120;Kapelle;Koopwoningen;2021;292.0
5121;Kapelle;Koopwoningen;2022;320.0
5122;Kapelle;Koopwoningen;2023;362.0
5123;Kapelle;Koopwoningen;2024;388.0
5124;Kapelle;Huurwoning in bezit woningcorporatie;2019;159.0
5125;Kapelle;Huurwoning in bezit woningcorporatie;2020;167.0
5126;Kapelle;Huurwoning in bezit woningcorporatie;2021;176.0
5127;Kapelle;Huurwoning in bezit woningcorporatie;2022;185.0
5128;Kapelle;Huurwoning in bezit woningcorporatie;2023;214.0
5129;Kapelle;Huurwoning in bezit woningcorporatie;2024;226.0
5130;Kapelle;Eigendom overige verhuurders;2019;168.0
5131;Kapelle;Eigendom overige verhuurders;2020;174.0
5132;Kapelle;Eigendom overige verhuurders;2021;178.0
5133;Kapelle;Eigendom overige verhuurders;2022;204.0
5134;Kapelle;Eigendom overige verhuurders;2023;238.0
5135;Kapelle;Eigendom overige verhuurders;2024;248.0
5136;Katwijk;Totaal;2019;288.0
5137;Katwijk;Totaal;2020;319.0
5138;Katwijk;Totaal;2021;337.0
5139;Katwijk;Totaal;2022;364.0
5140;Katwijk;Totaal;2023;419.0
5141;Katwijk;Totaal;2024;439.0
5142;Katwijk;Koopwoningen;2019;332.0
5143;Katwijk;Koopwoningen;2020;365.0
5144;Katwijk;Koopwoningen;2021;384.0
5145;Katwijk;Koopwoningen;2022;414.0
5146;Katwijk;Koopwoningen;2023;483.0
5147;Katwijk;Koopwoningen;2024;507.0
5148;Katwijk;Huurwoning in bezit woningcorporatie;2019;196.0
5149;Katwijk;Huurwoning in bezit woningcorporatie;2020;221.0
5150;Katwijk;Huurwoning in bezit woningcorporatie;2021;236.0
5151;Katwijk;Huurwoning in bezit woningcorporatie;2022;261.0
5152;Katwijk;Huurwoning in bezit woningcorporatie;2023;283.0
5153;Katwijk;Huurwoning in bezit woningcorporatie;2024;294.0
5154;Katwijk;Eigendom overige verhuurders;2019;239.0
5155;Katwijk;Eigendom overige verhuurders;2020;280.0
5156;Katwijk;Eigendom overige verhuurders;2021;298.0
5157;Katwijk;Eigendom overige verhuurders;2022;312.0
5158;Katwijk;Eigendom overige verhuurders;2023;356.0
5159;Katwijk;Eigendom overige verhuurders;2024;372.0
5160;Kerkrade;Totaal;2019;142.0
5161;Kerkrade;Totaal;2020;153.0
5162;Kerkrade;Totaal;2021;163.0
5163;Kerkrade;Totaal;2022;171.0
5164;Kerkrade;Totaal;2023;199.0
5165;Kerkrade;Totaal;2024;200.0
5166;Kerkrade;Koopwoningen;2019;177.0
5167;Kerkrade;Koopwoningen;2020;190.0
5168;Kerkrade;Koopwoningen;2021;204.0
5169;Kerkrade;Koopwoningen;2022;211.0
5170;Kerkrade;Koopwoningen;2023;246.0
5171;Kerkrade;Koopwoningen;2024;247.0
5172;Kerkrade;Huurwoning in bezit woningcorporatie;2019;99.0
5173;Kerkrade;Huurwoning in bezit woningcorporatie;2020;107.0
5174;Kerkrade;Huurwoning in bezit woningcorporatie;2021;114.0
5175;Kerkrade;Huurwoning in bezit woningcorporatie;2022;124.0
5176;Kerkrade;Huurwoning in bezit woningcorporatie;2023;145.0
5177;Kerkrade;Huurwoning in bezit woningcorporatie;2024;146.0
5178;Kerkrade;Eigendom overige verhuurders;2019;105.0
5179;Kerkrade;Eigendom overige verhuurders;2020;115.0
5180;Kerkrade;Eigendom overige verhuurders;2021;118.0
5181;Kerkrade;Eigendom overige verhuurders;2022;123.0
5182;Kerkrade;Eigendom overige verhuurders;2023;142.0
5183;Kerkrade;Eigendom overige verhuurders;2024;142.0
5184;Koggenland;Totaal;2019;260.0
5185;Koggenland;Totaal;2020;275.0
5186;Koggenland;Totaal;2021;298.0
5187;Koggenland;Totaal;2022;332.0
5188;Koggenland;Totaal;2023;377.0
5189;Koggenland;Totaal;2024;398.0
5190;Koggenland;Koopwoningen;2019;285.0
5191;Koggenland;Koopwoningen;2020;301.0
5192;Koggenland;Koopwoningen;2021;327.0
5193;Koggenland;Koopwoningen;2022;365.0
5194;Koggenland;Koopwoningen;2023;415.0
5195;Koggenland;Koopwoningen;2024;437.0
5196;Koggenland;Huurwoning in bezit woningcorporatie;2019;158.0
5197;Koggenland;Huurwoning in bezit woningcorporatie;2020;165.0
5198;Koggenland;Huurwoning in bezit woningcorporatie;2021;210.0
5199;Koggenland;Huurwoning in bezit woningcorporatie;2022;201.0
5200;Koggenland;Huurwoning in bezit woningcorporatie;2023;228.0
5201;Koggenland;Huurwoning in bezit woningcorporatie;2024;245.0
5202;Koggenland;Eigendom overige verhuurders;2019;175.0
5203;Koggenland;Eigendom overige verhuurders;2020;183.0
5204;Koggenland;Eigendom overige verhuurders;2021;192.0
5205;Koggenland;Eigendom overige verhuurders;2022;211.0
5206;Koggenland;Eigendom overige verhuurders;2023;241.0
5207;Koggenland;Eigendom overige verhuurders;2024;258.0
5208;Krimpen aan den IJssel;Totaal;2019;245.0
5209;Krimpen aan den IJssel;Totaal;2020;265.0
5210;Krimpen aan den IJssel;Totaal;2021;289.0
5211;Krimpen aan den IJssel;Totaal;2022;316.0
5212;Krimpen aan den IJssel;Totaal;2023;354.0
5213;Krimpen aan den IJssel;Totaal;2024;377.0
5214;Krimpen aan den IJssel;Koopwoningen;2019;283.0
5215;Krimpen aan den IJssel;Koopwoningen;2020;306.0
5216;Krimpen aan den IJssel;Koopwoningen;2021;333.0
5217;Krimpen aan den IJssel;Koopwoningen;2022;365.0
5218;Krimpen aan den IJssel;Koopwoningen;2023;408.0
5219;Krimpen aan den IJssel;Koopwoningen;2024;437.0
5220;Krimpen aan den IJssel;Huurwoning in bezit woningcorporatie;2019;182.0
5221;Krimpen aan den IJssel;Huurwoning in bezit woningcorporatie;2020;197.0
5222;Krimpen aan den IJssel;Huurwoning in bezit woningcorporatie;2021;216.0
5223;Krimpen aan den IJssel;Huurwoning in bezit woningcorporatie;2022;237.0
