ID;Zuiveringstype;Kenmerken;Perioden;AantalRioolwaterzuiveringsinstallaties_1;CapaciteitVolgensNationaleRichtlijn_2;CapaciteitVolgensEURichtlijn_3
9671;Carrousels;Slibontwatering met zeefbandpersen;2013;17;903.0;813.0
9672;Carrousels;Slibontwatering met filterpersen;1981;2;360.0;324.0
9673;Carrousels;Slibontwatering met filterpersen;1985;2;360.0;324.0
9674;Carrousels;Slibontwatering met filterpersen;1990;3;460.0;414.0
9675;Carrousels;Slibontwatering met filterpersen;1991;3;460.0;414.0
9676;Carrousels;Slibontwatering met filterpersen;1992;2;300.0;270.0
9677;Carrousels;Slibontwatering met filterpersen;1993;2;300.0;270.0
9678;Carrousels;Slibontwatering met filterpersen;1994;2;300.0;270.0
9679;Carrousels;Slibontwatering met filterpersen;1995;2;300.0;270.0
9680;Carrousels;Slibontwatering met filterpersen;1996;2;300.0;270.0
9681;Carrousels;Slibontwatering met filterpersen;1997;2;440.0;396.0
9682;Carrousels;Slibontwatering met filterpersen;1998;2;400.0;360.0
9683;Carrousels;Slibontwatering met filterpersen;1999;2;400.0;360.0
9684;Carrousels;Slibontwatering met filterpersen;2000;1;275.0;248.0
9685;Carrousels;Slibontwatering met filterpersen;2001;1;275.0;248.0
9686;Carrousels;Slibontwatering met filterpersen;2002;0;0.0;0.0
9687;Carrousels;Slibontwatering met filterpersen;2003;0;0.0;0.0
9688;Carrousels;Slibontwatering met filterpersen;2004;0;0.0;0.0
9689;Carrousels;Slibontwatering met filterpersen;2005;1;100.0;90.0
9690;Carrousels;Slibontwatering met filterpersen;2006;1;100.0;90.0
9691;Carrousels;Slibontwatering met filterpersen;2007;0;0.0;0.0
9692;Carrousels;Slibontwatering met filterpersen;2008;0;0.0;0.0
9693;Carrousels;Slibontwatering met filterpersen;2009;0;0.0;0.0
9694;Carrousels;Slibontwatering met filterpersen;2010;0;0.0;0.0
9695;Carrousels;Slibontwatering met filterpersen;2011;0;0.0;0.0
9696;Carrousels;Slibontwatering met filterpersen;2012;0;0.0;0.0
9697;Carrousels;Slibontwatering met filterpersen;2013;0;0.0;0.0
9698;Carrousels;Slibontwatering met centrifuges;1981;0;0.0;0.0
9699;Carrousels;Slibontwatering met centrifuges;1985;0;0.0;0.0
9700;Carrousels;Slibontwatering met centrifuges;1990;4;301.0;271.0
9701;Carrousels;Slibontwatering met centrifuges;1991;6;667.0;601.0
9702;Carrousels;Slibontwatering met centrifuges;1992;10;1232.0;1109.0
9703;Carrousels;Slibontwatering met centrifuges;1993;11;1280.0;1152.0
9704;Carrousels;Slibontwatering met centrifuges;1994;14;1579.0;1421.0
9705;Carrousels;Slibontwatering met centrifuges;1995;15;1723.0;1551.0
9706;Carrousels;Slibontwatering met centrifuges;1996;16;1867.0;1680.0
9707;Carrousels;Slibontwatering met centrifuges;1997;17;2079.0;1871.0
9708;Carrousels;Slibontwatering met centrifuges;1998;18;2233.0;2010.0
9709;Carrousels;Slibontwatering met centrifuges;1999;21;2420.0;2178.0
9710;Carrousels;Slibontwatering met centrifuges;2000;21;2531.0;2277.0
9711;Carrousels;Slibontwatering met centrifuges;2001;22;2588.0;2329.0
9712;Carrousels;Slibontwatering met centrifuges;2002;25;2681.0;2413.0
9713;Carrousels;Slibontwatering met centrifuges;2003;26;3141.0;2827.0
9714;Carrousels;Slibontwatering met centrifuges;2004;25;3068.0;2761.0
9715;Carrousels;Slibontwatering met centrifuges;2005;24;3237.0;2914.0
9716;Carrousels;Slibontwatering met centrifuges;2006;24;3237.0;2914.0
9717;Carrousels;Slibontwatering met centrifuges;2007;24;3423.0;3081.0
9718;Carrousels;Slibontwatering met centrifuges;2008;21;3184.0;2866.0
9719;Carrousels;Slibontwatering met centrifuges;2009;22;3389.0;3050.0
9720;Carrousels;Slibontwatering met centrifuges;2010;22;3356.0;3021.0
9721;Carrousels;Slibontwatering met centrifuges;2011;22;3356.0;3021.0
9722;Carrousels;Slibontwatering met centrifuges;2012;22;3356.0;3021.0
9723;Carrousels;Slibontwatering met centrifuges;2013;22;3356.0;3021.0
9724;Carrousels;Slibontwatering door thermisch drogen;1981;1;200.0;180.0
9725;Carrousels;Slibontwatering door thermisch drogen;1985;1;200.0;180.0
9726;Carrousels;Slibontwatering door thermisch drogen;1990;0;0.0;0.0
9727;Carrousels;Slibontwatering door thermisch drogen;1991;0;0.0;0.0
9728;Carrousels;Slibontwatering door thermisch drogen;1992;0;0.0;0.0
9729;Carrousels;Slibontwatering door thermisch drogen;1993;0;0.0;0.0
9730;Carrousels;Slibontwatering door thermisch drogen;1994;0;0.0;0.0
9731;Carrousels;Slibontwatering door thermisch drogen;1995;0;0.0;0.0
9732;Carrousels;Slibontwatering door thermisch drogen;1996;2;400.0;360.0
9733;Carrousels;Slibontwatering door thermisch drogen;1997;2;540.0;486.0
9734;Carrousels;Slibontwatering door thermisch drogen;1998;2;580.0;522.0
9735;Carrousels;Slibontwatering door thermisch drogen;1999;2;580.0;522.0
9736;Carrousels;Slibontwatering door thermisch drogen;2000;2;520.0;468.0
9737;Carrousels;Slibontwatering door thermisch drogen;2001;2;520.0;468.0
9738;Carrousels;Slibontwatering door thermisch drogen;2002;2;520.0;468.0
9739;Carrousels;Slibontwatering door thermisch drogen;2003;2;520.0;468.0
9740;Carrousels;Slibontwatering door thermisch drogen;2004;2;520.0;468.0
9741;Carrousels;Slibontwatering door thermisch drogen;2005;2;520.0;468.0
9742;Carrousels;Slibontwatering door thermisch drogen;2006;2;520.0;468.0
9743;Carrousels;Slibontwatering door thermisch drogen;2007;2;520.0;468.0
9744;Carrousels;Slibontwatering door thermisch drogen;2008;2;520.0;468.0
9745;Carrousels;Slibontwatering door thermisch drogen;2009;2;520.0;468.0
9746;Carrousels;Slibontwatering door thermisch drogen;2010;2;520.0;468.0
9747;Carrousels;Slibontwatering door thermisch drogen;2011;1;280.0;252.0
9748;Carrousels;Slibontwatering door thermisch drogen;2012;0;0.0;0.0
9749;Carrousels;Slibontwatering door thermisch drogen;2013;0;0.0;0.0
9750;Carrousels;Lozing op regionale wateren, totaal;1981;58;3069.0;2762.0
9751;Carrousels;Lozing op regionale wateren, totaal;1985;63;3220.0;2898.0
9752;Carrousels;Lozing op regionale wateren, totaal;1990;76;3566.0;3209.0
9753;Carrousels;Lozing op regionale wateren, totaal;1991;76;3566.0;3209.0
9754;Carrousels;Lozing op regionale wateren, totaal;1992;77;3707.0;3336.0
9755;Carrousels;Lozing op regionale wateren, totaal;1993;79;3978.0;3580.0
9756;Carrousels;Lozing op regionale wateren, totaal;1994;82;4358.0;3922.0
9757;Carrousels;Lozing op regionale wateren, totaal;1995;85;4526.0;4074.0
9758;Carrousels;Lozing op regionale wateren, totaal;1996;86;4587.0;4128.0
9759;Carrousels;Lozing op regionale wateren, totaal;1997;90;4790.0;4311.0
9760;Carrousels;Lozing op regionale wateren, totaal;1998;87;4960.0;4464.0
9761;Carrousels;Lozing op regionale wateren, totaal;1999;86;5030.0;4527.0
9762;Carrousels;Lozing op regionale wateren, totaal;2000;90;5227.0;4704.0
9763;Carrousels;Lozing op regionale wateren, totaal;2001;91;5426.0;4883.0
9764;Carrousels;Lozing op regionale wateren, totaal;2002;91;5153.0;4638.0
9765;Carrousels;Lozing op regionale wateren, totaal;2003;91;5122.0;4610.0
9766;Carrousels;Lozing op regionale wateren, totaal;2004;91;5122.0;4610.0
9767;Carrousels;Lozing op regionale wateren, totaal;2005;85;4747.0;4273.0
9768;Carrousels;Lozing op regionale wateren, totaal;2006;80;4632.0;4169.0
9769;Carrousels;Lozing op regionale wateren, totaal;2007;77;4545.0;4091.0
9770;Carrousels;Lozing op regionale wateren, totaal;2008;78;4577.0;4119.0
9771;Carrousels;Lozing op regionale wateren, totaal;2009;78;4757.0;4281.0
9772;Carrousels;Lozing op regionale wateren, totaal;2010;77;4690.0;4221.0
9773;Carrousels;Lozing op regionale wateren, totaal;2011;78;4766.0;4290.0
9774;Carrousels;Lozing op regionale wateren, totaal;2012;77;4754.0;4279.0
9775;Carrousels;Lozing op regionale wateren, totaal;2013;78;4818.0;4336.0
9776;Carrousels;Lozing op reg. polder- en boezemwater;1981;17;583.0;524.0
9777;Carrousels;Lozing op reg. polder- en boezemwater;1985;19;611.0;550.0
9778;Carrousels;Lozing op reg. polder- en boezemwater;1990;25;759.0;683.0
9779;Carrousels;Lozing op reg. polder- en boezemwater;1991;25;759.0;683.0
9780;Carrousels;Lozing op reg. polder- en boezemwater;1992;26;784.0;705.0
9781;Carrousels;Lozing op reg. polder- en boezemwater;1993;26;784.0;705.0
9782;Carrousels;Lozing op reg. polder- en boezemwater;1994;26;790.0;711.0
9783;Carrousels;Lozing op reg. polder- en boezemwater;1995;29;957.0;861.0
9784;Carrousels;Lozing op reg. polder- en boezemwater;1996;30;994.0;894.0
9785;Carrousels;Lozing op reg. polder- en boezemwater;1997;31;1011.0;909.0
9786;Carrousels;Lozing op reg. polder- en boezemwater;1998;29;1098.0;988.0
9787;Carrousels;Lozing op reg. polder- en boezemwater;1999;29;1098.0;988.0
9788;Carrousels;Lozing op reg. polder- en boezemwater;2000;31;1260.0;1134.0
9789;Carrousels;Lozing op reg. polder- en boezemwater;2001;32;1444.0;1300.0
9790;Carrousels;Lozing op reg. polder- en boezemwater;2002;32;1431.0;1288.0
9791;Carrousels;Lozing op reg. polder- en boezemwater;2003;32;1401.0;1261.0
9792;Carrousels;Lozing op reg. polder- en boezemwater;2004;32;1401.0;1261.0
9793;Carrousels;Lozing op reg. polder- en boezemwater;2005;30;1187.0;1068.0
9794;Carrousels;Lozing op reg. polder- en boezemwater;2006;30;1187.0;1068.0
9795;Carrousels;Lozing op reg. polder- en boezemwater;2007;30;1260.0;1134.0
9796;Carrousels;Lozing op reg. polder- en boezemwater;2008;30;1260.0;1134.0
9797;Carrousels;Lozing op reg. polder- en boezemwater;2009;30;1304.0;1174.0
9798;Carrousels;Lozing op reg. polder- en boezemwater;2010;28;1136.0;1023.0
9799;Carrousels;Lozing op reg. polder- en boezemwater;2011;28;1136.0;1023.0
9800;Carrousels;Lozing op reg. polder- en boezemwater;2012;28;1136.0;1023.0
9801;Carrousels;Lozing op reg. polder- en boezemwater;2013;28;1136.0;1023.0
9802;Carrousels;Lozing op regionaal stromend water;1981;20;1609.0;1448.0
9803;Carrousels;Lozing op regionaal stromend water;1985;20;1609.0;1448.0
9804;Carrousels;Lozing op regionaal stromend water;1990;24;1721.0;1548.0
9805;Carrousels;Lozing op regionaal stromend water;1991;24;1721.0;1548.0
9806;Carrousels;Lozing op regionaal stromend water;1992;23;1696.0;1526.0
9807;Carrousels;Lozing op regionaal stromend water;1993;24;1894.0;1704.0
9808;Carrousels;Lozing op regionaal stromend water;1994;24;1894.0;1704.0
9809;Carrousels;Lozing op regionaal stromend water;1995;24;1894.0;1704.0
9810;Carrousels;Lozing op regionaal stromend water;1996;24;1889.0;1700.0
9811;Carrousels;Lozing op regionaal stromend water;1997;25;1989.0;1790.0
9812;Carrousels;Lozing op regionaal stromend water;1998;26;2254.0;2028.0
9813;Carrousels;Lozing op regionaal stromend water;1999;26;2274.0;2046.0
9814;Carrousels;Lozing op regionaal stromend water;2000;27;2341.0;2107.0
9815;Carrousels;Lozing op regionaal stromend water;2001;27;2341.0;2107.0
9816;Carrousels;Lozing op regionaal stromend water;2002;26;2066.0;1859.0
9817;Carrousels;Lozing op regionaal stromend water;2003;26;2066.0;1859.0
9818;Carrousels;Lozing op regionaal stromend water;2004;26;2066.0;1859.0
9819;Carrousels;Lozing op regionaal stromend water;2005;22;1979.0;1781.0
9820;Carrousels;Lozing op regionaal stromend water;2006;21;1971.0;1774.0
9821;Carrousels;Lozing op regionaal stromend water;2007;20;1941.0;1747.0
9822;Carrousels;Lozing op regionaal stromend water;2008;20;1941.0;1747.0
9823;Carrousels;Lozing op regionaal stromend water;2009;20;1941.0;1747.0
9824;Carrousels;Lozing op regionaal stromend water;2010;20;1941.0;1747.0
9825;Carrousels;Lozing op regionaal stromend water;2011;20;1941.0;1747.0
9826;Carrousels;Lozing op regionaal stromend water;2012;20;1941.0;1747.0
9827;Carrousels;Lozing op regionaal stromend water;2013;21;2004.0;1804.0
9828;Carrousels;Lozing op regionaal beheerde kanalen;1981;18;795.0;715.0
9829;Carrousels;Lozing op regionaal beheerde kanalen;1985;21;917.0;825.0
9830;Carrousels;Lozing op regionaal beheerde kanalen;1990;24;1003.0;903.0
9831;Carrousels;Lozing op regionaal beheerde kanalen;1991;24;1003.0;903.0
9832;Carrousels;Lozing op regionaal beheerde kanalen;1992;25;1144.0;1030.0
9833;Carrousels;Lozing op regionaal beheerde kanalen;1993;26;1217.0;1095.0
9834;Carrousels;Lozing op regionaal beheerde kanalen;1994;29;1591.0;1432.0
9835;Carrousels;Lozing op regionaal beheerde kanalen;1995;29;1592.0;1433.0
9836;Carrousels;Lozing op regionaal beheerde kanalen;1996;29;1611.0;1450.0
9837;Carrousels;Lozing op regionaal beheerde kanalen;1997;31;1697.0;1528.0
9838;Carrousels;Lozing op regionaal beheerde kanalen;1998;28;1507.0;1357.0
9839;Carrousels;Lozing op regionaal beheerde kanalen;1999;27;1557.0;1402.0
9840;Carrousels;Lozing op regionaal beheerde kanalen;2000;28;1525.0;1373.0
9841;Carrousels;Lozing op regionaal beheerde kanalen;2001;28;1540.0;1386.0
9842;Carrousels;Lozing op regionaal beheerde kanalen;2002;29;1555.0;1400.0
9843;Carrousels;Lozing op regionaal beheerde kanalen;2003;29;1555.0;1400.0
9844;Carrousels;Lozing op regionaal beheerde kanalen;2004;29;1555.0;1400.0
9845;Carrousels;Lozing op regionaal beheerde kanalen;2005;29;1480.0;1332.0
9846;Carrousels;Lozing op regionaal beheerde kanalen;2006;25;1373.0;1236.0
9847;Carrousels;Lozing op regionaal beheerde kanalen;2007;23;1244.0;1120.0
9848;Carrousels;Lozing op regionaal beheerde kanalen;2008;24;1276.0;1149.0
9849;Carrousels;Lozing op regionaal beheerde kanalen;2009;24;1411.0;1270.0
9850;Carrousels;Lozing op regionaal beheerde kanalen;2010;25;1512.0;1361.0
9851;Carrousels;Lozing op regionaal beheerde kanalen;2011;26;1589.0;1430.0
9852;Carrousels;Lozing op regionaal beheerde kanalen;2012;25;1577.0;1419.0
9853;Carrousels;Lozing op regionaal beheerde kanalen;2013;25;1577.0;1419.0
9854;Carrousels;Lozing op regionaal beheerde meren;1981;3;84.0;75.0
9855;Carrousels;Lozing op regionaal beheerde meren;1985;3;84.0;75.0
9856;Carrousels;Lozing op regionaal beheerde meren;1990;3;84.0;75.0
9857;Carrousels;Lozing op regionaal beheerde meren;1991;3;84.0;75.0
9858;Carrousels;Lozing op regionaal beheerde meren;1992;3;84.0;75.0
9859;Carrousels;Lozing op regionaal beheerde meren;1993;3;84.0;75.0
9860;Carrousels;Lozing op regionaal beheerde meren;1994;3;84.0;75.0
9861;Carrousels;Lozing op regionaal beheerde meren;1995;3;84.0;75.0
9862;Carrousels;Lozing op regionaal beheerde meren;1996;3;94.0;84.0
9863;Carrousels;Lozing op regionaal beheerde meren;1997;3;94.0;84.0
9864;Carrousels;Lozing op regionaal beheerde meren;1998;4;101.0;90.0
9865;Carrousels;Lozing op regionaal beheerde meren;1999;4;101.0;90.0
9866;Carrousels;Lozing op regionaal beheerde meren;2000;4;101.0;90.0
9867;Carrousels;Lozing op regionaal beheerde meren;2001;4;101.0;90.0
9868;Carrousels;Lozing op regionaal beheerde meren;2002;4;101.0;90.0
9869;Carrousels;Lozing op regionaal beheerde meren;2003;4;101.0;90.0
9870;Carrousels;Lozing op regionaal beheerde meren;2004;4;101.0;90.0
9871;Carrousels;Lozing op regionaal beheerde meren;2005;4;101.0;90.0
9872;Carrousels;Lozing op regionaal beheerde meren;2006;4;101.0;90.0
9873;Carrousels;Lozing op regionaal beheerde meren;2007;4;101.0;90.0
9874;Carrousels;Lozing op regionaal beheerde meren;2008;4;101.0;90.0
9875;Carrousels;Lozing op regionaal beheerde meren;2009;4;101.0;90.0
9876;Carrousels;Lozing op regionaal beheerde meren;2010;4;101.0;90.0
9877;Carrousels;Lozing op regionaal beheerde meren;2011;4;101.0;90.0
9878;Carrousels;Lozing op regionaal beheerde meren;2012;4;101.0;90.0
9879;Carrousels;Lozing op regionaal beheerde meren;2013;4;101.0;90.0
9880;Carrousels;Lozing op Rijkswateren, totaal;1981;15;734.0;660.0
9881;Carrousels;Lozing op Rijkswateren, totaal;1985;17;1065.0;959.0
9882;Carrousels;Lozing op Rijkswateren, totaal;1990;21;1328.0;1195.0
9883;Carrousels;Lozing op Rijkswateren, totaal;1991;21;1328.0;1195.0
9884;Carrousels;Lozing op Rijkswateren, totaal;1992;23;1433.0;1290.0
9885;Carrousels;Lozing op Rijkswateren, totaal;1993;26;1676.0;1509.0
9886;Carrousels;Lozing op Rijkswateren, totaal;1994;27;1683.0;1514.0
9887;Carrousels;Lozing op Rijkswateren, totaal;1995;28;1695.0;1526.0
9888;Carrousels;Lozing op Rijkswateren, totaal;1996;33;1955.0;1760.0
9889;Carrousels;Lozing op Rijkswateren, totaal;1997;33;2098.0;1888.0
9890;Carrousels;Lozing op Rijkswateren, totaal;1998;34;2256.0;2031.0
9891;Carrousels;Lozing op Rijkswateren, totaal;1999;34;2311.0;2080.0
9892;Carrousels;Lozing op Rijkswateren, totaal;2000;35;2321.0;2089.0
9893;Carrousels;Lozing op Rijkswateren, totaal;2001;36;2347.0;2112.0
9894;Carrousels;Lozing op Rijkswateren, totaal;2002;36;2370.0;2133.0
9895;Carrousels;Lozing op Rijkswateren, totaal;2003;36;2376.0;2139.0
9896;Carrousels;Lozing op Rijkswateren, totaal;2004;37;2419.0;2177.0
9897;Carrousels;Lozing op Rijkswateren, totaal;2005;38;2591.0;2332.0
9898;Carrousels;Lozing op Rijkswateren, totaal;2006;38;2591.0;2332.0
9899;Carrousels;Lozing op Rijkswateren, totaal;2007;38;2727.0;2454.0
9900;Carrousels;Lozing op Rijkswateren, totaal;2008;38;2727.0;2454.0
9901;Carrousels;Lozing op Rijkswateren, totaal;2009;38;2727.0;2454.0
9902;Carrousels;Lozing op Rijkswateren, totaal;2010;38;2727.0;2454.0
9903;Carrousels;Lozing op Rijkswateren, totaal;2011;38;2727.0;2454.0
9904;Carrousels;Lozing op Rijkswateren, totaal;2012;38;2738.0;2465.0
9905;Carrousels;Lozing op Rijkswateren, totaal;2013;38;2738.0;2465.0
9906;Carrousels;Lozing op Rijkswateren: grote rivieren;1981;11;631.0;568.0
9907;Carrousels;Lozing op Rijkswateren: grote rivieren;1985;12;933.0;840.0
9908;Carrousels;Lozing op Rijkswateren: grote rivieren;1990;15;1094.0;985.0
9909;Carrousels;Lozing op Rijkswateren: grote rivieren;1991;15;1094.0;985.0
9910;Carrousels;Lozing op Rijkswateren: grote rivieren;1992;17;1199.0;1079.0
9911;Carrousels;Lozing op Rijkswateren: grote rivieren;1993;19;1414.0;1273.0
9912;Carrousels;Lozing op Rijkswateren: grote rivieren;1994;19;1414.0;1273.0
9913;Carrousels;Lozing op Rijkswateren: grote rivieren;1995;20;1427.0;1284.0
9914;Carrousels;Lozing op Rijkswateren: grote rivieren;1996;25;1687.0;1518.0
9915;Carrousels;Lozing op Rijkswateren: grote rivieren;1997;25;1829.0;1646.0
9916;Carrousels;Lozing op Rijkswateren: grote rivieren;1998;26;1988.0;1789.0
9917;Carrousels;Lozing op Rijkswateren: grote rivieren;1999;26;2013.0;1811.0
9918;Carrousels;Lozing op Rijkswateren: grote rivieren;2000;26;1952.0;1757.0
9919;Carrousels;Lozing op Rijkswateren: grote rivieren;2001;26;1952.0;1757.0
9920;Carrousels;Lozing op Rijkswateren: grote rivieren;2002;26;1975.0;1778.0
9921;Carrousels;Lozing op Rijkswateren: grote rivieren;2003;26;1982.0;1784.0
9922;Carrousels;Lozing op Rijkswateren: grote rivieren;2004;27;2024.0;1822.0
9923;Carrousels;Lozing op Rijkswateren: grote rivieren;2005;27;1997.0;1797.0
9924;Carrousels;Lozing op Rijkswateren: grote rivieren;2006;27;1997.0;1797.0
9925;Carrousels;Lozing op Rijkswateren: grote rivieren;2007;27;2174.0;1957.0
9926;Carrousels;Lozing op Rijkswateren: grote rivieren;2008;27;2174.0;1957.0
9927;Carrousels;Lozing op Rijkswateren: grote rivieren;2009;27;2174.0;1957.0
9928;Carrousels;Lozing op Rijkswateren: grote rivieren;2010;27;2174.0;1957.0
9929;Carrousels;Lozing op Rijkswateren: grote rivieren;2011;27;2174.0;1957.0
9930;Carrousels;Lozing op Rijkswateren: grote rivieren;2012;27;2174.0;1957.0
9931;Carrousels;Lozing op Rijkswateren: grote rivieren;2013;27;2174.0;1957.0
9932;Carrousels;Lozing op Rijkswateren: kanalen;1981;3;91.0;82.0
9933;Carrousels;Lozing op Rijkswateren: kanalen;1985;4;121.0;109.0
9934;Carrousels;Lozing op Rijkswateren: kanalen;1990;4;123.0;110.0
9935;Carrousels;Lozing op Rijkswateren: kanalen;1991;4;123.0;110.0
9936;Carrousels;Lozing op Rijkswateren: kanalen;1992;4;123.0;110.0
9937;Carrousels;Lozing op Rijkswateren: kanalen;1993;4;123.0;110.0
9938;Carrousels;Lozing op Rijkswateren: kanalen;1994;4;123.0;110.0
9939;Carrousels;Lozing op Rijkswateren: kanalen;1995;4;123.0;110.0
9940;Carrousels;Lozing op Rijkswateren: kanalen;1996;4;123.0;110.0
9941;Carrousels;Lozing op Rijkswateren: kanalen;1997;4;123.0;110.0
9942;Carrousels;Lozing op Rijkswateren: kanalen;1998;4;123.0;110.0
9943;Carrousels;Lozing op Rijkswateren: kanalen;1999;4;153.0;137.0
9944;Carrousels;Lozing op Rijkswateren: kanalen;2000;5;223.0;200.0
9945;Carrousels;Lozing op Rijkswateren: kanalen;2001;6;249.0;224.0
9946;Carrousels;Lozing op Rijkswateren: kanalen;2002;6;249.0;224.0
9947;Carrousels;Lozing op Rijkswateren: kanalen;2003;6;249.0;224.0
9948;Carrousels;Lozing op Rijkswateren: kanalen;2004;6;249.0;224.0
9949;Carrousels;Lozing op Rijkswateren: kanalen;2005;6;249.0;224.0
9950;Carrousels;Lozing op Rijkswateren: kanalen;2006;6;249.0;224.0
9951;Carrousels;Lozing op Rijkswateren: kanalen;2007;6;249.0;224.0
9952;Carrousels;Lozing op Rijkswateren: kanalen;2008;6;249.0;224.0
9953;Carrousels;Lozing op Rijkswateren: kanalen;2009;6;249.0;224.0
9954;Carrousels;Lozing op Rijkswateren: kanalen;2010;6;249.0;224.0
9955;Carrousels;Lozing op Rijkswateren: kanalen;2011;6;249.0;224.0
9956;Carrousels;Lozing op Rijkswateren: kanalen;2012;6;255.0;229.0
9957;Carrousels;Lozing op Rijkswateren: kanalen;2013;6;255.0;229.0
9958;Carrousels;Lozing op Rijkswateren: meren;1981;0;0.0;0.0
9959;Carrousels;Lozing op Rijkswateren: meren;1985;0;0.0;0.0
9960;Carrousels;Lozing op Rijkswateren: meren;1990;1;100.0;90.0
9961;Carrousels;Lozing op Rijkswateren: meren;1991;1;100.0;90.0
9962;Carrousels;Lozing op Rijkswateren: meren;1992;1;100.0;90.0
9963;Carrousels;Lozing op Rijkswateren: meren;1993;1;120.0;108.0
9964;Carrousels;Lozing op Rijkswateren: meren;1994;1;120.0;108.0
9965;Carrousels;Lozing op Rijkswateren: meren;1995;1;120.0;108.0
9966;Carrousels;Lozing op Rijkswateren: meren;1996;1;120.0;108.0
9967;Carrousels;Lozing op Rijkswateren: meren;1997;1;120.0;108.0
9968;Carrousels;Lozing op Rijkswateren: meren;1998;1;120.0;108.0
