ID;Geslacht;Leeftijd;Operaties;Perioden;AantalOperaties_1;AantalOperatiesPer10000Inwoners_2;AantalOperaties_3;AantalOperatiesPer10000Inwoners_4;AantalOperaties_5;AantalOperatiesPer10000Inwoners_6
4509;Totaal mannen en vrouwen;Gestandaardiseerd totaal;12;2008;4721.0;3.0;1205.0;0.8;3516.0;2.2
4510;Totaal mannen en vrouwen;Gestandaardiseerd totaal;12;2009;5129.0;3.2;1222.0;0.8;3907.0;2.5
4511;Totaal mannen en vrouwen;Gestandaardiseerd totaal;12;2010;5736.0;3.6;1232.0;0.8;4504.0;2.8
4512;Totaal mannen en vrouwen;Gestandaardiseerd totaal;13;1995;30771.0;19.3;24307.0;15.3;6464.0;4.1
4513;Totaal mannen en vrouwen;Gestandaardiseerd totaal;13;1996;29736.0;18.7;23035.0;14.5;6702.0;4.2
4514;Totaal mannen en vrouwen;Gestandaardiseerd totaal;13;1997;29726.0;18.7;22336.0;14.0;7390.0;4.6
4515;Totaal mannen en vrouwen;Gestandaardiseerd totaal;13;1998;28900.0;18.1;21118.0;13.3;7782.0;4.9
4516;Totaal mannen en vrouwen;Gestandaardiseerd totaal;13;1999;28039.0;17.6;19664.0;12.3;8375.0;5.3
4517;Totaal mannen en vrouwen;Gestandaardiseerd totaal;13;2000;27310.0;17.1;17995.0;11.3;9315.0;5.8
4518;Totaal mannen en vrouwen;Gestandaardiseerd totaal;13;2001;25676.0;16.1;16051.0;10.1;9624.0;6.0
4519;Totaal mannen en vrouwen;Gestandaardiseerd totaal;13;2002;26465.0;16.6;15807.0;9.9;10659.0;6.7
4520;Totaal mannen en vrouwen;Gestandaardiseerd totaal;13;2003;26784.0;16.8;15554.0;9.8;11230.0;7.1
4521;Totaal mannen en vrouwen;Gestandaardiseerd totaal;13;2004;26819.0;16.8;14777.0;9.3;12042.0;7.6
4522;Totaal mannen en vrouwen;Gestandaardiseerd totaal;13;2005;24167.0;15.2;11451.0;7.2;12716.0;8.0
4523;Totaal mannen en vrouwen;Gestandaardiseerd totaal;13;2006;22676.0;14.2;9410.0;5.9;13266.0;8.3
4524;Totaal mannen en vrouwen;Gestandaardiseerd totaal;13;2007;22119.0;13.9;7975.0;5.0;14144.0;8.9
4525;Totaal mannen en vrouwen;Gestandaardiseerd totaal;13;2008;21157.0;13.3;7220.0;4.5;13936.0;8.7
4526;Totaal mannen en vrouwen;Gestandaardiseerd totaal;13;2009;20093.0;12.6;6327.0;4.0;13767.0;8.6
4527;Totaal mannen en vrouwen;Gestandaardiseerd totaal;13;2010;19511.0;12.2;5473.0;3.4;14038.0;8.8
4528;Totaal mannen en vrouwen;Gestandaardiseerd totaal;14;1995;17386.0;10.9;17363.0;10.9;23.0;0.0
4529;Totaal mannen en vrouwen;Gestandaardiseerd totaal;14;1996;15014.0;9.4;15003.0;9.4;12.0;0.0
4530;Totaal mannen en vrouwen;Gestandaardiseerd totaal;14;1997;13233.0;8.3;13217.0;8.3;16.0;0.0
4531;Totaal mannen en vrouwen;Gestandaardiseerd totaal;14;1998;12058.0;7.6;12037.0;7.6;21.0;0.0
4532;Totaal mannen en vrouwen;Gestandaardiseerd totaal;14;1999;11762.0;7.4;11689.0;7.3;73.0;0.0
4533;Totaal mannen en vrouwen;Gestandaardiseerd totaal;14;2000;11126.0;7.0;11018.0;6.9;108.0;0.1
4534;Totaal mannen en vrouwen;Gestandaardiseerd totaal;14;2001;10846.0;6.8;10746.0;6.7;101.0;0.1
4535;Totaal mannen en vrouwen;Gestandaardiseerd totaal;14;2002;11053.0;6.9;10982.0;6.9;71.0;0.0
4536;Totaal mannen en vrouwen;Gestandaardiseerd totaal;14;2003;11451.0;7.2;11364.0;7.1;86.0;0.1
4537;Totaal mannen en vrouwen;Gestandaardiseerd totaal;14;2004;11952.0;7.5;11838.0;7.4;114.0;0.1
4538;Totaal mannen en vrouwen;Gestandaardiseerd totaal;14;2005;11833.0;7.4;11715.0;7.4;118.0;0.1
4539;Totaal mannen en vrouwen;Gestandaardiseerd totaal;14;2006;10863.0;6.8;10810.0;6.8;53.0;0.0
4540;Totaal mannen en vrouwen;Gestandaardiseerd totaal;14;2007;10611.0;6.7;10535.0;6.6;76.0;0.0
4541;Totaal mannen en vrouwen;Gestandaardiseerd totaal;14;2008;10453.0;6.6;10416.0;6.5;37.0;0.0
4542;Totaal mannen en vrouwen;Gestandaardiseerd totaal;14;2009;11080.0;7.0;11007.0;6.9;73.0;0.0
4543;Totaal mannen en vrouwen;Gestandaardiseerd totaal;14;2010;10498.0;6.6;10436.0;6.6;62.0;0.0
4544;Totaal mannen en vrouwen;Gestandaardiseerd totaal;15;1995;15195.0;9.5;15171.0;9.5;23.0;0.0
4545;Totaal mannen en vrouwen;Gestandaardiseerd totaal;15;1996;12915.0;8.1;12904.0;8.1;12.0;0.0
4546;Totaal mannen en vrouwen;Gestandaardiseerd totaal;15;1997;11278.0;7.1;11262.0;7.1;16.0;0.0
4547;Totaal mannen en vrouwen;Gestandaardiseerd totaal;15;1998;10092.0;6.3;10072.0;6.3;21.0;0.0
4548;Totaal mannen en vrouwen;Gestandaardiseerd totaal;15;1999;9713.0;6.1;9639.0;6.1;73.0;0.0
4549;Totaal mannen en vrouwen;Gestandaardiseerd totaal;15;2000;9201.0;5.8;9093.0;5.7;108.0;0.1
4550;Totaal mannen en vrouwen;Gestandaardiseerd totaal;15;2001;8911.0;5.6;8810.0;5.5;101.0;0.1
4551;Totaal mannen en vrouwen;Gestandaardiseerd totaal;15;2002;9049.0;5.7;8978.0;5.6;71.0;0.0
4552;Totaal mannen en vrouwen;Gestandaardiseerd totaal;15;2003;9289.0;5.8;9203.0;5.8;86.0;0.1
4553;Totaal mannen en vrouwen;Gestandaardiseerd totaal;15;2004;9740.0;6.1;9626.0;6.0;114.0;0.1
4554;Totaal mannen en vrouwen;Gestandaardiseerd totaal;15;2005;9619.0;6.0;9501.0;6.0;118.0;0.1
4555;Totaal mannen en vrouwen;Gestandaardiseerd totaal;15;2006;8789.0;5.5;8736.0;5.5;53.0;0.0
4556;Totaal mannen en vrouwen;Gestandaardiseerd totaal;15;2007;8603.0;5.4;8527.0;5.4;76.0;0.0
4557;Totaal mannen en vrouwen;Gestandaardiseerd totaal;15;2008;8602.0;5.4;8565.0;5.4;37.0;0.0
4558;Totaal mannen en vrouwen;Gestandaardiseerd totaal;15;2009;9107.0;5.7;9034.0;5.7;73.0;0.0
4559;Totaal mannen en vrouwen;Gestandaardiseerd totaal;15;2010;8383.0;5.3;8321.0;5.2;62.0;0.0
4560;Totaal mannen en vrouwen;Gestandaardiseerd totaal;16;1995;2192.0;1.4;2192.0;1.4;;
4561;Totaal mannen en vrouwen;Gestandaardiseerd totaal;16;1996;2099.0;1.3;2099.0;1.3;;
4562;Totaal mannen en vrouwen;Gestandaardiseerd totaal;16;1997;1954.0;1.2;1954.0;1.2;;
4563;Totaal mannen en vrouwen;Gestandaardiseerd totaal;16;1998;1965.0;1.2;1965.0;1.2;;
4564;Totaal mannen en vrouwen;Gestandaardiseerd totaal;16;1999;2049.0;1.3;2049.0;1.3;;
4565;Totaal mannen en vrouwen;Gestandaardiseerd totaal;16;2000;1925.0;1.2;1925.0;1.2;;
4566;Totaal mannen en vrouwen;Gestandaardiseerd totaal;16;2001;1936.0;1.2;1936.0;1.2;;
4567;Totaal mannen en vrouwen;Gestandaardiseerd totaal;16;2002;2004.0;1.3;2004.0;1.3;;
4568;Totaal mannen en vrouwen;Gestandaardiseerd totaal;16;2003;2161.0;1.4;2161.0;1.4;;
4569;Totaal mannen en vrouwen;Gestandaardiseerd totaal;16;2004;2213.0;1.4;2213.0;1.4;;
4570;Totaal mannen en vrouwen;Gestandaardiseerd totaal;16;2005;2214.0;1.4;2214.0;1.4;;
4571;Totaal mannen en vrouwen;Gestandaardiseerd totaal;16;2006;2074.0;1.3;2074.0;1.3;;
4572;Totaal mannen en vrouwen;Gestandaardiseerd totaal;16;2007;2008.0;1.3;2008.0;1.3;;
4573;Totaal mannen en vrouwen;Gestandaardiseerd totaal;16;2008;1851.0;1.2;1851.0;1.2;;
4574;Totaal mannen en vrouwen;Gestandaardiseerd totaal;16;2009;1973.0;1.2;1973.0;1.2;;
4575;Totaal mannen en vrouwen;Gestandaardiseerd totaal;16;2010;2115.0;1.3;2115.0;1.3;;
4576;Totaal mannen en vrouwen;Gestandaardiseerd totaal;17;1995;20869.0;13.1;20869.0;13.1;;
4577;Totaal mannen en vrouwen;Gestandaardiseerd totaal;17;1996;19802.0;12.4;19802.0;12.4;;
4578;Totaal mannen en vrouwen;Gestandaardiseerd totaal;17;1997;18704.0;11.7;18704.0;11.7;;
4579;Totaal mannen en vrouwen;Gestandaardiseerd totaal;17;1998;17116.0;10.7;17116.0;10.7;;
4580;Totaal mannen en vrouwen;Gestandaardiseerd totaal;17;1999;16190.0;10.2;16190.0;10.2;;
4581;Totaal mannen en vrouwen;Gestandaardiseerd totaal;17;2000;15601.0;9.8;15601.0;9.8;;
4582;Totaal mannen en vrouwen;Gestandaardiseerd totaal;17;2001;15291.0;9.6;15291.0;9.6;;
4583;Totaal mannen en vrouwen;Gestandaardiseerd totaal;17;2002;15355.0;9.6;15355.0;9.6;;
4584;Totaal mannen en vrouwen;Gestandaardiseerd totaal;17;2003;15268.0;9.6;15268.0;9.6;;
4585;Totaal mannen en vrouwen;Gestandaardiseerd totaal;17;2004;16457.0;10.3;16457.0;10.3;;
4586;Totaal mannen en vrouwen;Gestandaardiseerd totaal;17;2005;15835.0;9.9;15834.0;9.9;;
4587;Totaal mannen en vrouwen;Gestandaardiseerd totaal;17;2006;14552.0;9.1;14551.0;9.1;;
4588;Totaal mannen en vrouwen;Gestandaardiseerd totaal;17;2007;14435.0;9.1;14435.0;9.1;;
4589;Totaal mannen en vrouwen;Gestandaardiseerd totaal;17;2008;13339.0;8.4;13339.0;8.4;;
4590;Totaal mannen en vrouwen;Gestandaardiseerd totaal;17;2009;13275.0;8.3;13275.0;8.3;;
4591;Totaal mannen en vrouwen;Gestandaardiseerd totaal;17;2010;13181.0;8.3;13181.0;8.3;;
4592;Totaal mannen en vrouwen;Gestandaardiseerd totaal;18;1995;;;;;;
4593;Totaal mannen en vrouwen;Gestandaardiseerd totaal;18;1996;;;;;;
4594;Totaal mannen en vrouwen;Gestandaardiseerd totaal;18;1997;;;;;;
4595;Totaal mannen en vrouwen;Gestandaardiseerd totaal;18;1998;;;;;;
4596;Totaal mannen en vrouwen;Gestandaardiseerd totaal;18;1999;;;;;;
4597;Totaal mannen en vrouwen;Gestandaardiseerd totaal;18;2000;;;;;;
4598;Totaal mannen en vrouwen;Gestandaardiseerd totaal;18;2001;;;;;;
4599;Totaal mannen en vrouwen;Gestandaardiseerd totaal;18;2002;;;;;;
4600;Totaal mannen en vrouwen;Gestandaardiseerd totaal;18;2003;;;;;;
4601;Totaal mannen en vrouwen;Gestandaardiseerd totaal;18;2004;;;;;;
4602;Totaal mannen en vrouwen;Gestandaardiseerd totaal;18;2005;261.0;0.2;260.0;0.2;;
4603;Totaal mannen en vrouwen;Gestandaardiseerd totaal;18;2006;343.0;0.2;342.0;0.2;;
4604;Totaal mannen en vrouwen;Gestandaardiseerd totaal;18;2007;523.0;0.3;523.0;0.3;;
4605;Totaal mannen en vrouwen;Gestandaardiseerd totaal;18;2008;757.0;0.5;757.0;0.5;;
4606;Totaal mannen en vrouwen;Gestandaardiseerd totaal;18;2009;1016.0;0.6;1016.0;0.6;;
4607;Totaal mannen en vrouwen;Gestandaardiseerd totaal;18;2010;1572.0;1.0;1572.0;1.0;;
4608;Totaal mannen en vrouwen;Gestandaardiseerd totaal;19;1995;20869.0;13.1;20869.0;13.1;;
4609;Totaal mannen en vrouwen;Gestandaardiseerd totaal;19;1996;19802.0;12.4;19802.0;12.4;;
4610;Totaal mannen en vrouwen;Gestandaardiseerd totaal;19;1997;18704.0;11.7;18704.0;11.7;;
4611;Totaal mannen en vrouwen;Gestandaardiseerd totaal;19;1998;17116.0;10.7;17116.0;10.7;;
4612;Totaal mannen en vrouwen;Gestandaardiseerd totaal;19;1999;16190.0;10.2;16190.0;10.2;;
4613;Totaal mannen en vrouwen;Gestandaardiseerd totaal;19;2000;15601.0;9.8;15601.0;9.8;;
4614;Totaal mannen en vrouwen;Gestandaardiseerd totaal;19;2001;15291.0;9.6;15291.0;9.6;;
4615;Totaal mannen en vrouwen;Gestandaardiseerd totaal;19;2002;15355.0;9.6;15355.0;9.6;;
4616;Totaal mannen en vrouwen;Gestandaardiseerd totaal;19;2003;15268.0;9.6;15268.0;9.6;;
4617;Totaal mannen en vrouwen;Gestandaardiseerd totaal;19;2004;16457.0;10.3;16457.0;10.3;;
4618;Totaal mannen en vrouwen;Gestandaardiseerd totaal;19;2005;15573.0;9.8;15573.0;9.8;;
4619;Totaal mannen en vrouwen;Gestandaardiseerd totaal;19;2006;14209.0;8.9;14209.0;8.9;;
4620;Totaal mannen en vrouwen;Gestandaardiseerd totaal;19;2007;13912.0;8.7;13912.0;8.7;;
4621;Totaal mannen en vrouwen;Gestandaardiseerd totaal;19;2008;12582.0;7.9;12582.0;7.9;;
4622;Totaal mannen en vrouwen;Gestandaardiseerd totaal;19;2009;12259.0;7.7;12259.0;7.7;;
4623;Totaal mannen en vrouwen;Gestandaardiseerd totaal;19;2010;11610.0;7.3;11610.0;7.3;;
4624;Totaal mannen en vrouwen;Gestandaardiseerd totaal;20;1995;24480.0;15.4;24480.0;15.4;;
4625;Totaal mannen en vrouwen;Gestandaardiseerd totaal;20;1996;24719.0;15.5;24719.0;15.5;;
4626;Totaal mannen en vrouwen;Gestandaardiseerd totaal;20;1997;25266.0;15.9;25266.0;15.9;;
4627;Totaal mannen en vrouwen;Gestandaardiseerd totaal;20;1998;24882.0;15.6;24882.0;15.6;;
4628;Totaal mannen en vrouwen;Gestandaardiseerd totaal;20;1999;25540.0;16.0;25540.0;16.0;;
4629;Totaal mannen en vrouwen;Gestandaardiseerd totaal;20;2000;25547.0;16.0;25547.0;16.0;;
4630;Totaal mannen en vrouwen;Gestandaardiseerd totaal;20;2001;26517.0;16.6;26517.0;16.6;;
4631;Totaal mannen en vrouwen;Gestandaardiseerd totaal;20;2002;27730.0;17.4;27730.0;17.4;;
4632;Totaal mannen en vrouwen;Gestandaardiseerd totaal;20;2003;28346.0;17.8;28346.0;17.8;;
4633;Totaal mannen en vrouwen;Gestandaardiseerd totaal;20;2004;28489.0;17.9;28489.0;17.9;;
4634;Totaal mannen en vrouwen;Gestandaardiseerd totaal;20;2005;28976.0;18.2;28976.0;18.2;;
4635;Totaal mannen en vrouwen;Gestandaardiseerd totaal;20;2006;28769.0;18.1;28769.0;18.1;;
4636;Totaal mannen en vrouwen;Gestandaardiseerd totaal;20;2007;28647.0;18.0;28647.0;18.0;;
4637;Totaal mannen en vrouwen;Gestandaardiseerd totaal;20;2008;29325.0;18.4;29325.0;18.4;;
4638;Totaal mannen en vrouwen;Gestandaardiseerd totaal;20;2009;29254.0;18.4;29254.0;18.4;;
4639;Totaal mannen en vrouwen;Gestandaardiseerd totaal;20;2010;30062.0;18.9;30062.0;18.9;;
4640;Totaal mannen en vrouwen;Gestandaardiseerd totaal;21;1995;1846.0;1.2;1846.0;1.2;;
4641;Totaal mannen en vrouwen;Gestandaardiseerd totaal;21;1996;1667.0;1.0;1667.0;1.0;;
4642;Totaal mannen en vrouwen;Gestandaardiseerd totaal;21;1997;1612.0;1.0;1612.0;1.0;;
4643;Totaal mannen en vrouwen;Gestandaardiseerd totaal;21;1998;1727.0;1.1;1727.0;1.1;;
4644;Totaal mannen en vrouwen;Gestandaardiseerd totaal;21;1999;1713.0;1.1;1713.0;1.1;;
4645;Totaal mannen en vrouwen;Gestandaardiseerd totaal;21;2000;1647.0;1.0;1647.0;1.0;;
4646;Totaal mannen en vrouwen;Gestandaardiseerd totaal;21;2001;1629.0;1.0;1629.0;1.0;;
4647;Totaal mannen en vrouwen;Gestandaardiseerd totaal;21;2002;1711.0;1.1;1711.0;1.1;;
4648;Totaal mannen en vrouwen;Gestandaardiseerd totaal;21;2003;1761.0;1.1;1761.0;1.1;;
4649;Totaal mannen en vrouwen;Gestandaardiseerd totaal;21;2004;1822.0;1.1;1822.0;1.1;;
4650;Totaal mannen en vrouwen;Gestandaardiseerd totaal;21;2005;1931.0;1.2;1931.0;1.2;;
4651;Totaal mannen en vrouwen;Gestandaardiseerd totaal;21;2006;2073.0;1.3;2073.0;1.3;;
4652;Totaal mannen en vrouwen;Gestandaardiseerd totaal;21;2007;1895.0;1.2;1895.0;1.2;;
4653;Totaal mannen en vrouwen;Gestandaardiseerd totaal;21;2008;1939.0;1.2;1939.0;1.2;;
4654;Totaal mannen en vrouwen;Gestandaardiseerd totaal;21;2009;1937.0;1.2;1937.0;1.2;;
4655;Totaal mannen en vrouwen;Gestandaardiseerd totaal;21;2010;2054.0;1.3;2054.0;1.3;;
4656;Totaal mannen en vrouwen;Gestandaardiseerd totaal;22;1995;22634.0;14.2;22634.0;14.2;;
4657;Totaal mannen en vrouwen;Gestandaardiseerd totaal;22;1996;23052.0;14.5;23052.0;14.5;;
4658;Totaal mannen en vrouwen;Gestandaardiseerd totaal;22;1997;23654.0;14.9;23654.0;14.9;;
4659;Totaal mannen en vrouwen;Gestandaardiseerd totaal;22;1998;23154.0;14.5;23154.0;14.5;;
4660;Totaal mannen en vrouwen;Gestandaardiseerd totaal;22;1999;23827.0;15.0;23827.0;15.0;;
4661;Totaal mannen en vrouwen;Gestandaardiseerd totaal;22;2000;23900.0;15.0;23900.0;15.0;;
4662;Totaal mannen en vrouwen;Gestandaardiseerd totaal;22;2001;24889.0;15.6;24889.0;15.6;;
4663;Totaal mannen en vrouwen;Gestandaardiseerd totaal;22;2002;26018.0;16.3;26018.0;16.3;;
4664;Totaal mannen en vrouwen;Gestandaardiseerd totaal;22;2003;26585.0;16.7;26585.0;16.7;;
4665;Totaal mannen en vrouwen;Gestandaardiseerd totaal;22;2004;26667.0;16.7;26667.0;16.7;;
4666;Totaal mannen en vrouwen;Gestandaardiseerd totaal;22;2005;27045.0;17.0;27045.0;17.0;;
4667;Totaal mannen en vrouwen;Gestandaardiseerd totaal;22;2006;26696.0;16.8;26696.0;16.8;;
4668;Totaal mannen en vrouwen;Gestandaardiseerd totaal;22;2007;26752.0;16.8;26752.0;16.8;;
4669;Totaal mannen en vrouwen;Gestandaardiseerd totaal;22;2008;27386.0;17.2;27386.0;17.2;;
4670;Totaal mannen en vrouwen;Gestandaardiseerd totaal;22;2009;27317.0;17.2;27317.0;17.2;;
4671;Totaal mannen en vrouwen;Gestandaardiseerd totaal;22;2010;28008.0;17.6;28008.0;17.6;;
4672;Totaal mannen en vrouwen;Gestandaardiseerd totaal;23;1995;5353.0;3.4;5353.0;3.4;;
4673;Totaal mannen en vrouwen;Gestandaardiseerd totaal;23;1996;5543.0;3.5;5543.0;3.5;;
4674;Totaal mannen en vrouwen;Gestandaardiseerd totaal;23;1997;6076.0;3.8;6076.0;3.8;;
4675;Totaal mannen en vrouwen;Gestandaardiseerd totaal;23;1998;6594.0;4.1;6594.0;4.1;;
4676;Totaal mannen en vrouwen;Gestandaardiseerd totaal;23;1999;6727.0;4.2;6727.0;4.2;;
4677;Totaal mannen en vrouwen;Gestandaardiseerd totaal;23;2000;7394.0;4.6;7394.0;4.6;;
4678;Totaal mannen en vrouwen;Gestandaardiseerd totaal;23;2001;8458.0;5.3;8458.0;5.3;;
4679;Totaal mannen en vrouwen;Gestandaardiseerd totaal;23;2002;9877.0;6.2;9877.0;6.2;;
4680;Totaal mannen en vrouwen;Gestandaardiseerd totaal;23;2003;10939.0;6.9;10939.0;6.9;;
4681;Totaal mannen en vrouwen;Gestandaardiseerd totaal;23;2004;11657.0;7.3;11657.0;7.3;;
4682;Totaal mannen en vrouwen;Gestandaardiseerd totaal;23;2005;12749.0;8.0;12749.0;8.0;;
4683;Totaal mannen en vrouwen;Gestandaardiseerd totaal;23;2006;14349.0;9.0;14349.0;9.0;;
4684;Totaal mannen en vrouwen;Gestandaardiseerd totaal;23;2007;15404.0;9.7;15404.0;9.7;;
4685;Totaal mannen en vrouwen;Gestandaardiseerd totaal;23;2008;15662.0;9.8;15662.0;9.8;;
4686;Totaal mannen en vrouwen;Gestandaardiseerd totaal;23;2009;15844.0;9.9;15844.0;9.9;;
4687;Totaal mannen en vrouwen;Gestandaardiseerd totaal;23;2010;16433.0;10.3;16433.0;10.3;;
4688;Totaal mannen en vrouwen;Gestandaardiseerd totaal;24;1995;28381.0;17.8;6376.0;4.0;22005.0;13.8
4689;Totaal mannen en vrouwen;Gestandaardiseerd totaal;24;1996;28245.0;17.7;5100.0;3.2;23145.0;14.5
4690;Totaal mannen en vrouwen;Gestandaardiseerd totaal;24;1997;28345.0;17.8;4217.0;2.6;24128.0;15.1
4691;Totaal mannen en vrouwen;Gestandaardiseerd totaal;24;1998;27902.0;17.5;3241.0;2.0;24661.0;15.5
4692;Totaal mannen en vrouwen;Gestandaardiseerd totaal;24;1999;28883.0;18.1;2724.0;1.7;26160.0;16.4
4693;Totaal mannen en vrouwen;Gestandaardiseerd totaal;24;2000;28571.0;17.9;2434.0;1.5;26137.0;16.4
4694;Totaal mannen en vrouwen;Gestandaardiseerd totaal;24;2001;28796.0;18.1;2244.0;1.4;26552.0;16.7
4695;Totaal mannen en vrouwen;Gestandaardiseerd totaal;24;2002;30847.0;19.4;2434.0;1.5;28413.0;17.8
4696;Totaal mannen en vrouwen;Gestandaardiseerd totaal;24;2003;32227.0;20.2;2279.0;1.4;29948.0;18.8
4697;Totaal mannen en vrouwen;Gestandaardiseerd totaal;24;2004;35101.0;22.0;2302.0;1.4;32799.0;20.6
4698;Totaal mannen en vrouwen;Gestandaardiseerd totaal;24;2005;35568.0;22.3;1964.0;1.2;33604.0;21.1
4699;Totaal mannen en vrouwen;Gestandaardiseerd totaal;24;2006;36104.0;22.7;1988.0;1.2;34116.0;21.4
4700;Totaal mannen en vrouwen;Gestandaardiseerd totaal;24;2007;36221.0;22.7;2055.0;1.3;34167.0;21.5
4701;Totaal mannen en vrouwen;Gestandaardiseerd totaal;24;2008;38259.0;24.0;1952.0;1.2;36307.0;22.8
4702;Totaal mannen en vrouwen;Gestandaardiseerd totaal;24;2009;37980.0;23.8;1722.0;1.1;36258.0;22.8
4703;Totaal mannen en vrouwen;Gestandaardiseerd totaal;24;2010;38178.0;24.0;1519.0;1.0;36658.0;23.0
4704;Totaal mannen en vrouwen;Gestandaardiseerd totaal;25;1995;2563.0;1.6;2143.0;1.3;419.0;0.3
4705;Totaal mannen en vrouwen;Gestandaardiseerd totaal;25;1996;2624.0;1.6;2215.0;1.4;409.0;0.3
4706;Totaal mannen en vrouwen;Gestandaardiseerd totaal;25;1997;2538.0;1.6;2117.0;1.3;421.0;0.3
4707;Totaal mannen en vrouwen;Gestandaardiseerd totaal;25;1998;2443.0;1.5;2093.0;1.3;350.0;0.2
4708;Totaal mannen en vrouwen;Gestandaardiseerd totaal;25;1999;2421.0;1.5;2077.0;1.3;344.0;0.2
4709;Totaal mannen en vrouwen;Gestandaardiseerd totaal;25;2000;2467.0;1.5;2122.0;1.3;345.0;0.2
4710;Totaal mannen en vrouwen;Gestandaardiseerd totaal;25;2001;2171.0;1.4;1870.0;1.2;301.0;0.2
4711;Totaal mannen en vrouwen;Gestandaardiseerd totaal;25;2002;2214.0;1.4;1839.0;1.2;376.0;0.2
4712;Totaal mannen en vrouwen;Gestandaardiseerd totaal;25;2003;2184.0;1.4;1821.0;1.1;362.0;0.2
4713;Totaal mannen en vrouwen;Gestandaardiseerd totaal;25;2004;2163.0;1.4;1733.0;1.1;430.0;0.3
4714;Totaal mannen en vrouwen;Gestandaardiseerd totaal;25;2005;2099.0;1.3;1726.0;1.1;372.0;0.2
4715;Totaal mannen en vrouwen;Gestandaardiseerd totaal;25;2006;2108.0;1.3;1741.0;1.1;367.0;0.2
4716;Totaal mannen en vrouwen;Gestandaardiseerd totaal;25;2007;2189.0;1.4;1770.0;1.1;420.0;0.3
4717;Totaal mannen en vrouwen;Gestandaardiseerd totaal;25;2008;2252.0;1.4;1840.0;1.2;412.0;0.3
4718;Totaal mannen en vrouwen;Gestandaardiseerd totaal;25;2009;2176.0;1.4;1870.0;1.2;306.0;0.2
4719;Totaal mannen en vrouwen;Gestandaardiseerd totaal;25;2010;2404.0;1.5;2040.0;1.3;364.0;0.2
4720;Totaal mannen en vrouwen;Gestandaardiseerd totaal;26;1995;386.0;0.2;386.0;0.2;;
4721;Totaal mannen en vrouwen;Gestandaardiseerd totaal;26;1996;320.0;0.2;320.0;0.2;;
4722;Totaal mannen en vrouwen;Gestandaardiseerd totaal;26;1997;395.0;0.2;395.0;0.2;;
4723;Totaal mannen en vrouwen;Gestandaardiseerd totaal;26;1998;355.0;0.2;355.0;0.2;;
4724;Totaal mannen en vrouwen;Gestandaardiseerd totaal;26;1999;316.0;0.2;316.0;0.2;;
4725;Totaal mannen en vrouwen;Gestandaardiseerd totaal;26;2000;322.0;0.2;322.0;0.2;;
4726;Totaal mannen en vrouwen;Gestandaardiseerd totaal;26;2001;308.0;0.2;308.0;0.2;;
4727;Totaal mannen en vrouwen;Gestandaardiseerd totaal;26;2002;308.0;0.2;308.0;0.2;;
4728;Totaal mannen en vrouwen;Gestandaardiseerd totaal;26;2003;313.0;0.2;313.0;0.2;;
4729;Totaal mannen en vrouwen;Gestandaardiseerd totaal;26;2004;329.0;0.2;329.0;0.2;;
4730;Totaal mannen en vrouwen;Gestandaardiseerd totaal;26;2005;332.0;0.2;332.0;0.2;;
4731;Totaal mannen en vrouwen;Gestandaardiseerd totaal;26;2006;371.0;0.2;371.0;0.2;;
4732;Totaal mannen en vrouwen;Gestandaardiseerd totaal;26;2007;392.0;0.2;392.0;0.2;;
4733;Totaal mannen en vrouwen;Gestandaardiseerd totaal;26;2008;370.0;0.2;370.0;0.2;;
4734;Totaal mannen en vrouwen;Gestandaardiseerd totaal;26;2009;391.0;0.2;391.0;0.2;;
4735;Totaal mannen en vrouwen;Gestandaardiseerd totaal;26;2010;401.0;0.3;401.0;0.3;;
4736;Totaal mannen en vrouwen;Gestandaardiseerd totaal;27;1995;13863.0;8.7;13808.0;8.7;55.0;0.0
4737;Totaal mannen en vrouwen;Gestandaardiseerd totaal;27;1996;13780.0;8.7;13747.0;8.6;33.0;0.0
4738;Totaal mannen en vrouwen;Gestandaardiseerd totaal;27;1997;12782.0;8.0;12756.0;8.0;27.0;0.0
4739;Totaal mannen en vrouwen;Gestandaardiseerd totaal;27;1998;12248.0;7.7;12220.0;7.7;28.0;0.0
4740;Totaal mannen en vrouwen;Gestandaardiseerd totaal;27;1999;10769.0;6.8;10755.0;6.8;14.0;0.0
4741;Totaal mannen en vrouwen;Gestandaardiseerd totaal;27;2000;9849.0;6.2;9843.0;6.2;;
4742;Totaal mannen en vrouwen;Gestandaardiseerd totaal;27;2001;9381.0;5.9;9372.0;5.9;;
4743;Totaal mannen en vrouwen;Gestandaardiseerd totaal;27;2002;9857.0;6.2;9848.0;6.2;;
4744;Totaal mannen en vrouwen;Gestandaardiseerd totaal;27;2003;10118.0;6.4;10097.0;6.3;21.0;0.0
4745;Totaal mannen en vrouwen;Gestandaardiseerd totaal;27;2004;10591.0;6.6;10524.0;6.6;67.0;0.0
4746;Totaal mannen en vrouwen;Gestandaardiseerd totaal;27;2005;11262.0;7.1;11171.0;7.0;91.0;0.1
4747;Totaal mannen en vrouwen;Gestandaardiseerd totaal;27;2006;11651.0;7.3;11588.0;7.3;63.0;0.0
4748;Totaal mannen en vrouwen;Gestandaardiseerd totaal;27;2007;11171.0;7.0;11060.0;6.9;111.0;0.1
