ID;Geslacht;Leeftijd;Onderwijssoorten;RegioS;Perioden;AantalLeerlingen_1
9446;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Maastricht;2021/'22;6449.0
9447;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Maastricht;2022/'23;6476.0
9448;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Maastricht;2023/'24;6580.0
9449;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Maastricht;2024/'25;6660.0
9450;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Margraten;2000/'01;1320.0
9451;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Margraten;2001/'02;1324.0
9452;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Margraten;2002/'03;1309.0
9453;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Margraten;2003/'04;1317.0
9454;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Margraten;2004/'05;1319.0
9455;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Margraten;2005/'06;1280.0
9456;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Margraten;2006/'07;1247.0
9457;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Margraten;2007/'08;1207.0
9458;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Margraten;2008/'09;1135.0
9459;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Margraten;2009/'10;1077.0
9460;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Margraten;2010/'11;968.0
9461;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Margraten;2011/'12;
9462;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Margraten;2012/'13;
9463;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Margraten;2013/'14;
9464;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Margraten;2014/'15;
9465;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Margraten;2015/'16;
9466;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Margraten;2016/'17;
9467;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Margraten;2017/'18;
9468;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Margraten;2018/'19;
9469;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Margraten;2019/'20;
9470;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Margraten;2020/'21;
9471;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Margraten;2021/'22;
9472;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Margraten;2022/'23;
9473;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Margraten;2023/'24;
9474;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Margraten;2024/'25;
9475;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Markelo;2000/'01;621.0
9476;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Markelo;2001/'02;
9477;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Markelo;2002/'03;
9478;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Markelo;2003/'04;
9479;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Markelo;2004/'05;
9480;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Markelo;2005/'06;
9481;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Markelo;2006/'07;
9482;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Markelo;2007/'08;
9483;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Markelo;2008/'09;
9484;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Markelo;2009/'10;
9485;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Markelo;2010/'11;
9486;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Markelo;2011/'12;
9487;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Markelo;2012/'13;
9488;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Markelo;2013/'14;
9489;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Markelo;2014/'15;
9490;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Markelo;2015/'16;
9491;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Markelo;2016/'17;
9492;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Markelo;2017/'18;
9493;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Markelo;2018/'19;
9494;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Markelo;2019/'20;
9495;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Markelo;2020/'21;
9496;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Markelo;2021/'22;
9497;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Markelo;2022/'23;
9498;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Markelo;2023/'24;
9499;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Markelo;2024/'25;
9500;Totaal mannen en vrouwen;Totaal;Basisonderwijs;De Marne;2000/'01;1019.0
9501;Totaal mannen en vrouwen;Totaal;Basisonderwijs;De Marne;2001/'02;1053.0
9502;Totaal mannen en vrouwen;Totaal;Basisonderwijs;De Marne;2002/'03;1017.0
9503;Totaal mannen en vrouwen;Totaal;Basisonderwijs;De Marne;2003/'04;1004.0
9504;Totaal mannen en vrouwen;Totaal;Basisonderwijs;De Marne;2004/'05;981.0
9505;Totaal mannen en vrouwen;Totaal;Basisonderwijs;De Marne;2005/'06;985.0
9506;Totaal mannen en vrouwen;Totaal;Basisonderwijs;De Marne;2006/'07;971.0
9507;Totaal mannen en vrouwen;Totaal;Basisonderwijs;De Marne;2007/'08;961.0
9508;Totaal mannen en vrouwen;Totaal;Basisonderwijs;De Marne;2008/'09;935.0
9509;Totaal mannen en vrouwen;Totaal;Basisonderwijs;De Marne;2009/'10;915.0
9510;Totaal mannen en vrouwen;Totaal;Basisonderwijs;De Marne;2010/'11;944.0
9511;Totaal mannen en vrouwen;Totaal;Basisonderwijs;De Marne;2011/'12;902.0
9512;Totaal mannen en vrouwen;Totaal;Basisonderwijs;De Marne;2012/'13;883.0
9513;Totaal mannen en vrouwen;Totaal;Basisonderwijs;De Marne;2013/'14;849.0
9514;Totaal mannen en vrouwen;Totaal;Basisonderwijs;De Marne;2014/'15;809.0
9515;Totaal mannen en vrouwen;Totaal;Basisonderwijs;De Marne;2015/'16;774.0
9516;Totaal mannen en vrouwen;Totaal;Basisonderwijs;De Marne;2016/'17;754.0
9517;Totaal mannen en vrouwen;Totaal;Basisonderwijs;De Marne;2017/'18;727.0
9518;Totaal mannen en vrouwen;Totaal;Basisonderwijs;De Marne;2018/'19;717.0
9519;Totaal mannen en vrouwen;Totaal;Basisonderwijs;De Marne;2019/'20;
9520;Totaal mannen en vrouwen;Totaal;Basisonderwijs;De Marne;2020/'21;
9521;Totaal mannen en vrouwen;Totaal;Basisonderwijs;De Marne;2021/'22;
9522;Totaal mannen en vrouwen;Totaal;Basisonderwijs;De Marne;2022/'23;
9523;Totaal mannen en vrouwen;Totaal;Basisonderwijs;De Marne;2023/'24;
9524;Totaal mannen en vrouwen;Totaal;Basisonderwijs;De Marne;2024/'25;
9525;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Marum;2000/'01;1140.0
9526;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Marum;2001/'02;1143.0
9527;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Marum;2002/'03;1155.0
9528;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Marum;2003/'04;1199.0
9529;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Marum;2004/'05;1126.0
9530;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Marum;2005/'06;1144.0
9531;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Marum;2006/'07;1121.0
9532;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Marum;2007/'08;1161.0
9533;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Marum;2008/'09;1164.0
9534;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Marum;2009/'10;1150.0
9535;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Marum;2010/'11;1095.0
9536;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Marum;2011/'12;1033.0
9537;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Marum;2012/'13;980.0
9538;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Marum;2013/'14;944.0
9539;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Marum;2014/'15;902.0
9540;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Marum;2015/'16;893.0
9541;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Marum;2016/'17;886.0
9542;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Marum;2017/'18;906.0
9543;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Marum;2018/'19;884.0
9544;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Marum;2019/'20;
9545;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Marum;2020/'21;
9546;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Marum;2021/'22;
9547;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Marum;2022/'23;
9548;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Marum;2023/'24;
9549;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Marum;2024/'25;
9550;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Medemblik;2000/'01;774.0
9551;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Medemblik;2001/'02;781.0
9552;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Medemblik;2002/'03;787.0
9553;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Medemblik;2003/'04;817.0
9554;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Medemblik;2004/'05;858.0
9555;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Medemblik;2005/'06;880.0
9556;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Medemblik;2006/'07;815.0
9557;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Medemblik;2007/'08;2789.0
9558;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Medemblik;2008/'09;2807.0
9559;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Medemblik;2009/'10;2846.0
9560;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Medemblik;2010/'11;2833.0
9561;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Medemblik;2011/'12;4309.0
9562;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Medemblik;2012/'13;4181.0
9563;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Medemblik;2013/'14;4038.0
9564;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Medemblik;2014/'15;3967.0
9565;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Medemblik;2015/'16;3848.0
9566;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Medemblik;2016/'17;3761.0
9567;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Medemblik;2017/'18;3690.0
9568;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Medemblik;2018/'19;3685.0
9569;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Medemblik;2019/'20;3634.0
9570;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Medemblik;2020/'21;3602.0
9571;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Medemblik;2021/'22;3542.0
9572;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Medemblik;2022/'23;3500.0
9573;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Medemblik;2023/'24;3420.0
9574;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Medemblik;2024/'25;3410.0
9575;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Meerlo-Wanssum;2000/'01;803.0
9576;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Meerlo-Wanssum;2001/'02;802.0
9577;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Meerlo-Wanssum;2002/'03;802.0
9578;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Meerlo-Wanssum;2003/'04;800.0
9579;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Meerlo-Wanssum;2004/'05;779.0
9580;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Meerlo-Wanssum;2005/'06;775.0
9581;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Meerlo-Wanssum;2006/'07;762.0
9582;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Meerlo-Wanssum;2007/'08;763.0
9583;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Meerlo-Wanssum;2008/'09;769.0
9584;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Meerlo-Wanssum;2009/'10;760.0
9585;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Meerlo-Wanssum;2010/'11;
9586;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Meerlo-Wanssum;2011/'12;
9587;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Meerlo-Wanssum;2012/'13;
9588;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Meerlo-Wanssum;2013/'14;
9589;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Meerlo-Wanssum;2014/'15;
9590;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Meerlo-Wanssum;2015/'16;
9591;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Meerlo-Wanssum;2016/'17;
9592;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Meerlo-Wanssum;2017/'18;
9593;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Meerlo-Wanssum;2018/'19;
9594;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Meerlo-Wanssum;2019/'20;
9595;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Meerlo-Wanssum;2020/'21;
9596;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Meerlo-Wanssum;2021/'22;
9597;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Meerlo-Wanssum;2022/'23;
9598;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Meerlo-Wanssum;2023/'24;
9599;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Meerlo-Wanssum;2024/'25;
9600;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Meerssen;2000/'01;1887.0
9601;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Meerssen;2001/'02;1911.0
9602;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Meerssen;2002/'03;1842.0
9603;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Meerssen;2003/'04;1817.0
9604;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Meerssen;2004/'05;1835.0
9605;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Meerssen;2005/'06;1802.0
9606;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Meerssen;2006/'07;1734.0
9607;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Meerssen;2007/'08;1696.0
9608;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Meerssen;2008/'09;1682.0
9609;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Meerssen;2009/'10;1620.0
9610;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Meerssen;2010/'11;1563.0
9611;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Meerssen;2011/'12;1542.0
9612;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Meerssen;2012/'13;1493.0
9613;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Meerssen;2013/'14;1480.0
9614;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Meerssen;2014/'15;1442.0
9615;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Meerssen;2015/'16;1388.0
9616;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Meerssen;2016/'17;1318.0
9617;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Meerssen;2017/'18;1237.0
9618;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Meerssen;2018/'19;1209.0
9619;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Meerssen;2019/'20;1208.0
9620;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Meerssen;2020/'21;1221.0
9621;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Meerssen;2021/'22;1187.0
9622;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Meerssen;2022/'23;1191.0
9623;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Meerssen;2023/'24;1180.0
9624;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Meerssen;2024/'25;1170.0
9625;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Meierijstad;2000/'01;
9626;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Meierijstad;2001/'02;
9627;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Meierijstad;2002/'03;
9628;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Meierijstad;2003/'04;
9629;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Meierijstad;2004/'05;
9630;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Meierijstad;2005/'06;
9631;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Meierijstad;2006/'07;
9632;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Meierijstad;2007/'08;
9633;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Meierijstad;2008/'09;
9634;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Meierijstad;2009/'10;
9635;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Meierijstad;2010/'11;
9636;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Meierijstad;2011/'12;
9637;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Meierijstad;2012/'13;
9638;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Meierijstad;2013/'14;
9639;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Meierijstad;2014/'15;
9640;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Meierijstad;2015/'16;
9641;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Meierijstad;2016/'17;
9642;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Meierijstad;2017/'18;6280.0
9643;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Meierijstad;2018/'19;6301.0
9644;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Meierijstad;2019/'20;6253.0
9645;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Meierijstad;2020/'21;6290.0
9646;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Meierijstad;2021/'22;6256.0
9647;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Meierijstad;2022/'23;6295.0
9648;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Meierijstad;2023/'24;6270.0
9649;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Meierijstad;2024/'25;6280.0
9650;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Meijel;2000/'01;614.0
9651;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Meijel;2001/'02;634.0
9652;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Meijel;2002/'03;638.0
9653;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Meijel;2003/'04;623.0
9654;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Meijel;2004/'05;626.0
9655;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Meijel;2005/'06;617.0
9656;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Meijel;2006/'07;595.0
9657;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Meijel;2007/'08;580.0
9658;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Meijel;2008/'09;575.0
9659;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Meijel;2009/'10;558.0
9660;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Meijel;2010/'11;
9661;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Meijel;2011/'12;
9662;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Meijel;2012/'13;
9663;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Meijel;2013/'14;
9664;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Meijel;2014/'15;
9665;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Meijel;2015/'16;
9666;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Meijel;2016/'17;
9667;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Meijel;2017/'18;
9668;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Meijel;2018/'19;
9669;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Meijel;2019/'20;
9670;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Meijel;2020/'21;
9671;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Meijel;2021/'22;
9672;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Meijel;2022/'23;
9673;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Meijel;2023/'24;
9674;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Meijel;2024/'25;
9675;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Menaldumadeel;2000/'01;1567.0
9676;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Menaldumadeel;2001/'02;1599.0
9677;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Menaldumadeel;2002/'03;1562.0
9678;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Menaldumadeel;2003/'04;1531.0
9679;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Menaldumadeel;2004/'05;1522.0
9680;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Menaldumadeel;2005/'06;1482.0
9681;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Menaldumadeel;2006/'07;1492.0
9682;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Menaldumadeel;2007/'08;1524.0
9683;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Menaldumadeel;2008/'09;1491.0
9684;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Menaldumadeel;2009/'10;1448.0
9685;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Menaldumadeel;2010/'11;1399.0
9686;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Menaldumadeel;2011/'12;
9687;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Menaldumadeel;2012/'13;
9688;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Menaldumadeel;2013/'14;
9689;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Menaldumadeel;2014/'15;
9690;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Menaldumadeel;2015/'16;
9691;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Menaldumadeel;2016/'17;
9692;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Menaldumadeel;2017/'18;
9693;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Menaldumadeel;2018/'19;
9694;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Menaldumadeel;2019/'20;
9695;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Menaldumadeel;2020/'21;
9696;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Menaldumadeel;2021/'22;
9697;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Menaldumadeel;2022/'23;
9698;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Menaldumadeel;2023/'24;
9699;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Menaldumadeel;2024/'25;
9700;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Menameradiel;2000/'01;
9701;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Menameradiel;2001/'02;
9702;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Menameradiel;2002/'03;
9703;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Menameradiel;2003/'04;
9704;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Menameradiel;2004/'05;
9705;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Menameradiel;2005/'06;
9706;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Menameradiel;2006/'07;
9707;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Menameradiel;2007/'08;
9708;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Menameradiel;2008/'09;
9709;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Menameradiel;2009/'10;
9710;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Menameradiel;2010/'11;
9711;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Menameradiel;2011/'12;1371.0
9712;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Menameradiel;2012/'13;1316.0
9713;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Menameradiel;2013/'14;1262.0
9714;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Menameradiel;2014/'15;1241.0
9715;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Menameradiel;2015/'16;1241.0
9716;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Menameradiel;2016/'17;1210.0
9717;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Menameradiel;2017/'18;1175.0
9718;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Menameradiel;2018/'19;
9719;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Menameradiel;2019/'20;
9720;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Menameradiel;2020/'21;
9721;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Menameradiel;2021/'22;
9722;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Menameradiel;2022/'23;
9723;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Menameradiel;2023/'24;
9724;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Menameradiel;2024/'25;
9725;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Menterwolde;2000/'01;1125.0
9726;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Menterwolde;2001/'02;1130.0
9727;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Menterwolde;2002/'03;1133.0
9728;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Menterwolde;2003/'04;1150.0
9729;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Menterwolde;2004/'05;1152.0
9730;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Menterwolde;2005/'06;1181.0
9731;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Menterwolde;2006/'07;1156.0
9732;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Menterwolde;2007/'08;1156.0
9733;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Menterwolde;2008/'09;1132.0
9734;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Menterwolde;2009/'10;1136.0
9735;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Menterwolde;2010/'11;1105.0
9736;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Menterwolde;2011/'12;1068.0
9737;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Menterwolde;2012/'13;1048.0
9738;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Menterwolde;2013/'14;1016.0
9739;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Menterwolde;2014/'15;961.0
9740;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Menterwolde;2015/'16;929.0
9741;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Menterwolde;2016/'17;896.0
9742;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Menterwolde;2017/'18;858.0
9743;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Menterwolde;2018/'19;
9744;Totaal mannen en vrouwen;Totaal;Basisonderwijs;Menterwolde;2019/'20;
