ID;SoortBewoondeWoonruimten;RegioS;Perioden;BewoondeWoonruimte_1
2059;Totaal;Eemsmond;2017;7040.0
2060;Totaal;Eemsmond;2018;7035.0
2061;Totaal;Eemsmond;2019;
2062;Totaal;Eemsmond;2020;
2063;Totaal;Eemsmond;2021;
2064;Totaal;Eemsmond;2022;
2065;Totaal;Eemsmond;2023;
2066;Totaal;Eemsmond;2024;
2067;Totaal;Eersel;2012;7310.0
2068;Totaal;Eersel;2013;7345.0
2069;Totaal;Eersel;2014;7455.0
2070;Totaal;Eersel;2015;7540.0
2071;Totaal;Eersel;2016;7630.0
2072;Totaal;Eersel;2017;7655.0
2073;Totaal;Eersel;2018;7750.0
2074;Totaal;Eersel;2019;7945.0
2075;Totaal;Eersel;2020;8055.0
2076;Totaal;Eersel;2021;8145.0
2077;Totaal;Eersel;2022;8270.0
2078;Totaal;Eersel;2023;8315.0
2079;Totaal;Eersel;2024;8380.0
2080;Totaal;Eijsden-Margraten;2012;10065.0
2081;Totaal;Eijsden-Margraten;2013;10145.0
2082;Totaal;Eijsden-Margraten;2014;10285.0
2083;Totaal;Eijsden-Margraten;2015;10350.0
2084;Totaal;Eijsden-Margraten;2016;10470.0
2085;Totaal;Eijsden-Margraten;2017;10605.0
2086;Totaal;Eijsden-Margraten;2018;10780.0
2087;Totaal;Eijsden-Margraten;2019;10850.0
2088;Totaal;Eijsden-Margraten;2020;10940.0
2089;Totaal;Eijsden-Margraten;2021;11035.0
2090;Totaal;Eijsden-Margraten;2022;11095.0
2091;Totaal;Eijsden-Margraten;2023;11135.0
2092;Totaal;Eijsden-Margraten;2024;11260.0
2093;Totaal;Eindhoven;2012;97425.0
2094;Totaal;Eindhoven;2013;98275.0
2095;Totaal;Eindhoven;2014;99885.0
2096;Totaal;Eindhoven;2015;101060.0
2097;Totaal;Eindhoven;2016;102135.0
2098;Totaal;Eindhoven;2017;103825.0
2099;Totaal;Eindhoven;2018;105800.0
2100;Totaal;Eindhoven;2019;107350.0
2101;Totaal;Eindhoven;2020;109040.0
2102;Totaal;Eindhoven;2021;110500.0
2103;Totaal;Eindhoven;2022;112470.0
2104;Totaal;Eindhoven;2023;114460.0
2105;Totaal;Eindhoven;2024;115240.0
2106;Totaal;Elburg;2012;8525.0
2107;Totaal;Elburg;2013;8625.0
2108;Totaal;Elburg;2014;8870.0
2109;Totaal;Elburg;2015;8945.0
2110;Totaal;Elburg;2016;8990.0
2111;Totaal;Elburg;2017;9025.0
2112;Totaal;Elburg;2018;9105.0
2113;Totaal;Elburg;2019;9090.0
2114;Totaal;Elburg;2020;9165.0
2115;Totaal;Elburg;2021;9365.0
2116;Totaal;Elburg;2022;9535.0
2117;Totaal;Elburg;2023;9610.0
2118;Totaal;Elburg;2024;9620.0
2119;Totaal;Emmen;2012;46260.0
2120;Totaal;Emmen;2013;46440.0
2121;Totaal;Emmen;2014;46655.0
2122;Totaal;Emmen;2015;46870.0
2123;Totaal;Emmen;2016;47095.0
2124;Totaal;Emmen;2017;47435.0
2125;Totaal;Emmen;2018;47620.0
2126;Totaal;Emmen;2019;47755.0
2127;Totaal;Emmen;2020;48075.0
2128;Totaal;Emmen;2021;48190.0
2129;Totaal;Emmen;2022;48710.0
2130;Totaal;Emmen;2023;48900.0
2131;Totaal;Emmen;2024;49245.0
2132;Totaal;Enkhuizen;2012;8120.0
2133;Totaal;Enkhuizen;2013;8165.0
2134;Totaal;Enkhuizen;2014;8300.0
2135;Totaal;Enkhuizen;2015;8320.0
2136;Totaal;Enkhuizen;2016;8380.0
2137;Totaal;Enkhuizen;2017;8450.0
2138;Totaal;Enkhuizen;2018;8460.0
2139;Totaal;Enkhuizen;2019;8510.0
2140;Totaal;Enkhuizen;2020;8580.0
2141;Totaal;Enkhuizen;2021;8630.0
2142;Totaal;Enkhuizen;2022;8665.0
2143;Totaal;Enkhuizen;2023;8755.0
2144;Totaal;Enkhuizen;2024;8740.0
2145;Totaal;Enschede;2012;70145.0
2146;Totaal;Enschede;2013;70805.0
2147;Totaal;Enschede;2014;71250.0
2148;Totaal;Enschede;2015;71320.0
2149;Totaal;Enschede;2016;71515.0
2150;Totaal;Enschede;2017;71530.0
2151;Totaal;Enschede;2018;70825.0
2152;Totaal;Enschede;2019;71325.0
2153;Totaal;Enschede;2020;72485.0
2154;Totaal;Enschede;2021;73125.0
2155;Totaal;Enschede;2022;73755.0
2156;Totaal;Enschede;2023;73875.0
2157;Totaal;Enschede;2024;74205.0
2158;Totaal;Epe;2012;13215.0
2159;Totaal;Epe;2013;13265.0
2160;Totaal;Epe;2014;13345.0
2161;Totaal;Epe;2015;13425.0
2162;Totaal;Epe;2016;13585.0
2163;Totaal;Epe;2017;13740.0
2164;Totaal;Epe;2018;13900.0
2165;Totaal;Epe;2019;14030.0
2166;Totaal;Epe;2020;14125.0
2167;Totaal;Epe;2021;14185.0
2168;Totaal;Epe;2022;14320.0
2169;Totaal;Epe;2023;14305.0
2170;Totaal;Epe;2024;14380.0
2171;Totaal;Ermelo;2012;10120.0
2172;Totaal;Ermelo;2013;10235.0
2173;Totaal;Ermelo;2014;10330.0
2174;Totaal;Ermelo;2015;10430.0
2175;Totaal;Ermelo;2016;10600.0
2176;Totaal;Ermelo;2017;10680.0
2177;Totaal;Ermelo;2018;10785.0
2178;Totaal;Ermelo;2019;10875.0
2179;Totaal;Ermelo;2020;11020.0
2180;Totaal;Ermelo;2021;11125.0
2181;Totaal;Ermelo;2022;11270.0
2182;Totaal;Ermelo;2023;11445.0
2183;Totaal;Ermelo;2024;11630.0
2184;Totaal;Etten-Leur;2012;17230.0
2185;Totaal;Etten-Leur;2013;17500.0
2186;Totaal;Etten-Leur;2014;17650.0
2187;Totaal;Etten-Leur;2015;17730.0
2188;Totaal;Etten-Leur;2016;17975.0
2189;Totaal;Etten-Leur;2017;18155.0
2190;Totaal;Etten-Leur;2018;18420.0
2191;Totaal;Etten-Leur;2019;18580.0
2192;Totaal;Etten-Leur;2020;18705.0
2193;Totaal;Etten-Leur;2021;18775.0
2194;Totaal;Etten-Leur;2022;18930.0
2195;Totaal;Etten-Leur;2023;19220.0
2196;Totaal;Etten-Leur;2024;19660.0
2197;Totaal;Ferwerderadiel;2012;3585.0
2198;Totaal;Ferwerderadiel;2013;3570.0
2199;Totaal;Ferwerderadiel;2014;3585.0
2200;Totaal;Ferwerderadiel;2015;3680.0
2201;Totaal;Ferwerderadiel;2016;3675.0
2202;Totaal;Ferwerderadiel;2017;3695.0
2203;Totaal;Ferwerderadiel;2018;3690.0
2204;Totaal;Ferwerderadiel;2019;
2205;Totaal;Ferwerderadiel;2020;
2206;Totaal;Ferwerderadiel;2021;
2207;Totaal;Ferwerderadiel;2022;
2208;Totaal;Ferwerderadiel;2023;
2209;Totaal;Ferwerderadiel;2024;
2210;Totaal;Franekeradeel;2012;8755.0
2211;Totaal;Franekeradeel;2013;8755.0
2212;Totaal;Franekeradeel;2014;8960.0
2213;Totaal;Franekeradeel;2015;8970.0
2214;Totaal;Franekeradeel;2016;8985.0
2215;Totaal;Franekeradeel;2017;9005.0
2216;Totaal;Franekeradeel;2018;
2217;Totaal;Franekeradeel;2019;
2218;Totaal;Franekeradeel;2020;
2219;Totaal;Franekeradeel;2021;
2220;Totaal;Franekeradeel;2022;
2221;Totaal;Franekeradeel;2023;
2222;Totaal;Franekeradeel;2024;
2223;Totaal;De Friese Meren;2012;
2224;Totaal;De Friese Meren;2013;
2225;Totaal;De Friese Meren;2014;21455.0
2226;Totaal;De Friese Meren;2015;21545.0
2227;Totaal;De Friese Meren;2016;
2228;Totaal;De Friese Meren;2017;
2229;Totaal;De Friese Meren;2018;
2230;Totaal;De Friese Meren;2019;
2231;Totaal;De Friese Meren;2020;
2232;Totaal;De Friese Meren;2021;
2233;Totaal;De Friese Meren;2022;
2234;Totaal;De Friese Meren;2023;
2235;Totaal;De Friese Meren;2024;
2236;Totaal;De Fryske Marren;2012;
2237;Totaal;De Fryske Marren;2013;
2238;Totaal;De Fryske Marren;2014;
2239;Totaal;De Fryske Marren;2015;
2240;Totaal;De Fryske Marren;2016;21670.0
2241;Totaal;De Fryske Marren;2017;21840.0
2242;Totaal;De Fryske Marren;2018;21970.0
2243;Totaal;De Fryske Marren;2019;22040.0
2244;Totaal;De Fryske Marren;2020;22120.0
2245;Totaal;De Fryske Marren;2021;22240.0
2246;Totaal;De Fryske Marren;2022;22305.0
2247;Totaal;De Fryske Marren;2023;22345.0
2248;Totaal;De Fryske Marren;2024;22465.0
2249;Totaal;Gaasterlân-Sleat;2012;4210.0
2250;Totaal;Gaasterlân-Sleat;2013;4240.0
2251;Totaal;Gaasterlân-Sleat;2014;
2252;Totaal;Gaasterlân-Sleat;2015;
2253;Totaal;Gaasterlân-Sleat;2016;
2254;Totaal;Gaasterlân-Sleat;2017;
2255;Totaal;Gaasterlân-Sleat;2018;
2256;Totaal;Gaasterlân-Sleat;2019;
2257;Totaal;Gaasterlân-Sleat;2020;
2258;Totaal;Gaasterlân-Sleat;2021;
2259;Totaal;Gaasterlân-Sleat;2022;
2260;Totaal;Gaasterlân-Sleat;2023;
2261;Totaal;Gaasterlân-Sleat;2024;
2262;Totaal;Geertruidenberg;2012;9025.0
2263;Totaal;Geertruidenberg;2013;9115.0
2264;Totaal;Geertruidenberg;2014;9185.0
2265;Totaal;Geertruidenberg;2015;9245.0
2266;Totaal;Geertruidenberg;2016;9305.0
2267;Totaal;Geertruidenberg;2017;9295.0
2268;Totaal;Geertruidenberg;2018;9340.0
2269;Totaal;Geertruidenberg;2019;9360.0
2270;Totaal;Geertruidenberg;2020;9430.0
2271;Totaal;Geertruidenberg;2021;9590.0
2272;Totaal;Geertruidenberg;2022;9770.0
2273;Totaal;Geertruidenberg;2023;9775.0
2274;Totaal;Geertruidenberg;2024;9785.0
2275;Totaal;Geldermalsen;2012;10035.0
2276;Totaal;Geldermalsen;2013;10060.0
2277;Totaal;Geldermalsen;2014;10200.0
2278;Totaal;Geldermalsen;2015;10265.0
2279;Totaal;Geldermalsen;2016;10320.0
2280;Totaal;Geldermalsen;2017;10460.0
2281;Totaal;Geldermalsen;2018;10565.0
2282;Totaal;Geldermalsen;2019;
2283;Totaal;Geldermalsen;2020;
2284;Totaal;Geldermalsen;2021;
2285;Totaal;Geldermalsen;2022;
2286;Totaal;Geldermalsen;2023;
2287;Totaal;Geldermalsen;2024;
2288;Totaal;Geldrop-Mierlo;2012;16595.0
2289;Totaal;Geldrop-Mierlo;2013;16660.0
2290;Totaal;Geldrop-Mierlo;2014;16770.0
2291;Totaal;Geldrop-Mierlo;2015;16790.0
2292;Totaal;Geldrop-Mierlo;2016;16870.0
2293;Totaal;Geldrop-Mierlo;2017;16990.0
2294;Totaal;Geldrop-Mierlo;2018;17075.0
2295;Totaal;Geldrop-Mierlo;2019;17255.0
2296;Totaal;Geldrop-Mierlo;2020;17360.0
2297;Totaal;Geldrop-Mierlo;2021;17555.0
2298;Totaal;Geldrop-Mierlo;2022;17735.0
2299;Totaal;Geldrop-Mierlo;2023;17805.0
2300;Totaal;Geldrop-Mierlo;2024;17910.0
2301;Totaal;Gemert-Bakel;2012;11500.0
2302;Totaal;Gemert-Bakel;2013;11620.0
2303;Totaal;Gemert-Bakel;2014;11800.0
2304;Totaal;Gemert-Bakel;2015;11935.0
2305;Totaal;Gemert-Bakel;2016;12110.0
2306;Totaal;Gemert-Bakel;2017;12250.0
2307;Totaal;Gemert-Bakel;2018;12400.0
2308;Totaal;Gemert-Bakel;2019;12500.0
2309;Totaal;Gemert-Bakel;2020;12640.0
2310;Totaal;Gemert-Bakel;2021;12745.0
2311;Totaal;Gemert-Bakel;2022;12930.0
2312;Totaal;Gemert-Bakel;2023;12995.0
2313;Totaal;Gemert-Bakel;2024;13065.0
2314;Totaal;Gennep;2012;6900.0
2315;Totaal;Gennep;2013;6915.0
2316;Totaal;Gennep;2014;6970.0
2317;Totaal;Gennep;2015;7100.0
2318;Totaal;Gennep;2016;7065.0
2319;Totaal;Gennep;2017;7130.0
2320;Totaal;Gennep;2018;7145.0
2321;Totaal;Gennep;2019;7185.0
2322;Totaal;Gennep;2020;7205.0
2323;Totaal;Gennep;2021;7235.0
2324;Totaal;Gennep;2022;7365.0
2325;Totaal;Gennep;2023;7450.0
2326;Totaal;Gennep;2024;7510.0
2327;Totaal;Giessenlanden;2012;5520.0
2328;Totaal;Giessenlanden;2013;5545.0
2329;Totaal;Giessenlanden;2014;5560.0
2330;Totaal;Giessenlanden;2015;5635.0
2331;Totaal;Giessenlanden;2016;5705.0
2332;Totaal;Giessenlanden;2017;5730.0
2333;Totaal;Giessenlanden;2018;5750.0
2334;Totaal;Giessenlanden;2019;
2335;Totaal;Giessenlanden;2020;
2336;Totaal;Giessenlanden;2021;
2337;Totaal;Giessenlanden;2022;
2338;Totaal;Giessenlanden;2023;
2339;Totaal;Giessenlanden;2024;
2340;Totaal;Gilze en Rijen;2012;10055.0
2341;Totaal;Gilze en Rijen;2013;10305.0
2342;Totaal;Gilze en Rijen;2014;10540.0
2343;Totaal;Gilze en Rijen;2015;10615.0
2344;Totaal;Gilze en Rijen;2016;10680.0
2345;Totaal;Gilze en Rijen;2017;10785.0
2346;Totaal;Gilze en Rijen;2018;10850.0
2347;Totaal;Gilze en Rijen;2019;10985.0
2348;Totaal;Gilze en Rijen;2020;11035.0
2349;Totaal;Gilze en Rijen;2021;11060.0
2350;Totaal;Gilze en Rijen;2022;11120.0
2351;Totaal;Gilze en Rijen;2023;11150.0
2352;Totaal;Gilze en Rijen;2024;11360.0
2353;Totaal;Goedereede;2012;4425.0
2354;Totaal;Goedereede;2013;
2355;Totaal;Goedereede;2014;
2356;Totaal;Goedereede;2015;
2357;Totaal;Goedereede;2016;
2358;Totaal;Goedereede;2017;
2359;Totaal;Goedereede;2018;
2360;Totaal;Goedereede;2019;
2361;Totaal;Goedereede;2020;
2362;Totaal;Goedereede;2021;
2363;Totaal;Goedereede;2022;
2364;Totaal;Goedereede;2023;
2365;Totaal;Goedereede;2024;
2366;Totaal;Goeree-Overflakkee;2012;
2367;Totaal;Goeree-Overflakkee;2013;19515.0
2368;Totaal;Goeree-Overflakkee;2014;19895.0
2369;Totaal;Goeree-Overflakkee;2015;20200.0
2370;Totaal;Goeree-Overflakkee;2016;20350.0
2371;Totaal;Goeree-Overflakkee;2017;20555.0
2372;Totaal;Goeree-Overflakkee;2018;20810.0
2373;Totaal;Goeree-Overflakkee;2019;21040.0
2374;Totaal;Goeree-Overflakkee;2020;21255.0
2375;Totaal;Goeree-Overflakkee;2021;21625.0
2376;Totaal;Goeree-Overflakkee;2022;21925.0
2377;Totaal;Goeree-Overflakkee;2023;22150.0
2378;Totaal;Goeree-Overflakkee;2024;22380.0
2379;Totaal;Goes;2012;16240.0
2380;Totaal;Goes;2013;16365.0
2381;Totaal;Goes;2014;16515.0
2382;Totaal;Goes;2015;16710.0
2383;Totaal;Goes;2016;16845.0
2384;Totaal;Goes;2017;16945.0
2385;Totaal;Goes;2018;17165.0
2386;Totaal;Goes;2019;17305.0
2387;Totaal;Goes;2020;17570.0
2388;Totaal;Goes;2021;17820.0
2389;Totaal;Goes;2022;18110.0
2390;Totaal;Goes;2023;18300.0
2391;Totaal;Goes;2024;18410.0
2392;Totaal;Goirle;2012;9405.0
2393;Totaal;Goirle;2013;9515.0
2394;Totaal;Goirle;2014;9685.0
2395;Totaal;Goirle;2015;9690.0
2396;Totaal;Goirle;2016;9725.0
2397;Totaal;Goirle;2017;9810.0
2398;Totaal;Goirle;2018;9970.0
2399;Totaal;Goirle;2019;10070.0
2400;Totaal;Goirle;2020;10170.0
2401;Totaal;Goirle;2021;10245.0
2402;Totaal;Goirle;2022;10290.0
2403;Totaal;Goirle;2023;10355.0
2404;Totaal;Goirle;2024;10440.0
2405;Totaal;Gooise Meren;2012;
2406;Totaal;Gooise Meren;2013;
2407;Totaal;Gooise Meren;2014;
2408;Totaal;Gooise Meren;2015;
2409;Totaal;Gooise Meren;2016;25020.0
2410;Totaal;Gooise Meren;2017;25105.0
2411;Totaal;Gooise Meren;2018;25275.0
2412;Totaal;Gooise Meren;2019;25445.0
2413;Totaal;Gooise Meren;2020;25555.0
2414;Totaal;Gooise Meren;2021;25815.0
2415;Totaal;Gooise Meren;2022;26040.0
2416;Totaal;Gooise Meren;2023;26340.0
2417;Totaal;Gooise Meren;2024;26480.0
2418;Totaal;Gorinchem;2012;15050.0
2419;Totaal;Gorinchem;2013;15145.0
2420;Totaal;Gorinchem;2014;15455.0
2421;Totaal;Gorinchem;2015;15520.0
2422;Totaal;Gorinchem;2016;15565.0
2423;Totaal;Gorinchem;2017;15770.0
2424;Totaal;Gorinchem;2018;16065.0
2425;Totaal;Gorinchem;2019;16265.0
2426;Totaal;Gorinchem;2020;16455.0
2427;Totaal;Gorinchem;2021;16715.0
2428;Totaal;Gorinchem;2022;16915.0
2429;Totaal;Gorinchem;2023;17110.0
2430;Totaal;Gorinchem;2024;17285.0
2431;Totaal;Gouda;2012;30020.0
2432;Totaal;Gouda;2013;30050.0
2433;Totaal;Gouda;2014;30370.0
2434;Totaal;Gouda;2015;30595.0
2435;Totaal;Gouda;2016;30795.0
2436;Totaal;Gouda;2017;31170.0
2437;Totaal;Gouda;2018;31835.0
2438;Totaal;Gouda;2019;32280.0
2439;Totaal;Gouda;2020;32515.0
2440;Totaal;Gouda;2021;32815.0
2441;Totaal;Gouda;2022;33205.0
2442;Totaal;Gouda;2023;33590.0
2443;Totaal;Gouda;2024;33855.0
2444;Totaal;Graafstroom;2012;3310.0
2445;Totaal;Graafstroom;2013;
2446;Totaal;Graafstroom;2014;
2447;Totaal;Graafstroom;2015;
2448;Totaal;Graafstroom;2016;
2449;Totaal;Graafstroom;2017;
2450;Totaal;Graafstroom;2018;
2451;Totaal;Graafstroom;2019;
2452;Totaal;Graafstroom;2020;
2453;Totaal;Graafstroom;2021;
2454;Totaal;Graafstroom;2022;
2455;Totaal;Graafstroom;2023;
2456;Totaal;Graafstroom;2024;
2457;Totaal;Graft-De Rijp;2012;2515.0
2458;Totaal;Graft-De Rijp;2013;2525.0
2459;Totaal;Graft-De Rijp;2014;2540.0
2460;Totaal;Graft-De Rijp;2015;
2461;Totaal;Graft-De Rijp;2016;
2462;Totaal;Graft-De Rijp;2017;
2463;Totaal;Graft-De Rijp;2018;
2464;Totaal;Graft-De Rijp;2019;
2465;Totaal;Graft-De Rijp;2020;
2466;Totaal;Graft-De Rijp;2021;
2467;Totaal;Graft-De Rijp;2022;
2468;Totaal;Graft-De Rijp;2023;
2469;Totaal;Graft-De Rijp;2024;
2470;Totaal;Grave;2012;4920.0
2471;Totaal;Grave;2013;4950.0
2472;Totaal;Grave;2014;5055.0
2473;Totaal;Grave;2015;5125.0
2474;Totaal;Grave;2016;5165.0
2475;Totaal;Grave;2017;5170.0
2476;Totaal;Grave;2018;5220.0
2477;Totaal;Grave;2019;5270.0
2478;Totaal;Grave;2020;5280.0
2479;Totaal;Grave;2021;5265.0
2480;Totaal;Grave;2022;
2481;Totaal;Grave;2023;
2482;Totaal;Grave;2024;
2483;Totaal;'s-Gravenhage (gemeente);2012;223785.0
2484;Totaal;'s-Gravenhage (gemeente);2013;225575.0
2485;Totaal;'s-Gravenhage (gemeente);2014;228445.0
2486;Totaal;'s-Gravenhage (gemeente);2015;230925.0
2487;Totaal;'s-Gravenhage (gemeente);2016;233295.0
2488;Totaal;'s-Gravenhage (gemeente);2017;235930.0
2489;Totaal;'s-Gravenhage (gemeente);2018;239470.0
2490;Totaal;'s-Gravenhage (gemeente);2019;241585.0
2491;Totaal;'s-Gravenhage (gemeente);2020;244645.0
2492;Totaal;'s-Gravenhage (gemeente);2021;247430.0
2493;Totaal;'s-Gravenhage (gemeente);2022;251055.0
2494;Totaal;'s-Gravenhage (gemeente);2023;254365.0
2495;Totaal;'s-Gravenhage (gemeente);2024;256365.0
2496;Totaal;Groesbeek;2012;7585.0
2497;Totaal;Groesbeek;2013;7695.0
2498;Totaal;Groesbeek;2014;7830.0
2499;Totaal;Groesbeek;2015;14565.0
2500;Totaal;Groesbeek;2016;
2501;Totaal;Groesbeek;2017;
2502;Totaal;Groesbeek;2018;
2503;Totaal;Groesbeek;2019;
2504;Totaal;Groesbeek;2020;
2505;Totaal;Groesbeek;2021;
2506;Totaal;Groesbeek;2022;
2507;Totaal;Groesbeek;2023;
2508;Totaal;Groesbeek;2024;
2509;Totaal;Groningen (gemeente);2012;92310.0
2510;Totaal;Groningen (gemeente);2013;93350.0
2511;Totaal;Groningen (gemeente);2014;94960.0
2512;Totaal;Groningen (gemeente);2015;96410.0
2513;Totaal;Groningen (gemeente);2016;97710.0
2514;Totaal;Groningen (gemeente);2017;99490.0
2515;Totaal;Groningen (gemeente);2018;99120.0
2516;Totaal;Groningen (gemeente);2019;111980.0
2517;Totaal;Groningen (gemeente);2020;113830.0
2518;Totaal;Groningen (gemeente);2021;115930.0
2519;Totaal;Groningen (gemeente);2022;117660.0
2520;Totaal;Groningen (gemeente);2023;119040.0
2521;Totaal;Groningen (gemeente);2024;120445.0
2522;Totaal;Grootegast;2012;4635.0
2523;Totaal;Grootegast;2013;4725.0
2524;Totaal;Grootegast;2014;4735.0
2525;Totaal;Grootegast;2015;4780.0
2526;Totaal;Grootegast;2016;4830.0
2527;Totaal;Grootegast;2017;4865.0
2528;Totaal;Grootegast;2018;4880.0
2529;Totaal;Grootegast;2019;
2530;Totaal;Grootegast;2020;
2531;Totaal;Grootegast;2021;
2532;Totaal;Grootegast;2022;
2533;Totaal;Grootegast;2023;
2534;Totaal;Grootegast;2024;
2535;Totaal;Gulpen-Wittem;2012;6190.0
2536;Totaal;Gulpen-Wittem;2013;6240.0
2537;Totaal;Gulpen-Wittem;2014;6380.0
2538;Totaal;Gulpen-Wittem;2015;6390.0
2539;Totaal;Gulpen-Wittem;2016;6380.0
2540;Totaal;Gulpen-Wittem;2017;6400.0
2541;Totaal;Gulpen-Wittem;2018;6390.0
2542;Totaal;Gulpen-Wittem;2019;6425.0
2543;Totaal;Gulpen-Wittem;2020;6440.0
2544;Totaal;Gulpen-Wittem;2021;6485.0
2545;Totaal;Gulpen-Wittem;2022;6495.0
2546;Totaal;Gulpen-Wittem;2023;6495.0
2547;Totaal;Gulpen-Wittem;2024;6475.0
2548;Totaal;Haaksbergen;2012;9610.0
2549;Totaal;Haaksbergen;2013;9635.0
2550;Totaal;Haaksbergen;2014;9830.0
2551;Totaal;Haaksbergen;2015;9920.0
2552;Totaal;Haaksbergen;2016;9975.0
2553;Totaal;Haaksbergen;2017;10005.0
2554;Totaal;Haaksbergen;2018;10075.0
2555;Totaal;Haaksbergen;2019;10160.0
2556;Totaal;Haaksbergen;2020;10235.0
2557;Totaal;Haaksbergen;2021;10260.0
2558;Totaal;Haaksbergen;2022;10320.0
2559;Totaal;Haaksbergen;2023;10375.0
2560;Totaal;Haaksbergen;2024;10430.0
2561;Totaal;Haaren;2012;5080.0
2562;Totaal;Haaren;2013;5185.0
2563;Totaal;Haaren;2014;5225.0
2564;Totaal;Haaren;2015;5225.0
2565;Totaal;Haaren;2016;5310.0
2566;Totaal;Haaren;2017;5650.0
2567;Totaal;Haaren;2018;5810.0
2568;Totaal;Haaren;2019;5870.0
2569;Totaal;Haaren;2020;5985.0
2570;Totaal;Haaren;2021;
2571;Totaal;Haaren;2022;
2572;Totaal;Haaren;2023;
2573;Totaal;Haaren;2024;
2574;Totaal;Haarlem;2012;68785.0
2575;Totaal;Haarlem;2013;69280.0
2576;Totaal;Haarlem;2014;70150.0
2577;Totaal;Haarlem;2015;70890.0
2578;Totaal;Haarlem;2016;71545.0
2579;Totaal;Haarlem;2017;71800.0
2580;Totaal;Haarlem;2018;72345.0
2581;Totaal;Haarlem;2019;73010.0
2582;Totaal;Haarlem;2020;73795.0
2583;Totaal;Haarlem;2021;74110.0
2584;Totaal;Haarlem;2022;74615.0
2585;Totaal;Haarlem;2023;75280.0
2586;Totaal;Haarlem;2024;76545.0
2587;Totaal;Haarlemmerliede en Spaarnwoude;2012;2190.0
2588;Totaal;Haarlemmerliede en Spaarnwoude;2013;2240.0
2589;Totaal;Haarlemmerliede en Spaarnwoude;2014;2275.0
2590;Totaal;Haarlemmerliede en Spaarnwoude;2015;2300.0
2591;Totaal;Haarlemmerliede en Spaarnwoude;2016;2310.0
2592;Totaal;Haarlemmerliede en Spaarnwoude;2017;2335.0
2593;Totaal;Haarlemmerliede en Spaarnwoude;2018;2405.0
2594;Totaal;Haarlemmerliede en Spaarnwoude;2019;
2595;Totaal;Haarlemmerliede en Spaarnwoude;2020;
2596;Totaal;Haarlemmerliede en Spaarnwoude;2021;
2597;Totaal;Haarlemmerliede en Spaarnwoude;2022;
2598;Totaal;Haarlemmerliede en Spaarnwoude;2023;
2599;Totaal;Haarlemmerliede en Spaarnwoude;2024;
2600;Totaal;Haarlemmermeer;2012;57070.0
2601;Totaal;Haarlemmermeer;2013;57315.0
2602;Totaal;Haarlemmermeer;2014;57510.0
2603;Totaal;Haarlemmermeer;2015;57855.0
2604;Totaal;Haarlemmermeer;2016;58215.0
2605;Totaal;Haarlemmermeer;2017;58920.0
2606;Totaal;Haarlemmermeer;2018;59425.0
2607;Totaal;Haarlemmermeer;2019;62270.0
2608;Totaal;Haarlemmermeer;2020;63050.0
2609;Totaal;Haarlemmermeer;2021;64010.0
2610;Totaal;Haarlemmermeer;2022;64720.0
2611;Totaal;Haarlemmermeer;2023;65245.0
2612;Totaal;Haarlemmermeer;2024;65755.0
2613;Totaal;Halderberge;2012;12250.0
2614;Totaal;Halderberge;2013;12305.0
2615;Totaal;Halderberge;2014;12430.0
2616;Totaal;Halderberge;2015;12550.0
2617;Totaal;Halderberge;2016;12640.0
2618;Totaal;Halderberge;2017;12655.0
2619;Totaal;Halderberge;2018;12795.0
2620;Totaal;Halderberge;2019;12895.0
2621;Totaal;Halderberge;2020;13025.0
2622;Totaal;Halderberge;2021;13105.0
2623;Totaal;Halderberge;2022;13265.0
2624;Totaal;Halderberge;2023;13320.0
2625;Totaal;Halderberge;2024;13415.0
2626;Totaal;Hardenberg;2012;22540.0
2627;Totaal;Hardenberg;2013;22740.0
2628;Totaal;Hardenberg;2014;22830.0
2629;Totaal;Hardenberg;2015;23090.0
2630;Totaal;Hardenberg;2016;23330.0
2631;Totaal;Hardenberg;2017;23575.0
2632;Totaal;Hardenberg;2018;23775.0
2633;Totaal;Hardenberg;2019;23950.0
2634;Totaal;Hardenberg;2020;24210.0
2635;Totaal;Hardenberg;2021;24535.0
2636;Totaal;Hardenberg;2022;24795.0
2637;Totaal;Hardenberg;2023;25200.0
2638;Totaal;Hardenberg;2024;25455.0
2639;Totaal;Harderwijk;2012;18195.0
2640;Totaal;Harderwijk;2013;18305.0
2641;Totaal;Harderwijk;2014;18355.0
2642;Totaal;Harderwijk;2015;18570.0
2643;Totaal;Harderwijk;2016;18755.0
2644;Totaal;Harderwijk;2017;18955.0
2645;Totaal;Harderwijk;2018;19140.0
2646;Totaal;Harderwijk;2019;19555.0
2647;Totaal;Harderwijk;2020;20040.0
2648;Totaal;Harderwijk;2021;20350.0
2649;Totaal;Harderwijk;2022;20610.0
2650;Totaal;Harderwijk;2023;20735.0
2651;Totaal;Harderwijk;2024;21235.0
2652;Totaal;Hardinxveld-Giessendam;2012;6720.0
2653;Totaal;Hardinxveld-Giessendam;2013;6775.0
2654;Totaal;Hardinxveld-Giessendam;2014;6820.0
2655;Totaal;Hardinxveld-Giessendam;2015;6830.0
2656;Totaal;Hardinxveld-Giessendam;2016;6880.0
2657;Totaal;Hardinxveld-Giessendam;2017;6925.0
2658;Totaal;Hardinxveld-Giessendam;2018;7000.0
2659;Totaal;Hardinxveld-Giessendam;2019;7045.0
