ID;BedrijfstakkenBranchesSBI2008;Perioden;BedrijfsbestelautoS_1
239;0149 Overige fokkerij en houderij;2016;605.0
240;015 Gemengd bedrijf;2009;911.0
241;015 Gemengd bedrijf;2010;1017.0
242;015 Gemengd bedrijf;2011;1126.0
243;015 Gemengd bedrijf;2012;1176.0
244;015 Gemengd bedrijf;2013;1192.0
245;015 Gemengd bedrijf;2014;1250.0
246;015 Gemengd bedrijf;2015;1389.0
247;015 Gemengd bedrijf;2016;1488.0
248;0150 Gemengd bedrijf;2009;911.0
249;0150 Gemengd bedrijf;2010;1017.0
250;0150 Gemengd bedrijf;2011;1126.0
251;0150 Gemengd bedrijf;2012;1176.0
252;0150 Gemengd bedrijf;2013;1192.0
253;0150 Gemengd bedrijf;2014;1250.0
254;0150 Gemengd bedrijf;2015;1389.0
255;0150 Gemengd bedrijf;2016;1488.0
256;016 Dienstverlening voor de landbouw;2009;11856.0
257;016 Dienstverlening voor de landbouw;2010;12182.0
258;016 Dienstverlening voor de landbouw;2011;12307.0
259;016 Dienstverlening voor de landbouw;2012;12617.0
260;016 Dienstverlening voor de landbouw;2013;12611.0
261;016 Dienstverlening voor de landbouw;2014;12881.0
262;016 Dienstverlening voor de landbouw;2015;13128.0
263;016 Dienstverlening voor de landbouw;2016;13601.0
264;0161 Diensten voor akker- en tuinbouw;2009;10073.0
265;0161 Diensten voor akker- en tuinbouw;2010;10250.0
266;0161 Diensten voor akker- en tuinbouw;2011;10315.0
267;0161 Diensten voor akker- en tuinbouw;2012;10519.0
268;0161 Diensten voor akker- en tuinbouw;2013;10489.0
269;0161 Diensten voor akker- en tuinbouw;2014;10621.0
270;0161 Diensten voor akker- en tuinbouw;2015;10718.0
271;0161 Diensten voor akker- en tuinbouw;2016;11041.0
272;0162 Diensten voor veeteelt en fokkerij;2009;1778.0
273;0162 Diensten voor veeteelt en fokkerij;2010;1918.0
274;0162 Diensten voor veeteelt en fokkerij;2011;1969.0
275;0162 Diensten voor veeteelt en fokkerij;2012;2072.0
276;0162 Diensten voor veeteelt en fokkerij;2013;2086.0
277;0162 Diensten voor veeteelt en fokkerij;2014;2225.0
278;0162 Diensten voor veeteelt en fokkerij;2015;2361.0
279;0162 Diensten voor veeteelt en fokkerij;2016;2501.0
280;0163 Behandeling van gewassen na oogst;2009;
281;0163 Behandeling van gewassen na oogst;2010;
282;0163 Behandeling van gewassen na oogst;2011;10.0
283;0163 Behandeling van gewassen na oogst;2012;11.0
284;0163 Behandeling van gewassen na oogst;2013;14.0
285;0163 Behandeling van gewassen na oogst;2014;14.0
286;0163 Behandeling van gewassen na oogst;2015;15.0
287;0163 Behandeling van gewassen na oogst;2016;17.0
288;0164 Zaadveredelingsbedrijven;2009;
289;0164 Zaadveredelingsbedrijven;2010;
290;0164 Zaadveredelingsbedrijven;2011;13.0
291;0164 Zaadveredelingsbedrijven;2012;15.0
292;0164 Zaadveredelingsbedrijven;2013;22.0
293;0164 Zaadveredelingsbedrijven;2014;21.0
294;0164 Zaadveredelingsbedrijven;2015;34.0
295;0164 Zaadveredelingsbedrijven;2016;42.0
296;017 Jacht;2009;25.0
297;017 Jacht;2010;29.0
298;017 Jacht;2011;28.0
299;017 Jacht;2012;28.0
300;017 Jacht;2013;24.0
301;017 Jacht;2014;23.0
302;017 Jacht;2015;24.0
303;017 Jacht;2016;26.0
304;0170 Jacht;2009;25.0
305;0170 Jacht;2010;29.0
306;0170 Jacht;2011;28.0
307;0170 Jacht;2012;28.0
308;0170 Jacht;2013;24.0
309;0170 Jacht;2014;23.0
310;0170 Jacht;2015;24.0
311;0170 Jacht;2016;26.0
312;02 Bosbouw;2009;648.0
313;02 Bosbouw;2010;697.0
314;02 Bosbouw;2011;705.0
315;02 Bosbouw;2012;704.0
316;02 Bosbouw;2013;684.0
317;02 Bosbouw;2014;693.0
318;02 Bosbouw;2015;775.0
319;02 Bosbouw;2016;810.0
320;021 Bosbouw;2009;450.0
321;021 Bosbouw;2010;482.0
322;021 Bosbouw;2011;472.0
323;021 Bosbouw;2012;467.0
324;021 Bosbouw;2013;454.0
325;021 Bosbouw;2014;457.0
326;021 Bosbouw;2015;530.0
327;021 Bosbouw;2016;551.0
328;0210 Bosbouw;2009;450.0
329;0210 Bosbouw;2010;482.0
330;0210 Bosbouw;2011;472.0
331;0210 Bosbouw;2012;467.0
332;0210 Bosbouw;2013;454.0
333;0210 Bosbouw;2014;457.0
334;0210 Bosbouw;2015;530.0
335;0210 Bosbouw;2016;551.0
336;022 Exploitatie van bossen;2009;130.0
337;022 Exploitatie van bossen;2010;139.0
338;022 Exploitatie van bossen;2011;146.0
339;022 Exploitatie van bossen;2012;139.0
340;022 Exploitatie van bossen;2013;127.0
341;022 Exploitatie van bossen;2014;127.0
342;022 Exploitatie van bossen;2015;114.0
343;022 Exploitatie van bossen;2016;122.0
344;0220 Exploitatie van bossen;2009;130.0
345;0220 Exploitatie van bossen;2010;139.0
346;0220 Exploitatie van bossen;2011;146.0
347;0220 Exploitatie van bossen;2012;139.0
348;0220 Exploitatie van bossen;2013;127.0
349;0220 Exploitatie van bossen;2014;127.0
350;0220 Exploitatie van bossen;2015;114.0
351;0220 Exploitatie van bossen;2016;122.0
352;024 Dienstverlening voor de bosbouw;2009;68.0
353;024 Dienstverlening voor de bosbouw;2010;76.0
354;024 Dienstverlening voor de bosbouw;2011;87.0
355;024 Dienstverlening voor de bosbouw;2012;98.0
356;024 Dienstverlening voor de bosbouw;2013;103.0
357;024 Dienstverlening voor de bosbouw;2014;109.0
358;024 Dienstverlening voor de bosbouw;2015;131.0
359;024 Dienstverlening voor de bosbouw;2016;137.0
360;0240 Dienstverlening voor de bosbouw;2009;68.0
361;0240 Dienstverlening voor de bosbouw;2010;76.0
362;0240 Dienstverlening voor de bosbouw;2011;87.0
363;0240 Dienstverlening voor de bosbouw;2012;98.0
364;0240 Dienstverlening voor de bosbouw;2013;103.0
365;0240 Dienstverlening voor de bosbouw;2014;109.0
366;0240 Dienstverlening voor de bosbouw;2015;131.0
367;0240 Dienstverlening voor de bosbouw;2016;137.0
368;03 Visserij;2009;689.0
369;03 Visserij;2010;702.0
370;03 Visserij;2011;724.0
371;03 Visserij;2012;698.0
372;03 Visserij;2013;730.0
373;03 Visserij;2014;711.0
374;03 Visserij;2015;750.0
375;03 Visserij;2016;715.0
376;031 Visserij;2009;578.0
377;031 Visserij;2010;607.0
378;031 Visserij;2011;623.0
379;031 Visserij;2012;606.0
380;031 Visserij;2013;644.0
381;031 Visserij;2014;614.0
382;031 Visserij;2015;653.0
383;031 Visserij;2016;620.0
384;0311 Zee- en kustvisserij;2009;447.0
385;0311 Zee- en kustvisserij;2010;470.0
386;0311 Zee- en kustvisserij;2011;481.0
387;0311 Zee- en kustvisserij;2012;462.0
388;0311 Zee- en kustvisserij;2013;510.0
389;0311 Zee- en kustvisserij;2014;485.0
390;0311 Zee- en kustvisserij;2015;514.0
391;0311 Zee- en kustvisserij;2016;477.0
392;0312 Binnenvisserij;2009;131.0
393;0312 Binnenvisserij;2010;137.0
394;0312 Binnenvisserij;2011;142.0
395;0312 Binnenvisserij;2012;144.0
396;0312 Binnenvisserij;2013;134.0
397;0312 Binnenvisserij;2014;129.0
398;0312 Binnenvisserij;2015;139.0
399;0312 Binnenvisserij;2016;143.0
400;032 Viskwekerij;2009;111.0
401;032 Viskwekerij;2010;95.0
402;032 Viskwekerij;2011;101.0
403;032 Viskwekerij;2012;92.0
404;032 Viskwekerij;2013;86.0
405;032 Viskwekerij;2014;97.0
406;032 Viskwekerij;2015;97.0
407;032 Viskwekerij;2016;95.0
408;0321 Zeeviskwekerij;2009;47.0
409;0321 Zeeviskwekerij;2010;40.0
410;0321 Zeeviskwekerij;2011;43.0
411;0321 Zeeviskwekerij;2012;41.0
412;0321 Zeeviskwekerij;2013;35.0
413;0321 Zeeviskwekerij;2014;43.0
414;0321 Zeeviskwekerij;2015;40.0
415;0321 Zeeviskwekerij;2016;41.0
416;0322 Zoetwaterviskwekerij;2009;64.0
417;0322 Zoetwaterviskwekerij;2010;55.0
418;0322 Zoetwaterviskwekerij;2011;58.0
419;0322 Zoetwaterviskwekerij;2012;51.0
420;0322 Zoetwaterviskwekerij;2013;51.0
421;0322 Zoetwaterviskwekerij;2014;54.0
422;0322 Zoetwaterviskwekerij;2015;57.0
423;0322 Zoetwaterviskwekerij;2016;54.0
424;B Delfstoffenwinning;2009;253.0
425;B Delfstoffenwinning;2010;244.0
426;B Delfstoffenwinning;2011;434.0
427;B Delfstoffenwinning;2012;238.0
428;B Delfstoffenwinning;2013;276.0
429;B Delfstoffenwinning;2014;335.0
430;B Delfstoffenwinning;2015;288.0
431;B Delfstoffenwinning;2016;330.0
432;06 Winning van aardolie en aardgas;2009;17.0
433;06 Winning van aardolie en aardgas;2010;
434;06 Winning van aardolie en aardgas;2011;
435;06 Winning van aardolie en aardgas;2012;
436;06 Winning van aardolie en aardgas;2013;
437;06 Winning van aardolie en aardgas;2014;
438;06 Winning van aardolie en aardgas;2015;41.0
439;06 Winning van aardolie en aardgas;2016;68.0
440;061 Winning van aardolie;2009;
441;061 Winning van aardolie;2010;
442;061 Winning van aardolie;2011;
443;061 Winning van aardolie;2012;
444;061 Winning van aardolie;2013;
445;061 Winning van aardolie;2014;
446;061 Winning van aardolie;2015;
447;061 Winning van aardolie;2016;
448;0610 Winning van aardolie;2009;
449;0610 Winning van aardolie;2010;
450;0610 Winning van aardolie;2011;
451;0610 Winning van aardolie;2012;
452;0610 Winning van aardolie;2013;
453;0610 Winning van aardolie;2014;
454;0610 Winning van aardolie;2015;
455;0610 Winning van aardolie;2016;
456;062 Winning van aardgas;2009;
457;062 Winning van aardgas;2010;
458;062 Winning van aardgas;2011;15.0
459;062 Winning van aardgas;2012;
460;062 Winning van aardgas;2013;12.0
461;062 Winning van aardgas;2014;
462;062 Winning van aardgas;2015;
463;062 Winning van aardgas;2016;
464;0620 Winning van aardgas;2009;
465;0620 Winning van aardgas;2010;
466;0620 Winning van aardgas;2011;15.0
467;0620 Winning van aardgas;2012;
468;0620 Winning van aardgas;2013;12.0
469;0620 Winning van aardgas;2014;
470;0620 Winning van aardgas;2015;
471;0620 Winning van aardgas;2016;
472;08 Delfstoffenwinning (geen olie en gas);2009;182.0
473;08 Delfstoffenwinning (geen olie en gas);2010;171.0
474;08 Delfstoffenwinning (geen olie en gas);2011;146.0
475;08 Delfstoffenwinning (geen olie en gas);2012;132.0
476;08 Delfstoffenwinning (geen olie en gas);2013;135.0
477;08 Delfstoffenwinning (geen olie en gas);2014;159.0
478;08 Delfstoffenwinning (geen olie en gas);2015;156.0
479;08 Delfstoffenwinning (geen olie en gas);2016;170.0
480;081 Winning van zand, grind en klei;2009;152.0
481;081 Winning van zand, grind en klei;2010;150.0
482;081 Winning van zand, grind en klei;2011;122.0
483;081 Winning van zand, grind en klei;2012;108.0
484;081 Winning van zand, grind en klei;2013;114.0
485;081 Winning van zand, grind en klei;2014;126.0
486;081 Winning van zand, grind en klei;2015;122.0
487;081 Winning van zand, grind en klei;2016;135.0
488;0812 Winning van zand, grind en klei;2009;152.0
489;0812 Winning van zand, grind en klei;2010;150.0
490;0812 Winning van zand, grind en klei;2011;122.0
491;0812 Winning van zand, grind en klei;2012;108.0
492;0812 Winning van zand, grind en klei;2013;114.0
493;0812 Winning van zand, grind en klei;2014;126.0
494;0812 Winning van zand, grind en klei;2015;122.0
495;0812 Winning van zand, grind en klei;2016;135.0
496;089 Winning van overige delfstoffen;2009;30.0
497;089 Winning van overige delfstoffen;2010;21.0
498;089 Winning van overige delfstoffen;2011;24.0
499;089 Winning van overige delfstoffen;2012;24.0
500;089 Winning van overige delfstoffen;2013;21.0
501;089 Winning van overige delfstoffen;2014;33.0
502;089 Winning van overige delfstoffen;2015;34.0
503;089 Winning van overige delfstoffen;2016;35.0
504;0892 Winning van turf;2009;
505;0892 Winning van turf;2010;5.0
506;0892 Winning van turf;2011;
507;0892 Winning van turf;2012;
508;0892 Winning van turf;2013;
509;0892 Winning van turf;2014;7.0
510;0892 Winning van turf;2015;
511;0892 Winning van turf;2016;
512;0893 Winning van zout;2009;
513;0893 Winning van zout;2010;0.0
514;0893 Winning van zout;2011;
515;0893 Winning van zout;2012;
516;0893 Winning van zout;2013;
517;0893 Winning van zout;2014;
518;0893 Winning van zout;2015;
519;0893 Winning van zout;2016;
520;0899 Overige delfstoffenwinning (rest);2009;
521;0899 Overige delfstoffenwinning (rest);2010;16.0
522;0899 Overige delfstoffenwinning (rest);2011;17.0
523;0899 Overige delfstoffenwinning (rest);2012;13.0
524;0899 Overige delfstoffenwinning (rest);2013;12.0
525;0899 Overige delfstoffenwinning (rest);2014;
526;0899 Overige delfstoffenwinning (rest);2015;
527;0899 Overige delfstoffenwinning (rest);2016;
528;09 Dienstverlening delfstoffenwinning;2009;54.0
529;09 Dienstverlening delfstoffenwinning;2010;
530;09 Dienstverlening delfstoffenwinning;2011;
531;09 Dienstverlening delfstoffenwinning;2012;
532;09 Dienstverlening delfstoffenwinning;2013;
533;09 Dienstverlening delfstoffenwinning;2014;
534;09 Dienstverlening delfstoffenwinning;2015;91.0
535;09 Dienstverlening delfstoffenwinning;2016;92.0
536;091 Dienstverlening olie- en gaswinning;2009;54.0
537;091 Dienstverlening olie- en gaswinning;2010;62.0
538;091 Dienstverlening olie- en gaswinning;2011;265.0
539;091 Dienstverlening olie- en gaswinning;2012;91.0
540;091 Dienstverlening olie- en gaswinning;2013;122.0
541;091 Dienstverlening olie- en gaswinning;2014;145.0
542;091 Dienstverlening olie- en gaswinning;2015;87.0
543;091 Dienstverlening olie- en gaswinning;2016;89.0
544;0910 Dienstverlening olie- en gaswinning;2009;54.0
545;0910 Dienstverlening olie- en gaswinning;2010;62.0
546;0910 Dienstverlening olie- en gaswinning;2011;265.0
547;0910 Dienstverlening olie- en gaswinning;2012;91.0
548;0910 Dienstverlening olie- en gaswinning;2013;122.0
549;0910 Dienstverlening olie- en gaswinning;2014;145.0
550;0910 Dienstverlening olie- en gaswinning;2015;87.0
551;0910 Dienstverlening olie- en gaswinning;2016;89.0
552;099 Dienstverlening overige winning;2009;0.0
553;099 Dienstverlening overige winning;2010;
554;099 Dienstverlening overige winning;2011;
555;099 Dienstverlening overige winning;2012;
556;099 Dienstverlening overige winning;2013;
557;099 Dienstverlening overige winning;2014;
558;099 Dienstverlening overige winning;2015;4.0
559;099 Dienstverlening overige winning;2016;3.0
560;0990 Dienstenverlening overige winning;2009;0.0
561;0990 Dienstenverlening overige winning;2010;
562;0990 Dienstenverlening overige winning;2011;
563;0990 Dienstenverlening overige winning;2012;
564;0990 Dienstenverlening overige winning;2013;
565;0990 Dienstenverlening overige winning;2014;
566;0990 Dienstenverlening overige winning;2015;4.0
567;0990 Dienstenverlening overige winning;2016;3.0
568;C Industrie;2009;64314.0
569;C Industrie;2010;64840.0
570;C Industrie;2011;66256.0
571;C Industrie;2012;65037.0
572;C Industrie;2013;65570.0
573;C Industrie;2014;64561.0
574;C Industrie;2015;64285.0
575;C Industrie;2016;67331.0
576;10 Voedingsmiddelenindustrie;2009;5192.0
577;10 Voedingsmiddelenindustrie;2010;5066.0
578;10 Voedingsmiddelenindustrie;2011;5059.0
579;10 Voedingsmiddelenindustrie;2012;4964.0
580;10 Voedingsmiddelenindustrie;2013;5018.0
581;10 Voedingsmiddelenindustrie;2014;4979.0
582;10 Voedingsmiddelenindustrie;2015;5065.0
583;10 Voedingsmiddelenindustrie;2016;5241.0
584;101 Slachterijen en vleeswarenindustrie;2009;564.0
585;101 Slachterijen en vleeswarenindustrie;2010;556.0
586;101 Slachterijen en vleeswarenindustrie;2011;541.0
587;101 Slachterijen en vleeswarenindustrie;2012;536.0
588;101 Slachterijen en vleeswarenindustrie;2013;567.0
589;101 Slachterijen en vleeswarenindustrie;2014;613.0
590;101 Slachterijen en vleeswarenindustrie;2015;607.0
591;101 Slachterijen en vleeswarenindustrie;2016;611.0
592;1011 Slachterijen (geen pluimvee);2009;275.0
593;1011 Slachterijen (geen pluimvee);2010;275.0
594;1011 Slachterijen (geen pluimvee);2011;273.0
595;1011 Slachterijen (geen pluimvee);2012;249.0
596;1011 Slachterijen (geen pluimvee);2013;265.0
597;1011 Slachterijen (geen pluimvee);2014;259.0
598;1011 Slachterijen (geen pluimvee);2015;225.0
599;1011 Slachterijen (geen pluimvee);2016;236.0
600;1012 Pluimveeslachterijen;2009;59.0
601;1012 Pluimveeslachterijen;2010;62.0
602;1012 Pluimveeslachterijen;2011;58.0
603;1012 Pluimveeslachterijen;2012;56.0
604;1012 Pluimveeslachterijen;2013;63.0
605;1012 Pluimveeslachterijen;2014;83.0
606;1012 Pluimveeslachterijen;2015;84.0
607;1012 Pluimveeslachterijen;2016;81.0
608;1013 Vleesverwerkende industrie;2009;230.0
609;1013 Vleesverwerkende industrie;2010;219.0
610;1013 Vleesverwerkende industrie;2011;210.0
611;1013 Vleesverwerkende industrie;2012;231.0
612;1013 Vleesverwerkende industrie;2013;239.0
613;1013 Vleesverwerkende industrie;2014;271.0
614;1013 Vleesverwerkende industrie;2015;298.0
615;1013 Vleesverwerkende industrie;2016;294.0
616;102 Visverwerkende industrie;2009;130.0
617;102 Visverwerkende industrie;2010;157.0
618;102 Visverwerkende industrie;2011;156.0
619;102 Visverwerkende industrie;2012;177.0
620;102 Visverwerkende industrie;2013;176.0
621;102 Visverwerkende industrie;2014;170.0
622;102 Visverwerkende industrie;2015;160.0
623;102 Visverwerkende industrie;2016;163.0
624;1020 Visverwerkende industrie;2009;130.0
625;1020 Visverwerkende industrie;2010;157.0
626;1020 Visverwerkende industrie;2011;156.0
627;1020 Visverwerkende industrie;2012;177.0
628;1020 Visverwerkende industrie;2013;176.0
629;1020 Visverwerkende industrie;2014;170.0
630;1020 Visverwerkende industrie;2015;160.0
631;1020 Visverwerkende industrie;2016;163.0
632;103 Groente-, fruitverwerkende industrie;2009;134.0
633;103 Groente-, fruitverwerkende industrie;2010;146.0
634;103 Groente-, fruitverwerkende industrie;2011;161.0
635;103 Groente-, fruitverwerkende industrie;2012;172.0
636;103 Groente-, fruitverwerkende industrie;2013;198.0
637;103 Groente-, fruitverwerkende industrie;2014;189.0
638;103 Groente-, fruitverwerkende industrie;2015;189.0
639;103 Groente-, fruitverwerkende industrie;2016;197.0
640;1031 Aardappelproductenindustrie;2009;34.0
641;1031 Aardappelproductenindustrie;2010;36.0
642;1031 Aardappelproductenindustrie;2011;35.0
643;1031 Aardappelproductenindustrie;2012;37.0
644;1031 Aardappelproductenindustrie;2013;46.0
645;1031 Aardappelproductenindustrie;2014;34.0
646;1031 Aardappelproductenindustrie;2015;33.0
647;1031 Aardappelproductenindustrie;2016;28.0
648;1032 Fruit- en groentesappenindustrie;2009;13.0
649;1032 Fruit- en groentesappenindustrie;2010;12.0
650;1032 Fruit- en groentesappenindustrie;2011;16.0
651;1032 Fruit- en groentesappenindustrie;2012;12.0
652;1032 Fruit- en groentesappenindustrie;2013;13.0
653;1032 Fruit- en groentesappenindustrie;2014;19.0
654;1032 Fruit- en groentesappenindustrie;2015;24.0
655;1032 Fruit- en groentesappenindustrie;2016;22.0
656;1039 Groente-,fruitverwerkende industrie;2009;87.0
657;1039 Groente-,fruitverwerkende industrie;2010;98.0
658;1039 Groente-,fruitverwerkende industrie;2011;110.0
659;1039 Groente-,fruitverwerkende industrie;2012;123.0
660;1039 Groente-,fruitverwerkende industrie;2013;139.0
661;1039 Groente-,fruitverwerkende industrie;2014;136.0
662;1039 Groente-,fruitverwerkende industrie;2015;132.0
663;1039 Groente-,fruitverwerkende industrie;2016;147.0
664;104 Spijsoliën- en -vettenindustrie e.d.;2009;16.0
665;104 Spijsoliën- en -vettenindustrie e.d.;2010;16.0
666;104 Spijsoliën- en -vettenindustrie e.d.;2011;13.0
667;104 Spijsoliën- en -vettenindustrie e.d.;2012;11.0
668;104 Spijsoliën- en -vettenindustrie e.d.;2013;
669;104 Spijsoliën- en -vettenindustrie e.d.;2014;9.0
670;104 Spijsoliën- en -vettenindustrie e.d.;2015;
671;104 Spijsoliën- en -vettenindustrie e.d.;2016;
672;1041 Spijsoliën- en -vettenindustrie;2009;11.0
673;1041 Spijsoliën- en -vettenindustrie;2010;
674;1041 Spijsoliën- en -vettenindustrie;2011;
675;1041 Spijsoliën- en -vettenindustrie;2012;
676;1041 Spijsoliën- en -vettenindustrie;2013;8.0
677;1041 Spijsoliën- en -vettenindustrie;2014;
678;1041 Spijsoliën- en -vettenindustrie;2015;6.0
679;1041 Spijsoliën- en -vettenindustrie;2016;7.0
680;1042 Margarine-industrie;2009;5.0
681;1042 Margarine-industrie;2010;
682;1042 Margarine-industrie;2011;
683;1042 Margarine-industrie;2012;
684;1042 Margarine-industrie;2013;
685;1042 Margarine-industrie;2014;
686;1042 Margarine-industrie;2015;
687;1042 Margarine-industrie;2016;
688;105 Zuivelindustrie;2009;265.0
689;105 Zuivelindustrie;2010;242.0
690;105 Zuivelindustrie;2011;254.0
691;105 Zuivelindustrie;2012;249.0
692;105 Zuivelindustrie;2013;254.0
693;105 Zuivelindustrie;2014;258.0
694;105 Zuivelindustrie;2015;273.0
695;105 Zuivelindustrie;2016;272.0
696;1051 Zuivelindustrie (geen ijs);2009;145.0
697;1051 Zuivelindustrie (geen ijs);2010;131.0
698;1051 Zuivelindustrie (geen ijs);2011;145.0
699;1051 Zuivelindustrie (geen ijs);2012;133.0
700;1051 Zuivelindustrie (geen ijs);2013;137.0
701;1051 Zuivelindustrie (geen ijs);2014;138.0
702;1051 Zuivelindustrie (geen ijs);2015;144.0
703;1051 Zuivelindustrie (geen ijs);2016;141.0
704;1052 Consumptie-ijsindustrie;2009;120.0
705;1052 Consumptie-ijsindustrie;2010;111.0
706;1052 Consumptie-ijsindustrie;2011;109.0
707;1052 Consumptie-ijsindustrie;2012;116.0
708;1052 Consumptie-ijsindustrie;2013;117.0
709;1052 Consumptie-ijsindustrie;2014;120.0
710;1052 Consumptie-ijsindustrie;2015;129.0
711;1052 Consumptie-ijsindustrie;2016;131.0
712;106 Meelindustrie;2009;98.0
713;106 Meelindustrie;2010;80.0
714;106 Meelindustrie;2011;82.0
715;106 Meelindustrie;2012;74.0
716;106 Meelindustrie;2013;
717;106 Meelindustrie;2014;79.0
718;106 Meelindustrie;2015;
719;106 Meelindustrie;2016;
720;1061 Meelindustrie (geen zetmeel);2009;72.0
721;1061 Meelindustrie (geen zetmeel);2010;73.0
722;1061 Meelindustrie (geen zetmeel);2011;
723;1061 Meelindustrie (geen zetmeel);2012;58.0
724;1061 Meelindustrie (geen zetmeel);2013;56.0
725;1061 Meelindustrie (geen zetmeel);2014;
726;1061 Meelindustrie (geen zetmeel);2015;53.0
727;1061 Meelindustrie (geen zetmeel);2016;55.0
728;1062 Zetmeelindustrie;2009;26.0
729;1062 Zetmeelindustrie;2010;7.0
730;1062 Zetmeelindustrie;2011;
731;1062 Zetmeelindustrie;2012;16.0
732;1062 Zetmeelindustrie;2013;
733;1062 Zetmeelindustrie;2014;
734;1062 Zetmeelindustrie;2015;
735;1062 Zetmeelindustrie;2016;
736;107 Brood- en deegwarenindustrie;2009;3219.0
737;107 Brood- en deegwarenindustrie;2010;3233.0
738;107 Brood- en deegwarenindustrie;2011;3195.0
739;107 Brood- en deegwarenindustrie;2012;3046.0
740;107 Brood- en deegwarenindustrie;2013;3027.0
741;107 Brood- en deegwarenindustrie;2014;2963.0
742;107 Brood- en deegwarenindustrie;2015;2982.0
743;107 Brood- en deegwarenindustrie;2016;3086.0
744;1071 Brood- en banketbakkerijen;2009;3096.0
745;1071 Brood- en banketbakkerijen;2010;3116.0
746;1071 Brood- en banketbakkerijen;2011;3082.0
747;1071 Brood- en banketbakkerijen;2012;2933.0
748;1071 Brood- en banketbakkerijen;2013;2921.0
749;1071 Brood- en banketbakkerijen;2014;2856.0
750;1071 Brood- en banketbakkerijen;2015;2862.0
751;1071 Brood- en banketbakkerijen;2016;2955.0
752;1072 Banket- en koekindustrie;2009;116.0
753;1072 Banket- en koekindustrie;2010;110.0
754;1072 Banket- en koekindustrie;2011;106.0
755;1072 Banket- en koekindustrie;2012;103.0
756;1072 Banket- en koekindustrie;2013;91.0
757;1072 Banket- en koekindustrie;2014;91.0
758;1072 Banket- en koekindustrie;2015;100.0
759;1072 Banket- en koekindustrie;2016;108.0
760;1073 Deegwarenindustrie;2009;7.0
761;1073 Deegwarenindustrie;2010;7.0
762;1073 Deegwarenindustrie;2011;7.0
763;1073 Deegwarenindustrie;2012;10.0
764;1073 Deegwarenindustrie;2013;15.0
765;1073 Deegwarenindustrie;2014;16.0
766;1073 Deegwarenindustrie;2015;20.0
767;1073 Deegwarenindustrie;2016;23.0
768;108 Overige voedingsmiddelenindustrie;2009;580.0
769;108 Overige voedingsmiddelenindustrie;2010;464.0
770;108 Overige voedingsmiddelenindustrie;2011;481.0
771;108 Overige voedingsmiddelenindustrie;2012;530.0
772;108 Overige voedingsmiddelenindustrie;2013;559.0
773;108 Overige voedingsmiddelenindustrie;2014;538.0
774;108 Overige voedingsmiddelenindustrie;2015;623.0
775;108 Overige voedingsmiddelenindustrie;2016;673.0
776;1081 Suikerindustrie;2009;
777;1081 Suikerindustrie;2010;
778;1081 Suikerindustrie;2011;
779;1081 Suikerindustrie;2012;
780;1081 Suikerindustrie;2013;
781;1081 Suikerindustrie;2014;
782;1081 Suikerindustrie;2015;
783;1081 Suikerindustrie;2016;
784;1082 Cacao- en chocoladewerkindustrie;2009;99.0
785;1082 Cacao- en chocoladewerkindustrie;2010;102.0
786;1082 Cacao- en chocoladewerkindustrie;2011;109.0
787;1082 Cacao- en chocoladewerkindustrie;2012;121.0
788;1082 Cacao- en chocoladewerkindustrie;2013;135.0
789;1082 Cacao- en chocoladewerkindustrie;2014;118.0
790;1082 Cacao- en chocoladewerkindustrie;2015;130.0
791;1082 Cacao- en chocoladewerkindustrie;2016;131.0
792;10821 Cacaoverwerkende industrie;2009;13.0
793;10821 Cacaoverwerkende industrie;2010;13.0
794;10821 Cacaoverwerkende industrie;2011;12.0
795;10821 Cacaoverwerkende industrie;2012;14.0
796;10821 Cacaoverwerkende industrie;2013;12.0
797;10821 Cacaoverwerkende industrie;2014;8.0
798;10821 Cacaoverwerkende industrie;2015;10.0
799;10821 Cacaoverwerkende industrie;2016;10.0
800;10822 Chocolade- en suikerwerkindustrie;2009;86.0
801;10822 Chocolade- en suikerwerkindustrie;2010;89.0
802;10822 Chocolade- en suikerwerkindustrie;2011;97.0
803;10822 Chocolade- en suikerwerkindustrie;2012;107.0
804;10822 Chocolade- en suikerwerkindustrie;2013;123.0
805;10822 Chocolade- en suikerwerkindustrie;2014;110.0
806;10822 Chocolade- en suikerwerkindustrie;2015;120.0
807;10822 Chocolade- en suikerwerkindustrie;2016;121.0
808;1083 Koffiebranderijen en theepakkerijen;2009;214.0
809;1083 Koffiebranderijen en theepakkerijen;2010;94.0
810;1083 Koffiebranderijen en theepakkerijen;2011;90.0
811;1083 Koffiebranderijen en theepakkerijen;2012;107.0
812;1083 Koffiebranderijen en theepakkerijen;2013;87.0
813;1083 Koffiebranderijen en theepakkerijen;2014;82.0
814;1083 Koffiebranderijen en theepakkerijen;2015;131.0
815;1083 Koffiebranderijen en theepakkerijen;2016;198.0
816;1084 Saus-, zout- en specerij-industrie;2009;
817;1084 Saus-, zout- en specerij-industrie;2010;30.0
818;1084 Saus-, zout- en specerij-industrie;2011;
819;1084 Saus-, zout- en specerij-industrie;2012;
820;1084 Saus-, zout- en specerij-industrie;2013;
821;1084 Saus-, zout- en specerij-industrie;2014;49.0
822;1084 Saus-, zout- en specerij-industrie;2015;
823;1084 Saus-, zout- en specerij-industrie;2016;
