ID;Beroep;BeroepVoorgaandePeriode;Persoonskenmerken;Perioden;WerkzameBeroepsbevolking_1
6683;Beroepsniveau 1 (ISCO 2008);Beroepsniveau 1 (ISCO 2008);Leeftijd: 45 tot 75 jaar;2015 4e kwartaal;1.0
6684;Beroepsniveau 1 (ISCO 2008);Beroepsniveau 1 (ISCO 2008);Leeftijd: 45 tot 75 jaar;2016 1e kwartaal;2.0
6685;Beroepsniveau 1 (ISCO 2008);Beroepsniveau 1 (ISCO 2008);Leeftijd: 45 tot 75 jaar;2016 2e kwartaal;2.0
6686;Beroepsniveau 1 (ISCO 2008);Beroepsniveau 1 (ISCO 2008);Leeftijd: 45 tot 75 jaar;2016 3e kwartaal;0.0
6687;Beroepsniveau 1 (ISCO 2008);Beroepsniveau 1 (ISCO 2008);Leeftijd: 45 tot 75 jaar;2016 4e kwartaal;1.0
6688;Beroepsniveau 1 (ISCO 2008);Beroepsniveau 1 (ISCO 2008);Leeftijd: 45 tot 75 jaar;2017 1e kwartaal;0.0
6689;Beroepsniveau 1 (ISCO 2008);Beroepsniveau 1 (ISCO 2008);Leeftijd: 45 tot 75 jaar;2017 2e kwartaal;2.0
6690;Beroepsniveau 1 (ISCO 2008);Beroepsniveau 1 (ISCO 2008);Leeftijd: 45 tot 75 jaar;2017 3e kwartaal;1.0
6691;Beroepsniveau 1 (ISCO 2008);Beroepsniveau 1 (ISCO 2008);Leeftijd: 45 tot 75 jaar;2017 4e kwartaal;4.0
6692;Beroepsniveau 1 (ISCO 2008);Beroepsniveau 1 (ISCO 2008);Leeftijd: 45 tot 75 jaar;2018 1e kwartaal;2.0
6693;Beroepsniveau 1 (ISCO 2008);Beroepsniveau 1 (ISCO 2008);Leeftijd: 45 tot 75 jaar;2018 2e kwartaal;1.0
6694;Beroepsniveau 1 (ISCO 2008);Beroepsniveau 1 (ISCO 2008);Leeftijd: 45 tot 75 jaar;2018 3e kwartaal;1.0
6695;Beroepsniveau 1 (ISCO 2008);Beroepsniveau 1 (ISCO 2008);Leeftijd: 45 tot 75 jaar;2018 4e kwartaal;1.0
6696;Beroepsniveau 1 (ISCO 2008);Beroepsniveau 1 (ISCO 2008);Leeftijd: 45 tot 75 jaar;2019 1e kwartaal;1.0
6697;Beroepsniveau 1 (ISCO 2008);Beroepsniveau 1 (ISCO 2008);Leeftijd: 45 tot 75 jaar;2019 2e kwartaal;1.0
6698;Beroepsniveau 1 (ISCO 2008);Beroepsniveau 1 (ISCO 2008);Leeftijd: 45 tot 75 jaar;2019 3e kwartaal;2.0
6699;Beroepsniveau 1 (ISCO 2008);Beroepsniveau 1 (ISCO 2008);Leeftijd: 45 tot 75 jaar;2019 4e kwartaal;1.0
6700;Beroepsniveau 1 (ISCO 2008);Beroepsniveau 1 (ISCO 2008);Leeftijd: 45 tot 75 jaar;2020 1e kwartaal;1.0
6701;Beroepsniveau 1 (ISCO 2008);Beroepsniveau 1 (ISCO 2008);Leeftijd: 45 tot 75 jaar;2020 2e kwartaal;0.0
6702;Beroepsniveau 1 (ISCO 2008);Beroepsniveau 1 (ISCO 2008);Leeftijd: 45 tot 75 jaar;2020 3e kwartaal;1.0
6703;Beroepsniveau 1 (ISCO 2008);Beroepsniveau 1 (ISCO 2008);Leeftijd: 45 tot 75 jaar;2020 4e kwartaal;0.0
6704;Beroepsniveau 1 (ISCO 2008);Beroepsniveau 1 (ISCO 2008);Leeftijd: 45 tot 75 jaar;2021 1e kwartaal;
6705;Beroepsniveau 1 (ISCO 2008);Beroepsniveau 1 (ISCO 2008);Leeftijd: 45 tot 75 jaar;2021 2e kwartaal;0.0
6706;Beroepsniveau 1 (ISCO 2008);Beroepsniveau 1 (ISCO 2008);Leeftijd: 45 tot 75 jaar;2021 3e kwartaal;1.0
6707;Beroepsniveau 1 (ISCO 2008);Beroepsniveau 1 (ISCO 2008);Leeftijd: 45 tot 75 jaar;2021 4e kwartaal;2.0
6708;Beroepsniveau 1 (ISCO 2008);Beroepsniveau 1 (ISCO 2008);Leeftijd: 45 tot 75 jaar;2022 1e kwartaal;1.0
6709;Beroepsniveau 1 (ISCO 2008);Beroepsniveau 1 (ISCO 2008);Leeftijd: 45 tot 75 jaar;2022 2e kwartaal;1.0
6710;Beroepsniveau 1 (ISCO 2008);Beroepsniveau 1 (ISCO 2008);Leeftijd: 45 tot 75 jaar;2022 3e kwartaal;2.0
6711;Beroepsniveau 1 (ISCO 2008);Beroepsniveau 1 (ISCO 2008);Leeftijd: 45 tot 75 jaar;2022 4e kwartaal;0.0
6712;Beroepsniveau 1 (ISCO 2008);Beroepsniveau 1 (ISCO 2008);Leeftijd: 45 tot 75 jaar;2023 1e kwartaal;2.0
6713;Beroepsniveau 1 (ISCO 2008);Beroepsniveau 1 (ISCO 2008);Leeftijd: 45 tot 75 jaar;2023 2e kwartaal;0.0
6714;Beroepsniveau 1 (ISCO 2008);Beroepsniveau 1 (ISCO 2008);Leeftijd: 45 tot 75 jaar;2023 3e kwartaal;1.0
6715;Beroepsniveau 1 (ISCO 2008);Beroepsniveau 1 (ISCO 2008);Leeftijd: 45 tot 75 jaar;2023 4e kwartaal;2.0
6716;Beroepsniveau 1 (ISCO 2008);Beroepsniveau 1 (ISCO 2008);Leeftijd: 45 tot 75 jaar;2024 1e kwartaal;1.0
6717;Beroepsniveau 1 (ISCO 2008);Beroepsniveau 1 (ISCO 2008);Leeftijd: 45 tot 75 jaar;2024 2e kwartaal;1.0
6718;Beroepsniveau 1 (ISCO 2008);Beroepsniveau 1 (ISCO 2008);Leeftijd: 45 tot 75 jaar;2024 3e kwartaal;0.0
6719;Beroepsniveau 1 (ISCO 2008);Beroepsniveau 1 (ISCO 2008);Leeftijd: 45 tot 75 jaar;2024 4e kwartaal;1.0
6720;Beroepsniveau 1 (ISCO 2008);Beroepsniveau 2 (ISCO 2008);Totaal personen;2013 1e kwartaal;16.0
6721;Beroepsniveau 1 (ISCO 2008);Beroepsniveau 2 (ISCO 2008);Totaal personen;2013 2e kwartaal;18.0
6722;Beroepsniveau 1 (ISCO 2008);Beroepsniveau 2 (ISCO 2008);Totaal personen;2013 3e kwartaal;22.0
6723;Beroepsniveau 1 (ISCO 2008);Beroepsniveau 2 (ISCO 2008);Totaal personen;2013 4e kwartaal;26.0
6724;Beroepsniveau 1 (ISCO 2008);Beroepsniveau 2 (ISCO 2008);Totaal personen;2014 1e kwartaal;18.0
6725;Beroepsniveau 1 (ISCO 2008);Beroepsniveau 2 (ISCO 2008);Totaal personen;2014 2e kwartaal;16.0
6726;Beroepsniveau 1 (ISCO 2008);Beroepsniveau 2 (ISCO 2008);Totaal personen;2014 3e kwartaal;20.0
6727;Beroepsniveau 1 (ISCO 2008);Beroepsniveau 2 (ISCO 2008);Totaal personen;2014 4e kwartaal;22.0
6728;Beroepsniveau 1 (ISCO 2008);Beroepsniveau 2 (ISCO 2008);Totaal personen;2015 1e kwartaal;20.0
6729;Beroepsniveau 1 (ISCO 2008);Beroepsniveau 2 (ISCO 2008);Totaal personen;2015 2e kwartaal;21.0
6730;Beroepsniveau 1 (ISCO 2008);Beroepsniveau 2 (ISCO 2008);Totaal personen;2015 3e kwartaal;28.0
6731;Beroepsniveau 1 (ISCO 2008);Beroepsniveau 2 (ISCO 2008);Totaal personen;2015 4e kwartaal;23.0
6732;Beroepsniveau 1 (ISCO 2008);Beroepsniveau 2 (ISCO 2008);Totaal personen;2016 1e kwartaal;18.0
6733;Beroepsniveau 1 (ISCO 2008);Beroepsniveau 2 (ISCO 2008);Totaal personen;2016 2e kwartaal;14.0
6734;Beroepsniveau 1 (ISCO 2008);Beroepsniveau 2 (ISCO 2008);Totaal personen;2016 3e kwartaal;19.0
6735;Beroepsniveau 1 (ISCO 2008);Beroepsniveau 2 (ISCO 2008);Totaal personen;2016 4e kwartaal;28.0
6736;Beroepsniveau 1 (ISCO 2008);Beroepsniveau 2 (ISCO 2008);Totaal personen;2017 1e kwartaal;21.0
6737;Beroepsniveau 1 (ISCO 2008);Beroepsniveau 2 (ISCO 2008);Totaal personen;2017 2e kwartaal;24.0
6738;Beroepsniveau 1 (ISCO 2008);Beroepsniveau 2 (ISCO 2008);Totaal personen;2017 3e kwartaal;24.0
6739;Beroepsniveau 1 (ISCO 2008);Beroepsniveau 2 (ISCO 2008);Totaal personen;2017 4e kwartaal;27.0
6740;Beroepsniveau 1 (ISCO 2008);Beroepsniveau 2 (ISCO 2008);Totaal personen;2018 1e kwartaal;24.0
6741;Beroepsniveau 1 (ISCO 2008);Beroepsniveau 2 (ISCO 2008);Totaal personen;2018 2e kwartaal;20.0
6742;Beroepsniveau 1 (ISCO 2008);Beroepsniveau 2 (ISCO 2008);Totaal personen;2018 3e kwartaal;21.0
6743;Beroepsniveau 1 (ISCO 2008);Beroepsniveau 2 (ISCO 2008);Totaal personen;2018 4e kwartaal;27.0
6744;Beroepsniveau 1 (ISCO 2008);Beroepsniveau 2 (ISCO 2008);Totaal personen;2019 1e kwartaal;24.0
6745;Beroepsniveau 1 (ISCO 2008);Beroepsniveau 2 (ISCO 2008);Totaal personen;2019 2e kwartaal;28.0
6746;Beroepsniveau 1 (ISCO 2008);Beroepsniveau 2 (ISCO 2008);Totaal personen;2019 3e kwartaal;28.0
6747;Beroepsniveau 1 (ISCO 2008);Beroepsniveau 2 (ISCO 2008);Totaal personen;2019 4e kwartaal;27.0
6748;Beroepsniveau 1 (ISCO 2008);Beroepsniveau 2 (ISCO 2008);Totaal personen;2020 1e kwartaal;31.0
6749;Beroepsniveau 1 (ISCO 2008);Beroepsniveau 2 (ISCO 2008);Totaal personen;2020 2e kwartaal;30.0
6750;Beroepsniveau 1 (ISCO 2008);Beroepsniveau 2 (ISCO 2008);Totaal personen;2020 3e kwartaal;28.0
6751;Beroepsniveau 1 (ISCO 2008);Beroepsniveau 2 (ISCO 2008);Totaal personen;2020 4e kwartaal;26.0
6752;Beroepsniveau 1 (ISCO 2008);Beroepsniveau 2 (ISCO 2008);Totaal personen;2021 1e kwartaal;
6753;Beroepsniveau 1 (ISCO 2008);Beroepsniveau 2 (ISCO 2008);Totaal personen;2021 2e kwartaal;19.0
6754;Beroepsniveau 1 (ISCO 2008);Beroepsniveau 2 (ISCO 2008);Totaal personen;2021 3e kwartaal;32.0
6755;Beroepsniveau 1 (ISCO 2008);Beroepsniveau 2 (ISCO 2008);Totaal personen;2021 4e kwartaal;25.0
6756;Beroepsniveau 1 (ISCO 2008);Beroepsniveau 2 (ISCO 2008);Totaal personen;2022 1e kwartaal;17.0
6757;Beroepsniveau 1 (ISCO 2008);Beroepsniveau 2 (ISCO 2008);Totaal personen;2022 2e kwartaal;21.0
6758;Beroepsniveau 1 (ISCO 2008);Beroepsniveau 2 (ISCO 2008);Totaal personen;2022 3e kwartaal;26.0
6759;Beroepsniveau 1 (ISCO 2008);Beroepsniveau 2 (ISCO 2008);Totaal personen;2022 4e kwartaal;22.0
6760;Beroepsniveau 1 (ISCO 2008);Beroepsniveau 2 (ISCO 2008);Totaal personen;2023 1e kwartaal;23.0
6761;Beroepsniveau 1 (ISCO 2008);Beroepsniveau 2 (ISCO 2008);Totaal personen;2023 2e kwartaal;24.0
6762;Beroepsniveau 1 (ISCO 2008);Beroepsniveau 2 (ISCO 2008);Totaal personen;2023 3e kwartaal;26.0
6763;Beroepsniveau 1 (ISCO 2008);Beroepsniveau 2 (ISCO 2008);Totaal personen;2023 4e kwartaal;20.0
6764;Beroepsniveau 1 (ISCO 2008);Beroepsniveau 2 (ISCO 2008);Totaal personen;2024 1e kwartaal;27.0
6765;Beroepsniveau 1 (ISCO 2008);Beroepsniveau 2 (ISCO 2008);Totaal personen;2024 2e kwartaal;21.0
6766;Beroepsniveau 1 (ISCO 2008);Beroepsniveau 2 (ISCO 2008);Totaal personen;2024 3e kwartaal;26.0
6767;Beroepsniveau 1 (ISCO 2008);Beroepsniveau 2 (ISCO 2008);Totaal personen;2024 4e kwartaal;23.0
6768;Beroepsniveau 1 (ISCO 2008);Beroepsniveau 2 (ISCO 2008);Geslacht: Mannen;2013 1e kwartaal;9.0
6769;Beroepsniveau 1 (ISCO 2008);Beroepsniveau 2 (ISCO 2008);Geslacht: Mannen;2013 2e kwartaal;8.0
6770;Beroepsniveau 1 (ISCO 2008);Beroepsniveau 2 (ISCO 2008);Geslacht: Mannen;2013 3e kwartaal;10.0
6771;Beroepsniveau 1 (ISCO 2008);Beroepsniveau 2 (ISCO 2008);Geslacht: Mannen;2013 4e kwartaal;14.0
6772;Beroepsniveau 1 (ISCO 2008);Beroepsniveau 2 (ISCO 2008);Geslacht: Mannen;2014 1e kwartaal;11.0
6773;Beroepsniveau 1 (ISCO 2008);Beroepsniveau 2 (ISCO 2008);Geslacht: Mannen;2014 2e kwartaal;10.0
6774;Beroepsniveau 1 (ISCO 2008);Beroepsniveau 2 (ISCO 2008);Geslacht: Mannen;2014 3e kwartaal;10.0
6775;Beroepsniveau 1 (ISCO 2008);Beroepsniveau 2 (ISCO 2008);Geslacht: Mannen;2014 4e kwartaal;10.0
6776;Beroepsniveau 1 (ISCO 2008);Beroepsniveau 2 (ISCO 2008);Geslacht: Mannen;2015 1e kwartaal;12.0
6777;Beroepsniveau 1 (ISCO 2008);Beroepsniveau 2 (ISCO 2008);Geslacht: Mannen;2015 2e kwartaal;11.0
6778;Beroepsniveau 1 (ISCO 2008);Beroepsniveau 2 (ISCO 2008);Geslacht: Mannen;2015 3e kwartaal;14.0
6779;Beroepsniveau 1 (ISCO 2008);Beroepsniveau 2 (ISCO 2008);Geslacht: Mannen;2015 4e kwartaal;10.0
6780;Beroepsniveau 1 (ISCO 2008);Beroepsniveau 2 (ISCO 2008);Geslacht: Mannen;2016 1e kwartaal;10.0
6781;Beroepsniveau 1 (ISCO 2008);Beroepsniveau 2 (ISCO 2008);Geslacht: Mannen;2016 2e kwartaal;9.0
6782;Beroepsniveau 1 (ISCO 2008);Beroepsniveau 2 (ISCO 2008);Geslacht: Mannen;2016 3e kwartaal;10.0
6783;Beroepsniveau 1 (ISCO 2008);Beroepsniveau 2 (ISCO 2008);Geslacht: Mannen;2016 4e kwartaal;16.0
6784;Beroepsniveau 1 (ISCO 2008);Beroepsniveau 2 (ISCO 2008);Geslacht: Mannen;2017 1e kwartaal;14.0
6785;Beroepsniveau 1 (ISCO 2008);Beroepsniveau 2 (ISCO 2008);Geslacht: Mannen;2017 2e kwartaal;14.0
6786;Beroepsniveau 1 (ISCO 2008);Beroepsniveau 2 (ISCO 2008);Geslacht: Mannen;2017 3e kwartaal;12.0
6787;Beroepsniveau 1 (ISCO 2008);Beroepsniveau 2 (ISCO 2008);Geslacht: Mannen;2017 4e kwartaal;14.0
6788;Beroepsniveau 1 (ISCO 2008);Beroepsniveau 2 (ISCO 2008);Geslacht: Mannen;2018 1e kwartaal;12.0
6789;Beroepsniveau 1 (ISCO 2008);Beroepsniveau 2 (ISCO 2008);Geslacht: Mannen;2018 2e kwartaal;9.0
6790;Beroepsniveau 1 (ISCO 2008);Beroepsniveau 2 (ISCO 2008);Geslacht: Mannen;2018 3e kwartaal;12.0
6791;Beroepsniveau 1 (ISCO 2008);Beroepsniveau 2 (ISCO 2008);Geslacht: Mannen;2018 4e kwartaal;16.0
6792;Beroepsniveau 1 (ISCO 2008);Beroepsniveau 2 (ISCO 2008);Geslacht: Mannen;2019 1e kwartaal;16.0
6793;Beroepsniveau 1 (ISCO 2008);Beroepsniveau 2 (ISCO 2008);Geslacht: Mannen;2019 2e kwartaal;14.0
6794;Beroepsniveau 1 (ISCO 2008);Beroepsniveau 2 (ISCO 2008);Geslacht: Mannen;2019 3e kwartaal;11.0
6795;Beroepsniveau 1 (ISCO 2008);Beroepsniveau 2 (ISCO 2008);Geslacht: Mannen;2019 4e kwartaal;14.0
6796;Beroepsniveau 1 (ISCO 2008);Beroepsniveau 2 (ISCO 2008);Geslacht: Mannen;2020 1e kwartaal;19.0
6797;Beroepsniveau 1 (ISCO 2008);Beroepsniveau 2 (ISCO 2008);Geslacht: Mannen;2020 2e kwartaal;16.0
6798;Beroepsniveau 1 (ISCO 2008);Beroepsniveau 2 (ISCO 2008);Geslacht: Mannen;2020 3e kwartaal;14.0
6799;Beroepsniveau 1 (ISCO 2008);Beroepsniveau 2 (ISCO 2008);Geslacht: Mannen;2020 4e kwartaal;11.0
6800;Beroepsniveau 1 (ISCO 2008);Beroepsniveau 2 (ISCO 2008);Geslacht: Mannen;2021 1e kwartaal;
6801;Beroepsniveau 1 (ISCO 2008);Beroepsniveau 2 (ISCO 2008);Geslacht: Mannen;2021 2e kwartaal;12.0
6802;Beroepsniveau 1 (ISCO 2008);Beroepsniveau 2 (ISCO 2008);Geslacht: Mannen;2021 3e kwartaal;20.0
6803;Beroepsniveau 1 (ISCO 2008);Beroepsniveau 2 (ISCO 2008);Geslacht: Mannen;2021 4e kwartaal;13.0
6804;Beroepsniveau 1 (ISCO 2008);Beroepsniveau 2 (ISCO 2008);Geslacht: Mannen;2022 1e kwartaal;9.0
6805;Beroepsniveau 1 (ISCO 2008);Beroepsniveau 2 (ISCO 2008);Geslacht: Mannen;2022 2e kwartaal;12.0
6806;Beroepsniveau 1 (ISCO 2008);Beroepsniveau 2 (ISCO 2008);Geslacht: Mannen;2022 3e kwartaal;14.0
6807;Beroepsniveau 1 (ISCO 2008);Beroepsniveau 2 (ISCO 2008);Geslacht: Mannen;2022 4e kwartaal;14.0
6808;Beroepsniveau 1 (ISCO 2008);Beroepsniveau 2 (ISCO 2008);Geslacht: Mannen;2023 1e kwartaal;13.0
6809;Beroepsniveau 1 (ISCO 2008);Beroepsniveau 2 (ISCO 2008);Geslacht: Mannen;2023 2e kwartaal;12.0
6810;Beroepsniveau 1 (ISCO 2008);Beroepsniveau 2 (ISCO 2008);Geslacht: Mannen;2023 3e kwartaal;13.0
6811;Beroepsniveau 1 (ISCO 2008);Beroepsniveau 2 (ISCO 2008);Geslacht: Mannen;2023 4e kwartaal;11.0
6812;Beroepsniveau 1 (ISCO 2008);Beroepsniveau 2 (ISCO 2008);Geslacht: Mannen;2024 1e kwartaal;15.0
6813;Beroepsniveau 1 (ISCO 2008);Beroepsniveau 2 (ISCO 2008);Geslacht: Mannen;2024 2e kwartaal;11.0
6814;Beroepsniveau 1 (ISCO 2008);Beroepsniveau 2 (ISCO 2008);Geslacht: Mannen;2024 3e kwartaal;17.0
6815;Beroepsniveau 1 (ISCO 2008);Beroepsniveau 2 (ISCO 2008);Geslacht: Mannen;2024 4e kwartaal;13.0
6816;Beroepsniveau 1 (ISCO 2008);Beroepsniveau 2 (ISCO 2008);Geslacht: Vrouwen;2013 1e kwartaal;7.0
6817;Beroepsniveau 1 (ISCO 2008);Beroepsniveau 2 (ISCO 2008);Geslacht: Vrouwen;2013 2e kwartaal;10.0
6818;Beroepsniveau 1 (ISCO 2008);Beroepsniveau 2 (ISCO 2008);Geslacht: Vrouwen;2013 3e kwartaal;12.0
6819;Beroepsniveau 1 (ISCO 2008);Beroepsniveau 2 (ISCO 2008);Geslacht: Vrouwen;2013 4e kwartaal;12.0
6820;Beroepsniveau 1 (ISCO 2008);Beroepsniveau 2 (ISCO 2008);Geslacht: Vrouwen;2014 1e kwartaal;7.0
6821;Beroepsniveau 1 (ISCO 2008);Beroepsniveau 2 (ISCO 2008);Geslacht: Vrouwen;2014 2e kwartaal;6.0
6822;Beroepsniveau 1 (ISCO 2008);Beroepsniveau 2 (ISCO 2008);Geslacht: Vrouwen;2014 3e kwartaal;10.0
6823;Beroepsniveau 1 (ISCO 2008);Beroepsniveau 2 (ISCO 2008);Geslacht: Vrouwen;2014 4e kwartaal;12.0
6824;Beroepsniveau 1 (ISCO 2008);Beroepsniveau 2 (ISCO 2008);Geslacht: Vrouwen;2015 1e kwartaal;8.0
6825;Beroepsniveau 1 (ISCO 2008);Beroepsniveau 2 (ISCO 2008);Geslacht: Vrouwen;2015 2e kwartaal;10.0
6826;Beroepsniveau 1 (ISCO 2008);Beroepsniveau 2 (ISCO 2008);Geslacht: Vrouwen;2015 3e kwartaal;15.0
6827;Beroepsniveau 1 (ISCO 2008);Beroepsniveau 2 (ISCO 2008);Geslacht: Vrouwen;2015 4e kwartaal;13.0
6828;Beroepsniveau 1 (ISCO 2008);Beroepsniveau 2 (ISCO 2008);Geslacht: Vrouwen;2016 1e kwartaal;8.0
6829;Beroepsniveau 1 (ISCO 2008);Beroepsniveau 2 (ISCO 2008);Geslacht: Vrouwen;2016 2e kwartaal;5.0
6830;Beroepsniveau 1 (ISCO 2008);Beroepsniveau 2 (ISCO 2008);Geslacht: Vrouwen;2016 3e kwartaal;9.0
6831;Beroepsniveau 1 (ISCO 2008);Beroepsniveau 2 (ISCO 2008);Geslacht: Vrouwen;2016 4e kwartaal;12.0
6832;Beroepsniveau 1 (ISCO 2008);Beroepsniveau 2 (ISCO 2008);Geslacht: Vrouwen;2017 1e kwartaal;7.0
6833;Beroepsniveau 1 (ISCO 2008);Beroepsniveau 2 (ISCO 2008);Geslacht: Vrouwen;2017 2e kwartaal;11.0
6834;Beroepsniveau 1 (ISCO 2008);Beroepsniveau 2 (ISCO 2008);Geslacht: Vrouwen;2017 3e kwartaal;12.0
6835;Beroepsniveau 1 (ISCO 2008);Beroepsniveau 2 (ISCO 2008);Geslacht: Vrouwen;2017 4e kwartaal;13.0
6836;Beroepsniveau 1 (ISCO 2008);Beroepsniveau 2 (ISCO 2008);Geslacht: Vrouwen;2018 1e kwartaal;12.0
6837;Beroepsniveau 1 (ISCO 2008);Beroepsniveau 2 (ISCO 2008);Geslacht: Vrouwen;2018 2e kwartaal;12.0
6838;Beroepsniveau 1 (ISCO 2008);Beroepsniveau 2 (ISCO 2008);Geslacht: Vrouwen;2018 3e kwartaal;9.0
6839;Beroepsniveau 1 (ISCO 2008);Beroepsniveau 2 (ISCO 2008);Geslacht: Vrouwen;2018 4e kwartaal;12.0
6840;Beroepsniveau 1 (ISCO 2008);Beroepsniveau 2 (ISCO 2008);Geslacht: Vrouwen;2019 1e kwartaal;8.0
6841;Beroepsniveau 1 (ISCO 2008);Beroepsniveau 2 (ISCO 2008);Geslacht: Vrouwen;2019 2e kwartaal;14.0
6842;Beroepsniveau 1 (ISCO 2008);Beroepsniveau 2 (ISCO 2008);Geslacht: Vrouwen;2019 3e kwartaal;16.0
6843;Beroepsniveau 1 (ISCO 2008);Beroepsniveau 2 (ISCO 2008);Geslacht: Vrouwen;2019 4e kwartaal;13.0
6844;Beroepsniveau 1 (ISCO 2008);Beroepsniveau 2 (ISCO 2008);Geslacht: Vrouwen;2020 1e kwartaal;13.0
6845;Beroepsniveau 1 (ISCO 2008);Beroepsniveau 2 (ISCO 2008);Geslacht: Vrouwen;2020 2e kwartaal;15.0
6846;Beroepsniveau 1 (ISCO 2008);Beroepsniveau 2 (ISCO 2008);Geslacht: Vrouwen;2020 3e kwartaal;14.0
6847;Beroepsniveau 1 (ISCO 2008);Beroepsniveau 2 (ISCO 2008);Geslacht: Vrouwen;2020 4e kwartaal;15.0
6848;Beroepsniveau 1 (ISCO 2008);Beroepsniveau 2 (ISCO 2008);Geslacht: Vrouwen;2021 1e kwartaal;
6849;Beroepsniveau 1 (ISCO 2008);Beroepsniveau 2 (ISCO 2008);Geslacht: Vrouwen;2021 2e kwartaal;7.0
6850;Beroepsniveau 1 (ISCO 2008);Beroepsniveau 2 (ISCO 2008);Geslacht: Vrouwen;2021 3e kwartaal;13.0
6851;Beroepsniveau 1 (ISCO 2008);Beroepsniveau 2 (ISCO 2008);Geslacht: Vrouwen;2021 4e kwartaal;11.0
6852;Beroepsniveau 1 (ISCO 2008);Beroepsniveau 2 (ISCO 2008);Geslacht: Vrouwen;2022 1e kwartaal;8.0
6853;Beroepsniveau 1 (ISCO 2008);Beroepsniveau 2 (ISCO 2008);Geslacht: Vrouwen;2022 2e kwartaal;10.0
6854;Beroepsniveau 1 (ISCO 2008);Beroepsniveau 2 (ISCO 2008);Geslacht: Vrouwen;2022 3e kwartaal;12.0
6855;Beroepsniveau 1 (ISCO 2008);Beroepsniveau 2 (ISCO 2008);Geslacht: Vrouwen;2022 4e kwartaal;8.0
6856;Beroepsniveau 1 (ISCO 2008);Beroepsniveau 2 (ISCO 2008);Geslacht: Vrouwen;2023 1e kwartaal;10.0
6857;Beroepsniveau 1 (ISCO 2008);Beroepsniveau 2 (ISCO 2008);Geslacht: Vrouwen;2023 2e kwartaal;12.0
6858;Beroepsniveau 1 (ISCO 2008);Beroepsniveau 2 (ISCO 2008);Geslacht: Vrouwen;2023 3e kwartaal;13.0
6859;Beroepsniveau 1 (ISCO 2008);Beroepsniveau 2 (ISCO 2008);Geslacht: Vrouwen;2023 4e kwartaal;9.0
6860;Beroepsniveau 1 (ISCO 2008);Beroepsniveau 2 (ISCO 2008);Geslacht: Vrouwen;2024 1e kwartaal;12.0
6861;Beroepsniveau 1 (ISCO 2008);Beroepsniveau 2 (ISCO 2008);Geslacht: Vrouwen;2024 2e kwartaal;10.0
6862;Beroepsniveau 1 (ISCO 2008);Beroepsniveau 2 (ISCO 2008);Geslacht: Vrouwen;2024 3e kwartaal;9.0
6863;Beroepsniveau 1 (ISCO 2008);Beroepsniveau 2 (ISCO 2008);Geslacht: Vrouwen;2024 4e kwartaal;10.0
6864;Beroepsniveau 1 (ISCO 2008);Beroepsniveau 2 (ISCO 2008);1 Basisonderwijs, vmbo, mbo1;2013 1e kwartaal;6.0
6865;Beroepsniveau 1 (ISCO 2008);Beroepsniveau 2 (ISCO 2008);1 Basisonderwijs, vmbo, mbo1;2013 2e kwartaal;7.0
6866;Beroepsniveau 1 (ISCO 2008);Beroepsniveau 2 (ISCO 2008);1 Basisonderwijs, vmbo, mbo1;2013 3e kwartaal;8.0
6867;Beroepsniveau 1 (ISCO 2008);Beroepsniveau 2 (ISCO 2008);1 Basisonderwijs, vmbo, mbo1;2013 4e kwartaal;10.0
6868;Beroepsniveau 1 (ISCO 2008);Beroepsniveau 2 (ISCO 2008);1 Basisonderwijs, vmbo, mbo1;2014 1e kwartaal;7.0
6869;Beroepsniveau 1 (ISCO 2008);Beroepsniveau 2 (ISCO 2008);1 Basisonderwijs, vmbo, mbo1;2014 2e kwartaal;8.0
6870;Beroepsniveau 1 (ISCO 2008);Beroepsniveau 2 (ISCO 2008);1 Basisonderwijs, vmbo, mbo1;2014 3e kwartaal;10.0
6871;Beroepsniveau 1 (ISCO 2008);Beroepsniveau 2 (ISCO 2008);1 Basisonderwijs, vmbo, mbo1;2014 4e kwartaal;11.0
6872;Beroepsniveau 1 (ISCO 2008);Beroepsniveau 2 (ISCO 2008);1 Basisonderwijs, vmbo, mbo1;2015 1e kwartaal;10.0
6873;Beroepsniveau 1 (ISCO 2008);Beroepsniveau 2 (ISCO 2008);1 Basisonderwijs, vmbo, mbo1;2015 2e kwartaal;10.0
6874;Beroepsniveau 1 (ISCO 2008);Beroepsniveau 2 (ISCO 2008);1 Basisonderwijs, vmbo, mbo1;2015 3e kwartaal;9.0
6875;Beroepsniveau 1 (ISCO 2008);Beroepsniveau 2 (ISCO 2008);1 Basisonderwijs, vmbo, mbo1;2015 4e kwartaal;12.0
6876;Beroepsniveau 1 (ISCO 2008);Beroepsniveau 2 (ISCO 2008);1 Basisonderwijs, vmbo, mbo1;2016 1e kwartaal;11.0
6877;Beroepsniveau 1 (ISCO 2008);Beroepsniveau 2 (ISCO 2008);1 Basisonderwijs, vmbo, mbo1;2016 2e kwartaal;7.0
6878;Beroepsniveau 1 (ISCO 2008);Beroepsniveau 2 (ISCO 2008);1 Basisonderwijs, vmbo, mbo1;2016 3e kwartaal;7.0
6879;Beroepsniveau 1 (ISCO 2008);Beroepsniveau 2 (ISCO 2008);1 Basisonderwijs, vmbo, mbo1;2016 4e kwartaal;11.0
