ID;AantalVoorzieningen;SoortVoorzieningSociaalDomein;Wijken;Perioden;Gemeentenaam_1;SoortRegio_2;Codering_3;IndelingswijzigingWijken_4;ClientenMetVoorzieningen_5;HuishoudensMetVoorzieningen_6;ClientenMetVoorzieningen_7;HuishoudensMetVoorzieningen_8
183;Totaal;Totaal;Overdie;1e halfjaar 2017;Alkmaar                                 ;Wijk     ;WK036103;1.0;1120.0;905.0;142.0;231.0
184;Totaal;Totaal;Overdie;2e halfjaar 2017;Alkmaar                                 ;Wijk     ;WK036103;1.0;1125.0;925.0;141.0;235.0
185;Totaal;Totaal;Overdie;2017;Alkmaar                                 ;Wijk     ;WK036103;1.0;1210.0;980.0;150.0;248.0
186;Totaal;Totaal;West;1e halfjaar 2017;Alkmaar                                 ;Wijk     ;WK036104;1.0;1230.0;1035.0;97.0;170.0
187;Totaal;Totaal;West;2e halfjaar 2017;Alkmaar                                 ;Wijk     ;WK036104;1.0;1275.0;1075.0;102.0;176.0
188;Totaal;Totaal;West;2017;Alkmaar                                 ;Wijk     ;WK036104;1.0;1370.0;1140.0;108.0;186.0
189;Totaal;Totaal;Huiswaard;1e halfjaar 2017;Alkmaar                                 ;Wijk     ;WK036105;3.0;865.0;720.0;113.0;195.0
190;Totaal;Totaal;Huiswaard;2e halfjaar 2017;Alkmaar                                 ;Wijk     ;WK036105;3.0;875.0;735.0;114.0;200.0
191;Totaal;Totaal;Huiswaard;2017;Alkmaar                                 ;Wijk     ;WK036105;3.0;935.0;770.0;121.0;209.0
192;Totaal;Totaal;De Mare;1e halfjaar 2017;Alkmaar                                 ;Wijk     ;WK036106;1.0;1815.0;1570.0;113.0;203.0
193;Totaal;Totaal;De Mare;2e halfjaar 2017;Alkmaar                                 ;Wijk     ;WK036106;1.0;1840.0;1600.0;116.0;207.0
194;Totaal;Totaal;De Mare;2017;Alkmaar                                 ;Wijk     ;WK036106;1.0;1970.0;1680.0;123.0;217.0
195;Totaal;Totaal;Daalmeer/Koedijk;1e halfjaar 2017;Alkmaar                                 ;Wijk     ;WK036107;1.0;1240.0;1070.0;92.0;182.0
196;Totaal;Totaal;Daalmeer/Koedijk;2e halfjaar 2017;Alkmaar                                 ;Wijk     ;WK036107;1.0;1280.0;1095.0;96.0;186.0
197;Totaal;Totaal;Daalmeer/Koedijk;2017;Alkmaar                                 ;Wijk     ;WK036107;1.0;1360.0;1145.0;101.0;195.0
198;Totaal;Totaal;Centrum;1e halfjaar 2017;Alkmaar                                 ;Wijk     ;WK036108;1.0;505.0;440.0;62.0;90.0
199;Totaal;Totaal;Centrum;2e halfjaar 2017;Alkmaar                                 ;Wijk     ;WK036108;1.0;515.0;445.0;63.0;90.0
200;Totaal;Totaal;Centrum;2017;Alkmaar                                 ;Wijk     ;WK036108;1.0;560.0;480.0;68.0;97.0
201;Totaal;Totaal;Schermer;1e halfjaar 2017;Alkmaar                                 ;Wijk     ;WK036109;1.0;300.0;265.0;55.0;120.0
202;Totaal;Totaal;Schermer;2e halfjaar 2017;Alkmaar                                 ;Wijk     ;WK036109;1.0;310.0;275.0;56.0;123.0
203;Totaal;Totaal;Schermer;2017;Alkmaar                                 ;Wijk     ;WK036109;1.0;335.0;295.0;60.0;132.0
204;Totaal;Totaal;Graft-De Rijp;1e halfjaar 2017;Alkmaar                                 ;Wijk     ;WK036110;1.0;385.0;310.0;60.0;114.0
205;Totaal;Totaal;Graft-De Rijp;2e halfjaar 2017;Alkmaar                                 ;Wijk     ;WK036110;1.0;375.0;305.0;58.0;112.0
206;Totaal;Totaal;Graft-De Rijp;2017;Alkmaar                                 ;Wijk     ;WK036110;1.0;425.0;330.0;65.0;121.0
207;Totaal;Totaal;Vroonermeer;1e halfjaar 2017;Alkmaar                                 ;Wijk     ;WK036111;3.0;165.0;145.0;51.0;114.0
208;Totaal;Totaal;Vroonermeer;2e halfjaar 2017;Alkmaar                                 ;Wijk     ;WK036111;3.0;185.0;160.0;56.0;124.0
209;Totaal;Totaal;Vroonermeer;2017;Alkmaar                                 ;Wijk     ;WK036111;3.0;200.0;175.0;60.0;135.0
210;Totaal;Totaal;Almelo;1e halfjaar 2017;Almelo                                  ;Gemeente ;GM0141  ;;9260.0;7480.0;127.0;228.0
211;Totaal;Totaal;Almelo;2e halfjaar 2017;Almelo                                  ;Gemeente ;GM0141  ;;9195.0;7440.0;126.0;225.0
212;Totaal;Totaal;Almelo;2017;Almelo                                  ;Gemeente ;GM0141  ;;10065.0;8020.0;136.0;243.0
213;Totaal;Totaal;Wijk 10 Binnenstad;1e halfjaar 2017;Almelo                                  ;Wijk     ;WK014110;1.0;950.0;805.0;178.0;249.0
214;Totaal;Totaal;Wijk 10 Binnenstad;2e halfjaar 2017;Almelo                                  ;Wijk     ;WK014110;1.0;940.0;800.0;175.0;244.0
215;Totaal;Totaal;Wijk 10 Binnenstad;2017;Almelo                                  ;Wijk     ;WK014110;1.0;1040.0;870.0;191.0;265.0
216;Totaal;Totaal;Wijk 11 De Riet;1e halfjaar 2017;Almelo                                  ;Wijk     ;WK014111;1.0;1145.0;930.0;162.0;278.0
217;Totaal;Totaal;Wijk 11 De Riet;2e halfjaar 2017;Almelo                                  ;Wijk     ;WK014111;1.0;1130.0;920.0;159.0;271.0
218;Totaal;Totaal;Wijk 11 De Riet;2017;Almelo                                  ;Wijk     ;WK014111;1.0;1260.0;1000.0;175.0;295.0
219;Totaal;Totaal;Wijk 12 Noorderkwartier;1e halfjaar 2017;Almelo                                  ;Wijk     ;WK014112;1.0;540.0;435.0;98.0;178.0
220;Totaal;Totaal;Wijk 12 Noorderkwartier;2e halfjaar 2017;Almelo                                  ;Wijk     ;WK014112;1.0;500.0;420.0;90.0;171.0
221;Totaal;Totaal;Wijk 12 Noorderkwartier;2017;Almelo                                  ;Wijk     ;WK014112;1.0;590.0;480.0;104.0;194.0
222;Totaal;Totaal;Wijk 13 Sluitersveld;1e halfjaar 2017;Almelo                                  ;Wijk     ;WK014113;1.0;810.0;670.0;136.0;246.0
223;Totaal;Totaal;Wijk 13 Sluitersveld;2e halfjaar 2017;Almelo                                  ;Wijk     ;WK014113;1.0;810.0;665.0;135.0;242.0
224;Totaal;Totaal;Wijk 13 Sluitersveld;2017;Almelo                                  ;Wijk     ;WK014113;1.0;885.0;720.0;146.0;261.0
225;Totaal;Totaal;Wijk 14 Wierdense Hoek;1e halfjaar 2017;Almelo                                  ;Wijk     ;WK014114;1.0;1155.0;905.0;173.0;290.0
226;Totaal;Totaal;Wijk 14 Wierdense Hoek;2e halfjaar 2017;Almelo                                  ;Wijk     ;WK014114;1.0;1180.0;910.0;175.0;290.0
227;Totaal;Totaal;Wijk 14 Wierdense Hoek;2017;Almelo                                  ;Wijk     ;WK014114;1.0;1265.0;965.0;186.0;307.0
228;Totaal;Totaal;Wijk 15 Nieuwstraat-Kwartier;1e halfjaar 2017;Almelo                                  ;Wijk     ;WK014115;1.0;730.0;570.0;227.0;383.0
229;Totaal;Totaal;Wijk 15 Nieuwstraat-Kwartier;2e halfjaar 2017;Almelo                                  ;Wijk     ;WK014115;1.0;705.0;555.0;223.0;373.0
230;Totaal;Totaal;Wijk 15 Nieuwstraat-Kwartier;2017;Almelo                                  ;Wijk     ;WK014115;1.0;765.0;595.0;239.0;398.0
231;Totaal;Totaal;Wijk 16 Ossenkoppelerhoek;1e halfjaar 2017;Almelo                                  ;Wijk     ;WK014116;1.0;1190.0;965.0;167.0;286.0
232;Totaal;Totaal;Wijk 16 Ossenkoppelerhoek;2e halfjaar 2017;Almelo                                  ;Wijk     ;WK014116;1.0;1175.0;950.0;167.0;282.0
233;Totaal;Totaal;Wijk 16 Ossenkoppelerhoek;2017;Almelo                                  ;Wijk     ;WK014116;1.0;1270.0;1020.0;178.0;302.0
234;Totaal;Totaal;Wijk 17 Hofkamp;1e halfjaar 2017;Almelo                                  ;Wijk     ;WK014117;1.0;280.0;255.0;77.0;165.0
235;Totaal;Totaal;Wijk 17 Hofkamp;2e halfjaar 2017;Almelo                                  ;Wijk     ;WK014117;1.0;270.0;250.0;75.0;162.0
236;Totaal;Totaal;Wijk 17 Hofkamp;2017;Almelo                                  ;Wijk     ;WK014117;1.0;305.0;275.0;83.0;178.0
237;Totaal;Totaal;Wijk 18 Schelfhorst;1e halfjaar 2017;Almelo                                  ;Wijk     ;WK014118;1.0;1245.0;960.0;112.0;204.0
238;Totaal;Totaal;Wijk 18 Schelfhorst;2e halfjaar 2017;Almelo                                  ;Wijk     ;WK014118;1.0;1235.0;955.0;111.0;203.0
239;Totaal;Totaal;Wijk 18 Schelfhorst;2017;Almelo                                  ;Wijk     ;WK014118;1.0;1350.0;1020.0;121.0;217.0
240;Totaal;Totaal;Wijk 19 Windmolenbroek;1e halfjaar 2017;Almelo                                  ;Wijk     ;WK014119;1.0;1045.0;830.0;75.0;151.0
241;Totaal;Totaal;Wijk 19 Windmolenbroek;2e halfjaar 2017;Almelo                                  ;Wijk     ;WK014119;1.0;1070.0;860.0;76.0;155.0
242;Totaal;Totaal;Wijk 19 Windmolenbroek;2017;Almelo                                  ;Wijk     ;WK014119;1.0;1145.0;910.0;81.0;163.0
243;Totaal;Totaal;Wijk 20 Aadorp;1e halfjaar 2017;Almelo                                  ;Wijk     ;WK014120;1.0;90.0;75.0;59.0;126.0
244;Totaal;Totaal;Wijk 20 Aadorp;2e halfjaar 2017;Almelo                                  ;Wijk     ;WK014120;1.0;90.0;75.0;59.0;126.0
245;Totaal;Totaal;Wijk 20 Aadorp;2017;Almelo                                  ;Wijk     ;WK014120;1.0;95.0;80.0;62.0;135.0
246;Totaal;Totaal;Wijk 21 Bornerbroek;1e halfjaar 2017;Almelo                                  ;Wijk     ;WK014121;1.0;85.0;80.0;46.0;112.0
247;Totaal;Totaal;Wijk 21 Bornerbroek;2e halfjaar 2017;Almelo                                  ;Wijk     ;WK014121;1.0;85.0;80.0;45.0;111.0
248;Totaal;Totaal;Wijk 21 Bornerbroek;2017;Almelo                                  ;Wijk     ;WK014121;1.0;90.0;85.0;48.0;117.0
249;Totaal;Totaal;Almere;1e halfjaar 2017;Almere                                  ;Gemeente ;GM0034  ;;21145.0;17320.0;104.0;202.0
250;Totaal;Totaal;Almere;2e halfjaar 2017;Almere                                  ;Gemeente ;GM0034  ;;21215.0;17405.0;103.0;201.0
251;Totaal;Totaal;Almere;2017;Almere                                  ;Gemeente ;GM0034  ;;23170.0;18705.0;112.0;215.0
252;Totaal;Totaal;Wijk 01 Almere Haven;1e halfjaar 2017;Almere                                  ;Wijk     ;WK003401;1.0;3265.0;2675.0;142.0;251.0
253;Totaal;Totaal;Wijk 01 Almere Haven;2e halfjaar 2017;Almere                                  ;Wijk     ;WK003401;1.0;3250.0;2690.0;142.0;251.0
254;Totaal;Totaal;Wijk 01 Almere Haven;2017;Almere                                  ;Wijk     ;WK003401;1.0;3515.0;2850.0;152.0;266.0
255;Totaal;Totaal;Wijk 02 Almere Stad;1e halfjaar 2017;Almere                                  ;Wijk     ;WK003402;1.0;11390.0;9300.0;104.0;204.0
256;Totaal;Totaal;Wijk 02 Almere Stad;2e halfjaar 2017;Almere                                  ;Wijk     ;WK003402;1.0;11475.0;9380.0;105.0;204.0
257;Totaal;Totaal;Wijk 02 Almere Stad;2017;Almere                                  ;Wijk     ;WK003402;1.0;12495.0;10065.0;113.0;219.0
258;Totaal;Totaal;Wijk 03 Almere Buiten;1e halfjaar 2017;Almere                                  ;Wijk     ;WK003403;1.0;5700.0;4670.0;101.0;203.0
259;Totaal;Totaal;Wijk 03 Almere Buiten;2e halfjaar 2017;Almere                                  ;Wijk     ;WK003403;1.0;5665.0;4645.0;100.0;201.0
260;Totaal;Totaal;Wijk 03 Almere Buiten;2017;Almere                                  ;Wijk     ;WK003403;1.0;6215.0;5015.0;109.0;217.0
261;Totaal;Totaal;Wijk 04 Almere Poort;1e halfjaar 2017;Almere                                  ;Wijk     ;WK003404;1.0;705.0;605.0;56.0;111.0
262;Totaal;Totaal;Wijk 04 Almere Poort;2e halfjaar 2017;Almere                                  ;Wijk     ;WK003404;1.0;735.0;615.0;54.0;104.0
263;Totaal;Totaal;Wijk 04 Almere Poort;2017;Almere                                  ;Wijk     ;WK003404;1.0;840.0;695.0;62.0;117.0
264;Totaal;Totaal;Wijk 05 Almere Hout;1e halfjaar 2017;Almere                                  ;Wijk     ;WK003405;1.0;85.0;70.0;37.0;74.0
265;Totaal;Totaal;Wijk 05 Almere Hout;2e halfjaar 2017;Almere                                  ;Wijk     ;WK003405;1.0;95.0;80.0;36.0;74.0
266;Totaal;Totaal;Wijk 05 Almere Hout;2017;Almere                                  ;Wijk     ;WK003405;1.0;105.0;90.0;40.0;83.0
267;Totaal;Totaal;Wijk 06 Almere Pampus;1e halfjaar 2017;                                        ;         ;        ;;;;;
268;Totaal;Totaal;Wijk 06 Almere Pampus;2e halfjaar 2017;                                        ;         ;        ;;;;;
269;Totaal;Totaal;Wijk 06 Almere Pampus;2017;                                        ;         ;        ;;;;;
270;Totaal;Totaal;Alphen aan den Rijn;1e halfjaar 2017;Alphen aan den Rijn                     ;Gemeente ;GM0484  ;;8585.0;7040.0;78.0;148.0
271;Totaal;Totaal;Alphen aan den Rijn;2e halfjaar 2017;Alphen aan den Rijn                     ;Gemeente ;GM0484  ;;8565.0;7045.0;78.0;147.0
272;Totaal;Totaal;Alphen aan den Rijn;2017;Alphen aan den Rijn                     ;Gemeente ;GM0484  ;;9455.0;7685.0;85.0;160.0
273;Totaal;Totaal;Oudshoorn;1e halfjaar 2017;Alphen aan den Rijn                     ;Wijk     ;WK048401;1.0;855.0;720.0;91.0;175.0
274;Totaal;Totaal;Oudshoorn;2e halfjaar 2017;Alphen aan den Rijn                     ;Wijk     ;WK048401;1.0;855.0;720.0;90.0;174.0
275;Totaal;Totaal;Oudshoorn;2017;Alphen aan den Rijn                     ;Wijk     ;WK048401;1.0;930.0;770.0;98.0;185.0
276;Totaal;Totaal;Ridderveld;1e halfjaar 2017;Alphen aan den Rijn                     ;Wijk     ;WK048402;1.0;1435.0;1185.0;105.0;188.0
277;Totaal;Totaal;Ridderveld;2e halfjaar 2017;Alphen aan den Rijn                     ;Wijk     ;WK048402;1.0;1460.0;1200.0;107.0;190.0
278;Totaal;Totaal;Ridderveld;2017;Alphen aan den Rijn                     ;Wijk     ;WK048402;1.0;1585.0;1285.0;115.0;203.0
279;Totaal;Totaal;Zegersloot;1e halfjaar 2017;Alphen aan den Rijn                     ;Wijk     ;WK048403;1.0;910.0;720.0;89.0;161.0
280;Totaal;Totaal;Zegersloot;2e halfjaar 2017;Alphen aan den Rijn                     ;Wijk     ;WK048403;1.0;900.0;710.0;88.0;158.0
281;Totaal;Totaal;Zegersloot;2017;Alphen aan den Rijn                     ;Wijk     ;WK048403;1.0;995.0;785.0;97.0;174.0
282;Totaal;Totaal;Hoorn;1e halfjaar 2017;Alphen aan den Rijn                     ;Wijk     ;WK048404;1.0;575.0;490.0;123.0;200.0
283;Totaal;Totaal;Hoorn;2e halfjaar 2017;Alphen aan den Rijn                     ;Wijk     ;WK048404;1.0;580.0;495.0;124.0;201.0
284;Totaal;Totaal;Hoorn;2017;Alphen aan den Rijn                     ;Wijk     ;WK048404;1.0;625.0;520.0;132.0;210.0
285;Totaal;Totaal;Hoge Zijde;1e halfjaar 2017;Alphen aan den Rijn                     ;Wijk     ;WK048405;1.0;635.0;530.0;81.0;147.0
286;Totaal;Totaal;Hoge Zijde;2e halfjaar 2017;Alphen aan den Rijn                     ;Wijk     ;WK048405;1.0;610.0;510.0;78.0;141.0
287;Totaal;Totaal;Hoge Zijde;2017;Alphen aan den Rijn                     ;Wijk     ;WK048405;1.0;685.0;560.0;87.0;155.0
288;Totaal;Totaal;Lage Zijde;1e halfjaar 2017;Alphen aan den Rijn                     ;Wijk     ;WK048406;1.0;615.0;470.0;72.0;119.0
289;Totaal;Totaal;Lage Zijde;2e halfjaar 2017;Alphen aan den Rijn                     ;Wijk     ;WK048406;1.0;630.0;545.0;73.0;133.0
290;Totaal;Totaal;Lage Zijde;2017;Alphen aan den Rijn                     ;Wijk     ;WK048406;1.0;705.0;600.0;81.0;146.0
291;Totaal;Totaal;Steekterpolder;1e halfjaar 2017;Alphen aan den Rijn                     ;Wijk     ;WK048407;1.0;40.0;40.0;46.0;112.0
292;Totaal;Totaal;Steekterpolder;2e halfjaar 2017;Alphen aan den Rijn                     ;Wijk     ;WK048407;1.0;40.0;35.0;47.0;99.0
293;Totaal;Totaal;Steekterpolder;2017;Alphen aan den Rijn                     ;Wijk     ;WK048407;1.0;45.0;40.0;53.0;113.0
294;Totaal;Totaal;Kerk en Zanen;1e halfjaar 2017;Alphen aan den Rijn                     ;Wijk     ;WK048408;1.0;970.0;840.0;58.0;130.0
295;Totaal;Totaal;Kerk en Zanen;2e halfjaar 2017;Alphen aan den Rijn                     ;Wijk     ;WK048408;1.0;960.0;830.0;56.0;127.0
296;Totaal;Totaal;Kerk en Zanen;2017;Alphen aan den Rijn                     ;Wijk     ;WK048408;1.0;1090.0;935.0;64.0;143.0
297;Totaal;Totaal;Rietveld;1e halfjaar 2017;Alphen aan den Rijn                     ;Wijk     ;WK048409;1.0;0.0;0.0;;
298;Totaal;Totaal;Rietveld;2e halfjaar 2017;Alphen aan den Rijn                     ;Wijk     ;WK048409;1.0;0.0;0.0;;
299;Totaal;Totaal;Rietveld;2017;Alphen aan den Rijn                     ;Wijk     ;WK048409;1.0;0.0;0.0;;
300;Totaal;Totaal;Benthuizen;1e halfjaar 2017;Alphen aan den Rijn                     ;Wijk     ;WK048431;1.0;225.0;185.0;63.0;134.0
301;Totaal;Totaal;Benthuizen;2e halfjaar 2017;Alphen aan den Rijn                     ;Wijk     ;WK048431;1.0;220.0;185.0;61.0;133.0
302;Totaal;Totaal;Benthuizen;2017;Alphen aan den Rijn                     ;Wijk     ;WK048431;1.0;245.0;200.0;68.0;144.0
303;Totaal;Totaal;Aarlanderveen;1e halfjaar 2017;Alphen aan den Rijn                     ;Wijk     ;WK048445;1.0;60.0;50.0;51.0;100.0
304;Totaal;Totaal;Aarlanderveen;2e halfjaar 2017;Alphen aan den Rijn                     ;Wijk     ;WK048445;1.0;55.0;40.0;46.0;79.0
305;Totaal;Totaal;Aarlanderveen;2017;Alphen aan den Rijn                     ;Wijk     ;WK048445;1.0;65.0;50.0;54.0;99.0
306;Totaal;Totaal;Boskoop;1e halfjaar 2017;Alphen aan den Rijn                     ;Wijk     ;WK048470;1.0;1085.0;880.0;69.0;131.0
307;Totaal;Totaal;Boskoop;2e halfjaar 2017;Alphen aan den Rijn                     ;Wijk     ;WK048470;1.0;1080.0;865.0;68.0;129.0
308;Totaal;Totaal;Boskoop;2017;Alphen aan den Rijn                     ;Wijk     ;WK048470;1.0;1195.0;945.0;75.0;140.0
309;Totaal;Totaal;Zwammerdam;1e halfjaar 2017;Alphen aan den Rijn                     ;Wijk     ;WK048471;1.0;190.0;90.0;98.0;148.0
310;Totaal;Totaal;Zwammerdam;2e halfjaar 2017;Alphen aan den Rijn                     ;Wijk     ;WK048471;1.0;195.0;85.0;102.0;140.0
311;Totaal;Totaal;Zwammerdam;2017;Alphen aan den Rijn                     ;Wijk     ;WK048471;1.0;210.0;95.0;109.0;156.0
312;Totaal;Totaal;Hazerswoude-Dorp;1e halfjaar 2017;Alphen aan den Rijn                     ;Wijk     ;WK048491;1.0;360.0;305.0;61.0;125.0
313;Totaal;Totaal;Hazerswoude-Dorp;2e halfjaar 2017;Alphen aan den Rijn                     ;Wijk     ;WK048491;1.0;340.0;285.0;58.0;117.0
314;Totaal;Totaal;Hazerswoude-Dorp;2017;Alphen aan den Rijn                     ;Wijk     ;WK048491;1.0;380.0;315.0;64.0;129.0
315;Totaal;Totaal;Hazerswoude-Rijndijk;1e halfjaar 2017;Alphen aan den Rijn                     ;Wijk     ;WK048494;1.0;360.0;290.0;66.0;124.0
316;Totaal;Totaal;Hazerswoude-Rijndijk;2e halfjaar 2017;Alphen aan den Rijn                     ;Wijk     ;WK048494;1.0;360.0;295.0;67.0;126.0
317;Totaal;Totaal;Hazerswoude-Rijndijk;2017;Alphen aan den Rijn                     ;Wijk     ;WK048494;1.0;390.0;320.0;72.0;137.0
318;Totaal;Totaal;Koudekerk aan den Rijn;1e halfjaar 2017;Alphen aan den Rijn                     ;Wijk     ;WK048496;1.0;275.0;245.0;66.0;138.0
319;Totaal;Totaal;Koudekerk aan den Rijn;2e halfjaar 2017;Alphen aan den Rijn                     ;Wijk     ;WK048496;1.0;275.0;235.0;66.0;132.0
320;Totaal;Totaal;Koudekerk aan den Rijn;2017;Alphen aan den Rijn                     ;Wijk     ;WK048496;1.0;310.0;260.0;74.0;146.0
321;Totaal;Totaal;Alphen-Chaam;1e halfjaar 2017;Alphen-Chaam                            ;Gemeente ;GM1723  ;;560.0;475.0;55.0;112.0
322;Totaal;Totaal;Alphen-Chaam;2e halfjaar 2017;Alphen-Chaam                            ;Gemeente ;GM1723  ;;595.0;490.0;59.0;116.0
323;Totaal;Totaal;Alphen-Chaam;2017;Alphen-Chaam                            ;Gemeente ;GM1723  ;;665.0;545.0;65.0;128.0
324;Totaal;Totaal;Wijk 00 Alphen;1e halfjaar 2017;Alphen-Chaam                            ;Wijk     ;WK172300;1.0;250.0;205.0;60.0;118.0
325;Totaal;Totaal;Wijk 00 Alphen;2e halfjaar 2017;Alphen-Chaam                            ;Wijk     ;WK172300;1.0;255.0;205.0;61.0;118.0
326;Totaal;Totaal;Wijk 00 Alphen;2017;Alphen-Chaam                            ;Wijk     ;WK172300;1.0;290.0;230.0;69.0;132.0
327;Totaal;Totaal;Wijk 01 Chaam;1e halfjaar 2017;Alphen-Chaam                            ;Wijk     ;WK172301;1.0;250.0;220.0;60.0;124.0
328;Totaal;Totaal;Wijk 01 Chaam;2e halfjaar 2017;Alphen-Chaam                            ;Wijk     ;WK172301;1.0;285.0;230.0;68.0;129.0
329;Totaal;Totaal;Wijk 01 Chaam;2017;Alphen-Chaam                            ;Wijk     ;WK172301;1.0;305.0;255.0;72.0;143.0
330;Totaal;Totaal;Wijk 02 Galder;1e halfjaar 2017;Alphen-Chaam                            ;Wijk     ;WK172302;1.0;45.0;40.0;35.0;76.0
331;Totaal;Totaal;Wijk 02 Galder;2e halfjaar 2017;Alphen-Chaam                            ;Wijk     ;WK172302;1.0;45.0;40.0;35.0;76.0
332;Totaal;Totaal;Wijk 02 Galder;2017;Alphen-Chaam                            ;Wijk     ;WK172302;1.0;50.0;45.0;39.0;85.0
333;Totaal;Totaal;Wijk 08 Verspreide huizen;1e halfjaar 2017;Alphen-Chaam                            ;Wijk     ;WK172308;1.0;15.0;15.0;34.0;87.0
334;Totaal;Totaal;Wijk 08 Verspreide huizen;2e halfjaar 2017;Alphen-Chaam                            ;Wijk     ;WK172308;1.0;15.0;15.0;34.0;87.0
335;Totaal;Totaal;Wijk 08 Verspreide huizen;2017;Alphen-Chaam                            ;Wijk     ;WK172308;1.0;15.0;15.0;34.0;87.0
336;Totaal;Totaal;Wijk 09 Verspreide huizen;1e halfjaar 2017;Alphen-Chaam                            ;Wijk     ;WK172309;1.0;0.0;0.0;;
