ID;BedrijfstakkenBranchesSBI2008;RegioS;Perioden;Vestigingen_1;UiteindelijkeZeggenschapBuitenland_2
1740;A Landbouw, bosbouw en visserij;Oost-Zuid-Holland (CR);2014;1765.0;0.0
1741;A Landbouw, bosbouw en visserij;Oost-Zuid-Holland (CR);2015;1885.0;0.0
1742;A Landbouw, bosbouw en visserij;Oost-Zuid-Holland (CR);2016;1915.0;0.0
1743;A Landbouw, bosbouw en visserij;Oost-Zuid-Holland (CR);2017;1925.0;0.0
1744;A Landbouw, bosbouw en visserij;Oost-Zuid-Holland (CR);2018;1930.0;0.0
1745;A Landbouw, bosbouw en visserij;Oost-Zuid-Holland (CR);2019;1925.0;0.0
1746;A Landbouw, bosbouw en visserij;Oost-Zuid-Holland (CR);2020;1930.0;0.0
1747;A Landbouw, bosbouw en visserij;Oost-Zuid-Holland (CR);2021;1925.0;0.0
1748;A Landbouw, bosbouw en visserij;Oost-Zuid-Holland (CR);2022;1945.0;0.0
1749;A Landbouw, bosbouw en visserij;Oost-Zuid-Holland (CR);2023;1950.0;0.0
1750;A Landbouw, bosbouw en visserij;Groot-Rijnmond (CR);2010;2675.0;5.0
1751;A Landbouw, bosbouw en visserij;Groot-Rijnmond (CR);2011;2635.0;5.0
1752;A Landbouw, bosbouw en visserij;Groot-Rijnmond (CR);2012;2615.0;0.0
1753;A Landbouw, bosbouw en visserij;Groot-Rijnmond (CR);2013;2600.0;5.0
1754;A Landbouw, bosbouw en visserij;Groot-Rijnmond (CR);2014;2595.0;0.0
1755;A Landbouw, bosbouw en visserij;Groot-Rijnmond (CR);2015;2500.0;5.0
1756;A Landbouw, bosbouw en visserij;Groot-Rijnmond (CR);2016;2615.0;5.0
1757;A Landbouw, bosbouw en visserij;Groot-Rijnmond (CR);2017;2620.0;0.0
1758;A Landbouw, bosbouw en visserij;Groot-Rijnmond (CR);2018;2610.0;0.0
1759;A Landbouw, bosbouw en visserij;Groot-Rijnmond (CR);2019;2685.0;5.0
1760;A Landbouw, bosbouw en visserij;Groot-Rijnmond (CR);2020;2800.0;5.0
1761;A Landbouw, bosbouw en visserij;Groot-Rijnmond (CR);2021;2900.0;5.0
1762;A Landbouw, bosbouw en visserij;Groot-Rijnmond (CR);2022;3060.0;5.0
1763;A Landbouw, bosbouw en visserij;Groot-Rijnmond (CR);2023;3090.0;5.0
1764;A Landbouw, bosbouw en visserij;Zuidoost-Zuid-Holland (CR);2010;895.0;0.0
1765;A Landbouw, bosbouw en visserij;Zuidoost-Zuid-Holland (CR);2011;935.0;0.0
1766;A Landbouw, bosbouw en visserij;Zuidoost-Zuid-Holland (CR);2012;925.0;0.0
1767;A Landbouw, bosbouw en visserij;Zuidoost-Zuid-Holland (CR);2013;940.0;0.0
1768;A Landbouw, bosbouw en visserij;Zuidoost-Zuid-Holland (CR);2014;935.0;0.0
1769;A Landbouw, bosbouw en visserij;Zuidoost-Zuid-Holland (CR);2015;955.0;0.0
1770;A Landbouw, bosbouw en visserij;Zuidoost-Zuid-Holland (CR);2016;970.0;0.0
1771;A Landbouw, bosbouw en visserij;Zuidoost-Zuid-Holland (CR);2017;995.0;0.0
1772;A Landbouw, bosbouw en visserij;Zuidoost-Zuid-Holland (CR);2018;1000.0;0.0
1773;A Landbouw, bosbouw en visserij;Zuidoost-Zuid-Holland (CR);2019;695.0;0.0
1774;A Landbouw, bosbouw en visserij;Zuidoost-Zuid-Holland (CR);2020;700.0;0.0
1775;A Landbouw, bosbouw en visserij;Zuidoost-Zuid-Holland (CR);2021;695.0;0.0
1776;A Landbouw, bosbouw en visserij;Zuidoost-Zuid-Holland (CR);2022;700.0;0.0
1777;A Landbouw, bosbouw en visserij;Zuidoost-Zuid-Holland (CR);2023;705.0;0.0
1778;A Landbouw, bosbouw en visserij;Zeeuwsch-Vlaanderen (CR);2010;1085.0;0.0
1779;A Landbouw, bosbouw en visserij;Zeeuwsch-Vlaanderen (CR);2011;1095.0;0.0
1780;A Landbouw, bosbouw en visserij;Zeeuwsch-Vlaanderen (CR);2012;1120.0;0.0
1781;A Landbouw, bosbouw en visserij;Zeeuwsch-Vlaanderen (CR);2013;1110.0;0.0
1782;A Landbouw, bosbouw en visserij;Zeeuwsch-Vlaanderen (CR);2014;1110.0;0.0
1783;A Landbouw, bosbouw en visserij;Zeeuwsch-Vlaanderen (CR);2015;1110.0;0.0
1784;A Landbouw, bosbouw en visserij;Zeeuwsch-Vlaanderen (CR);2016;1145.0;0.0
1785;A Landbouw, bosbouw en visserij;Zeeuwsch-Vlaanderen (CR);2017;1185.0;5.0
1786;A Landbouw, bosbouw en visserij;Zeeuwsch-Vlaanderen (CR);2018;1190.0;5.0
1787;A Landbouw, bosbouw en visserij;Zeeuwsch-Vlaanderen (CR);2019;1175.0;5.0
1788;A Landbouw, bosbouw en visserij;Zeeuwsch-Vlaanderen (CR);2020;1185.0;5.0
1789;A Landbouw, bosbouw en visserij;Zeeuwsch-Vlaanderen (CR);2021;1195.0;5.0
1790;A Landbouw, bosbouw en visserij;Zeeuwsch-Vlaanderen (CR);2022;1235.0;5.0
1791;A Landbouw, bosbouw en visserij;Zeeuwsch-Vlaanderen (CR);2023;1230.0;5.0
1792;A Landbouw, bosbouw en visserij;Overig Zeeland (CR);2010;2070.0;0.0
1793;A Landbouw, bosbouw en visserij;Overig Zeeland (CR);2011;2120.0;0.0
1794;A Landbouw, bosbouw en visserij;Overig Zeeland (CR);2012;2145.0;0.0
1795;A Landbouw, bosbouw en visserij;Overig Zeeland (CR);2013;2140.0;0.0
1796;A Landbouw, bosbouw en visserij;Overig Zeeland (CR);2014;2130.0;0.0
1797;A Landbouw, bosbouw en visserij;Overig Zeeland (CR);2015;2185.0;0.0
1798;A Landbouw, bosbouw en visserij;Overig Zeeland (CR);2016;2245.0;0.0
1799;A Landbouw, bosbouw en visserij;Overig Zeeland (CR);2017;2265.0;5.0
1800;A Landbouw, bosbouw en visserij;Overig Zeeland (CR);2018;2270.0;5.0
1801;A Landbouw, bosbouw en visserij;Overig Zeeland (CR);2019;2310.0;5.0
1802;A Landbouw, bosbouw en visserij;Overig Zeeland (CR);2020;2310.0;5.0
1803;A Landbouw, bosbouw en visserij;Overig Zeeland (CR);2021;2320.0;5.0
1804;A Landbouw, bosbouw en visserij;Overig Zeeland (CR);2022;2385.0;5.0
1805;A Landbouw, bosbouw en visserij;Overig Zeeland (CR);2023;2345.0;5.0
1806;A Landbouw, bosbouw en visserij;West-Noord-Brabant (CR);2010;2990.0;5.0
1807;A Landbouw, bosbouw en visserij;West-Noord-Brabant (CR);2011;2830.0;5.0
1808;A Landbouw, bosbouw en visserij;West-Noord-Brabant (CR);2012;2765.0;5.0
1809;A Landbouw, bosbouw en visserij;West-Noord-Brabant (CR);2013;2715.0;5.0
1810;A Landbouw, bosbouw en visserij;West-Noord-Brabant (CR);2014;2705.0;5.0
1811;A Landbouw, bosbouw en visserij;West-Noord-Brabant (CR);2015;2705.0;0.0
1812;A Landbouw, bosbouw en visserij;West-Noord-Brabant (CR);2016;2770.0;5.0
1813;A Landbouw, bosbouw en visserij;West-Noord-Brabant (CR);2017;2800.0;5.0
1814;A Landbouw, bosbouw en visserij;West-Noord-Brabant (CR);2018;2810.0;5.0
1815;A Landbouw, bosbouw en visserij;West-Noord-Brabant (CR);2019;2805.0;5.0
1816;A Landbouw, bosbouw en visserij;West-Noord-Brabant (CR);2020;2810.0;5.0
1817;A Landbouw, bosbouw en visserij;West-Noord-Brabant (CR);2021;2795.0;5.0
1818;A Landbouw, bosbouw en visserij;West-Noord-Brabant (CR);2022;2840.0;10.0
1819;A Landbouw, bosbouw en visserij;West-Noord-Brabant (CR);2023;2825.0;10.0
1820;A Landbouw, bosbouw en visserij;Midden-Noord-Brabant (CR);2010;1880.0;0.0
1821;A Landbouw, bosbouw en visserij;Midden-Noord-Brabant (CR);2011;1760.0;5.0
1822;A Landbouw, bosbouw en visserij;Midden-Noord-Brabant (CR);2012;1755.0;5.0
1823;A Landbouw, bosbouw en visserij;Midden-Noord-Brabant (CR);2013;1745.0;0.0
1824;A Landbouw, bosbouw en visserij;Midden-Noord-Brabant (CR);2014;1740.0;0.0
1825;A Landbouw, bosbouw en visserij;Midden-Noord-Brabant (CR);2015;1770.0;0.0
1826;A Landbouw, bosbouw en visserij;Midden-Noord-Brabant (CR);2016;1815.0;0.0
1827;A Landbouw, bosbouw en visserij;Midden-Noord-Brabant (CR);2017;1860.0;0.0
1828;A Landbouw, bosbouw en visserij;Midden-Noord-Brabant (CR);2018;1895.0;0.0
1829;A Landbouw, bosbouw en visserij;Midden-Noord-Brabant (CR);2019;1915.0;5.0
1830;A Landbouw, bosbouw en visserij;Midden-Noord-Brabant (CR);2020;1895.0;5.0
1831;A Landbouw, bosbouw en visserij;Midden-Noord-Brabant (CR);2021;2070.0;0.0
1832;A Landbouw, bosbouw en visserij;Midden-Noord-Brabant (CR);2022;2140.0;5.0
1833;A Landbouw, bosbouw en visserij;Midden-Noord-Brabant (CR);2023;2115.0;5.0
1834;A Landbouw, bosbouw en visserij;Noordoost-Noord-Brabant (CR);2010;4240.0;5.0
1835;A Landbouw, bosbouw en visserij;Noordoost-Noord-Brabant (CR);2011;3840.0;5.0
1836;A Landbouw, bosbouw en visserij;Noordoost-Noord-Brabant (CR);2012;3820.0;5.0
1837;A Landbouw, bosbouw en visserij;Noordoost-Noord-Brabant (CR);2013;3835.0;5.0
1838;A Landbouw, bosbouw en visserij;Noordoost-Noord-Brabant (CR);2014;3820.0;5.0
1839;A Landbouw, bosbouw en visserij;Noordoost-Noord-Brabant (CR);2015;3875.0;5.0
1840;A Landbouw, bosbouw en visserij;Noordoost-Noord-Brabant (CR);2016;4040.0;5.0
1841;A Landbouw, bosbouw en visserij;Noordoost-Noord-Brabant (CR);2017;4135.0;10.0
1842;A Landbouw, bosbouw en visserij;Noordoost-Noord-Brabant (CR);2018;4170.0;5.0
1843;A Landbouw, bosbouw en visserij;Noordoost-Noord-Brabant (CR);2019;4135.0;5.0
1844;A Landbouw, bosbouw en visserij;Noordoost-Noord-Brabant (CR);2020;4160.0;5.0
1845;A Landbouw, bosbouw en visserij;Noordoost-Noord-Brabant (CR);2021;4045.0;5.0
1846;A Landbouw, bosbouw en visserij;Noordoost-Noord-Brabant (CR);2022;4130.0;5.0
1847;A Landbouw, bosbouw en visserij;Noordoost-Noord-Brabant (CR);2023;4070.0;5.0
1848;A Landbouw, bosbouw en visserij;Zuidoost-Noord-Brabant (CR);2010;3645.0;5.0
1849;A Landbouw, bosbouw en visserij;Zuidoost-Noord-Brabant (CR);2011;3385.0;5.0
1850;A Landbouw, bosbouw en visserij;Zuidoost-Noord-Brabant (CR);2012;3305.0;5.0
1851;A Landbouw, bosbouw en visserij;Zuidoost-Noord-Brabant (CR);2013;3365.0;5.0
1852;A Landbouw, bosbouw en visserij;Zuidoost-Noord-Brabant (CR);2014;3325.0;5.0
1853;A Landbouw, bosbouw en visserij;Zuidoost-Noord-Brabant (CR);2015;3330.0;5.0
1854;A Landbouw, bosbouw en visserij;Zuidoost-Noord-Brabant (CR);2016;3445.0;5.0
1855;A Landbouw, bosbouw en visserij;Zuidoost-Noord-Brabant (CR);2017;3505.0;5.0
1856;A Landbouw, bosbouw en visserij;Zuidoost-Noord-Brabant (CR);2018;3540.0;5.0
1857;A Landbouw, bosbouw en visserij;Zuidoost-Noord-Brabant (CR);2019;3570.0;5.0
1858;A Landbouw, bosbouw en visserij;Zuidoost-Noord-Brabant (CR);2020;3610.0;5.0
1859;A Landbouw, bosbouw en visserij;Zuidoost-Noord-Brabant (CR);2021;3670.0;5.0
1860;A Landbouw, bosbouw en visserij;Zuidoost-Noord-Brabant (CR);2022;3770.0;5.0
1861;A Landbouw, bosbouw en visserij;Zuidoost-Noord-Brabant (CR);2023;3725.0;5.0
1862;A Landbouw, bosbouw en visserij;Noord-Limburg (CR);2010;2510.0;0.0
1863;A Landbouw, bosbouw en visserij;Noord-Limburg (CR);2011;2385.0;5.0
1864;A Landbouw, bosbouw en visserij;Noord-Limburg (CR);2012;2275.0;5.0
1865;A Landbouw, bosbouw en visserij;Noord-Limburg (CR);2013;2280.0;5.0
1866;A Landbouw, bosbouw en visserij;Noord-Limburg (CR);2014;2230.0;10.0
1867;A Landbouw, bosbouw en visserij;Noord-Limburg (CR);2015;2215.0;10.0
1868;A Landbouw, bosbouw en visserij;Noord-Limburg (CR);2016;2260.0;10.0
1869;A Landbouw, bosbouw en visserij;Noord-Limburg (CR);2017;2245.0;10.0
1870;A Landbouw, bosbouw en visserij;Noord-Limburg (CR);2018;2255.0;10.0
1871;A Landbouw, bosbouw en visserij;Noord-Limburg (CR);2019;2260.0;15.0
1872;A Landbouw, bosbouw en visserij;Noord-Limburg (CR);2020;2235.0;20.0
1873;A Landbouw, bosbouw en visserij;Noord-Limburg (CR);2021;2220.0;20.0
1874;A Landbouw, bosbouw en visserij;Noord-Limburg (CR);2022;2265.0;20.0
1875;A Landbouw, bosbouw en visserij;Noord-Limburg (CR);2023;2195.0;15.0
1876;A Landbouw, bosbouw en visserij;Midden-Limburg (CR);2010;1550.0;5.0
1877;A Landbouw, bosbouw en visserij;Midden-Limburg (CR);2011;1525.0;5.0
1878;A Landbouw, bosbouw en visserij;Midden-Limburg (CR);2012;1495.0;5.0
1879;A Landbouw, bosbouw en visserij;Midden-Limburg (CR);2013;1490.0;5.0
1880;A Landbouw, bosbouw en visserij;Midden-Limburg (CR);2014;1475.0;0.0
1881;A Landbouw, bosbouw en visserij;Midden-Limburg (CR);2015;1460.0;5.0
1882;A Landbouw, bosbouw en visserij;Midden-Limburg (CR);2016;1485.0;5.0
1883;A Landbouw, bosbouw en visserij;Midden-Limburg (CR);2017;1500.0;5.0
1884;A Landbouw, bosbouw en visserij;Midden-Limburg (CR);2018;1525.0;0.0
1885;A Landbouw, bosbouw en visserij;Midden-Limburg (CR);2019;1500.0;0.0
1886;A Landbouw, bosbouw en visserij;Midden-Limburg (CR);2020;1485.0;5.0
1887;A Landbouw, bosbouw en visserij;Midden-Limburg (CR);2021;1485.0;5.0
1888;A Landbouw, bosbouw en visserij;Midden-Limburg (CR);2022;1505.0;5.0
1889;A Landbouw, bosbouw en visserij;Midden-Limburg (CR);2023;1485.0;5.0
1890;A Landbouw, bosbouw en visserij;Zuid-Limburg (CR);2010;885.0;0.0
1891;A Landbouw, bosbouw en visserij;Zuid-Limburg (CR);2011;930.0;0.0
1892;A Landbouw, bosbouw en visserij;Zuid-Limburg (CR);2012;945.0;0.0
1893;A Landbouw, bosbouw en visserij;Zuid-Limburg (CR);2013;950.0;0.0
1894;A Landbouw, bosbouw en visserij;Zuid-Limburg (CR);2014;960.0;0.0
1895;A Landbouw, bosbouw en visserij;Zuid-Limburg (CR);2015;985.0;0.0
1896;A Landbouw, bosbouw en visserij;Zuid-Limburg (CR);2016;1030.0;0.0
1897;A Landbouw, bosbouw en visserij;Zuid-Limburg (CR);2017;1055.0;0.0
1898;A Landbouw, bosbouw en visserij;Zuid-Limburg (CR);2018;1060.0;0.0
1899;A Landbouw, bosbouw en visserij;Zuid-Limburg (CR);2019;1040.0;0.0
1900;A Landbouw, bosbouw en visserij;Zuid-Limburg (CR);2020;1055.0;0.0
1901;A Landbouw, bosbouw en visserij;Zuid-Limburg (CR);2021;1075.0;0.0
1902;A Landbouw, bosbouw en visserij;Zuid-Limburg (CR);2022;1095.0;5.0
1903;A Landbouw, bosbouw en visserij;Zuid-Limburg (CR);2023;1095.0;5.0
1904;A Landbouw, bosbouw en visserij;Flevoland (CR);2010;2420.0;5.0
1905;A Landbouw, bosbouw en visserij;Flevoland (CR);2011;2340.0;5.0
1906;A Landbouw, bosbouw en visserij;Flevoland (CR);2012;2305.0;5.0
1907;A Landbouw, bosbouw en visserij;Flevoland (CR);2013;2310.0;5.0
1908;A Landbouw, bosbouw en visserij;Flevoland (CR);2014;2305.0;5.0
1909;A Landbouw, bosbouw en visserij;Flevoland (CR);2015;2325.0;5.0
1910;A Landbouw, bosbouw en visserij;Flevoland (CR);2016;2375.0;5.0
1911;A Landbouw, bosbouw en visserij;Flevoland (CR);2017;2415.0;5.0
1912;A Landbouw, bosbouw en visserij;Flevoland (CR);2018;2465.0;10.0
1913;A Landbouw, bosbouw en visserij;Flevoland (CR);2019;2510.0;5.0
1914;A Landbouw, bosbouw en visserij;Flevoland (CR);2020;2535.0;5.0
1915;A Landbouw, bosbouw en visserij;Flevoland (CR);2021;2580.0;5.0
1916;A Landbouw, bosbouw en visserij;Flevoland (CR);2022;2630.0;10.0
1917;A Landbouw, bosbouw en visserij;Flevoland (CR);2023;2640.0;10.0
1918;A Landbouw, bosbouw en visserij;Extra-Regio (CR);2010;;
1919;A Landbouw, bosbouw en visserij;Extra-Regio (CR);2011;;
1920;A Landbouw, bosbouw en visserij;Extra-Regio (CR);2012;;
1921;A Landbouw, bosbouw en visserij;Extra-Regio (CR);2013;;
1922;A Landbouw, bosbouw en visserij;Extra-Regio (CR);2014;;
1923;A Landbouw, bosbouw en visserij;Extra-Regio (CR);2015;;
1924;A Landbouw, bosbouw en visserij;Extra-Regio (CR);2016;;
1925;A Landbouw, bosbouw en visserij;Extra-Regio (CR);2017;;
1926;A Landbouw, bosbouw en visserij;Extra-Regio (CR);2018;;
1927;A Landbouw, bosbouw en visserij;Extra-Regio (CR);2019;;
1928;A Landbouw, bosbouw en visserij;Extra-Regio (CR);2020;;
1929;A Landbouw, bosbouw en visserij;Extra-Regio (CR);2021;;
1930;A Landbouw, bosbouw en visserij;Extra-Regio (CR);2022;;
1931;A Landbouw, bosbouw en visserij;Extra-Regio (CR);2023;;
1932;A Landbouw, bosbouw en visserij;Buitenland (CR);2010;0.0;0.0
1933;A Landbouw, bosbouw en visserij;Buitenland (CR);2011;0.0;0.0
1934;A Landbouw, bosbouw en visserij;Buitenland (CR);2012;0.0;0.0
1935;A Landbouw, bosbouw en visserij;Buitenland (CR);2013;0.0;0.0
1936;A Landbouw, bosbouw en visserij;Buitenland (CR);2014;0.0;0.0
1937;A Landbouw, bosbouw en visserij;Buitenland (CR);2015;0.0;0.0
1938;A Landbouw, bosbouw en visserij;Buitenland (CR);2016;0.0;0.0
1939;A Landbouw, bosbouw en visserij;Buitenland (CR);2017;0.0;0.0
1940;A Landbouw, bosbouw en visserij;Buitenland (CR);2018;0.0;0.0
1941;A Landbouw, bosbouw en visserij;Buitenland (CR);2019;0.0;0.0
1942;A Landbouw, bosbouw en visserij;Buitenland (CR);2020;0.0;0.0
1943;A Landbouw, bosbouw en visserij;Buitenland (CR);2021;0.0;0.0
1944;A Landbouw, bosbouw en visserij;Buitenland (CR);2022;0.0;0.0
1945;A Landbouw, bosbouw en visserij;Buitenland (CR);2023;0.0;0.0
1946;A Landbouw, bosbouw en visserij;Niet in te delen (CR);2010;0.0;0.0
1947;A Landbouw, bosbouw en visserij;Niet in te delen (CR);2011;0.0;0.0
1948;A Landbouw, bosbouw en visserij;Niet in te delen (CR);2012;0.0;0.0
1949;A Landbouw, bosbouw en visserij;Niet in te delen (CR);2013;0.0;0.0
1950;A Landbouw, bosbouw en visserij;Niet in te delen (CR);2014;0.0;0.0
1951;A Landbouw, bosbouw en visserij;Niet in te delen (CR);2015;0.0;0.0
1952;A Landbouw, bosbouw en visserij;Niet in te delen (CR);2016;0.0;0.0
1953;A Landbouw, bosbouw en visserij;Niet in te delen (CR);2017;0.0;0.0
1954;A Landbouw, bosbouw en visserij;Niet in te delen (CR);2018;0.0;0.0
1955;A Landbouw, bosbouw en visserij;Niet in te delen (CR);2019;20.0;0.0
1956;A Landbouw, bosbouw en visserij;Niet in te delen (CR);2020;20.0;0.0
1957;A Landbouw, bosbouw en visserij;Niet in te delen (CR);2021;25.0;0.0
1958;A Landbouw, bosbouw en visserij;Niet in te delen (CR);2022;25.0;0.0
1959;A Landbouw, bosbouw en visserij;Niet in te delen (CR);2023;20.0;0.0
1960;B Delfstoffenwinning;Nederland, Buitenland, Niet in te delen;2010;380.0;115.0
1961;B Delfstoffenwinning;Nederland, Buitenland, Niet in te delen;2011;390.0;100.0
1962;B Delfstoffenwinning;Nederland, Buitenland, Niet in te delen;2012;400.0;95.0
1963;B Delfstoffenwinning;Nederland, Buitenland, Niet in te delen;2013;415.0;95.0
1964;B Delfstoffenwinning;Nederland, Buitenland, Niet in te delen;2014;425.0;95.0
1965;B Delfstoffenwinning;Nederland, Buitenland, Niet in te delen;2015;470.0;110.0
1966;B Delfstoffenwinning;Nederland, Buitenland, Niet in te delen;2016;465.0;105.0
1967;B Delfstoffenwinning;Nederland, Buitenland, Niet in te delen;2017;475.0;100.0
1968;B Delfstoffenwinning;Nederland, Buitenland, Niet in te delen;2018;490.0;95.0
1969;B Delfstoffenwinning;Nederland, Buitenland, Niet in te delen;2019;510.0;95.0
1970;B Delfstoffenwinning;Nederland, Buitenland, Niet in te delen;2020;545.0;90.0
1971;B Delfstoffenwinning;Nederland, Buitenland, Niet in te delen;2021;575.0;85.0
1972;B Delfstoffenwinning;Nederland, Buitenland, Niet in te delen;2022;635.0;90.0
1973;B Delfstoffenwinning;Nederland, Buitenland, Niet in te delen;2023;675.0;90.0
1974;B Delfstoffenwinning;Nederland;2010;380.0;115.0
1975;B Delfstoffenwinning;Nederland;2011;390.0;100.0
1976;B Delfstoffenwinning;Nederland;2012;400.0;95.0
1977;B Delfstoffenwinning;Nederland;2013;415.0;95.0
1978;B Delfstoffenwinning;Nederland;2014;425.0;95.0
1979;B Delfstoffenwinning;Nederland;2015;470.0;110.0
1980;B Delfstoffenwinning;Nederland;2016;465.0;105.0
1981;B Delfstoffenwinning;Nederland;2017;475.0;100.0
1982;B Delfstoffenwinning;Nederland;2018;490.0;95.0
1983;B Delfstoffenwinning;Nederland;2019;495.0;95.0
1984;B Delfstoffenwinning;Nederland;2020;530.0;90.0
1985;B Delfstoffenwinning;Nederland;2021;560.0;85.0
1986;B Delfstoffenwinning;Nederland;2022;625.0;90.0
1987;B Delfstoffenwinning;Nederland;2023;665.0;90.0
1988;B Delfstoffenwinning;Buitenland;2010;0.0;0.0
1989;B Delfstoffenwinning;Buitenland;2011;0.0;0.0
1990;B Delfstoffenwinning;Buitenland;2012;0.0;0.0
1991;B Delfstoffenwinning;Buitenland;2013;0.0;0.0
1992;B Delfstoffenwinning;Buitenland;2014;0.0;0.0
1993;B Delfstoffenwinning;Buitenland;2015;0.0;0.0
1994;B Delfstoffenwinning;Buitenland;2016;0.0;0.0
1995;B Delfstoffenwinning;Buitenland;2017;0.0;0.0
1996;B Delfstoffenwinning;Buitenland;2018;0.0;0.0
1997;B Delfstoffenwinning;Buitenland;2019;0.0;0.0
1998;B Delfstoffenwinning;Buitenland;2020;0.0;0.0
1999;B Delfstoffenwinning;Buitenland;2021;0.0;0.0
2000;B Delfstoffenwinning;Buitenland;2022;0.0;0.0
2001;B Delfstoffenwinning;Buitenland;2023;0.0;0.0
2002;B Delfstoffenwinning;"Nederland; niet in te delen";2010;0.0;0.0
2003;B Delfstoffenwinning;"Nederland; niet in te delen";2011;0.0;0.0
2004;B Delfstoffenwinning;"Nederland; niet in te delen";2012;0.0;0.0
2005;B Delfstoffenwinning;"Nederland; niet in te delen";2013;0.0;0.0
2006;B Delfstoffenwinning;"Nederland; niet in te delen";2014;0.0;0.0
2007;B Delfstoffenwinning;"Nederland; niet in te delen";2015;0.0;0.0
2008;B Delfstoffenwinning;"Nederland; niet in te delen";2016;0.0;0.0
2009;B Delfstoffenwinning;"Nederland; niet in te delen";2017;0.0;0.0
2010;B Delfstoffenwinning;"Nederland; niet in te delen";2018;0.0;0.0
2011;B Delfstoffenwinning;"Nederland; niet in te delen";2019;15.0;0.0
2012;B Delfstoffenwinning;"Nederland; niet in te delen";2020;15.0;0.0
2013;B Delfstoffenwinning;"Nederland; niet in te delen";2021;15.0;0.0
2014;B Delfstoffenwinning;"Nederland; niet in te delen";2022;10.0;0.0
2015;B Delfstoffenwinning;"Nederland; niet in te delen";2023;10.0;0.0
2016;B Delfstoffenwinning;Noord-Nederland (LD);2010;65.0;10.0
2017;B Delfstoffenwinning;Noord-Nederland (LD);2011;75.0;5.0
2018;B Delfstoffenwinning;Noord-Nederland (LD);2012;75.0;5.0
2019;B Delfstoffenwinning;Noord-Nederland (LD);2013;80.0;5.0
2020;B Delfstoffenwinning;Noord-Nederland (LD);2014;80.0;5.0
2021;B Delfstoffenwinning;Noord-Nederland (LD);2015;90.0;5.0
2022;B Delfstoffenwinning;Noord-Nederland (LD);2016;90.0;5.0
2023;B Delfstoffenwinning;Noord-Nederland (LD);2017;95.0;5.0
2024;B Delfstoffenwinning;Noord-Nederland (LD);2018;100.0;10.0
2025;B Delfstoffenwinning;Noord-Nederland (LD);2019;100.0;10.0
2026;B Delfstoffenwinning;Noord-Nederland (LD);2020;105.0;10.0
2027;B Delfstoffenwinning;Noord-Nederland (LD);2021;105.0;10.0
2028;B Delfstoffenwinning;Noord-Nederland (LD);2022;115.0;10.0
2029;B Delfstoffenwinning;Noord-Nederland (LD);2023;120.0;10.0
2030;B Delfstoffenwinning;Oost-Nederland (LD);2010;65.0;10.0
2031;B Delfstoffenwinning;Oost-Nederland (LD);2011;65.0;10.0
2032;B Delfstoffenwinning;Oost-Nederland (LD);2012;70.0;10.0
2033;B Delfstoffenwinning;Oost-Nederland (LD);2013;75.0;10.0
2034;B Delfstoffenwinning;Oost-Nederland (LD);2014;75.0;10.0
2035;B Delfstoffenwinning;Oost-Nederland (LD);2015;80.0;10.0
2036;B Delfstoffenwinning;Oost-Nederland (LD);2016;75.0;10.0
2037;B Delfstoffenwinning;Oost-Nederland (LD);2017;75.0;10.0
2038;B Delfstoffenwinning;Oost-Nederland (LD);2018;70.0;10.0
2039;B Delfstoffenwinning;Oost-Nederland (LD);2019;70.0;10.0
2040;B Delfstoffenwinning;Oost-Nederland (LD);2020;70.0;10.0
2041;B Delfstoffenwinning;Oost-Nederland (LD);2021;70.0;10.0
2042;B Delfstoffenwinning;Oost-Nederland (LD);2022;75.0;10.0
2043;B Delfstoffenwinning;Oost-Nederland (LD);2023;65.0;5.0
2044;B Delfstoffenwinning;West-Nederland (LD);2010;195.0;85.0
2045;B Delfstoffenwinning;West-Nederland (LD);2011;185.0;70.0
2046;B Delfstoffenwinning;West-Nederland (LD);2012;190.0;70.0
2047;B Delfstoffenwinning;West-Nederland (LD);2013;200.0;70.0
2048;B Delfstoffenwinning;West-Nederland (LD);2014;205.0;70.0
2049;B Delfstoffenwinning;West-Nederland (LD);2015;240.0;85.0
2050;B Delfstoffenwinning;West-Nederland (LD);2016;235.0;75.0
2051;B Delfstoffenwinning;West-Nederland (LD);2017;235.0;70.0
2052;B Delfstoffenwinning;West-Nederland (LD);2018;245.0;65.0
2053;B Delfstoffenwinning;West-Nederland (LD);2019;260.0;65.0
2054;B Delfstoffenwinning;West-Nederland (LD);2020;280.0;55.0
2055;B Delfstoffenwinning;West-Nederland (LD);2021;315.0;55.0
2056;B Delfstoffenwinning;West-Nederland (LD);2022;355.0;60.0
