ID;SamenstellingVanHetHuishouden;LeeftijdReferentiepersoon;BurgerlijkeStaatReferentiepersoon;Perioden;ParticuliereHuishoudens_1
2290;Particulier huishouden;24 jaar;Totaal burgerlijke staat;2056;83637
2291;Particulier huishouden;24 jaar;Totaal burgerlijke staat;2057;83522
2292;Particulier huishouden;24 jaar;Totaal burgerlijke staat;2058;83314
2293;Particulier huishouden;24 jaar;Totaal burgerlijke staat;2059;83029
2294;Particulier huishouden;24 jaar;Totaal burgerlijke staat;2060;82675
2295;Particulier huishouden;24 jaar;Ongehuwd;2016;84458
2296;Particulier huishouden;24 jaar;Ongehuwd;2017;84652
2297;Particulier huishouden;24 jaar;Ongehuwd;2018;85195
2298;Particulier huishouden;24 jaar;Ongehuwd;2019;86181
2299;Particulier huishouden;24 jaar;Ongehuwd;2020;84227
2300;Particulier huishouden;24 jaar;Ongehuwd;2021;83658
2301;Particulier huishouden;24 jaar;Ongehuwd;2022;78330
2302;Particulier huishouden;24 jaar;Ongehuwd;2023;80240
2303;Particulier huishouden;24 jaar;Ongehuwd;2024;80611
2304;Particulier huishouden;24 jaar;Ongehuwd;2025;82029
2305;Particulier huishouden;24 jaar;Ongehuwd;2026;80744
2306;Particulier huishouden;24 jaar;Ongehuwd;2027;80009
2307;Particulier huishouden;24 jaar;Ongehuwd;2028;79565
2308;Particulier huishouden;24 jaar;Ongehuwd;2029;77145
2309;Particulier huishouden;24 jaar;Ongehuwd;2030;75128
2310;Particulier huishouden;24 jaar;Ongehuwd;2031;74501
2311;Particulier huishouden;24 jaar;Ongehuwd;2032;73216
2312;Particulier huishouden;24 jaar;Ongehuwd;2033;74406
2313;Particulier huishouden;24 jaar;Ongehuwd;2034;74332
2314;Particulier huishouden;24 jaar;Ongehuwd;2035;74014
2315;Particulier huishouden;24 jaar;Ongehuwd;2036;72556
2316;Particulier huishouden;24 jaar;Ongehuwd;2037;71167
2317;Particulier huishouden;24 jaar;Ongehuwd;2038;69820
2318;Particulier huishouden;24 jaar;Ongehuwd;2039;70979
2319;Particulier huishouden;24 jaar;Ongehuwd;2040;70285
2320;Particulier huishouden;24 jaar;Ongehuwd;2041;71203
2321;Particulier huishouden;24 jaar;Ongehuwd;2042;72190
2322;Particulier huishouden;24 jaar;Ongehuwd;2043;73086
2323;Particulier huishouden;24 jaar;Ongehuwd;2044;74062
2324;Particulier huishouden;24 jaar;Ongehuwd;2045;74746
2325;Particulier huishouden;24 jaar;Ongehuwd;2046;75392
2326;Particulier huishouden;24 jaar;Ongehuwd;2047;76032
2327;Particulier huishouden;24 jaar;Ongehuwd;2048;76613
2328;Particulier huishouden;24 jaar;Ongehuwd;2049;77116
2329;Particulier huishouden;24 jaar;Ongehuwd;2050;77495
2330;Particulier huishouden;24 jaar;Ongehuwd;2051;77788
2331;Particulier huishouden;24 jaar;Ongehuwd;2052;78013
2332;Particulier huishouden;24 jaar;Ongehuwd;2053;78188
2333;Particulier huishouden;24 jaar;Ongehuwd;2054;78304
2334;Particulier huishouden;24 jaar;Ongehuwd;2055;78347
2335;Particulier huishouden;24 jaar;Ongehuwd;2056;78318
2336;Particulier huishouden;24 jaar;Ongehuwd;2057;78210
2337;Particulier huishouden;24 jaar;Ongehuwd;2058;78017
2338;Particulier huishouden;24 jaar;Ongehuwd;2059;77749
2339;Particulier huishouden;24 jaar;Ongehuwd;2060;77419
2340;Particulier huishouden;24 jaar;Gehuwd;2016;4714
2341;Particulier huishouden;24 jaar;Gehuwd;2017;4720
2342;Particulier huishouden;24 jaar;Gehuwd;2018;4870
2343;Particulier huishouden;24 jaar;Gehuwd;2019;5040
2344;Particulier huishouden;24 jaar;Gehuwd;2020;4998
2345;Particulier huishouden;24 jaar;Gehuwd;2021;5019
2346;Particulier huishouden;24 jaar;Gehuwd;2022;4973
2347;Particulier huishouden;24 jaar;Gehuwd;2023;5115
2348;Particulier huishouden;24 jaar;Gehuwd;2024;5153
2349;Particulier huishouden;24 jaar;Gehuwd;2025;5244
2350;Particulier huishouden;24 jaar;Gehuwd;2026;5179
2351;Particulier huishouden;24 jaar;Gehuwd;2027;5143
2352;Particulier huishouden;24 jaar;Gehuwd;2028;5119
2353;Particulier huishouden;24 jaar;Gehuwd;2029;4959
2354;Particulier huishouden;24 jaar;Gehuwd;2030;4836
2355;Particulier huishouden;24 jaar;Gehuwd;2031;4799
2356;Particulier huishouden;24 jaar;Gehuwd;2032;4700
2357;Particulier huishouden;24 jaar;Gehuwd;2033;4783
2358;Particulier huishouden;24 jaar;Gehuwd;2034;4770
2359;Particulier huishouden;24 jaar;Gehuwd;2035;4739
2360;Particulier huishouden;24 jaar;Gehuwd;2036;4656
2361;Particulier huishouden;24 jaar;Gehuwd;2037;4566
2362;Particulier huishouden;24 jaar;Gehuwd;2038;4484
2363;Particulier huishouden;24 jaar;Gehuwd;2039;4544
2364;Particulier huishouden;24 jaar;Gehuwd;2040;4496
2365;Particulier huishouden;24 jaar;Gehuwd;2041;4554
2366;Particulier huishouden;24 jaar;Gehuwd;2042;4621
2367;Particulier huishouden;24 jaar;Gehuwd;2043;4680
2368;Particulier huishouden;24 jaar;Gehuwd;2044;4746
2369;Particulier huishouden;24 jaar;Gehuwd;2045;4793
2370;Particulier huishouden;24 jaar;Gehuwd;2046;4840
2371;Particulier huishouden;24 jaar;Gehuwd;2047;4884
2372;Particulier huishouden;24 jaar;Gehuwd;2048;4927
2373;Particulier huishouden;24 jaar;Gehuwd;2049;4962
2374;Particulier huishouden;24 jaar;Gehuwd;2050;4987
2375;Particulier huishouden;24 jaar;Gehuwd;2051;5006
2376;Particulier huishouden;24 jaar;Gehuwd;2052;5021
2377;Particulier huishouden;24 jaar;Gehuwd;2053;5031
2378;Particulier huishouden;24 jaar;Gehuwd;2054;5038
2379;Particulier huishouden;24 jaar;Gehuwd;2055;5041
2380;Particulier huishouden;24 jaar;Gehuwd;2056;5037
2381;Particulier huishouden;24 jaar;Gehuwd;2057;5031
2382;Particulier huishouden;24 jaar;Gehuwd;2058;5017
2383;Particulier huishouden;24 jaar;Gehuwd;2059;5000
2384;Particulier huishouden;24 jaar;Gehuwd;2060;4977
2385;Particulier huishouden;24 jaar;Verweduwd;2016;17
2386;Particulier huishouden;24 jaar;Verweduwd;2017;23
2387;Particulier huishouden;24 jaar;Verweduwd;2018;23
2388;Particulier huishouden;24 jaar;Verweduwd;2019;26
2389;Particulier huishouden;24 jaar;Verweduwd;2020;26
2390;Particulier huishouden;24 jaar;Verweduwd;2021;26
2391;Particulier huishouden;24 jaar;Verweduwd;2022;26
2392;Particulier huishouden;24 jaar;Verweduwd;2023;27
2393;Particulier huishouden;24 jaar;Verweduwd;2024;27
2394;Particulier huishouden;24 jaar;Verweduwd;2025;27
2395;Particulier huishouden;24 jaar;Verweduwd;2026;27
2396;Particulier huishouden;24 jaar;Verweduwd;2027;27
2397;Particulier huishouden;24 jaar;Verweduwd;2028;26
2398;Particulier huishouden;24 jaar;Verweduwd;2029;25
2399;Particulier huishouden;24 jaar;Verweduwd;2030;25
2400;Particulier huishouden;24 jaar;Verweduwd;2031;25
2401;Particulier huishouden;24 jaar;Verweduwd;2032;24
2402;Particulier huishouden;24 jaar;Verweduwd;2033;25
2403;Particulier huishouden;24 jaar;Verweduwd;2034;25
2404;Particulier huishouden;24 jaar;Verweduwd;2035;25
2405;Particulier huishouden;24 jaar;Verweduwd;2036;24
2406;Particulier huishouden;24 jaar;Verweduwd;2037;24
2407;Particulier huishouden;24 jaar;Verweduwd;2038;23
2408;Particulier huishouden;24 jaar;Verweduwd;2039;24
2409;Particulier huishouden;24 jaar;Verweduwd;2040;24
2410;Particulier huishouden;24 jaar;Verweduwd;2041;24
2411;Particulier huishouden;24 jaar;Verweduwd;2042;24
2412;Particulier huishouden;24 jaar;Verweduwd;2043;24
2413;Particulier huishouden;24 jaar;Verweduwd;2044;24
2414;Particulier huishouden;24 jaar;Verweduwd;2045;24
2415;Particulier huishouden;24 jaar;Verweduwd;2046;25
2416;Particulier huishouden;24 jaar;Verweduwd;2047;25
2417;Particulier huishouden;24 jaar;Verweduwd;2048;25
2418;Particulier huishouden;24 jaar;Verweduwd;2049;25
2419;Particulier huishouden;24 jaar;Verweduwd;2050;25
2420;Particulier huishouden;24 jaar;Verweduwd;2051;25
2421;Particulier huishouden;24 jaar;Verweduwd;2052;25
2422;Particulier huishouden;24 jaar;Verweduwd;2053;25
2423;Particulier huishouden;24 jaar;Verweduwd;2054;25
2424;Particulier huishouden;24 jaar;Verweduwd;2055;25
2425;Particulier huishouden;24 jaar;Verweduwd;2056;25
2426;Particulier huishouden;24 jaar;Verweduwd;2057;25
2427;Particulier huishouden;24 jaar;Verweduwd;2058;25
2428;Particulier huishouden;24 jaar;Verweduwd;2059;25
2429;Particulier huishouden;24 jaar;Verweduwd;2060;25
2430;Particulier huishouden;24 jaar;Gescheiden;2016;296
2431;Particulier huishouden;24 jaar;Gescheiden;2017;216
2432;Particulier huishouden;24 jaar;Gescheiden;2018;206
2433;Particulier huishouden;24 jaar;Gescheiden;2019;223
2434;Particulier huishouden;24 jaar;Gescheiden;2020;235
2435;Particulier huishouden;24 jaar;Gescheiden;2021;240
2436;Particulier huishouden;24 jaar;Gescheiden;2022;239
2437;Particulier huishouden;24 jaar;Gescheiden;2023;250
2438;Particulier huishouden;24 jaar;Gescheiden;2024;252
2439;Particulier huishouden;24 jaar;Gescheiden;2025;261
2440;Particulier huishouden;24 jaar;Gescheiden;2026;257
2441;Particulier huishouden;24 jaar;Gescheiden;2027;252
2442;Particulier huishouden;24 jaar;Gescheiden;2028;250
2443;Particulier huishouden;24 jaar;Gescheiden;2029;240
2444;Particulier huishouden;24 jaar;Gescheiden;2030;231
2445;Particulier huishouden;24 jaar;Gescheiden;2031;227
2446;Particulier huishouden;24 jaar;Gescheiden;2032;222
2447;Particulier huishouden;24 jaar;Gescheiden;2033;228
2448;Particulier huishouden;24 jaar;Gescheiden;2034;227
2449;Particulier huishouden;24 jaar;Gescheiden;2035;227
2450;Particulier huishouden;24 jaar;Gescheiden;2036;222
2451;Particulier huishouden;24 jaar;Gescheiden;2037;216
2452;Particulier huishouden;24 jaar;Gescheiden;2038;208
2453;Particulier huishouden;24 jaar;Gescheiden;2039;217
2454;Particulier huishouden;24 jaar;Gescheiden;2040;216
2455;Particulier huishouden;24 jaar;Gescheiden;2041;222
2456;Particulier huishouden;24 jaar;Gescheiden;2042;225
2457;Particulier huishouden;24 jaar;Gescheiden;2043;229
2458;Particulier huishouden;24 jaar;Gescheiden;2044;232
2459;Particulier huishouden;24 jaar;Gescheiden;2045;236
2460;Particulier huishouden;24 jaar;Gescheiden;2046;238
2461;Particulier huishouden;24 jaar;Gescheiden;2047;241
2462;Particulier huishouden;24 jaar;Gescheiden;2048;244
2463;Particulier huishouden;24 jaar;Gescheiden;2049;247
2464;Particulier huishouden;24 jaar;Gescheiden;2050;248
2465;Particulier huishouden;24 jaar;Gescheiden;2051;250
2466;Particulier huishouden;24 jaar;Gescheiden;2052;253
2467;Particulier huishouden;24 jaar;Gescheiden;2053;254
2468;Particulier huishouden;24 jaar;Gescheiden;2054;254
2469;Particulier huishouden;24 jaar;Gescheiden;2055;256
2470;Particulier huishouden;24 jaar;Gescheiden;2056;257
2471;Particulier huishouden;24 jaar;Gescheiden;2057;256
2472;Particulier huishouden;24 jaar;Gescheiden;2058;255
2473;Particulier huishouden;24 jaar;Gescheiden;2059;255
2474;Particulier huishouden;24 jaar;Gescheiden;2060;254
2475;Particulier huishouden;25 jaar;Totaal burgerlijke staat;2016;99593
2476;Particulier huishouden;25 jaar;Totaal burgerlijke staat;2017;100352
2477;Particulier huishouden;25 jaar;Totaal burgerlijke staat;2018;100338
2478;Particulier huishouden;25 jaar;Totaal burgerlijke staat;2019;100226
2479;Particulier huishouden;25 jaar;Totaal burgerlijke staat;2020;101051
2480;Particulier huishouden;25 jaar;Totaal burgerlijke staat;2021;98794
2481;Particulier huishouden;25 jaar;Totaal burgerlijke staat;2022;98351
2482;Particulier huishouden;25 jaar;Totaal burgerlijke staat;2023;94786
2483;Particulier huishouden;25 jaar;Totaal burgerlijke staat;2024;97218
2484;Particulier huishouden;25 jaar;Totaal burgerlijke staat;2025;97741
2485;Particulier huishouden;25 jaar;Totaal burgerlijke staat;2026;99520
2486;Particulier huishouden;25 jaar;Totaal burgerlijke staat;2027;98035
2487;Particulier huishouden;25 jaar;Totaal burgerlijke staat;2028;97200
2488;Particulier huishouden;25 jaar;Totaal burgerlijke staat;2029;96701
2489;Particulier huishouden;25 jaar;Totaal burgerlijke staat;2030;93744
2490;Particulier huishouden;25 jaar;Totaal burgerlijke staat;2031;91315
2491;Particulier huishouden;25 jaar;Totaal burgerlijke staat;2032;90587
2492;Particulier huishouden;25 jaar;Totaal burgerlijke staat;2033;88989
2493;Particulier huishouden;25 jaar;Totaal burgerlijke staat;2034;90492
2494;Particulier huishouden;25 jaar;Totaal burgerlijke staat;2035;90394
2495;Particulier huishouden;25 jaar;Totaal burgerlijke staat;2036;89979
2496;Particulier huishouden;25 jaar;Totaal burgerlijke staat;2037;88236
2497;Particulier huishouden;25 jaar;Totaal burgerlijke staat;2038;86542
2498;Particulier huishouden;25 jaar;Totaal burgerlijke staat;2039;84900
2499;Particulier huishouden;25 jaar;Totaal burgerlijke staat;2040;86298
2500;Particulier huishouden;25 jaar;Totaal burgerlijke staat;2041;85489
2501;Particulier huishouden;25 jaar;Totaal burgerlijke staat;2042;86623
2502;Particulier huishouden;25 jaar;Totaal burgerlijke staat;2043;87841
2503;Particulier huishouden;25 jaar;Totaal burgerlijke staat;2044;88939
2504;Particulier huishouden;25 jaar;Totaal burgerlijke staat;2045;90137
2505;Particulier huishouden;25 jaar;Totaal burgerlijke staat;2046;90980
2506;Particulier huishouden;25 jaar;Totaal burgerlijke staat;2047;91772
2507;Particulier huishouden;25 jaar;Totaal burgerlijke staat;2048;92563
2508;Particulier huishouden;25 jaar;Totaal burgerlijke staat;2049;93282
2509;Particulier huishouden;25 jaar;Totaal burgerlijke staat;2050;93898
2510;Particulier huishouden;25 jaar;Totaal burgerlijke staat;2051;94356
2511;Particulier huishouden;25 jaar;Totaal burgerlijke staat;2052;94719
2512;Particulier huishouden;25 jaar;Totaal burgerlijke staat;2053;94991
2513;Particulier huishouden;25 jaar;Totaal burgerlijke staat;2054;95203
2514;Particulier huishouden;25 jaar;Totaal burgerlijke staat;2055;95345
2515;Particulier huishouden;25 jaar;Totaal burgerlijke staat;2056;95400
2516;Particulier huishouden;25 jaar;Totaal burgerlijke staat;2057;95364
2517;Particulier huishouden;25 jaar;Totaal burgerlijke staat;2058;95232
2518;Particulier huishouden;25 jaar;Totaal burgerlijke staat;2059;94997
2519;Particulier huishouden;25 jaar;Totaal burgerlijke staat;2060;94669
2520;Particulier huishouden;25 jaar;Ongehuwd;2016;91473
2521;Particulier huishouden;25 jaar;Ongehuwd;2017;92219
2522;Particulier huishouden;25 jaar;Ongehuwd;2018;92277
2523;Particulier huishouden;25 jaar;Ongehuwd;2019;92043
2524;Particulier huishouden;25 jaar;Ongehuwd;2020;92670
2525;Particulier huishouden;25 jaar;Ongehuwd;2021;90504
2526;Particulier huishouden;25 jaar;Ongehuwd;2022;90028
2527;Particulier huishouden;25 jaar;Ongehuwd;2023;86517
2528;Particulier huishouden;25 jaar;Ongehuwd;2024;88708
2529;Particulier huishouden;25 jaar;Ongehuwd;2025;89165
2530;Particulier huishouden;25 jaar;Ongehuwd;2026;90789
2531;Particulier huishouden;25 jaar;Ongehuwd;2027;89414
2532;Particulier huishouden;25 jaar;Ongehuwd;2028;88645
2533;Particulier huishouden;25 jaar;Ongehuwd;2029;88190
2534;Particulier huishouden;25 jaar;Ongehuwd;2030;85505
2535;Particulier huishouden;25 jaar;Ongehuwd;2031;83284
2536;Particulier huishouden;25 jaar;Ongehuwd;2032;82619
2537;Particulier huishouden;25 jaar;Ongehuwd;2033;81181
2538;Particulier huishouden;25 jaar;Ongehuwd;2034;82547
2539;Particulier huishouden;25 jaar;Ongehuwd;2035;82468
2540;Particulier huishouden;25 jaar;Ongehuwd;2036;82104
2541;Particulier huishouden;25 jaar;Ongehuwd;2037;80497
2542;Particulier huishouden;25 jaar;Ongehuwd;2038;78954
2543;Particulier huishouden;25 jaar;Ongehuwd;2039;77454
2544;Particulier huishouden;25 jaar;Ongehuwd;2040;78741
2545;Particulier huishouden;25 jaar;Ongehuwd;2041;78004
2546;Particulier huishouden;25 jaar;Ongehuwd;2042;79037
2547;Particulier huishouden;25 jaar;Ongehuwd;2043;80143
2548;Particulier huishouden;25 jaar;Ongehuwd;2044;81139
2549;Particulier huishouden;25 jaar;Ongehuwd;2045;82226
2550;Particulier huishouden;25 jaar;Ongehuwd;2046;82986
2551;Particulier huishouden;25 jaar;Ongehuwd;2047;83702
2552;Particulier huishouden;25 jaar;Ongehuwd;2048;84417
2553;Particulier huishouden;25 jaar;Ongehuwd;2049;85067
2554;Particulier huishouden;25 jaar;Ongehuwd;2050;85624
2555;Particulier huishouden;25 jaar;Ongehuwd;2051;86040
2556;Particulier huishouden;25 jaar;Ongehuwd;2052;86371
2557;Particulier huishouden;25 jaar;Ongehuwd;2053;86621
2558;Particulier huishouden;25 jaar;Ongehuwd;2054;86811
2559;Particulier huishouden;25 jaar;Ongehuwd;2055;86943
2560;Particulier huishouden;25 jaar;Ongehuwd;2056;86993
2561;Particulier huishouden;25 jaar;Ongehuwd;2057;86960
2562;Particulier huishouden;25 jaar;Ongehuwd;2058;86839
2563;Particulier huishouden;25 jaar;Ongehuwd;2059;86627
2564;Particulier huishouden;25 jaar;Ongehuwd;2060;86329
2565;Particulier huishouden;25 jaar;Gehuwd;2016;7565
2566;Particulier huishouden;25 jaar;Gehuwd;2017;7629
2567;Particulier huishouden;25 jaar;Gehuwd;2018;7625
2568;Particulier huishouden;25 jaar;Gehuwd;2019;7745
2569;Particulier huishouden;25 jaar;Gehuwd;2020;7925
2570;Particulier huishouden;25 jaar;Gehuwd;2021;7821
2571;Particulier huishouden;25 jaar;Gehuwd;2022;7851
2572;Particulier huishouden;25 jaar;Gehuwd;2023;7795
2573;Particulier huishouden;25 jaar;Gehuwd;2024;8018
2574;Particulier huishouden;25 jaar;Gehuwd;2025;8080
2575;Particulier huishouden;25 jaar;Gehuwd;2026;8221
2576;Particulier huishouden;25 jaar;Gehuwd;2027;8117
2577;Particulier huishouden;25 jaar;Gehuwd;2028;8058
2578;Particulier huishouden;25 jaar;Gehuwd;2029;8017
2579;Particulier huishouden;25 jaar;Gehuwd;2030;7763
2580;Particulier huishouden;25 jaar;Gehuwd;2031;7571
2581;Particulier huishouden;25 jaar;Gehuwd;2032;7514
2582;Particulier huishouden;25 jaar;Gehuwd;2033;7360
2583;Particulier huishouden;25 jaar;Gehuwd;2034;7491
2584;Particulier huishouden;25 jaar;Gehuwd;2035;7470
2585;Particulier huishouden;25 jaar;Gehuwd;2036;7419
2586;Particulier huishouden;25 jaar;Gehuwd;2037;7296
2587;Particulier huishouden;25 jaar;Gehuwd;2038;7155
2588;Particulier huishouden;25 jaar;Gehuwd;2039;7024
2589;Particulier huishouden;25 jaar;Gehuwd;2040;7123
2590;Particulier huishouden;25 jaar;Gehuwd;2041;7052
2591;Particulier huishouden;25 jaar;Gehuwd;2042;7145
2592;Particulier huishouden;25 jaar;Gehuwd;2043;7251
2593;Particulier huishouden;25 jaar;Gehuwd;2044;7345
2594;Particulier huishouden;25 jaar;Gehuwd;2045;7450
2595;Particulier huishouden;25 jaar;Gehuwd;2046;7527
2596;Particulier huishouden;25 jaar;Gehuwd;2047;7598
2597;Particulier huishouden;25 jaar;Gehuwd;2048;7669
2598;Particulier huishouden;25 jaar;Gehuwd;2049;7733
2599;Particulier huishouden;25 jaar;Gehuwd;2050;7787
2600;Particulier huishouden;25 jaar;Gehuwd;2051;7826
2601;Particulier huishouden;25 jaar;Gehuwd;2052;7856
2602;Particulier huishouden;25 jaar;Gehuwd;2053;7876
2603;Particulier huishouden;25 jaar;Gehuwd;2054;7895
2604;Particulier huishouden;25 jaar;Gehuwd;2055;7905
2605;Particulier huishouden;25 jaar;Gehuwd;2056;7908
2606;Particulier huishouden;25 jaar;Gehuwd;2057;7904
2607;Particulier huishouden;25 jaar;Gehuwd;2058;7893
2608;Particulier huishouden;25 jaar;Gehuwd;2059;7871
2609;Particulier huishouden;25 jaar;Gehuwd;2060;7843
2610;Particulier huishouden;25 jaar;Verweduwd;2016;22
2611;Particulier huishouden;25 jaar;Verweduwd;2017;26
2612;Particulier huishouden;25 jaar;Verweduwd;2018;32
2613;Particulier huishouden;25 jaar;Verweduwd;2019;33
2614;Particulier huishouden;25 jaar;Verweduwd;2020;35
2615;Particulier huishouden;25 jaar;Verweduwd;2021;35
2616;Particulier huishouden;25 jaar;Verweduwd;2022;35
2617;Particulier huishouden;25 jaar;Verweduwd;2023;36
2618;Particulier huishouden;25 jaar;Verweduwd;2024;36
2619;Particulier huishouden;25 jaar;Verweduwd;2025;37
2620;Particulier huishouden;25 jaar;Verweduwd;2026;37
2621;Particulier huishouden;25 jaar;Verweduwd;2027;37
2622;Particulier huishouden;25 jaar;Verweduwd;2028;35
2623;Particulier huishouden;25 jaar;Verweduwd;2029;35
2624;Particulier huishouden;25 jaar;Verweduwd;2030;35
2625;Particulier huishouden;25 jaar;Verweduwd;2031;34
2626;Particulier huishouden;25 jaar;Verweduwd;2032;34
2627;Particulier huishouden;25 jaar;Verweduwd;2033;34
2628;Particulier huishouden;25 jaar;Verweduwd;2034;34
2629;Particulier huishouden;25 jaar;Verweduwd;2035;34
2630;Particulier huishouden;25 jaar;Verweduwd;2036;34
2631;Particulier huishouden;25 jaar;Verweduwd;2037;32
2632;Particulier huishouden;25 jaar;Verweduwd;2038;32
2633;Particulier huishouden;25 jaar;Verweduwd;2039;31
2634;Particulier huishouden;25 jaar;Verweduwd;2040;32
2635;Particulier huishouden;25 jaar;Verweduwd;2041;31
2636;Particulier huishouden;25 jaar;Verweduwd;2042;32
