ID;RegioS;Code_1;Naam_2;SorteringNaam_3;Code_4;Naam_5;Code_6;Naam_7;Code_8;Naam_9;Code_10;Naam_11;Code_12;Naam_13;Code_14;Naam_15;Code_16;Naam_17;Code_18;Naam_19;Code_20;Naam_21;Code_22;Naam_23;Code_24;Naam_25;Code_26;Naam_27;Code_28;Naam_29;Code_30;Naam_31;Code_32;Naam_33;Code_34;Naam_35;Code_36;Naam_37;Code_38;Naam_39;Code_40;Naam_41;Code_42;Naam_43;Code_44;Naam_45;Code_46;Naam_47;Code_48;Naam_49;Code_50;Naam_51;Code_52;Naam_53;Code_54;Naam_55;Code_56;Naam_57;Code_58;Naam_59;Code_60;Code_61;Naam_62;Code_63;Naam_64;Code_65;Omschrijving_66;Code_67;Naam_68;Inwonertal_69;Omgevingsadressendichtheid_70
27;106;106;Assen                                  ;Assen                      ;19;Assen           ;71;Drenthe                   ;7;Assen-Hoogeveen                ;7;Noord-Drenthe                      ;70;Noord-Drenthe                      ;700;Noord-Drenthe                              ;17;Drentse zandgronden                     ;1;Groningen-Drenthe ;3;Drenthe          ;7;GGD Drenthe                       ;60;Assen                    ;3;Assen           ;2202;Smilde en Centraal zandgebied in Drenthe;2;Veenkoloniën en Oldambt      ;1;Noord-Nederland;11;Assen                 ; NL1;Noord-Nederland;NL13;Drenthe      ;NL131;Noord-Drenthe                      ;4;Assen-Hoogeveen-Emmen           ;3;Drenthe                  ;22;Drenthe      ;5;Leeuwarden      ;3;Centraal Groningen     ;12;Groningse, Friese en Drentse zandgronden;7;Noord- en midden-Drenthe       ;5;Noord- en Midden-Drenthe                ;5;Noord- en Midden-Drenthe                ;071;0;                ;0;                ;5;  50 000 - < 100 000 inwoners ;3;Matig stedelijk     ;62755;1304
28;743;743;Asten                                  ;Asten                      ;1;'s-Hertogenbosch;11;Zuid-Oost Noord-Brabant   ;40;Eindhoven-Helmond              ;36;Zuidoost-Noord-Brabant             ;360;Zuidoost-Noord-Brabant             ;3600;Zuidoost-Noord-Brabant                     ;118;Brabantse Peel                          ;23;Eindhoven         ;25;Eindhoven        ;56;GGD Zuidoost-Brabant              ;3;Helmond                  ;19;Eindhoven       ;3010;Westelijk Peelgebied                    ;13;Zuidelijk veehouderijgebied  ;4;Zuid-Nederland ;74;Helmond               ; NL4;Zuid-Nederland ;NL41;Noord-Brabant;NL414;Zuidoost-Noord-Brabant             ;22;Zuidoost-Noord-Brabant          ;22;Brabant-Zuidoost         ;30;Noord-Brabant;1;'s-Hertogenbosch;28;Zuidoost Brabant       ;14;O.-Brabant, N.- en M.-Limburg, Nijmegen ;37;Zuidoost-Brabant               ;28;Helmond/Eindhoven                       ;38;Helmond e.o.                            ;402;0;                ;0;                ;3;  10 000 - < 20 000 inwoners  ;4;Weinig stedelijk    ;16261;776
29;744;744;Baarle-Nassau                          ;Baarle+Nassau              ;2;Breda           ;1;Midden- en West-Brabant   ;42;Tilburg                        ;34;Midden-Noord-Brabant               ;340;Midden-Noord-Brabant               ;3400;Midden-Noord-Brabant                       ;108;Gebied om Tilburg                       ;20;Breda             ;22;Breda            ;52;GGD West-Brabant                  ;6;Tilburg                  ;17;Breda           ;3007;De Kempen                               ;13;Zuidelijk veehouderijgebied  ;4;Zuid-Nederland ;68;Tilburg               ; NL4;Zuid-Nederland ;NL41;Noord-Brabant;NL412;Midden-Noord-Brabant               ;21;Tilburg en omstreken            ;20;Midden- en West-Brabant  ;30;Noord-Brabant;1;'s-Hertogenbosch;26;Midden Brabant         ;13;West- en Midden-Brabant                 ;34;West-Brabant                   ;25;Roosendaal/Breda                        ;35;Breda e.o.                              ;   ;0;                ;0;                ;2;  5 000 - < 10 000 inwoners   ;5;Niet stedelijk      ;6581;295
30;308;308;Baarn                                  ;Baarn                      ;16;Utrecht         ;50;Utrechtsland              ;23;Hilversum                      ;17;Utrecht                            ;170;Utrecht                            ;1702;Stadsgewest Amersfoort                     ;44;Utrechtse Heuvelrug                     ;8;Amersfoort        ;9;Utrecht          ;23;GGD Eemland                       ;52;Amersfoort               ;8;Utrecht         ;2604;Eemland                                 ;9;Hollands/Utrechts weidegebied;3;West-Nederland ;45;Hilversum             ; NL3;West-Nederland ;NL31;Utrecht      ;NL310;Utrecht                            ;15;Zuid-Noord-Holland              ;9;Utrecht                  ;26;Utrecht      ;4;Amsterdam       ;17;Eemland                ;7;Utrechtse Heuvelrug en 't Gooi          ;16;Eem en Vallei                  ;13;Oost-Utrecht                            ;16;Oost-Utrecht                            ;   ;0;                ;0;                ;4;  20 000 - < 50 000 inwoners  ;3;Matig stedelijk     ;24416;1384
31;489;489;Barendrecht                            ;Barendrecht                ;10;Rotterdam       ;20;Rotterdam-Rijnmond        ;28;Rotterdam-Schiedam             ;29;Groot-Rijnmond                     ;291;Rijnmond                           ;2910;Rijnmond                                   ;86;Westelijk IJsselmonde                   ;17;Rijnmond          ;19;Rijnmond         ;46;GGD Rotterdam e.o.                ;32;Rotterdam                ;15;Dordrecht       ;2802;Rotterdam en omgeving                   ;7;Westelijk Holland            ;3;West-Nederland ;54;Rotterdam             ; NL3;West-Nederland ;NL33;Zuid-Holland ;NL335;Groot-Rijnmond                     ;17;Rijnmond groot                  ;17;Rotterdam-Rijnmond       ;28;Zuid-Holland ;3;'s-Gravenhage   ;23;Rijnmond               ;4;Deltagebied                             ;29;Rijnmond                       ;23;Rijnmond                                ;31;Rijnmond                                ;281;14;Rotterdam       ;14;Rotterdam       ;4;  20 000 - < 50 000 inwoners  ;3;Matig stedelijk     ;39294;1480
32;203;203;Barneveld                              ;Barneveld                  ;5;Arnhem          ;45;Gelderland-Midden         ;20;Amersfoort                     ;13;Veluwe                             ;130;Veluwe                             ;1300;Veluwe                                     ;31;Gelderse Vallei                         ;8;Amersfoort        ;7;Arnhem           ;19;Hulpverlening Gelderland Midden   ;15;Wageningen               ;6;Apeldoorn       ;2507;Westelijke Veluwe                       ;5;Centraal Veehouderijgebied   ;2;Oost-Nederland ;35;Amersfoort            ; NL2;Oost-Nederland ;NL22;Gelderland   ;NL221;Veluwe                             ;10;Harderwijk-Amersfoort           ;7;Gelderland-Midden        ;25;Gelderland   ;2;Arnhem          ;10;De Vallei              ;8;Veluwe en Veluwerand                    ;16;Eem en Vallei                  ;9;Veluwe                                  ;10;West-Veluwe/Noordwest-Veluwe            ;201;0;                ;0;                ;5;  50 000 - < 100 000 inwoners ;4;Weinig stedelijk    ;50026;692
33;5;5;Bedum                                  ;Bedum                      ;18;Groningen       ;34;Groningen                 ;1;Groningen                      ;3;Overig Groningen                   ;30;Overig Groningen                   ;300;Overig Groningen                           ;1;Groninger Hoogeland en N. Westerkwartier;1;Groningen-Drenthe ;1;Groningen        ;1;Hulpverleningsdienst GGD Groningen;57;Groningen                ;1;Groningen       ;2002;Centraal weidegebied in Groningen       ;3;Noordelijk Weidegebied       ;1;Noord-Nederland;1;Groningen             ; NL1;Noord-Nederland;NL11;Groningen    ;NL113;Overig Groningen                   ;1;Groningen en omstreken          ;1;Groningen                ;20;Groningen    ;5;Leeuwarden      ;1;Noord Groningen        ;17;Overig Nederland                        ;2;Noord-Groningen en Eemsmond    ;1;Ommelanden                              ;1;Ommelanden                              ;011;0;                ;1;Groningen       ;3;  10 000 - < 20 000 inwoners  ;4;Weinig stedelijk    ;10733;580
34;888;888;Beek                                   ;Beek                       ;3;Maastricht      ;67;Zuid-Limburg              ;49;Sittard-Geleen                 ;39;Zuid-Limburg                       ;390;Zuid-Limburg                       ;3900;Zuid-Limburg                               ;124;Westelijke Mijnstreek                   ;25;Zuid-Limburg      ;27;Zuid-Limburg     ;63;GGD Westelijke Mijnstreek         ;11;Sittard-Geleen           ;20;Maastricht      ;3102;Zuid-Limburg                            ;14;Zuid-Limburg                 ;4;Zuid-Nederland ;78;Sittard               ; NL4;Zuid-Nederland ;NL42;Limburg      ;NL423;Zuid-Limburg                       ;25;Zuid-Limburg                    ;24;Limburg-Zuid             ;31;Limburg      ;1;'s-Hertogenbosch;32;Westelijke Mijnstreek  ;15;Zuid-Limburg                            ;40;Westelijke Mijnstreek          ;30;Zuid-Limburg                            ;44;Westelijke Mijnstreek                   ;   ;20;Geleen/Sittard  ;20;Geleen/Sittard  ;3;  10 000 - < 20 000 inwoners  ;4;Weinig stedelijk    ;17020;764
35;370;370;Beemster                               ;Beemster                   ;15;Haarlem         ;13;Zaanstreek-Waterland      ;21;Amsterdam-Purmerend            ;23;Groot-Amsterdam                    ;232;Overig Groot-Amsterdam             ;2322;Edam-Volendam en omgeving                  ;56;Noordhollands Middengewest              ;13;Amsterdam         ;14;Amsterdam        ;73;GGD Zaanstreek/Waterland          ;50;Zaanstad                 ;9;Den Helder      ;2706;Waterland en N.-Hollandse Droogmakerijen;8;Waterland en Droogmakerijen  ;3;West-Nederland ;44;Amsterdam             ; NL3;West-Nederland ;NL32;Noord-Holland;NL326;Groot-Amsterdam                    ;15;Zuid-Noord-Holland              ;11;Zaanstreek-Waterland     ;27;Noord-Holland;4;Amsterdam       ;20;Zuidelijk Noord-Holland;17;Overig Nederland                        ;21;Agglomeratie Amsterdam         ;16;Zaanstreek/Waterland/Amstelland/Meerland;20;Zaanstreek/Waterland                    ;212;0;                ;0;                ;2;  5 000 - < 10 000 inwoners   ;4;Weinig stedelijk    ;8524;546
36;889;889;Beesel                                 ;Beesel                     ;4;Roermond        ;42;Noord- en Midden-Limburg  ;48;Venlo                          ;37;Noord-Limburg                      ;370;Noord-Limburg                      ;3700;Noord-Limburg                              ;121;Industriegebied Venlo-Beesel            ;24;Noord-Limburg     ;26;Noord-Limburg    ;59;GGD Noord- en Midden Limburg      ;12;Roermond                 ;20;Maastricht      ;3101;Noord-Limburg                           ;13;Zuidelijk veehouderijgebied  ;4;Zuid-Nederland ;76;Venlo                 ; NL4;Zuid-Nederland ;NL42;Limburg      ;NL421;Noord-Limburg                      ;23;Noord-Limburg                   ;23;Limburg-Noord            ;31;Limburg      ;1;'s-Hertogenbosch;29;Noord Limburg          ;14;O.-Brabant, N.- en M.-Limburg, Nijmegen ;38;Noord-Limburg                  ;29;Noord-Limburg                           ;41;Noord-Limburg                           ;   ;0;                ;0;                ;3;  10 000 - < 20 000 inwoners  ;4;Weinig stedelijk    ;13401;633
37;7;7;Bellingwedde                           ;Bellingwedde               ;18;Groningen       ;34;Groningen                 ;2;Winschoten-Veendam             ;1;Oost-Groningen                     ;10;Oost-Groningen                     ;100;Oost-Groningen                             ;3;Groninger Oldambt                       ;1;Groningen-Drenthe ;1;Groningen        ;1;Hulpverleningsdienst GGD Groningen;59;Winschoten               ;1;Groningen       ;2003;Oostelijke bouwstreek in Groningen      ;2;Veenkoloniën en Oldambt      ;1;Noord-Nederland;5;Winschoten            ; NL1;Noord-Nederland;NL11;Groningen    ;NL111;Oost-Groningen                     ;2;Oost-Groningen                  ;1;Groningen                ;20;Groningen    ;5;Leeuwarden      ;2;Oost Groningen         ;12;Groningse, Friese en Drentse zandgronden;1;Oost-Groningen                 ;1;Ommelanden                              ;1;Ommelanden                              ;021;0;                ;0;                ;2;  5 000 - < 10 000 inwoners   ;5;Niet stedelijk      ;9694;152
38;372;372;Bennebroek                             ;Bennebroek                 ;15;Haarlem         ;44;Kennemerland              ;22;Haarlem-Beverwijk-Velsen       ;21;Agglomeratie Haarlem               ;210;Agglomeratie Haarlem               ;2100;Agglomeratie Haarlem                       ;61;Overige gemeenten Zuid-Kennemerland     ;12;Kennemerland      ;13;Kennemerland     ;31;GGD Kennemerland                  ;49;Haarlem                  ;11;Haarlem         ;2708;Kennemerland                            ;7;Westelijk Holland            ;3;West-Nederland ;43;Haarlem               ; NL3;West-Nederland ;NL32;Noord-Holland;NL324;Agglomeratie Haarlem               ;15;Zuid-Noord-Holland              ;12;Kennemerland             ;27;Noord-Holland;4;Amsterdam       ;20;Zuidelijk Noord-Holland;17;Overig Nederland                        ;25;West-Kennnemerland             ;17;Zuid- en Midden-Kennemerland            ;21;Zuid-Kennemerland                       ;221;0;                ;11;Haarlem         ;2;  5 000 - < 10 000 inwoners   ;4;Weinig stedelijk    ;5145;656
39;491;491;Bergambacht                            ;Bergambacht                ;9;'s-Gravenhage   ;16;Hollands-Midden           ;33;Gouda                          ;28;Oost-Zuid-Holland                  ;280;Oost-Zuid-Holland                  ;2800;Oost-Zuid-Holland                          ;75;Krimpenerwaard                          ;16;Gouda             ;18;Midden Holland   ;45;GGD Midden-Holland                ;34;Gouda                    ;12;Leiden          ;2806;Krimpenerwaard en Oostelijk Rijnland    ;9;Hollands/Utrechts weidegebied;3;West-Nederland ;51;Gouda                 ; NL3;West-Nederland ;NL33;Zuid-Holland ;NL334;Oost-Zuid-Holland                  ;16;Noord-Zuid-Holland              ;16;Hollands Midden          ;28;Zuid-Holland ;3;'s-Gravenhage   ;21;Rijn-Gouwe             ;17;Overig Nederland                        ;27;Zuid-Holland-Oost              ;21;Rijnstreek/Midden-Holland/Alblasserwaard;29;Rijnstreek/Midden-Holland/Alblasserwaard;   ;0;                ;0;                ;2;  5 000 - < 10 000 inwoners   ;5;Niet stedelijk      ;9269;416
40;Bergeijk;1724;Bergeijk                               ;Bergeijk                   ;1;'s-Hertogenbosch;11;Zuid-Oost Noord-Brabant   ;40;Eindhoven-Helmond              ;36;Zuidoost-Noord-Brabant             ;360;Zuidoost-Noord-Brabant             ;3600;Zuidoost-Noord-Brabant                     ;116;Kempenland                              ;23;Eindhoven         ;25;Eindhoven        ;56;GGD Zuidoost-Brabant              ;2;Eindhoven                ;19;Eindhoven       ;3007;De Kempen                               ;13;Zuidelijk veehouderijgebied  ;4;Zuid-Nederland ;70;Eindhoven             ; NL4;Zuid-Nederland ;NL41;Noord-Brabant;NL414;Zuidoost-Noord-Brabant             ;22;Zuidoost-Noord-Brabant          ;22;Brabant-Zuidoost         ;30;Noord-Brabant;1;'s-Hertogenbosch;28;Zuidoost Brabant       ;13;West- en Midden-Brabant                 ;37;Zuidoost-Brabant               ;28;Helmond/Eindhoven                       ;39;Eindhoven e.o.                          ;401;0;                ;0;                ;3;  10 000 - < 20 000 inwoners  ;5;Niet stedelijk      ;18100;461
41;893;893;Bergen (L.)                            ;Bergen (L.)                ;4;Roermond        ;42;Noord- en Midden-Limburg  ;48;Venlo                          ;37;Noord-Limburg                      ;370;Noord-Limburg                      ;3700;Noord-Limburg                              ;120;Noord-Limburg                           ;24;Noord-Limburg     ;26;Noord-Limburg    ;59;GGD Noord- en Midden Limburg      ;13;Venlo                    ;20;Maastricht      ;3101;Noord-Limburg                           ;13;Zuidelijk veehouderijgebied  ;4;Zuid-Nederland ;76;Venlo                 ; NL4;Zuid-Nederland ;NL42;Limburg      ;NL421;Noord-Limburg                      ;23;Noord-Limburg                   ;23;Limburg-Noord            ;31;Limburg      ;1;'s-Hertogenbosch;29;Noord Limburg          ;14;O.-Brabant, N.- en M.-Limburg, Nijmegen ;38;Noord-Limburg                  ;29;Noord-Limburg                           ;41;Noord-Limburg                           ;   ;0;                ;0;                ;3;  10 000 - < 20 000 inwoners  ;5;Niet stedelijk      ;13576;293
