ID;BedrijfstakkenBranchesSBI2008;Perioden;NietSeizoengecorrigeerd_1;Seizoengecorrigeerd_2;NietSeizoengecorrigeerd_3;Seizoengecorrigeerd_4;NietSeizoengecorrigeerd_5;Seizoengecorrigeerd_6;NietSeizoengecorrigeerd_7;Seizoengecorrigeerd_8;NietSeizoengecorrigeerd_9;Seizoengecorrigeerd_10;NietSeizoengecorrigeerd_11;Seizoengecorrigeerd_12
1224;R-U Cultuur, recreatie, overige diensten;1997 3e kwartaal;61.5;69.8;56.0;62.6;5.7;6.1;19.4;18.2;11.3;10.5;33.7;28.3
1225;R-U Cultuur, recreatie, overige diensten;1997 4e kwartaal;72.0;69.5;63.0;63.0;6.1;6.1;16.5;18.5;10.2;10.6;25.6;28.6
1226;R-U Cultuur, recreatie, overige diensten;1998 1e kwartaal;61.4;70.4;55.1;64.3;5.8;6.2;16.5;18.5;11.5;10.7;29.1;28.0
1227;R-U Cultuur, recreatie, overige diensten;1998 2e kwartaal;89.4;70.2;83.7;64.5;7.0;6.2;21.7;18.5;9.5;10.7;25.2;27.9
1228;R-U Cultuur, recreatie, overige diensten;1998 3e kwartaal;62.9;71.1;58.8;65.3;6.0;6.3;19.8;18.5;11.6;10.7;32.8;27.6
1229;R-U Cultuur, recreatie, overige diensten;1998 4e kwartaal;73.5;71.3;66.1;66.4;6.4;6.4;16.8;18.9;10.5;10.9;24.8;27.8
1230;R-U Cultuur, recreatie, overige diensten;1999 1e kwartaal;61.0;69.9;55.5;64.5;6.1;6.5;17.0;18.8;12.1;11.2;29.8;28.5
1231;R-U Cultuur, recreatie, overige diensten;1999 2e kwartaal;88.6;69.4;84.1;64.6;7.4;6.5;22.6;19.1;10.1;11.3;26.1;28.8
1232;R-U Cultuur, recreatie, overige diensten;1999 3e kwartaal;61.8;69.7;59.0;65.2;6.2;6.6;20.8;19.3;12.2;11.4;34.3;28.9
1233;R-U Cultuur, recreatie, overige diensten;1999 4e kwartaal;72.3;70.9;65.8;66.9;6.6;6.7;17.3;19.8;11.0;11.4;25.6;28.9
1234;R-U Cultuur, recreatie, overige diensten;2000 1e kwartaal;65.3;74.0;59.3;69.5;6.6;7.0;18.4;21.0;12.3;11.4;30.2;29.4
1235;R-U Cultuur, recreatie, overige diensten;2000 2e kwartaal;90.5;70.7;86.1;66.4;7.7;6.8;23.9;20.3;10.3;11.6;27.0;29.8
1236;R-U Cultuur, recreatie, overige diensten;2000 3e kwartaal;63.9;71.9;61.8;67.9;6.6;7.0;22.7;21.0;12.5;11.7;35.8;30.2
1237;R-U Cultuur, recreatie, overige diensten;2000 4e kwartaal;73.2;72.4;67.7;68.0;6.8;7.0;18.8;20.9;11.3;11.7;27.0;30.0
1238;R-U Cultuur, recreatie, overige diensten;2001 1e kwartaal;65.4;73.3;59.2;68.6;6.6;7.0;18.5;20.9;12.2;11.5;30.5;29.7
1239;R-U Cultuur, recreatie, overige diensten;2001 2e kwartaal;93.0;72.1;88.0;67.3;7.8;6.8;24.3;20.5;10.1;11.4;26.9;29.6
1240;R-U Cultuur, recreatie, overige diensten;2001 3e kwartaal;66.3;75.2;63.5;70.3;6.6;7.0;22.8;21.4;12.0;11.3;35.0;29.6
1241;R-U Cultuur, recreatie, overige diensten;2001 4e kwartaal;73.7;73.8;67.8;69.2;6.6;6.8;18.3;20.6;10.9;11.2;26.3;29.1
1242;R-U Cultuur, recreatie, overige diensten;2002 1e kwartaal;66.5;74.5;60.0;69.0;6.6;6.9;19.5;21.7;12.0;11.2;31.6;30.7
1243;R-U Cultuur, recreatie, overige diensten;2002 2e kwartaal;98.3;76.2;93.2;71.3;8.1;7.0;26.4;22.2;9.9;11.2;27.6;30.3
1244;R-U Cultuur, recreatie, overige diensten;2002 3e kwartaal;64.9;74.3;62.0;69.7;6.4;6.9;22.7;21.9;11.9;11.2;35.7;30.6
1245;R-U Cultuur, recreatie, overige diensten;2002 4e kwartaal;76.9;77.0;70.3;71.8;6.9;7.0;19.8;22.1;10.8;11.0;27.4;30.1
1246;R-U Cultuur, recreatie, overige diensten;2003 1e kwartaal;70.9;78.4;65.0;74.2;6.7;7.1;20.2;22.7;11.5;10.9;30.3;29.9
1247;R-U Cultuur, recreatie, overige diensten;2003 2e kwartaal;103.6;81.2;100.6;77.7;8.3;7.2;27.6;23.3;9.7;10.7;26.7;29.3
1248;R-U Cultuur, recreatie, overige diensten;2003 3e kwartaal;69.2;79.4;68.0;76.7;6.6;7.2;24.1;23.3;11.6;10.9;34.5;29.6
1249;R-U Cultuur, recreatie, overige diensten;2003 4e kwartaal;79.4;79.2;76.0;76.9;7.1;7.3;21.3;23.4;10.9;11.1;27.4;29.7
1250;R-U Cultuur, recreatie, overige diensten;2004 1e kwartaal;73.8;80.4;68.7;77.4;7.0;7.4;20.9;23.7;11.5;11.1;29.7;29.8
1251;R-U Cultuur, recreatie, overige diensten;2004 2e kwartaal;100.6;80.9;99.1;78.1;8.2;7.2;27.6;23.1;9.9;10.7;27.1;28.8
1252;R-U Cultuur, recreatie, overige diensten;2004 3e kwartaal;74.2;84.3;73.4;81.9;6.8;7.3;24.6;23.5;11.0;10.5;32.7;28.0
1253;R-U Cultuur, recreatie, overige diensten;2004 4e kwartaal;84.1;84.3;79.1;80.3;7.3;7.4;21.5;23.7;10.5;10.6;26.5;28.8
1254;R-U Cultuur, recreatie, overige diensten;2005 1e kwartaal;74.1;79.0;70.2;77.3;6.8;7.2;20.9;23.5;11.1;10.9;29.0;29.7
1255;R-U Cultuur, recreatie, overige diensten;2005 2e kwartaal;101.4;84.6;99.6;82.8;8.2;7.2;27.5;23.6;9.7;10.3;26.8;27.9
1256;R-U Cultuur, recreatie, overige diensten;2005 3e kwartaal;72.4;82.3;71.4;79.6;6.8;7.3;24.9;24.0;11.3;10.7;33.9;29.4
1257;R-U Cultuur, recreatie, overige diensten;2005 4e kwartaal;86.8;85.3;84.9;84.2;7.4;7.5;22.8;24.4;10.3;10.5;26.1;28.3
1258;R-U Cultuur, recreatie, overige diensten;2006 1e kwartaal;80.5;84.6;75.2;82.9;7.0;7.3;20.6;24.1;10.5;10.5;26.6;28.4
1259;R-U Cultuur, recreatie, overige diensten;2006 2e kwartaal;88.4;77.0;87.6;75.4;8.4;7.4;28.6;24.4;11.5;11.6;31.8;31.6
1260;R-U Cultuur, recreatie, overige diensten;2006 3e kwartaal;75.1;83.8;76.0;82.6;6.9;7.5;25.8;24.5;11.1;10.7;33.1;29.0
1261;R-U Cultuur, recreatie, overige diensten;2006 4e kwartaal;85.2;83.6;83.4;81.9;7.5;7.5;23.5;24.7;10.6;10.8;27.4;29.4
1262;R-U Cultuur, recreatie, overige diensten;2007 1e kwartaal;81.9;84.8;77.5;84.3;7.1;7.5;21.3;24.7;10.6;10.7;26.7;28.6
1263;R-U Cultuur, recreatie, overige diensten;2007 2e kwartaal;94.4;84.3;95.6;84.1;8.5;7.6;29.0;24.7;10.9;10.8;29.5;28.7
1264;R-U Cultuur, recreatie, overige diensten;2007 3e kwartaal;80.1;88.4;81.8;87.7;7.1;7.7;26.3;25.1;10.7;10.4;31.4;27.9
1265;R-U Cultuur, recreatie, overige diensten;2007 4e kwartaal;89.4;86.9;88.0;86.9;7.6;7.6;23.5;24.9;10.3;10.5;26.0;28.0
1266;R-U Cultuur, recreatie, overige diensten;2008 1e kwartaal;85.4;88.3;80.9;86.8;7.2;7.6;21.8;24.9;10.3;10.4;26.2;28.0
1267;R-U Cultuur, recreatie, overige diensten;2008 2e kwartaal;99.5;89.9;99.6;88.6;8.7;7.7;29.3;25.2;10.6;10.4;28.6;27.8
1268;R-U Cultuur, recreatie, overige diensten;2008 3e kwartaal;83.5;92.5;85.6;93.2;7.2;7.8;26.5;25.6;10.5;10.2;30.2;26.8
1269;R-U Cultuur, recreatie, overige diensten;2008 4e kwartaal;97.2;94.1;96.3;94.0;7.8;7.8;24.4;25.7;9.7;10.0;24.7;26.7
1270;R-U Cultuur, recreatie, overige diensten;2009 1e kwartaal;94.6;96.2;90.5;95.6;7.5;7.9;22.5;25.6;9.6;9.9;24.2;26.1
1271;R-U Cultuur, recreatie, overige diensten;2009 2e kwartaal;107.1;97.0;110.6;97.4;8.9;8.0;30.5;25.9;10.1;9.9;26.9;25.9
1272;R-U Cultuur, recreatie, overige diensten;2009 3e kwartaal;87.9;97.6;88.8;97.3;7.4;8.0;26.9;26.2;10.3;9.9;29.6;26.3
1273;R-U Cultuur, recreatie, overige diensten;2009 4e kwartaal;100.8;98.1;99.6;98.9;8.1;8.0;24.8;26.4;9.7;9.9;24.3;26.0
1274;R-U Cultuur, recreatie, overige diensten;2010 1e kwartaal;97.4;98.8;96.1;100.5;7.7;8.1;23.4;26.5;9.5;9.9;23.7;25.7
1275;R-U Cultuur, recreatie, overige diensten;2010 2e kwartaal;109.5;99.3;113.0;99.0;9.1;8.1;31.5;26.4;10.0;9.9;27.2;26.0
1276;R-U Cultuur, recreatie, overige diensten;2010 3e kwartaal;90.1;100.2;91.2;100.6;7.6;8.2;26.9;26.4;10.2;9.9;28.7;25.6
1277;R-U Cultuur, recreatie, overige diensten;2010 4e kwartaal;103.0;101.7;99.7;99.8;8.3;8.3;24.9;26.8;9.8;9.8;24.3;26.2
1278;R-U Cultuur, recreatie, overige diensten;2011 1e kwartaal;101.2;101.1;98.1;103.1;7.8;8.2;23.6;27.0;9.3;9.8;23.4;25.6
1279;R-U Cultuur, recreatie, overige diensten;2011 2e kwartaal;111.2;101.3;115.8;102.9;9.2;8.2;31.8;27.1;10.0;9.8;26.7;25.7
1280;R-U Cultuur, recreatie, overige diensten;2011 3e kwartaal;92.3;102.6;92.2;102.0;7.6;8.3;27.3;27.0;10.0;9.7;28.9;25.8
1281;R-U Cultuur, recreatie, overige diensten;2011 4e kwartaal;105.0;102.6;104.1;102.3;8.4;8.3;26.2;27.2;9.7;9.8;24.5;25.9
1282;R-U Cultuur, recreatie, overige diensten;2012 1e kwartaal;103.2;103.6;99.0;104.3;7.9;8.4;23.7;27.5;9.3;9.7;23.3;25.7
1283;R-U Cultuur, recreatie, overige diensten;2012 2e kwartaal;114.3;104.2;117.0;104.4;9.4;8.4;32.4;27.7;10.0;9.7;26.9;25.9
1284;R-U Cultuur, recreatie, overige diensten;2012 3e kwartaal;93.6;104.4;96.4;105.8;7.8;8.4;28.7;28.0;10.1;9.8;29.0;25.8
1285;R-U Cultuur, recreatie, overige diensten;2012 4e kwartaal;107.3;105.0;109.7;107.6;8.5;8.5;27.4;28.4;9.6;9.7;24.3;25.7
1286;R-U Cultuur, recreatie, overige diensten;2013 1e kwartaal;109.0;108.9;106.3;110.6;8.3;8.7;25.1;28.4;9.2;9.7;23.0;25.0
1287;R-U Cultuur, recreatie, overige diensten;2013 2e kwartaal;118.0;107.6;122.2;109.6;9.7;8.6;32.5;28.1;9.9;9.7;25.9;25.0
1288;R-U Cultuur, recreatie, overige diensten;2013 3e kwartaal;95.0;107.1;98.5;108.7;8.0;8.6;28.8;28.5;10.2;9.7;28.5;25.6
1289;R-U Cultuur, recreatie, overige diensten;2013 4e kwartaal;110.2;107.4;113.3;111.6;8.6;8.6;27.1;28.2;9.5;9.6;23.3;24.6
1290;R-U Cultuur, recreatie, overige diensten;2014 1e kwartaal;109.6;110.5;105.2;110.2;8.3;8.8;25.3;28.7;9.2;9.6;23.5;25.4
1291;R-U Cultuur, recreatie, overige diensten;2014 2e kwartaal;119.7;110.8;123.7;111.0;9.8;8.7;33.0;28.6;9.9;9.5;26.0;25.1
1292;R-U Cultuur, recreatie, overige diensten;2014 3e kwartaal;101.1;112.0;102.3;112.7;8.2;8.8;29.0;28.7;9.8;9.5;27.6;24.8
1293;R-U Cultuur, recreatie, overige diensten;2014 4e kwartaal;116.1;112.4;119.3;116.8;9.0;9.0;28.3;29.4;9.4;9.6;23.1;24.6
1294;R-U Cultuur, recreatie, overige diensten;2015 1e kwartaal;104.1;107.0;99.7;105.6;8.3;8.7;25.4;28.7;9.6;9.8;24.8;26.5
1295;R-U Cultuur, recreatie, overige diensten;2015 2e kwartaal;118.5;108.2;124.7;111.1;9.8;8.8;33.7;28.8;10.0;9.8;26.3;25.3
1296;R-U Cultuur, recreatie, overige diensten;2015 3e kwartaal;99.8;109.9;104.7;113.8;8.2;8.9;29.8;29.4;10.0;9.7;27.7;25.2
1297;R-U Cultuur, recreatie, overige diensten;2015 4e kwartaal;114.1;109.9;114.8;113.1;9.0;8.9;27.8;29.2;9.5;9.7;23.5;25.2
1298;R-U Cultuur, recreatie, overige diensten;2016 1e kwartaal;107.4;110.2;106.5;112.7;8.4;8.9;26.1;29.3;9.5;9.7;23.8;25.4
1299;R-U Cultuur, recreatie, overige diensten;2016 2e kwartaal;121.1;110.7;125.5;113.7;10.0;9.0;33.3;29.2;10.0;9.8;25.8;25.1
1300;R-U Cultuur, recreatie, overige diensten;2016 3e kwartaal;100.6;110.3;105.3;113.6;8.4;9.0;29.9;29.4;10.1;9.9;27.7;25.3
1301;R-U Cultuur, recreatie, overige diensten;2016 4e kwartaal;113.6;110.6;113.8;111.5;9.2;9.1;28.5;29.5;9.8;9.9;24.4;25.8
1302;R-U Cultuur, recreatie, overige diensten;2017 1e kwartaal;109.0;111.1;105.6;113.8;8.6;9.1;25.6;29.6;9.6;9.9;23.6;25.4
1303;R-U Cultuur, recreatie, overige diensten;2017 2e kwartaal;121.3;110.9;127.7;113.9;10.2;9.2;34.2;29.6;10.2;10.0;26.1;25.3
1304;R-U Cultuur, recreatie, overige diensten;2017 3e kwartaal;102.1;111.8;107.6;114.8;8.6;9.3;30.5;29.6;10.2;10.0;27.6;25.2
