ID;Geslacht;Persoonskenmerken;GeboortelandOuders;Herkomstland;RegioS;Perioden;BeroepsEnNietBeroepsbevolking_1;WerkzameBeroepsbevolking_2;NettoArbeidsparticipatie_3;Werknemer_4;WerknemerMetVasteArbeidsrelatie_5;WerknemerMetFlexibeleArbeidsrelatie_6;Zelfstandige_7;ZelfstandigeZonderPersoneelZzp_8;ZelfstMetPersoneelEnMeewGezinslid_9
8229;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Zeewolde;2023;14270;11140;78.0;82.0;56.0;26.0;18.0;14.0;4.0
8230;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Zeist;2014;32640;21420;66.0;81.0;58.0;23.0;19.0;16.0;3.0
8231;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Zeist;2015;32750;21630;66.0;80.0;56.0;24.0;20.0;16.0;4.0
8232;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Zeist;2016;33080;21930;66.0;80.0;55.0;25.0;20.0;16.0;4.0
8233;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Zeist;2017;33240;22350;67.0;81.0;55.0;26.0;19.0;16.0;3.0
8234;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Zeist;2018;33600;22980;68.0;81.0;54.0;26.0;19.0;16.0;3.0
8235;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Zeist;2019;33930;23500;69.0;80.0;54.0;26.0;20.0;17.0;3.0
8236;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Zeist;2020;34230;23620;69.0;80.0;57.0;24.0;20.0;17.0;3.0
8237;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Zeist;2021;34320;24070;70.0;80.0;57.0;23.0;20.0;17.0;3.0
8238;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Zeist;2022;34190;24580;72.0;80.0;56.0;24.0;20.0;17.0;3.0
8239;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Zeist;2023;33900;24650;73.0;80.0;57.0;23.0;20.0;17.0;3.0
8240;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Zevenaar;2014;27780;18110;65.0;85.0;61.0;25.0;15.0;11.0;4.0
8241;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Zevenaar;2015;27680;18050;65.0;85.0;59.0;26.0;15.0;11.0;4.0
8242;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Zevenaar;2016;27720;18090;65.0;85.0;58.0;27.0;15.0;11.0;4.0
8243;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Zevenaar;2017;27730;18420;66.0;85.0;57.0;28.0;15.0;11.0;4.0
8244;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Zevenaar;2018;27740;18750;68.0;86.0;57.0;29.0;14.0;10.0;4.0
8245;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Zevenaar;2019;27690;18980;69.0;86.0;58.0;28.0;14.0;10.0;4.0
8246;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Zevenaar;2020;27830;19010;68.0;86.0;61.0;25.0;14.0;10.0;4.0
8247;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Zevenaar;2021;27940;19440;70.0;86.0;60.0;26.0;14.0;11.0;3.0
8248;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Zevenaar;2022;27900;19820;71.0;86.0;59.0;27.0;14.0;11.0;3.0
8249;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Zevenaar;2023;27680;19900;72.0;86.0;60.0;26.0;14.0;11.0;3.0
8250;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Zoetermeer;2014;65570;44620;68.0;89.0;64.0;26.0;11.0;9.0;2.0
8251;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Zoetermeer;2015;65290;44470;68.0;89.0;63.0;26.0;11.0;9.0;2.0
8252;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Zoetermeer;2016;65070;44490;68.0;89.0;62.0;27.0;11.0;9.0;2.0
8253;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Zoetermeer;2017;64640;44560;69.0;89.0;61.0;28.0;11.0;9.0;2.0
8254;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Zoetermeer;2018;64110;44630;70.0;89.0;61.0;27.0;11.0;9.0;2.0
8255;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Zoetermeer;2019;63440;44530;70.0;89.0;62.0;27.0;11.0;9.0;2.0
8256;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Zoetermeer;2020;62640;43460;69.0;89.0;65.0;23.0;11.0;9.0;2.0
8257;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Zoetermeer;2021;61600;42900;70.0;88.0;65.0;23.0;12.0;10.0;2.0
8258;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Zoetermeer;2022;60260;42780;71.0;88.0;64.0;24.0;12.0;10.0;2.0
8259;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Zoetermeer;2023;59220;42350;72.0;88.0;64.0;24.0;12.0;10.0;2.0
8260;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Zoeterwoude;2014;5290;3820;72.0;84.0;61.0;23.0;16.0;12.0;4.0
8261;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Zoeterwoude;2015;5280;3800;72.0;84.0;59.0;24.0;16.0;12.0;4.0
8262;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Zoeterwoude;2016;5300;3860;73.0;84.0;59.0;25.0;16.0;12.0;4.0
8263;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Zoeterwoude;2017;5370;3950;74.0;84.0;59.0;25.0;16.0;12.0;4.0
8264;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Zoeterwoude;2018;5340;3990;75.0;84.0;60.0;24.0;16.0;12.0;4.0
8265;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Zoeterwoude;2019;5320;4050;76.0;84.0;59.0;24.0;16.0;13.0;3.0
8266;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Zoeterwoude;2020;5400;4110;76.0;83.0;62.0;21.0;17.0;13.0;4.0
8267;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Zoeterwoude;2021;5590;4310;77.0;83.0;63.0;20.0;17.0;13.0;4.0
8268;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Zoeterwoude;2022;5660;4440;78.0;83.0;62.0;22.0;17.0;13.0;4.0
8269;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Zoeterwoude;2023;5680;4490;79.0;83.0;62.0;21.0;17.0;14.0;3.0
8270;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Zuidplas;2014;25870;18370;71.0;82.0;58.0;24.0;18.0;13.0;5.0
8271;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Zuidplas;2015;25770;18360;71.0;82.0;57.0;25.0;18.0;13.0;5.0
8272;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Zuidplas;2016;25840;18580;72.0;82.0;57.0;25.0;18.0;13.0;5.0
8273;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Zuidplas;2017;25860;18790;73.0;82.0;57.0;26.0;18.0;13.0;5.0
8274;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Zuidplas;2018;25990;19150;74.0;82.0;56.0;26.0;18.0;13.0;5.0
8275;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Zuidplas;2019;26300;19650;75.0;83.0;57.0;26.0;17.0;13.0;4.0
8276;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Zuidplas;2020;26630;19910;75.0;83.0;61.0;22.0;17.0;13.0;4.0
8277;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Zuidplas;2021;26790;20210;75.0;83.0;61.0;22.0;17.0;13.0;4.0
8278;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Zuidplas;2022;26790;20630;77.0;83.0;60.0;23.0;17.0;13.0;4.0
8279;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Zuidplas;2023;26940;20940;78.0;83.0;60.0;23.0;17.0;13.0;4.0
8280;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Zundert;2014;13680;9610;70.0;79.0;56.0;23.0;21.0;14.0;7.0
8281;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Zundert;2015;13630;9650;71.0;78.0;55.0;23.0;22.0;14.0;8.0
8282;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Zundert;2016;13690;9750;71.0;78.0;55.0;23.0;22.0;14.0;8.0
8283;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Zundert;2017;13770;9920;72.0;79.0;55.0;24.0;21.0;14.0;7.0
8284;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Zundert;2018;13800;10100;73.0;79.0;54.0;25.0;21.0;14.0;7.0
8285;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Zundert;2019;13880;10270;74.0;79.0;54.0;25.0;21.0;14.0;7.0
8286;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Zundert;2020;13850;10230;74.0;79.0;58.0;21.0;21.0;15.0;6.0
8287;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Zundert;2021;13870;10350;75.0;79.0;58.0;21.0;21.0;15.0;6.0
8288;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Zundert;2022;13770;10400;76.0;78.0;57.0;21.0;22.0;16.0;6.0
8289;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Zundert;2023;13710;10410;76.0;78.0;58.0;20.0;22.0;16.0;6.0
8290;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Zutphen;2014;28820;18480;64.0;85.0;61.0;24.0;15.0;12.0;3.0
8291;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Zutphen;2015;28900;18400;64.0;85.0;59.0;26.0;15.0;13.0;2.0
8292;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Zutphen;2016;29040;18490;64.0;84.0;58.0;27.0;16.0;13.0;3.0
8293;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Zutphen;2017;29000;18690;64.0;84.0;57.0;28.0;16.0;13.0;3.0
8294;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Zutphen;2018;29170;19040;65.0;84.0;56.0;29.0;16.0;13.0;3.0
8295;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Zutphen;2019;29070;19350;67.0;85.0;56.0;29.0;15.0;13.0;2.0
8296;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Zutphen;2020;29080;19250;66.0;85.0;58.0;26.0;15.0;13.0;2.0
8297;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Zutphen;2021;29090;19470;67.0;84.0;58.0;27.0;16.0;13.0;3.0
8298;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Zutphen;2022;28990;19820;68.0;84.0;57.0;27.0;16.0;13.0;3.0
8299;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Zutphen;2023;28930;20020;69.0;84.0;58.0;26.0;16.0;13.0;3.0
8300;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Zwartewaterland;2014;15010;10550;70.0;83.0;56.0;27.0;17.0;12.0;5.0
8301;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Zwartewaterland;2015;15040;10640;71.0;83.0;54.0;29.0;17.0;12.0;5.0
8302;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Zwartewaterland;2016;15120;10850;72.0;83.0;52.0;31.0;17.0;12.0;5.0
8303;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Zwartewaterland;2017;15190;11120;73.0;84.0;54.0;30.0;16.0;11.0;5.0
8304;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Zwartewaterland;2018;15230;11330;74.0;84.0;54.0;30.0;16.0;11.0;5.0
8305;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Zwartewaterland;2019;15240;11560;76.0;84.0;55.0;29.0;16.0;11.0;5.0
8306;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Zwartewaterland;2020;15280;11610;76.0;84.0;59.0;25.0;16.0;11.0;5.0
8307;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Zwartewaterland;2021;15320;11810;77.0;84.0;59.0;25.0;16.0;11.0;5.0
8308;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Zwartewaterland;2022;15310;11970;78.0;83.0;59.0;25.0;17.0;12.0;5.0
8309;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Zwartewaterland;2023;15290;12050;79.0;84.0;60.0;24.0;16.0;12.0;4.0
8310;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Zwijndrecht;2014;26040;17110;66.0;87.0;62.0;25.0;13.0;10.0;3.0
8311;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Zwijndrecht;2015;25900;17010;66.0;87.0;61.0;26.0;13.0;10.0;3.0
8312;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Zwijndrecht;2016;25620;16930;66.0;87.0;61.0;26.0;13.0;10.0;3.0
8313;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Zwijndrecht;2017;25320;16930;67.0;87.0;60.0;27.0;13.0;10.0;3.0
8314;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Zwijndrecht;2018;25020;16990;68.0;87.0;60.0;27.0;13.0;10.0;3.0
8315;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Zwijndrecht;2019;24760;17120;69.0;87.0;60.0;27.0;13.0;10.0;3.0
8316;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Zwijndrecht;2020;24550;16920;69.0;87.0;64.0;23.0;13.0;10.0;3.0
8317;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Zwijndrecht;2021;24230;16840;70.0;87.0;64.0;24.0;13.0;10.0;3.0
8318;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Zwijndrecht;2022;23660;16830;71.0;87.0;63.0;24.0;13.0;10.0;3.0
8319;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Zwijndrecht;2023;23240;16760;72.0;87.0;63.0;24.0;13.0;10.0;3.0
8320;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Zwolle;2014;75620;53890;71.0;88.0;60.0;28.0;12.0;9.0;3.0
8321;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Zwolle;2015;76070;54310;71.0;88.0;58.0;30.0;12.0;10.0;2.0
8322;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Zwolle;2016;76690;54950;72.0;88.0;56.0;31.0;12.0;10.0;2.0
8323;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Zwolle;2017;76960;55800;73.0;88.0;56.0;31.0;12.0;10.0;2.0
8324;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Zwolle;2018;77330;56880;74.0;88.0;56.0;31.0;12.0;10.0;2.0
8325;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Zwolle;2019;78010;58000;74.0;87.0;57.0;31.0;13.0;10.0;3.0
8326;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Zwolle;2020;78480;57960;74.0;87.0;60.0;28.0;13.0;10.0;3.0
8327;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Zwolle;2021;78810;59060;75.0;87.0;59.0;28.0;13.0;10.0;3.0
8328;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Zwolle;2022;78640;60120;76.0;87.0;59.0;28.0;13.0;10.0;3.0
8329;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Zwolle;2023;78450;60270;77.0;87.0;59.0;28.0;13.0;11.0;2.0
8330;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Groningen (AM);2014;479200;304380;64.0;85.0;56.0;29.0;15.0;12.0;3.0
8331;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Groningen (AM);2015;478030;304620;64.0;85.0;54.0;30.0;15.0;12.0;3.0
8332;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Groningen (AM);2016;477670;306550;64.0;85.0;53.0;31.0;15.0;12.0;3.0
8333;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Groningen (AM);2017;476240;310220;65.0;85.0;53.0;32.0;15.0;12.0;3.0
8334;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Groningen (AM);2018;474690;314400;66.0;85.0;53.0;32.0;15.0;12.0;3.0
8335;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Groningen (AM);2019;472800;317920;67.0;85.0;54.0;31.0;15.0;12.0;3.0
8336;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Groningen (AM);2020;470900;315310;67.0;85.0;58.0;27.0;15.0;12.0;3.0
8337;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Groningen (AM);2021;468770;319100;68.0;85.0;57.0;28.0;15.0;12.0;3.0
8338;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Groningen (AM);2022;464580;323740;70.0;85.0;57.0;29.0;15.0;12.0;3.0
8339;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Groningen (AM);2023;462120;325360;70.0;85.0;57.0;28.0;15.0;12.0;3.0
8340;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Friesland (AM);2014;431230;280040;65.0;81.0;54.0;27.0;19.0;14.0;5.0
8341;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Friesland (AM);2015;430280;281410;65.0;81.0;53.0;28.0;19.0;14.0;5.0
8342;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Friesland (AM);2016;430270;284140;66.0;81.0;53.0;29.0;19.0;14.0;5.0
8343;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Friesland (AM);2017;429740;288200;67.0;82.0;53.0;29.0;18.0;14.0;4.0
8344;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Friesland (AM);2018;429260;293230;68.0;82.0;52.0;29.0;18.0;14.0;4.0
8345;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Friesland (AM);2019;428580;297250;69.0;82.0;53.0;29.0;18.0;14.0;4.0
8346;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Friesland (AM);2020;427830;295200;69.0;82.0;57.0;25.0;18.0;14.0;4.0
8347;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Friesland (AM);2021;426870;299090;70.0;82.0;57.0;25.0;18.0;14.0;4.0
8348;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Friesland (AM);2022;424810;304510;72.0;82.0;56.0;26.0;18.0;14.0;4.0
8349;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Friesland (AM);2023;422620;305650;72.0;82.0;57.0;25.0;18.0;14.0;4.0
8350;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Drenthe (AM);2014;188500;120060;64.0;84.0;57.0;27.0;16.0;12.0;4.0
8351;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Drenthe (AM);2015;188060;120230;64.0;83.0;55.0;28.0;17.0;12.0;5.0
8352;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Drenthe (AM);2016;188080;121160;64.0;83.0;54.0;30.0;17.0;12.0;5.0
8353;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Drenthe (AM);2017;187820;123000;65.0;84.0;53.0;31.0;16.0;12.0;4.0
8354;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Drenthe (AM);2018;187690;125280;67.0;84.0;53.0;31.0;16.0;12.0;4.0
8355;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Drenthe (AM);2019;187510;126920;68.0;84.0;53.0;31.0;16.0;12.0;4.0
8356;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Drenthe (AM);2020;187110;125850;67.0;84.0;58.0;26.0;16.0;12.0;4.0
8357;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Drenthe (AM);2021;186820;127230;68.0;84.0;58.0;26.0;16.0;12.0;4.0
8358;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Drenthe (AM);2022;185990;129480;70.0;84.0;57.0;27.0;16.0;12.0;4.0
8359;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Drenthe (AM);2023;184800;129730;70.0;84.0;58.0;26.0;16.0;12.0;4.0
8360;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Twente (AM);2014;379150;254370;67.0;85.0;58.0;27.0;15.0;11.0;4.0
8361;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Twente (AM);2015;378670;255670;68.0;85.0;56.0;29.0;15.0;11.0;4.0
8362;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Twente (AM);2016;378890;257620;68.0;85.0;56.0;30.0;15.0;11.0;4.0
8363;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Twente (AM);2017;378800;261540;69.0;85.0;55.0;30.0;15.0;11.0;4.0
8364;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Twente (AM);2018;378720;265850;70.0;85.0;55.0;30.0;15.0;10.0;5.0
8365;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Twente (AM);2019;378440;269280;71.0;86.0;55.0;30.0;14.0;10.0;4.0
8366;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Twente (AM);2020;377940;267630;71.0;86.0;60.0;26.0;14.0;10.0;4.0
8367;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Twente (AM);2021;376800;270660;72.0;86.0;59.0;26.0;14.0;10.0;4.0
8368;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Twente (AM);2022;374880;275600;74.0;86.0;59.0;27.0;14.0;11.0;3.0
8369;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Twente (AM);2023;372700;276620;74.0;86.0;60.0;26.0;14.0;11.0;3.0
8370;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Veluwe Stedendriehoek (AM);2014;339750;229600;68.0;84.0;60.0;24.0;16.0;12.0;4.0
8371;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Veluwe Stedendriehoek (AM);2015;339900;230200;68.0;84.0;58.0;25.0;16.0;12.0;4.0
8372;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Veluwe Stedendriehoek (AM);2016;341610;232570;68.0;84.0;57.0;26.0;16.0;12.0;4.0
8373;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Veluwe Stedendriehoek (AM);2017;342450;236170;69.0;84.0;57.0;27.0;16.0;12.0;4.0
8374;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Veluwe Stedendriehoek (AM);2018;343290;240340;70.0;84.0;56.0;28.0;16.0;12.0;4.0
8375;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Veluwe Stedendriehoek (AM);2019;343680;244170;71.0;84.0;56.0;28.0;16.0;13.0;3.0
8376;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Veluwe Stedendriehoek (AM);2020;344670;243420;71.0;84.0;59.0;25.0;16.0;13.0;3.0
8377;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Veluwe Stedendriehoek (AM);2021;344830;246540;71.0;84.0;59.0;25.0;16.0;13.0;3.0
8378;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Veluwe Stedendriehoek (AM);2022;342960;250550;73.0;83.0;58.0;25.0;17.0;13.0;4.0
8379;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Veluwe Stedendriehoek (AM);2023;341640;251740;74.0;83.0;59.0;25.0;17.0;13.0;4.0
8380;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Midden-Gelderland (AM);2014;229010;153160;67.0;86.0;60.0;26.0;14.0;11.0;3.0
8381;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Midden-Gelderland (AM);2015;229150;153940;67.0;85.0;58.0;28.0;15.0;11.0;4.0
8382;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Midden-Gelderland (AM);2016;230030;155350;68.0;85.0;57.0;28.0;15.0;11.0;4.0
8383;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Midden-Gelderland (AM);2017;230430;157920;69.0;85.0;57.0;29.0;15.0;11.0;4.0
8384;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Midden-Gelderland (AM);2018;230640;160320;70.0;86.0;56.0;29.0;14.0;11.0;3.0
8385;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Midden-Gelderland (AM);2019;230790;162590;70.0;86.0;57.0;29.0;14.0;11.0;3.0
8386;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Midden-Gelderland (AM);2020;230780;161330;70.0;85.0;60.0;26.0;15.0;11.0;4.0
8387;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Midden-Gelderland (AM);2021;230410;163080;71.0;85.0;59.0;26.0;15.0;12.0;3.0
8388;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Midden-Gelderland (AM);2022;228780;165900;73.0;85.0;59.0;27.0;15.0;12.0;3.0
8389;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Midden-Gelderland (AM);2023;226890;165850;73.0;85.0;59.0;26.0;15.0;12.0;3.0
8390;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Rijk van Nijmegen (AM);2014;192260;130180;68.0;86.0;56.0;29.0;14.0;11.0;3.0
8391;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Rijk van Nijmegen (AM);2015;193420;131510;68.0;86.0;54.0;32.0;14.0;11.0;3.0
8392;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Rijk van Nijmegen (AM);2016;194480;133190;68.0;86.0;54.0;32.0;14.0;11.0;3.0
8393;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Rijk van Nijmegen (AM);2017;195130;135510;69.0;85.0;53.0;32.0;15.0;11.0;4.0
8394;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Rijk van Nijmegen (AM);2018;195960;137770;70.0;85.0;53.0;32.0;15.0;11.0;4.0
8395;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Rijk van Nijmegen (AM);2019;195880;139550;71.0;85.0;53.0;32.0;15.0;12.0;3.0
8396;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Rijk van Nijmegen (AM);2020;195800;138820;71.0;85.0;57.0;28.0;15.0;12.0;3.0
8397;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Rijk van Nijmegen (AM);2021;195370;140420;72.0;85.0;57.0;29.0;15.0;12.0;3.0
8398;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Rijk van Nijmegen (AM);2022;194780;142710;73.0;85.0;56.0;29.0;15.0;12.0;3.0
8399;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Rijk van Nijmegen (AM);2023;195310;144390;74.0;85.0;56.0;29.0;15.0;12.0;3.0
8400;Totaal mannen en vrouwen;Totaal personen;Totaal;Nederland;Achterhoek (AM);2014;196000;133630;68.0;83.0;60.0;23.0;17.0;13.0;4.0
