ID;PrognoseInterval;Generatie;Perioden;Allochtonen_1;TotaalNietWesters_2;Afrika_3;Azie_4;LatijnsAmerika_5;Marokko_6;NederlandseAntillenEnAruba_7;Suriname_8;Turkije_9;TotaalWesters_10;Indonesie_11;Overig_12
531;Bovengrens  95% prognose-interval;Totaal 1e en 2e generatie;2032;7058155;4586516;892779;1642481;281194;781619;382546;546062;763820;2474480;407103;2340672
532;Bovengrens  95% prognose-interval;Totaal 1e en 2e generatie;2033;7181491;4681142;918583;1692220;289925;798066;391405;553491;779538;2503427;405406;2383843
533;Bovengrens  95% prognose-interval;Totaal 1e en 2e generatie;2034;7303506;4772016;944562;1748362;297645;815223;400459;561106;794771;2533010;404602;2438370
534;Bovengrens  95% prognose-interval;Totaal 1e en 2e generatie;2035;7432276;4871081;969745;1803760;308218;831974;408629;567999;809603;2554754;403348;2496675
535;Bovengrens  95% prognose-interval;Totaal 1e en 2e generatie;2036;7539601;4970775;993241;1858738;317652;847744;417475;574352;823448;2586834;401741;2543611
536;Bovengrens  95% prognose-interval;Totaal 1e en 2e generatie;2037;7658812;5069686;1016629;1906344;324143;863388;424557;580700;838360;2608068;399752;2577632
537;Bovengrens  95% prognose-interval;Totaal 1e en 2e generatie;2038;7786047;5187494;1042440;1967001;329936;880526;431687;586766;858414;2638975;398031;2608837
538;Bovengrens  95% prognose-interval;Totaal 1e en 2e generatie;2039;7911611;5299563;1066565;2018798;338061;897483;440285;594242;875203;2667958;395925;2640119
539;Bovengrens  95% prognose-interval;Totaal 1e en 2e generatie;2040;8046300;5403067;1088193;2072919;346207;913740;445367;602648;889780;2693903;393031;2690545
540;Bovengrens  95% prognose-interval;Totaal 1e en 2e generatie;2041;8170143;5505075;1109496;2126112;355715;931269;450841;609498;903028;2724282;390739;2727125
541;Bovengrens  95% prognose-interval;Totaal 1e en 2e generatie;2042;8322940;5609377;1128778;2179907;366681;950546;458066;616819;921376;2752925;388578;2769436
542;Bovengrens  95% prognose-interval;Totaal 1e en 2e generatie;2043;8423326;5708793;1148105;2233637;376097;966003;464196;624442;937017;2783503;386295;2805289
543;Bovengrens  95% prognose-interval;Totaal 1e en 2e generatie;2044;8553722;5815693;1169229;2293842;388483;983278;472577;631414;950606;2811865;383702;2847651
544;Bovengrens  95% prognose-interval;Totaal 1e en 2e generatie;2045;8707410;5915664;1191210;2356579;399206;1000191;480383;638001;964173;2838015;381603;2906328
545;Bovengrens  95% prognose-interval;Totaal 1e en 2e generatie;2046;8857341;6014415;1217503;2418434;407161;1017200;488005;642525;976883;2872144;379275;2937476
546;Bovengrens  95% prognose-interval;Totaal 1e en 2e generatie;2047;8992245;6107299;1241219;2470966;415657;1033312;496002;647000;989837;2895801;375132;2984571
547;Bovengrens  95% prognose-interval;Totaal 1e en 2e generatie;2048;9129878;6206187;1263208;2535324;424262;1049988;506375;652588;1004759;2919118;372324;3036390
548;Bovengrens  95% prognose-interval;Totaal 1e en 2e generatie;2049;9270088;6314337;1286759;2599488;434061;1065541;514031;657905;1019259;2946133;370019;3088250
549;Bovengrens  95% prognose-interval;Totaal 1e en 2e generatie;2050;9402497;6427407;1311865;2657594;444812;1078654;521693;663306;1030443;2972179;367191;3128735
550;Bovengrens  95% prognose-interval;1e Generatie;2001;1495003;931144;111691;186340;35400;157258;77163;185289;182447;563675;139191;426920
551;Bovengrens  95% prognose-interval;1e Generatie;2002;1566859;981094;123312;207933;38531;163278;85289;187834;187177;586327;137988;454419
552;Bovengrens  95% prognose-interval;1e Generatie;2003;1643928;1033275;135556;231239;41868;169872;93112;190954;192541;610260;136956;484023
553;Bovengrens  95% prognose-interval;1e Generatie;2004;1721460;1085348;148055;255263;45406;176734;100434;194161;198175;634535;136044;514346
554;Bovengrens  95% prognose-interval;1e Generatie;2005;1799558;1139792;161273;281014;48850;184070;107120;197704;204341;659251;135138;545598
555;Bovengrens  95% prognose-interval;1e Generatie;2006;1876618;1194111;174160;306838;52542;191587;113135;201343;210690;684388;134383;576446
556;Bovengrens  95% prognose-interval;1e Generatie;2007;1956125;1248382;187336;334042;56398;199647;118666;204915;217657;709632;133761;608072
557;Bovengrens  95% prognose-interval;1e Generatie;2008;2033220;1301779;200687;361570;60147;207834;123233;208736;224760;735321;133176;639866
558;Bovengrens  95% prognose-interval;1e Generatie;2009;2110779;1354395;214126;388495;64041;216024;127673;212560;231856;759284;132554;671627
559;Bovengrens  95% prognose-interval;1e Generatie;2010;2190519;1408335;227379;416140;68019;224168;131934;216708;238892;785295;131930;704250
560;Bovengrens  95% prognose-interval;1e Generatie;2011;2270577;1462986;240464;444669;72090;232430;135727;221078;246065;808580;131553;734519
561;Bovengrens  95% prognose-interval;1e Generatie;2012;2352981;1517587;254603;471933;76125;240608;139533;225370;253153;829612;130972;764094
562;Bovengrens  95% prognose-interval;1e Generatie;2013;2428346;1575244;270143;504801;79946;248918;144235;229814;260457;853025;130770;793561
563;Bovengrens  95% prognose-interval;1e Generatie;2014;2508955;1632618;283948;535338;84142;257328;147916;233695;267786;875245;130262;824445
564;Bovengrens  95% prognose-interval;1e Generatie;2015;2585569;1688236;298034;564553;88454;265961;152775;238237;275445;896833;129587;855870
565;Bovengrens  95% prognose-interval;1e Generatie;2016;2660645;1743395;312697;594957;91769;274402;156163;242777;282922;913271;129004;885005
566;Bovengrens  95% prognose-interval;1e Generatie;2017;2732253;1801418;325065;623967;95271;283336;159727;247388;290952;930891;128326;908230
567;Bovengrens  95% prognose-interval;1e Generatie;2018;2795713;1850667;339211;654444;99036;291916;163755;251695;298523;948578;127925;931048
568;Bovengrens  95% prognose-interval;1e Generatie;2019;2869156;1905918;354056;686028;102993;300265;166704;255775;305610;966718;127470;949580
569;Bovengrens  95% prognose-interval;1e Generatie;2020;2939721;1960228;368040;716228;107148;308783;170599;259925;313223;984297;127144;981186
570;Bovengrens  95% prognose-interval;1e Generatie;2021;3011265;2012836;382231;747125;111537;317357;176053;264354;320922;1001689;126819;1012311
571;Bovengrens  95% prognose-interval;1e Generatie;2022;3079472;2064543;394477;775019;115564;326181;179989;268609;328879;1018326;126548;1040458
572;Bovengrens  95% prognose-interval;1e Generatie;2023;3135986;2117632;404686;799756;119737;335034;184108;272289;336883;1034982;126183;1067480
573;Bovengrens  95% prognose-interval;1e Generatie;2024;3189572;2174646;414455;823644;123547;343783;188239;276193;344680;1048697;125698;1087679
574;Bovengrens  95% prognose-interval;1e Generatie;2025;3265965;2219649;426767;851595;127862;352435;191676;279823;352532;1062457;125072;1103204
575;Bovengrens  95% prognose-interval;1e Generatie;2026;3336860;2267676;442913;885157;131662;360723;195005;283693;359826;1077535;124396;1127248
576;Bovengrens  95% prognose-interval;1e Generatie;2027;3393548;2319117;456818;912739;135514;368766;199215;286888;366146;1090407;124355;1149774
577;Bovengrens  95% prognose-interval;1e Generatie;2028;3449313;2362743;466665;935555;139173;376811;201855;289870;373293;1105825;123520;1169249
578;Bovengrens  95% prognose-interval;1e Generatie;2029;3520941;2421965;478000;967101;143029;384850;205660;293808;381887;1121843;123163;1188794
579;Bovengrens  95% prognose-interval;1e Generatie;2030;3583373;2476882;493562;999728;145811;392873;208878;297900;389638;1131874;122798;1202052
580;Bovengrens  95% prognose-interval;1e Generatie;2031;3648177;2522405;511583;1036485;150278;401336;212683;301939;397230;1141809;122577;1233044
581;Bovengrens  95% prognose-interval;1e Generatie;2032;3719402;2562170;521109;1062984;154274;410355;216483;305484;405374;1161428;122244;1255602
582;Bovengrens  95% prognose-interval;1e Generatie;2033;3782061;2608523;529419;1084386;158552;418854;221166;308199;413029;1175718;121838;1284477
583;Bovengrens  95% prognose-interval;1e Generatie;2034;3843353;2652779;542293;1114842;162795;427461;224373;310354;420794;1188768;121504;1305387
584;Bovengrens  95% prognose-interval;1e Generatie;2035;3902329;2693703;558037;1131053;166213;435411;227042;313476;427924;1205930;121742;1322405
585;Bovengrens  95% prognose-interval;1e Generatie;2036;3942104;2740341;564753;1158740;169145;443749;230519;317224;435426;1220484;121034;1337448
586;Bovengrens  95% prognose-interval;1e Generatie;2037;3998429;2785427;574683;1186533;172064;451902;234984;320472;442743;1228813;120315;1350549
587;Bovengrens  95% prognose-interval;1e Generatie;2038;4052947;2821254;587629;1213874;174179;459634;237537;323459;449934;1237539;119575;1362636
588;Bovengrens  95% prognose-interval;1e Generatie;2039;4093603;2858762;603006;1243749;177532;467218;238538;326236;456083;1245723;119887;1374731
589;Bovengrens  95% prognose-interval;1e Generatie;2040;4133434;2891269;618404;1266137;181705;474574;240497;328515;462501;1260285;120374;1390165
590;Bovengrens  95% prognose-interval;1e Generatie;2041;4182853;2929922;631703;1290515;185237;481703;243785;330997;468677;1267354;120786;1414193
591;Bovengrens  95% prognose-interval;1e Generatie;2042;4232272;2966468;641303;1311980;188819;489047;248021;333779;474530;1277527;120515;1431933
592;Bovengrens  95% prognose-interval;1e Generatie;2043;4278392;3000569;648786;1329811;192109;496255;251340;335609;480306;1290091;119860;1449840
593;Bovengrens  95% prognose-interval;1e Generatie;2044;4326482;3045331;653823;1344880;193711;502778;252766;337540;486248;1295531;119311;1466005
594;Bovengrens  95% prognose-interval;1e Generatie;2045;4363819;3080150;660891;1365045;195146;508404;253894;339630;492494;1300413;119011;1483662
595;Bovengrens  95% prognose-interval;1e Generatie;2046;4397976;3116205;666293;1395561;197419;514298;256399;341916;499171;1304714;118611;1494087
596;Bovengrens  95% prognose-interval;1e Generatie;2047;4416194;3156232;672374;1421665;200093;520315;257378;344195;505468;1308248;118468;1506480
597;Bovengrens  95% prognose-interval;1e Generatie;2048;4456800;3188924;682151;1444059;204080;526184;259797;346677;511374;1319188;118640;1523232
598;Bovengrens  95% prognose-interval;1e Generatie;2049;4498638;3227636;689496;1455007;206192;531430;263072;348293;516961;1324729;119346;1535132
599;Bovengrens  95% prognose-interval;1e Generatie;2050;4547274;3258384;693874;1477365;208867;536556;265461;349522;521576;1331477;119972;1550449
600;Bovengrens  95% prognose-interval;Totaal 2e generatie;2001;1385579;555671;54583;62400;19240;117052;40151;124147;138132;829929;265200;564721
601;Bovengrens  95% prognose-interval;Totaal 2e generatie;2002;1428973;590008;59939;68329;20754;124563;42632;128910;145023;838913;265925;573046
602;Bovengrens  95% prognose-interval;Totaal 2e generatie;2003;1474941;626192;65698;74994;22449;132285;45408;133605;151912;849102;266703;582676
603;Bovengrens  95% prognose-interval;Totaal 2e generatie;2004;1521970;662606;71860;82314;24233;139891;48404;138049;158548;859604;267487;592555
604;Bovengrens  95% prognose-interval;Totaal 2e generatie;2005;1570455;699355;78550;90385;26180;147704;51610;142328;164990;871307;268264;603697
605;Bovengrens  95% prognose-interval;Totaal 2e generatie;2006;1621102;738391;86059;99407;28232;155485;55058;146471;171411;883397;269120;615316
606;Bovengrens  95% prognose-interval;Totaal 2e generatie;2007;1675613;778961;93831;109265;30525;163700;58708;150512;177953;896230;270136;627811
607;Bovengrens  95% prognose-interval;Totaal 2e generatie;2008;1730235;820404;102248;120157;32955;172043;62547;154558;184660;909438;271197;642268
608;Bovengrens  95% prognose-interval;Totaal 2e generatie;2009;1790425;864230;111207;132203;35610;180737;66491;158485;191433;924122;272423;657174
609;Bovengrens  95% prognose-interval;Totaal 2e generatie;2010;1850763;907341;120418;145229;38425;189078;70631;162161;198203;941202;273572;672958
610;Bovengrens  95% prognose-interval;Totaal 2e generatie;2011;1914421;953287;130039;159081;41367;197563;74762;165829;205044;956800;274655;689104
611;Bovengrens  95% prognose-interval;Totaal 2e generatie;2012;1973730;1000597;141233;174158;44462;206289;79093;169508;212013;973187;275867;706467
612;Bovengrens  95% prognose-interval;Totaal 2e generatie;2013;2038336;1049552;152852;189247;47608;215457;83374;173281;218930;989379;277116;726088
613;Bovengrens  95% prognose-interval;Totaal 2e generatie;2014;2106220;1098904;164159;206034;51049;223730;87906;176753;225931;1007881;278201;745817
614;Bovengrens  95% prognose-interval;Totaal 2e generatie;2015;2171509;1149771;174510;222868;54553;232560;92344;180306;233341;1027837;279279;764995
615;Bovengrens  95% prognose-interval;Totaal 2e generatie;2016;2241711;1200016;185896;241969;58061;240746;96800;183988;240710;1046768;280316;784399
616;Bovengrens  95% prognose-interval;Totaal 2e generatie;2017;2311847;1258054;197791;258971;62092;249665;101520;187345;248533;1063863;281423;805304
617;Bovengrens  95% prognose-interval;Totaal 2e generatie;2018;2386680;1303563;209395;278518;66313;259083;106170;191637;255961;1081306;282389;825770
618;Bovengrens  95% prognose-interval;Totaal 2e generatie;2019;2457327;1358367;222225;299766;70493;267883;110780;194854;264061;1101539;283193;846271
619;Bovengrens  95% prognose-interval;Totaal 2e generatie;2020;2533537;1408374;236011;320772;74737;276808;115062;198735;272220;1123852;283892;865808
620;Bovengrens  95% prognose-interval;Totaal 2e generatie;2021;2629518;1466465;248220;345295;79033;286256;119775;202266;280142;1141235;284671;888977
621;Bovengrens  95% prognose-interval;Totaal 2e generatie;2022;2707009;1522865;259876;370852;83343;295603;124798;206158;288605;1158720;285458;912504
622;Bovengrens  95% prognose-interval;Totaal 2e generatie;2023;2776432;1587079;273264;394821;88049;304987;129660;210125;296366;1175782;286187;936146
623;Bovengrens  95% prognose-interval;Totaal 2e generatie;2024;2848777;1648699;287719;421197;92334;314076;134345;214462;304982;1196808;286435;957521
624;Bovengrens  95% prognose-interval;Totaal 2e generatie;2025;2930948;1711809;302043;446590;96951;323507;139040;219204;313659;1216958;286775;978607
625;Bovengrens  95% prognose-interval;Totaal 2e generatie;2026;2997163;1768048;313580;470668;102001;332617;143788;223989;322358;1237091;287230;1002114
626;Bovengrens  95% prognose-interval;Totaal 2e generatie;2027;3071168;1822455;328177;496726;106947;342722;148267;227289;330451;1260235;287287;1024568
627;Bovengrens  95% prognose-interval;Totaal 2e generatie;2028;3158649;1881773;342841;525365;112182;352990;152997;231745;338395;1280136;287598;1047209
628;Bovengrens  95% prognose-interval;Totaal 2e generatie;2029;3240393;1941859;355999;553836;117326;361748;158062;236357;347516;1301497;288063;1069256
629;Bovengrens  95% prognose-interval;Totaal 2e generatie;2030;3318111;2000565;369190;580871;122866;371294;163085;240828;357837;1319534;287573;1095252
630;Bovengrens  95% prognose-interval;Totaal 2e generatie;2031;3393923;2064856;384371;610704;128440;381152;167682;245290;367812;1339772;287437;1118945
631;Bovengrens  95% prognose-interval;Totaal 2e generatie;2032;3466463;2128076;398923;642466;134038;390395;172847;250393;377652;1361403;287141;1141122
632;Bovengrens  95% prognose-interval;Totaal 2e generatie;2033;3548934;2191738;411669;672351;139089;399473;177839;255303;387916;1377894;286416;1168960
633;Bovengrens  95% prognose-interval;Totaal 2e generatie;2034;3632677;2258128;427110;699894;144654;410097;183300;259454;398487;1398310;285284;1189724
634;Bovengrens  95% prognose-interval;Totaal 2e generatie;2035;3718419;2319900;441103;727651;150019;419343;188247;263945;407874;1416056;284650;1212735
635;Bovengrens  95% prognose-interval;Totaal 2e generatie;2036;3815083;2379590;452421;756814;155698;429317;192908;268542;418004;1434387;283679;1243334
636;Bovengrens  95% prognose-interval;Totaal 2e generatie;2037;3907756;2440686;466603;784621;161327;439056;198677;273544;428243;1450139;282470;1269738
637;Bovengrens  95% prognose-interval;Totaal 2e generatie;2038;3982136;2503708;478088;812324;166477;448518;202886;278807;436076;1468180;281210;1295460
638;Bovengrens  95% prognose-interval;Totaal 2e generatie;2039;4061819;2566523;490818;845600;171611;459055;208698;283320;444370;1486155;279671;1320118
639;Bovengrens  95% prognose-interval;Totaal 2e generatie;2040;4134328;2630744;506274;876581;176741;468837;213377;287579;453807;1509866;278020;1354060
640;Bovengrens  95% prognose-interval;Totaal 2e generatie;2041;4220155;2697272;520788;907265;183083;478911;217264;291820;464541;1528781;276149;1392224
641;Bovengrens  95% prognose-interval;Totaal 2e generatie;2042;4304670;2767450;537087;938678;188552;488982;223075;296821;476624;1546391;273394;1408883
642;Bovengrens  95% prognose-interval;Totaal 2e generatie;2043;4397827;2838613;554151;973363;196379;499051;228137;301926;488029;1566042;270991;1427746
