ID;SBI93;Grootteklasse;Perioden;Bedrijven_1;AantalWerkzamePersonenEindSeptember_2;TotWerkzamePersonenFTEEindSeptember_3;AantalWerknemersVanDeEigenLoonlijst_4;AantalFTEWerknemersOpEigenLoonlijst_5;TotaleBedrijfsopbrengsten_6;NettoOmzetTotaal_7;NettoOmzetUitHoofdactiviteiten_8;NettoOmzetUitNevenactiviteiten_9;TotaalOverigeBedrijfsopbrengsten_10;TotaleBedrijfslasten_11;InkoopwaardeOmzet_12;InkoopwaardeGrondEnHulpstoffen_13;BeginvoorraadGrondEnHulpstoffen_14;InkopenGrondEnHulpstoffen_15;EindvoorraadGrondEnHulpstoffen_16;InkoopwaardeHandelsgoederen_17;BeginvoorraadHandelsgoederen_18;InkoopkostenVanHandelsgoederen_19;EindvoorraadHandelsgoederen_20;TotaalOverigeInkoopwaarde_21;KostenUitbesteedWerk_22;InkoopwaardeNietEldersGenoemd_23;ArbeidskostenTotaal_24;BrutoLonenEnSalarissen_25;WerkgeversdeelSocVerzekeringspremies_26;PremiesPensioenVUTInkoopsommenEnz_27;OverigeSocialeLasten_28;OverigeBedrijfslastenTotaal_29;OverigeKostenMBTPersoneel_30;KostenVervoermiddelen_31;KostenEnergieverbruik_32;KostenVanHuisvesting_33;KostenMachinesInstallatiesED_34;Verkoopkosten_35;Communicatiekosten_36;KostenVanDienstverleningDoorDerden_37;OverigeBedrijfslasten_38;AfschrijvingenOpVasteActiva_39;Bedrijfsresultaat_40;FinancieelResultaat_41;FinancieleBaten_42;FinancieleLasten_43;SaldoVoorzieningen_44;OnttrekkingenVrijvalVanVoorzieningen_45;ToevoegingenAanVoorzieningen_46;SaldoBuitengewoneBatenMinusLasten_47;BuitengewoneBaten_48;BuitengewoneLasten_49;ResultaatVoorBelastingen_50
424;27 Vervaardiging van metalen in..;20 tot 100 werknemers;2004;40.0;23.0;22.0;21.0;20.0;495.0;493.0;478.0;15.0;2.0;472.0;305.0;271.0;22.0;280.0;32.0;10.0;1.0;10.0;1.0;24.0;23.0;1.0;83.0;68.0;9.0;5.0;1.0;69.0;15.0;3.0;10.0;8.0;11.0;5.0;1.0;8.0;8.0;14.0;23.0;-2.0;2.0;4.0;0.0;1.0;2.0;0.0;0.0;1.0;21.0
425;27 Vervaardiging van metalen in..;20 tot 100 werknemers;2005;40.0;22.0;21.0;20.0;19.0;417.0;419.0;406.0;13.0;-1.0;394.0;237.0;208.0;21.0;203.0;17.0;8.0;1.0;8.0;1.0;21.0;20.0;1.0;80.0;66.0;8.0;5.0;1.0;62.0;14.0;2.0;9.0;8.0;11.0;4.0;1.0;6.0;7.0;13.0;23.0;-2.0;1.0;3.0;1.0;2.0;1.0;1.0;1.0;0.0;22.0
426;27 Vervaardiging van metalen in..;100 of meer werknemers;2000;40.0;246.0;238.0;232.0;225.0;5332.0;5269.0;5015.0;255.0;62.0;4965.0;2215.0;1956.0;304.0;2030.0;379.0;61.0;3.0;62.0;3.0;198.0;186.0;12.0;1091.0;748.0;112.0;56.0;175.0;1398.0;136.0;32.0;469.0;43.0;142.0;110.0;14.0;74.0;378.0;261.0;366.0;-38.0;36.0;75.0;17.0;59.0;42.0;-7.0;23.0;30.0;338.0
427;27 Vervaardiging van metalen in..;100 of meer werknemers;2001;35.0;237.0;230.0;225.0;219.0;5118.0;5078.0;4890.0;187.0;40.0;4955.0;2543.0;2308.0;353.0;2284.0;329.0;64.0;2.0;63.0;2.0;172.0;168.0;4.0;969.0;753.0;103.0;57.0;56.0;1195.0;149.0;32.0;453.0;42.0;129.0;84.0;14.0;81.0;211.0;247.0;164.0;-48.0;35.0;83.0;-3.0;20.0;23.0;-47.0;18.0;64.0;66.0
428;27 Vervaardiging van metalen in..;100 of meer werknemers;2002;35.0;214.0;209.0;204.0;199.0;4860.0;4809.0;4641.0;168.0;50.0;4742.0;2171.0;1935.0;326.0;1922.0;313.0;71.0;11.0;71.0;11.0;164.0;156.0;8.0;977.0;773.0;97.0;50.0;57.0;1360.0;135.0;29.0;494.0;45.0;231.0;105.0;13.0;77.0;231.0;235.0;118.0;-46.0;21.0;67.0;-1.0;23.0;24.0;5.0;31.0;26.0;76.0
429;27 Vervaardiging van metalen in..;100 of meer werknemers;2003;35.0;200.0;197.0;191.0;188.0;4966.0;4875.0;4740.0;134.0;91.0;4727.0;2160.0;1905.0;320.0;1896.0;311.0;71.0;11.0;70.0;10.0;184.0;176.0;8.0;981.0;773.0;96.0;52.0;60.0;1339.0;128.0;33.0;497.0;55.0;258.0;77.0;15.0;75.0;201.0;246.0;239.0;-26.0;31.0;57.0;19.0;27.0;8.0;21.0;26.0;5.0;254.0
430;27 Vervaardiging van metalen in..;100 of meer werknemers;2004;35.0;195.0;190.0;183.0;179.0;6009.0;5930.0;5815.0;114.0;79.0;5387.0;2522.0;2170.0;312.0;2242.0;383.0;85.0;34.0;87.0;36.0;267.0;255.0;12.0;1018.0;792.0;86.0;74.0;66.0;1580.0;136.0;27.0;491.0;54.0;468.0;106.0;14.0;104.0;180.0;268.0;621.0;-24.0;36.0;59.0;-7.0;14.0;21.0;12.0;15.0;3.0;603.0
431;27 Vervaardiging van metalen in..;100 of meer werknemers;2005;35.0;195.0;190.0;183.0;178.0;6680.0;6611.0;6413.0;198.0;70.0;5890.0;2939.0;2501.0;374.0;2547.0;420.0;158.0;19.0;156.0;17.0;280.0;267.0;13.0;1018.0;875.0;88.0;47.0;7.0;1709.0;160.0;26.0;618.0;53.0;485.0;66.0;12.0;118.0;171.0;223.0;791.0;-37.0;35.0;71.0;-4.0;15.0;19.0;-10.0;1.0;11.0;740.0
432;28 Vervaardiging van producten van..;Totaal grootteklasse;2000;6840.0;1136.0;1059.0;1028.0;961.0;14600.0;14575.0;13759.0;815.0;25.0;13590.0;7438.0;5495.0;686.0;5595.0;786.0;686.0;81.0;693.0;88.0;1257.0;1102.0;154.0;3385.0;2774.0;375.0;166.0;70.0;2220.0;534.0;148.0;137.0;303.0;287.0;233.0;45.0;184.0;349.0;546.0;1010.0;-104.0;60.0;163.0;-15.0;32.0;48.0;7.0;73.0;66.0;897.0
433;28 Vervaardiging van producten van..;Totaal grootteklasse;2001;7285.0;1138.0;1069.0;1027.0;966.0;15072.0;14791.0;13849.0;942.0;280.0;14131.0;7736.0;5781.0;751.0;5768.0;738.0;648.0;89.0;644.0;85.0;1313.0;1202.0;111.0;3536.0;2914.0;383.0;170.0;69.0;2316.0;543.0;149.0;148.0;322.0;310.0;213.0;49.0;191.0;391.0;543.0;936.0;-128.0;51.0;180.0;-31.0;216.0;247.0;10.0;69.0;59.0;786.0
434;28 Vervaardiging van producten van..;Totaal grootteklasse;2002;7270.0;1125.0;1062.0;1007.0;951.0;15156.0;15024.0;14026.0;998.0;132.0;14267.0;7692.0;5617.0;686.0;5626.0;696.0;672.0;87.0;677.0;92.0;1409.0;1332.0;77.0;3615.0;2983.0;390.0;181.0;62.0;2426.0;603.0;162.0;146.0;343.0;308.0;210.0;53.0;199.0;402.0;534.0;886.0;-92.0;72.0;164.0;-32.0;26.0;57.0;-45.0;69.0;113.0;717.0
435;28 Vervaardiging van producten van..;Totaal grootteklasse;2003;7465.0;1081.0;1013.0;979.0;915.0;14760.0;14591.0;13520.0;1071.0;169.0;13928.0;7475.0;5430.0;725.0;5413.0;703.0;687.0;89.0;683.0;85.0;1362.0;1261.0;101.0;3582.0;2940.0;380.0;208.0;54.0;2346.0;572.0;162.0;153.0;359.0;297.0;204.0;52.0;206.0;341.0;525.0;829.0;-107.0;50.0;156.0;-39.0;22.0;61.0;0.0;52.0;53.0;683.0
436;28 Vervaardiging van producten van..;Totaal grootteklasse;2004;7645.0;1065.0;993.0;958.0;888.0;15357.0;15019.0;13917.0;1101.0;338.0;14418.0;7819.0;5930.0;757.0;5981.0;808.0;708.0;93.0;717.0;102.0;1186.0;1129.0;57.0;3655.0;3002.0;380.0;216.0;57.0;2432.0;606.0;162.0;156.0;398.0;302.0;219.0;51.0;211.0;327.0;511.0;935.0;-91.0;76.0;167.0;-22.0;27.0;49.0;23.0;68.0;46.0;845.0
437;28 Vervaardiging van producten van..;Totaal grootteklasse;2005;7120.0;1025.0;953.0;913.0;844.0;16239.0;16020.0;14992.0;1028.0;219.0;15231.0;8542.0;6357.0;833.0;6324.0;799.0;738.0;93.0;742.0;97.0;1453.0;1381.0;72.0;3645.0;2981.0;378.0;233.0;54.0;2540.0;638.0;170.0;171.0;408.0;320.0;212.0;51.0;215.0;355.0;505.0;1005.0;-85.0;75.0;160.0;-14.0;27.0;41.0;16.0;49.0;33.0;921.0
438;28 Vervaardiging van producten van..;0 tot 19 werknemers;2000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
439;28 Vervaardiging van producten van..;0 tot 19 werknemers;2001;6130.0;369.0;335.0;324.0;294.0;3761.0;3742.0;3618.0;124.0;19.0;3397.0;1589.0;1300.0;181.0;1309.0;189.0;81.0;14.0;82.0;14.0;207.0;162.0;46.0;975.0;812.0;105.0;43.0;16.0;647.0;95.0;56.0;42.0;106.0;103.0;56.0;16.0;54.0;119.0;186.0;364.0;-47.0;15.0;62.0;-4.0;3.0;7.0;1.0;14.0;13.0;314.0
440;28 Vervaardiging van producten van..;0 tot 19 werknemers;2002;6105.0;344.0;310.0;297.0;267.0;3388.0;3363.0;3203.0;160.0;25.0;3056.0;1353.0;1029.0;167.0;1038.0;175.0;101.0;15.0;103.0;17.0;223.0;203.0;20.0;921.0;764.0;98.0;44.0;15.0;605.0;105.0;52.0;38.0;109.0;83.0;48.0;17.0;43.0;110.0;178.0;332.0;-37.0;15.0;52.0;-2.0;6.0;8.0;3.0;15.0;12.0;296.0
441;28 Vervaardiging van producten van..;0 tot 19 werknemers;2003;6310.0;310.0;275.0;267.0;232.0;3095.0;3072.0;2943.0;128.0;23.0;2831.0;1260.0;976.0;160.0;960.0;144.0;77.0;12.0;76.0;11.0;206.0;195.0;11.0;841.0;694.0;88.0;45.0;14.0;569.0;105.0;49.0;38.0;109.0;68.0;41.0;15.0;42.0;102.0;161.0;264.0;-38.0;12.0;51.0;-4.0;3.0;7.0;-1.0;8.0;9.0;221.0
442;28 Vervaardiging van producten van..;0 tot 19 werknemers;2004;6570.0;310.0;274.0;269.0;233.0;3158.0;3113.0;2987.0;126.0;45.0;2887.0;1321.0;1028.0;173.0;1016.0;161.0;77.0;20.0;81.0;24.0;215.0;204.0;11.0;884.0;727.0;93.0;48.0;15.0;530.0;79.0;45.0;35.0;134.0;60.0;45.0;14.0;34.0;84.0;152.0;272.0;-38.0;16.0;54.0;0.0;4.0;4.0;12.0;24.0;12.0;245.0
443;28 Vervaardiging van producten van..;0 tot 19 werknemers;2005;6095.0;328.0;291.0;287.0;249.0;3835.0;3779.0;3676.0;103.0;56.0;3484.0;1632.0;1314.0;213.0;1291.0;190.0;71.0;9.0;71.0;9.0;247.0;235.0;12.0;1033.0;853.0;109.0;56.0;15.0;654.0;109.0;57.0;42.0;149.0;74.0;49.0;17.0;46.0;111.0;163.0;351.0;-34.0;19.0;53.0;5.0;7.0;2.0;-8.0;1.0;9.0;314.0
444;28 Vervaardiging van producten van..;20 tot 100 werknemers;2000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
445;28 Vervaardiging van producten van..;20 tot 100 werknemers;2001;1000.0;429.0;408.0;400.0;380.0;5416.0;5363.0;5069.0;294.0;53.0;5084.0;2629.0;2020.0;241.0;2026.0;247.0;188.0;36.0;187.0;35.0;426.0;391.0;36.0;1399.0;1158.0;152.0;63.0;26.0;879.0;216.0;59.0;53.0;129.0;109.0;71.0;17.0;78.0;147.0;176.0;328.0;-39.0;16.0;55.0;-6.0;9.0;15.0;7.0;20.0;13.0;290.0
446;28 Vervaardiging van producten van..;20 tot 100 werknemers;2002;995.0;415.0;395.0;386.0;368.0;5202.0;5152.0;4854.0;298.0;49.0;4926.0;2506.0;1916.0;225.0;1926.0;236.0;197.0;39.0;199.0;41.0;398.0;359.0;39.0;1353.0;1122.0;146.0;65.0;20.0;902.0;236.0;58.0;51.0;135.0;115.0;69.0;17.0;77.0;144.0;165.0;272.0;-31.0;19.0;51.0;-7.0;8.0;14.0;2.0;19.0;18.0;235.0
447;28 Vervaardiging van producten van..;20 tot 100 werknemers;2003;995.0;418.0;396.0;390.0;370.0;5296.0;5241.0;4897.0;345.0;55.0;5021.0;2577.0;1975.0;285.0;1977.0;282.0;213.0;37.0;213.0;37.0;394.0;331.0;63.0;1372.0;1134.0;145.0;75.0;19.0;907.0;235.0;60.0;55.0;144.0;118.0;69.0;17.0;79.0;130.0;165.0;272.0;-33.0;17.0;50.0;-7.0;7.0;15.0;6.0;19.0;13.0;236.0
448;28 Vervaardiging van producten van..;20 tot 100 werknemers;2004;930.0;413.0;390.0;381.0;359.0;5804.0;5708.0;5343.0;365.0;96.0;5483.0;2880.0;2253.0;325.0;2283.0;355.0;239.0;32.0;245.0;38.0;393.0;363.0;30.0;1425.0;1177.0;148.0;81.0;18.0;1008.0;265.0;64.0;63.0;159.0;134.0;76.0;18.0;90.0;139.0;170.0;318.0;-34.0;21.0;55.0;-8.0;8.0;16.0;0.0;15.0;15.0;276.0
449;28 Vervaardiging van producten van..;20 tot 100 werknemers;2005;890.0;405.0;383.0;370.0;348.0;6272.0;6199.0;5785.0;414.0;73.0;5926.0;3250.0;2512.0;344.0;2515.0;347.0;284.0;39.0;288.0;42.0;461.0;422.0;39.0;1463.0;1202.0;152.0;88.0;21.0;1043.0;281.0;67.0;66.0;164.0;134.0;77.0;18.0;95.0;141.0;170.0;342.0;-28.0;28.0;56.0;-7.0;8.0;15.0;3.0;14.0;11.0;310.0
450;28 Vervaardiging van producten van..;100 of meer werknemers;2000;155.0;352.0;338.0;308.0;297.0;5559.0;5602.0;5115.0;486.0;-43.0;5260.0;3161.0;2248.0;253.0;2305.0;311.0;379.0;33.0;381.0;36.0;535.0;497.0;38.0;1145.0;926.0;130.0;59.0;30.0;766.0;228.0;35.0;51.0;81.0;92.0;95.0;16.0;64.0;104.0;188.0;299.0;-15.0;33.0;48.0;-11.0;17.0;28.0;7.0;48.0;41.0;280.0
451;28 Vervaardiging van producten van..;100 of meer werknemers;2001;155.0;340.0;327.0;303.0;292.0;5895.0;5686.0;5162.0;525.0;208.0;5650.0;3518.0;2460.0;329.0;2433.0;302.0;378.0;39.0;375.0;35.0;679.0;650.0;29.0;1161.0;944.0;127.0;63.0;27.0;790.0;232.0;34.0;53.0;86.0;97.0;87.0;17.0;60.0;124.0;181.0;244.0;-43.0;20.0;63.0;-21.0;204.0;225.0;2.0;34.0;32.0;182.0
452;28 Vervaardiging van producten van..;100 of meer werknemers;2002;165.0;367.0;356.0;325.0;316.0;6567.0;6509.0;5970.0;539.0;57.0;6284.0;3834.0;2672.0;294.0;2662.0;284.0;374.0;33.0;376.0;34.0;788.0;770.0;18.0;1341.0;1098.0;146.0;71.0;26.0;920.0;262.0;52.0;56.0;99.0;111.0;93.0;18.0;80.0;149.0;190.0;282.0;-24.0;37.0;61.0;-23.0;12.0;35.0;-49.0;34.0;83.0;186.0
453;28 Vervaardiging van producten van..;100 of meer werknemers;2003;165.0;353.0;343.0;322.0;313.0;6369.0;6278.0;5680.0;598.0;91.0;6076.0;3638.0;2479.0;280.0;2476.0;277.0;397.0;40.0;393.0;37.0;762.0;735.0;27.0;1369.0;1112.0;147.0;89.0;21.0;871.0;232.0;53.0;60.0;106.0;111.0;94.0;20.0;86.0;109.0;199.0;293.0;-35.0;20.0;55.0;-28.0;11.0;40.0;-5.0;25.0;31.0;225.0
454;28 Vervaardiging van producten van..;100 of meer werknemers;2004;145.0;342.0;328.0;308.0;297.0;6394.0;6198.0;5588.0;610.0;196.0;6048.0;3618.0;2649.0;259.0;2682.0;292.0;392.0;40.0;391.0;40.0;578.0;562.0;16.0;1347.0;1097.0;139.0;87.0;23.0;894.0;262.0;53.0;58.0;106.0;108.0;98.0;19.0;86.0;104.0;190.0;346.0;-19.0;39.0;58.0;-14.0;15.0;29.0;11.0;29.0;18.0;323.0
455;28 Vervaardiging van producten van..;100 of meer werknemers;2005;135.0;292.0;279.0;257.0;246.0;6133.0;6042.0;5531.0;511.0;91.0;5821.0;3660.0;2531.0;277.0;2518.0;263.0;383.0;45.0;384.0;46.0;745.0;724.0;21.0;1149.0;926.0;117.0;88.0;18.0;839.0;248.0;45.0;62.0;95.0;111.0;86.0;15.0;75.0;102.0;172.0;312.0;-23.0;28.0;51.0;-12.0;12.0;24.0;21.0;34.0;13.0;298.0
456;DK Vervaardiging van machines en..;Totaal grootteklasse;2000;4390.0;1019.0;965.0;926.0;876.0;16798.0;16268.0;14736.0;1532.0;530.0;15262.0;8450.0;6208.0;992.0;6366.0;1150.0;1387.0;190.0;1405.0;208.0;855.0;722.0;133.0;3427.0;2793.0;365.0;184.0;85.0;2944.0;650.0;146.0;80.0;284.0;215.0;840.0;68.0;191.0;470.0;440.0;1536.0;-90.0;215.0;305.0;-59.0;76.0;135.0;-22.0;55.0;77.0;1364.0
457;DK Vervaardiging van machines en..;Totaal grootteklasse;2001;5225.0;1012.0;958.0;922.0;873.0;16720.0;16431.0;14657.0;1773.0;289.0;15817.0;8870.0;6662.0;1146.0;6774.0;1258.0;1320.0;156.0;1332.0;167.0;888.0;813.0;76.0;3621.0;2970.0;379.0;198.0;74.0;2869.0;630.0;151.0;87.0;307.0;199.0;698.0;73.0;206.0;518.0;457.0;903.0;-96.0;176.0;272.0;-62.0;72.0;135.0;-68.0;84.0;152.0;677.0
458;DK Vervaardiging van machines en..;Totaal grootteklasse;2002;4195.0;991.0;940.0;906.0;861.0;16519.0;16366.0;14752.0;1614.0;153.0;15766.0;8514.0;6511.0;1289.0;6396.0;1174.0;1108.0;200.0;1102.0;194.0;895.0;799.0;97.0;3639.0;2986.0;373.0;206.0;74.0;3142.0;609.0;159.0;87.0;335.0;206.0;698.0;81.0;255.0;712.0;471.0;753.0;-94.0;140.0;235.0;-77.0;97.0;174.0;-1.0;87.0;88.0;581.0
459;DK Vervaardiging van machines en..;Totaal grootteklasse;2003;4175.0;957.0;907.0;879.0;833.0;15835.0;15756.0;14035.0;1721.0;79.0;15214.0;8170.0;6132.0;1110.0;6051.0;1031.0;1093.0;226.0;1090.0;223.0;945.0;832.0;113.0;3654.0;3000.0;360.0;237.0;57.0;2931.0;544.0;164.0;88.0;344.0;196.0;624.0;77.0;226.0;668.0;458.0;621.0;-88.0;103.0;191.0;-47.0;106.0;153.0;-72.0;67.0;139.0;414.0
460;DK Vervaardiging van machines en..;Totaal grootteklasse;2004;4255.0;955.0;902.0;878.0;827.0;17606.0;17305.0;15939.0;1366.0;300.0;16462.0;9271.0;7458.0;1094.0;7495.0;1131.0;923.0;188.0;923.0;189.0;891.0;782.0;109.0;3788.0;3097.0;374.0;251.0;66.0;2954.0;518.0;170.0;92.0;369.0;213.0;660.0;79.0;234.0;619.0;448.0;1144.0;-66.0;98.0;165.0;-50.0;114.0;164.0;3.0;76.0;72.0;1031.0
461;DK Vervaardiging van machines en..;Totaal grootteklasse;2005;4435.0;967.0;914.0;876.0;822.0;18697.0;18313.0;16471.0;1843.0;383.0;17374.0;9840.0;7659.0;1126.0;7675.0;1143.0;1188.0;192.0;1212.0;216.0;994.0;898.0;96.0;3942.0;3214.0;380.0;282.0;66.0;3122.0;632.0;184.0;101.0;380.0;224.0;697.0;79.0;259.0;566.0;471.0;1323.0;-70.0;85.0;156.0;-38.0;99.0;137.0;-8.0;69.0;77.0;1207.0
462;DK Vervaardiging van machines en..;0 tot 19 werknemers;2000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
463;DK Vervaardiging van machines en..;0 tot 19 werknemers;2001;4280.0;202.0;182.0;180.0;162.0;2681.0;2654.0;2387.0;266.0;27.0;2424.0;1390.0;1107.0;165.0;1112.0;169.0;186.0;28.0;191.0;33.0;97.0;72.0;26.0;550.0;459.0;58.0;24.0;10.0;393.0;66.0;36.0;17.0;62.0;34.0;44.0;13.0;27.0;94.0;91.0;257.0;-29.0;11.0;39.0;-2.0;2.0;4.0;3.0;14.0;11.0;229.0
464;DK Vervaardiging van machines en..;0 tot 19 werknemers;2002;3260.0;208.0;188.0;187.0;169.0;2763.0;2735.0;2370.0;365.0;27.0;2501.0;1416.0;1036.0;177.0;1045.0;185.0;261.0;46.0;261.0;46.0;119.0;111.0;8.0;595.0;492.0;61.0;30.0;13.0;404.0;69.0;38.0;18.0;67.0;41.0;45.0;16.0;34.0;76.0;88.0;261.0;-32.0;11.0;43.0;-3.0;3.0;6.0;0.0;12.0;11.0;227.0
465;DK Vervaardiging van machines en..;0 tot 19 werknemers;2003;3240.0;174.0;156.0;153.0;136.0;2485.0;2462.0;2163.0;299.0;23.0;2282.0;1317.0;962.0;177.0;958.0;173.0;220.0;38.0;223.0;42.0;136.0;108.0;28.0;507.0;419.0;53.0;26.0;8.0;375.0;75.0;37.0;16.0;63.0;29.0;46.0;15.0;29.0;65.0;82.0;203.0;-34.0;8.0;42.0;-4.0;1.0;5.0;-16.0;7.0;23.0;149.0
466;DK Vervaardiging van machines en..;0 tot 19 werknemers;2004;3340.0;190.0;169.0;168.0;148.0;2651.0;2616.0;2422.0;194.0;36.0;2472.0;1407.0;1170.0;211.0;1172.0;213.0;137.0;34.0;140.0;38.0;99.0;88.0;12.0;586.0;487.0;61.0;30.0;8.0;393.0;53.0;39.0;18.0;77.0;32.0;48.0;14.0;30.0;82.0;85.0;180.0;-27.0;10.0;37.0;-3.0;1.0;4.0;5.0;13.0;8.0;155.0
467;DK Vervaardiging van machines en..;0 tot 19 werknemers;2005;3570.0;212.0;192.0;183.0;162.0;2801.0;2767.0;2433.0;334.0;34.0;2584.0;1411.0;1051.0;202.0;1051.0;203.0;229.0;50.0;236.0;56.0;131.0;101.0;30.0;630.0;523.0;65.0;31.0;12.0;451.0;102.0;43.0;20.0;86.0;36.0;47.0;15.0;28.0;74.0;90.0;218.0;-26.0;9.0;35.0;1.0;4.0;2.0;7.0;10.0;3.0;199.0
468;DK Vervaardiging van machines en..;20 tot 100 werknemers;2000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
469;DK Vervaardiging van machines en..;20 tot 100 werknemers;2001;765.0;351.0;335.0;333.0;318.0;4928.0;4866.0;4418.0;448.0;62.0;4643.0;2501.0;1942.0;333.0;1939.0;330.0;287.0;56.0;287.0;56.0;272.0;234.0;38.0;1241.0;1027.0;130.0;63.0;20.0;773.0;159.0;52.0;29.0;97.0;69.0;121.0;21.0;76.0;149.0;127.0;285.0;-29.0;23.0;51.0;-11.0;13.0;24.0;7.0;26.0;19.0;252.0
470;DK Vervaardiging van machines en..;20 tot 100 werknemers;2002;750.0;345.0;330.0;328.0;314.0;4952.0;4940.0;4451.0;489.0;12.0;4705.0;2543.0;1921.0;354.0;1921.0;355.0;305.0;59.0;305.0;59.0;317.0;250.0;67.0;1263.0;1042.0;132.0;69.0;19.0;775.0;160.0;54.0;27.0;106.0;68.0;125.0;22.0;76.0;137.0;125.0;247.0;-26.0;27.0;53.0;2.0;34.0;32.0;4.0;26.0;23.0;226.0
471;DK Vervaardiging van machines en..;20 tot 100 werknemers;2003;755.0;346.0;330.0;329.0;314.0;4896.0;4870.0;4409.0;461.0;26.0;4617.0;2446.0;1853.0;335.0;1860.0;345.0;271.0;59.0;274.0;62.0;322.0;260.0;62.0;1266.0;1046.0;127.0;77.0;17.0;780.0;149.0;55.0;29.0;111.0;73.0;131.0;22.0;77.0;133.0;125.0;279.0;-32.0;21.0;53.0;-7.0;25.0;33.0;1.0;22.0;21.0;240.0
472;DK Vervaardiging van machines en..;20 tot 100 werknemers;2004;745.0;337.0;321.0;320.0;304.0;5102.0;5028.0;4601.0;427.0;74.0;4804.0;2580.0;1997.0;357.0;2021.0;381.0;257.0;58.0;260.0;61.0;326.0;259.0;67.0;1276.0;1051.0;125.0;80.0;19.0;821.0;159.0;55.0;31.0;120.0;80.0;131.0;24.0;81.0;140.0;127.0;297.0;-31.0;22.0;53.0;-10.0;43.0;53.0;2.0;18.0;16.0;259.0
473;DK Vervaardiging van machines en..;20 tot 100 werknemers;2005;695.0;329.0;313.0;310.0;292.0;5455.0;5393.0;4943.0;450.0;62.0;5169.0;2819.0;2251.0;401.0;2263.0;413.0;277.0;66.0;275.0;64.0;291.0;244.0;46.0;1348.0;1108.0;132.0;88.0;21.0;872.0;180.0;60.0;34.0;128.0;84.0;140.0;24.0;86.0;136.0;129.0;286.0;-27.0;26.0;53.0;-8.0;38.0;46.0;5.0;21.0;16.0;257.0
474;DK Vervaardiging van machines en..;100 of meer werknemers;2000;175.0;455.0;437.0;406.0;390.0;9261.0;8846.0;7994.0;852.0;415.0;8338.0;4653.0;3456.0;531.0;3569.0;643.0;773.0;73.0;784.0;84.0;425.0;402.0;22.0;1695.0;1370.0;180.0;96.0;49.0;1773.0;411.0;55.0;36.0;133.0;98.0;667.0;35.0;83.0;255.0;217.0;923.0;-43.0;182.0;225.0;-55.0;53.0;108.0;-28.0;34.0;62.0;798.0
475;DK Vervaardiging van machines en..;100 of meer werknemers;2001;175.0;459.0;441.0;409.0;393.0;9111.0;8911.0;7852.0;1059.0;200.0;8750.0;4978.0;3613.0;648.0;3723.0;758.0;846.0;72.0;853.0;78.0;519.0;507.0;12.0;1830.0;1485.0;191.0;110.0;44.0;1702.0;404.0;63.0;42.0;148.0;96.0;533.0;39.0;103.0;274.0;239.0;362.0;-38.0;143.0;181.0;-49.0;57.0;106.0;-78.0;45.0;123.0;196.0
476;DK Vervaardiging van machines en..;100 of meer werknemers;2002;185.0;438.0;422.0;391.0;378.0;8804.0;8690.0;7931.0;759.0;114.0;8559.0;4555.0;3554.0;758.0;3430.0;634.0;542.0;95.0;535.0;89.0;459.0;437.0;22.0;1782.0;1453.0;180.0;107.0;42.0;1965.0;380.0;66.0;42.0;163.0;98.0;528.0;43.0;145.0;500.0;258.0;245.0;-36.0;102.0;139.0;-76.0;60.0;136.0;-5.0;49.0;54.0;128.0
477;DK Vervaardiging van machines en..;100 of meer werknemers;2003;180.0;437.0;421.0;397.0;383.0;8454.0;8424.0;7463.0;961.0;30.0;8315.0;4407.0;3317.0;598.0;3233.0;514.0;603.0;130.0;592.0;119.0;487.0;465.0;23.0;1880.0;1535.0;180.0;134.0;32.0;1778.0;321.0;72.0;43.0;170.0;95.0;447.0;40.0;120.0;470.0;251.0;139.0;-22.0;74.0;96.0;-36.0;79.0;115.0;-57.0;37.0;94.0;24.0
478;DK Vervaardiging van machines en..;100 of meer werknemers;2004;165.0;429.0;411.0;389.0;374.0;9853.0;9662.0;8916.0;745.0;191.0;9186.0;5285.0;4290.0;526.0;4302.0;538.0;529.0;96.0;523.0;90.0;465.0;435.0;30.0;1927.0;1559.0;188.0;140.0;39.0;1740.0;306.0;76.0;43.0;172.0;101.0;482.0;40.0;123.0;397.0;236.0;667.0;-8.0;67.0;75.0;-37.0;70.0;107.0;-4.0;45.0;48.0;618.0
479;DK Vervaardiging van machines en..;100 of meer werknemers;2005;165.0;426.0;409.0;383.0;368.0;10440.0;10153.0;9095.0;1058.0;287.0;9621.0;5611.0;4357.0;523.0;4361.0;527.0;682.0;76.0;701.0;95.0;572.0;553.0;19.0;1963.0;1583.0;184.0;163.0;34.0;1795.0;349.0;80.0;46.0;166.0;103.0;510.0;40.0;145.0;356.0;251.0;819.0;-17.0;50.0;67.0;-32.0;57.0;89.0;-20.0;38.0;58.0;750.0
