ID;BedrijfsactiviteitenSBI93;Perioden;OrdersZijnToegenomen_1;OrdersZijnGelijkGebleven_2;OrdersZijnAfgenomen_3;OrdersSaldo_4;VerwachteOrderontvangstToenemen_5;VerwachteOrderontvangstGelijkBlijven_6;VerwachteProductieAfnemen_7;VerwachteOrderontvangstSaldo_8;OordeelOrderontvangstIsGroot_9;OordeelOrderontvangstIsNormaal_10;OordeelOrderontvangstIsKlein_11;SaldoOordeelOrderontvangst_12;OmzetIsToegenomen_13;OmzetIsGelijkGebleven_14;OmzetIsAfgenomen_15;SaldoOmzetontwikkeling_16;OmzetZalToenemen_17;OmzetZalGelijkBlijven_18;OmzetZalAfnemen_19;SaldoVerwachteOmzet_20;PrijzenTarievenZijnGestegen_21;PrijzenTarievenZijnGelijkGebleven_22;PrijzenTarievenZijnGedaald_23;SaldoOntwikkelingPrijzenTarieven_24;PrijzenTarievenZullenStijgen_25;PrijzenTarievenZullenGelijkBlijven_26;PrijzenTarievenZullenDalen_27;SaldoVerwachteOntwikkelingPrijzen_28;PersoneelssterkteIsToegenomen_29;PersoneelssterkteIsGelijkBlijven_30;PersoneelssterkteIsAfgenomen_31;PersoneelssterkteSaldo_32;PersoneelssterkteZalToenemen_33;PersoneelssterkteZalGelijkBlijven_34;PersoneelssterkteZalAfnemen_35;VerwachtePersoneelssterkteSaldo_36;BeoordelingGoed_37;BeoordelingNormaalBevredigend_38;BeoordelingSlecht_39;SaldoBeoordelingGoedSlecht_40;GeenBelemmeringen_41;OnvoldoendeVraag_42;TekortAanArbeidskrachten_43;GebrekAanRuimteEnOfApparatuur_44;FinancieleBeperkingen_45;AndereOorzaken_46;OntvangstOpdrachtenOrders_47;OordeelOrderontvangst_48;VerwachtingOntvangstOrders_49;OntwikkelingOmzet_50;VerwachteOntwikkelingOmzet_51;OntwikkelingPrijzenTarieven_52;VerwachteOntwikkelingPrijzenTarieven_53;OntwikkelingPersoneelssterkte_54;VerwachteOntwikkelingPersoneelssterkte_55;OordeelEconomischKlimaat_56
82;5500;2008 november;;;;;;;;;;;;;25.0;47.0;28.0;-3.0;23.0;49.0;28.0;-5.0;;;;;18.0;74.0;8.0;10.0;19.0;65.0;16.0;3.0;12.0;65.0;23.0;-11.0;3.0;53.0;44.0;-41.0;;;;;;;;;;-3.0;-5.0;;10.0;3.0;-11.0;-41.0
83;5500;2008 december;;;;;;;;;;;;;30.0;41.0;29.0;1.0;21.0;40.0;39.0;-18.0;;;;;32.0;57.0;11.0;21.0;18.0;61.0;21.0;-3.0;10.0;63.0;27.0;-17.0;2.0;46.0;52.0;-50.0;;;;;;;;;;1.0;-18.0;;21.0;-3.0;-17.0;-50.0
84;5500;2009 januari;;;;;;;;;;;;;24.0;40.0;36.0;-12.0;18.0;40.0;42.0;-24.0;;;;;33.0;51.0;16.0;17.0;12.0;56.0;32.0;-20.0;10.0;63.0;27.0;-17.0;1.0;43.0;56.0;-55.0;42.0;31.0;13.0;0.0;7.0;7.0;;;;-12.0;-24.0;;17.0;-20.0;-17.0;-55.0
85;5500;2009 februari;;;;;;;;;;;;;18.0;34.0;48.0;-30.0;17.0;45.0;38.0;-21.0;;;;;11.0;76.0;13.0;-2.0;11.0;54.0;35.0;-24.0;10.0;57.0;33.0;-23.0;1.0;35.0;64.0;-63.0;;;;;;;;;;-30.0;-21.0;;-2.0;-24.0;-23.0;-63.0
86;5500;2009 maart;;;;;;;;;;;;;16.0;33.0;51.0;-35.0;20.0;49.0;31.0;-11.0;;;;;11.0;74.0;15.0;-4.0;10.0;52.0;38.0;-28.0;10.0;61.0;29.0;-19.0;1.0;33.0;66.0;-65.0;;;;;;;;;;-35.0;-11.0;;-4.0;-28.0;-19.0;-65.0
87;5500;2009 april;;;;;;;;;;;;;18.0;35.0;47.0;-29.0;17.0;47.0;36.0;-19.0;;;;;6.0;81.0;13.0;-7.0;12.0;52.0;36.0;-24.0;8.0;59.0;33.0;-25.0;1.0;35.0;64.0;-63.0;34.0;38.0;5.0;1.0;9.0;13.0;;;;-29.0;-19.0;;-7.0;-24.0;-25.0;-63.0
88;5500;2009 mei;;;;;;;;;;;;;20.0;38.0;42.0;-22.0;20.0;48.0;32.0;-12.0;;;;;3.0;86.0;11.0;-8.0;10.0;51.0;39.0;-29.0;10.0;60.0;30.0;-20.0;2.0;42.0;56.0;-54.0;;;;;;;;;;-22.0;-12.0;;-8.0;-29.0;-20.0;-54.0
89;5500;2009 juni;;;;;;;;;;;;;16.0;45.0;39.0;-23.0;17.0;51.0;32.0;-15.0;;;;;5.0;85.0;10.0;-5.0;7.0;57.0;36.0;-29.0;7.0;63.0;30.0;-23.0;2.0;52.0;46.0;-44.0;;;;;;;;;;-23.0;-15.0;;-5.0;-29.0;-23.0;-44.0
90;5500;2009 juli;;;;;;;;;;;;;17.0;42.0;41.0;-24.0;17.0;47.0;36.0;-19.0;;;;;5.0;85.0;10.0;-5.0;6.0;55.0;39.0;-33.0;8.0;55.0;37.0;-29.0;1.0;46.0;53.0;-52.0;30.0;45.0;5.0;0.0;10.0;10.0;;;;-24.0;-19.0;;-5.0;-33.0;-29.0;-52.0
91;5500;2009 augustus;;;;;;;;;;;;;21.0;43.0;36.0;-15.0;24.0;51.0;25.0;-1.0;;;;;2.0;88.0;10.0;-8.0;7.0;57.0;36.0;-29.0;8.0;63.0;29.0;-21.0;3.0;63.0;34.0;-31.0;;;;;;;;;;-15.0;-1.0;;-8.0;-29.0;-21.0;-31.0
92;5500;2009 september;;;;;;;;;;;;;20.0;40.0;40.0;-20.0;32.0;46.0;22.0;10.0;;;;;3.0;88.0;9.0;-6.0;7.0;52.0;41.0;-34.0;10.0;66.0;24.0;-14.0;4.0;64.0;32.0;-28.0;;;;;;;;;;-20.0;10.0;;-6.0;-34.0;-14.0;-28.0
93;5500;2009 oktober;;;;;;;;;;;;;17.0;48.0;35.0;-18.0;24.0;53.0;23.0;1.0;;;;;8.0;83.0;9.0;-1.0;9.0;52.0;39.0;-30.0;7.0;57.0;36.0;-29.0;8.0;54.0;38.0;-30.0;31.0;50.0;2.0;0.0;9.0;8.0;;;;-18.0;1.0;;-1.0;-30.0;-29.0;-30.0
94;5500;2009 november;;;;;;;;;;;;;26.0;42.0;32.0;-6.0;24.0;50.0;26.0;-2.0;;;;;11.0;82.0;7.0;4.0;10.0;54.0;36.0;-26.0;6.0;67.0;27.0;-21.0;5.0;67.0;28.0;-23.0;;;;;;;;;;-6.0;-2.0;;4.0;-26.0;-21.0;-23.0
95;5500;2009 december;;;;;;;;;;;;;27.0;42.0;31.0;-4.0;21.0;50.0;29.0;-8.0;;;;;19.0;73.0;8.0;11.0;8.0;57.0;35.0;-27.0;7.0;65.0;28.0;-21.0;5.0;71.0;24.0;-19.0;;;;;;;;;;-4.0;-8.0;;11.0;-27.0;-21.0;-19.0
96;5500;2010 januari;;;;;;;;;;;;;25.0;44.0;31.0;-6.0;27.0;48.0;25.0;2.0;;;;;22.0;70.0;8.0;14.0;7.0;59.0;34.0;-27.0;8.0;75.0;17.0;-9.0;10.0;67.0;23.0;-13.0;37.0;43.0;1.0;0.0;10.0;9.0;;;;-6.0;2.0;;14.0;-27.0;-9.0;-13.0
97;5500;2010 februari;;;;;;;;;;;;;28.0;41.0;31.0;-3.0;29.0;51.0;20.0;9.0;;;;;12.0;81.0;7.0;5.0;6.0;59.0;35.0;-29.0;12.0;74.0;14.0;-2.0;9.0;73.0;18.0;-9.0;;;;;;;;;;-3.0;9.0;;5.0;-29.0;-2.0;-9.0
98;5500;2010 maart;;;;;;;;;;;;;25.0;48.0;27.0;-2.0;35.0;56.0;9.0;26.0;;;;;8.0;86.0;6.0;2.0;8.0;56.0;36.0;-28.0;13.0;71.0;16.0;-3.0;10.0;73.0;17.0;-7.0;;;;;;;;;;-2.0;26.0;;2.0;-28.0;-3.0;-7.0
99;5500;2010 april;;;;;;;;;;;;;29.0;41.0;30.0;-1.0;38.0;52.0;10.0;28.0;;;;;10.0;84.0;6.0;4.0;9.0;64.0;27.0;-18.0;15.0;71.0;14.0;1.0;16.0;68.0;16.0;0.0;40.0;45.0;2.0;0.0;7.0;6.0;;;;-1.0;28.0;;4.0;-18.0;1.0;0.0
100;5500;2010 mei;;;;;;;;;;;;;38.0;45.0;17.0;21.0;34.0;50.0;16.0;18.0;;;;;9.0;86.0;5.0;4.0;9.0;66.0;25.0;-16.0;17.0;69.0;14.0;3.0;18.0;71.0;11.0;7.0;;;;;;;;;;21.0;18.0;;4.0;-16.0;3.0;7.0
101;5500;2010 juni;;;;;;;;;;;;;38.0;45.0;17.0;21.0;26.0;50.0;24.0;2.0;;;;;9.0;86.0;5.0;4.0;13.0;62.0;25.0;-12.0;15.0;70.0;15.0;0.0;15.0;74.0;11.0;4.0;;;;;;;;;;21.0;2.0;;4.0;-12.0;0.0;4.0
102;5500;2010 juli;;;;;;;;;;;;;35.0;46.0;19.0;16.0;24.0;55.0;21.0;3.0;;;;;14.0;80.0;6.0;8.0;13.0;61.0;26.0;-13.0;16.0;71.0;13.0;3.0;20.0;69.0;11.0;9.0;49.0;32.0;3.0;0.0;7.0;9.0;;;;16.0;3.0;;8.0;-13.0;3.0;9.0
103;5500;2010 augustus;;;;;;;;;;;;;34.0;46.0;20.0;14.0;24.0;61.0;15.0;9.0;;;;;7.0;88.0;5.0;2.0;13.0;65.0;22.0;-9.0;14.0;71.0;15.0;-1.0;23.0;68.0;9.0;14.0;;;;;;;;;;14.0;9.0;;2.0;-9.0;-1.0;14.0
104;5500;2010 september;;;;;;;;;;;;;26.0;45.0;29.0;-3.0;41.0;45.0;14.0;27.0;;;;;6.0;89.0;5.0;1.0;14.0;61.0;25.0;-11.0;19.0;67.0;14.0;5.0;21.0;69.0;10.0;11.0;;;;;;;;;;-3.0;27.0;;1.0;-11.0;5.0;11.0
105;5500;2010 oktober;;;;;;;;;;;;;29.0;45.0;26.0;3.0;39.0;45.0;16.0;23.0;;;;;12.0;83.0;5.0;7.0;16.0;62.0;22.0;-6.0;16.0;69.0;15.0;1.0;22.0;68.0;10.0;12.0;47.0;33.0;4.0;2.0;7.0;7.0;;;;3.0;23.0;;7.0;-6.0;1.0;12.0
106;5500;2010 november;;;;;;;;;;;;;38.0;44.0;18.0;20.0;35.0;46.0;19.0;16.0;;;;;13.0;81.0;6.0;7.0;19.0;64.0;17.0;2.0;15.0;68.0;17.0;-2.0;22.0;69.0;9.0;13.0;;;;;;;;;;20.0;16.0;;7.0;2.0;-2.0;13.0
107;5500;2010 december;;;;;;;;;;;;;35.0;45.0;20.0;15.0;24.0;55.0;21.0;3.0;;;;;24.0;72.0;4.0;20.0;18.0;63.0;19.0;-1.0;14.0;67.0;19.0;-5.0;16.0;72.0;12.0;4.0;;;;;;;;;;15.0;3.0;;20.0;-1.0;-5.0;4.0
108;5500;2011 januari;;;;;;;;;;;;;34.0;45.0;21.0;13.0;26.0;53.0;21.0;5.0;;;;;32.0;64.0;4.0;28.0;19.0;62.0;19.0;0.0;15.0;68.0;17.0;-2.0;20.0;69.0;11.0;9.0;47.0;27.0;3.0;1.0;9.0;13.0;;;;13.0;5.0;;28.0;0.0;-2.0;9.0
109;5500;2011 februari;;;;;;;;;;;;;35.0;46.0;19.0;16.0;36.0;50.0;14.0;22.0;;;;;15.0;82.0;3.0;12.0;14.0;66.0;20.0;-6.0;18.0;71.0;11.0;7.0;17.0;75.0;8.0;9.0;;;;;;;;;;16.0;22.0;;12.0;-6.0;7.0;9.0
110;5500;2011 maart;;;;;;;;;;;;;26.0;46.0;28.0;-2.0;46.0;47.0;7.0;39.0;;;;;10.0;85.0;5.0;5.0;14.0;64.0;22.0;-8.0;16.0;69.0;15.0;1.0;14.0;77.0;9.0;5.0;;;;;;;;;;-2.0;39.0;;5.0;-8.0;1.0;5.0
111;5500;2011 april;;;;;;;;;;;;;27.0;50.0;23.0;4.0;39.0;50.0;11.0;28.0;;;;;15.0;82.0;3.0;12.0;14.0;66.0;20.0;-6.0;26.0;58.0;16.0;10.0;17.0;74.0;9.0;8.0;52.0;26.0;5.0;0.0;6.0;11.0;;;;4.0;28.0;;12.0;-6.0;10.0;8.0
112;5500;2011 mei;;;;;;;;;;;;;32.0;52.0;16.0;16.0;37.0;49.0;14.0;23.0;;;;;8.0;88.0;4.0;4.0;16.0;66.0;18.0;-2.0;17.0;69.0;14.0;3.0;14.0;73.0;13.0;1.0;;;;;;;;;;16.0;23.0;;4.0;-2.0;3.0;1.0
113;5500;2011 juni;;;;;;;;;;;;;35.0;51.0;14.0;21.0;25.0;55.0;20.0;5.0;;;;;8.0;87.0;5.0;3.0;16.0;65.0;19.0;-3.0;14.0;70.0;16.0;-2.0;12.0;79.0;9.0;3.0;;;;;;;;;;21.0;5.0;;3.0;-3.0;-2.0;3.0
114;5500;2011 juli;;;;;;;;;;;;;34.0;55.0;11.0;23.0;29.0;51.0;20.0;9.0;;;;;5.0;90.0;5.0;0.0;18.0;65.0;17.0;1.0;18.0;68.0;14.0;4.0;13.0;77.0;10.0;3.0;59.0;24.0;5.0;1.0;6.0;5.0;;;;23.0;9.0;;0.0;1.0;4.0;3.0
115;5500;2011 augustus;;;;;;;;;;;;;28.0;54.0;18.0;10.0;30.0;57.0;13.0;17.0;;;;;10.0;87.0;3.0;7.0;15.0;70.0;15.0;0.0;15.0;71.0;14.0;1.0;11.0;79.0;10.0;1.0;;;;;;;;;;10.0;17.0;;7.0;0.0;1.0;1.0
116;5500;2011 september;;;;;;;;;;;;;20.0;49.0;31.0;-11.0;29.0;52.0;19.0;10.0;;;;;5.0;90.0;5.0;0.0;12.0;66.0;22.0;-10.0;15.0;70.0;15.0;0.0;6.0;76.0;18.0;-12.0;;;;;;;;;;-11.0;10.0;;0.0;-10.0;0.0;-12.0
117;5500;2011 oktober;;;;;;;;;;;;;23.0;49.0;28.0;-5.0;33.0;49.0;18.0;15.0;;;;;9.0;84.0;7.0;2.0;16.0;62.0;22.0;-6.0;15.0;65.0;20.0;-5.0;5.0;75.0;20.0;-15.0;49.0;30.0;3.0;2.0;7.0;9.0;;;;-5.0;15.0;;2.0;-6.0;-5.0;-15.0
118;5500;2011 november;;;;;;;;;;;;;23.0;56.0;21.0;2.0;30.0;46.0;24.0;6.0;;;;;11.0;83.0;6.0;5.0;17.0;66.0;17.0;0.0;9.0;70.0;21.0;-12.0;4.0;79.0;17.0;-13.0;;;;;;;;;;2.0;6.0;;5.0;0.0;-12.0;-13.0
119;55;1992 januari;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
120;55;1992 april;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
121;55;1992 juli;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
122;55;1992 oktober;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
123;55;1993 januari;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
124;55;1993 april;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
125;55;1993 juli;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
126;55;1993 oktober;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
127;55;1994 januari;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
128;55;1994 april;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
129;55;1994 juli;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
130;55;1994 oktober;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
131;55;1995 januari;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
132;55;1995 april;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
133;55;1995 juli;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
134;55;1995 oktober;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
135;55;1996 januari;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
136;55;1996 april;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
137;55;1996 juli;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
138;55;1996 oktober;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
139;55;1997 januari;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
140;55;1997 april;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
141;55;1997 juli;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
142;55;1997 oktober;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
143;55;1998 januari;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
144;55;1998 april;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
145;55;1998 juli;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
146;55;1998 oktober;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
147;55;1999 januari;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
148;55;1999 april;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
149;55;1999 juli;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
150;55;1999 oktober;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
151;55;2000 januari;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
152;55;2000 april;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
153;55;2000 juli;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
154;55;2000 oktober;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
155;55;2001 januari;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
156;55;2001 april;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
157;55;2001 juli;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
158;55;2001 oktober;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
159;55;2002 januari;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
160;55;2002 april;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
161;55;2002 juli;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
162;55;2002 oktober;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
163;55;2003 januari;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
164;55;2003 april;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
165;55;2003 juli;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
166;55;2003 oktober;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
167;55;2004 januari;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
168;55;2004 april;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
169;55;2004 juli;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
170;55;2004 oktober;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
171;55;2005 januari;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
172;55;2005 april;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
173;55;2005 juli;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
174;55;2005 oktober;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
175;55;2006 januari;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
176;55;2006 april;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
177;55;2006 juli;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
178;55;2006 oktober;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
179;55;2007 januari;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
180;55;2007 februari;43.0;43.0;14.0;29.0;56.0;42.0;2.0;54.0;40.0;60.0;0.0;40.0;46.0;46.0;8.0;38.0;62.0;36.0;2.0;60.0;26.0;72.0;2.0;24.0;28.0;72.0;0.0;28.0;23.0;71.0;6.0;17.0;34.0;63.0;3.0;31.0;44.0;56.0;0.0;44.0;82.0;1.0;17.0;0.0;0.0;0.0;29.0;40.0;54.0;38.0;60.0;24.0;28.0;17.0;31.0;44.0
181;55;2007 maart;33.0;62.0;5.0;28.0;61.0;37.0;2.0;59.0;33.0;67.0;0.0;33.0;36.0;47.0;17.0;19.0;62.0;37.0;1.0;61.0;25.0;75.0;0.0;25.0;30.0;70.0;0.0;30.0;24.0;74.0;2.0;22.0;44.0;55.0;1.0;43.0;45.0;55.0;0.0;45.0;88.0;1.0;9.0;0.0;0.0;2.0;28.0;33.0;59.0;19.0;61.0;25.0;30.0;22.0;43.0;45.0
182;55;2007 april;46.0;49.0;5.0;41.0;66.0;31.0;3.0;63.0;52.0;43.0;5.0;47.0;53.0;39.0;8.0;45.0;66.0;33.0;1.0;65.0;17.0;83.0;0.0;17.0;11.0;89.0;0.0;11.0;32.0;67.0;1.0;31.0;39.0;55.0;6.0;33.0;46.0;53.0;1.0;45.0;88.0;5.0;5.0;0.0;0.0;2.0;41.0;47.0;63.0;45.0;65.0;17.0;11.0;31.0;33.0;45.0
183;55;2007 mei;34.0;59.0;7.0;27.0;43.0;51.0;6.0;37.0;48.0;51.0;1.0;47.0;53.0;45.0;2.0;51.0;64.0;30.0;6.0;58.0;20.0;79.0;1.0;19.0;17.0;82.0;1.0;16.0;30.0;69.0;1.0;29.0;46.0;52.0;2.0;44.0;57.0;42.0;1.0;56.0;79.0;11.0;7.0;0.0;0.0;3.0;27.0;47.0;37.0;51.0;58.0;19.0;16.0;29.0;44.0;56.0
184;55;2007 juni;38.0;58.0;4.0;34.0;42.0;33.0;25.0;17.0;37.0;62.0;1.0;36.0;59.0;37.0;4.0;55.0;39.0;37.0;24.0;15.0;14.0;86.0;0.0;14.0;7.0;87.0;6.0;1.0;33.0;62.0;5.0;28.0;28.0;65.0;7.0;21.0;45.0;54.0;1.0;44.0;80.0;0.0;17.0;0.0;0.0;3.0;34.0;36.0;17.0;55.0;15.0;14.0;1.0;28.0;21.0;44.0
185;55;2007 juli;46.0;49.0;5.0;41.0;33.0;38.0;29.0;4.0;36.0;61.0;3.0;33.0;48.0;47.0;5.0;43.0;34.0;37.0;29.0;5.0;13.0;85.0;2.0;11.0;3.0;86.0;11.0;-8.0;36.0;58.0;6.0;30.0;30.0;47.0;23.0;7.0;53.0;45.0;2.0;51.0;75.0;4.0;17.0;0.0;0.0;4.0;41.0;33.0;4.0;43.0;5.0;11.0;-8.0;30.0;7.0;51.0
186;55;2007 augustus;42.0;43.0;15.0;27.0;42.0;42.0;16.0;26.0;32.0;64.0;4.0;28.0;47.0;37.0;16.0;31.0;43.0;43.0;14.0;29.0;3.0;90.0;7.0;-4.0;16.0;79.0;5.0;11.0;25.0;69.0;6.0;19.0;16.0;69.0;15.0;1.0;45.0;54.0;1.0;44.0;63.0;1.0;33.0;0.0;0.0;3.0;27.0;28.0;26.0;31.0;29.0;-4.0;11.0;19.0;1.0;44.0
187;55;2007 september;26.0;54.0;20.0;6.0;26.0;57.0;17.0;9.0;38.0;58.0;4.0;34.0;27.0;46.0;27.0;0.0;43.0;43.0;14.0;29.0;5.0;90.0;5.0;0.0;10.0;90.0;0.0;10.0;12.0;65.0;23.0;-11.0;11.0;63.0;26.0;-15.0;47.0;53.0;0.0;47.0;66.0;5.0;26.0;0.0;1.0;2.0;6.0;34.0;9.0;0.0;29.0;0.0;10.0;-11.0;-15.0;47.0
188;55;2007 oktober;36.0;43.0;21.0;15.0;25.0;55.0;20.0;5.0;49.0;46.0;5.0;44.0;41.0;40.0;19.0;22.0;25.0;58.0;17.0;8.0;15.0;79.0;6.0;9.0;17.0;77.0;6.0;11.0;21.0;62.0;17.0;4.0;10.0;81.0;9.0;1.0;46.0;52.0;2.0;44.0;58.0;4.0;36.0;0.0;0.0;2.0;15.0;44.0;5.0;22.0;8.0;9.0;11.0;4.0;1.0;44.0
189;55;2007 november;34.0;48.0;18.0;16.0;26.0;54.0;20.0;6.0;35.0;60.0;5.0;30.0;47.0;33.0;20.0;27.0;26.0;45.0;29.0;-3.0;6.0;87.0;7.0;-1.0;15.0;77.0;8.0;7.0;18.0;71.0;11.0;7.0;7.0;75.0;18.0;-11.0;44.0;54.0;2.0;42.0;69.0;4.0;25.0;0.0;1.0;1.0;16.0;30.0;6.0;27.0;-3.0;-1.0;7.0;7.0;-11.0;42.0
190;55;2007 december;23.0;54.0;23.0;0.0;16.0;64.0;20.0;-4.0;40.0;52.0;8.0;32.0;33.0;47.0;20.0;13.0;27.0;53.0;20.0;7.0;17.0;78.0;5.0;12.0;32.0;59.0;9.0;23.0;12.0;80.0;8.0;4.0;13.0;76.0;11.0;2.0;49.0;44.0;7.0;42.0;70.0;3.0;21.0;0.0;1.0;5.0;0.0;32.0;-4.0;13.0;7.0;12.0;23.0;4.0;2.0;42.0
