ID;Geslacht;Leeftijd;Studierichting;Opleidingsvorm;Perioden;Ingeschrevenen_1;TotaalEerstejaars_2;DiplomaVwo_3;DiplomaHboBachelor_4;PropedeuseHbo_5;OverigeOpleiding_6;DoctoraalOfMaster_7;Bachelor_8;Gepromoveerden_9
6394;Vrouwen;26 jaar;Theologie;Deeltijdonderwijs;2000/'01;2.0;;;;;;;;
6395;Vrouwen;26 jaar;Theologie;Deeltijdonderwijs;2001/'02;0.0;;;;;;;;
6396;Vrouwen;26 jaar;Theologie;Deeltijdonderwijs;2002/'03;0.0;;;;;;;;
6397;Vrouwen;26 jaar;Theologie;Deeltijdonderwijs;2003/'04;1.0;;;;;;;;
6398;Vrouwen;26 jaar;Theologie;Deeltijdonderwijs;2004/'05;2.0;;;;;;;;
6399;Vrouwen;26 jaar;Theologie;Deeltijdonderwijs;2005/'06;2.0;;;;;;;;
6400;Vrouwen;26 jaar;Theologie;Deeltijdonderwijs;2006/'07;0.0;;;;;;;;
6401;Vrouwen;26 jaar;Theologie;Deeltijdonderwijs;2007/'08;0.0;;;;;;;;
6402;Vrouwen;26 jaar;Theologie;Deeltijdonderwijs;2008/'09;2.0;;;;;;;;
6403;Vrouwen;26 jaar;Theologie;Deeltijdonderwijs;2009/'10;1.0;;;;;;;;
6404;Vrouwen;26 jaar;Theologie;Deeltijdonderwijs;2010/'11;1.0;;;;;;;;
6405;Vrouwen;26 jaar;Theologie;Deeltijdonderwijs;2011/'12;0.0;;;;;;;;
6406;Vrouwen;26 jaar;Theologie;Deeltijdonderwijs;2012/'13;1.0;;;;;;;;
6407;Vrouwen;26 jaar;Theologie;Deeltijdonderwijs;2013/'14;1.0;;;;;;;;
6408;Vrouwen;26 jaar;Humanistiek;Totaal opleidingsvorm;1990/'91;0.0;;;;;;;;
6409;Vrouwen;26 jaar;Humanistiek;Totaal opleidingsvorm;1991/'92;4.0;;;;;;;;
6410;Vrouwen;26 jaar;Humanistiek;Totaal opleidingsvorm;1992/'93;0.0;;;;;;;;
6411;Vrouwen;26 jaar;Humanistiek;Totaal opleidingsvorm;1993/'94;1.0;;;;;;;;
6412;Vrouwen;26 jaar;Humanistiek;Totaal opleidingsvorm;1994/'95;3.0;;;;;;;;
6413;Vrouwen;26 jaar;Humanistiek;Totaal opleidingsvorm;1995/'96;3.0;;;;;;;;
6414;Vrouwen;26 jaar;Humanistiek;Totaal opleidingsvorm;1996/'97;4.0;;;;;;;;
6415;Vrouwen;26 jaar;Humanistiek;Totaal opleidingsvorm;1997/'98;5.0;;;;;;;;
6416;Vrouwen;26 jaar;Humanistiek;Totaal opleidingsvorm;1998/'99;11.0;;;;;;;;
6417;Vrouwen;26 jaar;Humanistiek;Totaal opleidingsvorm;1999/'00;10.0;;;;;;;;
6418;Vrouwen;26 jaar;Humanistiek;Totaal opleidingsvorm;2000/'01;11.0;;;;;;;;
6419;Vrouwen;26 jaar;Humanistiek;Totaal opleidingsvorm;2001/'02;12.0;;;;;;;;
6420;Vrouwen;26 jaar;Humanistiek;Totaal opleidingsvorm;2002/'03;9.0;;;;;;;;
6421;Vrouwen;26 jaar;Humanistiek;Totaal opleidingsvorm;2003/'04;16.0;;;;;;;;
6422;Vrouwen;26 jaar;Humanistiek;Totaal opleidingsvorm;2004/'05;10.0;;;;;;;;
6423;Vrouwen;26 jaar;Humanistiek;Totaal opleidingsvorm;2005/'06;7.0;;;;;;;;
6424;Vrouwen;26 jaar;Humanistiek;Totaal opleidingsvorm;2006/'07;13.0;;;;;;;;
6425;Vrouwen;26 jaar;Humanistiek;Totaal opleidingsvorm;2007/'08;10.0;;;;;;;;
6426;Vrouwen;26 jaar;Humanistiek;Totaal opleidingsvorm;2008/'09;14.0;;;;;;;;
6427;Vrouwen;26 jaar;Humanistiek;Totaal opleidingsvorm;2009/'10;17.0;;;;;;;;
6428;Vrouwen;26 jaar;Humanistiek;Totaal opleidingsvorm;2010/'11;17.0;;;;;;;;
6429;Vrouwen;26 jaar;Humanistiek;Totaal opleidingsvorm;2011/'12;13.0;;;;;;;;
6430;Vrouwen;26 jaar;Humanistiek;Totaal opleidingsvorm;2012/'13;18.0;;;;;;;;
6431;Vrouwen;26 jaar;Humanistiek;Totaal opleidingsvorm;2013/'14;19.0;;;;;;;;
6432;Vrouwen;26 jaar;Humanistiek;Voltijdonderwijs;1990/'91;0.0;;;;;;;;
6433;Vrouwen;26 jaar;Humanistiek;Voltijdonderwijs;1991/'92;4.0;;;;;;;;
6434;Vrouwen;26 jaar;Humanistiek;Voltijdonderwijs;1992/'93;0.0;;;;;;;;
6435;Vrouwen;26 jaar;Humanistiek;Voltijdonderwijs;1993/'94;1.0;;;;;;;;
6436;Vrouwen;26 jaar;Humanistiek;Voltijdonderwijs;1994/'95;3.0;;;;;;;;
6437;Vrouwen;26 jaar;Humanistiek;Voltijdonderwijs;1995/'96;3.0;;;;;;;;
6438;Vrouwen;26 jaar;Humanistiek;Voltijdonderwijs;1996/'97;4.0;;;;;;;;
6439;Vrouwen;26 jaar;Humanistiek;Voltijdonderwijs;1997/'98;5.0;;;;;;;;
6440;Vrouwen;26 jaar;Humanistiek;Voltijdonderwijs;1998/'99;11.0;;;;;;;;
6441;Vrouwen;26 jaar;Humanistiek;Voltijdonderwijs;1999/'00;10.0;;;;;;;;
6442;Vrouwen;26 jaar;Humanistiek;Voltijdonderwijs;2000/'01;11.0;;;;;;;;
6443;Vrouwen;26 jaar;Humanistiek;Voltijdonderwijs;2001/'02;12.0;;;;;;;;
6444;Vrouwen;26 jaar;Humanistiek;Voltijdonderwijs;2002/'03;9.0;;;;;;;;
6445;Vrouwen;26 jaar;Humanistiek;Voltijdonderwijs;2003/'04;16.0;;;;;;;;
6446;Vrouwen;26 jaar;Humanistiek;Voltijdonderwijs;2004/'05;10.0;;;;;;;;
6447;Vrouwen;26 jaar;Humanistiek;Voltijdonderwijs;2005/'06;7.0;;;;;;;;
6448;Vrouwen;26 jaar;Humanistiek;Voltijdonderwijs;2006/'07;13.0;;;;;;;;
6449;Vrouwen;26 jaar;Humanistiek;Voltijdonderwijs;2007/'08;10.0;;;;;;;;
6450;Vrouwen;26 jaar;Humanistiek;Voltijdonderwijs;2008/'09;14.0;;;;;;;;
6451;Vrouwen;26 jaar;Humanistiek;Voltijdonderwijs;2009/'10;17.0;;;;;;;;
6452;Vrouwen;26 jaar;Humanistiek;Voltijdonderwijs;2010/'11;17.0;;;;;;;;
6453;Vrouwen;26 jaar;Humanistiek;Voltijdonderwijs;2011/'12;13.0;;;;;;;;
6454;Vrouwen;26 jaar;Humanistiek;Voltijdonderwijs;2012/'13;18.0;;;;;;;;
6455;Vrouwen;26 jaar;Humanistiek;Voltijdonderwijs;2013/'14;19.0;;;;;;;;
6456;Vrouwen;26 jaar;Humanistiek;Deeltijdonderwijs;1990/'91;;;;;;;;;
6457;Vrouwen;26 jaar;Humanistiek;Deeltijdonderwijs;1991/'92;;;;;;;;;
6458;Vrouwen;26 jaar;Humanistiek;Deeltijdonderwijs;1992/'93;;;;;;;;;
6459;Vrouwen;26 jaar;Humanistiek;Deeltijdonderwijs;1993/'94;;;;;;;;;
6460;Vrouwen;26 jaar;Humanistiek;Deeltijdonderwijs;1994/'95;;;;;;;;;
6461;Vrouwen;26 jaar;Humanistiek;Deeltijdonderwijs;1995/'96;;;;;;;;;
6462;Vrouwen;26 jaar;Humanistiek;Deeltijdonderwijs;1996/'97;;;;;;;;;
6463;Vrouwen;26 jaar;Humanistiek;Deeltijdonderwijs;1997/'98;;;;;;;;;
6464;Vrouwen;26 jaar;Humanistiek;Deeltijdonderwijs;1998/'99;;;;;;;;;
6465;Vrouwen;26 jaar;Humanistiek;Deeltijdonderwijs;1999/'00;;;;;;;;;
6466;Vrouwen;26 jaar;Humanistiek;Deeltijdonderwijs;2000/'01;;;;;;;;;
6467;Vrouwen;26 jaar;Humanistiek;Deeltijdonderwijs;2001/'02;;;;;;;;;
6468;Vrouwen;26 jaar;Humanistiek;Deeltijdonderwijs;2002/'03;;;;;;;;;
6469;Vrouwen;26 jaar;Humanistiek;Deeltijdonderwijs;2003/'04;;;;;;;;;
6470;Vrouwen;26 jaar;Humanistiek;Deeltijdonderwijs;2004/'05;;;;;;;;;
6471;Vrouwen;26 jaar;Humanistiek;Deeltijdonderwijs;2005/'06;;;;;;;;;
6472;Vrouwen;26 jaar;Humanistiek;Deeltijdonderwijs;2006/'07;;;;;;;;;
6473;Vrouwen;26 jaar;Humanistiek;Deeltijdonderwijs;2007/'08;;;;;;;;;
6474;Vrouwen;26 jaar;Humanistiek;Deeltijdonderwijs;2008/'09;;;;;;;;;
6475;Vrouwen;26 jaar;Humanistiek;Deeltijdonderwijs;2009/'10;;;;;;;;;
6476;Vrouwen;26 jaar;Humanistiek;Deeltijdonderwijs;2010/'11;;;;;;;;;
6477;Vrouwen;26 jaar;Humanistiek;Deeltijdonderwijs;2011/'12;;;;;;;;;
6478;Vrouwen;26 jaar;Humanistiek;Deeltijdonderwijs;2012/'13;;;;;;;;;
6479;Vrouwen;26 jaar;Humanistiek;Deeltijdonderwijs;2013/'14;;;;;;;;;
6480;Vrouwen;27 jaar;Theologie;Totaal opleidingsvorm;1990/'91;25.0;;;;;;;;
6481;Vrouwen;27 jaar;Theologie;Totaal opleidingsvorm;1991/'92;20.0;;;;;;;;
6482;Vrouwen;27 jaar;Theologie;Totaal opleidingsvorm;1992/'93;22.0;;;;;;;;
6483;Vrouwen;27 jaar;Theologie;Totaal opleidingsvorm;1993/'94;20.0;;;;;;;;
6484;Vrouwen;27 jaar;Theologie;Totaal opleidingsvorm;1994/'95;16.0;;;;;;;;
6485;Vrouwen;27 jaar;Theologie;Totaal opleidingsvorm;1995/'96;7.0;;;;;;;;
6486;Vrouwen;27 jaar;Theologie;Totaal opleidingsvorm;1996/'97;10.0;;;;;;;;
6487;Vrouwen;27 jaar;Theologie;Totaal opleidingsvorm;1997/'98;12.0;;;;;;;;
6488;Vrouwen;27 jaar;Theologie;Totaal opleidingsvorm;1998/'99;9.0;;;;;;;;
6489;Vrouwen;27 jaar;Theologie;Totaal opleidingsvorm;1999/'00;9.0;;;;;;;;
6490;Vrouwen;27 jaar;Theologie;Totaal opleidingsvorm;2000/'01;4.0;;;;;;;;
6491;Vrouwen;27 jaar;Theologie;Totaal opleidingsvorm;2001/'02;7.0;;;;;;;;
6492;Vrouwen;27 jaar;Theologie;Totaal opleidingsvorm;2002/'03;6.0;;;;;;;;
6493;Vrouwen;27 jaar;Theologie;Totaal opleidingsvorm;2003/'04;10.0;;;;;;;;
6494;Vrouwen;27 jaar;Theologie;Totaal opleidingsvorm;2004/'05;8.0;;;;;;;;
6495;Vrouwen;27 jaar;Theologie;Totaal opleidingsvorm;2005/'06;12.0;;;;;;;;
6496;Vrouwen;27 jaar;Theologie;Totaal opleidingsvorm;2006/'07;6.0;;;;;;;;
6497;Vrouwen;27 jaar;Theologie;Totaal opleidingsvorm;2007/'08;7.0;;;;;;;;
6498;Vrouwen;27 jaar;Theologie;Totaal opleidingsvorm;2008/'09;9.0;;;;;;;;
6499;Vrouwen;27 jaar;Theologie;Totaal opleidingsvorm;2009/'10;3.0;;;;;;;;
6500;Vrouwen;27 jaar;Theologie;Totaal opleidingsvorm;2010/'11;7.0;;;;;;;;
6501;Vrouwen;27 jaar;Theologie;Totaal opleidingsvorm;2011/'12;7.0;;;;;;;;
6502;Vrouwen;27 jaar;Theologie;Totaal opleidingsvorm;2012/'13;3.0;;;;;;;;
6503;Vrouwen;27 jaar;Theologie;Totaal opleidingsvorm;2013/'14;7.0;;;;;;;;
6504;Vrouwen;27 jaar;Theologie;Voltijdonderwijs;1990/'91;24.0;;;;;;;;
6505;Vrouwen;27 jaar;Theologie;Voltijdonderwijs;1991/'92;18.0;;;;;;;;
6506;Vrouwen;27 jaar;Theologie;Voltijdonderwijs;1992/'93;18.0;;;;;;;;
6507;Vrouwen;27 jaar;Theologie;Voltijdonderwijs;1993/'94;17.0;;;;;;;;
6508;Vrouwen;27 jaar;Theologie;Voltijdonderwijs;1994/'95;12.0;;;;;;;;
6509;Vrouwen;27 jaar;Theologie;Voltijdonderwijs;1995/'96;5.0;;;;;;;;
6510;Vrouwen;27 jaar;Theologie;Voltijdonderwijs;1996/'97;9.0;;;;;;;;
6511;Vrouwen;27 jaar;Theologie;Voltijdonderwijs;1997/'98;11.0;;;;;;;;
6512;Vrouwen;27 jaar;Theologie;Voltijdonderwijs;1998/'99;8.0;;;;;;;;
6513;Vrouwen;27 jaar;Theologie;Voltijdonderwijs;1999/'00;9.0;;;;;;;;
6514;Vrouwen;27 jaar;Theologie;Voltijdonderwijs;2000/'01;3.0;;;;;;;;
6515;Vrouwen;27 jaar;Theologie;Voltijdonderwijs;2001/'02;4.0;;;;;;;;
6516;Vrouwen;27 jaar;Theologie;Voltijdonderwijs;2002/'03;6.0;;;;;;;;
6517;Vrouwen;27 jaar;Theologie;Voltijdonderwijs;2003/'04;8.0;;;;;;;;
6518;Vrouwen;27 jaar;Theologie;Voltijdonderwijs;2004/'05;7.0;;;;;;;;
6519;Vrouwen;27 jaar;Theologie;Voltijdonderwijs;2005/'06;8.0;;;;;;;;
6520;Vrouwen;27 jaar;Theologie;Voltijdonderwijs;2006/'07;6.0;;;;;;;;
6521;Vrouwen;27 jaar;Theologie;Voltijdonderwijs;2007/'08;6.0;;;;;;;;
6522;Vrouwen;27 jaar;Theologie;Voltijdonderwijs;2008/'09;7.0;;;;;;;;
6523;Vrouwen;27 jaar;Theologie;Voltijdonderwijs;2009/'10;3.0;;;;;;;;
6524;Vrouwen;27 jaar;Theologie;Voltijdonderwijs;2010/'11;6.0;;;;;;;;
6525;Vrouwen;27 jaar;Theologie;Voltijdonderwijs;2011/'12;6.0;;;;;;;;
6526;Vrouwen;27 jaar;Theologie;Voltijdonderwijs;2012/'13;2.0;;;;;;;;
6527;Vrouwen;27 jaar;Theologie;Voltijdonderwijs;2013/'14;6.0;;;;;;;;
6528;Vrouwen;27 jaar;Theologie;Deeltijdonderwijs;1990/'91;1.0;;;;;;;;
6529;Vrouwen;27 jaar;Theologie;Deeltijdonderwijs;1991/'92;2.0;;;;;;;;
6530;Vrouwen;27 jaar;Theologie;Deeltijdonderwijs;1992/'93;4.0;;;;;;;;
6531;Vrouwen;27 jaar;Theologie;Deeltijdonderwijs;1993/'94;3.0;;;;;;;;
6532;Vrouwen;27 jaar;Theologie;Deeltijdonderwijs;1994/'95;4.0;;;;;;;;
6533;Vrouwen;27 jaar;Theologie;Deeltijdonderwijs;1995/'96;2.0;;;;;;;;
6534;Vrouwen;27 jaar;Theologie;Deeltijdonderwijs;1996/'97;1.0;;;;;;;;
6535;Vrouwen;27 jaar;Theologie;Deeltijdonderwijs;1997/'98;1.0;;;;;;;;
6536;Vrouwen;27 jaar;Theologie;Deeltijdonderwijs;1998/'99;1.0;;;;;;;;
6537;Vrouwen;27 jaar;Theologie;Deeltijdonderwijs;1999/'00;0.0;;;;;;;;
6538;Vrouwen;27 jaar;Theologie;Deeltijdonderwijs;2000/'01;1.0;;;;;;;;
6539;Vrouwen;27 jaar;Theologie;Deeltijdonderwijs;2001/'02;3.0;;;;;;;;
6540;Vrouwen;27 jaar;Theologie;Deeltijdonderwijs;2002/'03;0.0;;;;;;;;
6541;Vrouwen;27 jaar;Theologie;Deeltijdonderwijs;2003/'04;2.0;;;;;;;;
6542;Vrouwen;27 jaar;Theologie;Deeltijdonderwijs;2004/'05;1.0;;;;;;;;
6543;Vrouwen;27 jaar;Theologie;Deeltijdonderwijs;2005/'06;4.0;;;;;;;;
6544;Vrouwen;27 jaar;Theologie;Deeltijdonderwijs;2006/'07;0.0;;;;;;;;
6545;Vrouwen;27 jaar;Theologie;Deeltijdonderwijs;2007/'08;1.0;;;;;;;;
6546;Vrouwen;27 jaar;Theologie;Deeltijdonderwijs;2008/'09;2.0;;;;;;;;
6547;Vrouwen;27 jaar;Theologie;Deeltijdonderwijs;2009/'10;0.0;;;;;;;;
6548;Vrouwen;27 jaar;Theologie;Deeltijdonderwijs;2010/'11;1.0;;;;;;;;
6549;Vrouwen;27 jaar;Theologie;Deeltijdonderwijs;2011/'12;1.0;;;;;;;;
6550;Vrouwen;27 jaar;Theologie;Deeltijdonderwijs;2012/'13;1.0;;;;;;;;
6551;Vrouwen;27 jaar;Theologie;Deeltijdonderwijs;2013/'14;1.0;;;;;;;;
6552;Vrouwen;27 jaar;Humanistiek;Totaal opleidingsvorm;1990/'91;0.0;;;;;;;;
6553;Vrouwen;27 jaar;Humanistiek;Totaal opleidingsvorm;1991/'92;1.0;;;;;;;;
6554;Vrouwen;27 jaar;Humanistiek;Totaal opleidingsvorm;1992/'93;3.0;;;;;;;;
6555;Vrouwen;27 jaar;Humanistiek;Totaal opleidingsvorm;1993/'94;3.0;;;;;;;;
6556;Vrouwen;27 jaar;Humanistiek;Totaal opleidingsvorm;1994/'95;2.0;;;;;;;;
6557;Vrouwen;27 jaar;Humanistiek;Totaal opleidingsvorm;1995/'96;2.0;;;;;;;;
6558;Vrouwen;27 jaar;Humanistiek;Totaal opleidingsvorm;1996/'97;3.0;;;;;;;;
6559;Vrouwen;27 jaar;Humanistiek;Totaal opleidingsvorm;1997/'98;4.0;;;;;;;;
6560;Vrouwen;27 jaar;Humanistiek;Totaal opleidingsvorm;1998/'99;4.0;;;;;;;;
6561;Vrouwen;27 jaar;Humanistiek;Totaal opleidingsvorm;1999/'00;8.0;;;;;;;;
6562;Vrouwen;27 jaar;Humanistiek;Totaal opleidingsvorm;2000/'01;7.0;;;;;;;;
6563;Vrouwen;27 jaar;Humanistiek;Totaal opleidingsvorm;2001/'02;13.0;;;;;;;;
6564;Vrouwen;27 jaar;Humanistiek;Totaal opleidingsvorm;2002/'03;9.0;;;;;;;;
6565;Vrouwen;27 jaar;Humanistiek;Totaal opleidingsvorm;2003/'04;7.0;;;;;;;;
6566;Vrouwen;27 jaar;Humanistiek;Totaal opleidingsvorm;2004/'05;13.0;;;;;;;;
6567;Vrouwen;27 jaar;Humanistiek;Totaal opleidingsvorm;2005/'06;1.0;;;;;;;;
6568;Vrouwen;27 jaar;Humanistiek;Totaal opleidingsvorm;2006/'07;19.0;;;;;;;;
6569;Vrouwen;27 jaar;Humanistiek;Totaal opleidingsvorm;2007/'08;13.0;;;;;;;;
6570;Vrouwen;27 jaar;Humanistiek;Totaal opleidingsvorm;2008/'09;9.0;;;;;;;;
6571;Vrouwen;27 jaar;Humanistiek;Totaal opleidingsvorm;2009/'10;9.0;;;;;;;;
6572;Vrouwen;27 jaar;Humanistiek;Totaal opleidingsvorm;2010/'11;13.0;;;;;;;;
6573;Vrouwen;27 jaar;Humanistiek;Totaal opleidingsvorm;2011/'12;11.0;;;;;;;;
6574;Vrouwen;27 jaar;Humanistiek;Totaal opleidingsvorm;2012/'13;11.0;;;;;;;;
6575;Vrouwen;27 jaar;Humanistiek;Totaal opleidingsvorm;2013/'14;17.0;;;;;;;;
6576;Vrouwen;27 jaar;Humanistiek;Voltijdonderwijs;1990/'91;0.0;;;;;;;;
6577;Vrouwen;27 jaar;Humanistiek;Voltijdonderwijs;1991/'92;1.0;;;;;;;;
6578;Vrouwen;27 jaar;Humanistiek;Voltijdonderwijs;1992/'93;3.0;;;;;;;;
6579;Vrouwen;27 jaar;Humanistiek;Voltijdonderwijs;1993/'94;3.0;;;;;;;;
6580;Vrouwen;27 jaar;Humanistiek;Voltijdonderwijs;1994/'95;2.0;;;;;;;;
6581;Vrouwen;27 jaar;Humanistiek;Voltijdonderwijs;1995/'96;2.0;;;;;;;;
6582;Vrouwen;27 jaar;Humanistiek;Voltijdonderwijs;1996/'97;3.0;;;;;;;;
6583;Vrouwen;27 jaar;Humanistiek;Voltijdonderwijs;1997/'98;4.0;;;;;;;;
6584;Vrouwen;27 jaar;Humanistiek;Voltijdonderwijs;1998/'99;4.0;;;;;;;;
6585;Vrouwen;27 jaar;Humanistiek;Voltijdonderwijs;1999/'00;8.0;;;;;;;;
6586;Vrouwen;27 jaar;Humanistiek;Voltijdonderwijs;2000/'01;7.0;;;;;;;;
6587;Vrouwen;27 jaar;Humanistiek;Voltijdonderwijs;2001/'02;13.0;;;;;;;;
6588;Vrouwen;27 jaar;Humanistiek;Voltijdonderwijs;2002/'03;9.0;;;;;;;;
6589;Vrouwen;27 jaar;Humanistiek;Voltijdonderwijs;2003/'04;7.0;;;;;;;;
6590;Vrouwen;27 jaar;Humanistiek;Voltijdonderwijs;2004/'05;13.0;;;;;;;;
6591;Vrouwen;27 jaar;Humanistiek;Voltijdonderwijs;2005/'06;1.0;;;;;;;;
6592;Vrouwen;27 jaar;Humanistiek;Voltijdonderwijs;2006/'07;19.0;;;;;;;;
6593;Vrouwen;27 jaar;Humanistiek;Voltijdonderwijs;2007/'08;13.0;;;;;;;;
6594;Vrouwen;27 jaar;Humanistiek;Voltijdonderwijs;2008/'09;9.0;;;;;;;;
6595;Vrouwen;27 jaar;Humanistiek;Voltijdonderwijs;2009/'10;9.0;;;;;;;;
6596;Vrouwen;27 jaar;Humanistiek;Voltijdonderwijs;2010/'11;13.0;;;;;;;;
6597;Vrouwen;27 jaar;Humanistiek;Voltijdonderwijs;2011/'12;11.0;;;;;;;;
6598;Vrouwen;27 jaar;Humanistiek;Voltijdonderwijs;2012/'13;11.0;;;;;;;;
6599;Vrouwen;27 jaar;Humanistiek;Voltijdonderwijs;2013/'14;17.0;;;;;;;;
6600;Vrouwen;27 jaar;Humanistiek;Deeltijdonderwijs;1990/'91;;;;;;;;;
6601;Vrouwen;27 jaar;Humanistiek;Deeltijdonderwijs;1991/'92;;;;;;;;;
6602;Vrouwen;27 jaar;Humanistiek;Deeltijdonderwijs;1992/'93;;;;;;;;;
6603;Vrouwen;27 jaar;Humanistiek;Deeltijdonderwijs;1993/'94;;;;;;;;;
6604;Vrouwen;27 jaar;Humanistiek;Deeltijdonderwijs;1994/'95;;;;;;;;;
6605;Vrouwen;27 jaar;Humanistiek;Deeltijdonderwijs;1995/'96;;;;;;;;;
6606;Vrouwen;27 jaar;Humanistiek;Deeltijdonderwijs;1996/'97;;;;;;;;;
6607;Vrouwen;27 jaar;Humanistiek;Deeltijdonderwijs;1997/'98;;;;;;;;;
6608;Vrouwen;27 jaar;Humanistiek;Deeltijdonderwijs;1998/'99;;;;;;;;;
6609;Vrouwen;27 jaar;Humanistiek;Deeltijdonderwijs;1999/'00;;;;;;;;;
6610;Vrouwen;27 jaar;Humanistiek;Deeltijdonderwijs;2000/'01;;;;;;;;;
6611;Vrouwen;27 jaar;Humanistiek;Deeltijdonderwijs;2001/'02;;;;;;;;;
6612;Vrouwen;27 jaar;Humanistiek;Deeltijdonderwijs;2002/'03;;;;;;;;;
6613;Vrouwen;27 jaar;Humanistiek;Deeltijdonderwijs;2003/'04;;;;;;;;;
6614;Vrouwen;27 jaar;Humanistiek;Deeltijdonderwijs;2004/'05;;;;;;;;;
6615;Vrouwen;27 jaar;Humanistiek;Deeltijdonderwijs;2005/'06;;;;;;;;;
6616;Vrouwen;27 jaar;Humanistiek;Deeltijdonderwijs;2006/'07;;;;;;;;;
6617;Vrouwen;27 jaar;Humanistiek;Deeltijdonderwijs;2007/'08;;;;;;;;;
6618;Vrouwen;27 jaar;Humanistiek;Deeltijdonderwijs;2008/'09;;;;;;;;;
6619;Vrouwen;27 jaar;Humanistiek;Deeltijdonderwijs;2009/'10;;;;;;;;;
6620;Vrouwen;27 jaar;Humanistiek;Deeltijdonderwijs;2010/'11;;;;;;;;;
6621;Vrouwen;27 jaar;Humanistiek;Deeltijdonderwijs;2011/'12;;;;;;;;;
6622;Vrouwen;27 jaar;Humanistiek;Deeltijdonderwijs;2012/'13;;;;;;;;;
6623;Vrouwen;27 jaar;Humanistiek;Deeltijdonderwijs;2013/'14;;;;;;;;;
6624;Vrouwen;28 jaar;Theologie;Totaal opleidingsvorm;1990/'91;25.0;;;;;;;;
6625;Vrouwen;28 jaar;Theologie;Totaal opleidingsvorm;1991/'92;17.0;;;;;;;;
6626;Vrouwen;28 jaar;Theologie;Totaal opleidingsvorm;1992/'93;15.0;;;;;;;;
6627;Vrouwen;28 jaar;Theologie;Totaal opleidingsvorm;1993/'94;22.0;;;;;;;;
6628;Vrouwen;28 jaar;Theologie;Totaal opleidingsvorm;1994/'95;13.0;;;;;;;;
6629;Vrouwen;28 jaar;Theologie;Totaal opleidingsvorm;1995/'96;15.0;;;;;;;;
6630;Vrouwen;28 jaar;Theologie;Totaal opleidingsvorm;1996/'97;2.0;;;;;;;;
6631;Vrouwen;28 jaar;Theologie;Totaal opleidingsvorm;1997/'98;9.0;;;;;;;;
6632;Vrouwen;28 jaar;Theologie;Totaal opleidingsvorm;1998/'99;10.0;;;;;;;;
6633;Vrouwen;28 jaar;Theologie;Totaal opleidingsvorm;1999/'00;9.0;;;;;;;;
6634;Vrouwen;28 jaar;Theologie;Totaal opleidingsvorm;2000/'01;4.0;;;;;;;;
6635;Vrouwen;28 jaar;Theologie;Totaal opleidingsvorm;2001/'02;4.0;;;;;;;;
6636;Vrouwen;28 jaar;Theologie;Totaal opleidingsvorm;2002/'03;5.0;;;;;;;;
6637;Vrouwen;28 jaar;Theologie;Totaal opleidingsvorm;2003/'04;6.0;;;;;;;;
6638;Vrouwen;28 jaar;Theologie;Totaal opleidingsvorm;2004/'05;10.0;;;;;;;;
6639;Vrouwen;28 jaar;Theologie;Totaal opleidingsvorm;2005/'06;9.0;;;;;;;;
6640;Vrouwen;28 jaar;Theologie;Totaal opleidingsvorm;2006/'07;4.0;;;;;;;;
6641;Vrouwen;28 jaar;Theologie;Totaal opleidingsvorm;2007/'08;9.0;;;;;;;;
6642;Vrouwen;28 jaar;Theologie;Totaal opleidingsvorm;2008/'09;7.0;;;;;;;;
6643;Vrouwen;28 jaar;Theologie;Totaal opleidingsvorm;2009/'10;4.0;;;;;;;;
6644;Vrouwen;28 jaar;Theologie;Totaal opleidingsvorm;2010/'11;2.0;;;;;;;;
6645;Vrouwen;28 jaar;Theologie;Totaal opleidingsvorm;2011/'12;6.0;;;;;;;;
6646;Vrouwen;28 jaar;Theologie;Totaal opleidingsvorm;2012/'13;4.0;;;;;;;;
6647;Vrouwen;28 jaar;Theologie;Totaal opleidingsvorm;2013/'14;4.0;;;;;;;;
6648;Vrouwen;28 jaar;Theologie;Voltijdonderwijs;1990/'91;23.0;;;;;;;;
6649;Vrouwen;28 jaar;Theologie;Voltijdonderwijs;1991/'92;16.0;;;;;;;;
6650;Vrouwen;28 jaar;Theologie;Voltijdonderwijs;1992/'93;14.0;;;;;;;;
6651;Vrouwen;28 jaar;Theologie;Voltijdonderwijs;1993/'94;17.0;;;;;;;;
6652;Vrouwen;28 jaar;Theologie;Voltijdonderwijs;1994/'95;11.0;;;;;;;;
6653;Vrouwen;28 jaar;Theologie;Voltijdonderwijs;1995/'96;10.0;;;;;;;;
6654;Vrouwen;28 jaar;Theologie;Voltijdonderwijs;1996/'97;1.0;;;;;;;;
6655;Vrouwen;28 jaar;Theologie;Voltijdonderwijs;1997/'98;5.0;;;;;;;;
6656;Vrouwen;28 jaar;Theologie;Voltijdonderwijs;1998/'99;9.0;;;;;;;;
6657;Vrouwen;28 jaar;Theologie;Voltijdonderwijs;1999/'00;6.0;;;;;;;;
6658;Vrouwen;28 jaar;Theologie;Voltijdonderwijs;2000/'01;4.0;;;;;;;;
6659;Vrouwen;28 jaar;Theologie;Voltijdonderwijs;2001/'02;2.0;;;;;;;;
6660;Vrouwen;28 jaar;Theologie;Voltijdonderwijs;2002/'03;3.0;;;;;;;;
6661;Vrouwen;28 jaar;Theologie;Voltijdonderwijs;2003/'04;5.0;;;;;;;;
