ID;Geslacht;Leeftijd;Persoonskenmerken;Perioden;TotaalBevolking15Tot65Jaar_1;TotaalWerkzamePersonen_2;WerkzamePersonen12UurPerWeek_3;WerkzamePersonen12uurPerWeek_4;Beroepsbevolking_5;WerkzameBeroepsbevolking_6;WerklozeBeroepsbevolking_7;NietBeroepsbevolking_8;BrutoArbeidsparticipatie_9;NettoArbeidsparticipatie_10;Werkloosheidspercentage_11;TotaalWerknemers_12;WerknemersVasteArbeidsrelatie_13;WerknemersFlexibeleArbeidsrelatie_14;Zelfstandigen_15;Parttime_16;Fulltime_17;TotaalGeregistreerdeWerklozen_18;KorterDanEenJaarIngeschreven_19;LangerDanEenJaarIngeschreven_20;GeregistreerdWerkloosheidspercentage_21;ElementaireBeroepen_22;LagereBeroepen_23;MiddelbareBeroepen_24;HogereBeroepen_25;WetenschappelijkeBeroepen_26;BeroepsniveauOnbekend_27
408;Mannen en vrouwen;45 tot 65 jaar;8;1997;378.0;202.0;13.0;188.0;203.0;188.0;15.0;175.0;53.7;49.7;7.4;158.0;146.0;12.0;30.0;57.0;132.0;13.0;3.0;10.0;6.3;14.0;39.0;67.0;43.0;22.0;3.0
409;Mannen en vrouwen;45 tot 65 jaar;8;1998;384.0;210.0;13.0;197.0;209.0;197.0;12.0;175.0;54.3;51.2;5.7;169.0;156.0;12.0;28.0;57.0;140.0;10.0;2.0;7.0;4.6;10.0;41.0;66.0;52.0;25.0;3.0
410;Mannen en vrouwen;45 tot 65 jaar;8;1999;393.0;228.0;17.0;211.0;222.0;211.0;11.0;171.0;56.5;53.7;5.0;183.0;167.0;15.0;28.0;64.0;147.0;8.0;2.0;6.0;3.7;12.0;46.0;71.0;51.0;26.0;5.0
411;Mannen en vrouwen;45 tot 65 jaar;8;2000;394.0;225.0;15.0;210.0;220.0;210.0;11.0;174.0;55.8;53.2;4.8;174.0;162.0;12.0;36.0;73.0;137.0;7.0;3.0;5.0;3.4;12.0;44.0;72.0;52.0;27.0;3.0
412;Mannen en vrouwen;45 tot 65 jaar;8;2001;411.0;238.0;13.0;224.0;232.0;224.0;8.0;179.0;56.4;54.6;3.3;192.0;179.0;14.0;32.0;77.0;147.0;5.0;2.0;3.0;2.4;20.0;50.0;68.0;54.0;29.0;3.0
413;Mannen en vrouwen;45 tot 65 jaar;8;2002;411.0;243.0;17.0;227.0;238.0;227.0;11.0;173.0;57.8;55.2;4.6;196.0;186.0;10.0;31.0;80.0;146.0;6.0;3.0;4.0;2.7;15.0;49.0;76.0;56.0;28.0;2.0
414;Mannen en vrouwen;45 tot 65 jaar;8;2003;416.0;250.0;15.0;235.0;247.0;235.0;12.0;169.0;59.4;56.5;4.8;202.0;192.0;10.0;33.0;85.0;150.0;10.0;6.0;5.0;4.2;16.0;43.0;83.0;59.0;30.0;3.0
415;Mannen en vrouwen;45 tot 65 jaar;8;2004;416.0;247.0;18.0;229.0;248.0;229.0;18.0;169.0;59.5;55.1;7.4;195.0;184.0;11.0;34.0;85.0;144.0;13.0;6.0;6.0;5.1;16.0;54.0;76.0;59.0;24.0;
416;Mannen en vrouwen;45 tot 65 jaar;8;2005;417.0;254.0;22.0;232.0;252.0;232.0;20.0;165.0;60.4;55.6;8.0;195.0;185.0;10.0;37.0;83.0;149.0;13.0;5.0;9.0;5.3;19.0;46.0;76.0;56.0;33.0;2.0
417;Mannen en vrouwen;45 tot 65 jaar;8;2006;441.0;272.0;18.0;254.0;276.0;254.0;22.0;165.0;62.6;57.6;7.9;212.0;202.0;10.0;42.0;97.0;157.0;14.0;6.0;8.0;5.0;22.0;50.0;91.0;58.0;29.0;4.0
418;Mannen en vrouwen;45 tot 65 jaar;9;1996;157.0;55.0;2.0;52.0;63.0;52.0;11.0;93.0;40.4;33.5;17.1;49.0;45.0;5.0;3.0;14.0;38.0;14.0;5.0;10.0;22.9;9.0;18.0;15.0;8.0;3.0;
419;Mannen en vrouwen;45 tot 65 jaar;9;1997;161.0;58.0;3.0;54.0;64.0;54.0;10.0;96.0;40.1;33.9;15.5;48.0;43.0;5.0;7.0;12.0;42.0;11.0;3.0;8.0;17.4;9.0;16.0;12.0;10.0;5.0;2.0
420;Mannen en vrouwen;45 tot 65 jaar;9;1998;169.0;66.0;4.0;62.0;72.0;62.0;10.0;97.0;42.8;37.0;13.6;57.0;51.0;6.0;5.0;15.0;47.0;11.0;2.0;9.0;14.9;11.0;19.0;18.0;11.0;2.0;
421;Mannen en vrouwen;45 tot 65 jaar;9;1999;178.0;67.0;2.0;65.0;73.0;65.0;9.0;104.0;41.2;36.3;11.8;58.0;52.0;5.0;7.0;16.0;49.0;8.0;3.0;5.0;11.0;9.0;14.0;23.0;12.0;5.0;2.0
422;Mannen en vrouwen;45 tot 65 jaar;9;2000;197.0;80.0;2.0;78.0;87.0;78.0;9.0;110.0;44.0;39.7;9.9;68.0;61.0;6.0;11.0;20.0;58.0;9.0;2.0;7.0;10.5;11.0;23.0;24.0;13.0;5.0;2.0
423;Mannen en vrouwen;45 tot 65 jaar;9;2001;211.0;98.0;5.0;93.0;100.0;93.0;7.0;111.0;47.4;44.1;7.0;83.0;75.0;8.0;10.0;33.0;60.0;8.0;3.0;5.0;7.6;13.0;27.0;29.0;15.0;7.0;3.0
424;Mannen en vrouwen;45 tot 65 jaar;9;2002;221.0;105.0;3.0;102.0;110.0;102.0;8.0;111.0;49.8;46.1;7.4;89.0;81.0;8.0;13.0;25.0;77.0;5.0;3.0;2.0;5.0;21.0;28.0;31.0;14.0;5.0;2.0
425;Mannen en vrouwen;45 tot 65 jaar;9;2003;234.0;107.0;3.0;104.0;115.0;104.0;11.0;119.0;49.2;44.4;9.7;91.0;84.0;8.0;13.0;30.0;74.0;9.0;5.0;4.0;7.9;20.0;33.0;29.0;16.0;5.0;2.0
426;Mannen en vrouwen;45 tot 65 jaar;9;2004;252.0;111.0;4.0;107.0;123.0;107.0;17.0;128.0;49.0;42.4;13.4;97.0;90.0;8.0;10.0;35.0;72.0;13.0;6.0;7.0;10.3;24.0;33.0;30.0;15.0;5.0;
427;Mannen en vrouwen;45 tot 65 jaar;9;2005;255.0;120.0;6.0;114.0;132.0;114.0;18.0;123.0;51.7;44.9;13.3;99.0;92.0;7.0;16.0;34.0;81.0;14.0;6.0;7.0;10.5;24.0;37.0;30.0;16.0;6.0;
428;Mannen en vrouwen;45 tot 65 jaar;9;2006;255.0;126.0;6.0;120.0;139.0;120.0;19.0;116.0;54.4;47.1;13.5;106.0;96.0;11.0;14.0;38.0;82.0;15.0;7.0;8.0;10.8;25.0;37.0;33.0;17.0;6.0;3.0
429;Mannen en vrouwen;45 tot 65 jaar;Herkomst: onbekend;1996;;;;;;;;;;;;;;;;;;;;;;;;;;;
430;Mannen en vrouwen;45 tot 65 jaar;Herkomst: onbekend;1997;;;;;;;;;;;;;;;;;;;;;;;;;;;
431;Mannen en vrouwen;45 tot 65 jaar;Herkomst: onbekend;1998;;;;;;;;;;;;;;;;;;;;;;;;;;;
432;Mannen en vrouwen;45 tot 65 jaar;Herkomst: onbekend;1999;;;;;;;;;;;;;;;;;;;;;;;;;;;
433;Mannen en vrouwen;45 tot 65 jaar;Herkomst: onbekend;2000;;;;;;;;;;;;;;;;;;;;;;;;;;;
434;Mannen en vrouwen;45 tot 65 jaar;Herkomst: onbekend;2001;;;;;;;;;;;;;;;;;;;;;;;;;;;
435;Mannen en vrouwen;45 tot 65 jaar;Herkomst: onbekend;2002;;;;;;;;;;;;;;;;;;;;;;;;;;;
436;Mannen en vrouwen;45 tot 65 jaar;Herkomst: onbekend;2003;;;;;;;;;;;;;;;;;;;;;;;;;;;
437;Mannen en vrouwen;45 tot 65 jaar;Herkomst: onbekend;2004;;;;;;;;;;;;;;;;;;;;;;;;;;;
438;Mannen en vrouwen;45 tot 65 jaar;Herkomst: onbekend;2005;;;;;;;;;;;;;;;;;;;;;;;;;;;
439;Mannen en vrouwen;45 tot 65 jaar;Herkomst: onbekend;2006;;;;;;;;;;;;;;;;;;;;;;;;;;;
440;Mannen;Totaal leeftijd;1;1996;5343.0;4102.0;232.0;3870.0;4098.0;3870.0;228.0;1245.0;76.7;72.4;5.6;3364.0;3113.0;250.0;507.0;401.0;3469.0;240.0;115.0;125.0;5.8;244.0;976.0;1517.0;755.0;342.0;36.0
441;Mannen;Totaal leeftijd;1;1997;5356.0;4181.0;242.0;3940.0;4140.0;3940.0;200.0;1216.0;77.3;73.6;4.8;3417.0;3160.0;257.0;522.0;418.0;3521.0;199.0;93.0;106.0;4.8;254.0;973.0;1546.0;748.0;364.0;56.0
442;Mannen;Totaal leeftijd;1;1998;5368.0;4274.0;237.0;4036.0;4190.0;4036.0;153.0;1178.0;78.1;75.2;3.7;3525.0;3257.0;269.0;511.0;456.0;3580.0;155.0;69.0;86.0;3.7;256.0;960.0;1571.0;814.0;383.0;53.0
443;Mannen;Totaal leeftijd;1;1999;5401.0;4337.0;232.0;4105.0;4233.0;4105.0;128.0;1168.0;78.4;76.0;3.0;3612.0;3351.0;261.0;493.0;471.0;3634.0;115.0;57.0;58.0;2.7;278.0;992.0;1571.0;804.0;387.0;72.0
444;Mannen;Totaal leeftijd;1;2000;5434.0;4412.0;250.0;4162.0;4275.0;4162.0;114.0;1159.0;78.7;76.6;2.7;3618.0;3359.0;259.0;544.0;506.0;3655.0;98.0;54.0;44.0;2.3;257.0;982.0;1606.0;840.0;406.0;70.0
445;Mannen;Totaal leeftijd;1;2001;5470.0;4435.0;250.0;4185.0;4293.0;4185.0;109.0;1176.0;78.5;76.5;2.5;3663.0;3416.0;247.0;522.0;508.0;3677.0;77.0;49.0;28.0;1.8;267.0;993.0;1604.0;859.0;393.0;69.0
446;Mannen;Totaal leeftijd;1;2002;5497.0;4432.0;275.0;4157.0;4305.0;4157.0;147.0;1192.0;78.3;75.6;3.4;3616.0;3377.0;239.0;542.0;556.0;3601.0;91.0;62.0;29.0;2.1;286.0;953.0;1573.0;884.0;401.0;61.0
447;Mannen;Totaal leeftijd;1;2003;5512.0;4370.0;274.0;4096.0;4301.0;4096.0;205.0;1210.0;78.0;74.3;4.8;3551.0;3309.0;242.0;546.0;574.0;3522.0;144.0;102.0;41.0;3.3;278.0;927.0;1539.0;896.0;390.0;67.0
448;Mannen;Totaal leeftijd;1;2004;5516.0;4305.0;286.0;4019.0;4266.0;4019.0;246.0;1250.0;77.3;72.9;5.8;3464.0;3219.0;245.0;555.0;558.0;3461.0;179.0;115.0;63.0;4.2;276.0;971.0;1499.0;913.0;346.0;16.0
449;Mannen;Totaal leeftijd;1;2005;5519.0;4270.0;289.0;3981.0;4219.0;3981.0;238.0;1299.0;76.5;72.1;5.6;3411.0;3149.0;262.0;571.0;568.0;3413.0;164.0;101.0;63.0;3.9;287.0;927.0;1513.0;825.0;384.0;44.0
450;Mannen;Totaal leeftijd;1;2006;5524.0;4345.0;305.0;4040.0;4231.0;4040.0;191.0;1293.0;76.6;73.1;4.5;3432.0;3149.0;283.0;607.0;578.0;3461.0;133.0;79.0;54.0;3.1;301.0;949.0;1520.0;837.0;377.0;56.0
451;Mannen;Totaal leeftijd;2;1996;1950.0;1279.0;116.0;1163.0;1267.0;1163.0;104.0;683.0;65.0;59.6;8.2;1032.0;936.0;96.0;131.0;129.0;1034.0;126.0;56.0;70.0;9.9;157.0;591.0;346.0;49.0;6.0;14.0
452;Mannen;Totaal leeftijd;2;1997;1908.0;1280.0;126.0;1153.0;1248.0;1153.0;95.0;660.0;65.4;60.4;7.6;1021.0;920.0;101.0;132.0;132.0;1021.0;106.0;45.0;61.0;8.5;160.0;587.0;333.0;45.0;8.0;20.0
453;Mannen;Totaal leeftijd;2;1998;1872.0;1289.0;127.0;1162.0;1237.0;1162.0;76.0;634.0;66.1;62.1;6.1;1037.0;927.0;110.0;124.0;140.0;1022.0;86.0;37.0;49.0;6.9;164.0;578.0;349.0;47.0;6.0;18.0
454;Mannen;Totaal leeftijd;2;1999;1890.0;1316.0;122.0;1193.0;1252.0;1193.0;59.0;638.0;66.2;63.1;4.7;1071.0;963.0;109.0;122.0;140.0;1053.0;60.0;27.0;33.0;4.8;179.0;590.0;343.0;44.0;9.0;28.0
455;Mannen;Totaal leeftijd;2;2000;1909.0;1357.0;137.0;1221.0;1269.0;1221.0;48.0;640.0;66.5;63.9;3.8;1093.0;996.0;97.0;128.0;145.0;1076.0;53.0;27.0;26.0;4.2;168.0;597.0;372.0;54.0;8.0;22.0
456;Mannen;Totaal leeftijd;2;2001;1933.0;1380.0;138.0;1242.0;1296.0;1242.0;54.0;637.0;67.1;64.3;4.2;1114.0;1009.0;105.0;128.0;163.0;1079.0;30.0;19.0;11.0;2.3;171.0;603.0;379.0;58.0;7.0;24.0
457;Mannen;Totaal leeftijd;2;2002;1897.0;1327.0;150.0;1178.0;1241.0;1178.0;64.0;656.0;65.4;62.1;5.1;1055.0;961.0;94.0;123.0;158.0;1019.0;29.0;19.0;10.0;2.3;188.0;561.0;345.0;51.0;10.0;24.0
458;Mannen;Totaal leeftijd;2;2003;1837.0;1250.0;141.0;1110.0;1191.0;1110.0;82.0;646.0;64.8;60.4;6.8;990.0;894.0;96.0;120.0;175.0;935.0;62.0;42.0;20.0;5.2;166.0;542.0;324.0;51.0;8.0;19.0
459;Mannen;Totaal leeftijd;2;2004;1762.0;1197.0;144.0;1053.0;1142.0;1053.0;89.0;620.0;64.8;59.7;7.8;936.0;846.0;90.0;117.0;155.0;897.0;73.0;46.0;27.0;6.4;159.0;542.0;303.0;39.0;2.0;7.0
460;Mannen;Totaal leeftijd;2;2005;1735.0;1145.0;147.0;999.0;1085.0;999.0;87.0;650.0;62.6;57.5;8.0;872.0;781.0;92.0;126.0;147.0;851.0;63.0;39.0;25.0;5.8;153.0;501.0;289.0;37.0;5.0;13.0
461;Mannen;Totaal leeftijd;2;2006;1753.0;1195.0;165.0;1030.0;1101.0;1030.0;71.0;652.0;62.8;58.8;6.4;898.0;788.0;110.0;132.0;160.0;870.0;46.0;27.0;19.0;4.2;167.0;509.0;290.0;41.0;7.0;15.0
462;Mannen;Totaal leeftijd;3;1996;2184.0;1795.0;79.0;1717.0;1794.0;1717.0;77.0;390.0;82.1;78.6;4.3;1467.0;1362.0;105.0;250.0;152.0;1564.0;73.0;37.0;36.0;4.0;74.0;347.0;1030.0;215.0;39.0;12.0
463;Mannen;Totaal leeftijd;3;1997;2218.0;1842.0;78.0;1764.0;1830.0;1764.0;67.0;388.0;82.5;79.5;3.6;1505.0;1400.0;106.0;258.0;162.0;1602.0;61.0;31.0;30.0;3.3;81.0;345.0;1063.0;214.0;42.0;18.0
464;Mannen;Totaal leeftijd;3;1998;2189.0;1840.0;74.0;1766.0;1814.0;1766.0;49.0;375.0;82.9;80.7;2.7;1522.0;1412.0;109.0;244.0;174.0;1591.0;45.0;21.0;24.0;2.5;80.0;345.0;1056.0;226.0;40.0;19.0
465;Mannen;Totaal leeftijd;3;1999;2178.0;1853.0;72.0;1780.0;1822.0;1780.0;42.0;356.0;83.7;81.7;2.3;1544.0;1447.0;97.0;236.0;177.0;1603.0;36.0;21.0;15.0;2.0;88.0;351.0;1051.0;222.0;43.0;25.0
466;Mannen;Totaal leeftijd;3;2000;2220.0;1887.0;96.0;1791.0;1828.0;1791.0;37.0;392.0;82.3;80.7;2.0;1538.0;1431.0;108.0;252.0;199.0;1592.0;27.0;17.0;11.0;1.5;81.0;342.0;1041.0;251.0;49.0;27.0
467;Mannen;Totaal leeftijd;3;2001;2254.0;1914.0;94.0;1820.0;1854.0;1820.0;34.0;400.0;82.3;80.7;1.9;1582.0;1482.0;100.0;238.0;207.0;1613.0;16.0;10.0;6.0;0.9;85.0;346.0;1056.0;259.0;50.0;24.0
468;Mannen;Totaal leeftijd;3;2002;2265.0;1907.0;103.0;1804.0;1853.0;1804.0;49.0;412.0;81.8;79.7;2.6;1536.0;1435.0;100.0;269.0;220.0;1584.0;18.0;13.0;5.0;1.0;82.0;355.0;1054.0;248.0;43.0;23.0
469;Mannen;Totaal leeftijd;3;2003;2264.0;1885.0;103.0;1781.0;1855.0;1781.0;74.0;409.0;81.9;78.7;4.0;1525.0;1429.0;96.0;257.0;220.0;1561.0;49.0;37.0;12.0;2.7;99.0;345.0;1032.0;241.0;38.0;25.0
470;Mannen;Totaal leeftijd;3;2004;2221.0;1798.0;109.0;1690.0;1787.0;1690.0;98.0;433.0;80.5;76.1;5.5;1446.0;1340.0;107.0;243.0;219.0;1470.0;67.0;45.0;23.0;3.8;96.0;363.0;982.0;222.0;21.0;5.0
471;Mannen;Totaal leeftijd;3;2005;2288.0;1837.0;109.0;1728.0;1830.0;1728.0;102.0;458.0;80.0;75.5;5.6;1471.0;1354.0;117.0;256.0;227.0;1500.0;65.0;40.0;25.0;3.6;116.0;367.0;1012.0;188.0;29.0;17.0
472;Mannen;Totaal leeftijd;3;2006;2285.0;1864.0;111.0;1753.0;1834.0;1753.0;81.0;451.0;80.3;76.7;4.4;1479.0;1358.0;121.0;274.0;226.0;1527.0;55.0;32.0;23.0;3.0;112.0;387.0;1014.0;193.0;29.0;19.0
473;Mannen;Totaal leeftijd;4;1996;1190.0;1013.0;37.0;976.0;1022.0;976.0;46.0;168.0;85.9;82.0;4.5;852.0;803.0;49.0;124.0;118.0;858.0;40.0;21.0;19.0;3.9;12.0;33.0;135.0;490.0;297.0;9.0
474;Mannen;Totaal leeftijd;4;1997;1208.0;1044.0;37.0;1007.0;1044.0;1007.0;37.0;164.0;86.4;83.4;3.6;877.0;828.0;49.0;130.0;123.0;884.0;31.0;16.0;15.0;3.0;10.0;33.0;147.0;488.0;312.0;16.0
475;Mannen;Totaal leeftijd;4;1998;1284.0;1127.0;36.0;1091.0;1120.0;1091.0;28.0;164.0;87.2;85.0;2.5;952.0;904.0;48.0;140.0;140.0;951.0;24.0;11.0;13.0;2.2;9.0;31.0;160.0;540.0;337.0;15.0
476;Mannen;Totaal leeftijd;4;1999;1308.0;1149.0;37.0;1112.0;1139.0;1112.0;27.0;170.0;87.0;85.0;2.3;978.0;926.0;52.0;133.0;152.0;960.0;19.0;9.0;10.0;1.7;10.0;43.0;170.0;536.0;334.0;18.0
477;Mannen;Totaal leeftijd;4;2000;1277.0;1144.0;17.0;1127.0;1155.0;1127.0;27.0;122.0;90.4;88.3;2.4;967.0;914.0;53.0;161.0;159.0;968.0;17.0;10.0;7.0;1.5;7.0;35.0;184.0;533.0;348.0;20.0
478;Mannen;Totaal leeftijd;4;2001;1250.0;1116.0;18.0;1098.0;1117.0;1098.0;19.0;134.0;89.3;87.8;1.7;945.0;905.0;39.0;153.0;135.0;962.0;9.0;5.0;4.0;0.8;7.0;33.0;163.0;540.0;335.0;20.0
479;Mannen;Totaal leeftijd;4;2002;1314.0;1181.0;23.0;1159.0;1194.0;1159.0;35.0;120.0;90.8;88.2;2.9;1011.0;968.0;43.0;148.0;176.0;983.0;14.0;10.0;4.0;1.1;14.0;31.0;168.0;584.0;349.0;13.0
480;Mannen;Totaal leeftijd;4;2003;1387.0;1217.0;30.0;1187.0;1236.0;1187.0;49.0;150.0;89.2;85.6;4.0;1020.0;972.0;48.0;167.0;177.0;1010.0;31.0;23.0;9.0;2.5;10.0;33.0;176.0;603.0;343.0;22.0
481;Mannen;Totaal leeftijd;4;2004;1489.0;1282.0;32.0;1249.0;1305.0;1249.0;55.0;184.0;87.6;83.9;4.2;1059.0;1015.0;44.0;190.0;180.0;1070.0;36.0;22.0;14.0;2.8;16.0;53.0;208.0;650.0;322.0;
482;Mannen;Totaal leeftijd;4;2005;1462.0;1264.0;32.0;1232.0;1279.0;1232.0;48.0;182.0;87.5;84.3;3.7;1048.0;996.0;52.0;184.0;190.0;1042.0;33.0;21.0;12.0;2.6;12.0;48.0;208.0;599.0;351.0;14.0
483;Mannen;Totaal leeftijd;4;2006;1444.0;1258.0;29.0;1229.0;1266.0;1229.0;37.0;178.0;87.7;85.1;2.9;1032.0;984.0;48.0;197.0;190.0;1039.0;29.0;18.0;11.0;2.3;16.0;40.0;210.0;602.0;342.0;20.0
484;Mannen;Totaal leeftijd;5;1996;19.0;15.0;;14.0;15.0;14.0;;4.0;79.3;75.2;;12.0;11.0;;2.0;;13.0;;;;;2.0;5.0;5.0;2.0;;
485;Mannen;Totaal leeftijd;5;1997;22.0;16.0;;16.0;17.0;16.0;;5.0;77.4;71.3;;14.0;13.0;;2.0;2.0;14.0;;;;;2.0;7.0;4.0;;;
486;Mannen;Totaal leeftijd;5;1998;23.0;18.0;;17.0;18.0;17.0;;5.0;77.0;74.6;;15.0;13.0;2.0;3.0;2.0;15.0;;;;;2.0;6.0;6.0;2.0;;
487;Mannen;Totaal leeftijd;5;1999;24.0;20.0;;20.0;20.0;20.0;;4.0;83.7;81.4;;18.0;16.0;2.0;2.0;2.0;17.0;;;;;2.0;8.0;7.0;2.0;;
488;Mannen;Totaal leeftijd;5;2000;28.0;23.0;;23.0;23.0;23.0;;5.0;82.5;80.3;;20.0;18.0;2.0;3.0;3.0;19.0;;;;;2.0;8.0;9.0;2.0;;
489;Mannen;Totaal leeftijd;5;2001;32.0;26.0;;25.0;26.0;25.0;;6.0;80.9;78.2;;22.0;19.0;2.0;3.0;3.0;22.0;23.0;15.0;8.0;86.7;4.0;11.0;6.0;3.0;;
490;Mannen;Totaal leeftijd;5;2002;21.0;17.0;;16.0;16.0;16.0;;4.0;79.6;79.2;;14.0;13.0;;2.0;2.0;15.0;30.0;21.0;10.0;184.6;2.0;6.0;6.0;;;
491;Mannen;Totaal leeftijd;5;2003;23.0;18.0;;18.0;19.0;18.0;;5.0;79.7;77.0;;16.0;14.0;2.0;2.0;2.0;16.0;;;;;3.0;6.0;7.0;;;
492;Mannen;Totaal leeftijd;5;2004;44.0;28.0;;28.0;32.0;28.0;4.0;13.0;71.6;62.6;12.5;22.0;19.0;4.0;5.0;4.0;24.0;3.0;2.0;;8.2;5.0;13.0;5.0;2.0;;2.0
493;Mannen;Totaal leeftijd;5;2005;33.0;24.0;;23.0;25.0;23.0;;9.0;74.0;70.9;;19.0;17.0;2.0;5.0;4.0;20.0;3.0;2.0;;11.2;6.0;11.0;4.0;2.0;;
494;Mannen;Totaal leeftijd;5;2006;41.0;27.0;;27.0;30.0;27.0;2.0;12.0;71.7;65.8;8.2;23.0;20.0;4.0;4.0;2.0;25.0;2.0;2.0;;8.3;5.0;12.0;6.0;2.0;;
495;Mannen;Totaal leeftijd;6;1996;4440.0;3538.0;199.0;3339.0;3480.0;3339.0;141.0;959.0;78.4;75.2;4.1;2885.0;2693.0;191.0;454.0;333.0;3006.0;156.0;78.0;78.0;4.5;183.0;832.0;1339.0;665.0;292.0;28.0
496;Mannen;Totaal leeftijd;6;1997;4440.0;3595.0;201.0;3394.0;3510.0;3394.0;116.0;930.0;79.1;76.5;3.3;2926.0;2735.0;192.0;468.0;352.0;3042.0;126.0;62.0;64.0;3.6;188.0;822.0;1367.0;659.0;316.0;43.0
497;Mannen;Totaal leeftijd;6;1998;4434.0;3650.0;202.0;3448.0;3539.0;3448.0;91.0;894.0;79.8;77.8;2.6;2994.0;2802.0;192.0;454.0;380.0;3069.0;95.0;47.0;49.0;2.7;193.0;798.0;1375.0;706.0;335.0;42.0
498;Mannen;Totaal leeftijd;6;1999;4436.0;3687.0;201.0;3486.0;3560.0;3486.0;74.0;876.0;80.3;78.6;2.1;3055.0;2872.0;183.0;431.0;386.0;3100.0;70.0;38.0;32.0;2.0;205.0;817.0;1376.0;701.0;334.0;53.0
499;Mannen;Totaal leeftijd;6;2000;4455.0;3724.0;213.0;3511.0;3580.0;3511.0;69.0;875.0;80.4;78.8;1.9;3041.0;2855.0;187.0;470.0;408.0;3102.0;59.0;35.0;24.0;1.6;187.0;816.0;1387.0;728.0;343.0;50.0
500;Mannen;Totaal leeftijd;6;2001;4456.0;3728.0;207.0;3521.0;3588.0;3521.0;66.0;869.0;80.5;79.0;1.8;3066.0;2892.0;174.0;455.0;414.0;3107.0;52.0;34.0;17.0;1.4;188.0;824.0;1390.0;735.0;329.0;55.0
501;Mannen;Totaal leeftijd;6;2002;4454.0;3701.0;225.0;3476.0;3570.0;3476.0;93.0;884.0;80.2;78.1;2.6;3005.0;2832.0;172.0;471.0;444.0;3032.0;64.0;46.0;18.0;1.8;203.0;778.0;1344.0;767.0;339.0;46.0
502;Mannen;Totaal leeftijd;6;2003;4447.0;3654.0;230.0;3423.0;3548.0;3423.0;125.0;899.0;79.8;77.0;3.5;2948.0;2782.0;166.0;476.0;464.0;2959.0;98.0;72.0;25.0;2.8;194.0;756.0;1314.0;778.0;332.0;49.0
503;Mannen;Totaal leeftijd;6;2004;4440.0;3595.0;236.0;3360.0;3517.0;3360.0;157.0;923.0;79.2;75.7;4.5;2875.0;2706.0;168.0;485.0;449.0;2911.0;125.0;84.0;41.0;3.6;188.0;781.0;1292.0;789.0;298.0;11.0
504;Mannen;Totaal leeftijd;6;2005;4436.0;3556.0;236.0;3320.0;3463.0;3320.0;143.0;973.0;78.1;74.8;4.1;2833.0;2649.0;183.0;488.0;461.0;2859.0;112.0;71.0;41.0;3.2;197.0;752.0;1298.0;709.0;329.0;35.0
505;Mannen;Totaal leeftijd;6;2006;4442.0;3620.0;254.0;3366.0;3483.0;3366.0;117.0;959.0;78.4;75.8;3.3;2849.0;2642.0;207.0;517.0;476.0;2891.0;89.0;54.0;35.0;2.6;210.0;767.0;1297.0;731.0;322.0;40.0
506;Mannen;Totaal leeftijd;7;1996;898.0;562.0;33.0;529.0;615.0;529.0;86.0;283.0;68.5;58.9;13.9;477.0;418.0;59.0;52.0;68.0;461.0;84.0;37.0;47.0;13.6;61.0;144.0;177.0;90.0;50.0;8.0
507;Mannen;Totaal leeftijd;7;1997;915.0;586.0;41.0;545.0;630.0;545.0;84.0;285.0;68.8;59.6;13.4;491.0;426.0;65.0;55.0;66.0;479.0;73.0;31.0;42.0;11.5;65.0;151.0;179.0;89.0;48.0;13.0
508;Mannen;Totaal leeftijd;7;1998;933.0;624.0;36.0;588.0;650.0;588.0;62.0;283.0;69.7;63.0;9.6;531.0;455.0;76.0;57.0;77.0;511.0;59.0;22.0;37.0;9.1;63.0;162.0;196.0;107.0;48.0;11.0
509;Mannen;Totaal leeftijd;7;1999;964.0;649.0;31.0;618.0;672.0;618.0;54.0;292.0;69.7;64.1;8.1;556.0;479.0;77.0;62.0;85.0;533.0;45.0;19.0;26.0;6.7;73.0;175.0;194.0;103.0;52.0;20.0
510;Mannen;Totaal leeftijd;7;2000;979.0;687.0;37.0;650.0;695.0;650.0;44.0;285.0;70.9;66.4;6.3;576.0;504.0;72.0;74.0;98.0;553.0;39.0;19.0;20.0;5.6;70.0;166.0;219.0;112.0;63.0;20.0
511;Mannen;Totaal leeftijd;7;2001;1012.0;706.0;43.0;663.0;705.0;663.0;42.0;307.0;69.7;65.5;6.0;595.0;523.0;72.0;67.0;93.0;569.0;25.0;15.0;11.0;3.6;79.0;168.0;214.0;124.0;64.0;14.0
512;Mannen;Totaal leeftijd;7;2002;1043.0;731.0;50.0;681.0;735.0;681.0;54.0;308.0;70.4;65.3;7.3;611.0;544.0;66.0;70.0;112.0;569.0;26.0;16.0;11.0;3.5;83.0;175.0;229.0;117.0;62.0;15.0
513;Mannen;Totaal leeftijd;7;2003;1064.0;716.0;43.0;673.0;753.0;673.0;80.0;311.0;70.8;63.2;10.6;603.0;527.0;76.0;70.0;110.0;563.0;46.0;29.0;16.0;6.0;84.0;171.0;224.0;118.0;58.0;18.0
514;Mannen;Totaal leeftijd;7;2004;1075.0;709.0;50.0;660.0;749.0;660.0;89.0;326.0;69.7;61.4;11.9;589.0;513.0;76.0;70.0;109.0;550.0;52.0;31.0;22.0;7.0;88.0;190.0;206.0;123.0;47.0;4.0
