ID;LeeftijdOp31December;BurgerlijkeStaat;Perioden;TotaalOverledenen_1;SterftePer1000Inwoners_2;OverledenMannen_3;SterftePer1000Mannen_4;OverledenVrouwen_5;SterftePer1000Vrouwen_6
8564;25 jaar;Ongehuwd;1999;85.0;0.493;69.0;0.732;16.0;0.205
8565;25 jaar;Ongehuwd;2000;75.0;0.451;52.0;0.574;23.0;0.304
8566;25 jaar;Ongehuwd;2001;84.0;0.503;63.0;0.694;21.0;0.276
8567;25 jaar;Ongehuwd;2002;77.0;0.465;45.0;0.503;32.0;0.42
8568;25 jaar;Ongehuwd;2003;78.0;0.464;58.0;0.641;20.0;0.258
8569;25 jaar;Ongehuwd;2004;68.0;0.405;48.0;0.535;20.0;0.256
8570;25 jaar;Ongehuwd;2005;70.0;0.403;54.0;0.581;16.0;0.198
8571;25 jaar;Ongehuwd;2006;53.0;0.309;42.0;0.46;11.0;0.137
8572;25 jaar;Ongehuwd;2007;44.0;0.262;37.0;0.412;7.0;0.089
8573;25 jaar;Ongehuwd;2008;52.0;0.31;34.0;0.379;18.0;0.23
8574;25 jaar;Ongehuwd;2009;61.0;0.35;45.0;0.484;16.0;0.197
8575;25 jaar;Ongehuwd;2010;46.0;0.258;30.0;0.317;16.0;0.191
8576;25 jaar;Ongehuwd;2011;55.0;0.298;33.0;0.339;22.0;0.252
8577;25 jaar;Ongehuwd;2012;64.0;0.343;48.0;0.486;16.0;0.182
8578;25 jaar;Ongehuwd;2013;58.0;0.309;46.0;0.466;12.0;0.135
8579;25 jaar;Ongehuwd;2014;69.0;0.362;48.0;0.479;21.0;0.232
8580;25 jaar;Gehuwd;1950;53.0;0.887;18.0;0.905;35.0;0.878
8581;25 jaar;Gehuwd;1951;33.0;0.54;14.0;0.665;19.0;0.474
8582;25 jaar;Gehuwd;1952;37.0;0.59;14.0;0.632;23.0;0.567
8583;25 jaar;Gehuwd;1953;32.0;0.483;10.0;0.424;22.0;0.516
8584;25 jaar;Gehuwd;1954;37.0;0.553;22.0;0.908;15.0;0.351
8585;25 jaar;Gehuwd;1955;32.0;0.456;11.0;0.434;21.0;0.469
8586;25 jaar;Gehuwd;1956;44.0;0.63;18.0;0.714;26.0;0.583
8587;25 jaar;Gehuwd;1957;35.0;0.477;16.0;0.603;19.0;0.405
8588;25 jaar;Gehuwd;1958;45.0;0.619;24.0;0.904;21.0;0.455
8589;25 jaar;Gehuwd;1959;31.0;0.406;20.0;0.713;11.0;0.228
8590;25 jaar;Gehuwd;1960;49.0;0.637;22.0;0.772;27.0;0.558
8591;25 jaar;Gehuwd;1961;33.0;0.416;16.0;0.536;17.0;0.344
8592;25 jaar;Gehuwd;1962;37.0;0.454;19.0;0.612;18.0;0.357
8593;25 jaar;Gehuwd;1963;45.0;0.512;24.0;0.702;21.0;0.391
8594;25 jaar;Gehuwd;1964;46.0;0.499;29.0;0.796;17.0;0.305
8595;25 jaar;Gehuwd;1965;63.0;0.639;35.0;0.877;28.0;0.478
8596;25 jaar;Gehuwd;1966;41.0;0.403;20.0;0.467;21.0;0.357
8597;25 jaar;Gehuwd;1967;52.0;0.476;35.0;0.744;17.0;0.273
8598;25 jaar;Gehuwd;1968;48.0;0.393;29.0;0.544;19.0;0.276
8599;25 jaar;Gehuwd;1969;54.0;0.415;35.0;0.613;19.0;0.26
8600;25 jaar;Gehuwd;1970;44.0;0.348;25.0;0.447;19.0;0.27
8601;25 jaar;Gehuwd;1971;73.0;0.413;41.0;0.522;32.0;0.326
8602;25 jaar;Gehuwd;1972;62.0;0.361;36.0;0.475;26.0;0.271
8603;25 jaar;Gehuwd;1973;58.0;0.363;36.0;0.512;22.0;0.246
8604;25 jaar;Gehuwd;1974;60.0;0.396;39.0;0.59;21.0;0.246
8605;25 jaar;Gehuwd;1975;49.0;0.337;29.0;0.461;20.0;0.242
8606;25 jaar;Gehuwd;1976;43.0;0.303;21.0;0.344;22.0;0.273
8607;25 jaar;Gehuwd;1977;57.0;0.403;27.0;0.449;30.0;0.368
8608;25 jaar;Gehuwd;1978;38.0;0.28;20.0;0.354;18.0;0.227
8609;25 jaar;Gehuwd;1979;47.0;0.357;27.0;0.5;20.0;0.258
8610;25 jaar;Gehuwd;1980;47.0;0.37;24.0;0.475;23.0;0.301
8611;25 jaar;Gehuwd;1981;36.0;0.294;18.0;0.371;18.0;0.243
8612;25 jaar;Gehuwd;1982;38.0;0.326;17.0;0.375;21.0;0.295
8613;25 jaar;Gehuwd;1983;34.0;0.305;11.0;0.258;23.0;0.334
8614;25 jaar;Gehuwd;1984;33.0;0.313;15.0;0.383;18.0;0.272
8615;25 jaar;Gehuwd;1985;25.0;0.254;13.0;0.358;12.0;0.193
8616;25 jaar;Gehuwd;1986;37.0;0.39;18.0;0.526;19.0;0.313
8617;25 jaar;Gehuwd;1987;27.0;0.298;9.0;0.277;18.0;0.31
8618;25 jaar;Gehuwd;1988;18.0;0.211;13.0;0.43;5.0;0.091
8619;25 jaar;Gehuwd;1989;25.0;0.31;10.0;0.355;15.0;0.285
8620;25 jaar;Gehuwd;1990;23.0;0.302;15.0;0.568;8.0;0.161
8621;25 jaar;Gehuwd;1991;11.0;0.155;8.0;0.329;3.0;0.065
8622;25 jaar;Gehuwd;1992;28.0;0.432;19.0;0.888;9.0;0.208
8623;25 jaar;Gehuwd;1993;21.0;0.342;11.0;0.55;10.0;0.241
8624;25 jaar;Gehuwd;1994;13.0;0.223;7.0;0.374;6.0;0.151
8625;25 jaar;Gehuwd;1995;17.0;0.327;11.0;0.674;6.0;0.168
8626;25 jaar;Gehuwd;1996;13.0;0.288;6.0;0.433;7.0;0.224
8627;25 jaar;Gehuwd;1997;14.0;0.352;7.0;0.591;7.0;0.25
8628;25 jaar;Gehuwd;1998;13.0;0.368;5.0;0.484;8.0;0.321
8629;25 jaar;Gehuwd;1999;11.0;0.336;4.0;0.412;7.0;0.304
8630;25 jaar;Gehuwd;2000;10.0;0.334;4.0;0.46;6.0;0.283
8631;25 jaar;Gehuwd;2001;8.0;0.281;5.0;0.585;3.0;0.151
8632;25 jaar;Gehuwd;2002;10.0;0.36;2.0;0.242;8.0;0.409
8633;25 jaar;Gehuwd;2003;10.0;0.36;4.0;0.473;6.0;0.311
8634;25 jaar;Gehuwd;2004;1.0;0.037;1.0;0.123;0.0;0.0
8635;25 jaar;Gehuwd;2005;5.0;0.189;3.0;0.375;2.0;0.109
8636;25 jaar;Gehuwd;2006;3.0;0.119;1.0;0.133;2.0;0.113
8637;25 jaar;Gehuwd;2007;2.0;0.085;1.0;0.141;1.0;0.061
8638;25 jaar;Gehuwd;2008;4.0;0.174;2.0;0.291;2.0;0.125
8639;25 jaar;Gehuwd;2009;5.0;0.217;3.0;0.426;2.0;0.125
8640;25 jaar;Gehuwd;2010;2.0;0.088;1.0;0.144;1.0;0.064
8641;25 jaar;Gehuwd;2011;4.0;0.18;2.0;0.294;2.0;0.129
8642;25 jaar;Gehuwd;2012;8.0;0.375;5.0;0.747;3.0;0.205
8643;25 jaar;Gehuwd;2013;1.0;0.049;1.0;0.161;0.0;0.0
8644;25 jaar;Gehuwd;2014;7.0;0.356;3.0;0.498;4.0;0.293
8645;25 jaar;Verweduwd;1950;2.0;11.696;1.0;35.714;1.0;6.993
8646;25 jaar;Verweduwd;1951;0.0;0.0;0.0;0.0;0.0;0.0
8647;25 jaar;Verweduwd;1952;0.0;0.0;0.0;0.0;0.0;0.0
8648;25 jaar;Verweduwd;1953;2.0;19.417;0.0;0.0;2.0;23.529
8649;25 jaar;Verweduwd;1954;0.0;0.0;0.0;0.0;0.0;0.0
8650;25 jaar;Verweduwd;1955;0.0;0.0;0.0;0.0;0.0;0.0
8651;25 jaar;Verweduwd;1956;0.0;0.0;0.0;0.0;0.0;0.0
8652;25 jaar;Verweduwd;1957;0.0;0.0;0.0;0.0;0.0;0.0
8653;25 jaar;Verweduwd;1958;0.0;0.0;0.0;0.0;0.0;0.0
8654;25 jaar;Verweduwd;1959;0.0;0.0;0.0;0.0;0.0;0.0
8655;25 jaar;Verweduwd;1960;0.0;0.0;0.0;0.0;0.0;0.0
8656;25 jaar;Verweduwd;1961;0.0;0.0;0.0;0.0;0.0;0.0
8657;25 jaar;Verweduwd;1962;0.0;0.0;0.0;0.0;0.0;0.0
8658;25 jaar;Verweduwd;1963;0.0;0.0;0.0;0.0;0.0;0.0
8659;25 jaar;Verweduwd;1964;1.0;8.475;0.0;0.0;1.0;9.901
8660;25 jaar;Verweduwd;1965;0.0;0.0;0.0;0.0;0.0;0.0
8661;25 jaar;Verweduwd;1966;0.0;0.0;0.0;0.0;0.0;0.0
8662;25 jaar;Verweduwd;1967;0.0;0.0;0.0;0.0;0.0;0.0
8663;25 jaar;Verweduwd;1968;1.0;6.41;1.0;43.478;0.0;0.0
8664;25 jaar;Verweduwd;1969;3.0;16.575;1.0;31.25;2.0;13.423
8665;25 jaar;Verweduwd;1970;0.0;0.0;0.0;0.0;0.0;0.0
8666;25 jaar;Verweduwd;1971;0.0;0.0;0.0;0.0;0.0;0.0
8667;25 jaar;Verweduwd;1972;0.0;0.0;0.0;0.0;0.0;0.0
8668;25 jaar;Verweduwd;1973;1.0;4.878;0.0;0.0;1.0;5.714
8669;25 jaar;Verweduwd;1974;0.0;0.0;0.0;0.0;0.0;0.0
8670;25 jaar;Verweduwd;1975;0.0;0.0;0.0;0.0;0.0;0.0
8671;25 jaar;Verweduwd;1976;0.0;0.0;0.0;0.0;0.0;0.0
8672;25 jaar;Verweduwd;1977;0.0;0.0;0.0;0.0;0.0;0.0
8673;25 jaar;Verweduwd;1978;0.0;0.0;0.0;0.0;0.0;0.0
8674;25 jaar;Verweduwd;1979;1.0;5.376;0.0;0.0;1.0;6.623
8675;25 jaar;Verweduwd;1980;1.0;5.848;0.0;0.0;1.0;6.711
8676;25 jaar;Verweduwd;1981;0.0;0.0;0.0;0.0;0.0;0.0
8677;25 jaar;Verweduwd;1982;0.0;0.0;0.0;0.0;0.0;0.0
8678;25 jaar;Verweduwd;1983;0.0;0.0;0.0;0.0;0.0;0.0
8679;25 jaar;Verweduwd;1984;0.0;0.0;0.0;0.0;0.0;0.0
8680;25 jaar;Verweduwd;1985;0.0;0.0;0.0;0.0;0.0;0.0
8681;25 jaar;Verweduwd;1986;0.0;0.0;0.0;0.0;0.0;0.0
8682;25 jaar;Verweduwd;1987;1.0;9.174;0.0;0.0;1.0;10.87
8683;25 jaar;Verweduwd;1988;1.0;10.204;1.0;58.824;0.0;0.0
8684;25 jaar;Verweduwd;1989;0.0;0.0;0.0;0.0;0.0;0.0
8685;25 jaar;Verweduwd;1990;0.0;0.0;0.0;0.0;0.0;0.0
8686;25 jaar;Verweduwd;1991;0.0;0.0;0.0;0.0;0.0;0.0
8687;25 jaar;Verweduwd;1992;1.0;15.152;0.0;0.0;1.0;18.519
8688;25 jaar;Verweduwd;1993;0.0;0.0;0.0;0.0;0.0;0.0
8689;25 jaar;Verweduwd;1994;0.0;0.0;0.0;0.0;0.0;0.0
8690;25 jaar;Verweduwd;1995;0.0;0.0;0.0;0.0;0.0;0.0
8691;25 jaar;Verweduwd;1996;0.0;0.0;0.0;0.0;0.0;0.0
8692;25 jaar;Verweduwd;1997;0.0;0.0;0.0;0.0;0.0;0.0
8693;25 jaar;Verweduwd;1998;0.0;0.0;0.0;0.0;0.0;0.0
8694;25 jaar;Verweduwd;1999;0.0;0.0;0.0;0.0;0.0;0.0
8695;25 jaar;Verweduwd;2000;0.0;0.0;0.0;0.0;0.0;0.0
8696;25 jaar;Verweduwd;2001;0.0;0.0;0.0;0.0;0.0;0.0
8697;25 jaar;Verweduwd;2002;0.0;0.0;0.0;0.0;0.0;0.0
8698;25 jaar;Verweduwd;2003;0.0;0.0;0.0;0.0;0.0;0.0
8699;25 jaar;Verweduwd;2004;0.0;0.0;0.0;0.0;0.0;0.0
8700;25 jaar;Verweduwd;2005;0.0;0.0;0.0;0.0;0.0;0.0
8701;25 jaar;Verweduwd;2006;0.0;0.0;0.0;0.0;0.0;0.0
8702;25 jaar;Verweduwd;2007;0.0;0.0;0.0;0.0;0.0;0.0
8703;25 jaar;Verweduwd;2008;0.0;0.0;0.0;0.0;0.0;0.0
8704;25 jaar;Verweduwd;2009;0.0;0.0;0.0;0.0;0.0;0.0
8705;25 jaar;Verweduwd;2010;1.0;35.714;1.0;250.0;0.0;0.0
8706;25 jaar;Verweduwd;2011;0.0;0.0;0.0;0.0;0.0;0.0
8707;25 jaar;Verweduwd;2012;0.0;0.0;0.0;0.0;0.0;0.0
8708;25 jaar;Verweduwd;2013;0.0;0.0;0.0;0.0;0.0;0.0
8709;25 jaar;Verweduwd;2014;0.0;0.0;0.0;0.0;0.0;0.0
8710;25 jaar;Gescheiden;1950;0.0;0.0;0.0;0.0;0.0;0.0
8711;25 jaar;Gescheiden;1951;1.0;1.335;0.0;0.0;1.0;2.045
8712;25 jaar;Gescheiden;1952;1.0;1.577;1.0;4.95;0.0;0.0
8713;25 jaar;Gescheiden;1953;1.0;1.623;0.0;0.0;1.0;2.538
8714;25 jaar;Gescheiden;1954;0.0;0.0;0.0;0.0;0.0;0.0
8715;25 jaar;Gescheiden;1955;0.0;0.0;0.0;0.0;0.0;0.0
8716;25 jaar;Gescheiden;1956;1.0;2.053;1.0;6.667;0.0;0.0
8717;25 jaar;Gescheiden;1957;1.0;2.096;1.0;6.024;0.0;0.0
8718;25 jaar;Gescheiden;1958;1.0;1.957;0.0;0.0;1.0;2.994
8719;25 jaar;Gescheiden;1959;1.0;1.898;1.0;4.926;0.0;0.0
8720;25 jaar;Gescheiden;1960;0.0;0.0;0.0;0.0;0.0;0.0
8721;25 jaar;Gescheiden;1961;2.0;3.69;0.0;0.0;2.0;5.141
8722;25 jaar;Gescheiden;1962;0.0;0.0;0.0;0.0;0.0;0.0
8723;25 jaar;Gescheiden;1963;0.0;0.0;0.0;0.0;0.0;0.0
8724;25 jaar;Gescheiden;1964;2.0;2.714;1.0;3.953;1.0;2.066
8725;25 jaar;Gescheiden;1965;1.0;1.259;1.0;3.846;0.0;0.0
8726;25 jaar;Gescheiden;1966;2.0;2.513;2.0;8.032;0.0;0.0
8727;25 jaar;Gescheiden;1967;2.0;2.336;0.0;0.0;2.0;3.407
8728;25 jaar;Gescheiden;1968;3.0;2.918;3.0;8.721;0.0;0.0
8729;25 jaar;Gescheiden;1969;1.0;0.825;1.0;2.342;0.0;0.0
8730;25 jaar;Gescheiden;1970;2.0;1.781;1.0;2.488;1.0;1.387
8731;25 jaar;Gescheiden;1971;1.0;0.581;0.0;0.0;1.0;0.918
8732;25 jaar;Gescheiden;1972;2.0;1.027;2.0;2.95;0.0;0.0
8733;25 jaar;Gescheiden;1973;7.0;3.372;5.0;6.502;2.0;1.53
8734;25 jaar;Gescheiden;1974;4.0;1.706;4.0;4.79;0.0;0.0
8735;25 jaar;Gescheiden;1975;8.0;2.959;3.0;2.988;5.0;2.941
8736;25 jaar;Gescheiden;1976;6.0;1.972;3.0;2.73;3.0;1.543
8737;25 jaar;Gescheiden;1977;4.0;1.209;2.0;1.821;2.0;0.905
8738;25 jaar;Gescheiden;1978;7.0;2.001;5.0;4.27;2.0;0.859
8739;25 jaar;Gescheiden;1979;4.0;1.072;3.0;2.461;1.0;0.398
8740;25 jaar;Gescheiden;1980;2.0;0.51;0.0;0.0;2.0;0.753
8741;25 jaar;Gescheiden;1981;6.0;1.514;5.0;3.915;1.0;0.372
8742;25 jaar;Gescheiden;1982;5.0;1.217;2.0;1.65;3.0;1.035
8743;25 jaar;Gescheiden;1983;3.0;0.737;1.0;0.864;2.0;0.687
8744;25 jaar;Gescheiden;1984;4.0;1.01;3.0;2.732;1.0;0.35
8745;25 jaar;Gescheiden;1985;7.0;1.784;5.0;4.744;2.0;0.697
8746;25 jaar;Gescheiden;1986;2.0;0.536;1.0;0.978;1.0;0.369
8747;25 jaar;Gescheiden;1987;4.0;1.192;2.0;2.077;2.0;0.836
8748;25 jaar;Gescheiden;1988;2.0;0.614;0.0;0.0;2.0;0.835
8749;25 jaar;Gescheiden;1989;4.0;1.284;2.0;2.294;2.0;0.891
8750;25 jaar;Gescheiden;1990;1.0;0.358;1.0;1.416;0.0;0.0
8751;25 jaar;Gescheiden;1991;2.0;0.777;1.0;1.493;1.0;0.525
8752;25 jaar;Gescheiden;1992;3.0;1.172;0.0;0.0;3.0;1.578
8753;25 jaar;Gescheiden;1993;3.0;1.18;1.0;1.431;2.0;1.085
8754;25 jaar;Gescheiden;1994;0.0;0.0;0.0;0.0;0.0;0.0
8755;25 jaar;Gescheiden;1995;1.0;0.378;0.0;0.0;1.0;0.509
8756;25 jaar;Gescheiden;1996;4.0;1.597;1.0;1.808;3.0;1.538
8757;25 jaar;Gescheiden;1997;4.0;1.741;3.0;5.736;1.0;0.564
8758;25 jaar;Gescheiden;1998;0.0;0.0;0.0;0.0;0.0;0.0
8759;25 jaar;Gescheiden;1999;0.0;0.0;0.0;0.0;0.0;0.0
8760;25 jaar;Gescheiden;2000;1.0;0.728;0.0;0.0;1.0;0.92
8761;25 jaar;Gescheiden;2001;1.0;0.782;1.0;3.891;0.0;0.0
8762;25 jaar;Gescheiden;2002;1.0;0.792;0.0;0.0;1.0;0.997
8763;25 jaar;Gescheiden;2003;0.0;0.0;0.0;0.0;0.0;0.0
8764;25 jaar;Gescheiden;2004;1.0;0.89;0.0;0.0;1.0;1.125
8765;25 jaar;Gescheiden;2005;0.0;0.0;0.0;0.0;0.0;0.0
8766;25 jaar;Gescheiden;2006;1.0;0.943;0.0;0.0;1.0;1.217
8767;25 jaar;Gescheiden;2007;0.0;0.0;0.0;0.0;0.0;0.0
8768;25 jaar;Gescheiden;2008;0.0;0.0;0.0;0.0;0.0;0.0
8769;25 jaar;Gescheiden;2009;0.0;0.0;0.0;0.0;0.0;0.0
8770;25 jaar;Gescheiden;2010;0.0;0.0;0.0;0.0;0.0;0.0
8771;25 jaar;Gescheiden;2011;0.0;0.0;0.0;0.0;0.0;0.0
8772;25 jaar;Gescheiden;2012;2.0;2.035;2.0;9.05;0.0;0.0
8773;25 jaar;Gescheiden;2013;0.0;0.0;0.0;0.0;0.0;0.0
8774;25 jaar;Gescheiden;2014;1.0;1.06;0.0;0.0;1.0;1.362
8775;26 jaar;Totaal overledenen;1950;152.0;0.956;90.0;1.142;62.0;0.773
8776;26 jaar;Totaal overledenen;1951;166.0;1.065;108.0;1.392;58.0;0.74
8777;26 jaar;Totaal overledenen;1952;126.0;0.817;85.0;1.105;41.0;0.53
8778;26 jaar;Totaal overledenen;1953;134.0;0.877;88.0;1.151;46.0;0.602
8779;26 jaar;Totaal overledenen;1954;143.0;0.919;91.0;1.169;52.0;0.668
8780;26 jaar;Totaal overledenen;1955;112.0;0.725;69.0;0.891;43.0;0.558
8781;26 jaar;Totaal overledenen;1956;129.0;0.807;85.0;1.052;44.0;0.556
8782;26 jaar;Totaal overledenen;1957;137.0;0.878;91.0;1.154;46.0;0.596
8783;26 jaar;Totaal overledenen;1958;128.0;0.809;85.0;1.063;43.0;0.55
8784;26 jaar;Totaal overledenen;1959;111.0;0.73;74.0;0.96;37.0;0.494
8785;26 jaar;Totaal overledenen;1960;112.0;0.731;80.0;1.03;32.0;0.424
8786;26 jaar;Totaal overledenen;1961;120.0;0.785;85.0;1.091;35.0;0.467
8787;26 jaar;Totaal overledenen;1962;139.0;0.893;96.0;1.207;43.0;0.566
8788;26 jaar;Totaal overledenen;1963;98.0;0.631;72.0;0.904;26.0;0.343
8789;26 jaar;Totaal overledenen;1964;126.0;0.767;88.0;1.042;38.0;0.477
8790;26 jaar;Totaal overledenen;1965;108.0;0.645;79.0;0.915;29.0;0.357
8791;26 jaar;Totaal overledenen;1966;130.0;0.751;91.0;1.01;39.0;0.47
8792;26 jaar;Totaal overledenen;1967;126.0;0.75;89.0;1.018;37.0;0.459
8793;26 jaar;Totaal overledenen;1968;106.0;0.606;80.0;0.88;26.0;0.309
8794;26 jaar;Totaal overledenen;1969;142.0;0.748;94.0;0.955;48.0;0.525
8795;26 jaar;Totaal overledenen;1970;141.0;0.706;100.0;0.966;41.0;0.425
8796;26 jaar;Totaal overledenen;1971;126.0;0.662;91.0;0.921;35.0;0.382
8797;26 jaar;Totaal overledenen;1972;190.0;0.72;131.0;0.957;59.0;0.464
8798;26 jaar;Totaal overledenen;1973;160.0;0.628;113.0;0.861;47.0;0.38
8799;26 jaar;Totaal overledenen;1974;161.0;0.672;113.0;0.914;48.0;0.414
8800;26 jaar;Totaal overledenen;1975;149.0;0.645;106.0;0.892;43.0;0.383
8801;26 jaar;Totaal overledenen;1976;142.0;0.627;101.0;0.867;41.0;0.373
8802;26 jaar;Totaal overledenen;1977;159.0;0.706;113.0;0.979;46.0;0.419
8803;26 jaar;Totaal overledenen;1978;145.0;0.629;91.0;0.771;54.0;0.48
8804;26 jaar;Totaal overledenen;1979;160.0;0.697;109.0;0.93;51.0;0.454
8805;26 jaar;Totaal overledenen;1980;146.0;0.63;98.0;0.828;48.0;0.423
8806;26 jaar;Totaal overledenen;1981;131.0;0.56;98.0;0.826;33.0;0.287
8807;26 jaar;Totaal overledenen;1982;127.0;0.536;83.0;0.686;44.0;0.379
8808;26 jaar;Totaal overledenen;1983;140.0;0.584;97.0;0.796;43.0;0.365
8809;26 jaar;Totaal overledenen;1984;136.0;0.56;97.0;0.786;39.0;0.327
8810;26 jaar;Totaal overledenen;1985;124.0;0.498;81.0;0.64;43.0;0.352
8811;26 jaar;Totaal overledenen;1986;137.0;0.551;98.0;0.772;39.0;0.32
8812;26 jaar;Totaal overledenen;1987;128.0;0.5;84.0;0.644;44.0;0.35
8813;26 jaar;Totaal overledenen;1988;134.0;0.521;96.0;0.732;38.0;0.302
8814;26 jaar;Totaal overledenen;1989;133.0;0.509;89.0;0.666;44.0;0.345
8815;26 jaar;Totaal overledenen;1990;146.0;0.552;100.0;0.736;46.0;0.357
8816;26 jaar;Totaal overledenen;1991;143.0;0.549;101.0;0.755;42.0;0.332
8817;26 jaar;Totaal overledenen;1992;141.0;0.551;90.0;0.685;51.0;0.409
8818;26 jaar;Totaal overledenen;1993;153.0;0.6;96.0;0.735;57.0;0.459
8819;26 jaar;Totaal overledenen;1994;151.0;0.589;103.0;0.788;48.0;0.382
8820;26 jaar;Totaal overledenen;1995;127.0;0.475;80.0;0.585;47.0;0.36
8821;26 jaar;Totaal overledenen;1996;167.0;0.644;123.0;0.931;44.0;0.346
8822;26 jaar;Totaal overledenen;1997;132.0;0.533;86.0;0.683;46.0;0.377
8823;26 jaar;Totaal overledenen;1998;113.0;0.48;83.0;0.699;30.0;0.257
8824;26 jaar;Totaal overledenen;1999;107.0;0.495;66.0;0.606;41.0;0.382
8825;26 jaar;Totaal overledenen;2000;105.0;0.504;72.0;0.685;33.0;0.319
8826;26 jaar;Totaal overledenen;2001;95.0;0.475;61.0;0.606;34.0;0.343
8827;26 jaar;Totaal overledenen;2002;90.0;0.453;63.0;0.627;27.0;0.275
8828;26 jaar;Totaal overledenen;2003;82.0;0.418;53.0;0.539;29.0;0.297
8829;26 jaar;Totaal overledenen;2004;79.0;0.399;55.0;0.553;24.0;0.244
8830;26 jaar;Totaal overledenen;2005;73.0;0.372;46.0;0.468;27.0;0.276
8831;26 jaar;Totaal overledenen;2006;70.0;0.347;48.0;0.474;22.0;0.219
8832;26 jaar;Totaal overledenen;2007;63.0;0.317;43.0;0.433;20.0;0.201
8833;26 jaar;Totaal overledenen;2008;68.0;0.35;37.0;0.378;31.0;0.321
8834;26 jaar;Totaal overledenen;2009;87.0;0.448;62.0;0.634;25.0;0.259
8835;26 jaar;Totaal overledenen;2010;71.0;0.355;48.0;0.474;23.0;0.232
8836;26 jaar;Totaal overledenen;2011;64.0;0.314;40.0;0.39;24.0;0.237
8837;26 jaar;Totaal overledenen;2012;59.0;0.283;37.0;0.353;22.0;0.212
8838;26 jaar;Totaal overledenen;2013;67.0;0.32;48.0;0.453;19.0;0.183
8839;26 jaar;Totaal overledenen;2014;58.0;0.277;38.0;0.359;20.0;0.192
8840;26 jaar;Ongehuwd;1950;102.0;1.265;68.0;1.412;34.0;1.047
8841;26 jaar;Ongehuwd;1951;114.0;1.415;85.0;1.712;29.0;0.938
8842;26 jaar;Ongehuwd;1952;90.0;1.167;69.0;1.459;21.0;0.703
8843;26 jaar;Ongehuwd;1953;89.0;1.191;63.0;1.369;26.0;0.906
8844;26 jaar;Ongehuwd;1954;96.0;1.306;69.0;1.51;27.0;0.97
8845;26 jaar;Ongehuwd;1955;79.0;1.11;51.0;1.148;28.0;1.048
8846;26 jaar;Ongehuwd;1956;78.0;1.082;62.0;1.35;16.0;0.611
8847;26 jaar;Ongehuwd;1957;90.0;1.312;71.0;1.621;19.0;0.767
8848;26 jaar;Ongehuwd;1958;82.0;1.223;63.0;1.45;19.0;0.804
8849;26 jaar;Ongehuwd;1959;66.0;1.054;53.0;1.293;13.0;0.601
8850;26 jaar;Ongehuwd;1960;66.0;1.08;53.0;1.314;13.0;0.626
8851;26 jaar;Ongehuwd;1961;66.0;1.106;50.0;1.261;16.0;0.8
8852;26 jaar;Ongehuwd;1962;85.0;1.433;64.0;1.617;21.0;1.065
8853;26 jaar;Ongehuwd;1963;62.0;1.08;48.0;1.244;14.0;0.744
8854;26 jaar;Ongehuwd;1964;81.0;1.388;60.0;1.526;21.0;1.104
8855;26 jaar;Ongehuwd;1965;62.0;1.1;51.0;1.334;11.0;0.606
8856;26 jaar;Ongehuwd;1966;79.0;1.433;59.0;1.563;20.0;1.15
8857;26 jaar;Ongehuwd;1967;67.0;1.373;53.0;1.595;14.0;0.9
8858;26 jaar;Ongehuwd;1968;55.0;1.135;47.0;1.435;8.0;0.509
8859;26 jaar;Ongehuwd;1969;62.0;1.234;47.0;1.395;15.0;0.906
8860;26 jaar;Ongehuwd;1970;72.0;1.394;57.0;1.655;15.0;0.872
8861;26 jaar;Ongehuwd;1971;58.0;1.225;50.0;1.564;8.0;0.52
8862;26 jaar;Ongehuwd;1972;84.0;1.28;66.0;1.491;18.0;0.843
8863;26 jaar;Ongehuwd;1973;81.0;1.267;60.0;1.391;21.0;1.01
8864;26 jaar;Ongehuwd;1974;70.0;1.12;55.0;1.305;15.0;0.738
8865;26 jaar;Ongehuwd;1975;82.0;1.306;63.0;1.494;19.0;0.922
8866;26 jaar;Ongehuwd;1976;71.0;1.094;55.0;1.264;16.0;0.749
8867;26 jaar;Ongehuwd;1977;88.0;1.302;73.0;1.629;15.0;0.659
8868;26 jaar;Ongehuwd;1978;79.0;1.081;54.0;1.117;25.0;1.012
8869;26 jaar;Ongehuwd;1979;86.0;1.11;68.0;1.333;18.0;0.681
8870;26 jaar;Ongehuwd;1980;87.0;1.045;64.0;1.178;23.0;0.796
8871;26 jaar;Ongehuwd;1981;77.0;0.861;63.0;1.086;14.0;0.445
8872;26 jaar;Ongehuwd;1982;76.0;0.779;53.0;0.845;23.0;0.661
8873;26 jaar;Ongehuwd;1983;101.0;0.958;76.0;1.14;25.0;0.646
8874;26 jaar;Ongehuwd;1984;95.0;0.832;76.0;1.064;19.0;0.445
8875;26 jaar;Ongehuwd;1985;87.0;0.693;68.0;0.872;19.0;0.399
8876;26 jaar;Ongehuwd;1986;87.0;0.661;70.0;0.864;17.0;0.336
8877;26 jaar;Ongehuwd;1987;103.0;0.729;68.0;0.791;35.0;0.633
8878;26 jaar;Ongehuwd;1988;104.0;0.706;82.0;0.922;22.0;0.378
8879;26 jaar;Ongehuwd;1989;111.0;0.711;79.0;0.842;32.0;0.513
8880;26 jaar;Ongehuwd;1990;120.0;0.741;88.0;0.91;32.0;0.49
8881;26 jaar;Ongehuwd;1991;109.0;0.664;83.0;0.848;26.0;0.392
