ID;ArbeidsmarktpositieBijUitstroom;PeilmomentenArbeidsmarktpositie;BaanBedrijfskenmerkenBijInstroom;Perioden;InstromersTotaal_1;InstromersVolgtRegulierOnderwijs_2;InstromersGeenRegulierOnderwijs_3
7280;Flexibele schil;2 maanden na instroom;J Informatie en communicatie;Jaar van instroom: 2016;26.0;9.0;17.0
7281;Flexibele schil;2 maanden na instroom;J Informatie en communicatie;Jaar van instroom: 2017;;;
7282;Flexibele schil;2 maanden na instroom;K Financiële dienstverlening;Jaar van instroom: 2007;16.0;5.0;11.0
7283;Flexibele schil;2 maanden na instroom;K Financiële dienstverlening;Jaar van instroom: 2008;16.0;4.0;12.0
7284;Flexibele schil;2 maanden na instroom;K Financiële dienstverlening;Jaar van instroom: 2009;12.0;3.0;9.0
7285;Flexibele schil;2 maanden na instroom;K Financiële dienstverlening;Jaar van instroom: 2010;12.0;3.0;9.0
7286;Flexibele schil;2 maanden na instroom;K Financiële dienstverlening;Jaar van instroom: 2011;14.0;4.0;10.0
7287;Flexibele schil;2 maanden na instroom;K Financiële dienstverlening;Jaar van instroom: 2012;12.0;3.0;9.0
7288;Flexibele schil;2 maanden na instroom;K Financiële dienstverlening;Jaar van instroom: 2013;15.0;3.0;11.0
7289;Flexibele schil;2 maanden na instroom;K Financiële dienstverlening;Jaar van instroom: 2014;11.0;3.0;8.0
7290;Flexibele schil;2 maanden na instroom;K Financiële dienstverlening;Jaar van instroom: 2015;13.0;3.0;10.0
7291;Flexibele schil;2 maanden na instroom;K Financiële dienstverlening;Jaar van instroom: 2016;12.0;3.0;9.0
7292;Flexibele schil;2 maanden na instroom;K Financiële dienstverlening;Jaar van instroom: 2017;;;
7293;Flexibele schil;2 maanden na instroom;L Verhuur en handel van onroerend goed;Jaar van instroom: 2007;7.0;2.0;5.0
7294;Flexibele schil;2 maanden na instroom;L Verhuur en handel van onroerend goed;Jaar van instroom: 2008;7.0;2.0;5.0
7295;Flexibele schil;2 maanden na instroom;L Verhuur en handel van onroerend goed;Jaar van instroom: 2009;6.0;2.0;4.0
7296;Flexibele schil;2 maanden na instroom;L Verhuur en handel van onroerend goed;Jaar van instroom: 2010;6.0;2.0;4.0
7297;Flexibele schil;2 maanden na instroom;L Verhuur en handel van onroerend goed;Jaar van instroom: 2011;6.0;2.0;4.0
7298;Flexibele schil;2 maanden na instroom;L Verhuur en handel van onroerend goed;Jaar van instroom: 2012;5.0;2.0;3.0
7299;Flexibele schil;2 maanden na instroom;L Verhuur en handel van onroerend goed;Jaar van instroom: 2013;5.0;2.0;3.0
7300;Flexibele schil;2 maanden na instroom;L Verhuur en handel van onroerend goed;Jaar van instroom: 2014;6.0;2.0;4.0
7301;Flexibele schil;2 maanden na instroom;L Verhuur en handel van onroerend goed;Jaar van instroom: 2015;6.0;2.0;4.0
7302;Flexibele schil;2 maanden na instroom;L Verhuur en handel van onroerend goed;Jaar van instroom: 2016;6.0;2.0;4.0
7303;Flexibele schil;2 maanden na instroom;L Verhuur en handel van onroerend goed;Jaar van instroom: 2017;;;
7304;Flexibele schil;2 maanden na instroom;M Specialistische zakelijke diensten;Jaar van instroom: 2007;56.0;19.0;37.0
7305;Flexibele schil;2 maanden na instroom;M Specialistische zakelijke diensten;Jaar van instroom: 2008;58.0;20.0;38.0
7306;Flexibele schil;2 maanden na instroom;M Specialistische zakelijke diensten;Jaar van instroom: 2009;49.0;19.0;31.0
7307;Flexibele schil;2 maanden na instroom;M Specialistische zakelijke diensten;Jaar van instroom: 2010;50.0;20.0;31.0
7308;Flexibele schil;2 maanden na instroom;M Specialistische zakelijke diensten;Jaar van instroom: 2011;50.0;18.0;32.0
7309;Flexibele schil;2 maanden na instroom;M Specialistische zakelijke diensten;Jaar van instroom: 2012;48.0;17.0;31.0
7310;Flexibele schil;2 maanden na instroom;M Specialistische zakelijke diensten;Jaar van instroom: 2013;50.0;18.0;32.0
7311;Flexibele schil;2 maanden na instroom;M Specialistische zakelijke diensten;Jaar van instroom: 2014;56.0;19.0;36.0
7312;Flexibele schil;2 maanden na instroom;M Specialistische zakelijke diensten;Jaar van instroom: 2015;57.0;20.0;37.0
7313;Flexibele schil;2 maanden na instroom;M Specialistische zakelijke diensten;Jaar van instroom: 2016;57.0;19.0;38.0
7314;Flexibele schil;2 maanden na instroom;M Specialistische zakelijke diensten;Jaar van instroom: 2017;;;
7315;Flexibele schil;2 maanden na instroom;N Verhuur en overige zakelijke diensten;Jaar van instroom: 2007;337.0;110.0;227.0
7316;Flexibele schil;2 maanden na instroom;N Verhuur en overige zakelijke diensten;Jaar van instroom: 2008;282.0;94.0;188.0
7317;Flexibele schil;2 maanden na instroom;N Verhuur en overige zakelijke diensten;Jaar van instroom: 2009;254.0;83.0;171.0
7318;Flexibele schil;2 maanden na instroom;N Verhuur en overige zakelijke diensten;Jaar van instroom: 2010;267.0;81.0;186.0
7319;Flexibele schil;2 maanden na instroom;N Verhuur en overige zakelijke diensten;Jaar van instroom: 2011;261.0;78.0;183.0
7320;Flexibele schil;2 maanden na instroom;N Verhuur en overige zakelijke diensten;Jaar van instroom: 2012;241.0;67.0;173.0
7321;Flexibele schil;2 maanden na instroom;N Verhuur en overige zakelijke diensten;Jaar van instroom: 2013;252.0;66.0;186.0
7322;Flexibele schil;2 maanden na instroom;N Verhuur en overige zakelijke diensten;Jaar van instroom: 2014;275.0;69.0;206.0
7323;Flexibele schil;2 maanden na instroom;N Verhuur en overige zakelijke diensten;Jaar van instroom: 2015;291.0;74.0;217.0
7324;Flexibele schil;2 maanden na instroom;N Verhuur en overige zakelijke diensten;Jaar van instroom: 2016;298.0;78.0;220.0
7325;Flexibele schil;2 maanden na instroom;N Verhuur en overige zakelijke diensten;Jaar van instroom: 2017;;;
7326;Flexibele schil;2 maanden na instroom;O Openbaar bestuur en overheidsdiensten;Jaar van instroom: 2007;24.0;5.0;19.0
7327;Flexibele schil;2 maanden na instroom;O Openbaar bestuur en overheidsdiensten;Jaar van instroom: 2008;20.0;4.0;17.0
7328;Flexibele schil;2 maanden na instroom;O Openbaar bestuur en overheidsdiensten;Jaar van instroom: 2009;23.0;6.0;18.0
7329;Flexibele schil;2 maanden na instroom;O Openbaar bestuur en overheidsdiensten;Jaar van instroom: 2010;21.0;6.0;15.0
7330;Flexibele schil;2 maanden na instroom;O Openbaar bestuur en overheidsdiensten;Jaar van instroom: 2011;15.0;6.0;9.0
7331;Flexibele schil;2 maanden na instroom;O Openbaar bestuur en overheidsdiensten;Jaar van instroom: 2012;14.0;6.0;8.0
7332;Flexibele schil;2 maanden na instroom;O Openbaar bestuur en overheidsdiensten;Jaar van instroom: 2013;15.0;7.0;8.0
7333;Flexibele schil;2 maanden na instroom;O Openbaar bestuur en overheidsdiensten;Jaar van instroom: 2014;16.0;7.0;9.0
7334;Flexibele schil;2 maanden na instroom;O Openbaar bestuur en overheidsdiensten;Jaar van instroom: 2015;19.0;7.0;12.0
7335;Flexibele schil;2 maanden na instroom;O Openbaar bestuur en overheidsdiensten;Jaar van instroom: 2016;17.0;6.0;11.0
7336;Flexibele schil;2 maanden na instroom;O Openbaar bestuur en overheidsdiensten;Jaar van instroom: 2017;;;
7337;Flexibele schil;2 maanden na instroom;P Onderwijs;Jaar van instroom: 2007;43.0;14.0;28.0
7338;Flexibele schil;2 maanden na instroom;P Onderwijs;Jaar van instroom: 2008;43.0;15.0;28.0
7339;Flexibele schil;2 maanden na instroom;P Onderwijs;Jaar van instroom: 2009;43.0;15.0;27.0
7340;Flexibele schil;2 maanden na instroom;P Onderwijs;Jaar van instroom: 2010;40.0;15.0;25.0
7341;Flexibele schil;2 maanden na instroom;P Onderwijs;Jaar van instroom: 2011;41.0;15.0;25.0
7342;Flexibele schil;2 maanden na instroom;P Onderwijs;Jaar van instroom: 2012;41.0;14.0;27.0
7343;Flexibele schil;2 maanden na instroom;P Onderwijs;Jaar van instroom: 2013;48.0;15.0;33.0
7344;Flexibele schil;2 maanden na instroom;P Onderwijs;Jaar van instroom: 2014;51.0;16.0;35.0
7345;Flexibele schil;2 maanden na instroom;P Onderwijs;Jaar van instroom: 2015;53.0;17.0;37.0
7346;Flexibele schil;2 maanden na instroom;P Onderwijs;Jaar van instroom: 2016;57.0;17.0;40.0
7347;Flexibele schil;2 maanden na instroom;P Onderwijs;Jaar van instroom: 2017;;;
7348;Flexibele schil;2 maanden na instroom;Q Gezondheids- en welzijnszorg;Jaar van instroom: 2007;126.0;45.0;82.0
7349;Flexibele schil;2 maanden na instroom;Q Gezondheids- en welzijnszorg;Jaar van instroom: 2008;126.0;43.0;83.0
7350;Flexibele schil;2 maanden na instroom;Q Gezondheids- en welzijnszorg;Jaar van instroom: 2009;137.0;45.0;92.0
7351;Flexibele schil;2 maanden na instroom;Q Gezondheids- en welzijnszorg;Jaar van instroom: 2010;144.0;50.0;94.0
7352;Flexibele schil;2 maanden na instroom;Q Gezondheids- en welzijnszorg;Jaar van instroom: 2011;132.0;50.0;81.0
7353;Flexibele schil;2 maanden na instroom;Q Gezondheids- en welzijnszorg;Jaar van instroom: 2012;123.0;45.0;78.0
7354;Flexibele schil;2 maanden na instroom;Q Gezondheids- en welzijnszorg;Jaar van instroom: 2013;117.0;43.0;74.0
7355;Flexibele schil;2 maanden na instroom;Q Gezondheids- en welzijnszorg;Jaar van instroom: 2014;111.0;40.0;71.0
7356;Flexibele schil;2 maanden na instroom;Q Gezondheids- en welzijnszorg;Jaar van instroom: 2015;111.0;38.0;73.0
7357;Flexibele schil;2 maanden na instroom;Q Gezondheids- en welzijnszorg;Jaar van instroom: 2016;117.0;36.0;81.0
7358;Flexibele schil;2 maanden na instroom;Q Gezondheids- en welzijnszorg;Jaar van instroom: 2017;;;
7359;Flexibele schil;2 maanden na instroom;R Cultuur, sport en recreatie;Jaar van instroom: 2007;22.0;10.0;12.0
7360;Flexibele schil;2 maanden na instroom;R Cultuur, sport en recreatie;Jaar van instroom: 2008;20.0;9.0;11.0
7361;Flexibele schil;2 maanden na instroom;R Cultuur, sport en recreatie;Jaar van instroom: 2009;21.0;10.0;11.0
7362;Flexibele schil;2 maanden na instroom;R Cultuur, sport en recreatie;Jaar van instroom: 2010;23.0;11.0;12.0
7363;Flexibele schil;2 maanden na instroom;R Cultuur, sport en recreatie;Jaar van instroom: 2011;23.0;11.0;12.0
7364;Flexibele schil;2 maanden na instroom;R Cultuur, sport en recreatie;Jaar van instroom: 2012;21.0;10.0;11.0
7365;Flexibele schil;2 maanden na instroom;R Cultuur, sport en recreatie;Jaar van instroom: 2013;22.0;10.0;12.0
7366;Flexibele schil;2 maanden na instroom;R Cultuur, sport en recreatie;Jaar van instroom: 2014;24.0;11.0;13.0
7367;Flexibele schil;2 maanden na instroom;R Cultuur, sport en recreatie;Jaar van instroom: 2015;23.0;11.0;12.0
7368;Flexibele schil;2 maanden na instroom;R Cultuur, sport en recreatie;Jaar van instroom: 2016;23.0;11.0;12.0
7369;Flexibele schil;2 maanden na instroom;R Cultuur, sport en recreatie;Jaar van instroom: 2017;;;
7370;Flexibele schil;2 maanden na instroom;S Overige dienstverlening;Jaar van instroom: 2007;17.0;6.0;11.0
7371;Flexibele schil;2 maanden na instroom;S Overige dienstverlening;Jaar van instroom: 2008;17.0;6.0;12.0
7372;Flexibele schil;2 maanden na instroom;S Overige dienstverlening;Jaar van instroom: 2009;17.0;6.0;11.0
7373;Flexibele schil;2 maanden na instroom;S Overige dienstverlening;Jaar van instroom: 2010;19.0;6.0;13.0
7374;Flexibele schil;2 maanden na instroom;S Overige dienstverlening;Jaar van instroom: 2011;18.0;6.0;12.0
7375;Flexibele schil;2 maanden na instroom;S Overige dienstverlening;Jaar van instroom: 2012;17.0;5.0;11.0
7376;Flexibele schil;2 maanden na instroom;S Overige dienstverlening;Jaar van instroom: 2013;16.0;5.0;11.0
7377;Flexibele schil;2 maanden na instroom;S Overige dienstverlening;Jaar van instroom: 2014;17.0;5.0;12.0
7378;Flexibele schil;2 maanden na instroom;S Overige dienstverlening;Jaar van instroom: 2015;17.0;5.0;12.0
7379;Flexibele schil;2 maanden na instroom;S Overige dienstverlening;Jaar van instroom: 2016;17.0;5.0;12.0
7380;Flexibele schil;2 maanden na instroom;S Overige dienstverlening;Jaar van instroom: 2017;;;
7381;Flexibele schil;2 maanden na instroom;T Huishoudens;Jaar van instroom: 2007;2.0;0.0;1.0
7382;Flexibele schil;2 maanden na instroom;T Huishoudens;Jaar van instroom: 2008;2.0;0.0;2.0
7383;Flexibele schil;2 maanden na instroom;T Huishoudens;Jaar van instroom: 2009;2.0;0.0;2.0
7384;Flexibele schil;2 maanden na instroom;T Huishoudens;Jaar van instroom: 2010;2.0;0.0;2.0
7385;Flexibele schil;2 maanden na instroom;T Huishoudens;Jaar van instroom: 2011;2.0;0.0;2.0
7386;Flexibele schil;2 maanden na instroom;T Huishoudens;Jaar van instroom: 2012;1.0;0.0;1.0
7387;Flexibele schil;2 maanden na instroom;T Huishoudens;Jaar van instroom: 2013;2.0;0.0;1.0
7388;Flexibele schil;2 maanden na instroom;T Huishoudens;Jaar van instroom: 2014;2.0;0.0;1.0
7389;Flexibele schil;2 maanden na instroom;T Huishoudens;Jaar van instroom: 2015;2.0;0.0;2.0
7390;Flexibele schil;2 maanden na instroom;T Huishoudens;Jaar van instroom: 2016;2.0;0.0;2.0
7391;Flexibele schil;2 maanden na instroom;T Huishoudens;Jaar van instroom: 2017;;;
7392;Flexibele schil;2 maanden na instroom;U Extraterritoriale organisaties;Jaar van instroom: 2007;0.0;0.0;0.0
7393;Flexibele schil;2 maanden na instroom;U Extraterritoriale organisaties;Jaar van instroom: 2008;0.0;0.0;0.0
7394;Flexibele schil;2 maanden na instroom;U Extraterritoriale organisaties;Jaar van instroom: 2009;0.0;0.0;0.0
7395;Flexibele schil;2 maanden na instroom;U Extraterritoriale organisaties;Jaar van instroom: 2010;0.0;0.0;0.0
7396;Flexibele schil;2 maanden na instroom;U Extraterritoriale organisaties;Jaar van instroom: 2011;0.0;0.0;0.0
7397;Flexibele schil;2 maanden na instroom;U Extraterritoriale organisaties;Jaar van instroom: 2012;0.0;0.0;0.0
7398;Flexibele schil;2 maanden na instroom;U Extraterritoriale organisaties;Jaar van instroom: 2013;0.0;0.0;0.0
7399;Flexibele schil;2 maanden na instroom;U Extraterritoriale organisaties;Jaar van instroom: 2014;0.0;0.0;0.0
7400;Flexibele schil;2 maanden na instroom;U Extraterritoriale organisaties;Jaar van instroom: 2015;0.0;0.0;0.0
7401;Flexibele schil;2 maanden na instroom;U Extraterritoriale organisaties;Jaar van instroom: 2016;0.0;0.0;0.0
7402;Flexibele schil;2 maanden na instroom;U Extraterritoriale organisaties;Jaar van instroom: 2017;;;
7403;Flexibele schil;2 maanden na instroom;SBI-code onbekend;Jaar van instroom: 2007;1.0;0.0;0.0
7404;Flexibele schil;2 maanden na instroom;SBI-code onbekend;Jaar van instroom: 2008;1.0;0.0;1.0
7405;Flexibele schil;2 maanden na instroom;SBI-code onbekend;Jaar van instroom: 2009;0.0;0.0;0.0
7406;Flexibele schil;2 maanden na instroom;SBI-code onbekend;Jaar van instroom: 2010;0.0;0.0;0.0
7407;Flexibele schil;2 maanden na instroom;SBI-code onbekend;Jaar van instroom: 2011;0.0;0.0;0.0
7408;Flexibele schil;2 maanden na instroom;SBI-code onbekend;Jaar van instroom: 2012;0.0;0.0;0.0
7409;Flexibele schil;2 maanden na instroom;SBI-code onbekend;Jaar van instroom: 2013;0.0;0.0;0.0
7410;Flexibele schil;2 maanden na instroom;SBI-code onbekend;Jaar van instroom: 2014;0.0;0.0;0.0
7411;Flexibele schil;2 maanden na instroom;SBI-code onbekend;Jaar van instroom: 2015;0.0;0.0;0.0
7412;Flexibele schil;2 maanden na instroom;SBI-code onbekend;Jaar van instroom: 2016;0.0;0.0;0.0
7413;Flexibele schil;2 maanden na instroom;SBI-code onbekend;Jaar van instroom: 2017;;;
7414;Flexibele schil;2 maanden na instroom;0 tot 10 werkzame personen;Jaar van instroom: 2007;203.0;75.0;128.0
7415;Flexibele schil;2 maanden na instroom;0 tot 10 werkzame personen;Jaar van instroom: 2008;187.0;71.0;116.0
7416;Flexibele schil;2 maanden na instroom;0 tot 10 werkzame personen;Jaar van instroom: 2009;162.0;63.0;99.0
7417;Flexibele schil;2 maanden na instroom;0 tot 10 werkzame personen;Jaar van instroom: 2010;174.0;67.0;107.0
7418;Flexibele schil;2 maanden na instroom;0 tot 10 werkzame personen;Jaar van instroom: 2011;172.0;67.0;105.0
7419;Flexibele schil;2 maanden na instroom;0 tot 10 werkzame personen;Jaar van instroom: 2012;167.0;63.0;104.0
7420;Flexibele schil;2 maanden na instroom;0 tot 10 werkzame personen;Jaar van instroom: 2013;181.0;64.0;117.0
7421;Flexibele schil;2 maanden na instroom;0 tot 10 werkzame personen;Jaar van instroom: 2014;199.0;70.0;129.0
7422;Flexibele schil;2 maanden na instroom;0 tot 10 werkzame personen;Jaar van instroom: 2015;192.0;69.0;123.0
7423;Flexibele schil;2 maanden na instroom;0 tot 10 werkzame personen;Jaar van instroom: 2016;192.0;69.0;123.0
7424;Flexibele schil;2 maanden na instroom;0 tot 10 werkzame personen;Jaar van instroom: 2017;;;
7425;Flexibele schil;2 maanden na instroom;10 tot 50 werkzame personen;Jaar van instroom: 2007;199.0;73.0;127.0
7426;Flexibele schil;2 maanden na instroom;10 tot 50 werkzame personen;Jaar van instroom: 2008;199.0;76.0;122.0
7427;Flexibele schil;2 maanden na instroom;10 tot 50 werkzame personen;Jaar van instroom: 2009;169.0;66.0;103.0
7428;Flexibele schil;2 maanden na instroom;10 tot 50 werkzame personen;Jaar van instroom: 2010;166.0;65.0;100.0
7429;Flexibele schil;2 maanden na instroom;10 tot 50 werkzame personen;Jaar van instroom: 2011;172.0;68.0;104.0
7430;Flexibele schil;2 maanden na instroom;10 tot 50 werkzame personen;Jaar van instroom: 2012;163.0;64.0;100.0
7431;Flexibele schil;2 maanden na instroom;10 tot 50 werkzame personen;Jaar van instroom: 2013;169.0;65.0;104.0
7432;Flexibele schil;2 maanden na instroom;10 tot 50 werkzame personen;Jaar van instroom: 2014;184.0;68.0;115.0
7433;Flexibele schil;2 maanden na instroom;10 tot 50 werkzame personen;Jaar van instroom: 2015;183.0;71.0;112.0
7434;Flexibele schil;2 maanden na instroom;10 tot 50 werkzame personen;Jaar van instroom: 2016;188.0;73.0;114.0
7435;Flexibele schil;2 maanden na instroom;10 tot 50 werkzame personen;Jaar van instroom: 2017;;;
7436;Flexibele schil;2 maanden na instroom;50 tot 100 werkzame personen;Jaar van instroom: 2007;76.0;26.0;51.0
7437;Flexibele schil;2 maanden na instroom;50 tot 100 werkzame personen;Jaar van instroom: 2008;77.0;26.0;51.0
7438;Flexibele schil;2 maanden na instroom;50 tot 100 werkzame personen;Jaar van instroom: 2009;64.0;23.0;42.0
7439;Flexibele schil;2 maanden na instroom;50 tot 100 werkzame personen;Jaar van instroom: 2010;73.0;27.0;46.0
7440;Flexibele schil;2 maanden na instroom;50 tot 100 werkzame personen;Jaar van instroom: 2011;75.0;27.0;48.0
7441;Flexibele schil;2 maanden na instroom;50 tot 100 werkzame personen;Jaar van instroom: 2012;66.0;24.0;42.0
7442;Flexibele schil;2 maanden na instroom;50 tot 100 werkzame personen;Jaar van instroom: 2013;68.0;24.0;44.0
7443;Flexibele schil;2 maanden na instroom;50 tot 100 werkzame personen;Jaar van instroom: 2014;75.0;26.0;49.0
7444;Flexibele schil;2 maanden na instroom;50 tot 100 werkzame personen;Jaar van instroom: 2015;77.0;27.0;51.0
7445;Flexibele schil;2 maanden na instroom;50 tot 100 werkzame personen;Jaar van instroom: 2016;78.0;27.0;51.0
7446;Flexibele schil;2 maanden na instroom;50 tot 100 werkzame personen;Jaar van instroom: 2017;;;
7447;Flexibele schil;2 maanden na instroom;100 tot 500 werkzame personen;Jaar van instroom: 2007;165.0;55.0;111.0
7448;Flexibele schil;2 maanden na instroom;100 tot 500 werkzame personen;Jaar van instroom: 2008;160.0;54.0;106.0
7449;Flexibele schil;2 maanden na instroom;100 tot 500 werkzame personen;Jaar van instroom: 2009;150.0;50.0;100.0
7450;Flexibele schil;2 maanden na instroom;100 tot 500 werkzame personen;Jaar van instroom: 2010;161.0;57.0;103.0
7451;Flexibele schil;2 maanden na instroom;100 tot 500 werkzame personen;Jaar van instroom: 2011;156.0;55.0;101.0
7452;Flexibele schil;2 maanden na instroom;100 tot 500 werkzame personen;Jaar van instroom: 2012;150.0;51.0;99.0
7453;Flexibele schil;2 maanden na instroom;100 tot 500 werkzame personen;Jaar van instroom: 2013;160.0;54.0;106.0
7454;Flexibele schil;2 maanden na instroom;100 tot 500 werkzame personen;Jaar van instroom: 2014;166.0;56.0;110.0
7455;Flexibele schil;2 maanden na instroom;100 tot 500 werkzame personen;Jaar van instroom: 2015;173.0;56.0;117.0
7456;Flexibele schil;2 maanden na instroom;100 tot 500 werkzame personen;Jaar van instroom: 2016;178.0;57.0;121.0
7457;Flexibele schil;2 maanden na instroom;100 tot 500 werkzame personen;Jaar van instroom: 2017;;;
7458;Flexibele schil;2 maanden na instroom;500 of meer werkzame personen;Jaar van instroom: 2007;434.0;177.0;258.0
7459;Flexibele schil;2 maanden na instroom;500 of meer werkzame personen;Jaar van instroom: 2008;393.0;162.0;230.0
7460;Flexibele schil;2 maanden na instroom;500 of meer werkzame personen;Jaar van instroom: 2009;374.0;159.0;215.0
7461;Flexibele schil;2 maanden na instroom;500 of meer werkzame personen;Jaar van instroom: 2010;397.0;166.0;231.0
