ID;Geslacht;Leeftijd;Leerweg;OpleidingsrichtingEnSector;Herkomstgroepering;Perioden;TotaalGediplomeerden_1;EntreeopleidingNiveau1_2;BasisberoepsopleidingNiveau2_3;VakopleidingNiveau3_4;MiddenkaderopleidingNiveau4a_5;SpecialistenopleidingNiveau4b_6;KorteOpleiding_7;LangeOpleiding_8;PrimaireOpleiding_9;VoortgezetteOpleiding_10
562;Totaal mannen en vrouwen;0;Totaal leerweg (incl. extraneï);Sector landbouw;Herkomst onbekend;2006/'07;36.0;12.0;9.0;12.0;1.0;2.0;;;;
563;Totaal mannen en vrouwen;0;Totaal leerweg (incl. extraneï);Sector landbouw;Herkomst onbekend;2007/'08;60.0;5.0;2.0;39.0;11.0;3.0;;;;
564;Totaal mannen en vrouwen;0;Totaal leerweg (incl. extraneï);Sector landbouw;Herkomst onbekend;2008/'09;43.0;14.0;5.0;17.0;7.0;;;;;
565;Totaal mannen en vrouwen;0;Totaal leerweg (incl. extraneï);Sector landbouw;Herkomst onbekend;2009/'10;69.0;38.0;6.0;12.0;13.0;;;;;
566;Totaal mannen en vrouwen;0;Totaal leerweg (incl. extraneï);Sector landbouw;Herkomst onbekend;2010/'11;160.0;109.0;16.0;20.0;15.0;;;;;
567;Totaal mannen en vrouwen;0;Totaal leerweg (incl. extraneï);Sector landbouw;Herkomst onbekend;2011/'12;235.0;207.0;13.0;11.0;4.0;;;;;
568;Totaal mannen en vrouwen;0;Totaal leerweg (incl. extraneï);Sector landbouw;Herkomst onbekend;2012/'13;340.0;302.0;15.0;9.0;14.0;;;;;
569;Totaal mannen en vrouwen;0;Totaal leerweg (incl. extraneï);Sector landbouw;Herkomst onbekend;2013/'14;465.0;444.0;6.0;9.0;6.0;;;;;
570;Totaal mannen en vrouwen;0;Totaal leerweg (incl. extraneï);Sector landbouw;Herkomst onbekend;2014/'15;26.0;3.0;15.0;7.0;1.0;0.0;0.0;0.0;0.0;0.0
571;Totaal mannen en vrouwen;0;Totaal leerweg (incl. extraneï);Sector landbouw;Herkomst onbekend;2015/'16;74.0;53.0;9.0;9.0;3.0;;;;;
572;Totaal mannen en vrouwen;0;Totaal leerweg (incl. extraneï);Sector techniek;Totaal herkomstgroepering;1990/'91;;;;;;;;;;
573;Totaal mannen en vrouwen;0;Totaal leerweg (incl. extraneï);Sector techniek;Totaal herkomstgroepering;1991/'92;;;;;;;;;;
574;Totaal mannen en vrouwen;0;Totaal leerweg (incl. extraneï);Sector techniek;Totaal herkomstgroepering;1992/'93;;;;;;;;;;
575;Totaal mannen en vrouwen;0;Totaal leerweg (incl. extraneï);Sector techniek;Totaal herkomstgroepering;1993/'94;;;;;;;;;;
576;Totaal mannen en vrouwen;0;Totaal leerweg (incl. extraneï);Sector techniek;Totaal herkomstgroepering;1994/'95;;;;;;;;;;
577;Totaal mannen en vrouwen;0;Totaal leerweg (incl. extraneï);Sector techniek;Totaal herkomstgroepering;1995/'96;;;;;;;;;;
578;Totaal mannen en vrouwen;0;Totaal leerweg (incl. extraneï);Sector techniek;Totaal herkomstgroepering;1996/'97;;;;;;;;;;
579;Totaal mannen en vrouwen;0;Totaal leerweg (incl. extraneï);Sector techniek;Totaal herkomstgroepering;1997/'98;34624.0;1250.0;942.0;959.0;30.0;173.0;14155.0;9356.0;3098.0;4661.0
580;Totaal mannen en vrouwen;0;Totaal leerweg (incl. extraneï);Sector techniek;Totaal herkomstgroepering;1998/'99;34914.0;1887.0;9869.0;4527.0;452.0;446.0;13451.0;2323.0;537.0;1422.0
581;Totaal mannen en vrouwen;0;Totaal leerweg (incl. extraneï);Sector techniek;Totaal herkomstgroepering;1999/'00;39899.0;2515.0;14272.0;7709.0;1552.0;971.0;12657.0;107.0;43.0;73.0
582;Totaal mannen en vrouwen;0;Totaal leerweg (incl. extraneï);Sector techniek;Totaal herkomstgroepering;2000/'01;40360.0;2942.0;14771.0;8524.0;11845.0;1135.0;1141.0;;1.0;1.0
583;Totaal mannen en vrouwen;0;Totaal leerweg (incl. extraneï);Sector techniek;Totaal herkomstgroepering;2001/'02;40595.0;3463.0;14881.0;8799.0;12200.0;1173.0;79.0;;;
584;Totaal mannen en vrouwen;0;Totaal leerweg (incl. extraneï);Sector techniek;Totaal herkomstgroepering;2002/'03;40700.0;3866.0;14699.0;8798.0;12095.0;1228.0;14.0;;;
585;Totaal mannen en vrouwen;0;Totaal leerweg (incl. extraneï);Sector techniek;Totaal herkomstgroepering;2003/'04;40813.0;3928.0;14866.0;9140.0;11611.0;1268.0;;;;
586;Totaal mannen en vrouwen;0;Totaal leerweg (incl. extraneï);Sector techniek;Totaal herkomstgroepering;2004/'05;38156.0;3809.0;14350.0;8774.0;10093.0;1130.0;;;;
587;Totaal mannen en vrouwen;0;Totaal leerweg (incl. extraneï);Sector techniek;Totaal herkomstgroepering;2005/'06;40126.0;5265.0;14841.0;8661.0;10249.0;1110.0;;;;
588;Totaal mannen en vrouwen;0;Totaal leerweg (incl. extraneï);Sector techniek;Totaal herkomstgroepering;2006/'07;41717.0;6745.0;14317.0;8926.0;10594.0;1135.0;;;;
589;Totaal mannen en vrouwen;0;Totaal leerweg (incl. extraneï);Sector techniek;Totaal herkomstgroepering;2007/'08;44150.0;7945.0;15012.0;9112.0;10953.0;1128.0;;;;
590;Totaal mannen en vrouwen;0;Totaal leerweg (incl. extraneï);Sector techniek;Totaal herkomstgroepering;2008/'09;47536.0;8063.0;16962.0;9575.0;11893.0;1043.0;;;;
591;Totaal mannen en vrouwen;0;Totaal leerweg (incl. extraneï);Sector techniek;Totaal herkomstgroepering;2009/'10;52665.0;10540.0;18226.0;10457.0;12391.0;1051.0;;;;
592;Totaal mannen en vrouwen;0;Totaal leerweg (incl. extraneï);Sector techniek;Totaal herkomstgroepering;2010/'11;46449.0;2990.0;18840.0;10869.0;12756.0;994.0;;;;
593;Totaal mannen en vrouwen;0;Totaal leerweg (incl. extraneï);Sector techniek;Totaal herkomstgroepering;2011/'12;48200.0;2108.0;20584.0;10812.0;13942.0;754.0;;;;
594;Totaal mannen en vrouwen;0;Totaal leerweg (incl. extraneï);Sector techniek;Totaal herkomstgroepering;2012/'13;45216.0;1928.0;18393.0;10214.0;14191.0;490.0;;;;
595;Totaal mannen en vrouwen;0;Totaal leerweg (incl. extraneï);Sector techniek;Totaal herkomstgroepering;2013/'14;43549.0;2045.0;16030.0;10216.0;15016.0;242.0;;;;
596;Totaal mannen en vrouwen;0;Totaal leerweg (incl. extraneï);Sector techniek;Totaal herkomstgroepering;2014/'15;43770.0;3523.0;13897.0;10542.0;15729.0;79.0;0.0;0.0;0.0;0.0
597;Totaal mannen en vrouwen;0;Totaal leerweg (incl. extraneï);Sector techniek;Totaal herkomstgroepering;2015/'16;41508.0;4371.0;11848.0;9580.0;15707.0;2.0;;;;
598;Totaal mannen en vrouwen;0;Totaal leerweg (incl. extraneï);Sector techniek;Autochtoon;1990/'91;;;;;;;;;;
599;Totaal mannen en vrouwen;0;Totaal leerweg (incl. extraneï);Sector techniek;Autochtoon;1991/'92;;;;;;;;;;
600;Totaal mannen en vrouwen;0;Totaal leerweg (incl. extraneï);Sector techniek;Autochtoon;1992/'93;;;;;;;;;;
601;Totaal mannen en vrouwen;0;Totaal leerweg (incl. extraneï);Sector techniek;Autochtoon;1993/'94;;;;;;;;;;
602;Totaal mannen en vrouwen;0;Totaal leerweg (incl. extraneï);Sector techniek;Autochtoon;1994/'95;;;;;;;;;;
603;Totaal mannen en vrouwen;0;Totaal leerweg (incl. extraneï);Sector techniek;Autochtoon;1995/'96;;;;;;;;;;
604;Totaal mannen en vrouwen;0;Totaal leerweg (incl. extraneï);Sector techniek;Autochtoon;1996/'97;;;;;;;;;;
605;Totaal mannen en vrouwen;0;Totaal leerweg (incl. extraneï);Sector techniek;Autochtoon;1997/'98;;;;;;;;;;
606;Totaal mannen en vrouwen;0;Totaal leerweg (incl. extraneï);Sector techniek;Autochtoon;1998/'99;;;;;;;;;;
607;Totaal mannen en vrouwen;0;Totaal leerweg (incl. extraneï);Sector techniek;Autochtoon;1999/'00;;;;;;;;;;
608;Totaal mannen en vrouwen;0;Totaal leerweg (incl. extraneï);Sector techniek;Autochtoon;2000/'01;;;;;;;;;;
609;Totaal mannen en vrouwen;0;Totaal leerweg (incl. extraneï);Sector techniek;Autochtoon;2001/'02;;;;;;;;;;
610;Totaal mannen en vrouwen;0;Totaal leerweg (incl. extraneï);Sector techniek;Autochtoon;2002/'03;;;;;;;;;;
611;Totaal mannen en vrouwen;0;Totaal leerweg (incl. extraneï);Sector techniek;Autochtoon;2003/'04;;;;;;;;;;
612;Totaal mannen en vrouwen;0;Totaal leerweg (incl. extraneï);Sector techniek;Autochtoon;2004/'05;;;;;;;;;;
613;Totaal mannen en vrouwen;0;Totaal leerweg (incl. extraneï);Sector techniek;Autochtoon;2005/'06;32567.0;2638.0;12503.0;7634.0;8793.0;999.0;;;;
614;Totaal mannen en vrouwen;0;Totaal leerweg (incl. extraneï);Sector techniek;Autochtoon;2006/'07;33261.0;3193.0;12022.0;7888.0;9155.0;1003.0;;;;
615;Totaal mannen en vrouwen;0;Totaal leerweg (incl. extraneï);Sector techniek;Autochtoon;2007/'08;34756.0;3901.0;12428.0;8027.0;9411.0;989.0;;;;
616;Totaal mannen en vrouwen;0;Totaal leerweg (incl. extraneï);Sector techniek;Autochtoon;2008/'09;37521.0;4287.0;14004.0;8271.0;10046.0;913.0;;;;
617;Totaal mannen en vrouwen;0;Totaal leerweg (incl. extraneï);Sector techniek;Autochtoon;2009/'10;41515.0;5801.0;15152.0;8980.0;10673.0;909.0;;;;
618;Totaal mannen en vrouwen;0;Totaal leerweg (incl. extraneï);Sector techniek;Autochtoon;2010/'11;38421.0;1979.0;15388.0;9360.0;10843.0;851.0;;;;
619;Totaal mannen en vrouwen;0;Totaal leerweg (incl. extraneï);Sector techniek;Autochtoon;2011/'12;40003.0;1413.0;16950.0;9223.0;11768.0;649.0;;;;
620;Totaal mannen en vrouwen;0;Totaal leerweg (incl. extraneï);Sector techniek;Autochtoon;2012/'13;37761.0;1239.0;15422.0;8688.0;11989.0;423.0;;;;
621;Totaal mannen en vrouwen;0;Totaal leerweg (incl. extraneï);Sector techniek;Autochtoon;2013/'14;35942.0;1120.0;13314.0;8652.0;12649.0;207.0;;;;
622;Totaal mannen en vrouwen;0;Totaal leerweg (incl. extraneï);Sector techniek;Autochtoon;2014/'15;35194.0;1831.0;11147.0;9028.0;13128.0;60.0;0.0;0.0;0.0;0.0
623;Totaal mannen en vrouwen;0;Totaal leerweg (incl. extraneï);Sector techniek;Autochtoon;2015/'16;32984.0;2172.0;9536.0;8123.0;13151.0;2.0;;;;
624;Totaal mannen en vrouwen;0;Totaal leerweg (incl. extraneï);Sector techniek;Allochtoon;1990/'91;;;;;;;;;;
625;Totaal mannen en vrouwen;0;Totaal leerweg (incl. extraneï);Sector techniek;Allochtoon;1991/'92;;;;;;;;;;
626;Totaal mannen en vrouwen;0;Totaal leerweg (incl. extraneï);Sector techniek;Allochtoon;1992/'93;;;;;;;;;;
627;Totaal mannen en vrouwen;0;Totaal leerweg (incl. extraneï);Sector techniek;Allochtoon;1993/'94;;;;;;;;;;
628;Totaal mannen en vrouwen;0;Totaal leerweg (incl. extraneï);Sector techniek;Allochtoon;1994/'95;;;;;;;;;;
629;Totaal mannen en vrouwen;0;Totaal leerweg (incl. extraneï);Sector techniek;Allochtoon;1995/'96;;;;;;;;;;
630;Totaal mannen en vrouwen;0;Totaal leerweg (incl. extraneï);Sector techniek;Allochtoon;1996/'97;;;;;;;;;;
631;Totaal mannen en vrouwen;0;Totaal leerweg (incl. extraneï);Sector techniek;Allochtoon;1997/'98;;;;;;;;;;
632;Totaal mannen en vrouwen;0;Totaal leerweg (incl. extraneï);Sector techniek;Allochtoon;1998/'99;;;;;;;;;;
633;Totaal mannen en vrouwen;0;Totaal leerweg (incl. extraneï);Sector techniek;Allochtoon;1999/'00;;;;;;;;;;
634;Totaal mannen en vrouwen;0;Totaal leerweg (incl. extraneï);Sector techniek;Allochtoon;2000/'01;;;;;;;;;;
635;Totaal mannen en vrouwen;0;Totaal leerweg (incl. extraneï);Sector techniek;Allochtoon;2001/'02;;;;;;;;;;
636;Totaal mannen en vrouwen;0;Totaal leerweg (incl. extraneï);Sector techniek;Allochtoon;2002/'03;;;;;;;;;;
637;Totaal mannen en vrouwen;0;Totaal leerweg (incl. extraneï);Sector techniek;Allochtoon;2003/'04;;;;;;;;;;
638;Totaal mannen en vrouwen;0;Totaal leerweg (incl. extraneï);Sector techniek;Allochtoon;2004/'05;;;;;;;;;;
639;Totaal mannen en vrouwen;0;Totaal leerweg (incl. extraneï);Sector techniek;Allochtoon;2005/'06;7449.0;2590.0;2305.0;1010.0;1435.0;109.0;;;;
640;Totaal mannen en vrouwen;0;Totaal leerweg (incl. extraneï);Sector techniek;Allochtoon;2006/'07;8366.0;3526.0;2258.0;1025.0;1426.0;131.0;;;;
641;Totaal mannen en vrouwen;0;Totaal leerweg (incl. extraneï);Sector techniek;Allochtoon;2007/'08;9282.0;4010.0;2536.0;1063.0;1538.0;135.0;;;;
642;Totaal mannen en vrouwen;0;Totaal leerweg (incl. extraneï);Sector techniek;Allochtoon;2008/'09;9862.0;3738.0;2876.0;1286.0;1834.0;128.0;;;;
643;Totaal mannen en vrouwen;0;Totaal leerweg (incl. extraneï);Sector techniek;Allochtoon;2009/'10;10947.0;4675.0;2986.0;1440.0;1713.0;133.0;;;;
644;Totaal mannen en vrouwen;0;Totaal leerweg (incl. extraneï);Sector techniek;Allochtoon;2010/'11;7832.0;958.0;3381.0;1457.0;1899.0;137.0;;;;
645;Totaal mannen en vrouwen;0;Totaal leerweg (incl. extraneï);Sector techniek;Allochtoon;2011/'12;8024.0;672.0;3552.0;1543.0;2156.0;101.0;;;;
646;Totaal mannen en vrouwen;0;Totaal leerweg (incl. extraneï);Sector techniek;Allochtoon;2012/'13;7330.0;678.0;2908.0;1499.0;2180.0;65.0;;;;
647;Totaal mannen en vrouwen;0;Totaal leerweg (incl. extraneï);Sector techniek;Allochtoon;2013/'14;7463.0;903.0;2659.0;1522.0;2347.0;32.0;;;;
648;Totaal mannen en vrouwen;0;Totaal leerweg (incl. extraneï);Sector techniek;Allochtoon;2014/'15;8506.0;1681.0;2732.0;1497.0;2579.0;17.0;0.0;0.0;0.0;0.0
649;Totaal mannen en vrouwen;0;Totaal leerweg (incl. extraneï);Sector techniek;Allochtoon;2015/'16;8481.0;2189.0;2300.0;1448.0;2544.0;;;;;
650;Totaal mannen en vrouwen;0;Totaal leerweg (incl. extraneï);Sector techniek;Westerse allochtoon;1990/'91;;;;;;;;;;
651;Totaal mannen en vrouwen;0;Totaal leerweg (incl. extraneï);Sector techniek;Westerse allochtoon;1991/'92;;;;;;;;;;
652;Totaal mannen en vrouwen;0;Totaal leerweg (incl. extraneï);Sector techniek;Westerse allochtoon;1992/'93;;;;;;;;;;
653;Totaal mannen en vrouwen;0;Totaal leerweg (incl. extraneï);Sector techniek;Westerse allochtoon;1993/'94;;;;;;;;;;
654;Totaal mannen en vrouwen;0;Totaal leerweg (incl. extraneï);Sector techniek;Westerse allochtoon;1994/'95;;;;;;;;;;
655;Totaal mannen en vrouwen;0;Totaal leerweg (incl. extraneï);Sector techniek;Westerse allochtoon;1995/'96;;;;;;;;;;
656;Totaal mannen en vrouwen;0;Totaal leerweg (incl. extraneï);Sector techniek;Westerse allochtoon;1996/'97;;;;;;;;;;
657;Totaal mannen en vrouwen;0;Totaal leerweg (incl. extraneï);Sector techniek;Westerse allochtoon;1997/'98;;;;;;;;;;
658;Totaal mannen en vrouwen;0;Totaal leerweg (incl. extraneï);Sector techniek;Westerse allochtoon;1998/'99;;;;;;;;;;
659;Totaal mannen en vrouwen;0;Totaal leerweg (incl. extraneï);Sector techniek;Westerse allochtoon;1999/'00;;;;;;;;;;
660;Totaal mannen en vrouwen;0;Totaal leerweg (incl. extraneï);Sector techniek;Westerse allochtoon;2000/'01;;;;;;;;;;
661;Totaal mannen en vrouwen;0;Totaal leerweg (incl. extraneï);Sector techniek;Westerse allochtoon;2001/'02;;;;;;;;;;
662;Totaal mannen en vrouwen;0;Totaal leerweg (incl. extraneï);Sector techniek;Westerse allochtoon;2002/'03;;;;;;;;;;
663;Totaal mannen en vrouwen;0;Totaal leerweg (incl. extraneï);Sector techniek;Westerse allochtoon;2003/'04;;;;;;;;;;
664;Totaal mannen en vrouwen;0;Totaal leerweg (incl. extraneï);Sector techniek;Westerse allochtoon;2004/'05;;;;;;;;;;
665;Totaal mannen en vrouwen;0;Totaal leerweg (incl. extraneï);Sector techniek;Westerse allochtoon;2005/'06;2201.0;363.0;756.0;418.0;610.0;54.0;;;;
666;Totaal mannen en vrouwen;0;Totaal leerweg (incl. extraneï);Sector techniek;Westerse allochtoon;2006/'07;2368.0;513.0;729.0;441.0;610.0;75.0;;;;
667;Totaal mannen en vrouwen;0;Totaal leerweg (incl. extraneï);Sector techniek;Westerse allochtoon;2007/'08;2621.0;616.0;850.0;461.0;632.0;62.0;;;;
668;Totaal mannen en vrouwen;0;Totaal leerweg (incl. extraneï);Sector techniek;Westerse allochtoon;2008/'09;2824.0;599.0;925.0;503.0;753.0;44.0;;;;
669;Totaal mannen en vrouwen;0;Totaal leerweg (incl. extraneï);Sector techniek;Westerse allochtoon;2009/'10;3090.0;763.0;974.0;575.0;723.0;55.0;;;;
670;Totaal mannen en vrouwen;0;Totaal leerweg (incl. extraneï);Sector techniek;Westerse allochtoon;2010/'11;2688.0;228.0;1138.0;568.0;702.0;52.0;;;;
671;Totaal mannen en vrouwen;0;Totaal leerweg (incl. extraneï);Sector techniek;Westerse allochtoon;2011/'12;2747.0;160.0;1179.0;563.0;819.0;26.0;;;;
672;Totaal mannen en vrouwen;0;Totaal leerweg (incl. extraneï);Sector techniek;Westerse allochtoon;2012/'13;2543.0;146.0;974.0;544.0;851.0;28.0;;;;
673;Totaal mannen en vrouwen;0;Totaal leerweg (incl. extraneï);Sector techniek;Westerse allochtoon;2013/'14;2474.0;163.0;868.0;517.0;909.0;17.0;;;;
674;Totaal mannen en vrouwen;0;Totaal leerweg (incl. extraneï);Sector techniek;Westerse allochtoon;2014/'15;2537.0;306.0;782.0;519.0;920.0;10.0;0.0;0.0;0.0;0.0
675;Totaal mannen en vrouwen;0;Totaal leerweg (incl. extraneï);Sector techniek;Westerse allochtoon;2015/'16;2376.0;360.0;642.0;453.0;921.0;;;;;
676;Totaal mannen en vrouwen;0;Totaal leerweg (incl. extraneï);Sector techniek;Niet-westerse allochtoon;1990/'91;;;;;;;;;;
677;Totaal mannen en vrouwen;0;Totaal leerweg (incl. extraneï);Sector techniek;Niet-westerse allochtoon;1991/'92;;;;;;;;;;
678;Totaal mannen en vrouwen;0;Totaal leerweg (incl. extraneï);Sector techniek;Niet-westerse allochtoon;1992/'93;;;;;;;;;;
679;Totaal mannen en vrouwen;0;Totaal leerweg (incl. extraneï);Sector techniek;Niet-westerse allochtoon;1993/'94;;;;;;;;;;
680;Totaal mannen en vrouwen;0;Totaal leerweg (incl. extraneï);Sector techniek;Niet-westerse allochtoon;1994/'95;;;;;;;;;;
681;Totaal mannen en vrouwen;0;Totaal leerweg (incl. extraneï);Sector techniek;Niet-westerse allochtoon;1995/'96;;;;;;;;;;
682;Totaal mannen en vrouwen;0;Totaal leerweg (incl. extraneï);Sector techniek;Niet-westerse allochtoon;1996/'97;;;;;;;;;;
683;Totaal mannen en vrouwen;0;Totaal leerweg (incl. extraneï);Sector techniek;Niet-westerse allochtoon;1997/'98;;;;;;;;;;
684;Totaal mannen en vrouwen;0;Totaal leerweg (incl. extraneï);Sector techniek;Niet-westerse allochtoon;1998/'99;;;;;;;;;;
685;Totaal mannen en vrouwen;0;Totaal leerweg (incl. extraneï);Sector techniek;Niet-westerse allochtoon;1999/'00;;;;;;;;;;
686;Totaal mannen en vrouwen;0;Totaal leerweg (incl. extraneï);Sector techniek;Niet-westerse allochtoon;2000/'01;;;;;;;;;;
687;Totaal mannen en vrouwen;0;Totaal leerweg (incl. extraneï);Sector techniek;Niet-westerse allochtoon;2001/'02;;;;;;;;;;
688;Totaal mannen en vrouwen;0;Totaal leerweg (incl. extraneï);Sector techniek;Niet-westerse allochtoon;2002/'03;;;;;;;;;;
689;Totaal mannen en vrouwen;0;Totaal leerweg (incl. extraneï);Sector techniek;Niet-westerse allochtoon;2003/'04;;;;;;;;;;
690;Totaal mannen en vrouwen;0;Totaal leerweg (incl. extraneï);Sector techniek;Niet-westerse allochtoon;2004/'05;;;;;;;;;;
691;Totaal mannen en vrouwen;0;Totaal leerweg (incl. extraneï);Sector techniek;Niet-westerse allochtoon;2005/'06;5248.0;2227.0;1549.0;592.0;825.0;55.0;;;;
692;Totaal mannen en vrouwen;0;Totaal leerweg (incl. extraneï);Sector techniek;Niet-westerse allochtoon;2006/'07;5998.0;3013.0;1529.0;584.0;816.0;56.0;;;;
693;Totaal mannen en vrouwen;0;Totaal leerweg (incl. extraneï);Sector techniek;Niet-westerse allochtoon;2007/'08;6661.0;3394.0;1686.0;602.0;906.0;73.0;;;;
694;Totaal mannen en vrouwen;0;Totaal leerweg (incl. extraneï);Sector techniek;Niet-westerse allochtoon;2008/'09;7038.0;3139.0;1951.0;783.0;1081.0;84.0;;;;
695;Totaal mannen en vrouwen;0;Totaal leerweg (incl. extraneï);Sector techniek;Niet-westerse allochtoon;2009/'10;7857.0;3912.0;2012.0;865.0;990.0;78.0;;;;
696;Totaal mannen en vrouwen;0;Totaal leerweg (incl. extraneï);Sector techniek;Niet-westerse allochtoon;2010/'11;5144.0;730.0;2243.0;889.0;1197.0;85.0;;;;
697;Totaal mannen en vrouwen;0;Totaal leerweg (incl. extraneï);Sector techniek;Niet-westerse allochtoon;2011/'12;5277.0;512.0;2373.0;980.0;1337.0;75.0;;;;
698;Totaal mannen en vrouwen;0;Totaal leerweg (incl. extraneï);Sector techniek;Niet-westerse allochtoon;2012/'13;4787.0;532.0;1934.0;955.0;1329.0;37.0;;;;
699;Totaal mannen en vrouwen;0;Totaal leerweg (incl. extraneï);Sector techniek;Niet-westerse allochtoon;2013/'14;4989.0;740.0;1791.0;1005.0;1438.0;15.0;;;;
700;Totaal mannen en vrouwen;0;Totaal leerweg (incl. extraneï);Sector techniek;Niet-westerse allochtoon;2014/'15;5969.0;1375.0;1950.0;978.0;1659.0;7.0;0.0;0.0;0.0;0.0
701;Totaal mannen en vrouwen;0;Totaal leerweg (incl. extraneï);Sector techniek;Niet-westerse allochtoon;2015/'16;6105.0;1829.0;1658.0;995.0;1623.0;;;;;
702;Totaal mannen en vrouwen;0;Totaal leerweg (incl. extraneï);Sector techniek;Marokko;1990/'91;;;;;;;;;;
703;Totaal mannen en vrouwen;0;Totaal leerweg (incl. extraneï);Sector techniek;Marokko;1991/'92;;;;;;;;;;
704;Totaal mannen en vrouwen;0;Totaal leerweg (incl. extraneï);Sector techniek;Marokko;1992/'93;;;;;;;;;;
705;Totaal mannen en vrouwen;0;Totaal leerweg (incl. extraneï);Sector techniek;Marokko;1993/'94;;;;;;;;;;
706;Totaal mannen en vrouwen;0;Totaal leerweg (incl. extraneï);Sector techniek;Marokko;1994/'95;;;;;;;;;;
707;Totaal mannen en vrouwen;0;Totaal leerweg (incl. extraneï);Sector techniek;Marokko;1995/'96;;;;;;;;;;
708;Totaal mannen en vrouwen;0;Totaal leerweg (incl. extraneï);Sector techniek;Marokko;1996/'97;;;;;;;;;;
709;Totaal mannen en vrouwen;0;Totaal leerweg (incl. extraneï);Sector techniek;Marokko;1997/'98;;;;;;;;;;
710;Totaal mannen en vrouwen;0;Totaal leerweg (incl. extraneï);Sector techniek;Marokko;1998/'99;;;;;;;;;;
711;Totaal mannen en vrouwen;0;Totaal leerweg (incl. extraneï);Sector techniek;Marokko;1999/'00;;;;;;;;;;
712;Totaal mannen en vrouwen;0;Totaal leerweg (incl. extraneï);Sector techniek;Marokko;2000/'01;;;;;;;;;;
713;Totaal mannen en vrouwen;0;Totaal leerweg (incl. extraneï);Sector techniek;Marokko;2001/'02;;;;;;;;;;
714;Totaal mannen en vrouwen;0;Totaal leerweg (incl. extraneï);Sector techniek;Marokko;2002/'03;;;;;;;;;;
715;Totaal mannen en vrouwen;0;Totaal leerweg (incl. extraneï);Sector techniek;Marokko;2003/'04;;;;;;;;;;
716;Totaal mannen en vrouwen;0;Totaal leerweg (incl. extraneï);Sector techniek;Marokko;2004/'05;;;;;;;;;;
717;Totaal mannen en vrouwen;0;Totaal leerweg (incl. extraneï);Sector techniek;Marokko;2005/'06;847.0;405.0;231.0;97.0;105.0;9.0;;;;
718;Totaal mannen en vrouwen;0;Totaal leerweg (incl. extraneï);Sector techniek;Marokko;2006/'07;1007.0;586.0;236.0;86.0;82.0;17.0;;;;
719;Totaal mannen en vrouwen;0;Totaal leerweg (incl. extraneï);Sector techniek;Marokko;2007/'08;1231.0;739.0;314.0;75.0;90.0;13.0;;;;
720;Totaal mannen en vrouwen;0;Totaal leerweg (incl. extraneï);Sector techniek;Marokko;2008/'09;1196.0;608.0;351.0;130.0;95.0;12.0;;;;
721;Totaal mannen en vrouwen;0;Totaal leerweg (incl. extraneï);Sector techniek;Marokko;2009/'10;1310.0;735.0;326.0;137.0;104.0;8.0;;;;
722;Totaal mannen en vrouwen;0;Totaal leerweg (incl. extraneï);Sector techniek;Marokko;2010/'11;796.0;121.0;401.0;142.0;118.0;14.0;;;;
723;Totaal mannen en vrouwen;0;Totaal leerweg (incl. extraneï);Sector techniek;Marokko;2011/'12;855.0;99.0;465.0;137.0;132.0;22.0;;;;
724;Totaal mannen en vrouwen;0;Totaal leerweg (incl. extraneï);Sector techniek;Marokko;2012/'13;758.0;90.0;341.0;175.0;142.0;10.0;;;;
725;Totaal mannen en vrouwen;0;Totaal leerweg (incl. extraneï);Sector techniek;Marokko;2013/'14;738.0;130.0;285.0;170.0;151.0;2.0;;;;
726;Totaal mannen en vrouwen;0;Totaal leerweg (incl. extraneï);Sector techniek;Marokko;2014/'15;812.0;173.0;312.0;139.0;187.0;1.0;0.0;0.0;0.0;0.0
727;Totaal mannen en vrouwen;0;Totaal leerweg (incl. extraneï);Sector techniek;Marokko;2015/'16;876.0;270.0;287.0;155.0;164.0;;;;;
