ID;Geslacht;Leeftijd;Vervoerwijzen;Reismotieven;Marges;Perioden;RittenPerPersoonPerDagGemiddeld_1;AfgelegdeAfstandPerRitGemiddeld_2;ReisduurPerRit_3
7911;Totaal mannen en vrouwen;52020;Auto (bestuurder);Onderwijs volgen, cursus, kinderopvang;Ondergrens 95%-interval;2010;;;
7912;Totaal mannen en vrouwen;52020;Auto (bestuurder);Onderwijs volgen, cursus, kinderopvang;Ondergrens 95%-interval;2011;;;
7913;Totaal mannen en vrouwen;52020;Auto (bestuurder);Onderwijs volgen, cursus, kinderopvang;Ondergrens 95%-interval;2012;;;
7914;Totaal mannen en vrouwen;52020;Auto (bestuurder);Onderwijs volgen, cursus, kinderopvang;Ondergrens 95%-interval;2013;;;
7915;Totaal mannen en vrouwen;52020;Auto (bestuurder);Onderwijs volgen, cursus, kinderopvang;Ondergrens 95%-interval;2014;;;
7916;Totaal mannen en vrouwen;52020;Auto (bestuurder);Onderwijs volgen, cursus, kinderopvang;Ondergrens 95%-interval;2015;;;
7917;Totaal mannen en vrouwen;52020;Auto (bestuurder);Onderwijs volgen, cursus, kinderopvang;Ondergrens 95%-interval;2016;;;
7918;Totaal mannen en vrouwen;52020;Auto (bestuurder);Onderwijs volgen, cursus, kinderopvang;Ondergrens 95%-interval;2017;;;
7919;Totaal mannen en vrouwen;52020;Auto (bestuurder);Onderwijs volgen, cursus, kinderopvang;Ondergrens 95%-interval;2018;;;
7920;Totaal mannen en vrouwen;52020;Auto (bestuurder);Onderwijs volgen, cursus, kinderopvang;Ondergrens 95%-interval;2019;;;
7921;Totaal mannen en vrouwen;52020;Auto (bestuurder);Onderwijs volgen, cursus, kinderopvang;Ondergrens 95%-interval;2020;;;
7922;Totaal mannen en vrouwen;52020;Auto (bestuurder);Onderwijs volgen, cursus, kinderopvang;Ondergrens 95%-interval;2021;;;
7923;Totaal mannen en vrouwen;52020;Auto (bestuurder);Onderwijs volgen, cursus, kinderopvang;Ondergrens 95%-interval;2022;;;
7924;Totaal mannen en vrouwen;52020;Auto (bestuurder);Onderwijs volgen, cursus, kinderopvang;Ondergrens 95%-interval;2023;;;
7925;Totaal mannen en vrouwen;52020;Auto (bestuurder);Onderwijs volgen, cursus, kinderopvang;Bovengrens 95%-interval;1999;;;
7926;Totaal mannen en vrouwen;52020;Auto (bestuurder);Onderwijs volgen, cursus, kinderopvang;Bovengrens 95%-interval;2000;;;
7927;Totaal mannen en vrouwen;52020;Auto (bestuurder);Onderwijs volgen, cursus, kinderopvang;Bovengrens 95%-interval;2001;;;
7928;Totaal mannen en vrouwen;52020;Auto (bestuurder);Onderwijs volgen, cursus, kinderopvang;Bovengrens 95%-interval;2002;;;
7929;Totaal mannen en vrouwen;52020;Auto (bestuurder);Onderwijs volgen, cursus, kinderopvang;Bovengrens 95%-interval;2003;;;
7930;Totaal mannen en vrouwen;52020;Auto (bestuurder);Onderwijs volgen, cursus, kinderopvang;Bovengrens 95%-interval;2004;;;
7931;Totaal mannen en vrouwen;52020;Auto (bestuurder);Onderwijs volgen, cursus, kinderopvang;Bovengrens 95%-interval;2005;;;
7932;Totaal mannen en vrouwen;52020;Auto (bestuurder);Onderwijs volgen, cursus, kinderopvang;Bovengrens 95%-interval;2006;;;
7933;Totaal mannen en vrouwen;52020;Auto (bestuurder);Onderwijs volgen, cursus, kinderopvang;Bovengrens 95%-interval;2007;;;
7934;Totaal mannen en vrouwen;52020;Auto (bestuurder);Onderwijs volgen, cursus, kinderopvang;Bovengrens 95%-interval;2008;;;
7935;Totaal mannen en vrouwen;52020;Auto (bestuurder);Onderwijs volgen, cursus, kinderopvang;Bovengrens 95%-interval;2009;;;
7936;Totaal mannen en vrouwen;52020;Auto (bestuurder);Onderwijs volgen, cursus, kinderopvang;Bovengrens 95%-interval;2010;;;
7937;Totaal mannen en vrouwen;52020;Auto (bestuurder);Onderwijs volgen, cursus, kinderopvang;Bovengrens 95%-interval;2011;;;
7938;Totaal mannen en vrouwen;52020;Auto (bestuurder);Onderwijs volgen, cursus, kinderopvang;Bovengrens 95%-interval;2012;;;
7939;Totaal mannen en vrouwen;52020;Auto (bestuurder);Onderwijs volgen, cursus, kinderopvang;Bovengrens 95%-interval;2013;;;
7940;Totaal mannen en vrouwen;52020;Auto (bestuurder);Onderwijs volgen, cursus, kinderopvang;Bovengrens 95%-interval;2014;;;
7941;Totaal mannen en vrouwen;52020;Auto (bestuurder);Onderwijs volgen, cursus, kinderopvang;Bovengrens 95%-interval;2015;;;
7942;Totaal mannen en vrouwen;52020;Auto (bestuurder);Onderwijs volgen, cursus, kinderopvang;Bovengrens 95%-interval;2016;;;
7943;Totaal mannen en vrouwen;52020;Auto (bestuurder);Onderwijs volgen, cursus, kinderopvang;Bovengrens 95%-interval;2017;;;
7944;Totaal mannen en vrouwen;52020;Auto (bestuurder);Onderwijs volgen, cursus, kinderopvang;Bovengrens 95%-interval;2018;;;
7945;Totaal mannen en vrouwen;52020;Auto (bestuurder);Onderwijs volgen, cursus, kinderopvang;Bovengrens 95%-interval;2019;;;
7946;Totaal mannen en vrouwen;52020;Auto (bestuurder);Onderwijs volgen, cursus, kinderopvang;Bovengrens 95%-interval;2020;;;
7947;Totaal mannen en vrouwen;52020;Auto (bestuurder);Onderwijs volgen, cursus, kinderopvang;Bovengrens 95%-interval;2021;;;
7948;Totaal mannen en vrouwen;52020;Auto (bestuurder);Onderwijs volgen, cursus, kinderopvang;Bovengrens 95%-interval;2022;;;
7949;Totaal mannen en vrouwen;52020;Auto (bestuurder);Onderwijs volgen, cursus, kinderopvang;Bovengrens 95%-interval;2023;;;
7950;Totaal mannen en vrouwen;52020;Auto (bestuurder);Vrije tijd;Waarde;1999;;;
7951;Totaal mannen en vrouwen;52020;Auto (bestuurder);Vrije tijd;Waarde;2000;;;
7952;Totaal mannen en vrouwen;52020;Auto (bestuurder);Vrije tijd;Waarde;2001;;;
7953;Totaal mannen en vrouwen;52020;Auto (bestuurder);Vrije tijd;Waarde;2002;;;
7954;Totaal mannen en vrouwen;52020;Auto (bestuurder);Vrije tijd;Waarde;2003;;;
7955;Totaal mannen en vrouwen;52020;Auto (bestuurder);Vrije tijd;Waarde;2004;;;
7956;Totaal mannen en vrouwen;52020;Auto (bestuurder);Vrije tijd;Waarde;2005;;;
7957;Totaal mannen en vrouwen;52020;Auto (bestuurder);Vrije tijd;Waarde;2006;;;
7958;Totaal mannen en vrouwen;52020;Auto (bestuurder);Vrije tijd;Waarde;2007;;;
7959;Totaal mannen en vrouwen;52020;Auto (bestuurder);Vrije tijd;Waarde;2008;;;
7960;Totaal mannen en vrouwen;52020;Auto (bestuurder);Vrije tijd;Waarde;2009;;;
7961;Totaal mannen en vrouwen;52020;Auto (bestuurder);Vrije tijd;Waarde;2010;;;
7962;Totaal mannen en vrouwen;52020;Auto (bestuurder);Vrije tijd;Waarde;2011;;;
7963;Totaal mannen en vrouwen;52020;Auto (bestuurder);Vrije tijd;Waarde;2012;;;
7964;Totaal mannen en vrouwen;52020;Auto (bestuurder);Vrije tijd;Waarde;2013;;;
7965;Totaal mannen en vrouwen;52020;Auto (bestuurder);Vrije tijd;Waarde;2014;;;
7966;Totaal mannen en vrouwen;52020;Auto (bestuurder);Vrije tijd;Waarde;2015;;;
7967;Totaal mannen en vrouwen;52020;Auto (bestuurder);Vrije tijd;Waarde;2016;;;
7968;Totaal mannen en vrouwen;52020;Auto (bestuurder);Vrije tijd;Waarde;2017;;;
7969;Totaal mannen en vrouwen;52020;Auto (bestuurder);Vrije tijd;Waarde;2018;;;
7970;Totaal mannen en vrouwen;52020;Auto (bestuurder);Vrije tijd;Waarde;2019;;;
7971;Totaal mannen en vrouwen;52020;Auto (bestuurder);Vrije tijd;Waarde;2020;;;
7972;Totaal mannen en vrouwen;52020;Auto (bestuurder);Vrije tijd;Waarde;2021;;;
7973;Totaal mannen en vrouwen;52020;Auto (bestuurder);Vrije tijd;Waarde;2022;;;
7974;Totaal mannen en vrouwen;52020;Auto (bestuurder);Vrije tijd;Waarde;2023;;;
7975;Totaal mannen en vrouwen;52020;Auto (bestuurder);Vrije tijd;Ondergrens 95%-interval;1999;;;
7976;Totaal mannen en vrouwen;52020;Auto (bestuurder);Vrije tijd;Ondergrens 95%-interval;2000;;;
7977;Totaal mannen en vrouwen;52020;Auto (bestuurder);Vrije tijd;Ondergrens 95%-interval;2001;;;
7978;Totaal mannen en vrouwen;52020;Auto (bestuurder);Vrije tijd;Ondergrens 95%-interval;2002;;;
7979;Totaal mannen en vrouwen;52020;Auto (bestuurder);Vrije tijd;Ondergrens 95%-interval;2003;;;
7980;Totaal mannen en vrouwen;52020;Auto (bestuurder);Vrije tijd;Ondergrens 95%-interval;2004;;;
7981;Totaal mannen en vrouwen;52020;Auto (bestuurder);Vrije tijd;Ondergrens 95%-interval;2005;;;
7982;Totaal mannen en vrouwen;52020;Auto (bestuurder);Vrije tijd;Ondergrens 95%-interval;2006;;;
7983;Totaal mannen en vrouwen;52020;Auto (bestuurder);Vrije tijd;Ondergrens 95%-interval;2007;;;
7984;Totaal mannen en vrouwen;52020;Auto (bestuurder);Vrije tijd;Ondergrens 95%-interval;2008;;;
7985;Totaal mannen en vrouwen;52020;Auto (bestuurder);Vrije tijd;Ondergrens 95%-interval;2009;;;
7986;Totaal mannen en vrouwen;52020;Auto (bestuurder);Vrije tijd;Ondergrens 95%-interval;2010;;;
7987;Totaal mannen en vrouwen;52020;Auto (bestuurder);Vrije tijd;Ondergrens 95%-interval;2011;;;
7988;Totaal mannen en vrouwen;52020;Auto (bestuurder);Vrije tijd;Ondergrens 95%-interval;2012;;;
7989;Totaal mannen en vrouwen;52020;Auto (bestuurder);Vrije tijd;Ondergrens 95%-interval;2013;;;
7990;Totaal mannen en vrouwen;52020;Auto (bestuurder);Vrije tijd;Ondergrens 95%-interval;2014;;;
7991;Totaal mannen en vrouwen;52020;Auto (bestuurder);Vrije tijd;Ondergrens 95%-interval;2015;;;
7992;Totaal mannen en vrouwen;52020;Auto (bestuurder);Vrije tijd;Ondergrens 95%-interval;2016;;;
7993;Totaal mannen en vrouwen;52020;Auto (bestuurder);Vrije tijd;Ondergrens 95%-interval;2017;;;
7994;Totaal mannen en vrouwen;52020;Auto (bestuurder);Vrije tijd;Ondergrens 95%-interval;2018;;;
7995;Totaal mannen en vrouwen;52020;Auto (bestuurder);Vrije tijd;Ondergrens 95%-interval;2019;;;
7996;Totaal mannen en vrouwen;52020;Auto (bestuurder);Vrije tijd;Ondergrens 95%-interval;2020;;;
7997;Totaal mannen en vrouwen;52020;Auto (bestuurder);Vrije tijd;Ondergrens 95%-interval;2021;;;
7998;Totaal mannen en vrouwen;52020;Auto (bestuurder);Vrije tijd;Ondergrens 95%-interval;2022;;;
7999;Totaal mannen en vrouwen;52020;Auto (bestuurder);Vrije tijd;Ondergrens 95%-interval;2023;;;
8000;Totaal mannen en vrouwen;52020;Auto (bestuurder);Vrije tijd;Bovengrens 95%-interval;1999;;;
8001;Totaal mannen en vrouwen;52020;Auto (bestuurder);Vrije tijd;Bovengrens 95%-interval;2000;;;
8002;Totaal mannen en vrouwen;52020;Auto (bestuurder);Vrije tijd;Bovengrens 95%-interval;2001;;;
8003;Totaal mannen en vrouwen;52020;Auto (bestuurder);Vrije tijd;Bovengrens 95%-interval;2002;;;
8004;Totaal mannen en vrouwen;52020;Auto (bestuurder);Vrije tijd;Bovengrens 95%-interval;2003;;;
8005;Totaal mannen en vrouwen;52020;Auto (bestuurder);Vrije tijd;Bovengrens 95%-interval;2004;;;
8006;Totaal mannen en vrouwen;52020;Auto (bestuurder);Vrije tijd;Bovengrens 95%-interval;2005;;;
8007;Totaal mannen en vrouwen;52020;Auto (bestuurder);Vrije tijd;Bovengrens 95%-interval;2006;;;
8008;Totaal mannen en vrouwen;52020;Auto (bestuurder);Vrije tijd;Bovengrens 95%-interval;2007;;;
8009;Totaal mannen en vrouwen;52020;Auto (bestuurder);Vrije tijd;Bovengrens 95%-interval;2008;;;
8010;Totaal mannen en vrouwen;52020;Auto (bestuurder);Vrije tijd;Bovengrens 95%-interval;2009;;;
8011;Totaal mannen en vrouwen;52020;Auto (bestuurder);Vrije tijd;Bovengrens 95%-interval;2010;;;
8012;Totaal mannen en vrouwen;52020;Auto (bestuurder);Vrije tijd;Bovengrens 95%-interval;2011;;;
8013;Totaal mannen en vrouwen;52020;Auto (bestuurder);Vrije tijd;Bovengrens 95%-interval;2012;;;
8014;Totaal mannen en vrouwen;52020;Auto (bestuurder);Vrije tijd;Bovengrens 95%-interval;2013;;;
8015;Totaal mannen en vrouwen;52020;Auto (bestuurder);Vrije tijd;Bovengrens 95%-interval;2014;;;
8016;Totaal mannen en vrouwen;52020;Auto (bestuurder);Vrije tijd;Bovengrens 95%-interval;2015;;;
8017;Totaal mannen en vrouwen;52020;Auto (bestuurder);Vrije tijd;Bovengrens 95%-interval;2016;;;
8018;Totaal mannen en vrouwen;52020;Auto (bestuurder);Vrije tijd;Bovengrens 95%-interval;2017;;;
8019;Totaal mannen en vrouwen;52020;Auto (bestuurder);Vrije tijd;Bovengrens 95%-interval;2018;;;
8020;Totaal mannen en vrouwen;52020;Auto (bestuurder);Vrije tijd;Bovengrens 95%-interval;2019;;;
8021;Totaal mannen en vrouwen;52020;Auto (bestuurder);Vrije tijd;Bovengrens 95%-interval;2020;;;
8022;Totaal mannen en vrouwen;52020;Auto (bestuurder);Vrije tijd;Bovengrens 95%-interval;2021;;;
8023;Totaal mannen en vrouwen;52020;Auto (bestuurder);Vrije tijd;Bovengrens 95%-interval;2022;;;
8024;Totaal mannen en vrouwen;52020;Auto (bestuurder);Vrije tijd;Bovengrens 95%-interval;2023;;;
8025;Totaal mannen en vrouwen;52020;Auto (bestuurder);Overige reismotieven;Waarde;1999;;;
8026;Totaal mannen en vrouwen;52020;Auto (bestuurder);Overige reismotieven;Waarde;2000;;;
8027;Totaal mannen en vrouwen;52020;Auto (bestuurder);Overige reismotieven;Waarde;2001;;;
8028;Totaal mannen en vrouwen;52020;Auto (bestuurder);Overige reismotieven;Waarde;2002;;;
8029;Totaal mannen en vrouwen;52020;Auto (bestuurder);Overige reismotieven;Waarde;2003;;;
8030;Totaal mannen en vrouwen;52020;Auto (bestuurder);Overige reismotieven;Waarde;2004;;;
8031;Totaal mannen en vrouwen;52020;Auto (bestuurder);Overige reismotieven;Waarde;2005;;;
8032;Totaal mannen en vrouwen;52020;Auto (bestuurder);Overige reismotieven;Waarde;2006;;;
8033;Totaal mannen en vrouwen;52020;Auto (bestuurder);Overige reismotieven;Waarde;2007;;;
8034;Totaal mannen en vrouwen;52020;Auto (bestuurder);Overige reismotieven;Waarde;2008;;;
8035;Totaal mannen en vrouwen;52020;Auto (bestuurder);Overige reismotieven;Waarde;2009;;;
8036;Totaal mannen en vrouwen;52020;Auto (bestuurder);Overige reismotieven;Waarde;2010;;;
8037;Totaal mannen en vrouwen;52020;Auto (bestuurder);Overige reismotieven;Waarde;2011;;;
8038;Totaal mannen en vrouwen;52020;Auto (bestuurder);Overige reismotieven;Waarde;2012;;;
8039;Totaal mannen en vrouwen;52020;Auto (bestuurder);Overige reismotieven;Waarde;2013;;;
8040;Totaal mannen en vrouwen;52020;Auto (bestuurder);Overige reismotieven;Waarde;2014;;;
8041;Totaal mannen en vrouwen;52020;Auto (bestuurder);Overige reismotieven;Waarde;2015;;;
8042;Totaal mannen en vrouwen;52020;Auto (bestuurder);Overige reismotieven;Waarde;2016;;;
8043;Totaal mannen en vrouwen;52020;Auto (bestuurder);Overige reismotieven;Waarde;2017;;;
8044;Totaal mannen en vrouwen;52020;Auto (bestuurder);Overige reismotieven;Waarde;2018;;;
8045;Totaal mannen en vrouwen;52020;Auto (bestuurder);Overige reismotieven;Waarde;2019;;;
8046;Totaal mannen en vrouwen;52020;Auto (bestuurder);Overige reismotieven;Waarde;2020;;;
8047;Totaal mannen en vrouwen;52020;Auto (bestuurder);Overige reismotieven;Waarde;2021;;;
8048;Totaal mannen en vrouwen;52020;Auto (bestuurder);Overige reismotieven;Waarde;2022;;;
8049;Totaal mannen en vrouwen;52020;Auto (bestuurder);Overige reismotieven;Waarde;2023;;;
8050;Totaal mannen en vrouwen;52020;Auto (bestuurder);Overige reismotieven;Ondergrens 95%-interval;1999;;;
8051;Totaal mannen en vrouwen;52020;Auto (bestuurder);Overige reismotieven;Ondergrens 95%-interval;2000;;;
8052;Totaal mannen en vrouwen;52020;Auto (bestuurder);Overige reismotieven;Ondergrens 95%-interval;2001;;;
8053;Totaal mannen en vrouwen;52020;Auto (bestuurder);Overige reismotieven;Ondergrens 95%-interval;2002;;;
8054;Totaal mannen en vrouwen;52020;Auto (bestuurder);Overige reismotieven;Ondergrens 95%-interval;2003;;;
8055;Totaal mannen en vrouwen;52020;Auto (bestuurder);Overige reismotieven;Ondergrens 95%-interval;2004;;;
8056;Totaal mannen en vrouwen;52020;Auto (bestuurder);Overige reismotieven;Ondergrens 95%-interval;2005;;;
8057;Totaal mannen en vrouwen;52020;Auto (bestuurder);Overige reismotieven;Ondergrens 95%-interval;2006;;;
8058;Totaal mannen en vrouwen;52020;Auto (bestuurder);Overige reismotieven;Ondergrens 95%-interval;2007;;;
8059;Totaal mannen en vrouwen;52020;Auto (bestuurder);Overige reismotieven;Ondergrens 95%-interval;2008;;;
8060;Totaal mannen en vrouwen;52020;Auto (bestuurder);Overige reismotieven;Ondergrens 95%-interval;2009;;;
8061;Totaal mannen en vrouwen;52020;Auto (bestuurder);Overige reismotieven;Ondergrens 95%-interval;2010;;;
8062;Totaal mannen en vrouwen;52020;Auto (bestuurder);Overige reismotieven;Ondergrens 95%-interval;2011;;;
8063;Totaal mannen en vrouwen;52020;Auto (bestuurder);Overige reismotieven;Ondergrens 95%-interval;2012;;;
8064;Totaal mannen en vrouwen;52020;Auto (bestuurder);Overige reismotieven;Ondergrens 95%-interval;2013;;;
8065;Totaal mannen en vrouwen;52020;Auto (bestuurder);Overige reismotieven;Ondergrens 95%-interval;2014;;;
8066;Totaal mannen en vrouwen;52020;Auto (bestuurder);Overige reismotieven;Ondergrens 95%-interval;2015;;;
8067;Totaal mannen en vrouwen;52020;Auto (bestuurder);Overige reismotieven;Ondergrens 95%-interval;2016;;;
8068;Totaal mannen en vrouwen;52020;Auto (bestuurder);Overige reismotieven;Ondergrens 95%-interval;2017;;;
8069;Totaal mannen en vrouwen;52020;Auto (bestuurder);Overige reismotieven;Ondergrens 95%-interval;2018;;;
8070;Totaal mannen en vrouwen;52020;Auto (bestuurder);Overige reismotieven;Ondergrens 95%-interval;2019;;;
8071;Totaal mannen en vrouwen;52020;Auto (bestuurder);Overige reismotieven;Ondergrens 95%-interval;2020;;;
8072;Totaal mannen en vrouwen;52020;Auto (bestuurder);Overige reismotieven;Ondergrens 95%-interval;2021;;;
8073;Totaal mannen en vrouwen;52020;Auto (bestuurder);Overige reismotieven;Ondergrens 95%-interval;2022;;;
8074;Totaal mannen en vrouwen;52020;Auto (bestuurder);Overige reismotieven;Ondergrens 95%-interval;2023;;;
8075;Totaal mannen en vrouwen;52020;Auto (bestuurder);Overige reismotieven;Bovengrens 95%-interval;1999;;;
8076;Totaal mannen en vrouwen;52020;Auto (bestuurder);Overige reismotieven;Bovengrens 95%-interval;2000;;;
8077;Totaal mannen en vrouwen;52020;Auto (bestuurder);Overige reismotieven;Bovengrens 95%-interval;2001;;;
8078;Totaal mannen en vrouwen;52020;Auto (bestuurder);Overige reismotieven;Bovengrens 95%-interval;2002;;;
8079;Totaal mannen en vrouwen;52020;Auto (bestuurder);Overige reismotieven;Bovengrens 95%-interval;2003;;;
8080;Totaal mannen en vrouwen;52020;Auto (bestuurder);Overige reismotieven;Bovengrens 95%-interval;2004;;;
8081;Totaal mannen en vrouwen;52020;Auto (bestuurder);Overige reismotieven;Bovengrens 95%-interval;2005;;;
8082;Totaal mannen en vrouwen;52020;Auto (bestuurder);Overige reismotieven;Bovengrens 95%-interval;2006;;;
8083;Totaal mannen en vrouwen;52020;Auto (bestuurder);Overige reismotieven;Bovengrens 95%-interval;2007;;;
8084;Totaal mannen en vrouwen;52020;Auto (bestuurder);Overige reismotieven;Bovengrens 95%-interval;2008;;;
8085;Totaal mannen en vrouwen;52020;Auto (bestuurder);Overige reismotieven;Bovengrens 95%-interval;2009;;;
8086;Totaal mannen en vrouwen;52020;Auto (bestuurder);Overige reismotieven;Bovengrens 95%-interval;2010;;;
8087;Totaal mannen en vrouwen;52020;Auto (bestuurder);Overige reismotieven;Bovengrens 95%-interval;2011;;;
8088;Totaal mannen en vrouwen;52020;Auto (bestuurder);Overige reismotieven;Bovengrens 95%-interval;2012;;;
8089;Totaal mannen en vrouwen;52020;Auto (bestuurder);Overige reismotieven;Bovengrens 95%-interval;2013;;;
8090;Totaal mannen en vrouwen;52020;Auto (bestuurder);Overige reismotieven;Bovengrens 95%-interval;2014;;;
8091;Totaal mannen en vrouwen;52020;Auto (bestuurder);Overige reismotieven;Bovengrens 95%-interval;2015;;;
8092;Totaal mannen en vrouwen;52020;Auto (bestuurder);Overige reismotieven;Bovengrens 95%-interval;2016;;;
8093;Totaal mannen en vrouwen;52020;Auto (bestuurder);Overige reismotieven;Bovengrens 95%-interval;2017;;;
8094;Totaal mannen en vrouwen;52020;Auto (bestuurder);Overige reismotieven;Bovengrens 95%-interval;2018;;;
8095;Totaal mannen en vrouwen;52020;Auto (bestuurder);Overige reismotieven;Bovengrens 95%-interval;2019;;;
8096;Totaal mannen en vrouwen;52020;Auto (bestuurder);Overige reismotieven;Bovengrens 95%-interval;2020;;;
8097;Totaal mannen en vrouwen;52020;Auto (bestuurder);Overige reismotieven;Bovengrens 95%-interval;2021;;;
8098;Totaal mannen en vrouwen;52020;Auto (bestuurder);Overige reismotieven;Bovengrens 95%-interval;2022;;;
8099;Totaal mannen en vrouwen;52020;Auto (bestuurder);Overige reismotieven;Bovengrens 95%-interval;2023;;;
8100;Totaal mannen en vrouwen;52020;Auto (passagier);Totaal;Waarde;1999;0.59;17.73;27.93
8101;Totaal mannen en vrouwen;52020;Auto (passagier);Totaal;Waarde;2000;0.58;17.72;27.84
8102;Totaal mannen en vrouwen;52020;Auto (passagier);Totaal;Waarde;2001;0.58;17.89;27.77
8103;Totaal mannen en vrouwen;52020;Auto (passagier);Totaal;Waarde;2002;0.58;17.94;27.74
8104;Totaal mannen en vrouwen;52020;Auto (passagier);Totaal;Waarde;2003;0.58;18.18;27.72
8105;Totaal mannen en vrouwen;52020;Auto (passagier);Totaal;Waarde;2004;0.58;18.31;27.79
8106;Totaal mannen en vrouwen;52020;Auto (passagier);Totaal;Waarde;2005;0.57;18.43;27.69
8107;Totaal mannen en vrouwen;52020;Auto (passagier);Totaal;Waarde;2006;0.56;18.34;27.53
8108;Totaal mannen en vrouwen;52020;Auto (passagier);Totaal;Waarde;2007;0.54;18.34;27.58
8109;Totaal mannen en vrouwen;52020;Auto (passagier);Totaal;Waarde;2008;0.53;17.93;27.41
8110;Totaal mannen en vrouwen;52020;Auto (passagier);Totaal;Waarde;2009;0.54;18.15;27.42
