ID;EigenaarHuurder;Huishoudenskenmerken;Woningkenmerken;Regiokenmerken;Perioden;AantalHuishoudens_1;TotaleWoonlasten_2;NettoWoonlasten_3;BijkomendeWoonlasten_4;Woonquote_5;TotaleWoonlasten_6;NettoWoonlasten_7;BijkomendeWoonlasten_8;Woonquote_9
197;Totaal;Totaal;Totaal ;Delft en Westland (CR);2020;90.4;844.0;646.0;198.0;24.8;714.0;525.0;191.0;23.0
198;Totaal;Totaal;Totaal ;Delft en Westland (CR);2021;92.0;859.0;646.0;213.0;24.9;739.0;534.0;205.0;22.8
199;Totaal;Totaal;Totaal ;Delft en Westland (CR);2022;93.2;792.0;614.0;178.0;22.0;702.0;522.0;171.0;20.1
200;Totaal;Totaal;Totaal ;Oost-Zuid-Holland (CR);2018;131.8;828.0;611.0;217.0;25.7;715.0;508.0;210.0;23.7
201;Totaal;Totaal;Totaal ;Oost-Zuid-Holland (CR);2019;133.8;846.0;622.0;224.0;25.2;730.0;515.0;216.0;23.1
202;Totaal;Totaal;Totaal ;Oost-Zuid-Holland (CR);2020;135.2;844.0;637.0;207.0;24.0;715.0;516.0;199.0;21.9
203;Totaal;Totaal;Totaal ;Oost-Zuid-Holland (CR);2021;137.2;854.0;634.0;220.0;24.0;738.0;526.0;211.0;21.6
204;Totaal;Totaal;Totaal ;Oost-Zuid-Holland (CR);2022;138.6;794.0;604.0;189.0;21.2;702.0;512.0;183.0;19.1
205;Totaal;Totaal;Totaal ;Groot-Rijnmond (CR);2018;599.2;784.0;590.0;195.0;27.5;680.0;493.0;187.0;25.8
206;Totaal;Totaal;Totaal ;Groot-Rijnmond (CR);2019;601.5;808.0;605.0;202.0;27.0;698.0;503.0;194.0;25.2
207;Totaal;Totaal;Totaal ;Groot-Rijnmond (CR);2020;607.3;802.0;616.0;186.0;25.8;687.0;508.0;178.0;24.0
208;Totaal;Totaal;Totaal ;Groot-Rijnmond (CR);2021;611.4;827.0;628.0;198.0;25.9;712.0;521.0;189.0;23.9
209;Totaal;Totaal;Totaal ;Groot-Rijnmond (CR);2022;614.6;763.0;604.0;159.0;22.4;677.0;510.0;155.0;20.4
210;Totaal;Totaal;Totaal ;Zuidoost-Zuid-Holland (CR);2018;163.9;787.0;579.0;208.0;26.1;689.0;490.0;201.0;24.2
211;Totaal;Totaal;Totaal ;Zuidoost-Zuid-Holland (CR);2019;151.2;807.0;591.0;216.0;25.6;705.0;498.0;209.0;23.8
212;Totaal;Totaal;Totaal ;Zuidoost-Zuid-Holland (CR);2020;152.2;794.0;597.0;198.0;24.4;689.0;500.0;190.0;22.4
213;Totaal;Totaal;Totaal ;Zuidoost-Zuid-Holland (CR);2021;153.5;818.0;606.0;212.0;24.4;709.0;505.0;203.0;22.2
214;Totaal;Totaal;Totaal ;Zuidoost-Zuid-Holland (CR);2022;154.8;762.0;582.0;180.0;21.5;677.0;495.0;174.0;19.6
215;Totaal;Totaal;Totaal ;Zeeuwsch-Vlaanderen (CR);2018;47.0;719.0;496.0;223.0;25.7;616.0;400.0;217.0;23.2
216;Totaal;Totaal;Totaal ;Zeeuwsch-Vlaanderen (CR);2019;47.2;731.0;501.0;230.0;25.1;628.0;402.0;223.0;22.7
217;Totaal;Totaal;Totaal ;Zeeuwsch-Vlaanderen (CR);2020;47.3;722.0;515.0;207.0;23.8;609.0;409.0;199.0;21.4
218;Totaal;Totaal;Totaal ;Zeeuwsch-Vlaanderen (CR);2021;47.4;740.0;512.0;228.0;24.0;634.0;413.0;219.0;21.5
219;Totaal;Totaal;Totaal ;Zeeuwsch-Vlaanderen (CR);2022;47.5;695.0;496.0;199.0;21.3;611.0;406.0;195.0;19.0
220;Totaal;Totaal;Totaal ;Overig Zeeland (CR);2018;116.9;754.0;542.0;213.0;26.1;659.0;454.0;206.0;24.0
221;Totaal;Totaal;Totaal ;Overig Zeeland (CR);2019;117.8;768.0;550.0;218.0;25.5;669.0;457.0;210.0;23.3
222;Totaal;Totaal;Totaal ;Overig Zeeland (CR);2020;118.4;753.0;558.0;195.0;24.0;648.0;460.0;187.0;21.9
223;Totaal;Totaal;Totaal ;Overig Zeeland (CR);2021;119.9;774.0;559.0;215.0;24.1;672.0;464.0;205.0;21.7
224;Totaal;Totaal;Totaal ;Overig Zeeland (CR);2022;120.8;729.0;549.0;180.0;21.2;637.0;454.0;174.0;19.2
225;Totaal;Totaal;Totaal ;West-Noord-Brabant (CR);2018;259.2;817.0;604.0;213.0;26.6;702.0;498.0;205.0;24.4
226;Totaal;Totaal;Totaal ;West-Noord-Brabant (CR);2019;261.4;835.0;614.0;222.0;26.1;718.0;506.0;213.0;23.8
227;Totaal;Totaal;Totaal ;West-Noord-Brabant (CR);2020;263.3;828.0;626.0;202.0;24.8;700.0;506.0;193.0;22.6
228;Totaal;Totaal;Totaal ;West-Noord-Brabant (CR);2021;265.1;847.0;629.0;218.0;24.9;722.0;512.0;208.0;22.4
229;Totaal;Totaal;Totaal ;West-Noord-Brabant (CR);2022;267.0;787.0;599.0;188.0;21.9;692.0;501.0;180.0;19.8
230;Totaal;Totaal;Totaal ;Midden-Noord-Brabant (CR);2018;189.3;806.0;605.0;201.0;26.4;689.0;497.0;192.0;24.3
231;Totaal;Totaal;Totaal ;Midden-Noord-Brabant (CR);2019;191.8;821.0;613.0;208.0;25.9;707.0;506.0;199.0;23.8
232;Totaal;Totaal;Totaal ;Midden-Noord-Brabant (CR);2020;194.2;814.0;626.0;188.0;24.7;691.0;511.0;178.0;22.6
233;Totaal;Totaal;Totaal ;Midden-Noord-Brabant (CR);2021;199.1;830.0;628.0;202.0;24.6;712.0;518.0;190.0;22.3
234;Totaal;Totaal;Totaal ;Midden-Noord-Brabant (CR);2022;201.4;777.0;604.0;173.0;21.7;684.0;508.0;164.0;19.6
235;Totaal;Totaal;Totaal ;Noordoost-Noord-Brabant (CR);2018;263.6;837.0;629.0;208.0;26.1;707.0;510.0;200.0;24.0
236;Totaal;Totaal;Totaal ;Noordoost-Noord-Brabant (CR);2019;266.7;855.0;638.0;216.0;25.5;723.0;517.0;206.0;23.4
237;Totaal;Totaal;Totaal ;Noordoost-Noord-Brabant (CR);2020;270.4;841.0;646.0;195.0;24.4;706.0;522.0;184.0;22.2
238;Totaal;Totaal;Totaal ;Noordoost-Noord-Brabant (CR);2021;270.3;860.0;651.0;209.0;24.3;727.0;528.0;198.0;21.9
239;Totaal;Totaal;Totaal ;Noordoost-Noord-Brabant (CR);2022;273.6;809.0;626.0;183.0;21.7;701.0;521.0;173.0;19.5
240;Totaal;Totaal;Totaal ;Zuidoost-Noord-Brabant (CR);2018;314.5;825.0;621.0;204.0;26.4;692.0;499.0;196.0;24.3
241;Totaal;Totaal;Totaal ;Zuidoost-Noord-Brabant (CR);2019;318.5;847.0;635.0;212.0;26.0;710.0;510.0;202.0;23.9
242;Totaal;Totaal;Totaal ;Zuidoost-Noord-Brabant (CR);2020;322.0;835.0;646.0;189.0;24.7;694.0;516.0;179.0;22.6
243;Totaal;Totaal;Totaal ;Zuidoost-Noord-Brabant (CR);2021;326.0;856.0;651.0;204.0;24.7;718.0;524.0;193.0;22.3
244;Totaal;Totaal;Totaal ;Zuidoost-Noord-Brabant (CR);2022;330.6;802.0;624.0;178.0;22.0;693.0;517.0;169.0;19.8
245;Totaal;Totaal;Totaal ;Noord-Limburg (CR);2018;115.5;778.0;562.0;216.0;26.2;677.0;470.0;208.0;24.4
246;Totaal;Totaal;Totaal ;Noord-Limburg (CR);2019;116.1;791.0;570.0;221.0;25.7;691.0;478.0;212.0;23.7
247;Totaal;Totaal;Totaal ;Noord-Limburg (CR);2020;116.9;783.0;584.0;199.0;24.5;673.0;482.0;190.0;22.5
248;Totaal;Totaal;Totaal ;Noord-Limburg (CR);2021;117.8;802.0;584.0;217.0;24.5;694.0;484.0;207.0;22.3
249;Totaal;Totaal;Totaal ;Noord-Limburg (CR);2022;118.8;757.0;569.0;188.0;21.7;669.0;478.0;181.0;19.7
250;Totaal;Totaal;Totaal ;Midden-Limburg (CR);2018;99.9;773.0;554.0;219.0;26.2;668.0;457.0;214.0;24.1
251;Totaal;Totaal;Totaal ;Midden-Limburg (CR);2019;100.4;790.0;564.0;226.0;25.7;686.0;468.0;217.0;23.6
252;Totaal;Totaal;Totaal ;Midden-Limburg (CR);2020;101.1;775.0;573.0;202.0;24.4;666.0;470.0;194.0;22.3
253;Totaal;Totaal;Totaal ;Midden-Limburg (CR);2021;101.9;796.0;575.0;221.0;24.6;688.0;473.0;211.0;22.2
254;Totaal;Totaal;Totaal ;Midden-Limburg (CR);2022;103.5;761.0;565.0;196.0;22.1;671.0;469.0;188.0;20.0
255;Totaal;Totaal;Totaal ;Zuid-Limburg (CR);2018;264.4;742.0;534.0;208.0;27.5;648.0;446.0;201.0;25.7
256;Totaal;Totaal;Totaal ;Zuid-Limburg (CR);2019;265.7;764.0;549.0;215.0;27.2;663.0;454.0;206.0;25.3
257;Totaal;Totaal;Totaal ;Zuid-Limburg (CR);2020;266.9;750.0;555.0;195.0;25.9;647.0;458.0;186.0;24.0
258;Totaal;Totaal;Totaal ;Zuid-Limburg (CR);2021;267.5;778.0;565.0;213.0;26.2;672.0;464.0;203.0;24.2
259;Totaal;Totaal;Totaal ;Zuid-Limburg (CR);2022;268.9;732.0;547.0;186.0;23.3;648.0;456.0;177.0;21.4
260;Totaal;Totaal;Totaal ;Flevoland (CR);2018;154.0;817.0;613.0;204.0;26.6;732.0;532.0;200.0;24.4
261;Totaal;Totaal;Totaal ;Flevoland (CR);2019;156.3;836.0;625.0;211.0;26.0;745.0;540.0;205.0;23.7
262;Totaal;Totaal;Totaal ;Flevoland (CR);2020;158.8;832.0;638.0;194.0;24.9;728.0;539.0;188.0;22.5
263;Totaal;Totaal;Totaal ;Flevoland (CR);2021;161.2;850.0;644.0;206.0;24.8;746.0;544.0;200.0;22.1
264;Totaal;Totaal;Totaal ;Flevoland (CR);2022;164.7;790.0;616.0;174.0;21.7;707.0;527.0;172.0;19.5
265;Totaal;Totaal;Totaal ;Alkmaar;2018;47.2;760.0;567.0;193.0;26.4;660.0;476.0;187.0;24.5
266;Totaal;Totaal;Totaal ;Alkmaar;2019;47.6;778.0;577.0;201.0;25.9;676.0;482.0;194.0;24.0
267;Totaal;Totaal;Totaal ;Alkmaar;2020;47.9;766.0;584.0;182.0;24.6;657.0;481.0;175.0;22.6
268;Totaal;Totaal;Totaal ;Alkmaar;2021;48.2;785.0;588.0;197.0;24.6;676.0;486.0;188.0;22.3
269;Totaal;Totaal;Totaal ;Alkmaar;2022;49.2;735.0;571.0;163.0;21.7;643.0;479.0;158.0;19.5
270;Totaal;Totaal;Totaal ;Almelo;2018;30.3;722.0;517.0;205.0;27.5;637.0;433.0;200.0;25.9
271;Totaal;Totaal;Totaal ;Almelo;2019;30.7;736.0;525.0;211.0;27.1;650.0;437.0;205.0;25.5
272;Totaal;Totaal;Totaal ;Almelo;2020;30.8;736.0;542.0;194.0;25.8;637.0;444.0;187.0;24.3
273;Totaal;Totaal;Totaal ;Almelo;2021;31.1;775.0;559.0;216.0;26.7;676.0;461.0;208.0;24.7
274;Totaal;Totaal;Totaal ;Almelo;2022;31.1;725.0;540.0;185.0;23.5;652.0;456.0;181.0;21.6
275;Totaal;Totaal;Totaal ;Almere;2018;76.2;838.0;641.0;197.0;26.8;751.0;561.0;195.0;24.6
276;Totaal;Totaal;Totaal ;Almere;2019;77.7;857.0;655.0;202.0;26.3;763.0;569.0;199.0;23.9
277;Totaal;Totaal;Totaal ;Almere;2020;79.2;860.0;673.0;187.0;25.2;750.0;568.0;184.0;22.8
278;Totaal;Totaal;Totaal ;Almere;2021;80.5;869.0;671.0;198.0;25.0;767.0;573.0;194.0;22.3
279;Totaal;Totaal;Totaal ;Almere;2022;82.2;805.0;641.0;164.0;21.7;723.0;553.0;165.0;19.5
280;Totaal;Totaal;Totaal ;Alphen aan den Rijn;2018;44.5;843.0;631.0;212.0;25.9;734.0;532.0;206.0;23.8
281;Totaal;Totaal;Totaal ;Alphen aan den Rijn;2019;45.1;862.0;641.0;221.0;25.3;749.0;537.0;214.0;23.2
282;Totaal;Totaal;Totaal ;Alphen aan den Rijn;2020;45.6;864.0;663.0;201.0;24.1;729.0;535.0;194.0;22.0
283;Totaal;Totaal;Totaal ;Alphen aan den Rijn;2021;46.3;863.0;646.0;217.0;24.0;749.0;539.0;209.0;21.6
284;Totaal;Totaal;Totaal ;Alphen aan den Rijn;2022;46.6;797.0;611.0;186.0;21.2;711.0;526.0;180.0;19.2
285;Totaal;Totaal;Totaal ;Amersfoort;2018;62.2;881.0;696.0;185.0;26.5;751.0;576.0;178.0;24.4
286;Totaal;Totaal;Totaal ;Amersfoort;2019;63.2;890.0;702.0;188.0;25.9;764.0;588.0;180.0;23.8
287;Totaal;Totaal;Totaal ;Amersfoort;2020;63.8;878.0;708.0;170.0;24.5;744.0;586.0;161.0;22.5
288;Totaal;Totaal;Totaal ;Amersfoort;2021;64.5;900.0;714.0;185.0;24.5;765.0;592.0;176.0;22.2
289;Totaal;Totaal;Totaal ;Amersfoort;2022;65.5;832.0;677.0;156.0;21.7;731.0;577.0;148.0;19.6
290;Totaal;Totaal;Totaal ;Amsterdam;2018;359.3;863.0;696.0;167.0;30.0;679.0;516.0;159.0;27.6
291;Totaal;Totaal;Totaal ;Amsterdam;2019;365.7;905.0;724.0;180.0;30.1;715.0;539.0;172.0;27.7
292;Totaal;Totaal;Totaal ;Amsterdam;2020;373.5;911.0;747.0;164.0;29.2;712.0;552.0;155.0;26.7
293;Totaal;Totaal;Totaal ;Amsterdam;2021;376.2;951.0;771.0;180.0;29.6;752.0;576.0;171.0;27.1
294;Totaal;Totaal;Totaal ;Amsterdam;2022;383.8;879.0;746.0;133.0;25.7;721.0;572.0;133.0;22.4
295;Totaal;Totaal;Totaal ;Apeldoorn;2018;65.9;809.0;605.0;204.0;26.8;706.0;512.0;194.0;24.8
296;Totaal;Totaal;Totaal ;Apeldoorn;2019;66.9;827.0;615.0;213.0;26.3;725.0;520.0;202.0;24.3
297;Totaal;Totaal;Totaal ;Apeldoorn;2020;67.7;828.0;631.0;198.0;25.2;713.0;524.0;187.0;23.2
298;Totaal;Totaal;Totaal ;Apeldoorn;2021;68.5;843.0;630.0;213.0;25.2;730.0;526.0;200.0;22.9
299;Totaal;Totaal;Totaal ;Apeldoorn;2022;69.2;789.0;605.0;184.0;22.2;700.0;515.0;173.0;20.2
300;Totaal;Totaal;Totaal ;Arnhem;2018;65.6;767.0;584.0;182.0;28.7;666.0;489.0;175.0;27.3
301;Totaal;Totaal;Totaal ;Arnhem;2019;66.9;792.0;601.0;191.0;28.3;684.0;499.0;182.0;26.8
302;Totaal;Totaal;Totaal ;Arnhem;2020;68.0;781.0;610.0;171.0;26.8;670.0;503.0;163.0;25.4
303;Totaal;Totaal;Totaal ;Arnhem;2021;69.0;811.0;624.0;187.0;27.1;696.0;514.0;178.0;25.5
304;Totaal;Totaal;Totaal ;Arnhem;2022;70.2;750.0;604.0;146.0;23.3;674.0;514.0;144.0;21.4
305;Totaal;Totaal;Totaal ;Assen;2018;29.0;735.0;538.0;198.0;26.5;655.0;461.0;193.0;24.7
306;Totaal;Totaal;Totaal ;Assen;2019;29.3;751.0;548.0;203.0;26.0;666.0;466.0;196.0;24.0
307;Totaal;Totaal;Totaal ;Assen;2020;29.8;742.0;562.0;180.0;24.7;650.0;474.0;173.0;22.8
308;Totaal;Totaal;Totaal ;Assen;2021;30.1;754.0;562.0;192.0;24.6;664.0;477.0;185.0;22.5
309;Totaal;Totaal;Totaal ;Assen;2022;30.4;709.0;547.0;162.0;21.7;638.0;471.0;158.0;19.8
310;Totaal;Totaal;Totaal ;Breda;2018;75.1;866.0;661.0;205.0;27.6;722.0;528.0;197.0;25.4
311;Totaal;Totaal;Totaal ;Breda;2019;75.7;882.0;669.0;213.0;27.0;739.0;540.0;202.0;24.8
312;Totaal;Totaal;Totaal ;Breda;2020;76.3;874.0;681.0;193.0;25.8;721.0;539.0;183.0;23.5
313;Totaal;Totaal;Totaal ;Breda;2021;77.1;902.0;693.0;210.0;25.9;748.0;551.0;199.0;23.5
314;Totaal;Totaal;Totaal ;Breda;2022;77.7;830.0;651.0;179.0;22.7;716.0;537.0;170.0;20.4
315;Totaal;Totaal;Totaal ;Delft;2018;39.6;777.0;585.0;192.0;28.0;669.0;486.0;187.0;26.8
316;Totaal;Totaal;Totaal ;Delft;2019;40.3;789.0;592.0;197.0;27.5;686.0;497.0;191.0;26.3
317;Totaal;Totaal;Totaal ;Delft;2020;40.7;781.0;602.0;179.0;26.1;671.0;498.0;173.0;24.8
318;Totaal;Totaal;Totaal ;Delft;2021;41.3;804.0;614.0;189.0;26.2;695.0;510.0;183.0;24.8
319;Totaal;Totaal;Totaal ;Delft;2022;42.0;750.0;599.0;152.0;23.2;666.0;505.0;150.0;21.6
320;Totaal;Totaal;Totaal ;Deventer;2018;41.1;783.0;587.0;197.0;27.4;688.0;498.0;189.0;25.4
321;Totaal;Totaal;Totaal ;Deventer;2019;41.5;800.0;595.0;205.0;26.9;703.0;504.0;196.0;25.0
322;Totaal;Totaal;Totaal ;Deventer;2020;42.2;794.0;606.0;188.0;25.8;691.0;508.0;179.0;23.8
323;Totaal;Totaal;Totaal ;Deventer;2021;42.5;813.0;609.0;204.0;25.7;713.0;515.0;194.0;23.6
324;Totaal;Totaal;Totaal ;Deventer;2022;42.9;776.0;605.0;171.0;22.7;680.0;503.0;164.0;20.9
325;Totaal;Totaal;Totaal ;Dordrecht;2018;50.2;752.0;553.0;200.0;26.8;657.0;461.0;193.0;25.0
326;Totaal;Totaal;Totaal ;Dordrecht;2019;50.4;773.0;565.0;209.0;26.4;674.0;469.0;202.0;24.4
327;Totaal;Totaal;Totaal ;Dordrecht;2020;50.7;758.0;567.0;191.0;25.0;661.0;472.0;184.0;22.9
328;Totaal;Totaal;Totaal ;Dordrecht;2021;51.1;795.0;590.0;205.0;25.2;683.0;481.0;198.0;22.8
329;Totaal;Totaal;Totaal ;Dordrecht;2022;51.4;734.0;565.0;169.0;21.9;650.0;472.0;165.0;19.9
330;Totaal;Totaal;Totaal ;Ede;2018;42.5;833.0;628.0;205.0;25.7;710.0;518.0;193.0;23.5
331;Totaal;Totaal;Totaal ;Ede;2019;43.4;854.0;643.0;211.0;25.1;731.0;533.0;198.0;23.0
332;Totaal;Totaal;Totaal ;Ede;2020;44.4;837.0;648.0;189.0;23.9;713.0;536.0;176.0;21.6
333;Totaal;Totaal;Totaal ;Ede;2021;45.2;849.0;646.0;202.0;23.6;726.0;537.0;188.0;21.1
334;Totaal;Totaal;Totaal ;Ede;2022;46.0;789.0;614.0;175.0;20.8;696.0;524.0;161.0;18.5
335;Totaal;Totaal;Totaal ;Eindhoven;2018;96.5;785.0;609.0;176.0;27.4;665.0;497.0;168.0;25.6
336;Totaal;Totaal;Totaal ;Eindhoven;2019;98.0;813.0;629.0;184.0;27.2;689.0;513.0;174.0;25.3
337;Totaal;Totaal;Totaal ;Eindhoven;2020;99.5;805.0;642.0;163.0;25.8;675.0;519.0;154.0;24.0
338;Totaal;Totaal;Totaal ;Eindhoven;2021;101.0;831.0;654.0;177.0;26.0;703.0;533.0;167.0;24.0
339;Totaal;Totaal;Totaal ;Eindhoven;2022;102.7;780.0;634.0;146.0;23.0;678.0;526.0;137.0;20.9
340;Totaal;Totaal;Totaal ;Emmen;2018;45.7;712.0;495.0;217.0;26.9;633.0;418.0;212.0;25.2
341;Totaal;Totaal;Totaal ;Emmen;2019;45.9;730.0;506.0;225.0;26.4;643.0;420.0;218.0;24.7
342;Totaal;Totaal;Totaal ;Emmen;2020;46.0;714.0;509.0;204.0;25.0;626.0;423.0;197.0;23.3
343;Totaal;Totaal;Totaal ;Emmen;2021;46.2;747.0;525.0;222.0;25.4;650.0;432.0;214.0;23.3
344;Totaal;Totaal;Totaal ;Emmen;2022;46.8;709.0;515.0;194.0;22.5;636.0;434.0;190.0;20.8
345;Totaal;Totaal;Totaal ;Enschede;2018;64.2;736.0;531.0;205.0;28.7;643.0;439.0;197.0;27.0
346;Totaal;Totaal;Totaal ;Enschede;2019;64.4;760.0;545.0;215.0;28.4;663.0;446.0;206.0;26.7
347;Totaal;Totaal;Totaal ;Enschede;2020;65.1;748.0;552.0;196.0;26.9;645.0;451.0;187.0;25.3
348;Totaal;Totaal;Totaal ;Enschede;2021;65.9;783.0;571.0;212.0;27.6;682.0;475.0;202.0;25.5
349;Totaal;Totaal;Totaal ;Enschede;2022;66.3;729.0;550.0;179.0;24.2;651.0;468.0;173.0;22.4
350;Totaal;Totaal;Totaal ;Gouda;2018;30.4;779.0;566.0;213.0;26.6;688.0;483.0;208.0;24.9
351;Totaal;Totaal;Totaal ;Gouda;2019;30.9;792.0;574.0;218.0;26.1;702.0;491.0;212.0;24.3
352;Totaal;Totaal;Totaal ;Gouda;2020;31.1;789.0;581.0;208.0;25.0;689.0;488.0;201.0;23.1
353;Totaal;Totaal;Totaal ;Gouda;2021;31.4;809.0;592.0;217.0;25.0;712.0;503.0;210.0;22.9
354;Totaal;Totaal;Totaal ;Gouda;2022;31.7;757.0;576.0;181.0;21.9;677.0;488.0;179.0;20.0
355;Totaal;Totaal;Totaal ;'s-Gravenhage (gemeente);2018;214.7;813.0;621.0;192.0;29.2;677.0;491.0;184.0;27.4
356;Totaal;Totaal;Totaal ;'s-Gravenhage (gemeente);2019;216.9;835.0;635.0;200.0;28.7;698.0;503.0;192.0;26.8
357;Totaal;Totaal;Totaal ;'s-Gravenhage (gemeente);2020;219.6;833.0;651.0;182.0;27.5;690.0;511.0;174.0;25.5
358;Totaal;Totaal;Totaal ;'s-Gravenhage (gemeente);2021;222.3;868.0;670.0;198.0;27.9;724.0;530.0;188.0;25.8
359;Totaal;Totaal;Totaal ;'s-Gravenhage (gemeente);2022;224.8;800.0;643.0;157.0;24.3;694.0;523.0;153.0;21.8
360;Totaal;Totaal;Totaal ;Groningen (gemeente);2018;82.3;718.0;544.0;174.0;28.9;616.0;445.0;165.0;27.5
361;Totaal;Totaal;Totaal ;Groningen (gemeente);2019;94.7;757.0;569.0;188.0;28.1;644.0;458.0;177.0;26.5
362;Totaal;Totaal;Totaal ;Groningen (gemeente);2020;96.4;750.0;582.0;167.0;26.7;630.0;466.0;157.0;25.1
363;Totaal;Totaal;Totaal ;Groningen (gemeente);2021;98.6;781.0;599.0;181.0;27.4;666.0;488.0;170.0;25.6
364;Totaal;Totaal;Totaal ;Groningen (gemeente);2022;100.0;716.0;579.0;137.0;23.6;635.0;482.0;132.0;21.5
365;Totaal;Totaal;Totaal ;Haarlem;2018;68.0;878.0;682.0;196.0;27.8;724.0;538.0;189.0;25.6
366;Totaal;Totaal;Totaal ;Haarlem;2019;68.6;901.0;691.0;209.0;27.6;752.0;552.0;202.0;25.3
367;Totaal;Totaal;Totaal ;Haarlem;2020;69.6;903.0;712.0;191.0;26.4;744.0;563.0;184.0;24.1
368;Totaal;Totaal;Totaal ;Haarlem;2021;70.0;930.0;723.0;207.0;26.6;774.0;578.0;198.0;24.0
369;Totaal;Totaal;Totaal ;Haarlem;2022;70.6;869.0;694.0;175.0;23.7;745.0;571.0;170.0;21.1
370;Totaal;Totaal;Totaal ;Haarlemmermeer;2018;56.4;909.0;697.0;212.0;25.9;796.0;596.0;207.0;23.5
371;Totaal;Totaal;Totaal ;Haarlemmermeer;2019;58.9;927.0;702.0;226.0;25.5;819.0;605.0;219.0;22.9
372;Totaal;Totaal;Totaal ;Haarlemmermeer;2020;59.7;920.0;715.0;204.0;24.4;796.0;606.0;198.0;21.9
373;Totaal;Totaal;Totaal ;Haarlemmermeer;2021;60.7;950.0;729.0;222.0;24.4;818.0;613.0;215.0;21.5
374;Totaal;Totaal;Totaal ;Haarlemmermeer;2022;61.4;882.0;689.0;193.0;21.6;775.0;588.0;187.0;19.0
375;Totaal;Totaal;Totaal ;Heerlen;2018;41.6;681.0;490.0;191.0;28.9;608.0;419.0;182.0;27.6
376;Totaal;Totaal;Totaal ;Heerlen;2019;41.8;704.0;505.0;199.0;28.5;626.0;425.0;188.0;27.3
377;Totaal;Totaal;Totaal ;Heerlen;2020;41.9;693.0;514.0;179.0;27.1;608.0;429.0;169.0;25.9
378;Totaal;Totaal;Totaal ;Heerlen;2021;42.0;710.0;514.0;196.0;27.5;628.0;433.0;185.0;26.2
379;Totaal;Totaal;Totaal ;Heerlen;2022;42.2;673.0;513.0;160.0;24.0;599.0;424.0;153.0;22.5
380;Totaal;Totaal;Totaal ;Helmond;2018;37.6;801.0;601.0;201.0;27.6;688.0;496.0;193.0;25.9
381;Totaal;Totaal;Totaal ;Helmond;2019;37.9;822.0;612.0;210.0;27.0;702.0;502.0;200.0;25.3
382;Totaal;Totaal;Totaal ;Helmond;2020;38.4;804.0;618.0;186.0;25.6;683.0;508.0;176.0;23.8
383;Totaal;Totaal;Totaal ;Helmond;2021;38.8;823.0;625.0;199.0;25.6;702.0;514.0;187.0;23.6
384;Totaal;Totaal;Totaal ;Helmond;2022;39.3;756.0;596.0;160.0;21.8;670.0;505.0;157.0;19.9
385;Totaal;Totaal;Totaal ;Hengelo (O.);2018;35.2;753.0;547.0;206.0;27.2;658.0;458.0;201.0;25.5
386;Totaal;Totaal;Totaal ;Hengelo (O.);2019;35.5;765.0;554.0;211.0;26.7;671.0;466.0;204.0;25.0
387;Totaal;Totaal;Totaal ;Hengelo (O.);2020;35.8;759.0;567.0;192.0;25.3;657.0;471.0;184.0;23.7
388;Totaal;Totaal;Totaal ;Hengelo (O.);2021;36.0;786.0;575.0;211.0;25.6;682.0;475.0;202.0;23.7
389;Totaal;Totaal;Totaal ;Hengelo (O.);2022;36.4;739.0;556.0;183.0;22.7;656.0;467.0;177.0;20.9
390;Totaal;Totaal;Totaal ;'s-Hertogenbosch;2018;65.3;846.0;660.0;186.0;27.1;718.0;543.0;177.0;25.3
391;Totaal;Totaal;Totaal ;'s-Hertogenbosch;2019;66.2;865.0;670.0;195.0;26.7;740.0;555.0;185.0;24.8
392;Totaal;Totaal;Totaal ;'s-Hertogenbosch;2020;67.2;857.0;682.0;175.0;25.5;722.0;555.0;164.0;23.6
393;Totaal;Totaal;Totaal ;'s-Hertogenbosch;2021;67.7;875.0;688.0;188.0;25.5;745.0;567.0;176.0;23.3
394;Totaal;Totaal;Totaal ;'s-Hertogenbosch;2022;68.5;823.0;666.0;157.0;22.5;711.0;553.0;147.0;20.4
395;Totaal;Totaal;Totaal ;Hilversum;2018;37.9;890.0;676.0;214.0;28.1;725.0;526.0;200.0;25.8
396;Totaal;Totaal;Totaal ;Hilversum;2019;38.3;918.0;693.0;225.0;27.7;751.0;541.0;210.0;25.5
397;Totaal;Totaal;Totaal ;Hilversum;2020;38.6;918.0;713.0;205.0;26.6;737.0;546.0;191.0;24.2
398;Totaal;Totaal;Totaal ;Hilversum;2021;39.0;929.0;706.0;223.0;26.6;768.0;561.0;206.0;24.0
399;Totaal;Totaal;Totaal ;Hilversum;2022;39.3;862.0;672.0;190.0;23.2;730.0;548.0;175.0;20.7
400;Totaal;Totaal;Totaal ;Hoorn;2018;30.7;784.0;574.0;209.0;27.0;694.0;495.0;205.0;25.0
401;Totaal;Totaal;Totaal ;Hoorn;2019;30.8;804.0;585.0;219.0;26.5;712.0;504.0;214.0;24.5
402;Totaal;Totaal;Totaal ;Hoorn;2020;31.0;790.0;593.0;198.0;25.1;690.0;502.0;192.0;23.1
403;Totaal;Totaal;Totaal ;Hoorn;2021;31.3;811.0;603.0;208.0;25.1;703.0;505.0;201.0;22.8
404;Totaal;Totaal;Totaal ;Hoorn;2022;31.8;754.0;584.0;171.0;21.8;666.0;492.0;168.0;19.8
