ID;RegioIndeling2021;Leeftijd;Geslacht;Perioden;TotaleBevolking_1
2254;'s-Gravenhage (gemeente);Totaal;Totaal mannen en vrouwen;2037;660.2
2255;'s-Gravenhage (gemeente);Totaal;Totaal mannen en vrouwen;2038;665.4
2256;'s-Gravenhage (gemeente);Totaal;Totaal mannen en vrouwen;2039;670.4
2257;'s-Gravenhage (gemeente);Totaal;Totaal mannen en vrouwen;2040;675.3
2258;'s-Gravenhage (gemeente);Totaal;Totaal mannen en vrouwen;2041;680.3
2259;'s-Gravenhage (gemeente);Totaal;Totaal mannen en vrouwen;2042;685.3
2260;'s-Gravenhage (gemeente);Totaal;Totaal mannen en vrouwen;2043;690.3
2261;'s-Gravenhage (gemeente);Totaal;Totaal mannen en vrouwen;2044;695.3
2262;'s-Gravenhage (gemeente);Totaal;Totaal mannen en vrouwen;2045;700.4
2263;'s-Gravenhage (gemeente);Totaal;Totaal mannen en vrouwen;2046;705.4
2264;'s-Gravenhage (gemeente);Totaal;Totaal mannen en vrouwen;2047;710.6
2265;'s-Gravenhage (gemeente);Totaal;Totaal mannen en vrouwen;2048;715.6
2266;'s-Gravenhage (gemeente);Totaal;Totaal mannen en vrouwen;2049;720.6
2267;'s-Gravenhage (gemeente);Totaal;Totaal mannen en vrouwen;2050;725.6
2268;Groningen (gemeente);Totaal;Totaal mannen en vrouwen;2023;238.9
2269;Groningen (gemeente);Totaal;Totaal mannen en vrouwen;2024;242.5
2270;Groningen (gemeente);Totaal;Totaal mannen en vrouwen;2025;246.1
2271;Groningen (gemeente);Totaal;Totaal mannen en vrouwen;2026;250.0
2272;Groningen (gemeente);Totaal;Totaal mannen en vrouwen;2027;253.6
2273;Groningen (gemeente);Totaal;Totaal mannen en vrouwen;2028;256.7
2274;Groningen (gemeente);Totaal;Totaal mannen en vrouwen;2029;259.3
2275;Groningen (gemeente);Totaal;Totaal mannen en vrouwen;2030;261.1
2276;Groningen (gemeente);Totaal;Totaal mannen en vrouwen;2031;262.4
2277;Groningen (gemeente);Totaal;Totaal mannen en vrouwen;2032;263.3
2278;Groningen (gemeente);Totaal;Totaal mannen en vrouwen;2033;264.2
2279;Groningen (gemeente);Totaal;Totaal mannen en vrouwen;2034;265.0
2280;Groningen (gemeente);Totaal;Totaal mannen en vrouwen;2035;265.7
2281;Groningen (gemeente);Totaal;Totaal mannen en vrouwen;2036;266.3
2282;Groningen (gemeente);Totaal;Totaal mannen en vrouwen;2037;266.8
2283;Groningen (gemeente);Totaal;Totaal mannen en vrouwen;2038;267.2
2284;Groningen (gemeente);Totaal;Totaal mannen en vrouwen;2039;267.7
2285;Groningen (gemeente);Totaal;Totaal mannen en vrouwen;2040;268.0
2286;Groningen (gemeente);Totaal;Totaal mannen en vrouwen;2041;268.3
2287;Groningen (gemeente);Totaal;Totaal mannen en vrouwen;2042;268.6
2288;Groningen (gemeente);Totaal;Totaal mannen en vrouwen;2043;268.8
2289;Groningen (gemeente);Totaal;Totaal mannen en vrouwen;2044;269.0
2290;Groningen (gemeente);Totaal;Totaal mannen en vrouwen;2045;269.1
2291;Groningen (gemeente);Totaal;Totaal mannen en vrouwen;2046;269.2
2292;Groningen (gemeente);Totaal;Totaal mannen en vrouwen;2047;269.2
2293;Groningen (gemeente);Totaal;Totaal mannen en vrouwen;2048;269.2
2294;Groningen (gemeente);Totaal;Totaal mannen en vrouwen;2049;269.4
2295;Groningen (gemeente);Totaal;Totaal mannen en vrouwen;2050;269.4
2296;Haarlem;Totaal;Totaal mannen en vrouwen;2023;166.7
2297;Haarlem;Totaal;Totaal mannen en vrouwen;2024;169.7
2298;Haarlem;Totaal;Totaal mannen en vrouwen;2025;172.4
2299;Haarlem;Totaal;Totaal mannen en vrouwen;2026;176.3
2300;Haarlem;Totaal;Totaal mannen en vrouwen;2027;180.0
2301;Haarlem;Totaal;Totaal mannen en vrouwen;2028;183.0
2302;Haarlem;Totaal;Totaal mannen en vrouwen;2029;185.2
2303;Haarlem;Totaal;Totaal mannen en vrouwen;2030;186.9
2304;Haarlem;Totaal;Totaal mannen en vrouwen;2031;188.6
2305;Haarlem;Totaal;Totaal mannen en vrouwen;2032;190.3
2306;Haarlem;Totaal;Totaal mannen en vrouwen;2033;192.0
2307;Haarlem;Totaal;Totaal mannen en vrouwen;2034;193.5
2308;Haarlem;Totaal;Totaal mannen en vrouwen;2035;194.9
2309;Haarlem;Totaal;Totaal mannen en vrouwen;2036;196.4
2310;Haarlem;Totaal;Totaal mannen en vrouwen;2037;197.8
2311;Haarlem;Totaal;Totaal mannen en vrouwen;2038;199.1
2312;Haarlem;Totaal;Totaal mannen en vrouwen;2039;200.4
2313;Haarlem;Totaal;Totaal mannen en vrouwen;2040;201.6
2314;Haarlem;Totaal;Totaal mannen en vrouwen;2041;202.8
2315;Haarlem;Totaal;Totaal mannen en vrouwen;2042;204.0
2316;Haarlem;Totaal;Totaal mannen en vrouwen;2043;205.1
2317;Haarlem;Totaal;Totaal mannen en vrouwen;2044;206.2
2318;Haarlem;Totaal;Totaal mannen en vrouwen;2045;207.2
2319;Haarlem;Totaal;Totaal mannen en vrouwen;2046;208.1
2320;Haarlem;Totaal;Totaal mannen en vrouwen;2047;209.0
2321;Haarlem;Totaal;Totaal mannen en vrouwen;2048;209.8
2322;Haarlem;Totaal;Totaal mannen en vrouwen;2049;210.7
2323;Haarlem;Totaal;Totaal mannen en vrouwen;2050;211.5
2324;Haarlemmermeer;Totaal;Totaal mannen en vrouwen;2023;161.2
2325;Haarlemmermeer;Totaal;Totaal mannen en vrouwen;2024;163.1
2326;Haarlemmermeer;Totaal;Totaal mannen en vrouwen;2025;165.6
2327;Haarlemmermeer;Totaal;Totaal mannen en vrouwen;2026;168.1
2328;Haarlemmermeer;Totaal;Totaal mannen en vrouwen;2027;170.8
2329;Haarlemmermeer;Totaal;Totaal mannen en vrouwen;2028;173.5
2330;Haarlemmermeer;Totaal;Totaal mannen en vrouwen;2029;176.3
2331;Haarlemmermeer;Totaal;Totaal mannen en vrouwen;2030;178.9
2332;Haarlemmermeer;Totaal;Totaal mannen en vrouwen;2031;180.7
2333;Haarlemmermeer;Totaal;Totaal mannen en vrouwen;2032;182.6
2334;Haarlemmermeer;Totaal;Totaal mannen en vrouwen;2033;184.6
2335;Haarlemmermeer;Totaal;Totaal mannen en vrouwen;2034;186.5
2336;Haarlemmermeer;Totaal;Totaal mannen en vrouwen;2035;188.5
2337;Haarlemmermeer;Totaal;Totaal mannen en vrouwen;2036;190.1
2338;Haarlemmermeer;Totaal;Totaal mannen en vrouwen;2037;191.7
2339;Haarlemmermeer;Totaal;Totaal mannen en vrouwen;2038;193.3
2340;Haarlemmermeer;Totaal;Totaal mannen en vrouwen;2039;194.9
2341;Haarlemmermeer;Totaal;Totaal mannen en vrouwen;2040;196.3
2342;Haarlemmermeer;Totaal;Totaal mannen en vrouwen;2041;197.3
2343;Haarlemmermeer;Totaal;Totaal mannen en vrouwen;2042;198.3
2344;Haarlemmermeer;Totaal;Totaal mannen en vrouwen;2043;199.1
2345;Haarlemmermeer;Totaal;Totaal mannen en vrouwen;2044;199.8
2346;Haarlemmermeer;Totaal;Totaal mannen en vrouwen;2045;200.6
2347;Haarlemmermeer;Totaal;Totaal mannen en vrouwen;2046;201.4
2348;Haarlemmermeer;Totaal;Totaal mannen en vrouwen;2047;202.3
2349;Haarlemmermeer;Totaal;Totaal mannen en vrouwen;2048;203.3
2350;Haarlemmermeer;Totaal;Totaal mannen en vrouwen;2049;204.1
2351;Haarlemmermeer;Totaal;Totaal mannen en vrouwen;2050;205.1
2352;Hardenberg;Totaal;Totaal mannen en vrouwen;2023;61.2
2353;Hardenberg;Totaal;Totaal mannen en vrouwen;2024;61.2
2354;Hardenberg;Totaal;Totaal mannen en vrouwen;2025;61.1
2355;Hardenberg;Totaal;Totaal mannen en vrouwen;2026;60.9
2356;Hardenberg;Totaal;Totaal mannen en vrouwen;2027;60.8
2357;Hardenberg;Totaal;Totaal mannen en vrouwen;2028;60.7
2358;Hardenberg;Totaal;Totaal mannen en vrouwen;2029;60.6
2359;Hardenberg;Totaal;Totaal mannen en vrouwen;2030;60.5
2360;Hardenberg;Totaal;Totaal mannen en vrouwen;2031;60.4
2361;Hardenberg;Totaal;Totaal mannen en vrouwen;2032;60.4
2362;Hardenberg;Totaal;Totaal mannen en vrouwen;2033;60.3
2363;Hardenberg;Totaal;Totaal mannen en vrouwen;2034;60.2
2364;Hardenberg;Totaal;Totaal mannen en vrouwen;2035;60.1
2365;Hardenberg;Totaal;Totaal mannen en vrouwen;2036;60.0
2366;Hardenberg;Totaal;Totaal mannen en vrouwen;2037;59.9
2367;Hardenberg;Totaal;Totaal mannen en vrouwen;2038;59.8
2368;Hardenberg;Totaal;Totaal mannen en vrouwen;2039;59.6
2369;Hardenberg;Totaal;Totaal mannen en vrouwen;2040;59.5
2370;Hardenberg;Totaal;Totaal mannen en vrouwen;2041;59.3
2371;Hardenberg;Totaal;Totaal mannen en vrouwen;2042;59.1
2372;Hardenberg;Totaal;Totaal mannen en vrouwen;2043;58.9
2373;Hardenberg;Totaal;Totaal mannen en vrouwen;2044;58.8
2374;Hardenberg;Totaal;Totaal mannen en vrouwen;2045;58.5
2375;Hardenberg;Totaal;Totaal mannen en vrouwen;2046;58.3
2376;Hardenberg;Totaal;Totaal mannen en vrouwen;2047;58.1
2377;Hardenberg;Totaal;Totaal mannen en vrouwen;2048;57.9
2378;Hardenberg;Totaal;Totaal mannen en vrouwen;2049;57.7
2379;Hardenberg;Totaal;Totaal mannen en vrouwen;2050;57.5
2380;Heerenveen;Totaal;Totaal mannen en vrouwen;2023;51.3
2381;Heerenveen;Totaal;Totaal mannen en vrouwen;2024;51.6
2382;Heerenveen;Totaal;Totaal mannen en vrouwen;2025;51.9
2383;Heerenveen;Totaal;Totaal mannen en vrouwen;2026;52.1
2384;Heerenveen;Totaal;Totaal mannen en vrouwen;2027;52.4
2385;Heerenveen;Totaal;Totaal mannen en vrouwen;2028;52.6
2386;Heerenveen;Totaal;Totaal mannen en vrouwen;2029;52.8
2387;Heerenveen;Totaal;Totaal mannen en vrouwen;2030;53.1
2388;Heerenveen;Totaal;Totaal mannen en vrouwen;2031;53.3
2389;Heerenveen;Totaal;Totaal mannen en vrouwen;2032;53.5
2390;Heerenveen;Totaal;Totaal mannen en vrouwen;2033;53.8
2391;Heerenveen;Totaal;Totaal mannen en vrouwen;2034;54.0
2392;Heerenveen;Totaal;Totaal mannen en vrouwen;2035;54.2
2393;Heerenveen;Totaal;Totaal mannen en vrouwen;2036;54.4
2394;Heerenveen;Totaal;Totaal mannen en vrouwen;2037;54.6
2395;Heerenveen;Totaal;Totaal mannen en vrouwen;2038;54.7
2396;Heerenveen;Totaal;Totaal mannen en vrouwen;2039;54.9
2397;Heerenveen;Totaal;Totaal mannen en vrouwen;2040;55.0
2398;Heerenveen;Totaal;Totaal mannen en vrouwen;2041;55.1
2399;Heerenveen;Totaal;Totaal mannen en vrouwen;2042;55.2
2400;Heerenveen;Totaal;Totaal mannen en vrouwen;2043;55.2
2401;Heerenveen;Totaal;Totaal mannen en vrouwen;2044;55.3
2402;Heerenveen;Totaal;Totaal mannen en vrouwen;2045;55.4
2403;Heerenveen;Totaal;Totaal mannen en vrouwen;2046;55.4
2404;Heerenveen;Totaal;Totaal mannen en vrouwen;2047;55.5
2405;Heerenveen;Totaal;Totaal mannen en vrouwen;2048;55.5
2406;Heerenveen;Totaal;Totaal mannen en vrouwen;2049;55.6
2407;Heerenveen;Totaal;Totaal mannen en vrouwen;2050;55.6
2408;Heerhugowaard;Totaal;Totaal mannen en vrouwen;2023;60.0
2409;Heerhugowaard;Totaal;Totaal mannen en vrouwen;2024;60.8
2410;Heerhugowaard;Totaal;Totaal mannen en vrouwen;2025;61.3
2411;Heerhugowaard;Totaal;Totaal mannen en vrouwen;2026;61.7
2412;Heerhugowaard;Totaal;Totaal mannen en vrouwen;2027;62.0
2413;Heerhugowaard;Totaal;Totaal mannen en vrouwen;2028;62.3
2414;Heerhugowaard;Totaal;Totaal mannen en vrouwen;2029;62.7
2415;Heerhugowaard;Totaal;Totaal mannen en vrouwen;2030;63.1
2416;Heerhugowaard;Totaal;Totaal mannen en vrouwen;2031;63.5
2417;Heerhugowaard;Totaal;Totaal mannen en vrouwen;2032;63.8
2418;Heerhugowaard;Totaal;Totaal mannen en vrouwen;2033;64.2
2419;Heerhugowaard;Totaal;Totaal mannen en vrouwen;2034;64.5
2420;Heerhugowaard;Totaal;Totaal mannen en vrouwen;2035;64.8
2421;Heerhugowaard;Totaal;Totaal mannen en vrouwen;2036;65.1
2422;Heerhugowaard;Totaal;Totaal mannen en vrouwen;2037;65.4
2423;Heerhugowaard;Totaal;Totaal mannen en vrouwen;2038;65.7
2424;Heerhugowaard;Totaal;Totaal mannen en vrouwen;2039;66.0
2425;Heerhugowaard;Totaal;Totaal mannen en vrouwen;2040;66.2
2426;Heerhugowaard;Totaal;Totaal mannen en vrouwen;2041;66.4
2427;Heerhugowaard;Totaal;Totaal mannen en vrouwen;2042;66.7
2428;Heerhugowaard;Totaal;Totaal mannen en vrouwen;2043;66.9
2429;Heerhugowaard;Totaal;Totaal mannen en vrouwen;2044;67.2
2430;Heerhugowaard;Totaal;Totaal mannen en vrouwen;2045;67.4
2431;Heerhugowaard;Totaal;Totaal mannen en vrouwen;2046;67.6
2432;Heerhugowaard;Totaal;Totaal mannen en vrouwen;2047;67.8
2433;Heerhugowaard;Totaal;Totaal mannen en vrouwen;2048;68.1
2434;Heerhugowaard;Totaal;Totaal mannen en vrouwen;2049;68.3
2435;Heerhugowaard;Totaal;Totaal mannen en vrouwen;2050;68.5
2436;Heerlen;Totaal;Totaal mannen en vrouwen;2023;86.5
2437;Heerlen;Totaal;Totaal mannen en vrouwen;2024;86.2
2438;Heerlen;Totaal;Totaal mannen en vrouwen;2025;86.1
2439;Heerlen;Totaal;Totaal mannen en vrouwen;2026;85.9
2440;Heerlen;Totaal;Totaal mannen en vrouwen;2027;85.7
2441;Heerlen;Totaal;Totaal mannen en vrouwen;2028;85.6
2442;Heerlen;Totaal;Totaal mannen en vrouwen;2029;85.4
2443;Heerlen;Totaal;Totaal mannen en vrouwen;2030;85.3
2444;Heerlen;Totaal;Totaal mannen en vrouwen;2031;85.2
2445;Heerlen;Totaal;Totaal mannen en vrouwen;2032;85.1
2446;Heerlen;Totaal;Totaal mannen en vrouwen;2033;85.0
2447;Heerlen;Totaal;Totaal mannen en vrouwen;2034;84.9
2448;Heerlen;Totaal;Totaal mannen en vrouwen;2035;84.7
2449;Heerlen;Totaal;Totaal mannen en vrouwen;2036;84.6
2450;Heerlen;Totaal;Totaal mannen en vrouwen;2037;84.5
2451;Heerlen;Totaal;Totaal mannen en vrouwen;2038;84.4
2452;Heerlen;Totaal;Totaal mannen en vrouwen;2039;84.2
2453;Heerlen;Totaal;Totaal mannen en vrouwen;2040;84.0
2454;Heerlen;Totaal;Totaal mannen en vrouwen;2041;83.9
2455;Heerlen;Totaal;Totaal mannen en vrouwen;2042;83.7
2456;Heerlen;Totaal;Totaal mannen en vrouwen;2043;83.6
2457;Heerlen;Totaal;Totaal mannen en vrouwen;2044;83.4
2458;Heerlen;Totaal;Totaal mannen en vrouwen;2045;83.2
2459;Heerlen;Totaal;Totaal mannen en vrouwen;2046;83.1
2460;Heerlen;Totaal;Totaal mannen en vrouwen;2047;82.9
2461;Heerlen;Totaal;Totaal mannen en vrouwen;2048;82.7
2462;Heerlen;Totaal;Totaal mannen en vrouwen;2049;82.5
2463;Heerlen;Totaal;Totaal mannen en vrouwen;2050;82.4
2464;Den Helder;Totaal;Totaal mannen en vrouwen;2023;56.2
2465;Den Helder;Totaal;Totaal mannen en vrouwen;2024;56.0
2466;Den Helder;Totaal;Totaal mannen en vrouwen;2025;55.7
2467;Den Helder;Totaal;Totaal mannen en vrouwen;2026;55.3
2468;Den Helder;Totaal;Totaal mannen en vrouwen;2027;55.0
2469;Den Helder;Totaal;Totaal mannen en vrouwen;2028;54.7
2470;Den Helder;Totaal;Totaal mannen en vrouwen;2029;54.5
2471;Den Helder;Totaal;Totaal mannen en vrouwen;2030;54.3
2472;Den Helder;Totaal;Totaal mannen en vrouwen;2031;53.9
2473;Den Helder;Totaal;Totaal mannen en vrouwen;2032;53.7
2474;Den Helder;Totaal;Totaal mannen en vrouwen;2033;53.5
2475;Den Helder;Totaal;Totaal mannen en vrouwen;2034;53.2
2476;Den Helder;Totaal;Totaal mannen en vrouwen;2035;53.0
2477;Den Helder;Totaal;Totaal mannen en vrouwen;2036;52.8
2478;Den Helder;Totaal;Totaal mannen en vrouwen;2037;52.5
2479;Den Helder;Totaal;Totaal mannen en vrouwen;2038;52.3
2480;Den Helder;Totaal;Totaal mannen en vrouwen;2039;52.1
2481;Den Helder;Totaal;Totaal mannen en vrouwen;2040;51.9
2482;Den Helder;Totaal;Totaal mannen en vrouwen;2041;51.8
2483;Den Helder;Totaal;Totaal mannen en vrouwen;2042;51.5
2484;Den Helder;Totaal;Totaal mannen en vrouwen;2043;51.3
2485;Den Helder;Totaal;Totaal mannen en vrouwen;2044;51.1
2486;Den Helder;Totaal;Totaal mannen en vrouwen;2045;50.9
2487;Den Helder;Totaal;Totaal mannen en vrouwen;2046;50.6
2488;Den Helder;Totaal;Totaal mannen en vrouwen;2047;50.4
2489;Den Helder;Totaal;Totaal mannen en vrouwen;2048;50.2
2490;Den Helder;Totaal;Totaal mannen en vrouwen;2049;49.8
2491;Den Helder;Totaal;Totaal mannen en vrouwen;2050;49.6
2492;Helmond;Totaal;Totaal mannen en vrouwen;2023;95.0
2493;Helmond;Totaal;Totaal mannen en vrouwen;2024;96.3
2494;Helmond;Totaal;Totaal mannen en vrouwen;2025;97.5
2495;Helmond;Totaal;Totaal mannen en vrouwen;2026;98.8
2496;Helmond;Totaal;Totaal mannen en vrouwen;2027;100.1
2497;Helmond;Totaal;Totaal mannen en vrouwen;2028;101.3
2498;Helmond;Totaal;Totaal mannen en vrouwen;2029;102.5
2499;Helmond;Totaal;Totaal mannen en vrouwen;2030;103.7
2500;Helmond;Totaal;Totaal mannen en vrouwen;2031;105.0
2501;Helmond;Totaal;Totaal mannen en vrouwen;2032;106.2
2502;Helmond;Totaal;Totaal mannen en vrouwen;2033;107.4
2503;Helmond;Totaal;Totaal mannen en vrouwen;2034;108.6
2504;Helmond;Totaal;Totaal mannen en vrouwen;2035;109.8
2505;Helmond;Totaal;Totaal mannen en vrouwen;2036;110.9
2506;Helmond;Totaal;Totaal mannen en vrouwen;2037;112.1
2507;Helmond;Totaal;Totaal mannen en vrouwen;2038;113.3
2508;Helmond;Totaal;Totaal mannen en vrouwen;2039;114.4
2509;Helmond;Totaal;Totaal mannen en vrouwen;2040;115.6
2510;Helmond;Totaal;Totaal mannen en vrouwen;2041;116.7
2511;Helmond;Totaal;Totaal mannen en vrouwen;2042;117.6
2512;Helmond;Totaal;Totaal mannen en vrouwen;2043;118.6
2513;Helmond;Totaal;Totaal mannen en vrouwen;2044;119.6
2514;Helmond;Totaal;Totaal mannen en vrouwen;2045;120.6
2515;Helmond;Totaal;Totaal mannen en vrouwen;2046;121.5
2516;Helmond;Totaal;Totaal mannen en vrouwen;2047;122.4
2517;Helmond;Totaal;Totaal mannen en vrouwen;2048;123.3
2518;Helmond;Totaal;Totaal mannen en vrouwen;2049;124.2
2519;Helmond;Totaal;Totaal mannen en vrouwen;2050;125.0
2520;Hengelo (O.);Totaal;Totaal mannen en vrouwen;2023;81.5
2521;Hengelo (O.);Totaal;Totaal mannen en vrouwen;2024;81.6
2522;Hengelo (O.);Totaal;Totaal mannen en vrouwen;2025;81.6
2523;Hengelo (O.);Totaal;Totaal mannen en vrouwen;2026;81.6
2524;Hengelo (O.);Totaal;Totaal mannen en vrouwen;2027;81.6
2525;Hengelo (O.);Totaal;Totaal mannen en vrouwen;2028;81.7
2526;Hengelo (O.);Totaal;Totaal mannen en vrouwen;2029;81.8
2527;Hengelo (O.);Totaal;Totaal mannen en vrouwen;2030;82.0
2528;Hengelo (O.);Totaal;Totaal mannen en vrouwen;2031;82.0
2529;Hengelo (O.);Totaal;Totaal mannen en vrouwen;2032;82.1
2530;Hengelo (O.);Totaal;Totaal mannen en vrouwen;2033;82.1
2531;Hengelo (O.);Totaal;Totaal mannen en vrouwen;2034;82.2
2532;Hengelo (O.);Totaal;Totaal mannen en vrouwen;2035;82.2
2533;Hengelo (O.);Totaal;Totaal mannen en vrouwen;2036;82.3
2534;Hengelo (O.);Totaal;Totaal mannen en vrouwen;2037;82.3
2535;Hengelo (O.);Totaal;Totaal mannen en vrouwen;2038;82.4
2536;Hengelo (O.);Totaal;Totaal mannen en vrouwen;2039;82.4
2537;Hengelo (O.);Totaal;Totaal mannen en vrouwen;2040;82.4
2538;Hengelo (O.);Totaal;Totaal mannen en vrouwen;2041;82.4
2539;Hengelo (O.);Totaal;Totaal mannen en vrouwen;2042;82.4
2540;Hengelo (O.);Totaal;Totaal mannen en vrouwen;2043;82.4
2541;Hengelo (O.);Totaal;Totaal mannen en vrouwen;2044;82.4
2542;Hengelo (O.);Totaal;Totaal mannen en vrouwen;2045;82.4
2543;Hengelo (O.);Totaal;Totaal mannen en vrouwen;2046;82.3
2544;Hengelo (O.);Totaal;Totaal mannen en vrouwen;2047;82.2
2545;Hengelo (O.);Totaal;Totaal mannen en vrouwen;2048;82.2
2546;Hengelo (O.);Totaal;Totaal mannen en vrouwen;2049;82.1
2547;Hengelo (O.);Totaal;Totaal mannen en vrouwen;2050;82.1
2548;'s-Hertogenbosch;Totaal;Totaal mannen en vrouwen;2023;157.1
2549;'s-Hertogenbosch;Totaal;Totaal mannen en vrouwen;2024;158.1
2550;'s-Hertogenbosch;Totaal;Totaal mannen en vrouwen;2025;159.0
2551;'s-Hertogenbosch;Totaal;Totaal mannen en vrouwen;2026;160.2
2552;'s-Hertogenbosch;Totaal;Totaal mannen en vrouwen;2027;161.4
2553;'s-Hertogenbosch;Totaal;Totaal mannen en vrouwen;2028;162.5
2554;'s-Hertogenbosch;Totaal;Totaal mannen en vrouwen;2029;163.7
2555;'s-Hertogenbosch;Totaal;Totaal mannen en vrouwen;2030;164.9
2556;'s-Hertogenbosch;Totaal;Totaal mannen en vrouwen;2031;166.1
2557;'s-Hertogenbosch;Totaal;Totaal mannen en vrouwen;2032;167.2
2558;'s-Hertogenbosch;Totaal;Totaal mannen en vrouwen;2033;168.2
2559;'s-Hertogenbosch;Totaal;Totaal mannen en vrouwen;2034;169.2
2560;'s-Hertogenbosch;Totaal;Totaal mannen en vrouwen;2035;170.2
2561;'s-Hertogenbosch;Totaal;Totaal mannen en vrouwen;2036;171.1
2562;'s-Hertogenbosch;Totaal;Totaal mannen en vrouwen;2037;171.9
2563;'s-Hertogenbosch;Totaal;Totaal mannen en vrouwen;2038;172.8
2564;'s-Hertogenbosch;Totaal;Totaal mannen en vrouwen;2039;173.5
2565;'s-Hertogenbosch;Totaal;Totaal mannen en vrouwen;2040;174.3
2566;'s-Hertogenbosch;Totaal;Totaal mannen en vrouwen;2041;175.0
2567;'s-Hertogenbosch;Totaal;Totaal mannen en vrouwen;2042;175.5
2568;'s-Hertogenbosch;Totaal;Totaal mannen en vrouwen;2043;176.2
2569;'s-Hertogenbosch;Totaal;Totaal mannen en vrouwen;2044;176.7
2570;'s-Hertogenbosch;Totaal;Totaal mannen en vrouwen;2045;177.3
2571;'s-Hertogenbosch;Totaal;Totaal mannen en vrouwen;2046;177.8
2572;'s-Hertogenbosch;Totaal;Totaal mannen en vrouwen;2047;178.3
2573;'s-Hertogenbosch;Totaal;Totaal mannen en vrouwen;2048;178.8
2574;'s-Hertogenbosch;Totaal;Totaal mannen en vrouwen;2049;179.2
2575;'s-Hertogenbosch;Totaal;Totaal mannen en vrouwen;2050;179.7
2576;Hilversum;Totaal;Totaal mannen en vrouwen;2023;94.2
2577;Hilversum;Totaal;Totaal mannen en vrouwen;2024;95.6
2578;Hilversum;Totaal;Totaal mannen en vrouwen;2025;96.6
2579;Hilversum;Totaal;Totaal mannen en vrouwen;2026;97.4
2580;Hilversum;Totaal;Totaal mannen en vrouwen;2027;98.3
2581;Hilversum;Totaal;Totaal mannen en vrouwen;2028;99.1
2582;Hilversum;Totaal;Totaal mannen en vrouwen;2029;100.0
2583;Hilversum;Totaal;Totaal mannen en vrouwen;2030;100.9
2584;Hilversum;Totaal;Totaal mannen en vrouwen;2031;101.8
2585;Hilversum;Totaal;Totaal mannen en vrouwen;2032;102.8
2586;Hilversum;Totaal;Totaal mannen en vrouwen;2033;103.6
2587;Hilversum;Totaal;Totaal mannen en vrouwen;2034;104.5
2588;Hilversum;Totaal;Totaal mannen en vrouwen;2035;105.2
2589;Hilversum;Totaal;Totaal mannen en vrouwen;2036;106.0
2590;Hilversum;Totaal;Totaal mannen en vrouwen;2037;106.8
2591;Hilversum;Totaal;Totaal mannen en vrouwen;2038;107.5
2592;Hilversum;Totaal;Totaal mannen en vrouwen;2039;108.2
2593;Hilversum;Totaal;Totaal mannen en vrouwen;2040;108.9
2594;Hilversum;Totaal;Totaal mannen en vrouwen;2041;109.6
2595;Hilversum;Totaal;Totaal mannen en vrouwen;2042;110.2
2596;Hilversum;Totaal;Totaal mannen en vrouwen;2043;110.9
2597;Hilversum;Totaal;Totaal mannen en vrouwen;2044;111.5
2598;Hilversum;Totaal;Totaal mannen en vrouwen;2045;112.1
2599;Hilversum;Totaal;Totaal mannen en vrouwen;2046;112.6
2600;Hilversum;Totaal;Totaal mannen en vrouwen;2047;113.1
2601;Hilversum;Totaal;Totaal mannen en vrouwen;2048;113.6
2602;Hilversum;Totaal;Totaal mannen en vrouwen;2049;114.0
2603;Hilversum;Totaal;Totaal mannen en vrouwen;2050;114.3
2604;Hoeksche Waard;Totaal;Totaal mannen en vrouwen;2023;88.5
2605;Hoeksche Waard;Totaal;Totaal mannen en vrouwen;2024;88.7
2606;Hoeksche Waard;Totaal;Totaal mannen en vrouwen;2025;88.8
2607;Hoeksche Waard;Totaal;Totaal mannen en vrouwen;2026;88.8
2608;Hoeksche Waard;Totaal;Totaal mannen en vrouwen;2027;88.7
2609;Hoeksche Waard;Totaal;Totaal mannen en vrouwen;2028;88.7
2610;Hoeksche Waard;Totaal;Totaal mannen en vrouwen;2029;88.6
2611;Hoeksche Waard;Totaal;Totaal mannen en vrouwen;2030;88.6
2612;Hoeksche Waard;Totaal;Totaal mannen en vrouwen;2031;88.6
2613;Hoeksche Waard;Totaal;Totaal mannen en vrouwen;2032;88.7
2614;Hoeksche Waard;Totaal;Totaal mannen en vrouwen;2033;88.6
2615;Hoeksche Waard;Totaal;Totaal mannen en vrouwen;2034;88.6
2616;Hoeksche Waard;Totaal;Totaal mannen en vrouwen;2035;88.6
2617;Hoeksche Waard;Totaal;Totaal mannen en vrouwen;2036;88.6
2618;Hoeksche Waard;Totaal;Totaal mannen en vrouwen;2037;88.5
2619;Hoeksche Waard;Totaal;Totaal mannen en vrouwen;2038;88.4
2620;Hoeksche Waard;Totaal;Totaal mannen en vrouwen;2039;88.4
2621;Hoeksche Waard;Totaal;Totaal mannen en vrouwen;2040;88.4
2622;Hoeksche Waard;Totaal;Totaal mannen en vrouwen;2041;88.4
2623;Hoeksche Waard;Totaal;Totaal mannen en vrouwen;2042;88.3
