ID;Geslacht;Startjaar;Vooropleiding;Peilmoment;StudierichtingDiploma;OnderwijspositiePeilmoment;TotaalStudentenStartjaar_1;TotaalGediplomeerden_2;AssociateDegree_3;Bachelor_4;TotaalGediplomeerden_5;AssociateDegree_6;Bachelor_7;NietGediplomeerden_8;NietGediplomeerdenRelatief_9
9800;Totaal geslacht;2008;Vwo;3 jaar na startjaar;0914 Medische diagnostiek en medische...;Totaal studenten uit hbo op peilmoment ;;16;0;16;1;0;1;;
9801;Totaal geslacht;2008;Vwo;3 jaar na startjaar;0915 Therapie en revalidatie;Totaal onderwijspositie;;16;0;16;0;0;0;;
9802;Totaal geslacht;2008;Vwo;3 jaar na startjaar;0915 Therapie en revalidatie;Totaal studenten in hbo op peilmoment ;;0;0;0;0;0;0;;
9803;Totaal geslacht;2008;Vwo;3 jaar na startjaar;0915 Therapie en revalidatie;Totaal studenten uit hbo op peilmoment ;;16;0;16;1;0;1;;
9804;Totaal geslacht;2008;Vwo;3 jaar na startjaar;0916 Farmacie;Totaal onderwijspositie;;0;0;0;0;0;0;;
9805;Totaal geslacht;2008;Vwo;3 jaar na startjaar;0916 Farmacie;Totaal studenten in hbo op peilmoment ;;0;0;0;0;0;0;;
9806;Totaal geslacht;2008;Vwo;3 jaar na startjaar;0916 Farmacie;Totaal studenten uit hbo op peilmoment ;;0;0;0;0;0;0;;
9807;Totaal geslacht;2008;Vwo;3 jaar na startjaar;0917 Traditionele en alternatieve gen...;Totaal onderwijspositie;;1;0;1;0;0;0;;
9808;Totaal geslacht;2008;Vwo;3 jaar na startjaar;0917 Traditionele en alternatieve gen...;Totaal studenten in hbo op peilmoment ;;0;0;0;0;0;0;;
9809;Totaal geslacht;2008;Vwo;3 jaar na startjaar;0917 Traditionele en alternatieve gen...;Totaal studenten uit hbo op peilmoment ;;1;0;1;0;0;0;;
9810;Totaal geslacht;2008;Vwo;3 jaar na startjaar;0919 Gezondheidszorg overig;Totaal onderwijspositie;;0;0;0;0;0;0;;
9811;Totaal geslacht;2008;Vwo;3 jaar na startjaar;0919 Gezondheidszorg overig;Totaal studenten in hbo op peilmoment ;;0;0;0;0;0;0;;
9812;Totaal geslacht;2008;Vwo;3 jaar na startjaar;0919 Gezondheidszorg overig;Totaal studenten uit hbo op peilmoment ;;0;0;0;0;0;0;;
9813;Totaal geslacht;2008;Vwo;3 jaar na startjaar;092 Welzijn;Totaal onderwijspositie;;16;0;16;0;0;0;;
9814;Totaal geslacht;2008;Vwo;3 jaar na startjaar;092 Welzijn;Totaal studenten in hbo op peilmoment ;;3;0;3;0;0;0;;
9815;Totaal geslacht;2008;Vwo;3 jaar na startjaar;092 Welzijn;Totaal studenten uit hbo op peilmoment ;;13;0;13;1;0;1;;
9816;Totaal geslacht;2008;Vwo;3 jaar na startjaar;0920 Welzijn z.n.d.;Totaal onderwijspositie;;0;0;0;0;0;0;;
9817;Totaal geslacht;2008;Vwo;3 jaar na startjaar;0920 Welzijn z.n.d.;Totaal studenten in hbo op peilmoment ;;0;0;0;0;0;0;;
9818;Totaal geslacht;2008;Vwo;3 jaar na startjaar;0920 Welzijn z.n.d.;Totaal studenten uit hbo op peilmoment ;;0;0;0;0;0;0;;
9819;Totaal geslacht;2008;Vwo;3 jaar na startjaar;0921 Gehandicaptenzorg voor volwas...;Totaal onderwijspositie;;12;0;12;0;0;0;;
9820;Totaal geslacht;2008;Vwo;3 jaar na startjaar;0921 Gehandicaptenzorg voor volwas...;Totaal studenten in hbo op peilmoment ;;2;0;2;0;0;0;;
9821;Totaal geslacht;2008;Vwo;3 jaar na startjaar;0921 Gehandicaptenzorg voor volwas...;Totaal studenten uit hbo op peilmoment ;;10;0;10;0;0;0;;
9822;Totaal geslacht;2008;Vwo;3 jaar na startjaar;0922 Jeugdpedagogisch werk, kinderver...;Totaal onderwijspositie;;0;0;0;0;0;0;;
9823;Totaal geslacht;2008;Vwo;3 jaar na startjaar;0922 Jeugdpedagogisch werk, kinderver...;Totaal studenten in hbo op peilmoment ;;0;0;0;0;0;0;;
9824;Totaal geslacht;2008;Vwo;3 jaar na startjaar;0922 Jeugdpedagogisch werk, kinderver...;Totaal studenten uit hbo op peilmoment ;;0;0;0;0;0;0;;
9825;Totaal geslacht;2008;Vwo;3 jaar na startjaar;0923 Maatschappelijk werk, beroepskeu...;Totaal onderwijspositie;;4;0;4;0;0;0;;
9826;Totaal geslacht;2008;Vwo;3 jaar na startjaar;0923 Maatschappelijk werk, beroepskeu...;Totaal studenten in hbo op peilmoment ;;1;0;1;0;0;0;;
9827;Totaal geslacht;2008;Vwo;3 jaar na startjaar;0923 Maatschappelijk werk, beroepskeu...;Totaal studenten uit hbo op peilmoment ;;3;0;3;0;0;0;;
9828;Totaal geslacht;2008;Vwo;3 jaar na startjaar;10 Dienstverlening;Totaal onderwijspositie;;87;7;80;1;0;1;;
9829;Totaal geslacht;2008;Vwo;3 jaar na startjaar;10 Dienstverlening;Totaal studenten in hbo op peilmoment ;;6;4;2;0;0;0;;
9830;Totaal geslacht;2008;Vwo;3 jaar na startjaar;10 Dienstverlening;Totaal studenten uit hbo op peilmoment ;;81;3;78;3;0;3;;
9831;Totaal geslacht;2008;Vwo;3 jaar na startjaar;100 Dienstverlening z.n.d.;Totaal onderwijspositie;;0;0;0;0;0;0;;
9832;Totaal geslacht;2008;Vwo;3 jaar na startjaar;100 Dienstverlening z.n.d.;Totaal studenten in hbo op peilmoment ;;0;0;0;0;0;0;;
9833;Totaal geslacht;2008;Vwo;3 jaar na startjaar;100 Dienstverlening z.n.d.;Totaal studenten uit hbo op peilmoment ;;0;0;0;0;0;0;;
9834;Totaal geslacht;2008;Vwo;3 jaar na startjaar;1000 Dienstverlening z.n.d.;Totaal onderwijspositie;;0;0;0;0;0;0;;
9835;Totaal geslacht;2008;Vwo;3 jaar na startjaar;1000 Dienstverlening z.n.d.;Totaal studenten in hbo op peilmoment ;;0;0;0;0;0;0;;
9836;Totaal geslacht;2008;Vwo;3 jaar na startjaar;1000 Dienstverlening z.n.d.;Totaal studenten uit hbo op peilmoment ;;0;0;0;0;0;0;;
9837;Totaal geslacht;2008;Vwo;3 jaar na startjaar;101 Persoonlijke dienstverlening;Totaal onderwijspositie;;71;7;64;1;0;1;;
9838;Totaal geslacht;2008;Vwo;3 jaar na startjaar;101 Persoonlijke dienstverlening;Totaal studenten in hbo op peilmoment ;;6;4;2;0;0;0;;
9839;Totaal geslacht;2008;Vwo;3 jaar na startjaar;101 Persoonlijke dienstverlening;Totaal studenten uit hbo op peilmoment ;;65;3;62;3;0;3;;
9840;Totaal geslacht;2008;Vwo;3 jaar na startjaar;1010 Persoonlijke dienstverlening z.n.d.;Totaal onderwijspositie;;0;0;0;0;0;0;;
9841;Totaal geslacht;2008;Vwo;3 jaar na startjaar;1010 Persoonlijke dienstverlening z.n.d.;Totaal studenten in hbo op peilmoment ;;0;0;0;0;0;0;;
9842;Totaal geslacht;2008;Vwo;3 jaar na startjaar;1010 Persoonlijke dienstverlening z.n.d.;Totaal studenten uit hbo op peilmoment ;;0;0;0;0;0;0;;
9843;Totaal geslacht;2008;Vwo;3 jaar na startjaar;1011 Huishoudkunde, facilitaire diens…;Totaal onderwijspositie;;21;1;20;0;0;0;;
9844;Totaal geslacht;2008;Vwo;3 jaar na startjaar;1011 Huishoudkunde, facilitaire diens…;Totaal studenten in hbo op peilmoment ;;2;1;1;0;0;0;;
9845;Totaal geslacht;2008;Vwo;3 jaar na startjaar;1011 Huishoudkunde, facilitaire diens…;Totaal studenten uit hbo op peilmoment ;;19;0;19;1;0;1;;
9846;Totaal geslacht;2008;Vwo;3 jaar na startjaar;1012 Schoonheids- en haarverzorging;Totaal onderwijspositie;;0;0;0;0;0;0;;
9847;Totaal geslacht;2008;Vwo;3 jaar na startjaar;1012 Schoonheids- en haarverzorging;Totaal studenten in hbo op peilmoment ;;0;0;0;0;0;0;;
9848;Totaal geslacht;2008;Vwo;3 jaar na startjaar;1012 Schoonheids- en haarverzorging;Totaal studenten uit hbo op peilmoment ;;0;0;0;0;0;0;;
9849;Totaal geslacht;2008;Vwo;3 jaar na startjaar;1013 Horeca;Totaal onderwijspositie;;11;2;9;0;0;0;;
9850;Totaal geslacht;2008;Vwo;3 jaar na startjaar;1013 Horeca;Totaal studenten in hbo op peilmoment ;;1;0;1;0;0;0;;
9851;Totaal geslacht;2008;Vwo;3 jaar na startjaar;1013 Horeca;Totaal studenten uit hbo op peilmoment ;;10;2;8;0;0;0;;
9852;Totaal geslacht;2008;Vwo;3 jaar na startjaar;1014 Sport;Totaal onderwijspositie;;1;0;1;0;0;0;;
9853;Totaal geslacht;2008;Vwo;3 jaar na startjaar;1014 Sport;Totaal studenten in hbo op peilmoment ;;0;0;0;0;0;0;;
9854;Totaal geslacht;2008;Vwo;3 jaar na startjaar;1014 Sport;Totaal studenten uit hbo op peilmoment ;;1;0;1;0;0;0;;
9855;Totaal geslacht;2008;Vwo;3 jaar na startjaar;1015 Toerisme en vrijetijdsbesteding;Totaal onderwijspositie;;38;4;34;0;0;0;;
9856;Totaal geslacht;2008;Vwo;3 jaar na startjaar;1015 Toerisme en vrijetijdsbesteding;Totaal studenten in hbo op peilmoment ;;3;3;0;0;0;0;;
9857;Totaal geslacht;2008;Vwo;3 jaar na startjaar;1015 Toerisme en vrijetijdsbesteding;Totaal studenten uit hbo op peilmoment ;;35;1;34;1;0;1;;
9858;Totaal geslacht;2008;Vwo;3 jaar na startjaar;102 Hygiëne en arbeidsomstandigheden;Totaal onderwijspositie;;0;0;0;0;0;0;;
9859;Totaal geslacht;2008;Vwo;3 jaar na startjaar;102 Hygiëne en arbeidsomstandigheden;Totaal studenten in hbo op peilmoment ;;0;0;0;0;0;0;;
9860;Totaal geslacht;2008;Vwo;3 jaar na startjaar;102 Hygiëne en arbeidsomstandigheden;Totaal studenten uit hbo op peilmoment ;;0;0;0;0;0;0;;
9861;Totaal geslacht;2008;Vwo;3 jaar na startjaar;1020 Hygiëne en arbeidsomstand… z.n.d.;Totaal onderwijspositie;;0;0;0;0;0;0;;
9862;Totaal geslacht;2008;Vwo;3 jaar na startjaar;1020 Hygiëne en arbeidsomstand… z.n.d.;Totaal studenten in hbo op peilmoment ;;0;0;0;0;0;0;;
9863;Totaal geslacht;2008;Vwo;3 jaar na startjaar;1020 Hygiëne en arbeidsomstand… z.n.d.;Totaal studenten uit hbo op peilmoment ;;0;0;0;0;0;0;;
9864;Totaal geslacht;2008;Vwo;3 jaar na startjaar;1021 Openbare reiniging, waterbeh...;Totaal onderwijspositie;;0;0;0;0;0;0;;
9865;Totaal geslacht;2008;Vwo;3 jaar na startjaar;1021 Openbare reiniging, waterbeh...;Totaal studenten in hbo op peilmoment ;;0;0;0;0;0;0;;
9866;Totaal geslacht;2008;Vwo;3 jaar na startjaar;1021 Openbare reiniging, waterbeh...;Totaal studenten uit hbo op peilmoment ;;0;0;0;0;0;0;;
9867;Totaal geslacht;2008;Vwo;3 jaar na startjaar;1022 Veiligheid op het werk en ergonomie;Totaal onderwijspositie;;0;0;0;0;0;0;;
9868;Totaal geslacht;2008;Vwo;3 jaar na startjaar;1022 Veiligheid op het werk en ergonomie;Totaal studenten in hbo op peilmoment ;;0;0;0;0;0;0;;
9869;Totaal geslacht;2008;Vwo;3 jaar na startjaar;1022 Veiligheid op het werk en ergonomie;Totaal studenten uit hbo op peilmoment ;;0;0;0;0;0;0;;
9870;Totaal geslacht;2008;Vwo;3 jaar na startjaar;103 Openbare veiligheid;Totaal onderwijspositie;;1;0;1;0;0;0;;
9871;Totaal geslacht;2008;Vwo;3 jaar na startjaar;103 Openbare veiligheid;Totaal studenten in hbo op peilmoment ;;0;0;0;0;0;0;;
9872;Totaal geslacht;2008;Vwo;3 jaar na startjaar;103 Openbare veiligheid;Totaal studenten uit hbo op peilmoment ;;1;0;1;0;0;0;;
9873;Totaal geslacht;2008;Vwo;3 jaar na startjaar;1030 Openbare veiligheid z.n.d.;Totaal onderwijspositie;;0;0;0;0;0;0;;
9874;Totaal geslacht;2008;Vwo;3 jaar na startjaar;1030 Openbare veiligheid z.n.d.;Totaal studenten in hbo op peilmoment ;;0;0;0;0;0;0;;
9875;Totaal geslacht;2008;Vwo;3 jaar na startjaar;1030 Openbare veiligheid z.n.d.;Totaal studenten uit hbo op peilmoment ;;0;0;0;0;0;0;;
9876;Totaal geslacht;2008;Vwo;3 jaar na startjaar;1031 Krijgsmacht;Totaal onderwijspositie;;0;0;0;0;0;0;;
9877;Totaal geslacht;2008;Vwo;3 jaar na startjaar;1031 Krijgsmacht;Totaal studenten in hbo op peilmoment ;;0;0;0;0;0;0;;
9878;Totaal geslacht;2008;Vwo;3 jaar na startjaar;1031 Krijgsmacht;Totaal studenten uit hbo op peilmoment ;;0;0;0;0;0;0;;
9879;Totaal geslacht;2008;Vwo;3 jaar na startjaar;1032 Openbare orde en veiligheid;Totaal onderwijspositie;;1;0;1;0;0;0;;
9880;Totaal geslacht;2008;Vwo;3 jaar na startjaar;1032 Openbare orde en veiligheid;Totaal studenten in hbo op peilmoment ;;0;0;0;0;0;0;;
9881;Totaal geslacht;2008;Vwo;3 jaar na startjaar;1032 Openbare orde en veiligheid;Totaal studenten uit hbo op peilmoment ;;1;0;1;0;0;0;;
9882;Totaal geslacht;2008;Vwo;3 jaar na startjaar;104 Transport en logistiek;Totaal onderwijspositie;;15;0;15;0;0;0;;
9883;Totaal geslacht;2008;Vwo;3 jaar na startjaar;104 Transport en logistiek;Totaal studenten in hbo op peilmoment ;;0;0;0;0;0;0;;
9884;Totaal geslacht;2008;Vwo;3 jaar na startjaar;104 Transport en logistiek;Totaal studenten uit hbo op peilmoment ;;15;0;15;1;0;1;;
9885;Totaal geslacht;2008;Vwo;3 jaar na startjaar;1041 Transport en logistiek;Totaal onderwijspositie;;15;0;15;0;0;0;;
9886;Totaal geslacht;2008;Vwo;3 jaar na startjaar;1041 Transport en logistiek;Totaal studenten in hbo op peilmoment ;;0;0;0;0;0;0;;
9887;Totaal geslacht;2008;Vwo;3 jaar na startjaar;1041 Transport en logistiek;Totaal studenten uit hbo op peilmoment ;;15;0;15;1;0;1;;
9888;Totaal geslacht;2008;Vwo;3 jaar na startjaar;Onderwijsrichting onbekend;Totaal onderwijspositie;;0;0;0;0;0;0;;
9889;Totaal geslacht;2008;Vwo;3 jaar na startjaar;Onderwijsrichting onbekend;Totaal studenten in hbo op peilmoment ;;0;0;0;0;0;0;;
9890;Totaal geslacht;2008;Vwo;3 jaar na startjaar;Onderwijsrichting onbekend;Totaal studenten uit hbo op peilmoment ;;0;0;0;0;0;0;;
9891;Totaal geslacht;2008;Vwo;4 jaar na startjaar;Totaal;Totaal onderwijspositie;9033.0;4176;27;4149;46;0;46;4857.0;54.0
9892;Totaal geslacht;2008;Vwo;4 jaar na startjaar;Totaal;Totaal studenten in hbo op peilmoment ;3211.0;155;7;148;5;0;5;3056.0;95.0
9893;Totaal geslacht;2008;Vwo;4 jaar na startjaar;Totaal;Totaal studenten uit hbo op peilmoment ;5822.0;4021;20;4001;69;0;69;1801.0;31.0
9894;Totaal geslacht;2008;Vwo;4 jaar na startjaar;01 Onderwijs;Totaal onderwijspositie;;539;0;539;6;0;6;;
9895;Totaal geslacht;2008;Vwo;4 jaar na startjaar;01 Onderwijs;Totaal studenten in hbo op peilmoment ;;49;0;49;2;0;2;;
9896;Totaal geslacht;2008;Vwo;4 jaar na startjaar;01 Onderwijs;Totaal studenten uit hbo op peilmoment ;;490;0;490;8;0;8;;
9897;Totaal geslacht;2008;Vwo;4 jaar na startjaar;011 Onderwijskunde, lerarenopleiding...;Totaal onderwijspositie;;539;0;539;6;0;6;;
9898;Totaal geslacht;2008;Vwo;4 jaar na startjaar;011 Onderwijskunde, lerarenopleiding...;Totaal studenten in hbo op peilmoment ;;49;0;49;2;0;2;;
9899;Totaal geslacht;2008;Vwo;4 jaar na startjaar;011 Onderwijskunde, lerarenopleiding...;Totaal studenten uit hbo op peilmoment ;;490;0;490;8;0;8;;
9900;Totaal geslacht;2008;Vwo;4 jaar na startjaar;0110 Onderwijskunde, lerarenopl. z.n.d.;Totaal onderwijspositie;;0;0;0;0;0;0;;
9901;Totaal geslacht;2008;Vwo;4 jaar na startjaar;0110 Onderwijskunde, lerarenopl. z.n.d.;Totaal studenten in hbo op peilmoment ;;0;0;0;0;0;0;;
9902;Totaal geslacht;2008;Vwo;4 jaar na startjaar;0110 Onderwijskunde, lerarenopl. z.n.d.;Totaal studenten uit hbo op peilmoment ;;0;0;0;0;0;0;;
9903;Totaal geslacht;2008;Vwo;4 jaar na startjaar;0111 Onderwijskunde;Totaal onderwijspositie;;106;0;106;1;0;1;;
9904;Totaal geslacht;2008;Vwo;4 jaar na startjaar;0111 Onderwijskunde;Totaal studenten in hbo op peilmoment ;;7;0;7;0;0;0;;
9905;Totaal geslacht;2008;Vwo;4 jaar na startjaar;0111 Onderwijskunde;Totaal studenten uit hbo op peilmoment ;;99;0;99;2;0;2;;
9906;Totaal geslacht;2008;Vwo;4 jaar na startjaar;0112 Opleiding kleuterleidsters;Totaal onderwijspositie;;0;0;0;0;0;0;;
9907;Totaal geslacht;2008;Vwo;4 jaar na startjaar;0112 Opleiding kleuterleidsters;Totaal studenten in hbo op peilmoment ;;0;0;0;0;0;0;;
9908;Totaal geslacht;2008;Vwo;4 jaar na startjaar;0112 Opleiding kleuterleidsters;Totaal studenten uit hbo op peilmoment ;;0;0;0;0;0;0;;
9909;Totaal geslacht;2008;Vwo;4 jaar na startjaar;0113 Lerarenopleiding basisonderwijs,...;Totaal onderwijspositie;;233;0;233;3;0;3;;
9910;Totaal geslacht;2008;Vwo;4 jaar na startjaar;0113 Lerarenopleiding basisonderwijs,...;Totaal studenten in hbo op peilmoment ;;18;0;18;1;0;1;;
9911;Totaal geslacht;2008;Vwo;4 jaar na startjaar;0113 Lerarenopleiding basisonderwijs,...;Totaal studenten uit hbo op peilmoment ;;215;0;215;4;0;4;;
9912;Totaal geslacht;2008;Vwo;4 jaar na startjaar;0114 Lerarenopleiding algemene en ber...;Totaal onderwijspositie;;200;0;200;2;0;2;;
9913;Totaal geslacht;2008;Vwo;4 jaar na startjaar;0114 Lerarenopleiding algemene en ber...;Totaal studenten in hbo op peilmoment ;;24;0;24;1;0;1;;
9914;Totaal geslacht;2008;Vwo;4 jaar na startjaar;0114 Lerarenopleiding algemene en ber...;Totaal studenten uit hbo op peilmoment ;;176;0;176;3;0;3;;
9915;Totaal geslacht;2008;Vwo;4 jaar na startjaar;02 Vormgeving, kunst, talen en gesch...;Totaal onderwijspositie;;424;0;424;5;0;5;;
9916;Totaal geslacht;2008;Vwo;4 jaar na startjaar;02 Vormgeving, kunst, talen en gesch...;Totaal studenten in hbo op peilmoment ;;46;0;46;1;0;1;;
9917;Totaal geslacht;2008;Vwo;4 jaar na startjaar;02 Vormgeving, kunst, talen en gesch...;Totaal studenten uit hbo op peilmoment ;;378;0;378;6;0;6;;
9918;Totaal geslacht;2008;Vwo;4 jaar na startjaar;020 Vormgeving, kunst, talen… z.n.d.;Totaal onderwijspositie;;0;0;0;0;0;0;;
9919;Totaal geslacht;2008;Vwo;4 jaar na startjaar;020 Vormgeving, kunst, talen… z.n.d.;Totaal studenten in hbo op peilmoment ;;0;0;0;0;0;0;;
9920;Totaal geslacht;2008;Vwo;4 jaar na startjaar;020 Vormgeving, kunst, talen… z.n.d.;Totaal studenten uit hbo op peilmoment ;;0;0;0;0;0;0;;
9921;Totaal geslacht;2008;Vwo;4 jaar na startjaar;0200 Vormgeving, kunst, talen… z.n.d.;Totaal onderwijspositie;;0;0;0;0;0;0;;
9922;Totaal geslacht;2008;Vwo;4 jaar na startjaar;0200 Vormgeving, kunst, talen… z.n.d.;Totaal studenten in hbo op peilmoment ;;0;0;0;0;0;0;;
9923;Totaal geslacht;2008;Vwo;4 jaar na startjaar;0200 Vormgeving, kunst, talen… z.n.d.;Totaal studenten uit hbo op peilmoment ;;0;0;0;0;0;0;;
9924;Totaal geslacht;2008;Vwo;4 jaar na startjaar;021 Kunst;Totaal onderwijspositie;;405;0;405;4;0;4;;
9925;Totaal geslacht;2008;Vwo;4 jaar na startjaar;021 Kunst;Totaal studenten in hbo op peilmoment ;;41;0;41;1;0;1;;
9926;Totaal geslacht;2008;Vwo;4 jaar na startjaar;021 Kunst;Totaal studenten uit hbo op peilmoment ;;364;0;364;6;0;6;;
9927;Totaal geslacht;2008;Vwo;4 jaar na startjaar;0210 Kunst z.n.d.;Totaal onderwijspositie;;0;0;0;0;0;0;;
9928;Totaal geslacht;2008;Vwo;4 jaar na startjaar;0210 Kunst z.n.d.;Totaal studenten in hbo op peilmoment ;;0;0;0;0;0;0;;
9929;Totaal geslacht;2008;Vwo;4 jaar na startjaar;0210 Kunst z.n.d.;Totaal studenten uit hbo op peilmoment ;;0;0;0;0;0;0;;
9930;Totaal geslacht;2008;Vwo;4 jaar na startjaar;0211 Audiovisuele techniek en mediapr...;Totaal onderwijspositie;;99;0;99;1;0;1;;
9931;Totaal geslacht;2008;Vwo;4 jaar na startjaar;0211 Audiovisuele techniek en mediapr...;Totaal studenten in hbo op peilmoment ;;0;0;0;0;0;0;;
9932;Totaal geslacht;2008;Vwo;4 jaar na startjaar;0211 Audiovisuele techniek en mediapr...;Totaal studenten uit hbo op peilmoment ;;99;0;99;2;0;2;;
9933;Totaal geslacht;2008;Vwo;4 jaar na startjaar;0212 Mode-, interieur- en industriële...;Totaal onderwijspositie;;0;0;0;0;0;0;;
9934;Totaal geslacht;2008;Vwo;4 jaar na startjaar;0212 Mode-, interieur- en industriële...;Totaal studenten in hbo op peilmoment ;;0;0;0;0;0;0;;
9935;Totaal geslacht;2008;Vwo;4 jaar na startjaar;0212 Mode-, interieur- en industriële...;Totaal studenten uit hbo op peilmoment ;;0;0;0;0;0;0;;
9936;Totaal geslacht;2008;Vwo;4 jaar na startjaar;0213 Beeldende kunst, kunstgeschiedenis;Totaal onderwijspositie;;156;0;156;2;0;2;;
9937;Totaal geslacht;2008;Vwo;4 jaar na startjaar;0213 Beeldende kunst, kunstgeschiedenis;Totaal studenten in hbo op peilmoment ;;12;0;12;0;0;0;;
9938;Totaal geslacht;2008;Vwo;4 jaar na startjaar;0213 Beeldende kunst, kunstgeschiedenis;Totaal studenten uit hbo op peilmoment ;;144;0;144;2;0;2;;
9939;Totaal geslacht;2008;Vwo;4 jaar na startjaar;0214 Kunstnijverheid;Totaal onderwijspositie;;0;0;0;0;0;0;;
9940;Totaal geslacht;2008;Vwo;4 jaar na startjaar;0214 Kunstnijverheid;Totaal studenten in hbo op peilmoment ;;0;0;0;0;0;0;;
9941;Totaal geslacht;2008;Vwo;4 jaar na startjaar;0214 Kunstnijverheid;Totaal studenten uit hbo op peilmoment ;;0;0;0;0;0;0;;
9942;Totaal geslacht;2008;Vwo;4 jaar na startjaar;0215 Muziek en theater;Totaal onderwijspositie;;150;0;150;2;0;2;;
9943;Totaal geslacht;2008;Vwo;4 jaar na startjaar;0215 Muziek en theater;Totaal studenten in hbo op peilmoment ;;29;0;29;1;0;1;;
9944;Totaal geslacht;2008;Vwo;4 jaar na startjaar;0215 Muziek en theater;Totaal studenten uit hbo op peilmoment ;;121;0;121;2;0;2;;
9945;Totaal geslacht;2008;Vwo;4 jaar na startjaar;022 Geesteswetenschappen;Totaal onderwijspositie;;10;0;10;0;0;0;;
9946;Totaal geslacht;2008;Vwo;4 jaar na startjaar;022 Geesteswetenschappen;Totaal studenten in hbo op peilmoment ;;4;0;4;0;0;0;;
9947;Totaal geslacht;2008;Vwo;4 jaar na startjaar;022 Geesteswetenschappen;Totaal studenten uit hbo op peilmoment ;;6;0;6;0;0;0;;
9948;Totaal geslacht;2008;Vwo;4 jaar na startjaar;0220 Geesteswetenschappen z.n.d.;Totaal onderwijspositie;;0;0;0;0;0;0;;
9949;Totaal geslacht;2008;Vwo;4 jaar na startjaar;0220 Geesteswetenschappen z.n.d.;Totaal studenten in hbo op peilmoment ;;0;0;0;0;0;0;;
9950;Totaal geslacht;2008;Vwo;4 jaar na startjaar;0220 Geesteswetenschappen z.n.d.;Totaal studenten uit hbo op peilmoment ;;0;0;0;0;0;0;;
9951;Totaal geslacht;2008;Vwo;4 jaar na startjaar;0221 Theologie, levensbeschouwing;Totaal onderwijspositie;;6;0;6;0;0;0;;
9952;Totaal geslacht;2008;Vwo;4 jaar na startjaar;0221 Theologie, levensbeschouwing;Totaal studenten in hbo op peilmoment ;;3;0;3;0;0;0;;
9953;Totaal geslacht;2008;Vwo;4 jaar na startjaar;0221 Theologie, levensbeschouwing;Totaal studenten uit hbo op peilmoment ;;3;0;3;0;0;0;;
9954;Totaal geslacht;2008;Vwo;4 jaar na startjaar;0222 Geschiedenis, archeologie;Totaal onderwijspositie;;4;0;4;0;0;0;;
9955;Totaal geslacht;2008;Vwo;4 jaar na startjaar;0222 Geschiedenis, archeologie;Totaal studenten in hbo op peilmoment ;;1;0;1;0;0;0;;
9956;Totaal geslacht;2008;Vwo;4 jaar na startjaar;0222 Geschiedenis, archeologie;Totaal studenten uit hbo op peilmoment ;;3;0;3;0;0;0;;
9957;Totaal geslacht;2008;Vwo;4 jaar na startjaar;0223 Filosofie en ethiek;Totaal onderwijspositie;;0;0;0;0;0;0;;
9958;Totaal geslacht;2008;Vwo;4 jaar na startjaar;0223 Filosofie en ethiek;Totaal studenten in hbo op peilmoment ;;0;0;0;0;0;0;;
9959;Totaal geslacht;2008;Vwo;4 jaar na startjaar;0223 Filosofie en ethiek;Totaal studenten uit hbo op peilmoment ;;0;0;0;0;0;0;;
9960;Totaal geslacht;2008;Vwo;4 jaar na startjaar;023 Talen;Totaal onderwijspositie;;9;0;9;0;0;0;;
9961;Totaal geslacht;2008;Vwo;4 jaar na startjaar;023 Talen;Totaal studenten in hbo op peilmoment ;;1;0;1;0;0;0;;
9962;Totaal geslacht;2008;Vwo;4 jaar na startjaar;023 Talen;Totaal studenten uit hbo op peilmoment ;;8;0;8;0;0;0;;
9963;Totaal geslacht;2008;Vwo;4 jaar na startjaar;0230 Talen z.n.d.;Totaal onderwijspositie;;0;0;0;0;0;0;;
9964;Totaal geslacht;2008;Vwo;4 jaar na startjaar;0230 Talen z.n.d.;Totaal studenten in hbo op peilmoment ;;0;0;0;0;0;0;;
9965;Totaal geslacht;2008;Vwo;4 jaar na startjaar;0230 Talen z.n.d.;Totaal studenten uit hbo op peilmoment ;;0;0;0;0;0;0;;
9966;Totaal geslacht;2008;Vwo;4 jaar na startjaar;0231 Vreemde talen;Totaal onderwijspositie;;9;0;9;0;0;0;;
9967;Totaal geslacht;2008;Vwo;4 jaar na startjaar;0231 Vreemde talen;Totaal studenten in hbo op peilmoment ;;1;0;1;0;0;0;;
9968;Totaal geslacht;2008;Vwo;4 jaar na startjaar;0231 Vreemde talen;Totaal studenten uit hbo op peilmoment ;;8;0;8;0;0;0;;
9969;Totaal geslacht;2008;Vwo;4 jaar na startjaar;0232 Moedertaal, literatuur-, taalwe...;Totaal onderwijspositie;;0;0;0;0;0;0;;
9970;Totaal geslacht;2008;Vwo;4 jaar na startjaar;0232 Moedertaal, literatuur-, taalwe...;Totaal studenten in hbo op peilmoment ;;0;0;0;0;0;0;;
9971;Totaal geslacht;2008;Vwo;4 jaar na startjaar;0232 Moedertaal, literatuur-, taalwe...;Totaal studenten uit hbo op peilmoment ;;0;0;0;0;0;0;;
9972;Totaal geslacht;2008;Vwo;4 jaar na startjaar;03 Journalistiek, gedrag en maatschappij;Totaal onderwijspositie;;259;5;254;3;0;3;;
