ID;Regions;Periods;AllCountries_1;Netherlands_2;TotalForeignCountries_3;EuropeExcludingTheNetherlands_4;Germany_5;Belgium_6;UnitedKingdom_7;France_8;Switzerland_9;Italy_10;Spain_11;Denmark_12;Sweden_13;OtherCountriesEuroZone_14;OtherEuropeanCountries_15;America_16;Asia_17;AustraliaAndOceania_18;Africa_19;AllCountries_20;Netherlands_21;TotalForeignCountries_22;EuropeExcludingTheNetherlands_23;Germany_24;Belgium_25;UnitedKingdom_26;France_27;Switzerland_28;Italy_29;Spain_30;Denmark_31;Sweden_32;OtherCountriesEuroZone_33;OtherEuropeanCountries_34;America_35;Asia_36;AustraliaAndOceania_37;Africa_38
3031;Noord-Holland (PV);2010 2nd Quarter;2554.6;951.8;1602.7;1184.5;279.2;69.9;284.2;117.3;33.5;80.3;85.6;23.2;19.0;75.1;117.2;256.0;114.0;29.1;19.2;5558.6;2260.6;3298.0;2551.6;829.9;131.9;521.9;232.4;66.5;162.9;169.2;43.8;34.1;141.7;217.2;462.5;193.7;56.1;34.0
3032;Noord-Holland (PV);2010 July;984.9;365.6;619.3;452.2;131.2;22.5;93.3;41.5;12.9;27.1;39.4;10.7;7.8;26.9;39.0;103.8;40.3;15.5;7.5;2592.2;1102.6;1489.6;1181.7;504.5;47.3;185.6;89.0;30.6;61.3;85.2;24.4;15.7;56.6;81.6;192.9;70.3;30.9;13.7
3033;Noord-Holland (PV);2010 August;1040.5;388.0;652.6;498.8;136.1;28.4;98.6;43.2;10.2;53.2;52.6;5.6;5.2;24.9;40.8;92.6;40.1;14.5;6.5;2880.2;1262.0;1618.2;1334.9;561.8;56.0;199.0;94.1;21.8;125.1;120.0;11.2;9.5;52.3;84.1;171.8;69.3;28.1;14.1
3034;Noord-Holland (PV);2010 September;847.4;306.2;541.2;368.8;85.3;19.7;99.4;26.7;9.2;23.3;28.9;8.6;6.5;22.0;39.1;108.7;42.4;13.9;7.4;1865.4;765.8;1099.6;800.6;275.8;36.2;173.4;47.1;18.1;47.2;61.2;15.8;10.7;41.2;73.9;184.8;74.7;26.4;13.1
3035;Noord-Holland (PV);2010 3rd Quarter;2872.8;1059.8;1813.0;1319.7;352.6;70.6;291.2;111.3;32.3;103.7;120.9;24.9;19.5;73.7;118.9;305.1;122.8;44.0;21.4;7337.8;3130.4;4207.4;3317.2;1342.1;139.5;558.1;230.2;70.5;233.7;266.4;51.4;36.0;150.1;239.5;549.6;214.2;85.4;40.9
3036;Noord-Holland (PV);2010 October;829.7;290.5;539.2;380.6;87.8;20.1;95.2;33.6;11.9;22.5;28.2;7.3;7.7;24.5;41.7;98.9;41.1;11.8;6.9;1700.8;613.7;1087.1;816.9;280.5;33.7;168.2;61.3;24.5;45.6;56.1;14.4;13.1;45.7;73.9;167.6;67.7;22.1;12.9
3037;Noord-Holland (PV);2010 November;687.8;247.4;440.4;313.6;45.4;23.5;88.0;31.4;7.0;22.3;24.9;6.0;5.3;20.9;38.9;76.4;36.3;8.0;6.2;1267.2;470.4;796.9;582.3;92.9;44.4;153.1;58.4;11.7;44.8;46.9;9.7;9.0;38.4;73.0;128.0;61.7;14.2;10.8
3038;Noord-Holland (PV);2010 December;606.1;232.9;373.2;268.0;35.0;17.1;76.9;28.9;7.5;29.7;21.2;3.6;3.3;17.6;27.3;59.0;29.6;11.4;5.2;1101.1;431.9;669.2;492.5;72.1;27.0;127.2;53.8;13.7;64.4;41.9;5.2;5.1;30.6;51.6;97.0;51.6;18.9;9.2
3039;Noord-Holland (PV);2010 4th Quarter;2123.7;770.8;1352.9;962.2;168.3;60.7;260.1;93.9;26.3;74.5;74.3;16.8;16.3;63.0;107.8;234.2;106.9;31.3;18.3;4069.2;1516.0;2553.2;1891.6;445.5;105.1;448.4;173.6;49.9;154.7;144.8;29.3;27.1;114.7;198.4;392.5;181.0;55.2;32.9
3040;Noord-Holland (PV);2010;9285.3;3422.7;5862.5;4273.9;927.7;259.4;1064.5;402.4;110.2;324.9;342.4;78.0;65.8;274.3;424.3;969.4;429.2;119.3;70.7;20196.9;8133.6;12063.3;9293.2;2921.6;472.1;1932.2;780.7;217.5;685.7;699.9;146.6;114.1;521.4;801.4;1692.1;724.3;225.6;128.2
3041;Noord-Holland (PV);2011 January;521.3;193.8;327.5;237.3;38.2;17.8;60.7;24.1;6.0;24.0;17.1;3.2;3.1;15.2;28.0;56.5;22.6;6.2;4.9;952.7;353.5;599.2;451.6;88.9;28.7;105.8;41.1;10.9;52.0;32.2;5.6;5.0;28.2;53.1;88.4;39.0;12.0;8.2
3042;Noord-Holland (PV);2011 February;555.6;204.1;351.5;261.3;33.6;20.1;81.5;29.5;6.5;17.9;18.3;4.0;3.6;18.8;27.6;57.6;24.6;3.9;4.0;996.3;385.3;611.0;464.5;65.0;31.8;140.2;52.4;11.3;32.6;33.6;7.1;6.2;34.6;49.7;91.0;41.8;7.0;6.8
3043;Noord-Holland (PV);2011 March;680.5;243.0;437.6;316.4;56.3;21.0;85.3;28.8;7.2;22.8;23.2;5.5;4.8;23.9;37.6;77.1;33.8;5.0;5.3;1267.6;466.3;801.3;601.7;131.8;36.6;148.3;52.0;12.7;45.7;43.4;10.1;8.1;44.0;69.2;124.6;56.8;9.2;9.1
3044;Noord-Holland (PV);2011 1st Quarter;1757.4;640.8;1116.6;815.1;128.0;58.8;227.5;82.5;19.7;64.7;58.6;12.7;11.5;57.9;93.2;191.1;81.0;15.1;14.2;3216.5;1205.1;2011.4;1517.7;285.6;97.1;394.3;145.5;34.9;130.3;109.2;22.8;19.2;106.8;172.0;303.9;137.5;28.1;24.1
3045;Noord-Holland (PV);2011 April;884.6;280.0;604.7;447.6;110.1;26.3;97.6;45.2;15.2;26.0;29.4;9.1;10.0;31.3;47.4;99.0;42.4;8.2;7.6;1946.8;638.3;1308.5;1041.6;368.5;57.0;182.6;92.4;30.9;53.0;62.6;19.2;19.7;65.3;90.5;165.7;73.2;15.6;12.4
3046;Noord-Holland (PV);2011 May;881.6;331.8;549.7;377.1;82.3;22.7;82.9;37.3;11.4;24.3;23.8;8.0;8.0;25.6;50.7;107.5;44.3;13.1;7.6;1834.1;769.2;1065.0;765.5;213.0;42.6;146.1;70.6;22.3;47.6;46.1;15.9;14.1;49.0;98.4;183.1;78.1;25.9;12.4
3047;Noord-Holland (PV);2011 June;948.5;338.7;609.7;408.9;115.7;23.8;87.9;35.4;12.5;24.2;28.7;6.2;7.0;27.4;40.2;122.0;49.8;19.4;9.6;2138.4;892.1;1246.3;909.1;368.5;44.4;153.2;63.9;25.9;47.5;54.4;11.2;12.3;52.9;75.0;201.3;83.4;35.4;17.2
3048;Noord-Holland (PV);2011 2nd Quarter;2714.7;950.5;1764.2;1233.6;308.1;72.8;268.4;117.9;39.1;74.5;81.9;23.3;25.0;84.3;138.3;328.5;136.5;40.7;24.8;5919.3;2299.6;3619.7;2716.2;950.0;144.0;481.8;226.8;79.2;148.1;163.0;46.3;46.1;167.1;263.9;550.0;234.7;76.9;42.0
3049;Noord-Holland (PV);2011 July;967.4;320.9;646.5;442.6;116.7;25.0;94.5;40.4;14.0;27.6;36.1;9.2;8.5;26.8;43.8;121.7;53.7;18.4;10.1;2557.5;1061.4;1496.1;1123.7;451.4;52.8;177.1;84.7;33.1;62.7;78.1;21.0;16.6;55.4;90.7;220.3;95.8;36.3;20.1
3050;Noord-Holland (PV);2011 August;972.0;324.2;647.9;476.8;133.3;22.4;86.8;45.3;11.3;53.7;47.0;5.6;5.2;27.5;38.9;100.5;46.2;18.0;6.3;2675.4;1073.9;1601.5;1288.3;556.0;45.5;166.7;96.8;25.4;128.7;110.7;11.4;11.2;57.2;78.8;179.6;84.4;36.4;12.8
3051;Noord-Holland (PV);2011 September;854.8;294.7;560.1;369.6;95.8;18.0;89.8;29.4;10.4;21.6;26.7;5.8;7.1;23.8;41.4;114.0;50.3;16.0;10.1;1829.1;690.4;1138.7;810.6;304.0;30.0;157.9;51.6;20.2;43.9;54.8;11.3;12.1;45.3;79.3;186.5;91.4;32.6;17.6
3052;Noord-Holland (PV);2011 3rd Quarter;2794.2;939.8;1854.4;1289.1;345.8;65.3;271.1;115.0;35.7;102.8;109.7;20.6;20.8;78.1;124.1;336.2;150.2;52.5;26.5;7062.0;2825.7;4236.3;3222.6;1311.4;128.4;501.7;233.0;78.7;235.4;243.6;43.7;40.0;157.9;248.8;586.4;271.6;105.3;50.5
3053;Noord-Holland (PV);2011 October;832.9;294.4;538.4;376.5;91.7;21.4;85.6;36.0;13.7;24.6;26.3;6.4;6.8;24.2;39.9;103.2;40.9;11.7;6.0;1663.1;605.4;1057.7;778.3;256.7;34.6;151.3;63.0;26.7;50.7;52.9;12.4;11.4;45.8;72.7;171.8;73.7;22.5;11.4
3054;Noord-Holland (PV);2011 November;694.4;236.6;457.8;327.6;51.9;23.9;86.6;33.7;9.0;26.0;22.4;5.6;6.2;21.3;41.2;79.4;38.4;6.1;6.2;1281.2;440.4;840.7;618.4;113.2;45.0;147.8;59.5;16.4;55.0;43.3;9.4;10.5;40.2;77.9;131.6;67.0;12.5;11.2
3055;Zuid-Holland (PV);1998 January;135.5;78.5;57.0;47.0;12.5;5.3;13.0;3.5;;1.8;;;;;8.6;6.5;2.8;;;292.0;161.1;130.9;102.0;35.1;12.7;23.7;6.4;;3.3;;;;;16.2;17.4;8.4;;
3056;Zuid-Holland (PV);1998 February;151.8;88.8;62.9;51.7;13.8;6.7;15.3;3.5;;1.4;1.1;;;;8.8;6.6;3.4;;;325.3;188.2;137.1;112.2;30.3;17.1;32.9;6.1;;2.5;2.5;;;;18.5;13.7;7.9;;
3057;Zuid-Holland (PV);1998 March;188.4;99.6;88.9;72.2;19.1;7.6;19.4;5.7;;2.4;1.6;;;;14.4;9.0;6.1;;;365.4;186.1;179.4;145.8;42.8;16.1;38.9;10.3;;4.7;3.1;;;;26.8;18.7;11.1;;
3058;Zuid-Holland (PV);1998 1st Quarter;475.7;266.9;208.8;171.0;45.4;19.7;47.7;12.6;2.1;5.6;3.7;2.3;;;31.8;22.1;12.2;1.2;2.3;982.7;535.4;447.4;360.0;108.2;45.9;95.5;22.8;3.8;10.6;7.9;3.9;;;61.5;49.9;27.4;3.0;7.2
3059;Zuid-Holland (PV);1998 April;268.5;98.7;169.8;126.7;60.5;13.1;29.0;14.3;2.4;2.8;2.0;1.7;;;;1.1;18.8;12.3;11.0;652.8;208.2;444.6;395.6;200.6;32.6;74.3;28.5;4.7;4.9;4.5;3.8;;;;25.7;18.3;1.7;3.3
3060;Zuid-Holland (PV);1998 May;306.5;132.9;173.6;123.0;56.4;9.0;30.8;13.6;2.6;4.2;3.1;1.5;;;1.8;;21.0;15.0;13.7;721.9;319.5;402.3;344.9;163.3;18.6;71.0;23.7;5.0;7.3;6.7;3.5;;;45.8;;22.2;3.3;2.7
3061;Zuid-Holland (PV);1998 June;278.2;134.6;143.6;100.2;53.5;5.9;23.1;7.9;1.6;2.8;2.4;1.6;;;1.3;1.2;16.3;16.2;9.7;691.7;319.4;372.3;312.9;181.9;12.9;49.9;15.3;3.3;5.2;4.8;4.1;;;35.4;32.8;20.5;2.7;3.5
3062;Zuid-Holland (PV);1998 2nd Quarter;853.3;366.3;487.0;401.9;170.3;28.0;82.9;35.8;6.6;9.8;7.6;4.8;;;56.1;43.5;34.4;4.0;3.2;2066.4;847.2;1219.2;1053.3;545.9;64.1;195.2;67.6;13.0;17.4;16.1;11.4;;;122.6;87.6;61.1;7.8;9.4
3063;Zuid-Holland (PV);1998 July;265.9;121.1;144.8;119.8;50.9;9.0;22.9;7.8;2.5;4.0;3.5;3.0;;;16.2;13.6;7.7;1.9;1.8;830.8;370.4;460.4;401.7;226.7;26.4;60.8;16.2;7.1;8.2;6.8;10.7;;;38.9;32.1;17.6;4.2;4.7
3064;Zuid-Holland (PV);1998 August;330.7;150.7;180.0;154.5;66.9;8.8;28.2;9.4;1.7;13.1;5.5;1.5;;;19.5;11.3;10.9;1.3;2.0;1169.3;555.8;613.6;549.7;317.3;24.6;94.5;20.2;5.5;26.5;11.0;4.3;;;45.6;29.0;27.2;3.1;4.6
3065;Zuid-Holland (PV);1998 September;255.2;132.3;123.0;99.0;32.8;7.1;26.6;6.4;1.4;2.7;3.0;1.3;;;17.7;11.0;8.6;1.1;3.2;640.4;308.8;331.5;270.5;129.8;14.8;59.1;11.4;2.9;6.2;5.6;3.2;;;37.5;26.2;25.1;2.5;7.2
3066;Zuid-Holland (PV);1998 3rd Quarter;851.8;404.1;447.7;373.3;150.6;24.9;77.6;23.6;5.6;19.8;12.0;5.8;;;53.4;35.9;27.1;4.3;7.0;2640.5;1235.0;1405.5;1222.0;673.8;65.9;214.4;47.9;15.5;41.0;23.4;18.2;;;122.0;87.3;69.9;9.8;16.5
3067;Zuid-Holland (PV);1998 October;241.2;127.9;113.3;92.8;36.6;6.3;23.6;5.3;1.3;2.2;1.7;1.1;;;14.6;10.3;7.1;;2.2;597.1;292.0;305.1;258.2;138.8;13.3;53.1;10.4;2.9;4.2;3.3;2.4;;;29.8;21.7;17.3;;5.7
3068;Zuid-Holland (PV);1998 November;199.4;115.6;83.7;66.2;14.9;8.1;18.8;5.0;1.0;2.5;1.4;1.2;;;13.3;8.9;6.0;;1.8;420.2;231.3;188.9;147.9;35.2;20.9;38.9;9.5;2.1;5.4;3.3;3.1;;;29.5;19.1;14.8;;5.2
3069;Zuid-Holland (PV);1998 December;157.9;98.5;59.4;48.1;12.3;5.1;13.9;3.9;;1.8;;;;;8.6;6.0;3.7;;;361.6;229.1;132.4;108.5;32.2;10.2;27.5;8.0;;4.0;;;;;20.4;12.2;8.0;;
3070;Zuid-Holland (PV);1998 4th Quarter;598.4;342.0;256.4;207.1;63.9;19.5;56.4;14.1;3.3;6.4;4.0;3.0;;;36.5;25.3;16.8;2.4;4.8;1378.9;752.5;626.4;514.5;206.2;44.4;119.5;27.8;7.1;13.6;8.4;7.8;;;79.7;53.0;40.2;5.1;13.6
3071;Zuid-Holland (PV);1998;2779.2;1379.2;1399.9;1153.3;430.2;92.1;264.6;86.2;17.6;41.7;27.3;15.9;;;177.8;126.8;90.6;11.9;17.4;7068.5;3370.0;3698.5;3149.8;1534.0;220.3;624.6;166.0;39.4;82.6;55.8;41.3;;;385.9;277.8;198.5;25.6;46.7
3072;Zuid-Holland (PV);1999 January;162.4;90.9;71.5;57.9;16.5;4.8;16.5;5.3;;2.0;1.3;;;;10.3;9.0;3.5;;;378.4;200.5;177.9;144.9;52.0;11.7;36.3;12.6;;3.6;2.9;;;;22.8;22.2;8.1;;
3073;Zuid-Holland (PV);1999 February;180.9;107.2;73.8;58.6;15.2;6.9;17.3;4.7;;1.6;1.5;;;;9.9;9.1;4.4;;1.2;427.7;251.2;176.5;140.8;38.0;15.1;41.2;12.7;;3.1;3.2;;;;24.7;19.7;10.9;;4.0
3074;Zuid-Holland (PV);1999 March;204.2;111.6;92.6;73.8;19.7;6.2;22.9;5.7;1.2;1.8;1.6;1.1;;;13.7;11.5;5.5;;1.1;454.1;233.6;220.5;174.9;52.2;10.9;57.9;11.3;2.1;4.1;3.6;1.9;;;30.8;26.4;14.0;;3.9
3075;Zuid-Holland (PV);1999 1st Quarter;547.6;309.7;237.9;190.4;51.5;17.9;56.7;15.7;2.7;5.4;4.4;2.4;;;33.8;29.6;13.3;1.7;2.9;1260.2;685.4;574.9;460.6;142.2;37.8;135.5;36.6;5.5;10.8;9.7;4.3;;;78.2;68.3;33.0;3.5;9.5
3076;Zuid-Holland (PV);1999 April;295.6;113.3;182.3;134.6;62.9;8.7;38.4;13.8;3.1;3.0;2.0;1.7;;;;;21.4;15.5;10.1;709.5;241.1;468.4;411.7;193.2;21.5;99.0;25.9;8.3;6.3;4.3;4.1;;;;;19.1;1.8;2.4
3077;Zuid-Holland (PV);1999 May;324.5;152.9;171.6;121.9;61.5;8.9;31.2;11.2;2.1;2.6;2.0;1.3;;;1.1;1.2;19.8;17.3;11.4;819.6;391.6;428.0;362.9;186.9;18.7;70.7;20.9;4.2;6.8;4.8;3.1;;;46.8;38.1;22.4;1.8;2.9
3078;Zuid-Holland (PV);1999 June;270.6;131.4;139.2;96.7;46.7;6.5;28.4;6.8;1.7;2.5;1.7;1.4;;;;;19.0;15.1;7.4;688.0;305.8;382.2;326.7;161.9;14.7;71.4;12.3;3.9;5.9;4.1;3.7;;;;;15.9;1.9;3.3
3079;Zuid-Holland (PV);1999 2nd Quarter;890.6;397.5;493.1;410.4;171.1;24.2;98.0;31.8;6.8;8.1;5.7;4.5;;;60.1;47.9;28.9;2.9;2.9;2217.1;938.5;1278.6;1101.3;542.0;54.9;241.0;59.1;16.4;18.9;13.3;11.0;;;144.6;105.9;57.4;5.5;8.5
3080;Zuid-Holland (PV);1999 July;314.9;134.5;180.3;154.8;77.3;8.5;26.8;7.5;3.0;4.1;2.8;3.1;;;21.9;14.6;8.8;1.1;1.0;1067.8;439.6;628.3;566.8;364.9;21.2;77.4;15.6;7.1;8.6;6.7;10.3;;;55.0;36.5;19.7;2.4;2.8
3081;Zuid-Holland (PV);1999 August;340.2;156.7;183.5;159.8;71.3;8.8;31.8;8.4;3.2;10.3;5.3;1.0;;;19.7;12.4;7.9;;2.5;1186.9;585.4;601.5;544.2;294.2;23.0;116.5;17.8;8.1;22.4;12.0;2.3;;;47.8;28.8;19.3;;7.3
3082;Zuid-Holland (PV);1999 September;270.4;135.2;135.1;111.8;43.2;7.0;28.1;6.0;1.8;2.9;2.5;1.3;;;19.1;12.3;7.9;1.1;2.0;683.2;321.3;361.9;311.2;157.8;14.9;61.8;10.8;4.0;6.2;6.5;3.2;;;46.0;25.0;16.9;2.5;6.3
3083;Zuid-Holland (PV);1999 3rd Quarter;925.4;426.4;498.9;426.5;191.8;24.3;86.7;21.9;8.0;17.3;10.5;5.4;;;60.6;39.3;24.6;3.0;5.5;2937.9;1346.3;1591.6;1422.2;816.9;59.2;255.8;44.2;19.2;37.2;25.1;15.8;;;148.8;90.3;55.9;6.8;16.3
3084;Zuid-Holland (PV);1999 October;255.5;133.0;122.5;101.5;38.4;5.8;26.3;6.1;1.7;2.8;1.9;1.0;;;17.6;11.8;6.3;1.2;1.7;616.8;290.5;326.3;279.8;138.3;10.3;64.2;11.2;3.9;7.9;3.4;2.2;;;38.3;25.8;13.2;2.2;5.4
3085;Zuid-Holland (PV);1999 November;218.7;120.6;98.0;80.5;18.4;10.0;24.4;5.8;1.2;2.5;1.6;1.0;;;15.5;9.6;5.4;;1.5;467.0;246.0;221.0;181.7;46.0;25.7;52.2;10.4;2.2;5.9;3.2;2.1;;;34.1;21.6;12.1;;4.0
3086;Zuid-Holland (PV);1999 December;169.1;108.3;60.8;49.1;11.0;5.1;14.4;4.1;;1.9;1.2;;;;9.9;5.7;4.4;;;361.0;227.1;134.0;107.3;22.7;10.1;32.9;7.9;;4.7;2.6;;;;23.3;11.9;9.7;;
3087;Zuid-Holland (PV);1999 4th Quarter;643.2;361.9;281.4;231.2;67.7;21.0;65.1;16.0;3.8;7.2;4.8;2.7;;;43.0;27.1;16.1;2.7;4.2;1444.8;763.5;681.3;568.8;207.0;46.1;149.3;29.5;7.8;18.6;9.2;5.6;;;95.6;59.2;34.9;5.5;12.9
3088;Zuid-Holland (PV);1999;3006.8;1495.5;1511.3;1258.5;482.1;87.3;306.5;85.4;21.3;37.9;25.4;15.0;;;197.6;143.9;83.0;10.3;15.6;7860.1;3733.7;4126.3;3552.8;1708.1;198.0;781.6;169.4;48.9;85.6;57.3;36.7;;;467.3;323.7;181.3;21.3;47.3
3089;Zuid-Holland (PV);2000 January;173.0;94.4;78.6;65.4;18.3;6.5;22.1;5.2;;1.7;1.9;;;;8.0;8.0;3.5;;;395.9;212.4;183.5;150.0;58.3;13.3;40.8;10.1;;4.0;2.9;;;;16.8;21.2;7.9;;
3090;Zuid-Holland (PV);2000 February;171.5;98.0;73.5;60.6;13.2;6.2;20.3;4.9;;1.7;1.4;;;;11.1;6.4;5.1;;1.0;368.2;200.2;168.0;134.8;31.6;11.3;47.7;11.9;;3.3;2.6;;;;22.9;15.3;14.9;;2.1
3091;Zuid-Holland (PV);2000 March;230.5;134.5;96.0;78.5;22.1;6.5;23.7;6.9;1.6;2.5;1.5;1.0;;;12.7;8.9;6.6;;1.4;502.5;279.3;223.3;182.9;59.0;14.3;52.5;14.4;3.0;5.4;2.7;1.9;;;29.7;20.2;14.5;;4.2
3092;Zuid-Holland (PV);2000 1st Quarter;575.0;326.9;248.1;204.5;53.7;19.3;66.0;17.0;3.4;5.9;4.8;2.7;;;31.7;23.3;15.3;1.8;3.2;1266.7;691.9;574.8;467.7;148.9;38.9;141.0;36.3;7.0;12.7;8.2;5.1;;;69.4;56.7;37.4;4.0;9.0
3093;Zuid-Holland (PV);2000 April;305.7;119.0;186.7;158.9;62.0;8.7;41.3;15.7;2.6;3.5;2.8;1.9;;;20.5;14.5;11.3;;1.1;757.8;272.0;485.8;424.1;201.1;22.6;102.7;32.7;5.6;6.8;5.6;4.5;;;42.6;35.7;21.5;;2.6
3094;Zuid-Holland (PV);2000 May;313.5;156.4;157.1;129.7;44.3;7.8;35.4;10.7;2.0;2.7;3.2;1.5;;;22.1;14.1;10.5;1.4;1.4;785.2;377.3;407.9;336.0;134.9;15.2;87.5;26.4;4.8;6.7;7.2;3.5;;;49.9;38.6;24.4;4.4;4.4
3095;Zuid-Holland (PV);2000 June;311.1;152.4;158.7;137.1;57.3;7.6;29.0;7.7;2.0;2.9;3.5;4.9;;;22.1;10.4;8.7;1.2;1.3;804.1;378.6;425.5;376.1;189.3;13.4;71.8;15.6;5.9;5.5;6.7;11.0;;;56.8;25.6;17.5;2.5;3.8
3096;Zuid-Holland (PV);2000 2nd Quarter;930.2;427.8;502.4;425.6;163.6;24.0;105.8;34.0;6.6;9.2;9.5;8.3;;;64.7;39.1;30.6;3.4;3.8;2347.1;1027.9;1319.2;1136.3;525.3;51.2;262.0;74.6;16.4;19.0;19.4;19.0;;;149.4;100.0;63.4;8.8;10.8
3097;Zuid-Holland (PV);2000 July;310.3;142.9;167.4;139.7;55.3;8.7;28.2;8.3;3.2;4.5;5.0;2.8;;;23.6;14.7;10.5;;1.7;992.0;450.5;541.5;475.8;258.6;20.9;73.9;18.2;9.7;9.1;10.9;10.3;;;64.2;36.3;22.6;;4.5
3098;Zuid-Holland (PV);2000 August;343.6;168.8;174.9;151.0;56.5;9.8;31.5;9.5;2.1;11.1;6.4;1.4;;;22.6;11.1;10.0;1.3;1.4;1106.0;557.7;548.3;490.2;239.8;24.1;95.1;21.1;7.1;22.9;12.9;3.7;;;63.5;28.5;23.3;2.3;4.1
3099;Zuid-Holland (PV);2000 September;304.6;165.8;138.7;111.6;40.2;7.7;28.7;5.4;1.9;3.0;3.3;1.1;;;20.3;13.0;11.5;1.3;1.4;748.4;365.6;382.8;320.7;157.0;16.1;68.9;9.8;4.7;5.8;6.8;2.1;;;49.4;29.9;24.4;2.9;4.7
3100;Zuid-Holland (PV);2000 3rd Quarter;958.6;477.5;481.0;402.2;151.9;26.3;88.4;23.3;7.2;18.6;14.7;5.3;;;66.4;38.7;32.0;3.6;4.4;2846.4;1373.8;1472.6;1286.7;655.4;61.2;237.9;49.1;21.5;37.8;30.7;16.1;;;177.1;94.8;70.3;7.6;13.3
3101;Zuid-Holland (PV);2000 October;277.0;159.6;117.4;96.9;40.3;5.8;23.9;5.3;1.5;2.0;2.2;1.6;;;14.5;9.3;8.6;;1.6;668.1;349.2;318.9;274.9;148.2;11.2;57.7;10.1;3.5;4.2;4.2;3.6;;;32.1;21.2;17.1;;3.8
3102;Zuid-Holland (PV);2000 November;223.5;127.1;96.4;76.4;17.3;7.5;23.4;4.9;1.2;2.6;1.6;;;;16.9;10.8;7.3;;1.3;505.0;266.8;238.2;184.2;40.9;29.4;49.2;11.8;2.4;5.3;3.6;;;;39.5;31.6;17.2;;3.4
3103;Zuid-Holland (PV);2000 December;186.6;122.7;63.9;51.4;12.1;6.3;15.8;3.8;;1.8;1.1;;;;9.2;6.2;4.8;;1.1;383.0;229.5;153.5;128.0;31.5;11.9;35.9;9.8;;3.5;2.2;;;;30.1;14.0;8.6;;2.0
3104;Zuid-Holland (PV);2000 4th Quarter;687.1;409.4;277.7;224.7;69.7;19.7;63.0;13.9;3.3;6.4;4.9;3.1;;;40.6;26.4;20.7;2.0;4.0;1556.1;845.5;710.5;587.1;220.6;52.5;142.9;31.7;7.8;13.1;10.1;6.9;;;101.7;66.8;42.9;4.5;9.2
3105;Zuid-Holland (PV);2000;3150.9;1641.6;1509.3;1257.1;439.0;89.3;323.2;88.2;20.6;40.1;34.0;19.4;;;203.5;127.5;98.6;10.8;15.5;8016.3;3939.1;4077.1;3477.8;1550.1;203.8;783.8;191.8;52.6;82.6;68.4;47.1;;;497.6;318.2;213.9;24.9;42.3
3106;Zuid-Holland (PV);2001 January;168.4;98.5;69.9;55.7;13.2;5.9;17.1;4.1;;1.9;1.3;;;;10.7;8.5;4.1;;;379.9;212.0;167.8;134.8;39.1;12.4;36.5;7.6;;4.3;3.1;;;;28.8;21.7;7.7;;
3107;Zuid-Holland (PV);2001 February;167.0;98.8;68.2;54.5;12.7;6.4;17.7;3.4;;1.6;1.4;;;;9.9;6.9;5.0;;1.1;372.1;210.1;162.0;133.3;34.0;11.3;41.6;6.3;;4.4;3.0;;;;29.2;15.1;9.6;;2.3
3108;Zuid-Holland (PV);2001 March;216.7;132.6;84.1;66.6;15.7;5.8;21.7;5.2;;2.4;1.8;;;;12.1;9.5;6.0;;1.2;501.1;306.8;194.3;154.6;42.5;11.9;48.0;9.7;;6.0;3.9;;;;29.0;22.3;13.1;;2.8
3109;Zuid-Holland (PV);2001 1st Quarter;552.1;329.9;222.2;176.8;41.6;18.1;56.6;12.6;2.5;5.9;4.5;2.3;;;32.7;24.8;15.2;2.1;3.3;1253.1;728.9;524.1;422.7;115.5;35.6;126.0;23.6;4.9;14.7;9.9;5.5;;;87.0;59.1;30.4;4.6;7.4
3110;Zuid-Holland (PV);2001 April;288.3;134.6;153.7;127.9;47.4;9.0;32.6;10.5;2.6;2.8;3.9;1.7;;;17.4;12.9;10.7;;1.5;729.6;326.3;403.4;350.4;162.8;21.7;80.7;22.4;5.2;6.1;7.2;4.0;;;40.3;27.1;21.1;;3.5
3111;Zuid-Holland (PV);2001 May;295.2;161.4;133.7;103.4;35.7;7.2;28.0;9.5;2.1;2.1;2.2;1.1;;;15.4;13.4;13.3;1.3;2.2;744.3;422.8;321.4;262.6;110.7;16.2;66.9;18.5;4.4;4.6;4.3;2.3;;;34.8;28.8;21.9;2.6;5.6
3112;Zuid-Holland (PV);2001 June;295.5;161.0;134.5;107.4;46.2;6.7;27.8;5.2;1.2;2.4;2.7;1.3;;;13.9;14.0;10.1;1.5;1.6;794.4;432.2;362.1;307.9;166.4;13.3;67.8;10.5;2.5;5.2;6.0;3.7;;;32.6;29.0;18.1;3.0;4.1
3113;Zuid-Holland (PV);2001 2nd Quarter;879.0;457.1;421.9;338.7;129.2;22.9;88.4;25.2;6.0;7.4;8.8;4.1;;;46.7;40.3;34.2;3.5;5.3;2268.3;1181.3;1087.0;920.8;439.8;51.1;215.4;51.4;12.1;15.9;17.5;9.9;;;107.6;84.8;61.2;7.0;13.2
3114;Zuid-Holland (PV);2001 July;329.8;175.8;154.0;125.5;54.3;9.1;28.3;5.9;1.8;3.5;4.1;2.2;;;16.3;14.7;11.1;1.2;1.5;1005.1;533.6;471.6;409.9;234.1;20.6;74.0;11.6;5.2;7.3;7.0;9.2;;;40.8;32.4;21.8;2.7;4.8
