ID;Milieucompartimenten;Sectoren;Perioden;MilieuInvesteringen_1;TotaalMilieukosten_2;Personeelskosten_3;GoederenEnDiensten_4;Kapitaallasten_5;Onverdeeld_6;OpbrengstenEnBesparingen_7;TotaalMilieukosten_8;Personeelskosten_9;GoederenEnDiensten_10;Kapitaallasten_11;Onverdeeld_12;OpbrengstenEnBesparingen_13;TotaalMilieukosten_14;Personeelskosten_15;GoederenEnDiensten_16;Kapitaallasten_17;Onverdeeld_18;OpbrengstenEnBesparingen_19;TotaalMilieukosten_20;Personeelskosten_21;GoederenEnDiensten_22;Kapitaallasten_23;Onverdeeld_24;OpbrengstenEnBesparingen_25;TotaalMilieukosten_26;Personeelskosten_27;GoederenEnDiensten_28;Kapitaallasten_29;Onverdeeld_30;OpbrengstenEnBesparingen_31;TotaalSectoren_32;Rijksoverheid_33;Provincies_34;Waterschappen_35;Gemeenten_36;GemeenschappelijkeRegelingen_37;BedrijvenExclMilieudienstverlening_38;Milieudienstverlening_39;Huishoudens_40;Onverdeeld_41;NettoMilieulasten_42
1117;Compartiment bodem;8;2003;78.0;651.0;177.0;316.0;158.0;;;164.0;164.0;;;;;;;;;;;;;;;;;487.0;13.0;316.0;158.0;;;94.0;94.0;;;;;;;;;594.0
1118;Compartiment bodem;8;2005;64.0;472.0;103.0;215.0;154.0;;;92.0;92.0;;;;;;;;;;;;;;;;;380.0;11.0;215.0;154.0;;;53.0;38.0;15.0;;;;;;;;457.0
1119;Compartiment bodem;8;2007;247.0;613.0;93.0;363.0;157.0;;;81.0;81.0;;;;;;;;;;;;;;;;;532.0;13.0;363.0;157.0;;;47.0;47.0;;;;;;;;;603.0
1120;Compartiment bodem;8;2009;73.0;581.0;95.0;336.0;150.0;;;81.0;81.0;;;;;;;;;;;;;;;;;500.0;14.0;336.0;150.0;;;47.0;47.0;;;;;;;;;571.0
1121;Compartiment bodem;8;2011;84.0;573.0;95.0;333.0;144.0;;;81.0;81.0;;;;;;;;;;;;;;;;;492.0;14.0;333.0;144.0;;;48.0;48.0;;;;;;;;;554.0
1122;Compartiment bodem;9;1985;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1123;Compartiment bodem;9;1986;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1124;Compartiment bodem;9;1987;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1125;Compartiment bodem;9;1988;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1126;Compartiment bodem;9;1989;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1127;Compartiment bodem;9;1990;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1128;Compartiment bodem;9;1991;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1129;Compartiment bodem;9;1992;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1130;Compartiment bodem;9;1993;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;11.0;3.0;;;;;7.0;;;;-11.0
1131;Compartiment bodem;9;1994;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1132;Compartiment bodem;9;1995;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1133;Compartiment bodem;9;1996;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1134;Compartiment bodem;9;1997;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1135;Compartiment bodem;9;1998;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1136;Compartiment bodem;9;1999;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;9.0
1137;Compartiment bodem;9;2000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1138;Compartiment bodem;9;2001;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;;;;;0.0;;;;;22.0
1139;Compartiment bodem;9;2003;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1140;Compartiment bodem;9;2005;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;10.0
1141;Compartiment bodem;9;2007;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;;;;;0.0;;;;;0.0
1142;Compartiment bodem;9;2009;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1143;Compartiment bodem;9;2011;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1144;Compartiment bodem;Totaal overige sectoren;1985;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;;0.0;;;;;;;;0.0
1145;Compartiment bodem;Totaal overige sectoren;1986;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1146;Compartiment bodem;Totaal overige sectoren;1987;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;;0.0;;;;;;;;1.0
1147;Compartiment bodem;Totaal overige sectoren;1988;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1148;Compartiment bodem;Totaal overige sectoren;1989;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.0;;1.0;;;;;;;;0.0
1149;Compartiment bodem;Totaal overige sectoren;1990;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1150;Compartiment bodem;Totaal overige sectoren;1991;5.0;9.0;;9.0;0.0;;;;;;;;;;;;;;;;;;;;;9.0;;9.0;0.0;;;0.0;;0.0;;;;;;;;0.0
1151;Compartiment bodem;Totaal overige sectoren;1992;9.0;18.0;;17.0;1.0;;;;;;;;;;;;;;;;;;;;;18.0;;17.0;1.0;;;;;;;;;;;;;
1152;Compartiment bodem;Totaal overige sectoren;1993;23.0;47.0;;44.0;3.0;;;;;;;;;;;;;;;;;;;;;47.0;;44.0;3.0;;;0.0;;0.0;;;;;;;;2.0
1153;Compartiment bodem;Totaal overige sectoren;1994;45.0;84.0;;77.0;8.0;;;;;;;;;;;;;;;;;;;;;84.0;;77.0;8.0;;;;;;;;;;;;;
1154;Compartiment bodem;Totaal overige sectoren;1995;45.0;90.0;;77.0;13.0;;;;;;;;;;;;;;;;;;;;;90.0;;77.0;13.0;;;;;;;;;;;;;4.0
1155;Compartiment bodem;Totaal overige sectoren;1996;36.0;70.0;;53.0;17.0;;;;;;;;;;;;;;;;;;;;;70.0;;53.0;17.0;;;;;;;;;;;;;
1156;Compartiment bodem;Totaal overige sectoren;1997;36.0;82.0;;62.0;20.0;;;;;;;;;;;;;;;;;;;;;82.0;;62.0;20.0;;;1.0;;1.0;;;;;;;;13.0
1157;Compartiment bodem;Totaal overige sectoren;1998;27.0;72.0;;50.0;22.0;;;;;;;;;;;;;;;;;;;;;72.0;;50.0;22.0;;;;;;;;;;;;;
1158;Compartiment bodem;Totaal overige sectoren;1999;27.0;75.0;;51.0;24.0;;;;;;;;;;;;;;;;;;;;;75.0;;51.0;24.0;;;0.0;;0.0;;;;;;;;13.0
1159;Compartiment bodem;Totaal overige sectoren;2000;25.0;74.0;;46.0;28.0;;;;;;;;;;;;;;;;;;;;;74.0;;46.0;28.0;;;;;;;;;;;;;
1160;Compartiment bodem;Totaal overige sectoren;2001;15.0;57.0;;29.0;28.0;;;;;;;;;;;;;;;;;;;;;57.0;;29.0;28.0;;;0.0;;0.0;;;;;;;;3.0
1161;Compartiment bodem;Totaal overige sectoren;2003;0.0;37.0;;11.0;26.0;;;;;;;;;;;;;;;;;;;;;37.0;;11.0;26.0;;;39.0;;39.0;;;;;;;;-39.0
1162;Compartiment bodem;Totaal overige sectoren;2005;4.0;38.0;;13.0;25.0;;;;;;;;;;;;;;;;;;;;;38.0;;13.0;25.0;;;;;;;;;;;;;0.0
1163;Compartiment bodem;Totaal overige sectoren;2007;4.0;38.0;;13.0;25.0;;;;;;;;;;;;;;;;;;;;;38.0;;13.0;25.0;;;25.0;;25.0;;;;;;;;-12.0
1164;Compartiment bodem;Totaal overige sectoren;2009;;37.0;;17.0;20.0;;;;;;;;;;;;;;;;;;;;;37.0;;17.0;20.0;;;68.0;;68.0;;;;;;;;-5.0
1165;Compartiment bodem;Totaal overige sectoren;2011;;29.0;;16.0;13.0;;;;;;;;;;;;;;;;;;;;;29.0;;16.0;13.0;;;53.0;;53.0;;;;;;;;-35.0
1166;Compartiment bodem;Verkeer;1985;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1167;Compartiment bodem;Verkeer;1986;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1168;Compartiment bodem;Verkeer;1987;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1169;Compartiment bodem;Verkeer;1988;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1170;Compartiment bodem;Verkeer;1989;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1171;Compartiment bodem;Verkeer;1990;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1172;Compartiment bodem;Verkeer;1991;5.0;9.0;;9.0;0.0;;;;;;;;;;;;;;;;;;;;;9.0;;9.0;0.0;;;;;;;;;;;;;
1173;Compartiment bodem;Verkeer;1992;9.0;18.0;;17.0;1.0;;;;;;;;;;;;;;;;;;;;;18.0;;17.0;1.0;;;;;;;;;;;;;
1174;Compartiment bodem;Verkeer;1993;23.0;47.0;;44.0;3.0;;;;;;;;;;;;;;;;;;;;;47.0;;44.0;3.0;;;;;;;;;;;;;
1175;Compartiment bodem;Verkeer;1994;45.0;84.0;;77.0;8.0;;;;;;;;;;;;;;;;;;;;;84.0;;77.0;8.0;;;;;;;;;;;;;
1176;Compartiment bodem;Verkeer;1995;45.0;90.0;;77.0;13.0;;;;;;;;;;;;;;;;;;;;;90.0;;77.0;13.0;;;;;;;;;;;;;
1177;Compartiment bodem;Verkeer;1996;36.0;70.0;;53.0;17.0;;;;;;;;;;;;;;;;;;;;;70.0;;53.0;17.0;;;;;;;;;;;;;
1178;Compartiment bodem;Verkeer;1997;36.0;82.0;;62.0;20.0;;;;;;;;;;;;;;;;;;;;;82.0;;62.0;20.0;;;;;;;;;;;;;
1179;Compartiment bodem;Verkeer;1998;27.0;72.0;;50.0;22.0;;;;;;;;;;;;;;;;;;;;;72.0;;50.0;22.0;;;;;;;;;;;;;
1180;Compartiment bodem;Verkeer;1999;27.0;75.0;;51.0;24.0;;;;;;;;;;;;;;;;;;;;;75.0;;51.0;24.0;;;;;;;;;;;;;
1181;Compartiment bodem;Verkeer;2000;25.0;74.0;;46.0;28.0;;;;;;;;;;;;;;;;;;;;;74.0;;46.0;28.0;;;;;;;;;;;;;
1182;Compartiment bodem;Verkeer;2001;15.0;57.0;;29.0;28.0;;;;;;;;;;;;;;;;;;;;;57.0;;29.0;28.0;;;;;;;;;;;;;
1183;Compartiment bodem;Verkeer;2003;0.0;37.0;;11.0;26.0;;;;;;;;;;;;;;;;;;;;;37.0;;11.0;26.0;;;;;;;;;;;;;
1184;Compartiment bodem;Verkeer;2005;4.0;38.0;;13.0;25.0;;;;;;;;;;;;;;;;;;;;;38.0;;13.0;25.0;;;;;;;;;;;;;
1185;Compartiment bodem;Verkeer;2007;4.0;38.0;;13.0;25.0;;;;;;;;;;;;;;;;;;;;;38.0;;13.0;25.0;;;;;;;;;;;;;
1186;Compartiment bodem;Verkeer;2009;;37.0;;17.0;20.0;;;;;;;;;;;;;;;;;;;;;37.0;;17.0;20.0;;;;;;;;;;;;;
1187;Compartiment bodem;Verkeer;2011;;29.0;;16.0;13.0;;;;;;;;;;;;;;;;;;;;;29.0;;16.0;13.0;;;;;;;;;;;;;
1188;Compartiment bodem;Huishoudens;1985;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1189;Compartiment bodem;Huishoudens;1986;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1190;Compartiment bodem;Huishoudens;1987;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1191;Compartiment bodem;Huishoudens;1988;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1192;Compartiment bodem;Huishoudens;1989;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1193;Compartiment bodem;Huishoudens;1990;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1194;Compartiment bodem;Huishoudens;1991;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0
1195;Compartiment bodem;Huishoudens;1992;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1196;Compartiment bodem;Huishoudens;1993;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2.0
1197;Compartiment bodem;Huishoudens;1994;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1198;Compartiment bodem;Huishoudens;1995;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4.0
1199;Compartiment bodem;Huishoudens;1996;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1200;Compartiment bodem;Huishoudens;1997;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;14.0
1201;Compartiment bodem;Huishoudens;1998;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1202;Compartiment bodem;Huishoudens;1999;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;13.0
1203;Compartiment bodem;Huishoudens;2000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1204;Compartiment bodem;Huishoudens;2001;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3.0
1205;Compartiment bodem;Huishoudens;2003;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0
1206;Compartiment bodem;Huishoudens;2005;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0
1207;Compartiment bodem;Huishoudens;2007;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.0
1208;Compartiment bodem;Huishoudens;2009;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1209;Compartiment bodem;Huishoudens;2011;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1210;Compartiment bodem;Onverdeeld;1985;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;;0.0;;;;;;;;0.0
1211;Compartiment bodem;Onverdeeld;1986;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1212;Compartiment bodem;Onverdeeld;1987;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;;0.0;;;;;;;;1.0
1213;Compartiment bodem;Onverdeeld;1988;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1214;Compartiment bodem;Onverdeeld;1989;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.0;;1.0;;;;;;;;0.0
1215;Compartiment bodem;Onverdeeld;1990;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1216;Compartiment bodem;Onverdeeld;1991;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;;0.0;;;;;;;;0.0
1217;Compartiment bodem;Onverdeeld;1992;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1218;Compartiment bodem;Onverdeeld;1993;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;;0.0;;;;;;;;
1219;Compartiment bodem;Onverdeeld;1994;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1220;Compartiment bodem;Onverdeeld;1995;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1221;Compartiment bodem;Onverdeeld;1996;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1222;Compartiment bodem;Onverdeeld;1997;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.0;;1.0;;;;;;;;-1.0
1223;Compartiment bodem;Onverdeeld;1998;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1224;Compartiment bodem;Onverdeeld;1999;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;;0.0;;;;;;;;1.0
1225;Compartiment bodem;Onverdeeld;2000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1226;Compartiment bodem;Onverdeeld;2001;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;;0.0;;;;;;;;1.0
1227;Compartiment bodem;Onverdeeld;2003;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;39.0;;39.0;;;;;;;;-39.0
1228;Compartiment bodem;Onverdeeld;2005;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1229;Compartiment bodem;Onverdeeld;2007;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;25.0;;25.0;;;;;;;;-13.0
1230;Compartiment bodem;Onverdeeld;2009;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;68.0;;68.0;;;;;;;;-5.0
1231;Compartiment bodem;Onverdeeld;2011;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;53.0;;53.0;;;;;;;;-35.0
1232;Compartiment afval;0;1985;;613.0;41.0;163.0;33.0;419.0;-43.0;6.0;5.0;1.0;0.0;;0.0;9.0;;9.0;;;;381.0;5.0;40.0;1.0;336.0;-1.0;217.0;31.0;113.0;32.0;83.0;-42.0;427.0;6.0;6.0;;74.0;3.0;132.0;;205.0;1.0;613.0
1233;Compartiment afval;0;1986;;629.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1234;Compartiment afval;0;1987;;688.0;51.0;200.0;54.0;420.0;-37.0;14.0;5.0;8.0;0.0;1.0;0.0;8.0;;8.0;;;;394.0;6.0;47.0;2.0;340.0;-1.0;272.0;40.0;137.0;51.0;79.0;-35.0;501.0;14.0;1.0;0.0;93.0;2.0;159.0;;231.0;1.0;688.0
1235;Compartiment afval;0;1988;;737.0;50.0;230.0;59.0;434.0;-36.0;17.0;6.0;9.0;0.0;2.0;-1.0;8.0;0.0;8.0;;;;405.0;6.0;50.0;2.0;348.0;-1.0;307.0;38.0;162.0;57.0;83.0;-33.0;;;;;;;;;;;
1236;Compartiment afval;0;1989;145.0;773.0;55.0;257.0;58.0;444.0;-42.0;19.0;7.0;12.0;0.0;0.0;;10.0;;10.0;;;;415.0;6.0;54.0;2.0;356.0;-2.0;328.0;42.0;181.0;56.0;88.0;-39.0;636.0;19.0;2.0;;118.0;11.0;213.0;;270.0;3.0;773.0
1237;Compartiment afval;0;1990;206.0;878.0;58.0;314.0;74.0;476.0;-45.0;22.0;5.0;16.0;0.0;1.0;0.0;13.0;0.0;13.0;;;0.0;451.0;7.0;76.0;3.0;368.0;-2.0;391.0;47.0;208.0;71.0;107.0;-42.0;;;;;;;;;;;
1238;Compartiment afval;0;1991;270.0;1038.0;72.0;407.0;77.0;531.0;-49.0;32.0;6.0;26.0;0.0;0.0;0.0;15.0;0.0;15.0;0.0;;;519.0;8.0;109.0;4.0;401.0;-4.0;472.0;57.0;257.0;72.0;130.0;-45.0;935.0;18.0;2.0;;156.0;;365.0;;389.0;4.0;1038.0
1239;Compartiment afval;0;1992;384.0;1265.0;82.0;453.0;133.0;653.0;-57.0;31.0;10.0;21.0;1.0;1.0;0.0;17.0;1.0;16.0;0.0;;0.0;625.0;8.0;108.0;6.0;507.0;-4.0;592.0;64.0;309.0;127.0;145.0;-53.0;;;;;;;;;;;
1240;Compartiment afval;0;1993;1153.0;1609.0;316.0;476.0;260.0;622.0;-64.0;28.0;10.0;17.0;0.0;0.0;0.0;17.0;0.0;17.0;0.0;;0.0;916.0;172.0;190.0;66.0;497.0;-9.0;649.0;134.0;252.0;194.0;124.0;-55.0;2127.0;14.0;1.0;;383.0;100.0;913.0;110.0;602.0;1.0;1609.0
1241;Compartiment afval;0;1994;586.0;1788.0;533.0;805.0;529.0;3.0;-82.0;25.0;11.0;13.0;0.0;1.0;;14.0;0.0;14.0;;;;1008.0;362.0;442.0;219.0;0.0;-15.0;740.0;160.0;335.0;311.0;2.0;-67.0;;;;;;;;;;;
1242;Compartiment afval;0;1995;1002.0;1961.0;580.0;879.0;587.0;2.0;-88.0;26.0;10.0;15.0;0.0;1.0;;19.0;;19.0;;;0.0;1072.0;394.0;477.0;224.0;0.0;-23.0;844.0;176.0;368.0;363.0;1.0;-64.0;2647.0;26.0;1.0;;520.0;142.0;1031.0;139.0;786.0;1.0;1961.0
1243;Compartiment afval;0;1996;802.0;2137.0;622.0;1002.0;618.0;4.0;-108.0;22.0;10.0;12.0;0.0;;0.0;16.0;;16.0;;;0.0;1149.0;417.0;510.0;243.0;0.0;-21.0;951.0;196.0;464.0;374.0;3.0;-87.0;;;;;;;;;;;
1244;Compartiment afval;0;1997;1206.0;2279.0;676.0;1035.0;699.0;3.0;-135.0;31.0;15.0;15.0;0.0;;0.0;3.0;1.0;2.0;;;;1204.0;449.0;521.0;258.0;0.0;-24.0;1041.0;211.0;497.0;441.0;3.0;-111.0;2943.0;9.0;2.0;2.0;691.0;253.0;1016.0;92.0;878.0;0.0;2279.0
1245;Compartiment afval;0;1998;397.0;2495.0;760.0;1118.0;755.0;1.0;-139.0;21.0;10.0;10.0;0.0;;;3.0;1.0;2.0;;;;1368.0;515.0;585.0;292.0;1.0;-24.0;1103.0;234.0;520.0;463.0;1.0;-115.0;;;;;;;;;;;
1246;Compartiment afval;0;1999;395.0;2605.0;821.0;1174.0;771.0;2.0;-162.0;20.0;10.0;10.0;0.0;;;3.0;1.0;2.0;;;;1410.0;561.0;594.0;294.0;0.0;-40.0;1173.0;249.0;567.0;477.0;2.0;-122.0;3355.0;9.0;1.0;;857.0;252.0;1166.0;75.0;996.0;0.0;2605.0
1247;Compartiment afval;0;2000;458.0;2802.0;905.0;1336.0;780.0;;-219.0;17.0;6.0;11.0;0.0;;;0.0;0.0;0.0;;;;1547.0;622.0;655.0;316.0;;-46.0;1237.0;277.0;670.0;464.0;;-174.0;;;;;;;;;;;
1248;Compartiment afval;0;2001;416.0;2987.0;991.0;1454.0;733.0;;-190.0;21.0;10.0;11.0;0.0;;-1.0;3.0;0.0;2.0;;;;1673.0;672.0;737.0;316.0;;-52.0;1291.0;309.0;704.0;416.0;;-138.0;3877.0;10.0;2.0;;1139.0;318.0;1208.0;100.0;1100.0;0.0;2987.0
1249;Compartiment afval;0;2003;173.0;3232.0;1179.0;1312.0;773.0;59.0;-91.0;14.0;;;;14.0;;2.0;;;;2.0;;1926.0;835.0;769.0;377.0;0.0;-56.0;1286.0;344.0;543.0;395.0;38.0;-35.0;4338.0;8.0;4.0;;1540.0;0.0;1517.0;62.0;1200.0;8.0;3232.0
1250;Compartiment afval;0;2005;154.0;2972.0;1154.0;1203.0;821.0;60.0;-265.0;18.0;;;;18.0;;3.0;;;;3.0;;1923.0;829.0;741.0;404.0;0.0;-50.0;1021.0;322.0;459.0;417.0;38.0;-215.0;4311.0;11.0;5.0;;1526.0;3.0;1338.0;86.0;1342.0;;2972.0
1251;Compartiment afval;0;2007;198.0;3407.0;1258.0;1637.0;791.0;76.0;-355.0;33.0;;;;33.0;;1.0;;;;1.0;;2230.0;910.0;1032.0;379.0;;-92.0;1134.0;344.0;602.0;411.0;39.0;-262.0;4395.0;7.0;4.0;;1459.0;131.0;1345.0;37.0;1406.0;6.0;3407.0
1252;Compartiment afval;0;2009;329.0;3088.0;1284.0;1389.0;792.0;44.0;-422.0;25.0;;;;25.0;;1.0;;;;1.0;;2021.0;904.0;932.0;297.0;1.0;-113.0;1041.0;380.0;458.0;495.0;17.0;-309.0;5262.0;6.0;5.0;;1508.0;43.0;2225.0;5.0;1471.0;0.0;3088.0
1253;Compartiment afval;0;2011;276.0;3264.0;1382.0;1406.0;893.0;43.0;-460.0;24.0;;;;24.0;;1.0;;;;1.0;;1974.0;905.0;912.0;294.0;1.0;-138.0;1265.0;477.0;495.0;599.0;17.0;-322.0;5032.0;5.0;3.0;;1394.0;60.0;2117.0;-20.0;1472.0;;3264.0
1254;Compartiment afval;1;1985;;554.0;33.0;116.0;27.0;419.0;-40.0;6.0;5.0;1.0;0.0;;0.0;9.0;;9.0;;;;381.0;5.0;40.0;1.0;336.0;-1.0;158.0;23.0;66.0;25.0;83.0;-39.0;426.0;4.0;6.0;;74.0;3.0;132.0;;205.0;1.0;217.0
1255;Compartiment afval;1;1986;;565.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1256;Compartiment afval;1;1987;;612.0;38.0;141.0;44.0;420.0;-32.0;14.0;5.0;8.0;0.0;1.0;0.0;8.0;;8.0;;;;394.0;6.0;47.0;2.0;340.0;-1.0;196.0;27.0;78.0;42.0;79.0;-30.0;496.0;10.0;1.0;0.0;93.0;2.0;159.0;;231.0;1.0;226.0
1257;Compartiment afval;1;1988;;647.0;40.0;163.0;47.0;434.0;-36.0;17.0;6.0;9.0;0.0;2.0;-1.0;8.0;0.0;8.0;;;;405.0;6.0;50.0;2.0;348.0;-1.0;218.0;28.0;95.0;45.0;83.0;-33.0;;;;;;;;;;;
1258;Compartiment afval;1;1989;123.0;670.0;44.0;181.0;44.0;444.0;-42.0;19.0;7.0;12.0;0.0;0.0;;10.0;;10.0;;;;415.0;6.0;54.0;2.0;356.0;-2.0;225.0;31.0;104.0;41.0;88.0;-39.0;632.0;16.0;1.0;;118.0;11.0;213.0;;270.0;3.0;188.0
1259;Compartiment afval;1;1990;157.0;766.0;45.0;234.0;55.0;476.0;-45.0;22.0;5.0;16.0;0.0;1.0;0.0;13.0;0.0;13.0;;;0.0;451.0;7.0;76.0;3.0;368.0;-2.0;279.0;34.0;128.0;52.0;107.0;-42.0;;;;;;;;;;;
1260;Compartiment afval;1;1991;234.0;903.0;57.0;311.0;52.0;531.0;-49.0;32.0;6.0;26.0;0.0;0.0;0.0;15.0;0.0;15.0;0.0;;;519.0;8.0;109.0;4.0;401.0;-4.0;336.0;42.0;161.0;48.0;130.0;-45.0;929.0;15.0;0.0;;156.0;;365.0;;389.0;4.0;151.0
1261;Compartiment afval;1;1992;346.0;1120.0;67.0;352.0;104.0;653.0;-57.0;31.0;10.0;21.0;1.0;1.0;0.0;17.0;1.0;16.0;0.0;;0.0;625.0;8.0;108.0;6.0;507.0;-4.0;447.0;48.0;208.0;98.0;145.0;-53.0;;;;;;;;;;;
1262;Compartiment afval;1;1993;602.0;858.0;37.0;183.0;48.0;622.0;-33.0;28.0;10.0;17.0;0.0;0.0;0.0;17.0;0.0;17.0;0.0;;0.0;582.0;10.0;72.0;7.0;497.0;-5.0;231.0;16.0;77.0;41.0;124.0;-28.0;1201.0;4.0;1.0;;203.0;1.0;279.0;110.0;602.0;1.0;156.0
1263;Compartiment afval;1;1994;195.0;945.0;240.0;474.0;272.0;3.0;-44.0;25.0;11.0;13.0;0.0;1.0;;14.0;0.0;14.0;;;;656.0;198.0;301.0;163.0;0.0;-7.0;249.0;31.0;145.0;109.0;2.0;-37.0;;;;;;;;;;;
