ID;Geslacht;Leeftijden;RegioS;Perioden;AOWUitkeringenTotaal_1;AOWUitkeringenVolledig_2;AOWUitkeringenGekort_3
243;Totaal mannen en vrouwen;Totaal;Oost-Nederland (LD);2018 3e kwartaal;645290.0;588870.0;56420.0
244;Totaal mannen en vrouwen;Totaal;Oost-Nederland (LD);2018 4e kwartaal;650590.0;593450.0;57140.0
245;Totaal mannen en vrouwen;Totaal;West-Nederland (LD);2006 4e kwartaal;1076230.0;977050.0;99180.0
246;Totaal mannen en vrouwen;Totaal;West-Nederland (LD);2007 1e kwartaal;1078540.0;977730.0;100810.0
247;Totaal mannen en vrouwen;Totaal;West-Nederland (LD);2007 2e kwartaal;1083210.0;980850.0;102360.0
248;Totaal mannen en vrouwen;Totaal;West-Nederland (LD);2007 3e kwartaal;1089320.0;984390.0;104930.0
249;Totaal mannen en vrouwen;Totaal;West-Nederland (LD);2007 4e kwartaal;1093190.0;987030.0;106160.0
250;Totaal mannen en vrouwen;Totaal;West-Nederland (LD);2008 1e kwartaal;1096260.0;988620.0;107640.0
251;Totaal mannen en vrouwen;Totaal;West-Nederland (LD);2008 2e kwartaal;1100780.0;991700.0;109080.0
252;Totaal mannen en vrouwen;Totaal;West-Nederland (LD);2008 3e kwartaal;1108190.0;996840.0;111350.0
253;Totaal mannen en vrouwen;Totaal;West-Nederland (LD);2008 4e kwartaal;1115390.0;1002420.0;112970.0
254;Totaal mannen en vrouwen;Totaal;West-Nederland (LD);2009 1e kwartaal;1119870.0;1005190.0;114690.0
255;Totaal mannen en vrouwen;Totaal;West-Nederland (LD);2009 2e kwartaal;1126760.0;1010420.0;116340.0
256;Totaal mannen en vrouwen;Totaal;West-Nederland (LD);2009 3e kwartaal;1136880.0;1017710.0;119180.0
257;Totaal mannen en vrouwen;Totaal;West-Nederland (LD);2009 4e kwartaal;1143800.0;1023200.0;120590.0
258;Totaal mannen en vrouwen;Totaal;West-Nederland (LD);2010 1e kwartaal;1149710.0;1027230.0;122490.0
259;Totaal mannen en vrouwen;Totaal;West-Nederland (LD);2010 2e kwartaal;1157380.0;1033180.0;124210.0
260;Totaal mannen en vrouwen;Totaal;West-Nederland (LD);2010 3e kwartaal;1162530.0;1035940.0;126590.0
261;Totaal mannen en vrouwen;Totaal;West-Nederland (LD);2010 4e kwartaal;1163210.0;1035400.0;127810.0
262;Totaal mannen en vrouwen;Totaal;West-Nederland (LD);2011 1e kwartaal;1172200.0;1042390.0;129810.0
263;Totaal mannen en vrouwen;Totaal;West-Nederland (LD);2011 2e kwartaal;1190300.0;1058260.0;132040.0
264;Totaal mannen en vrouwen;Totaal;West-Nederland (LD);2011 3e kwartaal;1207820.0;1072780.0;135040.0
265;Totaal mannen en vrouwen;Totaal;West-Nederland (LD);2011 4e kwartaal;1221880.0;1084700.0;137180.0
266;Totaal mannen en vrouwen;Totaal;West-Nederland (LD);2012 1e kwartaal;1233240.0;1093780.0;139470.0
267;Totaal mannen en vrouwen;Totaal;West-Nederland (LD);2012 2e kwartaal;1245770.0;1104140.0;141620.0
268;Totaal mannen en vrouwen;Totaal;West-Nederland (LD);2012 3e kwartaal;1259020.0;1114600.0;144420.0
269;Totaal mannen en vrouwen;Totaal;West-Nederland (LD);2012 4e kwartaal;1270690.0;1124470.0;146220.0
270;Totaal mannen en vrouwen;Totaal;West-Nederland (LD);2013 1e kwartaal;1271530.0;1124300.0;147230.0
271;Totaal mannen en vrouwen;Totaal;West-Nederland (LD);2013 2e kwartaal;1282420.0;1133020.0;149410.0
272;Totaal mannen en vrouwen;Totaal;West-Nederland (LD);2013 3e kwartaal;1294520.0;1142200.0;152320.0
273;Totaal mannen en vrouwen;Totaal;West-Nederland (LD);2013 4e kwartaal;1304740.0;1150520.0;154230.0
274;Totaal mannen en vrouwen;Totaal;West-Nederland (LD);2014 1e kwartaal;1306500.0;1151370.0;155130.0
275;Totaal mannen en vrouwen;Totaal;West-Nederland (LD);2014 2e kwartaal;1316660.0;1159480.0;157180.0
276;Totaal mannen en vrouwen;Totaal;West-Nederland (LD);2014 3e kwartaal;1327260.0;1167720.0;159540.0
277;Totaal mannen en vrouwen;Totaal;West-Nederland (LD);2014 4e kwartaal;1335820.0;1174460.0;161350.0
278;Totaal mannen en vrouwen;Totaal;West-Nederland (LD);2015 1e kwartaal;1334500.0;1175330.0;159170.0
279;Totaal mannen en vrouwen;Totaal;West-Nederland (LD);2015 2e kwartaal;1344000.0;1182570.0;161430.0
280;Totaal mannen en vrouwen;Totaal;West-Nederland (LD);2015 3e kwartaal;1353810.0;1190730.0;163080.0
281;Totaal mannen en vrouwen;Totaal;West-Nederland (LD);2015 4e kwartaal;1362960.0;1197220.0;165740.0
282;Totaal mannen en vrouwen;Totaal;West-Nederland (LD);2016 1e kwartaal;1348100.0;1183700.0;164390.0
283;Totaal mannen en vrouwen;Totaal;West-Nederland (LD);2016 2e kwartaal;1355240.0;1189650.0;165600.0
284;Totaal mannen en vrouwen;Totaal;West-Nederland (LD);2016 3e kwartaal;1364640.0;1196770.0;167870.0
285;Totaal mannen en vrouwen;Totaal;West-Nederland (LD);2016 4e kwartaal;1373050.0;1203650.0;169400.0
286;Totaal mannen en vrouwen;Totaal;West-Nederland (LD);2017 1e kwartaal;1356130.0;1188200.0;167930.0
287;Totaal mannen en vrouwen;Totaal;West-Nederland (LD);2017 2e kwartaal;1364740.0;1194660.0;170080.0
288;Totaal mannen en vrouwen;Totaal;West-Nederland (LD);2017 3e kwartaal;1372710.0;1201130.0;171580.0
289;Totaal mannen en vrouwen;Totaal;West-Nederland (LD);2017 4e kwartaal;1382850.0;1208800.0;174050.0
290;Totaal mannen en vrouwen;Totaal;West-Nederland (LD);2018 1e kwartaal;1365200.0;1192750.0;172450.0
291;Totaal mannen en vrouwen;Totaal;West-Nederland (LD);2018 2e kwartaal;1373820.0;1199600.0;174220.0
292;Totaal mannen en vrouwen;Totaal;West-Nederland (LD);2018 3e kwartaal;1384110.0;1207220.0;176890.0
293;Totaal mannen en vrouwen;Totaal;West-Nederland (LD);2018 4e kwartaal;1391970.0;1213230.0;178740.0
294;Totaal mannen en vrouwen;Totaal;Zuid-Nederland (LD);2006 4e kwartaal;541040.0;493430.0;47610.0
295;Totaal mannen en vrouwen;Totaal;Zuid-Nederland (LD);2007 1e kwartaal;543570.0;495210.0;48370.0
296;Totaal mannen en vrouwen;Totaal;Zuid-Nederland (LD);2007 2e kwartaal;547270.0;498080.0;49190.0
297;Totaal mannen en vrouwen;Totaal;Zuid-Nederland (LD);2007 3e kwartaal;551560.0;501390.0;50170.0
298;Totaal mannen en vrouwen;Totaal;Zuid-Nederland (LD);2007 4e kwartaal;554600.0;503730.0;50870.0
299;Totaal mannen en vrouwen;Totaal;Zuid-Nederland (LD);2008 1e kwartaal;557790.0;506200.0;51590.0
300;Totaal mannen en vrouwen;Totaal;Zuid-Nederland (LD);2008 2e kwartaal;561240.0;508970.0;52270.0
301;Totaal mannen en vrouwen;Totaal;Zuid-Nederland (LD);2008 3e kwartaal;565630.0;512380.0;53250.0
302;Totaal mannen en vrouwen;Totaal;Zuid-Nederland (LD);2008 4e kwartaal;569640.0;515700.0;53940.0
303;Totaal mannen en vrouwen;Totaal;Zuid-Nederland (LD);2009 1e kwartaal;572830.0;518140.0;54690.0
304;Totaal mannen en vrouwen;Totaal;Zuid-Nederland (LD);2009 2e kwartaal;576890.0;521430.0;55460.0
305;Totaal mannen en vrouwen;Totaal;Zuid-Nederland (LD);2009 3e kwartaal;582030.0;525460.0;56580.0
306;Totaal mannen en vrouwen;Totaal;Zuid-Nederland (LD);2009 4e kwartaal;585840.0;528550.0;57290.0
307;Totaal mannen en vrouwen;Totaal;Zuid-Nederland (LD);2010 1e kwartaal;590010.0;531750.0;58270.0
308;Totaal mannen en vrouwen;Totaal;Zuid-Nederland (LD);2010 2e kwartaal;594510.0;535300.0;59210.0
309;Totaal mannen en vrouwen;Totaal;Zuid-Nederland (LD);2010 3e kwartaal;599150.0;538960.0;60200.0
310;Totaal mannen en vrouwen;Totaal;Zuid-Nederland (LD);2010 4e kwartaal;603470.0;542580.0;60890.0
311;Totaal mannen en vrouwen;Totaal;Zuid-Nederland (LD);2011 1e kwartaal;609280.0;547350.0;61930.0
312;Totaal mannen en vrouwen;Totaal;Zuid-Nederland (LD);2011 2e kwartaal;616090.0;553150.0;62930.0
313;Totaal mannen en vrouwen;Totaal;Zuid-Nederland (LD);2011 3e kwartaal;622950.0;558830.0;64130.0
314;Totaal mannen en vrouwen;Totaal;Zuid-Nederland (LD);2011 4e kwartaal;628330.0;563320.0;65010.0
315;Totaal mannen en vrouwen;Totaal;Zuid-Nederland (LD);2012 1e kwartaal;633680.0;567670.0;66010.0
316;Totaal mannen en vrouwen;Totaal;Zuid-Nederland (LD);2012 2e kwartaal;639770.0;572770.0;67000.0
317;Totaal mannen en vrouwen;Totaal;Zuid-Nederland (LD);2012 3e kwartaal;646580.0;578380.0;68200.0
318;Totaal mannen en vrouwen;Totaal;Zuid-Nederland (LD);2012 4e kwartaal;652260.0;583210.0;69050.0
319;Totaal mannen en vrouwen;Totaal;Zuid-Nederland (LD);2013 1e kwartaal;652880.0;583390.0;69490.0
320;Totaal mannen en vrouwen;Totaal;Zuid-Nederland (LD);2013 2e kwartaal;658680.0;588240.0;70440.0
321;Totaal mannen en vrouwen;Totaal;Zuid-Nederland (LD);2013 3e kwartaal;664880.0;593370.0;71510.0
322;Totaal mannen en vrouwen;Totaal;Zuid-Nederland (LD);2013 4e kwartaal;670560.0;598180.0;72390.0
323;Totaal mannen en vrouwen;Totaal;Zuid-Nederland (LD);2014 1e kwartaal;671830.0;599090.0;72740.0
324;Totaal mannen en vrouwen;Totaal;Zuid-Nederland (LD);2014 2e kwartaal;677290.0;603730.0;73560.0
325;Totaal mannen en vrouwen;Totaal;Zuid-Nederland (LD);2014 3e kwartaal;683100.0;608520.0;74580.0
326;Totaal mannen en vrouwen;Totaal;Zuid-Nederland (LD);2014 4e kwartaal;688120.0;612800.0;75310.0
327;Totaal mannen en vrouwen;Totaal;Zuid-Nederland (LD);2015 1e kwartaal;687720.0;613300.0;74420.0
328;Totaal mannen en vrouwen;Totaal;Zuid-Nederland (LD);2015 2e kwartaal;692840.0;617820.0;75010.0
329;Totaal mannen en vrouwen;Totaal;Zuid-Nederland (LD);2015 3e kwartaal;698320.0;622640.0;75680.0
330;Totaal mannen en vrouwen;Totaal;Zuid-Nederland (LD);2015 4e kwartaal;703390.0;626870.0;76520.0
331;Totaal mannen en vrouwen;Totaal;Zuid-Nederland (LD);2016 1e kwartaal;695970.0;620160.0;75810.0
332;Totaal mannen en vrouwen;Totaal;Zuid-Nederland (LD);2016 2e kwartaal;699750.0;623530.0;76220.0
333;Totaal mannen en vrouwen;Totaal;Zuid-Nederland (LD);2016 3e kwartaal;704840.0;627900.0;76950.0
334;Totaal mannen en vrouwen;Totaal;Zuid-Nederland (LD);2016 4e kwartaal;709800.0;632270.0;77530.0
335;Totaal mannen en vrouwen;Totaal;Zuid-Nederland (LD);2017 1e kwartaal;701310.0;624560.0;76740.0
336;Totaal mannen en vrouwen;Totaal;Zuid-Nederland (LD);2017 2e kwartaal;706170.0;628840.0;77330.0
337;Totaal mannen en vrouwen;Totaal;Zuid-Nederland (LD);2017 3e kwartaal;710840.0;632920.0;77920.0
338;Totaal mannen en vrouwen;Totaal;Zuid-Nederland (LD);2017 4e kwartaal;715810.0;637250.0;78550.0
339;Totaal mannen en vrouwen;Totaal;Zuid-Nederland (LD);2018 1e kwartaal;706560.0;628850.0;77710.0
340;Totaal mannen en vrouwen;Totaal;Zuid-Nederland (LD);2018 2e kwartaal;711320.0;633090.0;78230.0
341;Totaal mannen en vrouwen;Totaal;Zuid-Nederland (LD);2018 3e kwartaal;717210.0;638200.0;79010.0
342;Totaal mannen en vrouwen;Totaal;Zuid-Nederland (LD);2018 4e kwartaal;721640.0;642020.0;79630.0
343;Totaal mannen en vrouwen;Totaal;Groningen (PV);2006 4e kwartaal;85560.0;81590.0;3970.0
344;Totaal mannen en vrouwen;Totaal;Groningen (PV);2007 1e kwartaal;85720.0;81680.0;4040.0
345;Totaal mannen en vrouwen;Totaal;Groningen (PV);2007 2e kwartaal;86130.0;82020.0;4120.0
346;Totaal mannen en vrouwen;Totaal;Groningen (PV);2007 3e kwartaal;86500.0;82300.0;4200.0
347;Totaal mannen en vrouwen;Totaal;Groningen (PV);2007 4e kwartaal;86900.0;82640.0;4260.0
348;Totaal mannen en vrouwen;Totaal;Groningen (PV);2008 1e kwartaal;87180.0;82850.0;4330.0
349;Totaal mannen en vrouwen;Totaal;Groningen (PV);2008 2e kwartaal;87450.0;83070.0;4380.0
350;Totaal mannen en vrouwen;Totaal;Groningen (PV);2008 3e kwartaal;88000.0;83530.0;4470.0
351;Totaal mannen en vrouwen;Totaal;Groningen (PV);2008 4e kwartaal;88530.0;83960.0;4570.0
352;Totaal mannen en vrouwen;Totaal;Groningen (PV);2009 1e kwartaal;88770.0;84120.0;4650.0
353;Totaal mannen en vrouwen;Totaal;Groningen (PV);2009 2e kwartaal;89320.0;84560.0;4760.0
354;Totaal mannen en vrouwen;Totaal;Groningen (PV);2009 3e kwartaal;89970.0;85120.0;4850.0
355;Totaal mannen en vrouwen;Totaal;Groningen (PV);2009 4e kwartaal;90420.0;85520.0;4890.0
356;Totaal mannen en vrouwen;Totaal;Groningen (PV);2010 1e kwartaal;90890.0;85950.0;4950.0
357;Totaal mannen en vrouwen;Totaal;Groningen (PV);2010 2e kwartaal;91440.0;86440.0;5000.0
358;Totaal mannen en vrouwen;Totaal;Groningen (PV);2010 3e kwartaal;91970.0;86890.0;5080.0
359;Totaal mannen en vrouwen;Totaal;Groningen (PV);2010 4e kwartaal;92410.0;87230.0;5180.0
360;Totaal mannen en vrouwen;Totaal;Groningen (PV);2011 1e kwartaal;93310.0;88040.0;5270.0
361;Totaal mannen en vrouwen;Totaal;Groningen (PV);2011 2e kwartaal;94510.0;89120.0;5390.0
362;Totaal mannen en vrouwen;Totaal;Groningen (PV);2011 3e kwartaal;95620.0;90110.0;5500.0
363;Totaal mannen en vrouwen;Totaal;Groningen (PV);2011 4e kwartaal;96440.0;90860.0;5590.0
364;Totaal mannen en vrouwen;Totaal;Groningen (PV);2012 1e kwartaal;97230.0;91540.0;5690.0
365;Totaal mannen en vrouwen;Totaal;Groningen (PV);2012 2e kwartaal;98200.0;92430.0;5770.0
366;Totaal mannen en vrouwen;Totaal;Groningen (PV);2012 3e kwartaal;99100.0;93210.0;5890.0
367;Totaal mannen en vrouwen;Totaal;Groningen (PV);2012 4e kwartaal;99860.0;93870.0;5980.0
368;Totaal mannen en vrouwen;Totaal;Groningen (PV);2013 1e kwartaal;99820.0;93780.0;6050.0
369;Totaal mannen en vrouwen;Totaal;Groningen (PV);2013 2e kwartaal;100600.0;94440.0;6160.0
370;Totaal mannen en vrouwen;Totaal;Groningen (PV);2013 3e kwartaal;101430.0;95150.0;6280.0
371;Totaal mannen en vrouwen;Totaal;Groningen (PV);2013 4e kwartaal;102080.0;95730.0;6350.0
372;Totaal mannen en vrouwen;Totaal;Groningen (PV);2014 1e kwartaal;102140.0;95750.0;6390.0
373;Totaal mannen en vrouwen;Totaal;Groningen (PV);2014 2e kwartaal;102770.0;96310.0;6470.0
374;Totaal mannen en vrouwen;Totaal;Groningen (PV);2014 3e kwartaal;103440.0;96870.0;6560.0
375;Totaal mannen en vrouwen;Totaal;Groningen (PV);2014 4e kwartaal;104060.0;97410.0;6660.0
376;Totaal mannen en vrouwen;Totaal;Groningen (PV);2015 1e kwartaal;103910.0;97330.0;6580.0
377;Totaal mannen en vrouwen;Totaal;Groningen (PV);2015 2e kwartaal;104490.0;97850.0;6640.0
378;Totaal mannen en vrouwen;Totaal;Groningen (PV);2015 3e kwartaal;105190.0;98470.0;6720.0
379;Totaal mannen en vrouwen;Totaal;Groningen (PV);2015 4e kwartaal;105710.0;98910.0;6800.0
380;Totaal mannen en vrouwen;Totaal;Groningen (PV);2016 1e kwartaal;104410.0;97680.0;6720.0
381;Totaal mannen en vrouwen;Totaal;Groningen (PV);2016 2e kwartaal;104990.0;98210.0;6780.0
382;Totaal mannen en vrouwen;Totaal;Groningen (PV);2016 3e kwartaal;105560.0;98710.0;6840.0
383;Totaal mannen en vrouwen;Totaal;Groningen (PV);2016 4e kwartaal;106170.0;99240.0;6930.0
384;Totaal mannen en vrouwen;Totaal;Groningen (PV);2017 1e kwartaal;104770.0;97910.0;6860.0
385;Totaal mannen en vrouwen;Totaal;Groningen (PV);2017 2e kwartaal;105300.0;98380.0;6920.0
386;Totaal mannen en vrouwen;Totaal;Groningen (PV);2017 3e kwartaal;105910.0;98900.0;7010.0
387;Totaal mannen en vrouwen;Totaal;Groningen (PV);2017 4e kwartaal;106560.0;99490.0;7070.0
388;Totaal mannen en vrouwen;Totaal;Groningen (PV);2018 1e kwartaal;105010.0;98010.0;7000.0
389;Totaal mannen en vrouwen;Totaal;Groningen (PV);2018 2e kwartaal;105630.0;98580.0;7050.0
390;Totaal mannen en vrouwen;Totaal;Groningen (PV);2018 3e kwartaal;106480.0;99330.0;7150.0
391;Totaal mannen en vrouwen;Totaal;Groningen (PV);2018 4e kwartaal;107030.0;99830.0;7200.0
392;Totaal mannen en vrouwen;Totaal;Friesland (PV);2006 4e kwartaal;98830.0;95330.0;3500.0
393;Totaal mannen en vrouwen;Totaal;Friesland (PV);2007 1e kwartaal;99110.0;95560.0;3560.0
394;Totaal mannen en vrouwen;Totaal;Friesland (PV);2007 2e kwartaal;99670.0;96080.0;3590.0
395;Totaal mannen en vrouwen;Totaal;Friesland (PV);2007 3e kwartaal;100300.0;96630.0;3660.0
396;Totaal mannen en vrouwen;Totaal;Friesland (PV);2007 4e kwartaal;100950.0;97210.0;3740.0
397;Totaal mannen en vrouwen;Totaal;Friesland (PV);2008 1e kwartaal;101540.0;97750.0;3790.0
398;Totaal mannen en vrouwen;Totaal;Friesland (PV);2008 2e kwartaal;102140.0;98290.0;3850.0
399;Totaal mannen en vrouwen;Totaal;Friesland (PV);2008 3e kwartaal;102980.0;99030.0;3950.0
400;Totaal mannen en vrouwen;Totaal;Friesland (PV);2008 4e kwartaal;103700.0;99680.0;4020.0
401;Totaal mannen en vrouwen;Totaal;Friesland (PV);2009 1e kwartaal;104430.0;100360.0;4070.0
402;Totaal mannen en vrouwen;Totaal;Friesland (PV);2009 2e kwartaal;105220.0;101080.0;4140.0
403;Totaal mannen en vrouwen;Totaal;Friesland (PV);2009 3e kwartaal;106200.0;101970.0;4230.0
404;Totaal mannen en vrouwen;Totaal;Friesland (PV);2009 4e kwartaal;106890.0;102580.0;4310.0
405;Totaal mannen en vrouwen;Totaal;Friesland (PV);2010 1e kwartaal;107620.0;103240.0;4380.0
406;Totaal mannen en vrouwen;Totaal;Friesland (PV);2010 2e kwartaal;108460.0;104010.0;4450.0
407;Totaal mannen en vrouwen;Totaal;Friesland (PV);2010 3e kwartaal;109220.0;104710.0;4510.0
408;Totaal mannen en vrouwen;Totaal;Friesland (PV);2010 4e kwartaal;109740.0;105170.0;4560.0
409;Totaal mannen en vrouwen;Totaal;Friesland (PV);2011 1e kwartaal;110910.0;106250.0;4650.0
410;Totaal mannen en vrouwen;Totaal;Friesland (PV);2011 2e kwartaal;112360.0;107630.0;4730.0
411;Totaal mannen en vrouwen;Totaal;Friesland (PV);2011 3e kwartaal;113750.0;108950.0;4800.0
412;Totaal mannen en vrouwen;Totaal;Friesland (PV);2011 4e kwartaal;114800.0;109920.0;4890.0
413;Totaal mannen en vrouwen;Totaal;Friesland (PV);2012 1e kwartaal;115790.0;110810.0;4980.0
414;Totaal mannen en vrouwen;Totaal;Friesland (PV);2012 2e kwartaal;117060.0;111990.0;5070.0
415;Totaal mannen en vrouwen;Totaal;Friesland (PV);2012 3e kwartaal;118080.0;112920.0;5170.0
416;Totaal mannen en vrouwen;Totaal;Friesland (PV);2012 4e kwartaal;119030.0;113780.0;5250.0
417;Totaal mannen en vrouwen;Totaal;Friesland (PV);2013 1e kwartaal;118980.0;113730.0;5250.0
418;Totaal mannen en vrouwen;Totaal;Friesland (PV);2013 2e kwartaal;120020.0;114700.0;5320.0
419;Totaal mannen en vrouwen;Totaal;Friesland (PV);2013 3e kwartaal;121050.0;115670.0;5380.0
420;Totaal mannen en vrouwen;Totaal;Friesland (PV);2013 4e kwartaal;121900.0;116440.0;5460.0
421;Totaal mannen en vrouwen;Totaal;Friesland (PV);2014 1e kwartaal;121990.0;116510.0;5480.0
422;Totaal mannen en vrouwen;Totaal;Friesland (PV);2014 2e kwartaal;123010.0;117420.0;5590.0
423;Totaal mannen en vrouwen;Totaal;Friesland (PV);2014 3e kwartaal;123900.0;118270.0;5630.0
424;Totaal mannen en vrouwen;Totaal;Friesland (PV);2014 4e kwartaal;124790.0;119090.0;5710.0
425;Totaal mannen en vrouwen;Totaal;Friesland (PV);2015 1e kwartaal;124550.0;118950.0;5600.0
426;Totaal mannen en vrouwen;Totaal;Friesland (PV);2015 2e kwartaal;125400.0;119750.0;5650.0
427;Totaal mannen en vrouwen;Totaal;Friesland (PV);2015 3e kwartaal;126230.0;120510.0;5710.0
428;Totaal mannen en vrouwen;Totaal;Friesland (PV);2015 4e kwartaal;127010.0;121220.0;5790.0
429;Totaal mannen en vrouwen;Totaal;Friesland (PV);2016 1e kwartaal;125600.0;119860.0;5740.0
430;Totaal mannen en vrouwen;Totaal;Friesland (PV);2016 2e kwartaal;126140.0;120370.0;5770.0
431;Totaal mannen en vrouwen;Totaal;Friesland (PV);2016 3e kwartaal;126890.0;121060.0;5830.0
432;Totaal mannen en vrouwen;Totaal;Friesland (PV);2016 4e kwartaal;127710.0;121800.0;5910.0
433;Totaal mannen en vrouwen;Totaal;Friesland (PV);2017 1e kwartaal;126160.0;120310.0;5850.0
434;Totaal mannen en vrouwen;Totaal;Friesland (PV);2017 2e kwartaal;126940.0;121030.0;5910.0
435;Totaal mannen en vrouwen;Totaal;Friesland (PV);2017 3e kwartaal;127700.0;121700.0;6000.0
436;Totaal mannen en vrouwen;Totaal;Friesland (PV);2017 4e kwartaal;128620.0;122570.0;6050.0
437;Totaal mannen en vrouwen;Totaal;Friesland (PV);2018 1e kwartaal;126990.0;120990.0;6000.0
438;Totaal mannen en vrouwen;Totaal;Friesland (PV);2018 2e kwartaal;127670.0;121630.0;6050.0
439;Totaal mannen en vrouwen;Totaal;Friesland (PV);2018 3e kwartaal;128530.0;122440.0;6090.0
440;Totaal mannen en vrouwen;Totaal;Friesland (PV);2018 4e kwartaal;129270.0;123110.0;6160.0
441;Totaal mannen en vrouwen;Totaal;Drenthe (PV);2006 4e kwartaal;81040.0;77490.0;3550.0
442;Totaal mannen en vrouwen;Totaal;Drenthe (PV);2007 1e kwartaal;81260.0;77680.0;3590.0
443;Totaal mannen en vrouwen;Totaal;Drenthe (PV);2007 2e kwartaal;81840.0;78210.0;3630.0
444;Totaal mannen en vrouwen;Totaal;Drenthe (PV);2007 3e kwartaal;82530.0;78820.0;3710.0
445;Totaal mannen en vrouwen;Totaal;Drenthe (PV);2007 4e kwartaal;82990.0;79220.0;3770.0
446;Totaal mannen en vrouwen;Totaal;Drenthe (PV);2008 1e kwartaal;83370.0;79520.0;3840.0
447;Totaal mannen en vrouwen;Totaal;Drenthe (PV);2008 2e kwartaal;83890.0;80000.0;3890.0
448;Totaal mannen en vrouwen;Totaal;Drenthe (PV);2008 3e kwartaal;84470.0;80520.0;3940.0
449;Totaal mannen en vrouwen;Totaal;Drenthe (PV);2008 4e kwartaal;85140.0;81110.0;4030.0
450;Totaal mannen en vrouwen;Totaal;Drenthe (PV);2009 1e kwartaal;85590.0;81500.0;4090.0
451;Totaal mannen en vrouwen;Totaal;Drenthe (PV);2009 2e kwartaal;86170.0;82030.0;4140.0
452;Totaal mannen en vrouwen;Totaal;Drenthe (PV);2009 3e kwartaal;86960.0;82710.0;4240.0
453;Totaal mannen en vrouwen;Totaal;Drenthe (PV);2009 4e kwartaal;87480.0;83190.0;4280.0
454;Totaal mannen en vrouwen;Totaal;Drenthe (PV);2010 1e kwartaal;87950.0;83580.0;4370.0
455;Totaal mannen en vrouwen;Totaal;Drenthe (PV);2010 2e kwartaal;88510.0;84090.0;4420.0
456;Totaal mannen en vrouwen;Totaal;Drenthe (PV);2010 3e kwartaal;89080.0;84620.0;4460.0
457;Totaal mannen en vrouwen;Totaal;Drenthe (PV);2010 4e kwartaal;89340.0;84840.0;4500.0
458;Totaal mannen en vrouwen;Totaal;Drenthe (PV);2011 1e kwartaal;90220.0;85640.0;4580.0
459;Totaal mannen en vrouwen;Totaal;Drenthe (PV);2011 2e kwartaal;91350.0;86700.0;4650.0
460;Totaal mannen en vrouwen;Totaal;Drenthe (PV);2011 3e kwartaal;92400.0;87650.0;4750.0
461;Totaal mannen en vrouwen;Totaal;Drenthe (PV);2011 4e kwartaal;93270.0;88430.0;4840.0
462;Totaal mannen en vrouwen;Totaal;Drenthe (PV);2012 1e kwartaal;94120.0;89180.0;4940.0
463;Totaal mannen en vrouwen;Totaal;Drenthe (PV);2012 2e kwartaal;95020.0;89980.0;5040.0
464;Totaal mannen en vrouwen;Totaal;Drenthe (PV);2012 3e kwartaal;95900.0;90750.0;5150.0
465;Totaal mannen en vrouwen;Totaal;Drenthe (PV);2012 4e kwartaal;96710.0;91480.0;5240.0
466;Totaal mannen en vrouwen;Totaal;Drenthe (PV);2013 1e kwartaal;96670.0;91390.0;5280.0
467;Totaal mannen en vrouwen;Totaal;Drenthe (PV);2013 2e kwartaal;97570.0;92200.0;5370.0
468;Totaal mannen en vrouwen;Totaal;Drenthe (PV);2013 3e kwartaal;98560.0;93070.0;5490.0
