ID;Persoonskenmerken;Perioden;SlachtofferschapTotaal_1;EnkelvoudigSlachtoffer_2;MeervoudigSlachtoffer_3;GeweldsdelictenTotaal_4;SeksueleDelicten_5;SeksueleDelictenAlleenVrouwen_6;Mishandeling_7;Bedreiging_8;VermogensdelictenTotaal_9;Inbraak_10;InbraakAlleenHuishoudens_11;Fietsdiefstal_12;FietsdiefstalAlleenFietsbezitters_13;Autodiefstal_14;AutodiefstalAlleenAutogebruikers_15;DiefstalUitAuto_16;DiefstalUitAutoAlleenAutogebruikers_17;Zakkenrollerij_18;OverigeDiefstal_19;VandalismedelictenTotaal_20;DiefstalVanafBeschadigingAuto_21;DiefstalBeschadigingAutoAutogebruiker_22;OverigeVernielingen_23;DoorrijdenNaAanrijding_24;KwaadwilligeTelefoontjes_25;OverigeDelicten_26
592;23;1997;22.0;18.5;3.5;3.5;0.5;0.9;1.0;2.3;11.9;2.3;;4.2;3.7;0.5;0.9;0.9;1.8;1.5;3.7;8.8;6.0;11.6;3.2;0.7;7.2;0.5
593;23;1998;20.1;16.1;4.0;4.2;0.6;1.0;2.0;2.1;9.6;1.3;;3.2;3.8;0.2;0.4;0.7;1.4;1.6;3.1;8.5;5.4;10.3;3.5;1.0;7.3;0.5
594;23;1999;21.5;17.1;4.3;4.5;0.8;1.5;1.9;2.8;9.5;1.7;;3.3;3.8;0.5;1.0;1.1;2.1;1.1;2.4;9.7;5.9;11.0;4.0;1.9;6.5;0.6
595;23;2000;21.1;18.3;2.8;3.5;0.5;0.8;0.9;2.3;9.6;0.5;;3.4;3.7;0.2;0.4;1.5;2.9;1.8;2.5;9.4;5.9;11.0;3.7;1.3;6.9;0.7
596;23;2001;19.7;16.3;3.4;4.8;0.8;1.3;1.4;3.0;9.7;1.2;;2.9;3.2;0.2;0.4;2.1;3.6;1.7;2.4;7.4;4.9;8.6;2.6;1.2;5.4;1.0
597;23;2002;23.0;18.9;4.1;6.5;1.1;2.1;1.6;4.4;9.0;1.1;;2.7;3.1;0.2;0.3;1.4;2.5;1.7;2.5;9.6;6.1;10.8;3.8;2.0;5.1;0.9
598;23;2003;18.7;15.6;3.1;4.1;0.9;1.6;1.0;2.4;9.2;0.9;;3.1;3.5;0.2;0.3;2.2;4.0;1.2;2.7;7.4;4.7;8.5;3.0;0.7;4.8;0.6
599;23;2004;19.5;15.5;4.0;4.4;0.8;1.5;1.6;2.4;9.5;1.1;;3.9;4.5;0.3;0.6;1.3;2.5;0.6;3.3;7.8;4.9;9.3;3.2;1.6;5.6;0.5
600;24;1997;28.6;22.9;5.8;6.9;1.5;2.4;2.5;3.2;16.5;2.4;;6.3;7.1;0.0;0.0;3.2;6.4;2.8;4.0;9.3;5.5;11.2;5.0;1.5;7.8;0.6
601;24;1998;28.1;21.0;7.1;8.8;1.9;2.8;2.7;5.1;16.0;1.0;;7.6;7.9;0.2;0.5;1.2;2.5;3.5;4.9;8.4;4.2;8.5;5.0;0.8;7.4;1.0
602;24;1999;27.1;21.8;5.3;6.7;1.5;2.6;1.8;3.9;12.9;1.6;;5.0;5.3;0.1;0.1;1.3;2.5;3.0;3.3;10.5;6.2;12.4;5.7;1.4;6.7;0.4
603;24;2000;27.1;21.9;5.1;5.7;1.2;1.7;1.2;3.6;14.4;2.3;;6.4;7.1;0.3;0.6;1.8;3.4;2.4;3.0;10.0;5.9;11.6;5.5;0.9;6.4;0.5
604;24;2001;25.3;20.3;5.0;6.3;1.3;1.6;2.4;3.4;13.5;1.7;;5.9;7.2;0.0;0.0;0.7;1.4;3.0;3.1;8.8;4.8;9.2;5.1;1.4;4.9;0.1
605;24;2002;27.0;21.9;5.1;7.4;1.2;1.6;1.9;4.5;13.7;1.3;;7.0;7.7;0.0;0.0;0.7;1.3;2.4;3.9;9.2;5.7;11.2;4.5;0.9;5.4;0.3
606;24;2003;23.9;19.2;4.7;5.8;0.9;1.0;1.5;3.7;11.4;1.0;;5.3;6.3;0.0;0.0;1.3;2.4;2.1;2.7;9.5;5.7;10.4;5.3;1.3;6.1;0.6
607;24;2004;29.3;22.1;7.3;8.0;0.5;0.8;3.2;5.1;15.9;1.5;;6.8;7.6;0.3;0.5;3.2;6.2;2.3;3.7;11.1;6.7;13.0;6.3;1.3;5.0;0.3
608;25;1997;26.8;21.0;5.8;5.6;1.6;2.9;1.3;3.0;13.1;1.7;;5.2;5.0;0.2;0.4;2.1;3.3;2.0;3.3;11.0;6.4;10.4;5.1;1.8;6.2;0.6
609;25;1998;28.4;22.8;5.6;6.1;1.5;2.7;1.9;3.1;13.3;1.8;;5.0;5.4;0.1;0.2;1.8;3.0;2.4;3.5;12.6;7.3;12.0;5.7;1.5;6.4;0.9
610;25;1999;28.3;22.0;6.3;6.1;1.3;2.1;1.8;3.6;12.9;1.8;;4.8;5.2;0.2;0.3;2.2;3.5;1.7;3.1;13.5;8.1;12.8;5.9;1.5;7.5;0.8
611;25;2000;26.5;21.4;5.1;5.8;1.0;2.2;1.7;3.5;11.6;1.7;;4.5;5.0;0.2;0.4;1.8;2.9;1.3;3.2;11.8;7.6;12.1;4.8;1.4;4.7;0.5
612;25;2001;26.7;20.5;6.2;6.4;1.2;2.1;1.8;3.9;11.8;1.4;;4.5;5.0;0.2;0.3;2.3;3.6;1.6;3.0;12.3;8.0;12.6;4.7;1.6;5.2;0.7
613;25;2002;29.8;23.2;6.6;6.1;1.4;2.6;1.7;3.6;14.1;2.2;;5.3;5.7;0.2;0.3;3.2;4.8;1.7;3.1;14.0;9.2;13.8;5.3;1.4;4.4;0.7
614;25;2003;27.8;22.3;5.5;6.6;0.9;1.7;2.3;4.0;11.6;1.3;;4.0;4.3;0.1;0.2;3.0;4.5;1.7;2.5;13.3;9.3;13.9;4.4;1.5;4.3;0.7
615;25;2004;27.5;21.6;6.0;5.5;0.9;1.7;1.8;3.3;12.9;1.5;;5.1;5.6;0.2;0.2;2.5;3.8;1.8;3.1;12.6;8.6;13.0;4.7;1.4;5.0;0.7
616;26;1997;31.9;25.5;6.4;5.0;1.4;2.9;0.7;3.0;15.7;2.9;;5.2;7.4;0.3;0.4;2.5;3.6;2.6;3.5;15.6;9.4;13.6;6.5;1.5;6.4;0.8
617;26;1998;33.2;25.5;7.7;5.1;1.1;2.5;1.3;2.9;16.4;2.0;;6.7;7.7;0.3;0.5;2.9;4.3;1.7;4.8;16.5;10.4;15.2;6.8;1.4;5.8;0.6
618;26;1999;32.6;25.1;7.6;6.1;1.1;2.3;1.7;3.7;17.1;2.5;;7.1;8.2;0.2;0.3;2.7;4.0;2.2;4.3;14.6;9.2;13.6;5.8;1.4;4.5;0.5
619;26;2000;33.1;25.7;7.5;5.4;1.5;3.2;1.2;3.3;17.3;2.3;;6.8;7.4;0.4;0.5;2.8;4.1;2.4;4.7;14.5;9.2;13.6;6.1;2.0;5.7;0.8
620;26;2001;32.4;24.9;7.4;5.7;1.4;2.4;1.3;3.2;16.5;2.9;;6.6;7.2;0.0;0.0;3.7;5.2;1.8;3.1;15.1;9.2;13.0;6.4;1.6;4.1;0.8
621;26;2002;30.9;24.4;6.6;5.8;1.1;2.5;1.3;3.7;14.0;2.6;;3.7;4.1;0.3;0.4;3.9;5.6;1.9;3.1;15.6;9.7;14.0;6.5;1.6;3.0;0.9
622;26;2003;30.8;24.4;6.4;5.4;1.1;2.2;1.2;3.6;15.1;1.6;;6.9;7.4;0.2;0.2;2.9;4.1;2.1;3.2;13.7;9.5;13.7;4.5;2.0;3.4;1.2
623;26;2004;28.5;22.7;5.7;5.0;1.1;2.1;1.0;3.4;12.4;1.9;;4.4;4.7;0.2;0.3;2.4;3.4;1.7;2.7;14.3;9.2;13.0;5.8;1.3;3.7;1.3
624;27;1997;32.7;26.3;6.4;5.6;1.3;3.2;1.1;3.5;14.6;2.0;;4.7;6.1;0.5;0.7;2.9;3.9;2.1;3.8;16.3;10.7;14.4;6.1;2.4;6.5;0.8
625;27;1998;35.1;27.2;7.9;6.3;1.1;2.7;2.3;3.3;16.8;2.4;;6.0;6.6;0.3;0.4;3.8;5.0;1.8;4.5;17.9;11.7;15.3;6.7;1.3;5.4;0.7
626;27;1999;32.6;23.9;8.7;6.8;0.9;1.8;2.0;4.6;16.3;2.5;;6.0;6.5;0.3;0.4;3.4;4.6;1.6;4.2;15.4;10.7;14.4;5.5;1.6;6.6;0.8
627;27;2000;34.4;26.8;7.6;6.3;1.2;2.9;1.5;4.1;15.8;2.1;;5.7;6.1;0.3;0.5;3.2;4.3;1.7;4.4;16.5;11.4;15.4;6.2;2.0;5.3;0.6
628;27;2001;33.3;25.8;7.5;7.2;1.4;2.6;1.7;4.7;15.4;2.6;;5.7;6.2;0.1;0.1;3.8;5.1;1.8;2.7;15.1;9.9;13.4;5.6;1.9;5.0;0.9
629;27;2002;33.2;25.7;7.5;6.8;1.3;2.9;1.6;4.6;14.1;2.5;;3.1;3.4;0.2;0.2;4.3;5.7;2.3;3.1;17.4;11.5;15.4;6.6;1.6;3.5;0.7
630;27;2003;;;;;;;;;;;;;;;;;;;;;;;;;;
631;27;2004;31.7;24.4;7.2;6.1;1.2;2.8;1.4;4.1;13.5;1.9;;4.8;5.1;0.2;0.3;3.2;4.1;1.8;3.5;16.1;11.5;15.0;5.7;1.5;3.7;0.9
632;28;1997;30.9;24.4;6.5;5.8;2.3;3.5;1.5;2.3;15.9;2.7;;6.3;6.5;0.1;0.1;2.3;3.7;2.6;3.3;12.7;7.1;11.5;6.2;1.5;8.6;0.2
633;28;1998;29.7;23.3;6.4;7.0;2.0;2.7;1.8;4.1;14.1;1.4;;5.8;6.0;0.1;0.2;1.7;2.9;2.1;4.2;13.0;8.4;14.2;5.0;1.6;7.1;1.2
634;28;1999;30.4;24.5;5.9;6.3;1.9;2.6;1.5;3.6;13.8;2.0;;5.4;5.9;0.1;0.2;2.1;3.3;1.8;3.0;14.5;9.0;14.4;5.8;1.5;6.9;0.6
635;28;2000;31.0;25.1;6.0;6.6;1.5;2.4;1.3;4.5;14.9;1.8;;6.0;6.5;0.4;0.6;3.0;4.9;2.5;3.1;12.8;8.6;13.9;4.6;1.4;6.4;0.5
636;28;2001;26.2;20.1;6.1;6.1;1.8;2.3;1.9;3.1;11.9;1.1;;5.1;5.9;0.0;0.0;2.3;3.6;2.1;2.9;11.7;7.7;12.2;4.5;1.8;5.0;0.7
637;28;2002;33.1;25.6;7.5;7.3;2.3;3.2;1.5;4.0;15.1;2.2;;5.0;5.3;0.2;0.3;3.6;5.4;1.7;4.2;16.3;11.1;16.8;5.4;1.3;5.9;0.6
638;28;2003;;;;;;;;;;;;;;;;;;;;;;;;;;
639;28;2004;28.8;23.3;5.6;5.5;1.4;1.9;1.3;3.3;13.8;1.1;;5.8;6.3;0.3;0.4;1.7;2.6;1.9;3.8;13.1;9.9;14.8;3.6;1.6;5.4;1.0
640;29;1997;26.9;18.1;8.8;6.2;0.0;0.0;2.0;4.2;16.5;3.6;;3.0;2.3;0.5;0.6;3.3;4.4;1.5;6.5;12.8;8.4;11.1;4.7;0.5;9.4;1.4
641;29;1998;28.2;20.8;7.4;8.9;0.3;1.4;0.6;8.4;14.5;1.9;;3.4;3.7;1.7;2.4;3.0;4.2;1.9;3.6;12.0;7.7;10.6;4.3;0.4;5.6;1.7
642;29;1999;29.1;23.3;5.8;3.2;0.8;2.4;0.7;1.7;14.7;2.7;;4.1;4.7;0.3;0.4;2.1;2.8;1.2;4.8;13.5;9.0;12.0;5.0;2.4;5.0;0.7
643;29;2000;23.1;17.7;5.4;2.9;0.6;1.0;0.0;2.5;9.9;2.5;;1.9;2.3;0.0;0.0;2.2;3.1;1.0;3.9;13.3;7.7;10.9;6.3;1.3;5.1;1.8
644;29;2001;29.2;22.9;6.3;6.1;0.6;2.2;1.9;3.9;14.3;1.7;;2.2;2.6;0.7;0.9;4.8;6.6;0.9;4.5;13.7;7.7;10.5;6.0;2.4;5.0;1.1
645;29;2002;29.8;23.7;6.1;3.8;0.7;2.4;1.1;2.0;14.9;4.0;;2.9;3.4;1.0;1.3;3.6;4.9;0.3;4.4;14.6;10.2;14.0;5.0;1.5;3.3;1.1
646;29;2003;;;;;;;;;;;;;;;;;;;;;;;;;;
647;29;2004;25.2;19.9;5.4;5.2;0.0;0.0;2.3;3.1;11.6;2.1;;3.1;3.4;0.2;0.3;2.3;3.0;0.9;3.5;12.6;8.2;10.7;4.8;0.5;4.9;1.7
648;30;1997;25.3;21.4;3.9;3.9;0.2;;1.5;2.4;12.0;1.3;;5.0;2.6;0.6;0.8;3.1;4.3;0.5;2.1;11.7;6.9;9.5;5.4;1.0;3.4;1.0
649;30;1998;25.3;20.5;4.8;6.0;0.0;0.0;4.0;2.4;10.1;0.7;;3.4;3.6;0.2;0.3;1.4;2.1;1.3;3.9;11.4;7.7;11.0;4.6;1.2;4.7;1.2
650;30;1999;28.8;22.2;6.6;6.6;0.9;5.9;1.9;4.6;11.8;1.0;;3.8;4.6;0.2;0.3;2.5;3.4;1.5;3.8;15.1;9.8;13.2;5.6;1.6;5.7;0.4
651;30;2000;27.6;22.0;5.7;5.3;0.2;;1.6;3.5;10.2;2.3;;2.5;2.6;0.3;0.4;2.4;3.3;1.3;2.6;14.3;9.0;12.3;5.9;2.5;3.3;0.3
652;30;2001;25.1;20.1;5.0;5.1;0.0;0.0;1.9;3.3;10.3;1.1;;2.7;2.8;0.3;0.5;2.9;3.8;0.4;3.9;13.4;9.4;12.4;4.3;1.2;3.7;0.7
653;30;2002;30.0;24.2;5.8;5.8;0.7;;1.1;4.0;12.8;2.0;;4.0;4.5;0.0;0.0;3.1;4.2;1.5;2.9;12.9;8.7;11.8;4.6;3.7;3.4;0.7
654;30;2003;;;;;;;;;;;;;;;;;;;;;;;;;;
655;30;2004;27.7;20.7;7.0;6.3;0.5;;2.8;3.7;13.9;1.2;;5.1;5.6;0.3;0.4;3.8;5.2;1.5;3.5;10.6;7.3;10.2;3.6;2.1;3.2;0.5
656;31;1997;28.9;22.0;6.9;6.3;1.1;2.8;2.3;3.6;15.4;2.1;;6.3;7.0;0.5;0.8;2.3;4.0;1.8;4.3;10.8;7.4;12.6;3.8;1.9;7.7;0.5
657;31;1998;27.7;20.4;7.3;7.2;1.0;2.1;3.7;3.5;14.0;1.4;;6.4;7.4;0.0;0.0;1.9;3.1;2.3;3.4;12.4;7.3;12.1;5.5;1.2;8.3;0.5
658;31;1999;28.7;22.2;6.5;7.6;1.1;2.8;3.4;4.1;13.2;1.4;;6.5;7.7;0.2;0.3;1.8;3.1;1.9;2.3;11.5;7.0;11.8;5.1;2.1;6.5;0.8
659;31;2000;26.7;21.7;5.0;6.4;0.4;1.2;3.0;3.6;13.3;1.8;;6.3;7.0;0.6;1.0;1.6;2.6;1.0;3.3;9.5;6.0;9.9;4.0;1.3;5.6;1.1
660;31;2001;28.0;20.8;7.2;8.8;1.8;4.3;3.3;5.1;14.8;1.6;;6.2;6.9;0.2;0.3;2.1;3.5;2.8;3.5;10.0;6.4;10.8;4.0;1.6;7.7;0.6
661;31;2002;30.5;23.0;7.5;8.7;1.4;3.7;2.9;5.0;15.6;0.8;;7.7;9.3;0.3;0.5;3.3;5.6;2.2;2.6;11.8;7.5;12.7;5.0;1.9;5.5;1.1
662;31;2003;;;;;;;;;;;;;;;;;;;;;;;;;;
663;31;2004;28.0;21.1;6.9;7.1;1.0;3.0;2.0;4.6;12.7;1.5;;4.7;5.4;0.3;0.4;3.8;5.9;1.4;2.2;11.7;7.7;12.0;4.6;2.8;4.2;0.6
664;32;1997;31.4;22.9;8.5;10.0;4.4;6.4;2.2;4.8;16.0;0.8;;10.9;11.7;0.0;0.0;2.5;5.8;3.5;2.9;10.9;4.0;9.3;7.6;0.6;10.2;1.2
665;32;1998;38.0;27.5;10.5;9.4;3.6;4.3;0.1;5.9;21.6;2.7;;9.5;10.6;0.0;0.0;0.0;0.0;2.6;8.2;13.0;4.6;12.4;9.3;4.5;12.2;0.8
666;32;1999;33.0;28.7;4.2;7.4;2.9;4.7;2.1;2.9;15.2;0.5;;7.2;8.8;0.8;2.1;1.1;3.0;2.8;3.0;12.4;7.8;20.4;5.5;2.6;10.4;0.5
667;32;2000;36.8;26.6;10.1;9.8;2.4;3.7;3.2;5.4;21.9;2.0;;10.5;11.7;0.5;1.3;2.1;5.7;1.9;7.0;12.8;4.7;12.6;9.6;1.6;7.7;0.9
668;32;2001;36.8;25.7;11.1;9.7;1.1;1.9;3.1;6.0;19.9;2.6;;7.6;9.7;0.0;0.0;1.9;4.1;4.5;6.8;15.4;6.8;14.6;9.4;1.2;10.2;0.0
669;32;2002;31.5;22.6;9.0;9.5;1.6;2.8;5.6;4.4;19.7;2.9;;10.1;11.3;0.0;0.0;1.6;3.7;2.0;5.0;7.0;2.5;5.7;4.8;3.7;3.6;0.0
670;32;2003;31.4;21.4;10.1;10.2;1.5;2.9;4.5;6.6;19.1;0.8;;11.6;13.0;0.3;0.7;2.4;5.3;2.9;3.4;9.0;4.3;9.6;5.0;2.4;12.1;3.0
671;32;2004;34.0;25.7;8.3;9.9;1.0;1.2;4.7;5.7;17.5;1.9;;8.8;10.2;0.3;0.6;2.6;4.8;1.7;3.0;13.9;8.8;16.7;6.2;2.0;6.9;2.1
672;33;1997;34.8;27.0;7.8;10.4;2.7;4.0;3.2;5.6;21.1;2.5;;10.2;13.8;0.0;0.0;0.8;3.7;3.7;6.5;8.5;2.8;13.7;6.9;1.3;7.1;0.7
673;33;1998;37.8;28.6;9.2;9.9;2.6;4.6;2.8;5.1;23.5;2.4;;12.5;14.0;0.2;0.9;0.6;3.0;6.6;5.4;9.2;2.5;13.3;7.9;1.3;6.8;0.4
674;33;1999;37.6;28.3;9.4;12.1;2.8;4.9;3.4;7.1;21.0;3.2;;9.8;10.2;0.1;0.6;0.5;1.8;4.4;5.3;10.7;3.2;12.6;9.0;2.9;9.4;0.6
675;33;2000;34.1;26.2;7.8;8.5;2.6;4.6;3.0;3.5;20.7;2.3;;13.0;13.8;0.0;0.0;1.1;4.2;3.4;3.8;9.0;3.5;13.3;7.1;2.2;9.0;0.6
676;33;2001;38.2;29.6;8.6;11.9;2.8;4.9;4.3;5.8;22.6;2.0;;13.2;14.8;0.0;0.0;1.6;5.7;2.5;5.0;10.3;3.9;14.3;8.1;1.4;6.9;1.1
677;33;2002;38.6;27.5;11.0;13.0;2.7;4.8;3.9;8.1;20.3;1.5;;12.8;13.6;0.6;2.4;1.8;6.7;4.1;4.3;12.5;6.1;22.9;9.4;2.3;6.1;1.4
678;33;2003;32.5;24.6;7.9;10.9;2.2;3.4;3.2;6.7;20.0;2.4;;9.9;10.7;0.0;0.0;1.8;6.7;3.7;4.7;7.7;3.1;11.6;6.0;1.5;8.0;0.9
679;33;2004;36.1;27.7;8.4;10.5;1.8;3.3;4.1;5.5;20.0;2.0;;11.7;12.8;0.3;1.0;1.8;7.2;3.6;4.3;11.4;5.1;20.3;8.7;1.4;6.2;0.4
680;34;1997;21.0;16.5;4.5;5.5;0.8;0.6;0.9;4.3;9.5;3.3;;1.6;6.4;0.0;0.0;1.0;2.0;1.8;2.3;7.9;3.2;6.4;4.9;1.9;11.8;0.5
681;34;1998;21.4;18.6;2.8;4.7;1.1;2.5;1.6;2.5;8.4;1.3;;2.9;3.7;0.0;0.0;0.6;1.2;1.4;3.0;10.3;5.6;11.4;5.0;1.2;12.7;1.2
682;34;1999;23.4;18.8;4.6;5.4;0.4;1.0;1.6;3.6;10.3;2.5;;2.7;3.0;0.2;0.4;1.9;3.4;2.1;2.3;9.6;6.2;11.1;4.0;1.6;8.5;0.2
683;34;2000;27.5;22.8;4.6;6.8;1.5;2.8;0.9;4.7;11.4;0.6;;4.6;6.4;0.3;0.5;0.8;1.5;2.2;3.4;13.3;8.3;15.8;5.6;0.0;7.8;0.3
684;34;2001;18.0;14.6;3.4;3.2;0.8;0.8;0.5;1.9;8.8;2.3;;2.2;2.6;0.0;0.0;1.3;2.3;1.5;2.2;7.5;4.7;8.6;2.9;1.1;7.4;1.2
685;34;2002;18.0;16.0;2.0;3.1;0.4;0.8;1.7;1.3;8.6;0.5;;3.0;4.1;0.0;0.0;2.6;4.9;1.0;1.8;6.6;4.3;8.3;2.7;2.0;6.8;0.2
686;34;2003;18.7;15.9;2.8;5.1;1.1;2.3;0.9;3.6;6.4;1.2;;1.8;2.1;0.0;0.0;1.0;1.9;1.8;1.2;7.4;4.7;9.0;3.1;1.5;4.0;1.0
687;34;2004;22.4;18.9;3.5;4.9;1.0;1.8;1.1;2.8;8.8;1.9;;2.9;3.7;0.0;0.0;1.3;2.4;1.6;2.1;9.4;6.4;12.2;3.7;1.9;8.1;1.2
688;35;1997;16.9;16.2;0.6;2.4;0.0;;0.0;2.4;10.6;2.7;;0.0;;0.0;0.0;1.6;2.1;1.8;4.6;3.9;2.3;3.1;1.6;0.6;7.6;0.7
689;35;1998;14.4;13.5;0.9;0.4;0.0;;0.0;0.4;7.8;1.7;;2.7;3.0;0.5;0.7;0.0;0.0;1.0;1.9;5.5;4.1;6.0;2.0;1.0;3.6;0.0
690;35;1999;14.1;11.6;2.5;1.2;0.0;0.0;0.4;0.8;7.9;2.5;;2.1;2.4;0.0;0.0;1.8;2.5;0.8;2.4;4.9;3.1;4.2;2.4;0.6;3.2;0.0
691;35;2000;11.8;10.9;0.9;1.1;0.0;;0.0;1.1;3.6;0.4;;0.0;;0.0;0.0;0.0;0.0;1.1;2.6;6.4;4.8;6.7;2.1;1.0;4.7;0.0
692;35;2001;19.4;17.1;2.3;1.3;0.0;0.0;0.0;1.3;11.7;2.2;;3.1;3.0;0.0;0.0;1.1;1.7;3.8;2.0;6.1;1.7;2.7;4.5;2.0;2.9;0.0
693;35;2002;15.9;15.2;0.7;1.5;0.0;0.0;0.0;1.5;8.6;2.1;;0.4;0.5;0.0;0.0;2.1;3.1;0.6;3.8;6.5;3.2;4.8;3.3;0.0;3.3;0.5
694;35;2003;16.9;12.8;4.1;1.6;0.0;0.0;0.0;1.6;10.1;1.7;;0.6;0.6;0.5;0.7;0.6;0.9;1.9;4.8;8.9;5.2;7.0;3.7;0.5;2.9;1.0
695;35;2004;15.3;14.3;1.0;1.4;0.0;0.0;0.0;1.4;8.9;1.8;;3.2;3.4;0.0;0.0;2.2;2.8;1.3;1.0;5.4;4.4;5.5;1.0;0.0;3.4;0.4
696;36;1997;21.2;17.9;3.3;3.5;1.0;1.0;1.1;1.4;11.8;3.1;;3.5;5.2;0.0;0.0;2.2;5.3;1.2;2.6;7.9;4.7;11.5;3.7;1.3;8.4;0.2
697;36;1998;21.9;19.0;2.9;3.8;1.0;1.1;0.9;2.3;10.7;2.6;;2.4;2.8;0.1;0.2;1.4;3.2;1.7;3.0;8.3;5.7;13.4;2.9;1.1;12.4;0.2
698;36;1999;20.9;18.4;2.5;3.0;1.3;1.4;0.4;1.8;7.2;1.8;;2.1;2.3;0.3;0.7;1.0;2.2;0.3;2.5;11.6;4.7;10.5;6.9;0.9;12.4;0.4
699;36;2000;22.3;18.6;3.6;2.1;0.8;0.8;0.0;1.3;10.0;1.3;;4.4;5.2;0.3;0.6;0.6;1.1;1.2;2.8;11.3;6.8;14.0;4.6;2.6;6.5;0.7
700;36;2001;16.9;14.2;2.7;3.1;0.6;0.6;0.9;1.6;7.0;1.5;;2.6;2.6;0.2;0.4;0.2;0.5;0.4;2.5;9.0;5.4;11.7;3.7;0.4;6.2;0.2
701;36;2002;21.2;17.4;3.8;3.2;0.7;0.8;1.0;1.9;10.3;0.9;;4.3;4.7;0.2;0.5;0.2;0.4;2.1;4.4;10.5;5.7;11.5;4.9;0.3;6.0;0.7
702;36;2003;20.1;18.2;1.9;2.3;0.2;0.2;1.2;0.8;8.5;1.0;;3.1;3.0;0.0;0.0;1.7;3.9;1.5;1.8;9.5;5.3;11.8;4.4;1.3;6.9;0.9
703;36;2004;20.4;16.5;3.9;3.4;0.8;0.8;0.6;2.3;9.7;1.4;;2.2;2.5;0.2;0.4;2.1;4.2;1.7;3.5;8.0;3.8;7.4;5.0;1.0;6.9;0.7
704;37;1997;16.3;13.7;2.6;2.1;0.3;0.4;1.2;0.8;9.7;2.0;;4.1;2.2;0.0;0.0;1.1;2.8;0.8;2.2;6.3;3.3;9.0;2.9;0.4;6.8;0.5
705;37;1998;16.1;13.9;2.2;3.4;1.2;1.2;0.4;2.1;7.0;1.1;;2.4;2.9;0.2;0.6;0.4;1.1;1.6;1.6;7.4;3.2;8.5;4.2;0.3;7.5;0.7
706;37;1999;19.0;16.2;2.8;2.9;0.5;0.6;1.5;0.9;8.8;1.4;;2.5;2.9;0.2;0.6;0.6;1.4;2.4;2.2;9.3;4.4;10.4;5.0;0.4;7.0;0.4
707;37;2000;14.3;12.9;1.4;2.2;0.8;1.0;0.5;0.8;6.3;1.9;;2.0;2.2;0.0;0.0;0.1;0.3;1.7;1.4;5.9;3.4;8.5;2.7;0.4;5.0;0.6
708;37;2001;14.1;12.6;1.5;3.0;0.4;0.2;0.8;1.8;5.1;0.7;;1.5;1.8;0.2;0.5;0.6;1.4;1.2;1.3;6.2;3.8;8.6;2.6;0.8;4.8;0.5
709;37;2002;19.7;17.1;2.6;2.8;1.4;1.4;1.0;0.8;9.0;2.2;;2.2;2.6;0.0;0.0;0.7;1.6;2.4;2.2;9.7;5.2;11.7;4.5;0.6;4.5;0.4
710;37;2003;18.2;15.2;3.0;2.4;0.5;0.5;1.3;0.8;9.2;1.1;;2.4;2.9;0.1;0.2;2.1;5.0;2.1;1.8;8.4;5.8;13.6;2.8;1.0;4.8;0.5
711;37;2004;16.8;14.1;2.7;2.6;0.4;0.6;0.8;1.6;8.3;1.6;;3.0;3.3;0.1;0.3;0.8;2.0;0.9;2.6;7.7;3.7;8.7;4.2;0.4;5.4;0.2
712;38;1997;27.2;19.9;7.4;6.2;1.8;2.5;1.9;3.2;15.9;3.2;3.2;6.6;9.4;0.3;0.7;2.4;5.1;2.7;2.8;9.9;5.6;11.7;4.6;1.1;9.6;0.5
713;38;1998;25.6;19.3;6.3;5.4;1.3;2.0;1.5;3.0;15.1;2.5;2.5;6.5;8.8;0.3;0.6;1.4;2.9;2.6;3.9;9.9;5.8;12.5;4.4;1.0;8.4;0.4
714;38;1999;29.3;21.2;8.2;7.6;1.7;2.4;3.2;3.7;16.3;2.9;2.9;7.5;9.5;0.5;0.9;2.4;4.7;2.6;2.2;11.6;7.1;14.1;5.0;1.4;7.2;0.9
715;38;2000;27.5;20.7;6.8;5.9;1.7;2.9;1.1;3.3;15.5;2.0;2.0;6.9;9.4;0.4;0.7;1.7;3.4;3.7;2.7;11.0;7.0;14.0;4.2;1.1;8.0;1.1
716;38;2001;26.4;19.1;7.3;7.0;1.4;2.0;2.1;4.2;14.2;2.1;2.1;6.6;8.8;0.2;0.3;1.6;3.0;2.8;2.9;10.3;6.2;11.2;4.3;0.9;5.7;1.0
717;38;2002;27.8;21.0;6.7;6.2;1.8;2.5;2.2;3.1;14.6;2.5;2.5;6.0;8.0;0.2;0.4;2.5;4.7;2.7;1.9;11.8;7.9;14.8;4.4;1.7;5.5;0.4
718;38;2003;24.8;18.9;5.9;5.5;1.5;2.2;1.9;2.8;13.1;1.2;1.2;5.3;7.2;0.1;0.1;2.7;5.0;2.5;3.1;10.1;6.5;12.0;4.0;1.1;5.0;0.9
719;38;2004;26.6;20.7;6.0;7.1;1.3;2.1;2.3;3.9;13.3;1.8;1.8;6.2;8.1;0.3;0.6;1.9;3.5;2.1;2.6;10.4;6.7;12.5;4.0;1.0;5.7;0.7
720;39;1997;36.4;27.6;8.8;7.9;2.6;3.7;4.5;2.3;21.3;6.5;6.8;8.3;8.7;0.5;1.1;1.3;2.7;4.0;4.3;12.7;8.6;17.9;6.3;2.2;14.9;0.7
