ID;Geslacht;Leeftijd;DiagnoseIndelingVTV;Perioden;TotaalOverledenen_1;OverledenenPer10000Inwoners_2;VerpleegdagenVanKlinischeOpnamen_3;VerpleegdagenPer10000Inwoners_4;GemiddeldeVerpleegduurOverledenen_5
281;Totaal mannen en vrouwen;Totaal alle leeftijden;9;2006;;;;;
282;Totaal mannen en vrouwen;Totaal alle leeftijden;9;2007;;;;;
283;Totaal mannen en vrouwen;Totaal alle leeftijden;9;2008;;;;;
284;Totaal mannen en vrouwen;Totaal alle leeftijden;9;2009;;;;;
285;Totaal mannen en vrouwen;Totaal alle leeftijden;9;2010;;;;;
286;Totaal mannen en vrouwen;Totaal alle leeftijden;9;2011;;;;;
287;Totaal mannen en vrouwen;Totaal alle leeftijden;9;2012;;;;;
288;Totaal mannen en vrouwen;Totaal alle leeftijden;10;1981;;;;;
289;Totaal mannen en vrouwen;Totaal alle leeftijden;10;1982;;;;;
290;Totaal mannen en vrouwen;Totaal alle leeftijden;10;1983;;;;;
291;Totaal mannen en vrouwen;Totaal alle leeftijden;10;1984;;;;;
292;Totaal mannen en vrouwen;Totaal alle leeftijden;10;1985;;;;;
293;Totaal mannen en vrouwen;Totaal alle leeftijden;10;1986;;;;;
294;Totaal mannen en vrouwen;Totaal alle leeftijden;10;1987;;;;;
295;Totaal mannen en vrouwen;Totaal alle leeftijden;10;1988;;;;;
296;Totaal mannen en vrouwen;Totaal alle leeftijden;10;1989;;;;;
297;Totaal mannen en vrouwen;Totaal alle leeftijden;10;1990;;;;;
298;Totaal mannen en vrouwen;Totaal alle leeftijden;10;1991;;;;;
299;Totaal mannen en vrouwen;Totaal alle leeftijden;10;1992;;;;;
300;Totaal mannen en vrouwen;Totaal alle leeftijden;10;1993;;;;;
301;Totaal mannen en vrouwen;Totaal alle leeftijden;10;1994;;;;;
302;Totaal mannen en vrouwen;Totaal alle leeftijden;10;1995;;;;;
303;Totaal mannen en vrouwen;Totaal alle leeftijden;10;1996;;;;;
304;Totaal mannen en vrouwen;Totaal alle leeftijden;10;1997;;;;;
305;Totaal mannen en vrouwen;Totaal alle leeftijden;10;1998;;;;;
306;Totaal mannen en vrouwen;Totaal alle leeftijden;10;1999;;;;;
307;Totaal mannen en vrouwen;Totaal alle leeftijden;10;2000;;;;;
308;Totaal mannen en vrouwen;Totaal alle leeftijden;10;2001;;;;;
309;Totaal mannen en vrouwen;Totaal alle leeftijden;10;2002;;;;;
310;Totaal mannen en vrouwen;Totaal alle leeftijden;10;2003;;;;;
311;Totaal mannen en vrouwen;Totaal alle leeftijden;10;2004;;;;;
312;Totaal mannen en vrouwen;Totaal alle leeftijden;10;2005;;;;;
313;Totaal mannen en vrouwen;Totaal alle leeftijden;10;2006;;;;;
314;Totaal mannen en vrouwen;Totaal alle leeftijden;10;2007;;;;;
315;Totaal mannen en vrouwen;Totaal alle leeftijden;10;2008;;;;;
316;Totaal mannen en vrouwen;Totaal alle leeftijden;10;2009;;;;;
317;Totaal mannen en vrouwen;Totaal alle leeftijden;10;2010;;;;;
318;Totaal mannen en vrouwen;Totaal alle leeftijden;10;2011;;;;;
319;Totaal mannen en vrouwen;Totaal alle leeftijden;10;2012;;;;;
320;Totaal mannen en vrouwen;Totaal alle leeftijden;11;1981;;;;;
321;Totaal mannen en vrouwen;Totaal alle leeftijden;11;1982;;;;;
322;Totaal mannen en vrouwen;Totaal alle leeftijden;11;1983;;;;;
323;Totaal mannen en vrouwen;Totaal alle leeftijden;11;1984;;;;;
324;Totaal mannen en vrouwen;Totaal alle leeftijden;11;1985;;;;;
325;Totaal mannen en vrouwen;Totaal alle leeftijden;11;1986;;;;;
326;Totaal mannen en vrouwen;Totaal alle leeftijden;11;1987;;;;;
327;Totaal mannen en vrouwen;Totaal alle leeftijden;11;1988;;;;;
328;Totaal mannen en vrouwen;Totaal alle leeftijden;11;1989;;;;;
329;Totaal mannen en vrouwen;Totaal alle leeftijden;11;1990;;;;;
330;Totaal mannen en vrouwen;Totaal alle leeftijden;11;1991;;;;;
331;Totaal mannen en vrouwen;Totaal alle leeftijden;11;1992;;;;;
332;Totaal mannen en vrouwen;Totaal alle leeftijden;11;1993;;;;;
333;Totaal mannen en vrouwen;Totaal alle leeftijden;11;1994;;;;;
334;Totaal mannen en vrouwen;Totaal alle leeftijden;11;1995;;;;;
335;Totaal mannen en vrouwen;Totaal alle leeftijden;11;1996;;;;;
336;Totaal mannen en vrouwen;Totaal alle leeftijden;11;1997;;;;;
337;Totaal mannen en vrouwen;Totaal alle leeftijden;11;1998;;;;;
338;Totaal mannen en vrouwen;Totaal alle leeftijden;11;1999;;;;;
339;Totaal mannen en vrouwen;Totaal alle leeftijden;11;2000;;;;;
340;Totaal mannen en vrouwen;Totaal alle leeftijden;11;2001;;;;;
341;Totaal mannen en vrouwen;Totaal alle leeftijden;11;2002;;;;;
342;Totaal mannen en vrouwen;Totaal alle leeftijden;11;2003;;;;;
343;Totaal mannen en vrouwen;Totaal alle leeftijden;11;2004;;;;;
344;Totaal mannen en vrouwen;Totaal alle leeftijden;11;2005;;;;;
345;Totaal mannen en vrouwen;Totaal alle leeftijden;11;2006;;;;;
346;Totaal mannen en vrouwen;Totaal alle leeftijden;11;2007;;;;;
347;Totaal mannen en vrouwen;Totaal alle leeftijden;11;2008;;;;;
348;Totaal mannen en vrouwen;Totaal alle leeftijden;11;2009;;;;;
349;Totaal mannen en vrouwen;Totaal alle leeftijden;11;2010;;;;;
350;Totaal mannen en vrouwen;Totaal alle leeftijden;11;2011;;;;;
351;Totaal mannen en vrouwen;Totaal alle leeftijden;11;2012;;;;;
352;Totaal mannen en vrouwen;Totaal alle leeftijden;12;1981;;;;;
353;Totaal mannen en vrouwen;Totaal alle leeftijden;12;1982;;;;;
354;Totaal mannen en vrouwen;Totaal alle leeftijden;12;1983;;;;;
355;Totaal mannen en vrouwen;Totaal alle leeftijden;12;1984;;;;;
356;Totaal mannen en vrouwen;Totaal alle leeftijden;12;1985;;;;;
357;Totaal mannen en vrouwen;Totaal alle leeftijden;12;1986;;;;;
358;Totaal mannen en vrouwen;Totaal alle leeftijden;12;1987;;;;;
359;Totaal mannen en vrouwen;Totaal alle leeftijden;12;1988;;;;;
360;Totaal mannen en vrouwen;Totaal alle leeftijden;12;1989;;;;;
361;Totaal mannen en vrouwen;Totaal alle leeftijden;12;1990;;;;;
362;Totaal mannen en vrouwen;Totaal alle leeftijden;12;1991;;;;;
363;Totaal mannen en vrouwen;Totaal alle leeftijden;12;1992;;;;;
364;Totaal mannen en vrouwen;Totaal alle leeftijden;12;1993;;;;;
365;Totaal mannen en vrouwen;Totaal alle leeftijden;12;1994;;;;;
366;Totaal mannen en vrouwen;Totaal alle leeftijden;12;1995;;;;;
367;Totaal mannen en vrouwen;Totaal alle leeftijden;12;1996;;;;;
368;Totaal mannen en vrouwen;Totaal alle leeftijden;12;1997;;;;;
369;Totaal mannen en vrouwen;Totaal alle leeftijden;12;1998;;;;;
370;Totaal mannen en vrouwen;Totaal alle leeftijden;12;1999;;;;;
371;Totaal mannen en vrouwen;Totaal alle leeftijden;12;2000;;;;;
372;Totaal mannen en vrouwen;Totaal alle leeftijden;12;2001;;;;;
373;Totaal mannen en vrouwen;Totaal alle leeftijden;12;2002;;;;;
374;Totaal mannen en vrouwen;Totaal alle leeftijden;12;2003;;;;;
375;Totaal mannen en vrouwen;Totaal alle leeftijden;12;2004;;;;;
376;Totaal mannen en vrouwen;Totaal alle leeftijden;12;2005;;;;;
377;Totaal mannen en vrouwen;Totaal alle leeftijden;12;2006;;;;;
378;Totaal mannen en vrouwen;Totaal alle leeftijden;12;2007;;;;;
379;Totaal mannen en vrouwen;Totaal alle leeftijden;12;2008;;;;;
380;Totaal mannen en vrouwen;Totaal alle leeftijden;12;2009;;;;;
381;Totaal mannen en vrouwen;Totaal alle leeftijden;12;2010;;;;;
382;Totaal mannen en vrouwen;Totaal alle leeftijden;12;2011;;;;;
383;Totaal mannen en vrouwen;Totaal alle leeftijden;12;2012;;;;;
384;Totaal mannen en vrouwen;Totaal alle leeftijden;13;1981;;;;;
385;Totaal mannen en vrouwen;Totaal alle leeftijden;13;1982;;;;;
386;Totaal mannen en vrouwen;Totaal alle leeftijden;13;1983;;;;;
387;Totaal mannen en vrouwen;Totaal alle leeftijden;13;1984;;;;;
388;Totaal mannen en vrouwen;Totaal alle leeftijden;13;1985;;;;;
389;Totaal mannen en vrouwen;Totaal alle leeftijden;13;1986;;;;;
390;Totaal mannen en vrouwen;Totaal alle leeftijden;13;1987;;;;;
391;Totaal mannen en vrouwen;Totaal alle leeftijden;13;1988;;;;;
392;Totaal mannen en vrouwen;Totaal alle leeftijden;13;1989;;;;;
393;Totaal mannen en vrouwen;Totaal alle leeftijden;13;1990;;;;;
394;Totaal mannen en vrouwen;Totaal alle leeftijden;13;1991;;;;;
395;Totaal mannen en vrouwen;Totaal alle leeftijden;13;1992;;;;;
396;Totaal mannen en vrouwen;Totaal alle leeftijden;13;1993;;;;;
397;Totaal mannen en vrouwen;Totaal alle leeftijden;13;1994;;;;;
398;Totaal mannen en vrouwen;Totaal alle leeftijden;13;1995;;;;;
399;Totaal mannen en vrouwen;Totaal alle leeftijden;13;1996;;;;;
400;Totaal mannen en vrouwen;Totaal alle leeftijden;13;1997;;;;;
401;Totaal mannen en vrouwen;Totaal alle leeftijden;13;1998;;;;;
402;Totaal mannen en vrouwen;Totaal alle leeftijden;13;1999;;;;;
403;Totaal mannen en vrouwen;Totaal alle leeftijden;13;2000;;;;;
404;Totaal mannen en vrouwen;Totaal alle leeftijden;13;2001;;;;;
405;Totaal mannen en vrouwen;Totaal alle leeftijden;13;2002;;;;;
406;Totaal mannen en vrouwen;Totaal alle leeftijden;13;2003;;;;;
407;Totaal mannen en vrouwen;Totaal alle leeftijden;13;2004;;;;;
408;Totaal mannen en vrouwen;Totaal alle leeftijden;13;2005;;;;;
409;Totaal mannen en vrouwen;Totaal alle leeftijden;13;2006;;;;;
410;Totaal mannen en vrouwen;Totaal alle leeftijden;13;2007;;;;;
411;Totaal mannen en vrouwen;Totaal alle leeftijden;13;2008;;;;;
412;Totaal mannen en vrouwen;Totaal alle leeftijden;13;2009;;;;;
413;Totaal mannen en vrouwen;Totaal alle leeftijden;13;2010;;;;;
414;Totaal mannen en vrouwen;Totaal alle leeftijden;13;2011;;;;;
415;Totaal mannen en vrouwen;Totaal alle leeftijden;13;2012;;;;;
416;Totaal mannen en vrouwen;Totaal alle leeftijden;14;1981;5.0;0.0;590.0;0.4;117.4
417;Totaal mannen en vrouwen;Totaal alle leeftijden;14;1982;;;;;
418;Totaal mannen en vrouwen;Totaal alle leeftijden;14;1983;;;;;
419;Totaal mannen en vrouwen;Totaal alle leeftijden;14;1984;;;;;
420;Totaal mannen en vrouwen;Totaal alle leeftijden;14;1985;;;;;
421;Totaal mannen en vrouwen;Totaal alle leeftijden;14;1986;;;;;
422;Totaal mannen en vrouwen;Totaal alle leeftijden;14;1987;;;;;
423;Totaal mannen en vrouwen;Totaal alle leeftijden;14;1988;;;;;
424;Totaal mannen en vrouwen;Totaal alle leeftijden;14;1989;;;;;
425;Totaal mannen en vrouwen;Totaal alle leeftijden;14;1990;;;;;
426;Totaal mannen en vrouwen;Totaal alle leeftijden;14;1991;;;;;
427;Totaal mannen en vrouwen;Totaal alle leeftijden;14;1992;;;;;
428;Totaal mannen en vrouwen;Totaal alle leeftijden;14;1993;;;;;
429;Totaal mannen en vrouwen;Totaal alle leeftijden;14;1994;;;;;
430;Totaal mannen en vrouwen;Totaal alle leeftijden;14;1995;;;;;
431;Totaal mannen en vrouwen;Totaal alle leeftijden;14;1996;;;;;
432;Totaal mannen en vrouwen;Totaal alle leeftijden;14;1997;;;;;
433;Totaal mannen en vrouwen;Totaal alle leeftijden;14;1998;;;;;
434;Totaal mannen en vrouwen;Totaal alle leeftijden;14;1999;;;;;
435;Totaal mannen en vrouwen;Totaal alle leeftijden;14;2000;;;;;
436;Totaal mannen en vrouwen;Totaal alle leeftijden;14;2001;;;;;
437;Totaal mannen en vrouwen;Totaal alle leeftijden;14;2002;;;;;
438;Totaal mannen en vrouwen;Totaal alle leeftijden;14;2003;;;;;
439;Totaal mannen en vrouwen;Totaal alle leeftijden;14;2004;;;;;
440;Totaal mannen en vrouwen;Totaal alle leeftijden;14;2005;;;;;
441;Totaal mannen en vrouwen;Totaal alle leeftijden;14;2006;;;;;
442;Totaal mannen en vrouwen;Totaal alle leeftijden;14;2007;;;;;
443;Totaal mannen en vrouwen;Totaal alle leeftijden;14;2008;;;;;
444;Totaal mannen en vrouwen;Totaal alle leeftijden;14;2009;;;;;
445;Totaal mannen en vrouwen;Totaal alle leeftijden;14;2010;;;;;
446;Totaal mannen en vrouwen;Totaal alle leeftijden;14;2011;;;;;
447;Totaal mannen en vrouwen;Totaal alle leeftijden;14;2012;;;;;
448;Totaal mannen en vrouwen;Totaal alle leeftijden;15;1981;;;;;
449;Totaal mannen en vrouwen;Totaal alle leeftijden;15;1982;;;;;
450;Totaal mannen en vrouwen;Totaal alle leeftijden;15;1983;;;;;
451;Totaal mannen en vrouwen;Totaal alle leeftijden;15;1984;;;;;
452;Totaal mannen en vrouwen;Totaal alle leeftijden;15;1985;;;;;
453;Totaal mannen en vrouwen;Totaal alle leeftijden;15;1986;;;;;
454;Totaal mannen en vrouwen;Totaal alle leeftijden;15;1987;;;;;
455;Totaal mannen en vrouwen;Totaal alle leeftijden;15;1988;;;;;
456;Totaal mannen en vrouwen;Totaal alle leeftijden;15;1989;;;;;
457;Totaal mannen en vrouwen;Totaal alle leeftijden;15;1990;;;;;
458;Totaal mannen en vrouwen;Totaal alle leeftijden;15;1991;;;;;
459;Totaal mannen en vrouwen;Totaal alle leeftijden;15;1992;;;;;
460;Totaal mannen en vrouwen;Totaal alle leeftijden;15;1993;;;;;
461;Totaal mannen en vrouwen;Totaal alle leeftijden;15;1994;;;;;
462;Totaal mannen en vrouwen;Totaal alle leeftijden;15;1995;;;;;
463;Totaal mannen en vrouwen;Totaal alle leeftijden;15;1996;;;;;
464;Totaal mannen en vrouwen;Totaal alle leeftijden;15;1997;;;;;
465;Totaal mannen en vrouwen;Totaal alle leeftijden;15;1998;;;;;
466;Totaal mannen en vrouwen;Totaal alle leeftijden;15;1999;;;;;
467;Totaal mannen en vrouwen;Totaal alle leeftijden;15;2000;;;;;
468;Totaal mannen en vrouwen;Totaal alle leeftijden;15;2001;;;;;
469;Totaal mannen en vrouwen;Totaal alle leeftijden;15;2002;;;;;
470;Totaal mannen en vrouwen;Totaal alle leeftijden;15;2003;;;;;
471;Totaal mannen en vrouwen;Totaal alle leeftijden;15;2004;;;;;
472;Totaal mannen en vrouwen;Totaal alle leeftijden;15;2005;;;;;
473;Totaal mannen en vrouwen;Totaal alle leeftijden;15;2006;;;;;
474;Totaal mannen en vrouwen;Totaal alle leeftijden;15;2007;;;;;
475;Totaal mannen en vrouwen;Totaal alle leeftijden;15;2008;;;;;
476;Totaal mannen en vrouwen;Totaal alle leeftijden;15;2009;;;;;
477;Totaal mannen en vrouwen;Totaal alle leeftijden;15;2010;;;;;
478;Totaal mannen en vrouwen;Totaal alle leeftijden;15;2011;;;;;
479;Totaal mannen en vrouwen;Totaal alle leeftijden;15;2012;;;;;
480;Totaal mannen en vrouwen;Totaal alle leeftijden;16;1981;;;;;
481;Totaal mannen en vrouwen;Totaal alle leeftijden;16;1982;;;;;
482;Totaal mannen en vrouwen;Totaal alle leeftijden;16;1983;;;;;
483;Totaal mannen en vrouwen;Totaal alle leeftijden;16;1984;;;;;
484;Totaal mannen en vrouwen;Totaal alle leeftijden;16;1985;;;;;
485;Totaal mannen en vrouwen;Totaal alle leeftijden;16;1986;;;;;
486;Totaal mannen en vrouwen;Totaal alle leeftijden;16;1987;;;;;
487;Totaal mannen en vrouwen;Totaal alle leeftijden;16;1988;;;;;
488;Totaal mannen en vrouwen;Totaal alle leeftijden;16;1989;;;;;
489;Totaal mannen en vrouwen;Totaal alle leeftijden;16;1990;;;;;
490;Totaal mannen en vrouwen;Totaal alle leeftijden;16;1991;;;;;
491;Totaal mannen en vrouwen;Totaal alle leeftijden;16;1992;;;;;
492;Totaal mannen en vrouwen;Totaal alle leeftijden;16;1993;;;;;
493;Totaal mannen en vrouwen;Totaal alle leeftijden;16;1994;;;;;
494;Totaal mannen en vrouwen;Totaal alle leeftijden;16;1995;;;;;
495;Totaal mannen en vrouwen;Totaal alle leeftijden;16;1996;;;;;
496;Totaal mannen en vrouwen;Totaal alle leeftijden;16;1997;;;;;
497;Totaal mannen en vrouwen;Totaal alle leeftijden;16;1998;;;;;
498;Totaal mannen en vrouwen;Totaal alle leeftijden;16;1999;;;;;
499;Totaal mannen en vrouwen;Totaal alle leeftijden;16;2000;;;;;
500;Totaal mannen en vrouwen;Totaal alle leeftijden;16;2001;;;;;
501;Totaal mannen en vrouwen;Totaal alle leeftijden;16;2002;;;;;
502;Totaal mannen en vrouwen;Totaal alle leeftijden;16;2003;;;;;
503;Totaal mannen en vrouwen;Totaal alle leeftijden;16;2004;;;;;
504;Totaal mannen en vrouwen;Totaal alle leeftijden;16;2005;;;;;
505;Totaal mannen en vrouwen;Totaal alle leeftijden;16;2006;;;;;
506;Totaal mannen en vrouwen;Totaal alle leeftijden;16;2007;;;;;
507;Totaal mannen en vrouwen;Totaal alle leeftijden;16;2008;;;;;
508;Totaal mannen en vrouwen;Totaal alle leeftijden;16;2009;;;;;
509;Totaal mannen en vrouwen;Totaal alle leeftijden;16;2010;;;;;
510;Totaal mannen en vrouwen;Totaal alle leeftijden;16;2011;;;;;
511;Totaal mannen en vrouwen;Totaal alle leeftijden;16;2012;;;;;
512;Totaal mannen en vrouwen;Totaal alle leeftijden;17;1981;72.0;0.1;487.0;0.3;6.7
513;Totaal mannen en vrouwen;Totaal alle leeftijden;17;1982;69.0;0.0;799.0;0.6;11.5
514;Totaal mannen en vrouwen;Totaal alle leeftijden;17;1983;62.0;0.0;818.0;0.6;13.1
515;Totaal mannen en vrouwen;Totaal alle leeftijden;17;1984;60.0;0.0;325.0;0.2;5.4
516;Totaal mannen en vrouwen;Totaal alle leeftijden;17;1985;56.0;0.0;602.0;0.4;10.8
517;Totaal mannen en vrouwen;Totaal alle leeftijden;17;1986;72.0;0.0;817.0;0.6;11.3
518;Totaal mannen en vrouwen;Totaal alle leeftijden;17;1987;69.0;0.0;678.0;0.5;9.8
519;Totaal mannen en vrouwen;Totaal alle leeftijden;17;1988;61.0;0.0;646.0;0.4;10.6
520;Totaal mannen en vrouwen;Totaal alle leeftijden;17;1989;82.0;0.1;994.0;0.7;12.1
521;Totaal mannen en vrouwen;Totaal alle leeftijden;17;1990;61.0;0.0;526.0;0.4;8.6
522;Totaal mannen en vrouwen;Totaal alle leeftijden;17;1991;73.0;0.0;759.0;0.5;10.4
523;Totaal mannen en vrouwen;Totaal alle leeftijden;17;1992;64.0;0.0;751.0;0.5;11.7
524;Totaal mannen en vrouwen;Totaal alle leeftijden;17;1993;68.0;0.0;515.0;0.3;7.6
525;Totaal mannen en vrouwen;Totaal alle leeftijden;17;1994;83.0;0.1;856.0;0.6;10.3
526;Totaal mannen en vrouwen;Totaal alle leeftijden;17;1995;100.0;0.1;1104.0;0.7;11.0
527;Totaal mannen en vrouwen;Totaal alle leeftijden;17;1996;90.0;0.1;1378.0;0.9;15.3
528;Totaal mannen en vrouwen;Totaal alle leeftijden;17;1997;82.0;0.1;1035.0;0.7;12.6
529;Totaal mannen en vrouwen;Totaal alle leeftijden;17;1998;77.0;0.0;968.0;0.6;12.6
530;Totaal mannen en vrouwen;Totaal alle leeftijden;17;1999;85.0;0.1;882.0;0.6;10.4
531;Totaal mannen en vrouwen;Totaal alle leeftijden;17;2000;88.0;0.1;1344.0;0.8;15.3
532;Totaal mannen en vrouwen;Totaal alle leeftijden;17;2001;82.0;0.1;939.0;0.6;11.5
533;Totaal mannen en vrouwen;Totaal alle leeftijden;17;2002;101.0;0.1;1083.0;0.7;10.7
534;Totaal mannen en vrouwen;Totaal alle leeftijden;17;2003;94.0;0.1;1148.0;0.7;12.2
535;Totaal mannen en vrouwen;Totaal alle leeftijden;17;2004;74.0;0.0;688.0;0.4;9.3
536;Totaal mannen en vrouwen;Totaal alle leeftijden;17;2005;78.0;0.0;873.0;0.5;11.2
537;Totaal mannen en vrouwen;Totaal alle leeftijden;17;2006;68.0;0.0;648.0;0.4;9.5
538;Totaal mannen en vrouwen;Totaal alle leeftijden;17;2007;66.0;0.0;741.0;0.5;11.2
539;Totaal mannen en vrouwen;Totaal alle leeftijden;17;2008;72.0;0.0;1042.0;0.6;14.5
540;Totaal mannen en vrouwen;Totaal alle leeftijden;17;2009;72.0;0.0;802.0;0.5;11.1
541;Totaal mannen en vrouwen;Totaal alle leeftijden;17;2010;69.0;0.0;668.0;0.4;9.7
542;Totaal mannen en vrouwen;Totaal alle leeftijden;17;2011;52.0;0.0;474.0;0.3;9.1
543;Totaal mannen en vrouwen;Totaal alle leeftijden;17;2012;47.0;0.0;599.0;0.4;12.7
544;Totaal mannen en vrouwen;Totaal alle leeftijden;18;1981;188.0;0.1;3564.0;2.5;19.0
545;Totaal mannen en vrouwen;Totaal alle leeftijden;18;1982;199.0;0.1;3349.0;2.3;16.8
546;Totaal mannen en vrouwen;Totaal alle leeftijden;18;1983;207.0;0.1;3597.0;2.5;17.4
547;Totaal mannen en vrouwen;Totaal alle leeftijden;18;1984;247.0;0.2;4246.0;2.9;17.2
548;Totaal mannen en vrouwen;Totaal alle leeftijden;18;1985;277.0;0.2;5063.0;3.5;18.3
549;Totaal mannen en vrouwen;Totaal alle leeftijden;18;1986;279.0;0.2;4222.0;2.9;15.1
550;Totaal mannen en vrouwen;Totaal alle leeftijden;18;1987;274.0;0.2;4844.0;3.3;17.7
551;Totaal mannen en vrouwen;Totaal alle leeftijden;18;1988;295.0;0.2;4527.0;3.1;15.3
552;Totaal mannen en vrouwen;Totaal alle leeftijden;18;1989;356.0;0.2;5981.0;4.0;16.8
553;Totaal mannen en vrouwen;Totaal alle leeftijden;18;1990;329.0;0.2;4625.0;3.1;14.1
554;Totaal mannen en vrouwen;Totaal alle leeftijden;18;1991;386.0;0.3;5832.0;3.9;15.1
555;Totaal mannen en vrouwen;Totaal alle leeftijden;18;1992;407.0;0.3;5566.0;3.7;13.7
556;Totaal mannen en vrouwen;Totaal alle leeftijden;18;1993;491.0;0.3;6096.0;4.0;12.4
557;Totaal mannen en vrouwen;Totaal alle leeftijden;18;1994;476.0;0.3;6554.0;4.3;13.8
558;Totaal mannen en vrouwen;Totaal alle leeftijden;18;1995;532.0;0.3;6882.0;4.5;12.9
559;Totaal mannen en vrouwen;Totaal alle leeftijden;18;1996;618.0;0.4;8034.0;5.2;13.0
560;Totaal mannen en vrouwen;Totaal alle leeftijden;18;1997;603.0;0.4;7986.0;5.1;13.2
561;Totaal mannen en vrouwen;Totaal alle leeftijden;18;1998;627.0;0.4;8071.0;5.1;12.9
562;Totaal mannen en vrouwen;Totaal alle leeftijden;18;1999;674.0;0.4;9231.0;5.8;13.7
563;Totaal mannen en vrouwen;Totaal alle leeftijden;18;2000;671.0;0.4;7873.0;4.9;11.7
564;Totaal mannen en vrouwen;Totaal alle leeftijden;18;2001;714.0;0.4;7711.0;4.8;10.8
565;Totaal mannen en vrouwen;Totaal alle leeftijden;18;2002;761.0;0.5;9058.0;5.6;11.9
566;Totaal mannen en vrouwen;Totaal alle leeftijden;18;2003;802.0;0.5;8865.0;5.5;11.1
567;Totaal mannen en vrouwen;Totaal alle leeftijden;18;2004;801.0;0.5;9175.0;5.6;11.5
568;Totaal mannen en vrouwen;Totaal alle leeftijden;18;2005;814.0;0.5;9328.0;5.7;11.5
569;Totaal mannen en vrouwen;Totaal alle leeftijden;18;2006;902.0;0.6;9436.0;5.8;10.5
570;Totaal mannen en vrouwen;Totaal alle leeftijden;18;2007;877.0;0.5;9304.0;5.7;10.6
571;Totaal mannen en vrouwen;Totaal alle leeftijden;18;2008;1089.0;0.7;10996.0;6.7;10.1
572;Totaal mannen en vrouwen;Totaal alle leeftijden;18;2009;1141.0;0.7;11418.0;6.9;10.0
573;Totaal mannen en vrouwen;Totaal alle leeftijden;18;2010;1303.0;0.8;11620.0;7.0;8.9
574;Totaal mannen en vrouwen;Totaal alle leeftijden;18;2011;1387.0;0.8;11987.0;7.2;8.6
575;Totaal mannen en vrouwen;Totaal alle leeftijden;18;2012;1561.0;0.9;13628.0;8.1;8.7
576;Totaal mannen en vrouwen;Totaal alle leeftijden;19;1981;17.0;0.0;70.0;0.0;4.1
577;Totaal mannen en vrouwen;Totaal alle leeftijden;19;1982;20.0;0.0;113.0;0.1;5.6
578;Totaal mannen en vrouwen;Totaal alle leeftijden;19;1983;5.0;0.0;12.0;0.0;2.4
579;Totaal mannen en vrouwen;Totaal alle leeftijden;19;1984;20.0;0.0;38.0;0.0;1.9
580;Totaal mannen en vrouwen;Totaal alle leeftijden;19;1985;17.0;0.0;31.0;0.0;1.8
581;Totaal mannen en vrouwen;Totaal alle leeftijden;19;1986;27.0;0.0;136.0;0.1;5.0
582;Totaal mannen en vrouwen;Totaal alle leeftijden;19;1987;35.0;0.0;194.0;0.1;5.5
583;Totaal mannen en vrouwen;Totaal alle leeftijden;19;1988;41.0;0.0;203.0;0.1;5.0
584;Totaal mannen en vrouwen;Totaal alle leeftijden;19;1989;52.0;0.0;157.0;0.1;3.0
585;Totaal mannen en vrouwen;Totaal alle leeftijden;19;1990;34.0;0.0;105.0;0.1;3.1
586;Totaal mannen en vrouwen;Totaal alle leeftijden;19;1991;52.0;0.0;169.0;0.1;3.2
587;Totaal mannen en vrouwen;Totaal alle leeftijden;19;1992;41.0;0.0;146.0;0.1;3.6
588;Totaal mannen en vrouwen;Totaal alle leeftijden;19;1993;44.0;0.0;243.0;0.2;5.5
589;Totaal mannen en vrouwen;Totaal alle leeftijden;19;1994;39.0;0.0;118.0;0.1;3.0
590;Totaal mannen en vrouwen;Totaal alle leeftijden;19;1995;49.0;0.0;184.0;0.1;3.8
591;Totaal mannen en vrouwen;Totaal alle leeftijden;19;1996;33.0;0.0;53.0;0.0;1.6
592;Totaal mannen en vrouwen;Totaal alle leeftijden;19;1997;39.0;0.0;313.0;0.2;8.0
593;Totaal mannen en vrouwen;Totaal alle leeftijden;19;1998;48.0;0.0;179.0;0.1;3.7
594;Totaal mannen en vrouwen;Totaal alle leeftijden;19;1999;44.0;0.0;259.0;0.2;5.9
595;Totaal mannen en vrouwen;Totaal alle leeftijden;19;2000;45.0;0.0;223.0;0.1;5.0
596;Totaal mannen en vrouwen;Totaal alle leeftijden;19;2001;51.0;0.0;156.0;0.1;3.1
597;Totaal mannen en vrouwen;Totaal alle leeftijden;19;2002;49.0;0.0;166.0;0.1;3.4
598;Totaal mannen en vrouwen;Totaal alle leeftijden;19;2003;18.0;0.0;84.0;0.1;4.7
599;Totaal mannen en vrouwen;Totaal alle leeftijden;19;2004;20.0;0.0;360.0;0.2;18.0
600;Totaal mannen en vrouwen;Totaal alle leeftijden;19;2005;11.0;0.0;23.0;0.0;2.1
601;Totaal mannen en vrouwen;Totaal alle leeftijden;19;2006;5.0;0.0;8.0;0.0;1.6
602;Totaal mannen en vrouwen;Totaal alle leeftijden;19;2007;11.0;0.0;65.0;0.0;5.9
603;Totaal mannen en vrouwen;Totaal alle leeftijden;19;2008;8.0;0.0;237.0;0.1;29.6
604;Totaal mannen en vrouwen;Totaal alle leeftijden;19;2009;5.0;0.0;7.0;0.0;1.4
605;Totaal mannen en vrouwen;Totaal alle leeftijden;19;2010;6.0;0.0;26.0;0.0;4.3
