ID;WoonregioS;WerkregioS;Perioden;BanenVanWerknemers_1;WoonWerkAfstand_2
316;Nederland, Buitenland, Niet in te delen;Zeeuwsch-Vlaanderen (CR);2015 december;40.5;
317;Nederland, Buitenland, Niet in te delen;Zeeuwsch-Vlaanderen (CR);2016 december;40.8;
318;Nederland, Buitenland, Niet in te delen;Zeeuwsch-Vlaanderen (CR);2017 december;41.2;
319;Nederland, Buitenland, Niet in te delen;Zeeuwsch-Vlaanderen (CR);2018 december;42.7;
320;Nederland, Buitenland, Niet in te delen;Zeeuwsch-Vlaanderen (CR);2019 december;43.3;
321;Nederland, Buitenland, Niet in te delen;Zeeuwsch-Vlaanderen (CR);2020 december;42.0;
322;Nederland, Buitenland, Niet in te delen;Overig Zeeland (CR);2014 december;106.6;
323;Nederland, Buitenland, Niet in te delen;Overig Zeeland (CR);2015 december;107.2;
324;Nederland, Buitenland, Niet in te delen;Overig Zeeland (CR);2016 december;109.4;
325;Nederland, Buitenland, Niet in te delen;Overig Zeeland (CR);2017 december;110.7;
326;Nederland, Buitenland, Niet in te delen;Overig Zeeland (CR);2018 december;114.2;
327;Nederland, Buitenland, Niet in te delen;Overig Zeeland (CR);2019 december;116.4;
328;Nederland, Buitenland, Niet in te delen;Overig Zeeland (CR);2020 december;114.4;
329;Nederland, Buitenland, Niet in te delen;West-Noord-Brabant (CR);2014 december;288.2;
330;Nederland, Buitenland, Niet in te delen;West-Noord-Brabant (CR);2015 december;290.7;
331;Nederland, Buitenland, Niet in te delen;West-Noord-Brabant (CR);2016 december;296.6;
332;Nederland, Buitenland, Niet in te delen;West-Noord-Brabant (CR);2017 december;305.3;
333;Nederland, Buitenland, Niet in te delen;West-Noord-Brabant (CR);2018 december;313.7;
334;Nederland, Buitenland, Niet in te delen;West-Noord-Brabant (CR);2019 december;315.8;
335;Nederland, Buitenland, Niet in te delen;West-Noord-Brabant (CR);2020 december;306.1;
336;Nederland, Buitenland, Niet in te delen;Midden-Noord-Brabant (CR);2014 december;211.7;
337;Nederland, Buitenland, Niet in te delen;Midden-Noord-Brabant (CR);2015 december;219.0;
338;Nederland, Buitenland, Niet in te delen;Midden-Noord-Brabant (CR);2016 december;224.7;
339;Nederland, Buitenland, Niet in te delen;Midden-Noord-Brabant (CR);2017 december;232.9;
340;Nederland, Buitenland, Niet in te delen;Midden-Noord-Brabant (CR);2018 december;237.8;
341;Nederland, Buitenland, Niet in te delen;Midden-Noord-Brabant (CR);2019 december;246.2;
342;Nederland, Buitenland, Niet in te delen;Midden-Noord-Brabant (CR);2020 december;239.2;
343;Nederland, Buitenland, Niet in te delen;Noordoost-Noord-Brabant (CR);2014 december;302.6;
344;Nederland, Buitenland, Niet in te delen;Noordoost-Noord-Brabant (CR);2015 december;307.5;
345;Nederland, Buitenland, Niet in te delen;Noordoost-Noord-Brabant (CR);2016 december;312.1;
346;Nederland, Buitenland, Niet in te delen;Noordoost-Noord-Brabant (CR);2017 december;320.0;
347;Nederland, Buitenland, Niet in te delen;Noordoost-Noord-Brabant (CR);2018 december;327.1;
348;Nederland, Buitenland, Niet in te delen;Noordoost-Noord-Brabant (CR);2019 december;331.8;
349;Nederland, Buitenland, Niet in te delen;Noordoost-Noord-Brabant (CR);2020 december;330.5;
350;Nederland, Buitenland, Niet in te delen;Zuidoost-Noord-Brabant (CR);2014 december;385.1;
351;Nederland, Buitenland, Niet in te delen;Zuidoost-Noord-Brabant (CR);2015 december;396.2;
352;Nederland, Buitenland, Niet in te delen;Zuidoost-Noord-Brabant (CR);2016 december;404.2;
353;Nederland, Buitenland, Niet in te delen;Zuidoost-Noord-Brabant (CR);2017 december;417.6;
354;Nederland, Buitenland, Niet in te delen;Zuidoost-Noord-Brabant (CR);2018 december;425.5;
355;Nederland, Buitenland, Niet in te delen;Zuidoost-Noord-Brabant (CR);2019 december;431.4;
356;Nederland, Buitenland, Niet in te delen;Zuidoost-Noord-Brabant (CR);2020 december;422.5;
357;Nederland, Buitenland, Niet in te delen;Noord-Limburg (CR);2014 december;140.0;
358;Nederland, Buitenland, Niet in te delen;Noord-Limburg (CR);2015 december;141.1;
359;Nederland, Buitenland, Niet in te delen;Noord-Limburg (CR);2016 december;145.7;
360;Nederland, Buitenland, Niet in te delen;Noord-Limburg (CR);2017 december;151.8;
361;Nederland, Buitenland, Niet in te delen;Noord-Limburg (CR);2018 december;155.5;
362;Nederland, Buitenland, Niet in te delen;Noord-Limburg (CR);2019 december;156.0;
363;Nederland, Buitenland, Niet in te delen;Noord-Limburg (CR);2020 december;146.6;
364;Nederland, Buitenland, Niet in te delen;Midden-Limburg (CR);2014 december;95.9;
365;Nederland, Buitenland, Niet in te delen;Midden-Limburg (CR);2015 december;96.7;
366;Nederland, Buitenland, Niet in te delen;Midden-Limburg (CR);2016 december;96.9;
367;Nederland, Buitenland, Niet in te delen;Midden-Limburg (CR);2017 december;103.4;
368;Nederland, Buitenland, Niet in te delen;Midden-Limburg (CR);2018 december;105.8;
369;Nederland, Buitenland, Niet in te delen;Midden-Limburg (CR);2019 december;107.0;
370;Nederland, Buitenland, Niet in te delen;Midden-Limburg (CR);2020 december;104.2;
371;Nederland, Buitenland, Niet in te delen;Zuid-Limburg (CR);2014 december;250.1;
372;Nederland, Buitenland, Niet in te delen;Zuid-Limburg (CR);2015 december;251.6;
373;Nederland, Buitenland, Niet in te delen;Zuid-Limburg (CR);2016 december;256.5;
374;Nederland, Buitenland, Niet in te delen;Zuid-Limburg (CR);2017 december;261.6;
375;Nederland, Buitenland, Niet in te delen;Zuid-Limburg (CR);2018 december;263.8;
376;Nederland, Buitenland, Niet in te delen;Zuid-Limburg (CR);2019 december;266.6;
377;Nederland, Buitenland, Niet in te delen;Zuid-Limburg (CR);2020 december;260.6;
378;Nederland, Buitenland, Niet in te delen;Flevoland (CR);2014 december;145.7;
379;Nederland, Buitenland, Niet in te delen;Flevoland (CR);2015 december;142.8;
380;Nederland, Buitenland, Niet in te delen;Flevoland (CR);2016 december;144.0;
381;Nederland, Buitenland, Niet in te delen;Flevoland (CR);2017 december;149.1;
382;Nederland, Buitenland, Niet in te delen;Flevoland (CR);2018 december;155.7;
383;Nederland, Buitenland, Niet in te delen;Flevoland (CR);2019 december;159.9;
384;Nederland, Buitenland, Niet in te delen;Flevoland (CR);2020 december;159.6;
385;Nederland, Buitenland, Niet in te delen;Aa en Hunze;2014 december;5.4;
386;Nederland, Buitenland, Niet in te delen;Aa en Hunze;2015 december;5.9;
387;Nederland, Buitenland, Niet in te delen;Aa en Hunze;2016 december;5.9;
388;Nederland, Buitenland, Niet in te delen;Aa en Hunze;2017 december;6.4;
389;Nederland, Buitenland, Niet in te delen;Aa en Hunze;2018 december;6.0;
390;Nederland, Buitenland, Niet in te delen;Aa en Hunze;2019 december;6.1;
391;Nederland, Buitenland, Niet in te delen;Aa en Hunze;2020 december;6.9;
392;Nederland, Buitenland, Niet in te delen;Aalburg;2014 december;3.2;
393;Nederland, Buitenland, Niet in te delen;Aalburg;2015 december;3.3;
394;Nederland, Buitenland, Niet in te delen;Aalburg;2016 december;3.3;
395;Nederland, Buitenland, Niet in te delen;Aalburg;2017 december;3.4;
396;Nederland, Buitenland, Niet in te delen;Aalburg;2018 december;3.6;
397;Nederland, Buitenland, Niet in te delen;Aalburg;2019 december;0.0;
398;Nederland, Buitenland, Niet in te delen;Aalburg;2020 december;0.0;
399;Nederland, Buitenland, Niet in te delen;Aalsmeer;2014 december;15.6;
400;Nederland, Buitenland, Niet in te delen;Aalsmeer;2015 december;17.7;
401;Nederland, Buitenland, Niet in te delen;Aalsmeer;2016 december;17.0;
402;Nederland, Buitenland, Niet in te delen;Aalsmeer;2017 december;17.4;
403;Nederland, Buitenland, Niet in te delen;Aalsmeer;2018 december;17.9;
404;Nederland, Buitenland, Niet in te delen;Aalsmeer;2019 december;17.9;
405;Nederland, Buitenland, Niet in te delen;Aalsmeer;2020 december;17.7;
406;Nederland, Buitenland, Niet in te delen;Aalten;2014 december;7.9;
407;Nederland, Buitenland, Niet in te delen;Aalten;2015 december;8.4;
408;Nederland, Buitenland, Niet in te delen;Aalten;2016 december;9.1;
409;Nederland, Buitenland, Niet in te delen;Aalten;2017 december;8.9;
410;Nederland, Buitenland, Niet in te delen;Aalten;2018 december;9.2;
411;Nederland, Buitenland, Niet in te delen;Aalten;2019 december;9.5;
412;Nederland, Buitenland, Niet in te delen;Aalten;2020 december;9.1;
413;Nederland, Buitenland, Niet in te delen;Achtkarspelen;2014 december;6.5;
414;Nederland, Buitenland, Niet in te delen;Achtkarspelen;2015 december;7.4;
415;Nederland, Buitenland, Niet in te delen;Achtkarspelen;2016 december;7.1;
416;Nederland, Buitenland, Niet in te delen;Achtkarspelen;2017 december;7.7;
417;Nederland, Buitenland, Niet in te delen;Achtkarspelen;2018 december;7.2;
418;Nederland, Buitenland, Niet in te delen;Achtkarspelen;2019 december;7.7;
419;Nederland, Buitenland, Niet in te delen;Achtkarspelen;2020 december;7.6;
420;Nederland, Buitenland, Niet in te delen;Alblasserdam;2014 december;8.8;
421;Nederland, Buitenland, Niet in te delen;Alblasserdam;2015 december;9.0;
422;Nederland, Buitenland, Niet in te delen;Alblasserdam;2016 december;9.6;
423;Nederland, Buitenland, Niet in te delen;Alblasserdam;2017 december;9.4;
424;Nederland, Buitenland, Niet in te delen;Alblasserdam;2018 december;9.3;
425;Nederland, Buitenland, Niet in te delen;Alblasserdam;2019 december;9.1;
426;Nederland, Buitenland, Niet in te delen;Alblasserdam;2020 december;9.3;
427;Nederland, Buitenland, Niet in te delen;Albrandswaard;2014 december;9.4;
428;Nederland, Buitenland, Niet in te delen;Albrandswaard;2015 december;9.1;
429;Nederland, Buitenland, Niet in te delen;Albrandswaard;2016 december;9.8;
430;Nederland, Buitenland, Niet in te delen;Albrandswaard;2017 december;9.1;
431;Nederland, Buitenland, Niet in te delen;Albrandswaard;2018 december;9.8;
432;Nederland, Buitenland, Niet in te delen;Albrandswaard;2019 december;8.1;
433;Nederland, Buitenland, Niet in te delen;Albrandswaard;2020 december;8.1;
434;Nederland, Buitenland, Niet in te delen;Alkmaar;2014 december;52.6;
435;Nederland, Buitenland, Niet in te delen;Alkmaar;2015 december;55.8;
436;Nederland, Buitenland, Niet in te delen;Alkmaar;2016 december;55.7;
437;Nederland, Buitenland, Niet in te delen;Alkmaar;2017 december;56.1;
438;Nederland, Buitenland, Niet in te delen;Alkmaar;2018 december;56.6;
439;Nederland, Buitenland, Niet in te delen;Alkmaar;2019 december;56.5;
440;Nederland, Buitenland, Niet in te delen;Alkmaar;2020 december;57.5;
441;Nederland, Buitenland, Niet in te delen;Almelo;2014 december;44.4;
442;Nederland, Buitenland, Niet in te delen;Almelo;2015 december;41.3;
443;Nederland, Buitenland, Niet in te delen;Almelo;2016 december;41.2;
444;Nederland, Buitenland, Niet in te delen;Almelo;2017 december;42.1;
445;Nederland, Buitenland, Niet in te delen;Almelo;2018 december;43.5;
446;Nederland, Buitenland, Niet in te delen;Almelo;2019 december;43.2;
447;Nederland, Buitenland, Niet in te delen;Almelo;2020 december;42.4;
448;Nederland, Buitenland, Niet in te delen;Almere;2014 december;64.5;
449;Nederland, Buitenland, Niet in te delen;Almere;2015 december;64.8;
450;Nederland, Buitenland, Niet in te delen;Almere;2016 december;64.7;
451;Nederland, Buitenland, Niet in te delen;Almere;2017 december;65.1;
452;Nederland, Buitenland, Niet in te delen;Almere;2018 december;68.7;
453;Nederland, Buitenland, Niet in te delen;Almere;2019 december;70.9;
454;Nederland, Buitenland, Niet in te delen;Almere;2020 december;70.7;
455;Nederland, Buitenland, Niet in te delen;Alphen aan den Rijn;2014 december;40.1;
456;Nederland, Buitenland, Niet in te delen;Alphen aan den Rijn;2015 december;40.5;
457;Nederland, Buitenland, Niet in te delen;Alphen aan den Rijn;2016 december;40.4;
458;Nederland, Buitenland, Niet in te delen;Alphen aan den Rijn;2017 december;42.5;
459;Nederland, Buitenland, Niet in te delen;Alphen aan den Rijn;2018 december;43.3;
460;Nederland, Buitenland, Niet in te delen;Alphen aan den Rijn;2019 december;44.3;
461;Nederland, Buitenland, Niet in te delen;Alphen aan den Rijn;2020 december;41.4;
462;Nederland, Buitenland, Niet in te delen;Alphen-Chaam;2014 december;2.1;
463;Nederland, Buitenland, Niet in te delen;Alphen-Chaam;2015 december;2.1;
464;Nederland, Buitenland, Niet in te delen;Alphen-Chaam;2016 december;2.1;
465;Nederland, Buitenland, Niet in te delen;Alphen-Chaam;2017 december;2.2;
466;Nederland, Buitenland, Niet in te delen;Alphen-Chaam;2018 december;2.4;
467;Nederland, Buitenland, Niet in te delen;Alphen-Chaam;2019 december;2.4;
468;Nederland, Buitenland, Niet in te delen;Alphen-Chaam;2020 december;2.6;
469;Nederland, Buitenland, Niet in te delen;Altena;2014 december;0.0;
470;Nederland, Buitenland, Niet in te delen;Altena;2015 december;0.0;
471;Nederland, Buitenland, Niet in te delen;Altena;2016 december;0.0;
472;Nederland, Buitenland, Niet in te delen;Altena;2017 december;0.0;
473;Nederland, Buitenland, Niet in te delen;Altena;2018 december;0.0;
474;Nederland, Buitenland, Niet in te delen;Altena;2019 december;18.5;
475;Nederland, Buitenland, Niet in te delen;Altena;2020 december;18.3;
476;Nederland, Buitenland, Niet in te delen;Ameland;2014 december;1.4;
477;Nederland, Buitenland, Niet in te delen;Ameland;2015 december;1.6;
478;Nederland, Buitenland, Niet in te delen;Ameland;2016 december;1.5;
479;Nederland, Buitenland, Niet in te delen;Ameland;2017 december;1.7;
480;Nederland, Buitenland, Niet in te delen;Ameland;2018 december;1.7;
481;Nederland, Buitenland, Niet in te delen;Ameland;2019 december;1.7;
482;Nederland, Buitenland, Niet in te delen;Ameland;2020 december;1.7;
483;Nederland, Buitenland, Niet in te delen;Amersfoort;2014 december;81.5;
484;Nederland, Buitenland, Niet in te delen;Amersfoort;2015 december;81.6;
485;Nederland, Buitenland, Niet in te delen;Amersfoort;2016 december;81.0;
486;Nederland, Buitenland, Niet in te delen;Amersfoort;2017 december;82.7;
487;Nederland, Buitenland, Niet in te delen;Amersfoort;2018 december;86.8;
488;Nederland, Buitenland, Niet in te delen;Amersfoort;2019 december;89.6;
489;Nederland, Buitenland, Niet in te delen;Amersfoort;2020 december;91.8;
490;Nederland, Buitenland, Niet in te delen;Amstelveen;2014 december;40.6;
491;Nederland, Buitenland, Niet in te delen;Amstelveen;2015 december;42.2;
492;Nederland, Buitenland, Niet in te delen;Amstelveen;2016 december;42.6;
493;Nederland, Buitenland, Niet in te delen;Amstelveen;2017 december;43.3;
494;Nederland, Buitenland, Niet in te delen;Amstelveen;2018 december;44.8;
495;Nederland, Buitenland, Niet in te delen;Amstelveen;2019 december;45.4;
496;Nederland, Buitenland, Niet in te delen;Amstelveen;2020 december;44.9;
497;Nederland, Buitenland, Niet in te delen;Amsterdam;2014 december;567.2;
498;Nederland, Buitenland, Niet in te delen;Amsterdam;2015 december;589.4;
499;Nederland, Buitenland, Niet in te delen;Amsterdam;2016 december;596.7;
500;Nederland, Buitenland, Niet in te delen;Amsterdam;2017 december;613.3;
501;Nederland, Buitenland, Niet in te delen;Amsterdam;2018 december;633.8;
502;Nederland, Buitenland, Niet in te delen;Amsterdam;2019 december;651.7;
503;Nederland, Buitenland, Niet in te delen;Amsterdam;2020 december;628.3;
504;Nederland, Buitenland, Niet in te delen;Apeldoorn;2014 december;92.3;
505;Nederland, Buitenland, Niet in te delen;Apeldoorn;2015 december;90.5;
506;Nederland, Buitenland, Niet in te delen;Apeldoorn;2016 december;93.5;
507;Nederland, Buitenland, Niet in te delen;Apeldoorn;2017 december;93.6;
508;Nederland, Buitenland, Niet in te delen;Apeldoorn;2018 december;96.7;
509;Nederland, Buitenland, Niet in te delen;Apeldoorn;2019 december;97.8;
510;Nederland, Buitenland, Niet in te delen;Apeldoorn;2020 december;96.8;
511;Nederland, Buitenland, Niet in te delen;Appingedam;2014 december;3.0;
512;Nederland, Buitenland, Niet in te delen;Appingedam;2015 december;3.0;
513;Nederland, Buitenland, Niet in te delen;Appingedam;2016 december;3.5;
514;Nederland, Buitenland, Niet in te delen;Appingedam;2017 december;3.7;
515;Nederland, Buitenland, Niet in te delen;Appingedam;2018 december;3.8;
516;Nederland, Buitenland, Niet in te delen;Appingedam;2019 december;3.9;
517;Nederland, Buitenland, Niet in te delen;Appingedam;2020 december;3.9;
518;Nederland, Buitenland, Niet in te delen;Arnhem;2014 december;97.6;
519;Nederland, Buitenland, Niet in te delen;Arnhem;2015 december;97.7;
520;Nederland, Buitenland, Niet in te delen;Arnhem;2016 december;98.2;
521;Nederland, Buitenland, Niet in te delen;Arnhem;2017 december;98.6;
522;Nederland, Buitenland, Niet in te delen;Arnhem;2018 december;101.3;
523;Nederland, Buitenland, Niet in te delen;Arnhem;2019 december;101.5;
524;Nederland, Buitenland, Niet in te delen;Arnhem;2020 december;99.7;
525;Nederland, Buitenland, Niet in te delen;Assen;2014 december;37.9;
526;Nederland, Buitenland, Niet in te delen;Assen;2015 december;37.9;
527;Nederland, Buitenland, Niet in te delen;Assen;2016 december;38.5;
528;Nederland, Buitenland, Niet in te delen;Assen;2017 december;39.3;
529;Nederland, Buitenland, Niet in te delen;Assen;2018 december;39.5;
530;Nederland, Buitenland, Niet in te delen;Assen;2019 december;38.4;
531;Nederland, Buitenland, Niet in te delen;Assen;2020 december;40.1;
532;Nederland, Buitenland, Niet in te delen;Asten;2014 december;6.8;
533;Nederland, Buitenland, Niet in te delen;Asten;2015 december;7.1;
534;Nederland, Buitenland, Niet in te delen;Asten;2016 december;6.9;
535;Nederland, Buitenland, Niet in te delen;Asten;2017 december;6.8;
536;Nederland, Buitenland, Niet in te delen;Asten;2018 december;6.5;
537;Nederland, Buitenland, Niet in te delen;Asten;2019 december;6.6;
538;Nederland, Buitenland, Niet in te delen;Asten;2020 december;6.4;
539;Nederland, Buitenland, Niet in te delen;Baarle-Nassau;2014 december;2.5;
540;Nederland, Buitenland, Niet in te delen;Baarle-Nassau;2015 december;2.4;
541;Nederland, Buitenland, Niet in te delen;Baarle-Nassau;2016 december;2.5;
542;Nederland, Buitenland, Niet in te delen;Baarle-Nassau;2017 december;2.7;
543;Nederland, Buitenland, Niet in te delen;Baarle-Nassau;2018 december;2.7;
544;Nederland, Buitenland, Niet in te delen;Baarle-Nassau;2019 december;2.8;
545;Nederland, Buitenland, Niet in te delen;Baarle-Nassau;2020 december;2.7;
546;Nederland, Buitenland, Niet in te delen;Baarn;2014 december;11.4;
547;Nederland, Buitenland, Niet in te delen;Baarn;2015 december;11.5;
