ID;NGEKlassen;Bedrijfstypen;Perioden;AantalBedrijven_1;OppervlakteCultuurgrond_2;EconomischeOmvangNGE_3
3571;150 tot 250 NGE;Overige akkerbouwbedrijven;2001;25;3596;5060
3572;150 tot 250 NGE;Overige akkerbouwbedrijven;2002;35;4295;6284
3573;150 tot 250 NGE;Overige akkerbouwbedrijven;2003;30;4437;5763
3574;150 tot 250 NGE;Overige akkerbouwbedrijven;2004;35;4456;6143
3575;150 tot 250 NGE;Overige akkerbouwbedrijven;2005;40;5524;6758
3576;150 tot 250 NGE;Overige akkerbouwbedrijven;2006;25;3530;4822
3577;150 tot 250 NGE;Overige akkerbouwbedrijven;2007;40;4633;7059
3578;150 tot 250 NGE;Overige akkerbouwbedrijven;2008;40;4722;6959
3579;150 tot 250 NGE;Overige akkerbouwbedrijven;2009;30;3826;5395
3580;150 tot 250 NGE;Tuinbouwbedrijven (groep);2000;2290;11848;444423
3581;150 tot 250 NGE;Tuinbouwbedrijven (groep);2001;2145;10859;417172
3582;150 tot 250 NGE;Tuinbouwbedrijven (groep);2002;2035;11121;395905
3583;150 tot 250 NGE;Tuinbouwbedrijven (groep);2003;1965;11335;380037
3584;150 tot 250 NGE;Tuinbouwbedrijven (groep);2004;1835;11689;355655
3585;150 tot 250 NGE;Tuinbouwbedrijven (groep);2005;1620;10679;315320
3586;150 tot 250 NGE;Tuinbouwbedrijven (groep);2006;1555;10485;302008
3587;150 tot 250 NGE;Tuinbouwbedrijven (groep);2007;1405;11489;273238
3588;150 tot 250 NGE;Tuinbouwbedrijven (groep);2008;1295;11191;252682
3589;150 tot 250 NGE;Tuinbouwbedrijven (groep);2009;1150;9632;223978
3590;150 tot 250 NGE;Opengrondsgroentebedrijven;2000;90;2721;17327
3591;150 tot 250 NGE;Opengrondsgroentebedrijven;2001;75;2200;14412
3592;150 tot 250 NGE;Opengrondsgroentebedrijven;2002;85;2410;15624
3593;150 tot 250 NGE;Opengrondsgroentebedrijven;2003;85;2799;16081
3594;150 tot 250 NGE;Opengrondsgroentebedrijven;2004;100;3379;18536
3595;150 tot 250 NGE;Opengrondsgroentebedrijven;2005;105;3121;19654
3596;150 tot 250 NGE;Opengrondsgroentebedrijven;2006;110;3215;20984
3597;150 tot 250 NGE;Opengrondsgroentebedrijven;2007;105;4026;20111
3598;150 tot 250 NGE;Opengrondsgroentebedrijven;2008;110;4013;21394
3599;150 tot 250 NGE;Opengrondsgroentebedrijven;2009;90;3165;17841
3600;150 tot 250 NGE;Glasgroentebedrijven;2000;560;1282;109191
3601;150 tot 250 NGE;Glasgroentebedrijven;2001;510;1164;99051
3602;150 tot 250 NGE;Glasgroentebedrijven;2002;470;962;91561
3603;150 tot 250 NGE;Glasgroentebedrijven;2003;440;987;86370
3604;150 tot 250 NGE;Glasgroentebedrijven;2004;395;878;77784
3605;150 tot 250 NGE;Glasgroentebedrijven;2005;325;721;64085
3606;150 tot 250 NGE;Glasgroentebedrijven;2006;300;621;59195
3607;150 tot 250 NGE;Glasgroentebedrijven;2007;260;614;50614
3608;150 tot 250 NGE;Glasgroentebedrijven;2008;215;498;41972
3609;150 tot 250 NGE;Glasgroentebedrijven;2009;180;426;35165
3610;150 tot 250 NGE;Overige groentebedrijven;2000;20;274;3341
3611;150 tot 250 NGE;Overige groentebedrijven;2001;20;236;3411
3612;150 tot 250 NGE;Overige groentebedrijven;2002;20;260;3446
3613;150 tot 250 NGE;Overige groentebedrijven;2003;20;282;4125
3614;150 tot 250 NGE;Overige groentebedrijven;2004;25;311;4504
3615;150 tot 250 NGE;Overige groentebedrijven;2005;25;313;4395
3616;150 tot 250 NGE;Overige groentebedrijven;2006;20;271;4202
3617;150 tot 250 NGE;Overige groentebedrijven;2007;20;301;3896
3618;150 tot 250 NGE;Overige groentebedrijven;2008;20;281;3620
3619;150 tot 250 NGE;Overige groentebedrijven;2009;15;172;2504
3620;150 tot 250 NGE;Opengrondsbloem(bollen)bedrijven;2000;275;4295;53227
3621;150 tot 250 NGE;Opengrondsbloem(bollen)bedrijven;2001;265;4117;50987
3622;150 tot 250 NGE;Opengrondsbloem(bollen)bedrijven;2002;275;4744;53406
3623;150 tot 250 NGE;Opengrondsbloem(bollen)bedrijven;2003;265;4497;50880
3624;150 tot 250 NGE;Opengrondsbloem(bollen)bedrijven;2004;260;4666;50542
3625;150 tot 250 NGE;Opengrondsbloem(bollen)bedrijven;2005;250;4424;48967
3626;150 tot 250 NGE;Opengrondsbloem(bollen)bedrijven;2006;245;4214;48124
3627;150 tot 250 NGE;Opengrondsbloem(bollen)bedrijven;2007;250;4432;48128
3628;150 tot 250 NGE;Opengrondsbloem(bollen)bedrijven;2008;240;4374;46478
3629;150 tot 250 NGE;Opengrondsbloem(bollen)bedrijven;2009;225;3896;43211
3630;150 tot 250 NGE;Glasbloemenbedrijven;2000;1130;1945;220684
3631;150 tot 250 NGE;Glasbloemenbedrijven;2001;1090;1872;213521
3632;150 tot 250 NGE;Glasbloemenbedrijven;2002;1005;1662;196732
3633;150 tot 250 NGE;Glasbloemenbedrijven;2003;980;1600;189244
3634;150 tot 250 NGE;Glasbloemenbedrijven;2004;885;1428;171930
3635;150 tot 250 NGE;Glasbloemenbedrijven;2005;775;1117;150447
3636;150 tot 250 NGE;Glasbloemenbedrijven;2006;725;989;140779
3637;150 tot 250 NGE;Glasbloemenbedrijven;2007;645;1006;125999
3638;150 tot 250 NGE;Glasbloemenbedrijven;2008;590;885;115759
3639;150 tot 250 NGE;Glasbloemenbedrijven;2009;505;787;99199
3640;150 tot 250 NGE;Overige bloemenbedrijven;2000;70;669;13290
3641;150 tot 250 NGE;Overige bloemenbedrijven;2001;75;830;14540
3642;150 tot 250 NGE;Overige bloemenbedrijven;2002;70;677;13304
3643;150 tot 250 NGE;Overige bloemenbedrijven;2003;70;671;13717
3644;150 tot 250 NGE;Overige bloemenbedrijven;2004;75;700;14309
3645;150 tot 250 NGE;Overige bloemenbedrijven;2005;65;526;12046
3646;150 tot 250 NGE;Overige bloemenbedrijven;2006;75;546;13927
3647;150 tot 250 NGE;Overige bloemenbedrijven;2007;60;539;11844
3648;150 tot 250 NGE;Overige bloemenbedrijven;2008;60;569;12377
3649;150 tot 250 NGE;Overige bloemenbedrijven;2009;75;568;14678
3650;150 tot 250 NGE;Paddenstoelbedrijven;2000;110;153;21005
3651;150 tot 250 NGE;Paddenstoelbedrijven;2001;85;95;16226
3652;150 tot 250 NGE;Paddenstoelbedrijven;2002;80;71;15730
3653;150 tot 250 NGE;Paddenstoelbedrijven;2003;75;71;14931
3654;150 tot 250 NGE;Paddenstoelbedrijven;2004;70;88;13748
3655;150 tot 250 NGE;Paddenstoelbedrijven;2005;60;62;11167
3656;150 tot 250 NGE;Paddenstoelbedrijven;2006;50;81;9794
3657;150 tot 250 NGE;Paddenstoelbedrijven;2007;45;55;8167
3658;150 tot 250 NGE;Paddenstoelbedrijven;2008;35;47;6918
3659;150 tot 250 NGE;Paddenstoelbedrijven;2009;30;34;5874
3660;150 tot 250 NGE;Overige tuinbouwbedrijven;2000;35;509;6358
3661;150 tot 250 NGE;Overige tuinbouwbedrijven;2001;25;346;5024
3662;150 tot 250 NGE;Overige tuinbouwbedrijven;2002;30;335;6103
3663;150 tot 250 NGE;Overige tuinbouwbedrijven;2003;25;428;4689
3664;150 tot 250 NGE;Overige tuinbouwbedrijven;2004;20;240;4302
3665;150 tot 250 NGE;Overige tuinbouwbedrijven;2005;25;396;4557
3666;150 tot 250 NGE;Overige tuinbouwbedrijven;2006;25;549;5003
3667;150 tot 250 NGE;Overige tuinbouwbedrijven;2007;25;515;4481
3668;150 tot 250 NGE;Overige tuinbouwbedrijven;2008;20;523;4165
3669;150 tot 250 NGE;Overige tuinbouwbedrijven;2009;30;584;5506
3670;150 tot 250 NGE;Blijvende teeltbedrijven (groep);2000;275;4417;51117
3671;150 tot 250 NGE;Blijvende teeltbedrijven (groep);2001;270;3816;50686
3672;150 tot 250 NGE;Blijvende teeltbedrijven (groep);2002;290;4074;54965
3673;150 tot 250 NGE;Blijvende teeltbedrijven (groep);2003;305;4508;57971
3674;150 tot 250 NGE;Blijvende teeltbedrijven (groep);2004;300;4557;56684
3675;150 tot 250 NGE;Blijvende teeltbedrijven (groep);2005;375;5613;70653
3676;150 tot 250 NGE;Blijvende teeltbedrijven (groep);2006;395;6161;75865
3677;150 tot 250 NGE;Blijvende teeltbedrijven (groep);2007;430;6886;83195
3678;150 tot 250 NGE;Blijvende teeltbedrijven (groep);2008;440;6848;84377
3679;150 tot 250 NGE;Blijvende teeltbedrijven (groep);2009;445;6638;84863
3680;150 tot 250 NGE;Fruitbedrijven;2000;85;2564;14993
3681;150 tot 250 NGE;Fruitbedrijven;2001;50;1772;9322
3682;150 tot 250 NGE;Fruitbedrijven;2002;55;1840;10075
3683;150 tot 250 NGE;Fruitbedrijven;2003;75;2312;13185
3684;150 tot 250 NGE;Fruitbedrijven;2004;75;2374;14023
3685;150 tot 250 NGE;Fruitbedrijven;2005;100;2922;17836
3686;150 tot 250 NGE;Fruitbedrijven;2006;105;3112;19050
3687;150 tot 250 NGE;Fruitbedrijven;2007;115;3493;20981
3688;150 tot 250 NGE;Fruitbedrijven;2008;125;3683;23207
3689;150 tot 250 NGE;Fruitbedrijven;2009;130;3740;24606
3690;150 tot 250 NGE;Boomkwekerijbedrijven;2000;135;1590;25886
3691;150 tot 250 NGE;Boomkwekerijbedrijven;2001;155;1795;29679
3692;150 tot 250 NGE;Boomkwekerijbedrijven;2002;180;1909;34599
3693;150 tot 250 NGE;Boomkwekerijbedrijven;2003;175;1789;33662
3694;150 tot 250 NGE;Boomkwekerijbedrijven;2004;180;1919;34511
3695;150 tot 250 NGE;Boomkwekerijbedrijven;2005;215;2384;40743
3696;150 tot 250 NGE;Boomkwekerijbedrijven;2006;230;2593;44364
3697;150 tot 250 NGE;Boomkwekerijbedrijven;2007;255;3134;49991
3698;150 tot 250 NGE;Boomkwekerijbedrijven;2008;245;2812;47627
3699;150 tot 250 NGE;Boomkwekerijbedrijven;2009;240;2684;47052
3700;150 tot 250 NGE;Overige blijvende teeltbedrijven;2000;55;263;10238
3701;150 tot 250 NGE;Overige blijvende teeltbedrijven;2001;60;249;11685
3702;150 tot 250 NGE;Overige blijvende teeltbedrijven;2002;50;325;10291
3703;150 tot 250 NGE;Overige blijvende teeltbedrijven;2003;60;408;11124
3704;150 tot 250 NGE;Overige blijvende teeltbedrijven;2004;40;264;8151
3705;150 tot 250 NGE;Overige blijvende teeltbedrijven;2005;60;307;12074
3706;150 tot 250 NGE;Overige blijvende teeltbedrijven;2006;65;456;12450
3707;150 tot 250 NGE;Overige blijvende teeltbedrijven;2007;65;259;12222
3708;150 tot 250 NGE;Overige blijvende teeltbedrijven;2008;70;354;13543
3709;150 tot 250 NGE;Overige blijvende teeltbedrijven;2009;70;215;13205
3710;150 tot 250 NGE;Graasdierbedrijven (groep);2000;2305;143863;416748
3711;150 tot 250 NGE;Graasdierbedrijven (groep);2001;2565;164212;465345
3712;150 tot 250 NGE;Graasdierbedrijven (groep);2002;2485;165185;449317
3713;150 tot 250 NGE;Graasdierbedrijven (groep);2003;2435;169893;441879
3714;150 tot 250 NGE;Graasdierbedrijven (groep);2004;2490;174492;451923
3715;150 tot 250 NGE;Graasdierbedrijven (groep);2005;2060;152701;374279
3716;150 tot 250 NGE;Graasdierbedrijven (groep);2006;2175;160982;395614
3717;150 tot 250 NGE;Graasdierbedrijven (groep);2007;2370;176232;432311
3718;150 tot 250 NGE;Graasdierbedrijven (groep);2008;2850;206400;520878
3719;150 tot 250 NGE;Graasdierbedrijven (groep);2009;3020;216632;553186
3720;150 tot 250 NGE;Sterk gespecialiseerde melkveebedrijven;2000;1880;118974;339296
3721;150 tot 250 NGE;Sterk gespecialiseerde melkveebedrijven;2001;2125;135646;383970
3722;150 tot 250 NGE;Sterk gespecialiseerde melkveebedrijven;2002;2020;135300;364517
3723;150 tot 250 NGE;Sterk gespecialiseerde melkveebedrijven;2003;2020;140291;365380
3724;150 tot 250 NGE;Sterk gespecialiseerde melkveebedrijven;2004;2060;143547;372501
3725;150 tot 250 NGE;Sterk gespecialiseerde melkveebedrijven;2005;1710;127420;309370
3726;150 tot 250 NGE;Sterk gespecialiseerde melkveebedrijven;2006;1840;140807;334762
3727;150 tot 250 NGE;Sterk gespecialiseerde melkveebedrijven;2007;2015;152230;366962
3728;150 tot 250 NGE;Sterk gespecialiseerde melkveebedrijven;2008;2455;181145;448295
3729;150 tot 250 NGE;Sterk gespecialiseerde melkveebedrijven;2009;2625;191820;480724
3730;150 tot 250 NGE;Gespecialiseerde melkveebedrijven;2000;250;15070;45924
3731;150 tot 250 NGE;Gespecialiseerde melkveebedrijven;2001;235;14820;43786
3732;150 tot 250 NGE;Gespecialiseerde melkveebedrijven;2002;245;16162;44580
3733;150 tot 250 NGE;Gespecialiseerde melkveebedrijven;2003;180;12341;33457
3734;150 tot 250 NGE;Gespecialiseerde melkveebedrijven;2004;190;13204;35101
3735;150 tot 250 NGE;Gespecialiseerde melkveebedrijven;2005;125;9669;23092
3736;150 tot 250 NGE;Gespecialiseerde melkveebedrijven;2006;105;7572;18695
3737;150 tot 250 NGE;Gespecialiseerde melkveebedrijven;2007;130;9746;24041
3738;150 tot 250 NGE;Gespecialiseerde melkveebedrijven;2008;135;9995;24745
3739;150 tot 250 NGE;Gespecialiseerde melkveebedrijven;2009;120;9225;22057
3740;150 tot 250 NGE;Kalvermesterijbedrijven;2000;35;518;6596
3741;150 tot 250 NGE;Kalvermesterijbedrijven;2001;50;817;9512
3742;150 tot 250 NGE;Kalvermesterijbedrijven;2002;55;1165;9869
3743;150 tot 250 NGE;Kalvermesterijbedrijven;2003;75;1455;13820
3744;150 tot 250 NGE;Kalvermesterijbedrijven;2004;80;1553;14721
3745;150 tot 250 NGE;Kalvermesterijbedrijven;2005;80;1709;14396
3746;150 tot 250 NGE;Kalvermesterijbedrijven;2006;85;1241;15175
3747;150 tot 250 NGE;Kalvermesterijbedrijven;2007;115;2127;20884
3748;150 tot 250 NGE;Kalvermesterijbedrijven;2008;140;2654;25936
3749;150 tot 250 NGE;Kalvermesterijbedrijven;2009;140;2566;26091
3750;150 tot 250 NGE;Overige rundveebedrijven;2000;40;1667;7068
3751;150 tot 250 NGE;Overige rundveebedrijven;2001;45;2623;7746
3752;150 tot 250 NGE;Overige rundveebedrijven;2002;55;2831;10187
3753;150 tot 250 NGE;Overige rundveebedrijven;2003;50;3032;9037
3754;150 tot 250 NGE;Overige rundveebedrijven;2004;40;2598;7591
3755;150 tot 250 NGE;Overige rundveebedrijven;2005;35;2338;6433
3756;150 tot 250 NGE;Overige rundveebedrijven;2006;30;1873;5573
3757;150 tot 250 NGE;Overige rundveebedrijven;2007;25;1827;5328
3758;150 tot 250 NGE;Overige rundveebedrijven;2008;25;2448;4988
3759;150 tot 250 NGE;Overige rundveebedrijven;2009;30;2180;5981
3760;150 tot 250 NGE;Schapenbedrijven;2000;0;13;151
3761;150 tot 250 NGE;Schapenbedrijven;2001;0;158;215
3762;150 tot 250 NGE;Schapenbedrijven;2002;0;0;0
3763;150 tot 250 NGE;Schapenbedrijven;2003;0;0;0
3764;150 tot 250 NGE;Schapenbedrijven;2004;0;0;0
3765;150 tot 250 NGE;Schapenbedrijven;2005;0;0;0
3766;150 tot 250 NGE;Schapenbedrijven;2006;0;175;348
3767;150 tot 250 NGE;Schapenbedrijven;2007;0;126;176
3768;150 tot 250 NGE;Schapenbedrijven;2008;0;0;0
3769;150 tot 250 NGE;Schapenbedrijven;2009;0;0;0
3770;150 tot 250 NGE;Rundvee/schapenbedrijven;2000;0;0;0
3771;150 tot 250 NGE;Rundvee/schapenbedrijven;2001;0;32;152
3772;150 tot 250 NGE;Rundvee/schapenbedrijven;2002;0;0;0
3773;150 tot 250 NGE;Rundvee/schapenbedrijven;2003;0;0;0
3774;150 tot 250 NGE;Rundvee/schapenbedrijven;2004;0;0;0
3775;150 tot 250 NGE;Rundvee/schapenbedrijven;2005;0;0;0
3776;150 tot 250 NGE;Rundvee/schapenbedrijven;2006;0;45;163
3777;150 tot 250 NGE;Rundvee/schapenbedrijven;2007;0;0;0
3778;150 tot 250 NGE;Rundvee/schapenbedrijven;2008;0;0;0
3779;150 tot 250 NGE;Rundvee/schapenbedrijven;2009;0;0;0
3780;150 tot 250 NGE;Geitenbedrijven;2000;5;227;826
3781;150 tot 250 NGE;Geitenbedrijven;2001;0;1;230
3782;150 tot 250 NGE;Geitenbedrijven;2002;5;109;895
3783;150 tot 250 NGE;Geitenbedrijven;2003;5;199;1121
3784;150 tot 250 NGE;Geitenbedrijven;2004;10;207;1916
3785;150 tot 250 NGE;Geitenbedrijven;2005;5;205;1257
3786;150 tot 250 NGE;Geitenbedrijven;2006;5;138;842
3787;150 tot 250 NGE;Geitenbedrijven;2007;5;161;968
3788;150 tot 250 NGE;Geitenbedrijven;2008;10;257;2057
3789;150 tot 250 NGE;Geitenbedrijven;2009;15;313;2463
3790;150 tot 250 NGE;Paard- en ponybedrijven;2000;30;607;5575
3791;150 tot 250 NGE;Paard- en ponybedrijven;2001;35;594;6204
3792;150 tot 250 NGE;Paard- en ponybedrijven;2002;35;620;6506
3793;150 tot 250 NGE;Paard- en ponybedrijven;2003;30;660;5461
3794;150 tot 250 NGE;Paard- en ponybedrijven;2004;30;667;5200
3795;150 tot 250 NGE;Paard- en ponybedrijven;2005;40;809;7441
3796;150 tot 250 NGE;Paard- en ponybedrijven;2006;50;1055;8913
3797;150 tot 250 NGE;Paard- en ponybedrijven;2007;15;521;2825
3798;150 tot 250 NGE;Paard- en ponybedrijven;2008;20;705;3835
3799;150 tot 250 NGE;Paard- en ponybedrijven;2009;20;525;3220
3800;150 tot 250 NGE;Graslandbedrijven;2000;10;2306;2085
3801;150 tot 250 NGE;Graslandbedrijven;2001;25;5303;4811
3802;150 tot 250 NGE;Graslandbedrijven;2002;15;3621;3122
3803;150 tot 250 NGE;Graslandbedrijven;2003;25;6007;4644
3804;150 tot 250 NGE;Graslandbedrijven;2004;25;6197;5009
3805;150 tot 250 NGE;Graslandbedrijven;2005;15;3652;3209
3806;150 tot 250 NGE;Graslandbedrijven;2006;10;2805;1824
3807;150 tot 250 NGE;Graslandbedrijven;2007;15;3434;2888
3808;150 tot 250 NGE;Graslandbedrijven;2008;20;3692;3411
3809;150 tot 250 NGE;Graslandbedrijven;2009;15;2977;2516
3810;150 tot 250 NGE;Overige graasdierbedrijven;2000;50;4480;9228
3811;150 tot 250 NGE;Overige graasdierbedrijven;2001;45;4218;8719
3812;150 tot 250 NGE;Overige graasdierbedrijven;2002;50;5378;9641
3813;150 tot 250 NGE;Overige graasdierbedrijven;2003;50;5908;8959
3814;150 tot 250 NGE;Overige graasdierbedrijven;2004;55;6519;9883
3815;150 tot 250 NGE;Overige graasdierbedrijven;2005;50;6898;9081
3816;150 tot 250 NGE;Overige graasdierbedrijven;2006;50;5271;9319
3817;150 tot 250 NGE;Overige graasdierbedrijven;2007;45;6060;8238
3818;150 tot 250 NGE;Overige graasdierbedrijven;2008;40;5504;7612
3819;150 tot 250 NGE;Overige graasdierbedrijven;2009;55;7025;10134
3820;150 tot 250 NGE;Hokdierbedrijven (groep);2000;915;8734;170669
3821;150 tot 250 NGE;Hokdierbedrijven (groep);2001;900;9273;167772
3822;150 tot 250 NGE;Hokdierbedrijven (groep);2002;845;9150;159105
3823;150 tot 250 NGE;Hokdierbedrijven (groep);2003;545;5636;101982
3824;150 tot 250 NGE;Hokdierbedrijven (groep);2004;595;6409;111841
3825;150 tot 250 NGE;Hokdierbedrijven (groep);2005;680;7736;128000
3826;150 tot 250 NGE;Hokdierbedrijven (groep);2006;685;8127;128628
3827;150 tot 250 NGE;Hokdierbedrijven (groep);2007;805;9821;152513
3828;150 tot 250 NGE;Hokdierbedrijven (groep);2008;815;9830;155144
3829;150 tot 250 NGE;Hokdierbedrijven (groep);2009;900;11313;171310
3830;150 tot 250 NGE;Fokvarkensbedrijven;2000;230;2051;41838
3831;150 tot 250 NGE;Fokvarkensbedrijven;2001;225;2178;41577
3832;150 tot 250 NGE;Fokvarkensbedrijven;2002;200;2193;37347
3833;150 tot 250 NGE;Fokvarkensbedrijven;2003;155;1689;29056
3834;150 tot 250 NGE;Fokvarkensbedrijven;2004;165;1697;31157
3835;150 tot 250 NGE;Fokvarkensbedrijven;2005;185;1891;35378
3836;150 tot 250 NGE;Fokvarkensbedrijven;2006;195;2345;37270
3837;150 tot 250 NGE;Fokvarkensbedrijven;2007;225;2544;43512
3838;150 tot 250 NGE;Fokvarkensbedrijven;2008;220;2477;41881
3839;150 tot 250 NGE;Fokvarkensbedrijven;2009;230;3014;44088
3840;150 tot 250 NGE;Vleesvarkensbedrijven;2000;85;760;15161
3841;150 tot 250 NGE;Vleesvarkensbedrijven;2001;65;706;11910
3842;150 tot 250 NGE;Vleesvarkensbedrijven;2002;70;744;13322
3843;150 tot 250 NGE;Vleesvarkensbedrijven;2003;25;360;5072
3844;150 tot 250 NGE;Vleesvarkensbedrijven;2004;35;469;6028
3845;150 tot 250 NGE;Vleesvarkensbedrijven;2005;60;705;11123
3846;150 tot 250 NGE;Vleesvarkensbedrijven;2006;60;624;11350
3847;150 tot 250 NGE;Vleesvarkensbedrijven;2007;95;1129;17827
3848;150 tot 250 NGE;Vleesvarkensbedrijven;2008;100;1225;19691
3849;150 tot 250 NGE;Vleesvarkensbedrijven;2009;130;1895;25075
3850;150 tot 250 NGE;Overige varkensbedrijven;2000;265;3571;48962
3851;150 tot 250 NGE;Overige varkensbedrijven;2001;305;4053;56041
3852;150 tot 250 NGE;Overige varkensbedrijven;2002;260;3836;47699
3853;150 tot 250 NGE;Overige varkensbedrijven;2003;140;2222;25745
3854;150 tot 250 NGE;Overige varkensbedrijven;2004;140;2243;25753
3855;150 tot 250 NGE;Overige varkensbedrijven;2005;205;3426;38691
3856;150 tot 250 NGE;Overige varkensbedrijven;2006;190;3157;35807
3857;150 tot 250 NGE;Overige varkensbedrijven;2007;245;4492;46609
3858;150 tot 250 NGE;Overige varkensbedrijven;2008;245;4279;46282
3859;150 tot 250 NGE;Overige varkensbedrijven;2009;260;4310;48856
3860;150 tot 250 NGE;Legkippenbedrijven;2000;195;1115;37622
3861;150 tot 250 NGE;Legkippenbedrijven;2001;180;1078;34120
3862;150 tot 250 NGE;Legkippenbedrijven;2002;180;1088;34264
3863;150 tot 250 NGE;Legkippenbedrijven;2003;145;832;26997
3864;150 tot 250 NGE;Legkippenbedrijven;2004;165;1205;31315
3865;150 tot 250 NGE;Legkippenbedrijven;2005;135;791;25913
3866;150 tot 250 NGE;Legkippenbedrijven;2006;140;1062;26011
3867;150 tot 250 NGE;Legkippenbedrijven;2007;135;731;25498
3868;150 tot 250 NGE;Legkippenbedrijven;2008;150;813;28320
3869;150 tot 250 NGE;Legkippenbedrijven;2009;175;1126;33881
3870;150 tot 250 NGE;Slachtpluimveebedrijven;2000;115;889;20947
3871;150 tot 250 NGE;Slachtpluimveebedrijven;2001;100;900;18588
3872;150 tot 250 NGE;Slachtpluimveebedrijven;2002;110;872;20559
3873;150 tot 250 NGE;Slachtpluimveebedrijven;2003;70;440;13115
3874;150 tot 250 NGE;Slachtpluimveebedrijven;2004;80;648;15103
3875;150 tot 250 NGE;Slachtpluimveebedrijven;2005;80;762;14385
3876;150 tot 250 NGE;Slachtpluimveebedrijven;2006;85;801;15083
3877;150 tot 250 NGE;Slachtpluimveebedrijven;2007;75;631;14250
3878;150 tot 250 NGE;Slachtpluimveebedrijven;2008;75;646;14377
3879;150 tot 250 NGE;Slachtpluimveebedrijven;2009;85;748;16008
3880;150 tot 250 NGE;Overige pluimveebedrijven;2000;5;39;858
3881;150 tot 250 NGE;Overige pluimveebedrijven;2001;5;27;637
3882;150 tot 250 NGE;Overige pluimveebedrijven;2002;5;52;1260
3883;150 tot 250 NGE;Overige pluimveebedrijven;2003;0;15;198
3884;150 tot 250 NGE;Overige pluimveebedrijven;2004;0;0;0
3885;150 tot 250 NGE;Overige pluimveebedrijven;2005;0;10;389
3886;150 tot 250 NGE;Overige pluimveebedrijven;2006;0;14;437
3887;150 tot 250 NGE;Overige pluimveebedrijven;2007;0;2;393
3888;150 tot 250 NGE;Overige pluimveebedrijven;2008;0;71;439
3889;150 tot 250 NGE;Overige pluimveebedrijven;2009;0;28;190
3890;150 tot 250 NGE;Varkens/pluimveebedrijven;2000;20;200;3438
3891;150 tot 250 NGE;Varkens/pluimveebedrijven;2001;15;150;3219
3892;150 tot 250 NGE;Varkens/pluimveebedrijven;2002;10;120;2326
3893;150 tot 250 NGE;Varkens/pluimveebedrijven;2003;5;60;1217
3894;150 tot 250 NGE;Varkens/pluimveebedrijven;2004;10;57;1504
3895;150 tot 250 NGE;Varkens/pluimveebedrijven;2005;5;20;713
3896;150 tot 250 NGE;Varkens/pluimveebedrijven;2006;10;51;1941
3897;150 tot 250 NGE;Varkens/pluimveebedrijven;2007;15;122;3320
3898;150 tot 250 NGE;Varkens/pluimveebedrijven;2008;15;130;2663
3899;150 tot 250 NGE;Varkens/pluimveebedrijven;2009;15;107;2561
3900;150 tot 250 NGE;Overige hokdierbedrijven;2000;10;110;1843
3901;150 tot 250 NGE;Overige hokdierbedrijven;2001;10;180;1680
3902;150 tot 250 NGE;Overige hokdierbedrijven;2002;10;245;2329
3903;150 tot 250 NGE;Overige hokdierbedrijven;2003;5;18;583
3904;150 tot 250 NGE;Overige hokdierbedrijven;2004;5;90;981
