ID;AlleLeeftijden;Geslacht;RegioS2007;Perioden;TotaleBevolking_1;Autochtoon_2;Totaal1eEn2eGeneratie_3;k_1eGeneratie_4;k_2eGeneratie_5;Totaal1eEn2eGeneratie_6;k_1eGeneratie_7;k_2eGeneratie_8;Regiocode_9
2026;Totaal over alle leeftijden;Mannen en vrouwen;Almere;2018;209615;131490;22622;9535;13087;55503;25824;29679;34
2027;Totaal over alle leeftijden;Mannen en vrouwen;Almere;2019;212299;132834;23170;9811;13359;56295;25966;30329;34
2028;Totaal over alle leeftijden;Mannen en vrouwen;Almere;2020;214896;134111;23677;10048;13629;57108;26048;31060;34
2029;Totaal over alle leeftijden;Mannen en vrouwen;Almere;2021;217468;135460;24182;10294;13888;57826;26145;31681;34
2030;Totaal over alle leeftijden;Mannen en vrouwen;Almere;2022;220150;136830;24749;10523;14226;58571;26301;32270;34
2031;Totaal over alle leeftijden;Mannen en vrouwen;Almere;2023;222977;138252;25406;10845;14561;59319;26424;32895;34
2032;Totaal over alle leeftijden;Mannen en vrouwen;Almere;2024;225701;139583;26032;11136;14896;60086;26538;33548;34
2033;Totaal over alle leeftijden;Mannen en vrouwen;Almere;2025;228651;140947;26694;11495;15199;61010;26799;34211;34
2034;Totaal over alle leeftijden;Mannen en vrouwen;Alphen aan den Rijn;2008;70949;57539;6255;2438;3817;7155;4039;3116;484
2035;Totaal over alle leeftijden;Mannen en vrouwen;Alphen aan den Rijn;2009;70753;57378;6204;2436;3768;7171;4028;3143;484
2036;Totaal over alle leeftijden;Mannen en vrouwen;Alphen aan den Rijn;2010;70661;57263;6221;2455;3766;7177;4032;3145;484
2037;Totaal over alle leeftijden;Mannen en vrouwen;Alphen aan den Rijn;2011;70741;57258;6271;2511;3760;7212;4036;3176;484
2038;Totaal over alle leeftijden;Mannen en vrouwen;Alphen aan den Rijn;2012;70687;57100;6298;2532;3766;7289;4032;3257;484
2039;Totaal over alle leeftijden;Mannen en vrouwen;Alphen aan den Rijn;2013;70725;57131;6273;2527;3746;7321;4036;3285;484
2040;Totaal over alle leeftijden;Mannen en vrouwen;Alphen aan den Rijn;2014;70711;57025;6325;2573;3752;7361;4052;3309;484
2041;Totaal over alle leeftijden;Mannen en vrouwen;Alphen aan den Rijn;2015;70688;56906;6374;2607;3767;7408;4059;3349;484
2042;Totaal over alle leeftijden;Mannen en vrouwen;Alphen aan den Rijn;2016;70707;56849;6421;2615;3806;7437;4038;3399;484
2043;Totaal over alle leeftijden;Mannen en vrouwen;Alphen aan den Rijn;2017;70724;56765;6468;2673;3795;7491;4061;3430;484
2044;Totaal over alle leeftijden;Mannen en vrouwen;Alphen aan den Rijn;2018;70705;56636;6508;2722;3786;7561;4073;3488;484
2045;Totaal over alle leeftijden;Mannen en vrouwen;Alphen aan den Rijn;2019;70639;56523;6541;2750;3791;7575;4067;3508;484
2046;Totaal over alle leeftijden;Mannen en vrouwen;Alphen aan den Rijn;2020;70579;56390;6573;2785;3788;7616;4080;3536;484
2047;Totaal over alle leeftijden;Mannen en vrouwen;Alphen aan den Rijn;2021;70542;56235;6616;2813;3803;7691;4117;3574;484
2048;Totaal over alle leeftijden;Mannen en vrouwen;Alphen aan den Rijn;2022;70486;56044;6680;2850;3830;7762;4133;3629;484
2049;Totaal over alle leeftijden;Mannen en vrouwen;Alphen aan den Rijn;2023;70480;55910;6729;2892;3837;7841;4165;3676;484
2050;Totaal over alle leeftijden;Mannen en vrouwen;Alphen aan den Rijn;2024;70355;55654;6769;2943;3826;7932;4258;3674;484
2051;Totaal over alle leeftijden;Mannen en vrouwen;Alphen aan den Rijn;2025;70239;55443;6812;2987;3825;7984;4294;3690;484
2052;Totaal over alle leeftijden;Mannen en vrouwen;Alphen-Chaam;2008;9532;8300;1021;279;742;211;127;84;1723
2053;Totaal over alle leeftijden;Mannen en vrouwen;Alphen-Chaam;2009;9536;8255;1023;287;736;258;149;109;1723
2054;Totaal over alle leeftijden;Mannen en vrouwen;Alphen-Chaam;2010;9528;8190;1030;295;735;308;177;131;1723
2055;Totaal over alle leeftijden;Mannen en vrouwen;Alphen-Chaam;2011;9501;8129;1008;294;714;364;210;154;1723
2056;Totaal over alle leeftijden;Mannen en vrouwen;Alphen-Chaam;2012;9447;8063;992;291;701;392;223;169;1723
2057;Totaal over alle leeftijden;Mannen en vrouwen;Alphen-Chaam;2013;9384;7983;984;282;702;417;229;188;1723
2058;Totaal over alle leeftijden;Mannen en vrouwen;Alphen-Chaam;2014;9310;7894;967;270;697;449;236;213;1723
2059;Totaal over alle leeftijden;Mannen en vrouwen;Alphen-Chaam;2015;9234;7794;961;281;680;479;248;231;1723
2060;Totaal over alle leeftijden;Mannen en vrouwen;Alphen-Chaam;2016;9167;7710;934;275;659;523;275;248;1723
2061;Totaal over alle leeftijden;Mannen en vrouwen;Alphen-Chaam;2017;9070;7582;942;289;653;546;296;250;1723
2062;Totaal over alle leeftijden;Mannen en vrouwen;Alphen-Chaam;2018;8959;7468;922;270;652;569;307;262;1723
2063;Totaal over alle leeftijden;Mannen en vrouwen;Alphen-Chaam;2019;8845;7363;900;265;635;582;313;269;1723
2064;Totaal over alle leeftijden;Mannen en vrouwen;Alphen-Chaam;2020;8745;7249;884;265;619;612;323;289;1723
2065;Totaal over alle leeftijden;Mannen en vrouwen;Alphen-Chaam;2021;8632;7115;865;266;599;652;348;304;1723
2066;Totaal over alle leeftijden;Mannen en vrouwen;Alphen-Chaam;2022;8490;6969;865;267;598;656;340;316;1723
2067;Totaal over alle leeftijden;Mannen en vrouwen;Alphen-Chaam;2023;8345;6807;855;259;596;683;350;333;1723
2068;Totaal over alle leeftijden;Mannen en vrouwen;Alphen-Chaam;2024;8244;6715;851;265;586;678;344;334;1723
2069;Totaal over alle leeftijden;Mannen en vrouwen;Alphen-Chaam;2025;8097;6579;848;269;579;670;337;333;1723
2070;Totaal over alle leeftijden;Mannen en vrouwen;Ameland;2008;3414;3220;133;70;63;61;46;15;60
2071;Totaal over alle leeftijden;Mannen en vrouwen;Ameland;2009;3380;3169;135;67;68;76;53;23;60
2072;Totaal over alle leeftijden;Mannen en vrouwen;Ameland;2010;3349;3118;133;63;70;98;67;31;60
2073;Totaal over alle leeftijden;Mannen en vrouwen;Ameland;2011;3330;3095;130;63;67;105;67;38;60
2074;Totaal over alle leeftijden;Mannen en vrouwen;Ameland;2012;3320;3074;134;61;73;112;73;39;60
2075;Totaal over alle leeftijden;Mannen en vrouwen;Ameland;2013;3325;3062;140;62;78;123;78;45;60
2076;Totaal over alle leeftijden;Mannen en vrouwen;Ameland;2014;3331;3059;137;55;82;135;80;55;60
2077;Totaal over alle leeftijden;Mannen en vrouwen;Ameland;2015;3326;3059;140;57;83;127;73;54;60
2078;Totaal over alle leeftijden;Mannen en vrouwen;Ameland;2016;3317;3038;146;59;87;133;76;57;60
2079;Totaal over alle leeftijden;Mannen en vrouwen;Ameland;2017;3360;3068;151;59;92;141;79;62;60
2080;Totaal over alle leeftijden;Mannen en vrouwen;Ameland;2018;3337;3031;151;58;93;155;94;61;60
2081;Totaal over alle leeftijden;Mannen en vrouwen;Ameland;2019;3322;3012;154;56;98;156;92;64;60
2082;Totaal over alle leeftijden;Mannen en vrouwen;Ameland;2020;3281;2970;157;55;102;154;94;60;60
2083;Totaal over alle leeftijden;Mannen en vrouwen;Ameland;2021;3282;2952;169;56;113;161;96;65;60
2084;Totaal over alle leeftijden;Mannen en vrouwen;Ameland;2022;3298;2965;163;50;113;170;98;72;60
2085;Totaal over alle leeftijden;Mannen en vrouwen;Ameland;2023;3284;2941;165;52;113;178;99;79;60
2086;Totaal over alle leeftijden;Mannen en vrouwen;Ameland;2024;3249;2901;158;43;115;190;104;86;60
2087;Totaal over alle leeftijden;Mannen en vrouwen;Ameland;2025;3187;2841;158;47;111;188;103;85;60
2088;Totaal over alle leeftijden;Mannen en vrouwen;Amersfoort;2008;140579;110074;11934;4369;7565;18571;10693;7878;307
2089;Totaal over alle leeftijden;Mannen en vrouwen;Amersfoort;2009;142450;111570;12135;4459;7676;18745;10712;8033;307
2090;Totaal over alle leeftijden;Mannen en vrouwen;Amersfoort;2010;144533;113189;12362;4554;7808;18982;10730;8252;307
2091;Totaal over alle leeftijden;Mannen en vrouwen;Amersfoort;2011;146410;114700;12562;4657;7905;19148;10762;8386;307
2092;Totaal over alle leeftijden;Mannen en vrouwen;Amersfoort;2012;148224;116105;12733;4747;7986;19386;10840;8546;307
2093;Totaal over alle leeftijden;Mannen en vrouwen;Amersfoort;2013;149898;117418;12927;4831;8096;19553;10857;8696;307
2094;Totaal over alle leeftijden;Mannen en vrouwen;Amersfoort;2014;151460;118623;13108;4917;8191;19729;10920;8809;307
2095;Totaal over alle leeftijden;Mannen en vrouwen;Amersfoort;2015;153078;119809;13345;5067;8278;19924;10971;8953;307
2096;Totaal over alle leeftijden;Mannen en vrouwen;Amersfoort;2016;154702;121015;13583;5160;8423;20104;11044;9060;307
2097;Totaal over alle leeftijden;Mannen en vrouwen;Amersfoort;2017;155702;121851;13692;5243;8449;20159;11119;9040;307
2098;Totaal over alle leeftijden;Mannen en vrouwen;Amersfoort;2018;156526;122388;13807;5297;8510;20331;11166;9165;307
2099;Totaal over alle leeftijden;Mannen en vrouwen;Amersfoort;2019;157570;123095;13996;5402;8594;20479;11274;9205;307
2100;Totaal over alle leeftijden;Mannen en vrouwen;Amersfoort;2020;158253;123691;14082;5450;8632;20480;11304;9176;307
2101;Totaal over alle leeftijden;Mannen en vrouwen;Amersfoort;2021;158880;124046;14259;5589;8670;20575;11402;9173;307
2102;Totaal over alle leeftijden;Mannen en vrouwen;Amersfoort;2022;159480;124508;14333;5640;8693;20639;11437;9202;307
2103;Totaal over alle leeftijden;Mannen en vrouwen;Amersfoort;2023;160157;124881;14452;5753;8699;20824;11529;9295;307
2104;Totaal over alle leeftijden;Mannen en vrouwen;Amersfoort;2024;160878;125295;14606;5856;8750;20977;11645;9332;307
2105;Totaal over alle leeftijden;Mannen en vrouwen;Amersfoort;2025;161421;125582;14741;5954;8787;21098;11723;9375;307
2106;Totaal over alle leeftijden;Mannen en vrouwen;Amstelveen;2008;80370;55388;14536;8187;6349;10446;6322;4124;362
2107;Totaal over alle leeftijden;Mannen en vrouwen;Amstelveen;2009;81080;55421;14940;8488;6452;10719;6335;4384;362
2108;Totaal over alle leeftijden;Mannen en vrouwen;Amstelveen;2010;81678;55377;15352;8806;6546;10949;6360;4589;362
2109;Totaal over alle leeftijden;Mannen en vrouwen;Amstelveen;2011;82281;55348;15798;9152;6646;11135;6336;4799;362
2110;Totaal over alle leeftijden;Mannen en vrouwen;Amstelveen;2012;82685;55166;16184;9449;6735;11335;6355;4980;362
2111;Totaal over alle leeftijden;Mannen en vrouwen;Amstelveen;2013;83166;55112;16541;9758;6783;11513;6374;5139;362
2112;Totaal over alle leeftijden;Mannen en vrouwen;Amstelveen;2014;83787;55136;16903;10061;6842;11748;6395;5353;362
2113;Totaal over alle leeftijden;Mannen en vrouwen;Amstelveen;2015;84310;55128;17237;10312;6925;11945;6401;5544;362
2114;Totaal over alle leeftijden;Mannen en vrouwen;Amstelveen;2016;84910;55088;17619;10569;7050;12203;6393;5810;362
2115;Totaal over alle leeftijden;Mannen en vrouwen;Amstelveen;2017;85456;55051;17948;10752;7196;12457;6441;6016;362
2116;Totaal over alle leeftijden;Mannen en vrouwen;Amstelveen;2018;85959;55059;18339;11011;7328;12561;6440;6121;362
2117;Totaal over alle leeftijden;Mannen en vrouwen;Amstelveen;2019;86468;55041;18670;11205;7465;12757;6461;6296;362
2118;Totaal over alle leeftijden;Mannen en vrouwen;Amstelveen;2020;86945;54975;19031;11428;7603;12939;6521;6418;362
2119;Totaal over alle leeftijden;Mannen en vrouwen;Amstelveen;2021;87337;54963;19358;11662;7696;13016;6491;6525;362
2120;Totaal over alle leeftijden;Mannen en vrouwen;Amstelveen;2022;87725;54866;19674;11870;7804;13185;6506;6679;362
2121;Totaal over alle leeftijden;Mannen en vrouwen;Amstelveen;2023;87968;54679;20000;12074;7926;13289;6492;6797;362
2122;Totaal over alle leeftijden;Mannen en vrouwen;Amstelveen;2024;88168;54531;20269;12249;8020;13368;6473;6895;362
2123;Totaal over alle leeftijden;Mannen en vrouwen;Amstelveen;2025;88364;54329;20577;12424;8153;13458;6477;6981;362
2124;Totaal over alle leeftijden;Mannen en vrouwen;Amsterdam;2008;752063;392536;109292;59475;49817;250235;147157;103078;363
2125;Totaal over alle leeftijden;Mannen en vrouwen;Amsterdam;2009;758058;397154;111865;61337;50528;249039;144732;104307;363
2126;Totaal over alle leeftijden;Mannen en vrouwen;Amsterdam;2010;764775;402114;114739;63433;51306;247922;142487;105435;363
2127;Totaal over alle leeftijden;Mannen en vrouwen;Amsterdam;2011;770157;405646;117546;65506;52040;246965;140411;106554;363
2128;Totaal over alle leeftijden;Mannen en vrouwen;Amsterdam;2012;775320;408810;120445;67640;52805;246065;138378;107687;363
2129;Totaal over alle leeftijden;Mannen en vrouwen;Amsterdam;2013;780789;412319;123240;69632;53608;245230;136497;108733;363
2130;Totaal over alle leeftijden;Mannen en vrouwen;Amsterdam;2014;786414;415953;126087;71670;54417;244374;134694;109680;363
2131;Totaal over alle leeftijden;Mannen en vrouwen;Amsterdam;2015;791707;419161;128861;73661;55200;243685;132944;110741;363
2132;Totaal over alle leeftijden;Mannen en vrouwen;Amsterdam;2016;797106;422647;131673;75555;56118;242786;131175;111611;363
2133;Totaal over alle leeftijden;Mannen en vrouwen;Amsterdam;2017;801702;425623;134125;77291;56834;241954;129605;112349;363
2134;Totaal over alle leeftijden;Mannen en vrouwen;Amsterdam;2018;806498;428500;136865;79069;57796;241133;127965;113168;363
2135;Totaal over alle leeftijden;Mannen en vrouwen;Amsterdam;2019;811065;431234;139384;80811;58573;240447;126558;113889;363
2136;Totaal over alle leeftijden;Mannen en vrouwen;Amsterdam;2020;816051;434212;141947;82434;59513;239892;125087;114805;363
2137;Totaal over alle leeftijden;Mannen en vrouwen;Amsterdam;2021;820769;437003;144503;84076;60427;239263;123762;115501;363
2138;Totaal over alle leeftijden;Mannen en vrouwen;Amsterdam;2022;824638;439028;146917;85662;61255;238693;122534;116159;363
2139;Totaal over alle leeftijden;Mannen en vrouwen;Amsterdam;2023;828931;441390;149387;87181;62206;238154;121280;116874;363
2140;Totaal over alle leeftijden;Mannen en vrouwen;Amsterdam;2024;833209;443353;151893;88715;63178;237963;120187;117776;363
2141;Totaal over alle leeftijden;Mannen en vrouwen;Amsterdam;2025;836719;444794;154283;90158;64125;237642;119007;118635;363
2142;Totaal over alle leeftijden;Mannen en vrouwen;Andijk;2008;6630;6052;374;153;221;204;109;95;364
2143;Totaal over alle leeftijden;Mannen en vrouwen;Andijk;2009;6654;6066;375;153;222;213;114;99;364
2144;Totaal over alle leeftijden;Mannen en vrouwen;Andijk;2010;6691;6093;373;148;225;225;122;103;364
2145;Totaal over alle leeftijden;Mannen en vrouwen;Andijk;2011;6766;6149;371;145;226;246;134;112;364
2146;Totaal over alle leeftijden;Mannen en vrouwen;Andijk;2012;6758;6134;362;138;224;262;140;122;364
2147;Totaal over alle leeftijden;Mannen en vrouwen;Andijk;2013;6756;6131;358;142;216;267;142;125;364
2148;Totaal over alle leeftijden;Mannen en vrouwen;Andijk;2014;6852;6203;355;145;210;294;148;146;364
2149;Totaal over alle leeftijden;Mannen en vrouwen;Andijk;2015;6790;6134;349;139;210;307;156;151;364
2150;Totaal over alle leeftijden;Mannen en vrouwen;Andijk;2016;6817;6161;344;138;206;312;152;160;364
2151;Totaal over alle leeftijden;Mannen en vrouwen;Andijk;2017;6806;6139;345;136;209;322;161;161;364
2152;Totaal over alle leeftijden;Mannen en vrouwen;Andijk;2018;6870;6186;342;141;201;342;173;169;364
2153;Totaal over alle leeftijden;Mannen en vrouwen;Andijk;2019;6890;6194;347;149;198;349;177;172;364
2154;Totaal over alle leeftijden;Mannen en vrouwen;Andijk;2020;6872;6160;354;156;198;358;181;177;364
2155;Totaal over alle leeftijden;Mannen en vrouwen;Andijk;2021;6899;6170;359;151;208;370;183;187;364
2156;Totaal over alle leeftijden;Mannen en vrouwen;Andijk;2022;6900;6155;359;164;195;386;192;194;364
2157;Totaal over alle leeftijden;Mannen en vrouwen;Andijk;2023;6866;6132;350;159;191;384;191;193;364
2158;Totaal over alle leeftijden;Mannen en vrouwen;Andijk;2024;6913;6169;350;164;186;394;201;193;364
2159;Totaal over alle leeftijden;Mannen en vrouwen;Andijk;2025;6879;6136;344;155;189;399;202;197;364
2160;Totaal over alle leeftijden;Mannen en vrouwen;Anna Paulowna;2008;14074;12960;688;215;473;426;223;203;366
2161;Totaal over alle leeftijden;Mannen en vrouwen;Anna Paulowna;2009;14164;12992;701;222;479;471;238;233;366
2162;Totaal over alle leeftijden;Mannen en vrouwen;Anna Paulowna;2010;14092;12888;710;229;481;494;240;254;366
2163;Totaal over alle leeftijden;Mannen en vrouwen;Anna Paulowna;2011;14029;12808;707;229;478;514;263;251;366
2164;Totaal over alle leeftijden;Mannen en vrouwen;Anna Paulowna;2012;13868;12601;718;239;479;549;288;261;366
2165;Totaal over alle leeftijden;Mannen en vrouwen;Anna Paulowna;2013;13825;12539;721;241;480;565;296;269;366
2166;Totaal over alle leeftijden;Mannen en vrouwen;Anna Paulowna;2014;13823;12479;728;243;485;616;314;302;366
2167;Totaal over alle leeftijden;Mannen en vrouwen;Anna Paulowna;2015;13761;12402;718;237;481;641;331;310;366
2168;Totaal over alle leeftijden;Mannen en vrouwen;Anna Paulowna;2016;13801;12405;732;246;486;664;333;331;366
2169;Totaal over alle leeftijden;Mannen en vrouwen;Anna Paulowna;2017;13780;12347;758;262;496;675;332;343;366
2170;Totaal over alle leeftijden;Mannen en vrouwen;Anna Paulowna;2018;13844;12374;759;274;485;711;347;364;366
2171;Totaal over alle leeftijden;Mannen en vrouwen;Anna Paulowna;2019;13852;12357;778;277;501;717;334;383;366
2172;Totaal over alle leeftijden;Mannen en vrouwen;Anna Paulowna;2020;13850;12340;782;273;509;728;343;385;366
2173;Totaal over alle leeftijden;Mannen en vrouwen;Anna Paulowna;2021;13833;12315;767;278;489;751;359;392;366
2174;Totaal over alle leeftijden;Mannen en vrouwen;Anna Paulowna;2022;13775;12227;783;285;498;765;368;397;366
2175;Totaal over alle leeftijden;Mannen en vrouwen;Anna Paulowna;2023;13904;12312;806;303;503;786;391;395;366
2176;Totaal over alle leeftijden;Mannen en vrouwen;Anna Paulowna;2024;13829;12221;827;309;518;781;379;402;366
2177;Totaal over alle leeftijden;Mannen en vrouwen;Anna Paulowna;2025;13833;12200;832;309;523;801;388;413;366
2178;Totaal over alle leeftijden;Mannen en vrouwen;Apeldoorn;2008;154986;131553;12182;4348;7834;11251;6516;4735;200
2179;Totaal over alle leeftijden;Mannen en vrouwen;Apeldoorn;2009;154659;130979;12155;4321;7834;11525;6564;4961;200
2180;Totaal over alle leeftijden;Mannen en vrouwen;Apeldoorn;2010;154390;130475;12135;4324;7811;11780;6689;5091;200
2181;Totaal over alle leeftijden;Mannen en vrouwen;Apeldoorn;2011;154023;129880;12112;4272;7840;12031;6770;5261;200
2182;Totaal over alle leeftijden;Mannen en vrouwen;Apeldoorn;2012;154485;130080;12085;4263;7822;12320;6931;5389;200
2183;Totaal over alle leeftijden;Mannen en vrouwen;Apeldoorn;2013;154681;129988;12148;4331;7817;12545;7004;5541;200
2184;Totaal over alle leeftijden;Mannen en vrouwen;Apeldoorn;2014;155132;130043;12215;4340;7875;12874;7175;5699;200
2185;Totaal over alle leeftijden;Mannen en vrouwen;Apeldoorn;2015;155573;130133;12278;4346;7932;13162;7263;5899;200
2186;Totaal over alle leeftijden;Mannen en vrouwen;Apeldoorn;2016;155904;130123;12327;4379;7948;13454;7340;6114;200
2187;Totaal over alle leeftijden;Mannen en vrouwen;Apeldoorn;2017;156205;130194;12311;4420;7891;13700;7449;6251;200
2188;Totaal over alle leeftijden;Mannen en vrouwen;Apeldoorn;2018;156409;130127;12325;4459;7866;13957;7562;6395;200
2189;Totaal over alle leeftijden;Mannen en vrouwen;Apeldoorn;2019;156425;129964;12332;4470;7862;14129;7615;6514;200
2190;Totaal over alle leeftijden;Mannen en vrouwen;Apeldoorn;2020;156307;129552;12324;4476;7848;14431;7763;6668;200
2191;Totaal over alle leeftijden;Mannen en vrouwen;Apeldoorn;2021;156042;129162;12280;4486;7794;14600;7845;6755;200
2192;Totaal over alle leeftijden;Mannen en vrouwen;Apeldoorn;2022;155765;128647;12302;4496;7806;14816;7944;6872;200
2193;Totaal over alle leeftijden;Mannen en vrouwen;Apeldoorn;2023;155438;128247;12276;4551;7725;14915;7997;6918;200
2194;Totaal over alle leeftijden;Mannen en vrouwen;Apeldoorn;2024;154895;127586;12225;4559;7666;15084;8105;6979;200
2195;Totaal over alle leeftijden;Mannen en vrouwen;Apeldoorn;2025;154654;127163;12217;4589;7628;15274;8163;7111;200
2196;Totaal over alle leeftijden;Mannen en vrouwen;Appingedam;2008;11958;10458;953;387;566;547;304;243;3
2197;Totaal over alle leeftijden;Mannen en vrouwen;Appingedam;2009;11791;10297;925;372;553;569;326;243;3
2198;Totaal over alle leeftijden;Mannen en vrouwen;Appingedam;2010;11641;10150;916;362;554;575;332;243;3
2199;Totaal over alle leeftijden;Mannen en vrouwen;Appingedam;2011;11501;9982;909;357;552;610;350;260;3
2200;Totaal over alle leeftijden;Mannen en vrouwen;Appingedam;2012;11369;9834;895;347;548;640;364;276;3
2201;Totaal over alle leeftijden;Mannen en vrouwen;Appingedam;2013;11207;9672;876;332;544;659;371;288;3
2202;Totaal over alle leeftijden;Mannen en vrouwen;Appingedam;2014;11048;9512;869;332;537;667;363;304;3
