ID;TypeJeugdzorg;Wijken;Perioden;Gemeentenaam_1;SoortRegio_2;Codering_3;IndelingswijzigingWijken_4;TotaalJongerenMetJeugdzorg_5;k_0Tot4Jaar_6;k_4Tot12Jaar_7;k_12Tot18Jaar_8;k_18Tot23Jaar_9;ThuiswonendKindInEenouderGezin_10;ThuiswonendKindInTweeouderGezin_11;AndereHuishoudens_12;TotaalJeugdzorgtrajecten_13;StabilisatieVanEenCrisissituatie_14;Diagnostiek_15;Begeleiden_16;Behandelen_17;GemeentelijkeToegang_18;Huisarts_19;Jeugdarts_20;GecertificeerdeInstelling_21;MedischSpecialist_22;RechterOfficierVanJustitie_23;GeenVerwijzer_24;VerwijzerOnbekend_25
8370;Totaal jeugdzorg;Kern Philippine;1e halfjaar 2016;Terneuzen                               ;Wijk     ;WK071549  ;2.0;25.0;;10.0;10.0;;;15.0;;30.0;;;;20.0;;15.0;;;;;;
8371;Totaal jeugdzorg;Kern Philippine;2e halfjaar 2016;Terneuzen                               ;Wijk     ;WK071549  ;2.0;25.0;;15.0;10.0;;;20.0;;30.0;;;;20.0;;15.0;;;;;;
8372;Totaal jeugdzorg;Kern Philippine;2016;Terneuzen                               ;Wijk     ;WK071549  ;2.0;30.0;;15.0;15.0;;;20.0;;35.0;;;;25.0;;20.0;;;;;;
8373;Totaal jeugdzorg;Buitengebied Philippine;1e halfjaar 2016;Terneuzen                               ;Wijk     ;WK071552  ;3.0;;;;;;;;;;;;;;;;;;;;;
8374;Totaal jeugdzorg;Buitengebied Philippine;2e halfjaar 2016;Terneuzen                               ;Wijk     ;WK071552  ;3.0;;;;;;;;;;;;;;;;;;;;;
8375;Totaal jeugdzorg;Buitengebied Philippine;2016;Terneuzen                               ;Wijk     ;WK071552  ;3.0;;;;;;;;;;;;;;;;;;;;;
8376;Totaal jeugdzorg;Kern Sas van Gent;1e halfjaar 2016;Terneuzen                               ;Wijk     ;WK071555  ;2.0;80.0;;45.0;30.0;;30.0;40.0;10.0;115.0;;;10.0;90.0;45.0;35.0;;;;;;15.0
8377;Totaal jeugdzorg;Kern Sas van Gent;2e halfjaar 2016;Terneuzen                               ;Wijk     ;WK071555  ;2.0;85.0;10.0;45.0;30.0;;30.0;45.0;10.0;125.0;;;15.0;85.0;45.0;35.0;;;;;;20.0
8378;Totaal jeugdzorg;Kern Sas van Gent;2016;Terneuzen                               ;Wijk     ;WK071555  ;2.0;95.0;10.0;55.0;30.0;;30.0;50.0;10.0;145.0;;;15.0;105.0;55.0;40.0;;;10.0;;;20.0
8379;Totaal jeugdzorg;Buitengebied Sas van Gent;1e halfjaar 2016;Terneuzen                               ;Wijk     ;WK071558  ;3.0;;;;;;;;;;;;;;;;;;;;;
8380;Totaal jeugdzorg;Buitengebied Sas van Gent;2e halfjaar 2016;Terneuzen                               ;Wijk     ;WK071558  ;3.0;;;;;;;;;;;;;;;;;;;;;
8381;Totaal jeugdzorg;Buitengebied Sas van Gent;2016;Terneuzen                               ;Wijk     ;WK071558  ;3.0;;;;;;;;;;;;;;;;;;;;;
8382;Totaal jeugdzorg;Kern Sluiskil;1e halfjaar 2016;Terneuzen                               ;Wijk     ;WK071561  ;2.0;45.0;10.0;20.0;10.0;;;30.0;;70.0;;;10.0;50.0;15.0;25.0;;;;;;10.0
8383;Totaal jeugdzorg;Kern Sluiskil;2e halfjaar 2016;Terneuzen                               ;Wijk     ;WK071561  ;2.0;50.0;10.0;25.0;10.0;;10.0;30.0;;75.0;;;10.0;50.0;20.0;15.0;;;;;;10.0
8384;Totaal jeugdzorg;Kern Sluiskil;2016;Terneuzen                               ;Wijk     ;WK071561  ;2.0;55.0;10.0;25.0;15.0;;10.0;35.0;;90.0;;;15.0;60.0;25.0;25.0;;;;;;10.0
8385;Totaal jeugdzorg;Buitengebied Sluiskil;1e halfjaar 2016;Terneuzen                               ;Wijk     ;WK071564  ;2.0;;;;;;;;;;;;;;;;;;;;;
8386;Totaal jeugdzorg;Buitengebied Sluiskil;2e halfjaar 2016;Terneuzen                               ;Wijk     ;WK071564  ;2.0;;;;;;;;;;;;;;;;;;;;;
8387;Totaal jeugdzorg;Buitengebied Sluiskil;2016;Terneuzen                               ;Wijk     ;WK071564  ;2.0;;;;;;;;;;;;;;;;;;;;;
8388;Totaal jeugdzorg;Kern Spui;1e halfjaar 2016;Terneuzen                               ;Wijk     ;WK071567  ;2.0;;;;;;;;;;;;;;;;;;;;;
8389;Totaal jeugdzorg;Kern Spui;2e halfjaar 2016;Terneuzen                               ;Wijk     ;WK071567  ;2.0;;;;;;;;;;;;;;;;;;;;;
8390;Totaal jeugdzorg;Kern Spui;2016;Terneuzen                               ;Wijk     ;WK071567  ;2.0;;;;;;;;;;;;;;;;;;;;;
8391;Totaal jeugdzorg;Buitengebied Spui;1e halfjaar 2016;Terneuzen                               ;Wijk     ;WK071570  ;2.0;;;;;;;;;;;;;;;;;;;;;
8392;Totaal jeugdzorg;Buitengebied Spui;2e halfjaar 2016;Terneuzen                               ;Wijk     ;WK071570  ;2.0;;;;;;;;;;;;;;;;;;;;;
8393;Totaal jeugdzorg;Buitengebied Spui;2016;Terneuzen                               ;Wijk     ;WK071570  ;2.0;;;;;;;;;;;;;;;;;;;;;
8394;Totaal jeugdzorg;Kern Westdorpe;1e halfjaar 2016;Terneuzen                               ;Wijk     ;WK071573  ;2.0;25.0;;20.0;;;;20.0;;30.0;;;;25.0;;20.0;;;;;;10.0
8395;Totaal jeugdzorg;Kern Westdorpe;2e halfjaar 2016;Terneuzen                               ;Wijk     ;WK071573  ;2.0;30.0;;15.0;15.0;;10.0;20.0;;30.0;;;;25.0;;20.0;;;;;;
8396;Totaal jeugdzorg;Kern Westdorpe;2016;Terneuzen                               ;Wijk     ;WK071573  ;2.0;35.0;;20.0;15.0;;10.0;25.0;;45.0;;;10.0;35.0;;30.0;;;;;;10.0
8397;Totaal jeugdzorg;Buitengebied Westdorpe;1e halfjaar 2016;Terneuzen                               ;Wijk     ;WK071576  ;3.0;;;;;;;;;;;;;;;;;;;;;
8398;Totaal jeugdzorg;Buitengebied Westdorpe;2e halfjaar 2016;Terneuzen                               ;Wijk     ;WK071576  ;3.0;;;;;;;;;;;;;;;;;;;;;
8399;Totaal jeugdzorg;Buitengebied Westdorpe;2016;Terneuzen                               ;Wijk     ;WK071576  ;3.0;;;;;;;;;;;;;;;;;;;;;
8400;Totaal jeugdzorg;Kern Zaamslag;1e halfjaar 2016;Terneuzen                               ;Wijk     ;WK071579  ;2.0;25.0;;15.0;10.0;;;20.0;;25.0;;;;20.0;;20.0;;;;;;
8401;Totaal jeugdzorg;Kern Zaamslag;2e halfjaar 2016;Terneuzen                               ;Wijk     ;WK071579  ;2.0;25.0;;15.0;;;;20.0;;30.0;;;;25.0;;20.0;;;;;;
8402;Totaal jeugdzorg;Kern Zaamslag;2016;Terneuzen                               ;Wijk     ;WK071579  ;2.0;30.0;;20.0;10.0;;;25.0;;35.0;;;;30.0;;25.0;;;;;;
8403;Totaal jeugdzorg;Buitengebied Zaamslag;1e halfjaar 2016;Terneuzen                               ;Wijk     ;WK071582  ;2.0;10.0;;;;;;;;10.0;;;;;;;;;;;;
8404;Totaal jeugdzorg;Buitengebied Zaamslag;2e halfjaar 2016;Terneuzen                               ;Wijk     ;WK071582  ;2.0;10.0;;;;;;;;10.0;;;;;;;;;;;;
8405;Totaal jeugdzorg;Buitengebied Zaamslag;2016;Terneuzen                               ;Wijk     ;WK071582  ;2.0;10.0;;;;;;;;10.0;;;;;;;;;;;;
8406;Totaal jeugdzorg;Kern Zuiddorpe;1e halfjaar 2016;Terneuzen                               ;Wijk     ;WK071585  ;2.0;10.0;;;10.0;;;;;15.0;;;;;;;;;;;;
8407;Totaal jeugdzorg;Kern Zuiddorpe;2e halfjaar 2016;Terneuzen                               ;Wijk     ;WK071585  ;2.0;10.0;;;10.0;;;;;20.0;;;;10.0;;;;;;;;
8408;Totaal jeugdzorg;Kern Zuiddorpe;2016;Terneuzen                               ;Wijk     ;WK071585  ;2.0;10.0;;;10.0;;;;;20.0;;;;10.0;;;;;;;;
8409;Totaal jeugdzorg;Buitengebied Zuiddorpe;1e halfjaar 2016;Terneuzen                               ;Wijk     ;WK071588  ;2.0;;;;;;;;;;;;;;;;;;;;;
8410;Totaal jeugdzorg;Buitengebied Zuiddorpe;2e halfjaar 2016;Terneuzen                               ;Wijk     ;WK071588  ;2.0;;;;;;;;;;;;;;;;;;;;;
8411;Totaal jeugdzorg;Buitengebied Zuiddorpe;2016;Terneuzen                               ;Wijk     ;WK071588  ;2.0;;;;;;;;;;;;;;;;;;;;;
8412;Totaal jeugdzorg;Terschelling;1e halfjaar 2016;Terschelling                            ;Gemeente ;GM0093    ;;45.0;;30.0;15.0;;;40.0;;65.0;;10.0;15.0;35.0;20.0;30.0;;;;;;
8413;Totaal jeugdzorg;Terschelling;2e halfjaar 2016;Terschelling                            ;Gemeente ;GM0093    ;;50.0;;30.0;20.0;;10.0;35.0;;65.0;;10.0;20.0;35.0;20.0;30.0;;;;;;
8414;Totaal jeugdzorg;Terschelling;2016;Terschelling                            ;Gemeente ;GM0093    ;;55.0;;35.0;20.0;;10.0;45.0;;80.0;;10.0;20.0;45.0;25.0;40.0;;;;;;10.0
8415;Totaal jeugdzorg;Wijk 00 West-Terschelling;1e halfjaar 2016;Terschelling                            ;Wijk     ;WK009300  ;1.0;20.0;;10.0;10.0;;;15.0;;30.0;;;;20.0;;15.0;;;;;;
8416;Totaal jeugdzorg;Wijk 00 West-Terschelling;2e halfjaar 2016;Terschelling                            ;Wijk     ;WK009300  ;1.0;20.0;;10.0;10.0;;;15.0;;25.0;;;;20.0;;15.0;;;;;;
8417;Totaal jeugdzorg;Wijk 00 West-Terschelling;2016;Terschelling                            ;Wijk     ;WK009300  ;1.0;25.0;;15.0;15.0;;;20.0;;35.0;;;;25.0;;20.0;;;;;;
8418;Totaal jeugdzorg;Wijk 01 Midsland;1e halfjaar 2016;Terschelling                            ;Wijk     ;WK009301  ;1.0;10.0;;;;;;;;10.0;;;;10.0;;10.0;;;;;;
8419;Totaal jeugdzorg;Wijk 01 Midsland;2e halfjaar 2016;Terschelling                            ;Wijk     ;WK009301  ;1.0;10.0;;;;;;;;15.0;;;;10.0;;10.0;;;;;;
8420;Totaal jeugdzorg;Wijk 01 Midsland;2016;Terschelling                            ;Wijk     ;WK009301  ;1.0;10.0;;;;;;;;15.0;;;;10.0;;10.0;;;;;;
8421;Totaal jeugdzorg;Wijk 02 Formerum;1e halfjaar 2016;Terschelling                            ;Wijk     ;WK009302  ;1.0;;;;;;;;;10.0;;;;;;;;;;;;
8422;Totaal jeugdzorg;Wijk 02 Formerum;2e halfjaar 2016;Terschelling                            ;Wijk     ;WK009302  ;1.0;;;;;;;;;;;;;;;;;;;;;
8423;Totaal jeugdzorg;Wijk 02 Formerum;2016;Terschelling                            ;Wijk     ;WK009302  ;1.0;10.0;;;;;;10.0;;10.0;;;;;;;;;;;;
8424;Totaal jeugdzorg;Wijk 03 Lies;1e halfjaar 2016;Terschelling                            ;Wijk     ;WK009303  ;1.0;;;;;;;;;;;;;;;;;;;;;
8425;Totaal jeugdzorg;Wijk 03 Lies;2e halfjaar 2016;Terschelling                            ;Wijk     ;WK009303  ;1.0;;;;;;;;;;;;;;;;;;;;;
8426;Totaal jeugdzorg;Wijk 03 Lies;2016;Terschelling                            ;Wijk     ;WK009303  ;1.0;;;;;;;;;;;;;;;;;;;;;
8427;Totaal jeugdzorg;Wijk 04 Hoorn;1e halfjaar 2016;Terschelling                            ;Wijk     ;WK009304  ;1.0;;;;;;;;;;;;;;;;;;;;;
8428;Totaal jeugdzorg;Wijk 04 Hoorn;2e halfjaar 2016;Terschelling                            ;Wijk     ;WK009304  ;1.0;;;;;;;;;;;;;;;;;;;;;
8429;Totaal jeugdzorg;Wijk 04 Hoorn;2016;Terschelling                            ;Wijk     ;WK009304  ;1.0;;;;;;;;;10.0;;;;;;;;;;;;
8430;Totaal jeugdzorg;Wijk 05 Oosterend;1e halfjaar 2016;Terschelling                            ;Wijk     ;WK009305  ;1.0;;;;;;;;;;;;;;;;;;;;;
8431;Totaal jeugdzorg;Wijk 05 Oosterend;2e halfjaar 2016;Terschelling                            ;Wijk     ;WK009305  ;1.0;;;;;;;;;;;;;;;;;;;;;
8432;Totaal jeugdzorg;Wijk 05 Oosterend;2016;Terschelling                            ;Wijk     ;WK009305  ;1.0;;;;;;;;;;;;;;;;;;;;;
8433;Totaal jeugdzorg;Texel;1e halfjaar 2016;Texel                                   ;Gemeente ;GM0448    ;;190.0;;100.0;85.0;;40.0;125.0;25.0;250.0;;20.0;15.0;190.0;50.0;90.0;;15.0;60.0;;;10.0
8434;Totaal jeugdzorg;Texel;2e halfjaar 2016;Texel                                   ;Gemeente ;GM0448    ;;210.0;;115.0;90.0;;45.0;135.0;25.0;270.0;;30.0;15.0;195.0;55.0;90.0;;20.0;70.0;;;
8435;Totaal jeugdzorg;Texel;2016;Texel                                   ;Gemeente ;GM0448    ;;230.0;;120.0;100.0;;50.0;150.0;30.0;310.0;;30.0;20.0;225.0;60.0;105.0;;20.0;75.0;;;10.0
8436;Totaal jeugdzorg;Wijk 00 Het Oude Land en duingebied;1e halfjaar 2016;Texel                                   ;Wijk     ;WK044800  ;1.0;135.0;;80.0;55.0;;25.0;95.0;15.0;175.0;;15.0;10.0;125.0;25.0;55.0;;10.0;45.0;;;10.0
8437;Totaal jeugdzorg;Wijk 00 Het Oude Land en duingebied;2e halfjaar 2016;Texel                                   ;Wijk     ;WK044800  ;1.0;145.0;;90.0;55.0;;30.0;105.0;15.0;185.0;;25.0;10.0;130.0;30.0;60.0;;10.0;55.0;;;
8438;Totaal jeugdzorg;Wijk 00 Het Oude Land en duingebied;2016;Texel                                   ;Wijk     ;WK044800  ;1.0;160.0;;95.0;60.0;;30.0;110.0;15.0;215.0;;25.0;10.0;155.0;35.0;70.0;;10.0;55.0;;;10.0
8439;Totaal jeugdzorg;Wijk 01 Het Nieuwe Land;1e halfjaar 2016;Texel                                   ;Wijk     ;WK044801  ;1.0;15.0;;10.0;10.0;;;10.0;;15.0;;;;15.0;;;;;;;;
8440;Totaal jeugdzorg;Wijk 01 Het Nieuwe Land;2e halfjaar 2016;Texel                                   ;Wijk     ;WK044801  ;1.0;20.0;;10.0;10.0;;;15.0;;20.0;;;;15.0;;;;;;;;
8441;Totaal jeugdzorg;Wijk 01 Het Nieuwe Land;2016;Texel                                   ;Wijk     ;WK044801  ;1.0;20.0;;10.0;10.0;;;15.0;;20.0;;;;15.0;;10.0;;;;;;
8442;Totaal jeugdzorg;Teylingen;1e halfjaar 2016;Teylingen                               ;Gemeente ;GM1525    ;;980.0;25.0;475.0;455.0;30.0;205.0;710.0;70.0;1385.0;10.0;55.0;420.0;835.0;225.0;565.0;35.0;125.0;105.0;;85.0;185.0
8443;Totaal jeugdzorg;Teylingen;2e halfjaar 2016;Teylingen                               ;Gemeente ;GM1525    ;;985.0;35.0;480.0;450.0;20.0;205.0;710.0;65.0;1430.0;10.0;50.0;465.0;845.0;235.0;590.0;40.0;150.0;85.0;;105.0;160.0
8444;Totaal jeugdzorg;Teylingen;2016;Teylingen                               ;Gemeente ;GM1525    ;;1160.0;35.0;555.0;535.0;35.0;240.0;840.0;80.0;1775.0;15.0;80.0;540.0;1060.0;295.0;740.0;45.0;180.0;125.0;;115.0;195.0
8445;Totaal jeugdzorg;Wijk 00 Sassenheim;1e halfjaar 2016;Teylingen                               ;Wijk     ;WK152500  ;1.0;350.0;10.0;155.0;165.0;15.0;85.0;225.0;40.0;540.0;;10.0;180.0;300.0;100.0;165.0;20.0;55.0;35.0;;40.0;75.0
8446;Totaal jeugdzorg;Wijk 00 Sassenheim;2e halfjaar 2016;Teylingen                               ;Wijk     ;WK152500  ;1.0;370.0;15.0;165.0;175.0;15.0;95.0;240.0;35.0;580.0;;15.0;200.0;315.0;115.0;180.0;20.0;65.0;40.0;;50.0;65.0
8447;Totaal jeugdzorg;Wijk 00 Sassenheim;2016;Teylingen                               ;Wijk     ;WK152500  ;1.0;420.0;20.0;180.0;200.0;20.0;105.0;270.0;45.0;705.0;10.0;20.0;230.0;385.0;135.0;220.0;25.0;80.0;50.0;;55.0;80.0
8448;Totaal jeugdzorg;Wijk 01 Voorhout;1e halfjaar 2016;Teylingen                               ;Wijk     ;WK152501  ;1.0;380.0;;190.0;175.0;10.0;70.0;300.0;10.0;500.0;;;185.0;295.0;75.0;200.0;15.0;40.0;40.0;;35.0;85.0
8449;Totaal jeugdzorg;Wijk 01 Voorhout;2e halfjaar 2016;Teylingen                               ;Wijk     ;WK152501  ;1.0;360.0;10.0;185.0;160.0;;65.0;285.0;10.0;495.0;;10.0;195.0;280.0;80.0;200.0;15.0;40.0;35.0;;45.0;70.0
8450;Totaal jeugdzorg;Wijk 01 Voorhout;2016;Teylingen                               ;Wijk     ;WK152501  ;1.0;425.0;10.0;215.0;190.0;10.0;75.0;340.0;10.0;600.0;;15.0;225.0;345.0;95.0;250.0;15.0;45.0;45.0;;50.0;85.0
8451;Totaal jeugdzorg;Wijk 02 Warmond;1e halfjaar 2016;Teylingen                               ;Wijk     ;WK152502  ;1.0;110.0;;60.0;50.0;;25.0;85.0;;155.0;;;50.0;100.0;30.0;75.0;;15.0;10.0;;10.0;15.0
8452;Totaal jeugdzorg;Wijk 02 Warmond;2e halfjaar 2016;Teylingen                               ;Wijk     ;WK152502  ;1.0;110.0;;55.0;50.0;;25.0;85.0;;165.0;;;60.0;95.0;30.0;80.0;;15.0;10.0;;10.0;15.0
8453;Totaal jeugdzorg;Wijk 02 Warmond;2016;Teylingen                               ;Wijk     ;WK152502  ;1.0;130.0;;65.0;55.0;;30.0;100.0;;200.0;;;65.0;120.0;35.0;90.0;;20.0;15.0;;10.0;20.0
8454;Totaal jeugdzorg;Tholen;1e halfjaar 2016;Tholen                                  ;Gemeente ;GM0716    ;;580.0;25.0;300.0;250.0;;120.0;415.0;45.0;760.0;;50.0;175.0;470.0;275.0;240.0;20.0;20.0;70.0;;25.0;45.0
8455;Totaal jeugdzorg;Tholen;2e halfjaar 2016;Tholen                                  ;Gemeente ;GM0716    ;;645.0;35.0;360.0;245.0;;135.0;455.0;55.0;890.0;;50.0;215.0;545.0;345.0;265.0;30.0;25.0;75.0;;35.0;40.0
8456;Totaal jeugdzorg;Tholen;2016;Tholen                                  ;Gemeente ;GM0716    ;;715.0;40.0;390.0;285.0;;155.0;500.0;60.0;1015.0;;65.0;230.0;640.0;380.0;330.0;35.0;25.0;85.0;;35.0;50.0
8457;Totaal jeugdzorg;Tholen;1e halfjaar 2016;Tholen                                  ;Wijk     ;WK071600  ;3.0;160.0;10.0;80.0;70.0;;35.0;120.0;;210.0;;15.0;25.0;155.0;50.0;100.0;;;15.0;;10.0;15.0
8458;Totaal jeugdzorg;Tholen;2e halfjaar 2016;Tholen                                  ;Wijk     ;WK071600  ;3.0;165.0;10.0;85.0;70.0;;35.0;120.0;;225.0;;15.0;35.0;165.0;60.0;105.0;;;15.0;;10.0;10.0
8459;Totaal jeugdzorg;Tholen;2016;Tholen                                  ;Wijk     ;WK071600  ;3.0;185.0;10.0;90.0;80.0;;45.0;130.0;;265.0;;15.0;35.0;195.0;65.0;130.0;;;20.0;;10.0;15.0
8460;Totaal jeugdzorg;Poortvliet;1e halfjaar 2016;Tholen                                  ;Wijk     ;WK071601  ;3.0;25.0;;10.0;15.0;;;15.0;;35.0;;;;25.0;15.0;10.0;;;;;;
8461;Totaal jeugdzorg;Poortvliet;2e halfjaar 2016;Tholen                                  ;Wijk     ;WK071601  ;3.0;25.0;;15.0;10.0;;10.0;15.0;;30.0;;;;25.0;10.0;10.0;;;;;;
8462;Totaal jeugdzorg;Poortvliet;2016;Tholen                                  ;Wijk     ;WK071601  ;3.0;30.0;;15.0;15.0;;10.0;15.0;;45.0;;;;35.0;15.0;15.0;;;;;;
8463;Totaal jeugdzorg;Scherpenisse;1e halfjaar 2016;Tholen                                  ;Wijk     ;WK071602  ;3.0;35.0;;25.0;10.0;;10.0;25.0;;45.0;;;10.0;30.0;15.0;15.0;;;;;;
8464;Totaal jeugdzorg;Scherpenisse;2e halfjaar 2016;Tholen                                  ;Wijk     ;WK071602  ;3.0;35.0;;25.0;10.0;;10.0;20.0;;50.0;;;10.0;30.0;15.0;20.0;;;;;;
8465;Totaal jeugdzorg;Scherpenisse;2016;Tholen                                  ;Wijk     ;WK071602  ;3.0;40.0;;30.0;10.0;;10.0;25.0;;60.0;;;10.0;40.0;15.0;25.0;;;;;;
8466;Totaal jeugdzorg;Sint-Maartensdijk;1e halfjaar 2016;Tholen                                  ;Wijk     ;WK071603  ;3.0;50.0;;25.0;25.0;;15.0;35.0;;75.0;;;15.0;45.0;30.0;20.0;;;;;;
8467;Totaal jeugdzorg;Sint-Maartensdijk;2e halfjaar 2016;Tholen                                  ;Wijk     ;WK071603  ;3.0;55.0;;25.0;25.0;;15.0;40.0;;90.0;;;15.0;55.0;35.0;25.0;;;10.0;;;
8468;Totaal jeugdzorg;Sint-Maartensdijk;2016;Tholen                                  ;Wijk     ;WK071603  ;3.0;60.0;;25.0;30.0;;15.0;40.0;;95.0;;;15.0;60.0;40.0;25.0;;;10.0;;;
8469;Totaal jeugdzorg;Stavenisse;1e halfjaar 2016;Tholen                                  ;Wijk     ;WK071604  ;3.0;40.0;;25.0;15.0;;;30.0;;50.0;;;20.0;20.0;25.0;15.0;;;;;;
8470;Totaal jeugdzorg;Stavenisse;2e halfjaar 2016;Tholen                                  ;Wijk     ;WK071604  ;3.0;40.0;;25.0;15.0;;;30.0;;55.0;;;20.0;30.0;25.0;15.0;;;10.0;;;
8471;Totaal jeugdzorg;Stavenisse;2016;Tholen                                  ;Wijk     ;WK071604  ;3.0;40.0;;25.0;15.0;;;35.0;;60.0;;;20.0;30.0;25.0;20.0;;;10.0;;;
8472;Totaal jeugdzorg;Sint-Annaland;1e halfjaar 2016;Tholen                                  ;Wijk     ;WK071605  ;3.0;55.0;;25.0;30.0;;;40.0;;70.0;;;20.0;40.0;25.0;15.0;;;10.0;;;
8473;Totaal jeugdzorg;Sint-Annaland;2e halfjaar 2016;Tholen                                  ;Wijk     ;WK071605  ;3.0;55.0;;30.0;25.0;;;45.0;;75.0;;;25.0;40.0;25.0;15.0;;;10.0;;;
8474;Totaal jeugdzorg;Sint-Annaland;2016;Tholen                                  ;Wijk     ;WK071605  ;3.0;65.0;;30.0;30.0;;;50.0;10.0;85.0;;;25.0;45.0;25.0;20.0;;;15.0;;;
8475;Totaal jeugdzorg;Oud-Vossemeer;1e halfjaar 2016;Tholen                                  ;Wijk     ;WK071606  ;3.0;65.0;;40.0;25.0;;10.0;50.0;;90.0;;;25.0;50.0;35.0;15.0;;;10.0;;10.0;
8476;Totaal jeugdzorg;Oud-Vossemeer;2e halfjaar 2016;Tholen                                  ;Wijk     ;WK071606  ;3.0;80.0;;50.0;25.0;;15.0;60.0;10.0;110.0;;;30.0;65.0;40.0;25.0;;;10.0;;15.0;
8477;Totaal jeugdzorg;Oud-Vossemeer;2016;Tholen                                  ;Wijk     ;WK071606  ;3.0;90.0;;55.0;30.0;;15.0;65.0;10.0;120.0;;;30.0;70.0;45.0;25.0;;;10.0;;15.0;10.0
8478;Totaal jeugdzorg;Sint Philipsland;1e halfjaar 2016;Tholen                                  ;Wijk     ;WK071607  ;3.0;35.0;;15.0;20.0;;10.0;20.0;;45.0;;;;30.0;10.0;15.0;;;;;;
8479;Totaal jeugdzorg;Sint Philipsland;2e halfjaar 2016;Tholen                                  ;Wijk     ;WK071607  ;3.0;35.0;;20.0;15.0;;10.0;20.0;;50.0;;;10.0;30.0;15.0;15.0;;;;;;
8480;Totaal jeugdzorg;Sint Philipsland;2016;Tholen                                  ;Wijk     ;WK071607  ;3.0;40.0;;20.0;20.0;;15.0;25.0;;55.0;;;10.0;40.0;15.0;20.0;;;10.0;;;
8481;Totaal jeugdzorg;Tiel;1e halfjaar 2016;Tiel                                    ;Gemeente ;GM0281    ;;1255.0;120.0;620.0;450.0;65.0;270.0;660.0;325.0;1610.0;20.0;50.0;625.0;760.0;330.0;390.0;60.0;145.0;50.0;;55.0;430.0
8482;Totaal jeugdzorg;Tiel;2e halfjaar 2016;Tiel                                    ;Gemeente ;GM0281    ;;1310.0;150.0;630.0;480.0;50.0;290.0;710.0;310.0;1660.0;25.0;40.0;610.0;840.0;360.0;460.0;55.0;145.0;55.0;;45.0;390.0
8483;Totaal jeugdzorg;Tiel;2016;Tiel                                    ;Gemeente ;GM0281    ;;1550.0;170.0;740.0;565.0;75.0;335.0;820.0;395.0;2065.0;35.0;65.0;780.0;990.0;445.0;530.0;75.0;185.0;75.0;;60.0;505.0
8484;Totaal jeugdzorg;Tiel kern;1e halfjaar 2016;Tiel                                    ;Wijk     ;WK028100  ;1.0;565.0;70.0;280.0;190.0;25.0;135.0;265.0;165.0;720.0;10.0;25.0;325.0;285.0;165.0;140.0;25.0;50.0;30.0;;25.0;210.0
8485;Totaal jeugdzorg;Tiel kern;2e halfjaar 2016;Tiel                                    ;Wijk     ;WK028100  ;1.0;585.0;85.0;280.0;200.0;20.0;140.0;280.0;165.0;735.0;15.0;20.0;310.0;320.0;175.0;165.0;25.0;55.0;25.0;;15.0;200.0
8486;Totaal jeugdzorg;Tiel kern;2016;Tiel                                    ;Wijk     ;WK028100  ;1.0;700.0;95.0;340.0;235.0;30.0;165.0;330.0;205.0;920.0;20.0;30.0;400.0;375.0;220.0;190.0;35.0;70.0;35.0;;25.0;255.0
8487;Totaal jeugdzorg;Tiel-Noord;1e halfjaar 2016;Tiel                                    ;Wijk     ;WK028101  ;1.0;280.0;20.0;145.0;100.0;15.0;40.0;115.0;120.0;365.0;;;150.0;170.0;55.0;85.0;;25.0;;;;140.0
8488;Totaal jeugdzorg;Tiel-Noord;2e halfjaar 2016;Tiel                                    ;Wijk     ;WK028101  ;1.0;290.0;25.0;160.0;90.0;10.0;50.0;125.0;110.0;365.0;;;135.0;185.0;60.0;100.0;;25.0;10.0;;;125.0
8489;Totaal jeugdzorg;Tiel-Noord;2016;Tiel                                    ;Wijk     ;WK028101  ;1.0;350.0;35.0;180.0;120.0;15.0;55.0;150.0;145.0;465.0;;;185.0;220.0;75.0;115.0;;35.0;10.0;;;175.0
8490;Totaal jeugdzorg;Wadenoijen en Kapel Avezaath;1e halfjaar 2016;Tiel                                    ;Wijk     ;WK028102  ;1.0;40.0;;20.0;15.0;;10.0;25.0;;55.0;;;20.0;25.0;;15.0;;10.0;;;;
8491;Totaal jeugdzorg;Wadenoijen en Kapel Avezaath;2e halfjaar 2016;Tiel                                    ;Wijk     ;WK028102  ;1.0;50.0;;20.0;20.0;;10.0;30.0;;60.0;;;15.0;35.0;10.0;25.0;;;;;;
8492;Totaal jeugdzorg;Wadenoijen en Kapel Avezaath;2016;Tiel                                    ;Wijk     ;WK028102  ;1.0;50.0;;25.0;20.0;;15.0;35.0;;70.0;;;20.0;40.0;10.0;30.0;;10.0;;;;
8493;Totaal jeugdzorg;Tiel-Zuid;1e halfjaar 2016;Tiel                                    ;Wijk     ;WK028103  ;1.0;310.0;20.0;160.0;115.0;20.0;60.0;230.0;20.0;395.0;10.0;20.0;90.0;245.0;80.0;140.0;25.0;30.0;15.0;;20.0;55.0
8494;Totaal jeugdzorg;Tiel-Zuid;2e halfjaar 2016;Tiel                                    ;Wijk     ;WK028103  ;1.0;330.0;20.0;155.0;135.0;20.0;70.0;245.0;15.0;415.0;;10.0;105.0;265.0;90.0;160.0;25.0;30.0;20.0;;20.0;45.0
