ID;RegioS;SamenstellingVanHetHuishouden;AantalHuishoudens_1;AantHuishBehorendeTotDoelpopulatie_2;AantHuishMetEenLaagInkomen_3;AantHuishOnderOfRondSocMin_4
2282;Slochteren;Paar zonder kinderen;2.0;1.9;4.0;4.0
2283;Slochteren;Paar met kinderen;2.1;2.0;6.0;5.0
2284;Slochteren;Eenoudergezin;0.3;0.3;;32.0
2285;Sluis;Totaal particulier huishouden;10.7;10.2;10.0;9.0
2286;Sluis;Eenpersoonshuishouden;3.3;3.1;13.0;13.0
2287;Sluis;Paar zonder kinderen;3.8;3.7;6.0;7.0
2288;Sluis;Paar met kinderen;2.9;2.7;9.0;7.0
2289;Sluis;Eenoudergezin;0.5;0.5;17.0;19.0
2290;Smallingerland;Totaal particulier huishouden;22.6;21.8;10.0;9.0
2291;Smallingerland;Eenpersoonshuishouden;6.9;6.7;16.0;15.0
2292;Smallingerland;Paar zonder kinderen;7.0;6.8;4.0;5.0
2293;Smallingerland;Paar met kinderen;6.8;6.5;8.0;6.0
2294;Smallingerland;Eenoudergezin;1.4;1.3;20.0;25.0
2295;Sneek;Totaal particulier huishouden;14.0;13.5;11.0;10.0
2296;Sneek;Eenpersoonshuishouden;4.7;4.5;15.0;15.0
2297;Sneek;Paar zonder kinderen;4.3;4.2;5.0;5.0
2298;Sneek;Paar met kinderen;3.9;3.8;10.0;6.0
2299;Sneek;Eenoudergezin;0.9;0.8;22.0;26.0
2300;Soest;Totaal particulier huishouden;18.9;18.2;7.0;7.0
2301;Soest;Eenpersoonshuishouden;5.9;5.8;9.0;9.0
2302;Soest;Paar zonder kinderen;5.8;5.7;4.0;4.0
2303;Soest;Paar met kinderen;5.6;5.4;7.0;5.0
2304;Soest;Eenoudergezin;1.0;0.9;18.0;20.0
2305;Someren;Totaal particulier huishouden;6.7;6.4;7.0;7.0
2306;Someren;Eenpersoonshuishouden;1.4;1.4;10.0;10.0
2307;Someren;Paar zonder kinderen;2.1;2.0;;4.0
2308;Someren;Paar met kinderen;2.6;2.6;6.0;5.0
2309;Someren;Eenoudergezin;0.3;0.2;;
2310;Son en Breugel;Totaal particulier huishouden;6.1;5.9;6.0;6.0
2311;Son en Breugel;Eenpersoonshuishouden;1.4;1.3;9.0;8.0
2312;Son en Breugel;Paar zonder kinderen;2.3;2.2;;3.0
2313;Son en Breugel;Paar met kinderen;2.0;1.9;7.0;5.0
2314;Son en Breugel;Eenoudergezin;0.3;0.3;;
2315;Spijkenisse;Totaal particulier huishouden;30.9;29.8;7.0;7.0
2316;Spijkenisse;Eenpersoonshuishouden;8.3;8.0;13.0;12.0
2317;Spijkenisse;Paar zonder kinderen;9.3;9.1;2.0;2.0
2318;Spijkenisse;Paar met kinderen;9.9;9.5;5.0;4.0
2319;Spijkenisse;Eenoudergezin;2.4;2.2;20.0;26.0
2320;Stadskanaal;Totaal particulier huishouden;14.2;13.6;11.0;10.0
2321;Stadskanaal;Eenpersoonshuishouden;4.1;3.9;17.0;15.0
2322;Stadskanaal;Paar zonder kinderen;4.7;4.5;5.0;5.0
2323;Stadskanaal;Paar met kinderen;4.2;4.0;9.0;5.0
2324;Stadskanaal;Eenoudergezin;0.8;0.8;29.0;34.0
2325;Staphorst;Totaal particulier huishouden;4.9;4.7;7.0;6.0
2326;Staphorst;Eenpersoonshuishouden;0.9;0.9;;
2327;Staphorst;Paar zonder kinderen;1.2;1.2;;6.0
2328;Staphorst;Paar met kinderen;2.4;2.3;8.0;5.0
2329;Staphorst;Eenoudergezin;0.2;0.2;;
2330;Stede Broec;Totaal particulier huishouden;8.2;8.0;7.0;6.0
2331;Stede Broec;Eenpersoonshuishouden;1.8;1.8;10.0;11.0
2332;Stede Broec;Paar zonder kinderen;2.7;2.7;;
2333;Stede Broec;Paar met kinderen;3.1;3.0;6.0;4.0
2334;Stede Broec;Eenoudergezin;0.4;0.3;26.0;27.0
2335;Steenbergen;Totaal particulier huishouden;9.4;9.1;6.0;6.0
2336;Steenbergen;Eenpersoonshuishouden;2.2;2.1;9.0;9.0
2337;Steenbergen;Paar zonder kinderen;3.4;3.3;3.0;3.0
2338;Steenbergen;Paar met kinderen;3.2;3.1;8.0;6.0
2339;Steenbergen;Eenoudergezin;0.4;0.4;;
2340;Steenwijkerland;Totaal particulier huishouden;17.4;16.8;8.0;8.0
2341;Steenwijkerland;Eenpersoonshuishouden;4.8;4.6;11.0;11.0
2342;Steenwijkerland;Paar zonder kinderen;5.7;5.6;5.0;5.0
2343;Steenwijkerland;Paar met kinderen;5.7;5.5;9.0;6.0
2344;Steenwijkerland;Eenoudergezin;0.8;0.7;20.0;23.0
2345;Stein (L.);Totaal particulier huishouden;11.1;10.7;6.0;6.0
2346;Stein (L.);Eenpersoonshuishouden;2.5;2.4;10.0;8.0
2347;Stein (L.);Paar zonder kinderen;4.2;4.1;4.0;4.0
2348;Stein (L.);Paar met kinderen;3.5;3.4;5.0;3.0
2349;Stein (L.);Eenoudergezin;0.6;0.5;25.0;30.0
2350;Strijen;Totaal particulier huishouden;3.7;3.6;4.0;4.0
2351;Strijen;Eenpersoonshuishouden;0.9;0.9;;
2352;Strijen;Paar zonder kinderen;1.2;1.2;;
2353;Strijen;Paar met kinderen;1.4;1.3;5.0;
2354;Strijen;Eenoudergezin;0.1;0.1;;
2355;Swalmen;Totaal particulier huishouden;3.7;3.6;8.0;7.0
2356;Swalmen;Eenpersoonshuishouden;1.0;1.0;12.0;12.0
2357;Swalmen;Paar zonder kinderen;1.2;1.2;;
2358;Swalmen;Paar met kinderen;1.2;1.1;;
2359;Swalmen;Eenoudergezin;0.2;0.2;;
2360;Ten Boer;Totaal particulier huishouden;2.7;2.6;9.0;8.0
2361;Ten Boer;Eenpersoonshuishouden;0.6;0.6;15.0;13.0
2362;Ten Boer;Paar zonder kinderen;0.9;0.8;;
2363;Ten Boer;Paar met kinderen;1.0;1.0;9.0;
2364;Ten Boer;Eenoudergezin;0.1;0.1;;
2365;Ter Aar;Totaal particulier huishouden;3.2;3.1;6.0;6.0
2366;Ter Aar;Eenpersoonshuishouden;0.6;0.6;;
2367;Ter Aar;Paar zonder kinderen;1.0;1.0;;
2368;Ter Aar;Paar met kinderen;1.3;1.3;;
2369;Ter Aar;Eenoudergezin;0.1;0.1;;
2370;Terneuzen;Totaal particulier huishouden;23.8;22.6;8.0;8.0
2371;Terneuzen;Eenpersoonshuishouden;7.1;6.7;12.0;11.0
2372;Terneuzen;Paar zonder kinderen;8.1;7.7;3.0;3.0
2373;Terneuzen;Paar met kinderen;6.6;6.3;6.0;4.0
2374;Terneuzen;Eenoudergezin;1.3;1.2;25.0;31.0
2375;Terschelling;Totaal particulier huishouden;2.1;2.0;8.0;8.0
2376;Terschelling;Eenpersoonshuishouden;0.8;0.8;11.0;11.0
2377;Terschelling;Paar zonder kinderen;0.6;0.6;;
2378;Terschelling;Paar met kinderen;0.5;0.5;;
2379;Terschelling;Eenoudergezin;0.1;0.1;;
2380;Texel;Totaal particulier huishouden;5.7;5.4;12.0;10.0
2381;Texel;Eenpersoonshuishouden;1.7;1.7;12.0;10.0
2382;Texel;Paar zonder kinderen;1.9;1.8;9.0;9.0
2383;Texel;Paar met kinderen;1.6;1.5;13.0;10.0
2384;Texel;Eenoudergezin;0.3;0.3;;
2385;Tholen;Totaal particulier huishouden;9.3;9.0;8.0;7.0
2386;Tholen;Eenpersoonshuishouden;2.3;2.2;13.0;12.0
2387;Tholen;Paar zonder kinderen;3.0;2.9;5.0;5.0
2388;Tholen;Paar met kinderen;3.4;3.3;6.0;4.0
2389;Tholen;Eenoudergezin;0.4;0.3;23.0;22.0
2390;Thorn;Totaal particulier huishouden;1.1;1.0;;
2391;Thorn;Eenpersoonshuishouden;0.3;0.3;;
2392;Thorn;Paar zonder kinderen;0.4;0.3;;
2393;Thorn;Paar met kinderen;0.3;0.3;;
2394;Thorn;Eenoudergezin;;;;
2395;Tiel;Totaal particulier huishouden;16.1;15.5;10.0;9.0
2396;Tiel;Eenpersoonshuishouden;4.5;4.3;13.0;11.0
2397;Tiel;Paar zonder kinderen;4.6;4.5;4.0;5.0
2398;Tiel;Paar met kinderen;5.5;5.3;9.0;6.0
2399;Tiel;Eenoudergezin;0.9;0.9;26.0;29.0
2400;Tilburg;Totaal particulier huishouden;81.9;78.3;10.0;10.0
2401;Tilburg;Eenpersoonshuishouden;27.3;25.8;15.0;14.0
2402;Tilburg;Paar zonder kinderen;24.3;23.6;4.0;4.0
2403;Tilburg;Paar met kinderen;22.0;21.2;8.0;6.0
2404;Tilburg;Eenoudergezin;5.4;5.0;26.0;33.0
2405;Tubbergen;Totaal particulier huishouden;6.8;6.6;6.0;6.0
2406;Tubbergen;Eenpersoonshuishouden;1.3;1.2;10.0;9.0
2407;Tubbergen;Paar zonder kinderen;1.8;1.7;;
2408;Tubbergen;Paar met kinderen;3.0;2.9;5.0;5.0
2409;Tubbergen;Eenoudergezin;0.3;0.3;;
2410;Twenterand;Totaal particulier huishouden;11.9;11.6;8.0;7.0
2411;Twenterand;Eenpersoonshuishouden;2.4;2.3;11.0;11.0
2412;Twenterand;Paar zonder kinderen;3.4;3.4;5.0;5.0
2413;Twenterand;Paar met kinderen;5.0;4.8;7.0;5.0
2414;Twenterand;Eenoudergezin;0.6;0.6;18.0;21.0
2415;Tynaarlo;Totaal particulier huishouden;13.0;12.6;6.0;6.0
2416;Tynaarlo;Eenpersoonshuishouden;3.5;3.4;7.0;6.0
2417;Tynaarlo;Paar zonder kinderen;4.6;4.6;4.0;4.0
2418;Tynaarlo;Paar met kinderen;4.1;3.9;6.0;5.0
2419;Tynaarlo;Eenoudergezin;0.6;0.6;22.0;22.0
2420;Tytsjerksteradiel;Totaal particulier huishouden;12.6;12.3;8.0;7.0
2421;Tytsjerksteradiel;Eenpersoonshuishouden;3.2;3.1;11.0;11.0
2422;Tytsjerksteradiel;Paar zonder kinderen;4.3;4.2;4.0;4.0
2423;Tytsjerksteradiel;Paar met kinderen;4.4;4.3;7.0;5.0
2424;Tytsjerksteradiel;Eenoudergezin;0.5;0.5;17.0;28.0
2425;Ubbergen;Totaal particulier huishouden;3.9;3.8;7.0;7.0
2426;Ubbergen;Eenpersoonshuishouden;1.1;1.1;15.0;15.0
2427;Ubbergen;Paar zonder kinderen;1.4;1.3;;
2428;Ubbergen;Paar met kinderen;1.1;1.1;;
2429;Ubbergen;Eenoudergezin;0.2;0.2;;
2430;Uden;Totaal particulier huishouden;16.1;15.5;7.0;7.0
2431;Uden;Eenpersoonshuishouden;4.3;4.1;10.0;10.0
2432;Uden;Paar zonder kinderen;5.1;5.0;3.0;3.0
2433;Uden;Paar met kinderen;5.2;5.0;6.0;4.0
2434;Uden;Eenoudergezin;0.9;0.8;24.0;26.0
2435;Uitgeest;Totaal particulier huishouden;4.5;4.4;7.0;6.0
2436;Uitgeest;Eenpersoonshuishouden;1.1;1.1;11.0;10.0
2437;Uitgeest;Paar zonder kinderen;1.4;1.4;;
2438;Uitgeest;Paar met kinderen;1.8;1.7;5.0;
2439;Uitgeest;Eenoudergezin;0.2;0.2;;
2440;Uithoorn;Totaal particulier huishouden;11.2;10.9;5.0;5.0
2441;Uithoorn;Eenpersoonshuishouden;3.2;3.1;6.0;6.0
2442;Uithoorn;Paar zonder kinderen;3.5;3.4;3.0;3.0
2443;Uithoorn;Paar met kinderen;3.6;3.5;4.0;3.0
2444;Uithoorn;Eenoudergezin;0.6;0.6;14.0;16.0
2445;Urk;Totaal particulier huishouden;4.8;4.4;10.0;8.0
2446;Urk;Eenpersoonshuishouden;0.8;0.8;10.0;10.0
2447;Urk;Paar zonder kinderen;0.9;0.8;;
2448;Urk;Paar met kinderen;2.7;2.5;11.0;8.0
2449;Urk;Eenoudergezin;0.2;0.2;;
2450;Utrecht (gemeente);Totaal particulier huishouden;117.9;110.1;11.0;11.0
2451;Utrecht (gemeente);Eenpersoonshuishouden;50.3;46.4;15.0;14.0
2452;Utrecht (gemeente);Paar zonder kinderen;30.4;29.0;4.0;4.0
2453;Utrecht (gemeente);Paar met kinderen;25.6;23.9;10.0;7.0
2454;Utrecht (gemeente);Eenoudergezin;7.0;6.6;24.0;29.0
2455;Vaals;Totaal particulier huishouden;4.4;3.4;14.0;14.0
2456;Vaals;Eenpersoonshuishouden;1.5;1.3;16.0;19.0
2457;Vaals;Paar zonder kinderen;1.4;1.1;8.0;9.0
2458;Vaals;Paar met kinderen;1.1;0.7;13.0;10.0
2459;Vaals;Eenoudergezin;0.3;0.2;;
2460;Valkenburg (ZH.);Totaal particulier huishouden;1.4;1.4;6.0;5.0
2461;Valkenburg (ZH.);Eenpersoonshuishouden;0.3;0.3;;
2462;Valkenburg (ZH.);Paar zonder kinderen;0.5;0.4;;
2463;Valkenburg (ZH.);Paar met kinderen;0.6;0.6;;
2464;Valkenburg (ZH.);Eenoudergezin;;;;
2465;Valkenburg a/d Geul;Totaal particulier huishouden;7.4;7.0;8.0;8.0
2466;Valkenburg a/d Geul;Eenpersoonshuishouden;2.2;2.0;13.0;12.0
2467;Valkenburg a/d Geul;Paar zonder kinderen;2.5;2.4;4.0;4.0
2468;Valkenburg a/d Geul;Paar met kinderen;2.1;2.0;6.0;5.0
2469;Valkenburg a/d Geul;Eenoudergezin;0.4;0.3;;27.0
2470;Valkenswaard;Totaal particulier huishouden;13.1;12.7;8.0;8.0
2471;Valkenswaard;Eenpersoonshuishouden;3.7;3.5;12.0;12.0
2472;Valkenswaard;Paar zonder kinderen;4.5;4.4;3.0;3.0
2473;Valkenswaard;Paar met kinderen;3.9;3.8;8.0;6.0
2474;Valkenswaard;Eenoudergezin;0.7;0.7;21.0;24.0
2475;Veendam;Totaal particulier huishouden;12.0;11.5;10.0;9.0
2476;Veendam;Eenpersoonshuishouden;3.3;3.2;16.0;16.0
2477;Veendam;Paar zonder kinderen;4.0;3.9;3.0;3.0
2478;Veendam;Paar met kinderen;3.5;3.4;10.0;6.0
2479;Veendam;Eenoudergezin;0.8;0.7;22.0;30.0
2480;Veenendaal;Totaal particulier huishouden;23.5;22.7;8.0;8.0
2481;Veenendaal;Eenpersoonshuishouden;6.3;6.0;12.0;12.0
2482;Veenendaal;Paar zonder kinderen;6.9;6.8;2.0;3.0
2483;Veenendaal;Paar met kinderen;8.5;8.2;6.0;4.0
2484;Veenendaal;Eenoudergezin;1.2;1.1;29.0;31.0
2485;Veere;Totaal particulier huishouden;8.6;8.3;8.0;7.0
2486;Veere;Eenpersoonshuishouden;2.2;2.1;8.0;8.0
2487;Veere;Paar zonder kinderen;3.1;3.0;6.0;6.0
2488;Veere;Paar met kinderen;2.9;2.8;10.0;7.0
2489;Veere;Eenoudergezin;0.3;0.3;;
2490;Veghel;Totaal particulier huishouden;14.0;13.4;7.0;6.0
2491;Veghel;Eenpersoonshuishouden;3.3;3.1;12.0;11.0
2492;Veghel;Paar zonder kinderen;4.4;4.3;3.0;4.0
2493;Veghel;Paar met kinderen;5.2;5.0;6.0;4.0
2494;Veghel;Eenoudergezin;0.6;0.5;14.0;21.0
2495;Veldhoven;Totaal particulier huishouden;17.1;16.6;6.0;6.0
2496;Veldhoven;Eenpersoonshuishouden;4.5;4.3;10.0;10.0
2497;Veldhoven;Paar zonder kinderen;5.8;5.6;2.0;2.0
2498;Veldhoven;Paar met kinderen;5.6;5.5;5.0;4.0
2499;Veldhoven;Eenoudergezin;0.8;0.8;20.0;24.0
2500;Velsen;Totaal particulier huishouden;28.4;27.6;7.0;7.0
2501;Velsen;Eenpersoonshuishouden;9.0;8.7;11.0;10.0
2502;Velsen;Paar zonder kinderen;8.3;8.2;2.0;3.0
2503;Velsen;Paar met kinderen;8.7;8.5;6.0;4.0
2504;Velsen;Eenoudergezin;1.7;1.6;22.0;26.0
2505;Venhuizen;Totaal particulier huishouden;3.0;2.9;8.0;7.0
2506;Venhuizen;Eenpersoonshuishouden;0.7;0.7;11.0;11.0
2507;Venhuizen;Paar zonder kinderen;1.0;1.0;;
2508;Venhuizen;Paar met kinderen;1.1;1.1;8.0;
2509;Venhuizen;Eenoudergezin;0.1;0.1;;
2510;Venlo;Totaal particulier huishouden;39.4;36.9;11.0;10.0
2511;Venlo;Eenpersoonshuishouden;12.7;11.9;15.0;15.0
2512;Venlo;Paar zonder kinderen;12.1;11.6;5.0;6.0
2513;Venlo;Paar met kinderen;11.1;10.3;9.0;6.0
2514;Venlo;Eenoudergezin;2.2;2.0;26.0;32.0
2515;Venray;Totaal particulier huishouden;15.2;14.6;9.0;9.0
2516;Venray;Eenpersoonshuishouden;3.9;3.8;14.0;13.0
2517;Venray;Paar zonder kinderen;4.7;4.6;4.0;4.0
2518;Venray;Paar met kinderen;5.2;5.0;8.0;7.0
2519;Venray;Eenoudergezin;0.8;0.8;26.0;30.0
2520;Vianen;Totaal particulier huishouden;7.7;7.4;6.0;6.0
2521;Vianen;Eenpersoonshuishouden;1.8;1.6;8.0;9.0
2522;Vianen;Paar zonder kinderen;2.4;2.4;4.0;4.0
2523;Vianen;Paar met kinderen;2.8;2.7;6.0;4.0
2524;Vianen;Eenoudergezin;0.4;0.4;;20.0
2525;Vlaardingen;Totaal particulier huishouden;33.3;31.9;10.0;9.0
2526;Vlaardingen;Eenpersoonshuishouden;12.2;11.5;13.0;12.0
2527;Vlaardingen;Paar zonder kinderen;9.8;9.6;4.0;4.0
2528;Vlaardingen;Paar met kinderen;8.2;7.8;8.0;6.0
2529;Vlaardingen;Eenoudergezin;2.3;2.1;29.0;34.0
2530;Vlagtwedde;Totaal particulier huishouden;7.0;6.8;10.0;8.0
2531;Vlagtwedde;Eenpersoonshuishouden;1.9;1.9;11.0;10.0
2532;Vlagtwedde;Paar zonder kinderen;2.6;2.5;6.0;6.0
2533;Vlagtwedde;Paar met kinderen;2.1;2.0;9.0;6.0
2534;Vlagtwedde;Eenoudergezin;0.3;0.3;28.0;29.0
2535;Vlieland;Totaal particulier huishouden;0.5;0.5;;
2536;Vlieland;Eenpersoonshuishouden;0.2;0.2;;
2537;Vlieland;Paar zonder kinderen;0.1;0.1;;
2538;Vlieland;Paar met kinderen;0.1;0.1;;
2539;Vlieland;Eenoudergezin;;;;
2540;Vlissingen;Totaal particulier huishouden;20.2;19.2;10.0;9.0
2541;Vlissingen;Eenpersoonshuishouden;7.2;6.7;14.0;14.0
2542;Vlissingen;Paar zonder kinderen;6.4;6.2;3.0;3.0
2543;Vlissingen;Paar met kinderen;4.7;4.5;8.0;5.0
2544;Vlissingen;Eenoudergezin;1.5;1.3;25.0;34.0
2545;Vlist;Totaal particulier huishouden;3.6;3.5;5.0;5.0
2546;Vlist;Eenpersoonshuishouden;0.8;0.8;;
2547;Vlist;Paar zonder kinderen;1.2;1.1;;
2548;Vlist;Paar met kinderen;1.3;1.3;8.0;6.0
2549;Vlist;Eenoudergezin;0.1;0.1;;
2550;Voerendaal;Totaal particulier huishouden;5.2;5.1;6.0;6.0
2551;Voerendaal;Eenpersoonshuishouden;1.1;1.1;11.0;12.0
2552;Voerendaal;Paar zonder kinderen;1.9;1.8;;
2553;Voerendaal;Paar met kinderen;1.7;1.7;5.0;
2554;Voerendaal;Eenoudergezin;0.3;0.3;;
2555;Voorhout;Totaal particulier huishouden;5.3;5.2;5.0;4.0
2556;Voorhout;Eenpersoonshuishouden;1.1;1.0;7.0;
2557;Voorhout;Paar zonder kinderen;1.5;1.5;;
2558;Voorhout;Paar met kinderen;2.4;2.3;5.0;3.0
2559;Voorhout;Eenoudergezin;0.2;0.2;;
2560;Voorschoten;Totaal particulier huishouden;9.4;9.1;6.0;6.0
2561;Voorschoten;Eenpersoonshuishouden;2.8;2.7;9.0;9.0
2562;Voorschoten;Paar zonder kinderen;3.0;2.9;;2.0
2563;Voorschoten;Paar met kinderen;2.9;2.8;5.0;4.0
2564;Voorschoten;Eenoudergezin;0.5;0.5;;16.0
2565;Voorst;Totaal particulier huishouden;8.8;8.6;6.0;6.0
2566;Voorst;Eenpersoonshuishouden;2.0;2.0;9.0;7.0
2567;Voorst;Paar zonder kinderen;3.0;2.9;3.0;4.0
2568;Voorst;Paar met kinderen;3.1;3.0;6.0;5.0
2569;Voorst;Eenoudergezin;0.4;0.3;;23.0
2570;Vught;Totaal particulier huishouden;10.0;9.6;7.0;6.0
2571;Vught;Eenpersoonshuishouden;2.9;2.8;10.0;8.0
2572;Vught;Paar zonder kinderen;3.1;3.0;3.0;3.0
2573;Vught;Paar met kinderen;3.2;3.1;6.0;4.0
2574;Vught;Eenoudergezin;0.6;0.5;15.0;22.0
2575;Waalre;Totaal particulier huishouden;6.8;6.5;6.0;6.0
2576;Waalre;Eenpersoonshuishouden;1.9;1.8;9.0;9.0
2577;Waalre;Paar zonder kinderen;2.3;2.2;;
2578;Waalre;Paar met kinderen;2.1;2.1;6.0;5.0
2579;Waalre;Eenoudergezin;0.3;0.3;;
2580;Waalwijk;Totaal particulier huishouden;18.4;17.8;7.0;7.0
2581;Waalwijk;Eenpersoonshuishouden;4.7;4.5;12.0;12.0
2582;Waalwijk;Paar zonder kinderen;6.1;5.9;4.0;4.0
2583;Waalwijk;Paar met kinderen;6.1;5.8;6.0;4.0
2584;Waalwijk;Eenoudergezin;1.1;1.0;18.0;26.0
2585;Waddinxveen;Totaal particulier huishouden;10.2;9.9;5.0;5.0
2586;Waddinxveen;Eenpersoonshuishouden;2.5;2.5;8.0;7.0
2587;Waddinxveen;Paar zonder kinderen;3.4;3.3;;
2588;Waddinxveen;Paar met kinderen;3.6;3.5;5.0;3.0
2589;Waddinxveen;Eenoudergezin;0.5;0.4;;20.0
2590;Wageningen;Totaal particulier huishouden;13.5;12.7;10.0;9.0
2591;Wageningen;Eenpersoonshuishouden;5.4;4.9;15.0;13.0
2592;Wageningen;Paar zonder kinderen;3.8;3.7;4.0;4.0
2593;Wageningen;Paar met kinderen;3.2;3.1;8.0;6.0
2594;Wageningen;Eenoudergezin;0.7;0.7;13.0;19.0
2595;Warmond;Totaal particulier huishouden;1.9;1.8;6.0;6.0
2596;Warmond;Eenpersoonshuishouden;0.6;0.6;;
2597;Warmond;Paar zonder kinderen;0.6;0.6;;
2598;Warmond;Paar met kinderen;0.6;0.6;;
2599;Warmond;Eenoudergezin;0.1;0.1;;
2600;Wassenaar;Totaal particulier huishouden;10.5;10.0;7.0;7.0
2601;Wassenaar;Eenpersoonshuishouden;3.5;3.4;10.0;10.0
2602;Wassenaar;Paar zonder kinderen;3.3;3.2;3.0;3.0
2603;Wassenaar;Paar met kinderen;2.8;2.7;6.0;6.0
2604;Wassenaar;Eenoudergezin;0.5;0.4;18.0;18.0
2605;Waterland;Totaal particulier huishouden;7.0;6.8;5.0;5.0
2606;Waterland;Eenpersoonshuishouden;1.8;1.8;6.0;6.0
2607;Waterland;Paar zonder kinderen;2.2;2.2;3.0;3.0
2608;Waterland;Paar met kinderen;2.4;2.4;6.0;4.0
2609;Waterland;Eenoudergezin;0.3;0.3;;
2610;Weert;Totaal particulier huishouden;19.9;19.1;8.0;7.0
2611;Weert;Eenpersoonshuishouden;5.4;5.2;13.0;12.0
2612;Weert;Paar zonder kinderen;6.6;6.3;3.0;3.0
2613;Weert;Paar met kinderen;6.3;6.0;6.0;4.0
2614;Weert;Eenoudergezin;1.0;1.0;21.0;26.0
2615;Weesp;Totaal particulier huishouden;8.1;7.8;8.0;7.0
2616;Weesp;Eenpersoonshuishouden;3.1;3.0;10.0;9.0
2617;Weesp;Paar zonder kinderen;2.3;2.2;4.0;4.0
2618;Weesp;Paar met kinderen;2.0;1.9;8.0;6.0
2619;Weesp;Eenoudergezin;0.5;0.5;16.0;19.0
2620;Werkendam;Totaal particulier huishouden;9.8;9.6;6.0;5.0
2621;Werkendam;Eenpersoonshuishouden;2.0;1.9;7.0;6.0
2622;Werkendam;Paar zonder kinderen;3.1;3.1;4.0;4.0
2623;Werkendam;Paar met kinderen;4.0;3.9;6.0;4.0
2624;Werkendam;Eenoudergezin;0.4;0.4;22.0;22.0
2625;Wervershoof;Totaal particulier huishouden;3.2;3.1;8.0;7.0
2626;Wervershoof;Eenpersoonshuishouden;0.8;0.7;12.0;10.0
2627;Wervershoof;Paar zonder kinderen;1.0;0.9;;
2628;Wervershoof;Paar met kinderen;1.2;1.2;7.0;
2629;Wervershoof;Eenoudergezin;0.1;0.1;;
2630;West Maas en Waal;Totaal particulier huishouden;7.0;6.8;7.0;6.0
2631;West Maas en Waal;Eenpersoonshuishouden;1.5;1.5;8.0;7.0
2632;West Maas en Waal;Paar zonder kinderen;2.4;2.3;5.0;5.0
2633;West Maas en Waal;Paar met kinderen;2.6;2.5;5.0;4.0
2634;West Maas en Waal;Eenoudergezin;0.3;0.3;26.0;27.0
2635;Wester-Koggenland;Totaal particulier huishouden;5.3;5.2;8.0;7.0
2636;Wester-Koggenland;Eenpersoonshuishouden;1.2;1.2;9.0;8.0
2637;Wester-Koggenland;Paar zonder kinderen;1.7;1.6;5.0;6.0
2638;Wester-Koggenland;Paar met kinderen;2.0;2.0;8.0;6.0
2639;Wester-Koggenland;Eenoudergezin;0.2;0.2;;
2640;Westerveld;Totaal particulier huishouden;7.8;7.6;7.0;7.0
2641;Westerveld;Eenpersoonshuishouden;2.1;2.0;9.0;9.0
2642;Westerveld;Paar zonder kinderen;2.9;2.9;4.0;4.0
2643;Westerveld;Paar met kinderen;2.3;2.2;8.0;5.0
2644;Westerveld;Eenoudergezin;0.3;0.3;;
2645;Westervoort;Totaal particulier huishouden;6.1;5.9;7.0;8.0
2646;Westervoort;Eenpersoonshuishouden;1.4;1.3;11.0;11.0
2647;Westervoort;Paar zonder kinderen;1.8;1.8;;
2648;Westervoort;Paar met kinderen;2.4;2.3;5.0;4.0
2649;Westervoort;Eenoudergezin;0.4;0.4;19.0;30.0
2650;Westland;Totaal particulier huishouden;37.2;36.0;7.0;7.0
2651;Westland;Eenpersoonshuishouden;8.7;8.4;9.0;9.0
2652;Westland;Paar zonder kinderen;11.8;11.5;4.0;4.0
2653;Westland;Paar met kinderen;14.0;13.5;8.0;6.0
2654;Westland;Eenoudergezin;1.7;1.6;19.0;19.0
2655;Weststellingwerf;Totaal particulier huishouden;10.9;10.5;10.0;9.0
2656;Weststellingwerf;Eenpersoonshuishouden;3.3;3.1;12.0;12.0
2657;Weststellingwerf;Paar zonder kinderen;3.6;3.5;4.0;4.0
2658;Weststellingwerf;Paar met kinderen;3.2;3.1;12.0;9.0
2659;Weststellingwerf;Eenoudergezin;0.6;0.5;19.0;28.0
2660;Westvoorne;Totaal particulier huishouden;5.9;5.7;7.0;7.0
2661;Westvoorne;Eenpersoonshuishouden;1.5;1.4;9.0;11.0
2662;Westvoorne;Paar zonder kinderen;2.1;2.1;3.0;3.0
2663;Westvoorne;Paar met kinderen;1.8;1.8;8.0;6.0
2664;Westvoorne;Eenoudergezin;0.2;0.2;;
2665;Wierden;Totaal particulier huishouden;8.5;8.3;6.0;6.0
2666;Wierden;Eenpersoonshuishouden;1.7;1.7;6.0;6.0
2667;Wierden;Paar zonder kinderen;2.6;2.6;5.0;5.0
2668;Wierden;Paar met kinderen;3.4;3.3;6.0;4.0
2669;Wierden;Eenoudergezin;0.3;0.3;;
2670;Wieringen;Totaal particulier huishouden;3.6;3.4;9.0;8.0
2671;Wieringen;Eenpersoonshuishouden;1.0;1.0;11.0;12.0
2672;Wieringen;Paar zonder kinderen;1.2;1.2;;
2673;Wieringen;Paar met kinderen;1.1;1.1;11.0;9.0
2674;Wieringen;Eenoudergezin;0.2;0.1;;
2675;Wieringermeer;Totaal particulier huishouden;5.0;4.8;10.0;9.0
2676;Wieringermeer;Eenpersoonshuishouden;1.2;1.2;14.0;13.0
2677;Wieringermeer;Paar zonder kinderen;1.7;1.6;5.0;5.0
2678;Wieringermeer;Paar met kinderen;1.7;1.6;10.0;7.0
