ID;VolgordeVanGeboorteUitDeMoeder;LeeftijdOp31December;GeboortegeneratieVrouw;Vruchtbaarheidcijfers_1
5619;Eerste kind;42 jaar;1964;0.00178
5620;Eerste kind;42 jaar;1965;0.00211
5621;Eerste kind;42 jaar;1966;0.0022
5622;Eerste kind;42 jaar;1967;0.00226
5623;Eerste kind;42 jaar;1968;0.0024
5624;Eerste kind;42 jaar;1969;0.0025
5625;Eerste kind;42 jaar;1970;0.00284
5626;Eerste kind;42 jaar;1971;0.00276
5627;Eerste kind;42 jaar;1972;0.00314
5628;Eerste kind;42 jaar;1973;0.00327
5629;Eerste kind;42 jaar;1974;0.00331
5630;Eerste kind;42 jaar;1975;0.00345
5631;Eerste kind;42 jaar;1976;0.00348
5632;Eerste kind;42 jaar;1977;0.00345
5633;Eerste kind;42 jaar;1978;0.00351
5634;Eerste kind;42 jaar;1979;0.00351
5635;Eerste kind;42 jaar;1980;0.0034
5636;Eerste kind;42 jaar;1981;0.00347
5637;Eerste kind;42 jaar;1982;0.00347
5638;Eerste kind;42 jaar;1983;0.00347
5639;Eerste kind;42 jaar;1984;0.00347
5640;Eerste kind;42 jaar;1985;0.00346
5641;Eerste kind;42 jaar;1986;0.00347
5642;Eerste kind;42 jaar;1987;0.00347
5643;Eerste kind;42 jaar;1988;0.00347
5644;Eerste kind;42 jaar;1989;0.00346
5645;Eerste kind;42 jaar;1990;0.00346
5646;Eerste kind;42 jaar;1991;0.00347
5647;Eerste kind;42 jaar;1992;0.00347
5648;Eerste kind;42 jaar;1993;0.00347
5649;Eerste kind;42 jaar;1994;0.00346
5650;Eerste kind;42 jaar;1995;0.00346
5651;Eerste kind;42 jaar;1996;0.00347
5652;Eerste kind;42 jaar;1997;0.00347
5653;Eerste kind;42 jaar;1998;0.00347
5654;Eerste kind;42 jaar;1999;0.00346
5655;Eerste kind;42 jaar;2000;0.00347
5656;Eerste kind;42 jaar;2001;0.00347
5657;Eerste kind;42 jaar;2002;0.00347
5658;Eerste kind;42 jaar;2003;0.00347
5659;Eerste kind;42 jaar;2004;0.00347
5660;Eerste kind;42 jaar;2005;0.00347
5661;Eerste kind;42 jaar;2006;0.00347
5662;Eerste kind;42 jaar;2007;0.00347
5663;Eerste kind;42 jaar;2008;0.00347
5664;Eerste kind;42 jaar;2009;0.00347
5665;Eerste kind;42 jaar;2010;0.00347
5666;Eerste kind;42 jaar;2011;0.00347
5667;Eerste kind;42 jaar;2012;0.00347
5668;Eerste kind;42 jaar;2013;0.00347
5669;Eerste kind;42 jaar;2014;0.00347
5670;Eerste kind;42 jaar;2015;0.00347
5671;Eerste kind;42 jaar;2016;0.00347
5672;Eerste kind;42 jaar;2017;0.00347
5673;Eerste kind;42 jaar;2018;0.00347
5674;Eerste kind;42 jaar;2019;0.00347
5675;Eerste kind;42 jaar;2020;0.00347
5676;Eerste kind;43 jaar;1935;0.00021
5677;Eerste kind;43 jaar;1936;0.00024
5678;Eerste kind;43 jaar;1937;0.0003
5679;Eerste kind;43 jaar;1938;0.00029
5680;Eerste kind;43 jaar;1939;0.00023
5681;Eerste kind;43 jaar;1940;0.0002
5682;Eerste kind;43 jaar;1941;0.00028
5683;Eerste kind;43 jaar;1942;0.00033
5684;Eerste kind;43 jaar;1943;0.00023
5685;Eerste kind;43 jaar;1944;0.00029
5686;Eerste kind;43 jaar;1945;0.00028
5687;Eerste kind;43 jaar;1946;0.00043
5688;Eerste kind;43 jaar;1947;0.00036
5689;Eerste kind;43 jaar;1948;0.00051
5690;Eerste kind;43 jaar;1949;0.00056
5691;Eerste kind;43 jaar;1950;0.00058
5692;Eerste kind;43 jaar;1951;0.00053
5693;Eerste kind;43 jaar;1952;0.00058
5694;Eerste kind;43 jaar;1953;0.00068
5695;Eerste kind;43 jaar;1954;0.00066
5696;Eerste kind;43 jaar;1955;0.00072
5697;Eerste kind;43 jaar;1956;0.00077
5698;Eerste kind;43 jaar;1957;0.00086
5699;Eerste kind;43 jaar;1958;0.0007
5700;Eerste kind;43 jaar;1959;0.00073
5701;Eerste kind;43 jaar;1960;0.00102
5702;Eerste kind;43 jaar;1961;0.00092
5703;Eerste kind;43 jaar;1962;0.00098
5704;Eerste kind;43 jaar;1963;0.00108
5705;Eerste kind;43 jaar;1964;0.001
5706;Eerste kind;43 jaar;1965;0.00122
5707;Eerste kind;43 jaar;1966;0.00118
5708;Eerste kind;43 jaar;1967;0.00155
5709;Eerste kind;43 jaar;1968;0.00146
5710;Eerste kind;43 jaar;1969;0.00148
5711;Eerste kind;43 jaar;1970;0.00155
5712;Eerste kind;43 jaar;1971;0.00182
5713;Eerste kind;43 jaar;1972;0.00201
5714;Eerste kind;43 jaar;1973;0.00192
5715;Eerste kind;43 jaar;1974;0.00207
5716;Eerste kind;43 jaar;1975;0.00214
5717;Eerste kind;43 jaar;1976;0.00213
5718;Eerste kind;43 jaar;1977;0.0021
5719;Eerste kind;43 jaar;1978;0.00213
5720;Eerste kind;43 jaar;1979;0.00213
5721;Eerste kind;43 jaar;1980;0.00213
5722;Eerste kind;43 jaar;1981;0.00212
5723;Eerste kind;43 jaar;1982;0.00212
5724;Eerste kind;43 jaar;1983;0.00213
5725;Eerste kind;43 jaar;1984;0.00213
5726;Eerste kind;43 jaar;1985;0.00212
5727;Eerste kind;43 jaar;1986;0.00212
5728;Eerste kind;43 jaar;1987;0.00212
5729;Eerste kind;43 jaar;1988;0.00212
5730;Eerste kind;43 jaar;1989;0.00212
5731;Eerste kind;43 jaar;1990;0.00212
5732;Eerste kind;43 jaar;1991;0.00212
5733;Eerste kind;43 jaar;1992;0.00212
5734;Eerste kind;43 jaar;1993;0.00212
5735;Eerste kind;43 jaar;1994;0.00212
5736;Eerste kind;43 jaar;1995;0.00212
5737;Eerste kind;43 jaar;1996;0.00212
5738;Eerste kind;43 jaar;1997;0.00212
5739;Eerste kind;43 jaar;1998;0.00212
5740;Eerste kind;43 jaar;1999;0.00212
5741;Eerste kind;43 jaar;2000;0.00212
5742;Eerste kind;43 jaar;2001;0.00212
5743;Eerste kind;43 jaar;2002;0.00212
5744;Eerste kind;43 jaar;2003;0.00212
5745;Eerste kind;43 jaar;2004;0.00212
5746;Eerste kind;43 jaar;2005;0.00212
5747;Eerste kind;43 jaar;2006;0.00212
5748;Eerste kind;43 jaar;2007;0.00212
5749;Eerste kind;43 jaar;2008;0.00212
5750;Eerste kind;43 jaar;2009;0.00212
5751;Eerste kind;43 jaar;2010;0.00212
5752;Eerste kind;43 jaar;2011;0.00212
5753;Eerste kind;43 jaar;2012;0.00212
5754;Eerste kind;43 jaar;2013;0.00212
5755;Eerste kind;43 jaar;2014;0.00212
5756;Eerste kind;43 jaar;2015;0.00212
5757;Eerste kind;43 jaar;2016;0.00212
5758;Eerste kind;43 jaar;2017;0.00212
5759;Eerste kind;43 jaar;2018;0.00212
5760;Eerste kind;43 jaar;2019;0.00212
5761;Eerste kind;43 jaar;2020;0.00212
5762;Eerste kind;44 jaar;1935;0.00025
5763;Eerste kind;44 jaar;1936;0.00018
5764;Eerste kind;44 jaar;1937;0.00014
5765;Eerste kind;44 jaar;1938;0.00015
5766;Eerste kind;44 jaar;1939;0.00016
5767;Eerste kind;44 jaar;1940;7e-05
5768;Eerste kind;44 jaar;1941;9e-05
5769;Eerste kind;44 jaar;1942;0.00018
5770;Eerste kind;44 jaar;1943;0.00014
5771;Eerste kind;44 jaar;1944;0.00019
5772;Eerste kind;44 jaar;1945;0.00021
5773;Eerste kind;44 jaar;1946;0.00023
5774;Eerste kind;44 jaar;1947;0.00015
5775;Eerste kind;44 jaar;1948;0.00041
5776;Eerste kind;44 jaar;1949;0.00023
5777;Eerste kind;44 jaar;1950;0.00027
5778;Eerste kind;44 jaar;1951;0.00026
5779;Eerste kind;44 jaar;1952;0.00032
5780;Eerste kind;44 jaar;1953;0.00032
5781;Eerste kind;44 jaar;1954;0.00046
5782;Eerste kind;44 jaar;1955;0.00034
5783;Eerste kind;44 jaar;1956;0.00032
5784;Eerste kind;44 jaar;1957;0.00045
5785;Eerste kind;44 jaar;1958;0.0004
5786;Eerste kind;44 jaar;1959;0.00054
5787;Eerste kind;44 jaar;1960;0.00046
5788;Eerste kind;44 jaar;1961;0.00048
5789;Eerste kind;44 jaar;1962;0.00058
5790;Eerste kind;44 jaar;1963;0.00062
5791;Eerste kind;44 jaar;1964;0.00063
5792;Eerste kind;44 jaar;1965;0.00076
5793;Eerste kind;44 jaar;1966;0.00067
5794;Eerste kind;44 jaar;1967;0.00073
5795;Eerste kind;44 jaar;1968;0.00087
5796;Eerste kind;44 jaar;1969;0.00078
5797;Eerste kind;44 jaar;1970;0.00089
5798;Eerste kind;44 jaar;1971;0.00081
5799;Eerste kind;44 jaar;1972;0.00096
5800;Eerste kind;44 jaar;1973;0.00116
5801;Eerste kind;44 jaar;1974;0.00117
5802;Eerste kind;44 jaar;1975;0.00111
5803;Eerste kind;44 jaar;1976;0.00109
5804;Eerste kind;44 jaar;1977;0.00111
5805;Eerste kind;44 jaar;1978;0.00114
5806;Eerste kind;44 jaar;1979;0.00112
5807;Eerste kind;44 jaar;1980;0.00111
5808;Eerste kind;44 jaar;1981;0.00111
5809;Eerste kind;44 jaar;1982;0.00112
5810;Eerste kind;44 jaar;1983;0.00112
5811;Eerste kind;44 jaar;1984;0.00112
5812;Eerste kind;44 jaar;1985;0.00112
5813;Eerste kind;44 jaar;1986;0.00112
5814;Eerste kind;44 jaar;1987;0.00112
5815;Eerste kind;44 jaar;1988;0.00112
5816;Eerste kind;44 jaar;1989;0.00112
5817;Eerste kind;44 jaar;1990;0.00112
5818;Eerste kind;44 jaar;1991;0.00112
5819;Eerste kind;44 jaar;1992;0.00112
5820;Eerste kind;44 jaar;1993;0.00112
5821;Eerste kind;44 jaar;1994;0.00112
5822;Eerste kind;44 jaar;1995;0.00112
5823;Eerste kind;44 jaar;1996;0.00112
5824;Eerste kind;44 jaar;1997;0.00112
5825;Eerste kind;44 jaar;1998;0.00112
5826;Eerste kind;44 jaar;1999;0.00112
5827;Eerste kind;44 jaar;2000;0.00112
5828;Eerste kind;44 jaar;2001;0.00112
5829;Eerste kind;44 jaar;2002;0.00112
5830;Eerste kind;44 jaar;2003;0.00112
5831;Eerste kind;44 jaar;2004;0.00112
5832;Eerste kind;44 jaar;2005;0.00112
5833;Eerste kind;44 jaar;2006;0.00112
5834;Eerste kind;44 jaar;2007;0.00112
5835;Eerste kind;44 jaar;2008;0.00112
5836;Eerste kind;44 jaar;2009;0.00112
5837;Eerste kind;44 jaar;2010;0.00112
5838;Eerste kind;44 jaar;2011;0.00112
5839;Eerste kind;44 jaar;2012;0.00112
5840;Eerste kind;44 jaar;2013;0.00112
5841;Eerste kind;44 jaar;2014;0.00112
5842;Eerste kind;44 jaar;2015;0.00112
5843;Eerste kind;44 jaar;2016;0.00112
5844;Eerste kind;44 jaar;2017;0.00112
5845;Eerste kind;44 jaar;2018;0.00112
5846;Eerste kind;44 jaar;2019;0.00112
5847;Eerste kind;44 jaar;2020;0.00112
5848;Eerste kind;45 jaar;1935;7e-05
5849;Eerste kind;45 jaar;1936;0.0001
5850;Eerste kind;45 jaar;1937;9e-05
5851;Eerste kind;45 jaar;1938;1e-05
5852;Eerste kind;45 jaar;1939;0.00012
5853;Eerste kind;45 jaar;1940;8e-05
5854;Eerste kind;45 jaar;1941;0.00011
5855;Eerste kind;45 jaar;1942;0.00012
5856;Eerste kind;45 jaar;1943;8e-05
5857;Eerste kind;45 jaar;1944;0.0001
5858;Eerste kind;45 jaar;1945;8e-05
5859;Eerste kind;45 jaar;1946;0.0001
5860;Eerste kind;45 jaar;1947;6e-05
5861;Eerste kind;45 jaar;1948;0.00015
5862;Eerste kind;45 jaar;1949;0.00012
5863;Eerste kind;45 jaar;1950;0.00012
5864;Eerste kind;45 jaar;1951;0.00015
5865;Eerste kind;45 jaar;1952;0.00013
5866;Eerste kind;45 jaar;1953;0.0001
5867;Eerste kind;45 jaar;1954;0.00015
5868;Eerste kind;45 jaar;1955;0.00016
5869;Eerste kind;45 jaar;1956;0.00014
5870;Eerste kind;45 jaar;1957;0.00022
5871;Eerste kind;45 jaar;1958;0.00034
5872;Eerste kind;45 jaar;1959;0.00019
5873;Eerste kind;45 jaar;1960;0.00016
5874;Eerste kind;45 jaar;1961;0.00023
5875;Eerste kind;45 jaar;1962;0.00025
5876;Eerste kind;45 jaar;1963;0.00025
5877;Eerste kind;45 jaar;1964;0.00032
5878;Eerste kind;45 jaar;1965;0.00027
5879;Eerste kind;45 jaar;1966;0.00036
5880;Eerste kind;45 jaar;1967;0.00029
5881;Eerste kind;45 jaar;1968;0.00043
5882;Eerste kind;45 jaar;1969;0.00044
5883;Eerste kind;45 jaar;1970;0.00053
5884;Eerste kind;45 jaar;1971;0.00051
5885;Eerste kind;45 jaar;1972;0.00064
5886;Eerste kind;45 jaar;1973;0.00068
5887;Eerste kind;45 jaar;1974;0.00065
5888;Eerste kind;45 jaar;1975;0.00063
5889;Eerste kind;45 jaar;1976;0.00064
5890;Eerste kind;45 jaar;1977;0.00065
5891;Eerste kind;45 jaar;1978;0.00065
5892;Eerste kind;45 jaar;1979;0.00065
5893;Eerste kind;45 jaar;1980;0.00064
5894;Eerste kind;45 jaar;1981;0.00065
5895;Eerste kind;45 jaar;1982;0.00065
5896;Eerste kind;45 jaar;1983;0.00065
5897;Eerste kind;45 jaar;1984;0.00065
5898;Eerste kind;45 jaar;1985;0.00065
5899;Eerste kind;45 jaar;1986;0.00065
5900;Eerste kind;45 jaar;1987;0.00065
5901;Eerste kind;45 jaar;1988;0.00065
5902;Eerste kind;45 jaar;1989;0.00065
5903;Eerste kind;45 jaar;1990;0.00065
5904;Eerste kind;45 jaar;1991;0.00065
5905;Eerste kind;45 jaar;1992;0.00065
5906;Eerste kind;45 jaar;1993;0.00065
5907;Eerste kind;45 jaar;1994;0.00065
5908;Eerste kind;45 jaar;1995;0.00065
5909;Eerste kind;45 jaar;1996;0.00065
5910;Eerste kind;45 jaar;1997;0.00065
5911;Eerste kind;45 jaar;1998;0.00065
5912;Eerste kind;45 jaar;1999;0.00065
5913;Eerste kind;45 jaar;2000;0.00065
5914;Eerste kind;45 jaar;2001;0.00065
5915;Eerste kind;45 jaar;2002;0.00065
5916;Eerste kind;45 jaar;2003;0.00065
5917;Eerste kind;45 jaar;2004;0.00065
5918;Eerste kind;45 jaar;2005;0.00065
5919;Eerste kind;45 jaar;2006;0.00065
5920;Eerste kind;45 jaar;2007;0.00065
5921;Eerste kind;45 jaar;2008;0.00065
5922;Eerste kind;45 jaar;2009;0.00065
5923;Eerste kind;45 jaar;2010;0.00065
5924;Eerste kind;45 jaar;2011;0.00065
5925;Eerste kind;45 jaar;2012;0.00065
5926;Eerste kind;45 jaar;2013;0.00065
5927;Eerste kind;45 jaar;2014;0.00065
5928;Eerste kind;45 jaar;2015;0.00065
5929;Eerste kind;45 jaar;2016;0.00065
5930;Eerste kind;45 jaar;2017;0.00065
5931;Eerste kind;45 jaar;2018;0.00065
5932;Eerste kind;45 jaar;2019;0.00065
5933;Eerste kind;45 jaar;2020;0.00065
5934;Eerste kind;46 jaar;1935;5e-05
5935;Eerste kind;46 jaar;1936;1e-05
5936;Eerste kind;46 jaar;1937;7e-05
5937;Eerste kind;46 jaar;1938;1e-05
5938;Eerste kind;46 jaar;1939;2e-05
5939;Eerste kind;46 jaar;1940;6e-05
5940;Eerste kind;46 jaar;1941;6e-05
5941;Eerste kind;46 jaar;1942;2e-05
5942;Eerste kind;46 jaar;1943;3e-05
5943;Eerste kind;46 jaar;1944;5e-05
5944;Eerste kind;46 jaar;1945;0.0001
5945;Eerste kind;46 jaar;1946;4e-05
5946;Eerste kind;46 jaar;1947;2e-05
5947;Eerste kind;46 jaar;1948;6e-05
5948;Eerste kind;46 jaar;1949;3e-05
5949;Eerste kind;46 jaar;1950;5e-05
5950;Eerste kind;46 jaar;1951;4e-05
5951;Eerste kind;46 jaar;1952;8e-05
5952;Eerste kind;46 jaar;1953;4e-05
5953;Eerste kind;46 jaar;1954;3e-05
5954;Eerste kind;46 jaar;1955;0.00015
5955;Eerste kind;46 jaar;1956;0.00011
5956;Eerste kind;46 jaar;1957;0.00013
5957;Eerste kind;46 jaar;1958;6e-05
5958;Eerste kind;46 jaar;1959;7e-05
5959;Eerste kind;46 jaar;1960;0.00014
5960;Eerste kind;46 jaar;1961;0.00013
5961;Eerste kind;46 jaar;1962;0.00018
5962;Eerste kind;46 jaar;1963;0.00014
5963;Eerste kind;46 jaar;1964;0.00019
5964;Eerste kind;46 jaar;1965;0.00022
5965;Eerste kind;46 jaar;1966;0.00021
5966;Eerste kind;46 jaar;1967;0.00023
5967;Eerste kind;46 jaar;1968;0.00024
5968;Eerste kind;46 jaar;1969;0.00021
5969;Eerste kind;46 jaar;1970;0.00026
5970;Eerste kind;46 jaar;1971;0.00029
5971;Eerste kind;46 jaar;1972;0.00035
5972;Eerste kind;46 jaar;1973;0.00032
5973;Eerste kind;46 jaar;1974;0.00031
5974;Eerste kind;46 jaar;1975;0.00031
5975;Eerste kind;46 jaar;1976;0.00032
5976;Eerste kind;46 jaar;1977;0.00032
5977;Eerste kind;46 jaar;1978;0.00031
5978;Eerste kind;46 jaar;1979;0.00031
5979;Eerste kind;46 jaar;1980;0.00032
5980;Eerste kind;46 jaar;1981;0.00032
5981;Eerste kind;46 jaar;1982;0.00032
5982;Eerste kind;46 jaar;1983;0.00032
5983;Eerste kind;46 jaar;1984;0.00032
5984;Eerste kind;46 jaar;1985;0.00032
5985;Eerste kind;46 jaar;1986;0.00032
5986;Eerste kind;46 jaar;1987;0.00032
5987;Eerste kind;46 jaar;1988;0.00032
5988;Eerste kind;46 jaar;1989;0.00032
5989;Eerste kind;46 jaar;1990;0.00032
5990;Eerste kind;46 jaar;1991;0.00032
5991;Eerste kind;46 jaar;1992;0.00032
5992;Eerste kind;46 jaar;1993;0.00032
5993;Eerste kind;46 jaar;1994;0.00032
5994;Eerste kind;46 jaar;1995;0.00032
5995;Eerste kind;46 jaar;1996;0.00032
5996;Eerste kind;46 jaar;1997;0.00032
5997;Eerste kind;46 jaar;1998;0.00032
5998;Eerste kind;46 jaar;1999;0.00032
5999;Eerste kind;46 jaar;2000;0.00032
6000;Eerste kind;46 jaar;2001;0.00032
6001;Eerste kind;46 jaar;2002;0.00032
6002;Eerste kind;46 jaar;2003;0.00032
6003;Eerste kind;46 jaar;2004;0.00032
6004;Eerste kind;46 jaar;2005;0.00032
6005;Eerste kind;46 jaar;2006;0.00032
6006;Eerste kind;46 jaar;2007;0.00032
6007;Eerste kind;46 jaar;2008;0.00032
6008;Eerste kind;46 jaar;2009;0.00032
6009;Eerste kind;46 jaar;2010;0.00032
6010;Eerste kind;46 jaar;2011;0.00032
6011;Eerste kind;46 jaar;2012;0.00032
6012;Eerste kind;46 jaar;2013;0.00032
6013;Eerste kind;46 jaar;2014;0.00032
6014;Eerste kind;46 jaar;2015;0.00032
6015;Eerste kind;46 jaar;2016;0.00032
6016;Eerste kind;46 jaar;2017;0.00032
6017;Eerste kind;46 jaar;2018;0.00032
6018;Eerste kind;46 jaar;2019;0.00032
6019;Eerste kind;46 jaar;2020;0.00032
6020;Eerste kind;47 jaar;1935;5e-05
6021;Eerste kind;47 jaar;1936;4e-05
6022;Eerste kind;47 jaar;1937;7e-05
6023;Eerste kind;47 jaar;1938;2e-05
6024;Eerste kind;47 jaar;1939;0.0
6025;Eerste kind;47 jaar;1940;2e-05
6026;Eerste kind;47 jaar;1941;0.0
6027;Eerste kind;47 jaar;1942;2e-05
6028;Eerste kind;47 jaar;1943;3e-05
6029;Eerste kind;47 jaar;1944;4e-05
6030;Eerste kind;47 jaar;1945;1e-05
6031;Eerste kind;47 jaar;1946;2e-05
6032;Eerste kind;47 jaar;1947;2e-05
6033;Eerste kind;47 jaar;1948;3e-05
6034;Eerste kind;47 jaar;1949;5e-05
6035;Eerste kind;47 jaar;1950;3e-05
6036;Eerste kind;47 jaar;1951;6e-05
6037;Eerste kind;47 jaar;1952;4e-05
6038;Eerste kind;47 jaar;1953;4e-05
6039;Eerste kind;47 jaar;1954;2e-05
6040;Eerste kind;47 jaar;1955;4e-05
6041;Eerste kind;47 jaar;1956;8e-05
6042;Eerste kind;47 jaar;1957;6e-05
6043;Eerste kind;47 jaar;1958;7e-05
6044;Eerste kind;47 jaar;1959;5e-05
6045;Eerste kind;47 jaar;1960;2e-05
6046;Eerste kind;47 jaar;1961;5e-05
6047;Eerste kind;47 jaar;1962;9e-05
6048;Eerste kind;47 jaar;1963;7e-05
6049;Eerste kind;47 jaar;1964;8e-05
6050;Eerste kind;47 jaar;1965;0.00014
6051;Eerste kind;47 jaar;1966;0.00013
6052;Eerste kind;47 jaar;1967;0.00013
6053;Eerste kind;47 jaar;1968;0.00016
6054;Eerste kind;47 jaar;1969;0.00013
6055;Eerste kind;47 jaar;1970;0.00019
6056;Eerste kind;47 jaar;1971;0.0002
6057;Eerste kind;47 jaar;1972;0.00018
6058;Eerste kind;47 jaar;1973;0.00016
6059;Eerste kind;47 jaar;1974;0.00017
6060;Eerste kind;47 jaar;1975;0.00018
6061;Eerste kind;47 jaar;1976;0.00018
6062;Eerste kind;47 jaar;1977;0.00017
6063;Eerste kind;47 jaar;1978;0.00017
6064;Eerste kind;47 jaar;1979;0.00017
6065;Eerste kind;47 jaar;1980;0.00017
6066;Eerste kind;47 jaar;1981;0.00017
6067;Eerste kind;47 jaar;1982;0.00017
6068;Eerste kind;47 jaar;1983;0.00017
6069;Eerste kind;47 jaar;1984;0.00017
6070;Eerste kind;47 jaar;1985;0.00017
6071;Eerste kind;47 jaar;1986;0.00017
6072;Eerste kind;47 jaar;1987;0.00017
6073;Eerste kind;47 jaar;1988;0.00017
6074;Eerste kind;47 jaar;1989;0.00017
6075;Eerste kind;47 jaar;1990;0.00017
6076;Eerste kind;47 jaar;1991;0.00017
6077;Eerste kind;47 jaar;1992;0.00017
6078;Eerste kind;47 jaar;1993;0.00017
6079;Eerste kind;47 jaar;1994;0.00017
6080;Eerste kind;47 jaar;1995;0.00017
6081;Eerste kind;47 jaar;1996;0.00017
6082;Eerste kind;47 jaar;1997;0.00017
6083;Eerste kind;47 jaar;1998;0.00017
6084;Eerste kind;47 jaar;1999;0.00017
6085;Eerste kind;47 jaar;2000;0.00017
6086;Eerste kind;47 jaar;2001;0.00017
6087;Eerste kind;47 jaar;2002;0.00017
6088;Eerste kind;47 jaar;2003;0.00017
6089;Eerste kind;47 jaar;2004;0.00017
6090;Eerste kind;47 jaar;2005;0.00017
6091;Eerste kind;47 jaar;2006;0.00017
6092;Eerste kind;47 jaar;2007;0.00017
6093;Eerste kind;47 jaar;2008;0.00017
6094;Eerste kind;47 jaar;2009;0.00017
6095;Eerste kind;47 jaar;2010;0.00017
6096;Eerste kind;47 jaar;2011;0.00017
6097;Eerste kind;47 jaar;2012;0.00017
6098;Eerste kind;47 jaar;2013;0.00017
6099;Eerste kind;47 jaar;2014;0.00017
6100;Eerste kind;47 jaar;2015;0.00017
6101;Eerste kind;47 jaar;2016;0.00017
6102;Eerste kind;47 jaar;2017;0.00017
6103;Eerste kind;47 jaar;2018;0.00017
6104;Eerste kind;47 jaar;2019;0.00017
6105;Eerste kind;47 jaar;2020;0.00017
6106;Eerste kind;48 jaar;1935;3e-05
6107;Eerste kind;48 jaar;1936;3e-05
6108;Eerste kind;48 jaar;1937;3e-05
6109;Eerste kind;48 jaar;1938;0.0
6110;Eerste kind;48 jaar;1939;5e-05
6111;Eerste kind;48 jaar;1940;1e-05
6112;Eerste kind;48 jaar;1941;1e-05
6113;Eerste kind;48 jaar;1942;1e-05
6114;Eerste kind;48 jaar;1943;1e-05
6115;Eerste kind;48 jaar;1944;1e-05
6116;Eerste kind;48 jaar;1945;3e-05
6117;Eerste kind;48 jaar;1946;2e-05
6118;Eerste kind;48 jaar;1947;0.0
6119;Eerste kind;48 jaar;1948;2e-05
6120;Eerste kind;48 jaar;1949;0.0
6121;Eerste kind;48 jaar;1950;2e-05
6122;Eerste kind;48 jaar;1951;4e-05
6123;Eerste kind;48 jaar;1952;1e-05
6124;Eerste kind;48 jaar;1953;1e-05
6125;Eerste kind;48 jaar;1954;4e-05
6126;Eerste kind;48 jaar;1955;3e-05
6127;Eerste kind;48 jaar;1956;5e-05
6128;Eerste kind;48 jaar;1957;7e-05
6129;Eerste kind;48 jaar;1958;3e-05
6130;Eerste kind;48 jaar;1959;5e-05
6131;Eerste kind;48 jaar;1960;3e-05
6132;Eerste kind;48 jaar;1961;7e-05
6133;Eerste kind;48 jaar;1962;8e-05
6134;Eerste kind;48 jaar;1963;8e-05
6135;Eerste kind;48 jaar;1964;8e-05
6136;Eerste kind;48 jaar;1965;6e-05
6137;Eerste kind;48 jaar;1966;9e-05
6138;Eerste kind;48 jaar;1967;6e-05
6139;Eerste kind;48 jaar;1968;8e-05
6140;Eerste kind;48 jaar;1969;0.00013
6141;Eerste kind;48 jaar;1970;0.00013
6142;Eerste kind;48 jaar;1971;0.00012
6143;Eerste kind;48 jaar;1972;0.0001
6144;Eerste kind;48 jaar;1973;0.0001
6145;Eerste kind;48 jaar;1974;0.00012
6146;Eerste kind;48 jaar;1975;0.00011
6147;Eerste kind;48 jaar;1976;0.00011
6148;Eerste kind;48 jaar;1977;0.00011
6149;Eerste kind;48 jaar;1978;0.00011
6150;Eerste kind;48 jaar;1979;0.00011
6151;Eerste kind;48 jaar;1980;0.00011
6152;Eerste kind;48 jaar;1981;0.00011
6153;Eerste kind;48 jaar;1982;0.00011
6154;Eerste kind;48 jaar;1983;0.00011
6155;Eerste kind;48 jaar;1984;0.00011
6156;Eerste kind;48 jaar;1985;0.00011
6157;Eerste kind;48 jaar;1986;0.00011
6158;Eerste kind;48 jaar;1987;0.00011
6159;Eerste kind;48 jaar;1988;0.00011
6160;Eerste kind;48 jaar;1989;0.00011
6161;Eerste kind;48 jaar;1990;0.00011
6162;Eerste kind;48 jaar;1991;0.00011
6163;Eerste kind;48 jaar;1992;0.00011
6164;Eerste kind;48 jaar;1993;0.00011
6165;Eerste kind;48 jaar;1994;0.00011
6166;Eerste kind;48 jaar;1995;0.00011
6167;Eerste kind;48 jaar;1996;0.00011
6168;Eerste kind;48 jaar;1997;0.00011
6169;Eerste kind;48 jaar;1998;0.00011
6170;Eerste kind;48 jaar;1999;0.00011
6171;Eerste kind;48 jaar;2000;0.00011
6172;Eerste kind;48 jaar;2001;0.00011
6173;Eerste kind;48 jaar;2002;0.00011
6174;Eerste kind;48 jaar;2003;0.00011
6175;Eerste kind;48 jaar;2004;0.00011
6176;Eerste kind;48 jaar;2005;0.00011
6177;Eerste kind;48 jaar;2006;0.00011
6178;Eerste kind;48 jaar;2007;0.00011
6179;Eerste kind;48 jaar;2008;0.00011
6180;Eerste kind;48 jaar;2009;0.00011
6181;Eerste kind;48 jaar;2010;0.00011
6182;Eerste kind;48 jaar;2011;0.00011
6183;Eerste kind;48 jaar;2012;0.00011
6184;Eerste kind;48 jaar;2013;0.00011
6185;Eerste kind;48 jaar;2014;0.00011
6186;Eerste kind;48 jaar;2015;0.00011
6187;Eerste kind;48 jaar;2016;0.00011
6188;Eerste kind;48 jaar;2017;0.00011
6189;Eerste kind;48 jaar;2018;0.00011
6190;Eerste kind;48 jaar;2019;0.00011
6191;Eerste kind;48 jaar;2020;0.00011
6192;Eerste kind;49 jaar;1935;3e-05
6193;Eerste kind;49 jaar;1936;4e-05
6194;Eerste kind;49 jaar;1937;0.0
6195;Eerste kind;49 jaar;1938;3e-05
6196;Eerste kind;49 jaar;1939;0.0
6197;Eerste kind;49 jaar;1940;2e-05
6198;Eerste kind;49 jaar;1941;1e-05
