ID;BedrijfstakkenBranchesSBI2008;Bedrijfsomvang;Perioden;Percentage0_1;Percentage05_2;Percentage510_3;Percentage10_4;Percentage0_5;Percentage020_6;Percentage2035_7;Percentage35_8;Ratio0_9;Ratio005_10;Ratio051_11;Ratio1_12;Ratio0_13;Ratio011_14;Ratio1115_15;Ratio15_16
1176;77;10 tot 50 werkzame personen;2006;19.7;3.4;7.7;69.2;17.6;31.7;12.7;38.0;2.1;24.1;28.4;45.4;0.7;48.2;17.7;33.3
1177;77;10 tot 50 werkzame personen;2007;7.5;5.8;5.8;80.8;11.8;22.1;26.5;39.7;0.0;23.5;31.6;44.9;0.0;50.0;15.4;34.6
1178;77;10 tot 50 werkzame personen;2008;14.9;4.3;4.3;76.6;16.1;27.4;19.0;37.5;0.6;30.4;25.0;44.1;0.6;53.0;19.1;27.4
1179;77;50 tot 100 werkzame personen;2006;0.0;10.0;0.0;90.0;0.0;20.0;10.0;70.0;11.1;0.0;22.2;66.7;11.1;11.1;44.4;33.3
1180;77;50 tot 100 werkzame personen;2007;0.0;0.0;20.0;80.0;28.6;0.0;14.3;57.1;0.0;0.0;42.9;57.1;0.0;42.9;14.3;42.9
1181;77;50 tot 100 werkzame personen;2008;7.7;7.7;15.4;69.2;7.1;21.4;21.4;50.0;0.0;21.4;21.4;57.1;0.0;28.6;21.4;50.0
1182;77;100 tot 250 werkzame personen;2006;0.0;0.0;0.0;100.0;14.3;14.3;28.6;42.9;0.0;85.7;14.3;0.0;0.0;85.7;14.3;0.0
1183;77;100 tot 250 werkzame personen;2007;16.7;0.0;16.7;66.7;0.0;33.3;33.3;33.3;0.0;33.3;50.0;16.7;0.0;83.3;0.0;16.7
1184;77;100 tot 250 werkzame personen;2008;25.0;0.0;12.5;62.5;0.0;37.5;37.5;25.0;0.0;87.5;0.0;12.5;0.0;87.5;0.0;12.5
1185;77;250 of meer werkzame personen;2006;25.0;0.0;0.0;75.0;0.0;25.0;25.0;50.0;0.0;100.0;0.0;0.0;0.0;75.0;0.0;25.0
1186;77;250 of meer werkzame personen;2007;0.0;0.0;0.0;;0.0;0.0;0.0;;0.0;;0.0;0.0;0.0;;0.0;
1187;77;250 of meer werkzame personen;2008;0.0;20.0;0.0;80.0;0.0;20.0;20.0;60.0;20.0;80.0;0.0;0.0;20.0;80.0;0.0;0.0
1188;78;1 werkzame persoon;2006;21.2;3.0;3.8;72.0;20.5;12.0;13.9;53.6;1.9;20.5;23.7;53.9;1.9;48.7;9.0;40.4
1189;78;1 werkzame persoon;2007;27.2;3.6;3.6;65.6;22.2;16.5;9.9;51.4;2.6;24.2;16.7;56.5;2.2;43.9;11.5;42.4
1190;78;1 werkzame persoon;2008;23.8;3.5;4.0;68.8;19.7;11.3;10.9;58.1;2.7;16.1;17.3;64.0;2.4;35.9;12.2;49.5
1191;78;2 tot 10 werkzame personen;2006;19.0;3.1;4.2;73.8;17.6;18.6;15.9;47.9;1.5;13.0;29.3;56.1;1.4;45.9;19.0;33.8
1192;78;2 tot 10 werkzame personen;2007;17.4;2.2;4.1;76.4;17.9;15.2;15.9;51.1;1.3;15.4;29.6;53.6;1.2;48.6;16.4;33.8
1193;78;2 tot 10 werkzame personen;2008;21.7;2.7;4.2;71.4;19.3;16.2;14.6;49.9;0.6;15.9;26.7;56.8;0.6;45.4;17.0;37.0
1194;78;10 tot 50 werkzame personen;2006;12.8;2.4;2.2;82.7;16.7;21.4;21.4;40.5;0.3;12.8;33.7;53.3;0.4;52.7;21.0;25.9
1195;78;10 tot 50 werkzame personen;2007;12.1;1.1;1.5;85.3;15.0;18.7;21.9;44.4;0.2;10.5;32.9;56.5;0.2;50.0;22.1;27.7
1196;78;10 tot 50 werkzame personen;2008;16.1;2.2;2.9;78.8;14.3;20.2;20.2;45.3;0.2;10.3;30.2;59.2;0.2;46.2;21.6;31.9
1197;78;50 tot 100 werkzame personen;2006;14.2;1.3;1.9;82.6;11.4;22.9;24.6;41.1;1.1;6.9;27.4;64.6;1.1;42.9;27.4;28.6
1198;78;50 tot 100 werkzame personen;2007;9.0;2.7;3.2;85.2;10.4;21.3;23.2;45.0;0.0;5.7;28.9;65.4;0.0;44.1;28.9;27.0
1199;78;50 tot 100 werkzame personen;2008;13.3;1.7;3.3;81.7;10.1;19.1;24.7;46.1;0.8;5.2;30.7;63.3;0.8;44.2;25.5;29.6
1200;78;100 tot 250 werkzame personen;2006;9.3;0.9;0.9;89.0;6.3;24.6;26.2;42.9;0.0;8.0;24.0;68.0;0.0;44.0;30.4;25.6
1201;78;100 tot 250 werkzame personen;2007;2.6;0.9;5.2;91.4;6.5;21.8;27.4;44.4;0.8;4.9;31.7;62.6;0.8;40.7;34.2;24.4
1202;78;100 tot 250 werkzame personen;2008;10.1;3.0;3.0;83.9;8.2;21.3;25.7;44.8;0.6;6.0;24.6;68.9;0.6;37.7;25.7;36.1
1203;78;250 of meer werkzame personen;2006;4.7;4.7;2.3;88.4;8.5;21.3;25.5;44.7;2.1;21.3;31.9;44.7;2.1;57.5;21.3;19.2
1204;78;250 of meer werkzame personen;2007;5.1;2.6;0.0;92.3;9.3;16.3;27.9;46.5;2.3;27.9;23.3;46.5;2.3;60.5;14.0;23.3
1205;78;250 of meer werkzame personen;2008;10.6;3.0;4.6;81.8;7.0;29.6;21.1;42.3;2.8;12.7;35.2;49.3;1.4;53.5;19.7;25.4
1206;79;1 werkzame persoon;2006;29.4;3.9;9.8;56.9;36.2;12.5;7.5;43.8;5.1;25.3;30.4;39.2;3.8;59.5;10.1;26.6
1207;79;1 werkzame persoon;2007;25.0;7.1;10.7;57.1;44.0;16.0;9.0;31.0;6.3;33.3;22.9;37.5;4.2;64.6;4.2;27.1
1208;79;1 werkzame persoon;2008;22.6;8.3;9.5;59.5;31.7;13.0;10.6;44.7;1.7;28.1;24.0;46.3;0.8;58.7;9.1;31.4
1209;79;2 tot 10 werkzame personen;2006;17.4;5.8;7.0;69.8;26.9;22.4;19.8;30.9;2.0;30.4;38.4;29.3;1.7;71.3;10.2;16.8
1210;79;2 tot 10 werkzame personen;2007;19.7;5.5;5.9;69.0;24.5;23.4;16.1;35.9;2.1;26.9;43.5;27.4;2.1;72.8;7.7;17.4
1211;79;2 tot 10 werkzame personen;2008;22.8;4.5;5.5;67.3;26.5;22.5;17.1;33.8;1.5;30.9;42.7;25.0;1.1;75.4;9.2;14.3
1212;79;10 tot 50 werkzame personen;2006;23.9;1.4;2.8;71.8;26.0;18.8;15.6;39.6;1.0;33.3;44.8;20.8;1.0;81.3;9.4;8.3
1213;79;10 tot 50 werkzame personen;2007;13.8;1.3;10.0;75.0;15.8;28.4;24.2;31.6;0.0;34.7;47.4;17.9;0.0;81.1;12.6;6.3
1214;79;10 tot 50 werkzame personen;2008;18.9;7.8;3.3;70.0;15.9;27.1;24.3;32.7;0.0;32.7;46.7;20.6;0.0;85.1;6.5;8.4
1215;79;50 tot 100 werkzame personen;2006;0.0;25.0;0.0;75.0;0.0;25.0;25.0;50.0;0.0;25.0;50.0;25.0;0.0;75.0;0.0;25.0
1216;79;50 tot 100 werkzame personen;2007;0.0;0.0;0.0;100.0;28.6;0.0;28.6;42.9;0.0;14.3;85.7;0.0;0.0;100.0;0.0;0.0
1217;79;50 tot 100 werkzame personen;2008;9.1;9.1;9.1;72.7;15.4;7.7;23.1;53.8;0.0;15.4;69.2;15.4;0.0;84.6;0.0;15.4
1218;79;100 tot 250 werkzame personen;2006;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;0.0;0.0
1219;79;100 tot 250 werkzame personen;2007;0.0;0.0;0.0;;;0.0;;0.0;0.0;;0.0;0.0;0.0;;0.0;0.0
1220;79;100 tot 250 werkzame personen;2008;0.0;0.0;0.0;;;;;0.0;0.0;;0.0;;0.0;;0.0;0.0
1221;79;250 of meer werkzame personen;2006;14.3;0.0;0.0;85.7;0.0;28.6;57.1;14.3;0.0;28.6;28.6;42.9;0.0;57.1;28.6;14.3
1222;79;250 of meer werkzame personen;2007;0.0;50.0;0.0;50.0;0.0;33.3;0.0;66.7;0.0;16.7;16.7;66.7;0.0;33.3;33.3;33.3
1223;79;250 of meer werkzame personen;2008;28.6;14.3;14.3;42.9;0.0;42.9;0.0;57.1;0.0;42.9;14.3;42.9;0.0;57.1;42.9;0.0
1224;80;1 werkzame persoon;2006;10.0;10.0;20.0;60.0;37.5;12.5;12.5;37.5;0.0;33.3;6.7;60.0;0.0;40.0;26.7;33.3
1225;80;1 werkzame persoon;2007;24.0;4.0;4.0;68.0;34.2;0.0;23.7;42.1;2.8;22.2;30.6;44.4;2.8;44.4;11.1;41.7
1226;80;1 werkzame persoon;2008;28.3;6.5;0.0;65.2;29.2;7.7;9.2;53.8;1.6;31.2;13.1;54.1;1.6;42.6;9.8;45.9
1227;80;2 tot 10 werkzame personen;2006;26.3;2.0;4.0;67.7;25.6;17.3;12.8;44.4;0.0;20.6;29.0;50.4;0.0;51.9;19.1;29.0
1228;80;2 tot 10 werkzame personen;2007;17.0;2.8;1.9;78.3;25.4;12.0;14.8;47.9;0.0;24.8;26.2;48.9;0.0;48.9;15.6;35.5
1229;80;2 tot 10 werkzame personen;2008;31.3;2.1;2.1;64.6;23.2;10.4;17.6;48.8;1.6;15.5;28.5;54.5;1.6;43.9;11.4;43.1
1230;80;10 tot 50 werkzame personen;2006;14.0;8.0;2.0;76.0;28.6;18.6;22.9;30.0;0.0;12.9;30.0;57.1;0.0;48.6;24.3;27.1
1231;80;10 tot 50 werkzame personen;2007;14.0;1.8;1.8;82.5;32.1;21.4;17.9;28.6;3.6;13.1;27.4;56.0;2.4;47.6;21.4;28.6
1232;80;10 tot 50 werkzame personen;2008;18.2;4.6;3.0;74.2;23.3;19.8;16.3;40.7;1.2;15.1;33.7;50.0;1.2;55.8;14.0;29.1
1233;80;50 tot 100 werkzame personen;2006;14.3;0.0;0.0;85.7;22.2;44.4;0.0;33.3;0.0;20.0;30.0;50.0;0.0;50.0;30.0;20.0
1234;80;50 tot 100 werkzame personen;2007;0.0;22.2;0.0;77.8;30.8;23.1;0.0;46.2;0.0;28.6;14.3;57.1;0.0;35.7;42.9;21.4
1235;80;50 tot 100 werkzame personen;2008;12.5;0.0;0.0;87.5;33.3;33.3;16.7;16.7;0.0;25.0;50.0;25.0;0.0;66.7;25.0;8.3
1236;80;100 tot 250 werkzame personen;2006;22.2;0.0;11.1;66.7;25.0;16.7;25.0;33.3;0.0;25.0;25.0;50.0;0.0;58.3;33.3;8.3
1237;80;100 tot 250 werkzame personen;2007;12.5;0.0;0.0;87.5;27.3;9.1;9.1;54.5;0.0;9.1;45.5;45.5;0.0;72.7;27.3;0.0
1238;80;100 tot 250 werkzame personen;2008;11.1;0.0;0.0;88.9;18.2;27.3;9.1;45.5;0.0;18.2;36.4;45.5;0.0;54.6;18.2;27.3
1239;80;250 of meer werkzame personen;2006;0.0;0.0;0.0;;0.0;0.0;0.0;;0.0;0.0;;0.0;0.0;;0.0;0.0
1240;80;250 of meer werkzame personen;2007;0.0;0.0;0.0;;0.0;;;0.0;0.0;;;0.0;0.0;;0.0;0.0
1241;80;250 of meer werkzame personen;2008;0.0;;0.0;0.0;;0.0;0.0;;0.0;;;0.0;0.0;;0.0;0.0
1242;81;1 werkzame persoon;2006;33.3;4.2;8.3;54.2;22.6;19.4;16.1;41.9;3.2;25.8;22.6;48.4;3.2;48.4;16.1;32.3
1243;81;1 werkzame persoon;2007;25.7;5.7;2.9;65.7;20.5;9.1;15.9;54.5;2.4;21.4;21.4;54.8;2.4;45.2;7.1;45.2
1244;81;1 werkzame persoon;2008;24.2;8.8;6.6;60.4;22.9;16.1;11.0;50.0;3.5;23.7;15.8;57.0;2.6;39.5;10.5;47.4
1245;81;2 tot 10 werkzame personen;2006;20.4;6.0;5.6;68.1;21.7;17.3;16.5;44.5;0.6;14.6;25.7;59.1;0.6;42.0;16.6;40.9
1246;81;2 tot 10 werkzame personen;2007;21.8;5.4;3.4;69.5;21.6;19.2;17.4;41.8;1.3;15.5;26.1;57.1;1.3;43.7;16.0;38.9
1247;81;2 tot 10 werkzame personen;2008;18.8;3.0;4.9;73.3;18.3;18.0;17.4;46.3;0.5;15.7;23.8;60.1;0.2;39.5;15.5;44.8
1248;81;10 tot 50 werkzame personen;2006;16.6;3.6;6.3;73.5;22.4;25.5;19.6;32.5;0.0;12.1;30.0;57.9;0.0;43.7;19.5;36.8
1249;81;10 tot 50 werkzame personen;2007;18.2;2.2;4.0;75.6;22.8;25.6;20.8;30.9;0.6;9.9;35.2;54.4;0.6;48.2;21.1;30.1
1250;81;10 tot 50 werkzame personen;2008;17.4;5.0;4.2;73.4;21.0;24.4;19.4;35.2;0.4;12.1;35.4;52.1;0.4;45.6;19.3;34.7
1251;81;50 tot 100 werkzame personen;2006;17.5;2.5;5.0;75.0;14.9;29.8;14.9;40.4;0.0;14.9;38.3;46.8;0.0;51.1;23.4;25.5
1252;81;50 tot 100 werkzame personen;2007;12.8;0.0;4.3;83.0;19.0;22.4;17.2;41.4;0.0;20.7;37.9;41.4;0.0;65.5;20.7;13.8
1253;81;50 tot 100 werkzame personen;2008;10.8;4.1;2.7;82.4;14.9;28.7;16.1;40.2;0.0;6.9;27.6;65.5;0.0;33.3;37.9;28.7
1254;81;100 tot 250 werkzame personen;2006;5.0;0.0;5.0;90.0;20.0;24.0;20.0;36.0;0.0;8.0;52.0;40.0;0.0;60.0;24.0;16.0
1255;81;100 tot 250 werkzame personen;2007;6.7;0.0;6.7;86.7;31.8;36.4;9.1;22.7;0.0;13.6;50.0;36.4;0.0;68.2;13.6;18.2
1256;81;100 tot 250 werkzame personen;2008;11.1;3.7;3.7;81.5;27.0;27.0;10.8;35.1;0.0;10.8;54.1;35.1;0.0;70.3;8.1;21.6
1257;81;250 of meer werkzame personen;2006;5.9;0.0;0.0;94.1;15.0;25.0;25.0;35.0;0.0;25.0;50.0;25.0;0.0;80.0;20.0;0.0
1258;81;250 of meer werkzame personen;2007;10.0;0.0;10.0;80.0;16.7;41.7;8.3;33.3;0.0;33.3;58.3;8.3;0.0;100.0;0.0;0.0
1259;81;250 of meer werkzame personen;2008;14.3;0.0;0.0;85.7;36.4;27.3;18.2;18.2;0.0;36.4;45.5;18.2;0.0;90.9;0.0;9.1
1260;82;1 werkzame persoon;2006;34.7;10.4;7.1;47.9;26.9;13.0;8.3;51.8;3.2;19.0;15.3;62.5;3.2;36.0;6.3;54.5
1261;82;1 werkzame persoon;2007;31.8;9.7;7.0;51.5;23.6;14.8;9.8;51.8;3.8;19.5;13.0;63.8;3.6;34.5;6.3;55.7
1262;82;1 werkzame persoon;2008;23.3;5.8;7.4;63.5;14.7;11.5;12.3;61.5;2.1;19.5;20.1;58.3;1.9;41.5;10.1;46.6
1263;82;2 tot 10 werkzame personen;2006;23.6;6.2;5.7;64.6;21.7;14.7;13.3;50.2;1.9;20.5;20.8;56.9;1.7;41.9;9.8;46.7
1264;82;2 tot 10 werkzame personen;2007;20.7;4.6;5.1;69.6;19.2;16.1;13.4;51.3;2.6;22.0;22.5;53.0;2.3;45.4;11.8;40.5
1265;82;2 tot 10 werkzame personen;2008;17.3;3.9;4.0;74.8;15.9;15.8;15.5;52.8;2.6;20.5;27.7;49.2;2.4;49.2;14.8;33.6
1266;82;10 tot 50 werkzame personen;2006;10.9;6.0;6.0;77.1;23.9;22.0;20.4;33.8;1.4;19.5;33.5;45.7;0.8;50.3;20.5;28.4
1267;82;10 tot 50 werkzame personen;2007;16.0;3.8;3.4;76.7;21.8;20.3;20.3;37.6;2.7;19.4;34.0;43.9;1.2;54.6;18.8;25.4
1268;82;10 tot 50 werkzame personen;2008;16.3;5.4;2.9;75.4;18.4;19.7;22.8;39.1;1.7;17.0;36.4;44.9;0.7;54.4;18.7;26.2
1269;82;50 tot 100 werkzame personen;2006;2.8;5.6;8.3;83.3;28.0;14.0;24.0;34.0;0.0;30.6;24.5;44.9;0.0;57.1;22.5;20.4
1270;82;50 tot 100 werkzame personen;2007;9.4;3.1;3.1;84.4;23.8;21.4;16.7;38.1;0.0;26.2;31.0;42.9;0.0;57.1;16.7;26.2
1271;82;50 tot 100 werkzame personen;2008;16.7;2.8;5.6;75.0;20.0;17.8;22.2;40.0;2.2;8.9;37.8;51.1;2.2;51.1;24.4;22.2
1272;82;100 tot 250 werkzame personen;2006;5.6;0.0;11.1;83.3;30.8;15.4;26.9;26.9;0.0;11.5;42.3;46.2;0.0;53.9;15.4;30.8
1273;82;100 tot 250 werkzame personen;2007;12.5;0.0;0.0;87.5;5.9;17.6;23.5;52.9;0.0;23.5;23.5;52.9;0.0;47.1;29.4;23.5
1274;82;100 tot 250 werkzame personen;2008;23.1;0.0;0.0;76.9;23.5;11.8;23.5;41.2;0.0;35.3;35.3;29.4;0.0;52.9;29.4;17.7
1275;82;250 of meer werkzame personen;2006;0.0;0.0;16.7;83.3;14.3;21.4;35.7;28.6;0.0;71.4;21.4;7.1;0.0;100.0;0.0;0.0
1276;82;250 of meer werkzame personen;2007;28.6;0.0;0.0;71.4;12.5;25.0;25.0;37.5;12.5;37.5;0.0;50.0;0.0;62.5;25.0;12.5
1277;82;250 of meer werkzame personen;2008;16.7;16.7;16.7;50.0;7.7;7.7;46.2;38.5;7.7;30.8;23.1;38.5;0.0;61.5;15.4;23.1
1278;84;1 werkzame persoon;2006;;0.0;0.0;;0.0;;0.0;0.0;0.0;0.0;;0.0;0.0;;0.0;0.0
1279;84;1 werkzame persoon;2007;0.0;0.0;0.0;;0.0;0.0;;;0.0;0.0;;;0.0;;;0.0
1280;84;1 werkzame persoon;2008;0.0;0.0;;0.0;0.0;0.0;0.0;;0.0;0.0;;0.0;0.0;;0.0;0.0
1281;84;2 tot 10 werkzame personen;2006;0.0;0.0;0.0;;;;0.0;0.0;0.0;;0.0;;0.0;;0.0;0.0
1282;84;2 tot 10 werkzame personen;2007;33.3;0.0;0.0;66.7;40.0;20.0;0.0;40.0;0.0;40.0;0.0;60.0;0.0;40.0;0.0;60.0
1283;84;2 tot 10 werkzame personen;2008;;0.0;0.0;;0.0;0.0;;;0.0;0.0;0.0;;0.0;0.0;;
1284;84;10 tot 50 werkzame personen;2006;0.0;0.0;0.0;;0.0;;0.0;0.0;0.0;0.0;;0.0;0.0;;0.0;0.0
1285;84;10 tot 50 werkzame personen;2007;0.0;;0.0;;0.0;;0.0;0.0;0.0;0.0;;;0.0;;0.0;
1286;84;10 tot 50 werkzame personen;2008;;0.0;0.0;;0.0;;;0.0;0.0;;0.0;;0.0;;0.0;
1287;84;50 tot 100 werkzame personen;2006;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1288;84;50 tot 100 werkzame personen;2007;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1289;84;50 tot 100 werkzame personen;2008;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1290;84;100 tot 250 werkzame personen;2006;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1291;84;100 tot 250 werkzame personen;2007;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1292;84;100 tot 250 werkzame personen;2008;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1293;84;250 of meer werkzame personen;2006;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1294;84;250 of meer werkzame personen;2007;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1295;84;250 of meer werkzame personen;2008;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1296;85;1 werkzame persoon;2006;24.8;5.1;2.2;67.9;23.9;10.0;12.8;53.3;2.8;19.9;19.9;57.4;2.3;43.8;9.1;44.9
1297;85;1 werkzame persoon;2007;26.8;4.6;3.8;64.8;22.8;7.7;13.9;55.6;4.4;19.3;15.3;61.1;3.4;37.4;9.7;49.5
1298;85;1 werkzame persoon;2008;27.9;3.0;5.2;64.0;23.0;8.2;14.3;54.5;3.1;16.2;15.3;65.4;2.7;32.6;9.9;54.8
1299;85;2 tot 10 werkzame personen;2006;20.5;4.4;4.6;70.5;24.7;13.0;14.5;47.7;1.4;21.0;21.7;55.9;1.2;45.9;9.4;43.5
1300;85;2 tot 10 werkzame personen;2007;16.6;3.0;5.1;75.2;22.3;14.6;14.3;48.8;2.4;22.1;20.7;54.8;2.0;45.4;11.9;40.7
1301;85;2 tot 10 werkzame personen;2008;18.9;3.4;4.9;72.8;19.9;15.3;14.8;49.9;1.9;20.1;24.4;53.5;1.4;46.5;15.8;36.3
1302;85;10 tot 50 werkzame personen;2006;11.5;0.9;3.5;84.1;23.1;27.2;19.0;30.6;0.0;20.4;35.4;44.2;0.0;57.1;23.1;19.7
1303;85;10 tot 50 werkzame personen;2007;11.7;2.9;2.2;83.2;16.5;23.8;23.2;36.6;0.0;22.2;38.9;38.9;0.6;63.0;16.1;20.4
1304;85;10 tot 50 werkzame personen;2008;9.2;3.1;3.1;84.8;15.9;19.0;24.1;41.0;0.5;19.1;42.3;38.1;0.5;60.3;16.0;23.2
1305;85;50 tot 100 werkzame personen;2006;15.8;0.0;0.0;84.2;29.6;11.1;18.5;40.7;0.0;37.0;29.6;33.3;0.0;63.0;22.2;14.8
1306;85;50 tot 100 werkzame personen;2007;15.8;10.5;0.0;73.7;13.6;31.8;13.6;40.9;0.0;18.2;36.4;45.5;4.6;50.0;13.6;31.8
1307;85;50 tot 100 werkzame personen;2008;20.0;0.0;0.0;80.0;23.1;30.8;11.5;34.6;0.0;30.8;34.6;34.6;3.9;69.2;15.4;11.5
1308;85;100 tot 250 werkzame personen;2006;0.0;0.0;0.0;100.0;20.0;20.0;40.0;20.0;0.0;20.0;20.0;60.0;0.0;80.0;0.0;20.0
1309;85;100 tot 250 werkzame personen;2007;0.0;0.0;16.7;83.3;14.3;0.0;28.6;57.1;0.0;0.0;57.1;42.9;0.0;57.1;0.0;42.9
1310;85;100 tot 250 werkzame personen;2008;27.3;0.0;0.0;72.7;0.0;9.1;36.4;54.5;0.0;0.0;54.6;45.5;0.0;54.6;18.2;27.3
1311;85;250 of meer werkzame personen;2006;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;;;0.0;0.0;;0.0;0.0
1312;85;250 of meer werkzame personen;2007;;0.0;0.0;;;;;0.0;0.0;;;0.0;0.0;;0.0;0.0
1313;85;250 of meer werkzame personen;2008;;0.0;0.0;;;0.0;;0.0;0.0;;;0.0;0.0;;0.0;0.0
1314;86;1 werkzame persoon;2006;12.8;3.7;6.5;77.0;10.6;9.5;9.0;70.9;1.8;10.5;8.0;79.6;1.7;20.5;5.1;72.8
1315;86;1 werkzame persoon;2007;11.3;2.7;4.8;81.2;10.9;12.9;10.6;65.6;2.5;14.1;10.0;73.4;2.4;25.2;4.5;67.9
1316;86;1 werkzame persoon;2008;10.3;3.4;4.0;82.4;8.2;11.6;11.8;68.4;2.3;11.6;8.7;77.5;2.2;21.6;4.7;71.5
1317;86;2 tot 10 werkzame personen;2006;10.7;3.0;5.1;81.1;8.5;12.1;13.5;66.0;1.0;10.5;8.2;80.3;0.9;19.5;6.6;73.0
1318;86;2 tot 10 werkzame personen;2007;7.8;2.2;3.6;86.4;9.0;14.9;14.3;61.8;2.0;12.0;11.6;74.5;1.9;24.8;7.1;66.3
1319;86;2 tot 10 werkzame personen;2008;9.9;2.2;4.1;83.9;8.7;14.5;15.4;61.4;1.1;11.5;12.3;75.2;1.0;24.9;7.5;66.7
1320;86;10 tot 50 werkzame personen;2006;17.2;2.9;5.7;74.2;19.0;18.2;15.9;46.9;1.6;16.7;21.7;60.1;1.6;41.1;12.4;45.0
1321;86;10 tot 50 werkzame personen;2007;12.3;2.4;3.3;82.1;15.9;21.4;19.0;43.7;0.8;17.5;23.4;58.3;0.8;42.1;11.9;45.2
1322;86;10 tot 50 werkzame personen;2008;12.5;3.9;4.3;79.4;18.7;21.5;13.9;45.9;0.3;18.2;28.1;53.4;0.3;45.7;12.5;41.5
1323;86;50 tot 100 werkzame personen;2006;0.0;0.0;0.0;100.0;33.3;0.0;8.3;58.3;0.0;25.0;33.3;41.7;0.0;66.7;16.7;16.7
1324;86;50 tot 100 werkzame personen;2007;22.2;11.1;11.1;55.6;10.0;30.0;10.0;50.0;0.0;10.0;60.0;30.0;0.0;90.0;0.0;10.0
1325;86;50 tot 100 werkzame personen;2008;11.1;0.0;0.0;88.9;18.2;18.2;27.3;36.4;0.0;18.2;36.4;45.5;0.0;63.6;27.3;9.1
1326;86;100 tot 250 werkzame personen;2006;33.3;0.0;0.0;66.7;25.0;50.0;0.0;25.0;0.0;75.0;0.0;25.0;0.0;75.0;25.0;0.0
1327;86;100 tot 250 werkzame personen;2007;0.0;0.0;0.0;100.0;57.1;14.3;28.6;0.0;0.0;57.1;14.3;28.6;0.0;71.4;28.6;0.0
1328;86;100 tot 250 werkzame personen;2008;16.7;0.0;0.0;83.3;57.1;28.6;7.1;7.1;7.1;64.3;21.4;7.1;7.1;85.7;7.1;0.0
1329;86;250 of meer werkzame personen;2006;33.3;33.3;33.3;0.0;25.0;25.0;25.0;25.0;0.0;100.0;0.0;0.0;0.0;100.0;0.0;0.0
1330;86;250 of meer werkzame personen;2007;0.0;33.3;0.0;66.7;25.0;0.0;50.0;25.0;0.0;100.0;0.0;0.0;0.0;100.0;0.0;0.0
1331;86;250 of meer werkzame personen;2008;40.0;0.0;0.0;60.0;28.6;28.6;14.3;28.6;0.0;85.7;14.3;0.0;0.0;100.0;0.0;0.0
1332;87;1 werkzame persoon;2006;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1333;87;1 werkzame persoon;2007;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1334;87;1 werkzame persoon;2008;0.0;0.0;0.0;100.0;40.0;20.0;0.0;40.0;0.0;0.0;0.0;100.0;0.0;0.0;0.0;100.0
1335;87;2 tot 10 werkzame personen;2006;33.3;0.0;5.6;61.1;25.0;25.0;20.8;29.2;8.3;29.2;33.3;29.2;8.3;66.7;0.0;25.0
1336;87;2 tot 10 werkzame personen;2007;0.0;11.8;5.9;82.4;19.0;9.5;33.3;38.1;0.0;28.6;23.8;47.6;0.0;52.4;14.3;33.3
1337;87;2 tot 10 werkzame personen;2008;0.0;8.3;8.3;83.3;20.0;13.3;33.3;33.3;0.0;33.3;13.3;53.3;0.0;53.3;13.3;33.3
1338;87;10 tot 50 werkzame personen;2006;0.0;0.0;16.7;83.3;14.3;14.3;14.3;57.1;0.0;28.6;28.6;42.9;0.0;71.4;0.0;28.6
1339;87;10 tot 50 werkzame personen;2007;11.1;0.0;11.1;77.8;18.2;27.3;18.2;36.4;9.1;45.5;9.1;36.4;9.1;72.7;0.0;18.2
1340;87;10 tot 50 werkzame personen;2008;13.3;6.7;6.7;73.3;25.0;20.0;30.0;25.0;5.0;35.0;25.0;35.0;5.0;60.0;10.0;25.0
1341;87;50 tot 100 werkzame personen;2006;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
