ID;Afzet;AlleBedrijfstakken;Perioden;ProducentenprijsindexPPI_1;MaandmutatiePPI_2;JaarmutatiePPI_3;Wegingscoefficient_4
7302;Totaal afzetprijzen;1439 Gebreide kledingindustrie;2021 oktober;;;;12
7303;Totaal afzetprijzen;1439 Gebreide kledingindustrie;2021 november;;;;12
7304;Totaal afzetprijzen;1439 Gebreide kledingindustrie;2021 december;;;;12
7305;Totaal afzetprijzen;1439 Gebreide kledingindustrie;2021;;;;12
7306;Totaal afzetprijzen;1439 Gebreide kledingindustrie;2022 januari;;;;12
7307;Totaal afzetprijzen;1439 Gebreide kledingindustrie;2022 februari;;;;12
7308;Totaal afzetprijzen;1439 Gebreide kledingindustrie;2022 maart;;;;12
7309;Totaal afzetprijzen;1439 Gebreide kledingindustrie;2022 april;;;;12
7310;Totaal afzetprijzen;1439 Gebreide kledingindustrie;2022 mei;;;;12
7311;Totaal afzetprijzen;1439 Gebreide kledingindustrie;2022 juni;;;;12
7312;Totaal afzetprijzen;1439 Gebreide kledingindustrie;2022 juli;;;;12
7313;Totaal afzetprijzen;1439 Gebreide kledingindustrie;2022 augustus;;;;12
7314;Totaal afzetprijzen;1439 Gebreide kledingindustrie;2022 september;;;;12
7315;Totaal afzetprijzen;1439 Gebreide kledingindustrie;2022 oktober;;;;12
7316;Totaal afzetprijzen;1439 Gebreide kledingindustrie;2022 november;;;;12
7317;Totaal afzetprijzen;1439 Gebreide kledingindustrie;2022 december ;;;;12
7318;Totaal afzetprijzen;1439 Gebreide kledingindustrie;2022;;;;12
7319;Totaal afzetprijzen;1439 Gebreide kledingindustrie;2023 januari;;;;12
7320;Totaal afzetprijzen;1439 Gebreide kledingindustrie;2023 februari;;;;12
7321;Totaal afzetprijzen;1439 Gebreide kledingindustrie;2023 maart;;;;12
7322;Totaal afzetprijzen;1439 Gebreide kledingindustrie;2023 april;;;;12
7323;Totaal afzetprijzen;1439 Gebreide kledingindustrie;2023 mei;;;;12
7324;Totaal afzetprijzen;1439 Gebreide kledingindustrie;2023 juni;;;;12
7325;Totaal afzetprijzen;1439 Gebreide kledingindustrie;2023 juli;;;;12
7326;Totaal afzetprijzen;1439 Gebreide kledingindustrie;2023 augustus;;;;12
7327;Totaal afzetprijzen;1439 Gebreide kledingindustrie;2023 september;;;;12
7328;Totaal afzetprijzen;1439 Gebreide kledingindustrie;2023 oktober;;;;12
7329;Totaal afzetprijzen;1439 Gebreide kledingindustrie;2023 november;;;;12
7330;Totaal afzetprijzen;1439 Gebreide kledingindustrie;2023 december;;;;12
7331;Totaal afzetprijzen;1439 Gebreide kledingindustrie;2023;;;;12
7332;Totaal afzetprijzen;1439 Gebreide kledingindustrie;2024 januari;;;;12
7333;Totaal afzetprijzen;1439 Gebreide kledingindustrie;2024 februari;;;;12
7334;Totaal afzetprijzen;1439 Gebreide kledingindustrie;2024 maart;;;;12
7335;Totaal afzetprijzen;1439 Gebreide kledingindustrie;2024 april;110.6;;;12
7336;Totaal afzetprijzen;1439 Gebreide kledingindustrie;2024 mei;110.5;-0.1;;12
7337;Totaal afzetprijzen;1439 Gebreide kledingindustrie;2024  juni;110.3;-0.1;;12
7338;Totaal afzetprijzen;1439 Gebreide kledingindustrie;2024 juli;111.1;0.7;;12
7339;Totaal afzetprijzen;1439 Gebreide kledingindustrie;2024 augustus;112.6;1.4;;12
7340;Totaal afzetprijzen;1439 Gebreide kledingindustrie;2024 september;111.7;-0.8;;12
7341;Totaal afzetprijzen;1439 Gebreide kledingindustrie;2024 oktober;112.0;0.2;;12
7342;Totaal afzetprijzen;1439 Gebreide kledingindustrie;2024 november;112.3;0.3;;12
7343;Totaal afzetprijzen;1439 Gebreide kledingindustrie;2024 december;112.1;-0.2;;12
7344;Totaal afzetprijzen;1439 Gebreide kledingindustrie;2024;111.2;;1.5;12
7345;Totaal afzetprijzen;1439 Gebreide kledingindustrie;2025 januari;112.3;0.2;;12
7346;Totaal afzetprijzen;1439 Gebreide kledingindustrie;2025 februari;111.4;-0.8;;12
7347;Totaal afzetprijzen;15 Leer- en schoenenindustrie;2018 januari;96.6;;;640
7348;Totaal afzetprijzen;15 Leer- en schoenenindustrie;2018 februari;96.9;0.4;;640
7349;Totaal afzetprijzen;15 Leer- en schoenenindustrie;2018 maart;97.3;0.4;;640
7350;Totaal afzetprijzen;15 Leer- en schoenenindustrie;2018 april;97.1;-0.2;;640
7351;Totaal afzetprijzen;15 Leer- en schoenenindustrie;2018 mei;97.1;0.0;;640
7352;Totaal afzetprijzen;15 Leer- en schoenenindustrie;2018 juni;97.0;-0.1;;640
7353;Totaal afzetprijzen;15 Leer- en schoenenindustrie;2018 juli;97.6;0.5;;640
7354;Totaal afzetprijzen;15 Leer- en schoenenindustrie;2018 augustus;97.2;-0.4;;640
7355;Totaal afzetprijzen;15 Leer- en schoenenindustrie;2018 september;97.4;0.2;;640
7356;Totaal afzetprijzen;15 Leer- en schoenenindustrie;2018 oktober;97.4;0.0;;640
7357;Totaal afzetprijzen;15 Leer- en schoenenindustrie;2018 november;97.4;0.0;;640
7358;Totaal afzetprijzen;15 Leer- en schoenenindustrie;2018 december;97.8;0.4;;640
7359;Totaal afzetprijzen;15 Leer- en schoenenindustrie;2018;97.2;;;640
7360;Totaal afzetprijzen;15 Leer- en schoenenindustrie;2019 januari;98.3;0.5;1.8;640
7361;Totaal afzetprijzen;15 Leer- en schoenenindustrie;2019 februari;98.3;0.0;1.5;640
7362;Totaal afzetprijzen;15 Leer- en schoenenindustrie;2019 maart;98.4;0.1;1.2;640
7363;Totaal afzetprijzen;15 Leer- en schoenenindustrie;2019 april;98.6;0.1;1.5;640
7364;Totaal afzetprijzen;15 Leer- en schoenenindustrie;2019 mei;98.4;-0.1;1.3;640
7365;Totaal afzetprijzen;15 Leer- en schoenenindustrie;2019 juni;98.5;0.1;1.5;640
7366;Totaal afzetprijzen;15 Leer- en schoenenindustrie;2019 juli;98.2;-0.4;0.6;640
7367;Totaal afzetprijzen;15 Leer- en schoenenindustrie;2019 augustus;98.1;0.0;1.0;640
7368;Totaal afzetprijzen;15 Leer- en schoenenindustrie;2019 september;98.3;0.1;0.9;640
7369;Totaal afzetprijzen;15 Leer- en schoenenindustrie;2019 oktober;98.8;0.5;1.4;640
7370;Totaal afzetprijzen;15 Leer- en schoenenindustrie;2019 november;98.8;0.0;1.4;640
7371;Totaal afzetprijzen;15 Leer- en schoenenindustrie;2019 december;98.9;0.1;1.2;640
7372;Totaal afzetprijzen;15 Leer- en schoenenindustrie;2019;98.5;;1.3;640
7373;Totaal afzetprijzen;15 Leer- en schoenenindustrie;2020 januari;98.7;-0.2;0.5;640
7374;Totaal afzetprijzen;15 Leer- en schoenenindustrie;2020 februari;98.5;-0.3;0.2;640
7375;Totaal afzetprijzen;15 Leer- en schoenenindustrie;2020 maart;98.3;-0.2;-0.1;640
7376;Totaal afzetprijzen;15 Leer- en schoenenindustrie;2020 april;98.4;0.1;-0.2;640
7377;Totaal afzetprijzen;15 Leer- en schoenenindustrie;2020 mei;98.4;0.0;0.0;640
7378;Totaal afzetprijzen;15 Leer- en schoenenindustrie;2020 juni;98.3;-0.1;-0.2;640
7379;Totaal afzetprijzen;15 Leer- en schoenenindustrie;2020 juli;98.0;-0.3;-0.1;640
7380;Totaal afzetprijzen;15 Leer- en schoenenindustrie;2020 augustus;98.1;0.0;-0.1;640
7381;Totaal afzetprijzen;15 Leer- en schoenenindustrie;2020 september;97.9;-0.2;-0.4;640
7382;Totaal afzetprijzen;15 Leer- en schoenenindustrie;2020 oktober;98.1;0.2;-0.7;640
7383;Totaal afzetprijzen;15 Leer- en schoenenindustrie;2020 november;98.1;-0.1;-0.8;640
7384;Totaal afzetprijzen;15 Leer- en schoenenindustrie;2020 december;98.2;0.2;-0.7;640
7385;Totaal afzetprijzen;15 Leer- en schoenenindustrie;2020;98.3;;-0.2;640
7386;Totaal afzetprijzen;15 Leer- en schoenenindustrie;2021 januari;98.2;0.0;-0.5;640
7387;Totaal afzetprijzen;15 Leer- en schoenenindustrie;2021 februari;98.4;0.2;-0.1;640
7388;Totaal afzetprijzen;15 Leer- en schoenenindustrie;2021 maart;98.4;0.0;0.2;640
7389;Totaal afzetprijzen;15 Leer- en schoenenindustrie;2021 april;98.8;0.4;0.4;640
7390;Totaal afzetprijzen;15 Leer- en schoenenindustrie;2021 mei;98.8;0.0;0.4;640
7391;Totaal afzetprijzen;15 Leer- en schoenenindustrie;2021 juni;98.8;0.0;0.5;640
7392;Totaal afzetprijzen;15 Leer- en schoenenindustrie;2021 juli;100.7;1.9;2.8;640
7393;Totaal afzetprijzen;15 Leer- en schoenenindustrie;2021 augustus;101.1;0.4;3.1;640
7394;Totaal afzetprijzen;15 Leer- en schoenenindustrie;2021 september;101.0;-0.1;3.1;640
7395;Totaal afzetprijzen;15 Leer- en schoenenindustrie;2021 oktober;101.8;0.8;3.8;640
7396;Totaal afzetprijzen;15 Leer- en schoenenindustrie;2021 november;102.0;0.1;4.0;640
7397;Totaal afzetprijzen;15 Leer- en schoenenindustrie;2021 december;101.8;-0.1;3.7;640
7398;Totaal afzetprijzen;15 Leer- en schoenenindustrie;2021;100.0;;1.8;640
7399;Totaal afzetprijzen;15 Leer- en schoenenindustrie;2022 januari;103.1;1.3;5.0;640
7400;Totaal afzetprijzen;15 Leer- en schoenenindustrie;2022 februari;103.4;0.3;5.1;640
7401;Totaal afzetprijzen;15 Leer- en schoenenindustrie;2022 maart;103.1;-0.3;4.7;640
7402;Totaal afzetprijzen;15 Leer- en schoenenindustrie;2022 april;104.3;1.1;5.5;640
7403;Totaal afzetprijzen;15 Leer- en schoenenindustrie;2022 mei;104.6;0.3;5.8;640
7404;Totaal afzetprijzen;15 Leer- en schoenenindustrie;2022 juni;104.6;0.0;5.8;640
7405;Totaal afzetprijzen;15 Leer- en schoenenindustrie;2022 juli;106.8;2.2;6.0;640
7406;Totaal afzetprijzen;15 Leer- en schoenenindustrie;2022 augustus;106.6;-0.2;5.5;640
7407;Totaal afzetprijzen;15 Leer- en schoenenindustrie;2022 september;106.8;0.1;5.7;640
7408;Totaal afzetprijzen;15 Leer- en schoenenindustrie;2022 oktober;107.5;0.7;5.6;640
7409;Totaal afzetprijzen;15 Leer- en schoenenindustrie;2022 november;107.5;0.0;5.5;640
7410;Totaal afzetprijzen;15 Leer- en schoenenindustrie;2022 december ;107.4;-0.1;5.5;640
7411;Totaal afzetprijzen;15 Leer- en schoenenindustrie;2022;105.5;;5.5;640
7412;Totaal afzetprijzen;15 Leer- en schoenenindustrie;2023 januari;114.1;6.2;10.7;640
7413;Totaal afzetprijzen;15 Leer- en schoenenindustrie;2023 februari;114.3;0.2;10.6;640
7414;Totaal afzetprijzen;15 Leer- en schoenenindustrie;2023 maart;114.0;-0.3;10.6;640
7415;Totaal afzetprijzen;15 Leer- en schoenenindustrie;2023 april;116.9;2.6;12.1;640
7416;Totaal afzetprijzen;15 Leer- en schoenenindustrie;2023 mei;117.1;0.1;11.9;640
7417;Totaal afzetprijzen;15 Leer- en schoenenindustrie;2023 juni;117.3;0.2;12.2;640
7418;Totaal afzetprijzen;15 Leer- en schoenenindustrie;2023 juli;115.5;-1.5;8.1;640
7419;Totaal afzetprijzen;15 Leer- en schoenenindustrie;2023 augustus;115.4;-0.1;8.2;640
7420;Totaal afzetprijzen;15 Leer- en schoenenindustrie;2023 september;115.5;0.1;8.1;640
7421;Totaal afzetprijzen;15 Leer- en schoenenindustrie;2023 oktober;115.3;-0.2;7.2;640
7422;Totaal afzetprijzen;15 Leer- en schoenenindustrie;2023 november;115.3;0.1;7.2;640
7423;Totaal afzetprijzen;15 Leer- en schoenenindustrie;2023 december;115.1;-0.1;7.2;640
7424;Totaal afzetprijzen;15 Leer- en schoenenindustrie;2023;115.5;;9.5;640
7425;Totaal afzetprijzen;15 Leer- en schoenenindustrie;2024 januari;115.9;0.7;1.6;640
7426;Totaal afzetprijzen;15 Leer- en schoenenindustrie;2024 februari;116.0;0.1;1.5;640
7427;Totaal afzetprijzen;15 Leer- en schoenenindustrie;2024 maart;115.9;-0.1;1.7;640
7428;Totaal afzetprijzen;15 Leer- en schoenenindustrie;2024 april;117.2;1.1;0.3;640
7429;Totaal afzetprijzen;15 Leer- en schoenenindustrie;2024 mei;117.2;0.0;0.2;640
7430;Totaal afzetprijzen;15 Leer- en schoenenindustrie;2024  juni;116.7;-0.5;-0.5;640
7431;Totaal afzetprijzen;15 Leer- en schoenenindustrie;2024 juli;117.4;0.7;1.7;640
7432;Totaal afzetprijzen;15 Leer- en schoenenindustrie;2024 augustus;117.8;0.3;2.1;640
7433;Totaal afzetprijzen;15 Leer- en schoenenindustrie;2024 september;116.9;-0.7;1.3;640
7434;Totaal afzetprijzen;15 Leer- en schoenenindustrie;2024 oktober;117.2;0.2;1.7;640
7435;Totaal afzetprijzen;15 Leer- en schoenenindustrie;2024 november;117.4;0.2;1.8;640
7436;Totaal afzetprijzen;15 Leer- en schoenenindustrie;2024 december;117.1;-0.2;1.7;640
7437;Totaal afzetprijzen;15 Leer- en schoenenindustrie;2024;116.9;;1.2;640
7438;Totaal afzetprijzen;15 Leer- en schoenenindustrie;2025 januari;;;;640
7439;Totaal afzetprijzen;15 Leer- en schoenenindustrie;2025 februari;118.6;;2.2;640
7440;Totaal afzetprijzen;151 Looierijen en lederwarenindustrie;2018 januari;97.2;;;339
7441;Totaal afzetprijzen;151 Looierijen en lederwarenindustrie;2018 februari;97.5;0.4;;339
7442;Totaal afzetprijzen;151 Looierijen en lederwarenindustrie;2018 maart;98.2;0.7;;339
7443;Totaal afzetprijzen;151 Looierijen en lederwarenindustrie;2018 april;97.3;-0.9;;339
7444;Totaal afzetprijzen;151 Looierijen en lederwarenindustrie;2018 mei;97.4;0.0;;339
7445;Totaal afzetprijzen;151 Looierijen en lederwarenindustrie;2018 juni;97.3;-0.1;;339
7446;Totaal afzetprijzen;151 Looierijen en lederwarenindustrie;2018 juli;98.0;0.7;;339
7447;Totaal afzetprijzen;151 Looierijen en lederwarenindustrie;2018 augustus;97.4;-0.6;;339
7448;Totaal afzetprijzen;151 Looierijen en lederwarenindustrie;2018 september;97.8;0.4;;339
7449;Totaal afzetprijzen;151 Looierijen en lederwarenindustrie;2018 oktober;97.7;-0.1;;339
7450;Totaal afzetprijzen;151 Looierijen en lederwarenindustrie;2018 november;97.6;-0.1;;339
7451;Totaal afzetprijzen;151 Looierijen en lederwarenindustrie;2018 december;98.3;0.6;;339
7452;Totaal afzetprijzen;151 Looierijen en lederwarenindustrie;2018;97.6;;;339
7453;Totaal afzetprijzen;151 Looierijen en lederwarenindustrie;2019 januari;98.7;0.4;1.6;339
7454;Totaal afzetprijzen;151 Looierijen en lederwarenindustrie;2019 februari;98.7;0.0;1.2;339
7455;Totaal afzetprijzen;151 Looierijen en lederwarenindustrie;2019 maart;98.8;0.2;0.7;339
7456;Totaal afzetprijzen;151 Looierijen en lederwarenindustrie;2019 april;98.8;0.0;1.5;339
7457;Totaal afzetprijzen;151 Looierijen en lederwarenindustrie;2019 mei;98.6;-0.2;1.3;339
7458;Totaal afzetprijzen;151 Looierijen en lederwarenindustrie;2019 juni;98.8;0.1;1.6;339
7459;Totaal afzetprijzen;151 Looierijen en lederwarenindustrie;2019 juli;98.2;-0.6;0.3;339
7460;Totaal afzetprijzen;151 Looierijen en lederwarenindustrie;2019 augustus;98.2;0.0;0.9;339
7461;Totaal afzetprijzen;151 Looierijen en lederwarenindustrie;2019 september;98.3;0.1;0.6;339
7462;Totaal afzetprijzen;151 Looierijen en lederwarenindustrie;2019 oktober;98.8;0.5;1.1;339
7463;Totaal afzetprijzen;151 Looierijen en lederwarenindustrie;2019 november;98.8;0.0;1.2;339
7464;Totaal afzetprijzen;151 Looierijen en lederwarenindustrie;2019 december;99.0;0.2;0.8;339
7465;Totaal afzetprijzen;151 Looierijen en lederwarenindustrie;2019;98.7;;1.1;339
7466;Totaal afzetprijzen;151 Looierijen en lederwarenindustrie;2020 januari;98.6;-0.4;-0.1;339
7467;Totaal afzetprijzen;151 Looierijen en lederwarenindustrie;2020 februari;98.4;-0.3;-0.3;339
7468;Totaal afzetprijzen;151 Looierijen en lederwarenindustrie;2020 maart;98.2;-0.1;-0.6;339
7469;Totaal afzetprijzen;151 Looierijen en lederwarenindustrie;2020 april;98.4;0.1;-0.5;339
7470;Totaal afzetprijzen;151 Looierijen en lederwarenindustrie;2020 mei;98.4;0.0;-0.3;339
7471;Totaal afzetprijzen;151 Looierijen en lederwarenindustrie;2020 juni;98.3;-0.1;-0.5;339
7472;Totaal afzetprijzen;151 Looierijen en lederwarenindustrie;2020 juli;97.9;-0.3;-0.3;339
7473;Totaal afzetprijzen;151 Looierijen en lederwarenindustrie;2020 augustus;98.0;0.1;-0.3;339
7474;Totaal afzetprijzen;151 Looierijen en lederwarenindustrie;2020 september;97.8;-0.2;-0.5;339
7475;Totaal afzetprijzen;151 Looierijen en lederwarenindustrie;2020 oktober;98.0;0.2;-0.8;339
7476;Totaal afzetprijzen;151 Looierijen en lederwarenindustrie;2020 november;97.9;-0.1;-0.9;339
7477;Totaal afzetprijzen;151 Looierijen en lederwarenindustrie;2020 december;98.1;0.2;-0.9;339
7478;Totaal afzetprijzen;151 Looierijen en lederwarenindustrie;2020;98.2;;-0.5;339
7479;Totaal afzetprijzen;151 Looierijen en lederwarenindustrie;2021 januari;97.9;-0.2;-0.7;339
7480;Totaal afzetprijzen;151 Looierijen en lederwarenindustrie;2021 februari;98.2;0.3;-0.1;339
7481;Totaal afzetprijzen;151 Looierijen en lederwarenindustrie;2021 maart;98.1;-0.1;-0.1;339
7482;Totaal afzetprijzen;151 Looierijen en lederwarenindustrie;2021 april;98.5;0.4;0.1;339
7483;Totaal afzetprijzen;151 Looierijen en lederwarenindustrie;2021 mei;98.5;0.0;0.1;339
7484;Totaal afzetprijzen;151 Looierijen en lederwarenindustrie;2021 juni;98.4;-0.1;0.1;339
7485;Totaal afzetprijzen;151 Looierijen en lederwarenindustrie;2021 juli;101.0;2.6;3.1;339
7486;Totaal afzetprijzen;151 Looierijen en lederwarenindustrie;2021 augustus;101.6;0.6;3.7;339
7487;Totaal afzetprijzen;151 Looierijen en lederwarenindustrie;2021 september;101.3;-0.2;3.6;339
7488;Totaal afzetprijzen;151 Looierijen en lederwarenindustrie;2021 oktober;102.2;0.8;4.2;339
7489;Totaal afzetprijzen;151 Looierijen en lederwarenindustrie;2021 november;102.3;0.1;4.4;339
7490;Totaal afzetprijzen;151 Looierijen en lederwarenindustrie;2021 december;102.2;-0.1;4.1;339
7491;Totaal afzetprijzen;151 Looierijen en lederwarenindustrie;2021;100.0;;1.9;339
7492;Totaal afzetprijzen;151 Looierijen en lederwarenindustrie;2022 januari;103.3;1.1;5.4;339
7493;Totaal afzetprijzen;151 Looierijen en lederwarenindustrie;2022 februari;103.6;0.3;5.5;339
7494;Totaal afzetprijzen;151 Looierijen en lederwarenindustrie;2022 maart;103.3;-0.3;5.3;339
7495;Totaal afzetprijzen;151 Looierijen en lederwarenindustrie;2022 april;104.9;1.5;6.5;339
7496;Totaal afzetprijzen;151 Looierijen en lederwarenindustrie;2022 mei;105.2;0.3;6.8;339
7497;Totaal afzetprijzen;151 Looierijen en lederwarenindustrie;2022 juni;105.2;0.0;6.9;339
7498;Totaal afzetprijzen;151 Looierijen en lederwarenindustrie;2022 juli;107.8;2.5;6.8;339
7499;Totaal afzetprijzen;151 Looierijen en lederwarenindustrie;2022 augustus;107.6;-0.2;5.9;339
7500;Totaal afzetprijzen;151 Looierijen en lederwarenindustrie;2022 september;107.8;0.2;6.4;339
7501;Totaal afzetprijzen;151 Looierijen en lederwarenindustrie;2022 oktober;108.5;0.7;6.2;339
7502;Totaal afzetprijzen;151 Looierijen en lederwarenindustrie;2022 november;108.5;0.0;6.1;339
7503;Totaal afzetprijzen;151 Looierijen en lederwarenindustrie;2022 december ;108.4;-0.1;6.1;339
7504;Totaal afzetprijzen;151 Looierijen en lederwarenindustrie;2022;106.2;;6.2;339
7505;Totaal afzetprijzen;151 Looierijen en lederwarenindustrie;2023 januari;115.3;6.3;11.6;339
7506;Totaal afzetprijzen;151 Looierijen en lederwarenindustrie;2023 februari;115.5;0.2;11.5;339
7507;Totaal afzetprijzen;151 Looierijen en lederwarenindustrie;2023 maart;115.2;-0.3;11.5;339
7508;Totaal afzetprijzen;151 Looierijen en lederwarenindustrie;2023 april;118.2;2.6;12.7;339
7509;Totaal afzetprijzen;151 Looierijen en lederwarenindustrie;2023 mei;118.4;0.2;12.6;339
7510;Totaal afzetprijzen;151 Looierijen en lederwarenindustrie;2023 juni;118.7;0.2;12.8;339
7511;Totaal afzetprijzen;151 Looierijen en lederwarenindustrie;2023 juli;117.6;-0.9;9.1;339
7512;Totaal afzetprijzen;151 Looierijen en lederwarenindustrie;2023 augustus;117.3;-0.3;9.0;339
7513;Totaal afzetprijzen;151 Looierijen en lederwarenindustrie;2023 september;117.4;0.1;8.9;339
7514;Totaal afzetprijzen;151 Looierijen en lederwarenindustrie;2023 oktober;117.1;-0.3;7.9;339
7515;Totaal afzetprijzen;151 Looierijen en lederwarenindustrie;2023 november;117.1;0.0;7.9;339
7516;Totaal afzetprijzen;151 Looierijen en lederwarenindustrie;2023 december;116.9;-0.1;7.9;339
7517;Totaal afzetprijzen;151 Looierijen en lederwarenindustrie;2023;117.1;;10.3;339
7518;Totaal afzetprijzen;151 Looierijen en lederwarenindustrie;2024 januari;117.9;0.8;2.2;339
7519;Totaal afzetprijzen;151 Looierijen en lederwarenindustrie;2024 februari;118.0;0.1;2.1;339
7520;Totaal afzetprijzen;151 Looierijen en lederwarenindustrie;2024 maart;117.8;-0.1;2.3;339
7521;Totaal afzetprijzen;151 Looierijen en lederwarenindustrie;2024 april;119.8;1.7;1.4;339
7522;Totaal afzetprijzen;151 Looierijen en lederwarenindustrie;2024 mei;119.9;0.1;1.3;339
7523;Totaal afzetprijzen;151 Looierijen en lederwarenindustrie;2024  juni;119.0;-0.8;0.2;339
7524;Totaal afzetprijzen;151 Looierijen en lederwarenindustrie;2024 juli;119.7;0.6;1.8;339
7525;Totaal afzetprijzen;151 Looierijen en lederwarenindustrie;2024 augustus;120.1;0.3;2.4;339
7526;Totaal afzetprijzen;151 Looierijen en lederwarenindustrie;2024 september;119.2;-0.8;1.5;339
7527;Totaal afzetprijzen;151 Looierijen en lederwarenindustrie;2024 oktober;119.6;0.3;2.1;339
7528;Totaal afzetprijzen;151 Looierijen en lederwarenindustrie;2024 november;119.7;0.2;2.2;339
7529;Totaal afzetprijzen;151 Looierijen en lederwarenindustrie;2024 december;119.5;-0.2;2.2;339
7530;Totaal afzetprijzen;151 Looierijen en lederwarenindustrie;2024;119.2;;1.8;339
7531;Totaal afzetprijzen;151 Looierijen en lederwarenindustrie;2025 januari;118.3;-1.0;0.4;339
7532;Totaal afzetprijzen;151 Looierijen en lederwarenindustrie;2025 februari;120.2;1.6;1.9;339
7533;Totaal afzetprijzen;1511 Looierijen en pelsbereiderijen;2018 januari;98.3;;;140
7534;Totaal afzetprijzen;1511 Looierijen en pelsbereiderijen;2018 februari;98.6;0.4;;140
7535;Totaal afzetprijzen;1511 Looierijen en pelsbereiderijen;2018 maart;100.2;1.6;;140
7536;Totaal afzetprijzen;1511 Looierijen en pelsbereiderijen;2018 april;98.4;-1.8;;140
7537;Totaal afzetprijzen;1511 Looierijen en pelsbereiderijen;2018 mei;98.4;0.0;;140
7538;Totaal afzetprijzen;1511 Looierijen en pelsbereiderijen;2018 juni;98.3;-0.1;;140
7539;Totaal afzetprijzen;1511 Looierijen en pelsbereiderijen;2018 juli;99.7;1.4;;140
7540;Totaal afzetprijzen;1511 Looierijen en pelsbereiderijen;2018 augustus;98.4;-1.3;;140
7541;Totaal afzetprijzen;1511 Looierijen en pelsbereiderijen;2018 september;99.5;1.0;;140
