ID;Geslacht;Leeftijd;Herkomstland;GeboortelandOuders;Perioden;UitkeringsontvangersTotaal_1;Werkloosheid_2;BijstandEnBijstandsgerelateerdTotaal_3;Bijstandsuitkering_4;IOAWUitkering_5;IOAZUitkering_6;ArbeidsongeschiktheidTotaal_7;WAOUitkering_8;WIAUitkeringRegelingWGA_9;WIAUitkeringRegelingIVA_10;WAZUitkering_11;WajongUitkering_12;AOW_13
2001;Totaal mannen en vrouwen;Totaal leeftijd;Europa (exclusief Nederland);Geboren buiten Nederland;2015 april;285190.0;21540.0;29150.0;27170.0;980.0;60.0;26040.0;10870.0;7650.0;3600.0;320.0;3690.0;214460.0
2002;Totaal mannen en vrouwen;Totaal leeftijd;Europa (exclusief Nederland);Geboren buiten Nederland;2015 mei;284720.0;20980.0;29110.0;27120.0;1000.0;70.0;25920.0;10760.0;7650.0;3630.0;310.0;3660.0;214730.0
2003;Totaal mannen en vrouwen;Totaal leeftijd;Europa (exclusief Nederland);Geboren buiten Nederland;2015 juni;286330.0;22550.0;29020.0;27000.0;1010.0;60.0;25930.0;10660.0;7700.0;3690.0;310.0;3660.0;214880.0
2004;Totaal mannen en vrouwen;Totaal leeftijd;Europa (exclusief Nederland);Geboren buiten Nederland;2015 juli;286010.0;21960.0;28800.0;26790.0;1020.0;60.0;25880.0;10560.0;7730.0;3720.0;300.0;3650.0;215290.0
2005;Totaal mannen en vrouwen;Totaal leeftijd;Europa (exclusief Nederland);Geboren buiten Nederland;2015 augustus;286000.0;21480.0;28690.0;26670.0;1020.0;60.0;25970.0;10480.0;7820.0;3810.0;300.0;3650.0;215760.0
2006;Totaal mannen en vrouwen;Totaal leeftijd;Europa (exclusief Nederland);Geboren buiten Nederland;2015 september;285870.0;21050.0;28700.0;26650.0;1030.0;60.0;25960.0;10400.0;7840.0;3850.0;300.0;3650.0;216100.0
2007;Totaal mannen en vrouwen;Totaal leeftijd;Europa (exclusief Nederland);Geboren buiten Nederland;2015 oktober;287390.0;22170.0;28790.0;26730.0;1040.0;60.0;26030.0;10310.0;7940.0;3910.0;300.0;3650.0;216360.0
2008;Totaal mannen en vrouwen;Totaal leeftijd;Europa (exclusief Nederland);Geboren buiten Nederland;2015 november;289830.0;24280.0;28910.0;26820.0;1050.0;60.0;26060.0;10220.0;8020.0;3950.0;300.0;3650.0;216610.0
2009;Totaal mannen en vrouwen;Totaal leeftijd;Europa (exclusief Nederland);Geboren buiten Nederland;2015 december;292530.0;26580.0;29090.0;27000.0;1050.0;60.0;25930.0;10110.0;8040.0;3920.0;290.0;3650.0;217010.0
2010;Totaal mannen en vrouwen;Totaal leeftijd;Europa (exclusief Nederland);Geboren buiten Nederland;2016 januari;292260.0;26690.0;29260.0;27160.0;1060.0;60.0;26010.0;10090.0;8070.0;4000.0;290.0;3650.0;216400.0
2011;Totaal mannen en vrouwen;Totaal leeftijd;Europa (exclusief Nederland);Geboren buiten Nederland;2016 februari;291780.0;26650.0;29290.0;27140.0;1090.0;50.0;26230.0;10120.0;8180.0;4040.0;290.0;3680.0;215630.0
2012;Totaal mannen en vrouwen;Totaal leeftijd;Europa (exclusief Nederland);Geboren buiten Nederland;2016 maart;289730.0;24990.0;29410.0;27210.0;1120.0;50.0;26380.0;10110.0;8270.0;4110.0;290.0;3680.0;214950.0
2013;Totaal mannen en vrouwen;Totaal leeftijd;Europa (exclusief Nederland);Geboren buiten Nederland;2016 april;289590.0;24640.0;29400.0;27200.0;1120.0;60.0;26400.0;10030.0;8330.0;4160.0;290.0;3680.0;215150.0
2014;Totaal mannen en vrouwen;Totaal leeftijd;Europa (exclusief Nederland);Geboren buiten Nederland;2016 mei;287300.0;22250.0;29400.0;27160.0;1140.0;60.0;26270.0;9890.0;8310.0;4190.0;290.0;3660.0;215320.0
2015;Totaal mannen en vrouwen;Totaal leeftijd;Europa (exclusief Nederland);Geboren buiten Nederland;2016 juni;287580.0;22660.0;29290.0;27060.0;1150.0;60.0;26240.0;9800.0;8340.0;4250.0;280.0;3650.0;215360.0
2016;Totaal mannen en vrouwen;Totaal leeftijd;Europa (exclusief Nederland);Geboren buiten Nederland;2016 juli;287240.0;22190.0;29170.0;26940.0;1150.0;60.0;26200.0;9710.0;8340.0;4290.0;280.0;3660.0;215650.0
2017;Totaal mannen en vrouwen;Totaal leeftijd;Europa (exclusief Nederland);Geboren buiten Nederland;2016 augustus;287680.0;22430.0;29100.0;26860.0;1150.0;60.0;26330.0;9640.0;8440.0;4400.0;280.0;3670.0;215820.0
2018;Totaal mannen en vrouwen;Totaal leeftijd;Europa (exclusief Nederland);Geboren buiten Nederland;2016 september;287710.0;22160.0;29010.0;26740.0;1150.0;60.0;26360.0;9540.0;8490.0;4460.0;280.0;3670.0;216220.0
2019;Totaal mannen en vrouwen;Totaal leeftijd;Europa (exclusief Nederland);Geboren buiten Nederland;2016 oktober;289000.0;23250.0;28990.0;26710.0;1150.0;60.0;26380.0;9460.0;8540.0;4540.0;270.0;3660.0;216470.0
2020;Totaal mannen en vrouwen;Totaal leeftijd;Europa (exclusief Nederland);Geboren buiten Nederland;2016 november;290690.0;24610.0;29060.0;26770.0;1150.0;60.0;26370.0;9390.0;8560.0;4580.0;270.0;3650.0;216800.0
2021;Totaal mannen en vrouwen;Totaal leeftijd;Europa (exclusief Nederland);Geboren buiten Nederland;2016 december;292370.0;26180.0;29080.0;26780.0;1160.0;60.0;26260.0;9300.0;8560.0;4570.0;260.0;3640.0;216990.0
2022;Totaal mannen en vrouwen;Totaal leeftijd;Europa (exclusief Nederland);Geboren buiten Nederland;2017 januari;291510.0;25770.0;29090.0;26780.0;1170.0;70.0;26370.0;9280.0;8630.0;4660.0;260.0;3630.0;216380.0
2023;Totaal mannen en vrouwen;Totaal leeftijd;Europa (exclusief Nederland);Geboren buiten Nederland;2017 februari;290670.0;25400.0;29160.0;26830.0;1180.0;70.0;26610.0;9320.0;8720.0;4730.0;270.0;3660.0;215590.0
2024;Totaal mannen en vrouwen;Totaal leeftijd;Europa (exclusief Nederland);Geboren buiten Nederland;2017 maart;288380.0;23700.0;29190.0;26840.0;1190.0;70.0;26760.0;9300.0;8790.0;4820.0;270.0;3660.0;214810.0
2025;Totaal mannen en vrouwen;Totaal leeftijd;Europa (exclusief Nederland);Geboren buiten Nederland;2017 april;287610.0;22730.0;29010.0;26700.0;1180.0;70.0;26820.0;9230.0;8870.0;4860.0;260.0;3670.0;215090.0
2026;Totaal mannen en vrouwen;Totaal leeftijd;Europa (exclusief Nederland);Geboren buiten Nederland;2017 mei;285870.0;20860.0;28850.0;26560.0;1180.0;70.0;26810.0;9150.0;8910.0;4910.0;260.0;3670.0;215390.0
2027;Totaal mannen en vrouwen;Totaal leeftijd;Europa (exclusief Nederland);Geboren buiten Nederland;2017 juni;286230.0;21010.0;28740.0;26450.0;1180.0;80.0;26650.0;9010.0;8920.0;4930.0;250.0;3620.0;215920.0
2028;Totaal mannen en vrouwen;Totaal leeftijd;Europa (exclusief Nederland);Geboren buiten Nederland;2017 juli;286120.0;20840.0;28620.0;26310.0;1180.0;70.0;26640.0;8930.0;8920.0;4980.0;250.0;3630.0;216110.0
2029;Totaal mannen en vrouwen;Totaal leeftijd;Europa (exclusief Nederland);Geboren buiten Nederland;2017 augustus;286080.0;20630.0;28490.0;26160.0;1180.0;70.0;26780.0;8870.0;9070.0;5040.0;250.0;3630.0;216280.0
2030;Totaal mannen en vrouwen;Totaal leeftijd;Europa (exclusief Nederland);Geboren buiten Nederland;2017 september;285440.0;20100.0;28370.0;26050.0;1180.0;70.0;26750.0;8790.0;9100.0;5070.0;240.0;3620.0;216330.0
2031;Totaal mannen en vrouwen;Totaal leeftijd;Europa (exclusief Nederland);Geboren buiten Nederland;2017 oktober;286540.0;21140.0;28210.0;25890.0;1170.0;70.0;26820.0;8700.0;9190.0;5150.0;240.0;3630.0;216470.0
2032;Totaal mannen en vrouwen;Totaal leeftijd;Europa (exclusief Nederland);Geboren buiten Nederland;2017 november;287780.0;22150.0;28150.0;25830.0;1170.0;70.0;26810.0;8620.0;9230.0;5200.0;240.0;3610.0;216840.0
2033;Totaal mannen en vrouwen;Totaal leeftijd;Europa (exclusief Nederland);Geboren buiten Nederland;2017 december;289620.0;23900.0;28090.0;25780.0;1160.0;70.0;26670.0;8540.0;9220.0;5140.0;230.0;3610.0;217140.0
2034;Totaal mannen en vrouwen;Totaal leeftijd;Europa (exclusief Nederland);Geboren buiten Nederland;2018 januari;285090.0;23220.0;28050.0;25750.0;1170.0;70.0;27210.0;8840.0;9080.0;5490.0;240.0;3650.0;212770.0
2035;Totaal mannen en vrouwen;Totaal leeftijd;Europa (exclusief Nederland);Geboren buiten Nederland;2018 februari;284050.0;22610.0;28060.0;25740.0;1170.0;70.0;27500.0;8870.0;9220.0;5560.0;240.0;3680.0;212040.0
2036;Totaal mannen en vrouwen;Totaal leeftijd;Europa (exclusief Nederland);Geboren buiten Nederland;2018 maart;281380.0;20640.0;27980.0;25680.0;1170.0;70.0;27650.0;8870.0;9280.0;5650.0;240.0;3690.0;211240.0
2037;Totaal mannen en vrouwen;Totaal leeftijd;Europa (exclusief Nederland);Geboren buiten Nederland;2018 april;280990.0;20250.0;27890.0;25590.0;1180.0;70.0;27710.0;8800.0;9370.0;5700.0;240.0;3700.0;211300.0
2038;Totaal mannen en vrouwen;Totaal leeftijd;Europa (exclusief Nederland);Geboren buiten Nederland;2018 mei;279200.0;18450.0;27750.0;25450.0;1170.0;70.0;27700.0;8720.0;9370.0;5760.0;230.0;3700.0;211500.0
2039;Totaal mannen en vrouwen;Totaal leeftijd;Europa (exclusief Nederland);Geboren buiten Nederland;2018 juni;279440.0;19080.0;27580.0;25290.0;1150.0;70.0;27520.0;8580.0;9310.0;5830.0;230.0;3640.0;211480.0
2040;Totaal mannen en vrouwen;Totaal leeftijd;Europa (exclusief Nederland);Geboren buiten Nederland;2018 juli;278940.0;18800.0;27430.0;25190.0;1130.0;70.0;27540.0;8510.0;9340.0;5900.0;230.0;3640.0;211360.0
2041;Totaal mannen en vrouwen;Totaal leeftijd;Europa (exclusief Nederland);Geboren buiten Nederland;2018 augustus;279380.0;18730.0;27290.0;25080.0;1120.0;70.0;27630.0;8400.0;9440.0;6000.0;230.0;3640.0;211960.0
2042;Totaal mannen en vrouwen;Totaal leeftijd;Europa (exclusief Nederland);Geboren buiten Nederland;2018 september;278910.0;18360.0;27150.0;24930.0;1100.0;70.0;27670.0;8320.0;9470.0;6090.0;230.0;3640.0;211970.0
2043;Totaal mannen en vrouwen;Totaal leeftijd;Europa (exclusief Nederland);Geboren buiten Nederland;2018 oktober;279490.0;18990.0;27030.0;24820.0;1100.0;70.0;27720.0;8250.0;9520.0;6170.0;220.0;3640.0;212050.0
2044;Totaal mannen en vrouwen;Totaal leeftijd;Europa (exclusief Nederland);Geboren buiten Nederland;2018 november;280310.0;19780.0;26980.0;24790.0;1100.0;70.0;27760.0;8170.0;9570.0;6240.0;220.0;3640.0;212120.0
2045;Totaal mannen en vrouwen;Totaal leeftijd;Europa (exclusief Nederland);Geboren buiten Nederland;2018 december;282240.0;21650.0;26990.0;24800.0;1100.0;70.0;27710.0;8100.0;9600.0;6230.0;220.0;3640.0;212270.0
2046;Totaal mannen en vrouwen;Totaal leeftijd;Europa (exclusief Nederland);Geboren buiten Nederland;2019 januari;281040.0;20450.0;27020.0;24800.0;1110.0;70.0;27860.0;8090.0;9620.0;6380.0;220.0;3640.0;212040.0
2047;Totaal mannen en vrouwen;Totaal leeftijd;Europa (exclusief Nederland);Geboren buiten Nederland;2019 februari;279460.0;19620.0;27060.0;24790.0;1120.0;70.0;28170.0;8120.0;9720.0;6520.0;220.0;3670.0;210950.0
2048;Totaal mannen en vrouwen;Totaal leeftijd;Europa (exclusief Nederland);Geboren buiten Nederland;2019 maart;277750.0;18210.0;27070.0;24790.0;1120.0;70.0;28330.0;8100.0;9790.0;6630.0;220.0;3680.0;210460.0
2049;Totaal mannen en vrouwen;Totaal leeftijd;Europa (exclusief Nederland);Geboren buiten Nederland;2019 april;276880.0;17920.0;26970.0;24700.0;1130.0;70.0;28500.0;8090.0;9870.0;6720.0;220.0;3680.0;209800.0
2050;Totaal mannen en vrouwen;Totaal leeftijd;Europa (exclusief Nederland);Geboren buiten Nederland;2019 mei ;275530.0;16450.0;26870.0;24610.0;1120.0;70.0;28520.0;8000.0;9930.0;6770.0;220.0;3690.0;209990.0
2051;Totaal mannen en vrouwen;Totaal leeftijd;Europa (exclusief Nederland);Geboren buiten Nederland;2019 juni;275490.0;16730.0;26820.0;24570.0;1120.0;70.0;28300.0;7880.0;9850.0;6810.0;210.0;3630.0;209980.0
2052;Totaal mannen en vrouwen;Totaal leeftijd;Europa (exclusief Nederland);Geboren buiten Nederland;2019 juli;274990.0;16130.0;26740.0;24510.0;1100.0;70.0;28300.0;7800.0;9890.0;6840.0;200.0;3640.0;210150.0
2053;Totaal mannen en vrouwen;Totaal leeftijd;Europa (exclusief Nederland);Geboren buiten Nederland;2019 augustus;274710.0;15630.0;26640.0;24410.0;1090.0;70.0;28440.0;7730.0;9980.0;6950.0;200.0;3640.0;210330.0
2054;Totaal mannen en vrouwen;Totaal leeftijd;Europa (exclusief Nederland);Geboren buiten Nederland;2019 september;274640.0;15530.0;26510.0;24290.0;1080.0;70.0;28460.0;7660.0;10060.0;6980.0;200.0;3640.0;210510.0
2055;Totaal mannen en vrouwen;Totaal leeftijd;Europa (exclusief Nederland);Geboren buiten Nederland;2019 oktober;275030.0;15880.0;26440.0;24210.0;1070.0;70.0;28500.0;7580.0;10140.0;7020.0;200.0;3640.0;210580.0
2056;Totaal mannen en vrouwen;Totaal leeftijd;Europa (exclusief Nederland);Geboren buiten Nederland;2019 november;275990.0;16770.0;26380.0;24170.0;1050.0;70.0;28530.0;7510.0;10190.0;7070.0;200.0;3640.0;210730.0
2057;Totaal mannen en vrouwen;Totaal leeftijd;Europa (exclusief Nederland);Geboren buiten Nederland;2019 december;277870.0;18700.0;26410.0;24210.0;1060.0;70.0;28460.0;7430.0;10220.0;7080.0;200.0;3640.0;210760.0
2058;Totaal mannen en vrouwen;Totaal leeftijd;Europa (exclusief Nederland);Geboren buiten Nederland;2020 januari;277440.0;17970.0;26440.0;24240.0;1050.0;70.0;28540.0;7360.0;10300.0;7130.0;190.0;3640.0;210970.0
2059;Totaal mannen en vrouwen;Totaal leeftijd;Europa (exclusief Nederland);Geboren buiten Nederland;2020 februari;277630.0;17930.0;26530.0;24330.0;1050.0;70.0;28740.0;7330.0;10440.0;7210.0;190.0;3670.0;210940.0
2060;Totaal mannen en vrouwen;Totaal leeftijd;Europa (exclusief Nederland);Geboren buiten Nederland;2020 maart;306230.0;21180.0;52920.0;24800.0;1050.0;70.0;28790.0;7270.0;10490.0;7250.0;190.0;3680.0;210690.0
2061;Totaal mannen en vrouwen;Totaal leeftijd;Europa (exclusief Nederland);Geboren buiten Nederland;2020 april;311930.0;23870.0;56090.0;25170.0;1040.0;70.0;28840.0;7220.0;10550.0;7300.0;180.0;3680.0;210610.0
2062;Totaal mannen en vrouwen;Totaal leeftijd;Europa (exclusief Nederland);Geboren buiten Nederland;2020 mei;311120.0;23280.0;55780.0;25350.0;1030.0;60.0;28840.0;7150.0;10570.0;7340.0;180.0;3690.0;210700.0
2063;Totaal mannen en vrouwen;Totaal leeftijd;Europa (exclusief Nederland);Geboren buiten Nederland;2020 juni ;295580.0;22720.0;40520.0;25310.0;1020.0;60.0;28720.0;7040.0;10560.0;7370.0;180.0;3650.0;210630.0
2064;Totaal mannen en vrouwen;Totaal leeftijd;Europa (exclusief Nederland);Geboren buiten Nederland;2020 juli;292520.0;21430.0;38500.0;25280.0;1020.0;60.0;28780.0;6970.0;10610.0;7440.0;170.0;3660.0;210790.0
2065;Totaal mannen en vrouwen;Totaal leeftijd;Europa (exclusief Nederland);Geboren buiten Nederland;2020 augustus;292600.0;21580.0;37970.0;25200.0;1010.0;70.0;28930.0;6900.0;10730.0;7540.0;170.0;3670.0;211110.0
2066;Totaal mannen en vrouwen;Totaal leeftijd;Europa (exclusief Nederland);Geboren buiten Nederland;2020 september;290440.0;20460.0;36820.0;25160.0;1000.0;70.0;28970.0;6830.0;10800.0;7600.0;170.0;3660.0;211160.0
2067;Totaal mannen en vrouwen;Totaal leeftijd;Europa (exclusief Nederland);Geboren buiten Nederland;2020 oktober;289420.0;20370.0;35600.0;25300.0;990.0;70.0;29160.0;6760.0;10890.0;7670.0;160.0;3800.0;211290.0
2068;Totaal mannen en vrouwen;Totaal leeftijd;Europa (exclusief Nederland);Geboren buiten Nederland;2020 november;290680.0;20900.0;36290.0;25430.0;990.0;60.0;29240.0;6710.0;10960.0;7710.0;160.0;3810.0;211330.0
2069;Totaal mannen en vrouwen;Totaal leeftijd;Europa (exclusief Nederland);Geboren buiten Nederland;2020 december;293460.0;22140.0;38020.0;25630.0;980.0;70.0;29200.0;6650.0;11000.0;7690.0;160.0;3820.0;211250.0
2070;Totaal mannen en vrouwen;Totaal leeftijd;Europa (exclusief Nederland);Geboren buiten Nederland;2021 januari;295220.0;22130.0;40050.0;25740.0;980.0;60.0;29240.0;6600.0;11050.0;7740.0;160.0;3820.0;211010.0
2071;Totaal mannen en vrouwen;Totaal leeftijd;Europa (exclusief Nederland);Geboren buiten Nederland;2021 februari;294640.0;21580.0;40270.0;25840.0;980.0;60.0;29480.0;6570.0;11240.0;7800.0;160.0;3830.0;210560.0
2072;Totaal mannen en vrouwen;Totaal leeftijd;Europa (exclusief Nederland);Geboren buiten Nederland;2021 maart;291780.0;19800.0;39200.0;25820.0;970.0;60.0;29620.0;6530.0;11350.0;7890.0;150.0;3830.0;210380.0
2073;Totaal mannen en vrouwen;Totaal leeftijd;Europa (exclusief Nederland);Geboren buiten Nederland;2021 april;287370.0;18690.0;35600.0;25760.0;960.0;60.0;29760.0;6470.0;11500.0;7930.0;150.0;3840.0;210460.0
2074;Totaal mannen en vrouwen;Totaal leeftijd;Europa (exclusief Nederland);Geboren buiten Nederland;2021 mei;284390.0;15380.0;35580.0;25600.0;940.0;60.0;29830.0;6420.0;11610.0;7940.0;150.0;3840.0;210730.0
2075;Totaal mannen en vrouwen;Totaal leeftijd;Europa (exclusief Nederland);Geboren buiten Nederland;2021 juni;282940.0;14720.0;35010.0;25420.0;930.0;60.0;29670.0;6310.0;11530.0;7990.0;150.0;3810.0;210660.0
2076;Totaal mannen en vrouwen;Totaal leeftijd;Europa (exclusief Nederland);Geboren buiten Nederland;2021 juli;280840.0;15040.0;32140.0;25230.0;920.0;60.0;29740.0;6260.0;11590.0;8060.0;140.0;3820.0;210990.0
2077;Totaal mannen en vrouwen;Totaal leeftijd;Europa (exclusief Nederland);Geboren buiten Nederland;2021 augustus;281200.0;14730.0;32240.0;25030.0;910.0;60.0;29900.0;6200.0;11750.0;8120.0;140.0;3820.0;211420.0
2078;Totaal mannen en vrouwen;Totaal leeftijd;Europa (exclusief Nederland);Geboren buiten Nederland;2021 september;280330.0;13920.0;31760.0;24870.0;890.0;60.0;30050.0;6140.0;11860.0;8220.0;140.0;3820.0;211710.0
2079;Totaal mannen en vrouwen;Totaal leeftijd;Europa (exclusief Nederland);Geboren buiten Nederland;2021 oktober;276830.0;13900.0;27410.0;24750.0;870.0;60.0;30740.0;6090.0;12570.0;8240.0;140.0;3820.0;211900.0
2080;Totaal mannen en vrouwen;Totaal leeftijd;Europa (exclusief Nederland);Geboren buiten Nederland;2021 november;277830.0;14440.0;27820.0;24670.0;860.0;60.0;30850.0;6030.0;12710.0;8280.0;140.0;3820.0;211840.0
2081;Totaal mannen en vrouwen;Totaal leeftijd;Europa (exclusief Nederland);Geboren buiten Nederland;2021 december;278770.0;14950.0;28380.0;24660.0;850.0;60.0;30910.0;5970.0;12780.0;8330.0;130.0;3820.0;211670.0
2082;Totaal mannen en vrouwen;Totaal leeftijd;Europa (exclusief Nederland);Geboren buiten Nederland;2022 januari;278530.0;15110.0;28390.0;24630.0;850.0;60.0;31190.0;5960.0;13050.0;8360.0;130.0;3820.0;210990.0
2083;Totaal mannen en vrouwen;Totaal leeftijd;Europa (exclusief Nederland);Geboren buiten Nederland;2022 februari;276960.0;14150.0;28180.0;24520.0;850.0;60.0;31550.0;5980.0;13240.0;8460.0;130.0;3870.0;210190.0
2084;Totaal mannen en vrouwen;Totaal leeftijd;Europa (exclusief Nederland);Geboren buiten Nederland;2022 maart;275140.0;12980.0;28000.0;24470.0;850.0;60.0;31820.0;5980.0;13440.0;8540.0;130.0;3880.0;209420.0
2085;Totaal mannen en vrouwen;Totaal leeftijd;Europa (exclusief Nederland);Geboren buiten Nederland;2022 april;273060.0;12360.0;26330.0;24390.0;830.0;70.0;31910.0;5930.0;13490.0;8600.0;130.0;3890.0;209530.0
2086;Totaal mannen en vrouwen;Totaal leeftijd;Europa (exclusief Nederland);Geboren buiten Nederland;2022 mei;271080.0;10450.0;26210.0;24240.0;820.0;70.0;31990.0;5880.0;13590.0;8630.0;120.0;3900.0;209460.0
2087;Totaal mannen en vrouwen;Totaal leeftijd;Europa (exclusief Nederland);Geboren buiten Nederland;2022 juni;270810.0;10540.0;26120.0;24140.0;810.0;60.0;31870.0;5800.0;13540.0;8680.0;120.0;3850.0;209280.0
2088;Totaal mannen en vrouwen;Totaal leeftijd;Europa (exclusief Nederland);Geboren buiten Nederland;2022 juli;271310.0;11060.0;26010.0;24020.0;800.0;70.0;31950.0;5770.0;13590.0;8730.0;120.0;3870.0;209280.0
2089;Totaal mannen en vrouwen;Totaal leeftijd;Europa (exclusief Nederland);Geboren buiten Nederland;2022 augustus;271540.0;11240.0;25910.0;23910.0;780.0;70.0;32120.0;5730.0;13740.0;8790.0;120.0;3870.0;209290.0
2090;Totaal mannen en vrouwen;Totaal leeftijd;Europa (exclusief Nederland);Geboren buiten Nederland;2022 september;271430.0;11100.0;25840.0;23840.0;770.0;60.0;32250.0;5680.0;13850.0;8850.0;120.0;3870.0;209280.0
2091;Totaal mannen en vrouwen;Totaal leeftijd;Europa (exclusief Nederland);Geboren buiten Nederland;2022 oktober;272300.0;11820.0;25700.0;23780.0;760.0;60.0;32430.0;5630.0;14000.0;8910.0;120.0;3890.0;209440.0
2092;Totaal mannen en vrouwen;Totaal leeftijd;Europa (exclusief Nederland);Geboren buiten Nederland;2022 november;273040.0;12470.0;25660.0;23760.0;740.0;60.0;32510.0;5590.0;14070.0;8960.0;120.0;3900.0;209570.0
2093;Totaal mannen en vrouwen;Totaal leeftijd;Europa (exclusief Nederland);Geboren buiten Nederland;2022 december;273740.0;13100.0;25700.0;23800.0;730.0;60.0;32500.0;5530.0;14090.0;8980.0;120.0;3900.0;209680.0
2094;Totaal mannen en vrouwen;Totaal leeftijd;Europa (exclusief Nederland);Geboren buiten Nederland;2023 januari;274360.0;14180.0;25760.0;23860.0;730.0;60.0;32710.0;5520.0;14220.0;9070.0;120.0;3910.0;208970.0
2095;Totaal mannen en vrouwen;Totaal leeftijd;Europa (exclusief Nederland);Geboren buiten Nederland;2023 februari;273710.0;13900.0;25790.0;23860.0;740.0;60.0;33080.0;5540.0;14450.0;9170.0;120.0;3940.0;208200.0
2096;Totaal mannen en vrouwen;Totaal leeftijd;Europa (exclusief Nederland);Geboren buiten Nederland;2023 maart;272930.0;13480.0;25820.0;23870.0;740.0;70.0;33360.0;5530.0;14610.0;9290.0;120.0;3950.0;207530.0
2097;Totaal mannen en vrouwen;Totaal leeftijd;Europa (exclusief Nederland);Geboren buiten Nederland;2023 april;272830.0;13410.0;25800.0;23870.0;720.0;70.0;33400.0;5490.0;14650.0;9330.0;120.0;3960.0;207490.0
2098;Totaal mannen en vrouwen;Totaal leeftijd;Europa (exclusief Nederland);Geboren buiten Nederland;2023 mei;271800.0;12180.0;25730.0;23830.0;710.0;70.0;33490.0;5430.0;14740.0;9370.0;110.0;3960.0;207670.0
2099;Totaal mannen en vrouwen;Totaal leeftijd;Europa (exclusief Nederland);Geboren buiten Nederland;2023 juni;271740.0;12410.0;25640.0;23750.0;700.0;70.0;33320.0;5340.0;14670.0;9420.0;110.0;3910.0;207610.0
2100;Totaal mannen en vrouwen;Totaal leeftijd;Europa (exclusief Nederland);Geboren buiten Nederland;2023 juli;272850.0;13360.0;25620.0;23740.0;690.0;70.0;33350.0;5280.0;14680.0;9500.0;110.0;3910.0;207780.0
2101;Totaal mannen en vrouwen;Totaal leeftijd;Europa (exclusief Nederland);Geboren buiten Nederland;2023 augustus;273450.0;13750.0;25580.0;23710.0;670.0;70.0;33430.0;5240.0;14750.0;9530.0;110.0;3930.0;207980.0
2102;Totaal mannen en vrouwen;Totaal leeftijd;Europa (exclusief Nederland);Geboren buiten Nederland;2023 september;273550.0;13520.0;25580.0;23710.0;660.0;70.0;33560.0;5210.0;14840.0;9610.0;110.0;3930.0;208180.0
2103;Totaal mannen en vrouwen;Totaal leeftijd;Europa (exclusief Nederland);Geboren buiten Nederland;2023 oktober;274790.0;14520.0;25620.0;23750.0;650.0;70.0;33730.0;5170.0;14980.0;9670.0;100.0;3940.0;208230.0
