ID;TypeReIntegratieParticipatievoorz;StatusVoorzieningEindeVerslagperiode;RegioS;Perioden;ReIntegratieParticipatievoorzieningen_1
216;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Zuid-Nederland (LD);2021 januari;35160.0
217;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Zuid-Nederland (LD);2021 februari;35120.0
218;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Zuid-Nederland (LD);2021 maart;35690.0
219;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Zuid-Nederland (LD);2021 april;35700.0
220;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Zuid-Nederland (LD);2021 mei;35690.0
221;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Zuid-Nederland (LD);2021 juni;36260.0
222;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Zuid-Nederland (LD);2021 juli;36300.0
223;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Zuid-Nederland (LD);2021 augustus;36040.0
224;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Zuid-Nederland (LD);2021 september;36180.0
225;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Zuid-Nederland (LD);2021 oktober;36330.0
226;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Zuid-Nederland (LD);2021 november;36480.0
227;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Zuid-Nederland (LD);2021 december;36870.0
228;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Zuid-Nederland (LD);2022 januari;36700.0
229;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Zuid-Nederland (LD);2022 februari;37020.0
230;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Zuid-Nederland (LD);2022 maart;37420.0
231;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Zuid-Nederland (LD);2022 april;37830.0
232;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Zuid-Nederland (LD);2022 mei;38190.0
233;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Zuid-Nederland (LD);2022 juni;38600.0
234;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Zuid-Nederland (LD);2022 juli;38790.0
235;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Zuid-Nederland (LD);2022 augustus;38580.0
236;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Zuid-Nederland (LD);2022 september;38950.0
237;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Zuid-Nederland (LD);2022 oktober;39340.0
238;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Zuid-Nederland (LD);2022 november;39860.0
239;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Zuid-Nederland (LD);2022 december;39820.0
240;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Groningen (PV);2019 januari;11650.0
241;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Groningen (PV);2019 februari;11650.0
242;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Groningen (PV);2019 maart;11800.0
243;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Groningen (PV);2019 april;11900.0
244;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Groningen (PV);2019 mei;12050.0
245;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Groningen (PV);2019 juni;11940.0
246;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Groningen (PV);2019 juli;12090.0
247;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Groningen (PV);2019 augustus;11770.0
248;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Groningen (PV);2019 september;11560.0
249;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Groningen (PV);2019 oktober;11660.0
250;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Groningen (PV);2019 november;11670.0
251;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Groningen (PV);2019 december;11640.0
252;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Groningen (PV);2020 januari;11500.0
253;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Groningen (PV);2020 februari;11360.0
254;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Groningen (PV);2020 maart;11430.0
255;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Groningen (PV);2020 april;11210.0
256;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Groningen (PV);2020 mei;11150.0
257;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Groningen (PV);2020 juni;11210.0
258;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Groningen (PV);2020 juli;11230.0
259;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Groningen (PV);2020 augustus;11060.0
260;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Groningen (PV);2020 september;11290.0
261;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Groningen (PV);2020 oktober;11110.0
262;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Groningen (PV);2020 november;11100.0
263;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Groningen (PV);2020 december;11020.0
264;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Groningen (PV);2021 januari;10490.0
265;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Groningen (PV);2021 februari;10510.0
266;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Groningen (PV);2021 maart;10630.0
267;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Groningen (PV);2021 april;10680.0
268;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Groningen (PV);2021 mei;10680.0
269;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Groningen (PV);2021 juni;10780.0
270;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Groningen (PV);2021 juli;10690.0
271;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Groningen (PV);2021 augustus;10530.0
272;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Groningen (PV);2021 september;10660.0
273;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Groningen (PV);2021 oktober;10630.0
274;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Groningen (PV);2021 november;10710.0
275;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Groningen (PV);2021 december;10560.0
276;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Groningen (PV);2022 januari;10480.0
277;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Groningen (PV);2022 februari;10510.0
278;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Groningen (PV);2022 maart;10260.0
279;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Groningen (PV);2022 april;10200.0
280;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Groningen (PV);2022 mei;10270.0
281;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Groningen (PV);2022 juni;10280.0
282;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Groningen (PV);2022 juli;10220.0
283;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Groningen (PV);2022 augustus;10000.0
284;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Groningen (PV);2022 september;10060.0
285;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Groningen (PV);2022 oktober;10070.0
286;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Groningen (PV);2022 november;10590.0
287;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Groningen (PV);2022 december;10560.0
288;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Fryslân (PV);2019 januari;12990.0
289;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Fryslân (PV);2019 februari;12980.0
290;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Fryslân (PV);2019 maart;12870.0
291;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Fryslân (PV);2019 april;13000.0
292;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Fryslân (PV);2019 mei;13040.0
293;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Fryslân (PV);2019 juni;12980.0
294;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Fryslân (PV);2019 juli;13030.0
295;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Fryslân (PV);2019 augustus;12860.0
296;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Fryslân (PV);2019 september;12830.0
297;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Fryslân (PV);2019 oktober;12820.0
298;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Fryslân (PV);2019 november;12790.0
299;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Fryslân (PV);2019 december;12620.0
300;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Fryslân (PV);2020 januari;12710.0
301;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Fryslân (PV);2020 februari;12870.0
302;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Fryslân (PV);2020 maart;12860.0
303;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Fryslân (PV);2020 april;12750.0
304;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Fryslân (PV);2020 mei;12700.0
305;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Fryslân (PV);2020 juni;12790.0
306;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Fryslân (PV);2020 juli;12720.0
307;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Fryslân (PV);2020 augustus;12670.0
308;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Fryslân (PV);2020 september;12780.0
309;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Fryslân (PV);2020 oktober;12870.0
310;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Fryslân (PV);2020 november;12880.0
311;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Fryslân (PV);2020 december;12780.0
312;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Fryslân (PV);2021 januari;12600.0
313;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Fryslân (PV);2021 februari;12600.0
314;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Fryslân (PV);2021 maart;12880.0
315;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Fryslân (PV);2021 april;13020.0
316;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Fryslân (PV);2021 mei;12920.0
317;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Fryslân (PV);2021 juni;13080.0
318;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Fryslân (PV);2021 juli;12920.0
319;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Fryslân (PV);2021 augustus;12750.0
320;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Fryslân (PV);2021 september;12840.0
321;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Fryslân (PV);2021 oktober;12640.0
322;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Fryslân (PV);2021 november;11570.0
323;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Fryslân (PV);2021 december;11550.0
324;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Fryslân (PV);2022 januari;11210.0
325;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Fryslân (PV);2022 februari;11230.0
326;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Fryslân (PV);2022 maart;11440.0
327;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Fryslân (PV);2022 april;11490.0
328;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Fryslân (PV);2022 mei;11530.0
329;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Fryslân (PV);2022 juni;11660.0
330;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Fryslân (PV);2022 juli;11700.0
331;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Fryslân (PV);2022 augustus;11730.0
332;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Fryslân (PV);2022 september;11820.0
333;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Fryslân (PV);2022 oktober;11900.0
334;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Fryslân (PV);2022 november;12050.0
335;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Fryslân (PV);2022 december;11970.0
336;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Drenthe (PV);2019 januari;8200.0
337;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Drenthe (PV);2019 februari;8180.0
338;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Drenthe (PV);2019 maart;8200.0
339;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Drenthe (PV);2019 april;8200.0
340;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Drenthe (PV);2019 mei;8000.0
341;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Drenthe (PV);2019 juni;7920.0
342;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Drenthe (PV);2019 juli;7860.0
343;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Drenthe (PV);2019 augustus;7740.0
344;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Drenthe (PV);2019 september;7860.0
345;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Drenthe (PV);2019 oktober;7850.0
346;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Drenthe (PV);2019 november;7850.0
347;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Drenthe (PV);2019 december;7780.0
348;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Drenthe (PV);2020 januari;7620.0
349;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Drenthe (PV);2020 februari;7520.0
350;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Drenthe (PV);2020 maart;7570.0
351;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Drenthe (PV);2020 april;7570.0
352;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Drenthe (PV);2020 mei;7560.0
353;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Drenthe (PV);2020 juni;7660.0
354;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Drenthe (PV);2020 juli;7720.0
355;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Drenthe (PV);2020 augustus;7660.0
356;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Drenthe (PV);2020 september;7650.0
357;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Drenthe (PV);2020 oktober;7670.0
358;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Drenthe (PV);2020 november;7570.0
359;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Drenthe (PV);2020 december;7560.0
360;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Drenthe (PV);2021 januari;7380.0
361;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Drenthe (PV);2021 februari;7390.0
