ID;SoortBromfiets;RegioS;Perioden;AantalVoertuigen_1;PersonenInBezitVanVoertuig_2
4868;Bromfietsen;Alphen aan den Rijn;2010;1966.0;3.4
4869;Bromfietsen;Alphen aan den Rijn;2011;2055.0;3.5
4870;Bromfietsen;Alphen-Chaam;2007;307.0;4.1
4871;Bromfietsen;Alphen-Chaam;2008;333.0;4.4
4872;Bromfietsen;Alphen-Chaam;2009;372.0;4.9
4873;Bromfietsen;Alphen-Chaam;2010;415.0;5.4
4874;Bromfietsen;Alphen-Chaam;2011;437.0;5.6
4875;Bromfietsen;Ameland;2007;190.0;6.9
4876;Bromfietsen;Ameland;2008;197.0;7.2
4877;Bromfietsen;Ameland;2009;189.0;6.9
4878;Bromfietsen;Ameland;2010;181.0;6.5
4879;Bromfietsen;Ameland;2011;187.0;6.7
4880;Bromfietsen;Amersfoort;2007;2198.0;2.0
4881;Bromfietsen;Amersfoort;2008;2456.0;2.2
4882;Bromfietsen;Amersfoort;2009;2686.0;2.4
4883;Bromfietsen;Amersfoort;2010;2889.0;2.6
4884;Bromfietsen;Amersfoort;2011;3000.0;2.6
4885;Bromfietsen;Amstelveen;2007;2042.0;3.1
4886;Bromfietsen;Amstelveen;2008;2478.0;3.8
4887;Bromfietsen;Amstelveen;2009;2795.0;4.3
4888;Bromfietsen;Amstelveen;2010;2988.0;4.5
4889;Bromfietsen;Amstelveen;2011;3142.0;4.7
4890;Bromfietsen;Amsterdam;2007;15378.0;2.5
4891;Bromfietsen;Amsterdam;2008;19184.0;3.1
4892;Bromfietsen;Amsterdam;2009;22635.0;3.6
4893;Bromfietsen;Amsterdam;2010;24733.0;3.9
4894;Bromfietsen;Amsterdam;2011;25672.0;3.9
4895;Bromfietsen;Andijk;2007;212.0;4.0
4896;Bromfietsen;Andijk;2008;240.0;4.5
4897;Bromfietsen;Andijk;2009;264.0;5.1
4898;Bromfietsen;Andijk;2010;296.0;5.7
4899;Bromfietsen;Andijk;2011;;
4900;Bromfietsen;Anna Paulowna;2007;556.0;5.1
4901;Bromfietsen;Anna Paulowna;2008;592.0;5.3
4902;Bromfietsen;Anna Paulowna;2009;657.0;5.9
4903;Bromfietsen;Anna Paulowna;2010;681.0;6.0
4904;Bromfietsen;Anna Paulowna;2011;709.0;6.2
4905;Bromfietsen;Apeldoorn;2007;3185.0;2.5
4906;Bromfietsen;Apeldoorn;2008;3255.0;2.6
4907;Bromfietsen;Apeldoorn;2009;3375.0;2.7
4908;Bromfietsen;Apeldoorn;2010;3382.0;2.7
4909;Bromfietsen;Apeldoorn;2011;3490.0;2.7
4910;Bromfietsen;Appingedam;2007;241.0;2.4
4911;Bromfietsen;Appingedam;2008;258.0;2.6
4912;Bromfietsen;Appingedam;2009;253.0;2.5
4913;Bromfietsen;Appingedam;2010;279.0;2.8
4914;Bromfietsen;Appingedam;2011;293.0;2.9
4915;Bromfietsen;Arcen en Velden;2007;181.0;2.5
4916;Bromfietsen;Arcen en Velden;2008;206.0;2.9
4917;Bromfietsen;Arcen en Velden;2009;225.0;3.1
4918;Bromfietsen;Arcen en Velden;2010;;
4919;Bromfietsen;Arcen en Velden;2011;;
4920;Bromfietsen;Arnhem;2007;3033.0;2.6
4921;Bromfietsen;Arnhem;2008;3286.0;2.8
4922;Bromfietsen;Arnhem;2009;3620.0;3.0
4923;Bromfietsen;Arnhem;2010;3830.0;3.2
4924;Bromfietsen;Arnhem;2011;3997.0;3.3
4925;Bromfietsen;Assen;2007;953.0;1.9
4926;Bromfietsen;Assen;2008;1020.0;2.0
4927;Bromfietsen;Assen;2009;1132.0;2.1
4928;Bromfietsen;Assen;2010;1214.0;2.3
4929;Bromfietsen;Assen;2011;1309.0;2.4
4930;Bromfietsen;Asten;2007;376.0;2.9
4931;Bromfietsen;Asten;2008;380.0;2.9
4932;Bromfietsen;Asten;2009;396.0;3.0
4933;Bromfietsen;Asten;2010;424.0;3.2
4934;Bromfietsen;Asten;2011;448.0;3.4
4935;Bromfietsen;Baarle-Nassau;2007;140.0;2.5
4936;Bromfietsen;Baarle-Nassau;2008;160.0;2.8
4937;Bromfietsen;Baarle-Nassau;2009;169.0;3.0
4938;Bromfietsen;Baarle-Nassau;2010;200.0;3.5
4939;Bromfietsen;Baarle-Nassau;2011;206.0;3.6
4940;Bromfietsen;Baarn;2007;611.0;3.1
4941;Bromfietsen;Baarn;2008;642.0;3.2
4942;Bromfietsen;Baarn;2009;665.0;3.3
4943;Bromfietsen;Baarn;2010;719.0;3.6
4944;Bromfietsen;Baarn;2011;753.0;3.8
4945;Bromfietsen;Barendrecht;2007;837.0;2.5
4946;Bromfietsen;Barendrecht;2008;1020.0;2.9
4947;Bromfietsen;Barendrecht;2009;1171.0;3.3
4948;Bromfietsen;Barendrecht;2010;1331.0;3.7
4949;Bromfietsen;Barendrecht;2011;1446.0;4.0
4950;Bromfietsen;Barneveld;2007;1446.0;3.8
4951;Bromfietsen;Barneveld;2008;1593.0;4.1
4952;Bromfietsen;Barneveld;2009;1697.0;4.3
4953;Bromfietsen;Barneveld;2010;1732.0;4.4
4954;Bromfietsen;Barneveld;2011;1749.0;4.3
4955;Bromfietsen;Bedum;2007;214.0;2.6
4956;Bromfietsen;Bedum;2008;233.0;2.8
4957;Bromfietsen;Bedum;2009;265.0;3.2
4958;Bromfietsen;Bedum;2010;283.0;3.4
4959;Bromfietsen;Bedum;2011;277.0;3.3
4960;Bromfietsen;Beek (L.);2007;445.0;3.2
4961;Bromfietsen;Beek (L.);2008;455.0;3.3
4962;Bromfietsen;Beek (L.);2009;451.0;3.3
4963;Bromfietsen;Beek (L.);2010;505.0;3.6
4964;Bromfietsen;Beek (L.);2011;508.0;3.7
4965;Bromfietsen;Beemster;2007;343.0;5.1
4966;Bromfietsen;Beemster;2008;373.0;5.5
4967;Bromfietsen;Beemster;2009;433.0;6.3
4968;Bromfietsen;Beemster;2010;486.0;7.0
4969;Bromfietsen;Beemster;2011;498.0;7.2
4970;Bromfietsen;Beesel;2007;300.0;2.7
4971;Bromfietsen;Beesel;2008;308.0;2.8
4972;Bromfietsen;Beesel;2009;321.0;2.9
4973;Bromfietsen;Beesel;2010;353.0;3.1
4974;Bromfietsen;Beesel;2011;359.0;3.2
4975;Bromfietsen;Bellingwedde;2007;354.0;4.4
4976;Bromfietsen;Bellingwedde;2008;355.0;4.4
4977;Bromfietsen;Bellingwedde;2009;361.0;4.6
4978;Bromfietsen;Bellingwedde;2010;361.0;4.6
4979;Bromfietsen;Bellingwedde;2011;370.0;4.7
4980;Bromfietsen;Bennebroek;2007;114.0;2.7
4981;Bromfietsen;Bennebroek;2008;128.0;3.1
4982;Bromfietsen;Bennebroek;2009;;
4983;Bromfietsen;Bennebroek;2010;;
4984;Bromfietsen;Bennebroek;2011;;
4985;Bromfietsen;Bergambacht;2007;272.0;3.7
4986;Bromfietsen;Bergambacht;2008;262.0;3.5
4987;Bromfietsen;Bergambacht;2009;284.0;3.8
4988;Bromfietsen;Bergambacht;2010;297.0;3.9
4989;Bromfietsen;Bergambacht;2011;308.0;4.0
4990;Bromfietsen;Bergeijk;2007;862.0;6.0
4991;Bromfietsen;Bergeijk;2008;904.0;6.3
4992;Bromfietsen;Bergeijk;2009;901.0;6.2
4993;Bromfietsen;Bergeijk;2010;920.0;6.3
4994;Bromfietsen;Bergeijk;2011;920.0;6.3
4995;Bromfietsen;Bergen (L.);2007;586.0;5.3
4996;Bromfietsen;Bergen (L.);2008;619.0;5.7
4997;Bromfietsen;Bergen (L.);2009;638.0;5.8
4998;Bromfietsen;Bergen (L.);2010;649.0;5.9
4999;Bromfietsen;Bergen (L.);2011;661.0;6.0
5000;Bromfietsen;Bergen (NH.);2007;1001.0;3.9
5001;Bromfietsen;Bergen (NH.);2008;1084.0;4.2
5002;Bromfietsen;Bergen (NH.);2009;1134.0;4.4
5003;Bromfietsen;Bergen (NH.);2010;1190.0;4.6
5004;Bromfietsen;Bergen (NH.);2011;1220.0;4.7
5005;Bromfietsen;Bergen op Zoom;2007;1411.0;2.6
5006;Bromfietsen;Bergen op Zoom;2008;1433.0;2.7
5007;Bromfietsen;Bergen op Zoom;2009;1606.0;3.0
5008;Bromfietsen;Bergen op Zoom;2010;1716.0;3.2
5009;Bromfietsen;Bergen op Zoom;2011;1688.0;3.1
5010;Bromfietsen;Berkelland;2007;1020.0;2.8
5011;Bromfietsen;Berkelland;2008;1115.0;3.1
5012;Bromfietsen;Berkelland;2009;1209.0;3.3
5013;Bromfietsen;Berkelland;2010;1247.0;3.4
5014;Bromfietsen;Berkelland;2011;1277.0;3.5
5015;Bromfietsen;Bernheze;2007;1037.0;4.5
5016;Bromfietsen;Bernheze;2008;1051.0;4.5
5017;Bromfietsen;Bernheze;2009;1020.0;4.4
5018;Bromfietsen;Bernheze;2010;1087.0;4.6
5019;Bromfietsen;Bernheze;2011;1093.0;4.6
5020;Bromfietsen;Bernisse;2007;749.0;7.3
5021;Bromfietsen;Bernisse;2008;817.0;8.0
5022;Bromfietsen;Bernisse;2009;868.0;8.4
5023;Bromfietsen;Bernisse;2010;878.0;8.6
5024;Bromfietsen;Bernisse;2011;893.0;8.7
5025;Bromfietsen;Best;2007;967.0;4.3
5026;Bromfietsen;Best;2008;963.0;4.2
5027;Bromfietsen;Best;2009;924.0;4.1
5028;Bromfietsen;Best;2010;939.0;4.1
5029;Bromfietsen;Best;2011;924.0;4.0
5030;Bromfietsen;Beuningen;2007;532.0;2.7
5031;Bromfietsen;Beuningen;2008;615.0;3.1
5032;Bromfietsen;Beuningen;2009;694.0;3.4
5033;Bromfietsen;Beuningen;2010;704.0;3.5
5034;Bromfietsen;Beuningen;2011;731.0;3.6
5035;Bromfietsen;Beverwijk;2007;1068.0;3.6
5036;Bromfietsen;Beverwijk;2008;1255.0;4.1
5037;Bromfietsen;Beverwijk;2009;1436.0;4.6
5038;Bromfietsen;Beverwijk;2010;1568.0;4.9
5039;Bromfietsen;Beverwijk;2011;1671.0;5.2
5040;Bromfietsen;het Bildt;2007;339.0;3.9
5041;Bromfietsen;het Bildt;2008;378.0;4.4
5042;Bromfietsen;het Bildt;2009;396.0;4.6
5043;Bromfietsen;het Bildt;2010;442.0;5.1
5044;Bromfietsen;het Bildt;2011;478.0;5.5
5045;Bromfietsen;De Bilt;2007;800.0;2.4
5046;Bromfietsen;De Bilt;2008;892.0;2.6
5047;Bromfietsen;De Bilt;2009;1009.0;3.0
5048;Bromfietsen;De Bilt;2010;1112.0;3.3
5049;Bromfietsen;De Bilt;2011;1176.0;3.4
5050;Bromfietsen;Binnenmaas;2007;996.0;4.3
5051;Bromfietsen;Binnenmaas;2008;1129.0;4.8
5052;Bromfietsen;Binnenmaas;2009;1199.0;5.1
5053;Bromfietsen;Binnenmaas;2010;1234.0;5.2
5054;Bromfietsen;Binnenmaas;2011;1321.0;5.6
5055;Bromfietsen;Bladel;2007;673.0;4.5
5056;Bromfietsen;Bladel;2008;706.0;4.6
5057;Bromfietsen;Bladel;2009;727.0;4.8
5058;Bromfietsen;Bladel;2010;743.0;4.8
5059;Bromfietsen;Bladel;2011;785.0;5.0
5060;Bromfietsen;Blaricum;2007;242.0;3.3
5061;Bromfietsen;Blaricum;2008;264.0;3.6
5062;Bromfietsen;Blaricum;2009;278.0;3.8
5063;Bromfietsen;Blaricum;2010;305.0;4.1
5064;Bromfietsen;Blaricum;2011;330.0;4.5
5065;Bromfietsen;Bloemendaal;2007;264.0;2.0
5066;Bromfietsen;Bloemendaal;2008;337.0;2.5
5067;Bromfietsen;Bloemendaal;2009;550.0;3.1
5068;Bromfietsen;Bloemendaal;2010;589.0;3.4
5069;Bromfietsen;Bloemendaal;2011;582.0;3.3
5070;Bromfietsen;Boarnsterhim;2007;432.0;2.9
5071;Bromfietsen;Boarnsterhim;2008;487.0;3.2
5072;Bromfietsen;Boarnsterhim;2009;518.0;3.4
5073;Bromfietsen;Boarnsterhim;2010;561.0;3.7
5074;Bromfietsen;Boarnsterhim;2011;561.0;3.7
5075;Bromfietsen;Bodegraven;2007;488.0;3.3
5076;Bromfietsen;Bodegraven;2008;548.0;3.6
5077;Bromfietsen;Bodegraven;2009;596.0;3.9
5078;Bromfietsen;Bodegraven;2010;653.0;4.3
5079;Bromfietsen;Bodegraven;2011;;
5080;Bromfietsen;Bodegraven-Reeuwijk;2007;;
5081;Bromfietsen;Bodegraven-Reeuwijk;2008;;
5082;Bromfietsen;Bodegraven-Reeuwijk;2009;;
5083;Bromfietsen;Bodegraven-Reeuwijk;2010;;
5084;Bromfietsen;Bodegraven-Reeuwijk;2011;1296.0;5.0
5085;Bromfietsen;Boekel;2007;675.0;9.3
5086;Bromfietsen;Boekel;2008;671.0;9.1
5087;Bromfietsen;Boekel;2009;630.0;8.4
5088;Bromfietsen;Boekel;2010;654.0;8.6
5089;Bromfietsen;Boekel;2011;661.0;8.6
5090;Bromfietsen;Ten Boer;2007;187.0;3.3
5091;Bromfietsen;Ten Boer;2008;187.0;3.3
5092;Bromfietsen;Ten Boer;2009;228.0;4.0
5093;Bromfietsen;Ten Boer;2010;252.0;4.4
5094;Bromfietsen;Ten Boer;2011;277.0;4.8
5095;Bromfietsen;Bolsward;2007;200.0;2.6
5096;Bromfietsen;Bolsward;2008;205.0;2.6
5097;Bromfietsen;Bolsward;2009;221.0;2.8
5098;Bromfietsen;Bolsward;2010;246.0;3.1
5099;Bromfietsen;Bolsward;2011;;
5100;Bromfietsen;Borger-Odoorn;2007;921.0;4.3
5101;Bromfietsen;Borger-Odoorn;2008;993.0;4.7
5102;Bromfietsen;Borger-Odoorn;2009;1085.0;5.1
5103;Bromfietsen;Borger-Odoorn;2010;1109.0;5.2
5104;Bromfietsen;Borger-Odoorn;2011;1134.0;5.3
5105;Bromfietsen;Borne;2007;421.0;2.6
5106;Bromfietsen;Borne;2008;421.0;2.6
5107;Bromfietsen;Borne;2009;439.0;2.6
5108;Bromfietsen;Borne;2010;476.0;2.8
5109;Bromfietsen;Borne;2011;492.0;2.8
5110;Bromfietsen;Borsele;2007;898.0;5.1
5111;Bromfietsen;Borsele;2008;976.0;5.5
5112;Bromfietsen;Borsele;2009;1026.0;5.8
5113;Bromfietsen;Borsele;2010;1099.0;6.2
5114;Bromfietsen;Borsele;2011;1150.0;6.4
5115;Bromfietsen;Boskoop;2007;548.0;4.6
5116;Bromfietsen;Boskoop;2008;635.0;5.4
5117;Bromfietsen;Boskoop;2009;686.0;5.8
5118;Bromfietsen;Boskoop;2010;737.0;6.2
5119;Bromfietsen;Boskoop;2011;780.0;6.6
5120;Bromfietsen;Boxmeer;2007;750.0;3.3
5121;Bromfietsen;Boxmeer;2008;770.0;3.4
5122;Bromfietsen;Boxmeer;2009;813.0;3.6
5123;Bromfietsen;Boxmeer;2010;864.0;3.8
5124;Bromfietsen;Boxmeer;2011;864.0;3.7
5125;Bromfietsen;Boxtel;2007;956.0;4.0
5126;Bromfietsen;Boxtel;2008;915.0;3.8
5127;Bromfietsen;Boxtel;2009;946.0;3.9
5128;Bromfietsen;Boxtel;2010;957.0;3.9
5129;Bromfietsen;Boxtel;2011;1032.0;4.2
5130;Bromfietsen;Breda;2007;2972.0;2.1
5131;Bromfietsen;Breda;2008;3278.0;2.3
5132;Bromfietsen;Breda;2009;3698.0;2.6
5133;Bromfietsen;Breda;2010;4021.0;2.8
5134;Bromfietsen;Breda;2011;4165.0;2.9
5135;Bromfietsen;Breukelen;2007;281.0;2.4
5136;Bromfietsen;Breukelen;2008;343.0;3.0
5137;Bromfietsen;Breukelen;2009;402.0;3.5
5138;Bromfietsen;Breukelen;2010;478.0;4.1
5139;Bromfietsen;Breukelen;2011;;
5140;Bromfietsen;Brielle;2007;518.0;4.0
5141;Bromfietsen;Brielle;2008;615.0;4.8
5142;Bromfietsen;Brielle;2009;668.0;5.2
5143;Bromfietsen;Brielle;2010;736.0;5.7
5144;Bromfietsen;Brielle;2011;774.0;5.9
5145;Bromfietsen;Bronckhorst;2007;1295.0;4.3
5146;Bromfietsen;Bronckhorst;2008;1334.0;4.4
5147;Bromfietsen;Bronckhorst;2009;1452.0;4.7
5148;Bromfietsen;Bronckhorst;2010;1583.0;5.2
5149;Bromfietsen;Bronckhorst;2011;1578.0;5.1
5150;Bromfietsen;Brummen;2007;658.0;3.9
5151;Bromfietsen;Brummen;2008;657.0;3.8
5152;Bromfietsen;Brummen;2009;686.0;4.0
5153;Bromfietsen;Brummen;2010;676.0;3.9
5154;Bromfietsen;Brummen;2011;661.0;3.8
5155;Bromfietsen;Brunssum;2007;903.0;3.6
5156;Bromfietsen;Brunssum;2008;975.0;3.9
5157;Bromfietsen;Brunssum;2009;1045.0;4.2
5158;Bromfietsen;Brunssum;2010;1087.0;4.4
5159;Bromfietsen;Brunssum;2011;1134.0;4.6
5160;Bromfietsen;Bunnik;2007;300.0;2.7
5161;Bromfietsen;Bunnik;2008;341.0;3.0
5162;Bromfietsen;Bunnik;2009;394.0;3.5
5163;Bromfietsen;Bunnik;2010;435.0;3.8
5164;Bromfietsen;Bunnik;2011;423.0;3.7
5165;Bromfietsen;Bunschoten;2007;703.0;4.7
5166;Bromfietsen;Bunschoten;2008;754.0;5.0
5167;Bromfietsen;Bunschoten;2009;811.0;5.3
5168;Bromfietsen;Bunschoten;2010;852.0;5.5
5169;Bromfietsen;Bunschoten;2011;858.0;5.5
5170;Bromfietsen;Buren;2007;1212.0;6.0
5171;Bromfietsen;Buren;2008;1166.0;5.7
5172;Bromfietsen;Buren;2009;1225.0;6.0
5173;Bromfietsen;Buren;2010;1273.0;6.2
5174;Bromfietsen;Buren;2011;1331.0;6.4
5175;Bromfietsen;Bussum;2007;574.0;2.3
5176;Bromfietsen;Bussum;2008;627.0;2.5
5177;Bromfietsen;Bussum;2009;687.0;2.7
5178;Bromfietsen;Bussum;2010;787.0;3.1
5179;Bromfietsen;Bussum;2011;848.0;3.3
5180;Bromfietsen;Capelle aan den IJssel;2007;1123.0;2.1
5181;Bromfietsen;Capelle aan den IJssel;2008;1342.0;2.5
5182;Bromfietsen;Capelle aan den IJssel;2009;1577.0;3.0
5183;Bromfietsen;Capelle aan den IJssel;2010;1758.0;3.3
5184;Bromfietsen;Capelle aan den IJssel;2011;1899.0;3.5
5185;Bromfietsen;Castricum;2007;699.0;2.5
5186;Bromfietsen;Castricum;2008;763.0;2.7
5187;Bromfietsen;Castricum;2009;859.0;3.1
5188;Bromfietsen;Castricum;2010;922.0;3.3
5189;Bromfietsen;Castricum;2011;976.0;3.5
5190;Bromfietsen;Coevorden;2007;885.0;3.0
5191;Bromfietsen;Coevorden;2008;927.0;3.2
5192;Bromfietsen;Coevorden;2009;988.0;3.4
5193;Bromfietsen;Coevorden;2010;1060.0;3.6
5194;Bromfietsen;Coevorden;2011;1100.0;3.7
5195;Bromfietsen;Cranendonck;2007;769.0;4.6
5196;Bromfietsen;Cranendonck;2008;803.0;4.8
5197;Bromfietsen;Cranendonck;2009;781.0;4.7
5198;Bromfietsen;Cranendonck;2010;809.0;4.8
5199;Bromfietsen;Cranendonck;2011;809.0;4.8
5200;Bromfietsen;Cromstrijen;2007;417.0;4.0
5201;Bromfietsen;Cromstrijen;2008;456.0;4.4
5202;Bromfietsen;Cromstrijen;2009;490.0;4.7
5203;Bromfietsen;Cromstrijen;2010;519.0;5.0
5204;Bromfietsen;Cromstrijen;2011;523.0;5.0
5205;Bromfietsen;Cuijk;2007;495.0;2.6
5206;Bromfietsen;Cuijk;2008;533.0;2.8
5207;Bromfietsen;Cuijk;2009;562.0;2.9
5208;Bromfietsen;Cuijk;2010;593.0;3.0
5209;Bromfietsen;Cuijk;2011;642.0;3.2
5210;Bromfietsen;Culemborg;2007;490.0;2.3
5211;Bromfietsen;Culemborg;2008;508.0;2.4
5212;Bromfietsen;Culemborg;2009;552.0;2.6
5213;Bromfietsen;Culemborg;2010;627.0;2.9
5214;Bromfietsen;Culemborg;2011;650.0;3.0
5215;Bromfietsen;Dalfsen;2007;946.0;4.6
5216;Bromfietsen;Dalfsen;2008;977.0;4.7
5217;Bromfietsen;Dalfsen;2009;1091.0;5.1
5218;Bromfietsen;Dalfsen;2010;1169.0;5.5
5219;Bromfietsen;Dalfsen;2011;1212.0;5.6
5220;Bromfietsen;Dantumadeel;2007;715.0;4.6
5221;Bromfietsen;Dantumadeel;2008;725.0;4.7
5222;Bromfietsen;Dantumadeel;2009;;
5223;Bromfietsen;Dantumadeel;2010;;
5224;Bromfietsen;Dantumadeel;2011;;
5225;Bromfietsen;Dantumadiel;2007;;
5226;Bromfietsen;Dantumadiel;2008;;
5227;Bromfietsen;Dantumadiel;2009;765.0;4.9
5228;Bromfietsen;Dantumadiel;2010;802.0;5.2
5229;Bromfietsen;Dantumadiel;2011;830.0;5.3
5230;Bromfietsen;Delft;2007;1983.0;2.5
5231;Bromfietsen;Delft;2008;2237.0;2.7
5232;Bromfietsen;Delft;2009;2553.0;3.1
5233;Bromfietsen;Delft;2010;2708.0;3.3
5234;Bromfietsen;Delft;2011;2918.0;3.5
5235;Bromfietsen;Delfzijl;2007;620.0;2.7
5236;Bromfietsen;Delfzijl;2008;674.0;3.0
5237;Bromfietsen;Delfzijl;2009;699.0;3.2
5238;Bromfietsen;Delfzijl;2010;704.0;3.2
5239;Bromfietsen;Delfzijl;2011;715.0;3.2
5240;Bromfietsen;Deurne;2007;1209.0;4.7
5241;Bromfietsen;Deurne;2008;1252.0;4.9
5242;Bromfietsen;Deurne;2009;1302.0;5.1
5243;Bromfietsen;Deurne;2010;1302.0;5.1
5244;Bromfietsen;Deurne;2011;1358.0;5.2
5245;Bromfietsen;Deventer;2007;1506.0;1.9
5246;Bromfietsen;Deventer;2008;1588.0;2.0
5247;Bromfietsen;Deventer;2009;1728.0;2.2
5248;Bromfietsen;Deventer;2010;1781.0;2.2
5249;Bromfietsen;Deventer;2011;1794.0;2.3
5250;Bromfietsen;Diemen;2007;646.0;3.3
5251;Bromfietsen;Diemen;2008;780.0;4.0
5252;Bromfietsen;Diemen;2009;935.0;4.7
5253;Bromfietsen;Diemen;2010;1004.0;4.9
5254;Bromfietsen;Diemen;2011;1039.0;5.0
5255;Bromfietsen;Dinkelland;2007;693.0;3.4
5256;Bromfietsen;Dinkelland;2008;793.0;3.9
5257;Bromfietsen;Dinkelland;2009;743.0;3.7
5258;Bromfietsen;Dinkelland;2010;806.0;3.9
5259;Bromfietsen;Dinkelland;2011;823.0;4.0
5260;Bromfietsen;Dirksland;2007;222.0;3.4
5261;Bromfietsen;Dirksland;2008;225.0;3.5
5262;Bromfietsen;Dirksland;2009;234.0;3.6
5263;Bromfietsen;Dirksland;2010;248.0;3.8
5264;Bromfietsen;Dirksland;2011;278.0;4.2
5265;Bromfietsen;Doesburg;2007;267.0;2.9
5266;Bromfietsen;Doesburg;2008;328.0;3.5
5267;Bromfietsen;Doesburg;2009;340.0;3.7
5268;Bromfietsen;Doesburg;2010;352.0;3.8
5269;Bromfietsen;Doesburg;2011;375.0;4.0
5270;Bromfietsen;Doetinchem;2007;1040.0;2.3
5271;Bromfietsen;Doetinchem;2008;1039.0;2.3
5272;Bromfietsen;Doetinchem;2009;1041.0;2.3
5273;Bromfietsen;Doetinchem;2010;1082.0;2.4
5274;Bromfietsen;Doetinchem;2011;1125.0;2.5
5275;Bromfietsen;Dongen;2007;671.0;3.3
5276;Bromfietsen;Dongen;2008;694.0;3.4
5277;Bromfietsen;Dongen;2009;730.0;3.6
5278;Bromfietsen;Dongen;2010;768.0;3.8
5279;Bromfietsen;Dongen;2011;754.0;3.7
5280;Bromfietsen;Dongeradeel;2007;905.0;4.6
5281;Bromfietsen;Dongeradeel;2008;988.0;5.0
5282;Bromfietsen;Dongeradeel;2009;1168.0;5.9
5283;Bromfietsen;Dongeradeel;2010;1064.0;5.4
5284;Bromfietsen;Dongeradeel;2011;1085.0;5.6
5285;Bromfietsen;Dordrecht;2007;2351.0;2.5
5286;Bromfietsen;Dordrecht;2008;2669.0;2.8
5287;Bromfietsen;Dordrecht;2009;3068.0;3.2
5288;Bromfietsen;Dordrecht;2010;3268.0;3.4
5289;Bromfietsen;Dordrecht;2011;3370.0;3.5
5290;Bromfietsen;Drechterland;2007;541.0;3.7
5291;Bromfietsen;Drechterland;2008;598.0;4.0
5292;Bromfietsen;Drechterland;2009;677.0;4.5
5293;Bromfietsen;Drechterland;2010;727.0;4.7
5294;Bromfietsen;Drechterland;2011;769.0;5.0
5295;Bromfietsen;Drimmelen;2007;864.0;4.0
5296;Bromfietsen;Drimmelen;2008;900.0;4.2
5297;Bromfietsen;Drimmelen;2009;890.0;4.1
5298;Bromfietsen;Drimmelen;2010;913.0;4.2
5299;Bromfietsen;Drimmelen;2011;922.0;4.2
5300;Bromfietsen;Dronten;2007;564.0;1.9
5301;Bromfietsen;Dronten;2008;685.0;2.3
5302;Bromfietsen;Dronten;2009;802.0;2.6
5303;Bromfietsen;Dronten;2010;913.0;2.9
5304;Bromfietsen;Dronten;2011;979.0;3.1
5305;Bromfietsen;Druten;2007;474.0;3.3
5306;Bromfietsen;Druten;2008;494.0;3.5
5307;Bromfietsen;Druten;2009;577.0;4.0
5308;Bromfietsen;Druten;2010;611.0;4.3
5309;Bromfietsen;Druten;2011;600.0;4.2
5310;Bromfietsen;Duiven;2007;534.0;2.7
5311;Bromfietsen;Duiven;2008;581.0;2.9
5312;Bromfietsen;Duiven;2009;660.0;3.3
5313;Bromfietsen;Duiven;2010;723.0;3.6
5314;Bromfietsen;Duiven;2011;749.0;3.7
5315;Bromfietsen;Echt-Susteren;2007;815.0;3.0
5316;Bromfietsen;Echt-Susteren;2008;828.0;3.1
5317;Bromfietsen;Echt-Susteren;2009;869.0;3.2
5318;Bromfietsen;Echt-Susteren;2010;939.0;3.4
5319;Bromfietsen;Echt-Susteren;2011;985.0;3.6
5320;Bromfietsen;Edam-Volendam;2007;392.0;1.8
5321;Bromfietsen;Edam-Volendam;2008;436.0;1.9
5322;Bromfietsen;Edam-Volendam;2009;496.0;2.2
5323;Bromfietsen;Edam-Volendam;2010;522.0;2.3
5324;Bromfietsen;Edam-Volendam;2011;564.0;2.5
5325;Bromfietsen;Ede;2007;2940.0;3.5
5326;Bromfietsen;Ede;2008;3043.0;3.6
5327;Bromfietsen;Ede;2009;3217.0;3.8
5328;Bromfietsen;Ede;2010;3335.0;3.9
5329;Bromfietsen;Ede;2011;3422.0;4.0
5330;Bromfietsen;Eemnes;2007;406.0;5.9
5331;Bromfietsen;Eemnes;2008;454.0;6.5
5332;Bromfietsen;Eemnes;2009;474.0;6.8
5333;Bromfietsen;Eemnes;2010;504.0;7.3
5334;Bromfietsen;Eemnes;2011;505.0;7.3
5335;Bromfietsen;Eemsmond;2007;457.0;3.4
5336;Bromfietsen;Eemsmond;2008;458.0;3.5
5337;Bromfietsen;Eemsmond;2009;511.0;3.9
5338;Bromfietsen;Eemsmond;2010;567.0;4.3
5339;Bromfietsen;Eemsmond;2011;604.0;4.5
5340;Bromfietsen;Eersel;2007;569.0;3.9
5341;Bromfietsen;Eersel;2008;603.0;4.1
5342;Bromfietsen;Eersel;2009;681.0;4.6
5343;Bromfietsen;Eersel;2010;701.0;4.7
5344;Bromfietsen;Eersel;2011;692.0;4.6
5345;Bromfietsen;Eijsden;2007;318.0;3.4
5346;Bromfietsen;Eijsden;2008;347.0;3.7
5347;Bromfietsen;Eijsden;2009;386.0;4.2
5348;Bromfietsen;Eijsden;2010;420.0;4.5
5349;Bromfietsen;Eijsden;2011;;
5350;Bromfietsen;Eijsden-Margraten;2007;;
5351;Bromfietsen;Eijsden-Margraten;2008;;
5352;Bromfietsen;Eijsden-Margraten;2009;;
5353;Bromfietsen;Eijsden-Margraten;2010;;
5354;Bromfietsen;Eijsden-Margraten;2011;923.0;4.5
