ID;Geslacht;Leeftijd;WijkenEnBuurten;BeroepsEnNietBeroepsbevolking_1;WerkzameBeroepsbevolking_2;NettoArbeidsparticipatie_3;Werknemer_4;WerknemerMetVasteArbeidsrelatie_5;WerknemerMetFlexibeleArbeidsrelatie_6;Zelfstandige_7;ZelfstandigeZonderPersoneelZzp_8;ZelfstMetPersoneelEnMeewGezinslid_9
1617;Totaal mannen en vrouwen;15 tot 75 jaar;Geuzenveld;11970;7500;63.0;76.0;43.0;33.0;24.0;20.0;4.0
1618;Totaal mannen en vrouwen;15 tot 75 jaar;Buurt 6;2080;1250;60.0;79.0;44.0;35.0;21.0;18.0;3.0
1619;Totaal mannen en vrouwen;15 tot 75 jaar;Buurt 7;2030;1370;67.0;75.0;45.0;30.0;25.0;20.0;5.0
1620;Totaal mannen en vrouwen;15 tot 75 jaar;Buurt 8;3170;2040;64.0;77.0;41.0;36.0;23.0;19.0;4.0
1621;Totaal mannen en vrouwen;15 tot 75 jaar;Buurt 9;4440;2690;61.0;76.0;44.0;32.0;24.0;20.0;4.0
1622;Totaal mannen en vrouwen;15 tot 75 jaar;Eendrachtspark;250;150;61.0;72.0;42.0;30.0;28.0;23.0;5.0
1623;Totaal mannen en vrouwen;15 tot 75 jaar;Eendracht;1840;1230;67.0;76.0;50.0;25.0;24.0;18.0;6.0
1624;Totaal mannen en vrouwen;15 tot 75 jaar;Osdorper Binnenpolder;20;20;;;;;;;
1625;Totaal mannen en vrouwen;15 tot 75 jaar;Buurt 10;1810;1210;67.0;76.0;51.0;25.0;24.0;18.0;6.0
1626;Totaal mannen en vrouwen;15 tot 75 jaar;Lutkemeer/Ookmeer;680;440;64.0;65.0;42.0;23.0;35.0;27.0;8.0
1627;Totaal mannen en vrouwen;15 tot 75 jaar;Ookmeer;10;0;;;;;;;
1628;Totaal mannen en vrouwen;15 tot 75 jaar;Osdorper Bovenpolder;620;390;63.0;65.0;42.0;23.0;35.0;26.0;9.0
1629;Totaal mannen en vrouwen;15 tot 75 jaar;Bedrijvenpark Lutkemeer;50;40;;;;;;;
1630;Totaal mannen en vrouwen;15 tot 75 jaar;Osdorp-Oost;13120;8250;63.0;82.0;45.0;37.0;18.0;15.0;3.0
1631;Totaal mannen en vrouwen;15 tot 75 jaar;Wildeman;3450;1830;53.0;81.0;42.0;40.0;19.0;17.0;2.0
1632;Totaal mannen en vrouwen;15 tot 75 jaar;Meer en Oever;2440;1650;67.0;78.0;48.0;30.0;22.0;18.0;4.0
1633;Totaal mannen en vrouwen;15 tot 75 jaar;Osdorpplein e.o.;3220;2260;70.0;84.0;44.0;40.0;16.0;13.0;3.0
1634;Totaal mannen en vrouwen;15 tot 75 jaar;Calandlaan/Lelylaan;950;540;57.0;82.0;51.0;31.0;18.0;14.0;4.0
1635;Totaal mannen en vrouwen;15 tot 75 jaar;Osdorp Zuidoost;3060;1970;64.0;83.0;44.0;39.0;17.0;15.0;2.0
1636;Totaal mannen en vrouwen;15 tot 75 jaar;Osdorp-Midden;11550;7370;64.0;80.0;45.0;35.0;20.0;17.0;3.0
1637;Totaal mannen en vrouwen;15 tot 75 jaar;Osdorp Midden Noord;1880;1040;55.0;81.0;44.0;36.0;19.0;17.0;2.0
1638;Totaal mannen en vrouwen;15 tot 75 jaar;Osdorp Midden Zuid;2470;1510;61.0;79.0;44.0;35.0;21.0;19.0;2.0
1639;Totaal mannen en vrouwen;15 tot 75 jaar;Zuidwestkwadrant Osdorp Noord;2270;1410;62.0;78.0;41.0;37.0;22.0;20.0;2.0
1640;Totaal mannen en vrouwen;15 tot 75 jaar;Zuidwestkwadrant Osdorp Zuid;4930;3420;69.0;81.0;48.0;33.0;19.0;16.0;3.0
1641;Totaal mannen en vrouwen;15 tot 75 jaar;De Punt;4660;3160;68.0;79.0;43.0;36.0;21.0;19.0;2.0
1642;Totaal mannen en vrouwen;15 tot 75 jaar;De Punt;4650;3150;68.0;79.0;43.0;36.0;21.0;18.0;3.0
1643;Totaal mannen en vrouwen;15 tot 75 jaar;Bedrijvencentrum Osdorp;0;0;;;;;;;
1644;Totaal mannen en vrouwen;15 tot 75 jaar;Middelveldsche Akerpolder;11130;7780;70.0;79.0;52.0;27.0;21.0;17.0;4.0
1645;Totaal mannen en vrouwen;15 tot 75 jaar;Middelveldsche Akerpolder;2850;1860;66.0;78.0;52.0;26.0;22.0;19.0;3.0
1646;Totaal mannen en vrouwen;15 tot 75 jaar;De Aker West;3610;2550;71.0;81.0;53.0;27.0;19.0;15.0;4.0
1647;Totaal mannen en vrouwen;15 tot 75 jaar;De Aker Oost;4670;3360;72.0;79.0;50.0;28.0;21.0;17.0;4.0
1648;Totaal mannen en vrouwen;15 tot 75 jaar;Slotervaart Noord;5750;3770;66.0;77.0;44.0;33.0;23.0;20.0;3.0
1649;Totaal mannen en vrouwen;15 tot 75 jaar;Oostoever Sloterplas;1840;1280;69.0;79.0;52.0;27.0;21.0;18.0;3.0
1650;Totaal mannen en vrouwen;15 tot 75 jaar;Emanuel van Meterenbuurt;1560;1020;66.0;73.0;41.0;32.0;27.0;25.0;2.0
1651;Totaal mannen en vrouwen;15 tot 75 jaar;Jacob Geelbuurt;2350;1470;63.0;78.0;39.0;39.0;22.0;19.0;3.0
1652;Totaal mannen en vrouwen;15 tot 75 jaar;Overtoomse Veld;11660;7730;66.0;84.0;47.0;38.0;16.0;14.0;2.0
1653;Totaal mannen en vrouwen;15 tot 75 jaar;Overtoomse Veld Noord;4680;3010;64.0;82.0;47.0;34.0;18.0;16.0;2.0
1654;Totaal mannen en vrouwen;15 tot 75 jaar;Overtoomse Veld Zuid;3650;2720;75.0;86.0;48.0;39.0;14.0;12.0;2.0
1655;Totaal mannen en vrouwen;15 tot 75 jaar;Rembrandtpark Noord;850;580;67.0;83.0;39.0;44.0;17.0;16.0;1.0
1656;Totaal mannen en vrouwen;15 tot 75 jaar;Rembrandtpark Zuid;740;630;85.0;81.0;52.0;29.0;19.0;16.0;3.0
1657;Totaal mannen en vrouwen;15 tot 75 jaar;Johan Jongkindbuurt;570;320;56.0;88.0;33.0;55.0;12.0;11.0;1.0
1658;Totaal mannen en vrouwen;15 tot 75 jaar;Lucas/Andreasziekenhuis e.o.;1160;480;41.0;92.0;49.0;43.0;8.0;7.0;1.0
1659;Totaal mannen en vrouwen;15 tot 75 jaar;Westlandgracht;11060;7910;72.0;86.0;44.0;42.0;14.0;13.0;1.0
1660;Totaal mannen en vrouwen;15 tot 75 jaar;Koningin Wilhelminaplein;2660;2210;83.0;88.0;55.0;33.0;12.0;11.0;1.0
1661;Totaal mannen en vrouwen;15 tot 75 jaar;Andreasterrein;960;700;73.0;82.0;56.0;27.0;18.0;15.0;3.0
1662;Totaal mannen en vrouwen;15 tot 75 jaar;Delflandpleinbuurt Oost;1630;820;50.0;85.0;40.0;45.0;15.0;14.0;1.0
1663;Totaal mannen en vrouwen;15 tot 75 jaar;Delflandpleinbuurt West;3870;2800;72.0;85.0;39.0;46.0;15.0;14.0;1.0
1664;Totaal mannen en vrouwen;15 tot 75 jaar;Riekerhaven;520;350;67.0;86.0;13.0;73.0;14.0;14.0;0.0
1665;Totaal mannen en vrouwen;15 tot 75 jaar;Schipluidenbuurt;1420;1020;72.0;87.0;39.0;49.0;13.0;12.0;1.0
1666;Totaal mannen en vrouwen;15 tot 75 jaar;Sloter-/Riekerpolder;11510;8270;72.0;80.0;54.0;27.0;20.0;16.0;4.0
1667;Totaal mannen en vrouwen;15 tot 75 jaar;Riekerpolder;650;570;87.0;91.0;54.0;37.0;9.0;8.0;1.0
1668;Totaal mannen en vrouwen;15 tot 75 jaar;Park Haagseweg;770;560;73.0;82.0;59.0;23.0;18.0;15.0;3.0
1669;Totaal mannen en vrouwen;15 tot 75 jaar;Nieuwe Meer;150;100;68.0;;;;;;
1670;Totaal mannen en vrouwen;15 tot 75 jaar;Sloterweg e.o.;240;160;69.0;62.0;38.0;24.0;38.0;27.0;11.0
1671;Totaal mannen en vrouwen;15 tot 75 jaar;Nieuw Sloten Noordwest;2360;1620;69.0;82.0;56.0;26.0;18.0;14.0;4.0
1672;Totaal mannen en vrouwen;15 tot 75 jaar;Nieuw Sloten Noordoost;2380;1640;69.0;81.0;57.0;25.0;19.0;15.0;4.0
1673;Totaal mannen en vrouwen;15 tot 75 jaar;Belgiëplein e.o.;880;570;65.0;80.0;51.0;30.0;20.0;18.0;2.0
1674;Totaal mannen en vrouwen;15 tot 75 jaar;Nieuw Sloten Zuidwest;1850;1400;76.0;82.0;58.0;24.0;18.0;15.0;3.0
1675;Totaal mannen en vrouwen;15 tot 75 jaar;Nieuw Sloten Zuidoost;1640;1230;75.0;77.0;49.0;28.0;23.0;18.0;5.0
1676;Totaal mannen en vrouwen;15 tot 75 jaar;Dorp Sloten;590;410;70.0;70.0;46.0;24.0;30.0;24.0;6.0
1677;Totaal mannen en vrouwen;15 tot 75 jaar;Slotervaart Zuid;8400;5390;64.0;85.0;44.0;41.0;15.0;14.0;1.0
1678;Totaal mannen en vrouwen;15 tot 75 jaar;Louis Chrispijnbuurt;2380;1460;61.0;84.0;44.0;40.0;16.0;14.0;2.0
1679;Totaal mannen en vrouwen;15 tot 75 jaar;Jacques Veltmanbuurt;2940;1950;66.0;85.0;46.0;40.0;15.0;14.0;1.0
1680;Totaal mannen en vrouwen;15 tot 75 jaar;Staalmanbuurt;2380;1530;64.0;84.0;49.0;35.0;16.0;13.0;3.0
1681;Totaal mannen en vrouwen;15 tot 75 jaar;Medisch Centrum Slotervaart;690;450;66.0;82.0;17.0;65.0;18.0;17.0;1.0
1682;Totaal mannen en vrouwen;15 tot 75 jaar;Buitenveldert-West;10220;7100;69.0;82.0;50.0;31.0;18.0;16.0;2.0
1683;Totaal mannen en vrouwen;15 tot 75 jaar;Gelderlandpleinbuurt;3520;2390;68.0;86.0;52.0;34.0;14.0;12.0;2.0
1684;Totaal mannen en vrouwen;15 tot 75 jaar;Buitenveldert Midden Zuid;3050;2230;73.0;85.0;50.0;35.0;15.0;13.0;2.0
1685;Totaal mannen en vrouwen;15 tot 75 jaar;Buitenveldert Zuidwest;2880;1950;68.0;76.0;50.0;26.0;24.0;21.0;3.0
1686;Totaal mannen en vrouwen;15 tot 75 jaar;Amsterdamse Bos;60;40;;;;;;;
1687;Totaal mannen en vrouwen;15 tot 75 jaar;Buitenveldert West Midden;690;470;68.0;70.0;45.0;25.0;30.0;25.0;5.0
1688;Totaal mannen en vrouwen;15 tot 75 jaar;Zuiderhof;30;20;;;;;;;
1689;Totaal mannen en vrouwen;15 tot 75 jaar;Buitenveldert-Oost;5760;3850;67.0;82.0;50.0;33.0;18.0;15.0;3.0
1690;Totaal mannen en vrouwen;15 tot 75 jaar;De Klenckebuurt;490;350;71.0;83.0;61.0;22.0;17.0;15.0;2.0
1691;Totaal mannen en vrouwen;15 tot 75 jaar;Buitenveldert Oost Midden;2380;1510;63.0;84.0;52.0;33.0;16.0;14.0;2.0
1692;Totaal mannen en vrouwen;15 tot 75 jaar;Buitenveldert Zuidoost;2880;1980;69.0;81.0;46.0;35.0;19.0;16.0;3.0
1693;Totaal mannen en vrouwen;15 tot 75 jaar;Amstelpark;10;10;;;;;;;
1694;Totaal mannen en vrouwen;15 tot 75 jaar;Amstel III/Bullewijk;2810;2120;75.0;90.0;29.0;61.0;10.0;9.0;1.0
1695;Totaal mannen en vrouwen;15 tot 75 jaar;Hoofdcentrum Zuidoost;20;10;;;;;;;
1696;Totaal mannen en vrouwen;15 tot 75 jaar;Amstel III deel A/B Noord;260;230;87.0;91.0;45.0;46.0;9.0;8.0;1.0
1697;Totaal mannen en vrouwen;15 tot 75 jaar;Amstel III deel C/D Noord;20;10;;;;;;;
1698;Totaal mannen en vrouwen;15 tot 75 jaar;Amstel III deel A/B Zuid;2390;1790;75.0;91.0;28.0;63.0;9.0;9.0;0.0
1699;Totaal mannen en vrouwen;15 tot 75 jaar;Amstel III deel C/D Zuid;0;0;;;;;;;
1700;Totaal mannen en vrouwen;15 tot 75 jaar;AMC;30;0;;;;;;;
1701;Totaal mannen en vrouwen;15 tot 75 jaar;Hoge Dijk;90;70;;;;;;;
1702;Totaal mannen en vrouwen;15 tot 75 jaar;Bijlmer Centrum (D,F,H);19970;12820;64.0;88.0;41.0;47.0;12.0;11.0;1.0
1703;Totaal mannen en vrouwen;15 tot 75 jaar;Venserpolder West;4080;2620;64.0;88.0;46.0;42.0;12.0;11.0;1.0
1704;Totaal mannen en vrouwen;15 tot 75 jaar;Venserpolder Oost;2890;1920;66.0;88.0;47.0;40.0;12.0;11.0;1.0
1705;Totaal mannen en vrouwen;15 tot 75 jaar;D-buurt;1760;1060;60.0;92.0;17.0;74.0;8.0;8.0;0.0
1706;Totaal mannen en vrouwen;15 tot 75 jaar;F-buurt;3600;2700;75.0;86.0;44.0;43.0;14.0;12.0;2.0
1707;Totaal mannen en vrouwen;15 tot 75 jaar;Amsterdamse Poort;960;430;45.0;89.0;45.0;43.0;11.0;10.0;1.0
1708;Totaal mannen en vrouwen;15 tot 75 jaar;Hoptille;1670;1010;61.0;90.0;30.0;60.0;10.0;9.0;1.0
1709;Totaal mannen en vrouwen;15 tot 75 jaar;Rechte H-buurt;2400;1440;60.0;89.0;41.0;49.0;11.0;10.0;1.0
1710;Totaal mannen en vrouwen;15 tot 75 jaar;Hakfort/Huigenbos;1920;1210;63.0;87.0;36.0;51.0;13.0;13.0;0.0
1711;Totaal mannen en vrouwen;15 tot 75 jaar;Huntum;140;90;;;;;;;
1712;Totaal mannen en vrouwen;15 tot 75 jaar;Vogeltjeswei;550;350;63.0;87.0;57.0;30.0;13.0;11.0;2.0
1713;Totaal mannen en vrouwen;15 tot 75 jaar;Nelson Mandelapark;0;0;;;;;;;
1714;Totaal mannen en vrouwen;15 tot 75 jaar;Bijlmer Oost (E,G,K);23400;15430;66.0;86.0;45.0;41.0;14.0;13.0;1.0
1715;Totaal mannen en vrouwen;15 tot 75 jaar;E-buurt;1690;1260;75.0;86.0;50.0;37.0;14.0;12.0;2.0
1716;Totaal mannen en vrouwen;15 tot 75 jaar;G-buurt West;3080;2090;68.0;84.0;45.0;38.0;16.0;14.0;2.0
1717;Totaal mannen en vrouwen;15 tot 75 jaar;Bijlmermuseum Noord;1780;970;55.0;90.0;40.0;50.0;10.0;9.0;1.0
1718;Totaal mannen en vrouwen;15 tot 75 jaar;Kortvoort;2180;1340;61.0;88.0;46.0;42.0;12.0;11.0;1.0
1719;Totaal mannen en vrouwen;15 tot 75 jaar;Kelbergen;760;470;62.0;86.0;45.0;41.0;14.0;13.0;1.0
1720;Totaal mannen en vrouwen;15 tot 75 jaar;K-buurt Midden;1850;1200;65.0;87.0;36.0;51.0;13.0;12.0;1.0
1721;Totaal mannen en vrouwen;15 tot 75 jaar;K-buurt Zuidoost;1030;790;76.0;83.0;48.0;35.0;17.0;15.0;2.0
1722;Totaal mannen en vrouwen;15 tot 75 jaar;K-buurt Zuidwest;1130;790;70.0;85.0;47.0;38.0;15.0;13.0;2.0
1723;Totaal mannen en vrouwen;15 tot 75 jaar;Grunder/Koningshoef;1380;1010;73.0;85.0;52.0;34.0;15.0;13.0;2.0
1724;Totaal mannen en vrouwen;15 tot 75 jaar;G-buurt Oost;2420;1590;66.0;83.0;44.0;39.0;17.0;16.0;1.0
1725;Totaal mannen en vrouwen;15 tot 75 jaar;Kantershof;1740;1080;62.0;85.0;51.0;34.0;15.0;13.0;2.0
1726;Totaal mannen en vrouwen;15 tot 75 jaar;Gooise Kant;500;430;85.0;88.0;56.0;32.0;12.0;11.0;1.0
1727;Totaal mannen en vrouwen;15 tot 75 jaar;G-buurt Noord;1410;830;59.0;89.0;42.0;48.0;11.0;10.0;1.0
1728;Totaal mannen en vrouwen;15 tot 75 jaar;Bijlmermuseum Zuid;2460;1590;65.0;87.0;39.0;48.0;13.0;12.0;1.0
1729;Totaal mannen en vrouwen;15 tot 75 jaar;Nellestein;2420;1700;70.0;83.0;51.0;33.0;17.0;15.0;2.0
1730;Totaal mannen en vrouwen;15 tot 75 jaar;L-buurt;2370;1660;70.0;84.0;51.0;33.0;16.0;15.0;1.0
1731;Totaal mannen en vrouwen;15 tot 75 jaar;Gaasperpark;20;10;;;;;;;
1732;Totaal mannen en vrouwen;15 tot 75 jaar;Gaasperplas;30;20;;;;;;;
1733;Totaal mannen en vrouwen;15 tot 75 jaar;Holendrecht/Reigersbos;13630;8590;63.0;87.0;48.0;40.0;13.0;12.0;1.0
1734;Totaal mannen en vrouwen;15 tot 75 jaar;Holendrecht West;1910;1070;56.0;91.0;41.0;50.0;9.0;8.0;1.0
1735;Totaal mannen en vrouwen;15 tot 75 jaar;Reigersbos Noord;3230;2040;63.0;90.0;46.0;44.0;10.0;10.0;0.0
1736;Totaal mannen en vrouwen;15 tot 75 jaar;Holendrecht Oost;1850;1160;63.0;85.0;52.0;32.0;15.0;14.0;1.0
1737;Totaal mannen en vrouwen;15 tot 75 jaar;Gaasperdam Noord;1590;1080;68.0;88.0;49.0;39.0;12.0;11.0;1.0
1738;Totaal mannen en vrouwen;15 tot 75 jaar;Gaasperdam Zuid;1210;770;64.0;87.0;43.0;44.0;13.0;12.0;1.0
1739;Totaal mannen en vrouwen;15 tot 75 jaar;Reigersbos Midden;1930;1260;65.0;86.0;48.0;38.0;14.0;13.0;1.0
1740;Totaal mannen en vrouwen;15 tot 75 jaar;Reigersbos Zuid;1920;1220;64.0;85.0;53.0;31.0;15.0;14.0;1.0
1741;Totaal mannen en vrouwen;15 tot 75 jaar;Gein;8870;5770;65.0;85.0;51.0;34.0;15.0;13.0;2.0
1742;Totaal mannen en vrouwen;15 tot 75 jaar;Gein Noordwest;2300;1470;64.0;87.0;46.0;41.0;13.0;12.0;1.0
1743;Totaal mannen en vrouwen;15 tot 75 jaar;Gein Zuidwest;1310;840;64.0;88.0;44.0;44.0;12.0;12.0;0.0
1744;Totaal mannen en vrouwen;15 tot 75 jaar;Gein Noordoost;2620;1780;68.0;84.0;57.0;27.0;16.0;14.0;2.0
1745;Totaal mannen en vrouwen;15 tot 75 jaar;Gein Zuidoost;2640;1690;64.0;84.0;52.0;32.0;16.0;14.0;2.0
1746;Totaal mannen en vrouwen;15 tot 75 jaar;Driemond;1210;890;74.0;82.0;57.0;25.0;18.0;16.0;2.0
1747;Totaal mannen en vrouwen;15 tot 75 jaar;Dorp Driemond;1110;810;73.0;83.0;58.0;25.0;17.0;15.0;2.0
1748;Totaal mannen en vrouwen;15 tot 75 jaar;Landelijk gebied Driemond;100;80;;;;;;;
1749;Totaal mannen en vrouwen;15 tot 75 jaar;Apeldoorn;122040;86860;71.0;85.0;57.0;28.0;15.0;12.0;3.0
1750;Totaal mannen en vrouwen;15 tot 75 jaar;Centrum;6270;4490;72.0;86.0;50.0;36.0;14.0;11.0;3.0
1751;Totaal mannen en vrouwen;15 tot 75 jaar;Binnenstad;4820;3510;73.0;87.0;50.0;38.0;13.0;11.0;2.0
1752;Totaal mannen en vrouwen;15 tot 75 jaar;De Haven;1450;980;68.0;83.0;53.0;30.0;17.0;13.0;4.0
1753;Totaal mannen en vrouwen;15 tot 75 jaar;West;15790;11060;70.0;83.0;56.0;27.0;17.0;14.0;3.0
1754;Totaal mannen en vrouwen;15 tot 75 jaar;Brinkhorst;2340;1680;72.0;84.0;54.0;30.0;16.0;13.0;3.0
1755;Totaal mannen en vrouwen;15 tot 75 jaar;Sprengenweg-Noord;890;570;65.0;82.0;54.0;28.0;18.0;14.0;4.0
1756;Totaal mannen en vrouwen;15 tot 75 jaar;Sprengenbos;3020;2270;75.0;83.0;58.0;24.0;17.0;14.0;3.0
1757;Totaal mannen en vrouwen;15 tot 75 jaar;Berg en Bos;1440;970;68.0;66.0;45.0;21.0;34.0;28.0;6.0
1758;Totaal mannen en vrouwen;15 tot 75 jaar;Driehuizen;3430;2490;73.0;85.0;60.0;25.0;15.0;12.0;3.0
1759;Totaal mannen en vrouwen;15 tot 75 jaar;Orden;4660;3070;66.0;87.0;55.0;32.0;13.0;11.0;2.0
1760;Totaal mannen en vrouwen;15 tot 75 jaar;Park Berg en Bos;10;0;;;;;;;
1761;Totaal mannen en vrouwen;15 tot 75 jaar;Zuidwest;11330;8050;71.0;85.0;59.0;26.0;15.0;12.0;3.0
1762;Totaal mannen en vrouwen;15 tot 75 jaar;Ugchelen;2500;1770;71.0;83.0;60.0;23.0;17.0;13.0;4.0
1763;Totaal mannen en vrouwen;15 tot 75 jaar;Ugchelen-Zuid;120;70;;;;;;;
1764;Totaal mannen en vrouwen;15 tot 75 jaar;De Heeze;1770;1220;69.0;87.0;59.0;28.0;13.0;11.0;2.0
1765;Totaal mannen en vrouwen;15 tot 75 jaar;Westenenk;2890;2060;71.0;87.0;60.0;27.0;13.0;11.0;2.0
1766;Totaal mannen en vrouwen;15 tot 75 jaar;Winkewijert;1340;1030;77.0;89.0;63.0;26.0;11.0;9.0;2.0
1767;Totaal mannen en vrouwen;15 tot 75 jaar;De Bouwhof;1740;1190;69.0;87.0;64.0;23.0;13.0;10.0;3.0
1768;Totaal mannen en vrouwen;15 tot 75 jaar;Brouwersmolen-Noord;130;100;;;;;;;
1769;Totaal mannen en vrouwen;15 tot 75 jaar;Dennenheuvel;60;40;;;;;;;
1770;Totaal mannen en vrouwen;15 tot 75 jaar;Holthuizen;110;80;;;;;;;
1771;Totaal mannen en vrouwen;15 tot 75 jaar;Brouwersmolen-Zuid;180;110;60.0;;;;;;
1772;Totaal mannen en vrouwen;15 tot 75 jaar;Wernem;490;400;82.0;87.0;64.0;23.0;13.0;10.0;3.0
1773;Totaal mannen en vrouwen;15 tot 75 jaar;Zuid;14140;9900;70.0;87.0;58.0;29.0;13.0;10.0;3.0
1774;Totaal mannen en vrouwen;15 tot 75 jaar;Brummelhof;2730;1980;73.0;85.0;58.0;27.0;15.0;12.0;3.0
1775;Totaal mannen en vrouwen;15 tot 75 jaar;Vogelkwartier;3730;2600;70.0;88.0;59.0;29.0;12.0;10.0;2.0
1776;Totaal mannen en vrouwen;15 tot 75 jaar;Staatsliedenkwartier;2390;1570;66.0;89.0;54.0;35.0;11.0;9.0;2.0
1777;Totaal mannen en vrouwen;15 tot 75 jaar;Componistenkwartier;2550;1740;68.0;89.0;63.0;26.0;11.0;9.0;2.0
1778;Totaal mannen en vrouwen;15 tot 75 jaar;Rivierenkwartier;2080;1490;72.0;92.0;61.0;31.0;8.0;7.0;1.0
1779;Totaal mannen en vrouwen;15 tot 75 jaar;Malkenschoten;190;120;61.0;;;;;;
1780;Totaal mannen en vrouwen;15 tot 75 jaar;Kayersmolen-Noord;400;340;84.0;82.0;57.0;25.0;18.0;12.0;6.0
1781;Totaal mannen en vrouwen;15 tot 75 jaar;Kayersmolen-Midden;70;60;;;;;;;
1782;Totaal mannen en vrouwen;15 tot 75 jaar;Kayersmolen-Zuid;0;0;;;;;;;
1783;Totaal mannen en vrouwen;15 tot 75 jaar;Zuidoost;18950;12940;68.0;91.0;61.0;29.0;9.0;8.0;1.0
1784;Totaal mannen en vrouwen;15 tot 75 jaar;Matendreef;3200;2280;71.0;91.0;61.0;30.0;9.0;8.0;1.0
1785;Totaal mannen en vrouwen;15 tot 75 jaar;Matenhorst;2220;1530;69.0;90.0;60.0;30.0;10.0;8.0;2.0
1786;Totaal mannen en vrouwen;15 tot 75 jaar;Matendonk;3770;2540;67.0;91.0;60.0;31.0;9.0;8.0;1.0
1787;Totaal mannen en vrouwen;15 tot 75 jaar;Matenhoeve;3520;2350;67.0;91.0;66.0;26.0;9.0;8.0;1.0
1788;Totaal mannen en vrouwen;15 tot 75 jaar;Matenveld;4200;2910;69.0;92.0;62.0;29.0;8.0;7.0;1.0
1789;Totaal mannen en vrouwen;15 tot 75 jaar;Matengaarde;1920;1230;64.0;89.0;58.0;31.0;11.0;9.0;2.0
1790;Totaal mannen en vrouwen;15 tot 75 jaar;Matenhoek;120;90;;;;;;;
1791;Totaal mannen en vrouwen;15 tot 75 jaar;Kuipersveld;10;0;;;;;;;
1792;Totaal mannen en vrouwen;15 tot 75 jaar;Oost;14290;10780;75.0;87.0;60.0;27.0;13.0;10.0;3.0
1793;Totaal mannen en vrouwen;15 tot 75 jaar;Welgelegen;3030;2110;70.0;83.0;59.0;25.0;17.0;13.0;4.0
1794;Totaal mannen en vrouwen;15 tot 75 jaar;Osseveld-West;1770;1260;71.0;86.0;59.0;27.0;14.0;11.0;3.0
1795;Totaal mannen en vrouwen;15 tot 75 jaar;Osseveld-Oost;3840;3060;80.0;89.0;61.0;28.0;11.0;9.0;2.0
1796;Totaal mannen en vrouwen;15 tot 75 jaar;Woudhuis;4470;3370;76.0;88.0;60.0;28.0;12.0;9.0;3.0
1797;Totaal mannen en vrouwen;15 tot 75 jaar;Groot Zonnehoeve;1130;930;82.0;85.0;61.0;24.0;15.0;12.0;3.0
1798;Totaal mannen en vrouwen;15 tot 75 jaar;De Voorwaarts;10;10;;;;;;;
1799;Totaal mannen en vrouwen;15 tot 75 jaar;Bedrijvenpark Ecofactorij;0;0;;;;;;;
1800;Totaal mannen en vrouwen;15 tot 75 jaar;Bedrijvenpark Oost;40;30;;;;;;;
1801;Totaal mannen en vrouwen;15 tot 75 jaar;Noordoost;17460;12550;72.0;87.0;59.0;28.0;13.0;10.0;3.0
1802;Totaal mannen en vrouwen;15 tot 75 jaar;Zevenhuizen;1700;1180;69.0;85.0;63.0;23.0;15.0;12.0;3.0
1803;Totaal mannen en vrouwen;15 tot 75 jaar;Sluisoord;2990;1880;63.0;88.0;55.0;33.0;12.0;10.0;2.0
1804;Totaal mannen en vrouwen;15 tot 75 jaar;De Mheen;2360;1810;77.0;89.0;61.0;28.0;11.0;9.0;2.0
1805;Totaal mannen en vrouwen;15 tot 75 jaar;Anklaar;3030;2050;68.0;87.0;56.0;31.0;13.0;10.0;3.0
1806;Totaal mannen en vrouwen;15 tot 75 jaar;Sprenkelaar;2780;1810;65.0;88.0;54.0;34.0;12.0;10.0;2.0
1807;Totaal mannen en vrouwen;15 tot 75 jaar;Bedrijvenpark Apeldoorn Noord;150;70;50.0;;;;;;
1808;Totaal mannen en vrouwen;15 tot 75 jaar;Sleutelbloem;50;40;;;;;;;
1809;Totaal mannen en vrouwen;15 tot 75 jaar;Zuidbroek - Mozaïek & Rooster;4080;3450;84.0;87.0;64.0;23.0;13.0;10.0;3.0
1810;Totaal mannen en vrouwen;15 tot 75 jaar;Zuidbroek - De Wellen;320;250;78.0;90.0;61.0;29.0;10.0;6.0;4.0
1811;Totaal mannen en vrouwen;15 tot 75 jaar;Noord;9180;6370;69.0;79.0;52.0;27.0;21.0;16.0;5.0
1812;Totaal mannen en vrouwen;15 tot 75 jaar;De Parken;1810;1340;74.0;69.0;45.0;23.0;31.0;24.0;7.0
1813;Totaal mannen en vrouwen;15 tot 75 jaar;Spainkbos;840;570;68.0;78.0;51.0;27.0;22.0;17.0;5.0
1814;Totaal mannen en vrouwen;15 tot 75 jaar;Loolaan-Noord;1550;1100;70.0;78.0;52.0;26.0;22.0;18.0;4.0
1815;Totaal mannen en vrouwen;15 tot 75 jaar;Het Loo;970;670;68.0;82.0;57.0;25.0;18.0;15.0;3.0
1816;Totaal mannen en vrouwen;15 tot 75 jaar;Kerschoten-West;710;450;64.0;84.0;54.0;30.0;16.0;12.0;4.0
1817;Totaal mannen en vrouwen;15 tot 75 jaar;Kerschoten;2570;1740;68.0;89.0;57.0;32.0;11.0;9.0;2.0
1818;Totaal mannen en vrouwen;15 tot 75 jaar;Paleispark;50;40;;;;;;;
1819;Totaal mannen en vrouwen;15 tot 75 jaar;Stadhoudersmolen;130;100;;;;;;;
1820;Totaal mannen en vrouwen;15 tot 75 jaar;Hommelbrink;550;370;67.0;79.0;58.0;21.0;21.0;16.0;5.0
