ID;Zuiveringstype;Kenmerken;Perioden;AantalRioolwaterzuiveringsinstallaties_1;CapaciteitInVervuilingseenheden_2;CapaciteitInInwonerequivalenten_3;CapaciteitInInwonerequivalentenEU_4
5446;Aeratietanks;Geen extra stikstofverwijdering;1998;45.0;;8077.0;7269.0
5447;Aeratietanks;Geen extra stikstofverwijdering;1999;43.0;;8052.0;7247.0
5448;Aeratietanks;Geen extra stikstofverwijdering;2000;38.0;;7138.0;6424.0
5449;Aeratietanks;Geen extra stikstofverwijdering;2001;37.0;;7112.0;6401.0
5450;Aeratietanks;Geen extra stikstofverwijdering;2002;34.0;;6786.0;6108.0
5451;Aeratietanks;Geen extra stikstofverwijdering;2003;29.0;;6075.0;5467.0
5452;Aeratietanks;Geen extra stikstofverwijdering;2004;21.0;;4949.0;4454.0
5453;Aeratietanks;Geen extra stikstofverwijdering;2005;16.0;;3397.0;3057.0
5454;Aeratietanks;Geen extra stikstofverwijdering;2006;13.0;;1151.0;1036.0
5455;Aeratietanks;Geen extra stikstofverwijdering;2007;9.0;;479.0;431.0
5456;Aeratietanks;Geen extra stikstofverwijdering;2008;8.0;;449.0;404.0
5457;Aeratietanks;Geen extra stikstofverwijdering;2009;6.0;;237.0;214.0
5458;Aeratietanks;Geen extra stikstofverwijdering;2010;6.0;322.0;242.0;218.0
5459;Aeratietanks;Geen extra stikstofverwijdering;2011;5.0;271.0;209.0;188.0
5460;Aeratietanks;Geen extra stikstofverwijdering;2012;5.0;271.0;209.0;188.0
5461;Aeratietanks;Geen extra stikstofverwijdering;2013;5.0;271.0;209.0;188.0
5462;Aeratietanks;Geen extra stikstofverwijdering;2014;4.0;200.0;154.0;139.0
5463;Aeratietanks;Geen extra stikstofverwijdering;2015;1.0;30.0;25.0;23.0
5464;Aeratietanks;Geen extra stikstofverwijdering;2016;1.0;30.0;25.0;23.0
5465;Aeratietanks;Geen extra stikstofverwijdering;2017;1.0;30.0;25.0;23.0
5466;Aeratietanks;Geen extra stikstofverwijdering;2018;1.0;30.0;25.0;23.0
5467;Aeratietanks;Geen extra stikstofverwijdering;2019;1.0;30.0;25.0;23.0
5468;Aeratietanks;Geen extra stikstofverwijdering;2020;0.0;0.0;0.0;0.0
5469;Aeratietanks;Geen extra stikstofverwijdering;2021;0.0;0.0;0.0;0.0
5470;Aeratietanks;Geen extra stikstofverwijdering;2022;0.0;0.0;0.0;0.0
5471;Aeratietanks;Geen extra stikstofverwijdering;2023;0.0;0.0;0.0;0.0
5472;Aeratietanks;Extra stikstofverwijdering;1981;0.0;;0.0;0.0
5473;Aeratietanks;Extra stikstofverwijdering;1985;0.0;;0.0;0.0
5474;Aeratietanks;Extra stikstofverwijdering;1990;2.0;;315.0;284.0
5475;Aeratietanks;Extra stikstofverwijdering;1991;2.0;;315.0;284.0
5476;Aeratietanks;Extra stikstofverwijdering;1992;3.0;;381.0;343.0
5477;Aeratietanks;Extra stikstofverwijdering;1993;3.0;;381.0;343.0
5478;Aeratietanks;Extra stikstofverwijdering;1994;5.0;;586.0;527.0
5479;Aeratietanks;Extra stikstofverwijdering;1995;7.0;;1156.0;1040.0
5480;Aeratietanks;Extra stikstofverwijdering;1996;8.0;;1207.0;1086.0
5481;Aeratietanks;Extra stikstofverwijdering;1997;8.0;;1194.0;1074.0
5482;Aeratietanks;Extra stikstofverwijdering;1998;10.0;;1324.0;1192.0
5483;Aeratietanks;Extra stikstofverwijdering;1999;9.0;;1291.0;1162.0
5484;Aeratietanks;Extra stikstofverwijdering;2000;14.0;;1811.0;1630.0
5485;Aeratietanks;Extra stikstofverwijdering;2001;14.0;;1796.0;1616.0
5486;Aeratietanks;Extra stikstofverwijdering;2002;23.0;;2347.0;2112.0
5487;Aeratietanks;Extra stikstofverwijdering;2003;23.0;;2306.0;2076.0
5488;Aeratietanks;Extra stikstofverwijdering;2004;31.0;;3468.0;3121.0
5489;Aeratietanks;Extra stikstofverwijdering;2005;42.0;;6231.0;5608.0
5490;Aeratietanks;Extra stikstofverwijdering;2006;50.0;;8631.0;7768.0
5491;Aeratietanks;Extra stikstofverwijdering;2007;52.0;;8170.0;7353.0
5492;Aeratietanks;Extra stikstofverwijdering;2008;52.0;;8218.0;7397.0
5493;Aeratietanks;Extra stikstofverwijdering;2009;57.0;;8716.0;7844.0
5494;Aeratietanks;Extra stikstofverwijdering;2010;55.0;10256.0;8409.0;7568.0
5495;Aeratietanks;Extra stikstofverwijdering;2011;55.0;10310.0;8467.0;7620.0
5496;Aeratietanks;Extra stikstofverwijdering;2012;55.0;10310.0;8481.0;7633.0
5497;Aeratietanks;Extra stikstofverwijdering;2013;55.0;10310.0;8481.0;7633.0
5498;Aeratietanks;Extra stikstofverwijdering;2014;57.0;10355.0;8502.0;7652.0
5499;Aeratietanks;Extra stikstofverwijdering;2015;60.0;10522.0;8593.0;7733.0
5500;Aeratietanks;Extra stikstofverwijdering;2016;60.0;10522.0;8593.0;7733.0
5501;Aeratietanks;Extra stikstofverwijdering;2017;59.0;10423.0;8583.0;7724.0
5502;Aeratietanks;Extra stikstofverwijdering;2018;57.0;10230.0;8456.0;7610.0
5503;Aeratietanks;Extra stikstofverwijdering;2019;58.0;10135.0;8494.0;7644.0
5504;Aeratietanks;Extra stikstofverwijdering;2020;58.0;10152.0;8386.0;7547.0
5505;Aeratietanks;Extra stikstofverwijdering;2021;57.0;10225.0;8313.0;7481.0
5506;Aeratietanks;Extra stikstofverwijdering;2022;62.0;10411.0;8445.0;7600.0
5507;Aeratietanks;Extra stikstofverwijdering;2023;61.0;10011.0;8091.0;7282.0
5508;Aeratietanks;Slibstabilisatie: geen voorzieningen;1981;7.0;;1322.0;1190.0
5509;Aeratietanks;Slibstabilisatie: geen voorzieningen;1985;7.0;;1423.0;1281.0
5510;Aeratietanks;Slibstabilisatie: geen voorzieningen;1990;9.0;;1873.0;1686.0
5511;Aeratietanks;Slibstabilisatie: geen voorzieningen;1991;10.0;;1879.0;1691.0
5512;Aeratietanks;Slibstabilisatie: geen voorzieningen;1992;12.0;;2439.0;2195.0
5513;Aeratietanks;Slibstabilisatie: geen voorzieningen;1993;12.0;;2439.0;2195.0
5514;Aeratietanks;Slibstabilisatie: geen voorzieningen;1994;12.0;;2439.0;2195.0
5515;Aeratietanks;Slibstabilisatie: geen voorzieningen;1995;11.0;;2293.0;2064.0
5516;Aeratietanks;Slibstabilisatie: geen voorzieningen;1996;10.0;;2228.0;2005.0
5517;Aeratietanks;Slibstabilisatie: geen voorzieningen;1997;11.0;;2270.0;2043.0
5518;Aeratietanks;Slibstabilisatie: geen voorzieningen;1998;11.0;;2294.0;2064.0
5519;Aeratietanks;Slibstabilisatie: geen voorzieningen;1999;11.0;;2448.0;2203.0
5520;Aeratietanks;Slibstabilisatie: geen voorzieningen;2000;8.0;;1818.0;1636.0
5521;Aeratietanks;Slibstabilisatie: geen voorzieningen;2001;8.0;;1818.0;1636.0
5522;Aeratietanks;Slibstabilisatie: geen voorzieningen;2002;7.0;;1752.0;1577.0
5523;Aeratietanks;Slibstabilisatie: geen voorzieningen;2003;7.0;;1722.0;1550.0
5524;Aeratietanks;Slibstabilisatie: geen voorzieningen;2004;6.0;;1740.0;1566.0
5525;Aeratietanks;Slibstabilisatie: geen voorzieningen;2005;14.0;;1671.0;1504.0
5526;Aeratietanks;Slibstabilisatie: geen voorzieningen;2006;17.0;;1687.0;1518.0
5527;Aeratietanks;Slibstabilisatie: geen voorzieningen;2007;16.0;;1434.0;1291.0
5528;Aeratietanks;Slibstabilisatie: geen voorzieningen;2008;18.0;;1582.0;1424.0
5529;Aeratietanks;Slibstabilisatie: geen voorzieningen;2009;19.0;;1765.0;1588.0
5530;Aeratietanks;Slibstabilisatie: geen voorzieningen;2010;19.0;2060.0;1765.0;1588.0
5531;Aeratietanks;Slibstabilisatie: geen voorzieningen;2011;21.0;2264.0;1937.0;1743.0
5532;Aeratietanks;Slibstabilisatie: geen voorzieningen;2012;22.0;2338.0;1995.0;1796.0
5533;Aeratietanks;Slibstabilisatie: geen voorzieningen;2013;22.0;2338.0;1995.0;1796.0
5534;Aeratietanks;Slibstabilisatie: geen voorzieningen;2014;23.0;2421.0;2064.0;1857.0
5535;Aeratietanks;Slibstabilisatie: geen voorzieningen;2015;23.0;2416.0;2058.0;1853.0
5536;Aeratietanks;Slibstabilisatie: geen voorzieningen;2016;23.0;2416.0;2058.0;1853.0
5537;Aeratietanks;Slibstabilisatie: geen voorzieningen;2017;23.0;2481.0;2093.0;1884.0
5538;Aeratietanks;Slibstabilisatie: geen voorzieningen;2018;22.0;2370.0;2015.0;1814.0
5539;Aeratietanks;Slibstabilisatie: geen voorzieningen;2019;23.0;2454.0;2088.0;1880.0
5540;Aeratietanks;Slibstabilisatie: geen voorzieningen;2020;24.0;2526.0;2148.0;1934.0
5541;Aeratietanks;Slibstabilisatie: geen voorzieningen;2021;24.0;2532.0;2148.0;1934.0
5542;Aeratietanks;Slibstabilisatie: geen voorzieningen;2022;30.0;2781.0;2294.0;2065.0
5543;Aeratietanks;Slibstabilisatie: geen voorzieningen;2023;30.0;2781.0;2286.0;2057.0
5544;Aeratietanks;Stabilisatie in Imhofftank/clarigester;1981;0.0;;0.0;0.0
5545;Aeratietanks;Stabilisatie in Imhofftank/clarigester;1985;0.0;;0.0;0.0
5546;Aeratietanks;Stabilisatie in Imhofftank/clarigester;1990;0.0;;0.0;0.0
5547;Aeratietanks;Stabilisatie in Imhofftank/clarigester;1991;0.0;;0.0;0.0
5548;Aeratietanks;Stabilisatie in Imhofftank/clarigester;1992;0.0;;0.0;0.0
5549;Aeratietanks;Stabilisatie in Imhofftank/clarigester;1993;0.0;;0.0;0.0
5550;Aeratietanks;Stabilisatie in Imhofftank/clarigester;1994;0.0;;0.0;0.0
5551;Aeratietanks;Stabilisatie in Imhofftank/clarigester;1995;0.0;;0.0;0.0
5552;Aeratietanks;Stabilisatie in Imhofftank/clarigester;1996;0.0;;0.0;0.0
5553;Aeratietanks;Stabilisatie in Imhofftank/clarigester;1997;0.0;;0.0;0.0
5554;Aeratietanks;Stabilisatie in Imhofftank/clarigester;1998;0.0;;0.0;0.0
5555;Aeratietanks;Stabilisatie in Imhofftank/clarigester;1999;0.0;;0.0;0.0
5556;Aeratietanks;Stabilisatie in Imhofftank/clarigester;2000;0.0;;0.0;0.0
5557;Aeratietanks;Stabilisatie in Imhofftank/clarigester;2001;0.0;;0.0;0.0
5558;Aeratietanks;Stabilisatie in Imhofftank/clarigester;2002;0.0;;0.0;0.0
5559;Aeratietanks;Stabilisatie in Imhofftank/clarigester;2003;0.0;;0.0;0.0
5560;Aeratietanks;Stabilisatie in Imhofftank/clarigester;2004;0.0;;0.0;0.0
5561;Aeratietanks;Stabilisatie in Imhofftank/clarigester;2005;0.0;;0.0;0.0
5562;Aeratietanks;Stabilisatie in Imhofftank/clarigester;2006;0.0;;0.0;0.0
5563;Aeratietanks;Stabilisatie in Imhofftank/clarigester;2007;0.0;;0.0;0.0
5564;Aeratietanks;Stabilisatie in Imhofftank/clarigester;2008;0.0;;0.0;0.0
5565;Aeratietanks;Stabilisatie in Imhofftank/clarigester;2009;0.0;;0.0;0.0
5566;Aeratietanks;Stabilisatie in Imhofftank/clarigester;2010;0.0;0.0;0.0;0.0
5567;Aeratietanks;Stabilisatie in Imhofftank/clarigester;2011;0.0;0.0;0.0;0.0
5568;Aeratietanks;Stabilisatie in Imhofftank/clarigester;2012;0.0;0.0;0.0;0.0
5569;Aeratietanks;Stabilisatie in Imhofftank/clarigester;2013;0.0;0.0;0.0;0.0
5570;Aeratietanks;Stabilisatie in Imhofftank/clarigester;2014;0.0;0.0;0.0;0.0
5571;Aeratietanks;Stabilisatie in Imhofftank/clarigester;2015;0.0;0.0;0.0;0.0
5572;Aeratietanks;Stabilisatie in Imhofftank/clarigester;2016;0.0;0.0;0.0;0.0
5573;Aeratietanks;Stabilisatie in Imhofftank/clarigester;2017;0.0;0.0;0.0;0.0
5574;Aeratietanks;Stabilisatie in Imhofftank/clarigester;2018;;;;
5575;Aeratietanks;Stabilisatie in Imhofftank/clarigester;2019;0.0;0.0;0.0;0.0
5576;Aeratietanks;Stabilisatie in Imhofftank/clarigester;2020;0.0;0.0;0.0;0.0
5577;Aeratietanks;Stabilisatie in Imhofftank/clarigester;2021;0.0;0.0;0.0;0.0
5578;Aeratietanks;Stabilisatie in Imhofftank/clarigester;2022;0.0;0.0;0.0;0.0
5579;Aeratietanks;Stabilisatie in Imhofftank/clarigester;2023;0.0;0.0;0.0;0.0
5580;Aeratietanks;Stabilisatie in enkeltrapsgisting, koud;1981;0.0;;0.0;0.0
5581;Aeratietanks;Stabilisatie in enkeltrapsgisting, koud;1985;1.0;;6.0;5.0
5582;Aeratietanks;Stabilisatie in enkeltrapsgisting, koud;1990;1.0;;6.0;5.0
5583;Aeratietanks;Stabilisatie in enkeltrapsgisting, koud;1991;0.0;;0.0;0.0
5584;Aeratietanks;Stabilisatie in enkeltrapsgisting, koud;1992;0.0;;0.0;0.0
5585;Aeratietanks;Stabilisatie in enkeltrapsgisting, koud;1993;0.0;;0.0;0.0
5586;Aeratietanks;Stabilisatie in enkeltrapsgisting, koud;1994;0.0;;0.0;0.0
5587;Aeratietanks;Stabilisatie in enkeltrapsgisting, koud;1995;0.0;;0.0;0.0
5588;Aeratietanks;Stabilisatie in enkeltrapsgisting, koud;1996;0.0;;0.0;0.0
5589;Aeratietanks;Stabilisatie in enkeltrapsgisting, koud;1997;0.0;;0.0;0.0
5590;Aeratietanks;Stabilisatie in enkeltrapsgisting, koud;1998;0.0;;0.0;0.0
5591;Aeratietanks;Stabilisatie in enkeltrapsgisting, koud;1999;0.0;;0.0;0.0
5592;Aeratietanks;Stabilisatie in enkeltrapsgisting, koud;2000;0.0;;0.0;0.0
5593;Aeratietanks;Stabilisatie in enkeltrapsgisting, koud;2001;0.0;;0.0;0.0
5594;Aeratietanks;Stabilisatie in enkeltrapsgisting, koud;2002;0.0;;0.0;0.0
5595;Aeratietanks;Stabilisatie in enkeltrapsgisting, koud;2003;0.0;;0.0;0.0
5596;Aeratietanks;Stabilisatie in enkeltrapsgisting, koud;2004;0.0;;0.0;0.0
5597;Aeratietanks;Stabilisatie in enkeltrapsgisting, koud;2005;0.0;;0.0;0.0
5598;Aeratietanks;Stabilisatie in enkeltrapsgisting, koud;2006;0.0;;0.0;0.0
5599;Aeratietanks;Stabilisatie in enkeltrapsgisting, koud;2007;0.0;;0.0;0.0
5600;Aeratietanks;Stabilisatie in enkeltrapsgisting, koud;2008;0.0;;0.0;0.0
5601;Aeratietanks;Stabilisatie in enkeltrapsgisting, koud;2009;0.0;;0.0;0.0
5602;Aeratietanks;Stabilisatie in enkeltrapsgisting, koud;2010;0.0;0.0;0.0;0.0
5603;Aeratietanks;Stabilisatie in enkeltrapsgisting, koud;2011;0.0;0.0;0.0;0.0
5604;Aeratietanks;Stabilisatie in enkeltrapsgisting, koud;2012;0.0;0.0;0.0;0.0
5605;Aeratietanks;Stabilisatie in enkeltrapsgisting, koud;2013;0.0;0.0;0.0;0.0
5606;Aeratietanks;Stabilisatie in enkeltrapsgisting, koud;2014;0.0;0.0;0.0;0.0
5607;Aeratietanks;Stabilisatie in enkeltrapsgisting, koud;2015;0.0;0.0;0.0;0.0
5608;Aeratietanks;Stabilisatie in enkeltrapsgisting, koud;2016;0.0;0.0;0.0;0.0
5609;Aeratietanks;Stabilisatie in enkeltrapsgisting, koud;2017;0.0;0.0;0.0;0.0
5610;Aeratietanks;Stabilisatie in enkeltrapsgisting, koud;2018;0.0;0.0;0.0;0.0
5611;Aeratietanks;Stabilisatie in enkeltrapsgisting, koud;2019;0.0;0.0;0.0;0.0
5612;Aeratietanks;Stabilisatie in enkeltrapsgisting, koud;2020;0.0;0.0;0.0;0.0
5613;Aeratietanks;Stabilisatie in enkeltrapsgisting, koud;2021;0.0;0.0;0.0;0.0
5614;Aeratietanks;Stabilisatie in enkeltrapsgisting, koud;2022;0.0;0.0;0.0;0.0
5615;Aeratietanks;Stabilisatie in enkeltrapsgisting, koud;2023;0.0;0.0;0.0;0.0
5616;Aeratietanks;Stabilisatie in enkeltrapsgisting, warm;1981;25.0;;3268.0;2941.0
5617;Aeratietanks;Stabilisatie in enkeltrapsgisting, warm;1985;36.0;;4825.0;4343.0
5618;Aeratietanks;Stabilisatie in enkeltrapsgisting, warm;1990;39.0;;6374.0;5737.0
5619;Aeratietanks;Stabilisatie in enkeltrapsgisting, warm;1991;39.0;;6374.0;5737.0
5620;Aeratietanks;Stabilisatie in enkeltrapsgisting, warm;1992;40.0;;6472.0;5824.0
5621;Aeratietanks;Stabilisatie in enkeltrapsgisting, warm;1993;39.0;;6405.0;5764.0
5622;Aeratietanks;Stabilisatie in enkeltrapsgisting, warm;1994;38.0;;6305.0;5674.0
5623;Aeratietanks;Stabilisatie in enkeltrapsgisting, warm;1995;39.0;;6843.0;6158.0
5624;Aeratietanks;Stabilisatie in enkeltrapsgisting, warm;1996;39.0;;6855.0;6169.0
5625;Aeratietanks;Stabilisatie in enkeltrapsgisting, warm;1997;38.0;;6814.0;6133.0
5626;Aeratietanks;Stabilisatie in enkeltrapsgisting, warm;1998;36.0;;6463.0;5817.0
5627;Aeratietanks;Stabilisatie in enkeltrapsgisting, warm;1999;35.0;;6344.0;5710.0
5628;Aeratietanks;Stabilisatie in enkeltrapsgisting, warm;2000;37.0;;6602.0;5942.0
5629;Aeratietanks;Stabilisatie in enkeltrapsgisting, warm;2001;38.0;;6675.0;6008.0
5630;Aeratietanks;Stabilisatie in enkeltrapsgisting, warm;2002;38.0;;6727.0;6054.0
5631;Aeratietanks;Stabilisatie in enkeltrapsgisting, warm;2003;35.0;;6076.0;5469.0
5632;Aeratietanks;Stabilisatie in enkeltrapsgisting, warm;2004;35.0;;6082.0;5474.0
5633;Aeratietanks;Stabilisatie in enkeltrapsgisting, warm;2005;40.0;;7622.0;6860.0
5634;Aeratietanks;Stabilisatie in enkeltrapsgisting, warm;2006;42.0;;7761.0;6984.0
5635;Aeratietanks;Stabilisatie in enkeltrapsgisting, warm;2007;41.0;;6881.0;6192.0
5636;Aeratietanks;Stabilisatie in enkeltrapsgisting, warm;2008;40.0;;6856.0;6170.0
5637;Aeratietanks;Stabilisatie in enkeltrapsgisting, warm;2009;42.0;;6959.0;6263.0
5638;Aeratietanks;Stabilisatie in enkeltrapsgisting, warm;2010;40.0;8232.0;6657.0;5991.0
5639;Aeratietanks;Stabilisatie in enkeltrapsgisting, warm;2011;37.0;8032.0;6509.0;5858.0
5640;Aeratietanks;Stabilisatie in enkeltrapsgisting, warm;2012;36.0;7959.0;6464.0;5818.0
5641;Aeratietanks;Stabilisatie in enkeltrapsgisting, warm;2013;36.0;7959.0;6464.0;5818.0
5642;Aeratietanks;Stabilisatie in enkeltrapsgisting, warm;2014;36.0;7850.0;6362.0;5726.0
5643;Aeratietanks;Stabilisatie in enkeltrapsgisting, warm;2015;36.0;7852.0;6329.0;5696.0
5644;Aeratietanks;Stabilisatie in enkeltrapsgisting, warm;2016;36.0;7852.0;6329.0;5696.0
5645;Aeratietanks;Stabilisatie in enkeltrapsgisting, warm;2017;34.0;7562.0;6088.0;5480.0
5646;Aeratietanks;Stabilisatie in enkeltrapsgisting, warm;2018;32.0;7307.0;5919.0;5327.0
5647;Aeratietanks;Stabilisatie in enkeltrapsgisting, warm;2019;32.0;7122.0;5884.0;5296.0
5648;Aeratietanks;Stabilisatie in enkeltrapsgisting, warm;2020;30.0;7056.0;5723.0;5151.0
5649;Aeratietanks;Stabilisatie in enkeltrapsgisting, warm;2021;29.0;7133.0;5650.0;5085.0
5650;Aeratietanks;Stabilisatie in enkeltrapsgisting, warm;2022;27.0;6149.0;4818.0;4336.0
5651;Aeratietanks;Stabilisatie in enkeltrapsgisting, warm;2023;25.0;5628.0;4377.0;3939.0
5652;Aeratietanks;Stabilisatie in tweetrapsgisting, koud;1981;0.0;;0.0;0.0
5653;Aeratietanks;Stabilisatie in tweetrapsgisting, koud;1985;0.0;;0.0;0.0
5654;Aeratietanks;Stabilisatie in tweetrapsgisting, koud;1990;0.0;;0.0;0.0
5655;Aeratietanks;Stabilisatie in tweetrapsgisting, koud;1991;0.0;;0.0;0.0
5656;Aeratietanks;Stabilisatie in tweetrapsgisting, koud;1992;0.0;;0.0;0.0
5657;Aeratietanks;Stabilisatie in tweetrapsgisting, koud;1993;0.0;;0.0;0.0
5658;Aeratietanks;Stabilisatie in tweetrapsgisting, koud;1994;0.0;;0.0;0.0
5659;Aeratietanks;Stabilisatie in tweetrapsgisting, koud;1995;0.0;;0.0;0.0
5660;Aeratietanks;Stabilisatie in tweetrapsgisting, koud;1996;0.0;;0.0;0.0
5661;Aeratietanks;Stabilisatie in tweetrapsgisting, koud;1997;0.0;;0.0;0.0
5662;Aeratietanks;Stabilisatie in tweetrapsgisting, koud;1998;0.0;;0.0;0.0
5663;Aeratietanks;Stabilisatie in tweetrapsgisting, koud;1999;0.0;;0.0;0.0
5664;Aeratietanks;Stabilisatie in tweetrapsgisting, koud;2000;0.0;;0.0;0.0
5665;Aeratietanks;Stabilisatie in tweetrapsgisting, koud;2001;0.0;;0.0;0.0
5666;Aeratietanks;Stabilisatie in tweetrapsgisting, koud;2002;0.0;;0.0;0.0
5667;Aeratietanks;Stabilisatie in tweetrapsgisting, koud;2003;0.0;;0.0;0.0
5668;Aeratietanks;Stabilisatie in tweetrapsgisting, koud;2004;0.0;;0.0;0.0
5669;Aeratietanks;Stabilisatie in tweetrapsgisting, koud;2005;0.0;;0.0;0.0
5670;Aeratietanks;Stabilisatie in tweetrapsgisting, koud;2006;0.0;;0.0;0.0
5671;Aeratietanks;Stabilisatie in tweetrapsgisting, koud;2007;0.0;;0.0;0.0
5672;Aeratietanks;Stabilisatie in tweetrapsgisting, koud;2008;0.0;;0.0;0.0
5673;Aeratietanks;Stabilisatie in tweetrapsgisting, koud;2009;0.0;;0.0;0.0
5674;Aeratietanks;Stabilisatie in tweetrapsgisting, koud;2010;0.0;0.0;0.0;0.0
5675;Aeratietanks;Stabilisatie in tweetrapsgisting, koud;2011;0.0;0.0;0.0;0.0
5676;Aeratietanks;Stabilisatie in tweetrapsgisting, koud;2012;0.0;0.0;0.0;0.0
5677;Aeratietanks;Stabilisatie in tweetrapsgisting, koud;2013;0.0;0.0;0.0;0.0
5678;Aeratietanks;Stabilisatie in tweetrapsgisting, koud;2014;0.0;0.0;0.0;0.0
5679;Aeratietanks;Stabilisatie in tweetrapsgisting, koud;2015;0.0;0.0;0.0;0.0
5680;Aeratietanks;Stabilisatie in tweetrapsgisting, koud;2016;0.0;0.0;0.0;0.0
5681;Aeratietanks;Stabilisatie in tweetrapsgisting, koud;2017;0.0;0.0;0.0;0.0
5682;Aeratietanks;Stabilisatie in tweetrapsgisting, koud;2018;0.0;0.0;0.0;0.0
5683;Aeratietanks;Stabilisatie in tweetrapsgisting, koud;2019;0.0;0.0;0.0;0.0
5684;Aeratietanks;Stabilisatie in tweetrapsgisting, koud;2020;0.0;0.0;0.0;0.0
5685;Aeratietanks;Stabilisatie in tweetrapsgisting, koud;2021;0.0;0.0;0.0;0.0
5686;Aeratietanks;Stabilisatie in tweetrapsgisting, koud;2022;0.0;0.0;0.0;0.0
5687;Aeratietanks;Stabilisatie in tweetrapsgisting, koud;2023;0.0;0.0;0.0;0.0
5688;Aeratietanks;Stabilisatie in meertrapsgisting, warm;1981;16.0;;1766.0;1589.0
5689;Aeratietanks;Stabilisatie in meertrapsgisting, warm;1985;10.0;;1489.0;1340.0
5690;Aeratietanks;Stabilisatie in meertrapsgisting, warm;1990;10.0;;1399.0;1259.0
5691;Aeratietanks;Stabilisatie in meertrapsgisting, warm;1991;10.0;;1399.0;1259.0
5692;Aeratietanks;Stabilisatie in meertrapsgisting, warm;1992;8.0;;829.0;746.0
5693;Aeratietanks;Stabilisatie in meertrapsgisting, warm;1993;6.0;;579.0;521.0
5694;Aeratietanks;Stabilisatie in meertrapsgisting, warm;1994;5.0;;439.0;395.0
5695;Aeratietanks;Stabilisatie in meertrapsgisting, warm;1995;5.0;;439.0;395.0
5696;Aeratietanks;Stabilisatie in meertrapsgisting, warm;1996;5.0;;439.0;395.0
5697;Aeratietanks;Stabilisatie in meertrapsgisting, warm;1997;6.0;;514.0;463.0
5698;Aeratietanks;Stabilisatie in meertrapsgisting, warm;1998;6.0;;514.0;463.0
5699;Aeratietanks;Stabilisatie in meertrapsgisting, warm;1999;5.0;;454.0;409.0
5700;Aeratietanks;Stabilisatie in meertrapsgisting, warm;2000;5.0;;359.0;323.0
5701;Aeratietanks;Stabilisatie in meertrapsgisting, warm;2001;3.0;;245.0;221.0
5702;Aeratietanks;Stabilisatie in meertrapsgisting, warm;2002;3.0;;245.0;221.0
5703;Aeratietanks;Stabilisatie in meertrapsgisting, warm;2003;3.0;;245.0;221.0
5704;Aeratietanks;Stabilisatie in meertrapsgisting, warm;2004;3.0;;245.0;221.0
5705;Aeratietanks;Stabilisatie in meertrapsgisting, warm;2005;3.0;;245.0;221.0
5706;Aeratietanks;Stabilisatie in meertrapsgisting, warm;2006;3.0;;245.0;221.0
5707;Aeratietanks;Stabilisatie in meertrapsgisting, warm;2007;3.0;;245.0;221.0
5708;Aeratietanks;Stabilisatie in meertrapsgisting, warm;2008;1.0;;140.0;126.0
5709;Aeratietanks;Stabilisatie in meertrapsgisting, warm;2009;1.0;;140.0;126.0
5710;Aeratietanks;Stabilisatie in meertrapsgisting, warm;2010;1.0;177.0;140.0;126.0
5711;Aeratietanks;Stabilisatie in meertrapsgisting, warm;2011;1.0;177.0;140.0;126.0
5712;Aeratietanks;Stabilisatie in meertrapsgisting, warm;2012;1.0;177.0;140.0;126.0
5713;Aeratietanks;Stabilisatie in meertrapsgisting, warm;2013;1.0;177.0;140.0;126.0
5714;Aeratietanks;Stabilisatie in meertrapsgisting, warm;2014;1.0;177.0;140.0;126.0
5715;Aeratietanks;Stabilisatie in meertrapsgisting, warm;2015;1.0;177.0;140.0;126.0
5716;Aeratietanks;Stabilisatie in meertrapsgisting, warm;2016;1.0;177.0;140.0;126.0
5717;Aeratietanks;Stabilisatie in meertrapsgisting, warm;2017;2.0;303.0;336.0;302.0
5718;Aeratietanks;Stabilisatie in meertrapsgisting, warm;2018;3.0;475.0;456.0;411.0
5719;Aeratietanks;Stabilisatie in meertrapsgisting, warm;2019;3.0;481.0;456.0;411.0
5720;Aeratietanks;Stabilisatie in meertrapsgisting, warm;2020;4.0;570.0;515.0;463.0
5721;Aeratietanks;Stabilisatie in meertrapsgisting, warm;2021;4.0;561.0;515.0;463.0
5722;Aeratietanks;Stabilisatie in meertrapsgisting, warm;2022;5.0;1480.0;1333.0;1200.0
5723;Aeratietanks;Stabilisatie in meertrapsgisting, warm;2023;6.0;1602.0;1428.0;1285.0
