ID;BedrijfstakkenBranchesSBI2008;Bedrijfsgrootte;Perioden;Totaal_1;OpgerichteWerkgevers_2;OpgehevenWerkgevers_3;Uit1JaarEerder_4;Uit2JaarEerder_5;Uit3JaarEerder_6;Uit4JaarEerder_7;Uit5JaarEerder_8;WerkzamePersonen_9;Werknemers_10;WerkzamePersonen_11;Werknemers_12;WerkzamePersonen_13;Werknemers_14;Uit1JaarEerder_15;Uit2JaarEerder_16;Uit3JaarEerder_17;Uit4JaarEerder_18;Uit5JaarEerder_19;Uit1JaarEerder_20;Uit2JaarEerder_21;Uit3JaarEerder_22;Uit4JaarEerder_23;Uit5JaarEerder_24
9020;355300;1 tot 5 werknemers;2021;;;;;;;;;;;;;;;;;;;;;;;;
9021;355300;1 tot 5 werknemers;2022;;;;;;;;;;;;;;;;;;;;;;;;
9022;355300;5 tot 10 werknemers;2010;;;;;;;;;;;;;;;;;;;;;;;;
9023;355300;5 tot 10 werknemers;2011;;;;;;;;;;;;;;;;;;;;;;;;
9024;355300;5 tot 10 werknemers;2012;;;;;;;;;;;;;;;;;;;;;;;;
9025;355300;5 tot 10 werknemers;2013;;;;;;;;;;;;;;;;;;;;;;;;
9026;355300;5 tot 10 werknemers;2014;;;;;;;;;;;;;;;;;;;;;;;;
9027;355300;5 tot 10 werknemers;2015;;;;;;;;;;;;;;;;;;;;;;;;
9028;355300;5 tot 10 werknemers;2016;;;;;;;;;;;;;;;;;;;;;;;;
9029;355300;5 tot 10 werknemers;2017;;;;;;;;;;;;;;;;;;;;;;;;
9030;355300;5 tot 10 werknemers;2018;;;;;;;;;;;;;;;;;;;;;;;;
9031;355300;5 tot 10 werknemers;2019;;;;;;;;;;;;;;;;;;;;;;;;
9032;355300;5 tot 10 werknemers;2020;;;;;;;;;;;;;;;;;;;;;;;;
9033;355300;5 tot 10 werknemers;2021;;;;;;;;;;;;;;;;;;;;;;;;
9034;355300;5 tot 10 werknemers;2022;;;;;;;;;;;;;;;;;;;;;;;;
9035;355300;10 of meer werknemers;2010;;;;;;;;;;;;;;;;;;;;;;;;
9036;355300;10 of meer werknemers;2011;;;;;;;;;;;;;;;;;;;;;;;;
9037;355300;10 of meer werknemers;2012;;;;;;;;;;;;;;;;;;;;;;;;
9038;355300;10 of meer werknemers;2013;;;;;;;;;;;;;;;;;;;;;;;;
9039;355300;10 of meer werknemers;2014;;;;;;;;;;;;;;;;;;;;;;;;
9040;355300;10 of meer werknemers;2015;;;;;;;;;;;;;;;;;;;;;;;;
9041;355300;10 of meer werknemers;2016;;;;;;;;;;;;;;;;;;;;;;;;
9042;355300;10 of meer werknemers;2017;;;;;;;;;;;;;;;;;;;;;;;;
9043;355300;10 of meer werknemers;2018;;;;;;;;;;;;;;;;;;;;;;;;
9044;355300;10 of meer werknemers;2019;;;;;;;;;;;;;;;;;;;;;;;;
9045;355300;10 of meer werknemers;2020;;;;;;;;;;;;;;;;;;;;;;;;
9046;355300;10 of meer werknemers;2021;;;;;;;;;;;;;;;;;;;;;;;;
9047;355300;10 of meer werknemers;2022;;;;;;;;;;;;;;;;;;;;;;;;
9048;356000;Totaal;2010;;;;;;;;;;;;;;;;;;;;;;;;
9049;356000;Totaal;2011;;;;;;;;;;;;;;;;;;;;;;;;
9050;356000;Totaal;2012;;;;;;;;;;;;;;;;;;;;;;;;
9051;356000;Totaal;2013;;;;;;;;;;;;;;;;;;;;;;;;
9052;356000;Totaal;2014;;;;;;;;;;;;;;;;;;;;;;;;
9053;356000;Totaal;2015;;;;;;;;;;;;;;;;;;;;;;;;
9054;356000;Totaal;2016;;;;;;;;;;;;;;;;;;;;;;;;
9055;356000;Totaal;2017;;;;;;;;;;;;;;;;;;;;;;;;
9056;356000;Totaal;2018;;;;;;;;;;;;;;;;;;;;;;;;
9057;356000;Totaal;2019;;;;;;;;;;;;;;;;;;;;;;;;
9058;356000;Totaal;2020;;;;;;;;;;;;;;;;;;;;;;;;
9059;356000;Totaal;2021;;;;;;;;;;;;;;;;;;;;;;;;
9060;356000;Totaal;2022;;;;;;;;;;;;;;;;;;;;;;;;
9061;356000;1 tot 5 werknemers;2010;;;;;;;;;;;;;;;;;;;;;;;;
9062;356000;1 tot 5 werknemers;2011;;;;;;;;;;;;;;;;;;;;;;;;
9063;356000;1 tot 5 werknemers;2012;;;;;;;;;;;;;;;;;;;;;;;;
9064;356000;1 tot 5 werknemers;2013;;;;;;;;;;;;;;;;;;;;;;;;
9065;356000;1 tot 5 werknemers;2014;;;;;;;;;;;;;;;;;;;;;;;;
9066;356000;1 tot 5 werknemers;2015;;;;;;;;;;;;;;;;;;;;;;;;
9067;356000;1 tot 5 werknemers;2016;;;;;;;;;;;;;;;;;;;;;;;;
9068;356000;1 tot 5 werknemers;2017;;;;;;;;;;;;;;;;;;;;;;;;
9069;356000;1 tot 5 werknemers;2018;;;;;;;;;;;;;;;;;;;;;;;;
9070;356000;1 tot 5 werknemers;2019;;;;;;;;;;;;;;;;;;;;;;;;
9071;356000;1 tot 5 werknemers;2020;;;;;;;;;;;;;;;;;;;;;;;;
9072;356000;1 tot 5 werknemers;2021;;;;;;;;;;;;;;;;;;;;;;;;
9073;356000;1 tot 5 werknemers;2022;;;;;;;;;;;;;;;;;;;;;;;;
9074;356000;5 tot 10 werknemers;2010;;;;;;;;;;;;;;;;;;;;;;;;
9075;356000;5 tot 10 werknemers;2011;;;;;;;;;;;;;;;;;;;;;;;;
9076;356000;5 tot 10 werknemers;2012;;;;;;;;;;;;;;;;;;;;;;;;
9077;356000;5 tot 10 werknemers;2013;;;;;;;;;;;;;;;;;;;;;;;;
9078;356000;5 tot 10 werknemers;2014;;;;;;;;;;;;;;;;;;;;;;;;
9079;356000;5 tot 10 werknemers;2015;;;;;;;;;;;;;;;;;;;;;;;;
9080;356000;5 tot 10 werknemers;2016;;;;;;;;;;;;;;;;;;;;;;;;
9081;356000;5 tot 10 werknemers;2017;;;;;;;;;;;;;;;;;;;;;;;;
9082;356000;5 tot 10 werknemers;2018;;;;;;;;;;;;;;;;;;;;;;;;
9083;356000;5 tot 10 werknemers;2019;;;;;;;;;;;;;;;;;;;;;;;;
9084;356000;5 tot 10 werknemers;2020;;;;;;;;;;;;;;;;;;;;;;;;
9085;356000;5 tot 10 werknemers;2021;;;;;;;;;;;;;;;;;;;;;;;;
9086;356000;5 tot 10 werknemers;2022;;;;;;;;;;;;;;;;;;;;;;;;
9087;356000;10 of meer werknemers;2010;;;;;;;;;;;;;;;;;;;;;;;;
9088;356000;10 of meer werknemers;2011;;;;;;;;;;;;;;;;;;;;;;;;
9089;356000;10 of meer werknemers;2012;;;;;;;;;;;;;;;;;;;;;;;;
9090;356000;10 of meer werknemers;2013;;;;;;;;;;;;;;;;;;;;;;;;
9091;356000;10 of meer werknemers;2014;;;;;;;;;;;;;;;;;;;;;;;;
9092;356000;10 of meer werknemers;2015;;;;;;;;;;;;;;;;;;;;;;;;
9093;356000;10 of meer werknemers;2016;;;;;;;;;;;;;;;;;;;;;;;;
9094;356000;10 of meer werknemers;2017;;;;;;;;;;;;;;;;;;;;;;;;
9095;356000;10 of meer werknemers;2018;;;;;;;;;;;;;;;;;;;;;;;;
9096;356000;10 of meer werknemers;2019;;;;;;;;;;;;;;;;;;;;;;;;
9097;356000;10 of meer werknemers;2020;;;;;;;;;;;;;;;;;;;;;;;;
9098;356000;10 of meer werknemers;2021;;;;;;;;;;;;;;;;;;;;;;;;
9099;356000;10 of meer werknemers;2022;;;;;;;;;;;;;;;;;;;;;;;;
9100;356500;Totaal;2010;;;;;;;;;;;;;;;;;;;;;;;;
9101;356500;Totaal;2011;;;;;;;;;;;;;;;;;;;;;;;;
9102;356500;Totaal;2012;;;;;;;;;;;;;;;;;;;;;;;;
9103;356500;Totaal;2013;;;;;;;;;;;;;;;;;;;;;;;;
9104;356500;Totaal;2014;;;;;;;;;;;;;;;;;;;;;;;;
9105;356500;Totaal;2015;;;;;;;;;;;;;;;;;;;;;;;;
9106;356500;Totaal;2016;;;;;;;;;;;;;;;;;;;;;;;;
9107;356500;Totaal;2017;;;;;;;;;;;;;;;;;;;;;;;;
9108;356500;Totaal;2018;;;;;;;;;;;;;;;;;;;;;;;;
9109;356500;Totaal;2019;;;;;;;;;;;;;;;;;;;;;;;;
9110;356500;Totaal;2020;;;;;;;;;;;;;;;;;;;;;;;;
9111;356500;Totaal;2021;;;;;;;;;;;;;;;;;;;;;;;;
9112;356500;Totaal;2022;;;;;;;;;;;;;;;;;;;;;;;;
9113;356500;1 tot 5 werknemers;2010;;;;;;;;;;;;;;;;;;;;;;;;
9114;356500;1 tot 5 werknemers;2011;;;;;;;;;;;;;;;;;;;;;;;;
9115;356500;1 tot 5 werknemers;2012;;;;;;;;;;;;;;;;;;;;;;;;
9116;356500;1 tot 5 werknemers;2013;;;;;;;;;;;;;;;;;;;;;;;;
9117;356500;1 tot 5 werknemers;2014;;;;;;;;;;;;;;;;;;;;;;;;
9118;356500;1 tot 5 werknemers;2015;;;;;;;;;;;;;;;;;;;;;;;;
9119;356500;1 tot 5 werknemers;2016;;;;;;;;;;;;;;;;;;;;;;;;
9120;356500;1 tot 5 werknemers;2017;;;;;;;;;;;;;;;;;;;;;;;;
9121;356500;1 tot 5 werknemers;2018;;;;;;;;;;;;;;;;;;;;;;;;
9122;356500;1 tot 5 werknemers;2019;;;;;;;;;;;;;;;;;;;;;;;;
9123;356500;1 tot 5 werknemers;2020;;;;;;;;;;;;;;;;;;;;;;;;
9124;356500;1 tot 5 werknemers;2021;;;;;;;;;;;;;;;;;;;;;;;;
9125;356500;1 tot 5 werknemers;2022;;;;;;;;;;;;;;;;;;;;;;;;
9126;356500;5 tot 10 werknemers;2010;;;;;;;;;;;;;;;;;;;;;;;;
9127;356500;5 tot 10 werknemers;2011;;;;;;;;;;;;;;;;;;;;;;;;
9128;356500;5 tot 10 werknemers;2012;;;;;;;;;;;;;;;;;;;;;;;;
9129;356500;5 tot 10 werknemers;2013;;;;;;;;;;;;;;;;;;;;;;;;
9130;356500;5 tot 10 werknemers;2014;;;;;;;;;;;;;;;;;;;;;;;;
9131;356500;5 tot 10 werknemers;2015;;;;;;;;;;;;;;;;;;;;;;;;
9132;356500;5 tot 10 werknemers;2016;;;;;;;;;;;;;;;;;;;;;;;;
9133;356500;5 tot 10 werknemers;2017;;;;;;;;;;;;;;;;;;;;;;;;
9134;356500;5 tot 10 werknemers;2018;;;;;;;;;;;;;;;;;;;;;;;;
9135;356500;5 tot 10 werknemers;2019;;;;;;;;;;;;;;;;;;;;;;;;
9136;356500;5 tot 10 werknemers;2020;;;;;;;;;;;;;;;;;;;;;;;;
9137;356500;5 tot 10 werknemers;2021;;;;;;;;;;;;;;;;;;;;;;;;
9138;356500;5 tot 10 werknemers;2022;;;;;;;;;;;;;;;;;;;;;;;;
9139;356500;10 of meer werknemers;2010;;;;;;;;;;;;;;;;;;;;;;;;
9140;356500;10 of meer werknemers;2011;;;;;;;;;;;;;;;;;;;;;;;;
9141;356500;10 of meer werknemers;2012;;;;;;;;;;;;;;;;;;;;;;;;
9142;356500;10 of meer werknemers;2013;;;;;;;;;;;;;;;;;;;;;;;;
9143;356500;10 of meer werknemers;2014;;;;;;;;;;;;;;;;;;;;;;;;
9144;356500;10 of meer werknemers;2015;;;;;;;;;;;;;;;;;;;;;;;;
9145;356500;10 of meer werknemers;2016;;;;;;;;;;;;;;;;;;;;;;;;
9146;356500;10 of meer werknemers;2017;;;;;;;;;;;;;;;;;;;;;;;;
9147;356500;10 of meer werknemers;2018;;;;;;;;;;;;;;;;;;;;;;;;
9148;356500;10 of meer werknemers;2019;;;;;;;;;;;;;;;;;;;;;;;;
9149;356500;10 of meer werknemers;2020;;;;;;;;;;;;;;;;;;;;;;;;
9150;356500;10 of meer werknemers;2021;;;;;;;;;;;;;;;;;;;;;;;;
9151;356500;10 of meer werknemers;2022;;;;;;;;;;;;;;;;;;;;;;;;
9152;356900;Totaal;2010;28976.0;2307.0;2536.0;2102.0;1857.0;1432.0;;;450963.0;427263.0;9893.0;8370.0;14436.0;12691.0;22853.0;24078.0;21631.0;;;10142.0;10953.0;10563.0;;
9153;356900;Totaal;2011;28775.0;2480.0;2669.0;1856.0;1764.0;1620.0;1266.0;;452655.0;429455.0;12368.0;10820.0;13612.0;11852.0;13578.0;22050.0;22776.0;20884.0;;8578.0;9119.0;9511.0;9254.0;
9154;356900;Totaal;2012;28604.0;2465.0;2613.0;1967.0;1512.0;1505.0;1426.0;1116.0;457154.0;434657.0;11683.0;10104.0;14172.0;12399.0;17330.0;12696.0;20788.0;21423.0;19936.0;10978.0;7444.0;8332.0;8757.0;8312.0
9155;356900;Totaal;2013;28306.0;2336.0;2414.0;1980.0;1625.0;1276.0;1315.0;1283.0;457150.0;434870.0;9545.0;8119.0;10258.0;8684.0;15579.0;17208.0;12003.0;19643.0;20444.0;10399.0;9854.0;6487.0;7553.0;8113.0
9156;356900;Totaal;2014;28215.0;2294.0;2357.0;1878.0;1653.0;1397.0;1138.0;1181.0;442874.0;421128.0;10385.0;8993.0;10987.0;9483.0;11742.0;14607.0;16536.0;11146.0;17981.0;8515.0;9225.0;9157.0;5724.0;6899.0
9157;356900;Totaal;2015;27923.0;2113.0;2046.0;1872.0;1561.0;1423.0;1217.0;1016.0;441432.0;420358.0;9687.0;8244.0;8498.0;7217.0;13144.0;10787.0;14031.0;16359.0;10688.0;9545.0;7317.0;8412.0;8249.0;4900.0
9158;356900;Totaal;2016;28807.0;2936.0;2196.0;1756.0;1574.0;1381.0;1280.0;1106.0;461763.0;439857.0;8966.0;6910.0;9921.0;8451.0;14611.0;13196.0;10664.0;14367.0;17011.0;8989.0;8317.0;6608.0;7907.0;7912.0
9159;356900;Totaal;2017;28727.0;2386.0;2270.0;2425.0;1495.0;1363.0;1224.0;1147.0;471808.0;450775.0;8942.0;7342.0;10554.0;9037.0;13250.0;14710.0;13487.0;10828.0;14324.0;7953.0;8317.0;7723.0;5975.0;7508.0
9160;356900;Totaal;2018;28778.0;2081.0;2222.0;1977.0;2049.0;1308.0;1207.0;1103.0;486751.0;465254.0;7031.0;5630.0;9194.0;7660.0;12347.0;13429.0;15206.0;13625.0;11177.0;8072.0;7022.0;7734.0;7253.0;5583.0
9161;356900;Totaal;2019;29642.0;2946.0;2420.0;1665.0;1663.0;1801.0;1178.0;1083.0;495825.0;475372.0;7407.0;6208.0;9137.0;7670.0;9940.0;11746.0;13353.0;15147.0;13713.0;6233.0;7317.0;6354.0;7357.0;6884.0
9162;356900;Totaal;2020;29319.0;1915.0;1667.0;2471.0;1400.0;1456.0;1590.0;1077.0;495853.0;475995.0;5580.0;4515.0;4684.0;3686.0;9272.0;9681.0;11211.0;12702.0;14982.0;6589.0;5609.0;6751.0;5658.0;6994.0
9163;356900;Totaal;2021;29869.0;2084.0;1731.0;1625.0;2123.0;1223.0;1291.0;1412.0;514332.0;514332.0;4715.0;4715.0;3222.0;3222.0;8041.0;8681.0;9077.0;10548.0;11587.0;5073.0;5744.0;4904.0;6063.0;5019.0
9164;356900;Totaal;2022;29872.0;1778.0;1959.0;1697.0;1427.0;1913.0;1098.0;1185.0;526142.0;526142.0;3432.0;3432.0;4661.0;4661.0;6487.0;8308.0;8900.0;9121.0;10258.0;4158.0;4562.0;5239.0;4591.0;5711.0
9165;356900;1 tot 5 werknemers;2010;15159.0;2017.0;2129.0;1812.0;1528.0;1062.0;;;44701.0;30884.0;4331.0;2933.0;4734.0;3142.0;11302.0;10579.0;8303.0;;;4160.0;3747.0;2675.0;;
9166;356900;1 tot 5 werknemers;2011;14958.0;2162.0;2248.0;1583.0;1501.0;1319.0;927.0;;43726.0;30336.0;4568.0;3120.0;4866.0;3297.0;4844.0;10863.0;10091.0;8135.0;;3527.0;3492.0;3261.0;2392.0;
9167;356900;1 tot 5 werknemers;2012;14828.0;2168.0;2203.0;1670.0;1272.0;1265.0;1154.0;809.0;43332.0;30090.0;4583.0;3106.0;4877.0;3278.0;5411.0;4564.0;10139.0;9864.0;7739.0;3657.0;2899.0;2972.0;2877.0;2134.0
9168;356900;1 tot 5 werknemers;2013;14710.0;2073.0;2049.0;1702.0;1366.0;1052.0;1099.0;1033.0;43041.0;29945.0;4385.0;3035.0;4550.0;3097.0;5419.0;5648.0;4344.0;9510.0;9335.0;3716.0;3036.0;2398.0;2608.0;2616.0
9169;356900;1 tot 5 werknemers;2014;14727.0;2019.0;1996.0;1633.0;1408.0;1168.0;938.0;985.0;42381.0;29600.0;4080.0;2772.0;4186.0;2809.0;5027.0;5115.0;5535.0;4182.0;8958.0;3579.0;3131.0;2623.0;2138.0;2328.0
9170;356900;1 tot 5 werknemers;2015;14545.0;1895.0;1761.0;1614.0;1348.0;1204.0;1017.0;828.0;41537.0;29092.0;3882.0;2528.0;3599.0;2419.0;4947.0;4855.0;4987.0;5456.0;3929.0;3407.0;3005.0;2704.0;2298.0;1901.0
9171;356900;1 tot 5 werknemers;2016;15112.0;2716.0;1827.0;1548.0;1338.0;1185.0;1076.0;914.0;42805.0;29760.0;5387.0;3428.0;3758.0;2450.0;5306.0;5170.0;5021.0;5217.0;5824.0;3289.0;2883.0;2675.0;2443.0;2067.0
9172;356900;1 tot 5 werknemers;2017;14909.0;2155.0;1941.0;2214.0;1305.0;1149.0;1048.0;961.0;42212.0;29641.0;4306.0;2801.0;3876.0;2509.0;6943.0;5215.0;5234.0;5166.0;5320.0;4549.0;2806.0;2518.0;2370.0;2196.0
9173;356900;1 tot 5 werknemers;2018;14786.0;1906.0;1967.0;1765.0;1858.0;1137.0;1011.0;942.0;41866.0;29370.0;3811.0;2471.0;4004.0;2573.0;5517.0;7178.0;5323.0;5382.0;5339.0;3641.0;3892.0;2474.0;2240.0;2154.0
9174;356900;1 tot 5 werknemers;2019;15605.0;2737.0;2158.0;1493.0;1469.0;1621.0;1013.0;904.0;42432.0;30454.0;4829.0;3675.0;4097.0;2727.0;4601.0;5192.0;7085.0;5273.0;5345.0;3092.0;3082.0;3431.0;2213.0;2014.0
9175;356900;1 tot 5 werknemers;2020;15380.0;1741.0;1538.0;2273.0;1245.0;1276.0;1424.0;921.0;41872.0;30216.0;3289.0;2283.0;2881.0;1937.0;5758.0;4432.0;5086.0;6818.0;5196.0;4132.0;2613.0;2724.0;3042.0;2036.0
9176;356900;1 tot 5 werknemers;2021;15214.0;1947.0;1598.0;1456.0;1946.0;1085.0;1132.0;1266.0;30048.0;30048.0;2417.0;2417.0;1991.0;1991.0;3974.0;5288.0;4001.0;4564.0;6295.0;2847.0;3598.0;2320.0;2434.0;2732.0
9177;356900;1 tot 5 werknemers;2022;15143.0;1653.0;1792.0;1565.0;1273.0;1752.0;967.0;1030.0;29776.0;29776.0;2049.0;2049.0;2198.0;2198.0;3619.0;4254.0;5529.0;4241.0;4755.0;2040.0;2515.0;3267.0;2066.0;2237.0
9178;356900;5 tot 10 werknemers;2010;5607.0;170.0;214.0;187.0;194.0;199.0;;;41909.0;37112.0;1214.0;1131.0;1482.0;1380.0;3621.0;4055.0;3641.0;;;1408.0;1506.0;1579.0;;
9179;356900;5 tot 10 werknemers;2011;5660.0;180.0;219.0;161.0;166.0;177.0;179.0;;42396.0;37512.0;1222.0;1159.0;1524.0;1401.0;1830.0;3349.0;3999.0;3567.0;;1147.0;1266.0;1376.0;1419.0;
9180;356900;5 tot 10 werknemers;2012;5583.0;158.0;207.0;166.0;142.0;151.0;158.0;163.0;41579.0;36926.0;1099.0;1031.0;1442.0;1330.0;1973.0;1786.0;3247.0;3904.0;3467.0;1125.0;1008.0;1157.0;1230.0;1292.0
9181;356900;5 tot 10 werknemers;2013;5449.0;141.0;200.0;150.0;141.0;131.0;134.0;146.0;40413.0;35906.0;921.0;874.0;1372.0;1298.0;1505.0;1820.0;1677.0;3164.0;3839.0;1039.0;951.0;931.0;1037.0;1150.0
9182;356900;5 tot 10 werknemers;2014;5486.0;150.0;202.0;128.0;130.0;119.0;116.0;121.0;40464.0;35982.0;997.0;944.0;1379.0;1291.0;1199.0;1549.0;1860.0;1640.0;3163.0;836.0;892.0;809.0;818.0;949.0
9183;356900;5 tot 10 werknemers;2015;5417.0;112.0;147.0;139.0;107.0;116.0;103.0;108.0;39851.0;35578.0;769.0;715.0;1010.0;947.0;1435.0;1152.0;1534.0;1883.0;1589.0;923.0;695.0;803.0;706.0;765.0
9184;356900;5 tot 10 werknemers;2016;5438.0;130.0;194.0;104.0;123.0;101.0;108.0;102.0;40026.0;35713.0;886.0;824.0;1347.0;1241.0;1211.0;1440.0;1151.0;1504.0;1929.0;713.0;824.0;659.0;749.0;700.0
9185;356900;5 tot 10 werknemers;2017;5450.0;129.0;186.0;128.0;94.0;107.0;90.0;94.0;39995.0;35853.0;881.0;826.0;1282.0;1186.0;1830.0;1189.0;1460.0;1124.0;1486.0;873.0;641.0;715.0;597.0;653.0
9186;356900;5 tot 10 werknemers;2018;5435.0;105.0;133.0;116.0;117.0;84.0;95.0;80.0;40246.0;35921.0;695.0;655.0;911.0;844.0;1424.0;1706.0;1148.0;1316.0;1097.0;800.0;797.0;570.0;638.0;529.0
9187;356900;5 tot 10 werknemers;2019;5424.0;148.0;150.0;104.0;105.0;108.0;80.0;82.0;40086.0;35966.0;954.0;922.0;1023.0;959.0;1251.0;1419.0;1696.0;1171.0;1249.0;688.0;719.0;737.0;540.0;552.0
9188;356900;5 tot 10 werknemers;2020;5332.0;106.0;78.0;140.0;91.0;97.0;98.0;77.0;39287.0;35286.0;735.0;691.0;544.0;507.0;1249.0;1233.0;1381.0;1684.0;1184.0;909.0;605.0;666.0;677.0;518.0
9189;356900;5 tot 10 werknemers;2021;5473.0;94.0;86.0;104.0;124.0;78.0;81.0;85.0;36213.0;36213.0;583.0;583.0;527.0;527.0;1287.0;;1192.0;1278.0;1530.0;721.0;;517.0;553.0;582.0
9190;356900;5 tot 10 werknemers;2022;5524.0;86.0;105.0;92.0;93.0;114.0;73.0;79.0;36582.0;36582.0;518.0;518.0;670.0;670.0;929.0;1418.0;;1260.0;1280.0;570.0;647.0;;485.0;538.0
9191;356900;10 of meer werknemers;2010;8210.0;120.0;193.0;104.0;135.0;172.0;;;364353.0;359267.0;4348.0;4306.0;8220.0;8169.0;7930.0;9444.0;9687.0;;;4574.0;5700.0;6309.0;;
9192;356900;10 of meer werknemers;2011;8157.0;138.0;202.0;112.0;97.0;124.0;160.0;;366533.0;361607.0;6578.0;6541.0;7222.0;7154.0;6904.0;7838.0;8686.0;9182.0;;3904.0;4361.0;4874.0;5443.0;
9193;356900;10 of meer werknemers;2012;8193.0;139.0;203.0;131.0;98.0;90.0;114.0;143.0;372243.0;367641.0;6001.0;5967.0;7853.0;7791.0;9946.0;6346.0;7402.0;7655.0;8730.0;6196.0;3537.0;4203.0;4650.0;4886.0
9194;356900;10 of meer werknemers;2013;8147.0;122.0;165.0;128.0;118.0;93.0;82.0;103.0;373696.0;369019.0;4239.0;4210.0;4336.0;4289.0;8655.0;9740.0;5982.0;6969.0;7270.0;5644.0;5867.0;3158.0;3908.0;4347.0
9195;356900;10 of meer werknemers;2014;8002.0;125.0;159.0;117.0;115.0;110.0;84.0;75.0;360028.0;355546.0;5309.0;5277.0;5422.0;5384.0;5516.0;7943.0;9141.0;5324.0;5860.0;4100.0;5202.0;5725.0;2768.0;3622.0
9196;356900;10 of meer werknemers;2015;7961.0;106.0;138.0;119.0;106.0;103.0;97.0;80.0;360043.0;355687.0;5036.0;5001.0;3889.0;3851.0;6762.0;4781.0;7510.0;9019.0;5170.0;5216.0;3617.0;4905.0;5245.0;2234.0
9197;356900;10 of meer werknemers;2016;8257.0;90.0;175.0;104.0;113.0;95.0;96.0;90.0;378933.0;374384.0;2692.0;2658.0;4816.0;4759.0;8094.0;6587.0;4492.0;7645.0;9258.0;4988.0;4611.0;3274.0;4715.0;5145.0
9198;356900;10 of meer werknemers;2017;8368.0;102.0;143.0;83.0;96.0;107.0;86.0;92.0;389601.0;385281.0;3755.0;3715.0;5395.0;5343.0;4477.0;8306.0;6792.0;4538.0;7518.0;2532.0;4869.0;4489.0;3008.0;4659.0
9199;356900;10 of meer werknemers;2018;8557.0;70.0;122.0;96.0;74.0;87.0;101.0;81.0;404639.0;399963.0;2525.0;2503.0;4279.0;4243.0;5406.0;4545.0;8735.0;6927.0;4740.0;3631.0;2333.0;4690.0;4374.0;2900.0
9200;356900;10 of meer werknemers;2019;8613.0;61.0;112.0;68.0;89.0;72.0;85.0;97.0;413307.0;408952.0;1624.0;1612.0;4017.0;3984.0;4088.0;5135.0;4571.0;8702.0;7119.0;2453.0;3517.0;2186.0;4603.0;4318.0
9201;356900;10 of meer werknemers;2020;8607.0;68.0;51.0;58.0;64.0;83.0;68.0;79.0;414695.0;410493.0;1556.0;1541.0;1259.0;1243.0;2265.0;4017.0;4745.0;4200.0;8602.0;1548.0;2391.0;3361.0;1939.0;4440.0
9202;356900;10 of meer werknemers;2021;9182.0;43.0;47.0;65.0;53.0;60.0;78.0;61.0;448071.0;448071.0;1715.0;1715.0;704.0;704.0;2780.0;;3883.0;4707.0;3761.0;1505.0;;2067.0;3075.0;1705.0
9203;356900;10 of meer werknemers;2022;9205.0;39.0;62.0;40.0;61.0;47.0;58.0;76.0;459784.0;459784.0;866.0;866.0;1793.0;1793.0;1938.0;2636.0;;3620.0;4223.0;1547.0;1401.0;;2040.0;2936.0
9204;357000;Totaal;2010;;;;;;;;;;;;;;;;;;;;;;;;
9205;357000;Totaal;2011;;;;;;;;;;;;;;;;;;;;;;;;
9206;357000;Totaal;2012;;;;;;;;;;;;;;;;;;;;;;;;
9207;357000;Totaal;2013;;;;;;;;;;;;;;;;;;;;;;;;
9208;357000;Totaal;2014;;;;;;;;;;;;;;;;;;;;;;;;
9209;357000;Totaal;2015;;;;;;;;;;;;;;;;;;;;;;;;
9210;357000;Totaal;2016;;;;;;;;;;;;;;;;;;;;;;;;
9211;357000;Totaal;2017;;;;;;;;;;;;;;;;;;;;;;;;
9212;357000;Totaal;2018;;;;;;;;;;;;;;;;;;;;;;;;
9213;357000;Totaal;2019;;;;;;;;;;;;;;;;;;;;;;;;
9214;357000;Totaal;2020;;;;;;;;;;;;;;;;;;;;;;;;
9215;357000;Totaal;2021;;;;;;;;;;;;;;;;;;;;;;;;
9216;357000;Totaal;2022;;;;;;;;;;;;;;;;;;;;;;;;
9217;357000;1 tot 5 werknemers;2010;;;;;;;;;;;;;;;;;;;;;;;;
9218;357000;1 tot 5 werknemers;2011;;;;;;;;;;;;;;;;;;;;;;;;
9219;357000;1 tot 5 werknemers;2012;;;;;;;;;;;;;;;;;;;;;;;;
9220;357000;1 tot 5 werknemers;2013;;;;;;;;;;;;;;;;;;;;;;;;
9221;357000;1 tot 5 werknemers;2014;;;;;;;;;;;;;;;;;;;;;;;;
9222;357000;1 tot 5 werknemers;2015;;;;;;;;;;;;;;;;;;;;;;;;
9223;357000;1 tot 5 werknemers;2016;;;;;;;;;;;;;;;;;;;;;;;;
9224;357000;1 tot 5 werknemers;2017;;;;;;;;;;;;;;;;;;;;;;;;
9225;357000;1 tot 5 werknemers;2018;;;;;;;;;;;;;;;;;;;;;;;;
9226;357000;1 tot 5 werknemers;2019;;;;;;;;;;;;;;;;;;;;;;;;
9227;357000;1 tot 5 werknemers;2020;;;;;;;;;;;;;;;;;;;;;;;;
9228;357000;1 tot 5 werknemers;2021;;;;;;;;;;;;;;;;;;;;;;;;
9229;357000;1 tot 5 werknemers;2022;;;;;;;;;;;;;;;;;;;;;;;;
9230;357000;5 tot 10 werknemers;2010;;;;;;;;;;;;;;;;;;;;;;;;
9231;357000;5 tot 10 werknemers;2011;;;;;;;;;;;;;;;;;;;;;;;;
9232;357000;5 tot 10 werknemers;2012;;;;;;;;;;;;;;;;;;;;;;;;
