ID;Geslacht;Leeftijd;Perioden;Bevolking_1
7681;Mannen;47 jaar;2056;108421
7682;Mannen;47 jaar;2057;108262
7683;Mannen;47 jaar;2058;107682
7684;Mannen;47 jaar;2059;106073
7685;Mannen;47 jaar;2060;104242
7686;Mannen;48 jaar;2019;130197
7687;Mannen;48 jaar;2020;124874
7688;Mannen;48 jaar;2021;118268
7689;Mannen;48 jaar;2022;109475
7690;Mannen;48 jaar;2023;105860
7691;Mannen;48 jaar;2024;101528
7692;Mannen;48 jaar;2025;101348
7693;Mannen;48 jaar;2026;99842
7694;Mannen;48 jaar;2027;101290
7695;Mannen;48 jaar;2028;101303
7696;Mannen;48 jaar;2029;104699
7697;Mannen;48 jaar;2030;102941
7698;Mannen;48 jaar;2031;101087
7699;Mannen;48 jaar;2032;100473
7700;Mannen;48 jaar;2033;103172
7701;Mannen;48 jaar;2034;104721
7702;Mannen;48 jaar;2035;106922
7703;Mannen;48 jaar;2036;108543
7704;Mannen;48 jaar;2037;107846
7705;Mannen;48 jaar;2038;108872
7706;Mannen;48 jaar;2039;113219
7707;Mannen;48 jaar;2040;112973
7708;Mannen;48 jaar;2041;112306
7709;Mannen;48 jaar;2042;111524
7710;Mannen;48 jaar;2043;112049
7711;Mannen;48 jaar;2044;109583
7712;Mannen;48 jaar;2045;110087
7713;Mannen;48 jaar;2046;110279
7714;Mannen;48 jaar;2047;114160
7715;Mannen;48 jaar;2048;115116
7716;Mannen;48 jaar;2049;116867
7717;Mannen;48 jaar;2050;115521
7718;Mannen;48 jaar;2051;114903
7719;Mannen;48 jaar;2052;114530
7720;Mannen;48 jaar;2053;111185
7721;Mannen;48 jaar;2054;108680
7722;Mannen;48 jaar;2055;107975
7723;Mannen;48 jaar;2056;105995
7724;Mannen;48 jaar;2057;108141
7725;Mannen;48 jaar;2058;107979
7726;Mannen;48 jaar;2059;107400
7727;Mannen;48 jaar;2060;105793
7728;Mannen;49 jaar;2019;133375
7729;Mannen;49 jaar;2020;130076
7730;Mannen;49 jaar;2021;124732
7731;Mannen;49 jaar;2022;118091
7732;Mannen;49 jaar;2023;109310
7733;Mannen;49 jaar;2024;105688
7734;Mannen;49 jaar;2025;101357
7735;Mannen;49 jaar;2026;101165
7736;Mannen;49 jaar;2027;99652
7737;Mannen;49 jaar;2028;101077
7738;Mannen;49 jaar;2029;101072
7739;Mannen;49 jaar;2030;104443
7740;Mannen;49 jaar;2031;102682
7741;Mannen;49 jaar;2032;100808
7742;Mannen;49 jaar;2033;100186
7743;Mannen;49 jaar;2034;102868
7744;Mannen;49 jaar;2035;104407
7745;Mannen;49 jaar;2036;106604
7746;Mannen;49 jaar;2037;108221
7747;Mannen;49 jaar;2038;107516
7748;Mannen;49 jaar;2039;108538
7749;Mannen;49 jaar;2040;112877
7750;Mannen;49 jaar;2041;112632
7751;Mannen;49 jaar;2042;111963
7752;Mannen;49 jaar;2043;111186
7753;Mannen;49 jaar;2044;111715
7754;Mannen;49 jaar;2045;109256
7755;Mannen;49 jaar;2046;109760
7756;Mannen;49 jaar;2047;109956
7757;Mannen;49 jaar;2048;113824
7758;Mannen;49 jaar;2049;114781
7759;Mannen;49 jaar;2050;116530
7760;Mannen;49 jaar;2051;115191
7761;Mannen;49 jaar;2052;114573
7762;Mannen;49 jaar;2053;114203
7763;Mannen;49 jaar;2054;110864
7764;Mannen;49 jaar;2055;108364
7765;Mannen;49 jaar;2056;107662
7766;Mannen;49 jaar;2057;105684
7767;Mannen;49 jaar;2058;107825
7768;Mannen;49 jaar;2059;107665
7769;Mannen;49 jaar;2060;107085
7770;Mannen;50 jaar;2019;127543
7771;Mannen;50 jaar;2020;133192
7772;Mannen;50 jaar;2021;129853
7773;Mannen;50 jaar;2022;124494
7774;Mannen;50 jaar;2023;117860
7775;Mannen;50 jaar;2024;109092
7776;Mannen;50 jaar;2025;105466
7777;Mannen;50 jaar;2026;101146
7778;Mannen;50 jaar;2027;100947
7779;Mannen;50 jaar;2028;99427
7780;Mannen;50 jaar;2029;100831
7781;Mannen;50 jaar;2030;100812
7782;Mannen;50 jaar;2031;104161
7783;Mannen;50 jaar;2032;102397
7784;Mannen;50 jaar;2033;100508
7785;Mannen;50 jaar;2034;99879
7786;Mannen;50 jaar;2035;102545
7787;Mannen;50 jaar;2036;104074
7788;Mannen;50 jaar;2037;106268
7789;Mannen;50 jaar;2038;107880
7790;Mannen;50 jaar;2039;107173
7791;Mannen;50 jaar;2040;108189
7792;Mannen;50 jaar;2041;112519
7793;Mannen;50 jaar;2042;112277
7794;Mannen;50 jaar;2043;111612
7795;Mannen;50 jaar;2044;110838
7796;Mannen;50 jaar;2045;111368
7797;Mannen;50 jaar;2046;108920
7798;Mannen;50 jaar;2047;109426
7799;Mannen;50 jaar;2048;109623
7800;Mannen;50 jaar;2049;113479
7801;Mannen;50 jaar;2050;114437
7802;Mannen;50 jaar;2051;116185
7803;Mannen;50 jaar;2052;114853
7804;Mannen;50 jaar;2053;114239
7805;Mannen;50 jaar;2054;113870
7806;Mannen;50 jaar;2055;110537
7807;Mannen;50 jaar;2056;108041
7808;Mannen;50 jaar;2057;107340
7809;Mannen;50 jaar;2058;105367
7810;Mannen;50 jaar;2059;107504
7811;Mannen;50 jaar;2060;107344
7812;Mannen;51 jaar;2019;126653
7813;Mannen;51 jaar;2020;127325
7814;Mannen;51 jaar;2021;132916
7815;Mannen;51 jaar;2022;129542
7816;Mannen;51 jaar;2023;124201
7817;Mannen;51 jaar;2024;117576
7818;Mannen;51 jaar;2025;108829
7819;Mannen;51 jaar;2026;105207
7820;Mannen;51 jaar;2027;100896
7821;Mannen;51 jaar;2028;100692
7822;Mannen;51 jaar;2029;99167
7823;Mannen;51 jaar;2030;100555
7824;Mannen;51 jaar;2031;100523
7825;Mannen;51 jaar;2032;103851
7826;Mannen;51 jaar;2033;102087
7827;Mannen;51 jaar;2034;100183
7828;Mannen;51 jaar;2035;99549
7829;Mannen;51 jaar;2036;102200
7830;Mannen;51 jaar;2037;103721
7831;Mannen;51 jaar;2038;105915
7832;Mannen;51 jaar;2039;107524
7833;Mannen;51 jaar;2040;106814
7834;Mannen;51 jaar;2041;107825
7835;Mannen;51 jaar;2042;112144
7836;Mannen;51 jaar;2043;111903
7837;Mannen;51 jaar;2044;111241
7838;Mannen;51 jaar;2045;110476
7839;Mannen;51 jaar;2046;111001
7840;Mannen;51 jaar;2047;108566
7841;Mannen;51 jaar;2048;109074
7842;Mannen;51 jaar;2049;109271
7843;Mannen;51 jaar;2050;113117
7844;Mannen;51 jaar;2051;114075
7845;Mannen;51 jaar;2052;115822
7846;Mannen;51 jaar;2053;114499
7847;Mannen;51 jaar;2054;113885
7848;Mannen;51 jaar;2055;113519
7849;Mannen;51 jaar;2056;110195
7850;Mannen;51 jaar;2057;107703
7851;Mannen;51 jaar;2058;107003
7852;Mannen;51 jaar;2059;105034
7853;Mannen;51 jaar;2060;107168
7854;Mannen;52 jaar;2019;127146
7855;Mannen;52 jaar;2020;126384
7856;Mannen;52 jaar;2021;127002
7857;Mannen;52 jaar;2022;132535
7858;Mannen;52 jaar;2023;129157
7859;Mannen;52 jaar;2024;123834
7860;Mannen;52 jaar;2025;117226
7861;Mannen;52 jaar;2026;108505
7862;Mannen;52 jaar;2027;104889
7863;Mannen;52 jaar;2028;100587
7864;Mannen;52 jaar;2029;100378
7865;Mannen;52 jaar;2030;98853
7866;Mannen;52 jaar;2031;100228
7867;Mannen;52 jaar;2032;100181
7868;Mannen;52 jaar;2033;103488
7869;Mannen;52 jaar;2034;101721
7870;Mannen;52 jaar;2035;99809
7871;Mannen;52 jaar;2036;99168
7872;Mannen;52 jaar;2037;101805
7873;Mannen;52 jaar;2038;103316
7874;Mannen;52 jaar;2039;105506
7875;Mannen;52 jaar;2040;107110
7876;Mannen;52 jaar;2041;106401
7877;Mannen;52 jaar;2042;107407
7878;Mannen;52 jaar;2043;111717
7879;Mannen;52 jaar;2044;111480
7880;Mannen;52 jaar;2045;110819
7881;Mannen;52 jaar;2046;110058
7882;Mannen;52 jaar;2047;110587
7883;Mannen;52 jaar;2048;108163
7884;Mannen;52 jaar;2049;108671
7885;Mannen;52 jaar;2050;108871
7886;Mannen;52 jaar;2051;112704
7887;Mannen;52 jaar;2052;113664
7888;Mannen;52 jaar;2053;115409
7889;Mannen;52 jaar;2054;114093
7890;Mannen;52 jaar;2055;113481
7891;Mannen;52 jaar;2056;113119
7892;Mannen;52 jaar;2057;109801
7893;Mannen;52 jaar;2058;107314
7894;Mannen;52 jaar;2059;106620
7895;Mannen;52 jaar;2060;104653
7896;Mannen;53 jaar;2019;129224
7897;Mannen;53 jaar;2020;126820
7898;Mannen;53 jaar;2021;126027
7899;Mannen;53 jaar;2022;126594
7900;Mannen;53 jaar;2023;132098
7901;Mannen;53 jaar;2024;128720
7902;Mannen;53 jaar;2025;123416
7903;Mannen;53 jaar;2026;116831
7904;Mannen;53 jaar;2027;108138
7905;Mannen;53 jaar;2028;104531
7906;Mannen;53 jaar;2029;100242
7907;Mannen;53 jaar;2030;100026
7908;Mannen;53 jaar;2031;98501
7909;Mannen;53 jaar;2032;99861
7910;Mannen;53 jaar;2033;99802
7911;Mannen;53 jaar;2034;103089
7912;Mannen;53 jaar;2035;101323
7913;Mannen;53 jaar;2036;99402
7914;Mannen;53 jaar;2037;98758
7915;Mannen;53 jaar;2038;101376
7916;Mannen;53 jaar;2039;102879
7917;Mannen;53 jaar;2040;105064
7918;Mannen;53 jaar;2041;106668
7919;Mannen;53 jaar;2042;105958
7920;Mannen;53 jaar;2043;106960
7921;Mannen;53 jaar;2044;111261
7922;Mannen;53 jaar;2045;111026
7923;Mannen;53 jaar;2046;110367
7924;Mannen;53 jaar;2047;109612
7925;Mannen;53 jaar;2048;110144
7926;Mannen;53 jaar;2049;107732
7927;Mannen;53 jaar;2050;108242
7928;Mannen;53 jaar;2051;108443
7929;Mannen;53 jaar;2052;112266
7930;Mannen;53 jaar;2053;113227
7931;Mannen;53 jaar;2054;114968
7932;Mannen;53 jaar;2055;113657
7933;Mannen;53 jaar;2056;113049
7934;Mannen;53 jaar;2057;112692
7935;Mannen;53 jaar;2058;109380
7936;Mannen;53 jaar;2059;106898
7937;Mannen;53 jaar;2060;106210
7938;Mannen;54 jaar;2019;131115
7939;Mannen;54 jaar;2020;128824
7940;Mannen;54 jaar;2021;126408
7941;Mannen;54 jaar;2022;125590
7942;Mannen;54 jaar;2023;126134
7943;Mannen;54 jaar;2024;131612
7944;Mannen;54 jaar;2025;128237
7945;Mannen;54 jaar;2026;122960
7946;Mannen;54 jaar;2027;116399
7947;Mannen;54 jaar;2028;107738
7948;Mannen;54 jaar;2029;104139
7949;Mannen;54 jaar;2030;99867
7950;Mannen;54 jaar;2031;99650
7951;Mannen;54 jaar;2032;98125
7952;Mannen;54 jaar;2033;99471
7953;Mannen;54 jaar;2034;99402
7954;Mannen;54 jaar;2035;102669
7955;Mannen;54 jaar;2036;100908
7956;Mannen;54 jaar;2037;98977
7957;Mannen;54 jaar;2038;98330
7958;Mannen;54 jaar;2039;100938
7959;Mannen;54 jaar;2040;102435
7960;Mannen;54 jaar;2041;104615
7961;Mannen;54 jaar;2042;106215
7962;Mannen;54 jaar;2043;105507
7963;Mannen;54 jaar;2044;106508
7964;Mannen;54 jaar;2045;110798
7965;Mannen;54 jaar;2046;110568
7966;Mannen;54 jaar;2047;109917
7967;Mannen;54 jaar;2048;109164
7968;Mannen;54 jaar;2049;109703
7969;Mannen;54 jaar;2050;107298
7970;Mannen;54 jaar;2051;107810
7971;Mannen;54 jaar;2052;108015
7972;Mannen;54 jaar;2053;111825
7973;Mannen;54 jaar;2054;112789
7974;Mannen;54 jaar;2055;114529
7975;Mannen;54 jaar;2056;113227
7976;Mannen;54 jaar;2057;112622
7977;Mannen;54 jaar;2058;112265
7978;Mannen;54 jaar;2059;108963
7979;Mannen;54 jaar;2060;106489
7980;Mannen;55 jaar;2019;128635
7981;Mannen;55 jaar;2020;130637
7982;Mannen;55 jaar;2021;128328
7983;Mannen;55 jaar;2022;125902
7984;Mannen;55 jaar;2023;125088
7985;Mannen;55 jaar;2024;125613
7986;Mannen;55 jaar;2025;131068
7987;Mannen;55 jaar;2026;127704
7988;Mannen;55 jaar;2027;122456
7989;Mannen;55 jaar;2028;115922
7990;Mannen;55 jaar;2029;107298
7991;Mannen;55 jaar;2030;103710
7992;Mannen;55 jaar;2031;99457
7993;Mannen;55 jaar;2032;99242
7994;Mannen;55 jaar;2033;97718
7995;Mannen;55 jaar;2034;99053
7996;Mannen;55 jaar;2035;98979
7997;Mannen;55 jaar;2036;102226
7998;Mannen;55 jaar;2037;100471
7999;Mannen;55 jaar;2038;98536
8000;Mannen;55 jaar;2039;97889
8001;Mannen;55 jaar;2040;100483
8002;Mannen;55 jaar;2041;101974
8003;Mannen;55 jaar;2042;104153
8004;Mannen;55 jaar;2043;105750
8005;Mannen;55 jaar;2044;105045
8006;Mannen;55 jaar;2045;106048
8007;Mannen;55 jaar;2046;110325
8008;Mannen;55 jaar;2047;110100
8009;Mannen;55 jaar;2048;109457
8010;Mannen;55 jaar;2049;108707
8011;Mannen;55 jaar;2050;109249
8012;Mannen;55 jaar;2051;106857
8013;Mannen;55 jaar;2052;107371
8014;Mannen;55 jaar;2053;107578
8015;Mannen;55 jaar;2054;111376
8016;Mannen;55 jaar;2055;112342
8017;Mannen;55 jaar;2056;114080
8018;Mannen;55 jaar;2057;112790
8019;Mannen;55 jaar;2058;112187
8020;Mannen;55 jaar;2059;111835
8021;Mannen;55 jaar;2060;108541
8022;Mannen;56 jaar;2019;125335
8023;Mannen;56 jaar;2020;128101
8024;Mannen;56 jaar;2021;130056
8025;Mannen;56 jaar;2022;127727
8026;Mannen;56 jaar;2023;125316
8027;Mannen;56 jaar;2024;124511
8028;Mannen;56 jaar;2025;125020
8029;Mannen;56 jaar;2026;130451
8030;Mannen;56 jaar;2027;127102
8031;Mannen;56 jaar;2028;121890
8032;Mannen;56 jaar;2029;115387
8033;Mannen;56 jaar;2030;106803
8034;Mannen;56 jaar;2031;103229
8035;Mannen;56 jaar;2032;98999
8036;Mannen;56 jaar;2033;98787
8037;Mannen;56 jaar;2034;97266
8038;Mannen;56 jaar;2035;98592
8039;Mannen;56 jaar;2036;98514
8040;Mannen;56 jaar;2037;101743
8041;Mannen;56 jaar;2038;99995
8042;Mannen;56 jaar;2039;98058
8043;Mannen;56 jaar;2040;97412
8044;Mannen;56 jaar;2041;99993
8045;Mannen;56 jaar;2042;101477
8046;Mannen;56 jaar;2043;103655
8047;Mannen;56 jaar;2044;105252
8048;Mannen;56 jaar;2045;104551
8049;Mannen;56 jaar;2046;105551
8050;Mannen;56 jaar;2047;109819
8051;Mannen;56 jaar;2048;109600
8052;Mannen;56 jaar;2049;108964
8053;Mannen;56 jaar;2050;108220
8054;Mannen;56 jaar;2051;108764
8055;Mannen;56 jaar;2052;106386
8056;Mannen;56 jaar;2053;106901
8057;Mannen;56 jaar;2054;107110
8058;Mannen;56 jaar;2055;110898
8059;Mannen;56 jaar;2056;111866
8060;Mannen;56 jaar;2057;113605
8061;Mannen;56 jaar;2058;112322
8062;Mannen;56 jaar;2059;111724
8063;Mannen;56 jaar;2060;111375
8064;Mannen;57 jaar;2019;123850
8065;Mannen;57 jaar;2020;124752
8066;Mannen;57 jaar;2021;127480
8067;Mannen;57 jaar;2022;129384
8068;Mannen;57 jaar;2023;127058
8069;Mannen;57 jaar;2024;124666
8070;Mannen;57 jaar;2025;123877
8071;Mannen;57 jaar;2026;124371
8072;Mannen;57 jaar;2027;129778
8073;Mannen;57 jaar;2028;126444
8074;Mannen;57 jaar;2029;121270
8075;Mannen;57 jaar;2030;114799
8076;Mannen;57 jaar;2031;106256
8077;Mannen;57 jaar;2032;102699
8078;Mannen;57 jaar;2033;98491
8079;Mannen;57 jaar;2034;98282
8080;Mannen;57 jaar;2035;96762
8081;Mannen;57 jaar;2036;98082
8082;Mannen;57 jaar;2037;97999
8083;Mannen;57 jaar;2038;101209
8084;Mannen;57 jaar;2039;99468
8085;Mannen;57 jaar;2040;97532
8086;Mannen;57 jaar;2041;96886
8087;Mannen;57 jaar;2042;99455
8088;Mannen;57 jaar;2043;100931
8089;Mannen;57 jaar;2044;103106
8090;Mannen;57 jaar;2045;104700
8091;Mannen;57 jaar;2046;104001
8092;Mannen;57 jaar;2047;105001
8093;Mannen;57 jaar;2048;109254
8094;Mannen;57 jaar;2049;109040
8095;Mannen;57 jaar;2050;108408
8096;Mannen;57 jaar;2051;107671
8097;Mannen;57 jaar;2052;108220
8098;Mannen;57 jaar;2053;105856
8099;Mannen;57 jaar;2054;106372
8100;Mannen;57 jaar;2055;106578
8101;Mannen;57 jaar;2056;110357
8102;Mannen;57 jaar;2057;111327
8103;Mannen;57 jaar;2058;113061
8104;Mannen;57 jaar;2059;111789
8105;Mannen;57 jaar;2060;111195
8106;Mannen;58 jaar;2019;120193
8107;Mannen;58 jaar;2020;123211
8108;Mannen;58 jaar;2021;124077
8109;Mannen;58 jaar;2022;126766
8110;Mannen;58 jaar;2023;128642
8111;Mannen;58 jaar;2024;126324
8112;Mannen;58 jaar;2025;123956
8113;Mannen;58 jaar;2026;123183
8114;Mannen;58 jaar;2027;123665
8115;Mannen;58 jaar;2028;129048
8116;Mannen;58 jaar;2029;125733
8117;Mannen;58 jaar;2030;120595
8118;Mannen;58 jaar;2031;114159
8119;Mannen;58 jaar;2032;105661
8120;Mannen;58 jaar;2033;102122
8121;Mannen;58 jaar;2034;97939
8122;Mannen;58 jaar;2035;97731
8123;Mannen;58 jaar;2036;96215
8124;Mannen;58 jaar;2037;97529
8125;Mannen;58 jaar;2038;97442
8126;Mannen;58 jaar;2039;100634
8127;Mannen;58 jaar;2040;98902
8128;Mannen;58 jaar;2041;96969
8129;Mannen;58 jaar;2042;96322
8130;Mannen;58 jaar;2043;98881
8131;Mannen;58 jaar;2044;100351
8132;Mannen;58 jaar;2045;102522
8133;Mannen;58 jaar;2046;104113
8134;Mannen;58 jaar;2047;103417
8135;Mannen;58 jaar;2048;104416
8136;Mannen;58 jaar;2049;108658
8137;Mannen;58 jaar;2050;108448
8138;Mannen;58 jaar;2051;107820
8139;Mannen;58 jaar;2052;107094
8140;Mannen;58 jaar;2053;107646
8141;Mannen;58 jaar;2054;105296
8142;Mannen;58 jaar;2055;105812
8143;Mannen;58 jaar;2056;106018
8144;Mannen;58 jaar;2057;109784
8145;Mannen;58 jaar;2058;110755
8146;Mannen;58 jaar;2059;112487
8147;Mannen;58 jaar;2060;111224
8148;Mannen;59 jaar;2019;118611
8149;Mannen;59 jaar;2020;119466
8150;Mannen;59 jaar;2021;122472
8151;Mannen;59 jaar;2022;123303
8152;Mannen;59 jaar;2023;125969
8153;Mannen;59 jaar;2024;127821
8154;Mannen;59 jaar;2025;125519
8155;Mannen;59 jaar;2026;123175
8156;Mannen;59 jaar;2027;122419
8157;Mannen;59 jaar;2028;122891
8158;Mannen;59 jaar;2029;128249
8159;Mannen;59 jaar;2030;124955
8160;Mannen;59 jaar;2031;119854
8161;Mannen;59 jaar;2032;113458
8162;Mannen;59 jaar;2033;105012
8163;Mannen;59 jaar;2034;101494
8164;Mannen;59 jaar;2035;97336
8165;Mannen;59 jaar;2036;97134
8166;Mannen;59 jaar;2037;95624
8167;Mannen;59 jaar;2038;96933
8168;Mannen;59 jaar;2039;96843
8169;Mannen;59 jaar;2040;100018
8170;Mannen;59 jaar;2041;98297
8171;Mannen;59 jaar;2042;96367
8172;Mannen;59 jaar;2043;95724
8173;Mannen;59 jaar;2044;98271
8174;Mannen;59 jaar;2045;99738
8175;Mannen;59 jaar;2046;101906
8176;Mannen;59 jaar;2047;103493
8177;Mannen;59 jaar;2048;102803
8178;Mannen;59 jaar;2049;103802
8179;Mannen;59 jaar;2050;108032
8180;Mannen;59 jaar;2051;107824
8181;Mannen;59 jaar;2052;107203
8182;Mannen;59 jaar;2053;106488
8183;Mannen;59 jaar;2054;107042
8184;Mannen;59 jaar;2055;104710
8185;Mannen;59 jaar;2056;105225
8186;Mannen;59 jaar;2057;105434
8187;Mannen;59 jaar;2058;109187
8188;Mannen;59 jaar;2059;110161
8189;Mannen;59 jaar;2060;111890
8190;Mannen;60 jaar;2019;115102
8191;Mannen;60 jaar;2020;117823
8192;Mannen;60 jaar;2021;118638
8193;Mannen;60 jaar;2022;121628
8194;Mannen;60 jaar;2023;122443
8195;Mannen;60 jaar;2024;125088
8196;Mannen;60 jaar;2025;126919
8197;Mannen;60 jaar;2026;124635
8198;Mannen;60 jaar;2027;122319
8199;Mannen;60 jaar;2028;121581
8200;Mannen;60 jaar;2029;122045
8201;Mannen;60 jaar;2030;127377
8202;Mannen;60 jaar;2031;124103
8203;Mannen;60 jaar;2032;119042
8204;Mannen;60 jaar;2033;112689
8205;Mannen;60 jaar;2034;104298
8206;Mannen;60 jaar;2035;100804
8207;Mannen;60 jaar;2036;96676
8208;Mannen;60 jaar;2037;96476
8209;Mannen;60 jaar;2038;94974
8210;Mannen;60 jaar;2039;96273
8211;Mannen;60 jaar;2040;96183
8212;Mannen;60 jaar;2041;99344
8213;Mannen;60 jaar;2042;97633
8214;Mannen;60 jaar;2043;95708
8215;Mannen;60 jaar;2044;95071
8216;Mannen;60 jaar;2045;97605
8217;Mannen;60 jaar;2046;99068
8218;Mannen;60 jaar;2047;101233
8219;Mannen;60 jaar;2048;102816
8220;Mannen;60 jaar;2049;102135
8221;Mannen;60 jaar;2050;103131
8222;Mannen;60 jaar;2051;107345
8223;Mannen;60 jaar;2052;107145
8224;Mannen;60 jaar;2053;106533
8225;Mannen;60 jaar;2054;105823
8226;Mannen;60 jaar;2055;106378
8227;Mannen;60 jaar;2056;104064
8228;Mannen;60 jaar;2057;104581
8229;Mannen;60 jaar;2058;104790
8230;Mannen;60 jaar;2059;108533
8231;Mannen;60 jaar;2060;109507
8232;Mannen;61 jaar;2019;111849
8233;Mannen;61 jaar;2020;114256
8234;Mannen;61 jaar;2021;116937
8235;Mannen;61 jaar;2022;117713
8236;Mannen;61 jaar;2023;120699
8237;Mannen;61 jaar;2024;121503
8238;Mannen;61 jaar;2025;124128
8239;Mannen;61 jaar;2026;125941
8240;Mannen;61 jaar;2027;123677
8241;Mannen;61 jaar;2028;121391
8242;Mannen;61 jaar;2029;120673
8243;Mannen;61 jaar;2030;121127
8244;Mannen;61 jaar;2031;126430
8245;Mannen;61 jaar;2032;123183
8246;Mannen;61 jaar;2033;118165
8247;Mannen;61 jaar;2034;111864
8248;Mannen;61 jaar;2035;103529
8249;Mannen;61 jaar;2036;100057
8250;Mannen;61 jaar;2037;95963
8251;Mannen;61 jaar;2038;95767
8252;Mannen;61 jaar;2039;94273
8253;Mannen;61 jaar;2040;95565
8254;Mannen;61 jaar;2041;95475
8255;Mannen;61 jaar;2042;98620
8256;Mannen;61 jaar;2043;96923
8257;Mannen;61 jaar;2044;95006
8258;Mannen;61 jaar;2045;94374
8259;Mannen;61 jaar;2046;96896
8260;Mannen;61 jaar;2047;98355
8261;Mannen;61 jaar;2048;100516
8262;Mannen;61 jaar;2049;102095
8263;Mannen;61 jaar;2050;101420
8264;Mannen;61 jaar;2051;102416
8265;Mannen;61 jaar;2052;106615
8266;Mannen;61 jaar;2053;106421
8267;Mannen;61 jaar;2054;105816
8268;Mannen;61 jaar;2055;105118
8269;Mannen;61 jaar;2056;105675
8270;Mannen;61 jaar;2057;103377
8271;Mannen;61 jaar;2058;103895
8272;Mannen;61 jaar;2059;104107
8273;Mannen;61 jaar;2060;107834
8274;Mannen;62 jaar;2019;109582
8275;Mannen;62 jaar;2020;110933
8276;Mannen;62 jaar;2021;113310
8277;Mannen;62 jaar;2022;115954
8278;Mannen;62 jaar;2023;116708
8279;Mannen;62 jaar;2024;119693
8280;Mannen;62 jaar;2025;120489
8281;Mannen;62 jaar;2026;123100
8282;Mannen;62 jaar;2027;124899
8283;Mannen;62 jaar;2028;122658
8284;Mannen;62 jaar;2029;120402
8285;Mannen;62 jaar;2030;119706
8286;Mannen;62 jaar;2031;120155
8287;Mannen;62 jaar;2032;125429
8288;Mannen;62 jaar;2033;122210
8289;Mannen;62 jaar;2034;117239
8290;Mannen;62 jaar;2035;110989
8291;Mannen;62 jaar;2036;102716
8292;Mannen;62 jaar;2037;99271
8293;Mannen;62 jaar;2038;95212
8294;Mannen;62 jaar;2039;95021
8295;Mannen;62 jaar;2040;93538
8296;Mannen;62 jaar;2041;94823
8297;Mannen;62 jaar;2042;94734
8298;Mannen;62 jaar;2043;97862
8299;Mannen;62 jaar;2044;96181
8300;Mannen;62 jaar;2045;94275
8301;Mannen;62 jaar;2046;93650
8302;Mannen;62 jaar;2047;96161
8303;Mannen;62 jaar;2048;97616
8304;Mannen;62 jaar;2049;99772
8305;Mannen;62 jaar;2050;101350
8306;Mannen;62 jaar;2051;100682
8307;Mannen;62 jaar;2052;101678
8308;Mannen;62 jaar;2053;105861
8309;Mannen;62 jaar;2054;105673
8310;Mannen;62 jaar;2055;105078
8311;Mannen;62 jaar;2056;104391
8312;Mannen;62 jaar;2057;104951
8313;Mannen;62 jaar;2058;102669
8314;Mannen;62 jaar;2059;103190
8315;Mannen;62 jaar;2060;103404
8316;Mannen;63 jaar;2019;105646
8317;Mannen;63 jaar;2020;108590
8318;Mannen;63 jaar;2021;109933
8319;Mannen;63 jaar;2022;112281
8320;Mannen;63 jaar;2023;114899
8321;Mannen;63 jaar;2024;115638
8322;Mannen;63 jaar;2025;118623
8323;Mannen;63 jaar;2026;119412
8324;Mannen;63 jaar;2027;122012
8325;Mannen;63 jaar;2028;123796
8326;Mannen;63 jaar;2029;121582
8327;Mannen;63 jaar;2030;119360
8328;Mannen;63 jaar;2031;118688
8329;Mannen;63 jaar;2032;119132
8330;Mannen;63 jaar;2033;124376
8331;Mannen;63 jaar;2034;121189
8332;Mannen;63 jaar;2035;116270
8333;Mannen;63 jaar;2036;110073
8334;Mannen;63 jaar;2037;101868
8335;Mannen;63 jaar;2038;98450
8336;Mannen;63 jaar;2039;94433
8337;Mannen;63 jaar;2040;94251
8338;Mannen;63 jaar;2041;92779
8339;Mannen;63 jaar;2042;94060
8340;Mannen;63 jaar;2043;93975
8341;Mannen;63 jaar;2044;97087
8342;Mannen;63 jaar;2045;95424
8343;Mannen;63 jaar;2046;93530
8344;Mannen;63 jaar;2047;92913
8345;Mannen;63 jaar;2048;95414
8346;Mannen;63 jaar;2049;96868
8347;Mannen;63 jaar;2050;99019
8348;Mannen;63 jaar;2051;100598
8349;Mannen;63 jaar;2052;99937
8350;Mannen;63 jaar;2053;100935
8351;Mannen;63 jaar;2054;105101
8352;Mannen;63 jaar;2055;104923
8353;Mannen;63 jaar;2056;104337
8354;Mannen;63 jaar;2057;103661
8355;Mannen;63 jaar;2058;104224
8356;Mannen;63 jaar;2059;101960
8357;Mannen;63 jaar;2060;102484
8358;Mannen;64 jaar;2019;103970
8359;Mannen;64 jaar;2020;104583
8360;Mannen;64 jaar;2021;107484
8361;Mannen;64 jaar;2022;108823
8362;Mannen;64 jaar;2023;111149
8363;Mannen;64 jaar;2024;113745
8364;Mannen;64 jaar;2025;114468
8365;Mannen;64 jaar;2026;117454
8366;Mannen;64 jaar;2027;118239
8367;Mannen;64 jaar;2028;120829
8368;Mannen;64 jaar;2029;122596
8369;Mannen;64 jaar;2030;120412
8370;Mannen;64 jaar;2031;118225
8371;Mannen;64 jaar;2032;117582
8372;Mannen;64 jaar;2033;118020
8373;Mannen;64 jaar;2034;123235
8374;Mannen;64 jaar;2035;120082
8375;Mannen;64 jaar;2036;115219
8376;Mannen;64 jaar;2037;109083
8377;Mannen;64 jaar;2038;100952
8378;Mannen;64 jaar;2039;97566
