ID;NederlandseZeehavens;Vervoerstromen;SoortLading;Perioden;OvergeslagenBrutogewicht_1
6034;Zeeland Seaports;Aanvoer naar Nederland;Roro-eenheid;2017;418.0
6035;Zeeland Seaports;Aanvoer naar Nederland;Roro-eenheid;2018 1e kwartaal;112.0
6036;Zeeland Seaports;Aanvoer naar Nederland;Roro-eenheid;2018 2e kwartaal;116.0
6037;Zeeland Seaports;Aanvoer naar Nederland;Roro-eenheid;2018 3e kwartaal;84.0
6038;Zeeland Seaports;Aanvoer naar Nederland;Roro-eenheid;2018 4e kwartaal;77.0
6039;Zeeland Seaports;Aanvoer naar Nederland;Roro-eenheid;2018;389.0
6040;Zeeland Seaports;Aanvoer naar Nederland;Roro-eenheid;2019 1e kwartaal;79.0
6041;Zeeland Seaports;Aanvoer naar Nederland;Roro-eenheid;2019 2e kwartaal;101.0
6042;Zeeland Seaports;Aanvoer naar Nederland;Roro-eenheid;2019 3e kwartaal;81.0
6043;Zeeland Seaports;Aanvoer naar Nederland;Roro-eenheid;2019 4e kwartaal;73.0
6044;Zeeland Seaports;Aanvoer naar Nederland;Roro-eenheid;2019;334.0
6045;Zeeland Seaports;Aanvoer naar Nederland;Roro-eenheid;2020 1e kwartaal;30.0
6046;Zeeland Seaports;Aanvoer naar Nederland;Roro-eenheid;2020 2e kwartaal;41.0
6047;Zeeland Seaports;Aanvoer naar Nederland;Roro-eenheid;2020 3e kwartaal;39.0
6048;Zeeland Seaports;Aanvoer naar Nederland;Roro-eenheid;2020 4e kwartaal;57.0
6049;Zeeland Seaports;Aanvoer naar Nederland;Roro-eenheid;2020;167.0
6050;Zeeland Seaports;Aanvoer naar Nederland;Roro-eenheid;2021 1e kwartaal;72.0
6051;Zeeland Seaports;Aanvoer naar Nederland;Roro-eenheid;2021 2e kwartaal;69.0
6052;Zeeland Seaports;Aanvoer naar Nederland;Roro-eenheid;2021 3e kwartaal;101.0
6053;Zeeland Seaports;Aanvoer naar Nederland;Roro-eenheid;2021 4e kwartaal;70.0
6054;Zeeland Seaports;Aanvoer naar Nederland;Roro-eenheid;2021;312.0
6055;Zeeland Seaports;Aanvoer naar Nederland;Roro-eenheid;2022 1e kwartaal;106.0
6056;Zeeland Seaports;Aanvoer naar Nederland;Roro-eenheid;2022 2e kwartaal;68.0
6057;Zeeland Seaports;Aanvoer naar Nederland;Roro-eenheid;2022 3e kwartaal;72.0
6058;Zeeland Seaports;Aanvoer naar Nederland;Roro-eenheid;2022 4e kwartaal;120.0
6059;Zeeland Seaports;Aanvoer naar Nederland;Roro-eenheid;2022;366.0
6060;Zeeland Seaports;Aanvoer naar Nederland;Stukgoed/Overig/Onbekend;2011 1e kwartaal;1596.0
6061;Zeeland Seaports;Aanvoer naar Nederland;Stukgoed/Overig/Onbekend;2011 2e kwartaal;2038.0
6062;Zeeland Seaports;Aanvoer naar Nederland;Stukgoed/Overig/Onbekend;2011 3e kwartaal;1941.0
6063;Zeeland Seaports;Aanvoer naar Nederland;Stukgoed/Overig/Onbekend;2011 4e kwartaal;1531.0
6064;Zeeland Seaports;Aanvoer naar Nederland;Stukgoed/Overig/Onbekend;2011;7107.0
6065;Zeeland Seaports;Aanvoer naar Nederland;Stukgoed/Overig/Onbekend;2012 1e kwartaal;1763.0
6066;Zeeland Seaports;Aanvoer naar Nederland;Stukgoed/Overig/Onbekend;2012 2e kwartaal;1905.0
6067;Zeeland Seaports;Aanvoer naar Nederland;Stukgoed/Overig/Onbekend;2012 3e kwartaal;1902.0
6068;Zeeland Seaports;Aanvoer naar Nederland;Stukgoed/Overig/Onbekend;2012 4e kwartaal;1857.0
6069;Zeeland Seaports;Aanvoer naar Nederland;Stukgoed/Overig/Onbekend;2012;7428.0
6070;Zeeland Seaports;Aanvoer naar Nederland;Stukgoed/Overig/Onbekend;2013 1e kwartaal;1474.0
6071;Zeeland Seaports;Aanvoer naar Nederland;Stukgoed/Overig/Onbekend;2013 2e kwartaal;1809.0
6072;Zeeland Seaports;Aanvoer naar Nederland;Stukgoed/Overig/Onbekend;2013 3e kwartaal;1558.0
6073;Zeeland Seaports;Aanvoer naar Nederland;Stukgoed/Overig/Onbekend;2013 4e kwartaal;1335.0
6074;Zeeland Seaports;Aanvoer naar Nederland;Stukgoed/Overig/Onbekend;2013;6177.0
6075;Zeeland Seaports;Aanvoer naar Nederland;Stukgoed/Overig/Onbekend;2014 1e kwartaal;1384.0
6076;Zeeland Seaports;Aanvoer naar Nederland;Stukgoed/Overig/Onbekend;2014 2e kwartaal;1426.0
6077;Zeeland Seaports;Aanvoer naar Nederland;Stukgoed/Overig/Onbekend;2014 3e kwartaal;1303.0
6078;Zeeland Seaports;Aanvoer naar Nederland;Stukgoed/Overig/Onbekend;2014 4e kwartaal;1404.0
6079;Zeeland Seaports;Aanvoer naar Nederland;Stukgoed/Overig/Onbekend;2014;5518.0
6080;Zeeland Seaports;Aanvoer naar Nederland;Stukgoed/Overig/Onbekend;2015 1e kwartaal;1994.0
6081;Zeeland Seaports;Aanvoer naar Nederland;Stukgoed/Overig/Onbekend;2015 2e kwartaal;2047.0
6082;Zeeland Seaports;Aanvoer naar Nederland;Stukgoed/Overig/Onbekend;2015 3e kwartaal;1938.0
6083;Zeeland Seaports;Aanvoer naar Nederland;Stukgoed/Overig/Onbekend;2015 4e kwartaal;1787.0
6084;Zeeland Seaports;Aanvoer naar Nederland;Stukgoed/Overig/Onbekend;2015;7767.0
6085;Zeeland Seaports;Aanvoer naar Nederland;Stukgoed/Overig/Onbekend;2016 1e kwartaal;1745.0
6086;Zeeland Seaports;Aanvoer naar Nederland;Stukgoed/Overig/Onbekend;2016 2e kwartaal;1668.0
6087;Zeeland Seaports;Aanvoer naar Nederland;Stukgoed/Overig/Onbekend;2016 3e kwartaal;1536.0
6088;Zeeland Seaports;Aanvoer naar Nederland;Stukgoed/Overig/Onbekend;2016 4e kwartaal;1556.0
6089;Zeeland Seaports;Aanvoer naar Nederland;Stukgoed/Overig/Onbekend;2016;6504.0
6090;Zeeland Seaports;Aanvoer naar Nederland;Stukgoed/Overig/Onbekend;2017 1e kwartaal;1704.0
6091;Zeeland Seaports;Aanvoer naar Nederland;Stukgoed/Overig/Onbekend;2017 2e kwartaal;1694.0
6092;Zeeland Seaports;Aanvoer naar Nederland;Stukgoed/Overig/Onbekend;2017 3e kwartaal;1783.0
6093;Zeeland Seaports;Aanvoer naar Nederland;Stukgoed/Overig/Onbekend;2017 4e kwartaal;2127.0
6094;Zeeland Seaports;Aanvoer naar Nederland;Stukgoed/Overig/Onbekend;2017;7308.0
6095;Zeeland Seaports;Aanvoer naar Nederland;Stukgoed/Overig/Onbekend;2018 1e kwartaal;1845.0
6096;Zeeland Seaports;Aanvoer naar Nederland;Stukgoed/Overig/Onbekend;2018 2e kwartaal;1624.0
6097;Zeeland Seaports;Aanvoer naar Nederland;Stukgoed/Overig/Onbekend;2018 3e kwartaal;1791.0
6098;Zeeland Seaports;Aanvoer naar Nederland;Stukgoed/Overig/Onbekend;2018 4e kwartaal;1783.0
6099;Zeeland Seaports;Aanvoer naar Nederland;Stukgoed/Overig/Onbekend;2018;7044.0
6100;Zeeland Seaports;Aanvoer naar Nederland;Stukgoed/Overig/Onbekend;2019 1e kwartaal;1641.0
6101;Zeeland Seaports;Aanvoer naar Nederland;Stukgoed/Overig/Onbekend;2019 2e kwartaal;1667.0
6102;Zeeland Seaports;Aanvoer naar Nederland;Stukgoed/Overig/Onbekend;2019 3e kwartaal;1677.0
6103;Zeeland Seaports;Aanvoer naar Nederland;Stukgoed/Overig/Onbekend;2019 4e kwartaal;1594.0
6104;Zeeland Seaports;Aanvoer naar Nederland;Stukgoed/Overig/Onbekend;2019;6580.0
6105;Zeeland Seaports;Aanvoer naar Nederland;Stukgoed/Overig/Onbekend;2020 1e kwartaal;1390.0
6106;Zeeland Seaports;Aanvoer naar Nederland;Stukgoed/Overig/Onbekend;2020 2e kwartaal;1800.0
6107;Zeeland Seaports;Aanvoer naar Nederland;Stukgoed/Overig/Onbekend;2020 3e kwartaal;1606.0
6108;Zeeland Seaports;Aanvoer naar Nederland;Stukgoed/Overig/Onbekend;2020 4e kwartaal;1561.0
6109;Zeeland Seaports;Aanvoer naar Nederland;Stukgoed/Overig/Onbekend;2020;6357.0
6110;Zeeland Seaports;Aanvoer naar Nederland;Stukgoed/Overig/Onbekend;2021 1e kwartaal;1647.0
6111;Zeeland Seaports;Aanvoer naar Nederland;Stukgoed/Overig/Onbekend;2021 2e kwartaal;1492.0
6112;Zeeland Seaports;Aanvoer naar Nederland;Stukgoed/Overig/Onbekend;2021 3e kwartaal;1884.0
6113;Zeeland Seaports;Aanvoer naar Nederland;Stukgoed/Overig/Onbekend;2021 4e kwartaal;1901.0
6114;Zeeland Seaports;Aanvoer naar Nederland;Stukgoed/Overig/Onbekend;2021;6924.0
6115;Zeeland Seaports;Aanvoer naar Nederland;Stukgoed/Overig/Onbekend;2022 1e kwartaal;1910.0
6116;Zeeland Seaports;Aanvoer naar Nederland;Stukgoed/Overig/Onbekend;2022 2e kwartaal;2062.0
6117;Zeeland Seaports;Aanvoer naar Nederland;Stukgoed/Overig/Onbekend;2022 3e kwartaal;2079.0
6118;Zeeland Seaports;Aanvoer naar Nederland;Stukgoed/Overig/Onbekend;2022 4e kwartaal;1840.0
6119;Zeeland Seaports;Aanvoer naar Nederland;Stukgoed/Overig/Onbekend;2022;7891.0
6120;Zeeland Seaports;Afvoer naar buitenland;Totaal;2011 1e kwartaal;2578.0
6121;Zeeland Seaports;Afvoer naar buitenland;Totaal;2011 2e kwartaal;2220.0
6122;Zeeland Seaports;Afvoer naar buitenland;Totaal;2011 3e kwartaal;1977.0
6123;Zeeland Seaports;Afvoer naar buitenland;Totaal;2011 4e kwartaal;2334.0
6124;Zeeland Seaports;Afvoer naar buitenland;Totaal;2011;9108.0
6125;Zeeland Seaports;Afvoer naar buitenland;Totaal;2012 1e kwartaal;2351.0
6126;Zeeland Seaports;Afvoer naar buitenland;Totaal;2012 2e kwartaal;2330.0
6127;Zeeland Seaports;Afvoer naar buitenland;Totaal;2012 3e kwartaal;2344.0
6128;Zeeland Seaports;Afvoer naar buitenland;Totaal;2012 4e kwartaal;2918.0
6129;Zeeland Seaports;Afvoer naar buitenland;Totaal;2012;9943.0
6130;Zeeland Seaports;Afvoer naar buitenland;Totaal;2013 1e kwartaal;2465.0
6131;Zeeland Seaports;Afvoer naar buitenland;Totaal;2013 2e kwartaal;2343.0
6132;Zeeland Seaports;Afvoer naar buitenland;Totaal;2013 3e kwartaal;2242.0
6133;Zeeland Seaports;Afvoer naar buitenland;Totaal;2013 4e kwartaal;2320.0
6134;Zeeland Seaports;Afvoer naar buitenland;Totaal;2013;9370.0
6135;Zeeland Seaports;Afvoer naar buitenland;Totaal;2014 1e kwartaal;2847.0
6136;Zeeland Seaports;Afvoer naar buitenland;Totaal;2014 2e kwartaal;2618.0
6137;Zeeland Seaports;Afvoer naar buitenland;Totaal;2014 3e kwartaal;2481.0
6138;Zeeland Seaports;Afvoer naar buitenland;Totaal;2014 4e kwartaal;2381.0
6139;Zeeland Seaports;Afvoer naar buitenland;Totaal;2014;10327.0
6140;Zeeland Seaports;Afvoer naar buitenland;Totaal;2015 1e kwartaal;2669.0
6141;Zeeland Seaports;Afvoer naar buitenland;Totaal;2015 2e kwartaal;2939.0
6142;Zeeland Seaports;Afvoer naar buitenland;Totaal;2015 3e kwartaal;2351.0
6143;Zeeland Seaports;Afvoer naar buitenland;Totaal;2015 4e kwartaal;2564.0
6144;Zeeland Seaports;Afvoer naar buitenland;Totaal;2015;10523.0
6145;Zeeland Seaports;Afvoer naar buitenland;Totaal;2016 1e kwartaal;2705.0
6146;Zeeland Seaports;Afvoer naar buitenland;Totaal;2016 2e kwartaal;2602.0
6147;Zeeland Seaports;Afvoer naar buitenland;Totaal;2016 3e kwartaal;2839.0
6148;Zeeland Seaports;Afvoer naar buitenland;Totaal;2016 4e kwartaal;2704.0
6149;Zeeland Seaports;Afvoer naar buitenland;Totaal;2016;10849.0
6150;Zeeland Seaports;Afvoer naar buitenland;Totaal;2017 1e kwartaal;3055.0
6151;Zeeland Seaports;Afvoer naar buitenland;Totaal;2017 2e kwartaal;2813.0
6152;Zeeland Seaports;Afvoer naar buitenland;Totaal;2017 3e kwartaal;3257.0
6153;Zeeland Seaports;Afvoer naar buitenland;Totaal;2017 4e kwartaal;2889.0
6154;Zeeland Seaports;Afvoer naar buitenland;Totaal;2017;12014.0
6155;Zeeland Seaports;Afvoer naar buitenland;Totaal;2018 1e kwartaal;3514.0
6156;Zeeland Seaports;Afvoer naar buitenland;Totaal;2018 2e kwartaal;2759.0
6157;Zeeland Seaports;Afvoer naar buitenland;Totaal;2018 3e kwartaal;2723.0
6158;Zeeland Seaports;Afvoer naar buitenland;Totaal;2018 4e kwartaal;2745.0
6159;Zeeland Seaports;Afvoer naar buitenland;Totaal;2018;11741.0
6160;Zeeland Seaports;Afvoer naar buitenland;Totaal;2019 1e kwartaal;3914.0
6161;Zeeland Seaports;Afvoer naar buitenland;Totaal;2019 2e kwartaal;3165.0
6162;Zeeland Seaports;Afvoer naar buitenland;Totaal;2019 3e kwartaal;3293.0
6163;Zeeland Seaports;Afvoer naar buitenland;Totaal;2019 4e kwartaal;2937.0
6164;Zeeland Seaports;Afvoer naar buitenland;Totaal;2019;13310.0
6165;Zeeland Seaports;Afvoer naar buitenland;Totaal;2020 1e kwartaal;3147.0
6166;Zeeland Seaports;Afvoer naar buitenland;Totaal;2020 2e kwartaal;2871.0
6167;Zeeland Seaports;Afvoer naar buitenland;Totaal;2020 3e kwartaal;2515.0
6168;Zeeland Seaports;Afvoer naar buitenland;Totaal;2020 4e kwartaal;2970.0
6169;Zeeland Seaports;Afvoer naar buitenland;Totaal;2020;11503.0
6170;Zeeland Seaports;Afvoer naar buitenland;Totaal;2021 1e kwartaal;3008.0
6171;Zeeland Seaports;Afvoer naar buitenland;Totaal;2021 2e kwartaal;3014.0
6172;Zeeland Seaports;Afvoer naar buitenland;Totaal;2021 3e kwartaal;3364.0
6173;Zeeland Seaports;Afvoer naar buitenland;Totaal;2021 4e kwartaal;3134.0
6174;Zeeland Seaports;Afvoer naar buitenland;Totaal;2021;12520.0
6175;Zeeland Seaports;Afvoer naar buitenland;Totaal;2022 1e kwartaal;2991.0
6176;Zeeland Seaports;Afvoer naar buitenland;Totaal;2022 2e kwartaal;3367.0
6177;Zeeland Seaports;Afvoer naar buitenland;Totaal;2022 3e kwartaal;3899.0
6178;Zeeland Seaports;Afvoer naar buitenland;Totaal;2022 4e kwartaal;2877.0
6179;Zeeland Seaports;Afvoer naar buitenland;Totaal;2022;13133.0
6180;Zeeland Seaports;Afvoer naar buitenland;Droge bulk;2011 1e kwartaal;903.0
6181;Zeeland Seaports;Afvoer naar buitenland;Droge bulk;2011 2e kwartaal;836.0
6182;Zeeland Seaports;Afvoer naar buitenland;Droge bulk;2011 3e kwartaal;534.0
6183;Zeeland Seaports;Afvoer naar buitenland;Droge bulk;2011 4e kwartaal;880.0
6184;Zeeland Seaports;Afvoer naar buitenland;Droge bulk;2011;3153.0
6185;Zeeland Seaports;Afvoer naar buitenland;Droge bulk;2012 1e kwartaal;978.0
6186;Zeeland Seaports;Afvoer naar buitenland;Droge bulk;2012 2e kwartaal;861.0
6187;Zeeland Seaports;Afvoer naar buitenland;Droge bulk;2012 3e kwartaal;866.0
6188;Zeeland Seaports;Afvoer naar buitenland;Droge bulk;2012 4e kwartaal;1101.0
6189;Zeeland Seaports;Afvoer naar buitenland;Droge bulk;2012;3806.0
6190;Zeeland Seaports;Afvoer naar buitenland;Droge bulk;2013 1e kwartaal;815.0
6191;Zeeland Seaports;Afvoer naar buitenland;Droge bulk;2013 2e kwartaal;682.0
6192;Zeeland Seaports;Afvoer naar buitenland;Droge bulk;2013 3e kwartaal;675.0
6193;Zeeland Seaports;Afvoer naar buitenland;Droge bulk;2013 4e kwartaal;694.0
6194;Zeeland Seaports;Afvoer naar buitenland;Droge bulk;2013;2866.0
6195;Zeeland Seaports;Afvoer naar buitenland;Droge bulk;2014 1e kwartaal;940.0
6196;Zeeland Seaports;Afvoer naar buitenland;Droge bulk;2014 2e kwartaal;815.0
6197;Zeeland Seaports;Afvoer naar buitenland;Droge bulk;2014 3e kwartaal;828.0
6198;Zeeland Seaports;Afvoer naar buitenland;Droge bulk;2014 4e kwartaal;679.0
6199;Zeeland Seaports;Afvoer naar buitenland;Droge bulk;2014;3262.0
6200;Zeeland Seaports;Afvoer naar buitenland;Droge bulk;2015 1e kwartaal;792.0
6201;Zeeland Seaports;Afvoer naar buitenland;Droge bulk;2015 2e kwartaal;924.0
6202;Zeeland Seaports;Afvoer naar buitenland;Droge bulk;2015 3e kwartaal;634.0
6203;Zeeland Seaports;Afvoer naar buitenland;Droge bulk;2015 4e kwartaal;752.0
6204;Zeeland Seaports;Afvoer naar buitenland;Droge bulk;2015;3103.0
6205;Zeeland Seaports;Afvoer naar buitenland;Droge bulk;2016 1e kwartaal;832.0
6206;Zeeland Seaports;Afvoer naar buitenland;Droge bulk;2016 2e kwartaal;690.0
6207;Zeeland Seaports;Afvoer naar buitenland;Droge bulk;2016 3e kwartaal;978.0
6208;Zeeland Seaports;Afvoer naar buitenland;Droge bulk;2016 4e kwartaal;753.0
6209;Zeeland Seaports;Afvoer naar buitenland;Droge bulk;2016;3253.0
6210;Zeeland Seaports;Afvoer naar buitenland;Droge bulk;2017 1e kwartaal;960.0
6211;Zeeland Seaports;Afvoer naar buitenland;Droge bulk;2017 2e kwartaal;742.0
6212;Zeeland Seaports;Afvoer naar buitenland;Droge bulk;2017 3e kwartaal;813.0
6213;Zeeland Seaports;Afvoer naar buitenland;Droge bulk;2017 4e kwartaal;845.0
6214;Zeeland Seaports;Afvoer naar buitenland;Droge bulk;2017;3360.0
6215;Zeeland Seaports;Afvoer naar buitenland;Droge bulk;2018 1e kwartaal;932.0
6216;Zeeland Seaports;Afvoer naar buitenland;Droge bulk;2018 2e kwartaal;839.0
6217;Zeeland Seaports;Afvoer naar buitenland;Droge bulk;2018 3e kwartaal;738.0
6218;Zeeland Seaports;Afvoer naar buitenland;Droge bulk;2018 4e kwartaal;886.0
6219;Zeeland Seaports;Afvoer naar buitenland;Droge bulk;2018;3394.0
6220;Zeeland Seaports;Afvoer naar buitenland;Droge bulk;2019 1e kwartaal;1182.0
6221;Zeeland Seaports;Afvoer naar buitenland;Droge bulk;2019 2e kwartaal;1324.0
6222;Zeeland Seaports;Afvoer naar buitenland;Droge bulk;2019 3e kwartaal;1328.0
6223;Zeeland Seaports;Afvoer naar buitenland;Droge bulk;2019 4e kwartaal;1017.0
6224;Zeeland Seaports;Afvoer naar buitenland;Droge bulk;2019;4850.0
6225;Zeeland Seaports;Afvoer naar buitenland;Droge bulk;2020 1e kwartaal;1167.0
6226;Zeeland Seaports;Afvoer naar buitenland;Droge bulk;2020 2e kwartaal;1117.0
6227;Zeeland Seaports;Afvoer naar buitenland;Droge bulk;2020 3e kwartaal;977.0
6228;Zeeland Seaports;Afvoer naar buitenland;Droge bulk;2020 4e kwartaal;1131.0
6229;Zeeland Seaports;Afvoer naar buitenland;Droge bulk;2020;4392.0
6230;Zeeland Seaports;Afvoer naar buitenland;Droge bulk;2021 1e kwartaal;1154.0
6231;Zeeland Seaports;Afvoer naar buitenland;Droge bulk;2021 2e kwartaal;1155.0
6232;Zeeland Seaports;Afvoer naar buitenland;Droge bulk;2021 3e kwartaal;1360.0
6233;Zeeland Seaports;Afvoer naar buitenland;Droge bulk;2021 4e kwartaal;1185.0
6234;Zeeland Seaports;Afvoer naar buitenland;Droge bulk;2021;4854.0
6235;Zeeland Seaports;Afvoer naar buitenland;Droge bulk;2022 1e kwartaal;1145.0
6236;Zeeland Seaports;Afvoer naar buitenland;Droge bulk;2022 2e kwartaal;985.0
6237;Zeeland Seaports;Afvoer naar buitenland;Droge bulk;2022 3e kwartaal;1720.0
6238;Zeeland Seaports;Afvoer naar buitenland;Droge bulk;2022 4e kwartaal;1064.0
6239;Zeeland Seaports;Afvoer naar buitenland;Droge bulk;2022;4913.0
6240;Zeeland Seaports;Afvoer naar buitenland;Natte bulk;2011 1e kwartaal;746.0
6241;Zeeland Seaports;Afvoer naar buitenland;Natte bulk;2011 2e kwartaal;796.0
6242;Zeeland Seaports;Afvoer naar buitenland;Natte bulk;2011 3e kwartaal;931.0
6243;Zeeland Seaports;Afvoer naar buitenland;Natte bulk;2011 4e kwartaal;928.0
6244;Zeeland Seaports;Afvoer naar buitenland;Natte bulk;2011;3402.0
6245;Zeeland Seaports;Afvoer naar buitenland;Natte bulk;2012 1e kwartaal;667.0
6246;Zeeland Seaports;Afvoer naar buitenland;Natte bulk;2012 2e kwartaal;813.0
6247;Zeeland Seaports;Afvoer naar buitenland;Natte bulk;2012 3e kwartaal;804.0
6248;Zeeland Seaports;Afvoer naar buitenland;Natte bulk;2012 4e kwartaal;1259.0
6249;Zeeland Seaports;Afvoer naar buitenland;Natte bulk;2012;3543.0
6250;Zeeland Seaports;Afvoer naar buitenland;Natte bulk;2013 1e kwartaal;897.0
6251;Zeeland Seaports;Afvoer naar buitenland;Natte bulk;2013 2e kwartaal;830.0
6252;Zeeland Seaports;Afvoer naar buitenland;Natte bulk;2013 3e kwartaal;746.0
6253;Zeeland Seaports;Afvoer naar buitenland;Natte bulk;2013 4e kwartaal;1144.0
6254;Zeeland Seaports;Afvoer naar buitenland;Natte bulk;2013;3617.0
6255;Zeeland Seaports;Afvoer naar buitenland;Natte bulk;2014 1e kwartaal;1078.0
6256;Zeeland Seaports;Afvoer naar buitenland;Natte bulk;2014 2e kwartaal;1087.0
6257;Zeeland Seaports;Afvoer naar buitenland;Natte bulk;2014 3e kwartaal;1024.0
6258;Zeeland Seaports;Afvoer naar buitenland;Natte bulk;2014 4e kwartaal;1131.0
6259;Zeeland Seaports;Afvoer naar buitenland;Natte bulk;2014;4319.0
6260;Zeeland Seaports;Afvoer naar buitenland;Natte bulk;2015 1e kwartaal;876.0
6261;Zeeland Seaports;Afvoer naar buitenland;Natte bulk;2015 2e kwartaal;1048.0
6262;Zeeland Seaports;Afvoer naar buitenland;Natte bulk;2015 3e kwartaal;875.0
6263;Zeeland Seaports;Afvoer naar buitenland;Natte bulk;2015 4e kwartaal;1012.0
6264;Zeeland Seaports;Afvoer naar buitenland;Natte bulk;2015;3810.0
6265;Zeeland Seaports;Afvoer naar buitenland;Natte bulk;2016 1e kwartaal;1060.0
6266;Zeeland Seaports;Afvoer naar buitenland;Natte bulk;2016 2e kwartaal;1102.0
6267;Zeeland Seaports;Afvoer naar buitenland;Natte bulk;2016 3e kwartaal;1113.0
6268;Zeeland Seaports;Afvoer naar buitenland;Natte bulk;2016 4e kwartaal;1134.0
6269;Zeeland Seaports;Afvoer naar buitenland;Natte bulk;2016;4409.0
6270;Zeeland Seaports;Afvoer naar buitenland;Natte bulk;2017 1e kwartaal;1021.0
6271;Zeeland Seaports;Afvoer naar buitenland;Natte bulk;2017 2e kwartaal;1155.0
6272;Zeeland Seaports;Afvoer naar buitenland;Natte bulk;2017 3e kwartaal;1676.0
6273;Zeeland Seaports;Afvoer naar buitenland;Natte bulk;2017 4e kwartaal;1462.0
6274;Zeeland Seaports;Afvoer naar buitenland;Natte bulk;2017;5314.0
6275;Zeeland Seaports;Afvoer naar buitenland;Natte bulk;2018 1e kwartaal;1368.0
6276;Zeeland Seaports;Afvoer naar buitenland;Natte bulk;2018 2e kwartaal;1331.0
6277;Zeeland Seaports;Afvoer naar buitenland;Natte bulk;2018 3e kwartaal;1194.0
6278;Zeeland Seaports;Afvoer naar buitenland;Natte bulk;2018 4e kwartaal;992.0
6279;Zeeland Seaports;Afvoer naar buitenland;Natte bulk;2018;4884.0
6280;Zeeland Seaports;Afvoer naar buitenland;Natte bulk;2019 1e kwartaal;1541.0
6281;Zeeland Seaports;Afvoer naar buitenland;Natte bulk;2019 2e kwartaal;1156.0
6282;Zeeland Seaports;Afvoer naar buitenland;Natte bulk;2019 3e kwartaal;1130.0
6283;Zeeland Seaports;Afvoer naar buitenland;Natte bulk;2019 4e kwartaal;1020.0
6284;Zeeland Seaports;Afvoer naar buitenland;Natte bulk;2019;4846.0
6285;Zeeland Seaports;Afvoer naar buitenland;Natte bulk;2020 1e kwartaal;935.0
6286;Zeeland Seaports;Afvoer naar buitenland;Natte bulk;2020 2e kwartaal;1101.0
6287;Zeeland Seaports;Afvoer naar buitenland;Natte bulk;2020 3e kwartaal;803.0
6288;Zeeland Seaports;Afvoer naar buitenland;Natte bulk;2020 4e kwartaal;840.0
6289;Zeeland Seaports;Afvoer naar buitenland;Natte bulk;2020;3679.0
6290;Zeeland Seaports;Afvoer naar buitenland;Natte bulk;2021 1e kwartaal;817.0
6291;Zeeland Seaports;Afvoer naar buitenland;Natte bulk;2021 2e kwartaal;983.0
6292;Zeeland Seaports;Afvoer naar buitenland;Natte bulk;2021 3e kwartaal;869.0
6293;Zeeland Seaports;Afvoer naar buitenland;Natte bulk;2021 4e kwartaal;775.0
6294;Zeeland Seaports;Afvoer naar buitenland;Natte bulk;2021;3444.0
6295;Zeeland Seaports;Afvoer naar buitenland;Natte bulk;2022 1e kwartaal;610.0
6296;Zeeland Seaports;Afvoer naar buitenland;Natte bulk;2022 2e kwartaal;1373.0
6297;Zeeland Seaports;Afvoer naar buitenland;Natte bulk;2022 3e kwartaal;991.0
6298;Zeeland Seaports;Afvoer naar buitenland;Natte bulk;2022 4e kwartaal;813.0
6299;Zeeland Seaports;Afvoer naar buitenland;Natte bulk;2022;3787.0
6300;Zeeland Seaports;Afvoer naar buitenland;Container;2011 1e kwartaal;27.0
6301;Zeeland Seaports;Afvoer naar buitenland;Container;2011 2e kwartaal;33.0
6302;Zeeland Seaports;Afvoer naar buitenland;Container;2011 3e kwartaal;23.0
6303;Zeeland Seaports;Afvoer naar buitenland;Container;2011 4e kwartaal;24.0
6304;Zeeland Seaports;Afvoer naar buitenland;Container;2011;106.0
6305;Zeeland Seaports;Afvoer naar buitenland;Container;2012 1e kwartaal;
6306;Zeeland Seaports;Afvoer naar buitenland;Container;2012 2e kwartaal;
6307;Zeeland Seaports;Afvoer naar buitenland;Container;2012 3e kwartaal;
6308;Zeeland Seaports;Afvoer naar buitenland;Container;2012 4e kwartaal;
6309;Zeeland Seaports;Afvoer naar buitenland;Container;2012;
6310;Zeeland Seaports;Afvoer naar buitenland;Container;2013 1e kwartaal;39.0
6311;Zeeland Seaports;Afvoer naar buitenland;Container;2013 2e kwartaal;27.0
