ID;TypeMaatwerkvoorziening;RegioS;Perioden;Stand_1;Instroom_2;Uitstroom_3
398;Totaal;Beekdaelen;2021;3240.0;1140.0;1090.0
399;Totaal;Beekdaelen;1e halfjaar 2022;3215.0;670.0;460.0
400;Totaal;Beekdaelen;2e halfjaar 2022;3425.0;550.0;505.0
401;Totaal;Beekdaelen;2022;3215.0;1215.0;965.0
402;Totaal;Beekdaelen;1e halfjaar 2023;3470.0;605.0;475.0
403;Totaal;Beekdaelen;2e halfjaar 2023;3600.0;505.0;780.0
404;Totaal;Beekdaelen;2023;3470.0;1115.0;1255.0
405;Totaal;Beemster;1e halfjaar 2019;1310.0;480.0;490.0
406;Totaal;Beemster;2e halfjaar 2019;730.0;230.0;155.0
407;Totaal;Beemster;2019;1310.0;710.0;645.0
408;Totaal;Beemster;1e halfjaar 2020;1020.0;115.0;80.0
409;Totaal;Beemster;2e halfjaar 2020;1055.0;120.0;100.0
410;Totaal;Beemster;2020;1020.0;230.0;180.0
411;Totaal;Beemster;1e halfjaar 2021;1065.0;110.0;110.0
412;Totaal;Beemster;2e halfjaar 2021;1065.0;115.0;1170.0
413;Totaal;Beemster;2021;1065.0;225.0;1280.0
414;Totaal;Beemster;1e halfjaar 2022;;;
415;Totaal;Beemster;2e halfjaar 2022;;;
416;Totaal;Beemster;2022;;;
417;Totaal;Beemster;1e halfjaar 2023;;;
418;Totaal;Beemster;2e halfjaar 2023;;;
419;Totaal;Beemster;2023;;;
420;Totaal;Beesel;1e halfjaar 2019;805.0;725.0;165.0
421;Totaal;Beesel;2e halfjaar 2019;325.0;300.0;580.0
422;Totaal;Beesel;2019;805.0;1025.0;740.0
423;Totaal;Beesel;1e halfjaar 2020;640.0;250.0;205.0
424;Totaal;Beesel;2e halfjaar 2020;;;
425;Totaal;Beesel;2020;;;
426;Totaal;Beesel;1e halfjaar 2021;1430.0;275.0;255.0
427;Totaal;Beesel;2e halfjaar 2021;1450.0;250.0;670.0
428;Totaal;Beesel;2021;1430.0;530.0;925.0
429;Totaal;Beesel;1e halfjaar 2022;1005.0;710.0;300.0
430;Totaal;Beesel;2e halfjaar 2022;1415.0;270.0;375.0
431;Totaal;Beesel;2022;1005.0;980.0;675.0
432;Totaal;Beesel;1e halfjaar 2023;1110.0;315.0;195.0
433;Totaal;Beesel;2e halfjaar 2023;1230.0;225.0;265.0
434;Totaal;Beesel;2023;1110.0;540.0;460.0
435;Totaal;Berg en Dal;1e halfjaar 2019;2755.0;1295.0;950.0
436;Totaal;Berg en Dal;2e halfjaar 2019;1555.0;1285.0;1090.0
437;Totaal;Berg en Dal;2019;2755.0;2580.0;2040.0
438;Totaal;Berg en Dal;1e halfjaar 2020;2855.0;735.0;435.0
439;Totaal;Berg en Dal;2e halfjaar 2020;3155.0;560.0;1615.0
440;Totaal;Berg en Dal;2020;2855.0;1295.0;2050.0
441;Totaal;Berg en Dal;1e halfjaar 2021;1985.0;1550.0;435.0
442;Totaal;Berg en Dal;2e halfjaar 2021;3100.0;500.0;650.0
443;Totaal;Berg en Dal;2021;1985.0;2050.0;1085.0
444;Totaal;Berg en Dal;1e halfjaar 2022;2810.0;655.0;450.0
445;Totaal;Berg en Dal;2e halfjaar 2022;3020.0;535.0;545.0
446;Totaal;Berg en Dal;2022;2810.0;1190.0;995.0
447;Totaal;Berg en Dal;1e halfjaar 2023;3050.0;665.0;390.0
448;Totaal;Berg en Dal;2e halfjaar 2023;3325.0;460.0;570.0
449;Totaal;Berg en Dal;2023;3050.0;1125.0;960.0
450;Totaal;Bergeijk;1e halfjaar 2019;1335.0;370.0;220.0
451;Totaal;Bergeijk;2e halfjaar 2019;1010.0;365.0;210.0
452;Totaal;Bergeijk;2019;1335.0;735.0;430.0
453;Totaal;Bergeijk;1e halfjaar 2020;1365.0;175.0;145.0
454;Totaal;Bergeijk;2e halfjaar 2020;1400.0;210.0;265.0
455;Totaal;Bergeijk;2020;1365.0;390.0;410.0
456;Totaal;Bergeijk;1e halfjaar 2021;1315.0;245.0;140.0
457;Totaal;Bergeijk;2e halfjaar 2021;1425.0;270.0;260.0
458;Totaal;Bergeijk;2021;1315.0;520.0;400.0
459;Totaal;Bergeijk;1e halfjaar 2022;1395.0;310.0;215.0
460;Totaal;Bergeijk;2e halfjaar 2022;1490.0;295.0;245.0
461;Totaal;Bergeijk;2022;1395.0;600.0;460.0
462;Totaal;Bergeijk;1e halfjaar 2023;1440.0;530.0;250.0
463;Totaal;Bergeijk;2e halfjaar 2023;1720.0;185.0;215.0
464;Totaal;Bergeijk;2023;1440.0;715.0;465.0
465;Totaal;Bergen (L.);1e halfjaar 2019;825.0;315.0;255.0
466;Totaal;Bergen (L.);2e halfjaar 2019;470.0;320.0;255.0
467;Totaal;Bergen (L.);2019;825.0;635.0;515.0
468;Totaal;Bergen (L.);1e halfjaar 2020;835.0;160.0;110.0
469;Totaal;Bergen (L.);2e halfjaar 2020;;;
470;Totaal;Bergen (L.);2020;;;
471;Totaal;Bergen (L.);1e halfjaar 2021;235.0;835.0;190.0
472;Totaal;Bergen (L.);2e halfjaar 2021;880.0;130.0;265.0
473;Totaal;Bergen (L.);2021;235.0;965.0;455.0
474;Totaal;Bergen (L.);1e halfjaar 2022;735.0;340.0;265.0
475;Totaal;Bergen (L.);2e halfjaar 2022;810.0;210.0;290.0
476;Totaal;Bergen (L.);2022;735.0;550.0;555.0
477;Totaal;Bergen (L.);1e halfjaar 2023;725.0;330.0;160.0
478;Totaal;Bergen (L.);2e halfjaar 2023;900.0;170.0;240.0
479;Totaal;Bergen (L.);2023;725.0;505.0;400.0
480;Totaal;Bergen (NH.);1e halfjaar 2019;2670.0;585.0;470.0
481;Totaal;Bergen (NH.);2e halfjaar 2019;1860.0;815.0;565.0
482;Totaal;Bergen (NH.);2019;2670.0;1395.0;1035.0
483;Totaal;Bergen (NH.);1e halfjaar 2020;2250.0;335.0;275.0
484;Totaal;Bergen (NH.);2e halfjaar 2020;2310.0;260.0;725.0
485;Totaal;Bergen (NH.);2020;2250.0;595.0;1000.0
486;Totaal;Bergen (NH.);1e halfjaar 2021;1810.0;705.0;290.0
487;Totaal;Bergen (NH.);2e halfjaar 2021;2225.0;300.0;285.0
488;Totaal;Bergen (NH.);2021;1810.0;1005.0;575.0
489;Totaal;Bergen (NH.);1e halfjaar 2022;2190.0;940.0;305.0
490;Totaal;Bergen (NH.);2e halfjaar 2022;2825.0;375.0;340.0
491;Totaal;Bergen (NH.);2022;2190.0;1315.0;645.0
492;Totaal;Bergen (NH.);1e halfjaar 2023;2505.0;470.0;370.0
493;Totaal;Bergen (NH.);2e halfjaar 2023;2605.0;375.0;415.0
494;Totaal;Bergen (NH.);2023;2505.0;840.0;785.0
495;Totaal;Bergen op Zoom;1e halfjaar 2019;;;
496;Totaal;Bergen op Zoom;2e halfjaar 2019;;;
497;Totaal;Bergen op Zoom;2019;;;
498;Totaal;Bergen op Zoom;1e halfjaar 2020;10130.0;1260.0;1000.0
499;Totaal;Bergen op Zoom;2e halfjaar 2020;;;
500;Totaal;Bergen op Zoom;2020;;;
501;Totaal;Bergen op Zoom;1e halfjaar 2021;4480.0;6170.0;1035.0
502;Totaal;Bergen op Zoom;2e halfjaar 2021;9610.0;;1295.0
503;Totaal;Bergen op Zoom;2021;4480.0;6170.0;2330.0
504;Totaal;Bergen op Zoom;1e halfjaar 2022;9405.0;1610.0;890.0
505;Totaal;Bergen op Zoom;2e halfjaar 2022;10125.0;1180.0;1325.0
506;Totaal;Bergen op Zoom;2022;9405.0;2790.0;2215.0
507;Totaal;Bergen op Zoom;1e halfjaar 2023;9665.0;1685.0;990.0
508;Totaal;Bergen op Zoom;2e halfjaar 2023;10360.0;1240.0;1125.0
509;Totaal;Bergen op Zoom;2023;9665.0;2925.0;2115.0
510;Totaal;Berkelland;1e halfjaar 2019;3595.0;1820.0;1475.0
511;Totaal;Berkelland;2e halfjaar 2019;1780.0;2610.0;1960.0
512;Totaal;Berkelland;2019;3595.0;4430.0;3435.0
513;Totaal;Berkelland;1e halfjaar 2020;3560.0;725.0;545.0
514;Totaal;Berkelland;2e halfjaar 2020;3740.0;710.0;1690.0
515;Totaal;Berkelland;2020;3560.0;1435.0;2230.0
516;Totaal;Berkelland;1e halfjaar 2021;2870.0;1690.0;580.0
517;Totaal;Berkelland;2e halfjaar 2021;3980.0;625.0;885.0
518;Totaal;Berkelland;2021;2870.0;2315.0;1465.0
519;Totaal;Berkelland;1e halfjaar 2022;3645.0;850.0;755.0
520;Totaal;Berkelland;2e halfjaar 2022;3745.0;620.0;1050.0
521;Totaal;Berkelland;2022;3645.0;1470.0;1805.0
522;Totaal;Berkelland;1e halfjaar 2023;3240.0;1060.0;455.0
523;Totaal;Berkelland;2e halfjaar 2023;3845.0;450.0;815.0
524;Totaal;Berkelland;2023;3240.0;1510.0;1270.0
525;Totaal;Bernheze;1e halfjaar 2019;2085.0;565.0;405.0
526;Totaal;Bernheze;2e halfjaar 2019;1585.0;520.0;605.0
527;Totaal;Bernheze;2019;2085.0;1085.0;1010.0
528;Totaal;Bernheze;1e halfjaar 2020;1485.0;895.0;300.0
529;Totaal;Bernheze;2e halfjaar 2020;2085.0;345.0;385.0
530;Totaal;Bernheze;2020;1485.0;1240.0;685.0
531;Totaal;Bernheze;1e halfjaar 2021;2130.0;395.0;275.0
532;Totaal;Bernheze;2e halfjaar 2021;2250.0;285.0;360.0
533;Totaal;Bernheze;2021;2130.0;680.0;635.0
534;Totaal;Bernheze;1e halfjaar 2022;2110.0;410.0;280.0
535;Totaal;Bernheze;2e halfjaar 2022;2235.0;315.0;335.0
536;Totaal;Bernheze;2022;2110.0;725.0;615.0
537;Totaal;Bernheze;1e halfjaar 2023;2260.0;390.0;280.0
538;Totaal;Bernheze;2e halfjaar 2023;2375.0;300.0;535.0
539;Totaal;Bernheze;2023;2260.0;690.0;815.0
540;Totaal;Best;1e halfjaar 2019;1865.0;520.0;340.0
541;Totaal;Best;2e halfjaar 2019;1420.0;465.0;360.0
542;Totaal;Best;2019;1865.0;985.0;700.0
543;Totaal;Best;1e halfjaar 2020;1925.0;380.0;435.0
544;Totaal;Best;2e halfjaar 2020;1870.0;240.0;825.0
545;Totaal;Best;2020;1925.0;625.0;1265.0
546;Totaal;Best;1e halfjaar 2021;1295.0;870.0;260.0
547;Totaal;Best;2e halfjaar 2021;1910.0;235.0;235.0
548;Totaal;Best;2021;1295.0;1110.0;490.0
549;Totaal;Best;1e halfjaar 2022;1880.0;260.0;240.0
550;Totaal;Best;2e halfjaar 2022;1900.0;285.0;395.0
551;Totaal;Best;2022;1880.0;545.0;635.0
552;Totaal;Best;1e halfjaar 2023;1800.0;455.0;285.0
553;Totaal;Best;2e halfjaar 2023;1975.0;330.0;300.0
554;Totaal;Best;2023;1800.0;790.0;585.0
555;Totaal;Beuningen;1e halfjaar 2019;;;
556;Totaal;Beuningen;2e halfjaar 2019;;;
557;Totaal;Beuningen;2019;;;
558;Totaal;Beuningen;1e halfjaar 2020;;;
559;Totaal;Beuningen;2e halfjaar 2020;;;
560;Totaal;Beuningen;2020;;;
561;Totaal;Beuningen;1e halfjaar 2021;1670.0;630.0;290.0
562;Totaal;Beuningen;2e halfjaar 2021;2010.0;310.0;400.0
563;Totaal;Beuningen;2021;1670.0;945.0;685.0
564;Totaal;Beuningen;1e halfjaar 2022;1905.0;445.0;260.0
565;Totaal;Beuningen;2e halfjaar 2022;2090.0;310.0;330.0
566;Totaal;Beuningen;2022;1905.0;755.0;590.0
567;Totaal;Beuningen;1e halfjaar 2023;2040.0;435.0;275.0
568;Totaal;Beuningen;2e halfjaar 2023;2200.0;330.0;280.0
569;Totaal;Beuningen;2023;2040.0;760.0;555.0
570;Totaal;Beverwijk;1e halfjaar 2019;3435.0;980.0;745.0
571;Totaal;Beverwijk;2e halfjaar 2019;2270.0;955.0;670.0
572;Totaal;Beverwijk;2019;3435.0;1935.0;1415.0
573;Totaal;Beverwijk;1e halfjaar 2020;3385.0;505.0;390.0
574;Totaal;Beverwijk;2e halfjaar 2020;3500.0;375.0;1330.0
575;Totaal;Beverwijk;2020;3385.0;880.0;1720.0
576;Totaal;Beverwijk;1e halfjaar 2021;2465.0;1495.0;435.0
577;Totaal;Beverwijk;2e halfjaar 2021;3525.0;570.0;475.0
578;Totaal;Beverwijk;2021;2465.0;2065.0;910.0
579;Totaal;Beverwijk;1e halfjaar 2022;3520.0;600.0;420.0
580;Totaal;Beverwijk;2e halfjaar 2022;3700.0;515.0;530.0
581;Totaal;Beverwijk;2022;3520.0;1115.0;950.0
582;Totaal;Beverwijk;1e halfjaar 2023;3705.0;705.0;580.0
583;Totaal;Beverwijk;2e halfjaar 2023;3835.0;435.0;535.0
584;Totaal;Beverwijk;2023;3705.0;1140.0;1115.0
585;Totaal;De Bilt;1e halfjaar 2019;3640.0;1600.0;455.0
586;Totaal;De Bilt;2e halfjaar 2019;2495.0;1470.0;1050.0
587;Totaal;De Bilt;2019;3640.0;3070.0;1505.0
588;Totaal;De Bilt;1e halfjaar 2020;3835.0;540.0;470.0
589;Totaal;De Bilt;2e halfjaar 2020;3905.0;360.0;595.0
590;Totaal;De Bilt;2020;3835.0;900.0;1065.0
591;Totaal;De Bilt;1e halfjaar 2021;3690.0;535.0;485.0
592;Totaal;De Bilt;2e halfjaar 2021;3740.0;470.0;925.0
593;Totaal;De Bilt;2021;3690.0;1005.0;1410.0
594;Totaal;De Bilt;1e halfjaar 2022;3250.0;605.0;525.0
595;Totaal;De Bilt;2e halfjaar 2022;3330.0;480.0;585.0
596;Totaal;De Bilt;2022;3250.0;1085.0;1115.0
597;Totaal;De Bilt;1e halfjaar 2023;3000.0;620.0;405.0
598;Totaal;De Bilt;2e halfjaar 2023;3210.0;405.0;610.0
599;Totaal;De Bilt;2023;3000.0;1020.0;1015.0
600;Totaal;Bladel;1e halfjaar 2019;1700.0;440.0;360.0
601;Totaal;Bladel;2e halfjaar 2019;1220.0;445.0;300.0
602;Totaal;Bladel;2019;1700.0;885.0;660.0
603;Totaal;Bladel;1e halfjaar 2020;1670.0;220.0;215.0
604;Totaal;Bladel;2e halfjaar 2020;1675.0;225.0;335.0
605;Totaal;Bladel;2020;1670.0;450.0;550.0
606;Totaal;Bladel;1e halfjaar 2021;1560.0;290.0;180.0
607;Totaal;Bladel;2e halfjaar 2021;1670.0;250.0;265.0
608;Totaal;Bladel;2021;1560.0;540.0;450.0
609;Totaal;Bladel;1e halfjaar 2022;1625.0;410.0;290.0
610;Totaal;Bladel;2e halfjaar 2022;1740.0;390.0;360.0
611;Totaal;Bladel;2022;1625.0;800.0;650.0
612;Totaal;Bladel;1e halfjaar 2023;1725.0;640.0;295.0
613;Totaal;Bladel;2e halfjaar 2023;2070.0;215.0;245.0
614;Totaal;Bladel;2023;1725.0;850.0;540.0
615;Totaal;Blaricum;1e halfjaar 2019;185.0;70.0;50.0
616;Totaal;Blaricum;2e halfjaar 2019;115.0;75.0;55.0
617;Totaal;Blaricum;2019;185.0;145.0;105.0
618;Totaal;Blaricum;1e halfjaar 2020;355.0;85.0;30.0
619;Totaal;Blaricum;2e halfjaar 2020;410.0;125.0;95.0
620;Totaal;Blaricum;2020;355.0;210.0;125.0
621;Totaal;Blaricum;1e halfjaar 2021;445.0;130.0;95.0
622;Totaal;Blaricum;2e halfjaar 2021;480.0;105.0;105.0
623;Totaal;Blaricum;2021;445.0;235.0;200.0
624;Totaal;Blaricum;1e halfjaar 2022;515.0;100.0;45.0
625;Totaal;Blaricum;2e halfjaar 2022;565.0;125.0;80.0
626;Totaal;Blaricum;2022;515.0;225.0;125.0
627;Totaal;Blaricum;1e halfjaar 2023;560.0;140.0;70.0
628;Totaal;Blaricum;2e halfjaar 2023;635.0;120.0;90.0
629;Totaal;Blaricum;2023;560.0;260.0;160.0
630;Totaal;Bloemendaal;1e halfjaar 2019;1560.0;745.0;570.0
631;Totaal;Bloemendaal;2e halfjaar 2019;845.0;450.0;345.0
632;Totaal;Bloemendaal;2019;1560.0;1195.0;915.0
633;Totaal;Bloemendaal;1e halfjaar 2020;1680.0;265.0;195.0
634;Totaal;Bloemendaal;2e halfjaar 2020;1750.0;265.0;325.0
635;Totaal;Bloemendaal;2020;1680.0;525.0;520.0
636;Totaal;Bloemendaal;1e halfjaar 2021;1635.0;330.0;255.0
637;Totaal;Bloemendaal;2e halfjaar 2021;1710.0;270.0;305.0
638;Totaal;Bloemendaal;2021;1635.0;600.0;555.0
639;Totaal;Bloemendaal;1e halfjaar 2022;1660.0;315.0;260.0
640;Totaal;Bloemendaal;2e halfjaar 2022;1710.0;280.0;885.0
641;Totaal;Bloemendaal;2022;1660.0;595.0;1145.0
642;Totaal;Bloemendaal;1e halfjaar 2023;1080.0;955.0;245.0
643;Totaal;Bloemendaal;2e halfjaar 2023;1790.0;235.0;265.0
644;Totaal;Bloemendaal;2023;1080.0;1190.0;510.0
645;Totaal;Bodegraven-Reeuwijk;1e halfjaar 2019;2010.0;650.0;350.0
646;Totaal;Bodegraven-Reeuwijk;2e halfjaar 2019;1520.0;350.0;450.0
647;Totaal;Bodegraven-Reeuwijk;2019;2010.0;1000.0;800.0
648;Totaal;Bodegraven-Reeuwijk;1e halfjaar 2020;1865.0;505.0;270.0
649;Totaal;Bodegraven-Reeuwijk;2e halfjaar 2020;2100.0;325.0;1185.0
650;Totaal;Bodegraven-Reeuwijk;2020;1865.0;830.0;1455.0
651;Totaal;Bodegraven-Reeuwijk;1e halfjaar 2021;1165.0;1215.0;375.0
652;Totaal;Bodegraven-Reeuwijk;2e halfjaar 2021;2005.0;290.0;465.0
653;Totaal;Bodegraven-Reeuwijk;2021;1165.0;1505.0;840.0
654;Totaal;Bodegraven-Reeuwijk;1e halfjaar 2022;1755.0;555.0;310.0
655;Totaal;Bodegraven-Reeuwijk;2e halfjaar 2022;2000.0;310.0;835.0
656;Totaal;Bodegraven-Reeuwijk;2022;1755.0;865.0;1140.0
657;Totaal;Bodegraven-Reeuwijk;1e halfjaar 2023;1500.0;870.0;330.0
658;Totaal;Bodegraven-Reeuwijk;2e halfjaar 2023;2040.0;350.0;420.0
659;Totaal;Bodegraven-Reeuwijk;2023;1500.0;1220.0;750.0
660;Totaal;Boekel;1e halfjaar 2019;605.0;155.0;170.0
661;Totaal;Boekel;2e halfjaar 2019;360.0;100.0;245.0
662;Totaal;Boekel;2019;605.0;255.0;420.0
663;Totaal;Boekel;1e halfjaar 2020;495.0;265.0;90.0
664;Totaal;Boekel;2e halfjaar 2020;665.0;80.0;80.0
665;Totaal;Boekel;2020;495.0;345.0;170.0
666;Totaal;Boekel;1e halfjaar 2021;655.0;105.0;70.0
667;Totaal;Boekel;2e halfjaar 2021;690.0;95.0;75.0
668;Totaal;Boekel;2021;655.0;200.0;145.0
669;Totaal;Boekel;1e halfjaar 2022;690.0;110.0;75.0
670;Totaal;Boekel;2e halfjaar 2022;730.0;95.0;75.0
671;Totaal;Boekel;2022;690.0;210.0;150.0
672;Totaal;Boekel;1e halfjaar 2023;740.0;150.0;95.0
673;Totaal;Boekel;2e halfjaar 2023;795.0;95.0;330.0
674;Totaal;Boekel;2023;740.0;245.0;425.0
675;Totaal;Borger-Odoorn;1e halfjaar 2019;2740.0;690.0;630.0
676;Totaal;Borger-Odoorn;2e halfjaar 2019;1760.0;835.0;790.0
677;Totaal;Borger-Odoorn;2019;2740.0;1525.0;1415.0
678;Totaal;Borger-Odoorn;1e halfjaar 2020;2505.0;340.0;305.0
679;Totaal;Borger-Odoorn;2e halfjaar 2020;2545.0;355.0;1480.0
680;Totaal;Borger-Odoorn;2020;2505.0;695.0;1785.0
681;Totaal;Borger-Odoorn;1e halfjaar 2021;1415.0;1490.0;385.0
682;Totaal;Borger-Odoorn;2e halfjaar 2021;2520.0;350.0;565.0
683;Totaal;Borger-Odoorn;2021;1415.0;1840.0;950.0
684;Totaal;Borger-Odoorn;1e halfjaar 2022;2290.0;560.0;325.0
685;Totaal;Borger-Odoorn;2e halfjaar 2022;2525.0;345.0;440.0
686;Totaal;Borger-Odoorn;2022;2290.0;905.0;765.0
687;Totaal;Borger-Odoorn;1e halfjaar 2023;2415.0;495.0;345.0
688;Totaal;Borger-Odoorn;2e halfjaar 2023;2570.0;320.0;430.0
689;Totaal;Borger-Odoorn;2023;2415.0;815.0;775.0
690;Totaal;Borne;1e halfjaar 2019;2050.0;1050.0;940.0
691;Totaal;Borne;2e halfjaar 2019;1160.0;1315.0;715.0
692;Totaal;Borne;2019;2050.0;2360.0;1655.0
693;Totaal;Borne;1e halfjaar 2020;2465.0;475.0;300.0
694;Totaal;Borne;2e halfjaar 2020;2635.0;335.0;705.0
695;Totaal;Borne;2020;2465.0;805.0;1005.0
696;Totaal;Borne;1e halfjaar 2021;2200.0;760.0;350.0
697;Totaal;Borne;2e halfjaar 2021;2610.0;435.0;435.0
698;Totaal;Borne;2021;2200.0;1195.0;785.0
699;Totaal;Borne;1e halfjaar 2022;2610.0;445.0;370.0
700;Totaal;Borne;2e halfjaar 2022;2685.0;410.0;490.0
701;Totaal;Borne;2022;2610.0;855.0;860.0
702;Totaal;Borne;1e halfjaar 2023;2340.0;380.0;285.0
703;Totaal;Borne;2e halfjaar 2023;2435.0;355.0;1210.0
704;Totaal;Borne;2023;2340.0;730.0;1495.0
705;Totaal;Borsele;1e halfjaar 2019;2435.0;450.0;235.0
706;Totaal;Borsele;2e halfjaar 2019;1895.0;290.0;810.0
707;Totaal;Borsele;2019;2435.0;740.0;1045.0
708;Totaal;Borsele;1e halfjaar 2020;1465.0;930.0;165.0
709;Totaal;Borsele;2e halfjaar 2020;2235.0;260.0;245.0
710;Totaal;Borsele;2020;1465.0;1190.0;405.0
711;Totaal;Borsele;1e halfjaar 2021;2230.0;230.0;225.0
712;Totaal;Borsele;2e halfjaar 2021;2230.0;215.0;245.0
713;Totaal;Borsele;2021;2230.0;445.0;470.0
714;Totaal;Borsele;1e halfjaar 2022;2185.0;230.0;215.0
715;Totaal;Borsele;2e halfjaar 2022;2200.0;290.0;240.0
716;Totaal;Borsele;2022;2185.0;520.0;450.0
717;Totaal;Borsele;1e halfjaar 2023;2235.0;360.0;235.0
718;Totaal;Borsele;2e halfjaar 2023;2360.0;270.0;215.0
719;Totaal;Borsele;2023;2235.0;630.0;450.0
720;Totaal;Boxmeer;1e halfjaar 2019;;;
721;Totaal;Boxmeer;2e halfjaar 2019;;;
722;Totaal;Boxmeer;2019;;;
723;Totaal;Boxmeer;1e halfjaar 2020;;;
724;Totaal;Boxmeer;2e halfjaar 2020;;;
725;Totaal;Boxmeer;2020;;;
726;Totaal;Boxmeer;1e halfjaar 2021;;;
727;Totaal;Boxmeer;2e halfjaar 2021;;;
728;Totaal;Boxmeer;2021;;;
729;Totaal;Boxmeer;1e halfjaar 2022;;;
730;Totaal;Boxmeer;2e halfjaar 2022;;;
731;Totaal;Boxmeer;2022;;;
732;Totaal;Boxmeer;1e halfjaar 2023;;;
733;Totaal;Boxmeer;2e halfjaar 2023;;;
734;Totaal;Boxmeer;2023;;;
735;Totaal;Boxtel;1e halfjaar 2019;2130.0;540.0;300.0
736;Totaal;Boxtel;2e halfjaar 2019;1525.0;455.0;1090.0
737;Totaal;Boxtel;2019;2130.0;995.0;1390.0
738;Totaal;Boxtel;1e halfjaar 2020;2035.0;1215.0;245.0
739;Totaal;Boxtel;2e halfjaar 2020;3010.0;365.0;860.0
740;Totaal;Boxtel;2020;2035.0;1580.0;1105.0
741;Totaal;Boxtel;1e halfjaar 2021;2505.0;810.0;340.0
742;Totaal;Boxtel;2e halfjaar 2021;2975.0;295.0;650.0
743;Totaal;Boxtel;2021;2505.0;1105.0;990.0
744;Totaal;Boxtel;1e halfjaar 2022;2595.0;725.0;375.0
745;Totaal;Boxtel;2e halfjaar 2022;2950.0;300.0;350.0
746;Totaal;Boxtel;2022;2595.0;1025.0;720.0
747;Totaal;Boxtel;1e halfjaar 2023;2860.0;480.0;290.0
748;Totaal;Boxtel;2e halfjaar 2023;3050.0;330.0;370.0
749;Totaal;Boxtel;2023;2860.0;810.0;655.0
750;Totaal;Breda;1e halfjaar 2019;21975.0;4670.0;4200.0
751;Totaal;Breda;2e halfjaar 2019;15205.0;5470.0;4525.0
752;Totaal;Breda;2019;21975.0;10140.0;8725.0
753;Totaal;Breda;1e halfjaar 2020;20780.0;2365.0;2035.0
754;Totaal;Breda;2e halfjaar 2020;21110.0;1960.0;9540.0
755;Totaal;Breda;2020;20780.0;4325.0;11575.0
756;Totaal;Breda;1e halfjaar 2021;12390.0;10560.0;2360.0
757;Totaal;Breda;2e halfjaar 2021;20585.0;2285.0;2785.0
758;Totaal;Breda;2021;12390.0;12845.0;5145.0
759;Totaal;Breda;1e halfjaar 2022;19720.0;2570.0;2340.0
760;Totaal;Breda;2e halfjaar 2022;19950.0;2325.0;2575.0
761;Totaal;Breda;2022;19720.0;4900.0;4915.0
762;Totaal;Breda;1e halfjaar 2023;19390.0;2705.0;2025.0
763;Totaal;Breda;2e halfjaar 2023;20070.0;2125.0;2225.0
764;Totaal;Breda;2023;19390.0;4830.0;4250.0
765;Totaal;Brielle;1e halfjaar 2019;1435.0;560.0;475.0
766;Totaal;Brielle;2e halfjaar 2019;880.0;460.0;365.0
767;Totaal;Brielle;2019;1435.0;1020.0;840.0
768;Totaal;Brielle;1e halfjaar 2020;1310.0;205.0;170.0
769;Totaal;Brielle;2e halfjaar 2020;1350.0;200.0;645.0
770;Totaal;Brielle;2020;1310.0;405.0;815.0
771;Totaal;Brielle;1e halfjaar 2021;915.0;680.0;170.0
772;Totaal;Brielle;2e halfjaar 2021;1420.0;200.0;325.0
773;Totaal;Brielle;2021;915.0;880.0;500.0
774;Totaal;Brielle;1e halfjaar 2022;1180.0;430.0;190.0
775;Totaal;Brielle;2e halfjaar 2022;1420.0;240.0;1600.0
776;Totaal;Brielle;2022;1180.0;670.0;1790.0
777;Totaal;Brielle;1e halfjaar 2023;;;
778;Totaal;Brielle;2e halfjaar 2023;;;
779;Totaal;Brielle;2023;;;
780;Totaal;Bronckhorst;1e halfjaar 2019;2415.0;1550.0;1210.0
781;Totaal;Bronckhorst;2e halfjaar 2019;1240.0;1100.0;980.0
782;Totaal;Bronckhorst;2019;2415.0;2655.0;2190.0
783;Totaal;Bronckhorst;1e halfjaar 2020;2500.0;725.0;525.0
784;Totaal;Bronckhorst;2e halfjaar 2020;2700.0;450.0;630.0
785;Totaal;Bronckhorst;2020;2500.0;1180.0;1155.0
786;Totaal;Bronckhorst;1e halfjaar 2021;2455.0;580.0;360.0
787;Totaal;Bronckhorst;2e halfjaar 2021;2670.0;490.0;530.0
788;Totaal;Bronckhorst;2021;2455.0;1070.0;890.0
789;Totaal;Bronckhorst;1e halfjaar 2022;2555.0;565.0;770.0
790;Totaal;Bronckhorst;2e halfjaar 2022;2350.0;510.0;660.0
791;Totaal;Bronckhorst;2022;2555.0;1075.0;1430.0
792;Totaal;Bronckhorst;1e halfjaar 2023;1800.0;770.0;320.0
793;Totaal;Bronckhorst;2e halfjaar 2023;2250.0;490.0;380.0
794;Totaal;Bronckhorst;2023;1800.0;1260.0;700.0
795;Totaal;Brummen;1e halfjaar 2019;1965.0;785.0;575.0
796;Totaal;Brummen;2e halfjaar 2019;780.0;470.0;580.0
797;Totaal;Brummen;2019;1965.0;1260.0;1155.0
798;Totaal;Brummen;1e halfjaar 2020;1830.0;370.0;215.0
799;Totaal;Brummen;2e halfjaar 2020;1980.0;260.0;1035.0
800;Totaal;Brummen;2020;1830.0;630.0;1250.0
801;Totaal;Brummen;1e halfjaar 2021;1190.0;935.0;245.0
802;Totaal;Brummen;2e halfjaar 2021;1885.0;170.0;340.0
803;Totaal;Brummen;2021;1190.0;1105.0;580.0
