ID;Geslacht;Leeftijd;Migratieachtergrond;Generatie;RegioS;Perioden;BevolkingOp1Januari_1
5277;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Sittard-Geleen;2022;91719.0
5278;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Skarsterlân;2010;27289.0
5279;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Skarsterlân;2011;27376.0
5280;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Skarsterlân;2012;27520.0
5281;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Skarsterlân;2013;27419.0
5282;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Skarsterlân;2014;
5283;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Skarsterlân;2015;
5284;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Skarsterlân;2016;
5285;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Skarsterlân;2017;
5286;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Skarsterlân;2018;
5287;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Skarsterlân;2019;
5288;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Skarsterlân;2020;
5289;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Skarsterlân;2021;
5290;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Skarsterlân;2022;
5291;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Sliedrecht;2010;24051.0
5292;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Sliedrecht;2011;24061.0
5293;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Sliedrecht;2012;24232.0
5294;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Sliedrecht;2013;24389.0
5295;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Sliedrecht;2014;24528.0
5296;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Sliedrecht;2015;24758.0
5297;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Sliedrecht;2016;24968.0
5298;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Sliedrecht;2017;25012.0
5299;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Sliedrecht;2018;25020.0
5300;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Sliedrecht;2019;25026.0
5301;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Sliedrecht;2020;25220.0
5302;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Sliedrecht;2021;25597.0
5303;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Sliedrecht;2022;25897.0
5304;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Slochteren;2010;15555.0
5305;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Slochteren;2011;15546.0
5306;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Slochteren;2012;15536.0
5307;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Slochteren;2013;15622.0
5308;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Slochteren;2014;15548.0
5309;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Slochteren;2015;15583.0
5310;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Slochteren;2016;15698.0
5311;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Slochteren;2017;14737.0
5312;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Slochteren;2018;
5313;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Slochteren;2019;
5314;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Slochteren;2020;
5315;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Slochteren;2021;
5316;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Slochteren;2022;
5317;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Sluis;2010;24089.0
5318;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Sluis;2011;23979.0
5319;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Sluis;2012;23892.0
5320;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Sluis;2013;23886.0
5321;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Sluis;2014;23820.0
5322;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Sluis;2015;23747.0
5323;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Sluis;2016;23639.0
5324;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Sluis;2017;23658.0
5325;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Sluis;2018;23526.0
5326;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Sluis;2019;23386.0
5327;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Sluis;2020;23210.0
5328;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Sluis;2021;23166.0
5329;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Sluis;2022;23141.0
5330;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Smallingerland;2010;55271.0
5331;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Smallingerland;2011;55436.0
5332;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Smallingerland;2012;55456.0
5333;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Smallingerland;2013;55454.0
5334;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Smallingerland;2014;55467.0
5335;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Smallingerland;2015;55635.0
5336;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Smallingerland;2016;55439.0
5337;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Smallingerland;2017;55695.0
5338;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Smallingerland;2018;55889.0
5339;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Smallingerland;2019;55938.0
5340;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Smallingerland;2020;56150.0
5341;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Smallingerland;2021;56040.0
5342;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Smallingerland;2022;55895.0
5343;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Sneek;2010;33431.0
5344;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Sneek;2011;
5345;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Sneek;2012;
5346;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Sneek;2013;
5347;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Sneek;2014;
5348;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Sneek;2015;
5349;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Sneek;2016;
5350;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Sneek;2017;
5351;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Sneek;2018;
5352;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Sneek;2019;
5353;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Sneek;2020;
5354;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Sneek;2021;
5355;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Sneek;2022;
5356;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Soest;2010;45680.0
5357;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Soest;2011;45611.0
5358;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Soest;2012;45612.0
5359;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Soest;2013;45508.0
5360;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Soest;2014;45493.0
5361;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Soest;2015;45454.0
5362;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Soest;2016;45487.0
5363;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Soest;2017;45874.0
5364;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Soest;2018;46089.0
5365;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Soest;2019;46194.0
5366;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Soest;2020;46606.0
5367;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Soest;2021;46906.0
5368;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Soest;2022;47113.0
5369;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Someren;2010;18229.0
5370;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Someren;2011;18317.0
5371;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Someren;2012;18580.0
5372;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Someren;2013;18628.0
5373;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Someren;2014;18690.0
5374;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Someren;2015;18695.0
5375;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Someren;2016;18914.0
5376;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Someren;2017;19036.0
5377;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Someren;2018;19120.0
5378;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Someren;2019;19322.0
5379;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Someren;2020;19368.0
5380;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Someren;2021;19428.0
5381;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Someren;2022;19701.0
5382;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Son en Breugel;2010;15543.0
5383;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Son en Breugel;2011;15653.0
5384;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Son en Breugel;2012;15822.0
5385;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Son en Breugel;2013;16138.0
5386;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Son en Breugel;2014;16235.0
5387;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Son en Breugel;2015;16344.0
5388;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Son en Breugel;2016;16425.0
5389;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Son en Breugel;2017;16626.0
5390;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Son en Breugel;2018;16753.0
5391;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Son en Breugel;2019;16904.0
5392;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Son en Breugel;2020;17322.0
5393;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Son en Breugel;2021;17552.0
5394;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Son en Breugel;2022;17775.0
5395;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Spijkenisse;2010;72345.0
5396;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Spijkenisse;2011;72244.0
5397;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Spijkenisse;2012;72171.0
5398;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Spijkenisse;2013;72375.0
5399;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Spijkenisse;2014;72561.0
5400;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Spijkenisse;2015;
5401;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Spijkenisse;2016;
5402;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Spijkenisse;2017;
5403;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Spijkenisse;2018;
5404;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Spijkenisse;2019;
5405;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Spijkenisse;2020;
5406;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Spijkenisse;2021;
5407;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Spijkenisse;2022;
5408;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Stadskanaal;2010;33416.0
5409;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Stadskanaal;2011;33122.0
5410;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Stadskanaal;2012;32998.0
5411;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Stadskanaal;2013;32885.0
5412;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Stadskanaal;2014;32803.0
5413;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Stadskanaal;2015;32610.0
5414;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Stadskanaal;2016;32621.0
5415;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Stadskanaal;2017;32252.0
5416;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Stadskanaal;2018;32258.0
5417;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Stadskanaal;2019;31789.0
5418;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Stadskanaal;2020;31686.0
5419;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Stadskanaal;2021;31754.0
5420;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Stadskanaal;2022;31851.0
5421;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Staphorst;2010;16153.0
5422;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Staphorst;2011;16179.0
5423;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Staphorst;2012;16224.0
5424;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Staphorst;2013;16275.0
5425;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Staphorst;2014;16367.0
5426;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Staphorst;2015;16421.0
5427;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Staphorst;2016;16544.0
5428;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Staphorst;2017;16691.0
5429;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Staphorst;2018;16797.0
5430;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Staphorst;2019;17003.0
5431;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Staphorst;2020;17145.0
5432;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Staphorst;2021;17261.0
5433;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Staphorst;2022;17282.0
5434;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Stede Broec;2010;21274.0
5435;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Stede Broec;2011;21402.0
5436;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Stede Broec;2012;21468.0
5437;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Stede Broec;2013;21430.0
5438;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Stede Broec;2014;21485.0
5439;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Stede Broec;2015;21498.0
5440;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Stede Broec;2016;21493.0
5441;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Stede Broec;2017;21552.0
5442;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Stede Broec;2018;21670.0
5443;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Stede Broec;2019;21706.0
5444;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Stede Broec;2020;21726.0
5445;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Stede Broec;2021;21743.0
5446;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Stede Broec;2022;21947.0
5447;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Steenbergen;2010;23224.0
5448;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Steenbergen;2011;23273.0
5449;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Steenbergen;2012;23354.0
5450;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Steenbergen;2013;23400.0
5451;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Steenbergen;2014;23374.0
5452;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Steenbergen;2015;23638.0
5453;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Steenbergen;2016;23477.0
5454;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Steenbergen;2017;23970.0
5455;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Steenbergen;2018;24781.0
5456;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Steenbergen;2019;25054.0
5457;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Steenbergen;2020;24416.0
5458;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Steenbergen;2021;24310.0
5459;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Steenbergen;2022;24333.0
5460;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Steenwijkerland;2010;43208.0
5461;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Steenwijkerland;2011;43281.0
5462;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Steenwijkerland;2012;43402.0
5463;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Steenwijkerland;2013;43437.0
5464;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Steenwijkerland;2014;43350.0
5465;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Steenwijkerland;2015;43219.0
5466;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Steenwijkerland;2016;43333.0
5467;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Steenwijkerland;2017;43448.0
5468;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Steenwijkerland;2018;43768.0
5469;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Steenwijkerland;2019;43940.0
5470;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Steenwijkerland;2020;44126.0
5471;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Steenwijkerland;2021;44341.0
5472;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Steenwijkerland;2022;44741.0
5473;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Stein (L.);2010;25673.0
5474;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Stein (L.);2011;25709.0
5475;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Stein (L.);2012;25623.0
5476;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Stein (L.);2013;25431.0
5477;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Stein (L.);2014;25390.0
5478;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Stein (L.);2015;25134.0
5479;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Stein (L.);2016;25064.0
5480;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Stein (L.);2017;25059.0
5481;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Stein (L.);2018;24987.0
5482;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Stein (L.);2019;24961.0
5483;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Stein (L.);2020;25007.0
5484;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Stein (L.);2021;24875.0
5485;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Stein (L.);2022;24803.0
5486;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Stichtse Vecht;2010;
5487;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Stichtse Vecht;2011;63050.0
5488;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Stichtse Vecht;2012;63315.0
5489;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Stichtse Vecht;2013;63491.0
5490;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Stichtse Vecht;2014;63856.0
5491;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Stichtse Vecht;2015;63943.0
5492;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Stichtse Vecht;2016;64061.0
5493;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Stichtse Vecht;2017;64450.0
5494;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Stichtse Vecht;2018;64513.0
5495;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Stichtse Vecht;2019;64336.0
5496;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Stichtse Vecht;2020;64931.0
5497;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Stichtse Vecht;2021;65108.0
5498;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Stichtse Vecht;2022;65240.0
5499;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Strijen;2010;8916.0
5500;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Strijen;2011;8868.0
5501;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Strijen;2012;8848.0
5502;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Strijen;2013;8777.0
5503;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Strijen;2014;8683.0
5504;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Strijen;2015;8716.0
5505;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Strijen;2016;8766.0
5506;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Strijen;2017;8785.0
5507;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Strijen;2018;8793.0
5508;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Strijen;2019;
5509;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Strijen;2020;
5510;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Strijen;2021;
5511;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Strijen;2022;
5512;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Súdwest-Fryslân;2010;
5513;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Súdwest-Fryslân;2011;82445.0
5514;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Súdwest-Fryslân;2012;82634.0
5515;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Súdwest-Fryslân;2013;82639.0
5516;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Súdwest-Fryslân;2014;84180.0
5517;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Súdwest-Fryslân;2015;84164.0
5518;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Súdwest-Fryslân;2016;84048.0
5519;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Súdwest-Fryslân;2017;84158.0
5520;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Súdwest-Fryslân;2018;89594.0
5521;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Súdwest-Fryslân;2019;89710.0
5522;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Súdwest-Fryslân;2020;89987.0
5523;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Súdwest-Fryslân;2021;89999.0
5524;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Súdwest-Fryslân;2022;90300.0
5525;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Terneuzen;2010;54878.0
5526;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Terneuzen;2011;54823.0
5527;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Terneuzen;2012;54742.0
5528;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Terneuzen;2013;54729.0
5529;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Terneuzen;2014;54709.0
5530;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Terneuzen;2015;54577.0
5531;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Terneuzen;2016;54657.0
5532;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Terneuzen;2017;54588.0
5533;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Terneuzen;2018;54440.0
5534;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Terneuzen;2019;54589.0
5535;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Terneuzen;2020;54426.0
5536;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Terneuzen;2021;54463.0
5537;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Terneuzen;2022;54501.0
5538;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Terschelling;2010;4733.0
5539;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Terschelling;2011;4721.0
5540;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Terschelling;2012;4748.0
5541;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Terschelling;2013;4795.0
5542;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Terschelling;2014;4780.0
5543;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Terschelling;2015;4827.0
5544;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Terschelling;2016;4870.0
5545;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Terschelling;2017;4859.0
5546;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Terschelling;2018;4906.0
5547;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Terschelling;2019;4890.0
5548;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Terschelling;2020;4888.0
5549;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Terschelling;2021;4870.0
5550;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Terschelling;2022;4960.0
5551;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Texel;2010;13779.0
5552;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Texel;2011;13728.0
5553;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Texel;2012;13668.0
5554;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Texel;2013;13662.0
5555;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Texel;2014;13552.0
5556;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Texel;2015;13581.0
5557;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Texel;2016;13574.0
5558;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Texel;2017;13545.0
5559;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Texel;2018;13584.0
5560;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Texel;2019;13547.0
5561;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Texel;2020;13575.0
5562;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Texel;2021;13656.0
5563;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Texel;2022;13687.0
5564;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Teylingen;2010;35759.0
5565;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Teylingen;2011;35812.0
5566;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Teylingen;2012;35686.0
5567;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Teylingen;2013;35800.0
5568;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Teylingen;2014;35735.0
5569;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Teylingen;2015;35646.0
5570;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Teylingen;2016;36013.0
5571;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Teylingen;2017;36093.0
5572;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Teylingen;2018;36584.0
5573;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Teylingen;2019;37061.0
5574;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Teylingen;2020;37440.0
5575;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Teylingen;2021;37791.0
5576;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Teylingen;2022;37942.0
5577;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Tholen;2010;25410.0
