ID;PersoonskenmerkenRegioEnBedrijfsind;Perioden;Totaal_1;k_1eJaar_2;k_2eJaar_3;Totaal_4;k_17Dagen_5;k_842Dagen_6;k_4391Dagen_7;k_92182Dagen_8;k_183365Dagen_9;k_366730Dagen_10;Ziekmeldingsfrequentie_11;Totaal_12;Beeindigd1eJaarNaZiekmelding_13;Beeindigd1JrEn2JrNaZiekmelding_14
1178;Noord-Holland (PV);2005 4e kwartaal*;3.7;3.7;0.1;3.7;0.7;1.0;0.7;0.5;0.4;0.4;1.0;24.4;22.3;2.1
1179;Noord-Holland (PV);2005 jaarcijfer*;3.9;3.8;0.1;3.9;0.7;1.0;0.6;0.6;0.6;0.5;1.0;17.8;17.1;0.7
1180;Zuid-Holland (PV);2002 1e kwartaal*;6.0;6.0;;6.0;1.2;1.8;1.2;1.0;0.8;;1.58;16.7;16.7;
1181;Zuid-Holland (PV);2002 2e kwartaal*;5.2;5.2;;5.2;0.9;1.5;1.0;1.0;0.8;;1.26;17.3;17.3;
1182;Zuid-Holland (PV);2002 3e kwartaal*;4.5;4.5;;4.5;0.7;1.3;0.9;0.9;0.8;;1.08;18.4;18.4;
1183;Zuid-Holland (PV);2002 4e kwartaal*;5.1;5.1;;5.1;1.1;1.6;1.0;0.8;0.6;;1.48;14.4;14.4;
1184;Zuid-Holland (PV);2002 jaarcijfer*;5.2;5.2;;5.2;0.9;1.3;0.8;0.8;1.4;;1.35;16.6;16.6;
1185;Zuid-Holland (PV);2003 1e kwartaal*;5.2;5.2;;5.2;1.3;1.8;1.0;0.7;0.5;;1.74;14.2;14.2;
1186;Zuid-Holland (PV);2003 2e kwartaal*;4.6;4.6;;4.6;0.9;1.5;1.0;0.9;0.5;;1.25;15.0;15.0;
1187;Zuid-Holland (PV);2003 3e kwartaal*;4.2;4.2;;4.2;0.8;1.3;0.8;0.8;0.6;;1.13;15.0;15.0;
1188;Zuid-Holland (PV);2003 4e kwartaal*;5.3;5.3;;5.3;1.1;1.6;1.0;0.9;0.7;;1.59;12.4;12.4;
1189;Zuid-Holland (PV);2003 jaarcijfer*;4.8;4.8;;4.8;1.0;1.3;0.6;0.6;1.4;;1.43;14.1;14.1;
1190;Zuid-Holland (PV);2004 1e kwartaal*;4.7;4.7;;4.7;1.0;1.5;1.0;0.7;0.5;;1.37;14.9;14.9;
1191;Zuid-Holland (PV);2004 2e kwartaal*;4.0;4.0;;4.0;0.7;1.2;0.9;0.8;0.4;;1.03;15.5;15.5;
1192;Zuid-Holland (PV);2004 3e kwartaal*;3.6;3.6;;3.6;0.6;1.1;0.7;0.7;0.5;;0.91;16.8;16.8;
1193;Zuid-Holland (PV);2004 4e kwartaal*;4.1;4.1;;4.1;0.9;1.4;0.8;0.6;0.4;;1.3;16.5;16.5;
1194;Zuid-Holland (PV);2004 jaarcijfer*;4.1;4.1;;4.1;0.8;1.2;0.7;0.7;0.7;;1.15;15.9;15.9;
1195;Zuid-Holland (PV);2005 1e kwartaal*;4.9;4.9;0.1;4.9;1.1;1.5;0.8;0.7;0.6;0.2;1.48;12.2;12.2;0.0
1196;Zuid-Holland (PV);2005 2e kwartaal*;4.0;3.9;0.1;4.0;0.7;1.1;0.8;0.6;0.5;0.3;0.97;15.2;15.0;0.2
1197;Zuid-Holland (PV);2005 3e kwartaal*;3.5;3.4;0.1;3.5;0.5;1.0;0.6;0.6;0.5;0.3;0.83;17.3;16.8;0.5
1198;Zuid-Holland (PV);2005 4e kwartaal*;4.0;3.9;0.1;4.0;0.8;1.2;0.8;0.5;0.4;0.3;1.09;22.9;21.1;1.8
1199;Zuid-Holland (PV);2005 jaarcijfer*;4.1;4.0;0.1;4.1;0.7;1.1;0.6;0.6;0.6;0.4;1.09;16.9;16.3;0.6
1200;Zeeland (PV);2002 1e kwartaal*;5.9;5.9;;5.9;1.2;1.7;1.1;1.1;0.7;;1.65;16.1;16.1;
1201;Zeeland (PV);2002 2e kwartaal*;4.9;4.9;;4.9;0.8;1.4;1.0;1.0;0.7;;1.16;18.4;18.4;
1202;Zeeland (PV);2002 3e kwartaal*;4.2;4.2;;4.2;0.6;1.2;0.8;0.8;0.8;;0.97;20.1;20.1;
1203;Zeeland (PV);2002 4e kwartaal*;4.9;4.9;;4.9;1.0;1.5;1.0;0.8;0.6;;1.4;15.1;15.1;
1204;Zeeland (PV);2002 jaarcijfer*;5.0;5.0;;5.0;0.9;1.2;0.7;0.8;1.3;;1.29;17.1;17.1;
1205;Zeeland (PV);2003 1e kwartaal*;4.1;4.1;;4.1;1.1;1.4;0.8;0.5;0.4;;1.54;11.4;11.4;
1206;Zeeland (PV);2003 2e kwartaal*;3.9;3.9;;3.9;0.8;1.2;0.8;0.7;0.4;;1.14;13.8;13.8;
1207;Zeeland (PV);2003 3e kwartaal*;3.7;3.7;;3.7;0.6;1.1;0.8;0.7;0.5;;0.98;15.6;15.6;
1208;Zeeland (PV);2003 4e kwartaal*;4.8;4.8;;4.8;1.1;1.5;0.9;0.7;0.6;;1.53;12.1;12.1;
1209;Zeeland (PV);2003 jaarcijfer*;4.1;4.1;;4.1;0.9;1.1;0.5;0.5;1.1;;1.29;12.9;12.9;
1210;Zeeland (PV);2004 1e kwartaal*;4.2;4.2;;4.2;0.9;1.3;0.9;0.7;0.5;;1.19;15.0;15.0;
1211;Zeeland (PV);2004 2e kwartaal*;3.6;3.6;;3.6;0.6;1.1;0.8;0.7;0.4;;0.85;16.7;16.7;
1212;Zeeland (PV);2004 3e kwartaal*;3.1;3.1;;3.1;0.4;0.9;0.7;0.6;0.5;;0.69;19.0;19.0;
1213;Zeeland (PV);2004 4e kwartaal*;3.7;3.7;;3.7;0.8;1.2;0.8;0.5;0.4;;1.1;17.8;17.8;
1214;Zeeland (PV);2004 jaarcijfer*;3.7;3.7;;3.7;0.6;1.0;0.7;0.6;0.7;;0.96;17.0;17.0;
1215;Zeeland (PV);2005 1e kwartaal*;4.6;4.5;0.1;4.6;1.0;1.4;0.9;0.7;0.5;0.1;1.32;12.4;12.4;0.0
1216;Zeeland (PV);2005 2e kwartaal*;3.7;3.7;0.0;3.7;0.5;1.0;0.8;0.7;0.5;0.2;0.81;16.3;16.2;0.2
1217;Zeeland (PV);2005 3e kwartaal*;3.3;3.3;0.1;3.3;0.4;0.8;0.6;0.7;0.6;0.3;0.62;19.5;19.0;0.4
1218;Zeeland (PV);2005 4e kwartaal*;3.9;3.8;0.1;3.9;0.6;1.0;0.8;0.6;0.6;0.3;0.91;26.7;24.8;2.0
1219;Zeeland (PV);2005 jaarcijfer*;3.9;3.8;0.1;3.9;0.6;1.0;0.6;0.6;0.7;0.4;0.91;18.7;18.1;0.7
1220;Noord-Brabant (PV);2002 1e kwartaal*;6.1;6.1;;6.1;1.1;1.8;1.3;1.1;0.8;;1.5;17.6;17.6;
1221;Noord-Brabant (PV);2002 2e kwartaal*;5.4;5.4;;5.4;0.8;1.5;1.1;1.2;0.8;;1.12;19.3;19.3;
1222;Noord-Brabant (PV);2002 3e kwartaal*;4.7;4.7;;4.7;0.6;1.3;0.9;0.9;0.9;;0.95;21.5;21.5;
1223;Noord-Brabant (PV);2002 4e kwartaal*;5.4;5.4;;5.4;1.0;1.6;1.1;0.9;0.8;;1.37;15.8;15.8;
1224;Noord-Brabant (PV);2002 jaarcijfer*;5.4;5.4;;5.4;0.8;1.3;0.8;0.9;1.6;;1.23;18.2;18.2;
1225;Noord-Brabant (PV);2003 1e kwartaal*;4.9;4.9;;4.9;1.1;1.6;1.0;0.7;0.5;;1.55;14.8;14.8;
1226;Noord-Brabant (PV);2003 2e kwartaal*;4.6;4.6;;4.6;0.8;1.5;1.0;0.9;0.5;;1.14;16.1;16.1;
1227;Noord-Brabant (PV);2003 3e kwartaal*;4.2;4.2;;4.2;0.6;1.2;0.8;0.9;0.6;;0.97;17.1;17.1;
1228;Noord-Brabant (PV);2003 4e kwartaal*;5.2;5.2;;5.2;1.0;1.5;1.0;0.9;0.7;;1.45;13.1;13.1;
1229;Noord-Brabant (PV);2003 jaarcijfer*;4.7;4.7;;4.7;0.9;1.2;0.6;0.6;1.4;;1.27;15.0;15.0;
1230;Noord-Brabant (PV);2004 1e kwartaal*;4.7;4.7;;4.7;0.9;1.5;1.0;0.8;0.6;;1.26;16.4;16.4;
1231;Noord-Brabant (PV);2004 2e kwartaal*;4.1;4.1;;4.1;0.6;1.3;1.0;0.8;0.5;;0.94;17.1;17.1;
1232;Noord-Brabant (PV);2004 3e kwartaal*;3.5;3.5;;3.5;0.5;1.0;0.7;0.7;0.5;;0.77;19.3;19.3;
1233;Noord-Brabant (PV);2004 4e kwartaal*;4.0;4.0;;4.0;0.8;1.3;0.9;0.5;0.4;;1.16;17.9;17.9;
1234;Noord-Brabant (PV);2004 jaarcijfer*;4.1;4.1;;4.1;0.7;1.1;0.8;0.7;0.8;;1.03;17.5;17.5;
1235;Noord-Brabant (PV);2005 1e kwartaal*;5.0;4.9;0.1;5.0;1.1;1.5;0.9;0.8;0.6;0.2;1.4;12.4;12.4;0.0
1236;Noord-Brabant (PV);2005 2e kwartaal*;3.9;3.8;0.1;3.9;0.5;1.1;0.8;0.7;0.6;0.3;0.83;16.8;16.6;0.2
1237;Noord-Brabant (PV);2005 3e kwartaal*;3.5;3.4;0.1;3.5;0.4;0.9;0.6;0.6;0.6;0.3;0.7;19.6;19.1;0.6
1238;Noord-Brabant (PV);2005 4e kwartaal*;3.9;3.9;0.1;3.9;0.6;1.1;0.8;0.6;0.5;0.4;0.95;26.4;24.1;2.3
1239;Noord-Brabant (PV);2005 jaarcijfer*;4.1;4.0;0.1;4.1;0.7;1.0;0.6;0.6;0.6;0.5;0.97;18.8;18.0;0.8
1240;Limburg (PV);2002 1e kwartaal*;6.4;6.4;;6.4;1.1;1.9;1.3;1.2;0.9;;1.53;18.8;18.8;
1241;Limburg (PV);2002 2e kwartaal*;5.2;5.2;;5.2;0.7;1.5;1.1;1.1;0.9;;1.04;21.4;21.4;
1242;Limburg (PV);2002 3e kwartaal*;4.6;4.6;;4.6;0.6;1.3;0.9;0.9;0.9;;0.89;23.4;23.4;
1243;Limburg (PV);2002 4e kwartaal*;5.2;5.2;;5.2;0.9;1.6;1.1;0.9;0.7;;1.26;17.0;17.0;
1244;Limburg (PV);2002 jaarcijfer*;5.3;5.3;;5.3;0.8;1.3;0.8;0.9;1.6;;1.18;19.7;19.7;
1245;Limburg (PV);2003 1e kwartaal*;5.1;5.1;;5.1;1.1;1.6;1.0;0.8;0.6;;1.54;15.3;15.3;
1246;Limburg (PV);2003 2e kwartaal*;4.6;4.6;;4.6;0.7;1.5;1.0;0.9;0.5;;1.06;17.5;17.5;
1247;Limburg (PV);2003 3e kwartaal*;4.2;4.2;;4.2;0.6;1.2;0.8;0.9;0.6;;0.94;18.5;18.5;
1248;Limburg (PV);2003 4e kwartaal*;5.1;5.1;;5.1;1.0;1.6;1.0;0.9;0.6;;1.4;13.9;13.9;
1249;Limburg (PV);2003 jaarcijfer*;4.7;4.7;;4.7;0.8;1.2;0.7;0.7;1.4;;1.24;16.0;16.0;
1250;Limburg (PV);2004 1e kwartaal*;4.8;4.8;;4.8;0.8;1.5;1.1;0.8;0.6;;1.2;17.6;17.6;
1251;Limburg (PV);2004 2e kwartaal*;4.1;4.1;;4.1;0.5;1.3;1.0;0.8;0.5;;0.87;18.9;18.9;
1252;Limburg (PV);2004 3e kwartaal*;3.5;3.5;;3.5;0.4;1.0;0.8;0.7;0.6;;0.71;21.5;21.5;
1253;Limburg (PV);2004 4e kwartaal*;3.9;3.9;;3.9;0.7;1.3;0.9;0.5;0.4;;1.05;19.6;19.6;
1254;Limburg (PV);2004 jaarcijfer*;4.1;4.1;;4.1;0.6;1.1;0.8;0.7;0.8;;0.96;19.2;19.2;
1255;Limburg (PV);2005 1e kwartaal*;4.9;4.8;0.1;4.9;1.0;1.5;0.9;0.8;0.6;0.2;1.31;13.0;13.0;0.0
1256;Limburg (PV);2005 2e kwartaal*;3.9;3.8;0.1;3.9;0.5;1.1;0.8;0.7;0.6;0.3;0.76;18.4;18.1;0.3
1257;Limburg (PV);2005 3e kwartaal*;3.4;3.4;0.1;3.4;0.4;0.9;0.6;0.6;0.5;0.3;0.65;21.3;20.6;0.7
1258;Limburg (PV);2005 4e kwartaal*;3.9;3.8;0.1;3.9;0.6;1.1;0.8;0.6;0.4;0.4;0.89;28.3;25.7;2.6
1259;Limburg (PV);2005 jaarcijfer*;4.0;3.9;0.1;4.0;0.6;1.0;0.6;0.6;0.6;0.5;0.9;20.2;19.3;0.9
1260;Stedelijk: totaal;2002 1e kwartaal*;6.1;6.1;;6.1;1.1;1.8;1.2;1.1;0.8;;1.52;17.8;17.8;
1261;Stedelijk: totaal;2002 2e kwartaal*;5.3;5.3;;5.3;0.8;1.5;1.1;1.1;0.8;;1.16;18.9;18.9;
1262;Stedelijk: totaal;2002 3e kwartaal*;4.6;4.6;;4.6;0.6;1.3;0.9;0.9;0.9;;0.98;20.8;20.8;
1263;Stedelijk: totaal;2002 4e kwartaal*;5.2;5.2;;5.2;1.0;1.6;1.1;0.9;0.7;;1.4;15.5;15.5;
1264;Stedelijk: totaal;2002 jaarcijfer*;5.3;5.3;;5.3;0.8;1.3;0.8;0.9;1.5;;1.26;18.0;18.0;
1265;Stedelijk: totaal;2003 1e kwartaal*;5.0;5.0;;5.0;1.2;1.6;1.0;0.7;0.5;;1.6;14.3;14.3;
1266;Stedelijk: totaal;2003 2e kwartaal*;4.5;4.5;;4.5;0.8;1.4;1.0;0.9;0.5;;1.16;15.8;15.8;
1267;Stedelijk: totaal;2003 3e kwartaal*;4.2;4.2;;4.2;0.7;1.2;0.8;0.9;0.6;;1.04;16.3;16.3;
1268;Stedelijk: totaal;2003 4e kwartaal*;5.2;5.2;;5.2;1.1;1.5;1.0;0.9;0.7;;1.49;13.0;13.0;
1269;Stedelijk: totaal;2003 jaarcijfer*;4.7;4.7;;4.7;0.9;1.2;0.6;0.6;1.4;;1.32;14.7;14.7;
1270;Stedelijk: totaal;2004 1e kwartaal*;4.7;4.7;;4.7;0.9;1.4;1.0;0.8;0.6;;1.27;16.2;16.2;
1271;Stedelijk: totaal;2004 2e kwartaal*;4.0;4.0;;4.0;0.6;1.2;0.9;0.8;0.5;;0.95;16.8;16.8;
1272;Stedelijk: totaal;2004 3e kwartaal*;3.5;3.5;;3.5;0.5;1.0;0.7;0.7;0.5;;0.8;18.7;18.7;
1273;Stedelijk: totaal;2004 4e kwartaal*;4.0;4.0;;4.0;0.9;1.3;0.9;0.6;0.4;;1.19;17.7;17.7;
1274;Stedelijk: totaal;2004 jaarcijfer*;4.0;4.0;;4.0;0.7;1.1;0.7;0.7;0.8;;1.05;17.3;17.3;
1275;Stedelijk: totaal;2005 1e kwartaal*;4.9;4.8;0.1;4.9;1.0;1.5;0.9;0.8;0.6;0.2;1.38;12.6;12.6;0.0
1276;Stedelijk: totaal;2005 2e kwartaal*;3.9;3.9;0.1;3.9;0.6;1.1;0.8;0.7;0.6;0.3;0.87;16.5;16.3;0.2
1277;Stedelijk: totaal;2005 3e kwartaal*;3.4;3.4;0.1;3.4;0.5;0.9;0.6;0.6;0.5;0.3;0.73;19.2;18.7;0.6
1278;Stedelijk: totaal;2005 4e kwartaal*;3.9;3.8;0.1;3.9;0.7;1.1;0.8;0.6;0.4;0.4;0.98;25.3;23.2;2.1
1279;Stedelijk: totaal;2005 jaarcijfer*;4.0;4.0;0.1;4.0;0.7;1.0;0.6;0.6;0.6;0.5;0.99;18.4;17.7;0.7
1280;Zeer sterk stedelijk;2002 1e kwartaal*;6.6;6.6;;6.6;1.3;2.0;1.3;1.2;0.9;;1.75;16.8;16.8;
1281;Zeer sterk stedelijk;2002 2e kwartaal*;5.7;5.7;;5.7;1.0;1.7;1.1;1.1;0.9;;1.42;17.1;17.1;
1282;Zeer sterk stedelijk;2002 3e kwartaal*;5.1;5.1;;5.1;0.8;1.5;1.0;0.9;0.9;;1.23;18.1;18.1;
1283;Zeer sterk stedelijk;2002 4e kwartaal*;5.6;5.6;;5.6;1.2;1.8;1.1;0.9;0.7;;1.65;14.4;14.4;
1284;Zeer sterk stedelijk;2002 jaarcijfer*;5.7;5.7;;5.7;1.0;1.5;0.8;0.9;1.5;;1.51;16.5;16.5;
1285;Zeer sterk stedelijk;2003 1e kwartaal*;5.6;5.6;;5.6;1.3;1.8;1.0;0.8;0.6;;1.86;14.2;14.2;
1286;Zeer sterk stedelijk;2003 2e kwartaal*;5.0;5.0;;5.0;0.9;1.6;1.0;0.9;0.5;;1.38;15.0;15.0;
1287;Zeer sterk stedelijk;2003 3e kwartaal*;4.6;4.6;;4.6;0.8;1.3;0.8;0.9;0.6;;1.26;14.7;14.7;
1288;Zeer sterk stedelijk;2003 4e kwartaal*;5.6;5.6;;5.6;1.2;1.7;1.0;1.0;0.7;;1.71;12.3;12.3;
1289;Zeer sterk stedelijk;2003 jaarcijfer*;5.2;5.2;;5.2;1.0;1.3;0.7;0.7;1.5;;1.55;14.0;14.0;
1290;Zeer sterk stedelijk;2004 1e kwartaal*;4.7;4.7;;4.7;1.0;1.5;1.0;0.7;0.5;;1.42;14.6;14.6;
1291;Zeer sterk stedelijk;2004 2e kwartaal*;4.1;4.1;;4.1;0.7;1.3;0.9;0.7;0.5;;1.11;14.9;14.9;
1292;Zeer sterk stedelijk;2004 3e kwartaal*;3.7;3.7;;3.7;0.6;1.1;0.7;0.7;0.5;;0.97;16.1;16.1;
1293;Zeer sterk stedelijk;2004 4e kwartaal*;4.1;4.1;;4.1;1.0;1.4;0.9;0.5;0.4;;1.35;15.9;15.9;
1294;Zeer sterk stedelijk;2004 jaarcijfer*;4.2;4.2;;4.2;0.8;1.2;0.7;0.7;0.8;;1.21;15.4;15.4;
1295;Zeer sterk stedelijk;2005 1e kwartaal*;5.0;4.9;0.1;5.0;1.1;1.5;0.9;0.7;0.6;0.1;1.5;11.9;11.9;0.0
1296;Zeer sterk stedelijk;2005 2e kwartaal*;4.0;3.9;0.1;4.0;0.7;1.1;0.8;0.6;0.6;0.2;1.01;14.9;14.7;0.2
1297;Zeer sterk stedelijk;2005 3e kwartaal*;3.5;3.5;0.1;3.5;0.6;1.0;0.7;0.6;0.5;0.3;0.89;16.6;16.2;0.5
1298;Zeer sterk stedelijk;2005 4e kwartaal*;4.0;3.9;0.1;4.0;0.8;1.2;0.7;0.5;0.4;0.3;1.14;22.1;20.4;1.7
1299;Zeer sterk stedelijk;2005 jaarcijfer*;4.1;4.1;0.1;4.1;0.8;1.1;0.6;0.6;0.6;0.4;1.14;16.4;15.8;0.6
1300;Sterk stedelijk;2002 1e kwartaal*;6.5;6.5;;6.5;1.2;1.9;1.3;1.2;0.9;;1.62;17.7;17.7;
1301;Sterk stedelijk;2002 2e kwartaal*;5.6;5.6;;5.6;0.8;1.6;1.1;1.2;0.9;;1.25;18.6;18.6;
1302;Sterk stedelijk;2002 3e kwartaal*;4.9;4.9;;4.9;0.7;1.4;0.9;1.0;0.9;;1.06;20.5;20.5;
1303;Sterk stedelijk;2002 4e kwartaal*;5.6;5.6;;5.6;1.1;1.7;1.1;0.9;0.8;;1.51;15.3;15.3;
1304;Sterk stedelijk;2002 jaarcijfer*;5.6;5.6;;5.6;0.9;1.4;0.8;0.9;1.7;;1.36;17.8;17.8;
1305;Sterk stedelijk;2003 1e kwartaal*;5.3;5.3;;5.3;1.3;1.7;1.0;0.8;0.6;;1.74;14.3;14.3;
1306;Sterk stedelijk;2003 2e kwartaal*;4.8;4.8;;4.8;0.9;1.5;1.0;0.9;0.5;;1.26;15.5;15.5;
1307;Sterk stedelijk;2003 3e kwartaal*;4.4;4.4;;4.4;0.8;1.3;0.9;0.9;0.6;;1.13;16.0;16.0;
1308;Sterk stedelijk;2003 4e kwartaal*;5.5;5.5;;5.5;1.2;1.6;1.1;1.0;0.7;;1.62;12.7;12.7;
1309;Sterk stedelijk;2003 jaarcijfer*;5.0;5.0;;5.0;1.0;1.2;0.7;0.7;1.5;;1.44;14.5;14.5;
1310;Sterk stedelijk;2004 1e kwartaal*;5.0;5.0;;5.0;1.0;1.5;1.1;0.8;0.6;;1.39;15.9;15.9;
1311;Sterk stedelijk;2004 2e kwartaal*;4.3;4.3;;4.3;0.7;1.3;1.0;0.8;0.5;;1.04;16.3;16.3;
1312;Sterk stedelijk;2004 3e kwartaal*;3.7;3.7;;3.7;0.6;1.1;0.8;0.7;0.5;;0.89;18.0;18.0;
1313;Sterk stedelijk;2004 4e kwartaal*;4.2;4.2;;4.2;0.9;1.4;0.9;0.6;0.4;;1.3;17.0;17.0;
1314;Sterk stedelijk;2004 jaarcijfer*;4.3;4.3;;4.3;0.8;1.2;0.8;0.7;0.8;;1.15;16.7;16.7;
1315;Sterk stedelijk;2005 1e kwartaal*;5.0;4.9;0.1;5.0;1.1;1.5;0.8;0.8;0.6;0.1;1.45;12.2;12.2;0.0
1316;Sterk stedelijk;2005 2e kwartaal*;4.0;3.9;0.1;4.0;0.6;1.1;0.8;0.7;0.6;0.3;0.92;16.0;15.8;0.2
1317;Sterk stedelijk;2005 3e kwartaal*;3.5;3.4;0.1;3.5;0.5;0.9;0.7;0.6;0.5;0.3;0.79;18.5;18.0;0.5
1318;Sterk stedelijk;2005 4e kwartaal*;4.0;3.9;0.1;4.0;0.7;1.2;0.8;0.6;0.4;0.4;1.06;24.1;22.1;1.9
1319;Sterk stedelijk;2005 jaarcijfer*;4.1;4.0;0.1;4.1;0.7;1.1;0.6;0.6;0.6;0.5;1.05;17.7;17.0;0.7
1320;Matig stedelijk;2002 1e kwartaal*;6.1;6.1;;6.1;1.1;1.8;1.2;1.1;0.8;;1.49;18.1;18.1;
1321;Matig stedelijk;2002 2e kwartaal*;5.3;5.3;;5.3;0.8;1.5;1.1;1.1;0.8;;1.13;19.2;19.2;
1322;Matig stedelijk;2002 3e kwartaal*;4.6;4.6;;4.6;0.6;1.3;0.9;1.0;0.9;;0.95;21.4;21.4;
1323;Matig stedelijk;2002 4e kwartaal*;5.2;5.2;;5.2;1.0;1.6;1.1;0.9;0.7;;1.37;15.9;15.9;
1324;Matig stedelijk;2002 jaarcijfer*;5.3;5.3;;5.3;0.8;1.3;0.8;0.9;1.6;;1.23;18.4;18.4;
1325;Matig stedelijk;2003 1e kwartaal*;4.8;4.8;;4.8;1.1;1.5;0.9;0.7;0.5;;1.55;14.4;14.4;
1326;Matig stedelijk;2003 2e kwartaal*;4.4;4.4;;4.4;0.8;1.4;1.0;0.9;0.5;;1.11;16.0;16.0;
1327;Matig stedelijk;2003 3e kwartaal*;4.1;4.1;;4.1;0.7;1.2;0.8;0.9;0.6;;1.0;16.6;16.6;
1328;Matig stedelijk;2003 4e kwartaal*;5.1;5.1;;5.1;1.0;1.5;1.0;0.9;0.7;;1.45;13.0;13.0;
1329;Matig stedelijk;2003 jaarcijfer*;4.6;4.6;;4.6;0.9;1.1;0.6;0.6;1.4;;1.28;14.7;14.7;
1330;Matig stedelijk;2004 1e kwartaal*;4.6;4.6;;4.6;0.9;1.4;1.0;0.8;0.6;;1.26;16.3;16.3;
1331;Matig stedelijk;2004 2e kwartaal*;4.0;4.0;;4.0;0.6;1.2;0.9;0.8;0.5;;0.93;17.0;17.0;
1332;Matig stedelijk;2004 3e kwartaal*;3.5;3.5;;3.5;0.5;1.0;0.7;0.7;0.5;;0.78;19.1;19.1;
1333;Matig stedelijk;2004 4e kwartaal*;4.0;4.0;;4.0;0.8;1.3;0.9;0.6;0.4;;1.17;17.9;17.9;
1334;Matig stedelijk;2004 jaarcijfer*;4.0;4.0;;4.0;0.7;1.1;0.7;0.7;0.8;;1.03;17.5;17.5;
1335;Matig stedelijk;2005 1e kwartaal*;5.1;5.0;0.1;5.1;1.1;1.5;0.9;0.8;0.6;0.2;1.43;12.6;12.6;0.0
1336;Matig stedelijk;2005 2e kwartaal*;4.1;4.0;0.1;4.1;0.6;1.1;0.8;0.7;0.6;0.3;0.88;16.8;16.5;0.2
1337;Matig stedelijk;2005 3e kwartaal*;3.6;3.5;0.1;3.6;0.5;0.9;0.7;0.6;0.6;0.3;0.73;19.6;19.0;0.6
1338;Matig stedelijk;2005 4e kwartaal*;4.0;4.0;0.1;4.0;0.7;1.1;0.8;0.6;0.4;0.4;1.0;25.8;23.6;2.2
1339;Matig stedelijk;2005 jaarcijfer*;4.2;4.1;0.1;4.2;0.7;1.1;0.7;0.6;0.7;0.5;1.01;18.7;17.9;0.8
1340;Weinig stedelijk;2002 1e kwartaal*;5.6;5.6;;5.6;1.0;1.6;1.1;1.0;0.8;;1.34;18.3;18.3;
1341;Weinig stedelijk;2002 2e kwartaal*;4.8;4.8;;4.8;0.7;1.4;1.0;1.0;0.8;;0.99;20.2;20.2;
1342;Weinig stedelijk;2002 3e kwartaal*;4.2;4.2;;4.2;0.5;1.2;0.8;0.9;0.8;;0.82;22.7;22.7;
1343;Weinig stedelijk;2002 4e kwartaal*;4.8;4.8;;4.8;0.9;1.4;1.0;0.8;0.7;;1.22;16.1;16.1;
1344;Weinig stedelijk;2002 jaarcijfer*;4.9;4.9;;4.9;0.7;1.2;0.7;0.8;1.4;;1.09;18.9;18.9;
1345;Weinig stedelijk;2003 1e kwartaal*;4.5;4.5;;4.5;1.0;1.5;0.9;0.6;0.5;;1.41;14.4;14.4;
1346;Weinig stedelijk;2003 2e kwartaal*;4.2;4.2;;4.2;0.7;1.3;0.9;0.8;0.4;;1.01;16.6;16.6;
1347;Weinig stedelijk;2003 3e kwartaal*;3.8;3.8;;3.8;0.6;1.1;0.8;0.8;0.6;;0.89;17.5;17.5;
1348;Weinig stedelijk;2003 4e kwartaal*;4.8;4.8;;4.8;0.9;1.4;1.0;0.9;0.6;;1.31;13.6;13.6;
1349;Weinig stedelijk;2003 jaarcijfer*;4.3;4.3;;4.3;0.8;1.1;0.6;0.6;1.3;;1.15;15.2;15.2;
1350;Weinig stedelijk;2004 1e kwartaal*;4.5;4.5;;4.5;0.8;1.3;1.0;0.8;0.6;;1.13;17.3;17.3;
1351;Weinig stedelijk;2004 2e kwartaal*;3.9;3.9;;3.9;0.5;1.2;0.9;0.8;0.5;;0.84;18.4;18.4;
1352;Weinig stedelijk;2004 3e kwartaal*;3.3;3.3;;3.3;0.4;0.9;0.7;0.7;0.5;;0.69;20.9;20.9;
1353;Weinig stedelijk;2004 4e kwartaal*;3.8;3.8;;3.8;0.7;1.2;0.9;0.6;0.4;;1.05;19.2;19.2;
1354;Weinig stedelijk;2004 jaarcijfer*;3.9;3.9;;3.9;0.6;1.0;0.7;0.7;0.8;;0.93;18.8;18.8;
1355;Weinig stedelijk;2005 1e kwartaal*;4.6;4.6;0.1;4.6;0.9;1.4;0.8;0.7;0.6;0.2;1.2;13.3;13.3;0.0
1356;Weinig stedelijk;2005 2e kwartaal*;3.8;3.7;0.1;3.8;0.5;1.0;0.8;0.7;0.6;0.3;0.73;17.8;17.6;0.2
1357;Weinig stedelijk;2005 3e kwartaal*;3.3;3.2;0.1;3.3;0.4;0.8;0.6;0.6;0.5;0.3;0.6;21.3;20.7;0.6
1358;Weinig stedelijk;2005 4e kwartaal*;3.7;3.7;0.1;3.7;0.6;1.0;0.8;0.5;0.4;0.4;0.83;28.1;25.6;2.4
1359;Weinig stedelijk;2005 jaarcijfer*;3.9;3.8;0.1;3.9;0.6;1.0;0.6;0.6;0.6;0.5;0.84;20.1;19.3;0.8
1360;Niet-stedelijk;2002 1e kwartaal*;5.4;5.4;;5.4;1.0;1.6;1.1;1.0;0.8;;1.3;18.7;18.7;
1361;Niet-stedelijk;2002 2e kwartaal*;4.7;4.7;;4.7;0.6;1.3;1.0;1.0;0.7;;0.95;20.9;20.9;
