ID;Beroep;BeroepVoorgaandePeriode;Persoonskenmerken;Perioden;WerkzameBeroepsbevolking_1
5489;Totaal;Beroepsniveau 4 (ISCO 2008);Geslacht: Vrouwen;2010;908.0
5490;Totaal;Beroepsniveau 4 (ISCO 2008);Geslacht: Vrouwen;2011 1e kwartaal;938.0
5491;Totaal;Beroepsniveau 4 (ISCO 2008);Geslacht: Vrouwen;2011 2e kwartaal;949.0
5492;Totaal;Beroepsniveau 4 (ISCO 2008);Geslacht: Vrouwen;2011 3e kwartaal;949.0
5493;Totaal;Beroepsniveau 4 (ISCO 2008);Geslacht: Vrouwen;2011 4e kwartaal;953.0
5494;Totaal;Beroepsniveau 4 (ISCO 2008);Geslacht: Vrouwen;2011;908.0
5495;Totaal;Beroepsniveau 4 (ISCO 2008);Geslacht: Vrouwen;2012 1e kwartaal;966.0
5496;Totaal;Beroepsniveau 4 (ISCO 2008);Geslacht: Vrouwen;2012 2e kwartaal;970.0
5497;Totaal;Beroepsniveau 4 (ISCO 2008);Geslacht: Vrouwen;2012 3e kwartaal;973.0
5498;Totaal;Beroepsniveau 4 (ISCO 2008);Geslacht: Vrouwen;2012 4e kwartaal;960.0
5499;Totaal;Beroepsniveau 4 (ISCO 2008);Geslacht: Vrouwen;2012;943.0
5500;Totaal;Beroepsniveau 4 (ISCO 2008);Geslacht: Vrouwen;2013 1e kwartaal;1032.0
5501;Totaal;Beroepsniveau 4 (ISCO 2008);Geslacht: Vrouwen;2013 2e kwartaal;1031.0
5502;Totaal;Beroepsniveau 4 (ISCO 2008);Geslacht: Vrouwen;2013 3e kwartaal;1009.0
5503;Totaal;Beroepsniveau 4 (ISCO 2008);Geslacht: Vrouwen;2013 4e kwartaal;1010.0
5504;Totaal;Beroepsniveau 4 (ISCO 2008);Geslacht: Vrouwen;2013;995.0
5505;Totaal;Beroepsniveau 4 (ISCO 2008);Geslacht: Vrouwen;2014 1e kwartaal;1003.0
5506;Totaal;Beroepsniveau 4 (ISCO 2008);Geslacht: Vrouwen;2014 2e kwartaal;1035.0
5507;Totaal;Beroepsniveau 4 (ISCO 2008);Geslacht: Vrouwen;2014 3e kwartaal;1018.0
5508;Totaal;Beroepsniveau 4 (ISCO 2008);Geslacht: Vrouwen;2014 4e kwartaal;1018.0
5509;Totaal;Beroepsniveau 4 (ISCO 2008);Geslacht: Vrouwen;2014;983.0
5510;Totaal;Beroepsniveau 4 (ISCO 2008);Geslacht: Vrouwen;2015 1e kwartaal;1051.0
5511;Totaal;Beroepsniveau 4 (ISCO 2008);Geslacht: Vrouwen;2015 2e kwartaal;1064.0
5512;Totaal;Beroepsniveau 4 (ISCO 2008);Geslacht: Vrouwen;2015 3e kwartaal;1055.0
5513;Totaal;Beroepsniveau 4 (ISCO 2008);Geslacht: Vrouwen;2015 4e kwartaal;1062.0
5514;Totaal;Beroepsniveau 4 (ISCO 2008);Geslacht: Vrouwen;2015;1037.0
5515;Totaal;Beroepsniveau 4 (ISCO 2008);Geslacht: Vrouwen;2016 1e kwartaal;1077.0
5516;Totaal;Beroepsniveau 4 (ISCO 2008);Geslacht: Vrouwen;2016 2e kwartaal;1088.0
5517;Totaal;Beroepsniveau 4 (ISCO 2008);Geslacht: Vrouwen;2016 3e kwartaal;1102.0
5518;Totaal;Beroepsniveau 4 (ISCO 2008);Geslacht: Vrouwen;2016 4e kwartaal;1130.0
5519;Totaal;Beroepsniveau 4 (ISCO 2008);Geslacht: Vrouwen;2016;1047.0
5520;Totaal;Beroepsniveau 4 (ISCO 2008);Geslacht: Vrouwen;2017 1e kwartaal;1128.0
5521;Totaal;Beroepsniveau 4 (ISCO 2008);Geslacht: Vrouwen;2017 2e kwartaal;1127.0
5522;Totaal;Beroepsniveau 4 (ISCO 2008);Geslacht: Vrouwen;2017 3e kwartaal;1130.0
5523;Totaal;Beroepsniveau 4 (ISCO 2008);Geslacht: Vrouwen;2017 4e kwartaal;1128.0
5524;Totaal;Beroepsniveau 4 (ISCO 2008);Geslacht: Vrouwen;2017;1097.0
5525;Totaal;Beroepsniveau 4 (ISCO 2008);Geslacht: Vrouwen;2018 1e kwartaal;1159.0
5526;Totaal;Beroepsniveau 4 (ISCO 2008);Geslacht: Vrouwen;2018 2e kwartaal;1182.0
5527;Totaal;Beroepsniveau 4 (ISCO 2008);Geslacht: Vrouwen;2018 3e kwartaal;1194.0
5528;Totaal;Beroepsniveau 4 (ISCO 2008);Geslacht: Vrouwen;2018 4e kwartaal;1191.0
5529;Totaal;Beroepsniveau 4 (ISCO 2008);Geslacht: Vrouwen;2018;1120.0
5530;Totaal;Beroepsniveau 4 (ISCO 2008);Geslacht: Vrouwen;2019 1e kwartaal;1214.0
5531;Totaal;Beroepsniveau 4 (ISCO 2008);Geslacht: Vrouwen;2019 2e kwartaal;1221.0
5532;Totaal;Beroepsniveau 4 (ISCO 2008);Geslacht: Vrouwen;2019 3e kwartaal;1245.0
5533;Totaal;Beroepsniveau 4 (ISCO 2008);Geslacht: Vrouwen;2019 4e kwartaal;1258.0
5534;Totaal;Beroepsniveau 4 (ISCO 2008);Geslacht: Vrouwen;2019;1208.0
5535;Totaal;Beroepsniveau 4 (ISCO 2008);Geslacht: Vrouwen;2020 1e kwartaal;1270.0
5536;Totaal;Beroepsniveau 4 (ISCO 2008);Geslacht: Vrouwen;2020 2e kwartaal;1304.0
5537;Totaal;Beroepsniveau 4 (ISCO 2008);Geslacht: Vrouwen;2020 3e kwartaal;1310.0
5538;Totaal;Beroepsniveau 4 (ISCO 2008);Geslacht: Vrouwen;2020 4e kwartaal;1315.0
5539;Totaal;Beroepsniveau 4 (ISCO 2008);Geslacht: Vrouwen;2020;1254.0
5540;Totaal;Beroepsniveau 4 (ISCO 2008);Geslacht: Vrouwen;2021 1e kwartaal;
5541;Totaal;Beroepsniveau 4 (ISCO 2008);Geslacht: Vrouwen;2021 2e kwartaal;1377.0
5542;Totaal;Beroepsniveau 4 (ISCO 2008);Geslacht: Vrouwen;2021 3e kwartaal;1427.0
5543;Totaal;Beroepsniveau 4 (ISCO 2008);Geslacht: Vrouwen;2021 4e kwartaal;1419.0
5544;Totaal;Beroepsniveau 4 (ISCO 2008);Geslacht: Vrouwen;2022 1e kwartaal;1491.0
5545;Totaal;Beroepsniveau 4 (ISCO 2008);Geslacht: Vrouwen;2022 2e kwartaal;1498.0
5546;Totaal;Beroepsniveau 4 (ISCO 2008);Migratieachtergrond: Nederland;2003 2e kwartaal;1639.0
5547;Totaal;Beroepsniveau 4 (ISCO 2008);Migratieachtergrond: Nederland;2003 3e kwartaal;1609.0
5548;Totaal;Beroepsniveau 4 (ISCO 2008);Migratieachtergrond: Nederland;2003 4e kwartaal;1643.0
5549;Totaal;Beroepsniveau 4 (ISCO 2008);Migratieachtergrond: Nederland;2004 1e kwartaal;1646.0
5550;Totaal;Beroepsniveau 4 (ISCO 2008);Migratieachtergrond: Nederland;2004 2e kwartaal;1663.0
5551;Totaal;Beroepsniveau 4 (ISCO 2008);Migratieachtergrond: Nederland;2004 3e kwartaal;1632.0
5552;Totaal;Beroepsniveau 4 (ISCO 2008);Migratieachtergrond: Nederland;2004 4e kwartaal;1609.0
5553;Totaal;Beroepsniveau 4 (ISCO 2008);Migratieachtergrond: Nederland;2004;1632.0
5554;Totaal;Beroepsniveau 4 (ISCO 2008);Migratieachtergrond: Nederland;2005 1e kwartaal;1589.0
5555;Totaal;Beroepsniveau 4 (ISCO 2008);Migratieachtergrond: Nederland;2005 2e kwartaal;1602.0
5556;Totaal;Beroepsniveau 4 (ISCO 2008);Migratieachtergrond: Nederland;2005 3e kwartaal;1582.0
5557;Totaal;Beroepsniveau 4 (ISCO 2008);Migratieachtergrond: Nederland;2005 4e kwartaal;1599.0
5558;Totaal;Beroepsniveau 4 (ISCO 2008);Migratieachtergrond: Nederland;2005;1541.0
5559;Totaal;Beroepsniveau 4 (ISCO 2008);Migratieachtergrond: Nederland;2006 1e kwartaal;1636.0
5560;Totaal;Beroepsniveau 4 (ISCO 2008);Migratieachtergrond: Nederland;2006 2e kwartaal;1655.0
5561;Totaal;Beroepsniveau 4 (ISCO 2008);Migratieachtergrond: Nederland;2006 3e kwartaal;1661.0
5562;Totaal;Beroepsniveau 4 (ISCO 2008);Migratieachtergrond: Nederland;2006 4e kwartaal;1645.0
5563;Totaal;Beroepsniveau 4 (ISCO 2008);Migratieachtergrond: Nederland;2006;1576.0
5564;Totaal;Beroepsniveau 4 (ISCO 2008);Migratieachtergrond: Nederland;2007 1e kwartaal;1683.0
5565;Totaal;Beroepsniveau 4 (ISCO 2008);Migratieachtergrond: Nederland;2007 2e kwartaal;1730.0
5566;Totaal;Beroepsniveau 4 (ISCO 2008);Migratieachtergrond: Nederland;2007 3e kwartaal;1730.0
5567;Totaal;Beroepsniveau 4 (ISCO 2008);Migratieachtergrond: Nederland;2007 4e kwartaal;1753.0
5568;Totaal;Beroepsniveau 4 (ISCO 2008);Migratieachtergrond: Nederland;2007;1652.0
5569;Totaal;Beroepsniveau 4 (ISCO 2008);Migratieachtergrond: Nederland;2008 1e kwartaal;1797.0
5570;Totaal;Beroepsniveau 4 (ISCO 2008);Migratieachtergrond: Nederland;2008 2e kwartaal;1820.0
5571;Totaal;Beroepsniveau 4 (ISCO 2008);Migratieachtergrond: Nederland;2008 3e kwartaal;1815.0
5572;Totaal;Beroepsniveau 4 (ISCO 2008);Migratieachtergrond: Nederland;2008 4e kwartaal;1823.0
5573;Totaal;Beroepsniveau 4 (ISCO 2008);Migratieachtergrond: Nederland;2008;1751.0
5574;Totaal;Beroepsniveau 4 (ISCO 2008);Migratieachtergrond: Nederland;2009 1e kwartaal;1802.0
5575;Totaal;Beroepsniveau 4 (ISCO 2008);Migratieachtergrond: Nederland;2009 2e kwartaal;1846.0
5576;Totaal;Beroepsniveau 4 (ISCO 2008);Migratieachtergrond: Nederland;2009 3e kwartaal;1830.0
5577;Totaal;Beroepsniveau 4 (ISCO 2008);Migratieachtergrond: Nederland;2009 4e kwartaal;1839.0
5578;Totaal;Beroepsniveau 4 (ISCO 2008);Migratieachtergrond: Nederland;2009;1764.0
5579;Totaal;Beroepsniveau 4 (ISCO 2008);Migratieachtergrond: Nederland;2010 1e kwartaal;1867.0
5580;Totaal;Beroepsniveau 4 (ISCO 2008);Migratieachtergrond: Nederland;2010 2e kwartaal;1879.0
5581;Totaal;Beroepsniveau 4 (ISCO 2008);Migratieachtergrond: Nederland;2010 3e kwartaal;1873.0
5582;Totaal;Beroepsniveau 4 (ISCO 2008);Migratieachtergrond: Nederland;2010 4e kwartaal;1896.0
5583;Totaal;Beroepsniveau 4 (ISCO 2008);Migratieachtergrond: Nederland;2010;1817.0
5584;Totaal;Beroepsniveau 4 (ISCO 2008);Migratieachtergrond: Nederland;2011 1e kwartaal;1904.0
5585;Totaal;Beroepsniveau 4 (ISCO 2008);Migratieachtergrond: Nederland;2011 2e kwartaal;1894.0
5586;Totaal;Beroepsniveau 4 (ISCO 2008);Migratieachtergrond: Nederland;2011 3e kwartaal;1897.0
5587;Totaal;Beroepsniveau 4 (ISCO 2008);Migratieachtergrond: Nederland;2011 4e kwartaal;1894.0
5588;Totaal;Beroepsniveau 4 (ISCO 2008);Migratieachtergrond: Nederland;2011;1835.0
5589;Totaal;Beroepsniveau 4 (ISCO 2008);Migratieachtergrond: Nederland;2012 1e kwartaal;1881.0
5590;Totaal;Beroepsniveau 4 (ISCO 2008);Migratieachtergrond: Nederland;2012 2e kwartaal;1893.0
5591;Totaal;Beroepsniveau 4 (ISCO 2008);Migratieachtergrond: Nederland;2012 3e kwartaal;1879.0
5592;Totaal;Beroepsniveau 4 (ISCO 2008);Migratieachtergrond: Nederland;2012 4e kwartaal;1846.0
5593;Totaal;Beroepsniveau 4 (ISCO 2008);Migratieachtergrond: Nederland;2012;1813.0
5594;Totaal;Beroepsniveau 4 (ISCO 2008);Migratieachtergrond: Nederland;2013 1e kwartaal;1988.0
5595;Totaal;Beroepsniveau 4 (ISCO 2008);Migratieachtergrond: Nederland;2013 2e kwartaal;2008.0
5596;Totaal;Beroepsniveau 4 (ISCO 2008);Migratieachtergrond: Nederland;2013 3e kwartaal;1958.0
5597;Totaal;Beroepsniveau 4 (ISCO 2008);Migratieachtergrond: Nederland;2013 4e kwartaal;1984.0
5598;Totaal;Beroepsniveau 4 (ISCO 2008);Migratieachtergrond: Nederland;2013;1928.0
5599;Totaal;Beroepsniveau 4 (ISCO 2008);Migratieachtergrond: Nederland;2014 1e kwartaal;1984.0
5600;Totaal;Beroepsniveau 4 (ISCO 2008);Migratieachtergrond: Nederland;2014 2e kwartaal;1998.0
5601;Totaal;Beroepsniveau 4 (ISCO 2008);Migratieachtergrond: Nederland;2014 3e kwartaal;2002.0
5602;Totaal;Beroepsniveau 4 (ISCO 2008);Migratieachtergrond: Nederland;2014 4e kwartaal;2006.0
5603;Totaal;Beroepsniveau 4 (ISCO 2008);Migratieachtergrond: Nederland;2014;1946.0
5604;Totaal;Beroepsniveau 4 (ISCO 2008);Migratieachtergrond: Nederland;2015 1e kwartaal;2028.0
5605;Totaal;Beroepsniveau 4 (ISCO 2008);Migratieachtergrond: Nederland;2015 2e kwartaal;2051.0
5606;Totaal;Beroepsniveau 4 (ISCO 2008);Migratieachtergrond: Nederland;2015 3e kwartaal;2042.0
5607;Totaal;Beroepsniveau 4 (ISCO 2008);Migratieachtergrond: Nederland;2015 4e kwartaal;2042.0
5608;Totaal;Beroepsniveau 4 (ISCO 2008);Migratieachtergrond: Nederland;2015;1986.0
5609;Totaal;Beroepsniveau 4 (ISCO 2008);Migratieachtergrond: Nederland;2016 1e kwartaal;2057.0
5610;Totaal;Beroepsniveau 4 (ISCO 2008);Migratieachtergrond: Nederland;2016 2e kwartaal;2046.0
5611;Totaal;Beroepsniveau 4 (ISCO 2008);Migratieachtergrond: Nederland;2016 3e kwartaal;2048.0
5612;Totaal;Beroepsniveau 4 (ISCO 2008);Migratieachtergrond: Nederland;2016 4e kwartaal;2079.0
5613;Totaal;Beroepsniveau 4 (ISCO 2008);Migratieachtergrond: Nederland;2016;1999.0
5614;Totaal;Beroepsniveau 4 (ISCO 2008);Migratieachtergrond: Nederland;2017 1e kwartaal;2066.0
5615;Totaal;Beroepsniveau 4 (ISCO 2008);Migratieachtergrond: Nederland;2017 2e kwartaal;2092.0
5616;Totaal;Beroepsniveau 4 (ISCO 2008);Migratieachtergrond: Nederland;2017 3e kwartaal;2089.0
5617;Totaal;Beroepsniveau 4 (ISCO 2008);Migratieachtergrond: Nederland;2017 4e kwartaal;2074.0
5618;Totaal;Beroepsniveau 4 (ISCO 2008);Migratieachtergrond: Nederland;2017;2010.0
5619;Totaal;Beroepsniveau 4 (ISCO 2008);Migratieachtergrond: Nederland;2018 1e kwartaal;2113.0
5620;Totaal;Beroepsniveau 4 (ISCO 2008);Migratieachtergrond: Nederland;2018 2e kwartaal;2149.0
5621;Totaal;Beroepsniveau 4 (ISCO 2008);Migratieachtergrond: Nederland;2018 3e kwartaal;2119.0
5622;Totaal;Beroepsniveau 4 (ISCO 2008);Migratieachtergrond: Nederland;2018 4e kwartaal;2169.0
5623;Totaal;Beroepsniveau 4 (ISCO 2008);Migratieachtergrond: Nederland;2018;2060.0
5624;Totaal;Beroepsniveau 4 (ISCO 2008);Migratieachtergrond: Nederland;2019 1e kwartaal;2184.0
5625;Totaal;Beroepsniveau 4 (ISCO 2008);Migratieachtergrond: Nederland;2019 2e kwartaal;2211.0
5626;Totaal;Beroepsniveau 4 (ISCO 2008);Migratieachtergrond: Nederland;2019 3e kwartaal;2238.0
5627;Totaal;Beroepsniveau 4 (ISCO 2008);Migratieachtergrond: Nederland;2019 4e kwartaal;2258.0
5628;Totaal;Beroepsniveau 4 (ISCO 2008);Migratieachtergrond: Nederland;2019;2159.0
5629;Totaal;Beroepsniveau 4 (ISCO 2008);Migratieachtergrond: Nederland;2020 1e kwartaal;2260.0
5630;Totaal;Beroepsniveau 4 (ISCO 2008);Migratieachtergrond: Nederland;2020 2e kwartaal;2287.0
5631;Totaal;Beroepsniveau 4 (ISCO 2008);Migratieachtergrond: Nederland;2020 3e kwartaal;2301.0
5632;Totaal;Beroepsniveau 4 (ISCO 2008);Migratieachtergrond: Nederland;2020 4e kwartaal;2310.0
5633;Totaal;Beroepsniveau 4 (ISCO 2008);Migratieachtergrond: Nederland;2020;2215.0
5634;Totaal;Beroepsniveau 4 (ISCO 2008);Migratieachtergrond: Nederland;2021 1e kwartaal;
5635;Totaal;Beroepsniveau 4 (ISCO 2008);Migratieachtergrond: Nederland;2021 2e kwartaal;2432.0
5636;Totaal;Beroepsniveau 4 (ISCO 2008);Migratieachtergrond: Nederland;2021 3e kwartaal;2422.0
5637;Totaal;Beroepsniveau 4 (ISCO 2008);Migratieachtergrond: Nederland;2021 4e kwartaal;2408.0
5638;Totaal;Beroepsniveau 4 (ISCO 2008);Migratieachtergrond: Nederland;2022 1e kwartaal;2490.0
5639;Totaal;Beroepsniveau 4 (ISCO 2008);Migratieachtergrond: Nederland;2022 2e kwartaal;2501.0
5640;Totaal;Beroepsniveau 4 (ISCO 2008);Migratieachtergrond: westers;2003 2e kwartaal;202.0
5641;Totaal;Beroepsniveau 4 (ISCO 2008);Migratieachtergrond: westers;2003 3e kwartaal;207.0
5642;Totaal;Beroepsniveau 4 (ISCO 2008);Migratieachtergrond: westers;2003 4e kwartaal;197.0
5643;Totaal;Beroepsniveau 4 (ISCO 2008);Migratieachtergrond: westers;2004 1e kwartaal;207.0
5644;Totaal;Beroepsniveau 4 (ISCO 2008);Migratieachtergrond: westers;2004 2e kwartaal;203.0
5645;Totaal;Beroepsniveau 4 (ISCO 2008);Migratieachtergrond: westers;2004 3e kwartaal;203.0
5646;Totaal;Beroepsniveau 4 (ISCO 2008);Migratieachtergrond: westers;2004 4e kwartaal;207.0
5647;Totaal;Beroepsniveau 4 (ISCO 2008);Migratieachtergrond: westers;2004;199.0
5648;Totaal;Beroepsniveau 4 (ISCO 2008);Migratieachtergrond: westers;2005 1e kwartaal;204.0
5649;Totaal;Beroepsniveau 4 (ISCO 2008);Migratieachtergrond: westers;2005 2e kwartaal;210.0
5650;Totaal;Beroepsniveau 4 (ISCO 2008);Migratieachtergrond: westers;2005 3e kwartaal;201.0
5651;Totaal;Beroepsniveau 4 (ISCO 2008);Migratieachtergrond: westers;2005 4e kwartaal;209.0
5652;Totaal;Beroepsniveau 4 (ISCO 2008);Migratieachtergrond: westers;2005;206.0
5653;Totaal;Beroepsniveau 4 (ISCO 2008);Migratieachtergrond: westers;2006 1e kwartaal;208.0
5654;Totaal;Beroepsniveau 4 (ISCO 2008);Migratieachtergrond: westers;2006 2e kwartaal;213.0
5655;Totaal;Beroepsniveau 4 (ISCO 2008);Migratieachtergrond: westers;2006 3e kwartaal;214.0
5656;Totaal;Beroepsniveau 4 (ISCO 2008);Migratieachtergrond: westers;2006 4e kwartaal;204.0
5657;Totaal;Beroepsniveau 4 (ISCO 2008);Migratieachtergrond: westers;2006;202.0
5658;Totaal;Beroepsniveau 4 (ISCO 2008);Migratieachtergrond: westers;2007 1e kwartaal;204.0
5659;Totaal;Beroepsniveau 4 (ISCO 2008);Migratieachtergrond: westers;2007 2e kwartaal;212.0
5660;Totaal;Beroepsniveau 4 (ISCO 2008);Migratieachtergrond: westers;2007 3e kwartaal;204.0
5661;Totaal;Beroepsniveau 4 (ISCO 2008);Migratieachtergrond: westers;2007 4e kwartaal;215.0
5662;Totaal;Beroepsniveau 4 (ISCO 2008);Migratieachtergrond: westers;2007;204.0
5663;Totaal;Beroepsniveau 4 (ISCO 2008);Migratieachtergrond: westers;2008 1e kwartaal;223.0
5664;Totaal;Beroepsniveau 4 (ISCO 2008);Migratieachtergrond: westers;2008 2e kwartaal;223.0
5665;Totaal;Beroepsniveau 4 (ISCO 2008);Migratieachtergrond: westers;2008 3e kwartaal;229.0
5666;Totaal;Beroepsniveau 4 (ISCO 2008);Migratieachtergrond: westers;2008 4e kwartaal;229.0
5667;Totaal;Beroepsniveau 4 (ISCO 2008);Migratieachtergrond: westers;2008;218.0
5668;Totaal;Beroepsniveau 4 (ISCO 2008);Migratieachtergrond: westers;2009 1e kwartaal;232.0
5669;Totaal;Beroepsniveau 4 (ISCO 2008);Migratieachtergrond: westers;2009 2e kwartaal;236.0
5670;Totaal;Beroepsniveau 4 (ISCO 2008);Migratieachtergrond: westers;2009 3e kwartaal;222.0
5671;Totaal;Beroepsniveau 4 (ISCO 2008);Migratieachtergrond: westers;2009 4e kwartaal;229.0
5672;Totaal;Beroepsniveau 4 (ISCO 2008);Migratieachtergrond: westers;2009;229.0
5673;Totaal;Beroepsniveau 4 (ISCO 2008);Migratieachtergrond: westers;2010 1e kwartaal;221.0
5674;Totaal;Beroepsniveau 4 (ISCO 2008);Migratieachtergrond: westers;2010 2e kwartaal;235.0
5675;Totaal;Beroepsniveau 4 (ISCO 2008);Migratieachtergrond: westers;2010 3e kwartaal;230.0
5676;Totaal;Beroepsniveau 4 (ISCO 2008);Migratieachtergrond: westers;2010 4e kwartaal;227.0
5677;Totaal;Beroepsniveau 4 (ISCO 2008);Migratieachtergrond: westers;2010;224.0
5678;Totaal;Beroepsniveau 4 (ISCO 2008);Migratieachtergrond: westers;2011 1e kwartaal;224.0
5679;Totaal;Beroepsniveau 4 (ISCO 2008);Migratieachtergrond: westers;2011 2e kwartaal;235.0
5680;Totaal;Beroepsniveau 4 (ISCO 2008);Migratieachtergrond: westers;2011 3e kwartaal;235.0
5681;Totaal;Beroepsniveau 4 (ISCO 2008);Migratieachtergrond: westers;2011 4e kwartaal;240.0
5682;Totaal;Beroepsniveau 4 (ISCO 2008);Migratieachtergrond: westers;2011;226.0
5683;Totaal;Beroepsniveau 4 (ISCO 2008);Migratieachtergrond: westers;2012 1e kwartaal;252.0
5684;Totaal;Beroepsniveau 4 (ISCO 2008);Migratieachtergrond: westers;2012 2e kwartaal;256.0
5685;Totaal;Beroepsniveau 4 (ISCO 2008);Migratieachtergrond: westers;2012 3e kwartaal;249.0
5686;Totaal;Beroepsniveau 4 (ISCO 2008);Migratieachtergrond: westers;2012 4e kwartaal;248.0
5687;Totaal;Beroepsniveau 4 (ISCO 2008);Migratieachtergrond: westers;2012;260.0
5688;Totaal;Beroepsniveau 4 (ISCO 2008);Migratieachtergrond: westers;2013 1e kwartaal;261.0
5689;Totaal;Beroepsniveau 4 (ISCO 2008);Migratieachtergrond: westers;2013 2e kwartaal;253.0
5690;Totaal;Beroepsniveau 4 (ISCO 2008);Migratieachtergrond: westers;2013 3e kwartaal;263.0
5691;Totaal;Beroepsniveau 4 (ISCO 2008);Migratieachtergrond: westers;2013 4e kwartaal;262.0
5692;Totaal;Beroepsniveau 4 (ISCO 2008);Migratieachtergrond: westers;2013;255.0
5693;Totaal;Beroepsniveau 4 (ISCO 2008);Migratieachtergrond: westers;2014 1e kwartaal;254.0
5694;Totaal;Beroepsniveau 4 (ISCO 2008);Migratieachtergrond: westers;2014 2e kwartaal;275.0
5695;Totaal;Beroepsniveau 4 (ISCO 2008);Migratieachtergrond: westers;2014 3e kwartaal;257.0
5696;Totaal;Beroepsniveau 4 (ISCO 2008);Migratieachtergrond: westers;2014 4e kwartaal;248.0
5697;Totaal;Beroepsniveau 4 (ISCO 2008);Migratieachtergrond: westers;2014;255.0
5698;Totaal;Beroepsniveau 4 (ISCO 2008);Migratieachtergrond: westers;2015 1e kwartaal;251.0
5699;Totaal;Beroepsniveau 4 (ISCO 2008);Migratieachtergrond: westers;2015 2e kwartaal;258.0
5700;Totaal;Beroepsniveau 4 (ISCO 2008);Migratieachtergrond: westers;2015 3e kwartaal;254.0
5701;Totaal;Beroepsniveau 4 (ISCO 2008);Migratieachtergrond: westers;2015 4e kwartaal;246.0
5702;Totaal;Beroepsniveau 4 (ISCO 2008);Migratieachtergrond: westers;2015;249.0
5703;Totaal;Beroepsniveau 4 (ISCO 2008);Migratieachtergrond: westers;2016 1e kwartaal;261.0
5704;Totaal;Beroepsniveau 4 (ISCO 2008);Migratieachtergrond: westers;2016 2e kwartaal;279.0
5705;Totaal;Beroepsniveau 4 (ISCO 2008);Migratieachtergrond: westers;2016 3e kwartaal;282.0
5706;Totaal;Beroepsniveau 4 (ISCO 2008);Migratieachtergrond: westers;2016 4e kwartaal;286.0
5707;Totaal;Beroepsniveau 4 (ISCO 2008);Migratieachtergrond: westers;2016;255.0
5708;Totaal;Beroepsniveau 4 (ISCO 2008);Migratieachtergrond: westers;2017 1e kwartaal;284.0
5709;Totaal;Beroepsniveau 4 (ISCO 2008);Migratieachtergrond: westers;2017 2e kwartaal;271.0
5710;Totaal;Beroepsniveau 4 (ISCO 2008);Migratieachtergrond: westers;2017 3e kwartaal;275.0
5711;Totaal;Beroepsniveau 4 (ISCO 2008);Migratieachtergrond: westers;2017 4e kwartaal;284.0
5712;Totaal;Beroepsniveau 4 (ISCO 2008);Migratieachtergrond: westers;2017;282.0
5713;Totaal;Beroepsniveau 4 (ISCO 2008);Migratieachtergrond: westers;2018 1e kwartaal;292.0
5714;Totaal;Beroepsniveau 4 (ISCO 2008);Migratieachtergrond: westers;2018 2e kwartaal;293.0
5715;Totaal;Beroepsniveau 4 (ISCO 2008);Migratieachtergrond: westers;2018 3e kwartaal;305.0
5716;Totaal;Beroepsniveau 4 (ISCO 2008);Migratieachtergrond: westers;2018 4e kwartaal;295.0
5717;Totaal;Beroepsniveau 4 (ISCO 2008);Migratieachtergrond: westers;2018;293.0
5718;Totaal;Beroepsniveau 4 (ISCO 2008);Migratieachtergrond: westers;2019 1e kwartaal;303.0
5719;Totaal;Beroepsniveau 4 (ISCO 2008);Migratieachtergrond: westers;2019 2e kwartaal;305.0
5720;Totaal;Beroepsniveau 4 (ISCO 2008);Migratieachtergrond: westers;2019 3e kwartaal;317.0
5721;Totaal;Beroepsniveau 4 (ISCO 2008);Migratieachtergrond: westers;2019 4e kwartaal;314.0
5722;Totaal;Beroepsniveau 4 (ISCO 2008);Migratieachtergrond: westers;2019;308.0
5723;Totaal;Beroepsniveau 4 (ISCO 2008);Migratieachtergrond: westers;2020 1e kwartaal;328.0
5724;Totaal;Beroepsniveau 4 (ISCO 2008);Migratieachtergrond: westers;2020 2e kwartaal;336.0
5725;Totaal;Beroepsniveau 4 (ISCO 2008);Migratieachtergrond: westers;2020 3e kwartaal;347.0
5726;Totaal;Beroepsniveau 4 (ISCO 2008);Migratieachtergrond: westers;2020 4e kwartaal;336.0
5727;Totaal;Beroepsniveau 4 (ISCO 2008);Migratieachtergrond: westers;2020;338.0
5728;Totaal;Beroepsniveau 4 (ISCO 2008);Migratieachtergrond: westers;2021 1e kwartaal;
5729;Totaal;Beroepsniveau 4 (ISCO 2008);Migratieachtergrond: westers;2021 2e kwartaal;333.0
5730;Totaal;Beroepsniveau 4 (ISCO 2008);Migratieachtergrond: westers;2021 3e kwartaal;366.0
5731;Totaal;Beroepsniveau 4 (ISCO 2008);Migratieachtergrond: westers;2021 4e kwartaal;412.0
5732;Totaal;Beroepsniveau 4 (ISCO 2008);Migratieachtergrond: westers;2022 1e kwartaal;436.0
5733;Totaal;Beroepsniveau 4 (ISCO 2008);Migratieachtergrond: westers;2022 2e kwartaal;415.0
5734;Totaal;Beroepsniveau 4 (ISCO 2008);Migratieachtergrond: niet-westers;2003 2e kwartaal;86.0
5735;Totaal;Beroepsniveau 4 (ISCO 2008);Migratieachtergrond: niet-westers;2003 3e kwartaal;86.0
5736;Totaal;Beroepsniveau 4 (ISCO 2008);Migratieachtergrond: niet-westers;2003 4e kwartaal;99.0
5737;Totaal;Beroepsniveau 4 (ISCO 2008);Migratieachtergrond: niet-westers;2004 1e kwartaal;96.0
