ID;InvoerUitvoerEnSaldo;Landen;Perioden;TotaalDiensten_1;TotaalVervoersdiensten_2;TotaalZeevaart_3;Passagiersvervoer_4;Vrachtvervoer_5;VervoersondersteunendeDiensten_6;TotaalLuchtvaart_7;Passagiersvervoer_8;Vrachtvervoer_9;VervoersondersteunendeDiensten_10;TotaalOverigVervoer_11;TotaalPassagiersvervoer_12;Spoorvervoer_13;Wegvervoer_14;Binnenvaart_15;TotaalVrachtvervoer_16;Spoorvervoer_17;Wegvervoer_18;Binnenvaart_19;VervoerPerPijpleidingEnTransport_20;TotaalVervoersondersteunendeDiensten_21;Spoorvervoer_22;Wegvervoer_23;Binnenvaart_24;OverigeVervoersondersteunendeDiensten_25;TotaalReisverkeer_26;Zakelijk_27;Prive_28;TotaalCommunicatiediensten_29;PostEnKoeriersdiensten_30;Telecommunicatiediensten_31;TotaalBouwdiensten_32;BouwdienstenInHetBuitenland_33;BouwdienstenInNederland_34;Verzekeringsdiensten_35;FinancieleDiensten_36;TotaalComputerEnInformatiediensten_37;Computerdiensten_38;Informatiediensten_39;TotaalRoyaltySEnLicentierechten_40;FranchisesEnSoortgelijkeGebruiks_41;AndereGebruiksrechtenEnLicenties_42;TotaalOverigeZakelijkeDiensten_43;TransitohandelsEnAndereAanDeHan_44;OperationeleLeasing_45;TotaalOverigeZakelijkeProfessionele_46;JuridischeDiensten_47;AccountingAuditingBoekhouding_48;ZakelijkAdviesManagementadvies_49;AdverterenMarktonderzoekEnOpinie_50;ResearchEnOntwikkeling_51;ArchitectenIngenieursdienstenEnA_52;AfvalverwerkingEnMilieudiensten_53;LandbouwkundigeMijnbouwkundige_54;AndereNietEldersGenoemdeZakeli_55;IntraconcerndienstenNietEldersGenoemd_56;TotaalPersoonlijkeCultureleEnRec_57;AudiovisueleEnVerwanteDiensten_58;AnderePersoonlijkeCultureleEnR_59;OverheidsdienstenNietEldersGenoemd_60
9551;Invoer van diensten;Panama;2010 2e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9552;Invoer van diensten;Panama;2010 3e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9553;Invoer van diensten;Panama;2010 4e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9554;Invoer van diensten;Panama;2010;35.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9555;Invoer van diensten;Panama;2011 1e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9556;Invoer van diensten;Panama;2011 2e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9557;Invoer van diensten;Panama;2011 3e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9558;Invoer van diensten;Panama;2011 4e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9559;Invoer van diensten;Panama;2011;43.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9560;Invoer van diensten;Panama;2012 1e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9561;Invoer van diensten;Panama;2012 2e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9562;Invoer van diensten;Panama;2012 3e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9563;Invoer van diensten;Panama;2012 4e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9564;Invoer van diensten;Panama;2012;61.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9565;Invoer van diensten;Panama;2013 1e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9566;Invoer van diensten;Panama;2013 2e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9567;Invoer van diensten;Panama;2013 3e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9568;Invoer van diensten;Panama;2013 4e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9569;Invoer van diensten;Panama;2013;64.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9570;Invoer van diensten;Papoea-Nieuw-Guinea;2003 1e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9571;Invoer van diensten;Papoea-Nieuw-Guinea;2003 2e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9572;Invoer van diensten;Papoea-Nieuw-Guinea;2003 3e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9573;Invoer van diensten;Papoea-Nieuw-Guinea;2003 4e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9574;Invoer van diensten;Papoea-Nieuw-Guinea;2003;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9575;Invoer van diensten;Papoea-Nieuw-Guinea;2004 1e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9576;Invoer van diensten;Papoea-Nieuw-Guinea;2004 2e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9577;Invoer van diensten;Papoea-Nieuw-Guinea;2004 3e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9578;Invoer van diensten;Papoea-Nieuw-Guinea;2004 4e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9579;Invoer van diensten;Papoea-Nieuw-Guinea;2004;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9580;Invoer van diensten;Papoea-Nieuw-Guinea;2005 1e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9581;Invoer van diensten;Papoea-Nieuw-Guinea;2005 2e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9582;Invoer van diensten;Papoea-Nieuw-Guinea;2005 3e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9583;Invoer van diensten;Papoea-Nieuw-Guinea;2005 4e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9584;Invoer van diensten;Papoea-Nieuw-Guinea;2005;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9585;Invoer van diensten;Papoea-Nieuw-Guinea;2006 1e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9586;Invoer van diensten;Papoea-Nieuw-Guinea;2006 2e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9587;Invoer van diensten;Papoea-Nieuw-Guinea;2006 3e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9588;Invoer van diensten;Papoea-Nieuw-Guinea;2006 4e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9589;Invoer van diensten;Papoea-Nieuw-Guinea;2006;9.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9590;Invoer van diensten;Papoea-Nieuw-Guinea;2007 1e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9591;Invoer van diensten;Papoea-Nieuw-Guinea;2007 2e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9592;Invoer van diensten;Papoea-Nieuw-Guinea;2007 3e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9593;Invoer van diensten;Papoea-Nieuw-Guinea;2007 4e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9594;Invoer van diensten;Papoea-Nieuw-Guinea;2007;8.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9595;Invoer van diensten;Papoea-Nieuw-Guinea;2008 1e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9596;Invoer van diensten;Papoea-Nieuw-Guinea;2008 2e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9597;Invoer van diensten;Papoea-Nieuw-Guinea;2008 3e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9598;Invoer van diensten;Papoea-Nieuw-Guinea;2008 4e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9599;Invoer van diensten;Papoea-Nieuw-Guinea;2008;10.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9600;Invoer van diensten;Papoea-Nieuw-Guinea;2009 1e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9601;Invoer van diensten;Papoea-Nieuw-Guinea;2009 2e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9602;Invoer van diensten;Papoea-Nieuw-Guinea;2009 3e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9603;Invoer van diensten;Papoea-Nieuw-Guinea;2009 4e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9604;Invoer van diensten;Papoea-Nieuw-Guinea;2009;14.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9605;Invoer van diensten;Papoea-Nieuw-Guinea;2010 1e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9606;Invoer van diensten;Papoea-Nieuw-Guinea;2010 2e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9607;Invoer van diensten;Papoea-Nieuw-Guinea;2010 3e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9608;Invoer van diensten;Papoea-Nieuw-Guinea;2010 4e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9609;Invoer van diensten;Papoea-Nieuw-Guinea;2010;18.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9610;Invoer van diensten;Papoea-Nieuw-Guinea;2011 1e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9611;Invoer van diensten;Papoea-Nieuw-Guinea;2011 2e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9612;Invoer van diensten;Papoea-Nieuw-Guinea;2011 3e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9613;Invoer van diensten;Papoea-Nieuw-Guinea;2011 4e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9614;Invoer van diensten;Papoea-Nieuw-Guinea;2011;20.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9615;Invoer van diensten;Papoea-Nieuw-Guinea;2012 1e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9616;Invoer van diensten;Papoea-Nieuw-Guinea;2012 2e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9617;Invoer van diensten;Papoea-Nieuw-Guinea;2012 3e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9618;Invoer van diensten;Papoea-Nieuw-Guinea;2012 4e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9619;Invoer van diensten;Papoea-Nieuw-Guinea;2012;13.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9620;Invoer van diensten;Papoea-Nieuw-Guinea;2013 1e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9621;Invoer van diensten;Papoea-Nieuw-Guinea;2013 2e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9622;Invoer van diensten;Papoea-Nieuw-Guinea;2013 3e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9623;Invoer van diensten;Papoea-Nieuw-Guinea;2013 4e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9624;Invoer van diensten;Papoea-Nieuw-Guinea;2013;17.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9625;Invoer van diensten;Paraguay;2003 1e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9626;Invoer van diensten;Paraguay;2003 2e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9627;Invoer van diensten;Paraguay;2003 3e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9628;Invoer van diensten;Paraguay;2003 4e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9629;Invoer van diensten;Paraguay;2003;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9630;Invoer van diensten;Paraguay;2004 1e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9631;Invoer van diensten;Paraguay;2004 2e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9632;Invoer van diensten;Paraguay;2004 3e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9633;Invoer van diensten;Paraguay;2004 4e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9634;Invoer van diensten;Paraguay;2004;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9635;Invoer van diensten;Paraguay;2005 1e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9636;Invoer van diensten;Paraguay;2005 2e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9637;Invoer van diensten;Paraguay;2005 3e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9638;Invoer van diensten;Paraguay;2005 4e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9639;Invoer van diensten;Paraguay;2005;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9640;Invoer van diensten;Paraguay;2006 1e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9641;Invoer van diensten;Paraguay;2006 2e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9642;Invoer van diensten;Paraguay;2006 3e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9643;Invoer van diensten;Paraguay;2006 4e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9644;Invoer van diensten;Paraguay;2006;4.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9645;Invoer van diensten;Paraguay;2007 1e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9646;Invoer van diensten;Paraguay;2007 2e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9647;Invoer van diensten;Paraguay;2007 3e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9648;Invoer van diensten;Paraguay;2007 4e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9649;Invoer van diensten;Paraguay;2007;7.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9650;Invoer van diensten;Paraguay;2008 1e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9651;Invoer van diensten;Paraguay;2008 2e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9652;Invoer van diensten;Paraguay;2008 3e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9653;Invoer van diensten;Paraguay;2008 4e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9654;Invoer van diensten;Paraguay;2008;6.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9655;Invoer van diensten;Paraguay;2009 1e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9656;Invoer van diensten;Paraguay;2009 2e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9657;Invoer van diensten;Paraguay;2009 3e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9658;Invoer van diensten;Paraguay;2009 4e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9659;Invoer van diensten;Paraguay;2009;16.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9660;Invoer van diensten;Paraguay;2010 1e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9661;Invoer van diensten;Paraguay;2010 2e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9662;Invoer van diensten;Paraguay;2010 3e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9663;Invoer van diensten;Paraguay;2010 4e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9664;Invoer van diensten;Paraguay;2010;11.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9665;Invoer van diensten;Paraguay;2011 1e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9666;Invoer van diensten;Paraguay;2011 2e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9667;Invoer van diensten;Paraguay;2011 3e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9668;Invoer van diensten;Paraguay;2011 4e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9669;Invoer van diensten;Paraguay;2011;13.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9670;Invoer van diensten;Paraguay;2012 1e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9671;Invoer van diensten;Paraguay;2012 2e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9672;Invoer van diensten;Paraguay;2012 3e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9673;Invoer van diensten;Paraguay;2012 4e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9674;Invoer van diensten;Paraguay;2012;10.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9675;Invoer van diensten;Paraguay;2013 1e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9676;Invoer van diensten;Paraguay;2013 2e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9677;Invoer van diensten;Paraguay;2013 3e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9678;Invoer van diensten;Paraguay;2013 4e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9679;Invoer van diensten;Paraguay;2013;7.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9680;Invoer van diensten;Peru;2003 1e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9681;Invoer van diensten;Peru;2003 2e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9682;Invoer van diensten;Peru;2003 3e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9683;Invoer van diensten;Peru;2003 4e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9684;Invoer van diensten;Peru;2003;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9685;Invoer van diensten;Peru;2004 1e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9686;Invoer van diensten;Peru;2004 2e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9687;Invoer van diensten;Peru;2004 3e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9688;Invoer van diensten;Peru;2004 4e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9689;Invoer van diensten;Peru;2004;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9690;Invoer van diensten;Peru;2005 1e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9691;Invoer van diensten;Peru;2005 2e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9692;Invoer van diensten;Peru;2005 3e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
