ID;RegioS;TypeVerwarmingsinstallatie;Perioden;Woningen_1
4367;Borger-Odoorn;Elektrisch verwarmd zonder gasverbruik;2022;2.5
4368;Borger-Odoorn;Totaal zonder gasverbruik (ex. onbekend);2017;0.4
4369;Borger-Odoorn;Totaal zonder gasverbruik (ex. onbekend);2018;0.6
4370;Borger-Odoorn;Totaal zonder gasverbruik (ex. onbekend);2019;0.9
4371;Borger-Odoorn;Totaal zonder gasverbruik (ex. onbekend);2020;1.5
4372;Borger-Odoorn;Totaal zonder gasverbruik (ex. onbekend);2021;1.9
4373;Borger-Odoorn;Totaal zonder gasverbruik (ex. onbekend);2022;2.5
4374;Borger-Odoorn;Type installaties onbekend;2017;3.5
4375;Borger-Odoorn;Type installaties onbekend;2018;3.6
4376;Borger-Odoorn;Type installaties onbekend;2019;3.5
4377;Borger-Odoorn;Type installaties onbekend;2020;0.9
4378;Borger-Odoorn;Type installaties onbekend;2021;0.9
4379;Borger-Odoorn;Type installaties onbekend;2022;1.1
4380;Borne;Individuele cv;2017;98.0
4381;Borne;Individuele cv;2018;97.5
4382;Borne;Individuele cv;2019;97.2
4383;Borne;Individuele cv;2020;96.8
4384;Borne;Individuele cv;2021;95.9
4385;Borne;Individuele cv;2022;93.7
4386;Borne;Blokverwarming;2017;0.2
4387;Borne;Blokverwarming;2018;0.3
4388;Borne;Blokverwarming;2019;0.3
4389;Borne;Blokverwarming;2020;0.4
4390;Borne;Blokverwarming;2021;0.4
4391;Borne;Blokverwarming;2022;0.4
4392;Borne;Stadsverwarming met hoog gasverbruik;2017;0.0
4393;Borne;Stadsverwarming met hoog gasverbruik;2018;0.0
4394;Borne;Stadsverwarming met hoog gasverbruik;2019;0.0
4395;Borne;Stadsverwarming met hoog gasverbruik;2020;0.0
4396;Borne;Stadsverwarming met hoog gasverbruik;2021;0.0
4397;Borne;Stadsverwarming met hoog gasverbruik;2022;0.0
4398;Borne;Stadsverwarming met laag gasverbruik;2017;0.0
4399;Borne;Stadsverwarming met laag gasverbruik;2018;0.0
4400;Borne;Stadsverwarming met laag gasverbruik;2019;0.0
4401;Borne;Stadsverwarming met laag gasverbruik;2020;0.0
4402;Borne;Stadsverwarming met laag gasverbruik;2021;0.0
4403;Borne;Stadsverwarming met laag gasverbruik;2022;0.0
4404;Borne;Stadsverwarming zonder gasverbruik;2017;0.0
4405;Borne;Stadsverwarming zonder gasverbruik;2018;0.0
4406;Borne;Stadsverwarming zonder gasverbruik;2019;0.0
4407;Borne;Stadsverwarming zonder gasverbruik;2020;0.0
4408;Borne;Stadsverwarming zonder gasverbruik;2021;0.0
4409;Borne;Stadsverwarming zonder gasverbruik;2022;0.0
4410;Borne;Elektrisch verwarmd met hoog gasverbruik;2017;0.3
4411;Borne;Elektrisch verwarmd met hoog gasverbruik;2018;0.4
4412;Borne;Elektrisch verwarmd met hoog gasverbruik;2019;0.5
4413;Borne;Elektrisch verwarmd met hoog gasverbruik;2020;0.6
4414;Borne;Elektrisch verwarmd met hoog gasverbruik;2021;0.7
4415;Borne;Elektrisch verwarmd met hoog gasverbruik;2022;1.1
4416;Borne;Elektrisch verwarmd met laag gasverbruik;2017;0.0
4417;Borne;Elektrisch verwarmd met laag gasverbruik;2018;0.0
4418;Borne;Elektrisch verwarmd met laag gasverbruik;2019;0.0
4419;Borne;Elektrisch verwarmd met laag gasverbruik;2020;0.1
4420;Borne;Elektrisch verwarmd met laag gasverbruik;2021;0.1
4421;Borne;Elektrisch verwarmd met laag gasverbruik;2022;0.2
4422;Borne;Elektrisch verwarmd zonder gasverbruik;2017;0.1
4423;Borne;Elektrisch verwarmd zonder gasverbruik;2018;0.5
4424;Borne;Elektrisch verwarmd zonder gasverbruik;2019;0.6
4425;Borne;Elektrisch verwarmd zonder gasverbruik;2020;1.0
4426;Borne;Elektrisch verwarmd zonder gasverbruik;2021;1.7
4427;Borne;Elektrisch verwarmd zonder gasverbruik;2022;3.3
4428;Borne;Totaal zonder gasverbruik (ex. onbekend);2017;0.1
4429;Borne;Totaal zonder gasverbruik (ex. onbekend);2018;0.5
4430;Borne;Totaal zonder gasverbruik (ex. onbekend);2019;0.6
4431;Borne;Totaal zonder gasverbruik (ex. onbekend);2020;1.0
4432;Borne;Totaal zonder gasverbruik (ex. onbekend);2021;1.7
4433;Borne;Totaal zonder gasverbruik (ex. onbekend);2022;3.3
4434;Borne;Type installaties onbekend;2017;1.4
4435;Borne;Type installaties onbekend;2018;1.3
4436;Borne;Type installaties onbekend;2019;1.3
4437;Borne;Type installaties onbekend;2020;1.2
4438;Borne;Type installaties onbekend;2021;1.3
4439;Borne;Type installaties onbekend;2022;1.3
4440;Borsele;Individuele cv;2017;97.5
4441;Borsele;Individuele cv;2018;97.3
4442;Borsele;Individuele cv;2019;97.3
4443;Borsele;Individuele cv;2020;96.8
4444;Borsele;Individuele cv;2021;96.1
4445;Borsele;Individuele cv;2022;94.8
4446;Borsele;Blokverwarming;2017;0.5
4447;Borsele;Blokverwarming;2018;0.5
4448;Borsele;Blokverwarming;2019;0.5
4449;Borsele;Blokverwarming;2020;0.6
4450;Borsele;Blokverwarming;2021;0.6
4451;Borsele;Blokverwarming;2022;0.6
4452;Borsele;Stadsverwarming met hoog gasverbruik;2017;0.0
4453;Borsele;Stadsverwarming met hoog gasverbruik;2018;0.0
4454;Borsele;Stadsverwarming met hoog gasverbruik;2019;0.0
4455;Borsele;Stadsverwarming met hoog gasverbruik;2020;0.0
4456;Borsele;Stadsverwarming met hoog gasverbruik;2021;0.0
4457;Borsele;Stadsverwarming met hoog gasverbruik;2022;0.0
4458;Borsele;Stadsverwarming met laag gasverbruik;2017;0.0
4459;Borsele;Stadsverwarming met laag gasverbruik;2018;0.0
4460;Borsele;Stadsverwarming met laag gasverbruik;2019;0.0
4461;Borsele;Stadsverwarming met laag gasverbruik;2020;0.0
4462;Borsele;Stadsverwarming met laag gasverbruik;2021;0.0
4463;Borsele;Stadsverwarming met laag gasverbruik;2022;0.0
4464;Borsele;Stadsverwarming zonder gasverbruik;2017;0.0
4465;Borsele;Stadsverwarming zonder gasverbruik;2018;0.0
4466;Borsele;Stadsverwarming zonder gasverbruik;2019;0.0
4467;Borsele;Stadsverwarming zonder gasverbruik;2020;0.0
4468;Borsele;Stadsverwarming zonder gasverbruik;2021;0.0
4469;Borsele;Stadsverwarming zonder gasverbruik;2022;0.0
4470;Borsele;Elektrisch verwarmd met hoog gasverbruik;2017;0.3
4471;Borsele;Elektrisch verwarmd met hoog gasverbruik;2018;0.4
4472;Borsele;Elektrisch verwarmd met hoog gasverbruik;2019;0.5
4473;Borsele;Elektrisch verwarmd met hoog gasverbruik;2020;0.6
4474;Borsele;Elektrisch verwarmd met hoog gasverbruik;2021;0.7
4475;Borsele;Elektrisch verwarmd met hoog gasverbruik;2022;0.9
4476;Borsele;Elektrisch verwarmd met laag gasverbruik;2017;0.0
4477;Borsele;Elektrisch verwarmd met laag gasverbruik;2018;0.0
4478;Borsele;Elektrisch verwarmd met laag gasverbruik;2019;0.1
4479;Borsele;Elektrisch verwarmd met laag gasverbruik;2020;0.1
4480;Borsele;Elektrisch verwarmd met laag gasverbruik;2021;0.1
4481;Borsele;Elektrisch verwarmd met laag gasverbruik;2022;0.2
4482;Borsele;Elektrisch verwarmd zonder gasverbruik;2017;0.1
4483;Borsele;Elektrisch verwarmd zonder gasverbruik;2018;0.3
4484;Borsele;Elektrisch verwarmd zonder gasverbruik;2019;0.4
4485;Borsele;Elektrisch verwarmd zonder gasverbruik;2020;1.0
4486;Borsele;Elektrisch verwarmd zonder gasverbruik;2021;1.5
4487;Borsele;Elektrisch verwarmd zonder gasverbruik;2022;2.4
4488;Borsele;Totaal zonder gasverbruik (ex. onbekend);2017;0.1
4489;Borsele;Totaal zonder gasverbruik (ex. onbekend);2018;0.3
4490;Borsele;Totaal zonder gasverbruik (ex. onbekend);2019;0.4
4491;Borsele;Totaal zonder gasverbruik (ex. onbekend);2020;1.0
4492;Borsele;Totaal zonder gasverbruik (ex. onbekend);2021;1.5
4493;Borsele;Totaal zonder gasverbruik (ex. onbekend);2022;2.4
4494;Borsele;Type installaties onbekend;2017;1.7
4495;Borsele;Type installaties onbekend;2018;1.6
4496;Borsele;Type installaties onbekend;2019;1.3
4497;Borsele;Type installaties onbekend;2020;0.9
4498;Borsele;Type installaties onbekend;2021;0.9
4499;Borsele;Type installaties onbekend;2022;1.0
4500;Boxmeer;Individuele cv;2017;94.4
4501;Boxmeer;Individuele cv;2018;94.3
4502;Boxmeer;Individuele cv;2019;94.2
4503;Boxmeer;Individuele cv;2020;94.2
4504;Boxmeer;Individuele cv;2021;93.8
4505;Boxmeer;Individuele cv;2022;
4506;Boxmeer;Blokverwarming;2017;1.6
4507;Boxmeer;Blokverwarming;2018;1.6
4508;Boxmeer;Blokverwarming;2019;1.6
4509;Boxmeer;Blokverwarming;2020;1.7
4510;Boxmeer;Blokverwarming;2021;1.1
4511;Boxmeer;Blokverwarming;2022;
4512;Boxmeer;Stadsverwarming met hoog gasverbruik;2017;0.0
4513;Boxmeer;Stadsverwarming met hoog gasverbruik;2018;0.0
4514;Boxmeer;Stadsverwarming met hoog gasverbruik;2019;0.0
4515;Boxmeer;Stadsverwarming met hoog gasverbruik;2020;0.0
4516;Boxmeer;Stadsverwarming met hoog gasverbruik;2021;0.0
4517;Boxmeer;Stadsverwarming met hoog gasverbruik;2022;
4518;Boxmeer;Stadsverwarming met laag gasverbruik;2017;0.0
4519;Boxmeer;Stadsverwarming met laag gasverbruik;2018;0.0
4520;Boxmeer;Stadsverwarming met laag gasverbruik;2019;0.0
4521;Boxmeer;Stadsverwarming met laag gasverbruik;2020;0.0
4522;Boxmeer;Stadsverwarming met laag gasverbruik;2021;0.0
4523;Boxmeer;Stadsverwarming met laag gasverbruik;2022;
4524;Boxmeer;Stadsverwarming zonder gasverbruik;2017;0.1
4525;Boxmeer;Stadsverwarming zonder gasverbruik;2018;0.2
4526;Boxmeer;Stadsverwarming zonder gasverbruik;2019;0.2
4527;Boxmeer;Stadsverwarming zonder gasverbruik;2020;0.2
4528;Boxmeer;Stadsverwarming zonder gasverbruik;2021;0.1
4529;Boxmeer;Stadsverwarming zonder gasverbruik;2022;
4530;Boxmeer;Elektrisch verwarmd met hoog gasverbruik;2017;0.5
4531;Boxmeer;Elektrisch verwarmd met hoog gasverbruik;2018;0.5
4532;Boxmeer;Elektrisch verwarmd met hoog gasverbruik;2019;0.6
4533;Boxmeer;Elektrisch verwarmd met hoog gasverbruik;2020;0.7
4534;Boxmeer;Elektrisch verwarmd met hoog gasverbruik;2021;0.7
4535;Boxmeer;Elektrisch verwarmd met hoog gasverbruik;2022;
4536;Boxmeer;Elektrisch verwarmd met laag gasverbruik;2017;0.0
4537;Boxmeer;Elektrisch verwarmd met laag gasverbruik;2018;0.0
4538;Boxmeer;Elektrisch verwarmd met laag gasverbruik;2019;0.0
4539;Boxmeer;Elektrisch verwarmd met laag gasverbruik;2020;0.1
4540;Boxmeer;Elektrisch verwarmd met laag gasverbruik;2021;0.1
4541;Boxmeer;Elektrisch verwarmd met laag gasverbruik;2022;
4542;Boxmeer;Elektrisch verwarmd zonder gasverbruik;2017;0.1
4543;Boxmeer;Elektrisch verwarmd zonder gasverbruik;2018;0.5
4544;Boxmeer;Elektrisch verwarmd zonder gasverbruik;2019;0.7
4545;Boxmeer;Elektrisch verwarmd zonder gasverbruik;2020;1.0
4546;Boxmeer;Elektrisch verwarmd zonder gasverbruik;2021;1.9
4547;Boxmeer;Elektrisch verwarmd zonder gasverbruik;2022;
4548;Boxmeer;Totaal zonder gasverbruik (ex. onbekend);2017;0.2
4549;Boxmeer;Totaal zonder gasverbruik (ex. onbekend);2018;0.7
4550;Boxmeer;Totaal zonder gasverbruik (ex. onbekend);2019;0.9
4551;Boxmeer;Totaal zonder gasverbruik (ex. onbekend);2020;1.2
4552;Boxmeer;Totaal zonder gasverbruik (ex. onbekend);2021;2.1
4553;Boxmeer;Totaal zonder gasverbruik (ex. onbekend);2022;
4554;Boxmeer;Type installaties onbekend;2017;3.2
4555;Boxmeer;Type installaties onbekend;2018;2.9
4556;Boxmeer;Type installaties onbekend;2019;2.6
4557;Boxmeer;Type installaties onbekend;2020;2.2
4558;Boxmeer;Type installaties onbekend;2021;2.2
4559;Boxmeer;Type installaties onbekend;2022;
4560;Boxtel;Individuele cv;2017;93.6
4561;Boxtel;Individuele cv;2018;93.8
4562;Boxtel;Individuele cv;2019;93.2
4563;Boxtel;Individuele cv;2020;93.1
4564;Boxtel;Individuele cv;2021;92.5
4565;Boxtel;Individuele cv;2022;91.3
4566;Boxtel;Blokverwarming;2017;1.1
4567;Boxtel;Blokverwarming;2018;1.1
4568;Boxtel;Blokverwarming;2019;1.2
4569;Boxtel;Blokverwarming;2020;1.7
4570;Boxtel;Blokverwarming;2021;1.8
4571;Boxtel;Blokverwarming;2022;1.8
4572;Boxtel;Stadsverwarming met hoog gasverbruik;2017;0.0
4573;Boxtel;Stadsverwarming met hoog gasverbruik;2018;0.0
4574;Boxtel;Stadsverwarming met hoog gasverbruik;2019;0.0
4575;Boxtel;Stadsverwarming met hoog gasverbruik;2020;1.0
4576;Boxtel;Stadsverwarming met hoog gasverbruik;2021;1.0
4577;Boxtel;Stadsverwarming met hoog gasverbruik;2022;0.9
4578;Boxtel;Stadsverwarming met laag gasverbruik;2017;0.0
4579;Boxtel;Stadsverwarming met laag gasverbruik;2018;0.0
4580;Boxtel;Stadsverwarming met laag gasverbruik;2019;0.0
4581;Boxtel;Stadsverwarming met laag gasverbruik;2020;0.0
4582;Boxtel;Stadsverwarming met laag gasverbruik;2021;0.0
4583;Boxtel;Stadsverwarming met laag gasverbruik;2022;0.0
4584;Boxtel;Stadsverwarming zonder gasverbruik;2017;1.1
4585;Boxtel;Stadsverwarming zonder gasverbruik;2018;1.1
4586;Boxtel;Stadsverwarming zonder gasverbruik;2019;1.1
4587;Boxtel;Stadsverwarming zonder gasverbruik;2020;0.1
4588;Boxtel;Stadsverwarming zonder gasverbruik;2021;0.1
4589;Boxtel;Stadsverwarming zonder gasverbruik;2022;0.1
4590;Boxtel;Elektrisch verwarmd met hoog gasverbruik;2017;0.7
4591;Boxtel;Elektrisch verwarmd met hoog gasverbruik;2018;0.6
4592;Boxtel;Elektrisch verwarmd met hoog gasverbruik;2019;0.7
4593;Boxtel;Elektrisch verwarmd met hoog gasverbruik;2020;0.9
4594;Boxtel;Elektrisch verwarmd met hoog gasverbruik;2021;0.9
4595;Boxtel;Elektrisch verwarmd met hoog gasverbruik;2022;1.3
4596;Boxtel;Elektrisch verwarmd met laag gasverbruik;2017;0.0
4597;Boxtel;Elektrisch verwarmd met laag gasverbruik;2018;0.0
4598;Boxtel;Elektrisch verwarmd met laag gasverbruik;2019;0.0
4599;Boxtel;Elektrisch verwarmd met laag gasverbruik;2020;0.0
4600;Boxtel;Elektrisch verwarmd met laag gasverbruik;2021;0.0
4601;Boxtel;Elektrisch verwarmd met laag gasverbruik;2022;0.1
4602;Boxtel;Elektrisch verwarmd zonder gasverbruik;2017;0.1
4603;Boxtel;Elektrisch verwarmd zonder gasverbruik;2018;0.4
4604;Boxtel;Elektrisch verwarmd zonder gasverbruik;2019;0.6
4605;Boxtel;Elektrisch verwarmd zonder gasverbruik;2020;0.8
4606;Boxtel;Elektrisch verwarmd zonder gasverbruik;2021;1.1
4607;Boxtel;Elektrisch verwarmd zonder gasverbruik;2022;1.7
4608;Boxtel;Totaal zonder gasverbruik (ex. onbekend);2017;1.2
4609;Boxtel;Totaal zonder gasverbruik (ex. onbekend);2018;1.5
4610;Boxtel;Totaal zonder gasverbruik (ex. onbekend);2019;1.7
4611;Boxtel;Totaal zonder gasverbruik (ex. onbekend);2020;0.9
4612;Boxtel;Totaal zonder gasverbruik (ex. onbekend);2021;1.2
4613;Boxtel;Totaal zonder gasverbruik (ex. onbekend);2022;1.8
4614;Boxtel;Type installaties onbekend;2017;3.4
4615;Boxtel;Type installaties onbekend;2018;2.9
4616;Boxtel;Type installaties onbekend;2019;3.2
4617;Boxtel;Type installaties onbekend;2020;2.4
4618;Boxtel;Type installaties onbekend;2021;2.7
4619;Boxtel;Type installaties onbekend;2022;2.8
4620;Breda;Individuele cv;2017;68.6
4621;Breda;Individuele cv;2018;69.0
4622;Breda;Individuele cv;2019;68.7
4623;Breda;Individuele cv;2020;68.1
4624;Breda;Individuele cv;2021;67.8
4625;Breda;Individuele cv;2022;67.2
4626;Breda;Blokverwarming;2017;5.4
4627;Breda;Blokverwarming;2018;5.5
4628;Breda;Blokverwarming;2019;5.2
4629;Breda;Blokverwarming;2020;5.6
4630;Breda;Blokverwarming;2021;5.6
4631;Breda;Blokverwarming;2022;5.1
4632;Breda;Stadsverwarming met hoog gasverbruik;2017;1.3
4633;Breda;Stadsverwarming met hoog gasverbruik;2018;1.2
4634;Breda;Stadsverwarming met hoog gasverbruik;2019;1.2
4635;Breda;Stadsverwarming met hoog gasverbruik;2020;1.4
4636;Breda;Stadsverwarming met hoog gasverbruik;2021;1.2
4637;Breda;Stadsverwarming met hoog gasverbruik;2022;1.1
4638;Breda;Stadsverwarming met laag gasverbruik;2017;5.1
4639;Breda;Stadsverwarming met laag gasverbruik;2018;4.9
4640;Breda;Stadsverwarming met laag gasverbruik;2019;4.7
4641;Breda;Stadsverwarming met laag gasverbruik;2020;4.6
4642;Breda;Stadsverwarming met laag gasverbruik;2021;4.3
4643;Breda;Stadsverwarming met laag gasverbruik;2022;4.3
4644;Breda;Stadsverwarming zonder gasverbruik;2017;14.8
4645;Breda;Stadsverwarming zonder gasverbruik;2018;15.1
4646;Breda;Stadsverwarming zonder gasverbruik;2019;15.6
4647;Breda;Stadsverwarming zonder gasverbruik;2020;15.8
4648;Breda;Stadsverwarming zonder gasverbruik;2021;16.4
4649;Breda;Stadsverwarming zonder gasverbruik;2022;16.7
4650;Breda;Elektrisch verwarmd met hoog gasverbruik;2017;0.8
4651;Breda;Elektrisch verwarmd met hoog gasverbruik;2018;0.7
4652;Breda;Elektrisch verwarmd met hoog gasverbruik;2019;0.9
4653;Breda;Elektrisch verwarmd met hoog gasverbruik;2020;0.9
4654;Breda;Elektrisch verwarmd met hoog gasverbruik;2021;0.9
4655;Breda;Elektrisch verwarmd met hoog gasverbruik;2022;1.0
4656;Breda;Elektrisch verwarmd met laag gasverbruik;2017;0.0
4657;Breda;Elektrisch verwarmd met laag gasverbruik;2018;0.0
4658;Breda;Elektrisch verwarmd met laag gasverbruik;2019;0.0
4659;Breda;Elektrisch verwarmd met laag gasverbruik;2020;0.0
4660;Breda;Elektrisch verwarmd met laag gasverbruik;2021;0.1
4661;Breda;Elektrisch verwarmd met laag gasverbruik;2022;0.1
4662;Breda;Elektrisch verwarmd zonder gasverbruik;2017;0.4
4663;Breda;Elektrisch verwarmd zonder gasverbruik;2018;0.8
4664;Breda;Elektrisch verwarmd zonder gasverbruik;2019;0.9
4665;Breda;Elektrisch verwarmd zonder gasverbruik;2020;1.5
4666;Breda;Elektrisch verwarmd zonder gasverbruik;2021;1.8
4667;Breda;Elektrisch verwarmd zonder gasverbruik;2022;2.2
4668;Breda;Totaal zonder gasverbruik (ex. onbekend);2017;15.2
4669;Breda;Totaal zonder gasverbruik (ex. onbekend);2018;15.9
4670;Breda;Totaal zonder gasverbruik (ex. onbekend);2019;16.5
4671;Breda;Totaal zonder gasverbruik (ex. onbekend);2020;17.3
4672;Breda;Totaal zonder gasverbruik (ex. onbekend);2021;18.2
4673;Breda;Totaal zonder gasverbruik (ex. onbekend);2022;19.0
4674;Breda;Type installaties onbekend;2017;3.6
4675;Breda;Type installaties onbekend;2018;2.8
4676;Breda;Type installaties onbekend;2019;2.7
4677;Breda;Type installaties onbekend;2020;2.0
4678;Breda;Type installaties onbekend;2021;1.9
4679;Breda;Type installaties onbekend;2022;2.2
4680;Brielle;Individuele cv;2017;91.4
4681;Brielle;Individuele cv;2018;91.8
4682;Brielle;Individuele cv;2019;92.0
4683;Brielle;Individuele cv;2020;91.8
4684;Brielle;Individuele cv;2021;91.2
4685;Brielle;Individuele cv;2022;91.9
4686;Brielle;Blokverwarming;2017;2.5
4687;Brielle;Blokverwarming;2018;2.5
4688;Brielle;Blokverwarming;2019;2.4
4689;Brielle;Blokverwarming;2020;2.4
4690;Brielle;Blokverwarming;2021;2.4
4691;Brielle;Blokverwarming;2022;0.1
4692;Brielle;Stadsverwarming met hoog gasverbruik;2017;0.0
4693;Brielle;Stadsverwarming met hoog gasverbruik;2018;0.0
4694;Brielle;Stadsverwarming met hoog gasverbruik;2019;0.0
4695;Brielle;Stadsverwarming met hoog gasverbruik;2020;0.0
4696;Brielle;Stadsverwarming met hoog gasverbruik;2021;0.0
4697;Brielle;Stadsverwarming met hoog gasverbruik;2022;0.0
4698;Brielle;Stadsverwarming met laag gasverbruik;2017;0.0
4699;Brielle;Stadsverwarming met laag gasverbruik;2018;0.0
4700;Brielle;Stadsverwarming met laag gasverbruik;2019;0.0
4701;Brielle;Stadsverwarming met laag gasverbruik;2020;0.0
4702;Brielle;Stadsverwarming met laag gasverbruik;2021;0.0
4703;Brielle;Stadsverwarming met laag gasverbruik;2022;0.0
4704;Brielle;Stadsverwarming zonder gasverbruik;2017;0.2
4705;Brielle;Stadsverwarming zonder gasverbruik;2018;0.1
4706;Brielle;Stadsverwarming zonder gasverbruik;2019;0.1
4707;Brielle;Stadsverwarming zonder gasverbruik;2020;0.1
4708;Brielle;Stadsverwarming zonder gasverbruik;2021;0.1
4709;Brielle;Stadsverwarming zonder gasverbruik;2022;0.1
4710;Brielle;Elektrisch verwarmd met hoog gasverbruik;2017;0.1
4711;Brielle;Elektrisch verwarmd met hoog gasverbruik;2018;0.2
4712;Brielle;Elektrisch verwarmd met hoog gasverbruik;2019;0.4
4713;Brielle;Elektrisch verwarmd met hoog gasverbruik;2020;0.4
4714;Brielle;Elektrisch verwarmd met hoog gasverbruik;2021;0.4
4715;Brielle;Elektrisch verwarmd met hoog gasverbruik;2022;0.4
4716;Brielle;Elektrisch verwarmd met laag gasverbruik;2017;0.0
4717;Brielle;Elektrisch verwarmd met laag gasverbruik;2018;0.0
4718;Brielle;Elektrisch verwarmd met laag gasverbruik;2019;0.0
4719;Brielle;Elektrisch verwarmd met laag gasverbruik;2020;0.0
4720;Brielle;Elektrisch verwarmd met laag gasverbruik;2021;0.0
4721;Brielle;Elektrisch verwarmd met laag gasverbruik;2022;0.0
4722;Brielle;Elektrisch verwarmd zonder gasverbruik;2017;2.6
4723;Brielle;Elektrisch verwarmd zonder gasverbruik;2018;2.7
4724;Brielle;Elektrisch verwarmd zonder gasverbruik;2019;2.7
4725;Brielle;Elektrisch verwarmd zonder gasverbruik;2020;3.3
4726;Brielle;Elektrisch verwarmd zonder gasverbruik;2021;4.0
4727;Brielle;Elektrisch verwarmd zonder gasverbruik;2022;5.2
4728;Brielle;Totaal zonder gasverbruik (ex. onbekend);2017;2.8
4729;Brielle;Totaal zonder gasverbruik (ex. onbekend);2018;2.8
4730;Brielle;Totaal zonder gasverbruik (ex. onbekend);2019;2.8
4731;Brielle;Totaal zonder gasverbruik (ex. onbekend);2020;3.4
4732;Brielle;Totaal zonder gasverbruik (ex. onbekend);2021;4.1
4733;Brielle;Totaal zonder gasverbruik (ex. onbekend);2022;5.2
4734;Brielle;Type installaties onbekend;2017;3.3
4735;Brielle;Type installaties onbekend;2018;2.6
4736;Brielle;Type installaties onbekend;2019;2.4
4737;Brielle;Type installaties onbekend;2020;1.9
4738;Brielle;Type installaties onbekend;2021;1.9
4739;Brielle;Type installaties onbekend;2022;2.2
4740;Bronckhorst;Individuele cv;2017;92.2
4741;Bronckhorst;Individuele cv;2018;92.3
4742;Bronckhorst;Individuele cv;2019;91.9
4743;Bronckhorst;Individuele cv;2020;91.6
4744;Bronckhorst;Individuele cv;2021;91.1
4745;Bronckhorst;Individuele cv;2022;89.7
4746;Bronckhorst;Blokverwarming;2017;0.9
4747;Bronckhorst;Blokverwarming;2018;1.0
4748;Bronckhorst;Blokverwarming;2019;1.1
4749;Bronckhorst;Blokverwarming;2020;1.6
4750;Bronckhorst;Blokverwarming;2021;1.6
4751;Bronckhorst;Blokverwarming;2022;1.5
4752;Bronckhorst;Stadsverwarming met hoog gasverbruik;2017;0.0
4753;Bronckhorst;Stadsverwarming met hoog gasverbruik;2018;0.0
4754;Bronckhorst;Stadsverwarming met hoog gasverbruik;2019;0.0
4755;Bronckhorst;Stadsverwarming met hoog gasverbruik;2020;0.0
4756;Bronckhorst;Stadsverwarming met hoog gasverbruik;2021;0.0
4757;Bronckhorst;Stadsverwarming met hoog gasverbruik;2022;0.0
4758;Bronckhorst;Stadsverwarming met laag gasverbruik;2017;0.0
4759;Bronckhorst;Stadsverwarming met laag gasverbruik;2018;0.0
4760;Bronckhorst;Stadsverwarming met laag gasverbruik;2019;0.0
4761;Bronckhorst;Stadsverwarming met laag gasverbruik;2020;0.0
4762;Bronckhorst;Stadsverwarming met laag gasverbruik;2021;0.0
4763;Bronckhorst;Stadsverwarming met laag gasverbruik;2022;0.0
4764;Bronckhorst;Stadsverwarming zonder gasverbruik;2017;0.2
