ID;Bouwjaarklasse;Woningkenmerken;Energielabelklasse;GebruiksOppervlakteklasse;Percentielen;Perioden;AardgasleveringenOpenbareNet_1
343;Totaal;Appartement;A-label;Totaal;Gemiddelde;2019;8.6
344;Totaal;Appartement;A-label;Totaal;5e percentiel;2012;3.8
345;Totaal;Appartement;A-label;Totaal;5e percentiel;2013;3.9
346;Totaal;Appartement;A-label;Totaal;5e percentiel;2014;3.6
347;Totaal;Appartement;A-label;Totaal;5e percentiel;2015;3.6
348;Totaal;Appartement;A-label;Totaal;5e percentiel;2016;3.5
349;Totaal;Appartement;A-label;Totaal;5e percentiel;2017;3.5
350;Totaal;Appartement;A-label;Totaal;5e percentiel;2018;3.5
351;Totaal;Appartement;A-label;Totaal;5e percentiel;2019;3.2
352;Totaal;Appartement;A-label;Totaal;25e percentiel;2012;6.2
353;Totaal;Appartement;A-label;Totaal;25e percentiel;2013;6.4
354;Totaal;Appartement;A-label;Totaal;25e percentiel;2014;5.8
355;Totaal;Appartement;A-label;Totaal;25e percentiel;2015;5.8
356;Totaal;Appartement;A-label;Totaal;25e percentiel;2016;5.8
357;Totaal;Appartement;A-label;Totaal;25e percentiel;2017;5.7
358;Totaal;Appartement;A-label;Totaal;25e percentiel;2018;5.8
359;Totaal;Appartement;A-label;Totaal;25e percentiel;2019;5.5
360;Totaal;Appartement;A-label;Totaal;50e percentiel;2012;8.6
361;Totaal;Appartement;A-label;Totaal;50e percentiel;2013;8.8
362;Totaal;Appartement;A-label;Totaal;50e percentiel;2014;8.1
363;Totaal;Appartement;A-label;Totaal;50e percentiel;2015;8.0
364;Totaal;Appartement;A-label;Totaal;50e percentiel;2016;8.0
365;Totaal;Appartement;A-label;Totaal;50e percentiel;2017;8.0
366;Totaal;Appartement;A-label;Totaal;50e percentiel;2018;8.1
367;Totaal;Appartement;A-label;Totaal;50e percentiel;2019;7.7
368;Totaal;Appartement;A-label;Totaal;75e percentiel;2012;11.5
369;Totaal;Appartement;A-label;Totaal;75e percentiel;2013;11.7
370;Totaal;Appartement;A-label;Totaal;75e percentiel;2014;10.9
371;Totaal;Appartement;A-label;Totaal;75e percentiel;2015;10.8
372;Totaal;Appartement;A-label;Totaal;75e percentiel;2016;10.9
373;Totaal;Appartement;A-label;Totaal;75e percentiel;2017;10.7
374;Totaal;Appartement;A-label;Totaal;75e percentiel;2018;10.9
375;Totaal;Appartement;A-label;Totaal;75e percentiel;2019;10.6
376;Totaal;Appartement;A-label;Totaal;95e percentiel;2012;17.4
377;Totaal;Appartement;A-label;Totaal;95e percentiel;2013;17.4
378;Totaal;Appartement;A-label;Totaal;95e percentiel;2014;16.2
379;Totaal;Appartement;A-label;Totaal;95e percentiel;2015;16.5
380;Totaal;Appartement;A-label;Totaal;95e percentiel;2016;16.4
381;Totaal;Appartement;A-label;Totaal;95e percentiel;2017;16.0
382;Totaal;Appartement;A-label;Totaal;95e percentiel;2018;17.0
383;Totaal;Appartement;A-label;Totaal;95e percentiel;2019;16.9
384;Totaal;Appartement;A-label;15 tot 50 m²;Gemiddelde;2012;16.9
385;Totaal;Appartement;A-label;15 tot 50 m²;Gemiddelde;2013;16.3
386;Totaal;Appartement;A-label;15 tot 50 m²;Gemiddelde;2014;14.6
387;Totaal;Appartement;A-label;15 tot 50 m²;Gemiddelde;2015;14.3
388;Totaal;Appartement;A-label;15 tot 50 m²;Gemiddelde;2016;15.2
389;Totaal;Appartement;A-label;15 tot 50 m²;Gemiddelde;2017;14.9
390;Totaal;Appartement;A-label;15 tot 50 m²;Gemiddelde;2018;16.1
391;Totaal;Appartement;A-label;15 tot 50 m²;Gemiddelde;2019;15.0
392;Totaal;Appartement;A-label;15 tot 50 m²;5e percentiel;2012;6.8
393;Totaal;Appartement;A-label;15 tot 50 m²;5e percentiel;2013;7.0
394;Totaal;Appartement;A-label;15 tot 50 m²;5e percentiel;2014;6.0
395;Totaal;Appartement;A-label;15 tot 50 m²;5e percentiel;2015;6.0
396;Totaal;Appartement;A-label;15 tot 50 m²;5e percentiel;2016;6.6
397;Totaal;Appartement;A-label;15 tot 50 m²;5e percentiel;2017;6.5
398;Totaal;Appartement;A-label;15 tot 50 m²;5e percentiel;2018;6.4
399;Totaal;Appartement;A-label;15 tot 50 m²;5e percentiel;2019;5.6
400;Totaal;Appartement;A-label;15 tot 50 m²;25e percentiel;2012;10.7
401;Totaal;Appartement;A-label;15 tot 50 m²;25e percentiel;2013;11.0
402;Totaal;Appartement;A-label;15 tot 50 m²;25e percentiel;2014;9.6
403;Totaal;Appartement;A-label;15 tot 50 m²;25e percentiel;2015;9.4
404;Totaal;Appartement;A-label;15 tot 50 m²;25e percentiel;2016;10.1
405;Totaal;Appartement;A-label;15 tot 50 m²;25e percentiel;2017;9.9
406;Totaal;Appartement;A-label;15 tot 50 m²;25e percentiel;2018;10.0
407;Totaal;Appartement;A-label;15 tot 50 m²;25e percentiel;2019;9.1
408;Totaal;Appartement;A-label;15 tot 50 m²;50e percentiel;2012;15.1
409;Totaal;Appartement;A-label;15 tot 50 m²;50e percentiel;2013;15.0
410;Totaal;Appartement;A-label;15 tot 50 m²;50e percentiel;2014;13.4
411;Totaal;Appartement;A-label;15 tot 50 m²;50e percentiel;2015;13.0
412;Totaal;Appartement;A-label;15 tot 50 m²;50e percentiel;2016;13.9
413;Totaal;Appartement;A-label;15 tot 50 m²;50e percentiel;2017;13.6
414;Totaal;Appartement;A-label;15 tot 50 m²;50e percentiel;2018;14.2
415;Totaal;Appartement;A-label;15 tot 50 m²;50e percentiel;2019;13.3
416;Totaal;Appartement;A-label;15 tot 50 m²;75e percentiel;2012;21.6
417;Totaal;Appartement;A-label;15 tot 50 m²;75e percentiel;2013;20.1
418;Totaal;Appartement;A-label;15 tot 50 m²;75e percentiel;2014;18.1
419;Totaal;Appartement;A-label;15 tot 50 m²;75e percentiel;2015;17.7
420;Totaal;Appartement;A-label;15 tot 50 m²;75e percentiel;2016;18.9
421;Totaal;Appartement;A-label;15 tot 50 m²;75e percentiel;2017;18.5
422;Totaal;Appartement;A-label;15 tot 50 m²;75e percentiel;2018;20.0
423;Totaal;Appartement;A-label;15 tot 50 m²;75e percentiel;2019;18.9
424;Totaal;Appartement;A-label;15 tot 50 m²;95e percentiel;2012;33.7
425;Totaal;Appartement;A-label;15 tot 50 m²;95e percentiel;2013;31.0
426;Totaal;Appartement;A-label;15 tot 50 m²;95e percentiel;2014;28.1
427;Totaal;Appartement;A-label;15 tot 50 m²;95e percentiel;2015;27.3
428;Totaal;Appartement;A-label;15 tot 50 m²;95e percentiel;2016;28.8
429;Totaal;Appartement;A-label;15 tot 50 m²;95e percentiel;2017;27.5
430;Totaal;Appartement;A-label;15 tot 50 m²;95e percentiel;2018;32.1
431;Totaal;Appartement;A-label;15 tot 50 m²;95e percentiel;2019;30.7
432;Totaal;Appartement;A-label;50 tot 75 m²;Gemiddelde;2012;11.3
433;Totaal;Appartement;A-label;50 tot 75 m²;Gemiddelde;2013;11.3
434;Totaal;Appartement;A-label;50 tot 75 m²;Gemiddelde;2014;10.3
435;Totaal;Appartement;A-label;50 tot 75 m²;Gemiddelde;2015;10.2
436;Totaal;Appartement;A-label;50 tot 75 m²;Gemiddelde;2016;10.3
437;Totaal;Appartement;A-label;50 tot 75 m²;Gemiddelde;2017;10.2
438;Totaal;Appartement;A-label;50 tot 75 m²;Gemiddelde;2018;10.1
439;Totaal;Appartement;A-label;50 tot 75 m²;Gemiddelde;2019;9.7
440;Totaal;Appartement;A-label;50 tot 75 m²;5e percentiel;2012;4.9
441;Totaal;Appartement;A-label;50 tot 75 m²;5e percentiel;2013;4.9
442;Totaal;Appartement;A-label;50 tot 75 m²;5e percentiel;2014;4.4
443;Totaal;Appartement;A-label;50 tot 75 m²;5e percentiel;2015;4.4
444;Totaal;Appartement;A-label;50 tot 75 m²;5e percentiel;2016;4.3
445;Totaal;Appartement;A-label;50 tot 75 m²;5e percentiel;2017;4.2
446;Totaal;Appartement;A-label;50 tot 75 m²;5e percentiel;2018;4.2
447;Totaal;Appartement;A-label;50 tot 75 m²;5e percentiel;2019;3.9
448;Totaal;Appartement;A-label;50 tot 75 m²;25e percentiel;2012;7.7
449;Totaal;Appartement;A-label;50 tot 75 m²;25e percentiel;2013;7.8
450;Totaal;Appartement;A-label;50 tot 75 m²;25e percentiel;2014;7.1
451;Totaal;Appartement;A-label;50 tot 75 m²;25e percentiel;2015;6.9
452;Totaal;Appartement;A-label;50 tot 75 m²;25e percentiel;2016;7.0
453;Totaal;Appartement;A-label;50 tot 75 m²;25e percentiel;2017;6.9
454;Totaal;Appartement;A-label;50 tot 75 m²;25e percentiel;2018;6.8
455;Totaal;Appartement;A-label;50 tot 75 m²;25e percentiel;2019;6.4
456;Totaal;Appartement;A-label;50 tot 75 m²;50e percentiel;2012;10.5
457;Totaal;Appartement;A-label;50 tot 75 m²;50e percentiel;2013;10.6
458;Totaal;Appartement;A-label;50 tot 75 m²;50e percentiel;2014;9.7
459;Totaal;Appartement;A-label;50 tot 75 m²;50e percentiel;2015;9.5
460;Totaal;Appartement;A-label;50 tot 75 m²;50e percentiel;2016;9.6
461;Totaal;Appartement;A-label;50 tot 75 m²;50e percentiel;2017;9.5
462;Totaal;Appartement;A-label;50 tot 75 m²;50e percentiel;2018;9.5
463;Totaal;Appartement;A-label;50 tot 75 m²;50e percentiel;2019;9.0
464;Totaal;Appartement;A-label;50 tot 75 m²;75e percentiel;2012;14.3
465;Totaal;Appartement;A-label;50 tot 75 m²;75e percentiel;2013;14.2
466;Totaal;Appartement;A-label;50 tot 75 m²;75e percentiel;2014;12.9
467;Totaal;Appartement;A-label;50 tot 75 m²;75e percentiel;2015;12.7
468;Totaal;Appartement;A-label;50 tot 75 m²;75e percentiel;2016;13.1
469;Totaal;Appartement;A-label;50 tot 75 m²;75e percentiel;2017;12.8
470;Totaal;Appartement;A-label;50 tot 75 m²;75e percentiel;2018;12.7
471;Totaal;Appartement;A-label;50 tot 75 m²;75e percentiel;2019;12.3
472;Totaal;Appartement;A-label;50 tot 75 m²;95e percentiel;2012;20.4
473;Totaal;Appartement;A-label;50 tot 75 m²;95e percentiel;2013;20.0
474;Totaal;Appartement;A-label;50 tot 75 m²;95e percentiel;2014;18.4
475;Totaal;Appartement;A-label;50 tot 75 m²;95e percentiel;2015;18.3
476;Totaal;Appartement;A-label;50 tot 75 m²;95e percentiel;2016;18.4
477;Totaal;Appartement;A-label;50 tot 75 m²;95e percentiel;2017;18.4
478;Totaal;Appartement;A-label;50 tot 75 m²;95e percentiel;2018;18.7
479;Totaal;Appartement;A-label;50 tot 75 m²;95e percentiel;2019;18.1
480;Totaal;Appartement;A-label;75 tot 100 m²;Gemiddelde;2012;8.7
481;Totaal;Appartement;A-label;75 tot 100 m²;Gemiddelde;2013;8.8
482;Totaal;Appartement;A-label;75 tot 100 m²;Gemiddelde;2014;8.1
483;Totaal;Appartement;A-label;75 tot 100 m²;Gemiddelde;2015;8.0
484;Totaal;Appartement;A-label;75 tot 100 m²;Gemiddelde;2016;8.0
485;Totaal;Appartement;A-label;75 tot 100 m²;Gemiddelde;2017;7.9
486;Totaal;Appartement;A-label;75 tot 100 m²;Gemiddelde;2018;8.0
487;Totaal;Appartement;A-label;75 tot 100 m²;Gemiddelde;2019;7.6
488;Totaal;Appartement;A-label;75 tot 100 m²;5e percentiel;2012;3.8
489;Totaal;Appartement;A-label;75 tot 100 m²;5e percentiel;2013;3.9
490;Totaal;Appartement;A-label;75 tot 100 m²;5e percentiel;2014;3.5
491;Totaal;Appartement;A-label;75 tot 100 m²;5e percentiel;2015;3.5
492;Totaal;Appartement;A-label;75 tot 100 m²;5e percentiel;2016;3.4
493;Totaal;Appartement;A-label;75 tot 100 m²;5e percentiel;2017;3.4
494;Totaal;Appartement;A-label;75 tot 100 m²;5e percentiel;2018;3.4
495;Totaal;Appartement;A-label;75 tot 100 m²;5e percentiel;2019;3.1
496;Totaal;Appartement;A-label;75 tot 100 m²;25e percentiel;2012;6.2
497;Totaal;Appartement;A-label;75 tot 100 m²;25e percentiel;2013;6.3
498;Totaal;Appartement;A-label;75 tot 100 m²;25e percentiel;2014;5.7
499;Totaal;Appartement;A-label;75 tot 100 m²;25e percentiel;2015;5.5
500;Totaal;Appartement;A-label;75 tot 100 m²;25e percentiel;2016;5.5
501;Totaal;Appartement;A-label;75 tot 100 m²;25e percentiel;2017;5.5
502;Totaal;Appartement;A-label;75 tot 100 m²;25e percentiel;2018;5.5
503;Totaal;Appartement;A-label;75 tot 100 m²;25e percentiel;2019;5.1
504;Totaal;Appartement;A-label;75 tot 100 m²;50e percentiel;2012;8.4
505;Totaal;Appartement;A-label;75 tot 100 m²;50e percentiel;2013;8.5
506;Totaal;Appartement;A-label;75 tot 100 m²;50e percentiel;2014;7.7
507;Totaal;Appartement;A-label;75 tot 100 m²;50e percentiel;2015;7.6
508;Totaal;Appartement;A-label;75 tot 100 m²;50e percentiel;2016;7.6
509;Totaal;Appartement;A-label;75 tot 100 m²;50e percentiel;2017;7.6
510;Totaal;Appartement;A-label;75 tot 100 m²;50e percentiel;2018;7.6
511;Totaal;Appartement;A-label;75 tot 100 m²;50e percentiel;2019;7.2
512;Totaal;Appartement;A-label;75 tot 100 m²;75e percentiel;2012;10.9
513;Totaal;Appartement;A-label;75 tot 100 m²;75e percentiel;2013;11.0
514;Totaal;Appartement;A-label;75 tot 100 m²;75e percentiel;2014;10.2
515;Totaal;Appartement;A-label;75 tot 100 m²;75e percentiel;2015;10.0
516;Totaal;Appartement;A-label;75 tot 100 m²;75e percentiel;2016;10.0
517;Totaal;Appartement;A-label;75 tot 100 m²;75e percentiel;2017;10.0
518;Totaal;Appartement;A-label;75 tot 100 m²;75e percentiel;2018;10.0
519;Totaal;Appartement;A-label;75 tot 100 m²;75e percentiel;2019;9.6
520;Totaal;Appartement;A-label;75 tot 100 m²;95e percentiel;2012;15.1
521;Totaal;Appartement;A-label;75 tot 100 m²;95e percentiel;2013;15.0
522;Totaal;Appartement;A-label;75 tot 100 m²;95e percentiel;2014;14.0
523;Totaal;Appartement;A-label;75 tot 100 m²;95e percentiel;2015;13.8
524;Totaal;Appartement;A-label;75 tot 100 m²;95e percentiel;2016;13.9
525;Totaal;Appartement;A-label;75 tot 100 m²;95e percentiel;2017;13.7
526;Totaal;Appartement;A-label;75 tot 100 m²;95e percentiel;2018;13.8
527;Totaal;Appartement;A-label;75 tot 100 m²;95e percentiel;2019;13.4
528;Totaal;Appartement;A-label;100 tot 150 m²;Gemiddelde;2012;7.7
529;Totaal;Appartement;A-label;100 tot 150 m²;Gemiddelde;2013;7.8
530;Totaal;Appartement;A-label;100 tot 150 m²;Gemiddelde;2014;7.2
531;Totaal;Appartement;A-label;100 tot 150 m²;Gemiddelde;2015;7.1
532;Totaal;Appartement;A-label;100 tot 150 m²;Gemiddelde;2016;7.1
533;Totaal;Appartement;A-label;100 tot 150 m²;Gemiddelde;2017;7.1
534;Totaal;Appartement;A-label;100 tot 150 m²;Gemiddelde;2018;7.3
535;Totaal;Appartement;A-label;100 tot 150 m²;Gemiddelde;2019;6.8
536;Totaal;Appartement;A-label;100 tot 150 m²;5e percentiel;2012;3.4
537;Totaal;Appartement;A-label;100 tot 150 m²;5e percentiel;2013;3.3
538;Totaal;Appartement;A-label;100 tot 150 m²;5e percentiel;2014;3.1
539;Totaal;Appartement;A-label;100 tot 150 m²;5e percentiel;2015;3.1
540;Totaal;Appartement;A-label;100 tot 150 m²;5e percentiel;2016;3.0
541;Totaal;Appartement;A-label;100 tot 150 m²;5e percentiel;2017;3.1
542;Totaal;Appartement;A-label;100 tot 150 m²;5e percentiel;2018;3.2
543;Totaal;Appartement;A-label;100 tot 150 m²;5e percentiel;2019;2.9
544;Totaal;Appartement;A-label;100 tot 150 m²;25e percentiel;2012;5.4
545;Totaal;Appartement;A-label;100 tot 150 m²;25e percentiel;2013;5.5
546;Totaal;Appartement;A-label;100 tot 150 m²;25e percentiel;2014;5.0
547;Totaal;Appartement;A-label;100 tot 150 m²;25e percentiel;2015;5.0
548;Totaal;Appartement;A-label;100 tot 150 m²;25e percentiel;2016;4.9
549;Totaal;Appartement;A-label;100 tot 150 m²;25e percentiel;2017;5.0
550;Totaal;Appartement;A-label;100 tot 150 m²;25e percentiel;2018;5.1
551;Totaal;Appartement;A-label;100 tot 150 m²;25e percentiel;2019;4.7
552;Totaal;Appartement;A-label;100 tot 150 m²;50e percentiel;2012;7.3
553;Totaal;Appartement;A-label;100 tot 150 m²;50e percentiel;2013;7.4
554;Totaal;Appartement;A-label;100 tot 150 m²;50e percentiel;2014;6.8
555;Totaal;Appartement;A-label;100 tot 150 m²;50e percentiel;2015;6.8
556;Totaal;Appartement;A-label;100 tot 150 m²;50e percentiel;2016;6.8
557;Totaal;Appartement;A-label;100 tot 150 m²;50e percentiel;2017;6.9
558;Totaal;Appartement;A-label;100 tot 150 m²;50e percentiel;2018;6.9
559;Totaal;Appartement;A-label;100 tot 150 m²;50e percentiel;2019;6.4
560;Totaal;Appartement;A-label;100 tot 150 m²;75e percentiel;2012;9.6
561;Totaal;Appartement;A-label;100 tot 150 m²;75e percentiel;2013;9.7
562;Totaal;Appartement;A-label;100 tot 150 m²;75e percentiel;2014;9.0
563;Totaal;Appartement;A-label;100 tot 150 m²;75e percentiel;2015;9.0
564;Totaal;Appartement;A-label;100 tot 150 m²;75e percentiel;2016;9.0
565;Totaal;Appartement;A-label;100 tot 150 m²;75e percentiel;2017;9.0
566;Totaal;Appartement;A-label;100 tot 150 m²;75e percentiel;2018;9.1
567;Totaal;Appartement;A-label;100 tot 150 m²;75e percentiel;2019;8.5
568;Totaal;Appartement;A-label;100 tot 150 m²;95e percentiel;2012;13.0
569;Totaal;Appartement;A-label;100 tot 150 m²;95e percentiel;2013;13.1
570;Totaal;Appartement;A-label;100 tot 150 m²;95e percentiel;2014;12.2
571;Totaal;Appartement;A-label;100 tot 150 m²;95e percentiel;2015;12.1
572;Totaal;Appartement;A-label;100 tot 150 m²;95e percentiel;2016;12.2
573;Totaal;Appartement;A-label;100 tot 150 m²;95e percentiel;2017;12.0
574;Totaal;Appartement;A-label;100 tot 150 m²;95e percentiel;2018;12.3
575;Totaal;Appartement;A-label;100 tot 150 m²;95e percentiel;2019;11.7
576;Totaal;Appartement;A-label;150 tot 250 m²;Gemiddelde;2012;6.9
577;Totaal;Appartement;A-label;150 tot 250 m²;Gemiddelde;2013;7.0
578;Totaal;Appartement;A-label;150 tot 250 m²;Gemiddelde;2014;6.3
579;Totaal;Appartement;A-label;150 tot 250 m²;Gemiddelde;2015;6.4
580;Totaal;Appartement;A-label;150 tot 250 m²;Gemiddelde;2016;6.5
581;Totaal;Appartement;A-label;150 tot 250 m²;Gemiddelde;2017;6.7
582;Totaal;Appartement;A-label;150 tot 250 m²;Gemiddelde;2018;6.9
583;Totaal;Appartement;A-label;150 tot 250 m²;Gemiddelde;2019;6.5
584;Totaal;Appartement;A-label;150 tot 250 m²;5e percentiel;2012;3.2
585;Totaal;Appartement;A-label;150 tot 250 m²;5e percentiel;2013;3.2
586;Totaal;Appartement;A-label;150 tot 250 m²;5e percentiel;2014;2.8
587;Totaal;Appartement;A-label;150 tot 250 m²;5e percentiel;2015;2.8
588;Totaal;Appartement;A-label;150 tot 250 m²;5e percentiel;2016;2.9
589;Totaal;Appartement;A-label;150 tot 250 m²;5e percentiel;2017;3.0
590;Totaal;Appartement;A-label;150 tot 250 m²;5e percentiel;2018;3.1
591;Totaal;Appartement;A-label;150 tot 250 m²;5e percentiel;2019;2.8
592;Totaal;Appartement;A-label;150 tot 250 m²;25e percentiel;2012;4.7
593;Totaal;Appartement;A-label;150 tot 250 m²;25e percentiel;2013;4.9
594;Totaal;Appartement;A-label;150 tot 250 m²;25e percentiel;2014;4.2
595;Totaal;Appartement;A-label;150 tot 250 m²;25e percentiel;2015;4.3
596;Totaal;Appartement;A-label;150 tot 250 m²;25e percentiel;2016;4.6
597;Totaal;Appartement;A-label;150 tot 250 m²;25e percentiel;2017;4.7
598;Totaal;Appartement;A-label;150 tot 250 m²;25e percentiel;2018;4.8
599;Totaal;Appartement;A-label;150 tot 250 m²;25e percentiel;2019;4.4
600;Totaal;Appartement;A-label;150 tot 250 m²;50e percentiel;2012;6.4
601;Totaal;Appartement;A-label;150 tot 250 m²;50e percentiel;2013;6.6
602;Totaal;Appartement;A-label;150 tot 250 m²;50e percentiel;2014;5.9
603;Totaal;Appartement;A-label;150 tot 250 m²;50e percentiel;2015;6.1
604;Totaal;Appartement;A-label;150 tot 250 m²;50e percentiel;2016;6.2
605;Totaal;Appartement;A-label;150 tot 250 m²;50e percentiel;2017;6.5
606;Totaal;Appartement;A-label;150 tot 250 m²;50e percentiel;2018;6.6
607;Totaal;Appartement;A-label;150 tot 250 m²;50e percentiel;2019;6.2
608;Totaal;Appartement;A-label;150 tot 250 m²;75e percentiel;2012;8.6
609;Totaal;Appartement;A-label;150 tot 250 m²;75e percentiel;2013;8.8
610;Totaal;Appartement;A-label;150 tot 250 m²;75e percentiel;2014;7.9
611;Totaal;Appartement;A-label;150 tot 250 m²;75e percentiel;2015;7.8
612;Totaal;Appartement;A-label;150 tot 250 m²;75e percentiel;2016;8.1
613;Totaal;Appartement;A-label;150 tot 250 m²;75e percentiel;2017;8.4
614;Totaal;Appartement;A-label;150 tot 250 m²;75e percentiel;2018;8.7
615;Totaal;Appartement;A-label;150 tot 250 m²;75e percentiel;2019;8.1
616;Totaal;Appartement;A-label;150 tot 250 m²;95e percentiel;2012;12.3
617;Totaal;Appartement;A-label;150 tot 250 m²;95e percentiel;2013;12.0
618;Totaal;Appartement;A-label;150 tot 250 m²;95e percentiel;2014;11.2
619;Totaal;Appartement;A-label;150 tot 250 m²;95e percentiel;2015;11.4
620;Totaal;Appartement;A-label;150 tot 250 m²;95e percentiel;2016;11.3
621;Totaal;Appartement;A-label;150 tot 250 m²;95e percentiel;2017;11.6
622;Totaal;Appartement;A-label;150 tot 250 m²;95e percentiel;2018;11.8
623;Totaal;Appartement;A-label;150 tot 250 m²;95e percentiel;2019;11.2
624;Totaal;Appartement;A-label;250 tot 500 m²;Gemiddelde;2012;
625;Totaal;Appartement;A-label;250 tot 500 m²;Gemiddelde;2013;
626;Totaal;Appartement;A-label;250 tot 500 m²;Gemiddelde;2014;
627;Totaal;Appartement;A-label;250 tot 500 m²;Gemiddelde;2015;4.2
628;Totaal;Appartement;A-label;250 tot 500 m²;Gemiddelde;2016;4.3
629;Totaal;Appartement;A-label;250 tot 500 m²;Gemiddelde;2017;4.8
630;Totaal;Appartement;A-label;250 tot 500 m²;Gemiddelde;2018;5.4
631;Totaal;Appartement;A-label;250 tot 500 m²;Gemiddelde;2019;4.9
632;Totaal;Appartement;A-label;250 tot 500 m²;5e percentiel;2012;
633;Totaal;Appartement;A-label;250 tot 500 m²;5e percentiel;2013;
634;Totaal;Appartement;A-label;250 tot 500 m²;5e percentiel;2014;
635;Totaal;Appartement;A-label;250 tot 500 m²;5e percentiel;2015;1.3
636;Totaal;Appartement;A-label;250 tot 500 m²;5e percentiel;2016;1.1
637;Totaal;Appartement;A-label;250 tot 500 m²;5e percentiel;2017;1.5
638;Totaal;Appartement;A-label;250 tot 500 m²;5e percentiel;2018;1.7
639;Totaal;Appartement;A-label;250 tot 500 m²;5e percentiel;2019;1.5
640;Totaal;Appartement;A-label;250 tot 500 m²;25e percentiel;2012;
641;Totaal;Appartement;A-label;250 tot 500 m²;25e percentiel;2013;
642;Totaal;Appartement;A-label;250 tot 500 m²;25e percentiel;2014;
643;Totaal;Appartement;A-label;250 tot 500 m²;25e percentiel;2015;2.1
644;Totaal;Appartement;A-label;250 tot 500 m²;25e percentiel;2016;1.6
645;Totaal;Appartement;A-label;250 tot 500 m²;25e percentiel;2017;2.5
646;Totaal;Appartement;A-label;250 tot 500 m²;25e percentiel;2018;2.8
647;Totaal;Appartement;A-label;250 tot 500 m²;25e percentiel;2019;2.5
648;Totaal;Appartement;A-label;250 tot 500 m²;50e percentiel;2012;
649;Totaal;Appartement;A-label;250 tot 500 m²;50e percentiel;2013;
650;Totaal;Appartement;A-label;250 tot 500 m²;50e percentiel;2014;
651;Totaal;Appartement;A-label;250 tot 500 m²;50e percentiel;2015;3.2
652;Totaal;Appartement;A-label;250 tot 500 m²;50e percentiel;2016;3.2
653;Totaal;Appartement;A-label;250 tot 500 m²;50e percentiel;2017;4.0
654;Totaal;Appartement;A-label;250 tot 500 m²;50e percentiel;2018;4.9
655;Totaal;Appartement;A-label;250 tot 500 m²;50e percentiel;2019;4.6
656;Totaal;Appartement;A-label;250 tot 500 m²;75e percentiel;2012;
657;Totaal;Appartement;A-label;250 tot 500 m²;75e percentiel;2013;
658;Totaal;Appartement;A-label;250 tot 500 m²;75e percentiel;2014;
659;Totaal;Appartement;A-label;250 tot 500 m²;75e percentiel;2015;5.6
660;Totaal;Appartement;A-label;250 tot 500 m²;75e percentiel;2016;6.9
661;Totaal;Appartement;A-label;250 tot 500 m²;75e percentiel;2017;7.1
