ID;Gender;Origin;TransferredTo;Periods;PupilsAndStudents_1
638;Males and females;3;3;2003/'04;1536982.0
639;Males and females;3;3;2004/'05;1537422.0
640;Males and females;3;3;2005/'06;1535361.0
641;Males and females;3;3;2006/'07;1537905.0
642;Males and females;3;3;2007/'08;1541730.0
643;Males and females;3;3;2008/'09;1544057.0
644;Males and females;3;4;1995/'96;1293123.0
645;Males and females;3;4;1996/'97;1313561.0
646;Males and females;3;4;1997/'98;1325897.0
647;Males and females;3;4;1998/'99;1334885.0
648;Males and females;3;4;1999/'00;1342419.0
649;Males and females;3;4;2000/'01;1344778.0
650;Males and females;3;4;2001/'02;1342075.0
651;Males and females;3;4;2002/'03;1337080.0
652;Males and females;3;4;2003/'04;1337231.0
653;Males and females;3;4;2004/'05;1339964.0
654;Males and females;3;4;2005/'06;1343484.0
655;Males and females;3;4;2006/'07;1345467.0
656;Males and females;3;4;2007/'08;1352380.0
657;Males and females;3;4;2008/'09;1351971.0
658;Males and females;3;5;1995/'96;9130.0
659;Males and females;3;5;1996/'97;10410.0
660;Males and females;3;5;1997/'98;9765.0
661;Males and females;3;5;1998/'99;9550.0
662;Males and females;3;5;1999/'00;10371.0
663;Males and females;3;5;2000/'01;10667.0
664;Males and females;3;5;2001/'02;10999.0
665;Males and females;3;5;2002/'03;10300.0
666;Males and females;3;5;2003/'04;9085.0
667;Males and females;3;5;2004/'05;9273.0
668;Males and females;3;5;2005/'06;6973.0
669;Males and females;3;5;2006/'07;9519.0
670;Males and females;3;5;2007/'08;9229.0
671;Males and females;3;5;2008/'09;9804.0
672;Males and females;3;6;1995/'96;2598.0
673;Males and females;3;6;1996/'97;2753.0
674;Males and females;3;6;1997/'98;2944.0
675;Males and females;3;6;1998/'99;3636.0
676;Males and females;3;6;1999/'00;3550.0
677;Males and females;3;6;2000/'01;3549.0
678;Males and females;3;6;2001/'02;4005.0
679;Males and females;3;6;2002/'03;4106.0
680;Males and females;3;6;2003/'04;3797.0
681;Males and females;3;6;2004/'05;4334.0
682;Males and females;3;6;2005/'06;4530.0
683;Males and females;3;6;2006/'07;4708.0
684;Males and females;3;6;2007/'08;4428.0
685;Males and females;3;6;2008/'09;4896.0
686;Males and females;3;7;1995/'96;163676.0
687;Males and females;3;7;1996/'97;166732.0
688;Males and females;3;7;1997/'98;173373.0
689;Males and females;3;7;1998/'99;176016.0
690;Males and females;3;7;1999/'00;176577.0
691;Males and females;3;7;2000/'01;176484.0
692;Males and females;3;7;2001/'02;184913.0
693;Males and females;3;7;2002/'03;187454.0
694;Males and females;3;7;2003/'04;185197.0
695;Males and females;3;7;2004/'05;182317.0
696;Males and females;3;7;2005/'06;178396.0
697;Males and females;3;7;2006/'07;176520.0
698;Males and females;3;7;2007/'08;173848.0
699;Males and females;3;7;2008/'09;175902.0
700;Males and females;3;8;1995/'96;1566.0
701;Males and females;3;8;1996/'97;1680.0
702;Males and females;3;8;1997/'98;1976.0
703;Males and females;3;8;1998/'99;1883.0
704;Males and females;3;8;1999/'00;2024.0
705;Males and females;3;8;2000/'01;1770.0
706;Males and females;3;8;2001/'02;
707;Males and females;3;8;2002/'03;
708;Males and females;3;8;2003/'04;
709;Males and females;3;8;2004/'05;
710;Males and females;3;8;2005/'06;
711;Males and females;3;8;2006/'07;
712;Males and females;3;8;2007/'08;
713;Males and females;3;8;2008/'09;
714;Males and females;3;9;1995/'96;
715;Males and females;3;9;1996/'97;
716;Males and females;3;9;1997/'98;
717;Males and females;3;9;1998/'99;320.0
718;Males and females;3;9;1999/'00;924.0
719;Males and females;3;9;2000/'01;1203.0
720;Males and females;3;9;2001/'02;1533.0
721;Males and females;3;9;2002/'03;1823.0
722;Males and females;3;9;2003/'04;1672.0
723;Males and females;3;9;2004/'05;1534.0
724;Males and females;3;9;2005/'06;1978.0
725;Males and females;3;9;2006/'07;1691.0
726;Males and females;3;9;2007/'08;1845.0
727;Males and females;3;9;2008/'09;1484.0
728;Males and females;3;10;1995/'96;
729;Males and females;3;10;1996/'97;
730;Males and females;3;10;1997/'98;
731;Males and females;3;10;1998/'99;
732;Males and females;3;10;1999/'00;
733;Males and females;3;10;2000/'01;
734;Males and females;3;10;2001/'02;
735;Males and females;3;10;2002/'03;
736;Males and females;3;10;2003/'04;
737;Males and females;3;10;2004/'05;
738;Males and females;3;10;2005/'06;
739;Males and females;3;10;2006/'07;
740;Males and females;3;10;2007/'08;
741;Males and females;3;10;2008/'09;
742;Males and females;3;11;1995/'96;
743;Males and females;3;11;1996/'97;
744;Males and females;3;11;1997/'98;
745;Males and females;3;11;1998/'99;
746;Males and females;3;11;1999/'00;
747;Males and females;3;11;2000/'01;
748;Males and females;3;11;2001/'02;
749;Males and females;3;11;2002/'03;
750;Males and females;3;11;2003/'04;
751;Males and females;3;11;2004/'05;
752;Males and females;3;11;2005/'06;
753;Males and females;3;11;2006/'07;
754;Males and females;3;11;2007/'08;
755;Males and females;3;11;2008/'09;
756;Males and females;3;12;1995/'96;
757;Males and females;3;12;1996/'97;
758;Males and females;3;12;1997/'98;
759;Males and females;3;12;1998/'99;
760;Males and females;3;12;1999/'00;
761;Males and females;3;12;2000/'01;
762;Males and females;3;12;2001/'02;
763;Males and females;3;12;2002/'03;
764;Males and females;3;12;2003/'04;
765;Males and females;3;12;2004/'05;
766;Males and females;3;12;2005/'06;
767;Males and females;3;12;2006/'07;
768;Males and females;3;12;2007/'08;
769;Males and females;3;12;2008/'09;
770;Males and females;3;13;1995/'96;
771;Males and females;3;13;1996/'97;
772;Males and females;3;13;1997/'98;
773;Males and females;3;13;1998/'99;
774;Males and females;3;13;1999/'00;
775;Males and females;3;13;2000/'01;
776;Males and females;3;13;2001/'02;
777;Males and females;3;13;2002/'03;
778;Males and females;3;13;2003/'04;
779;Males and females;3;13;2004/'05;
780;Males and females;3;13;2005/'06;
781;Males and females;3;13;2006/'07;
782;Males and females;3;13;2007/'08;
783;Males and females;3;13;2008/'09;
784;Males and females;3;14;1995/'96;
785;Males and females;3;14;1996/'97;
786;Males and females;3;14;1997/'98;
787;Males and females;3;14;1998/'99;
788;Males and females;3;14;1999/'00;
789;Males and females;3;14;2000/'01;
790;Males and females;3;14;2001/'02;
791;Males and females;3;14;2002/'03;
792;Males and females;3;14;2003/'04;
793;Males and females;3;14;2004/'05;
794;Males and females;3;14;2005/'06;
795;Males and females;3;14;2006/'07;
796;Males and females;3;14;2007/'08;
797;Males and females;3;14;2008/'09;
798;Males and females;3;15;1995/'96;
799;Males and females;3;15;1996/'97;
800;Males and females;3;15;1997/'98;
801;Males and females;3;15;1998/'99;
802;Males and females;3;15;1999/'00;
803;Males and females;3;15;2000/'01;
804;Males and females;3;15;2001/'02;
805;Males and females;3;15;2002/'03;
806;Males and females;3;15;2003/'04;
807;Males and females;3;15;2004/'05;
808;Males and females;3;15;2005/'06;
809;Males and females;3;15;2006/'07;
810;Males and females;3;15;2007/'08;
811;Males and females;3;15;2008/'09;
812;Males and females;3;16;1995/'96;22.0
813;Males and females;3;16;1996/'97;23.0
814;Males and females;3;16;1997/'98;
815;Males and females;3;16;1998/'99;
816;Males and females;3;16;1999/'00;
817;Males and females;3;16;2000/'01;
818;Males and females;3;16;2001/'02;
819;Males and females;3;16;2002/'03;
820;Males and females;3;16;2003/'04;
821;Males and females;3;16;2004/'05;
822;Males and females;3;16;2005/'06;
823;Males and females;3;16;2006/'07;
824;Males and females;3;16;2007/'08;
825;Males and females;3;16;2008/'09;
826;Males and females;3;17;1995/'96;
827;Males and females;3;17;1996/'97;
828;Males and females;3;17;1997/'98;
829;Males and females;3;17;1998/'99;
830;Males and females;3;17;1999/'00;
831;Males and females;3;17;2000/'01;
832;Males and females;3;17;2001/'02;
833;Males and females;3;17;2002/'03;
834;Males and females;3;17;2003/'04;
835;Males and females;3;17;2004/'05;
836;Males and females;3;17;2005/'06;
837;Males and females;3;17;2006/'07;
838;Males and females;3;17;2007/'08;
839;Males and females;3;17;2008/'09;
840;Males and females;3;18;1995/'96;172.0
841;Males and females;3;18;1996/'97;186.0
842;Males and females;3;18;1997/'98;
843;Males and females;3;18;1998/'99;
844;Males and females;3;18;1999/'00;
845;Males and females;3;18;2000/'01;
846;Males and females;3;18;2001/'02;
847;Males and females;3;18;2002/'03;
848;Males and females;3;18;2003/'04;
849;Males and females;3;18;2004/'05;
850;Males and females;3;18;2005/'06;
851;Males and females;3;18;2006/'07;
852;Males and females;3;18;2007/'08;
853;Males and females;3;18;2008/'09;
854;Males and females;3;19;1995/'96;
855;Males and females;3;19;1996/'97;
856;Males and females;3;19;1997/'98;
857;Males and females;3;19;1998/'99;
858;Males and females;3;19;1999/'00;
859;Males and females;3;19;2000/'01;
860;Males and females;3;19;2001/'02;
861;Males and females;3;19;2002/'03;
862;Males and females;3;19;2003/'04;
863;Males and females;3;19;2004/'05;
864;Males and females;3;19;2005/'06;
865;Males and females;3;19;2006/'07;
866;Males and females;3;19;2007/'08;
867;Males and females;3;19;2008/'09;
868;Males and females;3;20;1995/'96;
869;Males and females;3;20;1996/'97;
870;Males and females;3;20;1997/'98;
871;Males and females;3;20;1998/'99;
872;Males and females;3;20;1999/'00;
873;Males and females;3;20;2000/'01;
874;Males and females;3;20;2001/'02;
875;Males and females;3;20;2002/'03;
876;Males and females;3;20;2003/'04;
877;Males and females;3;20;2004/'05;
878;Males and females;3;20;2005/'06;
879;Males and females;3;20;2006/'07;
880;Males and females;3;20;2007/'08;
881;Males and females;3;20;2008/'09;
882;Males and females;3;21;1995/'96;
883;Males and females;3;21;1996/'97;
884;Males and females;3;21;1997/'98;
885;Males and females;3;21;1998/'99;
886;Males and females;3;21;1999/'00;
887;Males and females;3;21;2000/'01;
888;Males and females;3;21;2001/'02;
889;Males and females;3;21;2002/'03;
890;Males and females;3;21;2003/'04;
891;Males and females;3;21;2004/'05;
892;Males and females;3;21;2005/'06;
893;Males and females;3;21;2006/'07;
894;Males and females;3;21;2007/'08;
895;Males and females;3;21;2008/'09;
896;Males and females;3;22;1995/'96;
897;Males and females;3;22;1996/'97;
898;Males and females;3;22;1997/'98;
899;Males and females;3;22;1998/'99;
900;Males and females;3;22;1999/'00;
901;Males and females;3;22;2000/'01;
902;Males and females;3;22;2001/'02;
903;Males and females;3;22;2002/'03;
904;Males and females;3;22;2003/'04;
905;Males and females;3;22;2004/'05;
906;Males and females;3;22;2005/'06;
907;Males and females;3;22;2006/'07;
908;Males and females;3;22;2007/'08;
909;Males and females;3;22;2008/'09;
910;Males and females;3;2;1995/'96;7097.0
911;Males and females;3;2;1996/'97;6281.0
912;Males and females;3;2;1997/'98;6106.0
913;Males and females;3;2;1998/'99;7687.0
914;Males and females;3;2;1999/'00;7517.0
915;Males and females;3;2;2000/'01;8230.0
916;Males and females;3;2;2001/'02;8936.0
917;Males and females;3;2;2002/'03;9318.0
918;Males and females;3;2;2003/'04;10743.0
919;Males and females;3;2;2004/'05;11461.0
920;Males and females;3;2;2005/'06;14109.0
921;Males and females;3;2;2006/'07;10868.0
922;Males and females;3;2;2007/'08;10093.0
923;Males and females;3;2;2008/'09;8990.0
924;Males and females;4;1;1995/'96;57503.0
925;Males and females;4;1;1996/'97;55574.0
926;Males and females;4;1;1997/'98;54670.0
927;Males and females;4;1;1998/'99;53602.0
928;Males and females;4;1;1999/'00;52048.0
929;Males and females;4;1;2000/'01;51558.0
930;Males and females;4;1;2001/'02;51786.0
931;Males and females;4;1;2002/'03;52074.0
932;Males and females;4;1;2003/'04;51368.0
933;Males and females;4;1;2004/'05;50070.0
934;Males and females;4;1;2005/'06;48305.0
935;Males and females;4;1;2006/'07;46309.0
936;Males and females;4;1;2007/'08;44935.0
937;Males and females;4;1;2008/'09;44055.0
938;Males and females;4;3;1995/'96;57179.0
939;Males and females;4;3;1996/'97;54871.0
940;Males and females;4;3;1997/'98;54317.0
941;Males and females;4;3;1998/'99;52426.0
942;Males and females;4;3;1999/'00;51724.0
943;Males and females;4;3;2000/'01;51082.0
944;Males and females;4;3;2001/'02;51527.0
945;Males and females;4;3;2002/'03;51768.0
946;Males and females;4;3;2003/'04;50975.0
947;Males and females;4;3;2004/'05;49585.0
948;Males and females;4;3;2005/'06;47737.0
949;Males and females;4;3;2006/'07;45995.0
950;Males and females;4;3;2007/'08;44664.0
951;Males and females;4;3;2008/'09;43813.0
952;Males and females;4;4;1995/'96;430.0
953;Males and females;4;4;1996/'97;432.0
954;Males and females;4;4;1997/'98;508.0
955;Males and females;4;4;1998/'99;371.0
956;Males and females;4;4;1999/'00;422.0
957;Males and females;4;4;2000/'01;391.0
958;Males and females;4;4;2001/'02;285.0
959;Males and females;4;4;2002/'03;281.0
960;Males and females;4;4;2003/'04;255.0
961;Males and females;4;4;2004/'05;356.0
962;Males and females;4;4;2005/'06;313.0
963;Males and females;4;4;2006/'07;213.0
964;Males and females;4;4;2007/'08;222.0
965;Males and females;4;4;2008/'09;176.0
966;Males and females;4;5;1995/'96;44770.0
967;Males and females;4;5;1996/'97;42418.0
968;Males and females;4;5;1997/'98;41974.0
969;Males and females;4;5;1998/'99;40467.0
970;Males and females;4;5;1999/'00;39513.0
971;Males and females;4;5;2000/'01;39719.0
972;Males and females;4;5;2001/'02;39497.0
973;Males and females;4;5;2002/'03;39286.0
974;Males and females;4;5;2003/'04;39510.0
975;Males and females;4;5;2004/'05;37537.0
976;Males and females;4;5;2005/'06;38334.0
977;Males and females;4;5;2006/'07;33858.0
978;Males and females;4;5;2007/'08;33090.0
979;Males and females;4;5;2008/'09;31748.0
980;Males and females;4;6;1995/'96;813.0
981;Males and females;4;6;1996/'97;895.0
982;Males and females;4;6;1997/'98;1000.0
983;Males and females;4;6;1998/'99;1201.0
984;Males and females;4;6;1999/'00;1281.0
985;Males and females;4;6;2000/'01;1244.0
986;Males and females;4;6;2001/'02;1563.0
987;Males and females;4;6;2002/'03;1391.0
988;Males and females;4;6;2003/'04;1341.0
989;Males and females;4;6;2004/'05;1314.0
990;Males and females;4;6;2005/'06;1706.0
991;Males and females;4;6;2006/'07;1314.0
992;Males and females;4;6;2007/'08;1232.0
993;Males and females;4;6;2008/'09;1297.0
994;Males and females;4;7;1995/'96;6120.0
995;Males and females;4;7;1996/'97;6106.0
996;Males and females;4;7;1997/'98;5556.0
997;Males and females;4;7;1998/'99;5312.0
998;Males and females;4;7;1999/'00;5417.0
999;Males and females;4;7;2000/'01;4326.0
1000;Males and females;4;7;2001/'02;5664.0
1001;Males and females;4;7;2002/'03;6456.0
1002;Males and females;4;7;2003/'04;5670.0
1003;Males and females;4;7;2004/'05;6176.0
1004;Males and females;4;7;2005/'06;4049.0
1005;Males and females;4;7;2006/'07;7100.0
1006;Males and females;4;7;2007/'08;7231.0
1007;Males and females;4;7;2008/'09;7727.0
1008;Males and females;4;8;1995/'96;5027.0
1009;Males and females;4;8;1996/'97;5000.0
1010;Males and females;4;8;1997/'98;5279.0
1011;Males and females;4;8;1998/'99;3850.0
1012;Males and females;4;8;1999/'00;2633.0
1013;Males and females;4;8;2000/'01;2317.0
1014;Males and females;4;8;2001/'02;
1015;Males and females;4;8;2002/'03;
1016;Males and females;4;8;2003/'04;
1017;Males and females;4;8;2004/'05;
1018;Males and females;4;8;2005/'06;
1019;Males and females;4;8;2006/'07;
1020;Males and females;4;8;2007/'08;
1021;Males and females;4;8;2008/'09;
1022;Males and females;4;9;1995/'96;
1023;Males and females;4;9;1996/'97;
1024;Males and females;4;9;1997/'98;
1025;Males and females;4;9;1998/'99;1225.0
1026;Males and females;4;9;1999/'00;2458.0
1027;Males and females;4;9;2000/'01;3085.0
1028;Males and females;4;9;2001/'02;4518.0
1029;Males and females;4;9;2002/'03;4354.0
1030;Males and females;4;9;2003/'04;4199.0
1031;Males and females;4;9;2004/'05;4202.0
1032;Males and females;4;9;2005/'06;3335.0
1033;Males and females;4;9;2006/'07;3510.0
1034;Males and females;4;9;2007/'08;2889.0
1035;Males and females;4;9;2008/'09;2865.0
1036;Males and females;4;10;1995/'96;
1037;Males and females;4;10;1996/'97;
1038;Males and females;4;10;1997/'98;
1039;Males and females;4;10;1998/'99;
1040;Males and females;4;10;1999/'00;
1041;Males and females;4;10;2000/'01;
1042;Males and females;4;10;2001/'02;
1043;Males and females;4;10;2002/'03;
1044;Males and females;4;10;2003/'04;
1045;Males and females;4;10;2004/'05;
1046;Males and females;4;10;2005/'06;
1047;Males and females;4;10;2006/'07;
1048;Males and females;4;10;2007/'08;
1049;Males and females;4;10;2008/'09;
1050;Males and females;4;11;1995/'96;
1051;Males and females;4;11;1996/'97;
1052;Males and females;4;11;1997/'98;
1053;Males and females;4;11;1998/'99;
1054;Males and females;4;11;1999/'00;
1055;Males and females;4;11;2000/'01;
1056;Males and females;4;11;2001/'02;
1057;Males and females;4;11;2002/'03;
1058;Males and females;4;11;2003/'04;
1059;Males and females;4;11;2004/'05;
1060;Males and females;4;11;2005/'06;
1061;Males and females;4;11;2006/'07;
1062;Males and females;4;11;2007/'08;
1063;Males and females;4;11;2008/'09;
1064;Males and females;4;12;1995/'96;
1065;Males and females;4;12;1996/'97;
1066;Males and females;4;12;1997/'98;
1067;Males and females;4;12;1998/'99;
1068;Males and females;4;12;1999/'00;
1069;Males and females;4;12;2000/'01;
1070;Males and females;4;12;2001/'02;
1071;Males and females;4;12;2002/'03;
1072;Males and females;4;12;2003/'04;
1073;Males and females;4;12;2004/'05;
