ID;RegioS;WijzeBeeindiging;Perioden;PersonenMetBeeindigdeSchuldsanering_1
2523;Zuid-Holland (PV);Beëindigingen door akkoord;2022;
2524;Zuid-Holland (PV);Beëindigingen door akkoord;2023;
2525;Zuid-Holland (PV);Beëindigingen door faillissement;1999;15.0
2526;Zuid-Holland (PV);Beëindigingen door faillissement;2000;75.0
2527;Zuid-Holland (PV);Beëindigingen door faillissement;2001;130.0
2528;Zuid-Holland (PV);Beëindigingen door faillissement;2002;140.0
2529;Zuid-Holland (PV);Beëindigingen door faillissement;2003;225.0
2530;Zuid-Holland (PV);Beëindigingen door faillissement;2004;240.0
2531;Zuid-Holland (PV);Beëindigingen door faillissement;2005;415.0
2532;Zuid-Holland (PV);Beëindigingen door faillissement;2006;520.0
2533;Zuid-Holland (PV);Beëindigingen door faillissement;2007;390.0
2534;Zuid-Holland (PV);Beëindigingen door faillissement;2008;120.0
2535;Zuid-Holland (PV);Beëindigingen door faillissement;2009;135.0
2536;Zuid-Holland (PV);Beëindigingen door faillissement;2010;125.0
2537;Zuid-Holland (PV);Beëindigingen door faillissement;2011;90.0
2538;Zuid-Holland (PV);Beëindigingen door faillissement;2012;120.0
2539;Zuid-Holland (PV);Beëindigingen door faillissement;2013;125.0
2540;Zuid-Holland (PV);Beëindigingen door faillissement;2014;90.0
2541;Zuid-Holland (PV);Beëindigingen door faillissement;2015;60.0
2542;Zuid-Holland (PV);Beëindigingen door faillissement;2016;55.0
2543;Zuid-Holland (PV);Beëindigingen door faillissement;2017;40.0
2544;Zuid-Holland (PV);Beëindigingen door faillissement;2018;25.0
2545;Zuid-Holland (PV);Beëindigingen door faillissement;2019;25.0
2546;Zuid-Holland (PV);Beëindigingen door faillissement;2020;15.0
2547;Zuid-Holland (PV);Beëindigingen door faillissement;2021;10.0
2548;Zuid-Holland (PV);Beëindigingen door faillissement;2022;
2549;Zuid-Holland (PV);Beëindigingen door faillissement;2023;
2550;Zuid-Holland (PV);Beëindigingen door betalingen hervat;1999;
2551;Zuid-Holland (PV);Beëindigingen door betalingen hervat;2000;
2552;Zuid-Holland (PV);Beëindigingen door betalingen hervat;2001;
2553;Zuid-Holland (PV);Beëindigingen door betalingen hervat;2002;
2554;Zuid-Holland (PV);Beëindigingen door betalingen hervat;2003;
2555;Zuid-Holland (PV);Beëindigingen door betalingen hervat;2004;10.0
2556;Zuid-Holland (PV);Beëindigingen door betalingen hervat;2005;30.0
2557;Zuid-Holland (PV);Beëindigingen door betalingen hervat;2006;15.0
2558;Zuid-Holland (PV);Beëindigingen door betalingen hervat;2007;45.0
2559;Zuid-Holland (PV);Beëindigingen door betalingen hervat;2008;35.0
2560;Zuid-Holland (PV);Beëindigingen door betalingen hervat;2009;50.0
2561;Zuid-Holland (PV);Beëindigingen door betalingen hervat;2010;30.0
2562;Zuid-Holland (PV);Beëindigingen door betalingen hervat;2011;20.0
2563;Zuid-Holland (PV);Beëindigingen door betalingen hervat;2012;35.0
2564;Zuid-Holland (PV);Beëindigingen door betalingen hervat;2013;30.0
2565;Zuid-Holland (PV);Beëindigingen door betalingen hervat;2014;30.0
2566;Zuid-Holland (PV);Beëindigingen door betalingen hervat;2015;30.0
2567;Zuid-Holland (PV);Beëindigingen door betalingen hervat;2016;25.0
2568;Zuid-Holland (PV);Beëindigingen door betalingen hervat;2017;20.0
2569;Zuid-Holland (PV);Beëindigingen door betalingen hervat;2018;20.0
2570;Zuid-Holland (PV);Beëindigingen door betalingen hervat;2019;35.0
2571;Zuid-Holland (PV);Beëindigingen door betalingen hervat;2020;25.0
2572;Zuid-Holland (PV);Beëindigingen door betalingen hervat;2021;10.0
2573;Zuid-Holland (PV);Beëindigingen door betalingen hervat;2022;10.0
2574;Zuid-Holland (PV);Beëindigingen door betalingen hervat;2023;
2575;Zuid-Holland (PV);Beëindigingen zonder schone lei;1999;
2576;Zuid-Holland (PV);Beëindigingen zonder schone lei;2000;
2577;Zuid-Holland (PV);Beëindigingen zonder schone lei;2001;
2578;Zuid-Holland (PV);Beëindigingen zonder schone lei;2002;
2579;Zuid-Holland (PV);Beëindigingen zonder schone lei;2003;
2580;Zuid-Holland (PV);Beëindigingen zonder schone lei;2004;30.0
2581;Zuid-Holland (PV);Beëindigingen zonder schone lei;2005;105.0
2582;Zuid-Holland (PV);Beëindigingen zonder schone lei;2006;135.0
2583;Zuid-Holland (PV);Beëindigingen zonder schone lei;2007;170.0
2584;Zuid-Holland (PV);Beëindigingen zonder schone lei;2008;295.0
2585;Zuid-Holland (PV);Beëindigingen zonder schone lei;2009;295.0
2586;Zuid-Holland (PV);Beëindigingen zonder schone lei;2010;295.0
2587;Zuid-Holland (PV);Beëindigingen zonder schone lei;2011;250.0
2588;Zuid-Holland (PV);Beëindigingen zonder schone lei;2012;345.0
2589;Zuid-Holland (PV);Beëindigingen zonder schone lei;2013;355.0
2590;Zuid-Holland (PV);Beëindigingen zonder schone lei;2014;300.0
2591;Zuid-Holland (PV);Beëindigingen zonder schone lei;2015;275.0
2592;Zuid-Holland (PV);Beëindigingen zonder schone lei;2016;180.0
2593;Zuid-Holland (PV);Beëindigingen zonder schone lei;2017;180.0
2594;Zuid-Holland (PV);Beëindigingen zonder schone lei;2018;160.0
2595;Zuid-Holland (PV);Beëindigingen zonder schone lei;2019;115.0
2596;Zuid-Holland (PV);Beëindigingen zonder schone lei;2020;65.0
2597;Zuid-Holland (PV);Beëindigingen zonder schone lei;2021;20.0
2598;Zuid-Holland (PV);Beëindigingen zonder schone lei;2022;
2599;Zuid-Holland (PV);Beëindigingen zonder schone lei;2023;
2600;Zuid-Holland (PV);Beëindigingen onbekend;1999;
2601;Zuid-Holland (PV);Beëindigingen onbekend;2000;10.0
2602;Zuid-Holland (PV);Beëindigingen onbekend;2001;20.0
2603;Zuid-Holland (PV);Beëindigingen onbekend;2002;25.0
2604;Zuid-Holland (PV);Beëindigingen onbekend;2003;55.0
2605;Zuid-Holland (PV);Beëindigingen onbekend;2004;25.0
2606;Zuid-Holland (PV);Beëindigingen onbekend;2005;10.0
2607;Zuid-Holland (PV);Beëindigingen onbekend;2006;10.0
2608;Zuid-Holland (PV);Beëindigingen onbekend;2007;10.0
2609;Zuid-Holland (PV);Beëindigingen onbekend;2008;30.0
2610;Zuid-Holland (PV);Beëindigingen onbekend;2009;60.0
2611;Zuid-Holland (PV);Beëindigingen onbekend;2010;30.0
2612;Zuid-Holland (PV);Beëindigingen onbekend;2011;40.0
2613;Zuid-Holland (PV);Beëindigingen onbekend;2012;80.0
2614;Zuid-Holland (PV);Beëindigingen onbekend;2013;40.0
2615;Zuid-Holland (PV);Beëindigingen onbekend;2014;35.0
2616;Zuid-Holland (PV);Beëindigingen onbekend;2015;25.0
2617;Zuid-Holland (PV);Beëindigingen onbekend;2016;35.0
2618;Zuid-Holland (PV);Beëindigingen onbekend;2017;25.0
2619;Zuid-Holland (PV);Beëindigingen onbekend;2018;40.0
2620;Zuid-Holland (PV);Beëindigingen onbekend;2019;20.0
2621;Zuid-Holland (PV);Beëindigingen onbekend;2020;90.0
2622;Zuid-Holland (PV);Beëindigingen onbekend;2021;430.0
2623;Zuid-Holland (PV);Beëindigingen onbekend;2022;825.0
2624;Zuid-Holland (PV);Beëindigingen onbekend;2023;555.0
2625;Zeeland (PV);Totaal alle beëindigingen;1999;
2626;Zeeland (PV);Totaal alle beëindigingen;2000;45.0
2627;Zeeland (PV);Totaal alle beëindigingen;2001;40.0
2628;Zeeland (PV);Totaal alle beëindigingen;2002;180.0
2629;Zeeland (PV);Totaal alle beëindigingen;2003;255.0
2630;Zeeland (PV);Totaal alle beëindigingen;2004;235.0
2631;Zeeland (PV);Totaal alle beëindigingen;2005;360.0
2632;Zeeland (PV);Totaal alle beëindigingen;2006;330.0
2633;Zeeland (PV);Totaal alle beëindigingen;2007;370.0
2634;Zeeland (PV);Totaal alle beëindigingen;2008;455.0
2635;Zeeland (PV);Totaal alle beëindigingen;2009;460.0
2636;Zeeland (PV);Totaal alle beëindigingen;2010;495.0
2637;Zeeland (PV);Totaal alle beëindigingen;2011;335.0
2638;Zeeland (PV);Totaal alle beëindigingen;2012;155.0
2639;Zeeland (PV);Totaal alle beëindigingen;2013;200.0
2640;Zeeland (PV);Totaal alle beëindigingen;2014;315.0
2641;Zeeland (PV);Totaal alle beëindigingen;2015;375.0
2642;Zeeland (PV);Totaal alle beëindigingen;2016;300.0
2643;Zeeland (PV);Totaal alle beëindigingen;2017;280.0
2644;Zeeland (PV);Totaal alle beëindigingen;2018;180.0
2645;Zeeland (PV);Totaal alle beëindigingen;2019;160.0
2646;Zeeland (PV);Totaal alle beëindigingen;2020;140.0
2647;Zeeland (PV);Totaal alle beëindigingen;2021;140.0
2648;Zeeland (PV);Totaal alle beëindigingen;2022;110.0
2649;Zeeland (PV);Totaal alle beëindigingen;2023;115.0
2650;Zeeland (PV);Beëindigingen door schone lei;1999;
2651;Zeeland (PV);Beëindigingen door schone lei;2000;10.0
2652;Zeeland (PV);Beëindigingen door schone lei;2001;20.0
2653;Zeeland (PV);Beëindigingen door schone lei;2002;100.0
2654;Zeeland (PV);Beëindigingen door schone lei;2003;165.0
2655;Zeeland (PV);Beëindigingen door schone lei;2004;155.0
2656;Zeeland (PV);Beëindigingen door schone lei;2005;250.0
2657;Zeeland (PV);Beëindigingen door schone lei;2006;230.0
2658;Zeeland (PV);Beëindigingen door schone lei;2007;255.0
2659;Zeeland (PV);Beëindigingen door schone lei;2008;345.0
2660;Zeeland (PV);Beëindigingen door schone lei;2009;365.0
2661;Zeeland (PV);Beëindigingen door schone lei;2010;440.0
2662;Zeeland (PV);Beëindigingen door schone lei;2011;295.0
2663;Zeeland (PV);Beëindigingen door schone lei;2012;105.0
2664;Zeeland (PV);Beëindigingen door schone lei;2013;160.0
2665;Zeeland (PV);Beëindigingen door schone lei;2014;265.0
2666;Zeeland (PV);Beëindigingen door schone lei;2015;320.0
2667;Zeeland (PV);Beëindigingen door schone lei;2016;265.0
2668;Zeeland (PV);Beëindigingen door schone lei;2017;250.0
2669;Zeeland (PV);Beëindigingen door schone lei;2018;170.0
2670;Zeeland (PV);Beëindigingen door schone lei;2019;155.0
2671;Zeeland (PV);Beëindigingen door schone lei;2020;95.0
2672;Zeeland (PV);Beëindigingen door schone lei;2021;10.0
2673;Zeeland (PV);Beëindigingen door schone lei;2022;
2674;Zeeland (PV);Beëindigingen door schone lei;2023;
2675;Zeeland (PV);Beëindigingen door akkoord;1999;
2676;Zeeland (PV);Beëindigingen door akkoord;2000;15.0
2677;Zeeland (PV);Beëindigingen door akkoord;2001;
2678;Zeeland (PV);Beëindigingen door akkoord;2002;35.0
2679;Zeeland (PV);Beëindigingen door akkoord;2003;20.0
2680;Zeeland (PV);Beëindigingen door akkoord;2004;10.0
2681;Zeeland (PV);Beëindigingen door akkoord;2005;
2682;Zeeland (PV);Beëindigingen door akkoord;2006;15.0
2683;Zeeland (PV);Beëindigingen door akkoord;2007;15.0
2684;Zeeland (PV);Beëindigingen door akkoord;2008;10.0
2685;Zeeland (PV);Beëindigingen door akkoord;2009;10.0
2686;Zeeland (PV);Beëindigingen door akkoord;2010;
2687;Zeeland (PV);Beëindigingen door akkoord;2011;
2688;Zeeland (PV);Beëindigingen door akkoord;2012;
2689;Zeeland (PV);Beëindigingen door akkoord;2013;
2690;Zeeland (PV);Beëindigingen door akkoord;2014;10.0
2691;Zeeland (PV);Beëindigingen door akkoord;2015;
2692;Zeeland (PV);Beëindigingen door akkoord;2016;
2693;Zeeland (PV);Beëindigingen door akkoord;2017;
2694;Zeeland (PV);Beëindigingen door akkoord;2018;
2695;Zeeland (PV);Beëindigingen door akkoord;2019;
2696;Zeeland (PV);Beëindigingen door akkoord;2020;
2697;Zeeland (PV);Beëindigingen door akkoord;2021;
2698;Zeeland (PV);Beëindigingen door akkoord;2022;
2699;Zeeland (PV);Beëindigingen door akkoord;2023;
2700;Zeeland (PV);Beëindigingen door faillissement;1999;
2701;Zeeland (PV);Beëindigingen door faillissement;2000;15.0
2702;Zeeland (PV);Beëindigingen door faillissement;2001;15.0
2703;Zeeland (PV);Beëindigingen door faillissement;2002;30.0
2704;Zeeland (PV);Beëindigingen door faillissement;2003;65.0
2705;Zeeland (PV);Beëindigingen door faillissement;2004;60.0
2706;Zeeland (PV);Beëindigingen door faillissement;2005;75.0
2707;Zeeland (PV);Beëindigingen door faillissement;2006;70.0
2708;Zeeland (PV);Beëindigingen door faillissement;2007;70.0
2709;Zeeland (PV);Beëindigingen door faillissement;2008;35.0
2710;Zeeland (PV);Beëindigingen door faillissement;2009;25.0
2711;Zeeland (PV);Beëindigingen door faillissement;2010;10.0
2712;Zeeland (PV);Beëindigingen door faillissement;2011;10.0
2713;Zeeland (PV);Beëindigingen door faillissement;2012;10.0
2714;Zeeland (PV);Beëindigingen door faillissement;2013;
2715;Zeeland (PV);Beëindigingen door faillissement;2014;10.0
2716;Zeeland (PV);Beëindigingen door faillissement;2015;
2717;Zeeland (PV);Beëindigingen door faillissement;2016;
2718;Zeeland (PV);Beëindigingen door faillissement;2017;
2719;Zeeland (PV);Beëindigingen door faillissement;2018;
2720;Zeeland (PV);Beëindigingen door faillissement;2019;
2721;Zeeland (PV);Beëindigingen door faillissement;2020;
2722;Zeeland (PV);Beëindigingen door faillissement;2021;
2723;Zeeland (PV);Beëindigingen door faillissement;2022;
2724;Zeeland (PV);Beëindigingen door faillissement;2023;
2725;Zeeland (PV);Beëindigingen door betalingen hervat;1999;
2726;Zeeland (PV);Beëindigingen door betalingen hervat;2000;
2727;Zeeland (PV);Beëindigingen door betalingen hervat;2001;
2728;Zeeland (PV);Beëindigingen door betalingen hervat;2002;
2729;Zeeland (PV);Beëindigingen door betalingen hervat;2003;
2730;Zeeland (PV);Beëindigingen door betalingen hervat;2004;
2731;Zeeland (PV);Beëindigingen door betalingen hervat;2005;15.0
2732;Zeeland (PV);Beëindigingen door betalingen hervat;2006;15.0
2733;Zeeland (PV);Beëindigingen door betalingen hervat;2007;20.0
2734;Zeeland (PV);Beëindigingen door betalingen hervat;2008;20.0
2735;Zeeland (PV);Beëindigingen door betalingen hervat;2009;25.0
2736;Zeeland (PV);Beëindigingen door betalingen hervat;2010;10.0
2737;Zeeland (PV);Beëindigingen door betalingen hervat;2011;
2738;Zeeland (PV);Beëindigingen door betalingen hervat;2012;
2739;Zeeland (PV);Beëindigingen door betalingen hervat;2013;
2740;Zeeland (PV);Beëindigingen door betalingen hervat;2014;
2741;Zeeland (PV);Beëindigingen door betalingen hervat;2015;
2742;Zeeland (PV);Beëindigingen door betalingen hervat;2016;
2743;Zeeland (PV);Beëindigingen door betalingen hervat;2017;
2744;Zeeland (PV);Beëindigingen door betalingen hervat;2018;
2745;Zeeland (PV);Beëindigingen door betalingen hervat;2019;
2746;Zeeland (PV);Beëindigingen door betalingen hervat;2020;
2747;Zeeland (PV);Beëindigingen door betalingen hervat;2021;
2748;Zeeland (PV);Beëindigingen door betalingen hervat;2022;
2749;Zeeland (PV);Beëindigingen door betalingen hervat;2023;
2750;Zeeland (PV);Beëindigingen zonder schone lei;1999;
2751;Zeeland (PV);Beëindigingen zonder schone lei;2000;
2752;Zeeland (PV);Beëindigingen zonder schone lei;2001;
2753;Zeeland (PV);Beëindigingen zonder schone lei;2002;
2754;Zeeland (PV);Beëindigingen zonder schone lei;2003;
2755;Zeeland (PV);Beëindigingen zonder schone lei;2004;
2756;Zeeland (PV);Beëindigingen zonder schone lei;2005;15.0
2757;Zeeland (PV);Beëindigingen zonder schone lei;2006;
2758;Zeeland (PV);Beëindigingen zonder schone lei;2007;10.0
2759;Zeeland (PV);Beëindigingen zonder schone lei;2008;40.0
2760;Zeeland (PV);Beëindigingen zonder schone lei;2009;35.0
2761;Zeeland (PV);Beëindigingen zonder schone lei;2010;25.0
2762;Zeeland (PV);Beëindigingen zonder schone lei;2011;20.0
2763;Zeeland (PV);Beëindigingen zonder schone lei;2012;30.0
2764;Zeeland (PV);Beëindigingen zonder schone lei;2013;25.0
2765;Zeeland (PV);Beëindigingen zonder schone lei;2014;20.0
2766;Zeeland (PV);Beëindigingen zonder schone lei;2015;30.0
2767;Zeeland (PV);Beëindigingen zonder schone lei;2016;25.0
2768;Zeeland (PV);Beëindigingen zonder schone lei;2017;20.0
2769;Zeeland (PV);Beëindigingen zonder schone lei;2018;10.0
2770;Zeeland (PV);Beëindigingen zonder schone lei;2019;
2771;Zeeland (PV);Beëindigingen zonder schone lei;2020;
2772;Zeeland (PV);Beëindigingen zonder schone lei;2021;
2773;Zeeland (PV);Beëindigingen zonder schone lei;2022;
2774;Zeeland (PV);Beëindigingen zonder schone lei;2023;
2775;Zeeland (PV);Beëindigingen onbekend;1999;
2776;Zeeland (PV);Beëindigingen onbekend;2000;
2777;Zeeland (PV);Beëindigingen onbekend;2001;
2778;Zeeland (PV);Beëindigingen onbekend;2002;10.0
2779;Zeeland (PV);Beëindigingen onbekend;2003;10.0
2780;Zeeland (PV);Beëindigingen onbekend;2004;
2781;Zeeland (PV);Beëindigingen onbekend;2005;
2782;Zeeland (PV);Beëindigingen onbekend;2006;
2783;Zeeland (PV);Beëindigingen onbekend;2007;
2784;Zeeland (PV);Beëindigingen onbekend;2008;
2785;Zeeland (PV);Beëindigingen onbekend;2009;
2786;Zeeland (PV);Beëindigingen onbekend;2010;
2787;Zeeland (PV);Beëindigingen onbekend;2011;
2788;Zeeland (PV);Beëindigingen onbekend;2012;
2789;Zeeland (PV);Beëindigingen onbekend;2013;
2790;Zeeland (PV);Beëindigingen onbekend;2014;
2791;Zeeland (PV);Beëindigingen onbekend;2015;10.0
2792;Zeeland (PV);Beëindigingen onbekend;2016;
2793;Zeeland (PV);Beëindigingen onbekend;2017;
2794;Zeeland (PV);Beëindigingen onbekend;2018;
2795;Zeeland (PV);Beëindigingen onbekend;2019;
2796;Zeeland (PV);Beëindigingen onbekend;2020;40.0
2797;Zeeland (PV);Beëindigingen onbekend;2021;130.0
2798;Zeeland (PV);Beëindigingen onbekend;2022;110.0
2799;Zeeland (PV);Beëindigingen onbekend;2023;110.0
2800;Noord-Brabant (PV);Totaal alle beëindigingen;1999;30.0
2801;Noord-Brabant (PV);Totaal alle beëindigingen;2000;140.0
2802;Noord-Brabant (PV);Totaal alle beëindigingen;2001;240.0
2803;Noord-Brabant (PV);Totaal alle beëindigingen;2002;295.0
2804;Noord-Brabant (PV);Totaal alle beëindigingen;2003;735.0
2805;Noord-Brabant (PV);Totaal alle beëindigingen;2004;990.0
2806;Noord-Brabant (PV);Totaal alle beëindigingen;2005;1315.0
2807;Noord-Brabant (PV);Totaal alle beëindigingen;2006;1385.0
2808;Noord-Brabant (PV);Totaal alle beëindigingen;2007;1515.0
2809;Noord-Brabant (PV);Totaal alle beëindigingen;2008;1670.0
2810;Noord-Brabant (PV);Totaal alle beëindigingen;2009;1840.0
2811;Noord-Brabant (PV);Totaal alle beëindigingen;2010;1740.0
2812;Noord-Brabant (PV);Totaal alle beëindigingen;2011;1505.0
2813;Noord-Brabant (PV);Totaal alle beëindigingen;2012;1365.0
2814;Noord-Brabant (PV);Totaal alle beëindigingen;2013;1480.0
2815;Noord-Brabant (PV);Totaal alle beëindigingen;2014;1625.0
2816;Noord-Brabant (PV);Totaal alle beëindigingen;2015;1455.0
2817;Noord-Brabant (PV);Totaal alle beëindigingen;2016;1495.0
2818;Noord-Brabant (PV);Totaal alle beëindigingen;2017;1445.0
2819;Noord-Brabant (PV);Totaal alle beëindigingen;2018;1055.0
2820;Noord-Brabant (PV);Totaal alle beëindigingen;2019;910.0
2821;Noord-Brabant (PV);Totaal alle beëindigingen;2020;780.0
2822;Noord-Brabant (PV);Totaal alle beëindigingen;2021;570.0
2823;Noord-Brabant (PV);Totaal alle beëindigingen;2022;505.0
2824;Noord-Brabant (PV);Totaal alle beëindigingen;2023;345.0
2825;Noord-Brabant (PV);Beëindigingen door schone lei;1999;
2826;Noord-Brabant (PV);Beëindigingen door schone lei;2000;40.0
2827;Noord-Brabant (PV);Beëindigingen door schone lei;2001;60.0
2828;Noord-Brabant (PV);Beëindigingen door schone lei;2002;100.0
2829;Noord-Brabant (PV);Beëindigingen door schone lei;2003;495.0
2830;Noord-Brabant (PV);Beëindigingen door schone lei;2004;690.0
2831;Noord-Brabant (PV);Beëindigingen door schone lei;2005;845.0
2832;Noord-Brabant (PV);Beëindigingen door schone lei;2006;910.0
2833;Noord-Brabant (PV);Beëindigingen door schone lei;2007;1070.0
2834;Noord-Brabant (PV);Beëindigingen door schone lei;2008;1085.0
2835;Noord-Brabant (PV);Beëindigingen door schone lei;2009;1245.0
2836;Noord-Brabant (PV);Beëindigingen door schone lei;2010;1385.0
2837;Noord-Brabant (PV);Beëindigingen door schone lei;2011;1100.0
2838;Noord-Brabant (PV);Beëindigingen door schone lei;2012;1000.0
2839;Noord-Brabant (PV);Beëindigingen door schone lei;2013;1115.0
2840;Noord-Brabant (PV);Beëindigingen door schone lei;2014;1280.0
2841;Noord-Brabant (PV);Beëindigingen door schone lei;2015;1190.0
2842;Noord-Brabant (PV);Beëindigingen door schone lei;2016;1255.0
