ID;TypeLozing;IndustrieVolgensSBI93;Perioden;FosforverbindingenAlsP_1;StikstofverbindingenAlsN_2;AntimoonverbindingenAlsSb_3;ArseenverbindingenAlsAs_4;CadmiumverbindingenAlsCd_5;ChroomverbindingenAlsCr_6;KobaltverbindingenAlsCo_7;KoperverbindingenAlsCu_8;KwikverbindingenAlsHg_9;LoodverbindingenAlsPb_10;NikkelverbindingenAlsNi_11;ZinkverbindingenAlsZn_12;Benzeen_13;Ethylbenzeen_14;Isopropylbenzeen_15;SomPAK6VanBorneff_16;Tolueen_17;XyleenTotaal_18;Dichloorethaan12_19;Hexachloorbutadieen_20;TetrachlooretheenPer_21;TetrachloormethaanTetra_22;DrinsAldrinDieldrinEnz_23;Hexachloorbenzenen_24;Pentachloorfenol_25;ChloorverbAnorgChloridenAlsCl_26;Fluoriden_27;CyanidenAnorganischAlsCN_28;CZV_29
517;Lozing op oppervlaktewater;246 Overige chemische productenind.;2004;4;195;0.0;26.3;6.517;26.3;45.0;60;1.748;22;71;619;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2723;0;0;228
518;Lozing op oppervlaktewater;246 Overige chemische productenind.;2005;5;175;0.0;15.0;2.569;25.4;16.0;31;0.948;8;35;276;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.089;1506;0;0;241
519;Lozing op oppervlaktewater;246 Overige chemische productenind.;2006;4;213;0.0;15.4;2.65;52.0;2.0;27;2.03;9;133;645;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1556;0;0;251
520;Lozing op oppervlaktewater;246 Overige chemische productenind.;2007;3;199;0.0;11.0;2.819;36.5;0.0;16;1.059;6;60;238;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;861;0;0;231
521;Lozing op oppervlaktewater;246 Overige chemische productenind.;2008*;1;123;0.0;12.2;0.881;26.7;7.0;24;0.757;4;36;99;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;509;0;0;72
522;Lozing op oppervlaktewater;247 Synthetische en kunstm. vezelind.;1990;1;40;43.0;138.0;0.0;0.0;;0;0.0;0;0;16040;0.0;0.0;0.0;0.0;0.0;0.0;1.7;0.0;2.0;149.0;0.0;0.0;0.0;10358;42;0;802
523;Lozing op oppervlaktewater;247 Synthetische en kunstm. vezelind.;1995;5;91;139.7;20.0;0.0;0.0;;0;0.855;0;0;3308;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.242;0.165;0.0;0.0;0.0;1463;4;0;616
524;Lozing op oppervlaktewater;247 Synthetische en kunstm. vezelind.;2000;4;51;0.0;0.5;0.0;0.5;;5;0.312;0;1;629;0.0;0.0;0.0;0.1;0.0;1.0;0.0;0.0;0.0;2.5;0.0;0.0;0.0;9311;0;0;226
525;Lozing op oppervlaktewater;247 Synthetische en kunstm. vezelind.;2003;1;48;0.0;0.0;0.0;3.0;0.0;0;0.0;0;10;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5;0.0;0.0;0.0;9;0;0;333
526;Lozing op oppervlaktewater;247 Synthetische en kunstm. vezelind.;2004;1;283;0.0;0.0;0.0;5.0;0.0;24;0.0;0;7;22;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.6;0.0;0.0;0.0;10612;0;0;473
527;Lozing op oppervlaktewater;247 Synthetische en kunstm. vezelind.;2005;0;156;0.0;0.0;0.0;3.7;0.0;12;0.0;0;9;25;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.6;0.0;0.0;0.0;9549;0;0;231
528;Lozing op oppervlaktewater;247 Synthetische en kunstm. vezelind.;2006;0;61;0.0;0.5;0.0;10.7;0.0;74;0.0;0;64;139;0.0;0.1;0.0;0.0;0.1;0.1;0.0;0.0;0.0;0.93;0.0;0.0;0.0;11910;767;0;205
529;Lozing op oppervlaktewater;247 Synthetische en kunstm. vezelind.;2007;0;71;0.0;8.0;1.0;10.0;0.0;36;0.0;10;70;38;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.84;0.0;0.0;0.0;21493;777;0;234
530;Lozing op oppervlaktewater;247 Synthetische en kunstm. vezelind.;2008*;1;59;0.0;0.0;0.0;9.0;0.0;9;0.0;9;12;23;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;20993;0;0;177
531;Lozing op oppervlaktewater;DH Rubber- en kunststofverwerkende ind.;1990;0;8;0.0;0.0;0.0;0.0;;0;0.0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;97;0;0;34
532;Lozing op oppervlaktewater;DH Rubber- en kunststofverwerkende ind.;1995;2;4;0.0;0.2;5.2;0.9;;11;0.05;36;5;45;0.7;2.0;0.3;0.0;17.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;158;0;0;104
533;Lozing op oppervlaktewater;DH Rubber- en kunststofverwerkende ind.;2000;5;1;0.0;0.0;0.0;0.0;;13;0.022;0;0;17;0.1;2.3;0.3;0.0;20.9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;156;0;0;56
534;Lozing op oppervlaktewater;DH Rubber- en kunststofverwerkende ind.;2003;1;0;0.0;0.0;0.07;0.6;0.0;1;0.005;0;1;11;0.3;1.5;0.1;0.0;0.5;0.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;131;0;0;70
535;Lozing op oppervlaktewater;DH Rubber- en kunststofverwerkende ind.;2004;0;0;0.0;0.0;0.0;0.0;0.0;0;0.0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2;0;0;1
536;Lozing op oppervlaktewater;DH Rubber- en kunststofverwerkende ind.;2005;0;0;0.0;0.0;0.0;0.0;0.0;0;0.0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0;0;0
537;Lozing op oppervlaktewater;DH Rubber- en kunststofverwerkende ind.;2006;0;0;0.0;0.0;0.0;0.0;0.0;0;0.0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2;0;0;2
538;Lozing op oppervlaktewater;DH Rubber- en kunststofverwerkende ind.;2007;0;0;0.0;0.0;0.0;0.0;0.0;0;0.0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;1
539;Lozing op oppervlaktewater;DH Rubber- en kunststofverwerkende ind.;2008*;0;0;0.0;0.0;0.0;0.0;0.0;0;0.0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;1
540;Lozing op oppervlaktewater;DI Glas-, aardewerk-, cement-, kalkind.;1990;0;25;0.0;0.0;4.3;12.3;;1;0.0;30;9;124;327.2;0.0;0.0;0.0;0.0;105.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;291;6;0;207
541;Lozing op oppervlaktewater;DI Glas-, aardewerk-, cement-, kalkind.;1995;0;8;0.0;4.6;0.0;22.7;;36;0.0;14;0;47;0.0;0.0;0.0;0.0;3.6;38.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;227;460;0;134
542;Lozing op oppervlaktewater;DI Glas-, aardewerk-, cement-, kalkind.;2000;0;20;0.0;1.2;0.034;11.5;;4;0.0;12;12;101;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7;0;0;67
543;Lozing op oppervlaktewater;DI Glas-, aardewerk-, cement-, kalkind.;2003;1;7;0.0;0.6;0.03;22.4;0.0;21;0.0;3;0;136;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;269;2;0;58
544;Lozing op oppervlaktewater;DI Glas-, aardewerk-, cement-, kalkind.;2004;1;10;0.0;0.4;0.001;6.6;0.0;13;0.007;5;1;100;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;312;1;0;59
545;Lozing op oppervlaktewater;DI Glas-, aardewerk-, cement-, kalkind.;2005;1;8;0.0;0.4;0.0;7.0;0.0;8;0.0;7;4;76;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;215;1;0;63
546;Lozing op oppervlaktewater;DI Glas-, aardewerk-, cement-, kalkind.;2006;1;7;0.0;2.6;0.0;15.0;0.0;16;0.001;7;2;75;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;230;1;0;67
547;Lozing op oppervlaktewater;DI Glas-, aardewerk-, cement-, kalkind.;2007;1;7;0.0;0.0;0.0;18.0;0.0;15;0.0;1;3;64;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;216;2;0;47
548;Lozing op oppervlaktewater;DI Glas-, aardewerk-, cement-, kalkind.;2008*;1;5;31.0;0.0;0.0;5.0;0.0;14;0.0;2;13;60;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;249;1;0;40
549;Lozing op oppervlaktewater;DJ Basismetaal- en metaalprod.ind.;1990;9;1656;0.0;223.8;284.473;2782.1;;3234;40.6;5279;1296;46580;754.8;0.0;0.0;1297.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;33466;2454;21967;4841
550;Lozing op oppervlaktewater;DJ Basismetaal- en metaalprod.ind.;1995;23;1101;0.0;874.6;105.63;1929.2;;1177;41.5;631;2016;14103;98.1;0.0;0.0;82.3;242.7;0.0;0.0;0.0;0.5;0.0;0.0;0.0;0.0;5174;1025;28902;3235
551;Lozing op oppervlaktewater;DJ Basismetaal- en metaalprod.ind.;2000;21;504;0.0;1005.0;116.62;1619.3;;1625;2.641;1128;1204;5080;0.0;0.0;0.0;36.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;486;754;11100;1381
552;Lozing op oppervlaktewater;DJ Basismetaal- en metaalprod.ind.;2003;11;423;0.0;345.2;43.61;799.1;8.0;487;5.95;416;708;3877;0.0;0.0;0.0;6.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;253702;681;11342;1000
553;Lozing op oppervlaktewater;DJ Basismetaal- en metaalprod.ind.;2004;15;437;0.0;282.5;39.206;703.3;6.3;426;4.556;530;830;4821;0.0;0.0;0.0;8.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1488;720;15760;791
554;Lozing op oppervlaktewater;DJ Basismetaal- en metaalprod.ind.;2005;17;476;0.0;216.1;24.595;834.3;1.0;507;4.306;399;796;2886;0.0;0.0;0.0;4.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;887;734;14338;987
555;Lozing op oppervlaktewater;DJ Basismetaal- en metaalprod.ind.;2006;14;452;0.0;181.6;35.205;855.4;0.0;477;4.7;711;842;2294;0.0;0.0;0.0;8.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;877;600;14967;620
556;Lozing op oppervlaktewater;DJ Basismetaal- en metaalprod.ind.;2007;14;509;0.0;126.8;46.17;484.3;0.0;370;2.739;621;815;1958;0.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;945;576;11820;622
557;Lozing op oppervlaktewater;DJ Basismetaal- en metaalprod.ind.;2008*;14;612;0.0;170.0;85.0;69.0;0.0;247;4.0;1297;493;2909;0.0;0.0;0.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;969;580;17740;588
558;Lozing op oppervlaktewater;2900a Machine- en elektronica-industrie;1990;6;184;55.0;0.0;3.656;71.5;;324;1.0;77;210;380;9.3;0.0;0.0;12.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1185;6;1;38
559;Lozing op oppervlaktewater;2900a Machine- en elektronica-industrie;1995;0;3;0.0;0.0;0.0;40.4;;2;0.0;0;13;9;0.0;0.0;0.0;13.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;18;3;0;5
560;Lozing op oppervlaktewater;2900a Machine- en elektronica-industrie;2000;0;3;0.0;0.0;0.0;6.7;;5;0.001;0;3;9;0.0;0.0;0.0;2.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9;0;0;14
561;Lozing op oppervlaktewater;2900a Machine- en elektronica-industrie;2003;0;4;0.0;1.0;7.0;3.4;0.0;3;0.0;26;2;130;0.0;0.0;0.0;3.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3;3;0;13
562;Lozing op oppervlaktewater;2900a Machine- en elektronica-industrie;2004;0;4;0.0;2.0;7.91;1.3;0.0;4;0.0;20;2;136;0.0;0.0;0.0;5.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;5;0;12
563;Lozing op oppervlaktewater;2900a Machine- en elektronica-industrie;2005;0;4;0.0;0.0;7.39;0.6;0.0;7;0.0;19;2;210;0.0;0.0;0.0;16.9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;6;0;12
564;Lozing op oppervlaktewater;2900a Machine- en elektronica-industrie;2006;0;3;0.0;0.0;10.32;0.5;0.0;6;0.0;19;2;195;0.0;0.0;0.0;26.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;5;0;17
565;Lozing op oppervlaktewater;2900a Machine- en elektronica-industrie;2007;0;2;0.0;2.3;4.1;1.2;0.0;40;0.0;2;2;187;0.0;0.0;0.0;16.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;4;0;12
566;Lozing op oppervlaktewater;2900a Machine- en elektronica-industrie;2008*;0;3;0.0;2.7;10.9;184.0;0.0;32;0.0;17;3;217;0.0;0.0;0.0;19.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;6;0;13
567;Lozing op oppervlaktewater;DM Transportmiddelenindustrie;1990;0;1;0.0;0.0;10.7;325.5;;15052;0.0;99;533;895;164.8;0.0;0.0;200.0;50.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;33;0;0;0
568;Lozing op oppervlaktewater;DM Transportmiddelenindustrie;1995;0;0;0.0;0.0;10.008;2.0;;7687;0.0;1;7;1;20.2;0.0;0.0;200.0;50.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;25;0;0;0
569;Lozing op oppervlaktewater;DM Transportmiddelenindustrie;2000;0;0;0.0;0.0;0.0;0.0;;7523;0.0;5;0;18;2.0;0.0;0.0;2.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0
570;Lozing op oppervlaktewater;DM Transportmiddelenindustrie;2003;0;0;0.0;0.0;0.0;5.9;0.0;7563;0.0;1;4;4;2.0;0.0;0.0;2.3;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;13;0;0;0
571;Lozing op oppervlaktewater;DM Transportmiddelenindustrie;2004;0;1;0.0;0.0;0.0;4.0;0.0;7838;0.0;1;7;238;2.0;0.0;0.0;2.1;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;20;0;0;0
572;Lozing op oppervlaktewater;DM Transportmiddelenindustrie;2005;0;1;0.0;0.0;0.0;2.6;0.0;7559;0.0;0;0;22;2.0;0.0;0.0;2.1;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;20;0;0;0
573;Lozing op oppervlaktewater;DM Transportmiddelenindustrie;2006;0;1;0.0;0.0;0.0;0.8;0.0;7570;0.0;1;2;30;2.0;0.0;0.0;2.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8;0;0;0
574;Lozing op oppervlaktewater;DM Transportmiddelenindustrie;2007;0;1;0.0;0.0;0.0;0.1;0.0;7543;0.0;0;12;32;2.0;0.0;0.0;2.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;34;0;0;0
575;Lozing op oppervlaktewater;DM Transportmiddelenindustrie;2008*;0;0;0.0;0.0;0.0;3.0;0.0;7570;0.0;4;2;57;2.0;0.0;0.0;3.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9;0;0;0
576;Lozing op oppervlaktewater;DN Meubel- en overige industrie n.e.g.;1990;0;0;0.0;0.0;0.0;0.0;0.0;0;0.0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0
577;Lozing op oppervlaktewater;DN Meubel- en overige industrie n.e.g.;1995;0;0;0.0;0.0;0.0;0.0;0.0;0;0.0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0
578;Lozing op oppervlaktewater;DN Meubel- en overige industrie n.e.g.;2000;0;0;0.0;0.0;0.0;0.0;0.0;0;0.0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0
579;Lozing op oppervlaktewater;DN Meubel- en overige industrie n.e.g.;2003;0;0;0.0;0.0;0.0;0.0;0.0;0;0.0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0
580;Lozing op oppervlaktewater;DN Meubel- en overige industrie n.e.g.;2004;0;0;0.0;0.0;0.0;0.0;0.0;0;0.0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0
581;Lozing op oppervlaktewater;DN Meubel- en overige industrie n.e.g.;2005;0;0;0.0;0.0;0.0;0.0;0.0;0;0.0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0
582;Lozing op oppervlaktewater;DN Meubel- en overige industrie n.e.g.;2006;0;0;0.0;0.0;0.0;0.0;0.0;0;0.0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0
583;Lozing op oppervlaktewater;DN Meubel- en overige industrie n.e.g.;2007;0;0;0.0;0.0;0.0;0.0;0.0;0;0.0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0
584;Lozing op oppervlaktewater;DN Meubel- en overige industrie n.e.g.;2008*;0;0;0.0;0.0;0.0;0.0;0.0;0;0.0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0
585;Lozing op oppervlaktewater;Dx Industrie (onverdeelde emissies);1990;0;0;0.0;0.0;0.0;0.0;0.0;0;0.0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0
586;Lozing op oppervlaktewater;Dx Industrie (onverdeelde emissies);1995;0;0;0.0;0.0;0.0;0.0;0.0;0;0.0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0
587;Lozing op oppervlaktewater;Dx Industrie (onverdeelde emissies);2000;0;0;0.0;0.0;0.0;0.0;0.0;0;0.0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0
588;Lozing op oppervlaktewater;Dx Industrie (onverdeelde emissies);2003;0;0;0.0;0.0;0.0;0.0;0.0;0;0.0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0
589;Lozing op oppervlaktewater;Dx Industrie (onverdeelde emissies);2004;0;0;0.0;0.0;0.0;0.0;0.0;0;0.0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0
590;Lozing op oppervlaktewater;Dx Industrie (onverdeelde emissies);2005;0;0;0.0;0.0;0.0;0.0;0.0;0;0.0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0
591;Lozing op oppervlaktewater;Dx Industrie (onverdeelde emissies);2006;0;0;0.0;0.0;0.0;0.0;0.0;0;0.0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0
592;Lozing op oppervlaktewater;Dx Industrie (onverdeelde emissies);2007;0;0;0.0;0.0;0.0;0.0;0.0;0;0.0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0
593;Lozing op oppervlaktewater;Dx Industrie (onverdeelde emissies);2008*;0;0;0.0;0.0;0.0;0.0;0.0;0;0.0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0
594;Lozing op riool;D Industrie;1990;1360;8459;343.794;1206.1;234.144;27754.0;;24746;236.702;7393;26722;67898;12571.0;448.6;2.5;47.7;39911.5;6088.2;3501.8;0.115;0.167;0.284;0.008;0.157;0.0;100800;241;947;124596
595;Lozing op riool;D Industrie;1995;1780;8328;140.152;167.2;190.998;29713.8;;20349;25.037;5976;24890;40303;3854.9;5680.4;11.2;3.6;3330.9;3032.6;65.6;0.0;7.957;0.032;0.001;0.0;15.04;91052;25;353;126961
596;Lozing op riool;D Industrie;2000;1287;7084;75.068;108.4;76.457;20162.3;;11580;6.991;3590;12685;21844;1304.3;3091.7;2.5;26.7;2402.6;4229.8;71.3;0.0;7.337;0.0;0.0;0.0;0.009;122207;67;304;129550
597;Lozing op riool;D Industrie;2003;1239;8257;251.313;296.7;57.391;18813.6;61.3;12576;15.652;1847;12927;21214;1262.1;3256.8;0.6;7.4;1340.2;5214.9;811.5;0.0;26.196;0.656;0.001;0.0;0.0;90432;82;11;128559
598;Lozing op riool;D Industrie;2004;1334;7496;204.081;232.9;33.678;19576.2;11.8;12866;16.643;1898;13292;25256;2012.3;3187.4;4.7;5.3;994.7;5245.2;563.8;0.0;0.132;0.002;0.0;0.0;0.0;183529;88;36;144706
599;Lozing op riool;D Industrie;2005;1466;8356;441.163;281.2;22.086;19591.5;40.3;9584;6.734;1655;12578;22722;888.5;2068.5;47.6;16.9;428.2;5085.4;360.3;0.0;0.118;0.001;0.0;0.0;0.0;126099;38;52;135214
600;Lozing op riool;D Industrie;2006;1233;7692;214.187;149.8;26.934;19919.0;10.6;6357;7.481;1167;12112;18468;2708.7;2928.6;64.8;46.8;926.3;2464.0;74.3;0.0;0.014;0.001;0.0;0.0;0.0;80312;41;87;117930
601;Lozing op riool;D Industrie;2007;1206;7013;144.068;209.6;18.029;18575.4;35.5;6327;2.904;752;11821;13283;1802.6;2637.3;57.7;39.5;994.2;2365.5;156.9;0.001;0.03;0.112;0.0;0.0;0.0;120787;85;159;86723
602;Lozing op riool;D Industrie;2008*;1352;6320;130.488;163.1;39.107;18546.9;5.9;4832;2.342;346;11548;15927;4346.6;2254.1;107.1;22.4;1285.1;1242.2;591.4;0.0;0.001;0.001;0.0;0.0;0.0;223199;44;509;82890
603;Lozing op riool;DA Voedings- en genotmiddelenindustrie;1990;814;4558;0.0;5.4;6.212;277.0;;2859;10.102;244;172;15039;101.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;18067;0;0;76910
604;Lozing op riool;DA Voedings- en genotmiddelenindustrie;1995;1568;5194;0.0;129.7;81.384;1357.2;;3712;7.056;845;991;10982;16.9;0.0;0.0;0.0;384.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.006;37410;0;0;69835
605;Lozing op riool;DA Voedings- en genotmiddelenindustrie;2000;1062;4350;0.0;47.3;5.559;385.1;;2364;0.815;155;311;6718;0.0;0.0;0.0;0.0;63.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;41587;0;0;71673
606;Lozing op riool;DA Voedings- en genotmiddelenindustrie;2003;992;4986;0.0;28.5;12.713;792.0;0.0;2091;1.119;92;341;7220;0.0;0.0;0.0;0.0;4.9;0.0;0.0;0.0;0.0;0.071;0.0;0.0;0.0;41782;0;0;66283
607;Lozing op riool;DA Voedings- en genotmiddelenindustrie;2004;1091;3949;0.0;57.5;7.995;519.5;0.0;2165;8.034;137;362;7205;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;39356;0;0;66747
608;Lozing op riool;DA Voedings- en genotmiddelenindustrie;2005;1289;3966;0.0;123.0;9.992;715.3;0.0;2139;0.658;180;518;6953;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;38963;0;0;66099
609;Lozing op riool;DA Voedings- en genotmiddelenindustrie;2006;1027;4075;0.0;67.7;7.73;410.5;0.0;1282;1.031;129;302;5790;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;32833;0;0;61831
610;Lozing op riool;DA Voedings- en genotmiddelenindustrie;2007;985;4334;0.0;121.0;1.605;94.6;0.0;739;0.586;96;179;2730;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;28230;0;0;58232
611;Lozing op riool;DA Voedings- en genotmiddelenindustrie;2008*;1024;3477;0.0;56.9;4.869;130.4;0.0;525;0.58;67;151;1769;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;32253;0;0;38949
612;Lozing op riool;15 Voedingsmiddelen- en drankenind.;1990;814;4555;0.0;5.4;6.212;277.0;;2859;10.102;244;172;15039;99.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;18013;0;0;76825
613;Lozing op riool;15 Voedingsmiddelen- en drankenind.;1995;1565;5182;0.0;129.7;81.384;1348.2;;3674;7.056;834;987;10911;15.2;0.0;0.0;0.0;41.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.006;37207;0;0;69320
614;Lozing op riool;15 Voedingsmiddelen- en drankenind.;2000;1055;4304;0.0;47.3;5.533;378.9;;2311;0.809;155;309;6656;0.0;0.0;0.0;0.0;63.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;41432;0;0;70636
615;Lozing op riool;15 Voedingsmiddelen- en drankenind.;2003;990;4976;0.0;27.0;12.713;781.0;0.0;2062;1.114;91;334;7178;0.0;0.0;0.0;0.0;4.9;0.0;0.0;0.0;0.0;0.071;0.0;0.0;0.0;41782;0;0;65861
616;Lozing op riool;15 Voedingsmiddelen- en drankenind.;2004;1090;3939;0.0;55.9;7.995;508.6;0.0;2134;8.029;137;355;7159;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;39356;0;0;66306
617;Lozing op riool;15 Voedingsmiddelen- en drankenind.;2005;1288;3955;0.0;122.7;9.922;707.1;0.0;2074;0.658;178;511;6908;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;38963;0;0;65593
