ID;Geslacht;Leeftijd;Herkomstland;Geboorteland;GeboortelandOuders;Perioden;BevolkingOpDeEersteVanDeMaand_1
4950;Totaal mannen en vrouwen;Totaal leeftijd;Afrika (exclusief Marokko);Geboren in Nederland;Eén ouder in NL, één ouder buiten NL;2025 januari;60493.0
4951;Totaal mannen en vrouwen;Totaal leeftijd;Afrika (exclusief Marokko);Geboren in Nederland;Eén ouder in NL, één ouder buiten NL;2025 februari;60647.0
4952;Totaal mannen en vrouwen;Totaal leeftijd;Afrika (exclusief Marokko);Geboren in Nederland;Eén ouder in NL, één ouder buiten NL;2025 maart;60933.0
4953;Totaal mannen en vrouwen;Totaal leeftijd;Afrika (exclusief Marokko);Geboren in Nederland;Twee ouders geboren buiten NL;2022 januari;75923.0
4954;Totaal mannen en vrouwen;Totaal leeftijd;Afrika (exclusief Marokko);Geboren in Nederland;Twee ouders geboren buiten NL;2022 februari;76229.0
4955;Totaal mannen en vrouwen;Totaal leeftijd;Afrika (exclusief Marokko);Geboren in Nederland;Twee ouders geboren buiten NL;2022 maart;76498.0
4956;Totaal mannen en vrouwen;Totaal leeftijd;Afrika (exclusief Marokko);Geboren in Nederland;Twee ouders geboren buiten NL;2022 april;76766.0
4957;Totaal mannen en vrouwen;Totaal leeftijd;Afrika (exclusief Marokko);Geboren in Nederland;Twee ouders geboren buiten NL;2022 mei;77051.0
4958;Totaal mannen en vrouwen;Totaal leeftijd;Afrika (exclusief Marokko);Geboren in Nederland;Twee ouders geboren buiten NL;2022 juni;77355.0
4959;Totaal mannen en vrouwen;Totaal leeftijd;Afrika (exclusief Marokko);Geboren in Nederland;Twee ouders geboren buiten NL;2022 juli;77652.0
4960;Totaal mannen en vrouwen;Totaal leeftijd;Afrika (exclusief Marokko);Geboren in Nederland;Twee ouders geboren buiten NL;2022 augustus;77941.0
4961;Totaal mannen en vrouwen;Totaal leeftijd;Afrika (exclusief Marokko);Geboren in Nederland;Twee ouders geboren buiten NL;2022 september;78175.0
4962;Totaal mannen en vrouwen;Totaal leeftijd;Afrika (exclusief Marokko);Geboren in Nederland;Twee ouders geboren buiten NL;2022 oktober;78436.0
4963;Totaal mannen en vrouwen;Totaal leeftijd;Afrika (exclusief Marokko);Geboren in Nederland;Twee ouders geboren buiten NL;2022 november;78704.0
4964;Totaal mannen en vrouwen;Totaal leeftijd;Afrika (exclusief Marokko);Geboren in Nederland;Twee ouders geboren buiten NL;2022 december;78947.0
4965;Totaal mannen en vrouwen;Totaal leeftijd;Afrika (exclusief Marokko);Geboren in Nederland;Twee ouders geboren buiten NL;2023 januari;79195.0
4966;Totaal mannen en vrouwen;Totaal leeftijd;Afrika (exclusief Marokko);Geboren in Nederland;Twee ouders geboren buiten NL;2023 februari;79429.0
4967;Totaal mannen en vrouwen;Totaal leeftijd;Afrika (exclusief Marokko);Geboren in Nederland;Twee ouders geboren buiten NL;2023 maart;79724.0
4968;Totaal mannen en vrouwen;Totaal leeftijd;Afrika (exclusief Marokko);Geboren in Nederland;Twee ouders geboren buiten NL;2023 april;80049.0
4969;Totaal mannen en vrouwen;Totaal leeftijd;Afrika (exclusief Marokko);Geboren in Nederland;Twee ouders geboren buiten NL;2023 mei;80367.0
4970;Totaal mannen en vrouwen;Totaal leeftijd;Afrika (exclusief Marokko);Geboren in Nederland;Twee ouders geboren buiten NL;2023 juni;80668.0
4971;Totaal mannen en vrouwen;Totaal leeftijd;Afrika (exclusief Marokko);Geboren in Nederland;Twee ouders geboren buiten NL;2023 juli;81015.0
4972;Totaal mannen en vrouwen;Totaal leeftijd;Afrika (exclusief Marokko);Geboren in Nederland;Twee ouders geboren buiten NL;2023 augustus;81374.0
4973;Totaal mannen en vrouwen;Totaal leeftijd;Afrika (exclusief Marokko);Geboren in Nederland;Twee ouders geboren buiten NL;2023 september;81613.0
4974;Totaal mannen en vrouwen;Totaal leeftijd;Afrika (exclusief Marokko);Geboren in Nederland;Twee ouders geboren buiten NL;2023 oktober;81891.0
4975;Totaal mannen en vrouwen;Totaal leeftijd;Afrika (exclusief Marokko);Geboren in Nederland;Twee ouders geboren buiten NL;2023 november;82208.0
4976;Totaal mannen en vrouwen;Totaal leeftijd;Afrika (exclusief Marokko);Geboren in Nederland;Twee ouders geboren buiten NL;2023 december;82479.0
4977;Totaal mannen en vrouwen;Totaal leeftijd;Afrika (exclusief Marokko);Geboren in Nederland;Twee ouders geboren buiten NL;2024 januari;82771.0
4978;Totaal mannen en vrouwen;Totaal leeftijd;Afrika (exclusief Marokko);Geboren in Nederland;Twee ouders geboren buiten NL;2024 februari;83135.0
4979;Totaal mannen en vrouwen;Totaal leeftijd;Afrika (exclusief Marokko);Geboren in Nederland;Twee ouders geboren buiten NL;2024 maart;83508.0
4980;Totaal mannen en vrouwen;Totaal leeftijd;Afrika (exclusief Marokko);Geboren in Nederland;Twee ouders geboren buiten NL;2024 april;83896.0
4981;Totaal mannen en vrouwen;Totaal leeftijd;Afrika (exclusief Marokko);Geboren in Nederland;Twee ouders geboren buiten NL;2024 mei;84276.0
4982;Totaal mannen en vrouwen;Totaal leeftijd;Afrika (exclusief Marokko);Geboren in Nederland;Twee ouders geboren buiten NL;2024 juni;84702.0
4983;Totaal mannen en vrouwen;Totaal leeftijd;Afrika (exclusief Marokko);Geboren in Nederland;Twee ouders geboren buiten NL;2024 juli;85115.0
4984;Totaal mannen en vrouwen;Totaal leeftijd;Afrika (exclusief Marokko);Geboren in Nederland;Twee ouders geboren buiten NL;2024 augustus;85545.0
4985;Totaal mannen en vrouwen;Totaal leeftijd;Afrika (exclusief Marokko);Geboren in Nederland;Twee ouders geboren buiten NL;2024 september;85956.0
4986;Totaal mannen en vrouwen;Totaal leeftijd;Afrika (exclusief Marokko);Geboren in Nederland;Twee ouders geboren buiten NL;2024 oktober;86381.0
4987;Totaal mannen en vrouwen;Totaal leeftijd;Afrika (exclusief Marokko);Geboren in Nederland;Twee ouders geboren buiten NL;2024 november;86783.0
4988;Totaal mannen en vrouwen;Totaal leeftijd;Afrika (exclusief Marokko);Geboren in Nederland;Twee ouders geboren buiten NL;2024 december;87164.0
4989;Totaal mannen en vrouwen;Totaal leeftijd;Afrika (exclusief Marokko);Geboren in Nederland;Twee ouders geboren buiten NL;2025 januari;87547.0
4990;Totaal mannen en vrouwen;Totaal leeftijd;Afrika (exclusief Marokko);Geboren in Nederland;Twee ouders geboren buiten NL;2025 februari;87972.0
4991;Totaal mannen en vrouwen;Totaal leeftijd;Afrika (exclusief Marokko);Geboren in Nederland;Twee ouders geboren buiten NL;2025 maart;88428.0
4992;Totaal mannen en vrouwen;Totaal leeftijd;Afrika (exclusief Marokko);Geboren buiten Nederland;Totaal;2022 januari;210168.0
4993;Totaal mannen en vrouwen;Totaal leeftijd;Afrika (exclusief Marokko);Geboren buiten Nederland;Totaal;2022 februari;210967.0
4994;Totaal mannen en vrouwen;Totaal leeftijd;Afrika (exclusief Marokko);Geboren buiten Nederland;Totaal;2022 maart;211901.0
4995;Totaal mannen en vrouwen;Totaal leeftijd;Afrika (exclusief Marokko);Geboren buiten Nederland;Totaal;2022 april;212998.0
4996;Totaal mannen en vrouwen;Totaal leeftijd;Afrika (exclusief Marokko);Geboren buiten Nederland;Totaal;2022 mei;214405.0
4997;Totaal mannen en vrouwen;Totaal leeftijd;Afrika (exclusief Marokko);Geboren buiten Nederland;Totaal;2022 juni;216015.0
4998;Totaal mannen en vrouwen;Totaal leeftijd;Afrika (exclusief Marokko);Geboren buiten Nederland;Totaal;2022 juli;217485.0
4999;Totaal mannen en vrouwen;Totaal leeftijd;Afrika (exclusief Marokko);Geboren buiten Nederland;Totaal;2022 augustus;218580.0
5000;Totaal mannen en vrouwen;Totaal leeftijd;Afrika (exclusief Marokko);Geboren buiten Nederland;Totaal;2022 september;219621.0
5001;Totaal mannen en vrouwen;Totaal leeftijd;Afrika (exclusief Marokko);Geboren buiten Nederland;Totaal;2022 oktober;220862.0
5002;Totaal mannen en vrouwen;Totaal leeftijd;Afrika (exclusief Marokko);Geboren buiten Nederland;Totaal;2022 november;221880.0
5003;Totaal mannen en vrouwen;Totaal leeftijd;Afrika (exclusief Marokko);Geboren buiten Nederland;Totaal;2022 december;222893.0
5004;Totaal mannen en vrouwen;Totaal leeftijd;Afrika (exclusief Marokko);Geboren buiten Nederland;Totaal;2023 januari;223624.0
5005;Totaal mannen en vrouwen;Totaal leeftijd;Afrika (exclusief Marokko);Geboren buiten Nederland;Totaal;2023 februari;224727.0
5006;Totaal mannen en vrouwen;Totaal leeftijd;Afrika (exclusief Marokko);Geboren buiten Nederland;Totaal;2023 maart;225731.0
5007;Totaal mannen en vrouwen;Totaal leeftijd;Afrika (exclusief Marokko);Geboren buiten Nederland;Totaal;2023 april;226877.0
5008;Totaal mannen en vrouwen;Totaal leeftijd;Afrika (exclusief Marokko);Geboren buiten Nederland;Totaal;2023 mei;227583.0
5009;Totaal mannen en vrouwen;Totaal leeftijd;Afrika (exclusief Marokko);Geboren buiten Nederland;Totaal;2023 juni;228553.0
5010;Totaal mannen en vrouwen;Totaal leeftijd;Afrika (exclusief Marokko);Geboren buiten Nederland;Totaal;2023 juli;229518.0
5011;Totaal mannen en vrouwen;Totaal leeftijd;Afrika (exclusief Marokko);Geboren buiten Nederland;Totaal;2023 augustus;230360.0
5012;Totaal mannen en vrouwen;Totaal leeftijd;Afrika (exclusief Marokko);Geboren buiten Nederland;Totaal;2023 september;231620.0
5013;Totaal mannen en vrouwen;Totaal leeftijd;Afrika (exclusief Marokko);Geboren buiten Nederland;Totaal;2023 oktober;233157.0
5014;Totaal mannen en vrouwen;Totaal leeftijd;Afrika (exclusief Marokko);Geboren buiten Nederland;Totaal;2023 november;234529.0
5015;Totaal mannen en vrouwen;Totaal leeftijd;Afrika (exclusief Marokko);Geboren buiten Nederland;Totaal;2023 december;235620.0
5016;Totaal mannen en vrouwen;Totaal leeftijd;Afrika (exclusief Marokko);Geboren buiten Nederland;Totaal;2024 januari;236329.0
5017;Totaal mannen en vrouwen;Totaal leeftijd;Afrika (exclusief Marokko);Geboren buiten Nederland;Totaal;2024 februari;238206.0
5018;Totaal mannen en vrouwen;Totaal leeftijd;Afrika (exclusief Marokko);Geboren buiten Nederland;Totaal;2024 maart;239898.0
5019;Totaal mannen en vrouwen;Totaal leeftijd;Afrika (exclusief Marokko);Geboren buiten Nederland;Totaal;2024 april;241508.0
5020;Totaal mannen en vrouwen;Totaal leeftijd;Afrika (exclusief Marokko);Geboren buiten Nederland;Totaal;2024 mei;243154.0
5021;Totaal mannen en vrouwen;Totaal leeftijd;Afrika (exclusief Marokko);Geboren buiten Nederland;Totaal;2024 juni;244695.0
5022;Totaal mannen en vrouwen;Totaal leeftijd;Afrika (exclusief Marokko);Geboren buiten Nederland;Totaal;2024 juli;246301.0
5023;Totaal mannen en vrouwen;Totaal leeftijd;Afrika (exclusief Marokko);Geboren buiten Nederland;Totaal;2024 augustus;247962.0
5024;Totaal mannen en vrouwen;Totaal leeftijd;Afrika (exclusief Marokko);Geboren buiten Nederland;Totaal;2024 september;249914.0
5025;Totaal mannen en vrouwen;Totaal leeftijd;Afrika (exclusief Marokko);Geboren buiten Nederland;Totaal;2024 oktober;251979.0
5026;Totaal mannen en vrouwen;Totaal leeftijd;Afrika (exclusief Marokko);Geboren buiten Nederland;Totaal;2024 november;253892.0
5027;Totaal mannen en vrouwen;Totaal leeftijd;Afrika (exclusief Marokko);Geboren buiten Nederland;Totaal;2024 december;255807.0
5028;Totaal mannen en vrouwen;Totaal leeftijd;Afrika (exclusief Marokko);Geboren buiten Nederland;Totaal;2025 januari;257564.0
5029;Totaal mannen en vrouwen;Totaal leeftijd;Afrika (exclusief Marokko);Geboren buiten Nederland;Totaal;2025 februari;260119.0
5030;Totaal mannen en vrouwen;Totaal leeftijd;Afrika (exclusief Marokko);Geboren buiten Nederland;Totaal;2025 maart;262953.0
5031;Totaal mannen en vrouwen;Totaal leeftijd;Afrika (exclusief Marokko);Geboren buiten Nederland;Twee ouders geboren in NL;2022 januari;11327.0
5032;Totaal mannen en vrouwen;Totaal leeftijd;Afrika (exclusief Marokko);Geboren buiten Nederland;Twee ouders geboren in NL;2022 februari;11324.0
5033;Totaal mannen en vrouwen;Totaal leeftijd;Afrika (exclusief Marokko);Geboren buiten Nederland;Twee ouders geboren in NL;2022 maart;11320.0
5034;Totaal mannen en vrouwen;Totaal leeftijd;Afrika (exclusief Marokko);Geboren buiten Nederland;Twee ouders geboren in NL;2022 april;11311.0
5035;Totaal mannen en vrouwen;Totaal leeftijd;Afrika (exclusief Marokko);Geboren buiten Nederland;Twee ouders geboren in NL;2022 mei;11312.0
5036;Totaal mannen en vrouwen;Totaal leeftijd;Afrika (exclusief Marokko);Geboren buiten Nederland;Twee ouders geboren in NL;2022 juni;11305.0
5037;Totaal mannen en vrouwen;Totaal leeftijd;Afrika (exclusief Marokko);Geboren buiten Nederland;Twee ouders geboren in NL;2022 juli;11316.0
5038;Totaal mannen en vrouwen;Totaal leeftijd;Afrika (exclusief Marokko);Geboren buiten Nederland;Twee ouders geboren in NL;2022 augustus;11312.0
5039;Totaal mannen en vrouwen;Totaal leeftijd;Afrika (exclusief Marokko);Geboren buiten Nederland;Twee ouders geboren in NL;2022 september;11316.0
5040;Totaal mannen en vrouwen;Totaal leeftijd;Afrika (exclusief Marokko);Geboren buiten Nederland;Twee ouders geboren in NL;2022 oktober;11313.0
5041;Totaal mannen en vrouwen;Totaal leeftijd;Afrika (exclusief Marokko);Geboren buiten Nederland;Twee ouders geboren in NL;2022 november;11303.0
5042;Totaal mannen en vrouwen;Totaal leeftijd;Afrika (exclusief Marokko);Geboren buiten Nederland;Twee ouders geboren in NL;2022 december;11296.0
5043;Totaal mannen en vrouwen;Totaal leeftijd;Afrika (exclusief Marokko);Geboren buiten Nederland;Twee ouders geboren in NL;2023 januari;11298.0
5044;Totaal mannen en vrouwen;Totaal leeftijd;Afrika (exclusief Marokko);Geboren buiten Nederland;Twee ouders geboren in NL;2023 februari;11282.0
5045;Totaal mannen en vrouwen;Totaal leeftijd;Afrika (exclusief Marokko);Geboren buiten Nederland;Twee ouders geboren in NL;2023 maart;11283.0
5046;Totaal mannen en vrouwen;Totaal leeftijd;Afrika (exclusief Marokko);Geboren buiten Nederland;Twee ouders geboren in NL;2023 april;11277.0
5047;Totaal mannen en vrouwen;Totaal leeftijd;Afrika (exclusief Marokko);Geboren buiten Nederland;Twee ouders geboren in NL;2023 mei;11275.0
5048;Totaal mannen en vrouwen;Totaal leeftijd;Afrika (exclusief Marokko);Geboren buiten Nederland;Twee ouders geboren in NL;2023 juni;11272.0
5049;Totaal mannen en vrouwen;Totaal leeftijd;Afrika (exclusief Marokko);Geboren buiten Nederland;Twee ouders geboren in NL;2023 juli;11274.0
5050;Totaal mannen en vrouwen;Totaal leeftijd;Afrika (exclusief Marokko);Geboren buiten Nederland;Twee ouders geboren in NL;2023 augustus;11273.0
5051;Totaal mannen en vrouwen;Totaal leeftijd;Afrika (exclusief Marokko);Geboren buiten Nederland;Twee ouders geboren in NL;2023 september;11280.0
5052;Totaal mannen en vrouwen;Totaal leeftijd;Afrika (exclusief Marokko);Geboren buiten Nederland;Twee ouders geboren in NL;2023 oktober;11274.0
5053;Totaal mannen en vrouwen;Totaal leeftijd;Afrika (exclusief Marokko);Geboren buiten Nederland;Twee ouders geboren in NL;2023 november;11274.0
5054;Totaal mannen en vrouwen;Totaal leeftijd;Afrika (exclusief Marokko);Geboren buiten Nederland;Twee ouders geboren in NL;2023 december;11272.0
5055;Totaal mannen en vrouwen;Totaal leeftijd;Afrika (exclusief Marokko);Geboren buiten Nederland;Twee ouders geboren in NL;2024 januari;11278.0
5056;Totaal mannen en vrouwen;Totaal leeftijd;Afrika (exclusief Marokko);Geboren buiten Nederland;Twee ouders geboren in NL;2024 februari;11290.0
5057;Totaal mannen en vrouwen;Totaal leeftijd;Afrika (exclusief Marokko);Geboren buiten Nederland;Twee ouders geboren in NL;2024 maart;11298.0
5058;Totaal mannen en vrouwen;Totaal leeftijd;Afrika (exclusief Marokko);Geboren buiten Nederland;Twee ouders geboren in NL;2024 april;11304.0
5059;Totaal mannen en vrouwen;Totaal leeftijd;Afrika (exclusief Marokko);Geboren buiten Nederland;Twee ouders geboren in NL;2024 mei;11312.0
5060;Totaal mannen en vrouwen;Totaal leeftijd;Afrika (exclusief Marokko);Geboren buiten Nederland;Twee ouders geboren in NL;2024 juni;11317.0
5061;Totaal mannen en vrouwen;Totaal leeftijd;Afrika (exclusief Marokko);Geboren buiten Nederland;Twee ouders geboren in NL;2024 juli;11356.0
5062;Totaal mannen en vrouwen;Totaal leeftijd;Afrika (exclusief Marokko);Geboren buiten Nederland;Twee ouders geboren in NL;2024 augustus;11366.0
5063;Totaal mannen en vrouwen;Totaal leeftijd;Afrika (exclusief Marokko);Geboren buiten Nederland;Twee ouders geboren in NL;2024 september;11441.0
5064;Totaal mannen en vrouwen;Totaal leeftijd;Afrika (exclusief Marokko);Geboren buiten Nederland;Twee ouders geboren in NL;2024 oktober;11482.0
5065;Totaal mannen en vrouwen;Totaal leeftijd;Afrika (exclusief Marokko);Geboren buiten Nederland;Twee ouders geboren in NL;2024 november;11414.0
5066;Totaal mannen en vrouwen;Totaal leeftijd;Afrika (exclusief Marokko);Geboren buiten Nederland;Twee ouders geboren in NL;2024 december;11470.0
5067;Totaal mannen en vrouwen;Totaal leeftijd;Afrika (exclusief Marokko);Geboren buiten Nederland;Twee ouders geboren in NL;2025 januari;11388.0
5068;Totaal mannen en vrouwen;Totaal leeftijd;Afrika (exclusief Marokko);Geboren buiten Nederland;Twee ouders geboren in NL;2025 februari;11474.0
5069;Totaal mannen en vrouwen;Totaal leeftijd;Afrika (exclusief Marokko);Geboren buiten Nederland;Twee ouders geboren in NL;2025 maart;11464.0
5070;Totaal mannen en vrouwen;Totaal leeftijd;Afrika (exclusief Marokko);Geboren buiten Nederland;Eén ouder in NL, één ouder buiten NL;2022 januari;6680.0
5071;Totaal mannen en vrouwen;Totaal leeftijd;Afrika (exclusief Marokko);Geboren buiten Nederland;Eén ouder in NL, één ouder buiten NL;2022 februari;6698.0
5072;Totaal mannen en vrouwen;Totaal leeftijd;Afrika (exclusief Marokko);Geboren buiten Nederland;Eén ouder in NL, één ouder buiten NL;2022 maart;6705.0
5073;Totaal mannen en vrouwen;Totaal leeftijd;Afrika (exclusief Marokko);Geboren buiten Nederland;Eén ouder in NL, één ouder buiten NL;2022 april;6709.0
5074;Totaal mannen en vrouwen;Totaal leeftijd;Afrika (exclusief Marokko);Geboren buiten Nederland;Eén ouder in NL, één ouder buiten NL;2022 mei;6716.0
5075;Totaal mannen en vrouwen;Totaal leeftijd;Afrika (exclusief Marokko);Geboren buiten Nederland;Eén ouder in NL, één ouder buiten NL;2022 juni;6725.0
5076;Totaal mannen en vrouwen;Totaal leeftijd;Afrika (exclusief Marokko);Geboren buiten Nederland;Eén ouder in NL, één ouder buiten NL;2022 juli;6739.0
5077;Totaal mannen en vrouwen;Totaal leeftijd;Afrika (exclusief Marokko);Geboren buiten Nederland;Eén ouder in NL, één ouder buiten NL;2022 augustus;6755.0
5078;Totaal mannen en vrouwen;Totaal leeftijd;Afrika (exclusief Marokko);Geboren buiten Nederland;Eén ouder in NL, één ouder buiten NL;2022 september;6779.0
5079;Totaal mannen en vrouwen;Totaal leeftijd;Afrika (exclusief Marokko);Geboren buiten Nederland;Eén ouder in NL, één ouder buiten NL;2022 oktober;6797.0
5080;Totaal mannen en vrouwen;Totaal leeftijd;Afrika (exclusief Marokko);Geboren buiten Nederland;Eén ouder in NL, één ouder buiten NL;2022 november;6798.0
5081;Totaal mannen en vrouwen;Totaal leeftijd;Afrika (exclusief Marokko);Geboren buiten Nederland;Eén ouder in NL, één ouder buiten NL;2022 december;6808.0
5082;Totaal mannen en vrouwen;Totaal leeftijd;Afrika (exclusief Marokko);Geboren buiten Nederland;Eén ouder in NL, één ouder buiten NL;2023 januari;6850.0
5083;Totaal mannen en vrouwen;Totaal leeftijd;Afrika (exclusief Marokko);Geboren buiten Nederland;Eén ouder in NL, één ouder buiten NL;2023 februari;6866.0
5084;Totaal mannen en vrouwen;Totaal leeftijd;Afrika (exclusief Marokko);Geboren buiten Nederland;Eén ouder in NL, één ouder buiten NL;2023 maart;6869.0
5085;Totaal mannen en vrouwen;Totaal leeftijd;Afrika (exclusief Marokko);Geboren buiten Nederland;Eén ouder in NL, één ouder buiten NL;2023 april;6870.0
5086;Totaal mannen en vrouwen;Totaal leeftijd;Afrika (exclusief Marokko);Geboren buiten Nederland;Eén ouder in NL, één ouder buiten NL;2023 mei;6878.0
