ID;Marges;RegioS;Perioden;SAvondsLichtBrandenBijAfwezigheid_1;FietsInBewaakteFietsenstalling_2;WaardevolleSpullenMeenemenUitAuto_3;WaardevolleSpullenThuisLaten_4;SociaalPreventiefGedragSchaalscore_5;ExtraVeiligheidsslotenOpBuitendeuren_6;RolluikenVoorRamenEnOfDeuren_7;Buitenverlichting_8;Alarminstallatie_9;PreventieInRondWoningSomscore_10
2378;Betrouwbaarheidsmarge;'s-Hertogenbosch;2017;4.4;4.5;4.1;4.2;0.1;4.5;3.8;4.2;3.0;0.1
2379;Betrouwbaarheidsmarge;'s-Hertogenbosch;2019;4.3;4.4;3.9;4.1;0.1;4.4;3.6;4.0;2.6;0.1
2380;Betrouwbaarheidsmarge;Hilversum;2012;;;;;;;;;;
2381;Betrouwbaarheidsmarge;Hilversum;2013;5.2;5.1;4.7;4.9;0.1;4.9;2.8;4.8;3.9;0.1
2382;Betrouwbaarheidsmarge;Hilversum;2014;5.7;5.3;4.7;5.7;0.1;5.9;4.0;5.2;4.7;0.1
2383;Betrouwbaarheidsmarge;Hilversum;2015;5.9;6.1;5.2;6.0;0.1;6.1;4.1;5.7;4.7;0.1
2384;Betrouwbaarheidsmarge;Hilversum;2016;6.3;6.0;5.5;6.0;0.2;5.9;3.4;5.6;4.7;0.1
2385;Betrouwbaarheidsmarge;Hilversum;2017;5.1;4.8;4.3;4.6;0.1;4.7;2.4;4.4;3.5;0.1
2386;Betrouwbaarheidsmarge;Hilversum;2019;5.3;4.9;5.0;5.0;0.1;5.2;3.4;5.0;3.5;0.1
2387;Betrouwbaarheidsmarge;Hoeksche Waard;2012;;;;;;;;;;
2388;Betrouwbaarheidsmarge;Hoeksche Waard;2013;;;;;;;;;;
2389;Betrouwbaarheidsmarge;Hoeksche Waard;2014;;;;;;;;;;
2390;Betrouwbaarheidsmarge;Hoeksche Waard;2015;;;;;;;;;;
2391;Betrouwbaarheidsmarge;Hoeksche Waard;2016;;;;;;;;;;
2392;Betrouwbaarheidsmarge;Hoeksche Waard;2017;;;;;;;;;;
2393;Betrouwbaarheidsmarge;Hoeksche Waard;2019;3.5;3.1;3.3;3.1;0.1;3.3;3.3;2.7;2.4;0.1
2394;Betrouwbaarheidsmarge;Hoorn;2012;;;;;;;;;;
2395;Betrouwbaarheidsmarge;Hoorn;2013;6.3;6.0;5.5;6.0;0.1;5.9;4.3;5.2;4.0;0.1
2396;Betrouwbaarheidsmarge;Hoorn;2014;5.8;5.8;5.6;5.6;0.1;5.8;4.3;5.3;4.2;0.1
2397;Betrouwbaarheidsmarge;Hoorn;2015;5.9;5.7;5.8;5.7;0.2;5.7;4.6;5.3;4.3;0.1
2398;Betrouwbaarheidsmarge;Hoorn;2016;6.0;5.8;5.3;5.6;0.1;6.1;4.3;4.4;3.8;0.1
2399;Betrouwbaarheidsmarge;Hoorn;2017;5.8;5.9;5.6;5.3;0.1;6.1;4.2;5.1;3.8;0.1
2400;Betrouwbaarheidsmarge;Hoorn;2019;5.6;5.0;5.6;5.0;0.1;5.9;4.2;5.5;4.0;0.1
2401;Betrouwbaarheidsmarge;Leeuwarden;2012;;;;;;;;;;
2402;Betrouwbaarheidsmarge;Leeuwarden;2013;5.6;5.8;5.6;5.5;0.1;5.7;3.9;5.6;4.0;0.1
2403;Betrouwbaarheidsmarge;Leeuwarden;2014;4.7;5.0;4.8;4.6;0.1;5.0;2.4;4.8;2.9;0.1
2404;Betrouwbaarheidsmarge;Leeuwarden;2015;5.2;5.6;5.6;5.1;0.1;5.6;3.2;5.2;2.3;0.1
2405;Betrouwbaarheidsmarge;Leeuwarden;2016;5.1;5.4;5.2;4.8;0.1;5.4;3.0;5.1;2.8;0.1
2406;Betrouwbaarheidsmarge;Leeuwarden;2017;4.8;5.3;5.4;4.7;0.1;5.4;2.8;5.1;3.3;0.1
2407;Betrouwbaarheidsmarge;Leeuwarden;2019;4.9;5.0;4.8;4.6;0.1;5.0;2.6;4.7;2.4;0.1
2408;Betrouwbaarheidsmarge;Leiden;2012;;;;;;;;;;
2409;Betrouwbaarheidsmarge;Leiden;2013;2.4;2.6;2.6;2.3;0.1;2.7;1.7;2.7;1.4;0.1
2410;Betrouwbaarheidsmarge;Leiden;2014;3.3;3.6;3.8;3.4;0.1;3.8;2.6;3.8;1.8;0.1
2411;Betrouwbaarheidsmarge;Leiden;2015;2.4;2.8;2.7;2.5;0.1;2.9;1.5;2.8;1.6;0.1
2412;Betrouwbaarheidsmarge;Leiden;2016;3.3;3.7;3.7;3.1;0.1;3.8;2.3;3.7;1.8;0.1
2413;Betrouwbaarheidsmarge;Leiden;2017;2.3;2.6;2.7;2.2;0.1;2.7;1.3;2.7;1.3;0.1
2414;Betrouwbaarheidsmarge;Leiden;2019;2.1;2.3;2.4;2.0;0.1;2.4;1.3;2.4;1.3;0.0
2415;Betrouwbaarheidsmarge;Leidschendam-Voorburg;2012;;;;;;;;;;
2416;Betrouwbaarheidsmarge;Leidschendam-Voorburg;2013;3.3;3.2;3.1;3.1;0.1;3.0;1.7;2.9;2.3;0.1
2417;Betrouwbaarheidsmarge;Leidschendam-Voorburg;2014;6.0;5.9;5.3;5.7;0.1;5.5;4.1;5.3;4.7;0.1
2418;Betrouwbaarheidsmarge;Leidschendam-Voorburg;2015;3.7;3.6;3.2;3.4;0.1;3.3;2.8;3.1;2.6;0.1
2419;Betrouwbaarheidsmarge;Leidschendam-Voorburg;2016;6.2;6.0;5.9;5.7;0.2;5.8;3.6;6.0;4.3;0.1
2420;Betrouwbaarheidsmarge;Leidschendam-Voorburg;2017;3.6;3.5;3.2;3.3;0.1;3.4;2.2;3.3;2.5;0.1
2421;Betrouwbaarheidsmarge;Leidschendam-Voorburg;2019;3.2;3.1;2.8;2.9;0.1;3.0;1.9;3.0;2.1;0.1
2422;Betrouwbaarheidsmarge;Lelystad;2012;;;;;;;;;;
2423;Betrouwbaarheidsmarge;Lelystad;2013;6.1;5.7;5.9;5.7;0.2;5.9;4.0;4.9;4.5;0.1
2424;Betrouwbaarheidsmarge;Lelystad;2014;6.3;5.8;6.1;5.9;0.2;5.9;3.9;5.0;5.0;0.1
2425;Betrouwbaarheidsmarge;Lelystad;2015;6.8;6.5;6.6;6.4;0.2;6.5;4.6;6.0;4.9;0.1
2426;Betrouwbaarheidsmarge;Lelystad;2016;5.8;5.1;5.7;5.6;0.1;5.6;4.2;4.5;5.0;0.1
2427;Betrouwbaarheidsmarge;Lelystad;2017;6.2;5.5;6.2;5.8;0.2;6.3;4.9;5.3;4.6;0.1
2428;Betrouwbaarheidsmarge;Lelystad;2019;6.6;6.1;6.5;6.0;0.2;6.1;4.9;6.0;4.6;0.1
2429;Betrouwbaarheidsmarge;Maastricht;2012;;;;;;;;;;
2430;Betrouwbaarheidsmarge;Maastricht;2013;4.9;5.2;4.9;5.0;0.1;5.3;4.9;5.1;3.0;0.1
2431;Betrouwbaarheidsmarge;Maastricht;2014;5.0;5.1;4.6;4.8;0.1;5.1;4.8;5.0;3.6;0.1
2432;Betrouwbaarheidsmarge;Maastricht;2015;2.0;2.1;2.0;2.0;0.1;2.1;2.0;2.1;1.4;0.1
2433;Betrouwbaarheidsmarge;Maastricht;2016;5.3;5.4;5.0;5.0;0.1;5.5;5.1;5.3;3.2;0.1
2434;Betrouwbaarheidsmarge;Maastricht;2017;1.9;2.0;1.9;1.8;0.1;2.0;1.9;2.0;1.2;0.0
2435;Betrouwbaarheidsmarge;Maastricht;2019;1.9;2.0;2.0;1.8;0.1;2.0;1.9;2.0;1.3;0.0
2436;Betrouwbaarheidsmarge;Meierijstad;2012;;;;;;;;;;
2437;Betrouwbaarheidsmarge;Meierijstad;2013;;;;;;;;;;
2438;Betrouwbaarheidsmarge;Meierijstad;2014;;;;;;;;;;
2439;Betrouwbaarheidsmarge;Meierijstad;2015;;;;;;;;;;
2440;Betrouwbaarheidsmarge;Meierijstad;2016;;;;;;;;;;
2441;Betrouwbaarheidsmarge;Meierijstad;2017;6.0;5.7;5.3;5.6;0.1;5.7;5.4;4.0;4.3;0.1
2442;Betrouwbaarheidsmarge;Meierijstad;2019;5.9;5.5;5.5;5.6;0.1;5.9;5.3;4.4;3.9;0.1
2443;Betrouwbaarheidsmarge;Nijmegen;2012;;;;;;;;;;
2444;Betrouwbaarheidsmarge;Nijmegen;2013;4.0;4.2;3.9;3.8;0.1;4.2;3.2;4.0;2.8;0.1
2445;Betrouwbaarheidsmarge;Nijmegen;2014;3.8;4.1;3.9;3.7;0.1;4.1;3.1;3.9;2.6;0.1
2446;Betrouwbaarheidsmarge;Nijmegen;2015;3.7;4.2;4.0;3.8;0.1;4.3;3.1;4.1;2.2;0.1
2447;Betrouwbaarheidsmarge;Nijmegen;2016;4.0;4.2;4.1;3.6;0.1;4.2;3.2;4.1;2.2;0.1
2448;Betrouwbaarheidsmarge;Nijmegen;2017;3.4;3.9;3.7;3.4;0.1;3.9;3.0;3.9;1.9;0.1
2449;Betrouwbaarheidsmarge;Nijmegen;2019;3.6;3.8;3.7;3.4;0.1;3.9;3.1;3.8;2.0;0.1
2450;Betrouwbaarheidsmarge;Nissewaard;2012;;;;;;;;;;
2451;Betrouwbaarheidsmarge;Nissewaard;2013;;;;;;;;;;
2452;Betrouwbaarheidsmarge;Nissewaard;2014;;;;;;;;;;
2453;Betrouwbaarheidsmarge;Nissewaard;2015;6.1;6.1;5.3;5.9;0.2;5.5;5.7;4.6;3.7;0.1
2454;Betrouwbaarheidsmarge;Nissewaard;2016;6.2;6.2;5.7;5.8;0.2;5.5;5.9;4.8;4.2;0.1
2455;Betrouwbaarheidsmarge;Nissewaard;2017;5.6;5.1;5.8;5.0;0.1;5.8;4.3;5.2;4.1;0.1
2456;Betrouwbaarheidsmarge;Nissewaard;2019;4.6;4.1;4.3;4.3;0.1;4.4;4.0;4.2;3.6;0.1
2457;Betrouwbaarheidsmarge;Oss;2012;;;;;;;;;;
2458;Betrouwbaarheidsmarge;Oss;2013;6.3;6.3;5.2;6.2;0.2;5.3;6.0;4.9;4.8;0.1
2459;Betrouwbaarheidsmarge;Oss;2014;6.1;6.1;5.4;5.9;0.2;5.9;5.7;4.9;4.4;0.1
2460;Betrouwbaarheidsmarge;Oss;2015;6.6;6.2;5.9;6.0;0.2;6.4;5.4;4.7;5.0;0.1
2461;Betrouwbaarheidsmarge;Oss;2016;6.1;5.7;5.9;5.5;0.1;6.2;4.9;5.5;4.8;0.1
2462;Betrouwbaarheidsmarge;Oss;2017;6.2;6.2;5.8;5.9;0.2;5.9;5.7;5.2;4.3;0.1
2463;Betrouwbaarheidsmarge;Oss;2019;5.8;5.8;5.4;5.3;0.2;5.7;5.4;4.5;4.3;0.1
2464;Betrouwbaarheidsmarge;Purmerend;2012;;;;;;;;;;
2465;Betrouwbaarheidsmarge;Purmerend;2013;6.0;5.1;5.7;5.7;0.1;5.7;4.8;4.6;4.7;0.1
2466;Betrouwbaarheidsmarge;Purmerend;2014;6.0;5.7;5.3;5.5;0.1;5.9;4.6;5.0;3.9;0.1
2467;Betrouwbaarheidsmarge;Purmerend;2015;6.2;6.3;5.5;6.2;0.2;5.9;6.2;5.4;4.6;0.1
2468;Betrouwbaarheidsmarge;Purmerend;2016;5.9;6.1;5.9;6.0;0.2;5.4;6.0;4.3;4.2;0.1
2469;Betrouwbaarheidsmarge;Purmerend;2017;6.3;5.5;6.3;5.1;0.1;6.4;5.0;5.8;4.7;0.1
2470;Betrouwbaarheidsmarge;Purmerend;2019;6.1;5.4;5.8;5.4;0.1;5.9;4.4;5.5;4.7;0.1
2471;Betrouwbaarheidsmarge;Roosendaal;2012;;;;;;;;;;
2472;Betrouwbaarheidsmarge;Roosendaal;2013;5.8;5.9;5.1;5.8;0.2;5.8;5.6;5.2;4.0;0.1
2473;Betrouwbaarheidsmarge;Roosendaal;2014;6.0;5.9;5.7;5.7;0.2;6.0;5.8;5.4;4.0;0.1
2474;Betrouwbaarheidsmarge;Roosendaal;2015;2.2;2.2;2.4;2.1;0.1;2.4;1.5;2.4;1.5;0.0
2475;Betrouwbaarheidsmarge;Roosendaal;2016;2.1;2.2;2.2;2.0;0.1;2.3;1.5;2.3;1.4;0.0
2476;Betrouwbaarheidsmarge;Roosendaal;2017;6.1;6.1;5.6;5.9;0.2;5.9;5.9;5.0;4.3;0.1
2477;Betrouwbaarheidsmarge;Roosendaal;2019;5.4;5.5;4.6;5.1;0.1;5.0;5.3;4.8;4.1;0.1
2478;Betrouwbaarheidsmarge;Rotterdam;2012;;;;;;;;;;
2479;Betrouwbaarheidsmarge;Rotterdam;2013;2.1;2.2;2.3;2.1;0.1;2.3;1.4;2.3;1.5;0.0
2480;Betrouwbaarheidsmarge;Rotterdam;2014;2.2;2.1;2.2;2.1;0.1;2.2;1.3;2.3;1.6;0.0
2481;Betrouwbaarheidsmarge;Rotterdam;2015;2.8;2.9;2.9;2.8;0.1;2.9;2.0;3.0;1.9;0.1
2482;Betrouwbaarheidsmarge;Rotterdam;2016;5.6;6.2;6.2;6.0;0.2;6.2;4.6;6.3;3.7;0.1
2483;Betrouwbaarheidsmarge;Rotterdam;2017;2.1;2.2;2.2;2.1;0.1;2.3;1.5;2.2;1.4;0.0
2484;Betrouwbaarheidsmarge;Rotterdam;2019;2.0;2.0;2.1;1.8;0.1;2.1;1.3;2.1;1.2;0.0
2485;Betrouwbaarheidsmarge;Schiedam;2012;;;;;;;;;;
2486;Betrouwbaarheidsmarge;Schiedam;2013;2.8;2.9;2.8;2.8;0.1;2.9;1.9;3.0;1.7;0.1
2487;Betrouwbaarheidsmarge;Schiedam;2014;5.8;5.8;5.9;5.8;0.2;6.0;4.0;6.0;4.5;0.1
2488;Betrouwbaarheidsmarge;Schiedam;2015;1.6;1.7;1.7;1.6;0.0;1.7;1.0;1.7;1.1;0.0
2489;Betrouwbaarheidsmarge;Schiedam;2016;1.8;1.9;1.9;1.7;0.0;1.9;1.2;1.9;1.2;0.0
2490;Betrouwbaarheidsmarge;Schiedam;2017;2.7;2.8;2.9;2.6;0.1;3.0;1.8;3.0;1.8;0.1
2491;Betrouwbaarheidsmarge;Schiedam;2019;2.8;2.8;2.9;2.5;0.1;3.0;1.9;3.0;1.9;0.1
2492;Betrouwbaarheidsmarge;Sittard-Geleen;2012;;;;;;;;;;
2493;Betrouwbaarheidsmarge;Sittard-Geleen;2013;5.6;5.5;4.6;5.5;0.1;5.1;5.6;4.3;3.8;0.1
2494;Betrouwbaarheidsmarge;Sittard-Geleen;2014;6.0;6.1;4.9;6.0;0.2;5.7;6.1;5.1;3.9;0.1
2495;Betrouwbaarheidsmarge;Sittard-Geleen;2015;5.8;5.3;5.4;5.3;0.1;5.5;4.8;5.0;4.1;0.1
2496;Betrouwbaarheidsmarge;Sittard-Geleen;2016;5.7;5.4;5.4;5.5;0.1;5.7;4.8;5.3;3.9;0.1
2497;Betrouwbaarheidsmarge;Sittard-Geleen;2017;3.3;3.3;2.9;3.1;0.1;3.0;3.3;2.6;2.7;0.1
2498;Betrouwbaarheidsmarge;Sittard-Geleen;2019;3.2;3.3;2.9;3.1;0.1;3.1;3.3;2.5;2.6;0.1
2499;Betrouwbaarheidsmarge;Spijkenisse;2012;;;;;;;;;;
2500;Betrouwbaarheidsmarge;Spijkenisse;2013;3.0;2.7;2.8;2.9;0.1;2.8;2.4;2.7;2.3;0.1
2501;Betrouwbaarheidsmarge;Spijkenisse;2014;6.1;5.4;5.9;6.2;0.2;5.7;4.2;5.8;5.0;0.1
2502;Betrouwbaarheidsmarge;Spijkenisse;2015;;;;;;;;;;
2503;Betrouwbaarheidsmarge;Spijkenisse;2016;;;;;;;;;;
2504;Betrouwbaarheidsmarge;Spijkenisse;2017;;;;;;;;;;
2505;Betrouwbaarheidsmarge;Spijkenisse;2019;;;;;;;;;;
2506;Betrouwbaarheidsmarge;Súdwest-Fryslân;2012;;;;;;;;;;
2507;Betrouwbaarheidsmarge;Súdwest-Fryslân;2013;5.2;4.4;5.3;5.1;0.1;5.3;2.6;4.3;3.3;0.1
2508;Betrouwbaarheidsmarge;Súdwest-Fryslân;2014;6.1;4.8;6.1;5.5;0.1;5.9;4.2;4.7;3.5;0.1
2509;Betrouwbaarheidsmarge;Súdwest-Fryslân;2015;5.7;4.8;5.9;5.3;0.1;5.9;3.2;4.7;3.2;0.1
2510;Betrouwbaarheidsmarge;Súdwest-Fryslân;2016;6.2;5.1;6.3;5.5;0.1;6.0;4.1;5.0;3.7;0.1
2511;Betrouwbaarheidsmarge;Súdwest-Fryslân;2017;5.3;4.3;5.5;4.8;0.1;5.5;3.1;4.3;3.1;0.1
2512;Betrouwbaarheidsmarge;Súdwest-Fryslân;2019;5.7;4.7;5.9;4.9;0.1;5.9;3.4;5.0;3.6;0.1
2513;Betrouwbaarheidsmarge;Tilburg;2012;;;;;;;;;;
2514;Betrouwbaarheidsmarge;Tilburg;2013;3.9;4.1;3.9;4.0;0.1;4.0;3.7;3.8;2.8;0.1
2515;Betrouwbaarheidsmarge;Tilburg;2014;3.9;4.0;3.7;3.9;0.1;3.9;3.4;3.6;2.6;0.1
2516;Betrouwbaarheidsmarge;Tilburg;2015;4.1;4.2;3.7;4.0;0.1;4.1;3.8;3.9;2.8;0.1
2517;Betrouwbaarheidsmarge;Tilburg;2016;3.8;4.0;3.7;3.6;0.1;4.0;3.3;3.6;2.2;0.1
2518;Betrouwbaarheidsmarge;Tilburg;2017;3.9;4.1;3.7;3.7;0.1;4.1;3.6;3.7;2.6;0.1
2519;Betrouwbaarheidsmarge;Tilburg;2019;3.8;3.9;3.5;3.6;0.1;3.8;3.3;3.6;2.5;0.1
2520;Betrouwbaarheidsmarge;Utrecht (gemeente);2012;;;;;;;;;;
2521;Betrouwbaarheidsmarge;Utrecht (gemeente);2013;2.9;3.0;3.0;2.7;0.1;3.2;2.2;3.2;1.7;0.1
2522;Betrouwbaarheidsmarge;Utrecht (gemeente);2014;2.7;2.9;3.0;2.7;0.1;3.1;1.9;3.1;1.7;0.1
2523;Betrouwbaarheidsmarge;Utrecht (gemeente);2015;3.0;3.2;3.0;2.8;0.1;3.2;1.8;3.3;1.6;0.1
2524;Betrouwbaarheidsmarge;Utrecht (gemeente);2016;2.5;3.0;2.9;2.4;0.1;3.0;1.9;3.0;1.6;0.1
2525;Betrouwbaarheidsmarge;Utrecht (gemeente);2017;2.6;3.0;2.9;2.5;0.1;3.0;1.8;3.0;1.5;0.1
2526;Betrouwbaarheidsmarge;Utrecht (gemeente);2019;2.8;3.0;2.9;2.6;0.1;3.1;2.1;3.1;1.7;0.1
2527;Betrouwbaarheidsmarge;Venlo;2012;;;;;;;;;;
2528;Betrouwbaarheidsmarge;Venlo;2013;5.3;5.2;4.8;5.1;0.1;5.1;5.3;4.5;3.7;0.1
2529;Betrouwbaarheidsmarge;Venlo;2014;1.9;1.9;1.8;1.9;0.0;1.9;1.9;1.7;1.3;0.0
2530;Betrouwbaarheidsmarge;Venlo;2015;6.0;6.0;5.7;5.7;0.2;5.6;6.0;5.2;4.3;0.1
2531;Betrouwbaarheidsmarge;Venlo;2016;2.0;2.0;1.9;1.9;0.1;1.9;2.0;1.8;1.3;0.0
2532;Betrouwbaarheidsmarge;Venlo;2017;6.0;5.9;5.7;5.7;0.2;5.7;5.9;5.0;4.6;0.1
2533;Betrouwbaarheidsmarge;Venlo;2019;1.9;1.9;1.7;1.8;0.0;1.9;1.9;1.7;1.2;0.0
2534;Betrouwbaarheidsmarge;Vlaardingen;2012;;;;;;;;;;
2535;Betrouwbaarheidsmarge;Vlaardingen;2013;3.3;3.4;3.2;3.3;0.1;3.2;2.6;3.3;2.3;0.1
2536;Betrouwbaarheidsmarge;Vlaardingen;2014;5.5;5.9;5.4;5.9;0.1;5.6;3.8;5.6;3.9;0.1
2537;Betrouwbaarheidsmarge;Vlaardingen;2015;3.5;3.5;3.4;3.4;0.1;3.4;2.4;3.4;2.4;0.1
2538;Betrouwbaarheidsmarge;Vlaardingen;2016;5.7;6.2;5.7;5.5;0.1;6.2;3.5;5.7;4.3;0.1
2539;Betrouwbaarheidsmarge;Vlaardingen;2017;3.2;3.3;3.3;3.0;0.1;3.3;2.2;3.2;2.3;0.1
2540;Betrouwbaarheidsmarge;Vlaardingen;2019;3.2;3.2;3.2;2.9;0.1;3.3;2.4;3.3;2.3;0.1
2541;Betrouwbaarheidsmarge;Westland;2012;;;;;;;;;;
2542;Betrouwbaarheidsmarge;Westland;2013;5.5;5.3;4.9;5.2;0.1;4.7;4.0;4.3;4.6;0.1
2543;Betrouwbaarheidsmarge;Westland;2014;5.9;5.7;5.6;5.4;0.1;4.9;4.5;4.9;4.6;0.1
2544;Betrouwbaarheidsmarge;Westland;2015;5.9;5.5;5.4;5.6;0.2;5.3;4.0;4.7;4.8;0.1
2545;Betrouwbaarheidsmarge;Westland;2016;5.6;5.5;5.1;5.2;0.1;5.3;4.5;4.6;4.5;0.1
2546;Betrouwbaarheidsmarge;Westland;2017;5.4;5.3;5.1;4.9;0.1;5.0;3.8;4.3;4.3;0.1
2547;Betrouwbaarheidsmarge;Westland;2019;5.1;4.9;4.7;4.7;0.1;4.9;4.0;4.5;3.9;0.1
2548;Betrouwbaarheidsmarge;Zaanstad;2012;;;;;;;;;;
2549;Betrouwbaarheidsmarge;Zaanstad;2013;2.0;2.0;1.9;1.9;0.1;2.1;1.3;1.9;1.4;0.0
2550;Betrouwbaarheidsmarge;Zaanstad;2014;4.4;4.2;4.1;4.1;0.1;4.5;2.7;3.8;2.9;0.1
2551;Betrouwbaarheidsmarge;Zaanstad;2015;4.6;4.7;4.6;4.4;0.1;4.8;3.6;4.3;3.3;0.1
2552;Betrouwbaarheidsmarge;Zaanstad;2016;4.5;4.8;4.8;4.3;0.1;4.9;3.1;4.1;3.2;0.1
2553;Betrouwbaarheidsmarge;Zaanstad;2017;4.6;4.9;4.9;4.4;0.1;5.0;3.1;4.8;3.0;0.1
2554;Betrouwbaarheidsmarge;Zaanstad;2019;4.6;4.5;4.4;4.2;0.1;4.8;3.0;4.6;3.0;0.1
2555;Betrouwbaarheidsmarge;Zoetermeer;2012;;;;;;;;;;
2556;Betrouwbaarheidsmarge;Zoetermeer;2013;2.0;2.0;1.8;1.9;0.0;1.9;1.3;1.6;1.5;0.0
2557;Betrouwbaarheidsmarge;Zoetermeer;2014;5.1;5.2;4.5;4.8;0.1;4.7;3.3;4.6;3.5;0.1
2558;Betrouwbaarheidsmarge;Zoetermeer;2015;5.2;5.2;4.7;5.0;0.1;4.7;3.8;4.0;3.9;0.1
2559;Betrouwbaarheidsmarge;Zoetermeer;2016;5.1;5.1;4.4;4.7;0.1;4.8;3.4;3.9;3.5;0.1
2560;Betrouwbaarheidsmarge;Zoetermeer;2017;5.5;5.5;5.0;5.1;0.1;5.3;3.7;4.4;4.0;0.1
2561;Betrouwbaarheidsmarge;Zoetermeer;2019;5.0;5.0;4.8;4.8;0.1;4.8;3.6;4.8;3.0;0.1
2562;Betrouwbaarheidsmarge;Zwolle;2012;;;;;;;;;;
2563;Betrouwbaarheidsmarge;Zwolle;2013;4.4;4.7;4.7;4.5;0.1;4.8;3.2;4.4;2.4;0.1
2564;Betrouwbaarheidsmarge;Zwolle;2014;4.6;5.1;4.7;4.8;0.1;5.2;3.3;4.5;2.6;0.1
2565;Betrouwbaarheidsmarge;Zwolle;2015;4.8;5.2;5.2;4.5;0.1;5.3;2.9;4.8;2.6;0.1
2566;Betrouwbaarheidsmarge;Zwolle;2016;4.9;5.2;4.8;4.7;0.1;5.3;3.3;4.7;3.3;0.1
2567;Betrouwbaarheidsmarge;Zwolle;2017;4.5;4.6;4.7;3.9;0.1;4.8;3.2;4.4;2.9;0.1
2568;Betrouwbaarheidsmarge;Zwolle;2019;4.5;4.8;4.6;4.1;0.1;4.9;3.0;4.4;2.5;0.1
2569;Betrouwbaarheidsmarge;Sneek (BT);2012;4.2;3.5;4.4;3.8;0.1;4.3;2.5;3.6;2.5;0.1
2570;Betrouwbaarheidsmarge;Sneek (BT);2013;4.1;3.4;4.1;3.8;0.1;4.0;2.0;3.1;2.7;0.1
2571;Betrouwbaarheidsmarge;Sneek (BT);2014;4.6;3.6;4.5;4.2;0.1;4.5;2.9;3.3;2.6;0.1
2572;Betrouwbaarheidsmarge;Sneek (BT);2015;4.4;3.7;4.5;4.0;0.1;4.5;2.5;3.7;2.6;0.1
2573;Betrouwbaarheidsmarge;Sneek (BT);2016;4.6;3.7;4.7;4.0;0.1;4.6;2.8;3.7;2.8;0.1
2574;Betrouwbaarheidsmarge;Sneek (BT);2017;4.3;3.5;4.3;3.9;0.1;4.3;2.6;3.4;2.4;0.1
2575;Betrouwbaarheidsmarge;Sneek (BT);2019;4.5;3.8;4.6;4.0;0.1;4.5;2.4;3.7;2.7;0.1
2576;Betrouwbaarheidsmarge;Leeuwarden (BT);2012;5.2;5.4;5.4;4.9;0.1;5.6;3.2;5.2;2.5;0.1
2577;Betrouwbaarheidsmarge;Leeuwarden (BT);2013;5.1;5.3;5.4;4.9;0.1;5.4;3.3;5.1;3.7;0.1
2578;Betrouwbaarheidsmarge;Leeuwarden (BT);2014;4.7;5.0;4.8;4.6;0.1;5.0;2.4;4.8;2.9;0.1
2579;Betrouwbaarheidsmarge;Leeuwarden (BT);2015;5.1;5.6;5.6;5.1;0.1;5.6;3.2;5.2;2.3;0.1
2580;Betrouwbaarheidsmarge;Leeuwarden (BT);2016;5.1;5.4;5.2;4.8;0.1;5.3;3.0;5.1;2.8;0.1
2581;Betrouwbaarheidsmarge;Leeuwarden (BT);2017;4.8;5.3;5.4;4.7;0.1;5.4;2.8;5.1;3.3;0.1
2582;Betrouwbaarheidsmarge;Leeuwarden (BT);2019;5.2;5.3;5.1;4.9;0.1;5.3;2.8;5.1;2.6;0.1
2583;Betrouwbaarheidsmarge;IJsselland-Noord (BT);2012;4.0;3.4;4.0;3.5;0.1;4.0;3.1;3.0;2.4;0.1
2584;Betrouwbaarheidsmarge;IJsselland-Noord (BT);2013;3.8;3.3;3.8;3.7;0.1;3.9;2.9;3.0;2.2;0.1
2585;Betrouwbaarheidsmarge;IJsselland-Noord (BT);2014;4.5;3.7;4.7;4.1;0.1;4.7;3.2;3.8;2.3;0.1
2586;Betrouwbaarheidsmarge;IJsselland-Noord (BT);2015;4.1;3.2;4.1;3.7;0.1;4.1;3.0;3.1;2.4;0.1
2587;Betrouwbaarheidsmarge;IJsselland-Noord (BT);2016;4.9;4.5;5.0;4.4;0.1;5.0;4.1;3.7;3.3;0.1
2588;Betrouwbaarheidsmarge;IJsselland-Noord (BT);2017;3.8;3.3;3.8;3.4;0.1;3.8;2.7;3.1;2.5;0.1
2589;Betrouwbaarheidsmarge;IJsselland-Noord (BT);2019;3.7;3.0;3.6;3.1;0.1;3.7;2.9;3.0;2.1;0.1
2590;Betrouwbaarheidsmarge;Zwolle (BT);2012;3.8;4.0;3.9;3.8;0.1;4.1;2.6;3.8;2.1;0.1
2591;Betrouwbaarheidsmarge;Zwolle (BT);2013;4.3;4.7;4.7;4.5;0.1;4.8;3.2;4.4;2.4;0.1
2592;Betrouwbaarheidsmarge;Zwolle (BT);2014;4.6;5.0;4.7;4.8;0.1;5.2;3.3;4.5;2.6;0.1
2593;Betrouwbaarheidsmarge;Zwolle (BT);2015;4.8;5.2;5.2;4.5;0.1;5.2;2.9;4.8;2.6;0.1
2594;Betrouwbaarheidsmarge;Zwolle (BT);2016;4.9;5.2;4.8;4.7;0.1;5.3;3.2;4.7;3.3;0.1
2595;Betrouwbaarheidsmarge;Zwolle (BT);2017;4.5;4.5;4.7;3.8;0.1;4.8;3.2;4.3;2.9;0.1
2596;Betrouwbaarheidsmarge;Zwolle (BT);2019;4.5;4.8;4.6;4.1;0.1;4.9;3.0;4.4;2.5;0.1
