ID;Geslacht;Leeftijd;Generatie;Perioden;TotaleBevolking_1;Autochtoon_2;Allochtoon_3;TotaalNietWesters_4;Afrika_5;Azie_6;LatijnsAmerika_7;Marokko_8;NederlandseAntillenEnAruba_9;Suriname_10;Turkije_11;TotaalWesters_12;k_26EULanden_13;OverigEuropa_14;Indonesie_15;OverigBuitenEuropa_16
7458;Mannen en Vrouwen;28 jaar;2e Gen.: 2 ouders in buitenland geboren;2019;18419;;18419;17117;789;1297;225;4890;767;3454;5696;1301;668;165;391;78
7459;Mannen en Vrouwen;28 jaar;2e Gen.: 2 ouders in buitenland geboren;2020;18725;;18725;17454;856;1437;224;4945;776;3402;5814;1271;672;186;359;54
7460;Mannen en Vrouwen;28 jaar;2e Gen.: 2 ouders in buitenland geboren;2021;19159;;19159;17780;923;1567;238;5284;763;3266;5739;1379;685;279;344;70
7461;Mannen en Vrouwen;28 jaar;2e Gen.: 2 ouders in buitenland geboren;2022;18861;;18861;17460;961;1587;252;5080;712;3223;5644;1402;671;343;320;68
7462;Mannen en Vrouwen;28 jaar;2e Gen.: 2 ouders in buitenland geboren;2023;19496;;19496;17836;1150;1812;233;5096;725;3089;5731;1661;690;633;268;70
7463;Mannen en Vrouwen;28 jaar;2e Gen.: 2 ouders in buitenland geboren;2024;19128;;19128;17374;1200;1974;231;5016;690;2952;5311;1755;678;768;253;56
7464;Mannen en Vrouwen;28 jaar;2e Gen.: 2 ouders in buitenland geboren;2025;19448;;19448;17623;1249;2033;237;5131;663;2834;5477;1825;747;769;242;67
7465;Mannen en Vrouwen;28 jaar;2e Gen.: 2 ouders in buitenland geboren;2026;20013;;20013;18289;1378;2271;264;5330;653;2826;5566;1724;729;711;229;55
7466;Mannen en Vrouwen;28 jaar;2e Gen.: 2 ouders in buitenland geboren;2027;20630;;20630;18821;1507;2527;245;5554;781;2730;5477;1809;723;812;218;56
7467;Mannen en Vrouwen;28 jaar;2e Gen.: 2 ouders in buitenland geboren;2028;21088;;21088;19081;1639;2670;302;5651;827;2890;5102;2007;772;967;204;64
7468;Mannen en Vrouwen;28 jaar;2e Gen.: 2 ouders in buitenland geboren;2029;22047;;22047;19846;1846;2896;343;6080;884;2751;5045;2201;868;1051;211;71
7469;Mannen en Vrouwen;28 jaar;2e Gen.: 2 ouders in buitenland geboren;2030;21708;;21708;19461;1984;2892;337;5933;960;2692;4663;2246;874;1104;194;74
7470;Mannen en Vrouwen;28 jaar;2e Gen.: 2 ouders in buitenland geboren;2031;21361;;21361;19170;2083;2852;336;6016;990;2534;4360;2191;876;1065;184;67
7471;Mannen en Vrouwen;28 jaar;2e Gen.: 2 ouders in buitenland geboren;2032;21063;;21063;18813;2059;2867;334;6146;927;2364;4117;2250;936;1045;200;69
7472;Mannen en Vrouwen;28 jaar;2e Gen.: 2 ouders in buitenland geboren;2033;20698;;20698;18403;2071;2971;334;6003;912;2219;3895;2295;1007;1008;196;84
7473;Mannen en Vrouwen;28 jaar;2e Gen.: 2 ouders in buitenland geboren;2034;20206;;20206;17937;2005;2883;351;5998;880;2052;3767;2269;1058;964;183;63
7474;Mannen en Vrouwen;28 jaar;2e Gen.: 2 ouders in buitenland geboren;2035;19768;;19768;17343;1984;2947;344;5751;887;1954;3475;2425;1241;955;163;66
7475;Mannen en Vrouwen;28 jaar;2e Gen.: 2 ouders in buitenland geboren;2036;19130;;19130;16598;1982;2918;363;5329;947;1800;3258;2532;1348;899;185;100
7476;Mannen en Vrouwen;28 jaar;2e Gen.: 2 ouders in buitenland geboren;2037;19351;;19351;16377;2070;2920;387;5205;986;1740;3069;2974;1702;966;179;127
7477;Mannen en Vrouwen;28 jaar;2e Gen.: 2 ouders in buitenland geboren;2038;19094;;19094;15623;2117;2975;391;4807;943;1646;2745;3471;2133;1010;182;146
7478;Mannen en Vrouwen;28 jaar;2e Gen.: 2 ouders in buitenland geboren;2039;18923;;18923;14917;2128;3118;456;4474;989;1468;2284;4006;2647;1034;177;149
7479;Mannen en Vrouwen;28 jaar;2e Gen.: 2 ouders in buitenland geboren;2040;18812;;18812;14515;2125;3133;487;4266;993;1322;2189;4297;2926;1057;158;156
7480;Mannen en Vrouwen;28 jaar;2e Gen.: 2 ouders in buitenland geboren;2041;18557;;18557;13989;2096;3149;512;4016;993;1176;2049;4568;3187;1079;142;160
7481;Mannen en Vrouwen;28 jaar;2e Gen.: 2 ouders in buitenland geboren;2042;18367;;18367;13545;2048;3159;533;3799;997;1059;1951;4821;3426;1104;128;163
7482;Mannen en Vrouwen;28 jaar;2e Gen.: 2 ouders in buitenland geboren;2043;18194;;18194;13148;2008;3170;550;3585;1004;961;1872;5046;3632;1129;121;164
7483;Mannen en Vrouwen;28 jaar;2e Gen.: 2 ouders in buitenland geboren;2044;17987;;17987;12749;1968;3174;562;3373;1014;868;1789;5238;3808;1149;116;165
7484;Mannen en Vrouwen;28 jaar;2e Gen.: 2 ouders in buitenland geboren;2045;17750;;17750;12353;1928;3176;570;3160;1019;782;1719;5397;3958;1166;109;165
7485;Mannen en Vrouwen;28 jaar;2e Gen.: 2 ouders in buitenland geboren;2046;17535;;17535;12001;1890;3186;574;2956;1025;708;1661;5534;4084;1179;105;165
7486;Mannen en Vrouwen;28 jaar;2e Gen.: 2 ouders in buitenland geboren;2047;17315;;17315;11669;1852;3198;576;2763;1034;640;1606;5647;4192;1188;100;167
7487;Mannen en Vrouwen;28 jaar;2e Gen.: 2 ouders in buitenland geboren;2048;17087;;17087;11343;1814;3209;576;2574;1043;578;1550;5744;4286;1194;95;169
7488;Mannen en Vrouwen;28 jaar;2e Gen.: 2 ouders in buitenland geboren;2049;16825;;16825;11006;1777;3217;574;2383;1052;519;1486;5818;4361;1194;91;172
7489;Mannen en Vrouwen;28 jaar;2e Gen.: 2 ouders in buitenland geboren;2050;16594;;16594;10703;1747;3239;571;2201;1060;468;1417;5891;4435;1191;87;177
7490;Mannen en Vrouwen;28 jaar;2e Gen.: 2 ouders in buitenland geboren;2051;16374;;16374;10429;1720;3266;569;2033;1068;419;1354;5946;4493;1186;83;183
7491;Mannen en Vrouwen;28 jaar;2e Gen.: 2 ouders in buitenland geboren;2052;16189;;16189;10197;1696;3291;566;1885;1081;378;1300;5992;4542;1179;82;189
7492;Mannen en Vrouwen;28 jaar;2e Gen.: 2 ouders in buitenland geboren;2053;16025;;16025;10005;1682;3314;565;1751;1091;343;1260;6020;4583;1169;72;195
7493;Mannen en Vrouwen;28 jaar;2e Gen.: 2 ouders in buitenland geboren;2054;15885;;15885;9840;1665;3343;565;1633;1101;310;1223;6045;4615;1159;70;201
7494;Mannen en Vrouwen;28 jaar;2e Gen.: 2 ouders in buitenland geboren;2055;15767;;15767;9709;1650;3379;566;1525;1110;283;1196;6058;4639;1147;64;208
7495;Mannen en Vrouwen;28 jaar;2e Gen.: 2 ouders in buitenland geboren;2056;15673;;15673;9609;1639;3415;569;1429;1122;259;1176;6065;4657;1134;58;215
7496;Mannen en Vrouwen;28 jaar;2e Gen.: 2 ouders in buitenland geboren;2057;15597;;15597;9529;1632;3454;572;1340;1129;240;1164;6068;4671;1121;54;222
7497;Mannen en Vrouwen;28 jaar;2e Gen.: 2 ouders in buitenland geboren;2058;15550;;15550;9478;1625;3493;576;1265;1136;226;1157;6072;4684;1110;49;229
7498;Mannen en Vrouwen;28 jaar;2e Gen.: 2 ouders in buitenland geboren;2059;15533;;15533;9455;1621;3539;582;1199;1143;218;1154;6078;4696;1100;46;236
7499;Mannen en Vrouwen;28 jaar;2e Gen.: 2 ouders in buitenland geboren;2060;15512;;15512;9428;1619;3571;588;1138;1147;208;1156;6083;4703;1091;46;244
7500;Mannen en Vrouwen;29 jaar;Totaal bevolking;2011;203304;144203.0;59100;36081;4059;8005;1747;6331;2732;5414;7793;23019;13872;2595;4988;1564
7501;Mannen en Vrouwen;29 jaar;Totaal bevolking;2012;199212;139155.0;60057;36936;4837;8376;1811;6256;2844;5733;7080;23120;14303;2626;4540;1651
7502;Mannen en Vrouwen;29 jaar;Totaal bevolking;2013;198717;137641.0;61076;37577;5110;8598;1828;6195;2887;5912;7047;23499;14668;2723;4427;1680
7503;Mannen en Vrouwen;29 jaar;Totaal bevolking;2014;204191;141521.0;62671;38504;5310;8812;1944;6202;2945;6123;7169;24166;15261;2844;4249;1812
7504;Mannen en Vrouwen;29 jaar;Totaal bevolking;2015;207434;144853.0;62581;38031;4895;8772;2048;6183;3025;6188;6919;24550;15740;2929;4019;1862
7505;Mannen en Vrouwen;29 jaar;Totaal bevolking;2016;212949;149631.0;63319;38036;4670;8902;2097;6041;3102;6254;6970;25283;16233;3079;4021;1950
7506;Mannen en Vrouwen;29 jaar;Totaal bevolking;2017;214678;150672.0;64006;38508;4459;8986;2172;6325;3182;6084;7302;25498;16533;3195;3769;2001
7507;Mannen en Vrouwen;29 jaar;Totaal bevolking;2018;214615;148819.0;65796;39793;4396;9370;2250;6566;3255;6156;7799;26004;17027;3301;3567;2109
7508;Mannen en Vrouwen;29 jaar;Totaal bevolking;2019;217072;150312.0;66760;40749;4485;9521;2247;6746;3417;6055;8277;26011;17209;3403;3303;2097
7509;Mannen en Vrouwen;29 jaar;Totaal bevolking;2020;225028;156483.0;68546;42168;4663;9791;2387;7026;3643;6212;8447;26378;17493;3523;3140;2221
7510;Mannen en Vrouwen;29 jaar;Totaal bevolking;2021;225207;156294.0;68914;42400;4702;9949;2357;7054;3645;6090;8603;26514;17761;3577;2993;2182
7511;Mannen en Vrouwen;29 jaar;Totaal bevolking;2022;222899;153576.0;69323;43022;4859;10189;2429;7317;3698;5875;8653;26301;17746;3623;2731;2200
7512;Mannen en Vrouwen;29 jaar;Totaal bevolking;2023;221487;152572.0;68915;42724;4897;10210;2449;7145;3654;5788;8581;26192;17824;3626;2518;2224
7513;Mannen en Vrouwen;29 jaar;Totaal bevolking;2024;222107;152467.0;69640;43362;5109;10444;2460;7199;3812;5602;8736;26277;17841;3912;2300;2224
7514;Mannen en Vrouwen;29 jaar;Totaal bevolking;2025;217394;148117.0;69276;43077;5164;10664;2455;7074;3799;5552;8370;26199;17880;4050;2098;2171
7515;Mannen en Vrouwen;29 jaar;Totaal bevolking;2026;217089;147222.0;69867;43685;5223;10810;2568;7257;3759;5487;8581;26182;18016;4042;1972;2151
7516;Mannen en Vrouwen;29 jaar;Totaal bevolking;2027;218735;147833.0;70902;44865;5463;11119;2588;7434;3771;5652;8838;26037;18071;4008;1801;2157
7517;Mannen en Vrouwen;29 jaar;Totaal bevolking;2028;224723;152728.0;71995;45767;5631;11409;2658;7757;3895;5544;8873;26228;18151;4143;1769;2164
7518;Mannen en Vrouwen;29 jaar;Totaal bevolking;2029;226268;153454.0;72815;46345;5825;11644;2703;7890;3940;5737;8605;26470;18375;4254;1644;2196
7519;Mannen en Vrouwen;29 jaar;Totaal bevolking;2030;230862;156337.0;74525;47746;6092;12027;2815;8450;3960;5720;8683;26779;18647;4329;1665;2138
7520;Mannen en Vrouwen;29 jaar;Totaal bevolking;2031;227845;153323.0;74522;47782;6184;12185;2854;8413;4038;5680;8428;26740;18536;4497;1520;2187
7521;Mannen en Vrouwen;29 jaar;Totaal bevolking;2032;226192;151528.0;74664;47887;6307;12309;2914;8571;4102;5428;8257;26777;18694;4433;1519;2131
7522;Mannen en Vrouwen;29 jaar;Totaal bevolking;2033;225252;150474.0;74779;47934;6303;12469;2942;8816;4041;5247;8117;26845;18741;4486;1519;2099
7523;Mannen en Vrouwen;29 jaar;Totaal bevolking;2034;219073;144213.0;74859;47905;6318;12762;2979;8812;4005;5033;7996;26954;18802;4483;1509;2161
7524;Mannen en Vrouwen;29 jaar;Totaal bevolking;2035;213591;139071.0;74520;47810;6235;12838;3065;8902;4024;4775;7971;26710;18791;4450;1459;2011
7525;Mannen en Vrouwen;29 jaar;Totaal bevolking;2036;211598;137264.0;74333;47548;6203;13051;3096;8694;4059;4699;7746;26785;18854;4496;1396;2040
7526;Mannen en Vrouwen;29 jaar;Totaal bevolking;2037;208506;134291.0;74214;47259;6212;13161;3128;8481;4167;4541;7570;26955;19030;4400;1423;2102
7527;Mannen en Vrouwen;29 jaar;Totaal bevolking;2038;211559;136627.0;74932;47420;6317;13291;3189;8500;4242;4527;7354;27512;19451;4542;1390;2129
7528;Mannen en Vrouwen;29 jaar;Totaal bevolking;2039;212115;137139.0;74976;46864;6339;13462;3215;8205;4196;4407;7041;28112;20022;4556;1390;2144
7529;Mannen en Vrouwen;29 jaar;Totaal bevolking;2040;210145;134786.0;75358;46736;6336;13638;3245;8079;4191;4259;6988;28623;20520;4556;1381;2166
7530;Mannen en Vrouwen;29 jaar;Totaal bevolking;2041;208946;133743.0;75203;46311;6337;13736;3270;7849;4204;4124;6791;28892;20761;4583;1355;2193
7531;Mannen en Vrouwen;29 jaar;Totaal bevolking;2042;208430;133245.0;75185;46007;6320;13821;3294;7687;4217;4006;6662;29177;21021;4611;1327;2218
7532;Mannen en Vrouwen;29 jaar;Totaal bevolking;2043;208664;133486.0;75178;45701;6293;13908;3319;7504;4236;3906;6534;29477;21287;4642;1306;2242
7533;Mannen en Vrouwen;29 jaar;Totaal bevolking;2044;209149;133987.0;75162;45404;6272;13994;3340;7308;4259;3815;6417;29759;21529;4675;1289;2265
7534;Mannen en Vrouwen;29 jaar;Totaal bevolking;2045;209889;134725.0;75163;45128;6257;14069;3363;7107;4291;3737;6303;30036;21765;4705;1279;2287
7535;Mannen en Vrouwen;29 jaar;Totaal bevolking;2046;210786;135658.0;75128;44847;6242;14151;3381;6901;4315;3665;6193;30280;21978;4730;1266;2306
7536;Mannen en Vrouwen;29 jaar;Totaal bevolking;2047;211964;136842.0;75121;44602;6231;14232;3392;6699;4348;3605;6095;30519;22180;4754;1259;2326
7537;Mannen en Vrouwen;29 jaar;Totaal bevolking;2048;213286;138166.0;75120;44371;6214;14318;3404;6502;4377;3554;6002;30749;22371;4779;1252;2347
7538;Mannen en Vrouwen;29 jaar;Totaal bevolking;2049;214538;139419.0;75119;44164;6206;14404;3416;6316;4408;3501;5912;30955;22546;4798;1245;2366
7539;Mannen en Vrouwen;29 jaar;Totaal bevolking;2050;215775;140664.0;75111;43972;6199;14484;3427;6144;4435;3457;5828;31138;22703;4814;1239;2383
7540;Mannen en Vrouwen;29 jaar;Totaal bevolking;2051;216737;141611.0;75125;43815;6191;14585;3436;5980;4463;3409;5753;31310;22849;4827;1234;2401
7541;Mannen en Vrouwen;29 jaar;Totaal bevolking;2052;217746;142575.0;75171;43701;6189;14680;3446;5844;4487;3367;5688;31470;22982;4837;1231;2419
7542;Mannen en Vrouwen;29 jaar;Totaal bevolking;2053;218577;143342.0;75236;43622;6185;14777;3458;5730;4514;3329;5628;31613;23102;4848;1228;2435
7543;Mannen en Vrouwen;29 jaar;Totaal bevolking;2054;219201;143877.0;75325;43588;6190;14877;3467;5640;4539;3293;5583;31736;23204;4858;1224;2451
7544;Mannen en Vrouwen;29 jaar;Totaal bevolking;2055;219733;144270.0;75463;43603;6198;14977;3478;5574;4559;3264;5553;31860;23304;4868;1220;2468
7545;Mannen en Vrouwen;29 jaar;Totaal bevolking;2056;220073;144476.0;75596;43637;6204;15078;3487;5525;4581;3233;5529;31960;23386;4875;1214;2484
7546;Mannen en Vrouwen;29 jaar;Totaal bevolking;2057;220399;144655.0;75745;43692;6205;15187;3503;5488;4604;3206;5499;32052;23463;4880;1209;2501
7547;Mannen en Vrouwen;29 jaar;Totaal bevolking;2058;220582;144697.0;75886;43755;6218;15295;3514;5454;4624;3183;5468;32130;23526;4888;1201;2516
7548;Mannen en Vrouwen;29 jaar;Totaal bevolking;2059;220666;144642.0;76024;43814;6227;15404;3525;5422;4641;3160;5433;32210;23589;4894;1194;2533
7549;Mannen en Vrouwen;29 jaar;Totaal bevolking;2060;220616;144445.0;76171;43883;6236;15523;3538;5396;4656;3141;5395;32288;23649;4900;1190;2548
7550;Mannen en Vrouwen;29 jaar;Eerstegeneratieallochtoon;2011;34577;;34577;21694;3259;6630;1383;3417;1786;1607;3613;12883;9487;2054;414;929
7551;Mannen en Vrouwen;29 jaar;Eerstegeneratieallochtoon;2012;36132;;36132;22534;3945;7070;1472;3120;1818;1795;3314;13598;10110;2124;408;956
7552;Mannen en Vrouwen;29 jaar;Eerstegeneratieallochtoon;2013;36738;;36738;22583;4136;7188;1450;2941;1851;1827;3190;14156;10521;2284;409;942
7553;Mannen en Vrouwen;29 jaar;Eerstegeneratieallochtoon;2014;37894;;37894;23055;4279;7347;1525;2854;1863;1819;3368;14839;11057;2439;405;937
7554;Mannen en Vrouwen;29 jaar;Eerstegeneratieallochtoon;2015;37303;;37303;22021;3793;7219;1576;2582;1962;1760;3129;15282;11362;2538;429;953
7555;Mannen en Vrouwen;29 jaar;Eerstegeneratieallochtoon;2016;36844;;36844;21017;3431;7243;1589;2263;1926;1643;2922;15826;11756;2694;417;958
7556;Mannen en Vrouwen;29 jaar;Eerstegeneratieallochtoon;2017;36724;;36724;20487;3131;7316;1588;2226;1928;1559;2737;16238;12041;2791;425;980
7557;Mannen en Vrouwen;29 jaar;Eerstegeneratieallochtoon;2018;36955;;36955;20317;3011;7594;1611;2098;1939;1472;2593;16638;12310;2866;454;1008
7558;Mannen en Vrouwen;29 jaar;Eerstegeneratieallochtoon;2019;37132;;37132;20251;2939;7703;1601;1888;2046;1554;2520;16880;12451;2942;463;1024
7559;Mannen en Vrouwen;29 jaar;Eerstegeneratieallochtoon;2020;37000;;37000;19925;2889;7807;1620;1793;2081;1386;2349;17075;12528;3038;473;1036
7560;Mannen en Vrouwen;29 jaar;Eerstegeneratieallochtoon;2021;36843;;36843;19687;2850;7794;1603;1737;2114;1311;2277;17157;12563;3046;492;1055
7561;Mannen en Vrouwen;29 jaar;Eerstegeneratieallochtoon;2022;36804;;36804;19644;2871;7870;1603;1621;2150;1233;2295;17161;12609;2994;487;1072
7562;Mannen en Vrouwen;29 jaar;Eerstegeneratieallochtoon;2023;36509;;36509;19406;2834;7809;1591;1595;2197;1133;2246;17104;12626;2887;500;1091
7563;Mannen en Vrouwen;29 jaar;Eerstegeneratieallochtoon;2024;36477;;36477;19405;2836;7849;1602;1548;2274;1041;2254;17073;12630;2831;502;1110
7564;Mannen en Vrouwen;29 jaar;Eerstegeneratieallochtoon;2025;36473;;36473;19422;2828;7802;1618;1549;2304;1089;2231;17051;12626;2787;509;1128
7565;Mannen en Vrouwen;29 jaar;Eerstegeneratieallochtoon;2026;36669;;36669;19585;2852;7894;1620;1570;2321;1095;2233;17084;12644;2780;510;1149
7566;Mannen en Vrouwen;29 jaar;Eerstegeneratieallochtoon;2027;36685;;36685;19634;2905;7882;1637;1526;2313;1124;2248;17051;12616;2754;513;1168
7567;Mannen en Vrouwen;29 jaar;Eerstegeneratieallochtoon;2028;36438;;36438;19421;2896;7820;1641;1500;2310;1043;2211;17017;12596;2723;511;1187
7568;Mannen en Vrouwen;29 jaar;Eerstegeneratieallochtoon;2029;36343;;36343;19410;2903;7887;1653;1478;2280;1022;2188;16933;12575;2640;512;1206
7569;Mannen en Vrouwen;29 jaar;Eerstegeneratieallochtoon;2030;36328;;36328;19413;2913;7951;1671;1460;2248;999;2171;16915;12557;2618;515;1225
7570;Mannen en Vrouwen;29 jaar;Eerstegeneratieallochtoon;2031;36307;;36307;19413;2901;8024;1668;1455;2217;995;2152;16894;12533;2607;513;1241
7571;Mannen en Vrouwen;29 jaar;Eerstegeneratieallochtoon;2032;36401;;36401;19493;2927;8145;1683;1431;2207;958;2141;16907;12522;2613;513;1259
7572;Mannen en Vrouwen;29 jaar;Eerstegeneratieallochtoon;2033;36613;;36613;19669;2957;8252;1696;1444;2226;964;2129;16943;12529;2628;509;1278
7573;Mannen en Vrouwen;29 jaar;Eerstegeneratieallochtoon;2034;36778;;36778;19790;2973;8351;1715;1404;2242;976;2129;16989;12535;2645;513;1296
7574;Mannen en Vrouwen;29 jaar;Eerstegeneratieallochtoon;2035;36998;;36998;19969;2993;8473;1730;1400;2265;979;2131;17028;12556;2650;510;1312
7575;Mannen en Vrouwen;29 jaar;Eerstegeneratieallochtoon;2036;37249;;37249;20161;3022;8572;1738;1407;2287;1004;2131;17088;12576;2673;510;1329
7576;Mannen en Vrouwen;29 jaar;Eerstegeneratieallochtoon;2037;37473;;37473;20319;3021;8681;1751;1414;2300;1002;2150;17154;12612;2683;513;1346
7577;Mannen en Vrouwen;29 jaar;Eerstegeneratieallochtoon;2038;37645;;37645;20448;3029;8764;1761;1418;2310;1013;2152;17197;12641;2684;509;1363
7578;Mannen en Vrouwen;29 jaar;Eerstegeneratieallochtoon;2039;37742;;37742;20510;3019;8834;1772;1410;2312;1012;2150;17231;12659;2685;509;1378
7579;Mannen en Vrouwen;29 jaar;Eerstegeneratieallochtoon;2040;37866;;37866;20604;3022;8907;1783;1411;2321;1013;2146;17262;12675;2686;507;1394
7580;Mannen en Vrouwen;29 jaar;Eerstegeneratieallochtoon;2041;38041;;38041;20717;3032;8982;1792;1416;2330;1017;2148;17324;12716;2692;507;1409
7581;Mannen en Vrouwen;29 jaar;Eerstegeneratieallochtoon;2042;38209;;38209;20822;3043;9049;1803;1419;2338;1018;2150;17387;12759;2698;507;1423
7582;Mannen en Vrouwen;29 jaar;Eerstegeneratieallochtoon;2043;38364;;38364;20914;3053;9111;1811;1420;2345;1020;2153;17450;12804;2704;505;1436
7583;Mannen en Vrouwen;29 jaar;Eerstegeneratieallochtoon;2044;38511;;38511;21001;3063;9170;1819;1421;2352;1020;2155;17510;12848;2709;504;1449
7584;Mannen en Vrouwen;29 jaar;Eerstegeneratieallochtoon;2045;38648;;38648;21079;3072;9220;1829;1422;2358;1020;2157;17569;12891;2713;503;1462
7585;Mannen en Vrouwen;29 jaar;Eerstegeneratieallochtoon;2046;38774;;38774;21149;3080;9268;1835;1423;2363;1020;2159;17624;12933;2718;502;1472
7586;Mannen en Vrouwen;29 jaar;Eerstegeneratieallochtoon;2047;38894;;38894;21216;3087;9314;1841;1423;2369;1020;2161;17678;12972;2722;501;1484
7587;Mannen en Vrouwen;29 jaar;Eerstegeneratieallochtoon;2048;39004;;39004;21276;3094;9354;1847;1424;2374;1020;2162;17728;13009;2726;499;1494
7588;Mannen en Vrouwen;29 jaar;Eerstegeneratieallochtoon;2049;39112;;39112;21337;3101;9396;1853;1425;2380;1019;2163;17775;13044;2729;498;1504
7589;Mannen en Vrouwen;29 jaar;Eerstegeneratieallochtoon;2050;39215;;39215;21395;3107;9437;1858;1425;2385;1019;2164;17820;13077;2732;497;1514
7590;Mannen en Vrouwen;29 jaar;Eerstegeneratieallochtoon;2051;39313;;39313;21450;3113;9477;1863;1426;2390;1018;2164;17863;13109;2735;496;1523
7591;Mannen en Vrouwen;29 jaar;Eerstegeneratieallochtoon;2052;39408;;39408;21503;3118;9516;1868;1426;2394;1017;2163;17905;13139;2738;496;1532
7592;Mannen en Vrouwen;29 jaar;Eerstegeneratieallochtoon;2053;39498;;39498;21553;3123;9553;1873;1427;2399;1016;2162;17945;13168;2741;495;1541
7593;Mannen en Vrouwen;29 jaar;Eerstegeneratieallochtoon;2054;39582;;39582;21598;3128;9587;1876;1427;2404;1015;2161;17984;13196;2744;494;1550
7594;Mannen en Vrouwen;29 jaar;Eerstegeneratieallochtoon;2055;39663;;39663;21640;3132;9619;1880;1427;2408;1014;2160;18023;13224;2747;493;1559
7595;Mannen en Vrouwen;29 jaar;Eerstegeneratieallochtoon;2056;39738;;39738;21679;3137;9650;1883;1427;2413;1012;2158;18059;13250;2749;493;1567
7596;Mannen en Vrouwen;29 jaar;Eerstegeneratieallochtoon;2057;39813;;39813;21717;3141;9679;1886;1427;2417;1011;2155;18096;13276;2752;492;1576
7597;Mannen en Vrouwen;29 jaar;Eerstegeneratieallochtoon;2058;39883;;39883;21752;3145;9708;1889;1427;2422;1010;2153;18131;13300;2754;492;1584
7598;Mannen en Vrouwen;29 jaar;Eerstegeneratieallochtoon;2059;39954;;39954;21788;3149;9738;1892;1426;2426;1008;2150;18166;13324;2757;492;1593
7599;Mannen en Vrouwen;29 jaar;Eerstegeneratieallochtoon;2060;40021;;40021;21821;3152;9765;1895;1425;2430;1006;2147;18200;13348;2759;491;1601
7600;Mannen en Vrouwen;29 jaar;Totaal tweedegeneratieallochtonen;2011;24523;;24523;14387;800;1375;365;2913;946;3807;4181;10136;4386;541;4574;635
7601;Mannen en Vrouwen;29 jaar;Totaal tweedegeneratieallochtonen;2012;23925;;23925;14403;892;1306;339;3136;1026;3938;3766;9522;4193;502;4131;695
7602;Mannen en Vrouwen;29 jaar;Totaal tweedegeneratieallochtonen;2013;24338;;24338;14994;974;1411;378;3253;1037;4085;3857;9343;4148;439;4019;738
7603;Mannen en Vrouwen;29 jaar;Totaal tweedegeneratieallochtonen;2014;24777;;24777;15449;1030;1464;419;3348;1081;4304;3801;9328;4204;405;3844;875
7604;Mannen en Vrouwen;29 jaar;Totaal tweedegeneratieallochtonen;2015;25278;;25278;16010;1103;1552;472;3601;1063;4428;3790;9268;4378;391;3590;909
7605;Mannen en Vrouwen;29 jaar;Totaal tweedegeneratieallochtonen;2016;26475;;26475;17018;1239;1659;509;3778;1175;4612;4047;9457;4477;384;3604;992
7606;Mannen en Vrouwen;29 jaar;Totaal tweedegeneratieallochtonen;2017;27282;;27282;18022;1327;1669;584;4099;1253;4525;4565;9260;4491;404;3344;1021
