ID;TypeReIntegratieParticipatievoorz;StatusVoorziening;RegioS;Perioden;ReIntegratieParticipatievoorzieningen_1
8492;Totaal re-integratie-/participatievoorz.;Lopend eind verslagperiode;Midden-Gelderland (AM);2023 september;5840
8493;Totaal re-integratie-/participatievoorz.;Lopend eind verslagperiode;Midden-Gelderland (AM);2023 oktober;5850
8494;Totaal re-integratie-/participatievoorz.;Lopend eind verslagperiode;Midden-Gelderland (AM);2023 november;5970
8495;Totaal re-integratie-/participatievoorz.;Lopend eind verslagperiode;Midden-Gelderland (AM);2023 december;5970
8496;Totaal re-integratie-/participatievoorz.;Lopend eind verslagperiode;Midden-Gelderland (AM);2024 januari;6010
8497;Totaal re-integratie-/participatievoorz.;Lopend eind verslagperiode;Midden-Gelderland (AM);2024 februari;6060
8498;Totaal re-integratie-/participatievoorz.;Lopend eind verslagperiode;Midden-Gelderland (AM);2024 maart;6020
8499;Totaal re-integratie-/participatievoorz.;Lopend eind verslagperiode;Midden-Gelderland (AM);2024 april;6000
8500;Totaal re-integratie-/participatievoorz.;Lopend eind verslagperiode;Midden-Gelderland (AM);2024 mei;6070
8501;Totaal re-integratie-/participatievoorz.;Lopend eind verslagperiode;Midden-Gelderland (AM);2024 juni;6100
8502;Totaal re-integratie-/participatievoorz.;Lopend eind verslagperiode;Midden-Gelderland (AM);2024 juli;6250
8503;Totaal re-integratie-/participatievoorz.;Lopend eind verslagperiode;Midden-Gelderland (AM);2024 augustus;6220
8504;Totaal re-integratie-/participatievoorz.;Lopend eind verslagperiode;Midden-Gelderland (AM);2024 september;6390
8505;Totaal re-integratie-/participatievoorz.;Lopend eind verslagperiode;Rijk van Nijmegen (AM);2023 januari;1340
8506;Totaal re-integratie-/participatievoorz.;Lopend eind verslagperiode;Rijk van Nijmegen (AM);2023 februari;1330
8507;Totaal re-integratie-/participatievoorz.;Lopend eind verslagperiode;Rijk van Nijmegen (AM);2023 maart;1340
8508;Totaal re-integratie-/participatievoorz.;Lopend eind verslagperiode;Rijk van Nijmegen (AM);2023 april;1350
8509;Totaal re-integratie-/participatievoorz.;Lopend eind verslagperiode;Rijk van Nijmegen (AM);2023 mei;1360
8510;Totaal re-integratie-/participatievoorz.;Lopend eind verslagperiode;Rijk van Nijmegen (AM);2023 juni;1340
8511;Totaal re-integratie-/participatievoorz.;Lopend eind verslagperiode;Rijk van Nijmegen (AM);2023 juli;1320
8512;Totaal re-integratie-/participatievoorz.;Lopend eind verslagperiode;Rijk van Nijmegen (AM);2023 augustus;1370
8513;Totaal re-integratie-/participatievoorz.;Lopend eind verslagperiode;Rijk van Nijmegen (AM);2023 september;1440
8514;Totaal re-integratie-/participatievoorz.;Lopend eind verslagperiode;Rijk van Nijmegen (AM);2023 oktober;1440
8515;Totaal re-integratie-/participatievoorz.;Lopend eind verslagperiode;Rijk van Nijmegen (AM);2023 november;1460
8516;Totaal re-integratie-/participatievoorz.;Lopend eind verslagperiode;Rijk van Nijmegen (AM);2023 december;1460
8517;Totaal re-integratie-/participatievoorz.;Lopend eind verslagperiode;Rijk van Nijmegen (AM);2024 januari;1500
8518;Totaal re-integratie-/participatievoorz.;Lopend eind verslagperiode;Rijk van Nijmegen (AM);2024 februari;1490
8519;Totaal re-integratie-/participatievoorz.;Lopend eind verslagperiode;Rijk van Nijmegen (AM);2024 maart;1490
8520;Totaal re-integratie-/participatievoorz.;Lopend eind verslagperiode;Rijk van Nijmegen (AM);2024 april;1590
8521;Totaal re-integratie-/participatievoorz.;Lopend eind verslagperiode;Rijk van Nijmegen (AM);2024 mei;1610
8522;Totaal re-integratie-/participatievoorz.;Lopend eind verslagperiode;Rijk van Nijmegen (AM);2024 juni;1610
8523;Totaal re-integratie-/participatievoorz.;Lopend eind verslagperiode;Rijk van Nijmegen (AM);2024 juli;1560
8524;Totaal re-integratie-/participatievoorz.;Lopend eind verslagperiode;Rijk van Nijmegen (AM);2024 augustus;1590
8525;Totaal re-integratie-/participatievoorz.;Lopend eind verslagperiode;Rijk van Nijmegen (AM);2024 september;1550
8526;Totaal re-integratie-/participatievoorz.;Lopend eind verslagperiode;Achterhoek (AM);2023 januari;6430
8527;Totaal re-integratie-/participatievoorz.;Lopend eind verslagperiode;Achterhoek (AM);2023 februari;6510
8528;Totaal re-integratie-/participatievoorz.;Lopend eind verslagperiode;Achterhoek (AM);2023 maart;6560
8529;Totaal re-integratie-/participatievoorz.;Lopend eind verslagperiode;Achterhoek (AM);2023 april;6560
8530;Totaal re-integratie-/participatievoorz.;Lopend eind verslagperiode;Achterhoek (AM);2023 mei;6660
8531;Totaal re-integratie-/participatievoorz.;Lopend eind verslagperiode;Achterhoek (AM);2023 juni;6630
8532;Totaal re-integratie-/participatievoorz.;Lopend eind verslagperiode;Achterhoek (AM);2023 juli;6660
8533;Totaal re-integratie-/participatievoorz.;Lopend eind verslagperiode;Achterhoek (AM);2023 augustus;6700
8534;Totaal re-integratie-/participatievoorz.;Lopend eind verslagperiode;Achterhoek (AM);2023 september;6860
8535;Totaal re-integratie-/participatievoorz.;Lopend eind verslagperiode;Achterhoek (AM);2023 oktober;6900
8536;Totaal re-integratie-/participatievoorz.;Lopend eind verslagperiode;Achterhoek (AM);2023 november;7120
8537;Totaal re-integratie-/participatievoorz.;Lopend eind verslagperiode;Achterhoek (AM);2023 december;6430
8538;Totaal re-integratie-/participatievoorz.;Lopend eind verslagperiode;Achterhoek (AM);2024 januari;7210
8539;Totaal re-integratie-/participatievoorz.;Lopend eind verslagperiode;Achterhoek (AM);2024 februari;7320
8540;Totaal re-integratie-/participatievoorz.;Lopend eind verslagperiode;Achterhoek (AM);2024 maart;7310
8541;Totaal re-integratie-/participatievoorz.;Lopend eind verslagperiode;Achterhoek (AM);2024 april;7410
8542;Totaal re-integratie-/participatievoorz.;Lopend eind verslagperiode;Achterhoek (AM);2024 mei;7430
8543;Totaal re-integratie-/participatievoorz.;Lopend eind verslagperiode;Achterhoek (AM);2024 juni;7600
8544;Totaal re-integratie-/participatievoorz.;Lopend eind verslagperiode;Achterhoek (AM);2024 juli;7610
8545;Totaal re-integratie-/participatievoorz.;Lopend eind verslagperiode;Achterhoek (AM);2024 augustus;7660
8546;Totaal re-integratie-/participatievoorz.;Lopend eind verslagperiode;Achterhoek (AM);2024 september;7720
8547;Totaal re-integratie-/participatievoorz.;Lopend eind verslagperiode;Rivierenland (AM);2023 januari;1580
8548;Totaal re-integratie-/participatievoorz.;Lopend eind verslagperiode;Rivierenland (AM);2023 februari;1570
8549;Totaal re-integratie-/participatievoorz.;Lopend eind verslagperiode;Rivierenland (AM);2023 maart;1610
8550;Totaal re-integratie-/participatievoorz.;Lopend eind verslagperiode;Rivierenland (AM);2023 april;1630
8551;Totaal re-integratie-/participatievoorz.;Lopend eind verslagperiode;Rivierenland (AM);2023 mei;1680
8552;Totaal re-integratie-/participatievoorz.;Lopend eind verslagperiode;Rivierenland (AM);2023 juni;1670
8553;Totaal re-integratie-/participatievoorz.;Lopend eind verslagperiode;Rivierenland (AM);2023 juli;1660
8554;Totaal re-integratie-/participatievoorz.;Lopend eind verslagperiode;Rivierenland (AM);2023 augustus;1640
8555;Totaal re-integratie-/participatievoorz.;Lopend eind verslagperiode;Rivierenland (AM);2023 september;1690
8556;Totaal re-integratie-/participatievoorz.;Lopend eind verslagperiode;Rivierenland (AM);2023 oktober;1680
8557;Totaal re-integratie-/participatievoorz.;Lopend eind verslagperiode;Rivierenland (AM);2023 november;1680
8558;Totaal re-integratie-/participatievoorz.;Lopend eind verslagperiode;Rivierenland (AM);2023 december;1640
8559;Totaal re-integratie-/participatievoorz.;Lopend eind verslagperiode;Rivierenland (AM);2024 januari;1630
8560;Totaal re-integratie-/participatievoorz.;Lopend eind verslagperiode;Rivierenland (AM);2024 februari;1670
8561;Totaal re-integratie-/participatievoorz.;Lopend eind verslagperiode;Rivierenland (AM);2024 maart;1680
8562;Totaal re-integratie-/participatievoorz.;Lopend eind verslagperiode;Rivierenland (AM);2024 april;1700
8563;Totaal re-integratie-/participatievoorz.;Lopend eind verslagperiode;Rivierenland (AM);2024 mei;1720
8564;Totaal re-integratie-/participatievoorz.;Lopend eind verslagperiode;Rivierenland (AM);2024 juni;1750
8565;Totaal re-integratie-/participatievoorz.;Lopend eind verslagperiode;Rivierenland (AM);2024 juli;1730
8566;Totaal re-integratie-/participatievoorz.;Lopend eind verslagperiode;Rivierenland (AM);2024 augustus;1720
8567;Totaal re-integratie-/participatievoorz.;Lopend eind verslagperiode;Rivierenland (AM);2024 september;1760
8568;Totaal re-integratie-/participatievoorz.;Lopend eind verslagperiode;Flevoland (AM);2023 januari;5270
8569;Totaal re-integratie-/participatievoorz.;Lopend eind verslagperiode;Flevoland (AM);2023 februari;5280
8570;Totaal re-integratie-/participatievoorz.;Lopend eind verslagperiode;Flevoland (AM);2023 maart;5310
8571;Totaal re-integratie-/participatievoorz.;Lopend eind verslagperiode;Flevoland (AM);2023 april;5300
8572;Totaal re-integratie-/participatievoorz.;Lopend eind verslagperiode;Flevoland (AM);2023 mei;5370
8573;Totaal re-integratie-/participatievoorz.;Lopend eind verslagperiode;Flevoland (AM);2023 juni;5360
8574;Totaal re-integratie-/participatievoorz.;Lopend eind verslagperiode;Flevoland (AM);2023 juli;5360
8575;Totaal re-integratie-/participatievoorz.;Lopend eind verslagperiode;Flevoland (AM);2023 augustus;5380
8576;Totaal re-integratie-/participatievoorz.;Lopend eind verslagperiode;Flevoland (AM);2023 september;5440
8577;Totaal re-integratie-/participatievoorz.;Lopend eind verslagperiode;Flevoland (AM);2023 oktober;5530
8578;Totaal re-integratie-/participatievoorz.;Lopend eind verslagperiode;Flevoland (AM);2023 november;5550
8579;Totaal re-integratie-/participatievoorz.;Lopend eind verslagperiode;Flevoland (AM);2023 december;5150
8580;Totaal re-integratie-/participatievoorz.;Lopend eind verslagperiode;Flevoland (AM);2024 januari;5550
8581;Totaal re-integratie-/participatievoorz.;Lopend eind verslagperiode;Flevoland (AM);2024 februari;5570
8582;Totaal re-integratie-/participatievoorz.;Lopend eind verslagperiode;Flevoland (AM);2024 maart;5630
8583;Totaal re-integratie-/participatievoorz.;Lopend eind verslagperiode;Flevoland (AM);2024 april;5680
8584;Totaal re-integratie-/participatievoorz.;Lopend eind verslagperiode;Flevoland (AM);2024 mei;5720
8585;Totaal re-integratie-/participatievoorz.;Lopend eind verslagperiode;Flevoland (AM);2024 juni;5660
8586;Totaal re-integratie-/participatievoorz.;Lopend eind verslagperiode;Flevoland (AM);2024 juli;5660
8587;Totaal re-integratie-/participatievoorz.;Lopend eind verslagperiode;Flevoland (AM);2024 augustus;5580
8588;Totaal re-integratie-/participatievoorz.;Lopend eind verslagperiode;Flevoland (AM);2024 september;5590
8589;Totaal re-integratie-/participatievoorz.;Lopend eind verslagperiode;Gooi en Vechtstreek (AM);2023 januari;2680
8590;Totaal re-integratie-/participatievoorz.;Lopend eind verslagperiode;Gooi en Vechtstreek (AM);2023 februari;2710
8591;Totaal re-integratie-/participatievoorz.;Lopend eind verslagperiode;Gooi en Vechtstreek (AM);2023 maart;2730
8592;Totaal re-integratie-/participatievoorz.;Lopend eind verslagperiode;Gooi en Vechtstreek (AM);2023 april;2710
8593;Totaal re-integratie-/participatievoorz.;Lopend eind verslagperiode;Gooi en Vechtstreek (AM);2023 mei;2710
8594;Totaal re-integratie-/participatievoorz.;Lopend eind verslagperiode;Gooi en Vechtstreek (AM);2023 juni;2690
8595;Totaal re-integratie-/participatievoorz.;Lopend eind verslagperiode;Gooi en Vechtstreek (AM);2023 juli;2680
8596;Totaal re-integratie-/participatievoorz.;Lopend eind verslagperiode;Gooi en Vechtstreek (AM);2023 augustus;2700
8597;Totaal re-integratie-/participatievoorz.;Lopend eind verslagperiode;Gooi en Vechtstreek (AM);2023 september;2720
8598;Totaal re-integratie-/participatievoorz.;Lopend eind verslagperiode;Gooi en Vechtstreek (AM);2023 oktober;2760
8599;Totaal re-integratie-/participatievoorz.;Lopend eind verslagperiode;Gooi en Vechtstreek (AM);2023 november;2740
8600;Totaal re-integratie-/participatievoorz.;Lopend eind verslagperiode;Gooi en Vechtstreek (AM);2023 december;2740
8601;Totaal re-integratie-/participatievoorz.;Lopend eind verslagperiode;Gooi en Vechtstreek (AM);2024 januari;2720
8602;Totaal re-integratie-/participatievoorz.;Lopend eind verslagperiode;Gooi en Vechtstreek (AM);2024 februari;2730
8603;Totaal re-integratie-/participatievoorz.;Lopend eind verslagperiode;Gooi en Vechtstreek (AM);2024 maart;2760
8604;Totaal re-integratie-/participatievoorz.;Lopend eind verslagperiode;Gooi en Vechtstreek (AM);2024 april;2760
8605;Totaal re-integratie-/participatievoorz.;Lopend eind verslagperiode;Gooi en Vechtstreek (AM);2024 mei;2540
8606;Totaal re-integratie-/participatievoorz.;Lopend eind verslagperiode;Gooi en Vechtstreek (AM);2024 juni;2520
8607;Totaal re-integratie-/participatievoorz.;Lopend eind verslagperiode;Gooi en Vechtstreek (AM);2024 juli;2490
8608;Totaal re-integratie-/participatievoorz.;Lopend eind verslagperiode;Gooi en Vechtstreek (AM);2024 augustus;2520
8609;Totaal re-integratie-/participatievoorz.;Lopend eind verslagperiode;Gooi en Vechtstreek (AM);2024 september;2470
8610;Totaal re-integratie-/participatievoorz.;Lopend eind verslagperiode;Midden-Utrecht (AM);2023 januari;9540
8611;Totaal re-integratie-/participatievoorz.;Lopend eind verslagperiode;Midden-Utrecht (AM);2023 februari;9590
8612;Totaal re-integratie-/participatievoorz.;Lopend eind verslagperiode;Midden-Utrecht (AM);2023 maart;9720
8613;Totaal re-integratie-/participatievoorz.;Lopend eind verslagperiode;Midden-Utrecht (AM);2023 april;9690
8614;Totaal re-integratie-/participatievoorz.;Lopend eind verslagperiode;Midden-Utrecht (AM);2023 mei;9750
8615;Totaal re-integratie-/participatievoorz.;Lopend eind verslagperiode;Midden-Utrecht (AM);2023 juni;9720
8616;Totaal re-integratie-/participatievoorz.;Lopend eind verslagperiode;Midden-Utrecht (AM);2023 juli;9680
8617;Totaal re-integratie-/participatievoorz.;Lopend eind verslagperiode;Midden-Utrecht (AM);2023 augustus;9690
8618;Totaal re-integratie-/participatievoorz.;Lopend eind verslagperiode;Midden-Utrecht (AM);2023 september;9720
8619;Totaal re-integratie-/participatievoorz.;Lopend eind verslagperiode;Midden-Utrecht (AM);2023 oktober;9670
8620;Totaal re-integratie-/participatievoorz.;Lopend eind verslagperiode;Midden-Utrecht (AM);2023 november;9600
8621;Totaal re-integratie-/participatievoorz.;Lopend eind verslagperiode;Midden-Utrecht (AM);2023 december;9000
8622;Totaal re-integratie-/participatievoorz.;Lopend eind verslagperiode;Midden-Utrecht (AM);2024 januari;9370
8623;Totaal re-integratie-/participatievoorz.;Lopend eind verslagperiode;Midden-Utrecht (AM);2024 februari;9400
8624;Totaal re-integratie-/participatievoorz.;Lopend eind verslagperiode;Midden-Utrecht (AM);2024 maart;9430
8625;Totaal re-integratie-/participatievoorz.;Lopend eind verslagperiode;Midden-Utrecht (AM);2024 april;9410
8626;Totaal re-integratie-/participatievoorz.;Lopend eind verslagperiode;Midden-Utrecht (AM);2024 mei;9510
8627;Totaal re-integratie-/participatievoorz.;Lopend eind verslagperiode;Midden-Utrecht (AM);2024 juni;9540
8628;Totaal re-integratie-/participatievoorz.;Lopend eind verslagperiode;Midden-Utrecht (AM);2024 juli;9500
8629;Totaal re-integratie-/participatievoorz.;Lopend eind verslagperiode;Midden-Utrecht (AM);2024 augustus;9450
8630;Totaal re-integratie-/participatievoorz.;Lopend eind verslagperiode;Midden-Utrecht (AM);2024 september;9620
8631;Totaal re-integratie-/participatievoorz.;Lopend eind verslagperiode;Amersfoort (AM);2023 januari;4340
8632;Totaal re-integratie-/participatievoorz.;Lopend eind verslagperiode;Amersfoort (AM);2023 februari;4380
8633;Totaal re-integratie-/participatievoorz.;Lopend eind verslagperiode;Amersfoort (AM);2023 maart;4430
8634;Totaal re-integratie-/participatievoorz.;Lopend eind verslagperiode;Amersfoort (AM);2023 april;4470
8635;Totaal re-integratie-/participatievoorz.;Lopend eind verslagperiode;Amersfoort (AM);2023 mei;4490
8636;Totaal re-integratie-/participatievoorz.;Lopend eind verslagperiode;Amersfoort (AM);2023 juni;4440
8637;Totaal re-integratie-/participatievoorz.;Lopend eind verslagperiode;Amersfoort (AM);2023 juli;4440
8638;Totaal re-integratie-/participatievoorz.;Lopend eind verslagperiode;Amersfoort (AM);2023 augustus;4490
8639;Totaal re-integratie-/participatievoorz.;Lopend eind verslagperiode;Amersfoort (AM);2023 september;4520
8640;Totaal re-integratie-/participatievoorz.;Lopend eind verslagperiode;Amersfoort (AM);2023 oktober;4510
8641;Totaal re-integratie-/participatievoorz.;Lopend eind verslagperiode;Amersfoort (AM);2023 november;4570
8642;Totaal re-integratie-/participatievoorz.;Lopend eind verslagperiode;Amersfoort (AM);2023 december;4460
8643;Totaal re-integratie-/participatievoorz.;Lopend eind verslagperiode;Amersfoort (AM);2024 januari;4650
8644;Totaal re-integratie-/participatievoorz.;Lopend eind verslagperiode;Amersfoort (AM);2024 februari;4720
8645;Totaal re-integratie-/participatievoorz.;Lopend eind verslagperiode;Amersfoort (AM);2024 maart;4820
8646;Totaal re-integratie-/participatievoorz.;Lopend eind verslagperiode;Amersfoort (AM);2024 april;4880
8647;Totaal re-integratie-/participatievoorz.;Lopend eind verslagperiode;Amersfoort (AM);2024 mei;4890
8648;Totaal re-integratie-/participatievoorz.;Lopend eind verslagperiode;Amersfoort (AM);2024 juni;4960
8649;Totaal re-integratie-/participatievoorz.;Lopend eind verslagperiode;Amersfoort (AM);2024 juli;5080
8650;Totaal re-integratie-/participatievoorz.;Lopend eind verslagperiode;Amersfoort (AM);2024 augustus;5130
8651;Totaal re-integratie-/participatievoorz.;Lopend eind verslagperiode;Amersfoort (AM);2024 september;5160
