ID;GemeentelijkeHeffingenVanaf2017;Regiokenmerken;Perioden;GemeentelijkeHeffingenInMlnEuro_1;GemeentelijkeHeffingenEuroInwoner_2
331;Totaal gemeentelijke heffingen;Zeeuwsch-Vlaanderen (CR);2019;79.0;748.0
332;Totaal gemeentelijke heffingen;Zeeuwsch-Vlaanderen (CR);2020;78.0;741.0
333;Totaal gemeentelijke heffingen;Zeeuwsch-Vlaanderen (CR);2021;83.0;788.0
334;Totaal gemeentelijke heffingen;Zeeuwsch-Vlaanderen (CR);2022;89.0;851.0
335;Totaal gemeentelijke heffingen;Zeeuwsch-Vlaanderen (CR);2023;95.0;896.0
336;Totaal gemeentelijke heffingen;Overig Zeeland (CR);2017;198.0;716.0
337;Totaal gemeentelijke heffingen;Overig Zeeland (CR);2018;205.0;740.0
338;Totaal gemeentelijke heffingen;Overig Zeeland (CR);2019;213.0;768.0
339;Totaal gemeentelijke heffingen;Overig Zeeland (CR);2020;212.0;760.0
340;Totaal gemeentelijke heffingen;Overig Zeeland (CR);2021;234.0;834.0
341;Totaal gemeentelijke heffingen;Overig Zeeland (CR);2022;240.0;854.0
342;Totaal gemeentelijke heffingen;Overig Zeeland (CR);2023;247.0;867.0
343;Totaal gemeentelijke heffingen;West-Noord-Brabant (CR);2017;328.0;523.0
344;Totaal gemeentelijke heffingen;West-Noord-Brabant (CR);2018;335.0;531.0
345;Totaal gemeentelijke heffingen;West-Noord-Brabant (CR);2019;342.0;540.0
346;Totaal gemeentelijke heffingen;West-Noord-Brabant (CR);2020;353.0;556.0
347;Totaal gemeentelijke heffingen;West-Noord-Brabant (CR);2021;378.0;593.0
348;Totaal gemeentelijke heffingen;West-Noord-Brabant (CR);2022;386.0;603.0
349;Totaal gemeentelijke heffingen;West-Noord-Brabant (CR);2023;403.0;624.0
350;Totaal gemeentelijke heffingen;Midden-Noord-Brabant (CR);2017;228.0;483.0
351;Totaal gemeentelijke heffingen;Midden-Noord-Brabant (CR);2018;229.0;481.0
352;Totaal gemeentelijke heffingen;Midden-Noord-Brabant (CR);2019;239.0;498.0
353;Totaal gemeentelijke heffingen;Midden-Noord-Brabant (CR);2020;248.0;514.0
354;Totaal gemeentelijke heffingen;Midden-Noord-Brabant (CR);2021;260.0;528.0
355;Totaal gemeentelijke heffingen;Midden-Noord-Brabant (CR);2022;263.0;529.0
356;Totaal gemeentelijke heffingen;Midden-Noord-Brabant (CR);2023;287.0;569.0
357;Totaal gemeentelijke heffingen;Noordoost-Noord-Brabant (CR);2017;318.0;488.0
358;Totaal gemeentelijke heffingen;Noordoost-Noord-Brabant (CR);2018;323.0;493.0
359;Totaal gemeentelijke heffingen;Noordoost-Noord-Brabant (CR);2019;337.0;511.0
360;Totaal gemeentelijke heffingen;Noordoost-Noord-Brabant (CR);2020;343.0;517.0
361;Totaal gemeentelijke heffingen;Noordoost-Noord-Brabant (CR);2021;358.0;544.0
362;Totaal gemeentelijke heffingen;Noordoost-Noord-Brabant (CR);2022;375.0;564.0
363;Totaal gemeentelijke heffingen;Noordoost-Noord-Brabant (CR);2023;391.0;581.0
364;Totaal gemeentelijke heffingen;Zuidoost-Noord-Brabant (CR);2017;374.0;491.0
365;Totaal gemeentelijke heffingen;Zuidoost-Noord-Brabant (CR);2018;394.0;514.0
366;Totaal gemeentelijke heffingen;Zuidoost-Noord-Brabant (CR);2019;413.0;535.0
367;Totaal gemeentelijke heffingen;Zuidoost-Noord-Brabant (CR);2020;422.0;541.0
368;Totaal gemeentelijke heffingen;Zuidoost-Noord-Brabant (CR);2021;445.0;567.0
369;Totaal gemeentelijke heffingen;Zuidoost-Noord-Brabant (CR);2022;476.0;601.0
370;Totaal gemeentelijke heffingen;Zuidoost-Noord-Brabant (CR);2023;492.0;613.0
371;Totaal gemeentelijke heffingen;Noord-Limburg (CR);2017;151.0;537.0
372;Totaal gemeentelijke heffingen;Noord-Limburg (CR);2018;155.0;550.0
373;Totaal gemeentelijke heffingen;Noord-Limburg (CR);2019;157.0;558.0
374;Totaal gemeentelijke heffingen;Noord-Limburg (CR);2020;161.0;570.0
375;Totaal gemeentelijke heffingen;Noord-Limburg (CR);2021;172.0;606.0
376;Totaal gemeentelijke heffingen;Noord-Limburg (CR);2022;182.0;637.0
377;Totaal gemeentelijke heffingen;Noord-Limburg (CR);2023;186.0;642.0
378;Totaal gemeentelijke heffingen;Midden-Limburg (CR);2017;114.0;485.0
379;Totaal gemeentelijke heffingen;Midden-Limburg (CR);2018;120.0;506.0
380;Totaal gemeentelijke heffingen;Midden-Limburg (CR);2019;120.0;508.0
381;Totaal gemeentelijke heffingen;Midden-Limburg (CR);2020;122.0;516.0
382;Totaal gemeentelijke heffingen;Midden-Limburg (CR);2021;131.0;549.0
383;Totaal gemeentelijke heffingen;Midden-Limburg (CR);2022;136.0;569.0
384;Totaal gemeentelijke heffingen;Midden-Limburg (CR);2023;141.0;584.0
385;Totaal gemeentelijke heffingen;Zuid-Limburg (CR);2017;353.0;589.0
386;Totaal gemeentelijke heffingen;Zuid-Limburg (CR);2018;365.0;609.0
387;Totaal gemeentelijke heffingen;Zuid-Limburg (CR);2019;384.0;644.0
388;Totaal gemeentelijke heffingen;Zuid-Limburg (CR);2020;385.0;645.0
389;Totaal gemeentelijke heffingen;Zuid-Limburg (CR);2021;407.0;685.0
390;Totaal gemeentelijke heffingen;Zuid-Limburg (CR);2022;435.0;732.0
391;Totaal gemeentelijke heffingen;Zuid-Limburg (CR);2023;441.0;737.0
392;Totaal gemeentelijke heffingen;Flevoland (CR);2017;223.0;546.0
393;Totaal gemeentelijke heffingen;Flevoland (CR);2018;226.0;550.0
394;Totaal gemeentelijke heffingen;Flevoland (CR);2019;234.0;562.0
395;Totaal gemeentelijke heffingen;Flevoland (CR);2020;239.0;565.0
396;Totaal gemeentelijke heffingen;Flevoland (CR);2021;251.0;587.0
397;Totaal gemeentelijke heffingen;Flevoland (CR);2022;271.0;624.0
398;Totaal gemeentelijke heffingen;Flevoland (CR);2023;295.0;663.0
399;Totaal gemeentelijke heffingen;Minder dan 5 000 inwoners;2017;21.0;1771.0
400;Totaal gemeentelijke heffingen;Minder dan 5 000 inwoners;2018;23.0;1855.0
401;Totaal gemeentelijke heffingen;Minder dan 5 000 inwoners;2019;23.0;1902.0
402;Totaal gemeentelijke heffingen;Minder dan 5 000 inwoners;2020;23.0;1837.0
403;Totaal gemeentelijke heffingen;Minder dan 5 000 inwoners;2021;26.0;2045.0
404;Totaal gemeentelijke heffingen;Minder dan 5 000 inwoners;2022;27.0;2128.0
405;Totaal gemeentelijke heffingen;Minder dan 5 000 inwoners;2023;28.0;2211.0
406;Totaal gemeentelijke heffingen;5 000 tot 10 000 inwoners;2017;79.0;563.0
407;Totaal gemeentelijke heffingen;5 000 tot 10 000 inwoners;2018;77.0;585.0
408;Totaal gemeentelijke heffingen;5 000 tot 10 000 inwoners;2019;54.0;641.0
409;Totaal gemeentelijke heffingen;5 000 tot 10 000 inwoners;2020;49.0;663.0
410;Totaal gemeentelijke heffingen;5 000 tot 10 000 inwoners;2021;42.0;743.0
411;Totaal gemeentelijke heffingen;5 000 tot 10 000 inwoners;2022;42.0;735.0
412;Totaal gemeentelijke heffingen;5 000 tot 10 000 inwoners;2023;45.0;778.0
413;Totaal gemeentelijke heffingen;10 000 tot 20 000 inwoners;2017;723.0;513.0
414;Totaal gemeentelijke heffingen;10 000 tot 20 000 inwoners;2018;683.0;518.0
415;Totaal gemeentelijke heffingen;10 000 tot 20 000 inwoners;2019;534.0;533.0
416;Totaal gemeentelijke heffingen;10 000 tot 20 000 inwoners;2020;564.0;555.0
417;Totaal gemeentelijke heffingen;10 000 tot 20 000 inwoners;2021;581.0;590.0
418;Totaal gemeentelijke heffingen;10 000 tot 20 000 inwoners;2022;570.0;613.0
419;Totaal gemeentelijke heffingen;10 000 tot 20 000 inwoners;2023;541.0;653.0
420;Totaal gemeentelijke heffingen;20 000 tot 50 000 inwoners;2017;3019.0;504.0
421;Totaal gemeentelijke heffingen;20 000 tot 50 000 inwoners;2018;3081.0;510.0
422;Totaal gemeentelijke heffingen;20 000 tot 50 000 inwoners;2019;3162.0;519.0
423;Totaal gemeentelijke heffingen;20 000 tot 50 000 inwoners;2020;3212.0;537.0
424;Totaal gemeentelijke heffingen;20 000 tot 50 000 inwoners;2021;3463.0;571.0
425;Totaal gemeentelijke heffingen;20 000 tot 50 000 inwoners;2022;3408.0;573.0
426;Totaal gemeentelijke heffingen;20 000 tot 50 000 inwoners;2023;3546.0;591.0
427;Totaal gemeentelijke heffingen;50 000 tot 100 000 inwoners;2017;1744.0;533.0
428;Totaal gemeentelijke heffingen;50 000 tot 100 000 inwoners;2018;1825.0;544.0
429;Totaal gemeentelijke heffingen;50 000 tot 100 000 inwoners;2019;2020.0;548.0
430;Totaal gemeentelijke heffingen;50 000 tot 100 000 inwoners;2020;2093.0;557.0
431;Totaal gemeentelijke heffingen;50 000 tot 100 000 inwoners;2021;2223.0;589.0
432;Totaal gemeentelijke heffingen;50 000 tot 100 000 inwoners;2022;2393.0;600.0
433;Totaal gemeentelijke heffingen;50 000 tot 100 000 inwoners;2023;2564.0;616.0
434;Totaal gemeentelijke heffingen;100 000 tot 150 000 inwoners;2017;1002.0;620.0
435;Totaal gemeentelijke heffingen;100 000 tot 150 000 inwoners;2018;1035.0;632.0
436;Totaal gemeentelijke heffingen;100 000 tot 150 000 inwoners;2019;930.0;621.0
437;Totaal gemeentelijke heffingen;100 000 tot 150 000 inwoners;2020;1011.0;629.0
438;Totaal gemeentelijke heffingen;100 000 tot 150 000 inwoners;2021;1065.0;662.0
439;Totaal gemeentelijke heffingen;100 000 tot 150 000 inwoners;2022;1090.0;673.0
440;Totaal gemeentelijke heffingen;100 000 tot 150 000 inwoners;2023;1144.0;697.0
441;Totaal gemeentelijke heffingen;150 000 tot 250 000 inwoners;2017;1392.0;607.0
442;Totaal gemeentelijke heffingen;150 000 tot 250 000 inwoners;2018;1441.0;623.0
443;Totaal gemeentelijke heffingen;150 000 tot 250 000 inwoners;2019;1653.0;658.0
444;Totaal gemeentelijke heffingen;150 000 tot 250 000 inwoners;2020;1661.0;656.0
445;Totaal gemeentelijke heffingen;150 000 tot 250 000 inwoners;2021;1747.0;687.0
446;Totaal gemeentelijke heffingen;150 000 tot 250 000 inwoners;2022;1820.0;710.0
447;Totaal gemeentelijke heffingen;150 000 tot 250 000 inwoners;2023;1952.0;750.0
448;Totaal gemeentelijke heffingen;250 000 inwoners of meer;2017;1941.0;827.0
449;Totaal gemeentelijke heffingen;250 000 inwoners of meer;2018;1989.0;838.0
450;Totaal gemeentelijke heffingen;250 000 inwoners of meer;2019;2132.0;889.0
451;Totaal gemeentelijke heffingen;250 000 inwoners of meer;2020;2074.0;854.0
452;Totaal gemeentelijke heffingen;250 000 inwoners of meer;2021;2228.0;916.0
453;Totaal gemeentelijke heffingen;250 000 inwoners of meer;2022;2489.0;1006.0
454;Totaal gemeentelijke heffingen;250 000 inwoners of meer;2023;2962.0;1177.0
455;Totaal onroerendezaakbelasting;Nederland;2017;3873.0;227.0
456;Totaal onroerendezaakbelasting;Nederland;2018;3985.0;232.0
457;Totaal onroerendezaakbelasting;Nederland;2019;4165.0;241.0
458;Totaal onroerendezaakbelasting;Nederland;2020;4399.0;253.0
459;Totaal onroerendezaakbelasting;Nederland;2021;4658.0;267.0
460;Totaal onroerendezaakbelasting;Nederland;2022;4881.0;277.0
461;Totaal onroerendezaakbelasting;Nederland;2023;5262.0;295.0
462;Totaal onroerendezaakbelasting;Noord-Nederland (LD);2017;399.0;232.0
463;Totaal onroerendezaakbelasting;Noord-Nederland (LD);2018;411.0;239.0
464;Totaal onroerendezaakbelasting;Noord-Nederland (LD);2019;427.0;248.0
465;Totaal onroerendezaakbelasting;Noord-Nederland (LD);2020;456.0;264.0
466;Totaal onroerendezaakbelasting;Noord-Nederland (LD);2021;487.0;281.0
467;Totaal onroerendezaakbelasting;Noord-Nederland (LD);2022;505.0;290.0
468;Totaal onroerendezaakbelasting;Noord-Nederland (LD);2023;536.0;305.0
469;Totaal onroerendezaakbelasting;Oost-Nederland (LD);2017;831.0;231.0
470;Totaal onroerendezaakbelasting;Oost-Nederland (LD);2018;856.0;236.0
471;Totaal onroerendezaakbelasting;Oost-Nederland (LD);2019;897.0;246.0
472;Totaal onroerendezaakbelasting;Oost-Nederland (LD);2020;949.0;259.0
473;Totaal onroerendezaakbelasting;Oost-Nederland (LD);2021;995.0;270.0
474;Totaal onroerendezaakbelasting;Oost-Nederland (LD);2022;1035.0;278.0
475;Totaal onroerendezaakbelasting;Oost-Nederland (LD);2023;1095.0;291.0
476;Totaal onroerendezaakbelasting;West-Nederland (LD);2017;1850.0;228.0
477;Totaal onroerendezaakbelasting;West-Nederland (LD);2018;1888.0;231.0
478;Totaal onroerendezaakbelasting;West-Nederland (LD);2019;1957.0;237.0
479;Totaal onroerendezaakbelasting;West-Nederland (LD);2020;2070.0;249.0
480;Totaal onroerendezaakbelasting;West-Nederland (LD);2021;2212.0;265.0
481;Totaal onroerendezaakbelasting;West-Nederland (LD);2022;2330.0;277.0
482;Totaal onroerendezaakbelasting;West-Nederland (LD);2023;2588.0;303.0
483;Totaal onroerendezaakbelasting;Zuid-Nederland (LD);2017;793.0;219.0
484;Totaal onroerendezaakbelasting;Zuid-Nederland (LD);2018;829.0;227.0
485;Totaal onroerendezaakbelasting;Zuid-Nederland (LD);2019;884.0;241.0
486;Totaal onroerendezaakbelasting;Zuid-Nederland (LD);2020;923.0;251.0
487;Totaal onroerendezaakbelasting;Zuid-Nederland (LD);2021;964.0;261.0
488;Totaal onroerendezaakbelasting;Zuid-Nederland (LD);2022;1011.0;272.0
489;Totaal onroerendezaakbelasting;Zuid-Nederland (LD);2023;1044.0;278.0
490;Totaal onroerendezaakbelasting;Groningen (PV);2017;161.0;277.0
491;Totaal onroerendezaakbelasting;Groningen (PV);2018;170.0;291.0
492;Totaal onroerendezaakbelasting;Groningen (PV);2019;179.0;307.0
493;Totaal onroerendezaakbelasting;Groningen (PV);2020;197.0;336.0
494;Totaal onroerendezaakbelasting;Groningen (PV);2021;213.0;363.0
495;Totaal onroerendezaakbelasting;Groningen (PV);2022;220.0;373.0
496;Totaal onroerendezaakbelasting;Groningen (PV);2023;241.0;404.0
497;Totaal onroerendezaakbelasting;Fryslân (PV);2017;137.0;212.0
498;Totaal onroerendezaakbelasting;Fryslân (PV);2018;139.0;214.0
499;Totaal onroerendezaakbelasting;Fryslân (PV);2019;143.0;220.0
500;Totaal onroerendezaakbelasting;Fryslân (PV);2020;147.0;226.0
501;Totaal onroerendezaakbelasting;Fryslân (PV);2021;153.0;235.0
502;Totaal onroerendezaakbelasting;Fryslân (PV);2022;160.0;244.0
503;Totaal onroerendezaakbelasting;Fryslân (PV);2023;167.0;252.0
504;Totaal onroerendezaakbelasting;Drenthe (PV);2017;101.0;206.0
505;Totaal onroerendezaakbelasting;Drenthe (PV);2018;103.0;209.0
506;Totaal onroerendezaakbelasting;Drenthe (PV);2019;105.0;214.0
507;Totaal onroerendezaakbelasting;Drenthe (PV);2020;112.0;227.0
508;Totaal onroerendezaakbelasting;Drenthe (PV);2021;121.0;244.0
509;Totaal onroerendezaakbelasting;Drenthe (PV);2022;125.0;252.0
510;Totaal onroerendezaakbelasting;Drenthe (PV);2023;129.0;256.0
511;Totaal onroerendezaakbelasting;Overijssel (PV);2017;259.0;225.0
512;Totaal onroerendezaakbelasting;Overijssel (PV);2018;272.0;236.0
513;Totaal onroerendezaakbelasting;Overijssel (PV);2019;288.0;249.0
514;Totaal onroerendezaakbelasting;Overijssel (PV);2020;306.0;263.0
515;Totaal onroerendezaakbelasting;Overijssel (PV);2021;318.0;272.0
516;Totaal onroerendezaakbelasting;Overijssel (PV);2022;328.0;280.0
517;Totaal onroerendezaakbelasting;Overijssel (PV);2023;345.0;291.0
518;Totaal onroerendezaakbelasting;Flevoland (PV);2017;92.0;224.0
519;Totaal onroerendezaakbelasting;Flevoland (PV);2018;94.0;227.0
520;Totaal onroerendezaakbelasting;Flevoland (PV);2019;99.0;238.0
521;Totaal onroerendezaakbelasting;Flevoland (PV);2020;102.0;241.0
522;Totaal onroerendezaakbelasting;Flevoland (PV);2021;107.0;250.0
523;Totaal onroerendezaakbelasting;Flevoland (PV);2022;118.0;271.0
524;Totaal onroerendezaakbelasting;Flevoland (PV);2023;129.0;290.0
525;Totaal onroerendezaakbelasting;Gelderland (PV);2017;480.0;235.0
526;Totaal onroerendezaakbelasting;Gelderland (PV);2018;491.0;238.0
527;Totaal onroerendezaakbelasting;Gelderland (PV);2019;510.0;246.0
528;Totaal onroerendezaakbelasting;Gelderland (PV);2020;541.0;260.0
529;Totaal onroerendezaakbelasting;Gelderland (PV);2021;570.0;272.0
530;Totaal onroerendezaakbelasting;Gelderland (PV);2022;588.0;279.0
531;Totaal onroerendezaakbelasting;Gelderland (PV);2023;621.0;291.0
532;Totaal onroerendezaakbelasting;Utrecht (PV);2017;297.0;231.0
533;Totaal onroerendezaakbelasting;Utrecht (PV);2018;305.0;236.0
534;Totaal onroerendezaakbelasting;Utrecht (PV);2019;333.0;248.0
535;Totaal onroerendezaakbelasting;Utrecht (PV);2020;347.0;256.0
536;Totaal onroerendezaakbelasting;Utrecht (PV);2021;365.0;268.0
537;Totaal onroerendezaakbelasting;Utrecht (PV);2022;390.0;285.0
538;Totaal onroerendezaakbelasting;Utrecht (PV);2023;445.0;321.0
539;Totaal onroerendezaakbelasting;Noord-Holland (PV);2017;606.0;216.0
540;Totaal onroerendezaakbelasting;Noord-Holland (PV);2018;617.0;218.0
541;Totaal onroerendezaakbelasting;Noord-Holland (PV);2019;636.0;223.0
542;Totaal onroerendezaakbelasting;Noord-Holland (PV);2020;670.0;233.0
543;Totaal onroerendezaakbelasting;Noord-Holland (PV);2021;751.0;260.0
544;Totaal onroerendezaakbelasting;Noord-Holland (PV);2022;770.0;265.0
545;Totaal onroerendezaakbelasting;Noord-Holland (PV);2023;854.0;289.0
546;Totaal onroerendezaakbelasting;Zuid-Holland (PV);2017;859.0;235.0
547;Totaal onroerendezaakbelasting;Zuid-Holland (PV);2018;874.0;237.0
548;Totaal onroerendezaakbelasting;Zuid-Holland (PV);2019;890.0;242.0
549;Totaal onroerendezaakbelasting;Zuid-Holland (PV);2020;952.0;257.0
550;Totaal onroerendezaakbelasting;Zuid-Holland (PV);2021;989.0;265.0
551;Totaal onroerendezaakbelasting;Zuid-Holland (PV);2022;1059.0;282.0
552;Totaal onroerendezaakbelasting;Zuid-Holland (PV);2023;1172.0;308.0
553;Totaal onroerendezaakbelasting;Zeeland (PV);2017;88.0;232.0
554;Totaal onroerendezaakbelasting;Zeeland (PV);2018;93.0;243.0
555;Totaal onroerendezaakbelasting;Zeeland (PV);2019;97.0;253.0
556;Totaal onroerendezaakbelasting;Zeeland (PV);2020;101.0;263.0
557;Totaal onroerendezaakbelasting;Zeeland (PV);2021;107.0;277.0
558;Totaal onroerendezaakbelasting;Zeeland (PV);2022;112.0;289.0
559;Totaal onroerendezaakbelasting;Zeeland (PV);2023;117.0;298.0
560;Totaal onroerendezaakbelasting;Noord-Brabant (PV);2017;526.0;209.0
561;Totaal onroerendezaakbelasting;Noord-Brabant (PV);2018;544.0;215.0
562;Totaal onroerendezaakbelasting;Noord-Brabant (PV);2019;580.0;228.0
563;Totaal onroerendezaakbelasting;Noord-Brabant (PV);2020;610.0;238.0
564;Totaal onroerendezaakbelasting;Noord-Brabant (PV);2021;636.0;247.0
565;Totaal onroerendezaakbelasting;Noord-Brabant (PV);2022;664.0;256.0
566;Totaal onroerendezaakbelasting;Noord-Brabant (PV);2023;691.0;263.0
567;Totaal onroerendezaakbelasting;Limburg (PV);2017;268.0;239.0
568;Totaal onroerendezaakbelasting;Limburg (PV);2018;285.0;255.0
569;Totaal onroerendezaakbelasting;Limburg (PV);2019;304.0;272.0
570;Totaal onroerendezaakbelasting;Limburg (PV);2020;314.0;281.0
571;Totaal onroerendezaakbelasting;Limburg (PV);2021;328.0;294.0
572;Totaal onroerendezaakbelasting;Limburg (PV);2022;347.0;311.0
573;Totaal onroerendezaakbelasting;Limburg (PV);2023;352.0;312.0
574;Totaal onroerendezaakbelasting;Oost-Groningen (CR);2017;35.0;238.0
575;Totaal onroerendezaakbelasting;Oost-Groningen (CR);2018;33.0;243.0
576;Totaal onroerendezaakbelasting;Oost-Groningen (CR);2019;34.0;251.0
577;Totaal onroerendezaakbelasting;Oost-Groningen (CR);2020;37.0;272.0
578;Totaal onroerendezaakbelasting;Oost-Groningen (CR);2021;39.0;289.0
579;Totaal onroerendezaakbelasting;Oost-Groningen (CR);2022;40.0;296.0
580;Totaal onroerendezaakbelasting;Oost-Groningen (CR);2023;44.0;318.0
581;Totaal onroerendezaakbelasting;Delfzijl en omgeving (CR);2017;15.0;326.0
582;Totaal onroerendezaakbelasting;Delfzijl en omgeving (CR);2018;15.0;332.0
583;Totaal onroerendezaakbelasting;Delfzijl en omgeving (CR);2019;16.0;356.0
584;Totaal onroerendezaakbelasting;Delfzijl en omgeving (CR);2020;17.0;371.0
585;Totaal onroerendezaakbelasting;Delfzijl en omgeving (CR);2021;18.0;395.0
586;Totaal onroerendezaakbelasting;Delfzijl en omgeving (CR);2022;18.0;402.0
587;Totaal onroerendezaakbelasting;Delfzijl en omgeving (CR);2023;21.0;458.0
588;Totaal onroerendezaakbelasting;Overig Groningen (CR);2017;111.0;285.0
589;Totaal onroerendezaakbelasting;Overig Groningen (CR);2018;121.0;302.0
590;Totaal onroerendezaakbelasting;Overig Groningen (CR);2019;129.0;320.0
591;Totaal onroerendezaakbelasting;Overig Groningen (CR);2020;143.0;353.0
592;Totaal onroerendezaakbelasting;Overig Groningen (CR);2021;156.0;385.0
593;Totaal onroerendezaakbelasting;Overig Groningen (CR);2022;162.0;396.0
594;Totaal onroerendezaakbelasting;Overig Groningen (CR);2023;176.0;426.0
595;Totaal onroerendezaakbelasting;Noord-Friesland (CR);2017;69.0;214.0
596;Totaal onroerendezaakbelasting;Noord-Friesland (CR);2018;70.0;220.0
597;Totaal onroerendezaakbelasting;Noord-Friesland (CR);2019;72.0;226.0
598;Totaal onroerendezaakbelasting;Noord-Friesland (CR);2020;76.0;236.0
599;Totaal onroerendezaakbelasting;Noord-Friesland (CR);2021;79.0;246.0
600;Totaal onroerendezaakbelasting;Noord-Friesland (CR);2022;82.0;253.0
601;Totaal onroerendezaakbelasting;Noord-Friesland (CR);2023;85.0;262.0
602;Totaal onroerendezaakbelasting;Zuidwest-Friesland (CR);2017;28.0;206.0
603;Totaal onroerendezaakbelasting;Zuidwest-Friesland (CR);2018;30.0;209.0
604;Totaal onroerendezaakbelasting;Zuidwest-Friesland (CR);2019;31.0;218.0
605;Totaal onroerendezaakbelasting;Zuidwest-Friesland (CR);2020;31.0;220.0
606;Totaal onroerendezaakbelasting;Zuidwest-Friesland (CR);2021;32.0;226.0
607;Totaal onroerendezaakbelasting;Zuidwest-Friesland (CR);2022;35.0;248.0
608;Totaal onroerendezaakbelasting;Zuidwest-Friesland (CR);2023;36.0;252.0
609;Totaal onroerendezaakbelasting;Zuidoost-Friesland (CR);2017;40.0;212.0
610;Totaal onroerendezaakbelasting;Zuidoost-Friesland (CR);2018;39.0;209.0
611;Totaal onroerendezaakbelasting;Zuidoost-Friesland (CR);2019;40.0;213.0
612;Totaal onroerendezaakbelasting;Zuidoost-Friesland (CR);2020;40.0;216.0
613;Totaal onroerendezaakbelasting;Zuidoost-Friesland (CR);2021;42.0;224.0
614;Totaal onroerendezaakbelasting;Zuidoost-Friesland (CR);2022;43.0;227.0
615;Totaal onroerendezaakbelasting;Zuidoost-Friesland (CR);2023;45.0;237.0
616;Totaal onroerendezaakbelasting;Noord-Drenthe (CR);2017;37.0;193.0
617;Totaal onroerendezaakbelasting;Noord-Drenthe (CR);2018;38.0;196.0
618;Totaal onroerendezaakbelasting;Noord-Drenthe (CR);2019;39.0;204.0
619;Totaal onroerendezaakbelasting;Noord-Drenthe (CR);2020;42.0;218.0
620;Totaal onroerendezaakbelasting;Noord-Drenthe (CR);2021;44.0;227.0
