ID;GoodsAndServices;Periods;VolumeChanges_1;VolumeChangesShoppingdayAdjusted_2;Indices2000100_3;ValueChanges_4;ValueIndices_5;ShareInDomesticConsOfHouseholds_6;AbsoluteValueInEuroS_7
4792;2000;2007 October;7.1;;;8.8;;;
4793;2000;2007 November;5.7;;;7.9;;;
4794;2000;2007 December;3.9;;;5.9;;;
4795;2000;2007 4th quarter;5.4;;;7.4;;;
4796;2000;2007;3.4;;;4.6;;5.0;13577.0
4797;2000;2008 January;4.1;;;8.5;;;
4798;2000;2008 February;9.6;;;14.5;;;
4799;2000;2008 March;-4.1;;;0.8;;;
4800;2000;2008 1st quarter;2.7;;;7.4;;;
4801;2000;2008 April;3.3;;;8.3;;;
4802;2000;2008 May;7.7;;;13.1;;;
4803;2000;2008 June;-5.6;;;-0.7;;;
4804;2000;2008 2nd quarter;1.8;;;6.8;;;
4805;2000;2008 July;5.7;;;10.2;;;
4806;2000;2008 August;-2.1;;;2.6;;;
4807;2000;2008 September;-2.9;;;1.9;;;
4808;2000;2008 3rd quarter;0.2;;;4.9;;;
4809;2000;2008 October;4.6;;;10.0;;;
4810;2000;2008 November;-5.7;;;1.8;;;
4811;2000;2008 December;-4.3;;;3.7;;;
4812;2000;2008 4th quarter;-2.0;;;5.0;;;
4813;2000;2008;0.6;;;6.0;;5.2;14389.0
4814;2000;2009 January;0.7;;;8.8;;;
4815;2000;2009 February;-10.6;;;-3.9;;;
4816;2000;2009 March;-5.9;;;1.6;;;
4817;2000;2009 1st quarter;-5.3;;;2.1;;;
4818;2000;2009 April;0.7;;;8.3;;;
4819;2000;2009 May;-9.6;;;-2.9;;;
4820;2000;2009 June;-1.0;;;5.2;;;
4821;2000;2009 2nd quarter;-3.6;;;3.3;;;
4822;2000;2009 July;-0.2;;;6.8;;;
4823;2000;2009 August;-3.5;;;2.8;;;
4824;2000;2009 September;0.1;;;5.6;;;
4825;2000;2009 3rd quarter;-1.2;;;5.1;;;
4826;2000;2009 October;-2.0;;;2.2;;;
4827;2000;2009 November;-1.2;;;-0.4;;;
4828;2000;2009 December;0.7;;;0.6;;;
4829;2000;2009 4th quarter;-0.7;;;0.8;;;
4830;2000;2009;-2.7;;;2.8;;5.5;14793.0
4831;2000;2010 January;-6.5;;;-5.2;;;
4832;2000;2010 February;-3.1;;;-1.7;;;
4833;2000;2010 March;1.3;;;2.3;;;
4834;2000;2010 1st quarter;-2.7;;;-1.5;;;
4835;2000;2010 April;-1.7;;;0.5;;;
4836;2000;2010 May;-3.2;;;-0.5;;;
4837;2000;2010 June;2.9;;;5.8;;;
4838;2000;2010 2nd quarter;-0.7;;;1.9;;;
4839;2000;2010 July;1.8;;;4.8;;;
4840;2000;2010 August;-6.3;;;-3.7;;;
4841;2000;2010 September;-1.5;;;1.1;;;
4842;2000;2010 3rd quarter;-1.9;;;0.8;;;
4843;2000;2010 October;-4.1;;;-1.9;;;
4844;2000;2010 November;0.3;;;2.7;;;
4845;2000;2010 December;1.0;;;3.3;;;
4846;2000;2010 4th quarter;-0.9;;;1.4;;;
4847;2000;2010;-1.5;;;0.7;;5.4;14898.0
4848;2000;2011 January;-3.0;;;-1.4;;;
4849;2000;2011 February;0.4;;;2.8;;;
4850;2000;2011 March;1.0;;;2.8;;;
4851;2000;2011 1st quarter;-0.5;;;1.4;;;
4852;2000;2011 April;2.9;;;5.8;;;
4853;2000;2011 May;-3.9;;;-0.6;;;
4854;2000;2011 June;-4.6;;;-1.5;;;
4855;2000;2011 2nd quarter;-1.9;;;1.2;;;
4856;2000;2011 July;-8.6;;;-5.6;;;
4857;2000;2011 August;0.9;;;4.6;;;
4858;2000;2011 September;0.7;;;5.0;;;
4859;2000;2011 3rd quarter;-2.6;;;1.1;;;
4860;2000;2011 October;-4.4;;;0.3;;;
4861;2000;2011 November;-1.8;;;3.4;;;
4862;2000;2011 December;-5.6;;;-0.6;;;
4863;2000;2011 4th quarter;-4.0;;;0.9;;;
4864;2000;2011;-2.3;;;1.1;;5.4;15067.0
4865;2000;2012 January;-1.0;;;4.3;;;
4866;2000;2012 February;1.9;;;7.0;;;
4867;2000;2012 March;0.4;;;5.6;;;
4868;2000;2012 1st quarter;0.4;;;5.6;;;
4869;2000;2012 April;-10.7;;;-7.6;;;
4870;2000;2012 May;3.9;;;6.3;;;
4871;2000;2012 June;1.3;;;4.8;;;
4872;2000;2012 2nd quarter;-2.0;;;1.0;;;
4873;2000;2012 July;-4.0;;;-0.9;;;
4874;2000;2012 August;1.5;;;3.9;;;
4875;2000;2012 September;-2.0;;;0.1;;;
4876;2000;2012 3rd quarter;-1.6;;;1.0;;;
4877;2000;2012 October;3.4;;;7.4;;;
4878;2000;2012 November;3.5;;;7.9;;;
4879;2000;2012 December;-3.3;;;1.6;;;
4880;2000;2012 4th quarter;0.9;;;5.4;;;
4881;2000;2012;-0.6;;;3.2;;5.5;15545.0
4882;2000;2013 January;0.9;;;1.9;;;
4883;2000;2013 February;-6.6;;;-4.8;;;
4884;2000;2013 March;-5.9;;;-2.6;;;
4885;2000;2013 1st quarter;-3.9;;;-1.9;;;
4886;2000;2013 April;-2.6;;;0.6;;;
4887;2000;2013 May;-0.9;;;2.5;;;
4888;2000;2013 June;-5.4;;;-3.2;;;
4889;2000;2013 2nd quarter;-3.0;;;0.0;;;
4890;2000;2013 July;3.0;;;5.0;;;
4891;2000;2013 August;3.5;;;5.5;;;
4892;2000;2013 September;-6.8;;;-5.3;;;
4893;2000;2013 3rd quarter;-0.1;;;1.7;;;
4894;2000;2013 October;-2.6;;;-2.1;;;
4895;2000;2013 November;-0.7;;;-1.1;;;
4896;2000;2013 December;-1.3;;;-1.9;;;
4897;2000;2013 4th quarter;-1.5;;;-1.7;;;
4898;2000;2013;-2.1;;;-0.5;;5.4;15472.0
4899;2000;2014 January;-0.4;;;3.3;;;
4900;2000;2014 February;-1.6;;;1.1;;;
4901;2000;2014 March;-3.5;;;-2.5;;;
4902;2000;2014 1st quarter;-1.9;;;0.5;;;
4903;2000;2014 April;6.0;;;6.3;;;
4904;2000;2014 May;2.6;;;2.9;;;
4905;2000;2014 June;1.4;;;1.8;;;
4906;2000;2014 2nd quarter;3.3;;;3.6;;;
4907;2000;2014 July;1.8;;;2.5;;;
4908;2000;2014 August;-4.8;;;-4.1;;;
4909;2000;2014 September;3.9;;;4.8;;;
4910;2000;2014 3rd quarter;0.2;;;0.9;;;
4911;2000;2014 October;3.6;;;4.4;;;
4912;2000;2014 November;-2.3;;;-1.4;;;
4913;2000;2014 December;1.9;;;2.9;;;
4914;2000;2014 4th quarter;1.1;;;2.0;;;
4915;2000;2014;0.7;;;1.8;;5.5;15746.0
4916;2000;2015 January;1.6;;;2.5;;;
4917;2000;2015 February;0.9;;;2.3;;;
4918;2000;2015 March;-2.9;;;-1.0;;;
4919;2000;2015 1st quarter;-0.2;;;1.2;;;
4920;2000;2015 April;-0.5;;;1.7;;;
4921;2000;2015 May;-2.3;;;-0.8;;;
4922;2000;2015 June;1.5;;;2.9;;;
4923;2000;2015 2nd quarter;-0.5;;;1.2;;;
4924;2000;2015 July;-0.5;;;0.8;;;
4925;2000;2015 August;-0.8;;;0.7;;;
4926;2000;2015 September;-0.8;;;0.3;;;
4927;2000;2015 3rd quarter;-0.7;;;0.6;;;
4928;2000;2015 October;1.0;;;2.2;;;
4929;2000;2015 November;-2.5;;;-1.3;;;
4930;2000;2015 December;2.6;;;3.6;;;
4931;2000;2015 4th quarter;0.5;;;1.6;;;
4932;2000;2015;-0.2;;;1.2;;5.4;15929.0
4933;2000;2016 January;-5.1;;;-3.4;;;
4934;2000;2016 February;0.4;;;1.8;;;
4935;2000;2016 March;2.9;;;4.0;;;
4936;2000;2016 1st quarter;-0.6;;;0.8;;;
4937;2000;2016 April;-1.8;;;-0.5;;;
4938;2000;2016 May;-4.0;;;-2.4;;;
4939;2000;2016 June;-1.1;;;1.1;;;
4940;2000;2016 2nd quarter;-2.3;;;-0.6;;;
4941;2000;2016 July;-2.3;;;-1.0;;;
4942;2000;2016 August;0.2;;;1.5;;;
4943;2000;2016 September;4.4;;;5.7;;;
4944;2000;2016 3rd quarter;0.7;;;2.0;;;
4945;2000;2016 October;-4.1;;;-2.5;;;
4946;2000;2016 November;3.0;;;4.4;;;
4947;2000;2016 December;1.2;;;2.8;;;
4948;2000;2016 4th quarter;0.0;;;1.6;;;
4949;2000;2016;-0.6;;;0.9;;;
4950;2000;2017 January;-0.6;;;0.4;;;
4951;2000;2017 February;-2.1;;;-1.1;;;
4952;2000;2017 March;0.9;;;1.4;;;
4953;2000;2017 1st quarter;-0.5;;;0.3;;;
4954;2000;2017 April;2.0;;;1.7;;;
4955;2000;2017 May;3.6;;;4.5;;;
4956;2000;2017 June;4.5;;;5.2;;;
4957;2000;2017 2nd quarter;3.4;;;3.8;;;
4958;2000;2017 July;-0.3;;;0.6;;;
4959;2000;2017 August;2.0;;;3.3;;;
4960;2000;2017 September;1.3;;;2.7;;;
4961;2000;2017 3rd quarter;1.0;;;2.2;;;
4962;2000;2017 October;0.1;;;1.3;;;
4963;2000;2017 November;3.5;;;4.8;;;
4964;2000;2017 December;0.9;;;1.6;;;
4965;2000;2017 4th quarter;1.5;;;2.2;;;
4966;2000;2017;1.4;;;2.2;;;
4967;2000;2018 January;1.9;;;3.2;;;
4968;2000;2018 February;2.0;;;3.0;;;
4969;2000;2018 March;4.3;;;5.2;;;
4970;2000;2018 1st quarter;2.8;;;3.9;;;
4971;2000;2018 April;-1.3;;;0.3;;;
4972;2000;2018 May;4.2;;;5.5;;;
4973;2000;2018 June;2.7;;;3.7;;;
4974;2000;2018 2nd quarter;1.9;;;3.2;;;
4975;2000;2018 July;2.6;;;3.7;;;
4976;2000;2018 August;4.5;;;5.0;;;
4977;2000;2018 September;-1.0;;;-0.2;;;
4978;2000;2018 3rd quarter;2.0;;;2.8;;;
4979;2000;2018 October;3.7;;;4.8;;;
4980;2000;2018 November;2.4;;;3.7;;;
4981;2000;2018 December;-0.8;;;0.6;;;
4982;2000;2018 4th quarter;1.6;;;2.9;;;
4983;2000;2018;2.1;;;3.2;;;
4984;2000;2019 January;2.9;;;5.7;;;
4985;2000;2019 February;0.7;;;3.6;;;
4986;2000;2019 March;-2.4;;;1.0;;;
4987;2000;2019 1st quarter;0.3;;;3.3;;;
4988;2000;2019 April;3.6;;;6.6;;;
4989;2000;2019 May;1.9;;;3.7;;;
4990;2000;2019 June;-2.1;;;-0.2;;;
4991;2000;2019 2nd quarter;1.0;;;3.3;;;
4992;2100;1995 January;;;;;;;
4993;2100;1995 February;;;;;;;
4994;2100;1995 March;;;;;;;
4995;2100;1995 1st quarter;;;;;;;
4996;2100;1995 April;;;;;;;
4997;2100;1995 May;;;;;;;
4998;2100;1995 June;;;;;;;
4999;2100;1995 2nd quarter;;;;;;;
5000;2100;1995 July;;;;;;;
5001;2100;1995 August;;;;;;;
5002;2100;1995 September;;;;;;;
5003;2100;1995 3rd quarter;;;;;;;
5004;2100;1995 October;;;;;;;
5005;2100;1995 November;;;;;;;
5006;2100;1995 December;;;;;;;
5007;2100;1995 4th quarter;;;;;;;
5008;2100;1995;;;;;;0.2;256.0
5009;2100;1996 January;-9.1;;;0.0;;;
5010;2100;1996 February;-8.3;;;-8.3;;;
5011;2100;1996 March;0.0;;;0.0;;;
5012;2100;1996 1st quarter;-4.8;;;-2.4;;;
5013;2100;1996 April;-6.3;;;0.0;;;
5014;2100;1996 May;0.0;;;0.0;;;
5015;2100;1996 June;-6.3;;;-5.7;;;
5016;2100;1996 2nd quarter;-4.1;;;-2.6;;;
5017;2100;1996 July;-6.1;;;-8.8;;;
5018;2100;1996 August;0.0;;;0.0;;;
5019;2100;1996 September;-10.5;;;-11.8;;;
5020;2100;1996 3rd quarter;-4.9;;;-6.2;;;
5021;2100;1996 October;0.0;;;0.0;;;
5022;2100;1996 November;0.0;;;0.0;;;
5023;2100;1996 December;-10.7;;;-3.7;;;
5024;2100;1996 4th quarter;-5.1;;;-1.8;;;
5025;2100;1996;-4.7;;;-3.5;;0.2;247.0
5026;2100;1997 January;9.1;;;9.1;;;
5027;2100;1997 February;-9.1;;;0.0;;;
5028;2100;1997 March;0.0;;;0.0;;;
5029;2100;1997 1st quarter;0.0;;;2.4;;;
5030;2100;1997 April;6.3;;;0.0;;;
5031;2100;1997 May;3.8;;;8.0;;;
5032;2100;1997 June;-3.3;;;-6.1;;;
5033;2100;1997 2nd quarter;1.4;;;0.0;;;
5034;2100;1997 July;3.2;;;3.2;;;
5035;2100;1997 August;6.9;;;6.7;;;
5036;2100;1997 September;5.9;;;6.7;;;
5037;2100;1997 3rd quarter;5.2;;;5.3;;;
5038;2100;1997 October;0.0;;;7.1;;;
5039;2100;1997 November;-5.6;;;-6.7;;;
5040;2100;1997 December;3.8;;;3.8;;;
5041;2100;1997 4th quarter;0.0;;;1.8;;;
5042;2100;1997;2.0;;;2.4;;0.2;253.0
5043;2100;1998 January;-8.3;;;0.0;;;
5044;2100;1998 February;10.0;;;9.1;;;
5045;2100;1998 March;0.0;;;0.0;;;
5046;2100;1998 1st quarter;0.0;;;2.4;;;
5047;2100;1998 April;-5.9;;;0.0;;;
5048;2100;1998 May;3.7;;;3.7;;;
5049;2100;1998 June;-6.9;;;-6.5;;;
5050;2100;1998 2nd quarter;-2.7;;;-1.3;;;
5051;2100;1998 July;-12.5;;;-9.4;;;
5052;2100;1998 August;-6.5;;;-6.3;;;
5053;2100;1998 September;-5.6;;;0.0;;;
5054;2100;1998 3rd quarter;-8.6;;;-6.3;;;
5055;2100;1998 October;-7.1;;;0.0;;;
5056;2100;1998 November;0.0;;;0.0;;;
5057;2100;1998 December;-3.7;;;-7.4;;;
5058;2100;1998 4th quarter;-3.4;;;-3.6;;;
5059;2100;1998;-4.3;;;-2.8;;0.1;246.0
5060;2100;1999 January;-8.3;;;-8.3;;;
5061;2100;1999 February;-9.1;;;-8.3;;;
5062;2100;1999 March;5.3;;;0.0;;;
5063;2100;1999 1st quarter;-2.4;;;-4.7;;;
5064;2100;1999 April;5.9;;;0.0;;;
5065;2100;1999 May;-3.6;;;-3.6;;;
5066;2100;1999 June;0.0;;;0.0;;;
5067;2100;1999 2nd quarter;0.0;;;-1.4;;;
5068;2100;1999 July;0.0;;;0.0;;;
5069;2100;1999 August;0.0;;;0.0;;;
5070;2100;1999 September;5.9;;;6.3;;;
5071;2100;1999 3rd quarter;1.3;;;1.3;;;
5072;2100;1999 October;-7.1;;;-13.3;;;
5073;2100;1999 November;-5.9;;;0.0;;;
5074;2100;1999 December;-3.8;;;4.0;;;
5075;2100;1999 4th quarter;-5.3;;;-1.9;;;
5076;2100;1999;-1.2;;;-1.2;;0.1;243.0
5077;2100;2000 January;-9.1;;;-9.1;;;
5078;2100;2000 February;0.0;;;0.0;;;
5079;2100;2000 March;-5.0;;;0.0;;;
5080;2100;2000 1st quarter;-4.9;;;-2.4;;;
5081;2100;2000 April;-5.6;;;-5.9;;;
5082;2100;2000 May;0.0;;;0.0;;;
5083;2100;2000 June;0.0;;;-3.4;;;
5084;2100;2000 2nd quarter;-1.4;;;-2.7;;;
5085;2100;2000 July;-20.7;;;-20.7;;;
5086;2100;2000 August;0.0;;;-3.3;;;
5087;2100;2000 September;0.0;;;0.0;;;
5088;2100;2000 3rd quarter;-7.9;;;-9.2;;;
5089;2100;2000 October;-7.7;;;-7.7;;;
5090;2100;2000 November;-12.5;;;-7.1;;;
5091;2100;2000 December;-8.0;;;-7.7;;;
5092;2100;2000 4th quarter;-9.3;;;-7.5;;;
5093;2100;2000;-5.8;;;-5.8;;0.1;229.0
5094;2100;2001 January;-10.0;;;10.0;;;
5095;2100;2001 February;-10.0;;;0.0;;;
5096;2100;2001 March;0.0;;;0.0;;;
5097;2100;2001 1st quarter;-5.1;;;2.5;;;
5098;2100;2001 April;-17.6;;;-6.3;;;
5099;2100;2001 May;-3.7;;;3.7;;;
5100;2100;2001 June;-3.7;;;3.6;;;
5101;2100;2001 2nd quarter;-7.0;;;1.4;;;
5102;2100;2001 July;0.0;;;0.0;;;
5103;2100;2001 August;0.0;;;6.9;;;
5104;2100;2001 September;-11.1;;;-11.8;;;
5105;2100;2001 3rd quarter;-2.9;;;0.0;;;
5106;2100;2001 October;0.0;;;8.3;;;
5107;2100;2001 November;-7.1;;;0.0;;;
5108;2100;2001 December;-4.3;;;4.2;;;
5109;2100;2001 4th quarter;-4.1;;;4.1;;;
5110;2100;2001;-4.8;;;1.7;;0.1;233.0
5111;2100;2002 January;10.0;;;0.0;;;
5112;2100;2002 February;20.0;;;0.0;;;
5113;2100;2002 March;0.0;;;10.5;;;
5114;2100;2002 1st quarter;7.5;;;4.9;;;
5115;2100;2002 April;13.3;;;13.3;;;
5116;2100;2002 May;10.7;;;10.7;;;
5117;2100;2002 June;0.0;;;0.0;;;
5118;2100;2002 2nd quarter;7.0;;;6.9;;;
5119;2100;2002 July;4.3;;;8.7;;;
5120;2100;2002 August;3.2;;;6.5;;;
5121;2100;2002 September;0.0;;;20.0;;;
5122;2100;2002 3rd quarter;2.8;;;10.1;;;
5123;2100;2002 October;7.7;;;7.7;;;
5124;2100;2002 November;0.0;;;7.7;;;
5125;2100;2002 December;0.0;;;4.0;;;
5126;2100;2002 4th quarter;2.0;;;5.9;;;
5127;2100;2002;4.7;;;7.3;;0.1;250.0
5128;2100;2003 January;0.0;;;0.0;;;
5129;2100;2003 February;-8.3;;;0.0;;;
5130;2100;2003 March;4.8;;;4.8;;;
5131;2100;2003 1st quarter;0.0;;;2.3;;;
5132;2100;2003 April;17.6;;;17.6;;;
5133;2100;2003 May;-3.1;;;0.0;;;
5134;2100;2003 June;10.3;;;6.9;;;
5135;2100;2003 2nd quarter;6.4;;;6.5;;;
5136;2100;2003 July;12.0;;;12.0;;;
5137;2100;2003 August;6.1;;;3.0;;;
5138;2100;2003 September;5.9;;;0.0;;;
5139;2100;2003 3rd quarter;8.0;;;5.3;;;
5140;2100;2003 October;0.0;;;7.1;;;
5141;2100;2003 November;-7.1;;;0.0;;;
5142;2100;2003 December;8.0;;;3.8;;;
5143;2100;2003 4th quarter;1.9;;;3.7;;;
5144;2100;2003;4.8;;;4.8;;0.1;262.0
5145;2100;2004 January;9.1;;;0.0;;;
5146;2100;2004 February;9.1;;;9.1;;;
5147;2100;2004 March;0.0;;;-4.5;;;
5148;2100;2004 1st quarter;4.5;;;0.0;;;
5149;2100;2004 April;-5.0;;;-5.0;;;
5150;2100;2004 May;-6.5;;;-12.9;;;
5151;2100;2004 June;-6.3;;;-3.2;;;
5152;2100;2004 2nd quarter;-6.0;;;-7.3;;;
5153;2100;2004 July;-3.6;;;-3.6;;;
5154;2100;2004 August;-11.4;;;-8.8;;;
5155;2100;2004 September;0.0;;;0.0;;;
5156;2100;2004 3rd quarter;-6.2;;;-5.0;;;
5157;2100;2004 October;-7.1;;;-6.7;;;
5158;2100;2004 November;15.4;;;-7.1;;;
5159;2100;2004 December;0.0;;;0.0;;;
5160;2100;2004 4th quarter;1.9;;;-3.6;;;
5161;2100;2004;-2.7;;;-4.6;;0.1;250.0
5162;2100;2005 January;0.0;;;0.0;;;
5163;2100;2005 February;-8.3;;;-16.7;;;
5164;2100;2005 March;4.8;;;9.5;;;
5165;2100;2005 1st quarter;0.0;;;0.0;;;
5166;2100;2005 April;-5.3;;;-5.3;;;
5167;2100;2005 May;3.6;;;0.0;;;
5168;2100;2005 June;0.0;;;0.0;;;
5169;2100;2005 2nd quarter;0.0;;;-1.3;;;
5170;2100;2005 July;0.0;;;0.0;;;
5171;2100;2005 August;-3.3;;;-9.7;;;
5172;2100;2005 September;0.0;;;-5.6;;;
5173;2100;2005 3rd quarter;-1.3;;;-5.3;;;
5174;2100;2005 October;-7.7;;;-14.3;;;
5175;2100;2005 November;-7.1;;;-7.7;;;
5176;2100;2005 December;-3.7;;;-3.7;;;
5177;2100;2005 4th quarter;-5.6;;;-7.4;;;
5178;2100;2005;-1.6;;;-3.6;;0.1;244.0
5179;2100;2006 January;0.0;;;0.0;;;
5180;2100;2006 February;-18.2;;;-10.0;;;
5181;2100;2006 March;0.0;;;-13.0;;;
5182;2100;2006 1st quarter;-4.8;;;-9.1;;;
5183;2100;2006 April;11.1;;;0.0;;;
5184;2100;2006 May;14.3;;;11.1;;;
5185;2100;2006 June;13.3;;;6.7;;;
5186;2100;2006 2nd quarter;13.2;;;6.7;;;
5187;2100;2006 July;22.2;;;18.5;;;
5188;2100;2006 August;6.9;;;7.1;;;
5189;2100;2006 September;5.9;;;-5.9;;;
5190;2100;2006 3rd quarter;12.3;;;8.3;;;
5191;2100;2006 October;-9.1;;;-8.3;;;
5192;2100;2006 November;0.0;;;8.3;;;
5193;2100;2006 December;-3.8;;;-3.8;;;
5194;2100;2006 4th quarter;-4.0;;;-2.0;;;
5195;2100;2006;6.2;;;2.5;;0.1;247.0
5196;2100;2007 January;10.0;;;18.2;;;
5197;2100;2007 February;0.0;;;22.2;;;
5198;2100;2007 March;40.0;;;25.0;;;
5199;2100;2007 1st quarter;23.1;;;22.5;;;
5200;2100;2007 April;33.3;;;22.2;;;
5201;2100;2007 May;3.2;;;6.7;;;
5202;2100;2007 June;-18.2;;;-25.0;;;
5203;2100;2007 2nd quarter;1.2;;;-2.5;;;
5204;2100;2007 July;-34.4;;;-34.4;;;
5205;2100;2007 August;-6.7;;;-6.7;;;
5206;2100;2007 September;-5.9;;;-12.5;;;
5207;2100;2007 3rd quarter;-17.7;;;-19.2;;;
5208;2100;2007 October;10.0;;;0.0;;;
5209;2100;2007 November;7.7;;;15.4;;;
5210;2100;2007 December;16.7;;;8.0;;;
5211;2100;2007 4th quarter;12.8;;;8.2;;;
5212;2100;2007;0.8;;;-1.6;;0.1;243.0
5213;2100;2008 January;18.2;;;0.0;;;
5214;2100;2008 February;8.3;;;18.2;;;
5215;2100;2008 March;16.7;;;8.0;;;
5216;2100;2008 1st quarter;14.9;;;8.2;;;
5217;2100;2008 April;-13.0;;;-13.6;;;
5218;2100;2008 May;25.0;;;28.1;;;
5219;2100;2008 June;8.0;;;0.0;;;
5220;2100;2008 2nd quarter;8.8;;;7.7;;;
5221;2100;2008 July;28.6;;;33.3;;;
5222;2100;2008 August;6.9;;;7.1;;;
5223;2100;2008 September;-6.7;;;0.0;;;
5224;2100;2008 3rd quarter;10.8;;;14.3;;;
5225;2100;2008 October;18.2;;;18.2;;;
5226;2100;2008 November;6.7;;;6.7;;;
5227;2100;2008 December;8.0;;;14.8;;;
5228;2100;2008 4th quarter;9.8;;;13.2;;;
5229;2100;2008;10.7;;;10.7;;0.1;269.0
5230;2100;2009 January;7.7;;;7.7;;;
5231;2100;2009 February;-7.7;;;-23.1;;;
5232;2100;2009 March;-10.7;;;-11.1;;;
5233;2100;2009 1st quarter;-5.6;;;-9.4;;;
5234;2100;2009 April;20.0;;;21.1;;;
5235;2100;2009 May;-12.5;;;-14.6;;;
5236;2100;2009 June;34.6;;;25.0;;;
5237;2100;2009 2nd quarter;9.3;;;4.8;;;
5238;2100;2009 July;25.0;;;14.3;;;
5239;2100;2009 August;33.3;;;26.7;;;
5240;2100;2009 September;53.3;;;35.7;;;
5241;2100;2009 3rd quarter;34.2;;;23.6;;;
5242;2100;2009 October;15.4;;;15.4;;;
5243;2100;2009 November;25.0;;;0.0;;;
5244;2100;2009 December;-18.5;;;-29.0;;;
5245;2100;2009 4th quarter;1.8;;;-11.7;;;
5246;2100;2009;11.5;;;3.3;;0.1;278.0
5247;2100;2010 January;0.0;;;-7.1;;;
5248;2100;2010 February;9.1;;;0.0;;;
5249;2100;2010 March;8.3;;;0.0;;;
5250;2100;2010 1st quarter;6.4;;;-2.1;;;
5251;2100;2010 April;4.3;;;4.3;;;
5252;2100;2010 May;-3.0;;;0.0;;;
5253;2100;2010 June;3.1;;;6.7;;;
5254;2100;2010 2nd quarter;1.1;;;3.4;;;
5255;2100;2010 July;9.4;;;15.6;;;
5256;2100;2010 August;-29.7;;;-23.7;;;
5257;2100;2010 September;-19.0;;;-15.8;;;
5258;2100;2010 3rd quarter;-13.3;;;-7.9;;;
5259;2100;2010 October;-14.3;;;-13.3;;;
5260;2100;2010 November;-10.5;;;-6.3;;;
5261;2100;2010 December;-5.0;;;4.5;;;
5262;2100;2010 4th quarter;-9.4;;;-3.8;;;
5263;2100;2010;-4.7;;;-2.5;;0.1;271.0
5264;2100;2011 January;7.7;;;0.0;;;
5265;2100;2011 February;-8.3;;;20.0;;;
5266;2100;2011 March;-4.0;;;-8.3;;;
5267;2100;2011 1st quarter;-2.0;;;0.0;;;
5268;2100;2011 April;8.3;;;12.5;;;
5269;2100;2011 May;-3.0;;;-2.9;;;
5270;2100;2011 June;-12.1;;;-18.8;;;
5271;2100;2011 2nd quarter;-3.3;;;-4.4;;;
5272;2100;2011 July;-32.4;;;-34.2;;;
5273;2100;2011 August;3.7;;;0.0;;;
5274;2100;2011 September;17.6;;;25.0;;;
5275;2100;2011 3rd quarter;-9.9;;;-10.8;;;
5276;2100;2011 October;15.4;;;15.4;;;
5277;2100;2011 November;-5.9;;;6.7;;;
5278;2100;2011 December;50.0;;;43.5;;;
5279;2100;2011 4th quarter;22.0;;;25.5;;;
5280;2100;2011;-0.4;;;0.0;;0.1;271.0
5281;2100;2012 January;-7.1;;;0.0;;;
5282;2100;2012 February;-9.1;;;-8.3;;;
5283;2100;2012 March;8.0;;;13.6;;;
5284;2100;2012 1st quarter;0.0;;;4.3;;;
5285;2100;2012 April;-19.2;;;-25.9;;;
5286;2100;2012 May;-3.1;;;-6.1;;;
5287;2100;2012 June;10.3;;;7.7;;;
5288;2100;2012 2nd quarter;-3.4;;;-8.1;;;
5289;2100;2012 July;8.0;;;4.0;;;
5290;2100;2012 August;33.3;;;34.5;;;
5291;2100;2012 September;-9.5;;;-10.0;;;
5292;2100;2012 3rd quarter;12.3;;;12.2;;;
5293;2100;2012 October;7.1;;;0.0;;;
5294;2100;2012 November;5.9;;;12.5;;;
5295;2100;2012 December;43.3;;;42.4;;;
5296;2100;2012 4th quarter;24.6;;;25.0;;;
5297;2100;2012;7.7;;;7.4;;0.1;291.0
5298;2100;2013 January;;;;;;;
5299;2100;2013 February;;;;;;;
5300;2100;2013 March;;;;;;;
5301;2100;2013 1st quarter;;;;;;;
5302;2100;2013 April;;;;;;;
5303;2100;2013 May;;;;;;;
5304;2100;2013 June;;;;;;;
5305;2100;2013 2nd quarter;;;;;;;
5306;2100;2013 July;;;;;;;
5307;2100;2013 August;;;;;;;
5308;2100;2013 September;;;;;;;
5309;2100;2013 3rd quarter;;;;;;;
5310;2100;2013 October;;;;;;;
5311;2100;2013 November;;;;;;;
5312;2100;2013 December;;;;;;;
5313;2100;2013 4th quarter;;;;;;;
5314;2100;2013;;;;;;;
5315;2100;2014 January;;;;;;;
5316;2100;2014 February;;;;;;;
5317;2100;2014 March;;;;;;;
5318;2100;2014 1st quarter;20.5;;;20.8;;;
5319;2100;2014 April;;;;;;;
5320;2100;2014 May;;;;;;;
5321;2100;2014 June;;;;;;;
5322;2100;2014 2nd quarter;20.0;;;22.5;;;
5323;2100;2014 July;;;;;;;
5324;2100;2014 August;;;;;;;
5325;2100;2014 September;;;;;;;
5326;2100;2014 3rd quarter;;;;;;;
5327;2100;2014 October;;;;;;;
5328;2100;2014 November;;;;;;;
5329;2100;2014 December;;;;;;;
5330;2100;2014 4th quarter;;;;;;;
5331;2100;2014;;;;;;;
5332;2100;2015 January;;;;;;;
5333;2100;2015 February;;;;;;;
5334;2100;2015 March;;;;;;;
5335;2100;2015 1st quarter;;;;;;;
5336;2100;2015 April;;;;;;;
5337;2100;2015 May;;;;;;;
5338;2100;2015 June;;;;;;;
5339;2100;2015 2nd quarter;;;;;;;
5340;2100;2015 July;;;;;;;
