ID;Klimaatsectoren;EmissiesNaarLucht;Perioden;EmissieBroeikasgassen_1
3136;25-28 Metaalprod.- en machine-industrie;F-gassen;2011;0.1
3137;25-28 Metaalprod.- en machine-industrie;F-gassen;2012;0.1
3138;25-28 Metaalprod.- en machine-industrie;F-gassen;2013;0.1
3139;25-28 Metaalprod.- en machine-industrie;F-gassen;2014;0.1
3140;25-28 Metaalprod.- en machine-industrie;F-gassen;2015;0.1
3141;25-28 Metaalprod.- en machine-industrie;F-gassen;2016;0.1
3142;25-28 Metaalprod.- en machine-industrie;F-gassen;2017;0.0
3143;25-28 Metaalprod.- en machine-industrie;F-gassen;2018;0.0
3144;25-28 Metaalprod.- en machine-industrie;F-gassen;2019;0.0
3145;25-28 Metaalprod.- en machine-industrie;F-gassen;2020;0.0
3146;25-28 Metaalprod.- en machine-industrie;F-gassen;2021;0.0
3147;25-28 Metaalprod.- en machine-industrie;F-gassen;2022;0.0
3148;25-28 Metaalprod.- en machine-industrie;F-gassen;2023;0.0
3149;25-28 Metaalprod.- en machine-industrie;F-gassen;2024;
3150;29-30 Transportmiddelenindustrie;Totaal broeikasgassen;1990;0.2
3151;29-30 Transportmiddelenindustrie;Totaal broeikasgassen;1991 ;0.2
3152;29-30 Transportmiddelenindustrie;Totaal broeikasgassen;1992;0.2
3153;29-30 Transportmiddelenindustrie;Totaal broeikasgassen;1993 ;0.2
3154;29-30 Transportmiddelenindustrie;Totaal broeikasgassen;1994 ;0.2
3155;29-30 Transportmiddelenindustrie;Totaal broeikasgassen;1995;0.2
3156;29-30 Transportmiddelenindustrie;Totaal broeikasgassen;1996 ;0.2
3157;29-30 Transportmiddelenindustrie;Totaal broeikasgassen;1997 ;0.2
3158;29-30 Transportmiddelenindustrie;Totaal broeikasgassen;1998 ;0.2
3159;29-30 Transportmiddelenindustrie;Totaal broeikasgassen;1999 ;0.2
3160;29-30 Transportmiddelenindustrie;Totaal broeikasgassen;2000;0.2
3161;29-30 Transportmiddelenindustrie;Totaal broeikasgassen;2001;0.2
3162;29-30 Transportmiddelenindustrie;Totaal broeikasgassen;2002;0.2
3163;29-30 Transportmiddelenindustrie;Totaal broeikasgassen;2003;0.2
3164;29-30 Transportmiddelenindustrie;Totaal broeikasgassen;2004;0.2
3165;29-30 Transportmiddelenindustrie;Totaal broeikasgassen;2005;0.1
3166;29-30 Transportmiddelenindustrie;Totaal broeikasgassen;2006;0.1
3167;29-30 Transportmiddelenindustrie;Totaal broeikasgassen;2007;0.1
3168;29-30 Transportmiddelenindustrie;Totaal broeikasgassen;2008;0.1
3169;29-30 Transportmiddelenindustrie;Totaal broeikasgassen;2009;0.1
3170;29-30 Transportmiddelenindustrie;Totaal broeikasgassen;2010;0.2
3171;29-30 Transportmiddelenindustrie;Totaal broeikasgassen;2011;0.1
3172;29-30 Transportmiddelenindustrie;Totaal broeikasgassen;2012;0.1
3173;29-30 Transportmiddelenindustrie;Totaal broeikasgassen;2013;0.1
3174;29-30 Transportmiddelenindustrie;Totaal broeikasgassen;2014;0.1
3175;29-30 Transportmiddelenindustrie;Totaal broeikasgassen;2015;0.1
3176;29-30 Transportmiddelenindustrie;Totaal broeikasgassen;2016;0.1
3177;29-30 Transportmiddelenindustrie;Totaal broeikasgassen;2017;0.1
3178;29-30 Transportmiddelenindustrie;Totaal broeikasgassen;2018;0.1
3179;29-30 Transportmiddelenindustrie;Totaal broeikasgassen;2019;0.1
3180;29-30 Transportmiddelenindustrie;Totaal broeikasgassen;2020;0.1
3181;29-30 Transportmiddelenindustrie;Totaal broeikasgassen;2021;0.1
3182;29-30 Transportmiddelenindustrie;Totaal broeikasgassen;2022;0.1
3183;29-30 Transportmiddelenindustrie;Totaal broeikasgassen;2023;0.1
3184;29-30 Transportmiddelenindustrie;Totaal broeikasgassen;2024;
3185;29-30 Transportmiddelenindustrie;Kooldioxide (CO2);1990;0.2
3186;29-30 Transportmiddelenindustrie;Kooldioxide (CO2);1991 ;0.2
3187;29-30 Transportmiddelenindustrie;Kooldioxide (CO2);1992;0.2
3188;29-30 Transportmiddelenindustrie;Kooldioxide (CO2);1993 ;0.2
3189;29-30 Transportmiddelenindustrie;Kooldioxide (CO2);1994 ;0.2
3190;29-30 Transportmiddelenindustrie;Kooldioxide (CO2);1995;0.2
3191;29-30 Transportmiddelenindustrie;Kooldioxide (CO2);1996 ;0.2
3192;29-30 Transportmiddelenindustrie;Kooldioxide (CO2);1997 ;0.2
3193;29-30 Transportmiddelenindustrie;Kooldioxide (CO2);1998 ;0.2
3194;29-30 Transportmiddelenindustrie;Kooldioxide (CO2);1999 ;0.2
3195;29-30 Transportmiddelenindustrie;Kooldioxide (CO2);2000;0.2
3196;29-30 Transportmiddelenindustrie;Kooldioxide (CO2);2001;0.2
3197;29-30 Transportmiddelenindustrie;Kooldioxide (CO2);2002;0.2
3198;29-30 Transportmiddelenindustrie;Kooldioxide (CO2);2003;0.2
3199;29-30 Transportmiddelenindustrie;Kooldioxide (CO2);2004;0.2
3200;29-30 Transportmiddelenindustrie;Kooldioxide (CO2);2005;0.1
3201;29-30 Transportmiddelenindustrie;Kooldioxide (CO2);2006;0.1
3202;29-30 Transportmiddelenindustrie;Kooldioxide (CO2);2007;0.1
3203;29-30 Transportmiddelenindustrie;Kooldioxide (CO2);2008;0.1
3204;29-30 Transportmiddelenindustrie;Kooldioxide (CO2);2009;0.1
3205;29-30 Transportmiddelenindustrie;Kooldioxide (CO2);2010;0.2
3206;29-30 Transportmiddelenindustrie;Kooldioxide (CO2);2011;0.1
3207;29-30 Transportmiddelenindustrie;Kooldioxide (CO2);2012;0.1
3208;29-30 Transportmiddelenindustrie;Kooldioxide (CO2);2013;0.1
3209;29-30 Transportmiddelenindustrie;Kooldioxide (CO2);2014;0.1
3210;29-30 Transportmiddelenindustrie;Kooldioxide (CO2);2015;0.1
3211;29-30 Transportmiddelenindustrie;Kooldioxide (CO2);2016;0.1
3212;29-30 Transportmiddelenindustrie;Kooldioxide (CO2);2017;0.1
3213;29-30 Transportmiddelenindustrie;Kooldioxide (CO2);2018;0.1
3214;29-30 Transportmiddelenindustrie;Kooldioxide (CO2);2019;0.1
3215;29-30 Transportmiddelenindustrie;Kooldioxide (CO2);2020;0.1
3216;29-30 Transportmiddelenindustrie;Kooldioxide (CO2);2021;0.1
3217;29-30 Transportmiddelenindustrie;Kooldioxide (CO2);2022;0.1
3218;29-30 Transportmiddelenindustrie;Kooldioxide (CO2);2023;0.1
3219;29-30 Transportmiddelenindustrie;Kooldioxide (CO2);2024;
3220;29-30 Transportmiddelenindustrie;Distikstofoxide (N20);1990;0.0
3221;29-30 Transportmiddelenindustrie;Distikstofoxide (N20);1991 ;0.0
3222;29-30 Transportmiddelenindustrie;Distikstofoxide (N20);1992;0.0
3223;29-30 Transportmiddelenindustrie;Distikstofoxide (N20);1993 ;0.0
3224;29-30 Transportmiddelenindustrie;Distikstofoxide (N20);1994 ;0.0
3225;29-30 Transportmiddelenindustrie;Distikstofoxide (N20);1995;0.0
3226;29-30 Transportmiddelenindustrie;Distikstofoxide (N20);1996 ;0.0
3227;29-30 Transportmiddelenindustrie;Distikstofoxide (N20);1997 ;0.0
3228;29-30 Transportmiddelenindustrie;Distikstofoxide (N20);1998 ;0.0
3229;29-30 Transportmiddelenindustrie;Distikstofoxide (N20);1999 ;0.0
3230;29-30 Transportmiddelenindustrie;Distikstofoxide (N20);2000;0.0
3231;29-30 Transportmiddelenindustrie;Distikstofoxide (N20);2001;0.0
3232;29-30 Transportmiddelenindustrie;Distikstofoxide (N20);2002;0.0
3233;29-30 Transportmiddelenindustrie;Distikstofoxide (N20);2003;0.0
3234;29-30 Transportmiddelenindustrie;Distikstofoxide (N20);2004;0.0
3235;29-30 Transportmiddelenindustrie;Distikstofoxide (N20);2005;0.0
3236;29-30 Transportmiddelenindustrie;Distikstofoxide (N20);2006;0.0
3237;29-30 Transportmiddelenindustrie;Distikstofoxide (N20);2007;0.0
3238;29-30 Transportmiddelenindustrie;Distikstofoxide (N20);2008;0.0
3239;29-30 Transportmiddelenindustrie;Distikstofoxide (N20);2009;0.0
3240;29-30 Transportmiddelenindustrie;Distikstofoxide (N20);2010;0.0
3241;29-30 Transportmiddelenindustrie;Distikstofoxide (N20);2011;0.0
3242;29-30 Transportmiddelenindustrie;Distikstofoxide (N20);2012;0.0
3243;29-30 Transportmiddelenindustrie;Distikstofoxide (N20);2013;0.0
3244;29-30 Transportmiddelenindustrie;Distikstofoxide (N20);2014;0.0
3245;29-30 Transportmiddelenindustrie;Distikstofoxide (N20);2015;0.0
3246;29-30 Transportmiddelenindustrie;Distikstofoxide (N20);2016;0.0
3247;29-30 Transportmiddelenindustrie;Distikstofoxide (N20);2017;0.0
3248;29-30 Transportmiddelenindustrie;Distikstofoxide (N20);2018;0.0
3249;29-30 Transportmiddelenindustrie;Distikstofoxide (N20);2019;0.0
3250;29-30 Transportmiddelenindustrie;Distikstofoxide (N20);2020;0.0
3251;29-30 Transportmiddelenindustrie;Distikstofoxide (N20);2021;0.0
3252;29-30 Transportmiddelenindustrie;Distikstofoxide (N20);2022;0.0
3253;29-30 Transportmiddelenindustrie;Distikstofoxide (N20);2023;0.0
3254;29-30 Transportmiddelenindustrie;Distikstofoxide (N20);2024;
3255;29-30 Transportmiddelenindustrie;Methaan (CH4);1990;0.0
3256;29-30 Transportmiddelenindustrie;Methaan (CH4);1991 ;0.0
3257;29-30 Transportmiddelenindustrie;Methaan (CH4);1992;0.0
3258;29-30 Transportmiddelenindustrie;Methaan (CH4);1993 ;0.0
3259;29-30 Transportmiddelenindustrie;Methaan (CH4);1994 ;0.0
3260;29-30 Transportmiddelenindustrie;Methaan (CH4);1995;0.0
3261;29-30 Transportmiddelenindustrie;Methaan (CH4);1996 ;0.0
3262;29-30 Transportmiddelenindustrie;Methaan (CH4);1997 ;0.0
3263;29-30 Transportmiddelenindustrie;Methaan (CH4);1998 ;0.0
3264;29-30 Transportmiddelenindustrie;Methaan (CH4);1999 ;0.0
3265;29-30 Transportmiddelenindustrie;Methaan (CH4);2000;0.0
3266;29-30 Transportmiddelenindustrie;Methaan (CH4);2001;0.0
3267;29-30 Transportmiddelenindustrie;Methaan (CH4);2002;0.0
3268;29-30 Transportmiddelenindustrie;Methaan (CH4);2003;0.0
3269;29-30 Transportmiddelenindustrie;Methaan (CH4);2004;0.0
3270;29-30 Transportmiddelenindustrie;Methaan (CH4);2005;0.0
3271;29-30 Transportmiddelenindustrie;Methaan (CH4);2006;0.0
3272;29-30 Transportmiddelenindustrie;Methaan (CH4);2007;0.0
3273;29-30 Transportmiddelenindustrie;Methaan (CH4);2008;0.0
3274;29-30 Transportmiddelenindustrie;Methaan (CH4);2009;0.0
3275;29-30 Transportmiddelenindustrie;Methaan (CH4);2010;0.0
3276;29-30 Transportmiddelenindustrie;Methaan (CH4);2011;0.0
3277;29-30 Transportmiddelenindustrie;Methaan (CH4);2012;0.0
3278;29-30 Transportmiddelenindustrie;Methaan (CH4);2013;0.0
3279;29-30 Transportmiddelenindustrie;Methaan (CH4);2014;0.0
3280;29-30 Transportmiddelenindustrie;Methaan (CH4);2015;0.0
3281;29-30 Transportmiddelenindustrie;Methaan (CH4);2016;0.0
3282;29-30 Transportmiddelenindustrie;Methaan (CH4);2017;0.0
3283;29-30 Transportmiddelenindustrie;Methaan (CH4);2018;0.0
3284;29-30 Transportmiddelenindustrie;Methaan (CH4);2019;0.0
3285;29-30 Transportmiddelenindustrie;Methaan (CH4);2020;0.0
3286;29-30 Transportmiddelenindustrie;Methaan (CH4);2021;0.0
3287;29-30 Transportmiddelenindustrie;Methaan (CH4);2022;0.0
3288;29-30 Transportmiddelenindustrie;Methaan (CH4);2023;0.0
3289;29-30 Transportmiddelenindustrie;Methaan (CH4);2024;
3290;29-30 Transportmiddelenindustrie;F-gassen;1990;0.0
3291;29-30 Transportmiddelenindustrie;F-gassen;1991 ;0.0
3292;29-30 Transportmiddelenindustrie;F-gassen;1992;0.0
3293;29-30 Transportmiddelenindustrie;F-gassen;1993 ;0.0
3294;29-30 Transportmiddelenindustrie;F-gassen;1994 ;0.0
3295;29-30 Transportmiddelenindustrie;F-gassen;1995;0.0
3296;29-30 Transportmiddelenindustrie;F-gassen;1996 ;0.0
3297;29-30 Transportmiddelenindustrie;F-gassen;1997 ;0.0
3298;29-30 Transportmiddelenindustrie;F-gassen;1998 ;0.0
3299;29-30 Transportmiddelenindustrie;F-gassen;1999 ;0.0
3300;29-30 Transportmiddelenindustrie;F-gassen;2000;0.0
3301;29-30 Transportmiddelenindustrie;F-gassen;2001;0.0
3302;29-30 Transportmiddelenindustrie;F-gassen;2002;0.0
3303;29-30 Transportmiddelenindustrie;F-gassen;2003;0.0
3304;29-30 Transportmiddelenindustrie;F-gassen;2004;0.0
3305;29-30 Transportmiddelenindustrie;F-gassen;2005;0.0
3306;29-30 Transportmiddelenindustrie;F-gassen;2006;0.0
3307;29-30 Transportmiddelenindustrie;F-gassen;2007;0.0
3308;29-30 Transportmiddelenindustrie;F-gassen;2008;0.0
3309;29-30 Transportmiddelenindustrie;F-gassen;2009;0.0
3310;29-30 Transportmiddelenindustrie;F-gassen;2010;0.0
3311;29-30 Transportmiddelenindustrie;F-gassen;2011;0.0
3312;29-30 Transportmiddelenindustrie;F-gassen;2012;0.0
3313;29-30 Transportmiddelenindustrie;F-gassen;2013;0.0
3314;29-30 Transportmiddelenindustrie;F-gassen;2014;0.0
3315;29-30 Transportmiddelenindustrie;F-gassen;2015;0.0
3316;29-30 Transportmiddelenindustrie;F-gassen;2016;0.0
3317;29-30 Transportmiddelenindustrie;F-gassen;2017;0.0
3318;29-30 Transportmiddelenindustrie;F-gassen;2018;0.0
3319;29-30 Transportmiddelenindustrie;F-gassen;2019;0.0
3320;29-30 Transportmiddelenindustrie;F-gassen;2020;0.0
3321;29-30 Transportmiddelenindustrie;F-gassen;2021;0.0
3322;29-30 Transportmiddelenindustrie;F-gassen;2022;0.0
3323;29-30 Transportmiddelenindustrie;F-gassen;2023;0.0
3324;29-30 Transportmiddelenindustrie;F-gassen;2024;
3325;22, 31-32 Overige industrie;Totaal broeikasgassen;1990;0.6
3326;22, 31-32 Overige industrie;Totaal broeikasgassen;1991 ;0.5
3327;22, 31-32 Overige industrie;Totaal broeikasgassen;1992;0.6
3328;22, 31-32 Overige industrie;Totaal broeikasgassen;1993 ;0.6
3329;22, 31-32 Overige industrie;Totaal broeikasgassen;1994 ;0.6
3330;22, 31-32 Overige industrie;Totaal broeikasgassen;1995;0.9
3331;22, 31-32 Overige industrie;Totaal broeikasgassen;1996 ;1.2
3332;22, 31-32 Overige industrie;Totaal broeikasgassen;1997 ;1.5
3333;22, 31-32 Overige industrie;Totaal broeikasgassen;1998 ;1.6
3334;22, 31-32 Overige industrie;Totaal broeikasgassen;1999 ;1.6
3335;22, 31-32 Overige industrie;Totaal broeikasgassen;2000;1.5
3336;22, 31-32 Overige industrie;Totaal broeikasgassen;2001;1.3
3337;22, 31-32 Overige industrie;Totaal broeikasgassen;2002;1.2
3338;22, 31-32 Overige industrie;Totaal broeikasgassen;2003;1.2
3339;22, 31-32 Overige industrie;Totaal broeikasgassen;2004;1.3
3340;22, 31-32 Overige industrie;Totaal broeikasgassen;2005;1.3
3341;22, 31-32 Overige industrie;Totaal broeikasgassen;2006;1.4
3342;22, 31-32 Overige industrie;Totaal broeikasgassen;2007;1.5
3343;22, 31-32 Overige industrie;Totaal broeikasgassen;2008;1.7
3344;22, 31-32 Overige industrie;Totaal broeikasgassen;2009;1.6
3345;22, 31-32 Overige industrie;Totaal broeikasgassen;2010;1.6
3346;22, 31-32 Overige industrie;Totaal broeikasgassen;2011;1.8
3347;22, 31-32 Overige industrie;Totaal broeikasgassen;2012;1.8
3348;22, 31-32 Overige industrie;Totaal broeikasgassen;2013;1.9
3349;22, 31-32 Overige industrie;Totaal broeikasgassen;2014;1.6
3350;22, 31-32 Overige industrie;Totaal broeikasgassen;2015;1.7
3351;22, 31-32 Overige industrie;Totaal broeikasgassen;2016;1.6
3352;22, 31-32 Overige industrie;Totaal broeikasgassen;2017;1.7
3353;22, 31-32 Overige industrie;Totaal broeikasgassen;2018;1.3
3354;22, 31-32 Overige industrie;Totaal broeikasgassen;2019;1.2
3355;22, 31-32 Overige industrie;Totaal broeikasgassen;2020;1.1
3356;22, 31-32 Overige industrie;Totaal broeikasgassen;2021;0.9
3357;22, 31-32 Overige industrie;Totaal broeikasgassen;2022;0.8
3358;22, 31-32 Overige industrie;Totaal broeikasgassen;2023;0.7
3359;22, 31-32 Overige industrie;Totaal broeikasgassen;2024;
3360;22, 31-32 Overige industrie;Kooldioxide (CO2);1990;0.3
3361;22, 31-32 Overige industrie;Kooldioxide (CO2);1991 ;0.4
3362;22, 31-32 Overige industrie;Kooldioxide (CO2);1992;0.4
3363;22, 31-32 Overige industrie;Kooldioxide (CO2);1993 ;0.4
3364;22, 31-32 Overige industrie;Kooldioxide (CO2);1994 ;0.3
3365;22, 31-32 Overige industrie;Kooldioxide (CO2);1995;0.4
3366;22, 31-32 Overige industrie;Kooldioxide (CO2);1996 ;0.4
3367;22, 31-32 Overige industrie;Kooldioxide (CO2);1997 ;0.4
3368;22, 31-32 Overige industrie;Kooldioxide (CO2);1998 ;0.4
3369;22, 31-32 Overige industrie;Kooldioxide (CO2);1999 ;0.4
3370;22, 31-32 Overige industrie;Kooldioxide (CO2);2000;0.4
3371;22, 31-32 Overige industrie;Kooldioxide (CO2);2001;0.4
3372;22, 31-32 Overige industrie;Kooldioxide (CO2);2002;0.4
3373;22, 31-32 Overige industrie;Kooldioxide (CO2);2003;0.4
3374;22, 31-32 Overige industrie;Kooldioxide (CO2);2004;0.4
3375;22, 31-32 Overige industrie;Kooldioxide (CO2);2005;0.4
3376;22, 31-32 Overige industrie;Kooldioxide (CO2);2006;0.4
3377;22, 31-32 Overige industrie;Kooldioxide (CO2);2007;0.4
3378;22, 31-32 Overige industrie;Kooldioxide (CO2);2008;0.5
3379;22, 31-32 Overige industrie;Kooldioxide (CO2);2009;0.4
3380;22, 31-32 Overige industrie;Kooldioxide (CO2);2010;0.4
3381;22, 31-32 Overige industrie;Kooldioxide (CO2);2011;0.5
3382;22, 31-32 Overige industrie;Kooldioxide (CO2);2012;0.5
3383;22, 31-32 Overige industrie;Kooldioxide (CO2);2013;0.4
3384;22, 31-32 Overige industrie;Kooldioxide (CO2);2014;0.4
3385;22, 31-32 Overige industrie;Kooldioxide (CO2);2015;0.4
3386;22, 31-32 Overige industrie;Kooldioxide (CO2);2016;0.5
3387;22, 31-32 Overige industrie;Kooldioxide (CO2);2017;0.5
3388;22, 31-32 Overige industrie;Kooldioxide (CO2);2018;0.5
3389;22, 31-32 Overige industrie;Kooldioxide (CO2);2019;0.4
3390;22, 31-32 Overige industrie;Kooldioxide (CO2);2020;0.3
3391;22, 31-32 Overige industrie;Kooldioxide (CO2);2021;0.4
3392;22, 31-32 Overige industrie;Kooldioxide (CO2);2022;0.3
3393;22, 31-32 Overige industrie;Kooldioxide (CO2);2023;0.3
3394;22, 31-32 Overige industrie;Kooldioxide (CO2);2024;
3395;22, 31-32 Overige industrie;Distikstofoxide (N20);1990;0.0
3396;22, 31-32 Overige industrie;Distikstofoxide (N20);1991 ;0.0
3397;22, 31-32 Overige industrie;Distikstofoxide (N20);1992;0.0
3398;22, 31-32 Overige industrie;Distikstofoxide (N20);1993 ;0.0
3399;22, 31-32 Overige industrie;Distikstofoxide (N20);1994 ;0.0
3400;22, 31-32 Overige industrie;Distikstofoxide (N20);1995;0.0
3401;22, 31-32 Overige industrie;Distikstofoxide (N20);1996 ;0.0
3402;22, 31-32 Overige industrie;Distikstofoxide (N20);1997 ;0.0
3403;22, 31-32 Overige industrie;Distikstofoxide (N20);1998 ;0.0
3404;22, 31-32 Overige industrie;Distikstofoxide (N20);1999 ;0.0
3405;22, 31-32 Overige industrie;Distikstofoxide (N20);2000;0.0
3406;22, 31-32 Overige industrie;Distikstofoxide (N20);2001;0.0
3407;22, 31-32 Overige industrie;Distikstofoxide (N20);2002;0.0
3408;22, 31-32 Overige industrie;Distikstofoxide (N20);2003;0.0
3409;22, 31-32 Overige industrie;Distikstofoxide (N20);2004;0.0
3410;22, 31-32 Overige industrie;Distikstofoxide (N20);2005;0.0
3411;22, 31-32 Overige industrie;Distikstofoxide (N20);2006;0.0
3412;22, 31-32 Overige industrie;Distikstofoxide (N20);2007;0.0
3413;22, 31-32 Overige industrie;Distikstofoxide (N20);2008;0.0
3414;22, 31-32 Overige industrie;Distikstofoxide (N20);2009;0.0
3415;22, 31-32 Overige industrie;Distikstofoxide (N20);2010;0.0
3416;22, 31-32 Overige industrie;Distikstofoxide (N20);2011;0.0
3417;22, 31-32 Overige industrie;Distikstofoxide (N20);2012;0.0
3418;22, 31-32 Overige industrie;Distikstofoxide (N20);2013;0.0
3419;22, 31-32 Overige industrie;Distikstofoxide (N20);2014;0.0
3420;22, 31-32 Overige industrie;Distikstofoxide (N20);2015;0.0
3421;22, 31-32 Overige industrie;Distikstofoxide (N20);2016;0.0
3422;22, 31-32 Overige industrie;Distikstofoxide (N20);2017;0.0
3423;22, 31-32 Overige industrie;Distikstofoxide (N20);2018;0.0
3424;22, 31-32 Overige industrie;Distikstofoxide (N20);2019;0.0
3425;22, 31-32 Overige industrie;Distikstofoxide (N20);2020;0.0
3426;22, 31-32 Overige industrie;Distikstofoxide (N20);2021;0.0
3427;22, 31-32 Overige industrie;Distikstofoxide (N20);2022;0.0
3428;22, 31-32 Overige industrie;Distikstofoxide (N20);2023;0.0
3429;22, 31-32 Overige industrie;Distikstofoxide (N20);2024;
3430;22, 31-32 Overige industrie;Methaan (CH4);1990;0.0
3431;22, 31-32 Overige industrie;Methaan (CH4);1991 ;0.0
3432;22, 31-32 Overige industrie;Methaan (CH4);1992;0.0
3433;22, 31-32 Overige industrie;Methaan (CH4);1993 ;0.0
3434;22, 31-32 Overige industrie;Methaan (CH4);1994 ;0.0
3435;22, 31-32 Overige industrie;Methaan (CH4);1995;0.0
3436;22, 31-32 Overige industrie;Methaan (CH4);1996 ;0.0
3437;22, 31-32 Overige industrie;Methaan (CH4);1997 ;0.0
3438;22, 31-32 Overige industrie;Methaan (CH4);1998 ;0.0
3439;22, 31-32 Overige industrie;Methaan (CH4);1999 ;0.0
3440;22, 31-32 Overige industrie;Methaan (CH4);2000;0.0
3441;22, 31-32 Overige industrie;Methaan (CH4);2001;0.0
3442;22, 31-32 Overige industrie;Methaan (CH4);2002;0.0
3443;22, 31-32 Overige industrie;Methaan (CH4);2003;0.0
3444;22, 31-32 Overige industrie;Methaan (CH4);2004;0.0
3445;22, 31-32 Overige industrie;Methaan (CH4);2005;0.0
3446;22, 31-32 Overige industrie;Methaan (CH4);2006;0.0
3447;22, 31-32 Overige industrie;Methaan (CH4);2007;0.0
3448;22, 31-32 Overige industrie;Methaan (CH4);2008;0.0
3449;22, 31-32 Overige industrie;Methaan (CH4);2009;0.0
3450;22, 31-32 Overige industrie;Methaan (CH4);2010;0.0
3451;22, 31-32 Overige industrie;Methaan (CH4);2011;0.0
3452;22, 31-32 Overige industrie;Methaan (CH4);2012;0.0
3453;22, 31-32 Overige industrie;Methaan (CH4);2013;0.0
3454;22, 31-32 Overige industrie;Methaan (CH4);2014;0.0
3455;22, 31-32 Overige industrie;Methaan (CH4);2015;0.0
3456;22, 31-32 Overige industrie;Methaan (CH4);2016;0.0
3457;22, 31-32 Overige industrie;Methaan (CH4);2017;0.0
3458;22, 31-32 Overige industrie;Methaan (CH4);2018;0.0
3459;22, 31-32 Overige industrie;Methaan (CH4);2019;0.0
3460;22, 31-32 Overige industrie;Methaan (CH4);2020;0.0
3461;22, 31-32 Overige industrie;Methaan (CH4);2021;0.0
3462;22, 31-32 Overige industrie;Methaan (CH4);2022;0.0
3463;22, 31-32 Overige industrie;Methaan (CH4);2023;0.0
3464;22, 31-32 Overige industrie;Methaan (CH4);2024;
3465;22, 31-32 Overige industrie;F-gassen;1990;0.2
3466;22, 31-32 Overige industrie;F-gassen;1991 ;0.1
3467;22, 31-32 Overige industrie;F-gassen;1992;0.1
3468;22, 31-32 Overige industrie;F-gassen;1993 ;0.1
3469;22, 31-32 Overige industrie;F-gassen;1994 ;0.3
3470;22, 31-32 Overige industrie;F-gassen;1995;0.5
3471;22, 31-32 Overige industrie;F-gassen;1996 ;0.8
3472;22, 31-32 Overige industrie;F-gassen;1997 ;1.1
3473;22, 31-32 Overige industrie;F-gassen;1998 ;1.2
3474;22, 31-32 Overige industrie;F-gassen;1999 ;1.2
3475;22, 31-32 Overige industrie;F-gassen;2000;1.1
3476;22, 31-32 Overige industrie;F-gassen;2001;0.9
3477;22, 31-32 Overige industrie;F-gassen;2002;0.7
3478;22, 31-32 Overige industrie;F-gassen;2003;0.8
3479;22, 31-32 Overige industrie;F-gassen;2004;0.9
3480;22, 31-32 Overige industrie;F-gassen;2005;0.9
3481;22, 31-32 Overige industrie;F-gassen;2006;0.9
