ID;Afvalsoort;RegioS;Perioden;HuishoudelijkRestafvalKgPerInwoner_1;HuishoudelijkRestafvalTonnages_2
4354;Non-ferrometalen;Simpelveld;2023;;
4355;Non-ferrometalen;Sint-Michielsgestel;2023;;
4356;Non-ferrometalen;Sittard-Geleen;2023;0.0;0.0
4357;Non-ferrometalen;Sliedrecht;2023;;
4358;Non-ferrometalen;Sluis;2023;;
4359;Non-ferrometalen;Smallingerland;2023;0.4;20.0
4360;Non-ferrometalen;Soest;2023;0.0;0.0
4361;Non-ferrometalen;Someren;2023;;
4362;Non-ferrometalen;Son en Breugel;2023;;
4363;Non-ferrometalen;Stadskanaal;2023;;
4364;Non-ferrometalen;Staphorst;2023;;
4365;Non-ferrometalen;Stede Broec;2023;0.0;0.0
4366;Non-ferrometalen;Steenbergen;2023;;
4367;Non-ferrometalen;Steenwijkerland;2023;;
4368;Non-ferrometalen;Stein (L.);2023;0.0;0.0
4369;Non-ferrometalen;Stichtse Vecht;2023;;
4370;Non-ferrometalen;Súdwest-Fryslân;2023;0.0;0.0
4371;Non-ferrometalen;Terneuzen;2023;0.0;0.0
4372;Non-ferrometalen;Terschelling;2023;10.0;49.3
4373;Non-ferrometalen;Texel;2023;;
4374;Non-ferrometalen;Teylingen;2023;;
4375;Non-ferrometalen;Tholen;2023;;
4376;Non-ferrometalen;Tiel;2023;;
4377;Non-ferrometalen;Tilburg;2023;;
4378;Non-ferrometalen;Tubbergen;2023;;
4379;Non-ferrometalen;Twenterand;2023;;
4380;Non-ferrometalen;Tynaarlo;2023;;
4381;Non-ferrometalen;Tytsjerksteradiel;2023;4.3;140.9
4382;Non-ferrometalen;Uitgeest;2023;;
4383;Non-ferrometalen;Uithoorn;2023;;
4384;Non-ferrometalen;Urk;2023;;
4385;Non-ferrometalen;Utrecht (gemeente);2023;1.2;445.0
4386;Non-ferrometalen;Utrechtse Heuvelrug;2023;;
4387;Non-ferrometalen;Vaals;2023;;
4388;Non-ferrometalen;Valkenburg aan de Geul;2023;;
4389;Non-ferrometalen;Valkenswaard;2023;;
4390;Non-ferrometalen;Veendam;2023;;
4391;Non-ferrometalen;Veenendaal;2023;;
4392;Non-ferrometalen;Veere;2023;;
4393;Non-ferrometalen;Veldhoven;2023;;
4394;Non-ferrometalen;Velsen;2023;0.0;0.0
4395;Non-ferrometalen;Venlo;2023;;
4396;Non-ferrometalen;Venray;2023;;
4397;Non-ferrometalen;Vijfheerenlanden;2023;0.0;0.0
4398;Non-ferrometalen;Vlaardingen;2023;4.0;302.3
4399;Non-ferrometalen;Vlieland;2023;14.4;18.6
4400;Non-ferrometalen;Vlissingen;2023;;
4401;Non-ferrometalen;Voerendaal;2023;;
4402;Non-ferrometalen;Voorne aan Zee;2023;;
4403;Non-ferrometalen;Voorschoten;2023;;
4404;Non-ferrometalen;Voorst;2023;;
4405;Non-ferrometalen;Vught;2023;;
4406;Non-ferrometalen;Waadhoeke;2023;5.8;269.2
4407;Non-ferrometalen;Waalre;2023;;
4408;Non-ferrometalen;Waalwijk;2023;;
4409;Non-ferrometalen;Waddinxveen;2023;;
4410;Non-ferrometalen;Wageningen;2023;0.0;0.2
4411;Non-ferrometalen;Wassenaar;2023;0.0;0.0
4412;Non-ferrometalen;Waterland;2023;;
4413;Non-ferrometalen;Weert;2023;0.0;0.0
4414;Non-ferrometalen;West Betuwe;2023;;
4415;Non-ferrometalen;West Maas en Waal;2023;;
4416;Non-ferrometalen;Westerkwartier;2023;;
4417;Non-ferrometalen;Westerveld;2023;;
4418;Non-ferrometalen;Westervoort;2023;;
4419;Non-ferrometalen;Westerwolde;2023;5.3;139.7
4420;Non-ferrometalen;Westland;2023;2.2;254.3
4421;Non-ferrometalen;Weststellingwerf;2023;6.7;177.0
4422;Non-ferrometalen;Wierden;2023;;
4423;Non-ferrometalen;Wijchen;2023;;
4424;Non-ferrometalen;Wijdemeren;2023;;
4425;Non-ferrometalen;Wijk bij Duurstede;2023;;
4426;Non-ferrometalen;Winterswijk;2023;;
4427;Non-ferrometalen;Woensdrecht;2023;;
4428;Non-ferrometalen;Woerden;2023;;
4429;Non-ferrometalen;De Wolden;2023;;
4430;Non-ferrometalen;Wormerland;2023;;
4431;Non-ferrometalen;Woudenberg;2023;;
4432;Non-ferrometalen;Zaanstad;2023;0.0;0.0
4433;Non-ferrometalen;Zaltbommel;2023;;
4434;Non-ferrometalen;Zandvoort;2023;0.2;3.5
4435;Non-ferrometalen;Zeewolde;2023;;
4436;Non-ferrometalen;Zeist;2023;0.0;0.0
4437;Non-ferrometalen;Zevenaar;2023;;
4438;Non-ferrometalen;Zoetermeer;2023;;
4439;Non-ferrometalen;Zoeterwoude;2023;;
4440;Non-ferrometalen;Zuidplas;2023;;
4441;Non-ferrometalen;Zundert;2023;;
4442;Non-ferrometalen;Zutphen;2023;;
4443;Non-ferrometalen;Zwartewaterland;2023;;
4444;Non-ferrometalen;Zwijndrecht;2023;;
4445;Non-ferrometalen;Zwolle;2023;;
4446;Mineralen;Aa en Hunze;2023;;
4447;Mineralen;Aalsmeer;2023;7.6;250.0
4448;Mineralen;Aalten;2023;;
4449;Mineralen;Achtkarspelen;2023;9.6;270.0
4450;Mineralen;Alblasserdam;2023;;
4451;Mineralen;Albrandswaard;2023;8.0;211.1
4452;Mineralen;Alkmaar;2023;1.0;110.0
4453;Mineralen;Almelo;2023;;
4454;Mineralen;Almere;2023;0.0;0.0
4455;Mineralen;Alphen aan den Rijn;2023;;
4456;Mineralen;Alphen-Chaam;2023;;
4457;Mineralen;Altena;2023;;
4458;Mineralen;Ameland;2023;26.0;99.7
4459;Mineralen;Amersfoort;2023;;
4460;Mineralen;Amstelveen;2023;;
4461;Mineralen;Amsterdam;2023;0.0;0.0
4462;Mineralen;Apeldoorn;2023;;
4463;Mineralen;Arnhem;2023;;
4464;Mineralen;Assen;2023;;
4465;Mineralen;Asten;2023;;
4466;Mineralen;Baarle-Nassau;2023;;
4467;Mineralen;Baarn;2023;0.0;0.0
4468;Mineralen;Barendrecht;2023;9.2;450.7
4469;Mineralen;Barneveld;2023;;
4470;Mineralen;Beek (L.);2023;0.0;0.0
4471;Mineralen;Beekdaelen;2023;;
4472;Mineralen;Beesel;2023;;
4473;Mineralen;Berg en Dal;2023;;
4474;Mineralen;Bergeijk;2023;;
4475;Mineralen;Bergen (L.);2023;;
4476;Mineralen;Bergen (NH.);2023;;
4477;Mineralen;Bergen op Zoom;2023;;
4478;Mineralen;Berkelland;2023;;
4479;Mineralen;Bernheze;2023;;
4480;Mineralen;Best;2023;;
4481;Mineralen;Beuningen;2023;;
4482;Mineralen;Beverwijk;2023;46.8;2000.0
4483;Mineralen;De Bilt;2023;;
4484;Mineralen;Bladel;2023;;
4485;Mineralen;Blaricum;2023;;
4486;Mineralen;Bloemendaal;2023;;
4487;Mineralen;Bodegraven-Reeuwijk;2023;;
4488;Mineralen;Boekel;2023;;
4489;Mineralen;Borger-Odoorn;2023;;
4490;Mineralen;Borne;2023;;
4491;Mineralen;Borsele;2023;;
4492;Mineralen;Boxtel;2023;;
4493;Mineralen;Breda;2023;;
4494;Mineralen;Bronckhorst;2023;;
4495;Mineralen;Brummen;2023;;
4496;Mineralen;Brunssum;2023;;
4497;Mineralen;Bunnik;2023;;
4498;Mineralen;Bunschoten;2023;0.0;0.0
4499;Mineralen;Buren;2023;;
4500;Mineralen;Capelle aan den IJssel;2023;12.4;834.5
4501;Mineralen;Castricum;2023;;
4502;Mineralen;Coevorden;2023;;
4503;Mineralen;Cranendonck;2023;;
4504;Mineralen;Culemborg;2023;;
4505;Mineralen;Dalfsen;2023;;
4506;Mineralen;Dantumadiel;2023;9.2;176.0
4507;Mineralen;Delft;2023;0.0;0.0
4508;Mineralen;Deurne;2023;;
4509;Mineralen;Deventer;2023;;
4510;Mineralen;Diemen;2023;;
4511;Mineralen;Dijk en Waard;2023;0.0;0.0
4512;Mineralen;Dinkelland;2023;;
4513;Mineralen;Doesburg;2023;;
4514;Mineralen;Doetinchem;2023;;
4515;Mineralen;Dongen;2023;;
4516;Mineralen;Dordrecht;2023;;
4517;Mineralen;Drechterland;2023;;
4518;Mineralen;Drimmelen;2023;;
4519;Mineralen;Dronten;2023;;
4520;Mineralen;Druten;2023;;
4521;Mineralen;Duiven;2023;;
4522;Mineralen;Echt-Susteren;2023;;
4523;Mineralen;Edam-Volendam;2023;;
4524;Mineralen;Ede;2023;;
4525;Mineralen;Eemnes;2023;;
4526;Mineralen;Eemsdelta;2023;7.8;353.0
4527;Mineralen;Eersel;2023;;
4528;Mineralen;Eijsden-Margraten;2023;;
4529;Mineralen;Eindhoven;2023;;
4530;Mineralen;Elburg;2023;9.2;221.8
4531;Mineralen;Emmen;2023;;
4532;Mineralen;Enkhuizen;2023;;
4533;Mineralen;Enschede;2023;;
4534;Mineralen;Epe;2023;;
4535;Mineralen;Ermelo;2023;6.9;190.1
4536;Mineralen;Etten-Leur;2023;;
4537;Mineralen;De Fryske Marren;2023;7.3;377.6
4538;Mineralen;Geertruidenberg;2023;;
4539;Mineralen;Geldrop-Mierlo;2023;;
4540;Mineralen;Gemert-Bakel;2023;;
4541;Mineralen;Gennep;2023;;
4542;Mineralen;Gilze en Rijen;2023;;
4543;Mineralen;Goeree-Overflakkee;2023;;
4544;Mineralen;Goes;2023;;
4545;Mineralen;Goirle;2023;;
4546;Mineralen;Gooise Meren;2023;;
4547;Mineralen;Gorinchem;2023;0.0;0.0
4548;Mineralen;Gouda;2023;;
4549;Mineralen;'s-Gravenhage (gemeente);2023;0.0;0.0
4550;Mineralen;Groningen (gemeente);2023;9.3;2216.0
4551;Mineralen;Gulpen-Wittem;2023;;
4552;Mineralen;Haaksbergen;2023;;
4553;Mineralen;Haarlem;2023;5.0;823.0
4554;Mineralen;Haarlemmermeer;2023;;
4555;Mineralen;Halderberge;2023;;
4556;Mineralen;Hardenberg;2023;;
4557;Mineralen;Harderwijk;2023;7.0;341.7
4558;Mineralen;Hardinxveld-Giessendam;2023;0.0;0.0
4559;Mineralen;Harlingen;2023;9.4;151.8
4560;Mineralen;Hattem;2023;;
4561;Mineralen;Heemskerk;2023;0.0;0.0
4562;Mineralen;Heemstede;2023;;
4563;Mineralen;Heerde;2023;;
4564;Mineralen;Heerenveen;2023;5.7;296.2
4565;Mineralen;Heerlen;2023;;
4566;Mineralen;Heeze-Leende;2023;;
4567;Mineralen;Heiloo;2023;;
4568;Mineralen;Den Helder;2023;;
4569;Mineralen;Hellendoorn;2023;;
4570;Mineralen;Helmond;2023;;
4571;Mineralen;Hendrik-Ido-Ambacht;2023;;
4572;Mineralen;Hengelo (O.);2023;;
4573;Mineralen;'s-Hertogenbosch;2023;;
4574;Mineralen;Heumen;2023;;
4575;Mineralen;Heusden;2023;;
4576;Mineralen;Hillegom;2023;;
4577;Mineralen;Hilvarenbeek;2023;;
4578;Mineralen;Hilversum;2023;;
4579;Mineralen;Hoeksche Waard;2023;;
4580;Mineralen;Hof van Twente;2023;;
4581;Mineralen;Het Hogeland;2023;5.9;284.9
4582;Mineralen;Hollands Kroon;2023;;
4583;Mineralen;Hoogeveen;2023;;
4584;Mineralen;Hoorn;2023;;
4585;Mineralen;Horst aan de Maas;2023;;
4586;Mineralen;Houten;2023;2.8;139.1
4587;Mineralen;Huizen;2023;;
4588;Mineralen;Hulst;2023;;
4589;Mineralen;IJsselstein;2023;;
4590;Mineralen;Kaag en Braassem;2023;;
4591;Mineralen;Kampen;2023;;
4592;Mineralen;Kapelle;2023;;
4593;Mineralen;Katwijk;2023;;
4594;Mineralen;Kerkrade;2023;;
4595;Mineralen;Koggenland;2023;0.0;0.0
4596;Mineralen;Krimpen aan den IJssel;2023;;
4597;Mineralen;Krimpenerwaard;2023;;
4598;Mineralen;Laarbeek;2023;;
4599;Mineralen;Land van Cuijk;2023;;
4600;Mineralen;Landgraaf;2023;;
4601;Mineralen;Landsmeer;2023;0.0;0.0
4602;Mineralen;Lansingerland;2023;;
4603;Mineralen;Laren (NH.);2023;;
4604;Mineralen;Leeuwarden;2023;7.4;939.8
4605;Mineralen;Leiden;2023;0.0;0.0
4606;Mineralen;Leiderdorp;2023;0.0;0.0
4607;Mineralen;Leidschendam-Voorburg;2023;0.0;0.0
4608;Mineralen;Lelystad;2023;;
4609;Mineralen;Leudal;2023;;
4610;Mineralen;Leusden;2023;;
4611;Mineralen;Lingewaard;2023;;
4612;Mineralen;Lisse;2023;;
4613;Mineralen;Lochem;2023;;
4614;Mineralen;Loon op Zand;2023;;
4615;Mineralen;Lopik;2023;;
4616;Mineralen;Losser;2023;;
4617;Mineralen;Maasdriel;2023;;
4618;Mineralen;Maasgouw;2023;;
4619;Mineralen;Maashorst;2023;;
4620;Mineralen;Maassluis;2023;;
4621;Mineralen;Maastricht;2023;;
4622;Mineralen;Medemblik;2023;0.0;0.0
4623;Mineralen;Meerssen;2023;;
4624;Mineralen;Meierijstad;2023;;
4625;Mineralen;Meppel;2023;;
4626;Mineralen;Middelburg (Z.);2023;;
4627;Mineralen;Midden-Delfland;2023;;
4628;Mineralen;Midden-Drenthe;2023;;
4629;Mineralen;Midden-Groningen;2023;;
4630;Mineralen;Moerdijk;2023;;
4631;Mineralen;Molenlanden;2023;0.0;0.0
4632;Mineralen;Montferland;2023;;
4633;Mineralen;Montfoort;2023;;
4634;Mineralen;Mook en Middelaar;2023;;
4635;Mineralen;Neder-Betuwe;2023;;
4636;Mineralen;Nederweert;2023;;
4637;Mineralen;Nieuwegein;2023;0.0;0.0
4638;Mineralen;Nieuwkoop;2023;;
4639;Mineralen;Nijkerk;2023;;
4640;Mineralen;Nijmegen;2023;2.7;487.5
4641;Mineralen;Nissewaard;2023;;
4642;Mineralen;Noardeast-Fryslân;2023;9.2;419.7
4643;Mineralen;Noord-Beveland;2023;0.0;0.0
4644;Mineralen;Noordenveld;2023;;
4645;Mineralen;Noordoostpolder;2023;;
4646;Mineralen;Noordwijk;2023;;
4647;Mineralen;Nuenen, Gerwen en Nederwetten;2023;;
4648;Mineralen;Nunspeet;2023;9.0;259.9
4649;Mineralen;Oegstgeest;2023;0.0;0.0
4650;Mineralen;Oirschot;2023;;
4651;Mineralen;Oisterwijk;2023;;
4652;Mineralen;Oldambt;2023;;
4653;Mineralen;Oldebroek;2023;6.7;163.1
4654;Mineralen;Oldenzaal;2023;;
4655;Mineralen;Olst-Wijhe;2023;;
4656;Mineralen;Ommen;2023;;
4657;Mineralen;Oost Gelre;2023;;
4658;Mineralen;Oosterhout;2023;;
4659;Mineralen;Ooststellingwerf;2023;6.1;158.7
4660;Mineralen;Oostzaan;2023;;
4661;Mineralen;Opmeer;2023;;
4662;Mineralen;Opsterland;2023;7.0;209.1
4663;Mineralen;Oss;2023;;
4664;Mineralen;Oude IJsselstreek;2023;;
4665;Mineralen;Ouder-Amstel;2023;0.0;0.0
4666;Mineralen;Oudewater;2023;;
4667;Mineralen;Overbetuwe;2023;;
4668;Mineralen;Papendrecht;2023;0.0;0.0
4669;Mineralen;Peel en Maas;2023;;
4670;Mineralen;Pekela;2023;;
4671;Mineralen;Pijnacker-Nootdorp;2023;;
4672;Mineralen;Purmerend;2023;0.0;0.0
4673;Mineralen;Putten;2023;2.9;72.6
4674;Mineralen;Raalte;2023;;
4675;Mineralen;Reimerswaal;2023;;
4676;Mineralen;Renkum;2023;0.0;0.0
4677;Mineralen;Renswoude;2023;0.0;0.0
4678;Mineralen;Reusel-De Mierden;2023;;
4679;Mineralen;Rheden;2023;;
4680;Mineralen;Rhenen;2023;;
4681;Mineralen;Ridderkerk;2023;9.3;442.0
4682;Mineralen;Rijssen-Holten;2023;;
4683;Mineralen;Rijswijk (ZH.);2023;0.0;0.0
4684;Mineralen;Roerdalen;2023;;
4685;Mineralen;Roermond;2023;;
4686;Mineralen;De Ronde Venen;2023;;
4687;Mineralen;Roosendaal;2023;;
4688;Mineralen;Rotterdam;2023;0.0;0.0
4689;Mineralen;Rozendaal;2023;;
4690;Mineralen;Rucphen;2023;;
4691;Mineralen;Schagen;2023;0.0;0.0
4692;Mineralen;Scherpenzeel;2023;;
4693;Mineralen;Schiedam;2023;10.5;849.1
4694;Mineralen;Schiermonnikoog;2023;17.3;17.0
4695;Mineralen;Schouwen-Duiveland;2023;;
4696;Mineralen;Simpelveld;2023;;
4697;Mineralen;Sint-Michielsgestel;2023;;
4698;Mineralen;Sittard-Geleen;2023;0.0;0.0
4699;Mineralen;Sliedrecht;2023;;
4700;Mineralen;Sluis;2023;;
4701;Mineralen;Smallingerland;2023;0.7;40.0
4702;Mineralen;Soest;2023;0.0;0.0
4703;Mineralen;Someren;2023;;
4704;Mineralen;Son en Breugel;2023;;
4705;Mineralen;Stadskanaal;2023;;
4706;Mineralen;Staphorst;2023;;
4707;Mineralen;Stede Broec;2023;0.0;0.0
4708;Mineralen;Steenbergen;2023;;
4709;Mineralen;Steenwijkerland;2023;;
4710;Mineralen;Stein (L.);2023;0.0;0.0
4711;Mineralen;Stichtse Vecht;2023;;
4712;Mineralen;Súdwest-Fryslân;2023;9.1;824.7
4713;Mineralen;Terneuzen;2023;0.0;0.0
4714;Mineralen;Terschelling;2023;15.7;77.3
4715;Mineralen;Texel;2023;;
4716;Mineralen;Teylingen;2023;;
4717;Mineralen;Tholen;2023;;
4718;Mineralen;Tiel;2023;;
4719;Mineralen;Tilburg;2023;;
4720;Mineralen;Tubbergen;2023;;
4721;Mineralen;Twenterand;2023;;
4722;Mineralen;Tynaarlo;2023;;
4723;Mineralen;Tytsjerksteradiel;2023;6.8;220.8
4724;Mineralen;Uitgeest;2023;;
4725;Mineralen;Uithoorn;2023;;
4726;Mineralen;Urk;2023;;
4727;Mineralen;Utrecht (gemeente);2023;0.0;0.0
4728;Mineralen;Utrechtse Heuvelrug;2023;;
4729;Mineralen;Vaals;2023;;
4730;Mineralen;Valkenburg aan de Geul;2023;;
4731;Mineralen;Valkenswaard;2023;;
4732;Mineralen;Veendam;2023;;
4733;Mineralen;Veenendaal;2023;;
4734;Mineralen;Veere;2023;;
4735;Mineralen;Veldhoven;2023;;
4736;Mineralen;Velsen;2023;8.0;550.0
4737;Mineralen;Venlo;2023;;
4738;Mineralen;Venray;2023;;
4739;Mineralen;Vijfheerenlanden;2023;0.0;0.0
4740;Mineralen;Vlaardingen;2023;12.7;957.0
4741;Mineralen;Vlieland;2023;22.5;29.1
4742;Mineralen;Vlissingen;2023;;
4743;Mineralen;Voerendaal;2023;;
4744;Mineralen;Voorne aan Zee;2023;;
4745;Mineralen;Voorschoten;2023;;
4746;Mineralen;Voorst;2023;;
4747;Mineralen;Vught;2023;;
4748;Mineralen;Waadhoeke;2023;9.0;421.8
4749;Mineralen;Waalre;2023;;
4750;Mineralen;Waalwijk;2023;;
4751;Mineralen;Waddinxveen;2023;;
4752;Mineralen;Wageningen;2023;0.3;11.9
4753;Mineralen;Wassenaar;2023;0.0;0.0
4754;Mineralen;Waterland;2023;;
4755;Mineralen;Weert;2023;0.0;0.0
4756;Mineralen;West Betuwe;2023;;
4757;Mineralen;West Maas en Waal;2023;;
4758;Mineralen;Westerkwartier;2023;;
4759;Mineralen;Westerveld;2023;;
4760;Mineralen;Westervoort;2023;;
4761;Mineralen;Westerwolde;2023;8.3;219.0
4762;Mineralen;Westland;2023;0.0;0.0
4763;Mineralen;Weststellingwerf;2023;10.5;277.3
4764;Mineralen;Wierden;2023;;
4765;Mineralen;Wijchen;2023;;
4766;Mineralen;Wijdemeren;2023;;
4767;Mineralen;Wijk bij Duurstede;2023;;
4768;Mineralen;Winterswijk;2023;;
4769;Mineralen;Woensdrecht;2023;;
4770;Mineralen;Woerden;2023;;
4771;Mineralen;De Wolden;2023;;
4772;Mineralen;Wormerland;2023;;
4773;Mineralen;Woudenberg;2023;;
4774;Mineralen;Zaanstad;2023;0.0;0.0
4775;Mineralen;Zaltbommel;2023;;
4776;Mineralen;Zandvoort;2023;1.4;23.8
4777;Mineralen;Zeewolde;2023;;
4778;Mineralen;Zeist;2023;0.0;0.0
4779;Mineralen;Zevenaar;2023;;
4780;Mineralen;Zoetermeer;2023;;
4781;Mineralen;Zoeterwoude;2023;;
4782;Mineralen;Zuidplas;2023;;
4783;Mineralen;Zundert;2023;;
4784;Mineralen;Zutphen;2023;;
4785;Mineralen;Zwartewaterland;2023;;
4786;Mineralen;Zwijndrecht;2023;;
4787;Mineralen;Zwolle;2023;;
4788;Overige huishoud. restafval nascheiding ;Aa en Hunze;2023;;
4789;Overige huishoud. restafval nascheiding ;Aalsmeer;2023;0.0;0.0
4790;Overige huishoud. restafval nascheiding ;Aalten;2023;;
4791;Overige huishoud. restafval nascheiding ;Achtkarspelen;2023;4.2;117.8
4792;Overige huishoud. restafval nascheiding ;Alblasserdam;2023;;
4793;Overige huishoud. restafval nascheiding ;Albrandswaard;2023;0.0;0.0
4794;Overige huishoud. restafval nascheiding ;Alkmaar;2023;0.0;0.0
4795;Overige huishoud. restafval nascheiding ;Almelo;2023;;
4796;Overige huishoud. restafval nascheiding ;Almere;2023;0.0;0.0
4797;Overige huishoud. restafval nascheiding ;Alphen aan den Rijn;2023;;
4798;Overige huishoud. restafval nascheiding ;Alphen-Chaam;2023;;
4799;Overige huishoud. restafval nascheiding ;Altena;2023;;
4800;Overige huishoud. restafval nascheiding ;Ameland;2023;23.3;89.6
4801;Overige huishoud. restafval nascheiding ;Amersfoort;2023;;
4802;Overige huishoud. restafval nascheiding ;Amstelveen;2023;;
4803;Overige huishoud. restafval nascheiding ;Amsterdam;2023;0.0;0.0
4804;Overige huishoud. restafval nascheiding ;Apeldoorn;2023;;
4805;Overige huishoud. restafval nascheiding ;Arnhem;2023;;
4806;Overige huishoud. restafval nascheiding ;Assen;2023;;
4807;Overige huishoud. restafval nascheiding ;Asten;2023;;
4808;Overige huishoud. restafval nascheiding ;Baarle-Nassau;2023;;
4809;Overige huishoud. restafval nascheiding ;Baarn;2023;0.0;0.0
4810;Overige huishoud. restafval nascheiding ;Barendrecht;2023;0.0;0.0
4811;Overige huishoud. restafval nascheiding ;Barneveld;2023;;
4812;Overige huishoud. restafval nascheiding ;Beek (L.);2023;0.0;0.0
4813;Overige huishoud. restafval nascheiding ;Beekdaelen;2023;;
4814;Overige huishoud. restafval nascheiding ;Beesel;2023;;
4815;Overige huishoud. restafval nascheiding ;Berg en Dal;2023;;
4816;Overige huishoud. restafval nascheiding ;Bergeijk;2023;;
4817;Overige huishoud. restafval nascheiding ;Bergen (L.);2023;;
4818;Overige huishoud. restafval nascheiding ;Bergen (NH.);2023;;
4819;Overige huishoud. restafval nascheiding ;Bergen op Zoom;2023;;
4820;Overige huishoud. restafval nascheiding ;Berkelland;2023;;
4821;Overige huishoud. restafval nascheiding ;Bernheze;2023;;
4822;Overige huishoud. restafval nascheiding ;Best;2023;;
4823;Overige huishoud. restafval nascheiding ;Beuningen;2023;;
4824;Overige huishoud. restafval nascheiding ;Beverwijk;2023;0.0;0.0
4825;Overige huishoud. restafval nascheiding ;De Bilt;2023;;
4826;Overige huishoud. restafval nascheiding ;Bladel;2023;;
4827;Overige huishoud. restafval nascheiding ;Blaricum;2023;;
4828;Overige huishoud. restafval nascheiding ;Bloemendaal;2023;;
4829;Overige huishoud. restafval nascheiding ;Bodegraven-Reeuwijk;2023;;
4830;Overige huishoud. restafval nascheiding ;Boekel;2023;;
4831;Overige huishoud. restafval nascheiding ;Borger-Odoorn;2023;;
4832;Overige huishoud. restafval nascheiding ;Borne;2023;;
4833;Overige huishoud. restafval nascheiding ;Borsele;2023;;
4834;Overige huishoud. restafval nascheiding ;Boxtel;2023;;
4835;Overige huishoud. restafval nascheiding ;Breda;2023;;
4836;Overige huishoud. restafval nascheiding ;Bronckhorst;2023;;
4837;Overige huishoud. restafval nascheiding ;Brummen;2023;;
4838;Overige huishoud. restafval nascheiding ;Brunssum;2023;;
4839;Overige huishoud. restafval nascheiding ;Bunnik;2023;;
4840;Overige huishoud. restafval nascheiding ;Bunschoten;2023;0.0;0.0
4841;Overige huishoud. restafval nascheiding ;Buren;2023;;
4842;Overige huishoud. restafval nascheiding ;Capelle aan den IJssel;2023;0.0;0.0
4843;Overige huishoud. restafval nascheiding ;Castricum;2023;;
4844;Overige huishoud. restafval nascheiding ;Coevorden;2023;;
4845;Overige huishoud. restafval nascheiding ;Cranendonck;2023;;
4846;Overige huishoud. restafval nascheiding ;Culemborg;2023;;
4847;Overige huishoud. restafval nascheiding ;Dalfsen;2023;;
4848;Overige huishoud. restafval nascheiding ;Dantumadiel;2023;5.6;107.0
4849;Overige huishoud. restafval nascheiding ;Delft;2023;0.0;0.0
4850;Overige huishoud. restafval nascheiding ;Deurne;2023;;
4851;Overige huishoud. restafval nascheiding ;Deventer;2023;;
4852;Overige huishoud. restafval nascheiding ;Diemen;2023;;
4853;Overige huishoud. restafval nascheiding ;Dijk en Waard;2023;0.0;0.0
4854;Overige huishoud. restafval nascheiding ;Dinkelland;2023;;
4855;Overige huishoud. restafval nascheiding ;Doesburg;2023;;
4856;Overige huishoud. restafval nascheiding ;Doetinchem;2023;;
4857;Overige huishoud. restafval nascheiding ;Dongen;2023;;
4858;Overige huishoud. restafval nascheiding ;Dordrecht;2023;;
4859;Overige huishoud. restafval nascheiding ;Drechterland;2023;;
4860;Overige huishoud. restafval nascheiding ;Drimmelen;2023;;
4861;Overige huishoud. restafval nascheiding ;Dronten;2023;;
4862;Overige huishoud. restafval nascheiding ;Druten;2023;;
4863;Overige huishoud. restafval nascheiding ;Duiven;2023;;
4864;Overige huishoud. restafval nascheiding ;Echt-Susteren;2023;;
4865;Overige huishoud. restafval nascheiding ;Edam-Volendam;2023;;
4866;Overige huishoud. restafval nascheiding ;Ede;2023;;
4867;Overige huishoud. restafval nascheiding ;Eemnes;2023;;
4868;Overige huishoud. restafval nascheiding ;Eemsdelta;2023;0.0;0.0
4869;Overige huishoud. restafval nascheiding ;Eersel;2023;;
4870;Overige huishoud. restafval nascheiding ;Eijsden-Margraten;2023;;
4871;Overige huishoud. restafval nascheiding ;Eindhoven;2023;;
4872;Overige huishoud. restafval nascheiding ;Elburg;2023;0.0;0.0
4873;Overige huishoud. restafval nascheiding ;Emmen;2023;;
4874;Overige huishoud. restafval nascheiding ;Enkhuizen;2023;;
4875;Overige huishoud. restafval nascheiding ;Enschede;2023;;
4876;Overige huishoud. restafval nascheiding ;Epe;2023;;
4877;Overige huishoud. restafval nascheiding ;Ermelo;2023;0.0;0.0
4878;Overige huishoud. restafval nascheiding ;Etten-Leur;2023;;
4879;Overige huishoud. restafval nascheiding ;De Fryske Marren;2023;0.0;0.0
4880;Overige huishoud. restafval nascheiding ;Geertruidenberg;2023;;
4881;Overige huishoud. restafval nascheiding ;Geldrop-Mierlo;2023;;
4882;Overige huishoud. restafval nascheiding ;Gemert-Bakel;2023;;
4883;Overige huishoud. restafval nascheiding ;Gennep;2023;;
4884;Overige huishoud. restafval nascheiding ;Gilze en Rijen;2023;;
4885;Overige huishoud. restafval nascheiding ;Goeree-Overflakkee;2023;;
4886;Overige huishoud. restafval nascheiding ;Goes;2023;;
4887;Overige huishoud. restafval nascheiding ;Goirle;2023;;
4888;Overige huishoud. restafval nascheiding ;Gooise Meren;2023;;
4889;Overige huishoud. restafval nascheiding ;Gorinchem;2023;0.0;0.0
4890;Overige huishoud. restafval nascheiding ;Gouda;2023;;
4891;Overige huishoud. restafval nascheiding ;'s-Gravenhage (gemeente);2023;6.0;3401.0
4892;Overige huishoud. restafval nascheiding ;Groningen (gemeente);2023;0.0;0.0
4893;Overige huishoud. restafval nascheiding ;Gulpen-Wittem;2023;;
4894;Overige huishoud. restafval nascheiding ;Haaksbergen;2023;;
4895;Overige huishoud. restafval nascheiding ;Haarlem;2023;13.1;2164.0
